date,DXCM,DXCM_EPS,PE Ratio
2007-08-24,8.81,-0.79,-11.151898734177216
2007-08-27,8.75,-0.79,-11.075949367088606
2007-08-28,8.92,-0.79,-11.291139240506329
2007-08-29,8.97,-0.79,-11.354430379746836
2007-08-30,8.93,-0.79,-11.30379746835443
2007-08-31,9.2,-0.79,-11.645569620253163
2007-09-04,9.19,-0.79,-11.632911392405061
2007-09-05,9.21,-0.79,-11.658227848101266
2007-09-06,9.31,-0.79,-11.784810126582279
2007-09-07,9.4,-0.79,-11.89873417721519
2007-09-10,9.62,-0.79,-12.177215189873417
2007-09-11,9.55,-0.79,-12.08860759493671
2007-09-12,9.45,-0.79,-11.962025316455694
2007-09-13,9.4,-0.79,-11.89873417721519
2007-09-14,9.26,-0.79,-11.72151898734177
2007-09-17,9.42,-0.79,-11.924050632911392
2007-09-18,9.43,-0.79,-11.936708860759493
2007-09-19,9.71,-0.79,-12.291139240506329
2007-09-20,9.36,-0.79,-11.848101265822784
2007-09-21,9.64,-0.79,-12.20253164556962
2007-09-24,9.5,-0.79,-12.025316455696203
2007-09-25,9.61,-0.79,-12.164556962025316
2007-09-26,9.57,-0.79,-12.113924050632912
2007-09-27,9.7,-0.79,-12.278481012658226
2007-09-28,10.0,-0.79,-12.658227848101266
2007-10-01,10.44,-0.79,-13.215189873417721
2007-10-02,10.36,-0.79,-13.11392405063291
2007-10-03,10.58,-0.79,-13.39240506329114
2007-10-04,10.34,-0.79,-13.088607594936708
2007-10-05,10.65,-0.79,-13.481012658227847
2007-10-08,10.61,-0.79,-13.430379746835442
2007-10-09,10.66,-0.79,-13.493670886075948
2007-10-10,10.41,-0.79,-13.177215189873417
2007-10-11,10.25,-0.79,-12.974683544303797
2007-10-12,10.07,-0.79,-12.746835443037975
2007-10-15,9.29,-0.79,-11.759493670886075
2007-10-16,8.84,-0.79,-11.189873417721518
2007-10-17,8.98,-0.79,-11.367088607594937
2007-10-18,9.07,-0.79,-11.481012658227847
2007-10-19,8.59,-0.79,-10.873417721518987
2007-10-22,8.84,-0.79,-11.189873417721518
2007-10-23,9.26,-0.79,-11.72151898734177
2007-10-24,9.16,-0.79,-11.594936708860759
2007-10-25,9.2,-0.79,-11.645569620253163
2007-10-26,8.44,-0.79,-10.683544303797467
2007-10-29,8.6,-0.79,-10.886075949367088
2007-10-30,8.12,-1.19,-6.823529411764706
2007-10-31,9.3,-1.19,-7.815126050420169
2007-11-01,9.06,-1.19,-7.613445378151261
2007-11-02,8.94,-1.19,-7.512605042016807
2007-11-05,8.73,-1.19,-7.336134453781513
2007-11-06,8.79,-1.19,-7.386554621848739
2007-11-07,8.48,-1.19,-7.126050420168068
2007-11-08,8.4,-1.19,-7.058823529411765
2007-11-09,8.61,-1.19,-7.235294117647059
2007-11-12,8.45,-1.19,-7.100840336134453
2007-11-13,8.6,-1.19,-7.226890756302521
2007-11-14,9.14,-1.19,-7.680672268907564
2007-11-15,8.89,-1.19,-7.470588235294119
2007-11-16,9.04,-1.19,-7.5966386554621845
2007-11-19,8.76,-1.19,-7.3613445378151265
2007-11-20,8.6,-1.19,-7.226890756302521
2007-11-21,8.33,-1.19,-7.0
2007-11-23,8.4,-1.19,-7.058823529411765
2007-11-26,8.56,-1.19,-7.193277310924371
2007-11-27,8.29,-1.19,-6.966386554621848
2007-11-28,8.56,-1.19,-7.193277310924371
2007-11-29,8.49,-1.19,-7.1344537815126055
2007-11-30,8.65,-1.19,-7.268907563025211
2007-12-03,8.7,-1.19,-7.310924369747899
2007-12-04,8.75,-1.19,-7.352941176470589
2007-12-05,8.43,-1.19,-7.084033613445378
2007-12-06,9.13,-1.19,-7.672268907563026
2007-12-07,9.34,-1.19,-7.84873949579832
2007-12-10,9.3,-1.19,-7.815126050420169
2007-12-11,8.9,-1.19,-7.478991596638656
2007-12-12,8.52,-1.19,-7.159663865546219
2007-12-13,8.35,-1.19,-7.016806722689076
2007-12-14,7.98,-1.19,-6.7058823529411775
2007-12-17,7.82,-1.19,-6.571428571428572
2007-12-18,7.67,-1.19,-6.445378151260504
2007-12-19,7.61,-1.19,-6.394957983193278
2007-12-20,8.15,-1.19,-6.84873949579832
2007-12-21,8.92,-1.19,-7.495798319327731
2007-12-24,9.38,-1.19,-7.882352941176472
2007-12-26,9.25,-1.19,-7.773109243697479
2007-12-27,9.1,-1.19,-7.647058823529412
2007-12-28,8.67,-1.19,-7.285714285714286
2007-12-31,8.83,-1.19,-7.420168067226891
2008-01-02,8.95,-1.19,-7.5210084033613445
2008-01-03,8.84,-1.19,-7.428571428571429
2008-01-04,8.7,-1.19,-7.310924369747899
2008-01-07,8.5,-1.19,-7.142857142857143
2008-01-08,8.28,-1.19,-6.957983193277311
2008-01-09,8.26,-1.19,-6.9411764705882355
2008-01-10,8.6,-1.19,-7.226890756302521
2008-01-11,8.55,-1.19,-7.184873949579833
2008-01-14,8.85,-1.19,-7.436974789915967
2008-01-15,9.36,-1.19,-7.8655462184873945
2008-01-16,9.61,-1.19,-8.07563025210084
2008-01-17,9.47,-1.19,-7.957983193277312
2008-01-18,8.9,-1.19,-7.478991596638656
2008-01-22,9.05,-1.19,-7.605042016806723
2008-01-23,9.02,-1.19,-7.579831932773109
2008-01-24,8.26,-1.19,-6.9411764705882355
2008-01-25,9.01,-1.19,-7.571428571428571
2008-01-28,9.08,-1.19,-7.630252100840337
2008-01-29,8.94,-1.19,-7.512605042016807
2008-01-30,8.56,-1.19,-7.193277310924371
2008-01-31,8.41,-1.19,-7.067226890756303
2008-02-01,8.64,-1.19,-7.260504201680673
2008-02-04,8.44,-1.19,-7.092436974789916
2008-02-05,8.29,-1.19,-6.966386554621848
2008-02-06,8.07,-1.19,-6.781512605042018
2008-02-07,8.06,-1.19,-6.77310924369748
2008-02-08,7.99,-1.19,-6.714285714285714
2008-02-11,8.3,-1.19,-6.9747899159663875
2008-02-12,8.41,-1.19,-7.067226890756303
2008-02-13,8.95,-1.19,-7.5210084033613445
2008-02-14,8.28,-1.19,-6.957983193277311
2008-02-15,8.0,-1.19,-6.722689075630252
2008-02-19,8.49,-1.19,-7.1344537815126055
2008-02-20,7.9,-1.19,-6.638655462184874
2008-02-21,8.0,-1.19,-6.722689075630252
2008-02-22,7.77,-1.19,-6.529411764705882
2008-02-25,7.83,-1.19,-6.57983193277311
2008-02-26,7.75,-1.19,-6.512605042016807
2008-02-27,7.78,-1.19,-6.537815126050421
2008-02-28,7.54,-1.19,-6.336134453781513
2008-02-29,7.37,-1.19,-6.19327731092437
2008-03-03,6.97,-1.19,-5.857142857142857
2008-03-04,7.49,-1.19,-6.294117647058824
2008-03-05,7.35,-1.19,-6.176470588235294
2008-03-06,6.92,-1.19,-5.815126050420168
2008-03-07,6.99,-1.19,-5.873949579831933
2008-03-10,6.05,-1.19,-5.084033613445378
2008-03-11,5.68,-1.62,-3.5061728395061724
2008-03-12,4.66,-1.62,-2.876543209876543
2008-03-13,4.48,-1.62,-2.7654320987654324
2008-03-14,4.68,-1.62,-2.8888888888888884
2008-03-17,4.23,-1.62,-2.611111111111111
2008-03-18,3.85,-1.62,-2.376543209876543
2008-03-19,3.7,-1.62,-2.2839506172839505
2008-03-20,3.98,-1.62,-2.45679012345679
2008-03-24,4.32,-1.62,-2.6666666666666665
2008-03-25,4.2,-1.62,-2.5925925925925926
2008-03-26,4.29,-1.62,-2.648148148148148
2008-03-27,4.62,-1.62,-2.8518518518518516
2008-03-28,4.07,-1.62,-2.5123456790123457
2008-03-31,4.14,-1.62,-2.5555555555555554
2008-04-01,3.99,-1.62,-2.462962962962963
2008-04-02,4.0,-1.62,-2.4691358024691357
2008-04-03,4.17,-1.62,-2.574074074074074
2008-04-04,4.44,-1.62,-2.740740740740741
2008-04-07,5.14,-1.62,-3.172839506172839
2008-04-08,5.48,-1.62,-3.382716049382716
2008-04-09,5.69,-1.62,-3.5123456790123457
2008-04-10,5.87,-1.62,-3.6234567901234565
2008-04-11,5.81,-1.62,-3.5864197530864192
2008-04-14,5.64,-1.62,-3.481481481481481
2008-04-15,5.33,-1.62,-3.2901234567901234
2008-04-16,5.85,-1.62,-3.6111111111111107
2008-04-17,5.81,-1.62,-3.5864197530864192
2008-04-18,7.05,-1.62,-4.351851851851851
2008-04-21,7.32,-1.62,-4.518518518518518
2008-04-22,7.19,-1.62,-4.438271604938271
2008-04-23,7.35,-1.62,-4.537037037037036
2008-04-24,7.41,-1.62,-4.5740740740740735
2008-04-25,7.82,-1.62,-4.827160493827161
2008-04-28,8.01,-1.62,-4.944444444444444
2008-04-29,7.81,-1.62,-4.820987654320987
2008-04-30,7.7,-1.62,-4.753086419753086
2008-05-01,7.88,-1.62,-4.864197530864197
2008-05-02,7.24,-1.62,-4.469135802469135
2008-05-05,7.4,-1.62,-4.567901234567901
2008-05-06,7.47,-1.62,-4.611111111111111
2008-05-07,6.8,-1.62,-4.197530864197531
2008-05-08,6.85,-0.44,-15.568181818181817
2008-05-09,6.4,-0.44,-14.545454545454547
2008-05-12,7.2,-0.44,-16.363636363636363
2008-05-13,7.26,-0.44,-16.5
2008-05-14,7.14,-0.44,-16.227272727272727
2008-05-15,7.57,-0.44,-17.204545454545457
2008-05-16,7.48,-0.44,-17.0
2008-05-19,7.63,-0.44,-17.34090909090909
2008-05-20,7.78,-0.44,-17.681818181818183
2008-05-21,7.55,-0.44,-17.15909090909091
2008-05-22,7.82,-0.44,-17.772727272727273
2008-05-23,7.57,-0.44,-17.204545454545457
2008-05-27,7.85,-0.44,-17.84090909090909
2008-05-28,7.98,-0.44,-18.136363636363637
2008-05-29,7.96,-0.44,-18.09090909090909
2008-05-30,7.89,-0.44,-17.93181818181818
2008-06-02,7.78,-0.44,-17.681818181818183
2008-06-03,7.54,-0.44,-17.136363636363637
2008-06-04,7.26,-0.44,-16.5
2008-06-05,7.33,-0.44,-16.65909090909091
2008-06-06,7.49,-0.44,-17.022727272727273
2008-06-09,7.3,-0.44,-16.59090909090909
2008-06-10,7.11,-0.44,-16.15909090909091
2008-06-11,7.02,-0.44,-15.954545454545453
2008-06-12,7.23,-0.44,-16.431818181818183
2008-06-13,8.0,-0.44,-18.181818181818183
2008-06-16,7.82,-0.44,-17.772727272727273
2008-06-17,7.65,-0.44,-17.386363636363637
2008-06-18,7.59,-0.44,-17.25
2008-06-19,7.47,-0.44,-16.977272727272727
2008-06-20,7.33,-0.44,-16.65909090909091
2008-06-23,7.43,-0.44,-16.886363636363637
2008-06-24,7.17,-0.44,-16.295454545454547
2008-06-25,6.88,-0.44,-15.636363636363637
2008-06-26,6.69,-0.44,-15.204545454545455
2008-06-27,6.37,-0.44,-14.477272727272727
2008-06-30,6.04,-0.44,-13.727272727272727
2008-07-01,5.88,-0.44,-13.363636363636363
2008-07-02,5.71,-0.44,-12.977272727272727
2008-07-03,5.67,-0.44,-12.886363636363637
2008-07-07,5.68,-0.44,-12.909090909090908
2008-07-08,6.42,-0.44,-14.59090909090909
2008-07-09,5.85,-0.44,-13.295454545454545
2008-07-10,5.99,-0.44,-13.613636363636363
2008-07-11,6.6,-0.44,-15.0
2008-07-14,6.14,-0.44,-13.954545454545453
2008-07-15,6.73,-0.44,-15.295454545454547
2008-07-16,6.95,-0.44,-15.795454545454545
2008-07-17,7.21,-0.44,-16.386363636363637
2008-07-18,6.73,-0.44,-15.295454545454547
2008-07-21,6.95,-0.44,-15.795454545454545
2008-07-22,7.67,-0.44,-17.43181818181818
2008-07-23,7.17,-0.44,-16.295454545454547
2008-07-24,7.19,-0.44,-16.34090909090909
2008-07-25,7.03,-0.44,-15.977272727272728
2008-07-28,6.86,-0.44,-15.590909090909092
2008-07-29,7.21,-0.44,-16.386363636363637
2008-07-30,6.98,-0.44,-15.863636363636365
2008-07-31,6.72,-0.44,-15.272727272727272
2008-08-01,6.86,-0.44,-15.590909090909092
2008-08-04,6.68,-0.44,-15.181818181818182
2008-08-05,7.2,-0.92,-7.826086956521739
2008-08-06,6.3,-0.92,-6.8478260869565215
2008-08-07,6.78,-0.92,-7.369565217391305
2008-08-08,7.26,-0.92,-7.891304347826086
2008-08-11,6.74,-0.92,-7.326086956521739
2008-08-12,6.45,-0.92,-7.010869565217392
2008-08-13,6.52,-0.92,-7.08695652173913
2008-08-14,6.95,-0.92,-7.554347826086956
2008-08-15,6.96,-0.92,-7.565217391304348
2008-08-18,6.59,-0.92,-7.163043478260869
2008-08-19,6.25,-0.92,-6.7934782608695645
2008-08-20,5.85,-0.92,-6.358695652173912
2008-08-21,6.01,-0.92,-6.532608695652174
2008-08-22,6.37,-0.92,-6.923913043478261
2008-08-25,6.19,-0.92,-6.728260869565218
2008-08-26,6.43,-0.92,-6.989130434782608
2008-08-27,6.88,-0.92,-7.478260869565217
2008-08-28,7.11,-0.92,-7.728260869565218
2008-08-29,6.88,-0.92,-7.478260869565217
2008-09-02,6.43,-0.92,-6.989130434782608
2008-09-03,6.41,-0.92,-6.967391304347826
2008-09-04,6.28,-0.92,-6.826086956521739
2008-09-05,6.87,-0.92,-7.467391304347826
2008-09-08,7.0,-0.92,-7.608695652173913
2008-09-09,6.83,-0.92,-7.423913043478261
2008-09-10,6.44,-0.92,-7.0
2008-09-11,6.27,-0.92,-6.815217391304347
2008-09-12,6.42,-0.92,-6.978260869565217
2008-09-15,6.57,-0.92,-7.141304347826087
2008-09-16,6.74,-0.92,-7.326086956521739
2008-09-17,6.74,-0.92,-7.326086956521739
2008-09-18,7.37,-0.92,-8.01086956521739
2008-09-19,7.15,-0.92,-7.771739130434782
2008-09-22,6.54,-0.92,-7.108695652173913
2008-09-23,6.35,-0.92,-6.902173913043478
2008-09-24,6.62,-0.92,-7.195652173913043
2008-09-25,6.33,-0.92,-6.880434782608695
2008-09-26,6.32,-0.92,-6.869565217391305
2008-09-29,6.01,-0.92,-6.532608695652174
2008-09-30,6.19,-0.92,-6.728260869565218
2008-10-01,6.11,-0.92,-6.641304347826087
2008-10-02,5.92,-0.92,-6.434782608695651
2008-10-03,5.77,-0.92,-6.271739130434782
2008-10-06,5.79,-0.92,-6.293478260869565
2008-10-07,5.23,-0.92,-5.684782608695652
2008-10-08,4.85,-0.92,-5.271739130434782
2008-10-09,4.0,-0.92,-4.3478260869565215
2008-10-10,4.0,-0.92,-4.3478260869565215
2008-10-13,4.98,-0.92,-5.41304347826087
2008-10-14,4.75,-0.92,-5.163043478260869
2008-10-15,4.26,-0.92,-4.630434782608695
2008-10-16,4.67,-0.92,-5.076086956521739
2008-10-17,4.32,-0.92,-4.695652173913044
2008-10-20,4.5,-0.92,-4.891304347826087
2008-10-21,4.42,-0.92,-4.804347826086956
2008-10-22,4.13,-0.92,-4.489130434782608
2008-10-23,4.09,-0.92,-4.445652173913043
2008-10-24,3.77,-0.92,-4.0978260869565215
2008-10-27,4.02,-0.92,-4.369565217391304
2008-10-28,4.52,-0.92,-4.913043478260869
2008-10-29,4.21,-0.92,-4.576086956521739
2008-10-30,4.27,-0.92,-4.641304347826086
2008-10-31,4.52,-0.92,-4.913043478260869
2008-11-03,4.48,-0.92,-4.869565217391305
2008-11-04,4.4,-0.92,-4.782608695652174
2008-11-05,4.18,-0.92,-4.5434782608695645
2008-11-06,3.8,-0.92,-4.130434782608695
2008-11-07,3.77,-0.92,-4.0978260869565215
2008-11-10,3.58,-1.42,-2.5211267605633805
2008-11-11,2.75,-1.42,-1.9366197183098592
2008-11-12,2.15,-1.42,-1.5140845070422535
2008-11-13,2.05,-1.42,-1.4436619718309858
2008-11-14,2.08,-1.42,-1.4647887323943662
2008-11-17,1.99,-1.42,-1.4014084507042255
2008-11-18,1.84,-1.42,-1.295774647887324
2008-11-19,1.76,-1.42,-1.23943661971831
2008-11-20,1.39,-1.42,-0.9788732394366197
2008-11-21,1.54,-1.42,-1.0845070422535212
2008-11-24,1.95,-1.42,-1.3732394366197183
2008-11-25,1.97,-1.42,-1.387323943661972
2008-11-26,2.0,-1.42,-1.4084507042253522
2008-11-28,2.0,-1.42,-1.4084507042253522
2008-12-01,1.95,-1.42,-1.3732394366197183
2008-12-02,2.0,-1.42,-1.4084507042253522
2008-12-03,1.99,-1.42,-1.4014084507042255
2008-12-04,2.99,-1.42,-2.1056338028169015
2008-12-05,3.3,-1.42,-2.323943661971831
2008-12-08,3.64,-1.42,-2.563380281690141
2008-12-09,3.61,-1.42,-2.5422535211267605
2008-12-10,3.29,-1.42,-2.3169014084507045
2008-12-11,3.19,-1.42,-2.2464788732394365
2008-12-12,3.53,-1.42,-2.4859154929577465
2008-12-15,3.14,-1.42,-2.211267605633803
2008-12-16,3.16,-1.42,-2.2253521126760565
2008-12-17,3.02,-1.42,-2.126760563380282
2008-12-18,2.55,-1.42,-1.795774647887324
2008-12-19,2.63,-1.42,-1.852112676056338
2008-12-22,2.5,-1.42,-1.7605633802816902
2008-12-23,2.55,-1.42,-1.795774647887324
2008-12-24,2.48,-1.42,-1.7464788732394367
2008-12-26,2.39,-1.42,-1.683098591549296
2008-12-29,2.26,-1.42,-1.5915492957746478
2008-12-30,2.52,-1.42,-1.7746478873239437
2008-12-31,2.76,-1.42,-1.9436619718309858
2009-01-02,2.76,-1.42,-1.9436619718309858
2009-01-05,3.28,-1.42,-2.3098591549295775
2009-01-06,3.67,-1.42,-2.584507042253521
2009-01-07,3.41,-1.42,-2.4014084507042255
2009-01-08,3.52,-1.42,-2.47887323943662
2009-01-09,3.25,-1.42,-2.2887323943661975
2009-01-12,3.19,-1.42,-2.2464788732394365
2009-01-13,3.34,-1.42,-2.352112676056338
2009-01-14,3.1,-1.42,-2.183098591549296
2009-01-15,3.13,-1.42,-2.204225352112676
2009-01-16,3.5,-1.42,-2.4647887323943665
2009-01-20,3.03,-1.42,-2.1338028169014085
2009-01-21,3.22,-1.42,-2.267605633802817
2009-01-22,3.28,-1.42,-2.3098591549295775
2009-01-23,3.15,-1.42,-2.2183098591549295
2009-01-26,3.22,-1.42,-2.267605633802817
2009-01-27,3.34,-1.42,-2.352112676056338
2009-01-28,3.27,-1.42,-2.302816901408451
2009-01-29,3.12,-1.42,-2.1971830985915495
2009-01-30,3.23,-1.42,-2.274647887323944
2009-02-02,3.36,-1.42,-2.3661971830985915
2009-02-03,3.24,-1.42,-2.2816901408450705
2009-02-04,3.34,-1.42,-2.352112676056338
2009-02-05,3.31,-1.42,-2.330985915492958
2009-02-06,3.69,-1.42,-2.598591549295775
2009-02-09,3.68,-1.42,-2.591549295774648
2009-02-10,3.41,-1.42,-2.4014084507042255
2009-02-11,3.82,-1.42,-2.6901408450704225
2009-02-12,3.57,-1.42,-2.5140845070422535
2009-02-13,3.57,-1.42,-2.5140845070422535
2009-02-17,3.41,-1.42,-2.4014084507042255
2009-02-18,3.4,-1.42,-2.3943661971830985
2009-02-19,3.61,-1.42,-2.5422535211267605
2009-02-20,3.85,-1.42,-2.711267605633803
2009-02-23,3.81,-1.42,-2.683098591549296
2009-02-24,4.17,-1.42,-2.9366197183098595
2009-02-25,3.87,-1.42,-2.7253521126760565
2009-02-26,3.77,-1.42,-2.654929577464789
2009-02-27,4.05,-1.42,-2.852112676056338
2009-03-02,3.6,-1.42,-2.535211267605634
2009-03-03,3.75,-1.42,-2.6408450704225355
2009-03-04,3.91,-1.42,-2.7535211267605635
2009-03-05,3.27,-1.87,-1.748663101604278
2009-03-06,3.31,-1.87,-1.7700534759358288
2009-03-09,3.46,-1.87,-1.8502673796791442
2009-03-10,3.83,-1.87,-2.048128342245989
2009-03-11,3.75,-1.87,-2.0053475935828877
2009-03-12,4.1,-1.87,-2.192513368983957
2009-03-13,4.09,-1.87,-2.1871657754010694
2009-03-16,4.03,-1.87,-2.1550802139037435
2009-03-17,4.1,-1.87,-2.192513368983957
2009-03-18,4.23,-1.87,-2.2620320855614975
2009-03-19,4.3,-1.87,-2.299465240641711
2009-03-20,4.16,-1.87,-2.2245989304812834
2009-03-23,4.65,-1.87,-2.486631016042781
2009-03-24,4.42,-1.87,-2.3636363636363633
2009-03-25,4.4,-1.87,-2.3529411764705883
2009-03-26,4.64,-1.87,-2.4812834224598928
2009-03-27,4.26,-1.87,-2.27807486631016
2009-03-30,4.03,-1.87,-2.1550802139037435
2009-03-31,4.14,-1.87,-2.2139037433155075
2009-04-01,4.4,-1.87,-2.3529411764705883
2009-04-02,4.43,-1.87,-2.368983957219251
2009-04-03,4.6,-1.87,-2.459893048128342
2009-04-06,4.56,-1.87,-2.438502673796791
2009-04-07,4.6,-1.87,-2.459893048128342
2009-04-08,4.4,-1.87,-2.3529411764705883
2009-04-09,4.68,-1.87,-2.5026737967914436
2009-04-13,4.58,-1.87,-2.449197860962567
2009-04-14,4.43,-1.87,-2.368983957219251
2009-04-15,4.77,-1.87,-2.5508021390374327
2009-04-16,4.71,-1.87,-2.518716577540107
2009-04-17,4.57,-1.87,-2.443850267379679
2009-04-20,4.55,-1.87,-2.4331550802139037
2009-04-21,4.61,-1.87,-2.46524064171123
2009-04-22,4.57,-1.87,-2.443850267379679
2009-04-23,4.4,-1.87,-2.3529411764705883
2009-04-24,4.45,-1.87,-2.3796791443850265
2009-04-27,4.03,-1.87,-2.1550802139037435
2009-04-28,4.14,-1.87,-2.2139037433155075
2009-04-29,4.29,-1.87,-2.2941176470588234
2009-04-30,4.48,-1.87,-2.39572192513369
2009-05-01,4.2,-1.87,-2.2459893048128343
2009-05-04,4.09,-1.87,-2.1871657754010694
2009-05-05,4.0,-1.87,-2.13903743315508
2009-05-06,4.07,-0.33,-12.333333333333334
2009-05-07,3.88,-0.33,-11.757575757575756
2009-05-08,4.0,-0.33,-12.121212121212121
2009-05-11,3.92,-0.33,-11.878787878787879
2009-05-12,3.83,-0.33,-11.606060606060606
2009-05-13,3.72,-0.33,-11.272727272727273
2009-05-14,3.79,-0.33,-11.484848484848484
2009-05-15,4.05,-0.33,-12.272727272727272
2009-05-18,4.52,-0.33,-13.696969696969695
2009-05-19,4.58,-0.33,-13.878787878787879
2009-05-20,4.61,-0.33,-13.96969696969697
2009-05-21,4.61,-0.33,-13.96969696969697
2009-05-22,4.75,-0.33,-14.393939393939393
2009-05-26,5.01,-0.33,-15.18181818181818
2009-05-27,5.31,-0.33,-16.09090909090909
2009-05-28,5.05,-0.33,-15.303030303030301
2009-05-29,5.56,-0.33,-16.848484848484848
2009-06-01,5.64,-0.33,-17.09090909090909
2009-06-02,5.46,-0.33,-16.545454545454543
2009-06-03,5.22,-0.33,-15.818181818181817
2009-06-04,5.46,-0.33,-16.545454545454543
2009-06-05,5.45,-0.33,-16.515151515151516
2009-06-08,5.57,-0.33,-16.87878787878788
2009-06-09,5.53,-0.33,-16.757575757575758
2009-06-10,5.69,-0.33,-17.242424242424242
2009-06-11,5.77,-0.33,-17.484848484848484
2009-06-12,6.22,-0.33,-18.848484848484848
2009-06-15,6.36,-0.33,-19.272727272727273
2009-06-16,6.45,-0.33,-19.545454545454547
2009-06-17,6.7,-0.33,-20.3030303030303
2009-06-18,6.28,-0.33,-19.03030303030303
2009-06-19,6.0,-0.33,-18.18181818181818
2009-06-22,6.03,-0.33,-18.272727272727273
2009-06-23,6.27,-0.33,-18.999999999999996
2009-06-24,6.25,-0.33,-18.939393939393938
2009-06-25,6.3,-0.33,-19.09090909090909
2009-06-26,6.24,-0.33,-18.90909090909091
2009-06-29,6.24,-0.33,-18.90909090909091
2009-06-30,6.19,-0.33,-18.757575757575758
2009-07-01,6.22,-0.33,-18.848484848484848
2009-07-02,5.88,-0.33,-17.818181818181817
2009-07-06,5.62,-0.33,-17.03030303030303
2009-07-07,5.29,-0.33,-16.03030303030303
2009-07-08,5.35,-0.33,-16.21212121212121
2009-07-09,5.33,-0.33,-16.151515151515152
2009-07-10,5.33,-0.33,-16.151515151515152
2009-07-13,5.4,-0.33,-16.363636363636363
2009-07-14,5.52,-0.33,-16.727272727272727
2009-07-15,5.75,-0.33,-17.424242424242422
2009-07-16,5.7,-0.33,-17.272727272727273
2009-07-17,5.51,-0.33,-16.696969696969695
2009-07-20,5.61,-0.33,-17.0
2009-07-21,5.45,-0.33,-16.515151515151516
2009-07-22,5.59,-0.33,-16.939393939393938
2009-07-23,5.69,-0.33,-17.242424242424242
2009-07-24,5.8,-0.33,-17.575757575757574
2009-07-27,5.97,-0.33,-18.09090909090909
2009-07-28,6.16,-0.33,-18.666666666666668
2009-07-29,6.57,-0.33,-19.90909090909091
2009-07-30,6.76,-0.33,-20.484848484848484
2009-07-31,6.46,-0.33,-19.575757575757574
2009-08-03,6.68,-0.67,-9.970149253731343
2009-08-04,7.13,-0.67,-10.641791044776118
2009-08-05,6.8,-0.67,-10.149253731343283
2009-08-06,6.69,-0.67,-9.985074626865671
2009-08-07,6.84,-0.67,-10.208955223880595
2009-08-10,6.65,-0.67,-9.925373134328359
2009-08-11,6.52,-0.67,-9.731343283582088
2009-08-12,6.76,-0.67,-10.08955223880597
2009-08-13,6.82,-0.67,-10.17910447761194
2009-08-14,6.9,-0.67,-10.298507462686567
2009-08-17,6.82,-0.67,-10.17910447761194
2009-08-18,7.23,-0.67,-10.791044776119403
2009-08-19,7.61,-0.67,-11.35820895522388
2009-08-20,7.87,-0.67,-11.746268656716417
2009-08-21,8.37,-0.67,-12.492537313432834
2009-08-24,8.21,-0.67,-12.253731343283583
2009-08-25,8.22,-0.67,-12.26865671641791
2009-08-26,8.2,-0.67,-12.238805970149253
2009-08-27,8.13,-0.67,-12.134328358208956
2009-08-28,7.95,-0.67,-11.865671641791044
2009-08-31,7.81,-0.67,-11.656716417910447
2009-09-01,7.69,-0.67,-11.477611940298507
2009-09-02,7.71,-0.67,-11.507462686567164
2009-09-03,8.04,-0.67,-11.999999999999998
2009-09-04,8.09,-0.67,-12.074626865671641
2009-09-08,8.12,-0.67,-12.119402985074625
2009-09-09,8.36,-0.67,-12.477611940298505
2009-09-10,8.48,-0.67,-12.656716417910447
2009-09-11,8.25,-0.67,-12.313432835820894
2009-09-14,8.2,-0.67,-12.238805970149253
2009-09-15,8.04,-0.67,-11.999999999999998
2009-09-16,8.02,-0.67,-11.970149253731343
2009-09-17,7.92,-0.67,-11.820895522388058
2009-09-18,8.0,-0.67,-11.940298507462686
2009-09-21,8.0,-0.67,-11.940298507462686
2009-09-22,8.03,-0.67,-11.98507462686567
2009-09-23,7.97,-0.67,-11.8955223880597
2009-09-24,7.81,-0.67,-11.656716417910447
2009-09-25,7.72,-0.67,-11.522388059701491
2009-09-28,7.98,-0.67,-11.91044776119403
2009-09-29,8.0,-0.67,-11.940298507462686
2009-09-30,7.93,-0.67,-11.835820895522387
2009-10-01,7.63,-0.67,-11.388059701492537
2009-10-02,7.52,-0.67,-11.223880597014924
2009-10-05,8.22,-0.67,-12.26865671641791
2009-10-06,8.02,-0.67,-11.970149253731343
2009-10-07,7.88,-0.67,-11.761194029850746
2009-10-08,7.68,-0.67,-11.462686567164178
2009-10-09,7.88,-0.67,-11.761194029850746
2009-10-12,7.74,-0.67,-11.552238805970148
2009-10-13,7.63,-0.67,-11.388059701492537
2009-10-14,7.73,-0.67,-11.537313432835822
2009-10-15,7.85,-0.67,-11.71641791044776
2009-10-16,7.72,-0.67,-11.522388059701491
2009-10-19,7.86,-0.67,-11.73134328358209
2009-10-20,7.78,-0.67,-11.611940298507463
2009-10-21,7.59,-0.67,-11.328358208955223
2009-10-22,7.72,-0.67,-11.522388059701491
2009-10-23,7.5,-0.67,-11.194029850746269
2009-10-26,7.33,-0.67,-10.940298507462686
2009-10-27,7.33,-0.67,-10.940298507462686
2009-10-28,6.97,-0.67,-10.402985074626864
2009-10-29,7.03,-0.67,-10.492537313432836
2009-10-30,6.86,-0.67,-10.238805970149254
2009-11-02,6.78,-0.67,-10.119402985074627
2009-11-03,6.9,-0.67,-10.298507462686567
2009-11-04,6.94,-0.96,-7.229166666666667
2009-11-05,7.33,-0.96,-7.635416666666667
