date,TSN,TSN_EPS,PE Ratio
2004-11-03,14.81,0.97,15.268041237113403
2004-11-04,15.23,0.97,15.701030927835053
2004-11-05,15.59,0.97,16.072164948453608
2004-11-08,15.57,0.97,16.051546391752577
2004-11-09,16.06,0.97,16.556701030927833
2004-11-10,16.21,0.97,16.711340206185568
2004-11-11,16.46,0.97,16.969072164948454
2004-11-12,16.88,0.97,17.4020618556701
2004-11-15,17.08,0.97,17.60824742268041
2004-11-16,16.64,0.97,17.15463917525773
2004-11-17,16.92,0.97,17.443298969072167
2004-11-18,16.63,0.97,17.144329896907216
2004-11-19,16.25,0.97,16.75257731958763
2004-11-22,16.16,0.97,16.65979381443299
2004-11-23,16.11,0.97,16.608247422680414
2004-11-24,16.65,0.97,17.164948453608247
2004-11-26,16.68,0.97,17.195876288659793
2004-11-29,16.6,0.97,17.113402061855673
2004-11-30,16.39,0.97,16.896907216494846
2004-12-01,16.79,0.97,17.309278350515463
2004-12-02,16.87,0.97,17.39175257731959
2004-12-03,17.03,0.97,17.556701030927837
2004-12-06,16.76,0.97,17.27835051546392
2004-12-07,16.32,0.97,16.824742268041238
2004-12-08,16.64,0.97,17.15463917525773
2004-12-09,16.63,0.97,17.144329896907216
2004-12-10,16.78,0.97,17.29896907216495
2004-12-13,16.69,0.97,17.206185567010312
2004-12-14,17.13,0.97,17.65979381443299
2004-12-15,17.33,1.2,14.441666666666666
2004-12-16,17.45,1.2,14.541666666666666
2004-12-17,17.4,1.2,14.5
2004-12-20,17.12,1.2,14.266666666666667
2004-12-21,17.35,1.2,14.458333333333336
2004-12-22,17.56,1.2,14.633333333333333
2004-12-23,17.68,1.2,14.733333333333334
2004-12-27,17.71,1.2,14.758333333333335
2004-12-28,17.84,1.2,14.866666666666667
2004-12-29,18.01,1.2,15.008333333333335
2004-12-30,18.24,1.2,15.2
2004-12-31,18.4,1.2,15.333333333333332
2005-01-03,18.01,1.2,15.008333333333335
2005-01-04,18.02,1.2,15.016666666666667
2005-01-05,17.82,1.2,14.850000000000001
2005-01-06,17.57,1.2,14.641666666666667
2005-01-07,17.67,1.2,14.725000000000001
2005-01-10,17.66,1.2,14.716666666666667
2005-01-11,17.71,1.2,14.758333333333335
2005-01-12,17.68,1.2,14.733333333333334
2005-01-13,17.58,1.2,14.649999999999999
2005-01-14,17.44,1.2,14.533333333333335
2005-01-18,17.74,1.2,14.783333333333333
2005-01-19,17.8,1.2,14.833333333333334
2005-01-20,17.56,1.2,14.633333333333333
2005-01-21,17.54,1.2,14.616666666666667
2005-01-24,17.53,1.2,14.608333333333334
2005-01-25,17.54,1.2,14.616666666666667
2005-01-26,17.78,1.2,14.816666666666668
2005-01-27,18.07,1.2,15.058333333333334
2005-01-28,17.75,1.2,14.791666666666668
2005-01-31,17.17,1.2,14.308333333333335
2005-02-01,17.11,1.2,14.258333333333333
2005-02-02,17.05,1.2,14.208333333333334
2005-02-03,16.84,1.2,14.033333333333333
2005-02-04,17.07,1.2,14.225000000000001
2005-02-07,16.95,1.2,14.125
2005-02-08,16.6,1.2,13.833333333333336
2005-02-09,16.26,0.14,116.14285714285714
2005-02-10,16.53,0.14,118.07142857142857
2005-02-11,16.67,0.14,119.07142857142857
2005-02-14,16.65,0.14,118.9285714285714
2005-02-15,16.68,0.14,119.14285714285712
2005-02-16,16.72,0.14,119.4285714285714
2005-02-17,16.68,0.14,119.14285714285712
2005-02-18,17.04,0.14,121.7142857142857
2005-02-22,16.78,0.14,119.85714285714285
2005-02-23,16.77,0.14,119.78571428571428
2005-02-24,17.16,0.14,122.57142857142856
2005-02-25,17.33,0.14,123.78571428571426
2005-02-28,17.02,0.14,121.57142857142856
2005-03-01,17.56,0.14,125.4285714285714
2005-03-02,17.77,0.14,126.92857142857142
2005-03-03,17.33,0.14,123.78571428571426
2005-03-04,17.27,0.14,123.35714285714285
2005-03-07,17.19,0.14,122.78571428571428
2005-03-08,17.05,0.14,121.78571428571428
2005-03-09,16.9,0.14,120.7142857142857
2005-03-10,17.18,0.14,122.7142857142857
2005-03-11,17.47,0.14,124.78571428571426
2005-03-14,17.52,0.14,125.14285714285712
2005-03-15,17.41,0.14,124.35714285714285
2005-03-16,17.27,0.14,123.35714285714285
2005-03-17,17.18,0.14,122.7142857142857
2005-03-18,17.08,0.14,121.99999999999997
2005-03-21,17.07,0.14,121.92857142857142
2005-03-22,16.87,0.14,120.5
2005-03-23,16.82,0.14,120.14285714285714
2005-03-24,17.0,0.14,121.42857142857142
2005-03-28,16.98,0.14,121.28571428571428
2005-03-29,16.73,0.14,119.49999999999999
2005-03-30,16.78,0.14,119.85714285714285
2005-03-31,16.68,0.14,119.14285714285712
2005-04-01,16.53,0.14,118.07142857142857
2005-04-04,16.45,0.14,117.49999999999999
2005-04-05,16.42,0.14,117.28571428571429
2005-04-06,16.55,0.14,118.21428571428571
2005-04-07,16.76,0.14,119.71428571428571
2005-04-08,16.77,0.14,119.78571428571428
2005-04-11,16.59,0.14,118.49999999999999
2005-04-12,16.73,0.14,119.49999999999999
2005-04-13,16.75,0.14,119.64285714285712
2005-04-14,16.8,0.14,120.0
2005-04-15,16.77,0.14,119.78571428571428
2005-04-18,16.43,0.14,117.35714285714285
2005-04-19,16.4,0.14,117.14285714285712
2005-04-20,15.97,0.14,114.07142857142857
2005-04-21,16.33,0.14,116.64285714285712
2005-04-22,16.05,0.14,114.64285714285714
2005-04-25,16.29,0.14,116.35714285714285
2005-04-26,15.96,0.14,114.0
2005-04-27,16.54,0.14,118.14285714285712
2005-04-28,16.74,0.14,119.57142857142856
2005-04-29,16.89,0.14,120.64285714285714
2005-05-02,17.41,0.14,124.35714285714285
2005-05-03,17.71,0.14,126.5
2005-05-04,18.02,0.14,128.7142857142857
2005-05-05,18.12,0.14,129.42857142857142
2005-05-06,18.16,0.14,129.7142857142857
2005-05-09,18.0,0.14,128.57142857142856
2005-05-10,18.2,0.37,49.189189189189186
2005-05-11,18.42,0.37,49.78378378378379
2005-05-12,18.63,0.37,50.35135135135135
2005-05-13,18.59,0.37,50.24324324324324
2005-05-16,18.75,0.37,50.67567567567568
2005-05-17,18.85,0.37,50.94594594594595
2005-05-18,19.02,0.37,51.4054054054054
2005-05-19,19.0,0.37,51.351351351351354
2005-05-20,19.08,0.37,51.567567567567565
2005-05-23,18.95,0.37,51.21621621621622
2005-05-24,19.0,0.37,51.351351351351354
2005-05-25,18.75,0.37,50.67567567567568
2005-05-26,18.86,0.37,50.972972972972975
2005-05-27,18.83,0.37,50.89189189189189
2005-05-31,18.46,0.37,49.891891891891895
2005-06-01,18.56,0.37,50.16216216216216
2005-06-02,18.64,0.37,50.37837837837838
2005-06-03,18.5,0.37,50.0
2005-06-06,18.44,0.37,49.83783783783784
2005-06-07,18.45,0.37,49.86486486486486
2005-06-08,18.33,0.37,49.54054054054053
2005-06-09,18.48,0.37,49.94594594594595
2005-06-10,18.37,0.37,49.64864864864865
2005-06-13,18.52,0.37,50.054054054054056
2005-06-14,18.65,0.37,50.4054054054054
2005-06-15,18.78,0.37,50.75675675675676
2005-06-16,18.79,0.37,50.78378378378378
2005-06-17,18.65,0.37,50.4054054054054
2005-06-20,18.41,0.37,49.75675675675676
2005-06-21,18.14,0.37,49.02702702702703
2005-06-22,18.21,0.37,49.21621621621622
2005-06-23,18.1,0.37,48.918918918918926
2005-06-24,18.0,0.37,48.64864864864865
2005-06-27,17.44,0.37,47.13513513513514
2005-06-28,17.62,0.37,47.62162162162163
2005-06-29,17.59,0.37,47.54054054054054
2005-06-30,17.8,0.37,48.10810810810811
2005-07-01,17.8,0.37,48.10810810810811
2005-07-05,17.72,0.37,47.89189189189189
2005-07-06,17.85,0.37,48.24324324324325
2005-07-07,18.02,0.37,48.7027027027027
2005-07-08,18.26,0.37,49.351351351351354
2005-07-11,18.18,0.37,49.13513513513514
2005-07-12,18.2,0.37,49.189189189189186
2005-07-13,18.32,0.37,49.513513513513516
2005-07-14,18.52,0.37,50.054054054054056
2005-07-15,19.47,0.37,52.62162162162162
2005-07-18,19.03,0.37,51.432432432432435
2005-07-19,18.9,0.37,51.08108108108108
2005-07-20,19.06,0.37,51.51351351351351
2005-07-21,18.8,0.37,50.810810810810814
2005-07-22,18.9,0.37,51.08108108108108
2005-07-25,18.47,0.37,49.91891891891892
2005-07-26,18.45,0.37,49.86486486486486
2005-07-27,18.46,0.37,49.891891891891895
2005-07-28,18.5,0.37,50.0
2005-07-29,18.64,0.37,50.37837837837838
2005-08-01,17.95,0.37,48.51351351351351
2005-08-02,17.97,0.37,48.567567567567565
2005-08-03,17.99,0.37,48.62162162162162
2005-08-04,17.8,0.37,48.10810810810811
2005-08-05,17.86,0.37,48.27027027027027
2005-08-08,17.87,0.37,48.2972972972973
2005-08-09,17.79,0.37,48.08108108108108
2005-08-10,17.7,0.37,47.83783783783784
2005-08-11,17.61,0.76,23.171052631578945
2005-08-12,17.61,0.76,23.171052631578945
2005-08-15,17.63,0.76,23.19736842105263
2005-08-16,17.48,0.76,23.0
2005-08-17,17.61,0.76,23.171052631578945
2005-08-18,17.63,0.76,23.19736842105263
2005-08-19,17.64,0.76,23.210526315789473
2005-08-22,17.58,0.76,23.131578947368418
2005-08-23,17.55,0.76,23.092105263157894
2005-08-24,17.67,0.76,23.250000000000004
2005-08-25,17.7,0.76,23.289473684210524
2005-08-26,17.6,0.76,23.157894736842106
2005-08-29,17.69,0.76,23.276315789473685
2005-08-30,17.34,0.76,22.81578947368421
2005-08-31,17.78,0.76,23.394736842105264
2005-09-01,17.82,0.76,23.44736842105263
2005-09-02,17.89,0.76,23.539473684210527
2005-09-06,18.16,0.76,23.894736842105264
2005-09-07,18.23,0.76,23.986842105263158
2005-09-08,18.15,0.76,23.881578947368418
2005-09-09,18.03,0.76,23.72368421052632
2005-09-12,18.18,0.76,23.921052631578945
2005-09-13,18.05,0.76,23.75
2005-09-14,17.65,0.76,23.223684210526315
2005-09-15,17.72,0.76,23.31578947368421
2005-09-16,18.0,0.76,23.684210526315788
2005-09-19,17.74,0.76,23.342105263157894
2005-09-20,17.57,0.76,23.11842105263158
2005-09-21,17.26,0.76,22.710526315789476
2005-09-22,17.43,0.76,22.934210526315788
2005-09-23,17.68,0.76,23.263157894736842
2005-09-26,17.52,0.76,23.052631578947366
2005-09-27,17.36,0.76,22.842105263157894
2005-09-28,17.6,0.76,23.157894736842106
2005-09-29,17.84,0.76,23.473684210526315
2005-09-30,18.05,0.76,23.75
2005-10-03,18.23,0.76,23.986842105263158
2005-10-04,18.04,0.76,23.736842105263158
2005-10-05,17.82,0.76,23.44736842105263
2005-10-06,17.99,0.76,23.671052631578945
2005-10-07,18.1,0.76,23.815789473684212
2005-10-10,18.0,0.76,23.684210526315788
2005-10-11,17.7,0.76,23.289473684210524
2005-10-12,17.77,0.76,23.38157894736842
2005-10-13,17.8,0.76,23.42105263157895
2005-10-14,17.88,0.76,23.52631578947368
2005-10-17,17.88,0.76,23.52631578947368
2005-10-18,17.98,0.76,23.657894736842106
2005-10-19,18.05,0.76,23.75
2005-10-20,18.09,0.76,23.802631578947366
2005-10-21,17.72,0.76,23.31578947368421
2005-10-24,18.04,0.76,23.736842105263158
2005-10-25,17.92,0.76,23.578947368421055
2005-10-26,17.77,0.76,23.38157894736842
2005-10-27,17.21,0.76,22.644736842105264
2005-10-28,17.5,0.76,23.026315789473685
2005-10-31,17.8,0.76,23.42105263157895
2005-11-01,17.89,0.76,23.539473684210527
2005-11-02,18.05,0.76,23.75
2005-11-03,18.24,0.76,23.999999999999996
2005-11-04,18.52,0.76,24.36842105263158
2005-11-07,18.65,0.76,24.539473684210524
2005-11-08,18.55,0.76,24.407894736842106
2005-11-09,18.62,0.76,24.5
2005-11-10,18.7,0.76,24.605263157894736
2005-11-11,18.5,0.76,24.342105263157894
2005-11-14,16.51,0.76,21.72368421052632
2005-11-15,16.57,0.76,21.80263157894737
2005-11-16,16.35,0.76,21.513157894736842
2005-11-17,16.59,0.76,21.82894736842105
2005-11-18,16.74,0.76,22.02631578947368
2005-11-21,16.72,0.76,22.0
2005-11-22,16.8,0.76,22.105263157894736
2005-11-23,16.51,0.76,21.72368421052632
2005-11-25,16.78,0.76,22.078947368421055
2005-11-28,16.69,0.76,21.960526315789476
2005-11-29,16.89,0.76,22.223684210526315
2005-11-30,16.83,0.76,22.14473684210526
2005-12-01,17.16,0.76,22.57894736842105
2005-12-02,16.87,0.76,22.197368421052634
2005-12-05,16.53,0.76,21.75
2005-12-06,16.37,0.76,21.539473684210527
2005-12-07,16.29,0.76,21.434210526315788
2005-12-08,16.52,0.76,21.736842105263158
2005-12-09,16.49,0.76,21.69736842105263
2005-12-12,16.61,1.05,15.819047619047618
2005-12-13,16.65,1.05,15.857142857142856
2005-12-14,16.76,1.05,15.961904761904762
2005-12-15,16.78,1.05,15.980952380952381
2005-12-16,16.86,1.05,16.057142857142857
2005-12-19,16.8,1.05,16.0
2005-12-20,16.9,1.05,16.095238095238095
2005-12-21,17.07,1.05,16.257142857142856
2005-12-22,17.11,1.05,16.295238095238094
2005-12-23,17.24,1.05,16.419047619047618
2005-12-27,17.25,1.05,16.428571428571427
2005-12-28,17.26,1.05,16.43809523809524
2005-12-29,17.28,1.05,16.45714285714286
2005-12-30,17.1,1.05,16.285714285714285
2006-01-03,16.71,1.05,15.914285714285715
2006-01-04,16.81,1.05,16.009523809523806
2006-01-05,16.76,1.05,15.961904761904762
2006-01-06,16.81,1.05,16.009523809523806
2006-01-09,16.83,1.05,16.028571428571425
2006-01-10,16.75,1.05,15.952380952380953
2006-01-11,16.8,1.05,16.0
2006-01-12,16.89,1.05,16.085714285714285
2006-01-13,16.55,1.05,15.761904761904763
2006-01-17,16.49,1.05,15.704761904761902
2006-01-18,16.57,1.05,15.78095238095238
2006-01-19,16.49,1.05,15.704761904761902
2006-01-20,16.25,1.05,15.476190476190476
2006-01-23,16.48,1.05,15.695238095238095
2006-01-24,15.83,1.05,15.076190476190476
2006-01-25,15.49,1.05,14.752380952380951
2006-01-26,15.51,1.05,14.77142857142857
2006-01-27,15.37,1.05,14.638095238095238
2006-01-30,14.27,1.05,13.59047619047619
2006-01-31,14.33,1.05,13.647619047619047
2006-02-01,14.48,1.05,13.79047619047619
2006-02-02,14.41,1.05,13.723809523809523
2006-02-03,14.3,1.05,13.619047619047619
2006-02-06,14.1,1.05,13.428571428571427
2006-02-07,14.08,1.05,13.40952380952381
2006-02-08,14.14,1.05,13.466666666666667
2006-02-09,14.52,0.12,121.0
2006-02-10,14.54,0.12,121.16666666666666
2006-02-13,14.58,0.12,121.5
2006-02-14,14.74,0.12,122.83333333333334
2006-02-15,14.71,0.12,122.58333333333334
2006-02-16,14.66,0.12,122.16666666666667
2006-02-17,14.66,0.12,122.16666666666667
2006-02-21,14.34,0.12,119.5
2006-02-22,14.21,0.12,118.41666666666667
2006-02-23,14.16,0.12,118.0
2006-02-24,14.11,0.12,117.58333333333333
2006-02-27,14.07,0.12,117.25
2006-02-28,13.53,0.12,112.75
2006-03-01,13.79,0.12,114.91666666666666
2006-03-02,13.62,0.12,113.5
2006-03-03,13.34,0.12,111.16666666666667
2006-03-06,13.16,0.12,109.66666666666667
2006-03-07,13.16,0.12,109.66666666666667
2006-03-08,13.16,0.12,109.66666666666667
2006-03-09,13.64,0.12,113.66666666666667
2006-03-10,13.65,0.12,113.75000000000001
2006-03-13,13.06,0.12,108.83333333333334
2006-03-14,13.26,0.12,110.5
2006-03-15,12.94,0.12,107.83333333333333
2006-03-16,13.16,0.12,109.66666666666667
2006-03-17,13.36,0.12,111.33333333333333
2006-03-20,13.55,0.12,112.91666666666667
2006-03-21,13.64,0.12,113.66666666666667
2006-03-22,13.72,0.12,114.33333333333334
2006-03-23,13.82,0.12,115.16666666666667
2006-03-24,13.78,0.12,114.83333333333333
2006-03-27,13.75,0.12,114.58333333333334
2006-03-28,13.85,0.12,115.41666666666667
2006-03-29,13.55,0.12,112.91666666666667
2006-03-30,13.58,0.12,113.16666666666667
2006-03-31,13.74,0.12,114.5
2006-04-03,13.77,0.12,114.75
2006-04-04,13.69,0.12,114.08333333333333
2006-04-05,13.41,0.12,111.75
2006-04-06,13.26,0.12,110.5
2006-04-07,13.26,0.12,110.5
2006-04-10,13.24,0.12,110.33333333333334
2006-04-11,13.07,0.12,108.91666666666667
2006-04-12,13.1,0.12,109.16666666666667
2006-04-13,13.08,0.12,109.0
2006-04-17,13.17,0.12,109.75
2006-04-18,13.34,0.12,111.16666666666667
2006-04-19,13.27,0.12,110.58333333333333
2006-04-20,12.92,0.12,107.66666666666667
2006-04-21,14.05,0.12,117.08333333333334
2006-04-24,13.72,0.12,114.33333333333334
2006-04-25,13.72,0.12,114.33333333333334
2006-04-26,14.42,0.12,120.16666666666667
2006-04-27,14.55,0.12,121.25000000000001
2006-04-28,14.6,0.12,121.66666666666667
2006-05-01,14.71,0.12,122.58333333333334
2006-05-02,14.64,0.12,122.00000000000001
2006-05-03,14.63,0.12,121.91666666666667
2006-05-04,14.61,0.12,121.75
2006-05-05,14.98,0.12,124.83333333333334
2006-05-08,14.87,0.12,123.91666666666667
2006-05-09,14.98,0.12,124.83333333333334
2006-05-10,15.69,0.12,130.75
2006-05-11,15.71,-0.26,-60.42307692307693
2006-05-12,15.37,-0.26,-59.11538461538461
2006-05-15,15.88,-0.26,-61.07692307692308
2006-05-16,15.63,-0.26,-60.11538461538461
2006-05-17,15.17,-0.26,-58.34615384615385
2006-05-18,15.55,-0.26,-59.80769230769231
2006-05-19,16.49,-0.26,-63.42307692307691
2006-05-22,17.16,-0.26,-66.0
2006-05-23,16.63,-0.26,-63.96153846153845
2006-05-24,16.2,-0.26,-62.3076923076923
2006-05-25,16.4,-0.26,-63.076923076923066
2006-05-26,16.36,-0.26,-62.92307692307692
2006-05-30,16.06,-0.26,-61.76923076923076
2006-05-31,16.01,-0.26,-61.57692307692308
2006-06-01,15.9,-0.26,-61.15384615384615
2006-06-02,15.91,-0.26,-61.19230769230769
2006-06-05,15.6,-0.26,-60.0
2006-06-06,15.61,-0.26,-60.03846153846153
2006-06-07,15.73,-0.26,-60.5
2006-06-08,15.47,-0.26,-59.5
2006-06-09,15.34,-0.26,-59.0
2006-06-12,15.14,-0.26,-58.23076923076923
2006-06-13,14.72,-0.26,-56.61538461538461
2006-06-14,14.72,-0.26,-56.61538461538461
2006-06-15,14.58,-0.26,-56.07692307692307
2006-06-16,14.51,-0.26,-55.80769230769231
2006-06-19,14.64,-0.26,-56.30769230769231
2006-06-20,14.57,-0.26,-56.03846153846154
2006-06-21,14.76,-0.26,-56.76923076923077
2006-06-22,14.88,-0.26,-57.23076923076923
2006-06-23,15.01,-0.26,-57.730769230769226
2006-06-26,14.94,-0.26,-57.46153846153846
2006-06-27,14.42,-0.26,-55.46153846153846
2006-06-28,14.28,-0.26,-54.92307692307692
2006-06-29,14.85,-0.26,-57.11538461538461
2006-06-30,14.86,-0.26,-57.153846153846146
2006-07-03,14.85,-0.26,-57.11538461538461
2006-07-05,14.45,-0.26,-55.57692307692307
2006-07-06,14.86,-0.26,-57.153846153846146
2006-07-07,14.45,-0.26,-55.57692307692307
2006-07-10,15.28,-0.26,-58.76923076923077
2006-07-11,15.49,-0.26,-59.57692307692307
2006-07-12,15.16,-0.26,-58.30769230769231
2006-07-13,14.74,-0.26,-56.69230769230769
2006-07-14,14.37,-0.26,-55.26923076923077
2006-07-17,14.21,-0.26,-54.65384615384615
2006-07-18,14.29,-0.26,-54.96153846153846
2006-07-19,14.58,-0.26,-56.07692307692307
2006-07-20,14.68,-0.26,-56.46153846153846
2006-07-21,14.26,-0.26,-54.84615384615385
2006-07-24,14.53,-0.26,-55.88461538461538
2006-07-25,14.34,-0.26,-55.15384615384615
2006-07-26,14.34,-0.26,-55.15384615384615
2006-07-27,14.15,-0.26,-54.42307692307692
2006-07-28,14.57,-0.26,-56.03846153846154
2006-07-31,14.15,-0.26,-54.42307692307692
2006-08-01,13.77,-0.26,-52.96153846153846
2006-08-02,13.96,-0.26,-53.69230769230769
2006-08-03,13.64,-0.26,-52.46153846153846
2006-08-04,13.48,-0.26,-51.84615384615385
2006-08-07,13.24,-0.26,-50.92307692307692
2006-08-08,13.19,-0.26,-50.730769230769226
2006-08-09,13.13,-0.26,-50.5
2006-08-10,13.33,-0.41,-32.51219512195122
2006-08-11,13.45,-0.41,-32.80487804878049
2006-08-14,13.48,-0.41,-32.87804878048781
2006-08-15,13.54,-0.41,-33.02439024390244
2006-08-16,13.82,-0.41,-33.707317073170735
2006-08-17,14.32,-0.41,-34.926829268292686
2006-08-18,14.26,-0.41,-34.78048780487805
2006-08-21,14.49,-0.41,-35.34146341463415
2006-08-22,14.56,-0.41,-35.51219512195122
2006-08-23,14.49,-0.41,-35.34146341463415
2006-08-24,14.25,-0.41,-34.75609756097561
2006-08-25,14.47,-0.41,-35.29268292682927
2006-08-28,14.49,-0.41,-35.34146341463415
2006-08-29,15.0,-0.41,-36.58536585365854
2006-08-30,14.76,-0.41,-36.0
2006-08-31,14.73,-0.41,-35.926829268292686
2006-09-01,14.71,-0.41,-35.87804878048781
2006-09-05,14.77,-0.41,-36.02439024390244
2006-09-06,14.92,-0.41,-36.390243902439025
2006-09-07,15.12,-0.41,-36.8780487804878
2006-09-08,15.2,-0.41,-37.073170731707314
2006-09-11,14.97,-0.41,-36.51219512195122
2006-09-12,15.01,-0.41,-36.609756097560975
2006-09-13,15.25,-0.41,-37.19512195121951
2006-09-14,15.78,-0.41,-38.487804878048784
2006-09-15,15.95,-0.41,-38.90243902439025
2006-09-18,16.01,-0.41,-39.04878048780488
2006-09-19,16.09,-0.41,-39.24390243902439
2006-09-20,15.91,-0.41,-38.80487804878049
2006-09-21,15.88,-0.41,-38.73170731707317
2006-09-22,15.95,-0.41,-38.90243902439025
2006-09-25,16.13,-0.41,-39.34146341463415
2006-09-26,16.62,-0.41,-40.53658536585366
2006-09-27,16.49,-0.41,-40.21951219512195
2006-09-28,16.09,-0.41,-39.24390243902439
2006-09-29,15.88,-0.41,-38.73170731707317
2006-10-02,15.73,-0.41,-38.36585365853659
2006-10-03,15.49,-0.41,-37.78048780487805
2006-10-04,15.3,-0.41,-37.31707317073171
2006-10-05,15.28,-0.41,-37.26829268292683
2006-10-06,15.2,-0.41,-37.073170731707314
2006-10-09,15.1,-0.41,-36.829268292682926
2006-10-10,15.03,-0.41,-36.65853658536585
2006-10-11,14.92,-0.41,-36.390243902439025
2006-10-12,14.99,-0.41,-36.5609756097561
2006-10-13,15.1,-0.41,-36.829268292682926
2006-10-16,14.98,-0.41,-36.53658536585366
2006-10-17,15.0,-0.41,-36.58536585365854
2006-10-18,14.99,-0.41,-36.5609756097561
2006-10-19,14.84,-0.41,-36.19512195121951
2006-10-20,14.55,-0.41,-35.487804878048784
2006-10-23,14.51,-0.41,-35.390243902439025
2006-10-24,14.32,-0.41,-34.926829268292686
2006-10-25,14.34,-0.41,-34.97560975609756
2006-10-26,14.35,-0.41,-35.0
2006-10-27,14.33,-0.41,-34.951219512195124
2006-10-30,14.53,-0.41,-35.4390243902439
2006-10-31,14.45,-0.41,-35.24390243902439
2006-11-01,14.37,-0.41,-35.048780487804876
2006-11-02,14.24,-0.41,-34.73170731707317
2006-11-03,14.2,-0.41,-34.63414634146341
2006-11-06,14.28,-0.41,-34.829268292682926
2006-11-07,14.45,-0.41,-35.24390243902439
2006-11-08,14.28,-0.41,-34.829268292682926
2006-11-09,14.36,-0.41,-35.02439024390244
2006-11-10,14.35,-0.41,-35.0
2006-11-13,14.93,-0.41,-36.41463414634146
2006-11-14,15.67,-0.41,-38.21951219512195
2006-11-15,15.16,-0.41,-36.97560975609756
2006-11-16,15.35,-0.41,-37.4390243902439
2006-11-17,15.37,-0.41,-37.48780487804878
2006-11-20,15.4,-0.41,-37.5609756097561
2006-11-21,15.5,-0.41,-37.80487804878049
2006-11-22,15.58,-0.41,-38.0
2006-11-24,15.61,-0.41,-38.073170731707314
2006-11-27,15.56,-0.41,-37.951219512195124
2006-11-28,15.5,-0.41,-37.80487804878049
2006-11-29,15.88,-0.41,-38.73170731707317
2006-11-30,15.89,-0.41,-38.75609756097561
2006-12-01,15.8,-0.41,-38.53658536585366
2006-12-04,16.22,-0.41,-39.5609756097561
2006-12-05,16.59,-0.41,-40.463414634146346
2006-12-06,16.63,-0.41,-40.5609756097561
2006-12-07,16.59,-0.41,-40.463414634146346
2006-12-08,16.64,-0.41,-40.58536585365854
2006-12-11,16.37,-0.41,-39.926829268292686
2006-12-12,17.0,-0.41,-41.463414634146346
2006-12-13,16.35,0.0,inf
2006-12-14,16.6,0.0,inf
2006-12-15,16.7,0.0,inf
2006-12-18,16.71,0.0,inf
2006-12-19,16.64,0.0,inf
2006-12-20,16.98,0.0,inf
2006-12-21,16.71,0.0,inf
2006-12-22,16.66,0.0,inf
2006-12-26,16.6,0.0,inf
2006-12-27,16.61,0.0,inf
2006-12-28,16.56,0.0,inf
2006-12-29,16.45,0.0,inf
2007-01-03,16.35,0.0,inf
2007-01-04,16.28,0.0,inf
2007-01-05,16.5,0.0,inf
2007-01-08,16.28,0.0,inf
2007-01-09,16.32,0.0,inf
2007-01-10,16.6,0.0,inf
2007-01-11,16.75,0.0,inf
2007-01-12,16.73,0.0,inf
2007-01-16,16.3,0.0,inf
2007-01-17,15.91,0.0,inf
2007-01-18,15.73,0.0,inf
2007-01-19,15.83,0.0,inf
2007-01-22,15.91,0.0,inf
2007-01-23,15.95,0.0,inf
2007-01-24,16.36,0.0,inf
2007-01-25,16.4,0.0,inf
2007-01-26,16.69,0.0,inf
2007-01-29,17.28,0.0,inf
2007-01-30,17.36,0.0,inf
2007-01-31,17.75,0.0,inf
2007-02-01,17.88,0.0,inf
2007-02-02,18.12,0.0,inf
2007-02-05,18.16,0.0,inf
2007-02-06,18.27,0.0,inf
2007-02-07,18.15,0.0,inf
2007-02-08,18.25,0.0,inf
2007-02-09,18.12,0.0,inf
2007-02-12,18.35,0.0,inf
2007-02-13,18.76,0.0,inf
2007-02-14,18.62,0.0,inf
2007-02-15,18.9,0.0,inf
2007-02-16,18.94,0.0,inf
2007-02-20,19.13,0.0,inf
2007-02-21,18.94,0.0,inf
2007-02-22,18.65,0.0,inf
2007-02-23,18.55,0.0,inf
2007-02-26,18.55,0.0,inf
2007-02-27,18.02,0.0,inf
2007-02-28,18.25,0.0,inf
2007-03-01,18.05,0.0,inf
2007-03-02,17.79,0.0,inf
2007-03-05,17.75,0.0,inf
2007-03-06,17.9,0.0,inf
2007-03-07,17.98,0.0,inf
2007-03-08,18.05,0.0,inf
2007-03-09,17.99,0.0,inf
2007-03-12,18.34,0.0,inf
2007-03-13,17.85,0.0,inf
2007-03-14,18.0,0.0,inf
2007-03-15,18.28,0.0,inf
2007-03-16,18.23,0.0,inf
2007-03-19,18.1,0.0,inf
2007-03-20,18.32,0.0,inf
2007-03-21,18.42,0.0,inf
2007-03-22,18.96,0.0,inf
2007-03-23,19.03,0.0,inf
2007-03-26,19.09,0.0,inf
2007-03-27,19.0,0.0,inf
2007-03-28,19.19,0.0,inf
2007-03-29,18.96,0.0,inf
2007-03-30,19.41,0.0,inf
2007-04-02,19.69,0.0,inf
2007-04-03,19.85,0.0,inf
2007-04-04,19.87,0.0,inf
2007-04-05,19.68,0.0,inf
2007-04-09,19.63,0.0,inf
2007-04-10,19.62,0.0,inf
2007-04-11,19.93,0.0,inf
2007-04-12,20.18,0.0,inf
2007-04-13,20.45,0.0,inf
2007-04-16,20.9,0.0,inf
2007-04-17,20.44,0.0,inf
2007-04-18,20.48,0.0,inf
2007-04-19,20.78,0.0,inf
2007-04-20,20.81,0.0,inf
2007-04-23,21.2,0.0,inf
2007-04-24,21.07,0.0,inf
2007-04-25,21.4,0.0,inf
