date,HRL,HRL_EPS,PE Ratio
1993-05-10,2.66,0.02,133.0
1993-05-11,2.66,0.02,133.0
1993-05-12,2.64,0.02,132.0
1993-05-13,2.63,0.02,131.5
1993-05-14,2.59,0.02,129.5
1993-05-17,2.67,0.02,133.5
1993-05-18,2.61,0.02,130.5
1993-05-19,2.61,0.02,130.5
1993-05-20,2.67,0.02,133.5
1993-05-21,2.63,0.02,131.5
1993-05-24,2.59,0.02,129.5
1993-05-25,2.66,0.02,133.0
1993-05-26,2.63,0.02,131.5
1993-05-27,2.63,0.02,131.5
1993-05-28,2.56,0.02,128.0
1993-06-01,2.63,0.02,131.5
1993-06-02,2.63,0.02,131.5
1993-06-03,2.66,0.02,133.0
1993-06-04,2.61,0.02,130.5
1993-06-07,2.63,0.02,131.5
1993-06-08,2.66,0.02,133.0
1993-06-09,2.64,0.02,132.0
1993-06-10,2.63,0.02,131.5
1993-06-11,2.63,0.02,131.5
1993-06-14,2.63,0.02,131.5
1993-06-15,2.64,0.02,132.0
1993-06-16,2.66,0.02,133.0
1993-06-17,2.75,0.02,137.5
1993-06-18,2.7,0.02,135.0
1993-06-21,2.72,0.02,136.0
1993-06-22,2.7,0.02,135.0
1993-06-23,2.64,0.02,132.0
1993-06-24,2.63,0.02,131.5
1993-06-25,2.63,0.02,131.5
1993-06-28,2.66,0.02,133.0
1993-06-29,2.63,0.02,131.5
1993-06-30,2.64,0.02,132.0
1993-07-01,2.66,0.02,133.0
1993-07-02,2.67,0.02,133.5
1993-07-06,2.61,0.02,130.5
1993-07-07,2.61,0.02,130.5
1993-07-08,2.67,0.02,133.5
1993-07-09,2.69,0.02,134.5
1993-07-12,2.67,0.02,133.5
1993-07-13,2.67,0.02,133.5
1993-07-14,2.67,0.02,133.5
1993-07-15,2.58,0.02,129.0
1993-07-16,2.61,0.02,130.5
1993-07-19,2.66,0.02,133.0
1993-07-20,2.64,0.02,132.0
1993-07-21,2.67,0.02,133.5
1993-07-22,2.64,0.02,132.0
1993-07-23,2.63,0.02,131.5
1993-07-26,2.61,0.02,130.5
1993-07-27,2.61,0.02,130.5
1993-07-28,2.61,0.02,130.5
1993-07-29,2.59,0.02,129.5
1993-07-30,2.61,0.02,130.5
1993-08-02,2.61,0.02,130.5
1993-08-03,2.63,0.02,131.5
1993-08-04,2.63,0.02,131.5
1993-08-05,2.63,0.02,131.5
1993-08-06,2.66,0.02,133.0
1993-08-09,2.63,0.02,131.5
1993-08-10,2.63,0.02,131.5
1993-08-11,2.61,0.02,130.5
1993-08-12,2.61,0.02,130.5
1993-08-13,2.61,0.02,130.5
1993-08-16,2.7,0.02,135.0
1993-08-17,2.75,0.02,137.5
1993-08-18,2.69,0.02,134.5
1993-08-19,2.7,0.02,135.0
1993-08-20,2.67,0.02,133.5
1993-08-23,2.67,0.02,133.5
1993-08-24,2.7,0.02,135.0
1993-08-25,2.64,0.02,132.0
1993-08-26,2.69,0.02,134.5
1993-08-27,2.63,0.02,131.5
1993-08-30,2.64,0.02,132.0
1993-08-31,2.69,0.02,134.5
1993-09-01,2.7,0.02,135.0
1993-09-02,2.8,0.02,140.0
1993-09-03,2.78,0.02,139.0
1993-09-07,2.75,0.02,137.5
1993-09-08,2.69,0.02,134.5
1993-09-09,2.66,0.02,133.0
1993-09-10,2.73,0.02,136.5
1993-09-13,2.73,0.02,136.5
1993-09-14,2.73,0.02,136.5
1993-09-15,2.8,0.02,140.0
1993-09-16,2.78,0.02,139.0
1993-09-17,2.77,0.02,138.5
1993-09-20,2.7,0.02,135.0
1993-09-21,2.8,0.02,140.0
1993-09-22,2.63,0.02,131.5
1993-09-23,2.7,0.02,135.0
1993-09-24,2.73,0.02,136.5
1993-09-27,2.7,0.02,135.0
1993-09-28,2.7,0.02,135.0
1993-09-29,2.69,0.02,134.5
1993-09-30,2.72,0.02,136.0
1993-10-01,2.73,0.02,136.5
1993-10-04,2.73,0.02,136.5
1993-10-05,2.73,0.02,136.5
1993-10-06,2.72,0.02,136.0
1993-10-07,2.7,0.02,135.0
1993-10-08,2.72,0.02,136.0
1993-10-11,2.69,0.02,134.5
1993-10-12,2.72,0.02,136.0
1993-10-13,2.67,0.02,133.5
1993-10-14,2.72,0.02,136.0
1993-10-15,2.73,0.02,136.5
1993-10-18,2.73,0.02,136.5
1993-10-19,2.72,0.02,136.0
1993-10-20,2.7,0.02,135.0
1993-10-21,2.7,0.02,135.0
1993-10-22,2.7,0.02,135.0
1993-10-25,2.78,0.02,139.0
1993-10-26,2.78,0.02,139.0
1993-10-27,2.78,0.02,139.0
1993-10-28,2.78,0.02,139.0
1993-10-29,2.83,0.02,141.5
1993-11-01,2.86,0.02,143.0
1993-11-02,2.8,0.02,140.0
1993-11-03,2.83,0.02,141.5
1993-11-04,2.78,0.02,139.0
1993-11-05,2.75,0.02,137.5
1993-11-08,2.73,0.02,136.5
1993-11-09,2.75,0.02,137.5
1993-11-10,2.7,0.02,135.0
1993-11-11,2.69,0.02,134.5
1993-11-12,2.75,0.02,137.5
1993-11-15,2.77,0.02,138.5
1993-11-16,2.75,0.02,137.5
1993-11-17,2.75,0.02,137.5
1993-11-18,2.84,0.02,142.0
1993-11-19,2.84,0.02,142.0
1993-11-22,2.78,0.02,139.0
1993-11-23,2.77,0.02,138.5
1993-11-24,2.77,0.02,138.5
1993-11-26,2.84,0.02,142.0
1993-11-29,2.81,0.02,140.5
1993-11-30,2.75,0.02,137.5
1993-12-01,2.81,0.02,140.5
1993-12-02,2.81,0.02,140.5
1993-12-03,2.81,0.02,140.5
1993-12-06,2.88,0.02,144.0
1993-12-07,2.84,0.02,142.0
1993-12-08,2.84,0.02,142.0
1993-12-09,2.84,0.02,142.0
1993-12-10,2.88,0.02,144.0
1993-12-13,2.84,0.02,142.0
1993-12-14,2.77,0.02,138.5
1993-12-15,2.81,0.02,140.5
1993-12-16,2.81,0.02,140.5
1993-12-17,2.8,0.02,140.0
1993-12-20,2.8,0.02,140.0
1993-12-21,2.78,0.02,139.0
1993-12-22,2.81,0.02,140.5
1993-12-23,2.78,0.02,139.0
1993-12-27,2.8,0.02,140.0
1993-12-28,2.81,0.02,140.5
1993-12-29,2.81,0.02,140.5
1993-12-30,2.81,0.02,140.5
1993-12-31,2.77,0.02,138.5
1994-01-03,2.77,0.02,138.5
1994-01-04,2.8,0.02,140.0
1994-01-05,2.8,0.02,140.0
1994-01-06,2.77,0.02,138.5
1994-01-07,2.78,0.02,139.0
1994-01-10,2.78,0.02,139.0
1994-01-11,2.72,0.02,136.0
1994-01-12,2.69,0.02,134.5
1994-01-13,2.67,0.02,133.5
1994-01-14,2.67,0.02,133.5
1994-01-17,2.63,0.02,131.5
1994-01-18,2.63,0.02,131.5
1994-01-19,2.64,0.02,132.0
1994-01-20,2.63,0.02,131.5
1994-01-21,2.63,0.02,131.5
1994-01-24,2.56,0.02,128.0
1994-01-25,2.58,0.02,129.0
1994-01-26,2.58,0.02,129.0
1994-01-27,2.58,0.02,129.0
1994-01-28,2.59,0.02,129.5
1994-01-31,2.63,0.02,131.5
1994-02-01,2.59,0.02,129.5
1994-02-02,2.58,0.02,129.0
1994-02-03,2.55,0.02,127.49999999999999
1994-02-04,2.58,0.02,129.0
1994-02-07,2.55,0.02,127.49999999999999
1994-02-08,2.53,0.02,126.49999999999999
1994-02-09,2.63,0.02,131.5
1994-02-10,2.63,0.02,131.5
1994-02-11,2.58,0.02,129.0
1994-02-14,2.58,0.02,129.0
1994-02-15,2.59,0.02,129.5
1994-02-16,2.59,0.02,129.5
1994-02-17,2.59,0.02,129.5
1994-02-18,2.59,0.02,129.5
1994-02-22,2.59,0.02,129.5
1994-02-23,2.61,0.02,130.5
1994-02-24,2.59,0.02,129.5
1994-02-25,2.64,0.02,132.0
1994-02-28,2.66,0.02,133.0
1994-03-01,2.67,0.02,133.5
1994-03-02,2.64,0.02,132.0
1994-03-03,2.66,0.02,133.0
1994-03-04,2.63,0.02,131.5
1994-03-07,2.63,0.02,131.5
1994-03-08,2.55,0.02,127.49999999999999
1994-03-09,2.52,0.02,126.0
1994-03-10,2.52,0.02,126.0
1994-03-11,2.53,0.02,126.49999999999999
1994-03-14,2.53,0.02,126.49999999999999
1994-03-15,2.53,0.03,84.33333333333333
1994-03-16,2.53,0.03,84.33333333333333
1994-03-17,2.53,0.03,84.33333333333333
1994-03-18,2.56,0.03,85.33333333333334
1994-03-21,2.58,0.03,86.0
1994-03-22,2.58,0.03,86.0
1994-03-23,2.61,0.03,87.0
1994-03-24,2.53,0.03,84.33333333333333
1994-03-25,2.53,0.03,84.33333333333333
1994-03-28,2.53,0.03,84.33333333333333
1994-03-29,2.47,0.03,82.33333333333334
1994-03-30,2.45,0.03,81.66666666666667
1994-03-31,2.41,0.03,80.33333333333334
1994-04-04,2.5,0.03,83.33333333333334
1994-04-05,2.48,0.03,82.66666666666667
1994-04-06,2.45,0.03,81.66666666666667
1994-04-07,2.42,0.03,80.66666666666667
1994-04-08,2.41,0.03,80.33333333333334
1994-04-11,2.44,0.03,81.33333333333333
1994-04-12,2.47,0.03,82.33333333333334
1994-04-13,2.45,0.03,81.66666666666667
1994-04-14,2.45,0.03,81.66666666666667
1994-04-15,2.42,0.03,80.66666666666667
1994-04-18,2.41,0.03,80.33333333333334
1994-04-19,2.41,0.03,80.33333333333334
1994-04-20,2.41,0.03,80.33333333333334
1994-04-21,2.41,0.03,80.33333333333334
1994-04-22,2.38,0.03,79.33333333333333
1994-04-25,2.41,0.03,80.33333333333334
1994-04-26,2.42,0.03,80.66666666666667
1994-04-28,2.39,0.03,79.66666666666667
1994-04-29,2.41,0.03,80.33333333333334
1994-05-02,2.41,0.03,80.33333333333334
1994-05-03,2.38,0.03,79.33333333333333
1994-05-04,2.39,0.03,79.66666666666667
1994-05-05,2.38,0.03,79.33333333333333
1994-05-06,2.39,0.03,79.66666666666667
1994-05-09,2.38,0.03,79.33333333333333
1994-05-10,2.38,0.03,79.33333333333333
1994-05-11,2.38,0.03,79.33333333333333
1994-05-12,2.39,0.03,79.66666666666667
1994-05-13,2.41,0.03,80.33333333333334
1994-05-16,2.39,0.03,79.66666666666667
1994-05-17,2.42,0.03,80.66666666666667
1994-05-18,2.41,0.03,80.33333333333334
1994-05-19,2.45,0.03,81.66666666666667
1994-05-20,2.53,0.03,84.33333333333333
1994-05-23,2.63,0.03,87.66666666666667
1994-05-24,2.56,0.03,85.33333333333334
1994-05-25,2.53,0.03,84.33333333333333
1994-05-26,2.56,0.03,85.33333333333334
1994-05-27,2.58,0.03,86.0
1994-05-31,2.55,0.03,85.0
1994-06-01,2.55,0.03,85.0
1994-06-02,2.59,0.03,86.33333333333333
1994-06-03,2.59,0.03,86.33333333333333
1994-06-06,2.66,0.03,88.66666666666667
1994-06-07,2.66,0.03,88.66666666666667
1994-06-08,2.67,0.03,89.0
1994-06-09,2.67,0.03,89.0
1994-06-10,2.72,0.03,90.66666666666667
1994-06-13,2.72,0.03,90.66666666666667
1994-06-14,2.66,0.04,66.5
1994-06-15,2.69,0.04,67.25
1994-06-16,2.72,0.04,68.0
1994-06-17,2.69,0.04,67.25
1994-06-20,2.67,0.04,66.75
1994-06-21,2.7,0.04,67.5
1994-06-22,2.72,0.04,68.0
1994-06-23,2.72,0.04,68.0
1994-06-24,2.67,0.04,66.75
1994-06-27,2.53,0.04,63.24999999999999
1994-06-28,2.63,0.04,65.75
1994-06-29,2.56,0.04,64.0
1994-06-30,2.61,0.04,65.25
1994-07-01,2.59,0.04,64.75
1994-07-05,2.64,0.04,66.0
1994-07-06,2.67,0.04,66.75
1994-07-07,2.69,0.04,67.25
1994-07-08,2.73,0.04,68.25
1994-07-11,2.72,0.04,68.0
1994-07-12,2.78,0.04,69.5
1994-07-13,2.73,0.04,68.25
1994-07-14,2.83,0.04,70.75
1994-07-15,2.88,0.04,72.0
1994-07-18,2.83,0.04,70.75
1994-07-19,2.8,0.04,70.0
1994-07-20,2.77,0.04,69.25
1994-07-21,2.78,0.04,69.5
1994-07-22,2.75,0.04,68.75
1994-07-25,2.77,0.04,69.25
1994-07-26,2.83,0.04,70.75
1994-07-27,2.81,0.04,70.25
1994-07-28,2.7,0.04,67.5
1994-07-29,2.8,0.04,70.0
1994-08-01,2.77,0.04,69.25
1994-08-02,2.75,0.04,68.75
1994-08-03,2.75,0.04,68.75
1994-08-04,2.75,0.04,68.75
1994-08-05,2.7,0.04,67.5
1994-08-08,2.75,0.04,68.75
1994-08-09,2.78,0.04,69.5
1994-08-10,2.78,0.04,69.5
1994-08-11,2.75,0.04,68.75
1994-08-12,2.77,0.04,69.25
1994-08-15,2.8,0.04,70.0
1994-08-16,2.88,0.04,72.0
1994-08-17,2.86,0.04,71.5
1994-08-18,2.78,0.04,69.5
1994-08-19,2.88,0.04,72.0
1994-08-22,2.77,0.04,69.25
1994-08-23,2.81,0.04,70.25
1994-08-24,2.83,0.04,70.75
1994-08-25,2.84,0.04,71.0
1994-08-26,2.89,0.04,72.25
1994-08-29,2.86,0.04,71.5
1994-08-30,2.83,0.04,70.75
1994-08-31,2.88,0.04,72.0
1994-09-01,2.83,0.04,70.75
1994-09-02,2.81,0.04,70.25
1994-09-06,2.83,0.04,70.75
1994-09-07,2.77,0.04,69.25
1994-09-08,2.78,0.04,69.5
1994-09-09,2.8,0.04,70.0
1994-09-12,2.78,0.04,69.5
1994-09-13,2.69,0.03,89.66666666666667
1994-09-14,2.72,0.03,90.66666666666667
1994-09-15,2.72,0.03,90.66666666666667
1994-09-16,2.73,0.03,91.0
1994-09-19,2.77,0.03,92.33333333333334
1994-09-20,2.75,0.03,91.66666666666667
1994-09-21,2.78,0.03,92.66666666666666
1994-09-22,2.75,0.03,91.66666666666667
1994-09-23,2.75,0.03,91.66666666666667
1994-09-26,2.81,0.03,93.66666666666667
1994-09-27,2.78,0.03,92.66666666666666
1994-09-28,2.78,0.03,92.66666666666666
1994-09-29,2.84,0.03,94.66666666666667
1994-09-30,2.81,0.03,93.66666666666667
1994-10-03,2.86,0.03,95.33333333333333
1994-10-04,2.81,0.03,93.66666666666667
1994-10-05,2.77,0.03,92.33333333333334
1994-10-06,2.83,0.03,94.33333333333334
1994-10-07,2.83,0.03,94.33333333333334
1994-10-10,2.84,0.03,94.66666666666667
1994-10-11,2.92,0.03,97.33333333333333
1994-10-12,2.86,0.03,95.33333333333333
1994-10-13,2.89,0.03,96.33333333333334
1994-10-14,2.91,0.03,97.00000000000001
1994-10-17,2.91,0.03,97.00000000000001
1994-10-18,2.91,0.03,97.00000000000001
1994-10-19,2.98,0.03,99.33333333333334
1994-10-20,2.94,0.03,98.0
1994-10-21,2.94,0.03,98.0
1994-10-24,2.95,0.03,98.33333333333334
1994-10-25,2.94,0.03,98.0
1994-10-26,2.97,0.03,99.00000000000001
1994-10-27,3.06,0.03,102.0
1994-10-28,3.05,0.03,101.66666666666667
1994-10-31,3.06,0.03,102.0
1994-11-01,3.05,0.03,101.66666666666667
1994-11-02,3.03,0.03,101.0
1994-11-03,3.03,0.03,101.0
1994-11-04,3.03,0.03,101.0
1994-11-07,3.02,0.03,100.66666666666667
1994-11-08,3.0,0.03,100.0
1994-11-09,3.0,0.03,100.0
1994-11-10,3.0,0.03,100.0
1994-11-11,3.0,0.03,100.0
1994-11-14,2.98,0.03,99.33333333333334
1994-11-15,3.0,0.03,100.0
1994-11-16,3.02,0.03,100.66666666666667
1994-11-17,3.02,0.03,100.66666666666667
1994-11-18,3.02,0.03,100.66666666666667
1994-11-21,3.03,0.03,101.0
1994-11-22,3.02,0.03,100.66666666666667
1994-11-23,3.06,0.03,102.0
1994-11-25,3.03,0.03,101.0
1994-11-28,3.06,0.03,102.0
1994-11-29,3.13,0.03,104.33333333333333
1994-11-30,3.11,0.03,103.66666666666667
1994-12-01,3.09,0.03,103.0
1994-12-02,3.08,0.03,102.66666666666667
1994-12-05,3.03,0.03,101.0
1994-12-06,3.08,0.03,102.66666666666667
1994-12-07,3.06,0.03,102.0
1994-12-08,3.09,0.03,103.0
1994-12-09,3.11,0.03,103.66666666666667
1994-12-12,3.09,0.03,103.0
1994-12-13,3.13,0.03,104.33333333333333
1994-12-14,3.17,0.03,105.66666666666667
1994-12-15,3.22,0.03,107.33333333333334
1994-12-16,3.22,0.03,107.33333333333334
1994-12-19,3.25,0.03,108.33333333333334
1994-12-20,3.3,0.03,110.0
1994-12-21,3.27,0.03,109.0
1994-12-22,3.25,0.03,108.33333333333334
1994-12-23,3.28,0.03,109.33333333333333
1994-12-27,3.28,0.03,109.33333333333333
1994-12-28,3.28,0.03,109.33333333333333
1994-12-29,3.23,0.03,107.66666666666667
1994-12-30,3.09,0.03,103.0
1995-01-03,3.05,0.03,101.66666666666667
1995-01-04,3.13,0.03,104.33333333333333
1995-01-05,3.16,0.03,105.33333333333334
1995-01-06,3.13,0.03,104.33333333333333
1995-01-09,3.11,0.03,103.66666666666667
1995-01-10,3.09,0.03,103.0
1995-01-11,3.11,0.03,103.66666666666667
1995-01-12,3.13,0.03,104.33333333333333
1995-01-13,3.13,0.03,104.33333333333333
1995-01-16,3.11,0.03,103.66666666666667
1995-01-17,3.06,0.03,102.0
1995-01-18,3.05,0.03,101.66666666666667
1995-01-19,2.98,0.03,99.33333333333334
1995-01-20,2.97,0.03,99.00000000000001
1995-01-23,3.0,0.03,100.0
1995-01-24,3.09,0.03,103.0
1995-01-25,3.08,0.03,102.66666666666667
1995-01-26,3.09,0.03,103.0
1995-01-27,3.13,0.03,104.33333333333333
1995-01-30,3.14,0.03,104.66666666666667
1995-01-31,3.14,0.03,104.66666666666667
1995-02-01,3.2,0.03,106.66666666666667
1995-02-02,3.2,0.03,106.66666666666667
1995-02-03,3.25,0.03,108.33333333333334
1995-02-06,3.27,0.03,109.0
1995-02-07,3.25,0.03,108.33333333333334
1995-02-08,3.3,0.03,110.0
1995-02-09,3.36,0.03,112.0
1995-02-10,3.41,0.03,113.66666666666667
1995-02-13,3.36,0.03,112.0
1995-02-14,3.36,0.03,112.0
1995-02-15,3.34,0.03,111.33333333333333
1995-02-16,3.34,0.03,111.33333333333333
1995-02-17,3.34,0.03,111.33333333333333
1995-02-21,3.36,0.03,112.0
1995-02-22,3.36,0.03,112.0
1995-02-23,3.38,0.03,112.66666666666667
1995-02-24,3.38,0.03,112.66666666666667
1995-02-27,3.36,0.03,112.0
1995-02-28,3.34,0.03,111.33333333333333
1995-03-01,3.31,0.03,110.33333333333334
1995-03-02,3.33,0.03,111.0
1995-03-03,3.33,0.03,111.0
1995-03-06,3.33,0.03,111.0
1995-03-07,3.33,0.03,111.0
1995-03-08,3.33,0.03,111.0
1995-03-09,3.28,0.03,109.33333333333333
1995-03-10,3.34,0.03,111.33333333333333
1995-03-13,3.31,0.03,110.33333333333334
1995-03-14,3.27,0.06,54.5
1995-03-15,3.23,0.06,53.833333333333336
1995-03-16,3.3,0.06,55.0
1995-03-17,3.31,0.06,55.16666666666667
1995-03-20,3.33,0.06,55.5
1995-03-21,3.33,0.06,55.5
1995-03-22,3.33,0.06,55.5
1995-03-23,3.36,0.06,56.0
1995-03-24,3.42,0.06,57.0
1995-03-27,3.47,0.06,57.833333333333336
1995-03-28,3.45,0.06,57.50000000000001
1995-03-29,3.42,0.06,57.0
1995-03-30,3.39,0.06,56.50000000000001
1995-03-31,3.39,0.06,56.50000000000001
1995-04-03,3.48,0.06,58.0
1995-04-04,3.33,0.06,55.5
1995-04-05,3.41,0.06,56.833333333333336
1995-04-06,3.42,0.06,57.0
1995-04-07,3.45,0.06,57.50000000000001
1995-04-10,3.47,0.06,57.833333333333336
1995-04-11,3.48,0.06,58.0
1995-04-12,3.45,0.06,57.50000000000001
1995-04-13,3.47,0.06,57.833333333333336
1995-04-17,3.36,0.06,56.0
1995-04-18,3.31,0.06,55.16666666666667
1995-04-19,3.34,0.06,55.666666666666664
1995-04-20,3.36,0.06,56.0
1995-04-21,3.38,0.06,56.333333333333336
1995-04-24,3.41,0.06,56.833333333333336
1995-04-25,3.47,0.06,57.833333333333336
1995-04-26,3.42,0.06,57.0
1995-04-27,3.38,0.06,56.333333333333336
1995-04-28,3.42,0.06,57.0
1995-05-01,3.38,0.06,56.333333333333336
1995-05-02,3.38,0.06,56.333333333333336
1995-05-03,3.36,0.06,56.0
1995-05-04,3.27,0.06,54.5
1995-05-05,3.36,0.06,56.0
1995-05-08,3.33,0.06,55.5
1995-05-09,3.3,0.06,55.0
1995-05-10,3.31,0.06,55.16666666666667
1995-05-11,3.27,0.06,54.5
1995-05-12,3.25,0.06,54.16666666666667
1995-05-15,3.33,0.06,55.5
1995-05-16,3.28,0.06,54.666666666666664
1995-05-17,3.27,0.06,54.5
1995-05-18,3.2,0.06,53.333333333333336
1995-05-19,3.16,0.06,52.66666666666667
1995-05-22,3.06,0.06,51.0
1995-05-23,3.03,0.06,50.5
1995-05-24,3.06,0.06,51.0
1995-05-25,3.11,0.06,51.833333333333336
1995-05-26,3.17,0.06,52.833333333333336
1995-05-30,3.08,0.06,51.333333333333336
1995-05-31,3.08,0.06,51.333333333333336
1995-06-01,3.09,0.06,51.5
1995-06-02,3.13,0.06,52.166666666666664
1995-06-05,3.13,0.06,52.166666666666664
1995-06-06,3.09,0.06,51.5
1995-06-07,3.13,0.06,52.166666666666664
1995-06-08,3.13,0.06,52.166666666666664
1995-06-09,3.05,0.06,50.833333333333336
1995-06-12,3.09,0.06,51.5
1995-06-13,3.11,0.06,51.833333333333336
1995-06-14,3.11,0.04,77.75
1995-06-15,3.11,0.04,77.75
1995-06-16,3.17,0.04,79.25
1995-06-19,3.23,0.04,80.75
1995-06-20,3.22,0.04,80.5
1995-06-21,3.28,0.04,82.0
1995-06-22,3.25,0.04,81.25
1995-06-23,3.19,0.04,79.75
1995-06-26,3.19,0.04,79.75
1995-06-27,3.17,0.04,79.25
1995-06-28,3.23,0.04,80.75
1995-06-29,3.28,0.04,82.0
1995-06-30,3.27,0.04,81.75
1995-07-03,3.31,0.04,82.75
1995-07-05,3.3,0.04,82.5
1995-07-06,3.33,0.04,83.25
1995-07-07,3.28,0.04,82.0
1995-07-10,3.23,0.04,80.75
1995-07-11,3.2,0.04,80.0
1995-07-12,3.2,0.04,80.0
1995-07-13,3.19,0.04,79.75
1995-07-14,3.06,0.04,76.5
1995-07-17,3.17,0.04,79.25
1995-07-18,3.11,0.04,77.75
1995-07-19,3.08,0.04,77.0
1995-07-20,3.06,0.04,76.5
1995-07-21,3.06,0.04,76.5
1995-07-24,3.06,0.04,76.5
1995-07-25,3.09,0.04,77.25
1995-07-26,3.11,0.04,77.75
1995-07-27,3.11,0.04,77.75
1995-07-28,3.08,0.04,77.0
1995-07-31,3.08,0.04,77.0
1995-08-01,3.05,0.04,76.25
1995-08-02,3.05,0.04,76.25
1995-08-03,3.0,0.04,75.0
1995-08-04,3.02,0.04,75.5
1995-08-07,2.98,0.04,74.5
1995-08-08,3.06,0.04,76.5
1995-08-09,3.08,0.04,77.0
1995-08-10,3.03,0.04,75.75
1995-08-11,3.05,0.04,76.25
1995-08-14,3.09,0.04,77.25
1995-08-15,3.09,0.04,77.25
1995-08-16,3.09,0.04,77.25
1995-08-17,3.08,0.04,77.0
1995-08-18,3.06,0.04,76.5
1995-08-21,3.05,0.04,76.25
1995-08-22,3.08,0.04,77.0
1995-08-23,2.97,0.04,74.25
1995-08-24,2.98,0.04,74.5
1995-08-25,3.02,0.04,75.5
1995-08-28,3.05,0.04,76.25
1995-08-29,3.02,0.04,75.5
1995-08-30,3.02,0.04,75.5
1995-08-31,3.02,0.04,75.5
1995-09-01,3.03,0.04,75.75
1995-09-05,3.03,0.04,75.75
1995-09-06,3.03,0.04,75.75
1995-09-07,3.0,0.03,100.0
1995-09-08,3.02,0.03,100.66666666666667
1995-09-11,3.02,0.03,100.66666666666667
1995-09-12,3.11,0.03,103.66666666666667
1995-09-13,3.13,0.03,104.33333333333333
1995-09-14,3.13,0.03,104.33333333333333
1995-09-15,3.16,0.03,105.33333333333334
1995-09-18,3.16,0.03,105.33333333333334
1995-09-19,3.2,0.03,106.66666666666667
1995-09-20,3.2,0.03,106.66666666666667
1995-09-21,3.27,0.03,109.0
1995-09-22,3.25,0.03,108.33333333333334
1995-09-25,3.27,0.03,109.0
1995-09-26,3.3,0.03,110.0
1995-09-27,3.28,0.03,109.33333333333333
1995-09-28,3.28,0.03,109.33333333333333
1995-09-29,3.3,0.03,110.0
1995-10-02,3.34,0.03,111.33333333333333
1995-10-03,3.36,0.03,112.0
1995-10-04,3.34,0.03,111.33333333333333
1995-10-05,3.3,0.03,110.0
1995-10-06,3.31,0.03,110.33333333333334
1995-10-09,3.31,0.03,110.33333333333334
1995-10-10,3.3,0.03,110.0
1995-10-11,3.34,0.03,111.33333333333333
1995-10-12,3.31,0.03,110.33333333333334
1995-10-13,3.06,0.03,102.0
1995-10-16,3.0,0.03,100.0
1995-10-17,3.02,0.03,100.66666666666667
1995-10-18,3.0,0.03,100.0
1995-10-19,2.97,0.03,99.00000000000001
1995-10-20,2.95,0.03,98.33333333333334
1995-10-23,2.95,0.03,98.33333333333334
1995-10-24,2.95,0.03,98.33333333333334
1995-10-25,2.94,0.03,98.0
1995-10-26,2.94,0.03,98.0
1995-10-27,2.92,0.03,97.33333333333333
1995-10-30,2.89,0.03,96.33333333333334
1995-10-31,2.88,0.03,96.0
1995-11-01,2.89,0.03,96.33333333333334
1995-11-02,2.89,0.03,96.33333333333334
1995-11-03,2.89,0.03,96.33333333333334
1995-11-06,2.89,0.03,96.33333333333334
1995-11-07,2.92,0.03,97.33333333333333
1995-11-08,2.89,0.03,96.33333333333334
1995-11-09,2.89,0.03,96.33333333333334
1995-11-10,2.86,0.03,95.33333333333333
1995-11-13,2.89,0.03,96.33333333333334
1995-11-14,2.88,0.03,96.0
1995-11-15,2.95,0.03,98.33333333333334
1995-11-16,2.95,0.03,98.33333333333334
1995-11-17,3.02,0.03,100.66666666666667
1995-11-20,2.98,0.03,99.33333333333334
1995-11-21,3.0,0.03,100.0
1995-11-22,3.0,0.03,100.0
1995-11-24,2.98,0.03,99.33333333333334
1995-11-27,3.02,0.03,100.66666666666667
1995-11-28,3.02,0.03,100.66666666666667
1995-11-29,3.14,0.03,104.66666666666667
1995-11-30,3.06,0.03,102.0
1995-12-01,3.05,0.03,101.66666666666667
1995-12-04,3.08,0.03,102.66666666666667
1995-12-05,3.02,0.03,100.66666666666667
1995-12-06,3.0,0.03,100.0
1995-12-07,2.98,0.03,99.33333333333334
1995-12-08,3.05,0.03,101.66666666666667
1995-12-11,3.0,0.03,100.0
1995-12-12,3.0,0.03,100.0
1995-12-13,3.05,0.03,101.66666666666667
1995-12-14,3.02,0.03,100.66666666666667
1995-12-15,3.02,0.03,100.66666666666667
1995-12-18,3.02,0.03,100.66666666666667
1995-12-19,3.11,0.03,103.66666666666667
1995-12-20,3.02,0.03,100.66666666666667
1995-12-21,3.0,0.03,100.0
1995-12-22,3.05,0.03,101.66666666666667
1995-12-26,3.08,0.03,102.66666666666667
1995-12-27,3.05,0.03,101.66666666666667
1995-12-28,3.08,0.03,102.66666666666667
1995-12-29,3.08,0.03,102.66666666666667
1996-01-02,3.16,0.03,105.33333333333334
1996-01-03,3.16,0.03,105.33333333333334
1996-01-04,3.17,0.03,105.66666666666667
1996-01-05,3.13,0.03,104.33333333333333
1996-01-08,3.17,0.03,105.66666666666667
1996-01-09,3.16,0.03,105.33333333333334
1996-01-10,3.13,0.03,104.33333333333333
1996-01-11,3.17,0.03,105.66666666666667
1996-01-12,3.19,0.03,106.33333333333333
1996-01-15,3.16,0.03,105.33333333333334
1996-01-16,3.17,0.03,105.66666666666667
1996-01-17,3.14,0.03,104.66666666666667
1996-01-18,3.06,0.03,102.0
1996-01-19,3.06,0.03,102.0
