date,LEG,LEG_EPS,PE Ratio
1992-04-02,5.61,0.08,70.125
1992-04-03,5.63,0.08,70.375
1992-04-06,5.61,0.08,70.125
1992-04-07,5.63,0.08,70.375
1992-04-08,5.59,0.08,69.875
1992-04-09,5.58,0.08,69.75
1992-04-10,5.66,0.08,70.75
1992-04-13,5.61,0.08,70.125
1992-04-14,5.7,0.08,71.25
1992-04-15,5.83,0.08,72.875
1992-04-16,5.84,0.08,73.0
1992-04-20,5.86,0.08,73.25
1992-04-21,5.81,0.08,72.625
1992-04-22,5.83,0.08,72.875
1992-04-23,5.88,0.08,73.5
1992-04-24,6.0,0.08,75.0
1992-04-27,6.11,0.08,76.375
1992-04-28,6.05,0.08,75.625
1992-04-29,6.28,0.08,78.5
1992-04-30,6.48,0.08,81.0
1992-05-01,6.52,0.08,81.5
1992-05-04,6.5,0.08,81.25
1992-05-05,6.25,0.08,78.125
1992-05-06,6.25,0.08,78.125
1992-05-07,6.19,0.08,77.375
1992-05-08,6.22,0.08,77.75
1992-05-11,6.44,0.08,80.5
1992-05-12,6.44,0.08,80.5
1992-05-13,6.5,0.08,81.25
1992-05-14,6.48,0.08,81.0
1992-05-15,6.48,0.08,81.0
1992-05-18,6.38,0.08,79.75
1992-05-19,6.34,0.08,79.25
1992-05-20,6.31,0.08,78.875
1992-05-21,6.33,0.08,79.125
1992-05-22,6.34,0.08,79.25
1992-05-26,6.31,0.08,78.875
1992-05-27,6.3,0.08,78.75
1992-05-28,6.3,0.08,78.75
1992-05-29,6.28,0.08,78.5
1992-06-01,6.25,0.08,78.125
1992-06-02,6.25,0.08,78.125
1992-06-03,6.2,0.08,77.5
1992-06-04,6.28,0.08,78.5
1992-06-05,6.36,0.08,79.5
1992-06-08,6.34,0.08,79.25
1992-06-09,6.31,0.08,78.875
1992-06-10,6.31,0.08,78.875
1992-06-11,6.28,0.08,78.5
1992-06-12,6.19,0.08,77.375
1992-06-15,6.19,0.08,77.375
1992-06-16,6.13,0.08,76.625
1992-06-17,5.94,0.08,74.25
1992-06-18,5.81,0.08,72.625
1992-06-19,5.63,0.08,70.375
1992-06-22,5.38,0.08,67.25
1992-06-23,5.34,0.08,66.75
1992-06-24,5.34,0.08,66.75
1992-06-25,5.31,0.08,66.375
1992-06-26,5.47,0.08,68.375
1992-06-29,5.72,0.08,71.5
1992-06-30,6.0,0.08,75.0
1992-07-01,6.0,0.08,75.0
1992-07-02,5.81,0.08,72.625
1992-07-06,5.88,0.08,73.5
1992-07-07,5.69,0.08,71.125
1992-07-08,5.47,0.08,68.375
1992-07-09,5.56,0.08,69.5
1992-07-10,5.84,0.08,73.0
1992-07-13,5.84,0.08,73.0
1992-07-14,5.97,0.08,74.625
1992-07-15,5.97,0.08,74.625
1992-07-16,5.91,0.08,73.875
1992-07-17,5.94,0.08,74.25
1992-07-20,5.88,0.08,73.5
1992-07-21,5.88,0.08,73.5
1992-07-22,5.75,0.08,71.875
1992-07-23,5.84,0.08,73.0
1992-07-24,5.72,0.08,71.5
1992-07-27,5.63,0.08,70.375
1992-07-28,5.66,0.08,70.75
1992-07-29,6.0,0.08,75.0
1992-07-30,5.94,0.08,74.25
1992-07-31,5.91,0.08,73.875
1992-08-03,5.88,0.08,73.5
1992-08-04,5.88,0.08,73.5
1992-08-05,5.75,0.08,71.875
1992-08-06,5.72,0.08,71.5
1992-08-07,5.72,0.08,71.5
1992-08-10,5.63,0.08,70.375
1992-08-11,5.75,0.08,71.875
1992-08-12,5.97,0.08,74.625
1992-08-13,5.78,0.08,72.25
1992-08-14,5.81,0.08,72.625
1992-08-17,5.88,0.08,73.5
1992-08-18,5.84,0.08,73.0
1992-08-19,5.75,0.08,71.875
1992-08-20,5.72,0.08,71.5
1992-08-21,5.75,0.08,71.875
1992-08-24,5.56,0.08,69.5
1992-08-25,5.75,0.08,71.875
1992-08-26,5.75,0.08,71.875
1992-08-27,5.91,0.08,73.875
1992-08-28,5.88,0.08,73.5
1992-08-31,6.03,0.08,75.375
1992-09-01,6.13,0.08,76.625
1992-09-02,6.13,0.08,76.625
1992-09-03,6.31,0.08,78.875
1992-09-04,6.13,0.08,76.625
1992-09-08,6.0,0.08,75.0
1992-09-09,5.94,0.08,74.25
1992-09-10,5.81,0.08,72.625
1992-09-11,5.84,0.08,73.0
1992-09-14,5.75,0.08,71.875
1992-09-15,5.81,0.08,72.625
1992-09-16,5.69,0.08,71.125
1992-09-17,5.69,0.08,71.125
1992-09-18,5.75,0.08,71.875
1992-09-21,5.97,0.08,74.625
1992-09-22,5.84,0.08,73.0
1992-09-23,5.94,0.08,74.25
1992-09-24,6.13,0.08,76.625
1992-09-25,6.06,0.08,75.75
1992-09-28,6.22,0.08,77.75
1992-09-29,6.19,0.08,77.375
1992-09-30,6.16,0.08,77.0
1992-10-01,6.0,0.08,75.0
1992-10-02,5.97,0.08,74.625
1992-10-05,5.84,0.08,73.0
1992-10-06,5.91,0.08,73.875
1992-10-07,5.97,0.08,74.625
1992-10-08,5.91,0.08,73.875
1992-10-09,5.97,0.08,74.625
1992-10-12,6.13,0.08,76.625
1992-10-13,6.0,0.08,75.0
1992-10-14,6.0,0.08,75.0
1992-10-15,6.13,0.08,76.625
1992-10-16,6.06,0.08,75.75
1992-10-19,6.19,0.08,77.375
1992-10-20,6.28,0.08,78.5
1992-10-21,6.38,0.08,79.75
1992-10-22,6.25,0.08,78.125
1992-10-23,6.41,0.08,80.125
1992-10-26,6.44,0.08,80.5
1992-10-27,6.38,0.08,79.75
1992-10-28,6.41,0.08,80.125
1992-10-29,6.5,0.08,81.25
1992-10-30,6.44,0.08,80.5
1992-11-02,6.78,0.08,84.75
1992-11-03,7.06,0.08,88.25
1992-11-04,7.09,0.08,88.625
1992-11-05,7.25,0.08,90.625
1992-11-06,7.41,0.08,92.625
1992-11-09,7.38,0.08,92.25
1992-11-10,7.38,0.08,92.25
1992-11-11,7.5,0.08,93.75
1992-11-12,7.47,0.08,93.375
1992-11-13,7.5,0.08,93.75
1992-11-16,7.47,0.08,93.375
1992-11-17,7.31,0.08,91.375
1992-11-18,7.22,0.08,90.25
1992-11-19,7.22,0.08,90.25
1992-11-20,7.31,0.08,91.375
1992-11-23,7.44,0.08,93.0
1992-11-24,7.5,0.08,93.75
1992-11-25,7.53,0.08,94.125
1992-11-27,7.56,0.08,94.5
1992-11-30,7.53,0.08,94.125
1992-12-01,7.56,0.08,94.5
1992-12-02,7.56,0.08,94.5
1992-12-03,7.75,0.08,96.875
1992-12-04,7.78,0.08,97.25
1992-12-07,7.69,0.08,96.125
1992-12-08,7.66,0.08,95.75
1992-12-09,7.59,0.08,94.875
1992-12-10,7.53,0.08,94.125
1992-12-11,7.53,0.08,94.125
1992-12-14,7.41,0.08,92.625
1992-12-15,7.31,0.08,91.375
1992-12-16,7.22,0.08,90.25
1992-12-17,7.31,0.08,91.375
1992-12-18,7.97,0.08,99.625
1992-12-21,7.88,0.08,98.5
1992-12-22,7.94,0.08,99.25
1992-12-23,8.16,0.08,102.0
1992-12-24,8.25,0.08,103.125
1992-12-28,8.53,0.08,106.62499999999999
1992-12-29,8.56,0.08,107.0
1992-12-30,8.5,0.08,106.25
1992-12-31,8.5,0.08,106.25
1993-01-04,8.53,0.08,106.62499999999999
1993-01-05,8.63,0.08,107.87500000000001
1993-01-06,8.59,0.08,107.375
1993-01-07,8.53,0.08,106.62499999999999
1993-01-08,8.53,0.08,106.62499999999999
1993-01-11,8.72,0.08,109.0
1993-01-12,8.97,0.08,112.125
1993-01-13,9.03,0.08,112.87499999999999
1993-01-14,8.88,0.08,111.00000000000001
1993-01-15,8.66,0.08,108.25
1993-01-18,8.94,0.08,111.74999999999999
1993-01-19,8.88,0.08,111.00000000000001
1993-01-20,8.75,0.08,109.375
1993-01-21,8.84,0.08,110.5
1993-01-22,9.03,0.08,112.87499999999999
1993-01-25,9.09,0.08,113.625
1993-01-26,9.09,0.08,113.625
1993-01-27,9.0,0.08,112.5
1993-01-28,9.09,0.08,113.625
1993-01-29,9.09,0.08,113.625
1993-02-01,9.19,0.08,114.87499999999999
1993-02-02,9.25,0.08,115.625
1993-02-03,9.34,0.08,116.75
1993-02-04,9.34,0.08,116.75
1993-02-05,9.38,0.08,117.25000000000001
1993-02-08,9.22,0.08,115.25
1993-02-09,9.09,0.08,113.625
1993-02-10,9.0,0.08,112.5
1993-02-11,9.13,0.08,114.12500000000001
1993-02-12,9.16,0.08,114.5
1993-02-16,9.13,0.08,114.12500000000001
1993-02-17,8.88,0.08,111.00000000000001
1993-02-18,9.0,0.08,112.5
1993-02-19,9.03,0.08,112.87499999999999
1993-02-22,9.0,0.08,112.5
1993-02-23,8.84,0.08,110.5
1993-02-24,8.91,0.08,111.375
1993-02-25,9.03,0.08,112.87499999999999
1993-02-26,9.06,0.08,113.25
1993-03-01,9.06,0.08,113.25
1993-03-02,9.13,0.08,114.12500000000001
1993-03-03,9.09,0.08,113.625
1993-03-04,9.16,0.08,114.5
1993-03-05,9.28,0.08,115.99999999999999
1993-03-08,9.38,0.08,117.25000000000001
1993-03-09,9.31,0.08,116.375
1993-03-10,9.25,0.08,115.625
1993-03-11,9.22,0.08,115.25
1993-03-12,9.03,0.08,112.87499999999999
1993-03-15,9.0,0.08,112.5
1993-03-16,8.81,0.08,110.125
1993-03-17,8.91,0.08,111.375
1993-03-18,9.13,0.08,114.12500000000001
1993-03-19,9.09,0.08,113.625
1993-03-22,9.13,0.08,114.12500000000001
1993-03-23,9.28,0.08,115.99999999999999
1993-03-24,9.53,0.08,119.12499999999999
1993-03-25,9.75,0.08,121.875
1993-03-26,9.78,0.08,122.24999999999999
1993-03-29,9.75,0.08,121.875
1993-03-30,9.72,0.08,121.5
1993-03-31,9.91,0.08,123.875
1993-04-01,9.78,0.08,122.24999999999999
1993-04-02,9.5,0.08,118.75
1993-04-05,9.44,0.08,117.99999999999999
1993-04-06,9.0,0.08,112.5
1993-04-07,9.0,0.08,112.5
1993-04-08,8.69,0.08,108.62499999999999
1993-04-12,8.88,0.08,111.00000000000001
1993-04-13,8.94,0.08,111.74999999999999
1993-04-14,8.97,0.08,112.125
1993-04-15,9.0,0.08,112.5
1993-04-16,8.88,0.08,111.00000000000001
1993-04-19,8.44,0.08,105.49999999999999
1993-04-20,8.22,0.08,102.75
1993-04-21,8.38,0.08,104.75000000000001
1993-04-22,8.72,0.08,109.0
1993-04-23,8.81,0.08,110.125
1993-04-26,8.56,0.08,107.0
1993-04-27,8.5,0.08,106.25
1993-04-28,8.97,0.08,112.125
1993-04-29,8.88,0.08,111.00000000000001
1993-04-30,8.97,0.08,112.125
1993-05-03,9.0,0.08,112.5
1993-05-04,9.09,0.08,113.625
1993-05-05,8.94,0.08,111.74999999999999
1993-05-06,9.03,0.08,112.87499999999999
1993-05-07,8.97,0.08,112.125
1993-05-10,8.88,0.08,111.00000000000001
1993-05-11,8.94,0.08,111.74999999999999
1993-05-12,8.94,0.08,111.74999999999999
1993-05-13,8.88,0.08,111.00000000000001
1993-05-14,8.94,0.08,111.74999999999999
1993-05-17,8.94,0.08,111.74999999999999
1993-05-18,9.13,0.08,114.12500000000001
1993-05-19,9.22,0.08,115.25
1993-05-20,9.31,0.08,116.375
1993-05-21,9.5,0.08,118.75
1993-05-24,9.38,0.08,117.25000000000001
1993-05-25,9.31,0.08,116.375
1993-05-26,9.34,0.08,116.75
1993-05-27,9.25,0.08,115.625
1993-05-28,9.22,0.08,115.25
1993-06-01,9.22,0.08,115.25
1993-06-02,9.22,0.08,115.25
1993-06-03,9.13,0.08,114.12500000000001
1993-06-04,9.19,0.08,114.87499999999999
1993-06-07,9.13,0.08,114.12500000000001
1993-06-08,9.06,0.08,113.25
1993-06-09,9.03,0.08,112.87499999999999
1993-06-10,9.0,0.08,112.5
1993-06-11,9.0,0.08,112.5
1993-06-14,9.16,0.08,114.5
1993-06-15,9.03,0.08,112.87499999999999
1993-06-16,9.13,0.08,114.12500000000001
1993-06-17,9.09,0.08,113.625
1993-06-18,8.97,0.08,112.125
1993-06-21,9.0,0.08,112.5
1993-06-22,8.91,0.08,111.375
1993-06-23,8.97,0.08,112.125
1993-06-24,8.97,0.08,112.125
1993-06-25,9.03,0.08,112.87499999999999
1993-06-28,9.34,0.08,116.75
1993-06-29,9.22,0.08,115.25
1993-06-30,9.25,0.08,115.625
1993-07-01,9.56,0.08,119.5
1993-07-02,9.31,0.08,116.375
1993-07-06,9.25,0.08,115.625
1993-07-07,9.34,0.08,116.75
1993-07-08,9.47,0.08,118.375
1993-07-09,9.59,0.08,119.875
1993-07-12,9.66,0.08,120.75
1993-07-13,9.53,0.08,119.12499999999999
1993-07-14,9.63,0.08,120.37500000000001
1993-07-15,9.88,0.08,123.50000000000001
1993-07-16,9.84,0.08,123.0
1993-07-19,9.84,0.08,123.0
1993-07-20,9.91,0.08,123.875
1993-07-21,9.63,0.08,120.37500000000001
1993-07-22,9.66,0.08,120.75
1993-07-23,9.59,0.08,119.875
1993-07-26,9.59,0.08,119.875
1993-07-27,9.69,0.08,121.12499999999999
1993-07-28,9.91,0.08,123.875
1993-07-29,10.03,0.08,125.37499999999999
1993-07-30,9.88,0.08,123.50000000000001
1993-08-02,9.94,0.08,124.24999999999999
1993-08-03,9.75,0.08,121.875
1993-08-04,9.75,0.08,121.875
1993-08-05,9.59,0.08,119.875
1993-08-06,9.56,0.08,119.5
1993-08-09,9.5,0.08,118.75
1993-08-10,9.59,0.08,119.875
1993-08-11,9.56,0.08,119.5
1993-08-12,9.78,0.08,122.24999999999999
1993-08-13,9.84,0.08,123.0
1993-08-16,10.0,0.08,125.0
1993-08-17,10.0,0.08,125.0
1993-08-18,10.03,0.08,125.37499999999999
1993-08-19,10.41,0.08,130.125
1993-08-20,10.56,0.08,132.0
1993-08-23,10.63,0.08,132.875
1993-08-24,10.78,0.08,134.75
1993-08-25,10.78,0.08,134.75
1993-08-26,10.69,0.08,133.625
1993-08-27,10.53,0.08,131.625
1993-08-30,10.56,0.08,132.0
1993-08-31,10.47,0.08,130.875
1993-09-01,10.44,0.08,130.5
1993-09-02,10.66,0.08,133.25
1993-09-03,10.69,0.08,133.625
1993-09-07,10.69,0.08,133.625
1993-09-08,10.59,0.08,132.375
1993-09-09,10.72,0.08,134.0
1993-09-10,10.91,0.08,136.375
1993-09-13,10.88,0.08,136.0
1993-09-14,10.78,0.08,134.75
1993-09-15,10.78,0.08,134.75
1993-09-16,10.97,0.08,137.125
1993-09-17,10.94,0.08,136.75
1993-09-20,10.88,0.08,136.0
1993-09-21,10.78,0.08,134.75
1993-09-22,10.78,0.08,134.75
1993-09-23,10.72,0.08,134.0
1993-09-24,11.13,0.08,139.125
1993-09-27,11.31,0.08,141.375
1993-09-28,11.44,0.08,143.0
1993-09-29,11.69,0.08,146.125
1993-09-30,11.56,0.08,144.5
1993-10-01,11.59,0.08,144.875
1993-10-04,11.41,0.08,142.625
1993-10-05,11.59,0.08,144.875
1993-10-06,11.66,0.08,145.75
1993-10-07,11.69,0.08,146.125
1993-10-08,11.53,0.08,144.125
1993-10-11,11.38,0.08,142.25
1993-10-12,11.44,0.08,143.0
1993-10-13,11.41,0.08,142.625
1993-10-14,11.28,0.08,141.0
1993-10-15,11.34,0.08,141.75
1993-10-18,11.31,0.08,141.375
1993-10-19,11.31,0.08,141.375
1993-10-20,11.09,0.08,138.625
1993-10-21,10.97,0.08,137.125
1993-10-22,11.0,0.08,137.5
1993-10-25,10.94,0.08,136.75
1993-10-26,10.97,0.08,137.125
1993-10-27,10.88,0.08,136.0
1993-10-28,10.81,0.08,135.125
1993-10-29,10.97,0.08,137.125
1993-11-01,11.09,0.08,138.625
1993-11-02,11.22,0.08,140.25
1993-11-03,11.34,0.08,141.75
1993-11-04,11.09,0.08,138.625
1993-11-05,10.94,0.08,136.75
1993-11-08,10.97,0.08,137.125
1993-11-09,10.81,0.08,135.125
1993-11-10,11.0,0.08,137.5
1993-11-11,11.16,0.08,139.5
1993-11-12,11.34,0.08,141.75
1993-11-15,11.47,0.08,143.375
1993-11-16,11.44,0.08,143.0
1993-11-17,11.06,0.08,138.25
1993-11-18,11.25,0.08,140.625
1993-11-19,11.0,0.08,137.5
1993-11-22,10.63,0.08,132.875
1993-11-23,10.5,0.08,131.25
1993-11-24,10.5,0.08,131.25
1993-11-26,10.44,0.08,130.5
1993-11-29,10.13,0.08,126.62500000000001
1993-11-30,10.56,0.08,132.0
1993-12-01,10.56,0.08,132.0
1993-12-02,10.53,0.08,131.625
1993-12-03,10.53,0.08,131.625
1993-12-06,10.53,0.08,131.625
1993-12-07,10.47,0.08,130.875
1993-12-08,10.38,0.08,129.75
1993-12-09,10.47,0.08,130.875
1993-12-10,10.69,0.08,133.625
1993-12-13,10.59,0.08,132.375
1993-12-14,10.59,0.08,132.375
1993-12-15,10.91,0.08,136.375
1993-12-16,11.06,0.08,138.25
1993-12-17,11.09,0.08,138.625
1993-12-20,11.09,0.08,138.625
1993-12-21,10.91,0.08,136.375
1993-12-22,10.91,0.08,136.375
1993-12-23,11.13,0.08,139.125
1993-12-27,11.34,0.08,141.75
1993-12-28,11.66,0.08,145.75
1993-12-29,12.0,0.08,150.0
1993-12-30,12.13,0.08,151.625
1993-12-31,12.5,0.08,156.25
1994-01-03,11.72,0.08,146.5
1994-01-04,11.66,0.08,145.75
1994-01-05,11.63,0.08,145.375
1994-01-06,11.63,0.08,145.375
1994-01-07,11.31,0.08,141.375
1994-01-10,11.69,0.08,146.125
1994-01-11,11.59,0.08,144.875
1994-01-12,11.53,0.08,144.125
1994-01-13,11.44,0.08,143.0
1994-01-14,11.59,0.08,144.875
1994-01-17,11.59,0.08,144.875
1994-01-18,11.56,0.08,144.5
1994-01-19,11.5,0.08,143.75
1994-01-20,11.44,0.08,143.0
1994-01-21,11.22,0.08,140.25
1994-01-24,11.09,0.08,138.625
1994-01-25,11.09,0.08,138.625
1994-01-26,11.25,0.08,140.625
1994-01-27,11.38,0.08,142.25
1994-01-28,11.63,0.08,145.375
1994-01-31,11.63,0.08,145.375
1994-02-01,11.69,0.08,146.125
1994-02-02,11.75,0.08,146.875
1994-02-03,11.75,0.08,146.875
1994-02-04,11.59,0.08,144.875
1994-02-07,11.25,0.08,140.625
1994-02-08,11.16,0.08,139.5
1994-02-09,11.28,0.08,141.0
1994-02-10,11.22,0.08,140.25
1994-02-11,11.16,0.08,139.5
1994-02-14,11.22,0.08,140.25
1994-02-15,11.22,0.08,140.25
1994-02-16,11.56,0.08,144.5
1994-02-17,11.84,0.08,148.0
1994-02-18,11.53,0.08,144.125
1994-02-22,11.41,0.08,142.625
1994-02-23,11.25,0.08,140.625
1994-02-24,11.34,0.08,141.75
1994-02-25,11.34,0.08,141.75
1994-02-28,11.31,0.08,141.375
1994-03-01,11.22,0.08,140.25
1994-03-02,11.06,0.08,138.25
1994-03-03,10.78,0.08,134.75
1994-03-04,11.19,0.08,139.875
1994-03-07,11.31,0.08,141.375
1994-03-08,11.56,0.08,144.5
1994-03-09,11.53,0.08,144.125
1994-03-10,11.28,0.08,141.0
1994-03-11,11.28,0.08,141.0
1994-03-14,11.31,0.08,141.375
1994-03-15,11.25,0.08,140.625
1994-03-16,11.25,0.08,140.625
1994-03-17,11.31,0.08,141.375
1994-03-18,11.53,0.08,144.125
1994-03-21,11.66,0.08,145.75
1994-03-22,11.63,0.08,145.375
1994-03-23,11.75,0.08,146.875
1994-03-24,11.69,0.08,146.125
1994-03-25,11.59,0.08,144.875
1994-03-28,11.44,0.08,143.0
1994-03-29,11.22,0.08,140.25
1994-03-30,10.78,0.08,134.75
1994-03-31,10.94,0.08,136.75
1994-04-04,10.59,0.08,132.375
1994-04-05,10.72,0.08,134.0
1994-04-06,11.19,0.08,139.875
1994-04-07,11.25,0.08,140.625
1994-04-08,11.13,0.08,139.125
1994-04-11,11.16,0.08,139.5
1994-04-12,11.13,0.08,139.125
1994-04-13,11.0,0.08,137.5
1994-04-14,10.88,0.08,136.0
1994-04-15,10.81,0.08,135.125
1994-04-18,10.66,0.08,133.25
1994-04-19,10.41,0.08,130.125
1994-04-20,10.19,0.08,127.37499999999999
1994-04-21,10.06,0.08,125.75
1994-04-22,9.88,0.08,123.50000000000001
1994-04-25,9.91,0.08,123.875
1994-04-26,10.25,0.08,128.125
1994-04-28,10.69,0.08,133.625
1994-04-29,10.69,0.08,133.625
1994-05-02,10.66,0.08,133.25
1994-05-03,10.53,0.08,131.625
1994-05-04,10.56,0.08,132.0
1994-05-05,10.59,0.08,132.375
1994-05-06,10.38,0.08,129.75
1994-05-09,10.13,0.08,126.62500000000001
1994-05-10,9.91,0.08,123.875
1994-05-11,9.97,0.08,124.625
1994-05-12,9.88,0.08,123.50000000000001
1994-05-13,9.69,0.16,60.56249999999999
1994-05-16,9.19,0.16,57.43749999999999
1994-05-17,9.06,0.16,56.625
1994-05-18,9.06,0.16,56.625
1994-05-19,9.13,0.16,57.06250000000001
1994-05-20,9.16,0.16,57.25
1994-05-23,9.16,0.16,57.25
1994-05-24,9.13,0.16,57.06250000000001
1994-05-25,9.13,0.16,57.06250000000001
1994-05-26,9.31,0.16,58.1875
1994-05-27,9.41,0.16,58.8125
1994-05-31,9.38,0.16,58.62500000000001
1994-06-01,9.47,0.16,59.1875
1994-06-02,9.47,0.16,59.1875
1994-06-03,9.78,0.16,61.12499999999999
1994-06-06,9.72,0.16,60.75
1994-06-07,9.5,0.16,59.375
1994-06-08,9.44,0.16,58.99999999999999
1994-06-09,9.38,0.16,58.62500000000001
1994-06-10,9.34,0.16,58.375
1994-06-13,9.53,0.16,59.56249999999999
1994-06-14,9.69,0.16,60.56249999999999
1994-06-15,9.72,0.16,60.75
1994-06-16,9.88,0.16,61.75000000000001
1994-06-17,9.94,0.16,62.12499999999999
1994-06-20,9.81,0.16,61.3125
1994-06-21,9.5,0.16,59.375
1994-06-22,9.63,0.16,60.18750000000001
1994-06-23,9.56,0.16,59.75
1994-06-24,9.41,0.16,58.8125
1994-06-27,9.31,0.16,58.1875
1994-06-28,9.41,0.16,58.8125
1994-06-29,9.41,0.16,58.8125
1994-06-30,9.38,0.16,58.62500000000001
1994-07-01,9.47,0.16,59.1875
1994-07-05,9.34,0.16,58.375
1994-07-06,9.34,0.16,58.375
1994-07-07,9.38,0.16,58.62500000000001
1994-07-08,9.66,0.16,60.375
1994-07-11,9.69,0.16,60.56249999999999
1994-07-12,9.75,0.16,60.9375
1994-07-13,9.69,0.16,60.56249999999999
1994-07-14,9.88,0.16,61.75000000000001
1994-07-15,9.94,0.16,62.12499999999999
1994-07-18,9.84,0.16,61.5
1994-07-19,10.0,0.16,62.5
1994-07-20,9.97,0.16,62.3125
1994-07-21,9.81,0.16,61.3125
1994-07-22,9.69,0.16,60.56249999999999
1994-07-25,9.63,0.16,60.18750000000001
1994-07-26,9.56,0.16,59.75
1994-07-27,9.38,0.16,58.62500000000001
1994-07-28,9.41,0.16,58.8125
1994-07-29,9.22,0.16,57.625
1994-08-01,9.0,0.16,56.25
1994-08-02,8.88,0.16,55.50000000000001
1994-08-03,8.81,0.16,55.0625
1994-08-04,8.78,0.16,54.87499999999999
1994-08-05,8.66,0.16,54.125
1994-08-08,8.63,0.16,53.93750000000001
1994-08-09,8.38,0.16,52.37500000000001
1994-08-10,8.5,0.17,49.99999999999999
1994-08-11,8.63,0.17,50.76470588235294
1994-08-12,8.84,0.17,51.99999999999999
1994-08-15,8.88,0.17,52.23529411764706
1994-08-16,8.72,0.17,51.294117647058826
1994-08-17,8.88,0.17,52.23529411764706
1994-08-18,8.84,0.17,51.99999999999999
1994-08-19,8.97,0.17,52.76470588235294
1994-08-22,8.91,0.17,52.41176470588235
1994-08-23,8.91,0.17,52.41176470588235
1994-08-24,8.94,0.17,52.58823529411764
1994-08-25,9.13,0.17,53.705882352941174
1994-08-26,9.31,0.17,54.76470588235294
1994-08-29,9.53,0.17,56.058823529411754
1994-08-30,9.38,0.17,55.1764705882353
1994-08-31,9.25,0.17,54.41176470588235
1994-09-01,9.38,0.17,55.1764705882353
1994-09-02,9.38,0.17,55.1764705882353
1994-09-06,9.28,0.17,54.58823529411764
1994-09-07,9.25,0.17,54.41176470588235
1994-09-08,9.25,0.17,54.41176470588235
1994-09-09,9.03,0.17,53.11764705882352
1994-09-12,8.97,0.17,52.76470588235294
1994-09-13,9.03,0.17,53.11764705882352
1994-09-14,9.06,0.17,53.294117647058826
1994-09-15,9.13,0.17,53.705882352941174
1994-09-16,9.06,0.17,53.294117647058826
1994-09-19,9.03,0.17,53.11764705882352
1994-09-20,9.0,0.17,52.94117647058823
1994-09-21,8.91,0.17,52.41176470588235
1994-09-22,8.81,0.17,51.8235294117647
1994-09-23,8.66,0.17,50.94117647058823
1994-09-26,8.59,0.17,50.52941176470588
1994-09-27,8.56,0.17,50.35294117647059
1994-09-28,8.66,0.17,50.94117647058823
1994-09-29,8.78,0.17,51.647058823529406
1994-09-30,8.72,0.17,51.294117647058826
1994-10-03,8.72,0.17,51.294117647058826
1994-10-04,8.66,0.17,50.94117647058823
1994-10-05,8.56,0.17,50.35294117647059
1994-10-06,8.63,0.17,50.76470588235294
1994-10-07,8.78,0.17,51.647058823529406
1994-10-10,8.78,0.17,51.647058823529406
1994-10-11,9.0,0.17,52.94117647058823
1994-10-12,8.81,0.17,51.8235294117647
1994-10-13,8.88,0.17,52.23529411764706
1994-10-14,8.91,0.17,52.41176470588235
1994-10-17,9.03,0.17,53.11764705882352
1994-10-18,8.94,0.17,52.58823529411764
1994-10-19,9.03,0.17,53.11764705882352
1994-10-20,8.94,0.17,52.58823529411764
1994-10-21,8.81,0.17,51.8235294117647
1994-10-24,9.0,0.17,52.94117647058823
1994-10-25,9.13,0.17,53.705882352941174
1994-10-26,9.22,0.17,54.23529411764706
1994-10-27,9.34,0.17,54.94117647058823
1994-10-28,9.41,0.17,55.35294117647059
1994-10-31,9.31,0.17,54.76470588235294
1994-11-01,9.19,0.17,54.05882352941176
1994-11-02,9.09,0.17,53.470588235294116
1994-11-03,9.16,0.17,53.88235294117647
1994-11-04,9.22,0.17,54.23529411764706
1994-11-07,9.13,0.17,53.705882352941174
1994-11-08,9.28,0.17,54.58823529411764
1994-11-09,9.06,0.17,53.294117647058826
1994-11-10,9.03,0.18,50.166666666666664
1994-11-11,8.84,0.18,49.111111111111114
1994-11-14,9.13,0.18,50.72222222222223
1994-11-15,9.03,0.18,50.166666666666664
1994-11-16,9.16,0.18,50.88888888888889
1994-11-17,9.13,0.18,50.72222222222223
1994-11-18,9.09,0.18,50.5
1994-11-21,8.97,0.18,49.833333333333336
1994-11-22,8.97,0.18,49.833333333333336
1994-11-23,8.78,0.18,48.77777777777778
1994-11-25,8.88,0.18,49.33333333333334
1994-11-28,8.88,0.18,49.33333333333334
1994-11-29,8.78,0.18,48.77777777777778
1994-11-30,8.84,0.18,49.111111111111114
1994-12-01,8.69,0.18,48.27777777777778
1994-12-02,8.66,0.18,48.111111111111114
1994-12-05,8.63,0.18,47.94444444444445
1994-12-06,8.41,0.18,46.72222222222222
1994-12-07,8.59,0.18,47.72222222222222
1994-12-08,8.56,0.18,47.55555555555556
1994-12-09,8.41,0.18,46.72222222222222
1994-12-12,8.41,0.18,46.72222222222222
1994-12-13,8.47,0.18,47.055555555555564
1994-12-14,8.66,0.18,48.111111111111114
1994-12-15,8.56,0.18,47.55555555555556
1994-12-16,8.59,0.18,47.72222222222222
1994-12-19,8.63,0.18,47.94444444444445
1994-12-20,8.75,0.18,48.611111111111114
1994-12-21,8.88,0.18,49.33333333333334
1994-12-22,8.75,0.18,48.611111111111114
1994-12-23,8.72,0.18,48.44444444444445
1994-12-27,8.69,0.18,48.27777777777778
1994-12-28,8.59,0.18,47.72222222222222
1994-12-29,8.63,0.18,47.94444444444445
