date,XOM,XOM_EPS,PE Ratio
1969-12-16,1.92,0.41,4.682926829268292
1969-12-17,1.91,0.41,4.658536585365853
1969-12-18,1.92,0.41,4.682926829268292
1969-12-19,1.94,0.41,4.7317073170731705
1969-12-22,1.93,0.41,4.7073170731707314
1969-12-23,1.92,0.41,4.682926829268292
1969-12-24,1.94,0.41,4.7317073170731705
1969-12-26,1.94,0.41,4.7317073170731705
1969-12-29,1.92,0.41,4.682926829268292
1969-12-30,1.92,0.41,4.682926829268292
1969-12-31,1.93,0.41,4.7073170731707314
1970-01-02,1.94,0.41,4.7317073170731705
1970-01-05,1.97,0.41,4.804878048780488
1970-01-06,1.96,0.41,4.780487804878049
1970-01-07,1.95,0.41,4.7560975609756095
1970-01-08,1.96,0.41,4.780487804878049
1970-01-09,1.96,0.41,4.780487804878049
1970-01-12,1.95,0.41,4.7560975609756095
1970-01-13,1.94,0.41,4.7317073170731705
1970-01-14,1.95,0.41,4.7560975609756095
1970-01-15,1.93,0.41,4.7073170731707314
1970-01-16,1.93,0.41,4.7073170731707314
1970-01-19,1.93,0.41,4.7073170731707314
1970-01-20,1.93,0.41,4.7073170731707314
1970-01-21,1.92,0.41,4.682926829268292
1970-01-22,1.91,0.41,4.658536585365853
1970-01-23,1.88,0.41,4.585365853658536
1970-01-26,1.89,0.41,4.609756097560975
1970-01-27,1.88,0.41,4.585365853658536
1970-01-28,1.82,0.41,4.439024390243903
1970-01-29,1.78,0.41,4.341463414634147
1970-01-30,1.76,0.41,4.2926829268292686
1970-02-02,1.75,0.41,4.2682926829268295
1970-02-03,1.79,0.41,4.365853658536586
1970-02-04,1.78,0.41,4.341463414634147
1970-02-05,1.78,0.41,4.341463414634147
1970-02-06,1.73,0.41,4.219512195121951
1970-02-09,1.73,0.41,4.219512195121951
1970-02-10,1.66,0.41,4.048780487804878
1970-02-11,1.68,0.41,4.097560975609756
1970-02-12,1.63,0.41,3.975609756097561
1970-02-13,1.63,0.41,3.975609756097561
1970-02-16,1.57,0.41,3.829268292682927
1970-02-17,1.57,0.41,3.829268292682927
1970-02-18,1.65,0.41,4.024390243902439
1970-02-19,1.68,0.41,4.097560975609756
1970-02-20,1.72,0.41,4.195121951219512
1970-02-24,1.71,0.41,4.170731707317073
1970-02-25,1.74,0.41,4.2439024390243905
1970-02-26,1.69,0.41,4.121951219512195
1970-02-27,1.69,0.41,4.121951219512195
1970-03-02,1.67,0.41,4.073170731707317
1970-03-03,1.66,0.41,4.048780487804878
1970-03-04,1.67,0.41,4.073170731707317
1970-03-05,1.69,0.41,4.121951219512195
1970-03-06,1.67,0.41,4.073170731707317
1970-03-09,1.65,0.41,4.024390243902439
1970-03-10,1.68,0.41,4.097560975609756
1970-03-11,1.71,0.41,4.170731707317073
1970-03-12,1.71,0.41,4.170731707317073
1970-03-13,1.71,0.41,4.170731707317073
1970-03-16,1.7,0.41,4.146341463414634
1970-03-17,1.7,0.41,4.146341463414634
1970-03-18,1.72,0.41,4.195121951219512
1970-03-19,1.72,0.41,4.195121951219512
1970-03-20,1.73,0.41,4.219512195121951
1970-03-23,1.72,0.41,4.195121951219512
1970-03-24,1.75,0.41,4.2682926829268295
1970-03-25,1.79,0.41,4.365853658536586
1970-03-26,1.79,0.41,4.365853658536586
1970-03-30,1.8,0.41,4.390243902439025
1970-03-31,1.79,0.41,4.365853658536586
1970-04-01,1.8,0.41,4.390243902439025
1970-04-02,1.8,0.41,4.390243902439025
1970-04-03,1.8,0.41,4.390243902439025
1970-04-06,1.79,0.41,4.365853658536586
1970-04-07,1.76,0.41,4.2926829268292686
1970-04-08,1.76,0.41,4.2926829268292686
1970-04-09,1.77,0.41,4.317073170731708
1970-04-10,1.75,0.41,4.2682926829268295
1970-04-13,1.75,0.41,4.2682926829268295
1970-04-14,1.75,0.41,4.2682926829268295
1970-04-15,1.75,0.41,4.2682926829268295
1970-04-16,1.73,0.41,4.219512195121951
1970-04-17,1.69,0.41,4.121951219512195
1970-04-20,1.68,0.41,4.097560975609756
1970-04-21,1.7,0.41,4.146341463414634
1970-04-22,1.7,0.41,4.146341463414634
1970-04-23,1.7,0.41,4.146341463414634
1970-04-24,1.7,0.41,4.146341463414634
1970-04-27,1.68,0.41,4.097560975609756
1970-04-28,1.68,0.41,4.097560975609756
1970-04-29,1.69,0.41,4.121951219512195
1970-04-30,1.68,0.41,4.097560975609756
1970-05-01,1.69,0.41,4.121951219512195
1970-05-04,1.68,0.41,4.097560975609756
1970-05-05,1.68,0.41,4.097560975609756
1970-05-06,1.7,0.41,4.146341463414634
1970-05-07,1.67,0.41,4.073170731707317
1970-05-08,1.66,0.41,4.048780487804878
1970-05-11,1.65,0.41,4.024390243902439
1970-05-12,1.64,0.41,4.0
1970-05-13,1.61,0.41,3.9268292682926833
1970-05-14,1.62,0.41,3.9512195121951224
1970-05-15,1.67,0.41,4.073170731707317
1970-05-18,1.69,0.41,4.121951219512195
1970-05-19,1.65,0.41,4.024390243902439
1970-05-20,1.65,0.41,4.024390243902439
1970-05-21,1.64,0.41,4.0
1970-05-22,1.64,0.41,4.0
1970-05-25,1.6,0.41,3.9024390243902443
1970-05-26,1.61,0.41,3.9268292682926833
1970-05-27,1.66,0.41,4.048780487804878
1970-05-28,1.73,0.41,4.219512195121951
1970-05-29,1.77,0.41,4.317073170731708
1970-06-01,1.78,0.41,4.341463414634147
1970-06-02,1.78,0.41,4.341463414634147
1970-06-03,1.78,0.41,4.341463414634147
1970-06-04,1.74,0.41,4.2439024390243905
1970-06-05,1.7,0.41,4.146341463414634
1970-06-08,1.7,0.41,4.146341463414634
1970-06-09,1.7,0.41,4.146341463414634
1970-06-10,1.69,0.41,4.121951219512195
1970-06-11,1.69,0.41,4.121951219512195
1970-06-12,1.7,0.41,4.146341463414634
1970-06-15,1.7,0.41,4.146341463414634
1970-06-16,1.74,0.41,4.2439024390243905
1970-06-17,1.75,0.41,4.2682926829268295
1970-06-18,1.77,0.41,4.317073170731708
1970-06-19,1.79,0.41,4.365853658536586
1970-06-22,1.79,0.41,4.365853658536586
1970-06-23,1.77,0.41,4.317073170731708
1970-06-24,1.75,0.41,4.2682926829268295
1970-06-25,1.76,0.41,4.2926829268292686
1970-06-26,1.72,0.41,4.195121951219512
1970-06-29,1.71,0.41,4.170731707317073
1970-06-30,1.71,0.41,4.170731707317073
1970-07-01,1.71,0.41,4.170731707317073
1970-07-02,1.71,0.41,4.170731707317073
1970-07-06,1.67,0.41,4.073170731707317
1970-07-07,1.67,0.41,4.073170731707317
1970-07-08,1.7,0.41,4.146341463414634
1970-07-09,1.71,0.41,4.170731707317073
1970-07-10,1.76,0.41,4.2926829268292686
1970-07-13,1.77,0.41,4.317073170731708
1970-07-14,1.75,0.41,4.2682926829268295
1970-07-15,1.77,0.41,4.317073170731708
1970-07-16,1.84,0.41,4.487804878048781
1970-07-17,1.86,0.41,4.536585365853659
1970-07-20,1.87,0.41,4.560975609756098
1970-07-21,1.86,0.41,4.536585365853659
1970-07-22,1.83,0.41,4.463414634146342
1970-07-23,1.87,0.41,4.560975609756098
1970-07-24,1.87,0.41,4.560975609756098
1970-07-27,1.88,0.41,4.585365853658536
1970-07-28,1.87,0.41,4.560975609756098
1970-07-29,1.88,0.41,4.585365853658536
1970-07-30,1.91,0.41,4.658536585365853
1970-07-31,1.94,0.41,4.7317073170731705
1970-08-03,1.9,0.41,4.634146341463414
1970-08-04,1.89,0.41,4.609756097560975
1970-08-05,1.93,0.41,4.7073170731707314
1970-08-06,1.94,0.41,4.7317073170731705
1970-08-07,2.01,0.41,4.902439024390244
1970-08-10,1.95,0.41,4.7560975609756095
1970-08-11,1.94,0.41,4.7317073170731705
1970-08-12,1.96,0.41,4.780487804878049
1970-08-13,1.93,0.41,4.7073170731707314
1970-08-14,1.94,0.41,4.7317073170731705
1970-08-17,1.95,0.41,4.7560975609756095
1970-08-18,1.99,0.41,4.853658536585366
1970-08-19,2.05,0.41,5.0
1970-08-20,2.04,0.41,4.975609756097561
1970-08-21,2.08,0.41,5.073170731707317
1970-08-24,2.09,0.41,5.097560975609756
1970-08-25,2.07,0.41,5.048780487804878
1970-08-26,2.07,0.41,5.048780487804878
1970-08-27,2.05,0.41,5.0
1970-08-28,2.07,0.41,5.048780487804878
1970-08-31,2.06,0.41,5.024390243902439
1970-09-01,2.04,0.41,4.975609756097561
1970-09-02,2.02,0.41,4.926829268292683
1970-09-03,2.05,0.41,5.0
1970-09-04,2.09,0.41,5.097560975609756
1970-09-08,2.04,0.41,4.975609756097561
1970-09-09,2.04,0.41,4.975609756097561
1970-09-10,2.04,0.41,4.975609756097561
1970-09-11,2.02,0.41,4.926829268292683
1970-09-14,2.03,0.41,4.951219512195122
1970-09-15,2.0,0.41,4.878048780487805
1970-09-16,2.01,0.41,4.902439024390244
1970-09-17,2.05,0.41,5.0
1970-09-18,2.03,0.41,4.951219512195122
1970-09-21,1.98,0.41,4.829268292682927
1970-09-22,1.98,0.41,4.829268292682927
1970-09-23,2.04,0.41,4.975609756097561
1970-09-24,2.06,0.41,5.024390243902439
1970-09-25,2.06,0.41,5.024390243902439
1970-09-28,2.07,0.41,5.048780487804878
1970-09-29,2.09,0.41,5.097560975609756
1970-09-30,2.09,0.41,5.097560975609756
1970-10-01,2.08,0.41,5.073170731707317
1970-10-02,2.12,0.41,5.170731707317073
1970-10-05,2.16,0.41,5.2682926829268295
1970-10-06,2.19,0.41,5.341463414634147
1970-10-07,2.2,0.41,5.365853658536586
1970-10-08,2.17,0.41,5.2926829268292686
1970-10-09,2.11,0.41,5.146341463414634
1970-10-12,2.09,0.41,5.097560975609756
1970-10-13,2.08,0.41,5.073170731707317
1970-10-14,2.11,0.41,5.146341463414634
1970-10-15,2.16,0.41,5.2682926829268295
1970-10-16,2.18,0.41,5.317073170731708
1970-10-19,2.13,0.41,5.195121951219512
1970-10-20,2.14,0.41,5.219512195121951
1970-10-21,2.15,0.41,5.2439024390243905
1970-10-22,2.15,0.41,5.2439024390243905
1970-10-23,2.18,0.41,5.317073170731708
1970-10-26,2.16,0.41,5.2682926829268295
1970-10-27,2.17,0.41,5.2926829268292686
1970-10-28,2.18,0.41,5.317073170731708
1970-10-29,2.18,0.41,5.317073170731708
1970-10-30,2.17,0.41,5.2926829268292686
1970-11-02,2.17,0.41,5.2926829268292686
1970-11-03,2.19,0.41,5.341463414634147
1970-11-04,2.2,0.41,5.365853658536586
1970-11-05,2.16,0.41,5.2682926829268295
1970-11-06,2.16,0.41,5.2682926829268295
1970-11-09,2.15,0.41,5.2439024390243905
1970-11-10,2.14,0.41,5.219512195121951
1970-11-11,2.16,0.41,5.2682926829268295
1970-11-12,2.15,0.41,5.2439024390243905
1970-11-13,2.13,0.41,5.195121951219512
1970-11-16,2.08,0.41,5.073170731707317
1970-11-17,2.09,0.41,5.097560975609756
1970-11-18,2.09,0.41,5.097560975609756
1970-11-19,2.12,0.41,5.170731707317073
1970-11-20,2.16,0.41,5.2682926829268295
1970-11-23,2.18,0.41,5.317073170731708
1970-11-24,2.22,0.41,5.414634146341464
1970-11-25,2.23,0.41,5.439024390243903
1970-11-27,2.25,0.41,5.487804878048781
1970-11-30,2.26,0.41,5.512195121951219
1970-12-01,2.24,0.41,5.463414634146342
1970-12-02,2.25,0.41,5.487804878048781
1970-12-03,2.25,0.41,5.487804878048781
1970-12-04,2.28,0.41,5.560975609756097
1970-12-07,2.26,0.41,5.512195121951219
1970-12-08,2.26,0.41,5.512195121951219
1970-12-09,2.24,0.41,5.463414634146342
1970-12-10,2.26,0.41,5.512195121951219
1970-12-11,2.26,0.41,5.512195121951219
1970-12-14,2.25,0.41,5.487804878048781
1970-12-15,2.2,0.41,5.365853658536586
1970-12-16,2.19,0.41,5.341463414634147
1970-12-17,2.21,0.41,5.390243902439025
1970-12-18,2.23,0.41,5.439024390243903
1970-12-21,2.23,0.41,5.439024390243903
1970-12-22,2.22,0.41,5.414634146341464
1970-12-23,2.22,0.41,5.414634146341464
1970-12-24,2.22,0.41,5.414634146341464
1970-12-28,2.23,0.41,5.439024390243903
1970-12-29,2.27,0.41,5.536585365853659
1970-12-30,2.28,0.41,5.560975609756097
1970-12-31,2.29,0.41,5.585365853658537
1971-01-04,2.27,0.41,5.536585365853659
1971-01-05,2.27,0.41,5.536585365853659
1971-01-06,2.25,0.41,5.487804878048781
1971-01-07,2.25,0.41,5.487804878048781
1971-01-08,2.22,0.41,5.414634146341464
1971-01-11,2.19,0.41,5.341463414634147
1971-01-12,2.17,0.41,5.2926829268292686
1971-01-13,2.12,0.41,5.170731707317073
1971-01-14,2.13,0.41,5.195121951219512
1971-01-15,2.11,0.41,5.146341463414634
1971-01-18,2.13,0.41,5.195121951219512
1971-01-19,2.14,0.41,5.219512195121951
1971-01-20,2.15,0.41,5.2439024390243905
1971-01-21,2.17,0.41,5.2926829268292686
1971-01-22,2.2,0.41,5.365853658536586
1971-01-25,2.19,0.41,5.341463414634147
1971-01-26,2.18,0.41,5.317073170731708
1971-01-27,2.17,0.41,5.2926829268292686
1971-01-28,2.18,0.41,5.317073170731708
1971-01-29,2.21,0.41,5.390243902439025
1971-02-01,2.25,0.41,5.487804878048781
1971-02-02,2.22,0.41,5.414634146341464
1971-02-03,2.21,0.41,5.390243902439025
1971-02-04,2.2,0.41,5.365853658536586
1971-02-05,2.21,0.41,5.390243902439025
1971-02-08,2.22,0.41,5.414634146341464
1971-02-09,2.24,0.41,5.463414634146342
1971-02-10,2.27,0.41,5.536585365853659
1971-02-11,2.25,0.41,5.487804878048781
1971-02-12,2.26,0.41,5.512195121951219
1971-02-16,2.32,0.41,5.658536585365853
1971-02-17,2.34,0.41,5.7073170731707314
1971-02-18,2.34,0.41,5.7073170731707314
1971-02-19,2.33,0.41,5.682926829268293
1971-02-22,2.32,0.41,5.658536585365853
1971-02-23,2.33,0.41,5.682926829268293
1971-02-24,2.33,0.41,5.682926829268293
1971-02-25,2.37,0.41,5.7804878048780495
1971-02-26,2.35,0.41,5.731707317073171
1971-03-01,2.33,0.41,5.682926829268293
1971-03-02,2.34,0.41,5.7073170731707314
1971-03-03,2.36,0.41,5.7560975609756095
1971-03-04,2.43,0.41,5.926829268292684
1971-03-05,2.44,0.41,5.951219512195122
1971-03-08,2.44,0.41,5.951219512195122
1971-03-09,2.4,0.41,5.853658536585366
1971-03-10,2.37,0.41,5.7804878048780495
1971-03-11,2.38,0.41,5.804878048780488
1971-03-12,2.39,0.41,5.829268292682928
1971-03-15,2.42,0.41,5.902439024390244
1971-03-16,2.44,0.41,5.951219512195122
1971-03-17,2.43,0.41,5.926829268292684
1971-03-18,2.41,0.41,5.878048780487806
1971-03-19,2.4,0.41,5.853658536585366
1971-03-22,2.41,0.41,5.878048780487806
1971-03-23,2.43,0.41,5.926829268292684
1971-03-24,2.42,0.41,5.902439024390244
1971-03-25,2.4,0.41,5.853658536585366
1971-03-26,2.43,0.41,5.926829268292684
1971-03-29,2.44,0.41,5.951219512195122
1971-03-30,2.47,0.41,6.02439024390244
1971-03-31,2.49,0.41,6.073170731707318
1971-04-01,2.48,0.41,6.048780487804878
1971-04-02,2.48,0.41,6.048780487804878
1971-04-05,2.51,0.41,6.121951219512195
1971-04-06,2.52,0.41,6.146341463414634
1971-04-07,2.52,0.41,6.146341463414634
1971-04-08,2.54,0.41,6.195121951219512
1971-04-12,2.56,0.41,6.2439024390243905
1971-04-13,2.55,0.41,6.219512195121951
1971-04-14,2.54,0.41,6.195121951219512
1971-04-15,2.55,0.41,6.219512195121951
1971-04-16,2.54,0.41,6.195121951219512
1971-04-19,2.54,0.41,6.195121951219512
1971-04-20,2.52,0.41,6.146341463414634
1971-04-21,2.51,0.41,6.121951219512195
1971-04-22,2.52,0.41,6.146341463414634
1971-04-23,2.53,0.41,6.170731707317073
1971-04-26,2.53,0.41,6.170731707317073
1971-04-27,2.51,0.41,6.121951219512195
1971-04-28,2.52,0.41,6.146341463414634
1971-04-29,2.51,0.41,6.121951219512195
1971-04-30,2.49,0.41,6.073170731707318
1971-05-03,2.45,0.41,5.975609756097562
1971-05-04,2.45,0.41,5.975609756097562
1971-05-05,2.44,0.41,5.951219512195122
1971-05-06,2.44,0.41,5.951219512195122
1971-05-07,2.45,0.41,5.975609756097562
1971-05-10,2.44,0.41,5.951219512195122
1971-05-11,2.44,0.41,5.951219512195122
1971-05-12,2.46,0.41,6.0
1971-05-13,2.45,0.41,5.975609756097562
1971-05-14,2.45,0.41,5.975609756097562
1971-05-17,2.43,0.41,5.926829268292684
1971-05-18,2.43,0.41,5.926829268292684
1971-05-19,2.44,0.41,5.951219512195122
1971-05-20,2.42,0.41,5.902439024390244
1971-05-21,2.41,0.41,5.878048780487806
1971-05-24,2.39,0.41,5.829268292682928
1971-05-25,2.38,0.41,5.804878048780488
1971-05-26,2.36,0.41,5.7560975609756095
1971-05-27,2.34,0.41,5.7073170731707314
1971-05-28,2.37,0.41,5.7804878048780495
1971-06-01,2.38,0.41,5.804878048780488
1971-06-02,2.4,0.41,5.853658536585366
1971-06-03,2.43,0.41,5.926829268292684
1971-06-04,2.41,0.41,5.878048780487806
1971-06-07,2.41,0.41,5.878048780487806
1971-06-08,2.4,0.41,5.853658536585366
1971-06-09,2.42,0.41,5.902439024390244
1971-06-10,2.45,0.41,5.975609756097562
1971-06-11,2.43,0.41,5.926829268292684
1971-06-14,2.43,0.41,5.926829268292684
1971-06-15,2.44,0.41,5.951219512195122
1971-06-16,2.44,0.41,5.951219512195122
1971-06-17,2.43,0.41,5.926829268292684
1971-06-18,2.38,0.41,5.804878048780488
1971-06-21,2.34,0.41,5.7073170731707314
1971-06-22,2.33,0.41,5.682926829268293
1971-06-23,2.32,0.41,5.658536585365853
1971-06-24,2.33,0.41,5.682926829268293
1971-06-25,2.34,0.41,5.7073170731707314
1971-06-28,2.33,0.41,5.682926829268293
1971-06-29,2.34,0.41,5.7073170731707314
1971-06-30,2.36,0.41,5.7560975609756095
1971-07-01,2.37,0.41,5.7804878048780495
1971-07-02,2.38,0.41,5.804878048780488
1971-07-06,2.37,0.41,5.7804878048780495
1971-07-07,2.39,0.41,5.829268292682928
1971-07-08,2.46,0.41,6.0
1971-07-09,2.46,0.41,6.0
1971-07-12,2.48,0.41,6.048780487804878
1971-07-13,2.43,0.41,5.926829268292684
1971-07-14,2.45,0.41,5.975609756097562
1971-07-15,2.45,0.41,5.975609756097562
1971-07-16,2.44,0.41,5.951219512195122
1971-07-19,2.45,0.41,5.975609756097562
1971-07-20,2.45,0.41,5.975609756097562
1971-07-21,2.46,0.41,6.0
1971-07-22,2.46,0.41,6.0
1971-07-23,2.48,0.41,6.048780487804878
1971-07-26,2.47,0.41,6.02439024390244
1971-07-27,2.44,0.41,5.951219512195122
1971-07-28,2.41,0.41,5.878048780487806
1971-07-29,2.39,0.41,5.829268292682928
1971-07-30,2.39,0.41,5.829268292682928
1971-08-02,2.4,0.41,5.853658536585366
1971-08-03,2.36,0.41,5.7560975609756095
1971-08-04,2.34,0.41,5.7073170731707314
1971-08-05,2.32,0.41,5.658536585365853
1971-08-06,2.3,0.41,5.609756097560975
1971-08-09,2.27,0.41,5.536585365853659
1971-08-10,2.29,0.41,5.585365853658537
1971-08-11,2.31,0.41,5.634146341463415
1971-08-12,2.37,0.41,5.7804878048780495
1971-08-13,2.31,0.41,5.634146341463415
1971-08-16,2.2,0.41,5.365853658536586
1971-08-17,2.24,0.41,5.463414634146342
1971-08-18,2.21,0.41,5.390243902439025
1971-08-19,2.19,0.41,5.341463414634147
1971-08-20,2.19,0.41,5.341463414634147
1971-08-23,2.22,0.41,5.414634146341464
1971-08-24,2.24,0.41,5.463414634146342
1971-08-25,2.26,0.41,5.512195121951219
1971-08-26,2.26,0.41,5.512195121951219
1971-08-27,2.22,0.41,5.414634146341464
1971-08-30,2.21,0.41,5.390243902439025
1971-08-31,2.21,0.41,5.390243902439025
1971-09-01,2.21,0.41,5.390243902439025
1971-09-02,2.22,0.41,5.414634146341464
1971-09-03,2.23,0.41,5.439024390243903
1971-09-07,2.27,0.41,5.536585365853659
1971-09-08,2.3,0.41,5.609756097560975
1971-09-09,2.31,0.41,5.634146341463415
1971-09-10,2.3,0.41,5.609756097560975
1971-09-13,2.29,0.41,5.585365853658537
1971-09-14,2.25,0.41,5.487804878048781
1971-09-15,2.26,0.41,5.512195121951219
1971-09-16,2.25,0.41,5.487804878048781
1971-09-17,2.24,0.41,5.463414634146342
1971-09-20,2.23,0.41,5.439024390243903
1971-09-21,2.21,0.41,5.390243902439025
1971-09-22,2.18,0.41,5.317073170731708
1971-09-23,2.17,0.41,5.2926829268292686
1971-09-24,2.15,0.41,5.2439024390243905
1971-09-27,2.13,0.41,5.195121951219512
1971-09-28,2.18,0.41,5.317073170731708
1971-09-29,2.21,0.41,5.390243902439025
1971-09-30,2.25,0.41,5.487804878048781
1971-10-01,2.29,0.41,5.585365853658537
1971-10-04,2.29,0.41,5.585365853658537
1971-10-05,2.28,0.41,5.560975609756097
1971-10-06,2.25,0.41,5.487804878048781
1971-10-07,2.25,0.41,5.487804878048781
1971-10-08,2.21,0.41,5.390243902439025
1971-10-11,2.24,0.41,5.463414634146342
1971-10-12,2.23,0.41,5.439024390243903
1971-10-13,2.2,0.41,5.365853658536586
1971-10-14,2.19,0.41,5.341463414634147
1971-10-15,2.2,0.41,5.365853658536586
1971-10-18,2.21,0.41,5.390243902439025
1971-10-19,2.23,0.41,5.439024390243903
1971-10-20,2.2,0.41,5.365853658536586
1971-10-21,2.18,0.41,5.317073170731708
1971-10-22,2.23,0.41,5.439024390243903
1971-10-25,2.22,0.41,5.414634146341464
1971-10-26,2.21,0.41,5.390243902439025
1971-10-27,2.2,0.41,5.365853658536586
1971-10-28,2.2,0.41,5.365853658536586
1971-10-29,2.19,0.41,5.341463414634147
1971-11-01,2.17,0.41,5.2926829268292686
1971-11-02,2.2,0.41,5.365853658536586
1971-11-03,2.23,0.41,5.439024390243903
1971-11-04,2.25,0.41,5.487804878048781
1971-11-05,2.2,0.41,5.365853658536586
1971-11-08,2.19,0.41,5.341463414634147
1971-11-09,2.17,0.41,5.2926829268292686
1971-11-10,2.16,0.41,5.2682926829268295
1971-11-11,2.13,0.41,5.195121951219512
1971-11-12,2.13,0.41,5.195121951219512
1971-11-15,2.12,0.41,5.170731707317073
1971-11-16,2.14,0.41,5.219512195121951
1971-11-17,2.14,0.41,5.219512195121951
1971-11-18,2.14,0.41,5.219512195121951
1971-11-19,2.16,0.41,5.2682926829268295
1971-11-22,2.16,0.41,5.2682926829268295
1971-11-23,2.13,0.41,5.195121951219512
1971-11-24,2.12,0.41,5.170731707317073
1971-11-26,2.14,0.41,5.219512195121951
1971-11-29,2.17,0.41,5.2926829268292686
1971-11-30,2.15,0.41,5.2439024390243905
1971-12-01,2.16,0.41,5.2682926829268295
1971-12-02,2.2,0.41,5.365853658536586
1971-12-03,2.23,0.41,5.439024390243903
1971-12-06,2.22,0.41,5.414634146341464
1971-12-07,2.21,0.41,5.390243902439025
1971-12-08,2.21,0.41,5.390243902439025
1971-12-09,2.2,0.41,5.365853658536586
1971-12-10,2.23,0.41,5.439024390243903
1971-12-13,2.23,0.41,5.439024390243903
1971-12-14,2.25,0.41,5.487804878048781
1971-12-15,2.29,0.41,5.585365853658537
1971-12-16,2.32,0.41,5.658536585365853
1971-12-17,2.3,0.41,5.609756097560975
1971-12-20,2.31,0.41,5.634146341463415
1971-12-21,2.3,0.41,5.609756097560975
1971-12-22,2.27,0.41,5.536585365853659
1971-12-23,2.27,0.41,5.536585365853659
1971-12-27,2.3,0.41,5.609756097560975
1971-12-28,2.3,0.41,5.609756097560975
1971-12-29,2.31,0.41,5.634146341463415
1971-12-30,2.3,0.41,5.609756097560975
1971-12-31,2.3,0.41,5.609756097560975
1972-01-03,2.28,0.41,5.560975609756097
1972-01-04,2.32,0.41,5.658536585365853
1972-01-05,2.37,0.41,5.7804878048780495
1972-01-06,2.39,0.41,5.829268292682928
1972-01-07,2.38,0.41,5.804878048780488
1972-01-10,2.35,0.41,5.731707317073171
1972-01-11,2.35,0.41,5.731707317073171
1972-01-12,2.34,0.41,5.7073170731707314
1972-01-13,2.34,0.41,5.7073170731707314
1972-01-14,2.34,0.41,5.7073170731707314
1972-01-17,2.36,0.41,5.7560975609756095
1972-01-18,2.38,0.41,5.804878048780488
1972-01-19,2.41,0.41,5.878048780487806
1972-01-20,2.41,0.41,5.878048780487806
1972-01-21,2.38,0.41,5.804878048780488
1972-01-24,2.32,0.41,5.658536585365853
1972-01-25,2.33,0.41,5.682926829268293
1972-01-26,2.34,0.41,5.7073170731707314
1972-01-27,2.37,0.41,5.7804878048780495
1972-01-28,2.36,0.41,5.7560975609756095
1972-01-31,2.35,0.41,5.731707317073171
1972-02-01,2.35,0.41,5.731707317073171
1972-02-02,2.36,0.41,5.7560975609756095
1972-02-03,2.38,0.41,5.804878048780488
1972-02-04,2.36,0.41,5.7560975609756095
1972-02-07,2.38,0.41,5.804878048780488
1972-02-08,2.37,0.41,5.7804878048780495
1972-02-09,2.37,0.41,5.7804878048780495
1972-02-10,2.38,0.41,5.804878048780488
1972-02-11,2.39,0.41,5.829268292682928
1972-02-14,2.39,0.41,5.829268292682928
1972-02-15,2.4,0.41,5.853658536585366
1972-02-16,2.42,0.41,5.902439024390244
1972-02-17,2.41,0.41,5.878048780487806
1972-02-18,2.4,0.41,5.853658536585366
1972-02-22,2.4,0.41,5.853658536585366
1972-02-23,2.39,0.41,5.829268292682928
1972-02-24,2.4,0.41,5.853658536585366
1972-02-25,2.4,0.41,5.853658536585366
1972-02-28,2.4,0.41,5.853658536585366
1972-02-29,2.36,0.41,5.7560975609756095
1972-03-01,2.36,0.41,5.7560975609756095
1972-03-02,2.35,0.41,5.731707317073171
1972-03-03,2.33,0.41,5.682926829268293
1972-03-06,2.34,0.41,5.7073170731707314
1972-03-07,2.36,0.41,5.7560975609756095
1972-03-08,2.39,0.41,5.829268292682928
1972-03-09,2.39,0.41,5.829268292682928
1972-03-10,2.36,0.41,5.7560975609756095
1972-03-13,2.3,0.41,5.609756097560975
1972-03-14,2.33,0.41,5.682926829268293
1972-03-15,2.3,0.41,5.609756097560975
1972-03-16,2.3,0.41,5.609756097560975
1972-03-17,2.31,0.41,5.634146341463415
1972-03-20,2.3,0.41,5.609756097560975
1972-03-21,2.29,0.41,5.585365853658537
1972-03-22,2.26,0.41,5.512195121951219
1972-03-23,2.27,0.41,5.536585365853659
1972-03-24,2.24,0.41,5.463414634146342
1972-03-27,2.21,0.41,5.390243902439025
1972-03-28,2.19,0.41,5.341463414634147
1972-03-29,2.16,0.41,5.2682926829268295
1972-03-30,2.2,0.41,5.365853658536586
1972-04-03,2.21,0.41,5.390243902439025
1972-04-04,2.22,0.41,5.414634146341464
1972-04-05,2.22,0.41,5.414634146341464
1972-04-06,2.21,0.41,5.390243902439025
1972-04-07,2.21,0.41,5.390243902439025
1972-04-10,2.21,0.41,5.390243902439025
1972-04-11,2.22,0.41,5.414634146341464
1972-04-12,2.22,0.41,5.414634146341464
1972-04-13,2.21,0.41,5.390243902439025
1972-04-14,2.22,0.41,5.414634146341464
1972-04-17,2.21,0.41,5.390243902439025
1972-04-18,2.21,0.41,5.390243902439025
1972-04-19,2.2,0.41,5.365853658536586
1972-04-20,2.2,0.41,5.365853658536586
1972-04-21,2.22,0.41,5.414634146341464
1972-04-24,2.2,0.41,5.365853658536586
1972-04-25,2.19,0.41,5.341463414634147
1972-04-26,2.19,0.41,5.341463414634147
1972-04-27,2.17,0.41,5.2926829268292686
1972-04-28,2.18,0.41,5.317073170731708
1972-05-01,2.18,0.41,5.317073170731708
1972-05-02,2.19,0.41,5.341463414634147
1972-05-03,2.22,0.41,5.414634146341464
1972-05-04,2.23,0.41,5.439024390243903
