date,JNJ,JNJ_EPS,PE Ratio
2010-06-09,58.17,1.64,35.46951219512196
2010-06-10,58.5,1.64,35.670731707317074
2010-06-11,58.46,1.64,35.646341463414636
2010-06-14,58.42,1.64,35.6219512195122
2010-06-15,59.14,1.64,36.0609756097561
2010-06-16,59.24,1.64,36.1219512195122
2010-06-17,59.18,1.64,36.08536585365854
2010-06-18,59.18,1.64,36.08536585365854
2010-06-21,59.13,1.64,36.054878048780495
2010-06-22,59.16,1.64,36.073170731707314
2010-06-23,59.24,1.64,36.1219512195122
2010-06-24,59.6,1.64,36.34146341463415
2010-06-25,58.7,1.64,35.79268292682927
2010-06-28,59.45,1.64,36.25000000000001
2010-06-29,59.24,1.64,36.1219512195122
2010-06-30,59.06,1.64,36.01219512195122
2010-07-01,59.07,1.64,36.018292682926834
2010-07-02,59.08,1.64,36.02439024390244
2010-07-06,59.08,1.64,36.02439024390244
2010-07-07,60.61,1.64,36.957317073170735
2010-07-08,61.38,1.64,37.426829268292686
2010-07-09,60.54,1.64,36.91463414634146
2010-07-12,60.21,1.64,36.713414634146346
2010-07-13,60.5,1.64,36.890243902439025
2010-07-14,60.62,1.64,36.96341463414634
2010-07-15,60.26,1.64,36.74390243902439
2010-07-16,59.44,1.64,36.24390243902439
2010-07-19,59.57,1.64,36.32317073170732
2010-07-20,58.58,1.64,35.71951219512195
2010-07-21,57.12,1.64,34.829268292682926
2010-07-22,57.02,1.64,34.768292682926834
2010-07-23,57.63,1.64,35.140243902439025
2010-07-26,57.74,1.64,35.207317073170735
2010-07-27,58.1,1.64,35.426829268292686
2010-07-28,57.83,1.64,35.26219512195122
2010-07-29,57.83,1.64,35.26219512195122
2010-07-30,58.09,1.64,35.420731707317074
2010-08-02,58.72,1.64,35.80487804878049
2010-08-03,59.35,1.64,36.18902439024391
2010-08-04,59.74,1.64,36.426829268292686
2010-08-05,59.76,1.64,36.4390243902439
2010-08-06,59.96,1.64,36.5609756097561
2010-08-09,60.05,1.64,36.61585365853659
2010-08-10,59.43,1.64,36.237804878048784
2010-08-11,58.5,2.89,20.242214532871973
2010-08-12,58.52,2.89,20.249134948096884
2010-08-13,58.15,2.89,20.121107266435985
2010-08-16,58.01,2.89,20.07266435986159
2010-08-17,59.22,2.89,20.491349480968857
2010-08-18,59.35,2.89,20.536332179930795
2010-08-19,58.72,2.89,20.31833910034602
2010-08-20,58.74,2.89,20.325259515570934
2010-08-23,58.87,2.89,20.37024221453287
2010-08-24,58.01,2.89,20.07266435986159
2010-08-25,57.98,2.89,20.06228373702422
2010-08-26,57.8,2.89,19.999999999999996
2010-08-27,57.6,2.89,19.930795847750865
2010-08-30,57.3,2.89,19.826989619377162
2010-08-31,57.02,2.89,19.730103806228374
2010-09-01,58.29,2.89,20.16955017301038
2010-09-02,58.61,2.89,20.280276816608996
2010-09-03,58.93,2.89,20.39100346020761
2010-09-07,58.7,2.89,20.311418685121108
2010-09-08,58.85,2.89,20.363321799307958
2010-09-09,59.82,2.89,20.698961937716263
2010-09-10,59.98,2.89,20.754325259515568
2010-09-13,60.32,2.89,20.8719723183391
2010-09-14,60.58,2.89,20.961937716262973
2010-09-15,61.05,2.89,21.12456747404844
2010-09-16,61.29,2.89,21.207612456747405
2010-09-17,61.57,2.89,21.304498269896193
2010-09-20,62.09,2.89,21.484429065743946
2010-09-21,61.94,2.89,21.432525951557093
2010-09-22,61.97,2.89,21.442906574394463
2010-09-23,61.81,2.89,21.387543252595155
2010-09-24,62.14,2.89,21.501730103806228
2010-09-27,62.03,2.89,21.463667820069205
2010-09-28,62.43,2.89,21.60207612456747
2010-09-29,62.31,2.89,21.560553633217992
2010-09-30,61.96,2.89,21.439446366782008
2010-10-01,61.75,2.89,21.366782006920413
2010-10-04,61.67,2.89,21.33910034602076
2010-10-05,62.8,2.89,21.73010380622837
2010-10-06,63.21,2.89,21.8719723183391
2010-10-07,63.22,2.89,21.875432525951556
2010-10-08,63.23,2.89,21.87889273356401
2010-10-11,63.3,2.89,21.90311418685121
2010-10-12,63.29,2.89,21.899653979238753
2010-10-13,63.58,2.89,22.0
2010-10-14,63.74,2.89,22.05536332179931
2010-10-15,63.57,2.89,21.99653979238754
2010-10-18,63.86,2.89,22.096885813148788
2010-10-19,63.29,2.89,21.899653979238753
2010-10-20,63.6,2.89,22.00692041522491
2010-10-21,63.99,2.89,22.141868512110726
2010-10-22,63.81,2.89,22.079584775086506
2010-10-25,63.98,2.89,22.138408304498267
2010-10-26,63.84,2.89,22.089965397923876
2010-10-27,63.57,2.89,21.99653979238754
2010-10-28,63.56,2.89,21.993079584775085
2010-10-29,63.74,2.89,22.05536332179931
2010-11-01,63.69,2.89,22.038062283737023
2010-11-02,63.88,2.89,22.103806228373703
2010-11-03,64.19,2.89,22.21107266435986
2010-11-04,64.76,2.89,22.408304498269896
2010-11-05,64.65,2.89,22.370242214532873
2010-11-08,64.33,2.89,22.259515570934255
2010-11-09,64.31,2.89,22.252595155709344
2010-11-10,63.95,4.14,15.446859903381645
2010-11-11,63.92,4.14,15.43961352657005
2010-11-12,63.67,4.14,15.379227053140099
2010-11-15,64.14,4.14,15.492753623188408
2010-11-16,63.14,4.14,15.2512077294686
2010-11-17,63.06,4.14,15.231884057971016
2010-11-18,63.83,4.14,15.417874396135266
2010-11-19,63.83,4.14,15.417874396135266
2010-11-22,63.62,4.14,15.367149758454106
2010-11-23,62.87,4.14,15.185990338164252
2010-11-24,63.29,4.14,15.28743961352657
2010-11-26,62.3,4.14,15.048309178743962
2010-11-29,61.91,4.14,14.954106280193237
2010-11-30,61.55,4.14,14.867149758454106
2010-12-01,62.42,4.14,15.07729468599034
2010-12-02,62.6,4.14,15.120772946859905
2010-12-03,62.56,4.14,15.111111111111112
2010-12-06,62.2,4.14,15.024154589371982
2010-12-07,62.31,4.14,15.050724637681162
2010-12-08,62.45,4.14,15.084541062801934
2010-12-09,62.06,4.14,14.99033816425121
2010-12-10,61.91,4.14,14.954106280193237
2010-12-13,61.86,4.14,14.942028985507248
2010-12-14,62.77,4.14,15.161835748792273
2010-12-15,62.57,4.14,15.113526570048311
2010-12-16,62.4,4.14,15.072463768115943
2010-12-17,62.54,4.14,15.106280193236715
2010-12-20,62.49,4.14,15.094202898550726
2010-12-21,62.34,4.14,15.057971014492756
2010-12-22,62.02,4.14,14.980676328502417
2010-12-23,62.25,4.14,15.036231884057973
2010-12-27,61.93,4.14,14.958937198067634
2010-12-28,62.05,4.14,14.987922705314011
2010-12-29,62.13,4.14,15.007246376811596
2010-12-30,61.94,4.14,14.96135265700483
2010-12-31,61.85,4.14,14.93961352657005
2011-01-03,62.82,4.14,15.173913043478262
2011-01-04,63.35,4.14,15.30193236714976
2011-01-05,63.31,4.14,15.292270531400968
2011-01-06,63.21,4.14,15.268115942028986
2011-01-07,62.6,4.14,15.120772946859905
2011-01-10,62.16,4.14,15.01449275362319
2011-01-11,62.27,4.14,15.04106280193237
2011-01-12,62.5,4.14,15.096618357487923
2011-01-13,62.91,4.14,15.195652173913043
2011-01-14,62.55,4.14,15.108695652173914
2011-01-18,62.1,4.14,15.000000000000002
2011-01-19,62.56,4.14,15.111111111111112
2011-01-20,62.86,4.14,15.183574879227054
2011-01-21,62.66,4.14,15.135265700483092
2011-01-24,62.22,4.14,15.028985507246377
2011-01-25,61.08,4.14,14.753623188405799
2011-01-26,60.6,4.14,14.637681159420291
2011-01-27,60.68,4.14,14.657004830917876
2011-01-28,60.01,4.14,14.495169082125605
2011-01-31,59.77,4.14,14.437198067632853
2011-02-01,60.63,4.14,14.644927536231886
2011-02-02,60.62,4.14,14.642512077294686
2011-02-03,60.8,4.14,14.685990338164252
2011-02-04,60.84,4.14,14.695652173913045
2011-02-07,60.87,4.14,14.702898550724639
2011-02-08,60.94,4.14,14.719806763285025
2011-02-09,60.88,4.14,14.705314009661837
2011-02-10,60.93,4.14,14.717391304347828
2011-02-11,60.7,4.14,14.661835748792273
2011-02-14,60.7,4.14,14.661835748792273
2011-02-15,60.62,4.14,14.642512077294686
2011-02-16,60.52,4.14,14.618357487922708
2011-02-17,60.79,4.14,14.683574879227054
2011-02-18,61.11,4.14,14.760869565217392
2011-02-22,60.65,4.14,14.649758454106282
2011-02-23,60.39,4.14,14.58695652173913
2011-02-24,60.25,4.14,14.553140096618359
2011-02-25,59.64,4.85,12.296907216494846
2011-02-28,61.44,4.85,12.668041237113403
2011-03-01,60.7,4.85,12.515463917525775
2011-03-02,60.81,4.85,12.538144329896909
2011-03-03,61.05,4.85,12.587628865979381
2011-03-04,61.06,4.85,12.589690721649486
2011-03-07,60.4,4.85,12.45360824742268
2011-03-08,60.71,4.85,12.517525773195878
2011-03-09,60.4,4.85,12.45360824742268
2011-03-10,59.61,4.85,12.290721649484537
2011-03-11,59.69,4.85,12.307216494845362
2011-03-14,59.13,4.85,12.191752577319589
2011-03-15,58.48,4.85,12.057731958762886
2011-03-16,57.66,4.85,11.888659793814433
2011-03-17,58.13,4.85,11.98556701030928
2011-03-18,58.57,4.85,12.076288659793816
2011-03-21,58.83,4.85,12.129896907216496
2011-03-22,58.79,4.85,12.121649484536084
2011-03-23,58.72,4.85,12.107216494845362
2011-03-24,59.03,4.85,12.171134020618558
2011-03-25,58.98,4.85,12.16082474226804
2011-03-28,59.24,4.85,12.214432989690723
2011-03-29,59.22,4.85,12.210309278350516
2011-03-30,59.38,4.85,12.243298969072166
2011-03-31,59.25,4.85,12.216494845360826
2011-04-01,59.49,4.85,12.2659793814433
2011-04-04,60.15,4.85,12.402061855670103
2011-04-05,59.8,4.85,12.329896907216495
2011-04-06,59.66,4.85,12.301030927835052
2011-04-07,59.48,4.85,12.263917525773197
2011-04-08,59.46,4.85,12.25979381443299
2011-04-11,59.86,4.85,12.342268041237114
2011-04-12,59.94,4.85,12.358762886597939
2011-04-13,59.6,4.85,12.288659793814434
2011-04-14,60.02,4.85,12.375257731958765
2011-04-15,60.56,4.85,12.486597938144332
2011-04-18,60.46,4.85,12.4659793814433
2011-04-19,62.69,4.85,12.925773195876289
2011-04-20,64.39,4.85,13.276288659793815
2011-04-21,64.07,4.85,13.210309278350515
2011-04-25,64.11,4.85,13.218556701030929
2011-04-26,64.95,4.85,13.39175257731959
2011-04-27,65.57,4.85,13.51958762886598
2011-04-28,65.38,4.85,13.48041237113402
2011-04-29,65.72,4.85,13.550515463917527
2011-05-02,66.21,4.85,13.651546391752577
2011-05-03,66.26,4.85,13.661855670103094
2011-05-04,65.67,4.85,13.540206185567012
2011-05-05,65.01,4.85,13.404123711340208
2011-05-06,65.27,4.85,13.457731958762887
2011-05-09,65.63,4.85,13.531958762886598
2011-05-10,65.76,1.27,51.77952755905512
2011-05-11,66.57,1.27,52.41732283464566
2011-05-12,67.19,1.27,52.90551181102362
2011-05-13,66.62,1.27,52.45669291338583
2011-05-16,66.37,1.27,52.259842519685044
2011-05-17,66.4,1.27,52.28346456692914
2011-05-18,66.5,1.27,52.362204724409445
2011-05-19,66.39,1.27,52.275590551181104
2011-05-20,65.69,1.27,51.724409448818896
2011-05-23,65.56,1.27,51.62204724409449
2011-05-24,65.78,1.27,51.79527559055118
2011-05-25,66.29,1.27,52.19685039370079
2011-05-26,65.51,1.27,51.58267716535433
2011-05-27,66.77,1.27,52.574803149606296
2011-05-31,67.29,1.27,52.98425196850394
2011-06-01,66.48,1.27,52.346456692913385
2011-06-02,66.48,1.27,52.346456692913385
2011-06-03,66.09,1.27,52.03937007874016
2011-06-06,66.05,1.27,52.00787401574803
2011-06-07,65.5,1.27,51.574803149606296
2011-06-08,66.14,1.27,52.07874015748031
2011-06-09,66.78,1.27,52.58267716535433
2011-06-10,66.09,1.27,52.03937007874016
2011-06-13,66.59,1.27,52.43307086614173
2011-06-14,67.1,1.27,52.83464566929133
2011-06-15,66.16,1.27,52.09448818897638
2011-06-16,66.32,1.27,52.220472440944874
2011-06-17,66.29,1.27,52.19685039370079
2011-06-20,66.51,1.27,52.37007874015748
2011-06-21,66.49,1.27,52.354330708661415
2011-06-22,66.07,1.27,52.02362204724409
2011-06-23,65.67,1.27,51.70866141732284
2011-06-24,65.06,1.27,51.22834645669291
2011-06-27,65.25,1.27,51.37795275590551
2011-06-28,65.91,1.27,51.897637795275585
2011-06-29,66.31,1.27,52.21259842519685
2011-06-30,66.52,1.27,52.37795275590551
2011-07-01,67.3,1.27,52.99212598425196
2011-07-05,67.62,1.27,53.24409448818898
2011-07-06,67.55,1.27,53.188976377952756
2011-07-07,67.92,1.27,53.48031496062992
2011-07-08,67.57,1.27,53.204724409448815
2011-07-11,67.27,1.27,52.96850393700787
2011-07-12,67.03,1.27,52.77952755905512
2011-07-13,67.63,1.27,53.251968503937
2011-07-14,67.66,1.27,53.2755905511811
2011-07-15,67.45,1.27,53.110236220472444
2011-07-18,67.09,1.27,52.82677165354331
2011-07-19,66.72,1.27,52.53543307086614
2011-07-20,66.24,1.27,52.15748031496062
2011-07-21,66.47,1.27,52.338582677165356
2011-07-22,66.72,1.27,52.53543307086614
2011-07-25,66.25,1.27,52.16535433070866
2011-07-26,65.92,1.27,51.90551181102362
2011-07-27,65.23,1.27,51.36220472440945
2011-07-28,65.08,1.27,51.24409448818898
2011-07-29,64.79,1.27,51.01574803149607
2011-08-01,64.41,1.27,50.71653543307086
2011-08-02,63.43,1.27,49.94488188976378
2011-08-03,63.41,1.27,49.92913385826771
2011-08-04,61.84,1.27,48.69291338582677
2011-08-05,62.71,1.27,49.37795275590551
2011-08-08,61.12,1.27,48.125984251968504
2011-08-09,62.2,2.28,27.28070175438597
2011-08-10,60.2,2.28,26.40350877192983
2011-08-11,63.44,2.28,27.824561403508774
2011-08-12,63.36,2.28,27.789473684210527
2011-08-15,64.59,2.28,28.328947368421055
2011-08-16,64.36,2.28,28.2280701754386
2011-08-17,64.26,2.28,28.184210526315795
2011-08-18,63.16,2.28,27.701754385964914
2011-08-19,63.14,2.28,27.692982456140353
2011-08-22,63.29,2.28,27.75877192982456
2011-08-23,64.97,2.28,28.495614035087723
2011-08-24,65.53,2.28,28.741228070175442
2011-08-25,64.55,2.28,28.31140350877193
2011-08-26,64.28,2.28,28.192982456140353
2011-08-29,65.86,2.28,28.885964912280706
2011-08-30,65.77,2.28,28.846491228070175
2011-08-31,65.8,2.28,28.859649122807017
2011-09-01,65.33,2.28,28.653508771929825
2011-09-02,64.07,2.28,28.100877192982455
2011-09-06,64.64,2.28,28.35087719298246
2011-09-07,65.43,2.28,28.697368421052637
2011-09-08,64.95,2.28,28.48684210526316
2011-09-09,63.64,2.28,27.912280701754387
2011-09-12,63.59,2.28,27.890350877192986
2011-09-13,63.61,2.28,27.899122807017545
2011-09-14,63.73,2.28,27.951754385964914
2011-09-15,64.4,2.28,28.245614035087723
2011-09-16,64.59,2.28,28.328947368421055
2011-09-19,64.14,2.28,28.131578947368425
2011-09-20,64.22,2.28,28.166666666666668
2011-09-21,63.13,2.28,27.688596491228072
2011-09-22,61.92,2.28,27.15789473684211
2011-09-23,61.59,2.28,27.013157894736846
2011-09-26,62.69,2.28,27.49561403508772
2011-09-27,63.82,2.28,27.991228070175442
2011-09-28,63.25,2.28,27.741228070175442
2011-09-29,63.9,2.28,28.026315789473685
2011-09-30,63.69,2.28,27.93421052631579
2011-10-03,62.08,2.28,27.2280701754386
2011-10-04,62.17,2.28,27.267543859649127
2011-10-05,62.35,2.28,27.346491228070178
2011-10-06,62.81,2.28,27.548245614035093
2011-10-07,63.13,2.28,27.688596491228072
2011-10-10,64.43,2.28,28.258771929824565
2011-10-11,63.96,2.28,28.05263157894737
2011-10-12,64.33,2.28,28.214912280701757
2011-10-13,64.23,2.28,28.171052631578952
2011-10-14,64.72,2.28,28.385964912280702
2011-10-17,63.79,2.28,27.9780701754386
2011-10-18,64.42,2.28,28.254385964912284
2011-10-19,62.64,2.28,27.47368421052632
2011-10-20,62.53,2.28,27.42543859649123
2011-10-21,63.78,2.28,27.97368421052632
2011-10-24,64.73,2.28,28.390350877192986
2011-10-25,63.69,2.28,27.93421052631579
2011-10-26,64.49,2.28,28.285087719298247
2011-10-27,65.5,2.28,28.7280701754386
2011-10-28,65.6,2.28,28.771929824561404
2011-10-31,64.39,2.28,28.241228070175442
2011-11-01,63.38,2.28,27.798245614035093
2011-11-02,63.64,2.28,27.912280701754387
2011-11-03,64.34,2.28,28.219298245614038
2011-11-04,64.12,2.28,28.122807017543863
2011-11-07,64.0,2.28,28.070175438596493
2011-11-08,64.86,3.45,18.799999999999997
2011-11-09,63.53,3.45,18.414492753623186
2011-11-10,64.12,3.45,18.58550724637681
2011-11-11,65.25,3.45,18.913043478260867
2011-11-14,64.91,3.45,18.814492753623185
2011-11-15,64.99,3.45,18.83768115942029
2011-11-16,64.4,3.45,18.666666666666668
2011-11-17,63.94,3.45,18.53333333333333
2011-11-18,63.85,3.45,18.507246376811594
2011-11-21,62.94,3.45,18.243478260869562
2011-11-22,62.9,3.45,18.231884057971012
2011-11-23,61.99,3.45,17.968115942028984
2011-11-25,61.27,3.45,17.759420289855072
2011-11-28,62.37,3.45,18.078260869565216
2011-11-29,62.78,3.45,18.19710144927536
2011-11-30,64.72,3.45,18.759420289855072
2011-12-01,64.45,3.45,18.681159420289855
2011-12-02,63.47,3.45,18.39710144927536
2011-12-05,63.36,3.45,18.36521739130435
2011-12-06,63.49,3.45,18.402898550724636
2011-12-07,64.45,3.45,18.681159420289855
2011-12-08,63.78,3.45,18.48695652173913
2011-12-09,64.53,3.45,18.704347826086956
2011-12-12,63.51,3.45,18.40869565217391
2011-12-13,63.36,3.45,18.36521739130435
2011-12-14,63.18,3.45,18.31304347826087
2011-12-15,64.0,3.45,18.55072463768116
2011-12-16,64.3,3.45,18.63768115942029
2011-12-19,63.53,3.45,18.414492753623186
2011-12-20,64.52,3.45,18.701449275362318
2011-12-21,64.96,3.45,18.828985507246372
2011-12-22,65.18,3.45,18.89275362318841
2011-12-23,65.98,3.45,19.12463768115942
2011-12-27,66.02,3.45,19.13623188405797
2011-12-28,65.45,3.45,18.97101449275362
2011-12-29,65.88,3.45,19.09565217391304
2011-12-30,65.58,3.45,19.008695652173913
2012-01-03,65.88,3.45,19.09565217391304
2012-01-04,65.48,3.45,18.979710144927537
2012-01-05,65.4,3.45,18.956521739130434
2012-01-06,64.83,3.45,18.791304347826085
2012-01-09,64.93,3.45,18.820289855072463
2012-01-10,65.2,3.45,18.89855072463768
2012-01-11,65.13,3.45,18.878260869565214
2012-01-12,65.23,3.45,18.907246376811596
2012-01-13,65.26,3.45,18.91594202898551
2012-01-17,65.12,3.45,18.87536231884058
2012-01-18,65.28,3.45,18.921739130434784
2012-01-19,65.19,3.45,18.895652173913042
2012-01-20,65.27,3.45,18.918840579710142
2012-01-23,65.0,3.45,18.840579710144926
2012-01-24,65.0,3.45,18.840579710144926
2012-01-25,65.22,3.45,18.904347826086955
2012-01-26,65.7,3.45,19.043478260869566
2012-01-27,65.56,3.45,19.002898550724638
2012-01-30,65.71,3.45,19.0463768115942
2012-01-31,65.91,3.45,19.104347826086954
2012-02-01,65.69,3.45,19.040579710144925
2012-02-02,65.59,3.45,19.01159420289855
2012-02-03,65.64,3.45,19.026086956521738
2012-02-06,65.19,3.45,18.895652173913042
2012-02-07,65.26,3.45,18.91594202898551
2012-02-08,65.24,3.45,18.91014492753623
2012-02-09,64.89,3.45,18.808695652173913
2012-02-10,64.6,3.45,18.724637681159418
2012-02-13,64.68,3.45,18.747826086956522
2012-02-14,64.61,3.45,18.727536231884056
2012-02-15,64.65,3.45,18.73913043478261
2012-02-16,64.92,3.45,18.817391304347826
2012-02-17,64.99,3.45,18.83768115942029
2012-02-21,65.04,3.45,18.85217391304348
2012-02-22,65.0,3.45,18.840579710144926
2012-02-23,65.1,3.54,18.389830508474574
2012-02-24,64.46,3.54,18.2090395480226
2012-02-27,64.45,3.54,18.206214689265536
2012-02-28,65.18,3.54,18.412429378531076
2012-02-29,65.08,3.54,18.38418079096045
2012-03-01,64.83,3.54,18.313559322033896
2012-03-02,64.77,3.54,18.296610169491522
2012-03-05,64.91,3.54,18.336158192090394
2012-03-06,64.35,3.54,18.177966101694913
2012-03-07,64.3,3.54,18.163841807909602
2012-03-08,64.85,3.54,18.31920903954802
2012-03-09,64.74,3.54,18.28813559322034
2012-03-12,65.1,3.54,18.389830508474574
2012-03-13,65.33,3.54,18.454802259887003
2012-03-14,65.08,3.54,18.38418079096045
2012-03-15,65.07,3.54,18.381355932203387
2012-03-16,65.12,3.54,18.395480225988702
2012-03-19,65.21,3.54,18.42090395480226
2012-03-20,64.96,3.54,18.350282485875706
2012-03-21,64.76,3.54,18.293785310734464
2012-03-22,64.46,3.54,18.2090395480226
2012-03-23,64.55,3.54,18.234463276836156
2012-03-26,65.17,3.54,18.40960451977401
2012-03-27,65.4,3.54,18.474576271186443
2012-03-28,65.62,3.54,18.53672316384181
2012-03-29,65.54,3.54,18.51412429378531
2012-03-30,65.96,3.54,18.63276836158192
2012-04-02,66.21,3.54,18.703389830508474
2012-04-03,65.88,3.54,18.610169491525422
2012-04-04,65.39,3.54,18.471751412429377
2012-04-05,65.34,3.54,18.45762711864407
2012-04-09,64.92,3.54,18.338983050847457
2012-04-10,64.2,3.54,18.135593220338983
2012-04-11,64.13,3.54,18.115819209039547
2012-04-12,64.15,3.54,18.121468926553675
2012-04-13,63.54,3.54,17.949152542372882
2012-04-16,63.98,3.54,18.073446327683616
2012-04-17,64.22,3.54,18.141242937853107
2012-04-18,63.26,3.54,17.870056497175142
2012-04-19,63.03,3.54,17.805084745762713
2012-04-20,63.71,3.54,17.997175141242938
2012-04-23,63.37,3.54,17.901129943502823
2012-04-24,63.77,3.54,18.01412429378531
2012-04-25,64.43,3.54,18.200564971751415
2012-04-26,64.75,3.54,18.2909604519774
2012-04-27,64.84,3.54,18.316384180790962
2012-04-30,65.1,3.54,18.389830508474574
2012-05-01,65.22,3.54,18.423728813559322
2012-05-02,65.33,3.54,18.454802259887003
2012-05-03,65.34,3.54,18.45762711864407
2012-05-04,64.74,3.54,18.28813559322034
2012-05-07,64.8,1.43,45.31468531468531
2012-05-08,64.98,1.43,45.44055944055945
2012-05-09,64.28,1.43,44.95104895104895
2012-05-10,64.57,1.43,45.15384615384615
2012-05-11,64.34,1.43,44.993006993007
2012-05-14,63.93,1.43,44.70629370629371
2012-05-15,63.61,1.43,44.48251748251749
2012-05-16,63.71,1.43,44.55244755244755
2012-05-17,63.55,1.43,44.44055944055944
2012-05-18,63.35,1.43,44.30069930069931
2012-05-21,63.47,1.43,44.38461538461539
2012-05-22,63.52,1.43,44.41958041958043
2012-05-23,63.27,1.43,44.24475524475525
2012-05-24,63.1,1.43,44.12587412587413
2012-05-25,62.51,1.43,43.71328671328671
2012-05-29,62.59,1.43,43.769230769230774
2012-05-30,62.21,1.43,43.50349650349651
2012-05-31,62.43,1.43,43.65734265734266
2012-06-01,61.78,1.43,43.20279720279721
2012-06-04,62.34,1.43,43.5944055944056
2012-06-05,62.21,1.43,43.50349650349651
2012-06-06,62.8,1.43,43.91608391608391
2012-06-07,62.8,1.43,43.91608391608391
2012-06-08,62.98,1.43,44.04195804195804
2012-06-11,62.12,1.43,43.44055944055944
2012-06-12,63.08,1.43,44.11188811188811
2012-06-13,64.45,1.43,45.069930069930074
2012-06-14,65.45,1.43,45.769230769230774
2012-06-15,66.01,1.43,46.16083916083917
2012-06-18,66.3,1.43,46.36363636363637
2012-06-19,66.72,1.43,46.65734265734266
2012-06-20,67.0,1.43,46.85314685314685
2012-06-21,66.39,1.43,46.42657342657343
2012-06-22,66.63,1.43,46.59440559440559
2012-06-25,66.5,1.43,46.50349650349651
2012-06-26,66.42,1.43,46.447552447552454
2012-06-27,66.84,1.43,46.74125874125875
2012-06-28,66.94,1.43,46.81118881118881
2012-06-29,67.56,1.43,47.24475524475525
2012-07-02,68.0,1.43,47.55244755244755
2012-07-03,68.04,1.43,47.58041958041959
2012-07-05,67.78,1.43,47.3986013986014
2012-07-06,67.64,1.43,47.3006993006993
2012-07-09,67.78,1.43,47.3986013986014
2012-07-10,67.88,1.43,47.46853146853147
2012-07-11,67.9,1.43,47.48251748251749
2012-07-12,67.71,1.43,47.34965034965035
2012-07-13,68.61,1.43,47.97902097902098
2012-07-16,68.45,1.43,47.867132867132874
2012-07-17,69.0,1.43,48.25174825174825
2012-07-18,69.37,1.43,48.51048951048951
2012-07-19,69.53,1.43,48.62237762237763
2012-07-20,68.63,1.43,47.99300699300699
2012-07-23,68.11,1.43,47.629370629370634
2012-07-24,67.35,1.43,47.09790209790209
2012-07-25,67.53,1.43,47.22377622377623
2012-07-26,68.74,1.43,48.06993006993007
2012-07-27,69.52,1.43,48.61538461538461
2012-07-30,69.45,1.43,48.566433566433574
2012-07-31,69.22,1.43,48.40559440559441
2012-08-01,69.38,1.43,48.51748251748251
2012-08-02,68.45,0.51,134.2156862745098
2012-08-03,69.12,0.51,135.52941176470588
2012-08-06,68.84,0.51,134.98039215686276
2012-08-07,68.29,0.51,133.90196078431373
2012-08-08,68.35,0.51,134.01960784313724
2012-08-09,68.32,0.51,133.96078431372547
2012-08-10,68.64,0.51,134.58823529411765
2012-08-13,68.46,0.51,134.23529411764704
2012-08-14,68.64,0.51,134.58823529411765
2012-08-15,68.35,0.51,134.01960784313724
2012-08-16,68.2,0.51,133.72549019607843
2012-08-17,67.8,0.51,132.94117647058823
2012-08-20,67.7,0.51,132.7450980392157
2012-08-21,67.78,0.51,132.90196078431373
2012-08-22,67.75,0.51,132.84313725490196
2012-08-23,67.74,0.51,132.8235294117647
2012-08-24,67.6,0.51,132.54901960784312
2012-08-27,67.49,0.51,132.33333333333331
2012-08-28,67.51,0.51,132.37254901960785
2012-08-29,67.37,0.51,132.09803921568627
2012-08-30,67.21,0.51,131.7843137254902
2012-08-31,67.43,0.51,132.2156862745098
2012-09-04,67.26,0.51,131.8823529411765
2012-09-05,67.27,0.51,131.90196078431373
2012-09-06,67.84,0.51,133.01960784313727
2012-09-07,67.88,0.51,133.09803921568627
2012-09-10,68.18,0.51,133.68627450980392
2012-09-11,68.2,0.51,133.72549019607843
2012-09-12,68.15,0.51,133.62745098039215
2012-09-13,68.99,0.51,135.27450980392155
2012-09-14,68.47,0.51,134.2549019607843
2012-09-17,68.25,0.51,133.8235294117647
2012-09-18,68.55,0.51,134.41176470588235
2012-09-19,68.6,0.51,134.50980392156862
2012-09-20,68.9,0.51,135.09803921568627
2012-09-21,69.06,0.51,135.41176470588235
2012-09-24,69.0,0.51,135.2941176470588
2012-09-25,69.32,0.51,135.92156862745097
2012-09-26,69.0,0.51,135.2941176470588
2012-09-27,69.01,0.51,135.31372549019608
2012-09-28,68.91,0.51,135.1176470588235
2012-10-01,69.13,0.51,135.54901960784312
2012-10-02,68.96,0.51,135.21568627450978
2012-10-03,69.0,0.51,135.2941176470588
2012-10-04,69.27,0.51,135.8235294117647
2012-10-05,69.65,0.51,136.56862745098042
2012-10-08,69.44,0.51,136.15686274509804
2012-10-09,68.41,0.51,134.13725490196077
2012-10-10,68.22,0.51,133.76470588235293
2012-10-11,67.97,0.51,133.27450980392157
2012-10-12,67.97,0.51,133.27450980392157
2012-10-15,68.6,0.51,134.50980392156862
2012-10-16,69.55,0.51,136.37254901960785
2012-10-17,71.0,0.51,139.2156862745098
2012-10-18,72.52,0.51,142.19607843137254
2012-10-19,71.86,0.51,140.90196078431373
2012-10-22,71.78,0.51,140.7450980392157
2012-10-23,70.89,0.51,139.0
2012-10-24,70.74,0.51,138.70588235294116
2012-10-25,71.14,0.51,139.49019607843138
2012-10-26,70.9,0.51,139.01960784313727
2012-10-31,70.82,0.51,138.8627450980392
2012-11-01,71.5,0.51,140.19607843137254
2012-11-02,70.9,0.51,139.01960784313727
2012-11-05,70.79,0.51,138.80392156862746
