date,EFX,EFX_EPS,PE Ratio
2006-01-09,38.5,1.42,27.112676056338028
2006-01-10,38.81,1.42,27.33098591549296
2006-01-11,39.2,1.42,27.605633802816904
2006-01-12,38.89,1.42,27.387323943661972
2006-01-13,38.78,1.42,27.30985915492958
2006-01-17,39.3,1.42,27.676056338028168
2006-01-18,39.06,1.42,27.50704225352113
2006-01-19,38.95,1.42,27.429577464788736
2006-01-20,38.73,1.42,27.274647887323944
2006-01-23,38.48,1.42,27.098591549295772
2006-01-24,38.37,1.42,27.02112676056338
2006-01-25,37.95,1.42,26.72535211267606
2006-01-26,38.22,1.42,26.91549295774648
2006-01-27,38.32,1.42,26.985915492957748
2006-01-30,38.15,1.42,26.866197183098592
2006-01-31,38.32,1.42,26.985915492957748
2006-02-01,38.89,1.42,27.387323943661972
2006-02-02,37.67,1.42,26.528169014084508
2006-02-03,38.2,1.42,26.901408450704228
2006-02-06,37.78,1.42,26.605633802816904
2006-02-07,37.21,1.42,26.20422535211268
2006-02-08,36.69,1.42,25.838028169014084
2006-02-09,36.7,1.42,25.845070422535215
2006-02-10,36.62,1.42,25.788732394366196
2006-02-13,36.63,1.42,25.795774647887328
2006-02-14,36.55,1.42,25.739436619718308
2006-02-15,36.65,1.42,25.809859154929576
2006-02-16,37.12,1.42,26.140845070422536
2006-02-17,36.95,1.42,26.021126760563384
2006-02-21,36.5,1.42,25.704225352112676
2006-02-22,36.66,1.42,25.816901408450704
2006-02-23,36.87,1.42,25.964788732394364
2006-02-24,36.53,1.42,25.72535211267606
2006-02-27,37.43,1.42,26.359154929577468
2006-02-28,36.64,1.42,25.802816901408452
2006-03-01,37.17,1.42,26.17605633802817
2006-03-02,36.87,1.9,19.405263157894737
2006-03-03,36.81,1.9,19.373684210526317
2006-03-06,36.63,1.9,19.278947368421054
2006-03-07,36.75,1.9,19.342105263157897
2006-03-08,36.9,1.9,19.42105263157895
2006-03-09,37.08,1.9,19.51578947368421
2006-03-10,37.78,1.9,19.88421052631579
2006-03-13,38.05,1.9,20.026315789473685
2006-03-14,38.53,1.9,20.278947368421054
2006-03-15,38.14,1.9,20.073684210526316
2006-03-16,38.15,1.9,20.07894736842105
2006-03-17,38.14,1.9,20.073684210526316
2006-03-20,38.06,1.9,20.031578947368423
2006-03-21,38.11,1.9,20.057894736842105
2006-03-22,38.13,1.9,20.06842105263158
2006-03-23,37.82,1.9,19.905263157894737
2006-03-24,37.92,1.9,19.957894736842107
2006-03-27,37.72,1.9,19.852631578947367
2006-03-28,37.52,1.9,19.747368421052634
2006-03-29,37.25,1.9,19.605263157894736
2006-03-30,37.12,1.9,19.53684210526316
2006-03-31,37.24,1.9,19.6
2006-04-03,37.45,1.9,19.710526315789476
2006-04-04,37.24,1.9,19.6
2006-04-05,36.99,1.9,19.46842105263158
2006-04-06,36.7,1.9,19.315789473684212
2006-04-07,36.33,1.9,19.121052631578948
2006-04-10,36.08,1.9,18.989473684210527
2006-04-11,36.03,1.9,18.963157894736845
2006-04-12,35.87,1.9,18.878947368421052
2006-04-13,35.65,1.9,18.763157894736842
2006-04-17,35.77,1.9,18.826315789473686
2006-04-18,35.98,1.9,18.936842105263157
2006-04-19,36.1,1.9,19.0
2006-04-20,37.91,1.9,19.95263157894737
2006-04-21,38.24,1.9,20.126315789473686
2006-04-24,38.56,1.9,20.294736842105266
2006-04-25,38.27,1.9,20.142105263157898
2006-04-26,38.43,1.9,20.226315789473684
2006-04-27,38.18,1.9,20.094736842105263
2006-04-28,38.54,1.9,20.28421052631579
2006-05-01,38.06,1.9,20.031578947368423
2006-05-02,37.69,1.9,19.83684210526316
2006-05-03,37.74,1.9,19.863157894736844
2006-05-04,37.93,0.49,77.40816326530613
2006-05-05,38.18,0.49,77.91836734693878
2006-05-08,38.24,0.49,78.04081632653062
2006-05-09,37.73,0.49,77.0
2006-05-10,38.02,0.49,77.59183673469389
2006-05-11,37.0,0.49,75.51020408163265
2006-05-12,36.54,0.49,74.57142857142857
2006-05-15,36.73,0.49,74.95918367346938
2006-05-16,36.91,0.49,75.3265306122449
2006-05-17,36.13,0.49,73.73469387755102
2006-05-18,35.76,0.49,72.97959183673468
2006-05-19,35.94,0.49,73.3469387755102
2006-05-22,35.95,0.49,73.36734693877551
2006-05-23,36.08,0.49,73.63265306122449
2006-05-24,36.09,0.49,73.6530612244898
2006-05-25,36.12,0.49,73.71428571428571
2006-05-26,36.28,0.49,74.04081632653062
2006-05-30,35.49,0.49,72.42857142857143
2006-05-31,36.08,0.49,73.63265306122449
2006-06-01,36.06,0.49,73.59183673469389
2006-06-02,36.1,0.49,73.6734693877551
2006-06-05,35.96,0.49,73.38775510204081
2006-06-06,35.64,0.49,72.73469387755102
2006-06-07,35.98,0.49,73.42857142857143
2006-06-08,35.4,0.49,72.24489795918367
2006-06-09,35.12,0.49,71.67346938775509
2006-06-12,34.7,0.49,70.81632653061226
2006-06-13,34.0,0.49,69.38775510204081
2006-06-14,34.31,0.49,70.02040816326532
2006-06-15,34.85,0.49,71.12244897959184
2006-06-16,34.88,0.49,71.18367346938776
2006-06-19,34.84,0.49,71.10204081632654
2006-06-20,34.58,0.49,70.57142857142857
2006-06-21,35.21,0.49,71.85714285714286
2006-06-22,34.94,0.49,71.3061224489796
2006-06-23,34.59,0.49,70.59183673469389
2006-06-26,34.37,0.49,70.14285714285714
2006-06-27,33.81,0.49,69.0
2006-06-28,33.87,0.49,69.12244897959184
2006-06-29,33.95,0.49,69.28571428571429
2006-06-30,34.34,0.49,70.08163265306123
2006-07-03,34.15,0.49,69.6938775510204
2006-07-05,33.75,0.49,68.87755102040816
2006-07-06,33.5,0.49,68.36734693877551
2006-07-07,32.84,0.49,67.02040816326532
2006-07-10,32.81,0.49,66.9591836734694
2006-07-11,33.0,0.49,67.34693877551021
2006-07-12,32.57,0.49,66.46938775510205
2006-07-13,32.18,0.49,65.6734693877551
2006-07-14,32.31,0.49,65.93877551020408
2006-07-17,32.3,0.49,65.91836734693877
2006-07-18,31.97,0.49,65.24489795918367
2006-07-19,33.2,0.49,67.75510204081634
2006-07-20,31.4,0.49,64.08163265306122
2006-07-21,32.59,0.49,66.51020408163266
2006-07-24,32.9,0.49,67.14285714285714
2006-07-25,32.63,0.49,66.59183673469389
2006-07-26,32.34,0.49,66.00000000000001
2006-07-27,32.1,0.49,65.51020408163265
2006-07-28,32.89,0.49,67.12244897959184
2006-07-31,32.28,0.49,65.87755102040816
2006-08-01,31.67,0.49,64.63265306122449
2006-08-02,32.2,1.03,31.2621359223301
2006-08-03,31.96,1.03,31.02912621359223
2006-08-04,32.21,1.03,31.271844660194176
2006-08-07,32.05,1.03,31.11650485436893
2006-08-08,31.51,1.03,30.59223300970874
2006-08-09,31.32,1.03,30.40776699029126
2006-08-10,31.4,1.03,30.485436893203882
2006-08-11,31.29,1.03,30.378640776699026
2006-08-14,31.43,1.03,30.514563106796114
2006-08-15,31.89,1.03,30.961165048543688
2006-08-16,32.28,1.03,31.339805825242717
2006-08-17,32.5,1.03,31.553398058252426
2006-08-18,32.85,1.03,31.893203883495147
2006-08-21,32.58,1.03,31.631067961165048
2006-08-22,32.54,1.03,31.592233009708735
2006-08-23,32.03,1.03,31.097087378640776
2006-08-24,31.46,1.03,30.54368932038835
2006-08-25,31.5,1.03,30.582524271844658
2006-08-28,31.66,1.03,30.7378640776699
2006-08-29,31.55,1.03,30.631067961165048
2006-08-30,31.7,1.03,30.776699029126213
2006-08-31,31.79,1.03,30.864077669902912
2006-09-01,32.44,1.03,31.49514563106796
2006-09-05,33.26,1.03,32.29126213592233
2006-09-06,33.07,1.03,32.10679611650485
2006-09-07,32.42,1.03,31.475728155339805
2006-09-08,36.34,1.03,35.28155339805826
2006-09-11,35.92,1.03,34.87378640776699
2006-09-12,36.81,1.03,35.737864077669904
2006-09-13,36.59,1.03,35.5242718446602
2006-09-14,36.76,1.03,35.689320388349515
2006-09-15,36.59,1.03,35.5242718446602
2006-09-18,36.44,1.03,35.37864077669903
2006-09-19,36.18,1.03,35.12621359223301
2006-09-20,36.92,1.03,35.84466019417476
2006-09-21,36.5,1.03,35.43689320388349
2006-09-22,36.13,1.03,35.077669902912625
2006-09-25,36.57,1.03,35.50485436893204
2006-09-26,36.43,1.03,35.36893203883495
2006-09-27,36.36,1.03,35.300970873786405
2006-09-28,36.85,1.03,35.77669902912621
2006-09-29,36.71,1.03,35.640776699029125
2006-10-02,36.25,1.03,35.19417475728155
2006-10-03,36.03,1.03,34.980582524271846
2006-10-04,36.84,1.03,35.76699029126214
2006-10-05,36.46,1.03,35.398058252427184
2006-10-06,36.27,1.03,35.21359223300971
2006-10-09,35.77,1.03,34.72815533980583
2006-10-10,35.91,1.03,34.86407766990291
2006-10-11,35.95,1.03,34.90291262135923
2006-10-12,36.55,1.03,35.48543689320388
2006-10-13,36.48,1.03,35.41747572815534
2006-10-16,36.22,1.03,35.165048543689316
2006-10-17,36.45,1.03,35.38834951456311
2006-10-18,36.93,1.03,35.85436893203883
2006-10-19,36.92,1.03,35.84466019417476
2006-10-20,36.6,1.03,35.53398058252427
2006-10-23,36.99,1.03,35.9126213592233
2006-10-24,36.87,1.03,35.79611650485437
2006-10-25,36.68,1.03,35.61165048543689
2006-10-26,37.24,1.03,36.15533980582524
2006-10-27,37.4,1.03,36.310679611650485
2006-10-30,37.9,1.03,36.79611650485437
2006-10-31,38.03,1.03,36.92233009708738
2006-11-01,37.54,1.65,22.751515151515154
2006-11-02,37.55,1.65,22.757575757575758
2006-11-03,37.44,1.65,22.69090909090909
2006-11-06,38.05,1.65,23.06060606060606
2006-11-07,38.11,1.65,23.096969696969698
2006-11-08,38.18,1.65,23.13939393939394
2006-11-09,38.08,1.65,23.078787878787878
2006-11-10,38.22,1.65,23.163636363636364
2006-11-13,38.11,1.65,23.096969696969698
2006-11-14,38.31,1.65,23.218181818181822
2006-11-15,38.39,1.65,23.26666666666667
2006-11-16,38.8,1.65,23.515151515151516
2006-11-17,38.48,1.65,23.32121212121212
2006-11-20,37.81,1.65,22.915151515151518
2006-11-21,38.07,1.65,23.072727272727274
2006-11-22,38.1,1.65,23.090909090909093
2006-11-24,38.18,1.65,23.13939393939394
2006-11-27,38.15,1.65,23.12121212121212
2006-11-28,38.16,1.65,23.127272727272725
2006-11-29,37.98,1.65,23.018181818181816
2006-11-30,37.99,1.65,23.024242424242427
2006-12-01,37.96,1.65,23.006060606060608
2006-12-04,38.32,1.65,23.224242424242426
2006-12-05,38.42,1.65,23.28484848484849
2006-12-06,38.85,1.65,23.545454545454547
2006-12-07,38.7,1.65,23.454545454545457
2006-12-08,38.96,1.65,23.612121212121213
2006-12-11,39.81,1.65,24.12727272727273
2006-12-12,41.31,1.65,25.03636363636364
2006-12-13,41.21,1.65,24.975757575757576
2006-12-14,41.38,1.65,25.07878787878788
2006-12-15,41.18,1.65,24.957575757575757
2006-12-18,41.14,1.65,24.933333333333334
2006-12-19,41.12,1.65,24.921212121212122
2006-12-20,41.31,1.65,25.03636363636364
2006-12-21,41.14,1.65,24.933333333333334
2006-12-22,40.78,1.65,24.71515151515152
2006-12-26,40.94,1.65,24.812121212121212
2006-12-27,41.01,1.65,24.854545454545455
2006-12-28,40.88,1.65,24.775757575757577
2006-12-29,40.6,1.65,24.60606060606061
2007-01-03,40.01,1.65,24.24848484848485
2007-01-04,40.36,1.65,24.46060606060606
2007-01-05,39.74,1.65,24.084848484848486
2007-01-08,39.88,1.65,24.16969696969697
2007-01-09,39.73,1.65,24.078787878787878
2007-01-10,39.82,1.65,24.133333333333336
2007-01-11,39.85,1.65,24.151515151515152
2007-01-12,40.05,1.65,24.272727272727273
2007-01-16,40.25,1.65,24.393939393939394
2007-01-17,40.63,1.65,24.62424242424243
2007-01-18,40.37,1.65,24.466666666666665
2007-01-19,40.56,1.65,24.581818181818186
2007-01-22,40.68,1.65,24.654545454545456
2007-01-23,40.62,1.65,24.618181818181817
2007-01-24,40.78,1.65,24.71515151515152
2007-01-25,40.47,1.65,24.527272727272727
2007-01-26,40.05,1.65,24.272727272727273
2007-01-29,40.48,1.65,24.53333333333333
2007-01-30,40.54,1.65,24.56969696969697
2007-01-31,41.53,1.65,25.16969696969697
2007-02-01,40.45,1.65,24.51515151515152
2007-02-02,41.05,1.65,24.87878787878788
2007-02-05,40.75,1.65,24.6969696969697
2007-02-06,40.91,1.65,24.793939393939393
2007-02-07,41.22,1.65,24.981818181818184
2007-02-08,41.6,1.65,25.212121212121215
2007-02-09,41.6,1.65,25.212121212121215
2007-02-12,41.62,1.65,25.224242424242423
2007-02-13,41.69,1.65,25.266666666666666
2007-02-14,41.91,1.65,25.4
2007-02-15,39.63,1.65,24.01818181818182
2007-02-16,39.73,1.65,24.078787878787878
2007-02-20,40.32,1.65,24.436363636363637
2007-02-21,40.05,1.65,24.272727272727273
2007-02-22,40.05,1.65,24.272727272727273
2007-02-23,39.53,1.65,23.95757575757576
2007-02-26,38.85,1.65,23.545454545454547
2007-02-27,37.66,1.65,22.824242424242424
2007-02-28,38.68,2.16,17.907407407407405
2007-03-01,38.62,2.16,17.879629629629626
2007-03-02,37.73,2.16,17.46759259259259
2007-03-05,36.52,2.16,16.90740740740741
2007-03-06,37.27,2.16,17.25462962962963
2007-03-07,37.17,2.16,17.208333333333332
2007-03-08,37.49,2.16,17.35648148148148
2007-03-09,37.26,2.16,17.249999999999996
2007-03-12,37.27,2.16,17.25462962962963
2007-03-13,36.88,2.16,17.074074074074073
2007-03-14,36.88,2.16,17.074074074074073
2007-03-15,36.95,2.16,17.10648148148148
2007-03-16,36.97,2.16,17.11574074074074
2007-03-19,37.02,2.16,17.13888888888889
2007-03-20,37.02,2.16,17.13888888888889
2007-03-21,37.23,2.16,17.236111111111107
2007-03-22,37.75,2.16,17.47685185185185
2007-03-23,37.76,2.16,17.48148148148148
2007-03-26,37.65,2.16,17.430555555555554
2007-03-27,37.4,2.16,17.314814814814813
2007-03-28,36.67,2.16,16.97685185185185
2007-03-29,36.55,2.16,16.921296296296294
2007-03-30,36.45,2.16,16.875
2007-04-02,37.12,2.16,17.185185185185183
2007-04-03,37.46,2.16,17.34259259259259
2007-04-04,37.05,2.16,17.152777777777775
2007-04-05,37.14,2.16,17.194444444444443
2007-04-09,37.28,2.16,17.25925925925926
2007-04-10,37.35,2.16,17.291666666666668
2007-04-11,37.24,2.16,17.24074074074074
2007-04-12,37.61,2.16,17.412037037037035
2007-04-13,37.62,2.16,17.416666666666664
2007-04-16,38.01,2.16,17.59722222222222
2007-04-17,38.23,2.16,17.699074074074073
2007-04-18,38.39,2.16,17.77314814814815
2007-04-19,38.68,2.16,17.907407407407405
2007-04-20,39.43,2.16,18.25462962962963
2007-04-23,39.44,2.16,18.259259259259256
2007-04-24,40.57,2.16,18.782407407407405
2007-04-25,40.75,2.16,18.86574074074074
2007-04-26,40.31,2.16,18.662037037037038
2007-04-27,40.12,2.16,18.574074074074073
2007-04-30,39.8,2.16,18.425925925925924
2007-05-01,40.18,2.16,18.60185185185185
2007-05-02,40.3,2.16,18.657407407407405
2007-05-03,40.79,2.16,18.884259259259256
2007-05-04,40.95,0.55,74.45454545454545
2007-05-07,40.92,0.55,74.39999999999999
2007-05-08,40.92,0.55,74.39999999999999
2007-05-09,41.09,0.55,74.7090909090909
2007-05-10,41.0,0.55,74.54545454545453
2007-05-11,41.15,0.55,74.81818181818181
2007-05-14,41.25,0.55,75.0
2007-05-15,41.32,0.55,75.12727272727273
2007-05-16,41.52,0.55,75.49090909090908
2007-05-17,41.42,0.55,75.30909090909091
2007-05-18,41.57,0.55,75.58181818181818
2007-05-21,41.54,0.55,75.52727272727272
2007-05-22,41.37,0.55,75.2181818181818
2007-05-23,41.36,0.55,75.19999999999999
2007-05-24,41.09,0.55,74.7090909090909
2007-05-25,41.23,0.55,74.96363636363635
2007-05-29,41.28,0.55,75.05454545454545
2007-05-30,41.81,0.55,76.01818181818182
2007-05-31,42.03,0.55,76.41818181818181
2007-06-01,42.34,0.55,76.98181818181818
2007-06-04,42.33,0.55,76.96363636363635
2007-06-05,43.75,0.55,79.54545454545453
2007-06-06,43.74,0.55,79.52727272727273
2007-06-07,43.3,0.55,78.72727272727272
2007-06-08,44.01,0.55,80.0181818181818
2007-06-11,43.51,0.55,79.1090909090909
2007-06-12,43.3,0.55,78.72727272727272
2007-06-13,44.18,0.55,80.32727272727271
2007-06-14,44.49,0.55,80.89090909090909
2007-06-15,44.23,0.55,80.41818181818181
2007-06-18,44.2,0.55,80.36363636363636
2007-06-19,44.49,0.55,80.89090909090909
2007-06-20,43.89,0.55,79.8
2007-06-21,44.3,0.55,80.54545454545453
2007-06-22,43.95,0.55,79.9090909090909
2007-06-25,44.0,0.55,80.0
2007-06-26,44.34,0.55,80.61818181818182
2007-06-27,44.43,0.55,80.78181818181818
2007-06-28,44.4,0.55,80.72727272727272
2007-06-29,44.42,0.55,80.76363636363637
2007-07-02,45.0,0.55,81.81818181818181
2007-07-03,45.25,0.55,82.27272727272727
2007-07-05,45.25,0.55,82.27272727272727
2007-07-06,45.11,0.55,82.01818181818182
2007-07-09,45.6,0.55,82.9090909090909
2007-07-10,44.85,0.55,81.54545454545455
2007-07-11,46.07,0.55,83.76363636363635
2007-07-12,46.26,0.55,84.1090909090909
2007-07-13,46.0,0.55,83.63636363636363
2007-07-16,45.82,0.55,83.3090909090909
2007-07-17,46.14,0.55,83.89090909090909
2007-07-18,45.59,0.55,82.89090909090909
2007-07-19,45.51,0.55,82.74545454545454
2007-07-20,44.98,0.55,81.78181818181817
2007-07-23,45.18,0.55,82.14545454545454
2007-07-24,42.59,0.55,77.43636363636364
2007-07-25,42.38,0.55,77.05454545454545
2007-07-26,40.15,0.55,72.99999999999999
2007-07-27,40.04,0.55,72.8
2007-07-30,40.55,0.55,73.72727272727272
2007-07-31,40.46,0.55,73.56363636363636
2007-08-01,40.16,1.07,37.53271028037383
2007-08-02,40.14,1.07,37.51401869158878
2007-08-03,39.48,1.07,36.89719626168224
2007-08-06,39.75,1.07,37.14953271028037
2007-08-07,39.25,1.07,36.6822429906542
2007-08-08,39.25,1.07,36.6822429906542
2007-08-09,38.3,1.07,35.79439252336448
2007-08-10,37.66,1.07,35.196261682242984
2007-08-13,38.66,1.07,36.13084112149532
2007-08-14,38.14,1.07,35.64485981308411
2007-08-15,37.74,1.07,35.271028037383175
2007-08-16,37.44,1.07,34.99065420560747
2007-08-17,38.78,1.07,36.242990654205606
2007-08-20,38.96,1.07,36.41121495327103
2007-08-21,38.43,1.07,35.915887850467286
2007-08-22,39.17,1.07,36.60747663551402
2007-08-23,39.36,1.07,36.78504672897196
2007-08-24,39.12,1.07,36.560747663551396
2007-08-27,39.59,1.07,37.0
2007-08-28,38.24,1.07,35.73831775700935
2007-08-29,38.4,1.07,35.88785046728972
2007-08-30,37.94,1.07,35.45794392523364
2007-08-31,38.52,1.07,36.0
2007-09-04,38.95,1.07,36.401869158878505
2007-09-05,38.23,1.07,35.72897196261682
2007-09-06,38.16,1.07,35.66355140186916
2007-09-07,37.38,1.07,34.93457943925234
2007-09-10,36.88,1.07,34.467289719626166
2007-09-11,37.63,1.07,35.16822429906542
2007-09-12,37.36,1.07,34.915887850467286
2007-09-13,36.85,1.07,34.4392523364486
2007-09-14,36.89,1.07,34.47663551401869
2007-09-17,36.58,1.07,34.18691588785046
2007-09-18,37.45,1.07,35.0
2007-09-19,37.81,1.07,35.33644859813084
2007-09-20,38.6,1.07,36.074766355140184
2007-09-21,38.75,1.07,36.21495327102804
2007-09-24,38.45,1.07,35.93457943925234
2007-09-25,38.13,1.07,35.63551401869159
2007-09-26,38.3,1.07,35.79439252336448
2007-09-27,38.61,1.07,36.08411214953271
2007-09-28,38.12,1.07,35.626168224299064
2007-10-01,38.21,1.07,35.71028037383177
2007-10-02,38.26,1.07,35.75700934579439
2007-10-03,38.18,1.07,35.6822429906542
2007-10-04,37.88,1.07,35.401869158878505
2007-10-05,38.97,1.07,36.42056074766355
2007-10-08,38.94,1.07,36.392523364485974
2007-10-09,39.4,1.07,36.822429906542055
2007-10-10,36.86,1.07,34.44859813084112
2007-10-11,36.97,1.07,34.55140186915887
2007-10-12,37.37,1.07,34.92523364485981
2007-10-15,36.47,1.07,34.08411214953271
2007-10-16,36.78,1.07,34.373831775700936
2007-10-17,36.32,1.07,33.943925233644855
2007-10-18,35.99,1.07,33.63551401869159
2007-10-19,35.33,1.07,33.018691588785046
2007-10-22,35.9,1.07,33.55140186915887
2007-10-23,37.52,1.07,35.06542056074766
2007-10-24,37.93,1.07,35.44859813084112
2007-10-25,37.45,1.07,35.0
2007-10-26,37.65,1.07,35.18691588785046
2007-10-29,37.98,1.07,35.495327102803735
2007-10-30,38.06,0.49,77.6734693877551
2007-10-31,38.5,0.49,78.57142857142857
2007-11-01,38.05,0.49,77.65306122448979
2007-11-02,38.19,0.49,77.93877551020408
2007-11-05,37.92,0.49,77.38775510204083
2007-11-06,38.44,0.49,78.44897959183673
2007-11-07,38.01,0.49,77.57142857142857
2007-11-08,38.02,0.49,77.59183673469389
2007-11-09,38.47,0.49,78.51020408163265
2007-11-12,38.52,0.49,78.61224489795919
2007-11-13,39.68,0.49,80.9795918367347
2007-11-14,39.76,0.49,81.14285714285714
2007-11-15,37.85,0.49,77.24489795918367
2007-11-16,38.35,0.49,78.26530612244899
2007-11-19,37.71,0.49,76.9591836734694
2007-11-20,37.36,0.49,76.24489795918367
2007-11-21,36.64,0.49,74.77551020408164
2007-11-23,37.17,0.49,75.85714285714286
2007-11-26,36.66,0.49,74.81632653061224
2007-11-27,37.35,0.49,76.22448979591837
2007-11-28,37.5,0.49,76.53061224489797
2007-11-29,37.25,0.49,76.0204081632653
2007-11-30,37.23,0.49,75.97959183673468
2007-12-03,36.79,0.49,75.08163265306122
2007-12-04,36.44,0.49,74.36734693877551
2007-12-05,36.61,0.49,74.71428571428571
2007-12-06,38.09,0.49,77.73469387755102
2007-12-07,38.05,0.49,77.65306122448979
2007-12-10,37.98,0.49,77.51020408163265
2007-12-11,36.7,0.49,74.89795918367348
2007-12-12,37.18,0.49,75.87755102040816
2007-12-13,37.05,0.49,75.61224489795917
2007-12-14,37.68,0.49,76.89795918367346
2007-12-17,37.05,0.49,75.61224489795917
2007-12-18,37.73,0.49,77.0
2007-12-19,37.06,0.49,75.6326530612245
2007-12-20,36.51,0.49,74.51020408163265
2007-12-21,36.95,0.49,75.40816326530613
2007-12-24,37.16,0.49,75.83673469387755
2007-12-26,36.73,0.49,74.95918367346938
2007-12-27,36.18,0.49,73.83673469387755
2007-12-28,36.25,0.49,73.9795918367347
2007-12-31,36.36,0.49,74.20408163265306
2008-01-02,35.07,0.49,71.57142857142857
2008-01-03,34.89,0.49,71.20408163265306
2008-01-04,34.31,0.49,70.02040816326532
2008-01-07,33.65,0.49,68.6734693877551
2008-01-08,33.44,0.49,68.24489795918367
2008-01-09,33.38,0.49,68.12244897959184
2008-01-10,33.01,0.49,67.36734693877551
2008-01-11,32.43,0.49,66.18367346938776
2008-01-14,34.08,0.49,69.55102040816327
2008-01-15,32.91,0.49,67.16326530612244
2008-01-16,33.32,0.49,68.0
2008-01-17,32.81,0.49,66.9591836734694
2008-01-18,32.68,0.49,66.6938775510204
2008-01-22,32.71,0.49,66.75510204081633
2008-01-23,34.52,0.49,70.44897959183675
2008-01-24,34.91,0.49,71.24489795918367
2008-01-25,34.49,0.49,70.38775510204083
2008-01-28,35.21,0.49,71.85714285714286
2008-01-29,35.97,0.49,73.40816326530611
2008-01-30,36.3,0.49,74.08163265306122
2008-01-31,37.09,0.49,75.69387755102042
2008-02-01,37.0,0.49,75.51020408163265
2008-02-04,36.57,0.49,74.63265306122449
2008-02-05,34.41,0.49,70.22448979591836
2008-02-06,33.98,0.49,69.3469387755102
2008-02-07,34.24,0.49,69.87755102040816
2008-02-08,33.88,0.49,69.14285714285715
2008-02-11,34.76,0.49,70.93877551020408
2008-02-12,35.25,0.49,71.93877551020408
2008-02-13,35.69,0.49,72.83673469387755
2008-02-14,35.13,0.49,71.69387755102042
2008-02-15,34.97,0.49,71.36734693877551
2008-02-19,34.81,0.49,71.04081632653062
2008-02-20,35.22,0.49,71.87755102040816
2008-02-21,35.24,0.49,71.91836734693878
2008-02-22,35.54,0.49,72.53061224489795
2008-02-25,35.73,0.49,72.91836734693877
2008-02-26,36.11,0.49,73.6938775510204
2008-02-27,36.29,2.07,17.531400966183575
2008-02-28,35.64,2.07,17.217391304347828
2008-02-29,34.22,2.07,16.531400966183575
2008-03-03,34.42,2.07,16.6280193236715
2008-03-04,34.15,2.07,16.497584541062803
2008-03-05,34.44,2.07,16.63768115942029
2008-03-06,33.89,2.07,16.371980676328505
2008-03-07,33.93,2.07,16.39130434782609
2008-03-10,33.09,2.07,15.985507246376814
2008-03-11,34.35,2.07,16.594202898550726
2008-03-12,34.59,2.07,16.710144927536234
2008-03-13,34.51,2.07,16.671497584541065
2008-03-14,33.67,2.07,16.26570048309179
2008-03-17,33.22,2.07,16.048309178743963
2008-03-18,34.04,2.07,16.444444444444446
2008-03-19,33.65,2.07,16.256038647342997
2008-03-20,34.7,2.07,16.76328502415459
2008-03-24,35.35,2.07,17.07729468599034
2008-03-25,35.21,2.07,17.009661835748794
2008-03-26,35.03,2.07,16.922705314009665
2008-03-27,34.59,2.07,16.710144927536234
2008-03-28,34.28,2.07,16.560386473429954
2008-03-31,34.48,2.07,16.657004830917874
2008-04-01,35.94,2.07,17.36231884057971
2008-04-02,36.12,2.07,17.44927536231884
2008-04-03,35.76,2.07,17.275362318840582
2008-04-04,35.74,2.07,17.26570048309179
2008-04-07,36.0,2.07,17.39130434782609
2008-04-08,35.53,2.07,17.16425120772947
2008-04-09,35.07,2.07,16.942028985507246
2008-04-10,35.0,2.07,16.908212560386474
2008-04-11,34.07,2.07,16.458937198067634
2008-04-14,34.11,2.07,16.47826086956522
2008-04-15,33.88,2.07,16.367149758454108
2008-04-16,35.71,2.07,17.2512077294686
2008-04-17,35.5,2.07,17.14975845410628
2008-04-18,36.13,2.07,17.45410628019324
2008-04-21,36.41,2.07,17.58937198067633
2008-04-22,37.06,2.07,17.90338164251208
2008-04-23,37.63,2.07,18.17874396135266
2008-04-24,38.34,2.07,18.521739130434785
2008-04-25,38.84,2.07,18.76328502415459
2008-04-28,38.75,2.07,18.719806763285025
2008-04-29,38.43,0.51,75.35294117647058
2008-04-30,38.27,0.51,75.03921568627452
2008-05-01,39.68,0.51,77.80392156862744
2008-05-02,39.12,0.51,76.70588235294117
2008-05-05,38.8,0.51,76.07843137254902
2008-05-06,39.01,0.51,76.49019607843137
2008-05-07,38.05,0.51,74.60784313725489
2008-05-08,38.0,0.51,74.50980392156863
2008-05-09,37.78,0.51,74.07843137254902
2008-05-12,38.46,0.51,75.41176470588235
2008-05-13,38.4,0.51,75.29411764705883
2008-05-14,38.47,0.51,75.4313725490196
2008-05-15,38.63,0.51,75.74509803921569
2008-05-16,38.23,0.51,74.96078431372548
2008-05-19,38.47,0.51,75.4313725490196
2008-05-20,37.93,0.51,74.37254901960785
2008-05-21,37.12,0.51,72.7843137254902
2008-05-22,37.27,0.51,73.07843137254902
2008-05-23,37.15,0.51,72.84313725490196
2008-05-27,37.87,0.51,74.25490196078431
2008-05-28,37.62,0.51,73.76470588235293
2008-05-29,37.8,0.51,74.11764705882352
2008-05-30,38.16,0.51,74.8235294117647
2008-06-02,37.34,0.51,73.2156862745098
2008-06-03,37.24,0.51,73.01960784313725
2008-06-04,37.44,0.51,73.41176470588235
2008-06-05,37.56,0.51,73.64705882352942
2008-06-06,36.15,0.51,70.88235294117646
2008-06-09,36.11,0.51,70.80392156862744
2008-06-10,36.13,0.51,70.84313725490196
2008-06-11,35.26,0.51,69.13725490196077
