date,WMT,WMT_EPS,PE Ratio
1987-12-29,3.2,0.05,64.0
1987-12-30,3.27,0.05,65.39999999999999
1987-12-31,3.25,0.05,65.0
1988-01-04,3.41,0.05,68.2
1988-01-05,3.45,0.05,69.0
1988-01-06,3.56,0.05,71.2
1988-01-07,3.5,0.05,70.0
1988-01-08,3.14,0.05,62.8
1988-01-11,3.23,0.05,64.6
1988-01-12,3.23,0.05,64.6
1988-01-13,3.3,0.05,65.99999999999999
1988-01-14,3.3,0.05,65.99999999999999
1988-01-15,3.48,0.05,69.6
1988-01-18,3.39,0.05,67.8
1988-01-19,3.31,0.05,66.2
1988-01-20,3.19,0.05,63.8
1988-01-21,3.23,0.05,64.6
1988-01-22,3.25,0.05,65.0
1988-01-25,3.45,0.05,69.0
1988-01-26,3.31,0.05,66.2
1988-01-27,3.39,0.05,67.8
1988-01-28,3.41,0.05,68.2
1988-01-29,3.42,0.05,68.39999999999999
1988-02-01,3.39,0.05,67.8
1988-02-02,3.36,0.05,67.19999999999999
1988-02-03,3.27,0.05,65.39999999999999
1988-02-04,3.23,0.05,64.6
1988-02-05,3.25,0.05,65.0
1988-02-08,3.2,0.05,64.0
1988-02-09,3.25,0.05,65.0
1988-02-10,3.3,0.05,65.99999999999999
1988-02-11,3.25,0.05,65.0
1988-02-12,3.39,0.05,67.8
1988-02-16,3.45,0.05,69.0
1988-02-17,3.44,0.05,68.8
1988-02-18,3.41,0.05,68.2
1988-02-19,3.44,0.05,68.8
1988-02-22,3.48,0.05,69.6
1988-02-23,3.48,0.05,69.6
1988-02-24,3.44,0.05,68.8
1988-02-25,3.5,0.05,70.0
1988-02-26,3.53,0.05,70.6
1988-02-29,3.67,0.05,73.39999999999999
1988-03-01,3.63,0.05,72.6
1988-03-02,3.67,0.05,73.39999999999999
1988-03-03,3.75,0.05,75.0
1988-03-04,3.75,0.05,75.0
1988-03-07,3.77,0.05,75.39999999999999
1988-03-08,3.81,0.05,76.2
1988-03-09,3.83,0.05,76.6
1988-03-10,3.69,0.05,73.8
1988-03-11,3.7,0.05,74.0
1988-03-14,3.72,0.05,74.4
1988-03-15,3.75,0.05,75.0
1988-03-16,3.75,0.05,75.0
1988-03-17,3.77,0.05,75.39999999999999
1988-03-18,3.72,0.05,74.4
1988-03-21,3.63,0.05,72.6
1988-03-22,3.67,0.05,73.39999999999999
1988-03-23,3.7,0.05,74.0
1988-03-24,3.64,0.05,72.8
1988-03-25,3.55,0.05,70.99999999999999
1988-03-28,3.56,0.05,71.2
1988-03-29,3.58,0.05,71.6
1988-03-30,3.53,0.05,70.6
1988-03-31,3.52,0.05,70.39999999999999
1988-04-04,3.44,0.05,68.8
1988-04-05,3.47,0.05,69.4
1988-04-06,3.59,0.05,71.8
1988-04-07,3.61,0.05,72.19999999999999
1988-04-08,3.67,0.05,73.39999999999999
1988-04-11,3.69,0.05,73.8
1988-04-12,3.72,0.05,74.4
1988-04-13,3.75,0.05,75.0
1988-04-14,3.5,0.05,70.0
1988-04-15,3.53,0.05,70.6
1988-04-18,3.45,0.05,69.0
1988-04-19,3.47,0.05,69.4
1988-04-20,3.42,0.05,68.39999999999999
1988-04-21,3.47,0.05,69.4
1988-04-22,3.59,0.05,71.8
1988-04-25,3.56,0.05,71.2
1988-04-26,3.52,0.05,70.39999999999999
1988-04-27,3.5,0.05,70.0
1988-04-28,3.44,0.05,68.8
1988-04-29,3.47,0.05,69.4
1988-05-02,3.5,0.05,70.0
1988-05-03,3.48,0.05,69.6
1988-05-04,3.42,0.05,68.39999999999999
1988-05-05,3.38,0.05,67.6
1988-05-06,3.38,0.05,67.6
1988-05-09,3.34,0.05,66.8
1988-05-10,3.36,0.05,67.19999999999999
1988-05-11,3.27,0.05,65.39999999999999
1988-05-12,3.31,0.05,66.2
1988-05-13,3.33,0.05,66.6
1988-05-16,3.36,0.05,67.19999999999999
1988-05-17,3.34,0.05,66.8
1988-05-18,3.31,0.05,66.2
1988-05-19,3.38,0.05,67.6
1988-05-20,3.44,0.05,68.8
1988-05-23,3.38,0.05,67.6
1988-05-24,3.38,0.05,67.6
1988-05-25,3.39,0.05,67.8
1988-05-26,3.42,0.05,68.39999999999999
1988-05-27,3.41,0.05,68.2
1988-05-31,3.53,0.05,70.6
1988-06-01,3.66,0.05,73.2
1988-06-02,3.61,0.05,72.19999999999999
1988-06-03,3.59,0.05,71.8
1988-06-06,3.61,0.05,72.19999999999999
1988-06-07,3.55,0.05,70.99999999999999
1988-06-08,3.66,0.05,73.2
1988-06-09,3.66,0.05,73.2
1988-06-10,3.66,0.05,73.2
1988-06-13,3.67,0.05,73.39999999999999
1988-06-14,3.75,0.05,75.0
1988-06-15,3.72,0.05,74.4
1988-06-16,3.61,0.05,72.19999999999999
1988-06-17,3.69,0.05,73.8
1988-06-20,3.69,0.05,73.8
1988-06-21,3.67,0.05,73.39999999999999
1988-06-22,3.73,0.05,74.6
1988-06-23,3.69,0.05,73.8
1988-06-24,3.72,0.05,74.4
1988-06-27,3.58,0.05,71.6
1988-06-28,3.7,0.05,74.0
1988-06-29,3.72,0.05,74.4
1988-06-30,3.83,0.05,76.6
1988-07-01,3.78,0.05,75.6
1988-07-05,3.97,0.05,79.4
1988-07-06,3.97,0.05,79.4
1988-07-07,4.09,0.05,81.8
1988-07-08,4.02,0.05,80.39999999999999
1988-07-11,4.02,0.05,80.39999999999999
1988-07-12,3.98,0.05,79.6
1988-07-13,4.02,0.05,80.39999999999999
1988-07-14,4.13,0.05,82.6
1988-07-15,4.2,0.05,84.0
1988-07-18,4.16,0.05,83.2
1988-07-19,4.03,0.05,80.6
1988-07-20,4.09,0.05,81.8
1988-07-21,4.02,0.05,80.39999999999999
1988-07-22,3.92,0.05,78.39999999999999
1988-07-25,3.92,0.05,78.39999999999999
1988-07-26,4.0,0.05,80.0
1988-07-27,3.95,0.05,79.0
1988-07-28,3.98,0.05,79.6
1988-07-29,4.11,0.05,82.2
1988-08-01,4.08,0.05,81.6
1988-08-02,4.02,0.05,80.39999999999999
1988-08-03,3.98,0.05,79.6
1988-08-04,3.97,0.05,79.4
1988-08-05,4.02,0.05,80.39999999999999
1988-08-08,4.02,0.05,80.39999999999999
1988-08-09,3.95,0.05,79.0
1988-08-10,3.86,0.05,77.19999999999999
1988-08-11,3.89,0.05,77.8
1988-08-12,3.89,0.05,77.8
1988-08-15,3.88,0.05,77.6
1988-08-16,3.84,0.05,76.8
1988-08-17,3.92,0.05,78.39999999999999
1988-08-18,3.92,0.05,78.39999999999999
1988-08-19,3.88,0.05,77.6
1988-08-22,3.78,0.05,75.6
1988-08-23,3.72,0.05,74.4
1988-08-24,3.81,0.05,76.2
1988-08-25,3.78,0.05,75.6
1988-08-26,3.8,0.05,75.99999999999999
1988-08-29,3.83,0.05,76.6
1988-08-30,3.84,0.05,76.8
1988-08-31,3.75,0.05,75.0
1988-09-01,3.72,0.05,74.4
1988-09-02,3.81,0.05,76.2
1988-09-06,3.91,0.05,78.2
1988-09-07,3.97,0.05,79.4
1988-09-08,3.94,0.05,78.8
1988-09-09,3.97,0.05,79.4
1988-09-12,3.91,0.05,78.2
1988-09-13,3.86,0.05,77.19999999999999
1988-09-14,3.97,0.05,79.4
1988-09-15,3.94,0.05,78.8
1988-09-16,4.02,0.05,80.39999999999999
1988-09-19,3.97,0.05,79.4
1988-09-20,3.98,0.05,79.6
1988-09-21,4.0,0.05,80.0
1988-09-22,4.0,0.05,80.0
1988-09-23,4.03,0.05,80.6
1988-09-26,3.97,0.05,79.4
1988-09-27,3.95,0.05,79.0
1988-09-28,3.97,0.05,79.4
1988-09-29,4.03,0.05,80.6
1988-09-30,4.03,0.05,80.6
1988-10-03,4.05,0.05,80.99999999999999
1988-10-04,4.06,0.05,81.19999999999999
1988-10-05,4.08,0.05,81.6
1988-10-06,4.06,0.05,81.19999999999999
1988-10-07,4.14,0.05,82.79999999999998
1988-10-10,4.16,0.05,83.2
1988-10-11,4.13,0.05,82.6
1988-10-12,4.05,0.05,80.99999999999999
1988-10-13,4.08,0.05,81.6
1988-10-14,4.09,0.05,81.8
1988-10-17,4.08,0.05,81.6
1988-10-18,4.09,0.05,81.8
1988-10-19,4.03,0.05,80.6
1988-10-20,4.16,0.05,83.2
1988-10-21,4.16,0.05,83.2
1988-10-24,4.09,0.05,81.8
1988-10-25,4.05,0.05,80.99999999999999
1988-10-26,3.92,0.05,78.39999999999999
1988-10-27,3.89,0.05,77.8
1988-10-28,3.94,0.05,78.8
1988-10-31,3.92,0.05,78.39999999999999
1988-11-01,3.92,0.05,78.39999999999999
1988-11-02,3.86,0.05,77.19999999999999
1988-11-03,3.83,0.05,76.6
1988-11-04,3.86,0.05,77.19999999999999
1988-11-07,3.83,0.05,76.6
1988-11-08,3.88,0.05,77.6
1988-11-09,3.83,0.05,76.6
1988-11-10,3.83,0.05,76.6
1988-11-11,3.72,0.05,74.4
1988-11-14,3.75,0.05,75.0
1988-11-15,3.73,0.05,74.6
1988-11-16,3.7,0.05,74.0
1988-11-17,3.72,0.05,74.4
1988-11-18,3.77,0.05,75.39999999999999
1988-11-21,3.73,0.05,74.6
1988-11-22,3.73,0.05,74.6
1988-11-23,3.75,0.05,75.0
1988-11-25,3.73,0.05,74.6
1988-11-28,3.75,0.05,75.0
1988-11-29,3.78,0.05,75.6
1988-11-30,3.78,0.05,75.6
1988-12-01,3.75,0.05,75.0
1988-12-02,3.73,0.05,74.6
1988-12-05,3.83,0.05,76.6
1988-12-06,3.89,0.05,77.8
1988-12-07,3.91,0.05,78.2
1988-12-08,3.88,0.05,77.6
1988-12-09,3.89,0.05,77.8
1988-12-12,3.92,0.05,78.39999999999999
1988-12-13,3.95,0.05,79.0
1988-12-14,3.89,0.05,77.8
1988-12-15,3.86,0.05,77.19999999999999
1988-12-16,3.86,0.05,77.19999999999999
1988-12-19,3.89,0.05,77.8
1988-12-20,3.83,0.05,76.6
1988-12-21,3.83,0.05,76.6
1988-12-22,3.86,0.05,77.19999999999999
1988-12-23,3.91,0.05,78.2
1988-12-27,3.84,0.05,76.8
1988-12-28,3.88,0.05,77.6
1988-12-29,3.97,0.05,79.4
1988-12-30,3.92,0.05,78.39999999999999
1989-01-03,3.8,0.05,75.99999999999999
1989-01-04,3.86,0.05,77.19999999999999
1989-01-05,3.88,0.05,77.6
1989-01-06,3.88,0.05,77.6
1989-01-09,3.84,0.05,76.8
1989-01-10,3.88,0.05,77.6
1989-01-11,3.97,0.05,79.4
1989-01-12,3.97,0.05,79.4
1989-01-13,3.98,0.05,79.6
1989-01-16,3.97,0.05,79.4
1989-01-17,3.95,0.05,79.0
1989-01-18,3.97,0.05,79.4
1989-01-19,3.98,0.05,79.6
1989-01-20,3.98,0.05,79.6
1989-01-23,3.92,0.05,78.39999999999999
1989-01-24,4.02,0.05,80.39999999999999
1989-01-25,4.05,0.05,80.99999999999999
1989-01-26,4.06,0.05,81.19999999999999
1989-01-27,4.09,0.05,81.8
1989-01-30,4.13,0.05,82.6
1989-01-31,4.22,0.05,84.39999999999999
1989-02-01,4.23,0.05,84.60000000000001
1989-02-02,4.19,0.05,83.8
1989-02-03,4.19,0.05,83.8
1989-02-06,4.2,0.05,84.0
1989-02-07,4.28,0.05,85.6
1989-02-08,4.33,0.05,86.6
1989-02-09,4.27,0.05,85.39999999999999
1989-02-10,4.17,0.05,83.39999999999999
1989-02-13,4.19,0.05,83.8
1989-02-14,4.2,0.05,84.0
1989-02-15,4.28,0.05,85.6
1989-02-16,4.27,0.05,85.39999999999999
1989-02-17,4.3,0.05,85.99999999999999
1989-02-21,4.2,0.05,84.0
1989-02-22,4.13,0.05,82.6
1989-02-23,4.09,0.05,81.8
1989-02-24,4.0,0.05,80.0
1989-02-27,4.0,0.05,80.0
1989-02-28,3.98,0.05,79.6
1989-03-01,3.94,0.05,78.8
1989-03-02,4.02,0.05,80.39999999999999
1989-03-03,3.98,0.05,79.6
1989-03-06,4.03,0.05,80.6
1989-03-07,4.06,0.05,81.19999999999999
1989-03-08,4.13,0.05,82.6
1989-03-09,4.13,0.05,82.6
1989-03-10,4.11,0.05,82.2
1989-03-13,4.2,0.05,84.0
1989-03-14,4.2,0.05,84.0
1989-03-15,4.17,0.05,83.39999999999999
1989-03-16,4.23,0.05,84.60000000000001
1989-03-17,4.11,0.05,82.2
1989-03-20,4.05,0.05,80.99999999999999
1989-03-21,3.98,0.05,79.6
1989-03-22,4.02,0.05,80.39999999999999
1989-03-23,3.98,0.05,79.6
1989-03-27,4.11,0.05,82.2
1989-03-28,4.08,0.05,81.6
1989-03-29,4.08,0.05,81.6
1989-03-30,4.08,0.05,81.6
1989-03-31,4.06,0.05,81.19999999999999
1989-04-03,4.09,0.05,81.8
1989-04-04,4.14,0.05,82.79999999999998
1989-04-05,4.16,0.05,83.2
1989-04-06,4.14,0.05,82.79999999999998
1989-04-07,4.2,0.05,84.0
1989-04-10,4.27,0.05,85.39999999999999
1989-04-11,4.25,0.05,85.0
1989-04-12,4.25,0.05,85.0
1989-04-13,4.22,0.05,84.39999999999999
1989-04-14,4.31,0.05,86.19999999999999
1989-04-17,4.39,0.05,87.79999999999998
1989-04-18,4.5,0.05,90.0
1989-04-19,4.5,0.05,90.0
1989-04-20,4.45,0.05,89.0
1989-04-21,4.55,0.05,90.99999999999999
1989-04-24,4.52,0.05,90.39999999999999
1989-04-25,4.45,0.05,89.0
1989-04-26,4.44,0.05,88.8
1989-04-27,4.47,0.05,89.39999999999999
1989-04-28,4.5,0.05,90.0
1989-05-01,4.39,0.05,87.79999999999998
1989-05-02,4.31,0.05,86.19999999999999
1989-05-03,4.38,0.05,87.6
1989-05-04,4.45,0.05,89.0
1989-05-05,4.47,0.05,89.39999999999999
1989-05-08,4.41,0.05,88.2
1989-05-09,4.39,0.05,87.79999999999998
1989-05-10,4.39,0.05,87.79999999999998
1989-05-11,4.42,0.05,88.39999999999999
1989-05-12,4.58,0.05,91.6
1989-05-15,4.64,0.05,92.79999999999998
1989-05-16,4.7,0.05,94.0
1989-05-17,4.75,0.05,95.0
1989-05-18,4.88,0.05,97.6
1989-05-19,4.91,0.05,98.2
1989-05-22,4.91,0.05,98.2
1989-05-23,4.78,0.05,95.6
1989-05-24,4.81,0.05,96.19999999999999
1989-05-25,4.8,0.05,95.99999999999999
1989-05-26,4.83,0.05,96.6
1989-05-30,4.81,0.05,96.19999999999999
1989-05-31,4.73,0.05,94.60000000000001
1989-06-01,4.81,0.05,96.19999999999999
1989-06-02,4.89,0.05,97.79999999999998
1989-06-05,4.83,0.05,96.6
1989-06-06,4.91,0.05,98.2
1989-06-07,5.0,0.05,100.0
1989-06-08,4.95,0.05,99.0
1989-06-09,5.0,0.05,100.0
1989-06-12,4.94,0.05,98.8
1989-06-13,4.92,0.05,98.39999999999999
1989-06-14,4.91,0.05,98.2
1989-06-15,4.83,0.05,96.6
1989-06-16,4.86,0.05,97.2
1989-06-19,4.94,0.05,98.8
1989-06-20,5.0,0.05,100.0
1989-06-21,4.94,0.05,98.8
1989-06-22,4.94,0.05,98.8
1989-06-23,5.03,0.05,100.6
1989-06-26,5.02,0.05,100.39999999999999
1989-06-27,5.02,0.05,100.39999999999999
1989-06-28,5.0,0.05,100.0
1989-06-29,4.86,0.05,97.2
1989-06-30,4.77,0.05,95.39999999999999
1989-07-03,4.77,0.05,95.39999999999999
1989-07-05,4.75,0.05,95.0
1989-07-06,4.78,0.05,95.6
1989-07-07,4.83,0.05,96.6
1989-07-10,4.88,0.05,97.6
1989-07-11,4.95,0.05,99.0
1989-07-12,4.97,0.05,99.39999999999999
1989-07-13,4.94,0.05,98.8
1989-07-14,4.97,0.05,99.39999999999999
1989-07-17,5.05,0.05,100.99999999999999
1989-07-18,5.05,0.05,100.99999999999999
1989-07-19,5.23,0.05,104.60000000000001
1989-07-20,5.14,0.05,102.79999999999998
1989-07-21,5.34,0.05,106.8
1989-07-24,5.3,0.05,105.99999999999999
1989-07-25,5.19,0.05,103.8
1989-07-26,5.28,0.05,105.6
1989-07-27,5.36,0.05,107.2
1989-07-28,5.33,0.05,106.6
1989-07-31,5.41,0.05,108.2
1989-08-01,5.31,0.05,106.19999999999999
1989-08-02,5.23,0.05,104.60000000000001
1989-08-03,5.25,0.05,105.0
1989-08-04,5.22,0.05,104.39999999999999
1989-08-07,5.39,0.05,107.79999999999998
1989-08-08,5.17,0.05,103.39999999999999
1989-08-09,5.11,0.05,102.2
1989-08-10,5.19,0.05,103.8
1989-08-11,5.13,0.05,102.6
1989-08-14,5.09,0.05,101.8
1989-08-15,5.09,0.05,101.8
1989-08-16,5.11,0.05,102.2
1989-08-17,5.11,0.05,102.2
1989-08-18,5.19,0.05,103.8
1989-08-21,5.06,0.05,101.19999999999999
1989-08-22,5.09,0.05,101.8
1989-08-23,5.14,0.05,102.79999999999998
1989-08-24,5.3,0.05,105.99999999999999
1989-08-25,5.3,0.05,105.99999999999999
1989-08-28,5.3,0.05,105.99999999999999
1989-08-29,5.22,0.05,104.39999999999999
1989-08-30,5.25,0.05,105.0
1989-08-31,5.28,0.05,105.6
1989-09-01,5.25,0.05,105.0
1989-09-05,5.25,0.05,105.0
1989-09-06,5.14,0.05,102.79999999999998
1989-09-07,5.06,0.05,101.19999999999999
1989-09-08,5.08,0.05,101.6
1989-09-11,5.08,0.05,101.6
1989-09-12,5.02,0.05,100.39999999999999
1989-09-13,4.97,0.05,99.39999999999999
1989-09-14,4.95,0.05,99.0
1989-09-15,5.02,0.05,100.39999999999999
1989-09-18,4.94,0.05,98.8
1989-09-19,4.95,0.05,99.0
1989-09-20,4.94,0.05,98.8
1989-09-21,4.97,0.05,99.39999999999999
1989-09-22,4.98,0.05,99.60000000000001
1989-09-25,4.92,0.05,98.39999999999999
1989-09-26,4.95,0.05,99.0
1989-09-27,5.03,0.05,100.6
1989-09-28,5.13,0.05,102.6
1989-09-29,5.13,0.05,102.6
1989-10-02,5.13,0.05,102.6
1989-10-03,5.23,0.05,104.60000000000001
1989-10-04,5.19,0.05,103.8
1989-10-05,5.28,0.05,105.6
1989-10-06,5.44,0.05,108.8
1989-10-09,5.45,0.05,109.0
1989-10-10,5.47,0.05,109.39999999999999
1989-10-11,5.42,0.05,108.39999999999999
1989-10-12,5.44,0.05,108.8
1989-10-13,5.0,0.05,100.0
1989-10-16,5.36,0.05,107.2
1989-10-17,5.27,0.05,105.39999999999999
1989-10-18,5.2,0.05,104.0
1989-10-19,5.38,0.05,107.6
1989-10-20,5.44,0.05,108.8
1989-10-23,5.41,0.05,108.2
1989-10-24,5.38,0.05,107.6
1989-10-25,5.31,0.05,106.19999999999999
1989-10-26,5.25,0.05,105.0
1989-10-27,5.16,0.05,103.2
1989-10-30,5.08,0.05,101.6
1989-10-31,5.19,0.05,103.8
1989-11-01,5.11,0.05,102.2
1989-11-02,5.13,0.05,102.6
1989-11-03,5.08,0.05,101.6
1989-11-06,5.06,0.05,101.19999999999999
1989-11-07,5.16,0.05,103.2
1989-11-08,5.28,0.05,105.6
1989-11-09,5.22,0.05,104.39999999999999
1989-11-10,5.28,0.05,105.6
1989-11-13,5.31,0.05,106.19999999999999
1989-11-14,5.25,0.05,105.0
1989-11-15,5.25,0.05,105.0
1989-11-16,5.3,0.05,105.99999999999999
1989-11-17,5.36,0.05,107.2
1989-11-20,5.42,0.05,108.39999999999999
1989-11-21,5.41,0.05,108.2
1989-11-22,5.39,0.05,107.79999999999998
1989-11-24,5.41,0.05,108.2
1989-11-27,5.45,0.05,109.0
1989-11-28,5.39,0.05,107.79999999999998
1989-11-29,5.38,0.05,107.6
1989-11-30,5.45,0.05,109.0
1989-12-01,5.58,0.05,111.6
1989-12-04,5.58,0.05,111.6
1989-12-05,5.53,0.05,110.6
1989-12-06,5.5,0.05,110.0
1989-12-07,5.5,0.05,110.0
1989-12-08,5.53,0.05,110.6
1989-12-11,5.52,0.05,110.39999999999999
1989-12-12,5.53,0.05,110.6
1989-12-13,5.53,0.05,110.6
1989-12-14,5.5,0.05,110.0
1989-12-15,5.56,0.05,111.19999999999999
1989-12-18,5.45,0.05,109.0
1989-12-19,5.38,0.05,107.6
1989-12-20,5.39,0.05,107.79999999999998
1989-12-21,5.36,0.05,107.2
1989-12-22,5.52,0.05,110.39999999999999
1989-12-26,5.42,0.05,108.39999999999999
1989-12-27,5.45,0.05,109.0
1989-12-28,5.56,0.05,111.19999999999999
1989-12-29,5.61,0.05,112.2
1990-01-02,5.89,0.05,117.79999999999998
1990-01-03,5.89,0.05,117.79999999999998
1990-01-04,5.86,0.05,117.2
1990-01-05,5.8,0.05,115.99999999999999
1990-01-08,5.88,0.05,117.6
1990-01-09,5.72,0.05,114.39999999999999
1990-01-10,5.72,0.05,114.39999999999999
1990-01-11,5.78,0.05,115.6
1990-01-12,5.56,0.05,111.19999999999999
1990-01-15,5.48,0.05,109.60000000000001
1990-01-16,5.58,0.05,111.6
1990-01-17,5.52,0.05,110.39999999999999
1990-01-18,5.42,0.05,108.39999999999999
1990-01-19,5.44,0.05,108.8
1990-01-22,5.3,0.05,105.99999999999999
1990-01-23,5.3,0.05,105.99999999999999
1990-01-24,5.33,0.05,106.6
1990-01-25,5.23,0.05,104.60000000000001
1990-01-26,5.27,0.05,105.39999999999999
1990-01-29,5.3,0.05,105.99999999999999
1990-01-30,5.25,0.05,105.0
1990-01-31,5.33,0.05,106.6
1990-02-01,5.27,0.05,105.39999999999999
1990-02-02,5.25,0.05,105.0
1990-02-05,5.22,0.05,104.39999999999999
1990-02-06,5.2,0.05,104.0
1990-02-07,5.34,0.05,106.8
1990-02-08,5.31,0.05,106.19999999999999
1990-02-09,5.45,0.05,109.0
1990-02-12,5.36,0.05,107.2
1990-02-13,5.38,0.05,107.6
1990-02-14,5.38,0.05,107.6
1990-02-15,5.44,0.05,108.8
1990-02-16,5.36,0.05,107.2
1990-02-20,5.22,0.05,104.39999999999999
1990-02-21,5.2,0.05,104.0
1990-02-22,5.13,0.05,102.6
1990-02-23,5.08,0.05,101.6
1990-02-26,5.23,0.05,104.60000000000001
1990-02-27,5.41,0.05,108.2
1990-02-28,5.5,0.05,110.0
1990-03-01,5.58,0.05,111.6
1990-03-02,5.64,0.05,112.79999999999998
1990-03-05,5.61,0.05,112.2
1990-03-06,5.72,0.05,114.39999999999999
1990-03-07,5.66,0.05,113.2
1990-03-08,5.77,0.05,115.39999999999999
1990-03-09,5.77,0.05,115.39999999999999
1990-03-12,5.81,0.05,116.19999999999999
1990-03-13,5.73,0.05,114.60000000000001
1990-03-14,5.78,0.05,115.6
1990-03-15,5.81,0.05,116.19999999999999
1990-03-16,5.91,0.05,118.2
1990-03-19,5.91,0.05,118.2
1990-03-20,5.86,0.05,117.2
1990-03-21,5.88,0.05,117.6
1990-03-22,5.73,0.05,114.60000000000001
1990-03-23,5.81,0.05,116.19999999999999
1990-03-26,5.84,0.05,116.8
1990-03-27,5.91,0.05,118.2
1990-03-28,5.94,0.05,118.8
1990-03-29,5.92,0.05,118.39999999999999
1990-03-30,5.91,0.05,118.2
1990-04-02,5.89,0.05,117.79999999999998
1990-04-03,5.95,0.05,119.0
1990-04-04,5.98,0.05,119.60000000000001
1990-04-05,6.05,0.05,120.99999999999999
1990-04-06,6.05,0.05,120.99999999999999
1990-04-09,6.09,0.05,121.8
1990-04-10,6.13,0.05,122.6
1990-04-11,6.25,0.05,125.0
1990-04-12,6.42,0.05,128.39999999999998
1990-04-16,6.39,0.05,127.79999999999998
1990-04-17,6.31,0.05,126.19999999999999
1990-04-18,6.17,0.05,123.39999999999999
1990-04-19,6.16,0.05,123.2
1990-04-20,6.14,0.05,122.79999999999998
1990-04-23,6.08,0.05,121.6
1990-04-24,6.03,0.05,120.6
1990-04-25,6.17,0.05,123.39999999999999
1990-04-26,6.14,0.05,122.79999999999998
1990-04-27,6.03,0.05,120.6
1990-04-30,6.2,0.05,124.0
1990-05-01,6.28,0.05,125.6
1990-05-02,6.41,0.05,128.2
1990-05-03,6.22,0.05,124.39999999999999
1990-05-04,6.33,0.05,126.6
1990-05-07,6.41,0.05,128.2
1990-05-08,6.42,0.05,128.39999999999998
1990-05-09,6.42,0.05,128.39999999999998
1990-05-10,6.5,0.05,130.0
1990-05-11,6.69,0.05,133.8
1990-05-14,6.81,0.05,136.2
1990-05-15,6.69,0.05,133.8
1990-05-16,6.63,0.05,132.6
1990-05-17,6.77,0.05,135.39999999999998
1990-05-18,6.8,0.05,136.0
1990-05-21,7.03,0.05,140.6
1990-05-22,7.02,0.05,140.39999999999998
1990-05-23,7.03,0.05,140.6
1990-05-24,7.0,0.05,140.0
1990-05-25,6.89,0.05,137.79999999999998
1990-05-29,7.19,0.05,143.8
1990-05-30,7.09,0.05,141.79999999999998
1990-05-31,7.05,0.05,141.0
1990-06-01,7.3,0.05,146.0
1990-06-04,7.58,0.05,151.6
1990-06-05,7.55,0.05,151.0
1990-06-06,7.56,0.05,151.2
1990-06-07,7.61,0.05,152.2
1990-06-08,7.44,0.05,148.8
1990-06-11,7.55,0.05,151.0
1990-06-12,7.78,0.05,155.6
1990-06-13,7.84,0.05,156.79999999999998
1990-06-14,7.86,0.05,157.2
1990-06-15,7.84,0.05,156.79999999999998
1990-06-18,7.73,0.05,154.6
1990-06-19,7.73,0.05,154.6
1990-06-20,7.72,0.05,154.39999999999998
1990-06-21,7.78,0.05,155.6
1990-06-22,7.66,0.05,153.2
1990-06-25,7.52,0.05,150.39999999999998
1990-06-26,7.44,0.05,148.8
1990-06-27,7.59,0.05,151.79999999999998
1990-06-28,7.7,0.05,154.0
1990-06-29,7.8,0.05,156.0
1990-07-02,7.81,0.05,156.2
1990-07-03,7.84,0.05,156.79999999999998
1990-07-05,7.73,0.05,154.6
1990-07-06,7.81,0.05,156.2
1990-07-09,8.19,0.05,163.79999999999998
1990-07-10,8.34,0.05,166.79999999999998
1990-07-11,8.44,0.05,168.79999999999998
1990-07-12,8.63,0.05,172.6
1990-07-13,8.91,0.05,178.2
1990-07-16,9.06,0.05,181.2
1990-07-17,8.88,0.05,177.6
1990-07-18,8.44,0.05,168.79999999999998
1990-07-19,8.38,0.05,167.6
1990-07-20,8.38,0.05,167.6
1990-07-23,8.13,0.05,162.6
1990-07-24,8.13,0.05,162.6
1990-07-25,8.31,0.05,166.2
1990-07-26,8.16,0.05,163.2
1990-07-27,7.91,0.05,158.2
1990-07-30,7.94,0.05,158.8
1990-07-31,7.84,0.05,156.79999999999998
1990-08-01,7.63,0.05,152.6
1990-08-02,7.47,0.05,149.39999999999998
1990-08-03,7.59,0.05,151.79999999999998
1990-08-06,7.16,0.05,143.2
1990-08-07,7.16,0.05,143.2
1990-08-08,7.56,0.05,151.2
1990-08-09,7.66,0.05,153.2
1990-08-10,7.47,0.05,149.39999999999998
1990-08-13,7.59,0.05,151.79999999999998
1990-08-14,7.63,0.05,152.6
1990-08-15,7.56,0.05,151.2
1990-08-16,7.28,0.05,145.6
1990-08-17,7.0,0.05,140.0
1990-08-20,7.06,0.05,141.2
1990-08-21,6.84,0.05,136.79999999999998
1990-08-22,6.72,0.05,134.39999999999998
1990-08-23,6.38,0.05,127.6
1990-08-24,6.72,0.05,134.39999999999998
1990-08-27,7.25,0.05,145.0
1990-08-28,7.22,0.05,144.39999999999998
1990-08-29,7.25,0.05,145.0
1990-08-30,6.94,0.05,138.8
1990-08-31,7.13,0.05,142.6
1990-09-04,7.19,0.05,143.8
1990-09-05,7.09,0.05,141.79999999999998
1990-09-06,6.88,0.05,137.6
1990-09-07,7.0,0.05,140.0
1990-09-10,6.75,0.05,135.0
1990-09-11,6.69,0.05,133.8
1990-09-12,6.63,0.05,132.6
1990-09-13,6.63,0.05,132.6
1990-09-14,6.59,0.05,131.79999999999998
1990-09-17,6.66,0.05,133.2
1990-09-18,6.75,0.05,135.0
