date,VZ,VZ_EPS,PE Ratio
2008-02-26,34.36,1.53,22.45751633986928
2008-02-27,33.97,1.53,22.202614379084967
2008-02-28,34.71,1.9051069703243617,18.219449375113204
2008-02-29,33.91,1.9051069703243617,17.79952544828835
2008-03-03,33.88,1.9051069703243617,17.783778301032424
2008-03-04,33.32,1.9051069703243617,17.489831552255026
2008-03-05,33.56,1.9051069703243617,17.615808730302483
2008-03-06,32.94,1.9051069703243617,17.29036768701322
2008-03-07,32.75,1.9051069703243617,17.190635754392318
2008-03-10,32.09,1.9051069703243617,16.84419851476182
2008-03-11,32.87,1.9051069703243617,17.253624343416046
2008-03-12,32.28,1.9051069703243617,16.94393044738272
2008-03-13,32.37,1.9051069703243617,16.991171889150515
2008-03-14,31.57,1.9051069703243617,16.571247962325664
2008-03-17,32.31,1.9051069703243617,16.959677594638652
2008-03-18,32.94,1.9051069703243617,17.29036768701322
2008-03-19,32.8,1.9051069703243617,17.216880999818873
2008-03-20,33.72,1.9051069703243617,17.69979351566745
2008-03-24,34.51,1.9051069703243617,18.11446839340699
2008-03-25,34.45,1.9051069703243617,18.08297409889513
2008-03-26,33.74,1.9051069703243617,17.710291613838073
2008-03-27,33.57,1.9051069703243617,17.62105777938779
2008-03-28,33.47,1.9051069703243617,17.568567288534684
2008-03-31,34.03,1.9051069703243617,17.86251403731208
2008-04-01,35.44,1.9051069703243617,18.602629958340877
2008-04-02,35.6,1.9051069703243617,18.68661474370585
2008-04-03,35.71,1.9051069703243617,18.744354283644267
2008-04-04,35.02,1.9051069703243617,18.382169896757834
2008-04-07,35.08,1.9051069703243617,18.413664191269696
2008-04-08,34.47,1.9051069703243617,18.093472197065747
2008-04-09,33.78,1.9051069703243617,17.731287810179314
2008-04-10,33.6,1.9051069703243617,17.636804926643723
2008-04-11,33.38,1.9051069703243617,17.521325846766892
2008-04-14,33.14,1.9051069703243617,17.395348668719436
2008-04-15,32.93,1.9051069703243617,17.285118637927912
2008-04-16,33.62,1.9051069703243617,17.64730302481434
2008-04-17,33.62,1.9051069703243617,17.64730302481434
2008-04-18,33.79,1.9051069703243617,17.736536859264625
2008-04-21,33.73,1.9051069703243617,17.70504256475276
2008-04-22,33.51,1.9051069703243617,17.589563484875928
2008-04-23,34.07,1.9051069703243617,17.883510233653322
2008-04-24,34.1,1.9051069703243617,17.899257380909255
2008-04-25,34.74,1.9051069703243617,18.235196522369137
2008-04-28,35.59,1.9051069703243617,18.681365694620542
2008-04-29,35.84,0.57,62.87719298245615
2008-04-30,36.09,0.57,63.31578947368422
2008-05-01,36.88,0.57,64.70175438596492
2008-05-02,37.13,0.57,65.14035087719299
2008-05-05,36.48,0.57,64.0
2008-05-06,36.47,0.57,63.982456140350884
2008-05-07,35.9,0.57,62.98245614035088
2008-05-08,35.87,0.57,62.92982456140351
2008-05-09,35.56,0.57,62.38596491228071
2008-05-12,35.7,0.57,62.63157894736843
2008-05-13,35.74,0.57,62.70175438596492
2008-05-14,36.53,0.57,64.08771929824562
2008-05-15,36.48,0.57,64.0
2008-05-16,36.36,0.57,63.78947368421053
2008-05-19,36.67,0.57,64.33333333333334
2008-05-20,35.48,0.57,62.24561403508772
2008-05-21,34.91,0.57,61.24561403508772
2008-05-22,35.14,0.57,61.64912280701755
2008-05-23,34.78,0.57,61.01754385964913
2008-05-27,35.06,0.57,61.50877192982457
2008-05-28,35.42,0.57,62.14035087719299
2008-05-29,35.99,0.57,63.14035087719299
2008-05-30,36.08,0.57,63.29824561403509
2008-06-02,35.51,0.57,62.29824561403509
2008-06-03,35.04,0.57,61.47368421052632
2008-06-04,34.68,0.57,60.8421052631579
2008-06-05,36.54,0.57,64.10526315789474
2008-06-06,35.86,0.57,62.91228070175439
2008-06-09,35.58,0.57,62.42105263157895
2008-06-10,35.19,0.57,61.73684210526316
2008-06-11,34.39,0.57,60.33333333333334
2008-06-12,34.35,0.57,60.26315789473685
2008-06-13,35.01,0.57,61.42105263157895
2008-06-16,33.99,0.57,59.63157894736843
2008-06-17,33.66,0.57,59.05263157894737
2008-06-18,33.75,0.57,59.21052631578948
2008-06-19,34.23,0.57,60.05263157894737
2008-06-20,33.18,0.57,58.21052631578948
2008-06-23,33.68,0.57,59.08771929824562
2008-06-24,33.21,0.57,58.26315789473685
2008-06-25,33.38,0.57,58.56140350877194
2008-06-26,32.18,0.57,56.4561403508772
2008-06-27,32.15,0.57,56.40350877192983
2008-06-30,33.2,0.57,58.245614035087726
2008-07-01,33.32,0.57,58.4561403508772
2008-07-02,33.42,0.57,58.63157894736843
2008-07-03,33.53,0.57,58.82456140350878
2008-07-07,33.23,0.57,58.29824561403509
2008-07-08,33.16,0.57,58.175438596491226
2008-07-09,32.51,0.57,57.03508771929825
2008-07-10,32.73,0.57,57.421052631578945
2008-07-11,32.75,0.57,57.4561403508772
2008-07-14,32.71,0.57,57.385964912280706
2008-07-15,32.86,0.57,57.64912280701755
2008-07-16,33.18,0.57,58.21052631578948
2008-07-17,33.23,0.57,58.29824561403509
2008-07-18,33.25,0.57,58.333333333333336
2008-07-21,32.97,0.57,57.8421052631579
2008-07-22,32.53,0.57,57.0701754385965
2008-07-23,33.61,0.57,58.96491228070176
2008-07-24,32.91,0.57,57.73684210526316
2008-07-25,32.31,0.57,56.6842105263158
2008-07-28,31.51,0.57,55.28070175438597
2008-07-29,32.01,1.23,26.024390243902438
2008-07-30,32.21,1.23,26.1869918699187
2008-07-31,31.93,1.23,25.959349593495936
2008-08-01,31.89,1.23,25.926829268292686
2008-08-04,31.73,1.23,25.796747967479675
2008-08-05,32.4,1.23,26.341463414634145
2008-08-06,32.11,1.23,26.10569105691057
2008-08-07,31.61,1.23,25.69918699186992
2008-08-08,32.44,1.23,26.373983739837396
2008-08-11,33.11,1.23,26.91869918699187
2008-08-12,32.66,1.23,26.552845528455283
2008-08-13,32.22,1.23,26.195121951219512
2008-08-14,32.54,1.23,26.455284552845526
2008-08-15,32.79,1.23,26.65853658536585
2008-08-18,32.58,1.23,26.48780487804878
2008-08-19,32.08,1.23,26.08130081300813
2008-08-20,32.31,1.23,26.26829268292683
2008-08-21,32.42,1.23,26.357723577235774
2008-08-22,33.1,1.23,26.91056910569106
2008-08-25,32.32,1.23,26.276422764227643
2008-08-26,32.11,1.23,26.10569105691057
2008-08-27,32.55,1.23,26.46341463414634
2008-08-28,33.27,1.23,27.04878048780488
2008-08-29,32.94,1.23,26.780487804878046
2008-09-02,33.6,1.23,27.31707317073171
2008-09-03,33.48,1.23,27.21951219512195
2008-09-04,32.09,1.23,26.089430894308947
2008-09-05,31.96,1.23,25.983739837398375
2008-09-08,32.94,1.23,26.780487804878046
2008-09-09,33.04,1.23,26.86178861788618
2008-09-10,32.56,1.23,26.471544715447155
2008-09-11,32.57,1.23,26.479674796747968
2008-09-12,32.35,1.23,26.30081300813008
2008-09-15,31.18,1.23,25.34959349593496
2008-09-16,30.8,1.23,25.040650406504067
2008-09-17,29.32,1.23,23.837398373983742
2008-09-18,30.57,1.23,24.853658536585368
2008-09-19,31.23,1.23,25.390243902439025
2008-09-22,30.04,1.23,24.422764227642276
2008-09-23,29.12,1.23,23.67479674796748
2008-09-24,29.34,1.23,23.853658536585368
2008-09-25,30.06,1.23,24.4390243902439
2008-09-26,30.18,1.23,24.536585365853657
2008-09-29,28.72,1.23,23.349593495934958
2008-09-30,30.1,1.23,24.471544715447155
2008-10-01,29.46,1.23,23.951219512195124
2008-10-02,29.33,1.23,23.84552845528455
2008-10-03,29.3,1.23,23.821138211382113
2008-10-06,28.1,1.23,22.845528455284555
2008-10-07,27.1,1.23,22.032520325203254
2008-10-08,26.01,1.23,21.146341463414636
2008-10-09,24.32,1.23,19.772357723577237
2008-10-10,25.11,1.23,20.414634146341463
2008-10-13,27.13,1.23,22.05691056910569
2008-10-14,27.15,1.23,22.073170731707314
2008-10-15,24.99,1.23,20.317073170731707
2008-10-16,25.71,1.23,20.902439024390244
2008-10-17,25.5,1.23,20.73170731707317
2008-10-20,27.19,1.23,22.10569105691057
2008-10-21,26.27,1.23,21.357723577235774
2008-10-22,24.15,1.23,19.634146341463413
2008-10-23,24.61,1.23,20.008130081300813
2008-10-24,23.52,1.23,19.121951219512194
2008-10-27,25.9,1.23,21.05691056910569
2008-10-28,29.68,1.82,16.307692307692307
2008-10-29,28.61,1.82,15.719780219780219
2008-10-30,28.61,1.82,15.719780219780219
2008-10-31,27.83,1.82,15.29120879120879
2008-11-03,28.84,1.82,15.846153846153845
2008-11-04,30.58,1.82,16.8021978021978
2008-11-05,28.92,1.82,15.89010989010989
2008-11-06,27.43,1.82,15.071428571428571
2008-11-07,28.18,1.82,15.483516483516484
2008-11-10,28.6,1.82,15.714285714285715
2008-11-11,27.87,1.82,15.313186813186814
2008-11-12,27.16,1.82,14.923076923076923
2008-11-13,29.21,1.82,16.04945054945055
2008-11-14,28.14,1.82,15.461538461538462
2008-11-17,27.42,1.82,15.065934065934066
2008-11-18,26.73,1.82,14.686813186813186
2008-11-19,25.27,1.82,13.884615384615383
2008-11-20,24.85,1.82,13.653846153846153
2008-11-21,26.7,1.82,14.67032967032967
2008-11-24,27.88,1.82,15.318681318681318
2008-11-25,28.68,1.82,15.758241758241757
2008-11-26,30.52,1.82,16.76923076923077
2008-11-28,30.62,1.82,16.824175824175825
2008-12-01,28.77,1.82,15.807692307692307
2008-12-02,30.13,1.82,16.554945054945055
2008-12-03,31.13,1.82,17.104395604395602
2008-12-04,30.15,1.82,16.565934065934066
2008-12-05,31.13,1.82,17.104395604395602
2008-12-08,32.1,1.82,17.63736263736264
2008-12-09,31.28,1.82,17.186813186813186
2008-12-10,30.71,1.82,16.873626373626372
2008-12-11,30.45,1.82,16.73076923076923
2008-12-12,30.76,1.82,16.9010989010989
2008-12-15,30.29,1.82,16.642857142857142
2008-12-16,31.42,1.82,17.263736263736263
2008-12-17,31.94,1.82,17.54945054945055
2008-12-18,31.23,1.82,17.15934065934066
2008-12-19,31.13,1.82,17.104395604395602
2008-12-22,31.34,1.82,17.21978021978022
2008-12-23,30.75,1.82,16.895604395604394
2008-12-24,30.81,1.82,16.928571428571427
2008-12-26,31.13,1.82,17.104395604395602
2008-12-29,31.08,1.82,17.076923076923077
2008-12-30,31.17,1.82,17.126373626373628
2008-12-31,31.79,1.82,17.467032967032967
2009-01-02,32.49,1.82,17.85164835164835
2009-01-05,30.46,1.82,16.736263736263737
2009-01-06,29.97,1.82,16.467032967032967
2009-01-07,29.92,1.82,16.43956043956044
2009-01-08,30.38,1.82,16.69230769230769
2009-01-09,30.16,1.82,16.57142857142857
2009-01-12,29.82,1.82,16.384615384615383
2009-01-13,29.54,1.82,16.23076923076923
2009-01-14,28.66,1.82,15.747252747252746
2009-01-15,28.04,1.82,15.406593406593405
2009-01-16,28.1,1.82,15.43956043956044
2009-01-20,28.01,1.82,15.39010989010989
2009-01-21,28.98,1.82,15.923076923076923
2009-01-22,28.29,1.82,15.543956043956044
2009-01-23,28.55,1.82,15.686813186813186
2009-01-26,29.07,1.82,15.972527472527473
2009-01-27,28.1,1.82,15.43956043956044
2009-01-28,29.0,1.82,15.934065934065934
2009-01-29,28.35,1.82,15.576923076923077
2009-01-30,28.01,1.82,15.39010989010989
2009-02-02,28.69,1.82,15.763736263736265
2009-02-03,29.6,1.82,16.263736263736263
2009-02-04,28.71,1.82,15.774725274725276
2009-02-05,29.25,1.82,16.07142857142857
2009-02-06,29.75,1.82,16.346153846153847
2009-02-09,29.44,1.82,16.175824175824175
2009-02-10,28.14,1.82,15.461538461538462
2009-02-11,28.12,1.82,15.45054945054945
2009-02-12,28.01,1.82,15.39010989010989
2009-02-13,27.72,1.82,15.23076923076923
2009-02-17,26.5,1.82,14.56043956043956
2009-02-18,26.33,1.82,14.467032967032965
2009-02-19,26.25,1.82,14.423076923076923
2009-02-20,27.02,1.82,14.846153846153845
2009-02-23,26.12,1.82,14.351648351648352
2009-02-24,26.8,2.26,11.85840707964602
2009-02-25,26.78,2.26,11.849557522123895
2009-02-26,26.71,2.26,11.818584070796462
2009-02-27,26.76,2.26,11.840707964601771
2009-03-02,25.81,2.26,11.420353982300885
2009-03-03,25.61,2.26,11.331858407079647
2009-03-04,26.4,2.26,11.68141592920354
2009-03-05,26.18,2.26,11.584070796460178
2009-03-06,25.59,2.26,11.323008849557523
2009-03-09,24.55,2.26,10.86283185840708
2009-03-10,25.9,2.26,11.460176991150442
2009-03-11,25.74,2.26,11.389380530973451
2009-03-12,26.39,2.26,11.676991150442479
2009-03-13,26.64,2.26,11.787610619469028
2009-03-16,26.78,2.26,11.849557522123895
2009-03-17,27.98,2.26,12.380530973451329
2009-03-18,28.86,2.26,12.76991150442478
2009-03-19,28.37,2.26,12.553097345132745
2009-03-20,27.77,2.26,12.287610619469028
2009-03-23,29.14,2.26,12.893805309734514
2009-03-24,28.61,2.26,12.65929203539823
2009-03-25,28.28,2.26,12.513274336283187
2009-03-26,28.64,2.26,12.672566371681418
2009-03-27,28.72,2.26,12.707964601769913
2009-03-30,28.34,2.26,12.53982300884956
2009-03-31,28.32,2.26,12.530973451327435
2009-04-01,29.28,2.26,12.955752212389383
2009-04-02,30.44,2.26,13.469026548672568
2009-04-03,30.75,2.26,13.606194690265488
2009-04-06,30.98,2.26,13.707964601769913
2009-04-07,29.75,2.26,13.163716814159294
2009-04-08,29.71,2.26,13.146017699115045
2009-04-09,30.11,2.26,13.323008849557523
2009-04-13,29.77,2.26,13.172566371681418
2009-04-14,29.36,2.26,12.991150442477878
2009-04-15,29.72,2.26,13.150442477876107
2009-04-16,29.76,2.26,13.168141592920357
2009-04-17,29.81,2.26,13.190265486725664
2009-04-20,29.01,2.26,12.83628318584071
2009-04-21,29.11,2.26,12.880530973451329
2009-04-22,28.99,2.26,12.827433628318584
2009-04-23,29.07,2.26,12.86283185840708
2009-04-24,29.07,2.26,12.86283185840708
2009-04-27,28.64,2.26,12.672566371681418
2009-04-28,29.04,2.26,12.849557522123895
2009-04-29,28.52,2.26,12.619469026548673
2009-04-30,28.46,2.26,12.592920353982302
2009-05-01,28.65,2.26,12.676991150442479
2009-05-04,29.11,2.26,12.880530973451329
2009-05-05,28.73,2.26,12.712389380530976
2009-05-06,28.85,2.26,12.765486725663719
2009-05-07,28.01,2.26,12.393805309734516
2009-05-08,28.0,2.26,12.389380530973453
2009-05-11,27.97,0.58,48.224137931034484
2009-05-12,28.51,0.58,49.15517241379311
2009-05-13,27.9,0.58,48.10344827586207
2009-05-14,28.12,0.58,48.48275862068966
2009-05-15,27.77,0.58,47.87931034482759
2009-05-18,27.86,0.58,48.03448275862069
2009-05-19,27.81,0.58,47.94827586206897
2009-05-20,27.98,0.58,48.24137931034483
2009-05-21,27.35,0.58,47.15517241379311
2009-05-22,27.02,0.58,46.58620689655173
2009-05-26,27.79,0.58,47.91379310344828
2009-05-27,27.15,0.58,46.810344827586206
2009-05-28,27.45,0.58,47.327586206896555
2009-05-29,27.44,0.58,47.31034482758621
2009-06-01,27.43,0.58,47.293103448275865
2009-06-02,27.73,0.58,47.81034482758621
2009-06-03,27.75,0.58,47.8448275862069
2009-06-04,27.73,0.58,47.81034482758621
2009-06-05,27.43,0.58,47.293103448275865
2009-06-08,27.46,0.58,47.344827586206904
2009-06-09,27.59,0.58,47.56896551724138
2009-06-10,27.7,0.58,47.758620689655174
2009-06-11,27.9,0.58,48.10344827586207
2009-06-12,28.06,0.58,48.37931034482759
2009-06-15,27.88,0.58,48.06896551724138
2009-06-16,27.71,0.58,47.77586206896552
2009-06-17,27.93,0.58,48.1551724137931
2009-06-18,28.22,0.58,48.6551724137931
2009-06-19,27.82,0.58,47.96551724137932
2009-06-22,28.16,0.58,48.55172413793104
2009-06-23,28.62,0.58,49.344827586206904
2009-06-24,28.89,0.58,49.81034482758621
2009-06-25,29.16,0.58,50.27586206896552
2009-06-26,29.07,0.58,50.12068965517242
2009-06-29,29.41,0.58,50.70689655172414
2009-06-30,28.82,0.58,49.689655172413794
2009-07-01,28.91,0.58,49.8448275862069
2009-07-02,28.31,0.58,48.810344827586206
2009-07-06,28.47,0.58,49.08620689655172
2009-07-07,27.8,0.58,47.931034482758626
2009-07-08,26.87,0.58,46.327586206896555
2009-07-09,26.86,0.58,46.310344827586206
2009-07-10,26.84,0.58,46.27586206896552
2009-07-13,27.25,0.58,46.98275862068966
2009-07-14,27.15,0.58,46.810344827586206
2009-07-15,27.52,0.58,47.44827586206897
2009-07-16,27.67,0.58,47.70689655172414
2009-07-17,27.75,0.58,47.8448275862069
2009-07-20,27.92,0.58,48.13793103448276
2009-07-21,28.44,0.58,49.0344827586207
2009-07-22,28.26,0.58,48.72413793103449
2009-07-23,29.33,0.58,50.56896551724138
2009-07-24,29.54,0.58,50.93103448275862
2009-07-27,29.07,0.58,50.12068965517242
2009-07-28,29.45,0.58,50.775862068965516
2009-07-29,29.99,0.58,51.70689655172414
2009-07-30,30.3,1.1,27.545454545454543
2009-07-31,30.08,1.1,27.34545454545454
2009-08-03,30.04,1.1,27.309090909090905
2009-08-04,29.88,1.1,27.16363636363636
2009-08-05,29.33,1.1,26.66363636363636
2009-08-06,29.04,1.1,26.4
2009-08-07,29.15,1.1,26.499999999999996
2009-08-10,29.0,1.1,26.36363636363636
2009-08-11,28.7,1.1,26.090909090909086
2009-08-12,29.27,1.1,26.609090909090906
2009-08-13,29.11,1.1,26.46363636363636
2009-08-14,29.15,1.1,26.499999999999996
2009-08-17,28.34,1.1,25.763636363636362
2009-08-18,28.4,1.1,25.818181818181817
2009-08-19,28.54,1.1,25.94545454545454
2009-08-20,28.8,1.1,26.18181818181818
2009-08-21,29.42,1.1,26.745454545454546
2009-08-24,29.46,1.1,26.78181818181818
2009-08-25,29.37,1.1,26.7
2009-08-26,29.52,1.1,26.836363636363632
2009-08-27,29.12,1.1,26.472727272727273
2009-08-28,29.09,1.1,26.44545454545454
2009-08-31,29.11,1.1,26.46363636363636
2009-09-01,28.48,1.1,25.89090909090909
2009-09-02,28.27,1.1,25.7
2009-09-03,28.36,1.1,25.781818181818178
2009-09-04,28.7,1.1,26.090909090909086
2009-09-08,29.03,1.1,26.39090909090909
2009-09-09,28.97,1.1,26.336363636363632
2009-09-10,29.4,1.1,26.727272727272723
2009-09-11,29.32,1.1,26.654545454545453
2009-09-14,29.14,1.1,26.49090909090909
2009-09-15,29.07,1.1,26.427272727272726
2009-09-16,28.52,1.1,25.927272727272726
2009-09-17,27.68,1.1,25.16363636363636
2009-09-18,27.75,1.1,25.227272727272727
2009-09-21,27.66,1.1,25.145454545454545
2009-09-22,27.68,1.1,25.16363636363636
2009-09-23,28.02,1.1,25.47272727272727
2009-09-24,28.28,1.1,25.709090909090907
2009-09-25,28.08,1.1,25.527272727272724
2009-09-28,28.46,1.1,25.87272727272727
2009-09-29,28.29,1.1,25.718181818181815
2009-09-30,28.39,1.1,25.80909090909091
2009-10-01,28.15,1.1,25.590909090909086
2009-10-02,28.03,1.1,25.48181818181818
2009-10-05,28.1,1.1,25.545454545454543
2009-10-06,28.3,1.1,25.727272727272727
2009-10-07,27.56,1.1,25.05454545454545
2009-10-08,27.35,1.1,24.863636363636363
2009-10-09,27.35,1.1,24.863636363636363
2009-10-12,27.2,1.1,24.727272727272723
2009-10-13,27.22,1.1,24.745454545454542
2009-10-14,27.14,1.1,24.672727272727272
2009-10-15,27.3,1.1,24.818181818181817
2009-10-16,27.1,1.1,24.636363636363637
2009-10-19,27.16,1.1,24.690909090909088
2009-10-20,27.01,1.1,24.554545454545455
2009-10-21,27.23,1.1,24.754545454545454
2009-10-22,27.22,1.1,24.745454545454542
2009-10-23,27.06,1.1,24.599999999999998
2009-10-26,26.86,1.1,24.418181818181814
2009-10-27,27.39,1.1,24.9
2009-10-28,28.09,1.1,25.536363636363635
2009-10-29,28.17,1.51,18.65562913907285
2009-10-30,27.75,1.51,18.37748344370861
2009-11-02,27.58,1.51,18.264900662251655
2009-11-03,27.26,1.51,18.052980132450333
2009-11-04,27.29,1.51,18.072847682119203
2009-11-05,27.49,1.51,18.20529801324503
2009-11-06,27.72,1.51,18.357615894039736
2009-11-09,28.3,1.51,18.741721854304636
2009-11-10,28.43,1.51,18.827814569536425
2009-11-11,28.47,1.51,18.85430463576159
2009-11-12,28.29,1.51,18.735099337748345
2009-11-13,28.26,1.51,18.71523178807947
2009-11-16,28.45,1.51,18.841059602649008
2009-11-17,28.75,1.51,19.039735099337747
2009-11-18,28.76,1.51,19.046357615894042
2009-11-19,28.62,1.51,18.95364238410596
2009-11-20,28.54,1.51,18.90066225165563
2009-11-23,29.38,1.51,19.456953642384104
2009-11-24,29.89,1.51,19.794701986754966
2009-11-25,30.04,1.51,19.894039735099337
2009-11-27,29.67,1.51,19.649006622516556
2009-11-30,29.51,1.51,19.543046357615896
2009-12-01,30.33,1.51,20.086092715231786
2009-12-02,30.62,1.51,20.278145695364238
2009-12-03,30.66,1.51,20.304635761589402
2009-12-04,30.67,1.51,20.311258278145697
2009-12-07,31.18,1.51,20.649006622516556
2009-12-08,31.32,1.51,20.741721854304636
2009-12-09,31.23,1.51,20.682119205298015
2009-12-10,31.57,1.51,20.90728476821192
2009-12-11,31.63,1.51,20.947019867549667
2009-12-14,31.47,1.51,20.841059602649004
2009-12-15,30.96,1.51,20.503311258278146
2009-12-16,30.68,1.51,20.317880794701985
2009-12-17,30.77,1.51,20.37748344370861
2009-12-18,30.76,1.51,20.370860927152318
2009-12-21,30.97,1.51,20.509933774834437
2009-12-22,31.14,1.51,20.62251655629139
2009-12-23,31.17,1.51,20.642384105960264
2009-12-24,31.29,1.51,20.721854304635762
2009-12-28,31.41,1.51,20.801324503311257
2009-12-29,31.35,1.51,20.76158940397351
2009-12-30,31.34,1.51,20.75496688741722
2009-12-31,31.07,1.51,20.576158940397352
2010-01-04,31.21,1.51,20.66887417218543
2010-01-05,31.27,1.51,20.70860927152318
2010-01-06,29.94,1.51,19.827814569536425
2010-01-07,29.76,1.51,19.70860927152318
2010-01-08,29.78,1.51,19.721854304635762
2010-01-11,29.9,1.51,19.801324503311257
2010-01-12,29.93,1.51,19.82119205298013
2010-01-13,29.89,1.51,19.794701986754966
2010-01-14,29.28,1.51,19.39072847682119
2010-01-15,28.68,1.51,18.99337748344371
2010-01-19,29.29,1.51,19.397350993377483
2010-01-20,28.8,1.51,19.072847682119207
2010-01-21,28.73,1.51,19.026490066225165
2010-01-22,28.46,1.51,18.8476821192053
2010-01-25,28.77,1.51,19.05298013245033
2010-01-26,28.3,1.51,18.741721854304636
2010-01-27,28.01,1.51,18.549668874172188
2010-01-28,27.51,1.51,18.218543046357617
2010-01-29,27.59,1.51,18.271523178807946
2010-02-01,27.77,1.51,18.39072847682119
2010-02-02,27.88,1.51,18.463576158940395
2010-02-03,27.38,1.51,18.132450331125828
2010-02-04,26.85,1.51,17.781456953642383
2010-02-05,26.95,1.51,17.8476821192053
2010-02-08,26.61,1.51,17.62251655629139
2010-02-09,26.96,1.51,17.85430463576159
2010-02-10,27.08,1.51,17.933774834437084
2010-02-11,27.24,1.51,18.039735099337747
2010-02-12,27.13,1.51,17.966887417218544
2010-02-16,27.37,1.51,18.125827814569536
2010-02-17,27.33,1.51,18.099337748344368
2010-02-18,27.34,1.51,18.105960264900663
2010-02-19,27.22,1.51,18.026490066225165
2010-02-22,27.2,1.51,18.013245033112582
2010-02-23,26.95,1.51,17.8476821192053
2010-02-24,27.16,1.51,17.986754966887418
2010-02-25,27.09,1.51,17.940397350993376
2010-02-26,27.13,1.29,21.031007751937985
2010-03-01,27.19,1.29,21.07751937984496
2010-03-02,27.44,1.29,21.271317829457363
2010-03-03,27.32,1.29,21.17829457364341
2010-03-04,27.45,1.29,21.27906976744186
2010-03-05,27.41,1.29,21.248062015503876
2010-03-08,27.79,1.29,21.542635658914726
2010-03-09,28.05,1.29,21.74418604651163
2010-03-10,27.9,1.29,21.627906976744185
2010-03-11,27.99,1.29,21.69767441860465
2010-03-12,27.88,1.29,21.612403100775193
2010-03-15,28.01,1.29,21.713178294573645
2010-03-16,28.07,1.29,21.75968992248062
2010-03-17,28.28,1.29,21.92248062015504
2010-03-18,28.42,1.29,22.031007751937985
2010-03-19,28.52,1.29,22.108527131782946
2010-03-22,28.75,1.29,22.286821705426355
2010-03-23,29.06,1.29,22.527131782945734
2010-03-24,28.57,1.29,22.147286821705425
2010-03-25,28.43,1.29,22.03875968992248
2010-03-26,28.48,1.29,22.07751937984496
2010-03-29,28.56,1.29,22.139534883720927
2010-03-30,29.29,1.29,22.705426356589147
2010-03-31,29.09,1.29,22.550387596899224
2010-04-01,29.34,1.29,22.744186046511626
2010-04-05,29.51,1.29,22.875968992248062
2010-04-06,29.26,1.29,22.68217054263566
2010-04-07,28.36,1.29,21.984496124031008
2010-04-08,28.29,1.29,21.930232558139533
2010-04-09,28.21,1.29,21.868217054263567
2010-04-12,28.08,1.29,21.767441860465116
2010-04-13,28.2,1.29,21.86046511627907
2010-04-14,28.0,1.29,21.705426356589147
2010-04-15,27.71,1.29,21.48062015503876
2010-04-16,27.74,1.29,21.503875968992247
2010-04-19,27.88,1.29,21.612403100775193
2010-04-20,27.91,1.29,21.635658914728683
2010-04-21,27.72,1.29,21.488372093023255
2010-04-22,27.46,1.29,21.286821705426355
2010-04-23,27.25,1.29,21.124031007751938
2010-04-26,27.14,1.29,21.03875968992248
2010-04-27,26.96,1.29,20.899224806201552
2010-04-28,27.31,0.14,195.07142857142856
2010-04-29,27.41,0.14,195.78571428571428
2010-04-30,27.1,0.14,193.57142857142856
2010-05-03,27.47,0.14,196.2142857142857
2010-05-04,26.96,0.14,192.57142857142856
2010-05-05,26.9,0.14,192.1428571428571
2010-05-06,26.27,0.14,187.6428571428571
2010-05-07,26.44,0.14,188.85714285714286
2010-05-10,26.83,0.14,191.6428571428571
2010-05-11,26.64,0.14,190.28571428571428
2010-05-12,26.92,0.14,192.28571428571428
2010-05-13,26.91,0.14,192.2142857142857
2010-05-14,26.74,0.14,190.99999999999997
2010-05-17,26.88,0.14,191.99999999999997
2010-05-18,26.65,0.14,190.35714285714283
2010-05-19,26.74,0.14,190.99999999999997
2010-05-20,26.04,0.14,185.99999999999997
2010-05-21,26.22,0.14,187.28571428571425
2010-05-24,25.78,0.14,184.14285714285714
2010-05-25,25.7,0.14,183.57142857142856
2010-05-26,25.26,0.14,180.42857142857142
2010-05-27,25.87,0.14,184.78571428571428
2010-05-28,25.81,0.14,184.35714285714283
2010-06-01,25.52,0.14,182.28571428571428
2010-06-02,25.88,0.14,184.85714285714283
2010-06-03,25.92,0.14,185.14285714285714
2010-06-04,25.52,0.14,182.28571428571428
2010-06-07,25.4,0.14,181.4285714285714
2010-06-08,25.96,0.14,185.42857142857142
2010-06-09,26.05,0.14,186.07142857142856
2010-06-10,26.58,0.14,189.85714285714283
2010-06-11,26.79,0.14,191.35714285714283
2010-06-14,26.85,0.14,191.78571428571428
2010-06-15,27.3,0.14,195.0
2010-06-16,27.37,0.14,195.5
2010-06-17,27.28,0.14,194.85714285714283
2010-06-18,27.32,0.14,195.14285714285714
2010-06-21,27.26,0.14,194.7142857142857
2010-06-22,27.26,0.14,194.7142857142857
2010-06-23,27.51,0.14,196.5
2010-06-24,27.16,0.14,193.99999999999997
2010-06-25,26.78,0.14,191.28571428571428
2010-06-28,26.93,0.14,192.35714285714283
2010-06-29,26.84,0.14,191.7142857142857
2010-06-30,26.28,0.14,187.7142857142857
2010-07-01,26.38,0.14,188.42857142857142
2010-07-02,26.81,0.14,191.49999999999997
2010-07-06,26.61,0.14,190.07142857142856
2010-07-07,26.52,0.14,189.42857142857142
2010-07-08,26.78,0.14,191.28571428571428
2010-07-09,26.65,0.14,190.35714285714283
2010-07-12,26.49,0.14,189.2142857142857
2010-07-13,26.89,0.14,192.07142857142856
