date,WHR,WHR_EPS,PE Ratio
2013-07-23,131.04,2.48,52.83870967741935
2013-07-24,129.82,2.48,52.346774193548384
2013-07-25,129.48,2.48,52.20967741935483
2013-07-26,130.39,2.48,52.5766129032258
2013-07-29,130.56,2.48,52.645161290322584
2013-07-30,131.66,2.48,53.08870967741935
2013-07-31,133.94,2.48,54.00806451612903
2013-08-01,136.67,2.48,55.10887096774193
2013-08-02,137.72,2.48,55.53225806451613
2013-08-05,137.05,2.48,55.26209677419355
2013-08-06,131.81,2.48,53.149193548387096
2013-08-07,132.77,2.48,53.53629032258065
2013-08-08,133.01,2.48,53.63306451612903
2013-08-09,133.26,2.48,53.73387096774193
2013-08-12,135.06,2.48,54.45967741935484
2013-08-13,134.42,2.48,54.2016129032258
2013-08-14,132.46,2.48,53.41129032258065
2013-08-15,132.71,2.48,53.51209677419355
2013-08-16,133.66,2.48,53.89516129032258
2013-08-19,131.81,2.48,53.149193548387096
2013-08-20,134.25,2.48,54.13306451612903
2013-08-21,131.7,2.48,53.104838709677416
2013-08-22,136.86,2.48,55.18548387096775
2013-08-23,134.3,2.48,54.153225806451616
2013-08-26,133.1,2.48,53.66935483870967
2013-08-27,128.74,2.48,51.91129032258065
2013-08-28,128.84,2.48,51.95161290322581
2013-08-29,129.78,2.48,52.33064516129032
2013-08-30,128.65,2.48,51.875
2013-09-03,128.56,2.48,51.83870967741936
2013-09-04,131.76,2.48,53.12903225806451
2013-09-05,129.48,2.48,52.20967741935483
2013-09-06,131.37,2.48,52.97177419354839
2013-09-09,135.62,2.48,54.685483870967744
2013-09-10,136.96,2.48,55.225806451612904
2013-09-11,135.79,2.48,54.75403225806451
2013-09-12,134.93,2.48,54.407258064516135
2013-09-13,137.0,2.48,55.24193548387097
2013-09-16,141.24,2.48,56.95161290322581
2013-09-17,143.03,2.48,57.67338709677419
2013-09-18,149.81,2.48,60.40725806451613
2013-09-19,149.71,2.48,60.36693548387097
2013-09-20,148.05,2.48,59.697580645161295
2013-09-23,146.31,2.48,58.99596774193549
2013-09-24,148.78,2.48,59.99193548387097
2013-09-25,148.51,2.48,59.88306451612903
2013-09-26,147.66,2.48,59.54032258064516
2013-09-27,147.41,2.48,59.439516129032256
2013-09-30,146.44,2.48,59.04838709677419
2013-10-01,144.69,2.48,58.34274193548387
2013-10-02,141.62,2.48,57.10483870967742
2013-10-03,139.42,2.48,56.217741935483865
2013-10-04,139.68,2.48,56.322580645161295
2013-10-07,136.63,2.48,55.09274193548387
2013-10-08,134.07,2.48,54.06048387096774
2013-10-09,136.13,2.48,54.891129032258064
2013-10-10,139.36,2.48,56.19354838709678
2013-10-11,140.42,2.48,56.62096774193548
2013-10-14,131.29,2.48,52.939516129032256
2013-10-15,132.05,2.48,53.24596774193549
2013-10-16,133.74,2.48,53.92741935483871
2013-10-17,134.7,2.48,54.314516129032256
2013-10-18,133.43,2.48,53.80241935483871
2013-10-21,130.97,2.48,52.810483870967744
2013-10-22,146.19,2.45,59.669387755102036
2013-10-23,144.4,2.45,58.93877551020408
2013-10-24,147.26,2.45,60.10612244897958
2013-10-25,146.18,2.45,59.665306122448975
2013-10-28,145.99,2.45,59.587755102040816
2013-10-29,148.93,2.45,60.78775510204081
2013-10-30,147.03,2.45,60.01224489795918
2013-10-31,146.01,2.45,59.59591836734693
2013-11-01,147.06,2.45,60.02448979591836
2013-11-04,150.26,2.45,61.33061224489795
2013-11-05,147.85,2.45,60.346938775510196
2013-11-06,146.53,2.45,59.80816326530612
2013-11-07,143.95,2.45,58.75510204081632
2013-11-08,145.25,2.45,59.285714285714285
2013-11-11,142.51,2.45,58.1673469387755
2013-11-12,142.77,2.45,58.2734693877551
2013-11-13,144.25,2.45,58.877551020408156
2013-11-14,149.05,2.45,60.83673469387755
2013-11-15,150.84,2.45,61.56734693877551
2013-11-18,150.54,2.45,61.44489795918366
2013-11-19,149.26,2.45,60.92244897959183
2013-11-20,145.62,2.45,59.43673469387755
2013-11-21,150.23,2.45,61.318367346938764
2013-11-22,150.28,2.45,61.33877551020408
2013-11-25,151.27,2.45,61.74285714285714
2013-11-26,153.11,2.45,62.49387755102041
2013-11-27,152.32,2.45,62.171428571428564
2013-11-29,152.76,2.45,62.35102040816326
2013-12-02,149.29,2.45,60.93469387755101
2013-12-03,148.99,2.45,60.81224489795918
2013-12-04,148.08,2.45,60.440816326530616
2013-12-05,146.95,2.45,59.979591836734684
2013-12-06,149.55,2.45,61.04081632653061
2013-12-09,149.99,2.45,61.220408163265304
2013-12-10,151.6,2.45,61.877551020408156
2013-12-11,147.89,2.45,60.363265306122436
2013-12-12,148.63,2.45,60.665306122448975
2013-12-13,148.85,2.45,60.75510204081632
2013-12-16,149.94,2.45,61.199999999999996
2013-12-17,151.53,2.45,61.84897959183673
2013-12-18,156.15,2.45,63.73469387755102
2013-12-19,153.52,2.45,62.66122448979592
2013-12-20,155.28,2.45,63.37959183673469
2013-12-23,156.59,2.45,63.91428571428571
2013-12-24,156.94,2.45,64.05714285714285
2013-12-26,157.8,2.45,64.40816326530613
2013-12-27,156.96,2.45,64.06530612244897
2013-12-30,157.04,2.45,64.09795918367347
2013-12-31,156.86,2.45,64.02448979591837
2014-01-02,156.03,2.45,63.68571428571428
2014-01-03,156.9,2.45,64.0408163265306
2014-01-06,154.45,2.45,63.0408163265306
2014-01-07,154.58,2.45,63.093877551020405
2014-01-08,157.6,2.45,64.3265306122449
2014-01-09,159.01,2.45,64.90204081632652
2014-01-10,156.64,2.45,63.93469387755101
2014-01-13,153.5,2.45,62.65306122448979
2014-01-14,155.25,2.45,63.367346938775505
2014-01-15,157.6,2.45,64.3265306122449
2014-01-16,159.07,2.45,64.92653061224489
2014-01-17,156.84,2.45,64.01632653061225
2014-01-21,153.7,2.45,62.73469387755101
2014-01-22,150.98,2.45,61.62448979591836
2014-01-23,153.33,2.45,62.583673469387755
2014-01-24,145.68,2.45,59.46122448979592
2014-01-27,142.49,2.45,58.159183673469386
2014-01-28,143.9,2.45,58.73469387755102
2014-01-29,141.63,2.45,57.80816326530611
2014-01-30,132.22,2.45,53.967346938775506
2014-01-31,133.3,2.45,54.40816326530612
2014-02-03,126.69,2.45,51.71020408163265
2014-02-04,130.6,2.45,53.306122448979586
2014-02-05,130.38,2.45,53.21632653061224
2014-02-06,133.6,2.45,54.53061224489795
2014-02-07,136.55,2.45,55.734693877551024
2014-02-10,136.59,2.45,55.751020408163264
2014-02-11,137.97,2.45,56.31428571428571
2014-02-12,137.93,2.45,56.29795918367347
2014-02-13,138.43,2.45,56.50204081632653
2014-02-14,138.56,2.45,56.55510204081632
2014-02-18,136.66,2.31,59.16017316017316
2014-02-19,135.11,2.31,58.48917748917749
2014-02-20,138.01,2.31,59.74458874458874
2014-02-21,138.8,2.31,60.08658008658009
2014-02-24,140.87,2.31,60.98268398268398
2014-02-25,140.73,2.31,60.92207792207792
2014-02-26,142.3,2.31,61.60173160173161
2014-02-27,145.03,2.31,62.78354978354978
2014-02-28,144.63,2.31,62.61038961038961
2014-03-03,143.14,2.31,61.96536796536796
2014-03-04,145.88,2.31,63.15151515151515
2014-03-05,147.78,2.31,63.97402597402597
2014-03-06,147.49,2.31,63.84848484848485
2014-03-07,145.99,2.31,63.1991341991342
2014-03-10,145.7,2.31,63.07359307359307
2014-03-11,144.42,2.31,62.51948051948051
2014-03-12,144.05,2.31,62.359307359307365
2014-03-13,141.69,2.31,61.33766233766234
2014-03-14,142.08,2.31,61.50649350649351
2014-03-17,144.98,2.31,62.76190476190476
2014-03-18,146.33,2.31,63.34632034632035
2014-03-19,146.35,2.31,63.35497835497835
2014-03-20,144.72,2.31,62.649350649350644
2014-03-21,144.93,2.31,62.740259740259745
2014-03-24,142.95,2.31,61.88311688311688
2014-03-25,145.35,2.31,62.92207792207792
2014-03-26,142.64,2.31,61.74891774891774
2014-03-27,143.08,2.31,61.939393939393945
2014-03-28,146.75,2.31,63.52813852813853
2014-03-31,149.46,2.31,64.7012987012987
2014-04-01,153.3,2.31,66.36363636363637
2014-04-02,153.63,2.31,66.5064935064935
2014-04-03,153.09,2.31,66.27272727272727
2014-04-04,152.0,2.31,65.8008658008658
2014-04-07,147.82,2.31,63.99134199134199
2014-04-08,147.98,2.31,64.06060606060605
2014-04-09,150.08,2.31,64.96969696969697
2014-04-10,147.38,2.31,63.8008658008658
2014-04-11,147.78,2.31,63.97402597402597
2014-04-14,148.37,2.31,64.22943722943722
2014-04-15,151.46,2.31,65.56709956709958
2014-04-16,154.76,2.31,66.99567099567099
2014-04-17,153.75,2.31,66.55844155844156
2014-04-21,154.38,2.31,66.83116883116882
2014-04-22,154.86,2.31,67.03896103896105
2014-04-23,153.53,2.31,66.46320346320346
2014-04-24,154.66,2.31,66.95238095238095
2014-04-25,155.42,2.06,75.44660194174756
2014-04-28,154.38,2.06,74.94174757281553
2014-04-29,152.26,2.06,73.9126213592233
2014-04-30,153.38,2.06,74.45631067961165
2014-05-01,152.2,2.06,73.88349514563106
2014-05-02,152.5,2.06,74.02912621359224
2014-05-05,152.49,2.06,74.02427184466019
2014-05-06,149.38,2.06,72.51456310679612
2014-05-07,151.77,2.06,73.6747572815534
2014-05-08,150.96,2.06,73.28155339805825
2014-05-09,151.53,2.06,73.55825242718447
2014-05-12,155.88,2.06,75.66990291262135
2014-05-13,151.55,2.06,73.56796116504854
2014-05-14,144.53,2.06,70.16019417475728
2014-05-15,144.13,2.06,69.96601941747572
2014-05-16,145.98,2.06,70.86407766990291
2014-05-19,145.48,2.06,70.62135922330097
2014-05-20,144.41,2.06,70.10194174757281
2014-05-21,145.41,2.06,70.58737864077669
2014-05-22,145.89,2.06,70.82038834951456
2014-05-23,147.26,2.06,71.48543689320388
2014-05-27,143.71,2.06,69.7621359223301
2014-05-28,143.26,2.06,69.54368932038834
2014-05-29,143.22,2.06,69.52427184466019
2014-05-30,143.55,2.06,69.68446601941748
2014-06-02,143.41,2.06,69.61650485436893
2014-06-03,143.5,2.06,69.66019417475728
2014-06-04,141.59,2.06,68.73300970873787
2014-06-05,143.2,2.06,69.5145631067961
2014-06-06,144.07,2.06,69.93689320388349
2014-06-09,141.93,2.06,68.89805825242719
2014-06-10,143.35,2.06,69.58737864077669
2014-06-11,140.96,2.06,68.42718446601943
2014-06-12,138.56,2.06,67.2621359223301
2014-06-13,138.23,2.06,67.10194174757281
2014-06-16,138.38,2.06,67.1747572815534
2014-06-17,138.0,2.06,66.99029126213593
2014-06-18,139.79,2.06,67.85922330097087
2014-06-19,139.3,2.06,67.62135922330097
2014-06-20,138.87,2.06,67.4126213592233
2014-06-23,139.33,2.06,67.63592233009709
2014-06-24,138.93,2.06,67.44174757281553
2014-06-25,138.99,2.06,67.47087378640776
2014-06-26,138.11,2.06,67.04368932038835
2014-06-27,138.46,2.06,67.2135922330097
2014-06-30,139.22,2.06,67.58252427184466
2014-07-01,141.87,2.06,68.86893203883496
2014-07-02,140.26,2.06,68.08737864077669
2014-07-03,142.54,2.06,69.19417475728154
2014-07-07,140.16,2.06,68.03883495145631
2014-07-08,142.73,2.06,69.28640776699028
2014-07-09,141.11,2.06,68.5
2014-07-10,139.21,2.06,67.57766990291262
2014-07-11,140.76,2.06,68.33009708737863
2014-07-14,139.31,2.06,67.62621359223301
2014-07-15,139.97,2.06,67.94660194174757
2014-07-16,140.6,2.06,68.25242718446601
2014-07-17,138.96,2.06,67.45631067961165
2014-07-18,139.5,2.06,67.71844660194175
2014-07-21,140.35,2.06,68.13106796116504
2014-07-22,143.2,2.06,69.5145631067961
2014-07-23,145.24,2.28,63.701754385964925
2014-07-24,146.91,2.28,64.4342105263158
2014-07-25,148.89,2.28,65.30263157894737
2014-07-28,147.63,2.28,64.75
2014-07-29,145.5,2.28,63.81578947368422
2014-07-30,142.79,2.28,62.627192982456144
2014-07-31,142.64,2.28,62.56140350877193
2014-08-01,143.51,2.28,62.94298245614035
2014-08-04,145.78,2.28,63.938596491228076
2014-08-05,143.89,2.28,63.109649122807014
2014-08-06,145.8,2.28,63.947368421052644
2014-08-07,142.58,2.28,62.535087719298254
2014-08-08,148.15,2.28,64.9780701754386
2014-08-11,147.72,2.28,64.78947368421053
2014-08-12,145.75,2.28,63.92543859649123
2014-08-13,145.66,2.28,63.885964912280706
2014-08-14,149.92,2.28,65.75438596491229
2014-08-15,148.44,2.28,65.10526315789474
2014-08-18,150.25,2.28,65.89912280701755
2014-08-19,152.9,2.28,67.06140350877193
2014-08-20,153.7,2.28,67.41228070175438
2014-08-21,151.88,2.28,66.6140350877193
2014-08-22,151.86,2.28,66.60526315789475
2014-08-25,150.64,2.28,66.0701754385965
2014-08-26,151.67,2.28,66.5219298245614
2014-08-27,152.51,2.28,66.89035087719299
2014-08-28,152.51,2.28,66.89035087719299
2014-08-29,153.02,2.28,67.1140350877193
2014-09-02,153.39,2.28,67.27631578947368
2014-09-03,153.25,2.28,67.21491228070175
2014-09-04,153.99,2.28,67.53947368421053
2014-09-05,152.01,2.28,66.67105263157895
2014-09-08,152.58,2.28,66.92105263157896
2014-09-09,151.26,2.28,66.34210526315789
2014-09-10,153.52,2.28,67.33333333333334
2014-09-11,153.37,2.28,67.26754385964914
2014-09-12,152.11,2.28,66.71491228070177
2014-09-15,153.17,2.28,67.1798245614035
2014-09-16,152.6,2.28,66.9298245614035
2014-09-17,154.31,2.28,67.67982456140352
2014-09-18,153.89,2.28,67.49561403508771
2014-09-19,155.82,2.28,68.3421052631579
2014-09-22,153.61,2.28,67.37280701754388
2014-09-23,152.49,2.28,66.88157894736842
2014-09-24,153.82,2.28,67.46491228070175
2014-09-25,150.53,2.28,66.02192982456141
2014-09-26,150.79,2.28,66.1359649122807
2014-09-29,148.88,2.28,65.2982456140351
2014-09-30,145.65,2.28,63.88157894736843
2014-10-01,141.55,2.28,62.08333333333334
2014-10-02,143.06,2.28,62.745614035087726
2014-10-03,143.1,2.28,62.76315789473684
2014-10-06,143.89,2.28,63.109649122807014
2014-10-07,142.08,2.28,62.31578947368422
2014-10-08,143.93,2.28,63.12719298245615
2014-10-09,141.28,2.28,61.96491228070176
2014-10-10,140.63,2.28,61.679824561403514
2014-10-13,140.42,2.28,61.58771929824562
2014-10-14,145.33,2.28,63.74122807017545
2014-10-15,143.68,2.28,63.01754385964913
2014-10-16,145.76,2.28,63.92982456140351
2014-10-17,150.04,2.28,65.80701754385966
2014-10-20,153.21,2.28,67.19736842105264
2014-10-21,155.27,2.28,68.10087719298247
2014-10-22,154.39,2.28,67.71491228070175
2014-10-23,157.7,2.28,69.16666666666667
2014-10-24,158.62,2.28,69.5701754385965
2014-10-27,157.4,2.28,69.03508771929826
2014-10-28,168.06,2.92,57.55479452054795
2014-10-29,168.23,2.92,57.613013698630134
2014-10-30,170.55,2.92,58.407534246575345
2014-10-31,172.05,2.92,58.92123287671233
2014-11-03,172.6,2.92,59.10958904109589
2014-11-04,172.72,2.92,59.15068493150685
2014-11-05,172.85,2.92,59.195205479452056
2014-11-06,174.84,2.92,59.87671232876713
2014-11-07,175.81,2.92,60.20890410958904
2014-11-10,173.79,2.92,59.51712328767123
2014-11-11,175.0,2.92,59.93150684931507
2014-11-12,175.21,2.92,60.003424657534254
2014-11-13,175.21,2.92,60.003424657534254
2014-11-14,173.27,2.92,59.339041095890416
2014-11-17,175.55,2.92,60.119863013698634
2014-11-18,177.22,2.92,60.69178082191781
2014-11-19,179.89,2.92,61.60616438356164
2014-11-20,182.06,2.92,62.349315068493155
2014-11-21,183.67,2.92,62.900684931506845
2014-11-24,184.76,2.92,63.273972602739725
2014-11-25,184.61,2.92,63.222602739726035
2014-11-26,183.54,2.92,62.85616438356164
2014-11-28,186.17,2.92,63.75684931506849
2014-12-01,185.45,2.92,63.51027397260274
2014-12-02,184.82,2.92,63.294520547945204
2014-12-03,189.41,2.92,64.86643835616438
2014-12-04,188.26,2.92,64.47260273972603
2014-12-05,188.83,2.92,64.66780821917808
2014-12-08,186.59,2.92,63.90068493150685
2014-12-09,187.43,2.92,64.18835616438356
2014-12-10,183.26,2.92,62.76027397260274
2014-12-11,184.46,2.92,63.17123287671233
2014-12-12,180.64,2.92,61.863013698630134
2014-12-15,183.36,2.92,62.79452054794521
2014-12-16,174.43,2.92,59.736301369863014
2014-12-17,188.93,2.92,64.70205479452055
2014-12-18,190.52,2.92,65.24657534246576
2014-12-19,189.73,2.92,64.97602739726027
2014-12-22,190.29,2.92,65.16780821917808
2014-12-23,191.13,2.92,65.45547945205479
2014-12-24,191.15,2.92,65.4623287671233
2014-12-26,192.45,2.92,65.90753424657534
2014-12-29,193.03,2.92,66.10616438356165
2014-12-30,193.66,2.92,66.32191780821918
2014-12-31,193.74,2.92,66.34931506849315
2015-01-02,193.01,2.92,66.09931506849315
2015-01-05,189.03,2.92,64.73630136986301
2015-01-06,187.47,2.92,64.20205479452055
2015-01-07,191.88,2.92,65.71232876712328
2015-01-08,196.83,2.92,67.40753424657535
2015-01-09,197.23,2.92,67.5445205479452
2015-01-12,198.96,2.92,68.13698630136987
2015-01-13,197.37,2.92,67.59246575342466
2015-01-14,198.75,2.92,68.06506849315069
2015-01-15,195.48,2.92,66.94520547945206
2015-01-16,200.17,2.92,68.55136986301369
2015-01-20,197.88,2.92,67.76712328767124
2015-01-21,197.66,2.92,67.6917808219178
2015-01-22,199.71,2.92,68.39383561643837
2015-01-23,200.92,2.92,68.80821917808218
2015-01-26,203.07,2.92,69.54452054794521
2015-01-27,201.87,2.92,69.13356164383562
2015-01-28,201.41,2.92,68.97602739726027
2015-01-29,203.95,2.92,69.8458904109589
2015-01-30,199.08,2.92,68.17808219178083
2015-02-02,201.12,2.92,68.87671232876713
2015-02-03,201.06,2.92,68.85616438356165
2015-02-04,214.88,2.92,73.58904109589041
2015-02-05,211.34,2.92,72.37671232876713
2015-02-06,211.14,2.92,72.30821917808218
2015-02-09,206.29,2.92,70.6472602739726
2015-02-10,208.08,2.92,71.26027397260275
2015-02-11,207.78,2.92,71.15753424657534
2015-02-12,213.05,2.92,72.9623287671233
2015-02-13,213.23,2.92,73.02397260273972
2015-02-17,213.51,2.92,73.11986301369863
2015-02-18,212.55,2.92,72.79109589041096
2015-02-19,212.33,2.92,72.71575342465754
2015-02-20,213.27,2.92,73.03767123287672
2015-02-23,213.2,2.92,73.01369863013699
2015-02-24,214.3,2.92,73.39041095890411
2015-02-25,214.15,2.92,73.33904109589041
2015-02-26,212.8,1.04,204.6153846153846
2015-02-27,211.95,1.04,203.7980769230769
2015-03-02,215.0,1.04,206.73076923076923
2015-03-03,214.47,1.04,206.22115384615384
2015-03-04,211.49,1.04,203.35576923076923
2015-03-05,210.82,1.04,202.71153846153845
2015-03-06,203.42,1.04,195.59615384615384
2015-03-09,205.7,1.04,197.78846153846152
2015-03-10,202.55,1.04,194.7596153846154
2015-03-11,196.67,1.04,189.10576923076923
2015-03-12,199.51,1.04,191.83653846153845
2015-03-13,197.62,1.04,190.01923076923077
2015-03-16,198.69,1.04,191.0480769230769
2015-03-17,196.93,1.04,189.35576923076923
2015-03-18,198.92,1.04,191.26923076923075
2015-03-19,194.14,1.04,186.6730769230769
2015-03-20,197.95,1.04,190.33653846153845
2015-03-23,197.16,1.04,189.57692307692307
2015-03-24,198.26,1.04,190.63461538461536
2015-03-25,194.09,1.04,186.625
2015-03-26,196.05,1.04,188.5096153846154
2015-03-27,198.5,1.04,190.8653846153846
2015-03-30,201.04,1.04,193.3076923076923
2015-03-31,202.06,1.04,194.28846153846155
2015-04-01,201.39,1.04,193.64423076923075
2015-04-02,200.38,1.04,192.6730769230769
2015-04-06,201.02,1.04,193.28846153846155
2015-04-07,197.73,1.04,190.12499999999997
2015-04-08,196.14,1.04,188.59615384615384
2015-04-09,196.16,1.04,188.6153846153846
2015-04-10,195.67,1.04,188.14423076923075
2015-04-13,193.94,1.04,186.48076923076923
2015-04-14,195.81,1.04,188.27884615384616
2015-04-15,194.95,1.04,187.45192307692307
2015-04-16,191.35,1.04,183.9903846153846
2015-04-17,189.6,1.04,182.3076923076923
2015-04-20,194.85,1.04,187.35576923076923
2015-04-21,193.97,1.04,186.5096153846154
2015-04-22,191.77,1.04,184.39423076923077
2015-04-23,190.92,1.04,183.57692307692307
2015-04-24,196.49,1.04,188.93269230769232
2015-04-27,197.83,1.04,190.22115384615384
2015-04-28,183.7,2.42,75.9090909090909
2015-04-29,179.03,2.42,73.97933884297521
2015-04-30,175.6,2.42,72.56198347107438
2015-05-01,179.31,2.42,74.09504132231405
2015-05-04,180.15,2.42,74.44214876033058
2015-05-05,179.6,2.42,74.21487603305785
2015-05-06,178.84,2.42,73.900826446281
2015-05-07,182.52,2.42,75.42148760330579
2015-05-08,185.65,2.42,76.71487603305786
2015-05-11,186.98,2.42,77.26446280991735
2015-05-12,186.45,2.42,77.04545454545455
2015-05-13,187.66,2.42,77.54545454545455
2015-05-14,189.3,2.42,78.22314049586778
2015-05-15,187.83,2.42,77.61570247933885
2015-05-18,188.71,2.42,77.97933884297521
2015-05-19,190.03,2.42,78.52479338842976
2015-05-20,189.1,2.42,78.14049586776859
2015-05-21,192.05,2.42,79.35950413223141
2015-05-22,192.01,2.42,79.34297520661157
2015-05-26,188.31,2.42,77.81404958677686
2015-05-27,187.56,2.42,77.50413223140497
2015-05-28,187.52,2.42,77.48760330578513
2015-05-29,184.25,2.42,76.13636363636364
2015-06-01,186.96,2.42,77.25619834710744
2015-06-02,188.23,2.42,77.78099173553719
2015-06-03,189.25,2.42,78.20247933884298
2015-06-04,187.99,2.42,77.68181818181819
2015-06-05,187.77,2.42,77.5909090909091
2015-06-08,185.4,2.42,76.61157024793388
2015-06-09,182.99,2.42,75.61570247933885
2015-06-10,185.98,2.42,76.85123966942149
2015-06-11,186.73,2.42,77.16115702479338
2015-06-12,185.99,2.42,76.85537190082646
2015-06-15,184.01,2.42,76.03719008264463
2015-06-16,183.89,2.42,75.98760330578511
2015-06-17,185.55,2.42,76.67355371900827
2015-06-18,187.25,2.42,77.37603305785125
2015-06-19,187.57,2.42,77.50826446280992
2015-06-22,184.93,2.42,76.41735537190083
2015-06-23,185.26,2.42,76.55371900826447
2015-06-24,182.72,2.42,75.50413223140497
2015-06-25,178.27,2.42,73.66528925619835
2015-06-26,177.81,2.42,73.47520661157026
2015-06-29,173.77,2.42,71.80578512396694
2015-06-30,173.05,2.42,71.50826446280992
2015-07-01,171.0,2.42,70.6611570247934
2015-07-02,169.73,2.42,70.13636363636364
2015-07-06,168.74,2.42,69.72727272727273
2015-07-07,171.23,2.42,70.75619834710744
2015-07-08,170.74,2.42,70.55371900826447
2015-07-09,170.52,2.42,70.46280991735537
2015-07-10,174.42,2.42,72.07438016528926
2015-07-13,175.36,2.42,72.46280991735539
2015-07-14,175.68,2.42,72.59504132231406
2015-07-15,173.5,2.42,71.69421487603306
2015-07-16,170.0,2.42,70.24793388429752
2015-07-17,168.72,2.42,69.71900826446281
2015-07-20,163.14,2.42,67.41322314049586
2015-07-21,166.21,2.42,68.68181818181819
2015-07-22,178.36,2.24,79.625
2015-07-23,179.43,2.24,80.10267857142857
2015-07-24,176.1,2.24,78.61607142857142
2015-07-27,171.84,2.24,76.71428571428571
2015-07-28,176.72,2.24,78.89285714285714
2015-07-29,178.75,2.24,79.79910714285714
2015-07-30,178.12,2.24,79.51785714285714
2015-07-31,177.73,2.24,79.34374999999999
2015-08-03,175.97,2.24,78.55803571428571
2015-08-04,174.88,2.24,78.07142857142856
2015-08-05,173.84,2.24,77.60714285714285
2015-08-06,170.52,2.24,76.125
2015-08-07,170.41,2.24,76.07589285714285
2015-08-10,174.86,2.24,78.0625
2015-08-11,171.47,2.24,76.54910714285714
2015-08-12,172.79,2.24,77.13839285714285
2015-08-13,174.57,2.24,77.93303571428571
2015-08-14,177.22,2.24,79.11607142857142
2015-08-17,178.49,2.24,79.68303571428571
2015-08-18,182.95,2.24,81.67410714285712
2015-08-19,184.58,2.24,82.40178571428571
2015-08-20,183.1,2.24,81.74107142857142
2015-08-21,177.6,2.24,79.28571428571428
2015-08-24,167.69,2.24,74.86160714285714
2015-08-25,166.46,2.24,74.3125
2015-08-26,168.09,2.24,75.04017857142857
2015-08-27,170.65,2.24,76.18303571428571
2015-08-28,168.49,2.24,75.21875
2015-08-31,168.1,2.24,75.04464285714285
2015-09-01,160.2,2.24,71.51785714285712
2015-09-02,166.25,2.24,74.21875
2015-09-03,165.34,2.24,73.8125
2015-09-04,163.87,2.24,73.15625
2015-09-08,165.67,2.24,73.95982142857142
2015-09-09,165.07,2.24,73.69196428571428
2015-09-10,162.13,2.24,72.37946428571428
2015-09-11,163.04,2.24,72.78571428571428
2015-09-14,161.55,2.24,72.12053571428571
2015-09-15,167.46,2.24,74.75892857142857
2015-09-16,168.08,2.24,75.03571428571428
2015-09-17,168.46,2.24,75.20535714285714
2015-09-18,164.1,2.24,73.25892857142856
2015-09-21,162.66,2.24,72.61607142857142
2015-09-22,157.93,2.24,70.50446428571428
2015-09-23,157.93,2.24,70.50446428571428
2015-09-24,156.48,2.24,69.85714285714285
2015-09-25,154.95,2.24,69.17410714285712
2015-09-28,147.19,2.24,65.70982142857142
2015-09-29,145.46,2.24,64.9375
2015-09-30,147.26,2.24,65.74107142857142
2015-10-01,148.09,2.24,66.11160714285714
2015-10-02,148.6,2.24,66.33928571428571
2015-10-05,156.11,2.24,69.69196428571429
2015-10-06,154.24,2.24,68.85714285714286
2015-10-07,157.7,2.24,70.40178571428571
2015-10-08,160.23,2.24,71.53124999999999
2015-10-09,158.65,2.24,70.82589285714285
2015-10-12,158.87,2.24,70.92410714285714
2015-10-13,155.22,2.24,69.29464285714285
2015-10-14,151.51,2.24,67.63839285714285
2015-10-15,154.65,2.24,69.04017857142857
2015-10-16,156.77,2.24,69.98660714285714
2015-10-19,156.27,2.24,69.76339285714286
2015-10-20,155.56,2.24,69.44642857142857
2015-10-21,152.86,2.24,68.24107142857143
2015-10-22,159.81,2.24,71.34375
2015-10-23,145.9,2.98,48.959731543624166
2015-10-26,150.17,2.98,50.39261744966443
2015-10-27,153.69,2.98,51.57382550335571
2015-10-28,157.84,2.98,52.966442953020135
2015-10-29,162.7,2.98,54.59731543624161
2015-10-30,160.14,2.98,53.738255033557046
2015-11-02,161.2,2.98,54.09395973154362
2015-11-03,160.89,2.98,53.989932885906036
2015-11-04,160.99,2.98,54.02348993288591
2015-11-05,158.66,2.98,53.241610738255034
2015-11-06,156.45,2.98,52.5
2015-11-09,155.5,2.98,52.18120805369128
2015-11-10,156.85,2.98,52.63422818791946
2015-11-11,158.92,2.98,53.32885906040268
2015-11-12,155.5,2.98,52.18120805369128
2015-11-13,151.07,2.98,50.694630872483216
2015-11-16,154.7,2.98,51.91275167785235
2015-11-17,157.27,2.98,52.775167785234906
2015-11-18,158.05,2.98,53.03691275167785
2015-11-19,159.72,2.98,53.59731543624161
2015-11-20,162.27,2.98,54.45302013422819
2015-11-23,164.48,2.98,55.194630872483216
2015-11-24,164.69,2.98,55.26510067114094
2015-11-25,166.82,2.98,55.97986577181208
2015-11-27,166.29,2.98,55.80201342281879
2015-11-30,162.52,2.98,54.53691275167785
2015-12-01,163.26,2.98,54.785234899328856
2015-12-02,161.41,2.98,54.16442953020134
2015-12-03,157.61,2.98,52.88926174496645
2015-12-04,160.19,2.98,53.75503355704698
2015-12-07,157.86,2.98,52.97315436241611
2015-12-08,157.66,2.98,52.90604026845637
2015-12-09,148.25,2.98,49.74832214765101
2015-12-10,149.17,2.98,50.05704697986577
2015-12-11,146.1,2.98,49.02684563758389
2015-12-14,144.03,2.98,48.33221476510067
2015-12-15,145.04,2.98,48.671140939597315
2015-12-16,153.1,2.98,51.375838926174495
2015-12-17,147.03,2.98,49.33892617449664
2015-12-18,142.27,2.98,47.74161073825504
2015-12-21,146.58,2.98,49.187919463087255
