date,SBUX,SBUX_EPS,PE Ratio
1999-04-23,4.0,0.01,400.0
1999-04-26,4.29,0.01,429.0
1999-04-27,4.88,0.01,488.0
1999-04-28,4.55,0.01,455.0
1999-04-29,4.49,0.01,449.0
1999-04-30,4.62,0.01,462.0
1999-05-03,4.69,0.01,469.00000000000006
1999-05-04,4.55,0.01,455.0
1999-05-05,4.69,0.01,469.00000000000006
1999-05-06,4.41,0.01,441.0
1999-05-07,4.33,0.01,433.0
1999-05-10,4.63,0.01,463.0
1999-05-11,4.84,0.01,484.0
1999-05-12,4.97,0.01,496.99999999999994
1999-05-13,4.84,0.01,484.0
1999-05-14,4.82,0.01,482.0
1999-05-17,4.94,0.01,494.00000000000006
1999-05-18,4.59,0.01,459.0
1999-05-19,4.63,0.01,463.0
1999-05-20,4.53,0.01,453.0
1999-05-21,4.57,0.01,457.0
1999-05-24,4.31,0.01,430.99999999999994
1999-05-25,4.23,0.01,423.00000000000006
1999-05-26,4.55,0.01,455.0
1999-05-27,4.46,0.01,446.0
1999-05-28,4.61,0.01,461.0
1999-06-01,4.39,0.01,438.99999999999994
1999-06-02,4.72,0.01,471.99999999999994
1999-06-03,4.49,0.01,449.0
1999-06-04,4.5,0.01,450.0
1999-06-07,4.52,0.01,451.99999999999994
1999-06-08,4.41,0.01,441.0
1999-06-09,4.35,0.01,434.99999999999994
1999-06-10,4.43,0.01,442.99999999999994
1999-06-11,4.38,0.01,438.0
1999-06-14,4.39,0.01,438.99999999999994
1999-06-15,4.59,0.01,459.0
1999-06-16,4.67,0.01,467.0
1999-06-17,4.64,0.01,463.99999999999994
1999-06-18,4.62,0.01,462.0
1999-06-21,4.81,0.01,480.99999999999994
1999-06-22,4.52,0.01,451.99999999999994
1999-06-23,4.73,0.01,473.00000000000006
1999-06-24,4.59,0.01,459.0
1999-06-25,4.44,0.01,444.00000000000006
1999-06-28,4.27,0.01,426.99999999999994
1999-06-29,4.54,0.01,454.0
1999-06-30,4.7,0.01,470.0
1999-07-01,3.37,0.01,337.0
1999-07-02,3.45,0.01,345.0
1999-07-06,3.32,0.01,332.0
1999-07-07,3.13,0.01,313.0
1999-07-08,3.08,0.01,308.0
1999-07-09,3.13,0.01,313.0
1999-07-12,3.14,0.01,314.0
1999-07-13,3.2,0.01,320.0
1999-07-14,3.31,0.01,331.0
1999-07-15,3.23,0.01,323.0
1999-07-16,3.17,0.01,317.0
1999-07-19,3.13,0.01,313.0
1999-07-20,3.11,0.01,311.0
1999-07-21,3.16,0.01,316.0
1999-07-22,2.99,0.01,299.0
1999-07-23,3.23,0.01,323.0
1999-07-26,3.1,0.01,310.0
1999-07-27,3.12,0.01,312.0
1999-07-28,3.07,0.01,307.0
1999-07-29,3.0,0.01,300.0
1999-07-30,2.91,0.01,291.0
1999-08-02,2.87,0.01,287.0
1999-08-03,2.83,0.01,283.0
1999-08-04,2.73,0.01,273.0
1999-08-05,2.76,0.01,276.0
1999-08-06,2.64,0.01,264.0
1999-08-09,2.6,0.01,260.0
1999-08-10,2.51,0.01,250.99999999999997
1999-08-11,2.7,0.01,270.0
1999-08-12,2.57,0.01,257.0
1999-08-13,2.59,0.01,259.0
1999-08-16,2.61,0.01,261.0
1999-08-17,2.55,0.01,254.99999999999997
1999-08-18,2.58,0.01,258.0
1999-08-19,2.56,0.01,256.0
1999-08-20,2.56,0.01,256.0
1999-08-23,2.69,0.01,269.0
1999-08-24,2.72,0.01,272.0
1999-08-25,2.7,0.01,270.0
1999-08-26,2.72,0.01,272.0
1999-08-27,2.97,0.01,297.0
1999-08-30,2.77,0.01,277.0
1999-08-31,2.86,0.01,286.0
1999-09-01,2.88,0.01,288.0
1999-09-02,2.78,0.01,278.0
1999-09-03,2.91,0.01,291.0
1999-09-07,2.88,0.01,288.0
1999-09-08,2.78,0.01,278.0
1999-09-09,2.75,0.01,275.0
1999-09-10,2.73,0.01,273.0
1999-09-13,2.75,0.01,275.0
1999-09-14,2.84,0.01,284.0
1999-09-15,2.73,0.01,273.0
1999-09-16,2.67,0.01,267.0
1999-09-17,2.75,0.01,275.0
1999-09-20,2.63,0.01,263.0
1999-09-21,2.56,0.01,256.0
1999-09-22,2.63,0.01,263.0
1999-09-23,2.88,0.01,288.0
1999-09-24,2.98,0.01,298.0
1999-09-27,2.92,0.01,292.0
1999-09-28,3.25,0.01,325.0
1999-09-29,3.12,0.01,312.0
1999-09-30,3.1,0.01,310.0
1999-10-01,3.0,0.01,300.0
1999-10-04,2.91,0.01,291.0
1999-10-05,2.82,0.01,282.0
1999-10-06,3.0,0.01,300.0
1999-10-07,2.95,0.01,295.0
1999-10-08,3.02,0.01,302.0
1999-10-11,2.98,0.01,298.0
1999-10-12,2.91,0.01,291.0
1999-10-13,2.82,0.01,282.0
1999-10-14,2.83,0.01,283.0
1999-10-15,2.75,0.01,275.0
1999-10-18,2.7,0.01,270.0
1999-10-19,2.72,0.01,272.0
1999-10-20,2.82,0.01,282.0
1999-10-21,2.94,0.01,294.0
1999-10-22,2.92,0.01,292.0
1999-10-25,2.98,0.01,298.0
1999-10-26,3.05,0.01,305.0
1999-10-27,3.11,0.01,311.0
1999-10-28,3.25,0.01,325.0
1999-10-29,3.4,0.01,340.0
1999-11-01,3.38,0.01,338.0
1999-11-02,3.38,0.01,338.0
1999-11-03,3.33,0.01,333.0
1999-11-04,3.32,0.01,332.0
1999-11-05,3.59,0.01,359.0
1999-11-08,3.62,0.01,362.0
1999-11-09,3.63,0.01,363.0
1999-11-10,3.54,0.01,354.0
1999-11-11,3.54,0.01,354.0
1999-11-12,3.53,0.01,353.0
1999-11-15,3.52,0.01,352.0
1999-11-16,3.55,0.01,355.0
1999-11-17,3.61,0.01,361.0
1999-11-18,3.77,0.01,377.0
1999-11-19,3.55,0.01,355.0
1999-11-22,3.47,0.01,347.0
1999-11-23,3.38,0.01,338.0
1999-11-24,3.44,0.01,344.0
1999-11-26,3.34,0.01,334.0
1999-11-29,3.34,0.01,334.0
1999-11-30,3.32,0.01,332.0
1999-12-01,3.32,0.01,332.0
1999-12-02,3.46,0.01,346.0
1999-12-03,3.48,0.01,348.0
1999-12-06,3.37,0.01,337.0
1999-12-07,3.38,0.01,338.0
1999-12-08,3.23,0.01,323.0
1999-12-09,3.01,0.01,301.0
1999-12-10,3.16,0.01,316.0
1999-12-13,3.16,0.01,316.0
1999-12-14,3.09,0.01,309.0
1999-12-15,3.16,0.01,316.0
1999-12-16,3.16,0.01,316.0
1999-12-17,3.27,0.01,327.0
1999-12-20,3.25,0.01,325.0
1999-12-21,3.21,0.01,321.0
1999-12-22,3.19,0.01,319.0
1999-12-23,3.16,0.01,316.0
1999-12-27,3.11,0.01,311.0
1999-12-28,3.15,0.01,315.0
1999-12-29,3.09,0.01,309.0
1999-12-30,3.02,0.01,302.0
1999-12-31,3.03,0.01,303.0
2000-01-03,3.08,0.01,308.0
2000-01-04,2.98,0.01,298.0
2000-01-05,3.02,0.01,302.0
2000-01-06,3.13,0.01,313.0
2000-01-07,3.12,0.01,312.0
2000-01-10,3.25,0.01,325.0
2000-01-11,3.16,0.01,316.0
2000-01-12,3.16,0.01,316.0
2000-01-13,3.39,0.01,339.0
2000-01-14,3.3,0.01,330.0
2000-01-18,3.26,0.01,326.0
2000-01-19,3.19,0.01,319.0
2000-01-20,3.13,0.01,313.0
2000-01-21,3.12,0.01,312.0
2000-01-24,3.07,0.01,307.0
2000-01-25,3.25,0.01,325.0
2000-01-26,3.63,0.01,363.0
2000-01-27,3.61,0.01,361.0
2000-01-28,3.73,0.01,373.0
2000-01-31,4.0,0.01,400.0
2000-02-01,4.04,0.01,404.0
2000-02-02,3.98,0.01,398.0
2000-02-03,3.93,0.01,393.0
2000-02-04,4.3,0.01,430.0
2000-02-07,4.28,0.01,428.0
2000-02-08,4.38,0.01,438.0
2000-02-09,4.31,0.01,430.99999999999994
2000-02-10,4.0,0.01,400.0
2000-02-11,4.11,0.01,411.0
2000-02-14,4.24,0.01,424.0
2000-02-15,4.33,0.01,433.0
2000-02-16,4.27,0.01,426.99999999999994
2000-02-17,4.33,0.01,433.0
2000-02-18,4.14,0.01,413.99999999999994
2000-02-22,4.15,0.01,415.0
2000-02-23,4.36,0.01,436.0
2000-02-24,4.38,0.01,438.0
2000-02-25,4.22,0.01,421.99999999999994
2000-02-28,4.26,0.01,425.99999999999994
2000-02-29,4.39,0.01,438.99999999999994
2000-03-01,4.34,0.01,434.0
2000-03-02,4.16,0.01,416.0
2000-03-03,4.65,0.01,465.0
2000-03-06,4.48,0.01,448.00000000000006
2000-03-07,4.27,0.01,426.99999999999994
2000-03-08,4.23,0.01,423.00000000000006
2000-03-09,4.52,0.01,451.99999999999994
2000-03-10,4.45,0.01,445.0
2000-03-13,4.34,0.01,434.0
2000-03-14,4.18,0.01,417.99999999999994
2000-03-15,4.4,0.01,440.0
2000-03-16,4.8,0.01,480.0
2000-03-17,4.63,0.01,463.0
2000-03-20,4.4,0.01,440.0
2000-03-21,4.88,0.01,488.0
2000-03-22,4.89,0.01,488.99999999999994
2000-03-23,4.92,0.01,492.0
2000-03-24,4.83,0.01,483.0
2000-03-27,4.89,0.01,488.99999999999994
2000-03-28,4.74,0.01,474.0
2000-03-29,4.96,0.01,496.0
2000-03-30,4.97,0.01,496.99999999999994
2000-03-31,5.6,0.01,560.0
2000-04-03,5.18,0.01,518.0
2000-04-04,5.43,0.01,543.0
2000-04-05,4.95,0.01,495.0
2000-04-06,4.7,0.01,470.0
2000-04-07,5.01,0.01,500.99999999999994
2000-04-10,4.58,0.01,458.0
2000-04-11,4.74,0.01,474.0
2000-04-12,4.7,0.01,470.0
2000-04-13,4.98,0.01,498.00000000000006
2000-04-14,4.4,0.01,440.0
2000-04-17,4.52,0.01,451.99999999999994
2000-04-18,4.68,0.01,467.99999999999994
2000-04-19,4.66,0.01,466.0
2000-04-20,4.68,0.01,467.99999999999994
2000-04-24,4.99,0.01,499.0
2000-04-25,4.77,0.01,476.99999999999994
2000-04-26,4.64,0.01,463.99999999999994
2000-04-27,4.63,0.01,463.0
2000-04-28,3.78,0.01,378.0
2000-05-01,3.87,0.01,387.0
2000-05-02,3.99,0.01,399.0
2000-05-03,3.98,0.01,398.0
2000-05-04,4.18,0.01,417.99999999999994
2000-05-05,4.21,0.01,421.0
2000-05-08,4.13,0.01,413.0
2000-05-09,4.17,0.01,417.0
2000-05-10,4.07,0.01,407.0
2000-05-11,4.16,0.01,416.0
2000-05-12,4.07,0.01,407.0
2000-05-15,4.06,0.01,405.99999999999994
2000-05-16,4.16,0.01,416.0
2000-05-17,4.05,0.02,202.5
2000-05-18,3.84,0.02,192.0
2000-05-19,3.77,0.02,188.5
2000-05-22,3.73,0.02,186.5
2000-05-23,3.54,0.02,177.0
2000-05-24,3.88,0.02,194.0
2000-05-25,3.73,0.02,186.5
2000-05-26,3.64,0.02,182.0
2000-05-30,4.13,0.02,206.5
2000-05-31,4.25,0.02,212.5
2000-06-01,4.31,0.02,215.49999999999997
2000-06-02,4.6,0.02,229.99999999999997
2000-06-05,4.45,0.02,222.5
2000-06-06,4.69,0.02,234.50000000000003
2000-06-07,4.32,0.02,216.0
2000-06-08,4.41,0.02,220.5
2000-06-09,4.47,0.02,223.49999999999997
2000-06-12,4.23,0.02,211.50000000000003
2000-06-13,4.49,0.02,224.5
2000-06-14,4.4,0.02,220.0
2000-06-15,4.34,0.02,217.0
2000-06-16,4.36,0.02,218.0
2000-06-19,4.39,0.02,219.49999999999997
2000-06-20,4.44,0.02,222.00000000000003
2000-06-21,4.52,0.02,225.99999999999997
2000-06-22,4.48,0.02,224.00000000000003
2000-06-23,4.41,0.02,220.5
2000-06-26,4.53,0.02,226.5
2000-06-27,4.69,0.02,234.50000000000003
2000-06-28,4.77,0.02,238.49999999999997
2000-06-29,4.73,0.02,236.50000000000003
2000-06-30,4.77,0.02,238.49999999999997
2000-07-03,4.81,0.02,240.49999999999997
2000-07-05,4.79,0.02,239.5
2000-07-06,4.76,0.02,237.99999999999997
2000-07-07,5.23,0.02,261.5
2000-07-10,4.97,0.02,248.49999999999997
2000-07-11,4.99,0.02,249.5
2000-07-12,5.04,0.02,252.0
2000-07-13,5.0,0.02,250.0
2000-07-14,5.0,0.02,250.0
2000-07-17,4.98,0.02,249.00000000000003
2000-07-18,4.97,0.02,248.49999999999997
2000-07-19,4.97,0.02,248.49999999999997
2000-07-20,5.0,0.02,250.0
2000-07-21,4.99,0.02,249.5
2000-07-24,4.96,0.02,248.0
2000-07-25,4.82,0.02,241.0
2000-07-26,4.71,0.02,235.5
2000-07-27,4.52,0.02,225.99999999999997
2000-07-28,4.63,0.02,231.5
2000-07-31,4.69,0.02,234.50000000000003
2000-08-01,4.74,0.02,237.0
2000-08-02,4.91,0.02,245.5
2000-08-03,5.01,0.02,250.49999999999997
2000-08-04,5.21,0.02,260.5
2000-08-07,5.35,0.02,267.5
2000-08-08,5.36,0.02,268.0
2000-08-09,5.38,0.02,269.0
2000-08-10,5.36,0.02,268.0
2000-08-11,5.34,0.02,267.0
2000-08-14,5.24,0.02,262.0
2000-08-15,5.09,0.02,254.5
2000-08-16,5.05,0.02,252.5
2000-08-17,4.78,0.02,239.0
2000-08-18,4.58,0.02,229.0
2000-08-21,4.66,0.02,233.0
2000-08-22,4.69,0.02,234.50000000000003
2000-08-23,4.48,0.02,224.00000000000003
2000-08-24,4.52,0.02,225.99999999999997
2000-08-25,4.47,0.02,223.49999999999997
2000-08-28,4.51,0.02,225.49999999999997
2000-08-29,4.39,0.02,219.49999999999997
2000-08-30,4.59,0.02,229.5
2000-08-31,4.58,0.02,229.0
2000-09-01,4.71,0.02,235.5
2000-09-05,4.7,0.02,235.0
2000-09-06,4.62,0.02,231.0
2000-09-07,4.7,0.02,235.0
2000-09-08,4.53,0.02,226.5
2000-09-11,4.55,0.02,227.5
2000-09-12,4.67,0.02,233.5
2000-09-13,4.87,0.02,243.5
2000-09-14,4.74,0.02,237.0
2000-09-15,4.84,0.02,242.0
2000-09-18,4.69,0.02,234.50000000000003
2000-09-19,4.7,0.02,235.0
2000-09-20,4.73,0.02,236.50000000000003
2000-09-21,4.83,0.02,241.5
2000-09-22,4.89,0.02,244.49999999999997
2000-09-25,4.99,0.02,249.5
2000-09-26,4.94,0.02,247.00000000000003
2000-09-27,4.98,0.02,249.00000000000003
2000-09-28,5.13,0.02,256.5
2000-09-29,5.01,0.02,250.49999999999997
2000-10-02,5.05,0.02,252.5
2000-10-03,4.94,0.02,247.00000000000003
2000-10-04,5.09,0.02,254.5
2000-10-05,5.13,0.02,256.5
2000-10-06,5.02,0.02,250.99999999999997
2000-10-09,5.06,0.02,252.99999999999997
2000-10-10,5.07,0.02,253.5
2000-10-11,5.01,0.02,250.49999999999997
2000-10-12,4.79,0.02,239.5
2000-10-13,4.91,0.02,245.5
2000-10-16,5.07,0.02,253.5
2000-10-17,4.97,0.02,248.49999999999997
2000-10-18,5.04,0.02,252.0
2000-10-19,5.13,0.02,256.5
2000-10-20,5.04,0.02,252.0
2000-10-23,5.0,0.02,250.0
2000-10-24,5.05,0.02,252.5
2000-10-25,5.09,0.02,254.5
2000-10-26,5.13,0.02,256.5
2000-10-27,4.97,0.02,248.49999999999997
2000-10-30,5.2,0.02,260.0
2000-10-31,5.59,0.02,279.5
2000-11-01,5.57,0.02,278.5
2000-11-02,5.63,0.02,281.5
2000-11-03,5.85,0.02,292.5
2000-11-06,5.84,0.02,292.0
2000-11-07,5.88,0.02,294.0
2000-11-08,5.6,0.02,280.0
2000-11-09,5.6,0.02,280.0
2000-11-10,5.56,0.02,278.0
2000-11-13,5.55,0.02,277.5
2000-11-14,5.88,0.02,294.0
2000-11-15,5.95,0.02,297.5
2000-11-16,5.78,0.02,289.0
2000-11-17,5.99,0.02,299.5
2000-11-20,6.23,0.02,311.5
2000-11-21,5.93,0.02,296.5
2000-11-22,6.09,0.02,304.5
2000-11-24,6.0,0.02,300.0
2000-11-27,5.63,0.02,281.5
2000-11-28,5.57,0.02,278.5
2000-11-29,5.69,0.02,284.5
2000-11-30,5.7,0.02,285.0
2000-12-01,5.53,0.02,276.5
2000-12-04,5.61,0.02,280.5
2000-12-05,5.78,0.02,289.0
2000-12-06,5.75,0.02,287.5
2000-12-07,5.85,0.02,292.5
2000-12-08,5.86,0.02,293.0
2000-12-11,5.51,0.02,275.5
2000-12-12,5.62,0.02,281.0
2000-12-13,5.51,0.02,275.5
2000-12-14,5.45,0.02,272.5
2000-12-15,5.23,0.02,261.5
2000-12-18,5.45,0.02,272.5
2000-12-19,5.64,0.02,282.0
2000-12-20,5.5,0.02,275.0
2000-12-21,5.62,0.02,281.0
2000-12-22,5.66,0.02,283.0
2000-12-26,5.63,0.02,281.5
2000-12-27,5.53,0.02,276.5
2000-12-28,5.55,0.02,277.5
2000-12-29,5.53,0.02,276.5
2001-01-02,5.26,0.02,263.0
2001-01-03,5.41,0.02,270.5
2001-01-04,5.14,0.02,257.0
2001-01-05,5.22,0.02,261.0
2001-01-08,5.3,0.02,265.0
2001-01-09,5.22,0.02,261.0
2001-01-10,5.5,0.02,275.0
2001-01-11,5.54,0.02,277.0
2001-01-12,5.59,0.02,279.5
2001-01-16,5.6,0.02,280.0
2001-01-17,5.6,0.02,280.0
2001-01-18,5.68,0.02,284.0
2001-01-19,5.79,0.02,289.5
2001-01-22,5.66,0.02,283.0
2001-01-23,5.8,0.02,290.0
2001-01-24,5.42,0.02,271.0
2001-01-25,5.35,0.02,267.5
2001-01-26,5.7,0.02,285.0
2001-01-29,6.16,0.02,308.0
2001-01-30,6.09,0.02,304.5
2001-01-31,6.24,0.02,312.0
2001-02-01,6.13,0.02,306.5
2001-02-02,5.98,0.02,299.0
2001-02-05,5.99,0.02,299.5
2001-02-06,6.23,0.02,311.5
2001-02-07,6.23,0.02,311.5
2001-02-08,6.08,0.02,304.0
2001-02-09,6.04,0.02,302.0
2001-02-12,6.25,0.02,312.5
2001-02-13,6.08,0.02,304.0
2001-02-14,5.98,0.02,299.0
2001-02-15,6.16,0.02,308.0
2001-02-16,6.12,0.02,306.0
2001-02-20,6.04,0.02,302.0
2001-02-21,5.98,0.02,299.0
2001-02-22,5.92,0.02,296.0
2001-02-23,5.96,0.02,298.0
2001-02-26,5.98,0.02,299.0
2001-02-27,6.03,0.02,301.5
2001-02-28,5.95,0.02,297.5
2001-03-01,5.95,0.02,297.5
2001-03-02,5.94,0.02,297.0
2001-03-05,5.84,0.02,292.0
2001-03-06,5.84,0.02,292.0
2001-03-07,5.77,0.02,288.5
2001-03-08,5.95,0.02,297.5
2001-03-09,5.89,0.02,294.5
2001-03-12,5.62,0.02,281.0
2001-03-13,5.59,0.02,279.5
2001-03-14,5.41,0.02,270.5
2001-03-15,5.46,0.02,273.0
2001-03-16,5.48,0.02,274.0
2001-03-19,5.54,0.02,277.0
2001-03-20,5.41,0.02,270.5
2001-03-21,5.12,0.02,256.0
2001-03-22,5.01,0.02,250.49999999999997
2001-03-23,5.11,0.02,255.5
2001-03-26,5.2,0.02,260.0
2001-03-27,5.09,0.02,254.5
2001-03-28,5.15,0.02,257.5
2001-03-29,5.24,0.02,262.0
2001-03-30,5.3,0.02,265.0
2001-04-02,5.38,0.02,269.0
2001-04-03,5.22,0.02,261.0
2001-04-04,5.12,0.02,256.0
2001-04-05,5.12,0.02,256.0
2001-04-06,4.66,0.02,233.0
2001-04-09,4.83,0.02,241.5
2001-04-10,5.0,0.02,250.0
2001-04-11,5.03,0.02,251.5
2001-04-12,4.75,0.02,237.5
2001-04-16,4.82,0.02,241.0
2001-04-17,4.87,0.02,243.5
2001-04-18,5.19,0.02,259.5
2001-04-19,5.16,0.02,258.0
2001-04-20,5.03,0.02,251.5
2001-04-23,4.88,0.02,244.0
2001-04-24,4.71,0.02,235.5
2001-04-25,4.97,0.02,248.49999999999997
2001-04-26,4.96,0.02,248.0
2001-04-27,4.65,0.02,232.5
2001-04-30,4.84,0.02,242.0
2001-05-01,5.01,0.02,250.49999999999997
2001-05-02,4.93,0.02,246.49999999999997
2001-05-03,4.74,0.02,237.0
2001-05-04,4.75,0.02,237.5
2001-05-07,4.72,0.02,235.99999999999997
2001-05-08,4.65,0.02,232.5
2001-05-09,4.68,0.02,233.99999999999997
2001-05-10,4.65,0.02,232.5
2001-05-11,4.73,0.02,236.50000000000003
2001-05-14,4.83,0.02,241.5
2001-05-15,4.89,0.02,244.49999999999997
2001-05-16,5.01,0.02,250.49999999999997
2001-05-17,5.18,0.02,259.0
2001-05-18,5.18,0.02,259.0
2001-05-21,5.28,0.02,264.0
2001-05-22,5.3,0.02,265.0
2001-05-23,5.02,0.02,250.99999999999997
2001-05-24,5.1,0.02,254.99999999999997
2001-05-25,5.1,0.02,254.99999999999997
2001-05-29,4.97,0.02,248.49999999999997
2001-05-30,5.02,0.02,250.99999999999997
2001-05-31,4.88,0.02,244.0
2001-06-01,4.9,0.02,245.0
2001-06-04,4.8,0.02,240.0
2001-06-05,4.93,0.02,246.49999999999997
2001-06-06,4.81,0.02,240.49999999999997
2001-06-07,4.85,0.02,242.49999999999997
2001-06-08,4.76,0.02,237.99999999999997
2001-06-11,4.81,0.02,240.49999999999997
2001-06-12,4.85,0.02,242.49999999999997
2001-06-13,4.89,0.02,244.49999999999997
2001-06-14,4.8,0.02,240.0
2001-06-15,4.89,0.02,244.49999999999997
2001-06-18,4.93,0.02,246.49999999999997
2001-06-19,5.08,0.02,254.0
2001-06-20,5.24,0.02,262.0
2001-06-21,5.71,0.02,285.5
2001-06-22,5.51,0.02,275.5
2001-06-25,5.54,0.02,277.0
2001-06-26,5.47,0.02,273.5
2001-06-27,5.48,0.02,274.0
2001-06-28,5.66,0.02,283.0
2001-06-29,5.75,0.02,287.5
2001-07-02,5.69,0.02,284.5
2001-07-03,5.5,0.02,275.0
2001-07-05,5.48,0.02,274.0
2001-07-06,5.12,0.02,256.0
2001-07-09,5.24,0.02,262.0
2001-07-10,5.11,0.02,255.5
2001-07-11,5.17,0.02,258.5
2001-07-12,5.18,0.02,259.0
2001-07-13,5.13,0.02,256.5
2001-07-16,5.03,0.02,251.5
2001-07-17,5.02,0.02,250.99999999999997
2001-07-18,4.89,0.02,244.49999999999997
2001-07-19,4.86,0.02,243.0
2001-07-20,5.06,0.02,252.99999999999997
2001-07-23,4.92,0.02,246.0
2001-07-24,4.96,0.02,248.0
2001-07-25,4.9,0.02,245.0
2001-07-26,4.75,0.02,237.5
2001-07-27,4.69,0.02,234.50000000000003
2001-07-30,4.6,0.02,229.99999999999997
2001-07-31,4.51,0.02,225.49999999999997
2001-08-01,4.6,0.02,229.99999999999997
2001-08-02,4.62,0.02,231.0
2001-08-03,4.46,0.02,223.0
2001-08-06,4.38,0.02,219.0
2001-08-07,4.47,0.02,223.49999999999997
2001-08-08,4.4,0.02,220.0
2001-08-09,4.54,0.02,227.0
2001-08-10,4.49,0.02,224.5
2001-08-13,4.58,0.02,229.0
2001-08-14,4.5,0.02,225.0
2001-08-15,4.45,0.03,148.33333333333334
2001-08-16,4.52,0.03,150.66666666666666
2001-08-17,4.49,0.03,149.66666666666669
2001-08-20,4.68,0.03,156.0
2001-08-21,4.71,0.03,157.0
2001-08-22,4.7,0.03,156.66666666666669
2001-08-23,4.68,0.03,156.0
2001-08-24,4.64,0.03,154.66666666666666
2001-08-27,4.63,0.03,154.33333333333334
2001-08-28,4.46,0.03,148.66666666666666
2001-08-29,4.37,0.03,145.66666666666669
2001-08-30,4.36,0.03,145.33333333333334
2001-08-31,4.22,0.03,140.66666666666666
2001-09-04,4.12,0.03,137.33333333333334
2001-09-05,4.16,0.03,138.66666666666669
2001-09-06,4.06,0.03,135.33333333333331
2001-09-07,4.03,0.03,134.33333333333334
2001-09-10,4.11,0.03,137.00000000000003
2001-09-17,3.88,0.03,129.33333333333334
2001-09-18,3.9,0.03,130.0
2001-09-19,3.83,0.03,127.66666666666667
2001-09-20,3.67,0.03,122.33333333333333
2001-09-21,3.57,0.03,119.0
2001-09-24,3.74,0.03,124.66666666666667
2001-09-25,3.76,0.03,125.33333333333333
2001-09-26,3.5,0.03,116.66666666666667
2001-09-27,3.63,0.03,121.0
2001-09-28,3.74,0.03,124.66666666666667
2001-10-01,3.7,0.03,123.33333333333334
2001-10-02,3.64,0.03,121.33333333333334
2001-10-03,3.92,0.03,130.66666666666666
2001-10-04,3.77,0.03,125.66666666666667
2001-10-05,4.24,0.03,141.33333333333334
2001-10-08,4.27,0.03,142.33333333333331
2001-10-09,4.11,0.03,137.00000000000003
2001-10-10,4.2,0.03,140.0
2001-10-11,4.26,0.03,142.0
2001-10-12,4.0,0.03,133.33333333333334
2001-10-15,4.11,0.03,137.00000000000003
2001-10-16,4.22,0.03,140.66666666666666
2001-10-17,3.97,0.03,132.33333333333334
2001-10-18,4.08,0.03,136.0
2001-10-19,4.15,0.03,138.33333333333334
2001-10-22,4.3,0.03,143.33333333333334
2001-10-23,4.3,0.03,143.33333333333334
2001-10-24,4.35,0.03,145.0
2001-10-25,4.45,0.03,148.33333333333334
2001-10-26,4.47,0.03,149.0
2001-10-29,4.24,0.03,141.33333333333334
2001-10-30,4.33,0.03,144.33333333333334
2001-10-31,4.28,0.03,142.66666666666669
2001-11-01,4.32,0.03,144.00000000000003
2001-11-02,4.47,0.03,149.0
2001-11-05,4.65,0.03,155.00000000000003
2001-11-06,4.82,0.03,160.66666666666669
2001-11-07,4.75,0.03,158.33333333333334
2001-11-08,4.72,0.03,157.33333333333334
2001-11-09,4.76,0.03,158.66666666666666
2001-11-12,4.78,0.03,159.33333333333334
2001-11-13,4.83,0.03,161.0
2001-11-14,4.78,0.03,159.33333333333334
2001-11-15,4.79,0.03,159.66666666666669
2001-11-16,4.38,0.03,146.0
2001-11-19,4.35,0.03,145.0
2001-11-20,4.35,0.03,145.0
2001-11-21,4.33,0.03,144.33333333333334
2001-11-23,4.33,0.03,144.33333333333334
2001-11-26,4.34,0.03,144.66666666666666
2001-11-27,4.3,0.03,143.33333333333334
2001-11-28,4.23,0.03,141.00000000000003
2001-11-29,4.23,0.03,141.00000000000003
2001-11-30,4.43,0.03,147.66666666666666
2001-12-03,4.62,0.03,154.0
2001-12-04,4.92,0.03,164.0
2001-12-05,4.98,0.03,166.00000000000003
2001-12-06,4.89,0.03,163.0
2001-12-07,4.74,0.03,158.0
2001-12-10,4.78,0.03,159.33333333333334
2001-12-11,4.76,0.03,158.66666666666666
2001-12-12,4.69,0.03,156.33333333333334
2001-12-13,4.68,0.03,156.0
2001-12-14,4.8,0.03,160.0
2001-12-17,4.88,0.03,162.66666666666666
2001-12-18,4.88,0.03,162.66666666666666
2001-12-19,4.78,0.03,159.33333333333334
2001-12-20,4.6,0.03,153.33333333333331
2001-12-21,4.71,0.03,157.0
2001-12-24,4.72,0.03,157.33333333333334
2001-12-26,4.76,0.03,158.66666666666666
2001-12-27,4.84,0.03,161.33333333333334
2001-12-28,4.88,0.03,162.66666666666666
2001-12-31,4.76,0.03,158.66666666666666
2002-01-02,4.88,0.03,162.66666666666666
2002-01-03,5.11,0.03,170.33333333333334
2002-01-04,5.53,0.03,184.33333333333334
2002-01-07,5.46,0.03,182.0
2002-01-08,5.67,0.03,189.0
2002-01-09,5.47,0.03,182.33333333333334
2002-01-10,5.62,0.03,187.33333333333334
2002-01-11,5.47,0.03,182.33333333333334
2002-01-14,5.48,0.03,182.66666666666669
2002-01-15,5.48,0.03,182.66666666666669
2002-01-16,5.31,0.03,177.0
2002-01-17,5.5,0.03,183.33333333333334
2002-01-18,5.48,0.03,182.66666666666669
2002-01-22,5.35,0.03,178.33333333333331
2002-01-23,5.66,0.03,188.66666666666669
2002-01-24,5.79,0.03,193.0
2002-01-25,5.71,0.03,190.33333333333334
2002-01-28,5.72,0.03,190.66666666666666
