date,O,O_EPS,PE Ratio
2001-10-18,14.26,0.19,75.05263157894737
2001-10-19,14.23,0.19,74.89473684210526
2001-10-22,14.1,0.19,74.21052631578947
2001-10-23,14.08,0.19,74.10526315789474
2001-10-24,14.08,0.19,74.10526315789474
2001-10-25,14.1,0.19,74.21052631578947
2001-10-26,14.16,0.19,74.52631578947368
2001-10-29,14.15,0.19,74.47368421052632
2001-10-30,14.07,0.19,74.05263157894737
2001-10-31,14.3,0.19,75.26315789473685
2001-11-01,14.28,0.19,75.1578947368421
2001-11-02,14.26,0.19,75.05263157894737
2001-11-05,14.28,0.19,75.1578947368421
2001-11-06,14.38,0.19,75.6842105263158
2001-11-07,14.22,0.19,74.84210526315789
2001-11-08,14.28,0.19,75.1578947368421
2001-11-09,14.28,0.19,75.1578947368421
2001-11-12,14.33,0.19,75.42105263157895
2001-11-13,14.33,0.19,75.42105263157895
2001-11-14,14.48,0.2,72.39999999999999
2001-11-15,14.33,0.2,71.64999999999999
2001-11-16,14.35,0.2,71.75
2001-11-19,14.32,0.2,71.6
2001-11-20,14.4,0.2,72.0
2001-11-21,14.49,0.2,72.45
2001-11-23,14.46,0.2,72.3
2001-11-26,14.48,0.2,72.39999999999999
2001-11-27,14.5,0.2,72.5
2001-11-28,14.53,0.2,72.64999999999999
2001-11-29,14.5,0.2,72.5
2001-11-30,14.48,0.2,72.39999999999999
2001-12-03,14.37,0.2,71.85
2001-12-04,14.36,0.2,71.8
2001-12-05,14.35,0.2,71.75
2001-12-06,14.4,0.2,72.0
2001-12-07,14.48,0.2,72.39999999999999
2001-12-10,14.5,0.2,72.5
2001-12-11,14.45,0.2,72.24999999999999
2001-12-12,14.43,0.2,72.14999999999999
2001-12-13,14.43,0.2,72.14999999999999
2001-12-14,14.5,0.2,72.5
2001-12-17,14.73,0.2,73.64999999999999
2001-12-18,14.7,0.2,73.49999999999999
2001-12-19,14.68,0.2,73.39999999999999
2001-12-20,14.56,0.2,72.8
2001-12-21,14.76,0.2,73.8
2001-12-24,14.87,0.2,74.35
2001-12-26,14.98,0.2,74.89999999999999
2001-12-27,14.99,0.2,74.95
2001-12-28,14.87,0.2,74.35
2001-12-31,14.7,0.2,73.49999999999999
2002-01-02,14.65,0.2,73.25
2002-01-03,14.78,0.2,73.89999999999999
2002-01-04,14.85,0.2,74.25
2002-01-07,14.8,0.2,74.0
2002-01-08,14.9,0.2,74.5
2002-01-09,14.9,0.2,74.5
2002-01-10,14.93,0.2,74.64999999999999
2002-01-11,14.95,0.2,74.74999999999999
2002-01-14,15.25,0.2,76.25
2002-01-15,15.35,0.2,76.75
2002-01-16,15.24,0.2,76.2
2002-01-17,15.51,0.2,77.55
2002-01-18,15.53,0.2,77.64999999999999
2002-01-22,15.78,0.2,78.89999999999999
2002-01-23,15.83,0.2,79.14999999999999
2002-01-24,15.78,0.2,78.89999999999999
2002-01-25,15.58,0.2,77.89999999999999
2002-01-28,15.48,0.2,77.39999999999999
2002-01-29,15.5,0.2,77.5
2002-01-30,15.68,0.2,78.39999999999999
2002-01-31,15.48,0.2,77.39999999999999
2002-02-01,15.33,0.2,76.64999999999999
2002-02-04,15.55,0.2,77.75
2002-02-05,15.49,0.2,77.45
2002-02-06,15.49,0.2,77.45
2002-02-07,15.48,0.2,77.39999999999999
2002-02-08,15.82,0.2,79.1
2002-02-11,15.93,0.2,79.64999999999999
2002-02-12,15.95,0.2,79.74999999999999
2002-02-13,15.98,0.2,79.89999999999999
2002-02-14,15.76,0.2,78.8
2002-02-15,15.93,0.2,79.64999999999999
2002-02-19,15.84,0.2,79.19999999999999
2002-02-20,15.87,0.2,79.35
2002-02-21,15.65,0.2,78.25
2002-02-22,15.87,0.2,79.35
2002-02-25,15.93,0.2,79.64999999999999
2002-02-26,15.95,0.2,79.74999999999999
2002-02-27,15.82,0.2,79.1
2002-02-28,15.45,0.2,77.24999999999999
2002-03-01,15.7,0.2,78.49999999999999
2002-03-04,15.97,0.2,79.85
2002-03-05,16.1,0.2,80.5
2002-03-06,16.05,0.2,80.25
2002-03-07,15.95,0.2,79.74999999999999
2002-03-08,16.03,0.2,80.15
2002-03-11,16.0,0.2,80.0
2002-03-12,15.98,0.2,79.89999999999999
2002-03-13,16.0,0.2,80.0
2002-03-14,15.98,0.2,79.89999999999999
2002-03-15,16.03,0.2,80.15
2002-03-18,16.23,0.2,81.14999999999999
2002-03-19,16.25,0.2,81.25
2002-03-20,16.1,0.2,80.5
2002-03-21,16.15,0.2,80.74999999999999
2002-03-22,16.26,0.2,81.3
2002-03-25,16.3,0.2,81.5
2002-03-26,16.45,0.2,82.24999999999999
2002-03-27,16.48,0.2,82.39999999999999
2002-03-28,16.6,0.2,83.0
2002-04-01,16.56,0.2,82.79999999999998
2002-04-02,16.6,0.2,83.0
2002-04-03,16.59,0.2,82.94999999999999
2002-04-04,16.6,0.2,83.0
2002-04-05,16.5,0.2,82.5
2002-04-08,16.62,0.2,83.1
2002-04-09,16.89,0.2,84.45
2002-04-10,17.06,0.2,85.29999999999998
2002-04-11,17.03,0.2,85.15
2002-04-12,17.33,0.2,86.64999999999999
2002-04-15,17.0,0.2,85.0
2002-04-16,16.89,0.2,84.45
2002-04-17,16.23,0.2,81.14999999999999
2002-04-18,16.51,0.2,82.55
2002-04-19,16.34,0.2,81.69999999999999
2002-04-22,16.36,0.2,81.8
2002-04-23,16.2,0.2,80.99999999999999
2002-04-24,16.21,0.2,81.05
2002-04-25,16.52,0.2,82.6
2002-04-26,16.43,0.2,82.14999999999999
2002-04-29,16.41,0.2,82.05
2002-04-30,16.88,0.2,84.39999999999999
2002-05-01,16.9,0.2,84.49999999999999
2002-05-02,17.13,0.2,85.64999999999999
2002-05-03,17.04,0.2,85.19999999999999
2002-05-06,16.88,0.2,84.39999999999999
2002-05-07,16.77,0.2,83.85
2002-05-08,16.63,0.2,83.14999999999999
2002-05-09,16.7,0.2,83.49999999999999
2002-05-10,16.53,0.2,82.65
2002-05-13,16.59,0.2,82.94999999999999
2002-05-14,16.73,0.21,79.66666666666667
2002-05-15,16.95,0.21,80.71428571428571
2002-05-16,16.78,0.21,79.90476190476191
2002-05-17,16.74,0.21,79.71428571428571
2002-05-20,16.78,0.21,79.90476190476191
2002-05-21,16.78,0.21,79.90476190476191
2002-05-22,16.8,0.21,80.0
2002-05-23,17.02,0.21,81.04761904761905
2002-05-24,17.0,0.21,80.95238095238095
2002-05-28,17.15,0.21,81.66666666666666
2002-05-29,17.3,0.21,82.3809523809524
2002-05-30,17.29,0.21,82.33333333333333
2002-05-31,17.15,0.21,81.66666666666666
2002-06-03,17.08,0.21,81.33333333333333
2002-06-04,17.15,0.21,81.66666666666666
2002-06-05,17.12,0.21,81.52380952380953
2002-06-06,16.96,0.21,80.76190476190477
2002-06-07,16.89,0.21,80.42857142857143
2002-06-10,16.81,0.21,80.04761904761905
2002-06-11,17.0,0.21,80.95238095238095
2002-06-12,17.2,0.21,81.9047619047619
2002-06-13,17.08,0.21,81.33333333333333
2002-06-14,17.3,0.21,82.3809523809524
2002-06-17,17.47,0.21,83.19047619047619
2002-06-18,17.48,0.21,83.23809523809524
2002-06-19,17.38,0.21,82.76190476190476
2002-06-20,17.58,0.21,83.71428571428571
2002-06-21,17.86,0.21,85.04761904761905
2002-06-24,17.95,0.21,85.47619047619048
2002-06-25,17.92,0.21,85.33333333333334
2002-06-26,18.13,0.21,86.33333333333333
2002-06-27,18.28,0.21,87.04761904761905
2002-06-28,18.46,0.21,87.90476190476191
2002-07-01,18.2,0.21,86.66666666666667
2002-07-02,17.84,0.21,84.95238095238095
2002-07-03,17.65,0.21,84.04761904761905
2002-07-05,17.83,0.21,84.9047619047619
2002-07-08,17.64,0.21,84.0
2002-07-09,17.77,0.21,84.61904761904762
2002-07-10,17.68,0.21,84.19047619047619
2002-07-11,17.03,0.21,81.0952380952381
2002-07-12,16.79,0.21,79.95238095238095
2002-07-15,16.55,0.21,78.80952380952381
2002-07-16,16.92,0.21,80.57142857142858
2002-07-17,16.88,0.21,80.38095238095238
2002-07-18,16.7,0.21,79.52380952380952
2002-07-19,16.21,0.21,77.1904761904762
2002-07-22,16.05,0.21,76.42857142857143
2002-07-23,14.68,0.21,69.90476190476191
2002-07-24,14.8,0.21,70.47619047619048
2002-07-25,15.33,0.21,73.0
2002-07-26,16.5,0.21,78.57142857142857
2002-07-29,16.7,0.21,79.52380952380952
2002-07-30,16.65,0.21,79.28571428571428
2002-07-31,16.9,0.21,80.47619047619047
2002-08-01,16.78,0.21,79.90476190476191
2002-08-02,16.33,0.21,77.76190476190476
2002-08-05,16.1,0.21,76.66666666666667
2002-08-06,16.45,0.21,78.33333333333333
2002-08-07,16.8,0.21,80.0
2002-08-08,16.65,0.21,79.28571428571428
2002-08-09,16.67,0.22,75.77272727272728
2002-08-12,16.63,0.22,75.59090909090908
2002-08-13,16.32,0.22,74.18181818181819
2002-08-14,16.67,0.22,75.77272727272728
2002-08-15,16.67,0.22,75.77272727272728
2002-08-16,16.85,0.22,76.5909090909091
2002-08-19,16.73,0.22,76.04545454545455
2002-08-20,16.6,0.22,75.45454545454547
2002-08-21,16.83,0.22,76.49999999999999
2002-08-22,16.75,0.22,76.13636363636364
2002-08-23,16.71,0.22,75.95454545454545
2002-08-26,17.0,0.22,77.27272727272727
2002-08-27,16.78,0.22,76.27272727272728
2002-08-28,17.1,0.22,77.72727272727273
2002-08-29,17.0,0.22,77.27272727272727
2002-08-30,16.9,0.22,76.81818181818181
2002-09-03,16.7,0.22,75.9090909090909
2002-09-04,16.9,0.22,76.81818181818181
2002-09-05,16.67,0.22,75.77272727272728
2002-09-06,16.92,0.22,76.90909090909092
2002-09-09,16.8,0.22,76.36363636363636
2002-09-10,16.8,0.22,76.36363636363636
2002-09-11,16.83,0.22,76.49999999999999
2002-09-12,16.8,0.22,76.36363636363636
2002-09-13,17.03,0.22,77.40909090909092
2002-09-16,16.99,0.22,77.22727272727272
2002-09-17,16.85,0.22,76.5909090909091
2002-09-18,16.95,0.22,77.04545454545455
2002-09-19,16.75,0.22,76.13636363636364
2002-09-20,17.2,0.22,78.18181818181817
2002-09-23,16.96,0.22,77.0909090909091
2002-09-24,17.03,0.22,77.40909090909092
2002-09-25,17.09,0.22,77.68181818181819
2002-09-26,17.6,0.22,80.0
2002-09-27,17.1,0.22,77.72727272727273
2002-09-30,17.08,0.22,77.63636363636363
2002-10-01,17.14,0.22,77.9090909090909
2002-10-02,16.97,0.22,77.13636363636363
2002-10-03,16.92,0.22,76.90909090909092
2002-10-04,16.65,0.22,75.68181818181817
2002-10-07,16.39,0.22,74.5
2002-10-08,16.36,0.22,74.36363636363636
2002-10-09,15.8,0.22,71.81818181818183
2002-10-10,15.88,0.22,72.18181818181819
2002-10-11,16.07,0.22,73.04545454545455
2002-10-14,15.83,0.22,71.95454545454545
2002-10-15,16.3,0.22,74.0909090909091
2002-10-16,16.05,0.22,72.95454545454545
2002-10-17,16.4,0.22,74.54545454545453
2002-10-18,16.67,0.22,75.77272727272728
2002-10-21,16.5,0.22,75.0
2002-10-22,16.33,0.22,74.22727272727272
2002-10-23,16.37,0.22,74.4090909090909
2002-10-24,16.44,0.22,74.72727272727273
2002-10-25,16.73,0.22,76.04545454545455
2002-10-28,16.55,0.22,75.22727272727273
2002-10-29,16.67,0.22,75.77272727272728
2002-10-30,16.47,0.22,74.86363636363636
2002-10-31,16.73,0.22,76.04545454545455
2002-11-01,16.98,0.22,77.18181818181819
2002-11-04,16.92,0.22,76.90909090909092
2002-11-05,16.92,0.22,76.90909090909092
2002-11-06,17.05,0.22,77.5
2002-11-07,16.92,0.22,76.90909090909092
2002-11-08,17.12,0.22,77.81818181818183
2002-11-11,16.83,0.22,76.49999999999999
2002-11-12,17.15,0.22,77.95454545454545
2002-11-13,17.13,0.22,77.86363636363636
2002-11-14,17.45,0.22,79.31818181818181
2002-11-15,17.43,0.22,79.22727272727272
2002-11-18,17.33,0.22,78.77272727272727
2002-11-19,17.35,0.22,78.86363636363637
2002-11-20,17.4,0.22,79.09090909090908
2002-11-21,17.39,0.22,79.04545454545455
2002-11-22,17.58,0.22,79.9090909090909
2002-11-25,17.6,0.22,80.0
2002-11-26,17.47,0.22,79.4090909090909
2002-11-27,17.53,0.22,79.68181818181819
2002-11-29,17.48,0.22,79.45454545454545
2002-12-02,17.73,0.22,80.5909090909091
2002-12-03,17.48,0.22,79.45454545454545
2002-12-04,17.57,0.22,79.86363636363636
2002-12-05,17.57,0.22,79.86363636363636
2002-12-06,17.54,0.22,79.72727272727272
2002-12-09,17.8,0.22,80.9090909090909
2002-12-10,17.75,0.22,80.68181818181819
2002-12-11,17.95,0.22,81.5909090909091
2002-12-12,17.99,0.22,81.77272727272727
2002-12-13,17.8,0.22,80.9090909090909
2002-12-16,17.9,0.22,81.36363636363636
2002-12-17,17.9,0.22,81.36363636363636
2002-12-18,17.75,0.22,80.68181818181819
2002-12-19,17.59,0.22,79.95454545454545
2002-12-20,17.69,0.22,80.40909090909092
2002-12-23,17.96,0.22,81.63636363636364
2002-12-24,17.99,0.22,81.77272727272727
2002-12-26,17.92,0.22,81.45454545454547
2002-12-27,17.92,0.22,81.45454545454547
2002-12-30,17.75,0.22,80.68181818181819
2002-12-31,17.5,0.22,79.54545454545455
2003-01-02,17.64,0.22,80.18181818181819
2003-01-03,17.8,0.22,80.9090909090909
2003-01-06,17.69,0.22,80.40909090909092
2003-01-07,17.23,0.22,78.31818181818181
2003-01-08,17.06,0.22,77.54545454545453
2003-01-09,17.11,0.22,77.77272727272727
2003-01-10,16.84,0.22,76.54545454545455
2003-01-13,16.67,0.22,75.77272727272728
2003-01-14,16.82,0.22,76.45454545454545
2003-01-15,16.66,0.22,75.72727272727273
2003-01-16,16.67,0.22,75.77272727272728
2003-01-17,16.56,0.22,75.27272727272727
2003-01-21,16.59,0.22,75.4090909090909
2003-01-22,16.64,0.22,75.63636363636364
2003-01-23,16.72,0.22,76.0
2003-01-24,16.56,0.22,75.27272727272727
2003-01-27,16.53,0.22,75.13636363636364
2003-01-28,16.65,0.22,75.68181818181817
2003-01-29,16.76,0.22,76.18181818181819
2003-01-30,16.66,0.22,75.72727272727273
2003-01-31,16.94,0.22,77.0
2003-02-03,16.76,0.22,76.18181818181819
2003-02-04,16.94,0.22,77.0
2003-02-05,16.86,0.22,76.63636363636364
2003-02-06,16.92,0.22,76.90909090909092
2003-02-07,16.66,0.22,75.72727272727273
2003-02-10,16.94,0.22,77.0
2003-02-11,16.71,0.22,75.95454545454545
2003-02-12,16.66,0.22,75.72727272727273
2003-02-13,16.9,0.22,76.81818181818181
2003-02-14,16.82,0.22,76.45454545454545
2003-02-18,17.06,0.22,77.54545454545453
2003-02-19,17.07,0.22,77.5909090909091
2003-02-20,17.1,0.22,77.72727272727273
2003-02-21,17.32,0.22,78.72727272727273
2003-02-24,17.06,0.22,77.54545454545453
2003-02-25,17.35,0.22,78.86363636363637
2003-02-26,17.36,0.22,78.9090909090909
2003-02-27,17.35,0.22,78.86363636363637
2003-02-28,17.33,0.22,78.77272727272727
2003-03-03,17.42,0.22,79.18181818181819
2003-03-04,17.35,0.22,78.86363636363637
2003-03-05,17.53,0.22,79.68181818181819
2003-03-06,17.2,0.22,78.18181818181817
2003-03-07,17.28,0.22,78.54545454545455
2003-03-10,16.87,0.22,76.68181818181819
2003-03-11,16.96,0.22,77.0909090909091
2003-03-12,17.08,0.22,77.63636363636363
2003-03-13,17.36,0.22,78.9090909090909
2003-03-14,17.38,0.22,79.0
2003-03-17,17.74,0.22,80.63636363636363
2003-03-18,17.9,0.22,81.36363636363636
2003-03-19,18.0,0.22,81.81818181818181
2003-03-20,18.22,0.22,82.81818181818181
2003-03-21,18.45,0.22,83.86363636363636
2003-03-24,18.08,0.22,82.18181818181817
2003-03-25,18.32,0.22,83.27272727272728
2003-03-26,18.25,0.22,82.95454545454545
2003-03-27,18.13,0.22,82.4090909090909
2003-03-28,17.88,0.22,81.27272727272727
2003-03-31,17.88,0.22,81.27272727272727
2003-04-01,18.36,0.22,83.45454545454545
2003-04-02,18.42,0.22,83.72727272727273
2003-04-03,18.38,0.22,83.54545454545455
2003-04-04,18.1,0.22,82.27272727272728
2003-04-07,18.48,0.22,84.0
2003-04-08,18.42,0.22,83.72727272727273
2003-04-09,18.53,0.22,84.22727272727273
2003-04-10,18.45,0.22,83.86363636363636
2003-04-11,18.35,0.22,83.40909090909092
2003-04-14,18.75,0.22,85.22727272727273
2003-04-15,18.7,0.22,85.0
2003-04-16,18.8,0.22,85.45454545454545
2003-04-17,18.96,0.22,86.18181818181819
2003-04-21,18.98,0.22,86.27272727272728
2003-04-22,19.3,0.22,87.72727272727273
2003-04-23,19.23,0.22,87.4090909090909
2003-04-24,18.84,0.22,85.63636363636364
2003-04-25,18.86,0.22,85.72727272727272
2003-04-28,19.08,0.22,86.72727272727272
2003-04-29,18.82,0.22,85.54545454545455
2003-04-30,18.8,0.22,85.45454545454545
2003-05-01,18.49,0.22,84.04545454545453
2003-05-02,18.19,0.22,82.68181818181819
2003-05-05,18.19,0.22,82.68181818181819
2003-05-06,18.18,0.22,82.63636363636364
2003-05-07,18.25,0.22,82.95454545454545
2003-05-08,18.4,0.22,83.63636363636363
2003-05-09,18.5,0.22,84.0909090909091
2003-05-12,18.49,0.22,84.04545454545453
2003-05-13,18.57,0.22,84.4090909090909
2003-05-14,18.58,0.22,84.45454545454545
2003-05-15,18.75,0.22,85.22727272727273
2003-05-16,18.76,0.22,85.27272727272728
2003-05-19,18.69,0.22,84.95454545454545
2003-05-20,18.83,0.22,85.59090909090908
2003-05-21,19.05,0.22,86.5909090909091
2003-05-22,19.05,0.22,86.5909090909091
2003-05-23,19.16,0.22,87.0909090909091
2003-05-27,19.3,0.22,87.72727272727273
2003-05-28,19.25,0.22,87.5
2003-05-29,18.68,0.22,84.9090909090909
2003-05-30,18.83,0.22,85.59090909090908
2003-06-02,19.0,0.22,86.36363636363636
2003-06-03,19.22,0.22,87.36363636363636
2003-06-04,19.55,0.22,88.86363636363636
2003-06-05,19.29,0.22,87.68181818181817
2003-06-06,19.46,0.22,88.45454545454545
2003-06-09,19.22,0.22,87.36363636363636
2003-06-10,19.63,0.22,89.22727272727272
2003-06-11,19.6,0.22,89.0909090909091
2003-06-12,19.37,0.22,88.04545454545455
2003-06-13,19.06,0.22,86.63636363636363
2003-06-16,19.43,0.22,88.31818181818181
2003-06-17,19.16,0.22,87.0909090909091
2003-06-18,19.03,0.22,86.5
2003-06-19,18.93,0.22,86.04545454545455
2003-06-20,18.83,0.22,85.59090909090908
2003-06-23,18.63,0.22,84.68181818181817
2003-06-24,18.75,0.22,85.22727272727273
2003-06-25,18.96,0.22,86.18181818181819
2003-06-26,19.5,0.22,88.63636363636364
2003-06-27,19.38,0.22,88.09090909090908
2003-06-30,19.04,0.22,86.54545454545455
2003-07-01,19.33,0.22,87.86363636363636
2003-07-02,19.92,0.22,90.54545454545455
2003-07-03,19.99,0.22,90.86363636363636
2003-07-07,20.11,0.22,91.4090909090909
2003-07-08,20.37,0.22,92.5909090909091
2003-07-09,20.15,0.22,91.59090909090908
2003-07-10,19.89,0.22,90.4090909090909
2003-07-11,20.11,0.22,91.4090909090909
2003-07-14,20.38,0.22,92.63636363636363
2003-07-15,20.26,0.22,92.0909090909091
2003-07-16,20.15,0.22,91.59090909090908
2003-07-17,19.93,0.22,90.5909090909091
2003-07-18,19.95,0.22,90.68181818181817
2003-07-21,19.97,0.22,90.77272727272727
2003-07-22,20.18,0.22,91.72727272727272
2003-07-23,20.04,0.22,91.0909090909091
2003-07-24,20.27,0.22,92.13636363636364
2003-07-25,20.24,0.22,91.99999999999999
2003-07-28,20.01,0.22,90.95454545454547
2003-07-29,20.18,0.22,91.72727272727272
2003-07-30,20.4,0.22,92.72727272727272
2003-07-31,19.83,0.22,90.13636363636363
2003-08-01,19.55,0.22,88.86363636363636
2003-08-04,19.22,0.22,87.36363636363636
2003-08-05,19.38,0.22,88.09090909090908
2003-08-06,19.38,0.22,88.09090909090908
2003-08-07,19.53,0.22,88.77272727272728
2003-08-08,19.49,0.21,92.80952380952381
2003-08-11,19.53,0.21,93.00000000000001
2003-08-12,19.42,0.21,92.47619047619048
2003-08-13,19.48,0.21,92.76190476190477
2003-08-14,19.43,0.21,92.52380952380953
2003-08-15,19.4,0.21,92.38095238095238
2003-08-18,19.5,0.21,92.85714285714286
2003-08-19,19.7,0.21,93.80952380952381
2003-08-20,19.87,0.21,94.61904761904762
2003-08-21,19.78,0.21,94.1904761904762
2003-08-22,19.61,0.21,93.38095238095238
2003-08-25,19.62,0.21,93.42857142857143
2003-08-26,19.61,0.21,93.38095238095238
2003-08-27,19.75,0.21,94.04761904761905
2003-08-28,19.71,0.21,93.85714285714286
2003-08-29,19.74,0.21,94.0
2003-09-02,20.2,0.21,96.19047619047619
2003-09-03,20.23,0.21,96.33333333333334
2003-09-04,20.29,0.21,96.61904761904762
2003-09-05,20.23,0.21,96.33333333333334
2003-09-08,20.38,0.21,97.04761904761905
2003-09-09,20.1,0.21,95.71428571428572
2003-09-10,19.78,0.21,94.1904761904762
2003-09-11,19.85,0.21,94.52380952380953
2003-09-12,19.68,0.21,93.71428571428572
2003-09-15,19.63,0.21,93.47619047619048
2003-09-16,19.74,0.21,94.0
2003-09-17,19.65,0.21,93.57142857142857
2003-09-18,19.88,0.21,94.66666666666667
2003-09-19,19.75,0.21,94.04761904761905
2003-09-22,19.98,0.21,95.14285714285715
2003-09-23,20.0,0.21,95.23809523809524
2003-09-24,19.68,0.21,93.71428571428572
2003-09-25,19.6,0.21,93.33333333333334
2003-09-26,19.53,0.21,93.00000000000001
2003-09-29,19.8,0.21,94.28571428571429
2003-09-30,19.83,0.21,94.42857142857143
2003-10-01,19.88,0.21,94.66666666666667
2003-10-02,19.92,0.21,94.85714285714288
2003-10-03,20.17,0.21,96.04761904761907
2003-10-06,20.24,0.21,96.38095238095238
2003-10-07,20.19,0.21,96.14285714285715
2003-10-08,20.2,0.21,96.19047619047619
2003-10-09,20.13,0.21,95.85714285714286
2003-10-10,20.23,0.21,96.33333333333334
2003-10-13,20.2,0.21,96.19047619047619
2003-10-14,20.49,0.21,97.57142857142857
2003-10-15,20.3,0.21,96.66666666666667
2003-10-16,20.17,0.21,96.04761904761907
2003-10-17,20.3,0.21,96.66666666666667
2003-10-20,20.24,0.21,96.38095238095238
2003-10-21,20.16,0.21,96.0
2003-10-22,20.1,0.21,95.71428571428572
2003-10-23,19.92,0.21,94.85714285714288
2003-10-24,19.85,0.21,94.52380952380953
2003-10-27,20.07,0.21,95.57142857142857
2003-10-28,19.83,0.21,94.42857142857143
2003-10-29,19.85,0.21,94.52380952380953
2003-10-30,19.78,0.21,94.1904761904762
2003-10-31,19.7,0.21,93.80952380952381
2003-11-03,19.87,0.21,94.61904761904762
2003-11-04,20.0,0.21,95.23809523809524
2003-11-05,19.99,0.21,95.19047619047619
2003-11-06,19.92,0.21,94.85714285714288
2003-11-07,19.89,0.21,94.71428571428572
2003-11-10,19.88,0.21,94.66666666666667
2003-11-11,19.83,0.21,94.42857142857143
2003-11-12,20.15,0.21,95.95238095238095
2003-11-13,20.14,0.21,95.90476190476191
2003-11-14,20.17,0.21,96.04761904761907
2003-11-17,20.28,0.21,96.57142857142858
2003-11-18,20.28,0.21,96.57142857142858
2003-11-19,20.2,0.21,96.19047619047619
2003-11-20,20.13,0.21,95.85714285714286
2003-11-21,20.12,0.21,95.80952380952382
2003-11-24,20.13,0.21,95.85714285714286
2003-11-25,20.24,0.21,96.38095238095238
2003-11-26,20.07,0.21,95.57142857142857
2003-11-28,20.1,0.21,95.71428571428572
2003-12-01,20.3,0.21,96.66666666666667
2003-12-02,20.29,0.21,96.61904761904762
2003-12-03,20.26,0.21,96.47619047619048
2003-12-04,20.23,0.21,96.33333333333334
2003-12-05,20.17,0.21,96.04761904761907
2003-12-08,20.29,0.21,96.61904761904762
2003-12-09,20.17,0.21,96.04761904761907
2003-12-10,20.12,0.21,95.80952380952382
2003-12-11,20.1,0.21,95.71428571428572
2003-12-12,20.28,0.21,96.57142857142858
2003-12-15,20.08,0.21,95.61904761904762
2003-12-16,20.23,0.21,96.33333333333334
2003-12-17,20.1,0.21,95.71428571428572
2003-12-18,20.15,0.21,95.95238095238095
2003-12-19,20.24,0.21,96.38095238095238
2003-12-22,20.03,0.21,95.3809523809524
2003-12-23,19.99,0.21,95.19047619047619
2003-12-24,20.09,0.21,95.66666666666667
2003-12-26,20.19,0.21,96.14285714285715
2003-12-29,20.03,0.21,95.3809523809524
2003-12-30,20.16,0.21,96.0
2003-12-31,20.0,0.21,95.23809523809524
2004-01-02,20.0,0.21,95.23809523809524
2004-01-05,19.88,0.21,94.66666666666667
2004-01-06,19.79,0.21,94.23809523809524
2004-01-07,19.86,0.21,94.57142857142857
2004-01-08,19.78,0.21,94.1904761904762
2004-01-09,20.0,0.21,95.23809523809524
2004-01-12,20.03,0.21,95.3809523809524
2004-01-13,20.03,0.21,95.3809523809524
2004-01-14,20.18,0.21,96.0952380952381
2004-01-15,20.17,0.21,96.04761904761907
2004-01-16,19.99,0.21,95.19047619047619
2004-01-20,20.13,0.21,95.85714285714286
2004-01-21,20.19,0.21,96.14285714285715
2004-01-22,20.16,0.21,96.0
2004-01-23,20.26,0.21,96.47619047619048
2004-01-26,20.3,0.21,96.66666666666667
2004-01-27,20.54,0.21,97.80952380952381
2004-01-28,20.58,0.21,98.0
2004-01-29,20.48,0.21,97.52380952380953
2004-01-30,20.65,0.21,98.33333333333333
2004-02-02,20.87,0.21,99.3809523809524
2004-02-03,20.79,0.21,99.0
2004-02-04,20.48,0.21,97.52380952380953
2004-02-05,20.78,0.21,98.95238095238096
2004-02-06,21.25,0.21,101.19047619047619
2004-02-09,21.2,0.21,100.95238095238095
2004-02-10,21.4,0.21,101.9047619047619
2004-02-11,21.53,0.21,102.52380952380953
2004-02-12,21.5,0.21,102.38095238095238
2004-02-13,21.42,0.21,102.00000000000001
2004-02-17,21.42,0.21,102.00000000000001
2004-02-18,21.33,0.21,101.57142857142857
2004-02-19,21.38,0.21,101.80952380952381
2004-02-20,21.5,0.21,102.38095238095238
2004-02-23,21.5,0.21,102.38095238095238
2004-02-24,21.5,0.21,102.38095238095238
2004-02-25,21.74,0.21,103.52380952380952
2004-02-26,21.65,0.21,103.09523809523809
2004-02-27,21.65,0.21,103.09523809523809
2004-03-01,21.95,0.21,104.52380952380952
2004-03-02,22.08,0.21,105.14285714285714
2004-03-03,22.05,0.21,105.00000000000001
2004-03-04,22.06,0.21,105.04761904761905
2004-03-05,21.85,0.21,104.04761904761907
2004-03-08,22.1,0.21,105.23809523809526
2004-03-09,22.24,0.21,105.9047619047619
2004-03-10,22.0,0.21,104.76190476190476
2004-03-11,21.7,0.21,103.33333333333333
2004-03-12,22.2,0.21,105.71428571428571
2004-03-15,21.83,0.21,103.95238095238095
2004-03-16,21.83,0.21,103.95238095238095
2004-03-17,22.28,0.21,106.0952380952381
2004-03-18,22.38,0.21,106.57142857142857
2004-03-19,22.42,0.21,106.76190476190477
2004-03-22,22.38,0.21,106.57142857142857
2004-03-23,22.28,0.21,106.0952380952381
2004-03-24,22.1,0.21,105.23809523809526
2004-03-25,22.15,0.21,105.47619047619047
2004-03-26,22.06,0.21,105.04761904761905
2004-03-29,22.05,0.21,105.00000000000001
2004-03-30,22.13,0.21,105.38095238095238
2004-03-31,22.33,0.21,106.33333333333333
2004-04-01,22.33,0.21,106.33333333333333
2004-04-02,22.13,0.21,105.38095238095238
2004-04-05,21.61,0.21,102.90476190476191
2004-04-06,20.2,0.21,96.19047619047619
2004-04-07,20.67,0.21,98.42857142857144
2004-04-08,20.21,0.21,96.23809523809524
