date,IVZ,IVZ_EPS,PE Ratio
2004-03-09,16.71,,
2004-03-10,15.95,,
2004-03-11,15.06,,
2004-03-12,15.5,,
2004-03-15,15.05,,
2004-03-16,15.09,,
2004-03-17,15.67,,
2004-03-18,15.26,,
2004-03-19,15.45,,
2004-03-22,14.84,,
2004-03-23,14.99,,
2004-03-24,14.89,,
2004-03-25,15.48,,
2004-03-26,15.1,,
2004-03-29,15.27,,
2004-03-30,15.3,,
2004-03-31,15.13,,
2004-04-01,15.57,,
2004-04-02,15.84,,
2004-04-05,15.56,,
2004-04-06,15.79,,
2004-04-07,15.63,,
2004-04-08,15.7,,
2004-04-12,15.76,,
2004-04-13,15.51,,
2004-04-14,14.89,,
2004-04-15,14.91,,
2004-04-16,15.09,,
2004-04-19,15.08,,
2004-04-20,14.62,,
2004-04-21,14.51,,
2004-04-22,14.64,,
2004-04-23,14.87,,
2004-04-26,14.6,,
2004-04-27,14.03,,
2004-04-28,13.57,,
2004-04-29,13.56,,
2004-04-30,13.38,,
2004-05-03,13.46,,
2004-05-04,13.5,,
2004-05-05,13.57,,
2004-05-06,13.27,,
2004-05-07,13.21,,
2004-05-10,12.68,,
2004-05-11,12.58,,
2004-05-12,12.55,,
2004-05-13,12.48,,
2004-05-14,12.38,,
2004-05-17,12.2,,
2004-05-18,12.44,,
2004-05-19,12.88,,
2004-05-20,12.76,,
2004-05-21,12.87,,
2004-05-24,13.02,,
2004-05-25,13.4,,
2004-05-26,13.33,,
2004-05-27,13.45,,
2004-05-28,13.57,,
2004-06-01,13.5,,
2004-06-02,13.66,,
2004-06-03,13.6,,
2004-06-04,13.63,,
2004-06-07,14.04,,
2004-06-08,13.91,,
2004-06-09,13.7,,
2004-06-10,13.69,,
2004-06-14,13.19,,
2004-06-15,13.58,,
2004-06-16,13.74,,
2004-06-17,13.74,,
2004-06-18,13.84,,
2004-06-21,13.72,,
2004-06-22,13.71,,
2004-06-23,13.62,,
2004-06-24,13.56,,
2004-06-25,13.8,,
2004-06-28,13.84,,
2004-06-29,13.67,,
2004-06-30,13.9,,
2004-07-01,13.77,,
2004-07-02,13.68,,
2004-07-06,13.07,,
2004-07-07,12.97,,
2004-07-08,12.6,,
2004-07-09,12.68,,
2004-07-12,12.59,,
2004-07-13,12.64,,
2004-07-14,12.25,,
2004-07-15,12.22,,
2004-07-16,12.19,,
2004-07-19,12.19,,
2004-07-20,12.28,,
2004-07-21,12.25,,
2004-07-22,11.96,,
2004-07-23,11.75,,
2004-07-26,11.51,,
2004-07-27,11.32,,
2004-07-28,11.46,,
2004-07-29,10.62,,
2004-07-30,10.53,,
2004-08-02,10.51,,
2004-08-03,10.29,,
2004-08-04,10.26,,
2004-08-05,9.97,,
2004-08-06,9.9,,
2004-08-09,9.81,,
2004-08-10,10.0,,
2004-08-11,9.98,,
2004-08-12,9.83,,
2004-08-13,9.83,,
2004-08-16,10.03,,
2004-08-17,9.93,,
2004-08-18,10.07,,
2004-08-19,10.13,,
2004-08-20,10.09,,
2004-08-23,10.18,,
2004-08-24,10.21,,
2004-08-25,10.24,,
2004-08-26,10.37,,
2004-08-27,10.68,,
2004-08-30,10.61,,
2004-08-31,10.59,,
2004-09-01,10.72,,
2004-09-02,11.15,,
2004-09-03,11.08,,
2004-09-07,11.25,,
2004-09-08,10.98,,
2004-09-09,10.6,,
2004-09-10,10.93,,
2004-09-13,11.0,,
2004-09-14,10.91,,
2004-09-15,11.12,,
2004-09-16,11.71,,
2004-09-17,11.6,,
2004-09-20,11.42,,
2004-09-21,11.64,,
2004-09-22,11.19,,
2004-09-23,10.99,,
2004-09-24,11.01,,
2004-09-27,10.92,,
2004-09-28,11.17,,
2004-09-29,11.02,,
2004-09-30,10.97,,
2004-10-01,11.24,,
2004-10-04,11.42,,
2004-10-05,11.26,,
2004-10-06,11.56,,
2004-10-07,11.48,,
2004-10-08,11.43,,
2004-10-11,11.47,,
2004-10-12,11.15,,
2004-10-13,11.0,,
2004-10-14,10.83,,
2004-10-15,11.06,,
2004-10-18,10.94,,
2004-10-19,10.8,,
2004-10-20,10.72,,
2004-10-21,10.83,,
2004-10-22,10.32,,
2004-10-25,10.38,,
2004-10-26,10.3,,
2004-10-27,10.39,,
2004-10-28,10.94,,
2004-10-29,10.94,,
2004-11-01,11.1,,
2004-11-02,11.33,,
2004-11-03,11.53,,
2004-11-04,11.62,,
2004-11-05,11.71,,
2004-11-08,11.66,,
2004-11-09,11.65,,
2004-11-10,11.56,,
2004-11-11,11.8,,
2004-11-12,12.31,,
2004-11-15,12.13,,
2004-11-16,12.02,,
2004-11-17,12.25,,
2004-11-18,12.15,,
2004-11-19,12.45,,
2004-11-22,12.52,,
2004-11-23,12.61,,
2004-11-24,12.62,,
2004-11-26,12.47,,
2004-11-29,12.63,,
2004-11-30,12.42,,
2004-12-01,12.68,,
2004-12-02,12.61,,
2004-12-03,12.69,,
2004-12-06,12.63,,
2004-12-07,12.5,,
2004-12-08,12.5,,
2004-12-09,12.22,,
2004-12-10,11.89,,
2004-12-13,12.15,,
2004-12-14,12.08,,
2004-12-15,12.18,,
2004-12-16,12.01,,
2004-12-17,11.86,,
2004-12-20,11.8,,
2004-12-21,11.91,,
2004-12-22,12.44,,
2004-12-23,12.4,,
2004-12-27,12.53,,
2004-12-28,12.51,,
2004-12-29,12.29,,
2004-12-30,12.41,,
2004-12-31,12.56,,
2005-01-03,12.45,,
2005-01-04,12.15,,
2005-01-05,12.25,,
2005-01-06,12.33,,
2005-01-07,12.64,,
2005-01-10,12.47,,
2005-01-11,12.52,,
2005-01-12,12.56,,
2005-01-13,12.36,,
2005-01-14,12.32,,
2005-01-18,12.19,,
2005-01-19,12.12,,
2005-01-20,11.95,,
2005-01-21,11.73,,
2005-01-24,11.86,,
2005-01-25,11.73,,
2005-01-26,11.88,,
2005-01-27,11.99,,
2005-01-28,12.59,,
2005-01-31,13.44,,
2005-02-01,13.6,,
2005-02-02,13.66,,
2005-02-03,13.52,,
2005-02-04,13.7,,
2005-02-07,13.51,,
2005-02-08,13.85,,
2005-02-09,13.72,,
2005-02-10,14.01,,
2005-02-11,14.02,,
2005-02-14,14.05,,
2005-02-15,13.98,,
2005-02-16,13.75,,
2005-02-17,13.72,,
2005-02-18,13.72,,
2005-02-22,13.32,,
2005-02-23,13.21,,
2005-02-24,13.06,,
2005-02-25,13.53,,
2005-02-28,13.18,,
2005-03-01,13.8,,
2005-03-02,13.77,,
2005-03-03,13.65,,
2005-03-04,14.06,,
2005-03-07,13.95,,
2005-03-08,13.73,,
2005-03-09,13.68,,
2005-03-10,13.75,,
2005-03-11,13.72,,
2005-03-14,13.66,,
2005-03-15,13.65,,
2005-03-16,13.73,,
2005-03-17,13.67,,
2005-03-18,13.63,,
2005-03-21,13.57,,
2005-03-22,13.11,,
2005-03-23,12.65,,
2005-03-24,12.68,,
2005-03-28,12.7,,
2005-03-29,12.71,,
2005-03-30,12.87,,
2005-03-31,12.68,,
2005-04-01,12.86,,
2005-04-04,12.82,,
2005-04-05,12.82,,
2005-04-06,12.82,,
2005-04-07,12.83,,
2005-04-08,12.65,,
2005-04-11,12.74,,
2005-04-12,12.78,,
2005-04-13,12.56,,
2005-04-14,12.34,,
2005-04-15,11.95,,
2005-04-18,12.01,,
2005-04-19,12.2,,
2005-04-20,11.9,,
2005-04-21,11.96,,
2005-04-22,12.1,,
2005-04-25,12.02,,
2005-04-26,11.87,,
2005-04-27,11.95,,
2005-04-28,11.39,,
2005-04-29,11.7,,
2005-05-02,11.7,,
2005-05-03,11.42,,
2005-05-04,11.85,,
2005-05-05,11.8,,
2005-05-06,11.62,,
2005-05-09,11.65,,
2005-05-10,11.53,,
2005-05-11,11.42,,
2005-05-12,11.4,,
2005-05-13,11.21,,
2005-05-16,11.39,,
2005-05-17,11.52,,
2005-05-18,11.56,,
2005-05-19,11.92,,
2005-05-20,11.85,,
2005-05-23,11.85,,
2005-05-24,11.73,,
2005-05-25,11.74,,
2005-05-26,11.92,,
2005-05-27,12.12,,
2005-05-31,11.91,,
2005-06-01,12.07,,
2005-06-02,11.98,,
2005-06-03,11.86,,
2005-06-06,11.96,,
2005-06-07,12.19,,
2005-06-08,12.07,,
2005-06-09,12.11,,
2005-06-10,12.19,,
2005-06-13,12.19,,
2005-06-14,12.09,,
2005-06-15,12.38,,
2005-06-16,12.48,,
2005-06-17,12.53,,
2005-06-20,12.6,,
2005-06-21,12.53,,
2005-06-22,12.49,,
2005-06-23,12.48,,
2005-06-24,12.44,,
2005-06-27,12.24,,
2005-06-28,12.26,,
2005-06-29,12.19,,
2005-06-30,12.01,,
2005-07-01,12.14,,
2005-07-05,12.26,,
2005-07-06,14.7,,
2005-07-07,14.64,,
2005-07-08,14.96,,
2005-07-11,15.45,,
2005-07-12,15.3,,
2005-07-13,15.0,,
2005-07-14,14.94,,
2005-07-15,14.61,,
2005-07-18,14.75,,
2005-07-19,14.76,,
2005-07-20,14.42,,
2005-07-21,14.35,,
2005-07-22,14.46,,
2005-07-25,14.39,,
2005-07-26,14.39,,
2005-07-27,14.66,,
2005-07-28,14.76,,
2005-07-29,14.54,,
2005-08-01,15.47,,
2005-08-02,15.15,,
2005-08-03,14.95,,
2005-08-04,13.41,,
2005-08-05,13.32,,
2005-08-08,13.41,,
2005-08-09,13.39,,
2005-08-10,13.4,,
2005-08-11,13.53,,
2005-08-12,13.57,,
2005-08-15,13.45,,
2005-08-16,13.31,,
2005-08-17,13.09,,
2005-08-18,13.08,,
2005-08-19,13.23,,
2005-08-22,13.32,,
2005-08-23,13.45,,
2005-08-24,13.32,,
2005-08-25,13.15,,
2005-08-26,13.18,,
2005-08-29,13.24,,
2005-08-30,13.13,,
2005-08-31,13.36,,
2005-09-01,13.47,,
2005-09-02,13.47,,
2005-09-06,13.71,,
2005-09-07,13.58,,
2005-09-08,13.9,,
2005-09-09,13.9,,
2005-09-12,13.69,,
2005-09-13,13.55,,
2005-09-14,13.54,,
2005-09-15,13.58,,
2005-09-16,13.64,,
2005-09-19,13.59,,
2005-09-20,13.37,,
2005-09-21,13.11,,
2005-09-22,12.73,,
2005-09-23,12.73,,
2005-09-26,12.93,,
2005-09-27,12.92,,
2005-09-28,12.91,,
2005-09-29,13.06,,
2005-09-30,13.03,,
2005-10-03,13.02,,
2005-10-04,12.98,,
2005-10-05,13.0,,
2005-10-06,12.76,,
2005-10-07,12.76,,
2005-10-10,12.67,,
2005-10-11,12.59,,
2005-10-12,12.37,,
2005-10-13,12.2,,
2005-10-14,12.37,,
2005-10-17,12.28,,
2005-10-18,11.95,,
2005-10-19,11.76,,
2005-10-20,11.58,,
2005-10-21,11.63,,
2005-10-24,12.06,,
2005-10-25,11.96,,
2005-10-26,12.2,,
2005-10-27,11.97,,
2005-10-28,12.06,,
2005-10-31,12.53,,
2005-11-01,12.65,,
2005-11-02,12.91,,
2005-11-03,13.32,,
2005-11-04,13.44,,
2005-11-07,13.36,,
2005-11-08,13.45,,
2005-11-09,13.4,,
2005-11-10,13.59,,
2005-11-11,13.52,,
2005-11-14,13.58,,
2005-11-15,13.33,,
2005-11-16,13.36,,
2005-11-17,13.51,,
2005-11-18,13.61,,
2005-11-21,13.55,,
2005-11-22,13.75,,
2005-11-23,13.63,,
2005-11-25,13.51,,
2005-11-28,13.76,,
2005-11-29,13.92,,
2005-11-30,13.75,,
2005-12-01,14.08,,
2005-12-02,14.36,,
2005-12-05,14.7,,
2005-12-06,14.95,,
2005-12-07,14.78,,
2005-12-08,14.8,,
2005-12-09,14.93,,
2005-12-12,15.01,,
2005-12-13,15.08,,
2005-12-14,15.15,,
2005-12-15,14.98,,
2005-12-16,15.54,,
2005-12-19,15.63,,
2005-12-20,15.87,,
2005-12-21,15.62,,
2005-12-22,15.65,,
2005-12-23,15.63,,
2005-12-27,15.52,,
2005-12-28,15.56,,
2005-12-29,15.44,,
2005-12-30,15.39,,
2006-01-03,15.87,,
2006-01-04,16.11,,
2006-01-05,16.62,,
2006-01-06,16.93,,
2006-01-09,16.92,,
2006-01-10,16.82,,
2006-01-11,17.1,,
2006-01-12,17.2,,
2006-01-13,17.16,,
2006-01-17,17.07,,
2006-01-18,16.72,,
2006-01-19,17.02,,
2006-01-20,17.56,,
2006-01-23,17.8,,
2006-01-24,18.12,,
2006-01-25,18.14,,
2006-01-26,18.4,,
2006-01-27,18.34,,
2006-01-30,18.34,,
2006-01-31,18.45,,
2006-02-01,18.79,,
2006-02-02,18.44,,
2006-02-03,18.16,,
2006-02-06,17.7,,
2006-02-07,18.71,,
2006-02-08,18.5,,
2006-02-09,18.49,,
2006-02-10,18.8,,
2006-02-13,18.87,,
2006-02-14,18.92,,
2006-02-15,18.51,,
2006-02-16,18.77,,
2006-02-17,18.95,,
2006-02-21,19.21,,
2006-02-22,19.57,,
2006-02-23,19.5,,
2006-02-24,19.23,,
2006-02-27,19.25,,
2006-02-28,19.06,,
2006-03-01,19.08,,
2006-03-02,18.7,,
2006-03-03,18.42,,
2006-03-06,18.45,,
2006-03-07,18.15,,
2006-03-08,17.94,,
2006-03-09,18.07,,
2006-03-10,18.3,,
2006-03-13,18.65,,
2006-03-14,18.72,,
2006-03-15,19.46,,
2006-03-16,19.91,,
2006-03-17,20.33,,
2006-03-20,20.27,,
2006-03-21,19.95,,
2006-03-22,20.09,,
2006-03-23,19.91,,
2006-03-24,19.95,,
2006-03-27,19.65,,
2006-03-28,19.33,,
2006-03-29,19.15,,
2006-03-30,19.0,,
2006-03-31,18.86,,
2006-04-03,19.37,,
2006-04-04,19.36,,
2006-04-05,19.58,,
2006-04-06,19.51,,
2006-04-07,19.23,,
2006-04-10,18.92,,
2006-04-11,18.38,,
2006-04-12,18.66,,
2006-04-13,19.01,,
2006-04-17,19.02,,
2006-04-18,19.78,,
2006-04-19,20.25,,
2006-04-20,19.95,,
2006-04-21,20.05,,
2006-04-24,20.18,,
2006-04-25,20.7,,
2006-04-26,22.48,,
2006-04-27,22.42,,
2006-04-28,21.87,,
2006-05-01,22.0,,
2006-05-02,22.45,,
2006-05-03,22.4,,
2006-05-04,22.41,,
2006-05-05,22.96,,
2006-05-08,23.01,,
2006-05-09,22.93,,
2006-05-10,22.67,,
2006-05-11,22.25,,
2006-05-12,21.53,,
2006-05-15,21.04,,
2006-05-16,21.12,,
2006-05-17,20.15,,
2006-05-18,19.42,,
2006-05-19,19.75,,
2006-05-22,19.28,,
2006-05-23,19.51,,
2006-05-24,19.14,,
2006-05-25,19.43,,
2006-05-26,19.84,,
2006-05-30,19.21,,
2006-05-31,19.55,,
2006-06-01,19.67,,
2006-06-02,19.81,,
2006-06-05,19.22,,
2006-06-06,18.38,,
2006-06-07,18.19,,
2006-06-08,17.57,,
2006-06-09,17.59,,
2006-06-12,17.25,,
2006-06-13,16.63,,
2006-06-14,17.0,,
2006-06-15,17.79,,
2006-06-16,17.75,,
2006-06-19,17.88,,
2006-06-20,17.59,,
2006-06-21,17.6,,
2006-06-22,17.5,,
2006-06-23,17.17,,
2006-06-26,17.2,,
2006-06-27,16.81,,
2006-06-28,17.04,,
2006-06-29,17.93,,
2006-06-30,18.49,,
2006-07-03,18.74,,
2006-07-05,18.11,,
2006-07-06,18.22,,
2006-07-07,17.99,,
2006-07-10,17.91,,
2006-07-11,18.0,,
2006-07-12,17.81,,
2006-07-13,17.51,,
2006-07-14,17.29,,
2006-07-17,16.91,,
2006-07-18,16.84,,
2006-07-19,17.79,,
2006-07-20,17.65,,
2006-07-21,17.15,,
2006-07-24,18.07,,
2006-07-25,18.06,,
2006-07-26,18.77,,
2006-07-27,19.43,,
2006-07-28,19.64,,
2006-07-31,19.62,,
2006-08-01,19.4,,
2006-08-02,19.69,,
2006-08-03,19.49,,
2006-08-04,19.77,,
2006-08-07,19.38,,
2006-08-08,19.2,,
2006-08-09,19.36,,
2006-08-10,19.25,,
2006-08-11,19.11,,
2006-08-14,19.17,,
2006-08-15,19.76,,
2006-08-16,20.43,,
2006-08-17,20.73,,
2006-08-18,20.79,,
2006-08-21,20.77,,
2006-08-22,20.84,,
2006-08-23,20.43,,
2006-08-24,20.33,,
2006-08-25,20.42,,
2006-08-28,20.64,,
2006-08-29,20.34,,
2006-08-30,20.83,,
2006-08-31,20.88,,
2006-09-01,21.24,,
2006-09-05,20.82,,
2006-09-06,20.24,,
2006-09-07,19.73,,
2006-09-08,19.9,,
2006-09-11,19.91,,
2006-09-12,20.53,,
2006-09-13,20.39,,
2006-09-14,20.45,,
2006-09-15,20.7,,
2006-09-18,20.62,,
2006-09-19,20.27,,
2006-09-20,20.97,,
2006-09-21,21.07,,
2006-09-22,20.94,,
2006-09-25,21.57,,
2006-09-26,22.06,,
2006-09-27,21.99,,
2006-09-28,21.65,,
2006-09-29,21.92,,
2006-10-02,22.03,,
2006-10-03,22.0,,
2006-10-04,22.48,,
2006-10-05,22.49,,
2006-10-06,22.31,,
2006-10-09,22.71,,
2006-10-10,23.73,,
2006-10-11,23.5,,
2006-10-12,23.9,,
2006-10-13,23.3,,
2006-10-16,23.21,,
2006-10-17,22.48,,
2006-10-18,22.87,,
2006-10-19,22.8,,
2006-10-20,23.32,,
2006-10-23,23.57,,
2006-10-24,23.7,,
2006-10-25,22.65,,
2006-10-26,22.97,,
2006-10-27,22.97,,
2006-10-30,22.86,,
2006-10-31,22.98,,
2006-11-01,22.91,,
2006-11-02,22.57,,
2006-11-03,22.65,,
2006-11-06,23.06,,
2006-11-07,23.26,,
2006-11-08,23.19,,
2006-11-09,22.39,,
2006-11-10,22.83,,
2006-11-13,23.08,,
2006-11-14,23.01,,
2006-11-15,23.11,,
2006-11-16,23.09,,
2006-11-17,22.8,,
2006-11-20,22.47,,
2006-11-21,22.41,,
2006-11-22,22.56,,
2006-11-24,21.59,,
2006-11-27,21.16,,
2006-11-28,21.86,,
2006-11-29,21.6,,
2006-11-30,21.63,,
2006-12-01,21.49,,
2006-12-04,21.64,,
2006-12-05,21.91,,
2006-12-06,21.84,,
2006-12-07,21.89,,
2006-12-08,22.15,,
2006-12-11,22.26,,
2006-12-12,22.22,,
2006-12-13,22.68,,
2006-12-14,22.83,,
2006-12-15,22.51,,
2006-12-18,22.47,,
2006-12-19,22.93,,
2006-12-20,22.58,,
2006-12-21,22.6,,
2006-12-22,22.59,,
2006-12-26,22.66,,
2006-12-27,23.06,,
2006-12-28,23.13,,
2006-12-29,24.65,,
2007-01-03,23.41,,
2007-01-04,23.2,,
2007-01-05,22.77,,
2007-01-08,22.98,,
2007-01-09,23.22,,
2007-01-10,22.95,,
2007-01-11,23.45,,
2007-01-12,23.58,,
2007-01-16,24.06,,
2007-01-17,24.8,,
2007-01-18,24.14,,
2007-01-19,24.42,,
2007-01-22,24.49,,
2007-01-23,24.59,,
2007-01-24,24.96,,
2007-01-25,24.25,,
2007-01-26,24.05,,
2007-01-29,24.04,,
2007-01-30,23.82,,
2007-01-31,24.37,,
2007-02-01,24.89,,
2007-02-02,25.08,,
2007-02-05,24.55,,
2007-02-06,25.05,,
2007-02-07,24.81,,
2007-02-08,24.46,,
2007-02-09,24.67,,
2007-02-12,24.63,,
2007-02-13,24.25,,
2007-02-14,24.56,,
2007-02-15,24.71,,
2007-02-16,24.8,,
2007-02-20,25.12,,
2007-02-21,25.5,,
2007-02-22,25.97,,
2007-02-23,25.92,,
2007-02-26,25.56,,
2007-02-27,23.74,,
2007-02-28,23.87,,
2007-03-01,23.34,,
2007-03-02,22.78,,
2007-03-05,22.37,,
2007-03-06,22.99,,
2007-03-07,22.99,,
2007-03-08,23.59,,
2007-03-09,23.51,,
2007-03-12,23.54,,
2007-03-13,22.42,,
2007-03-14,22.52,,
2007-03-15,22.78,,
2007-03-16,22.97,,
2007-03-19,23.32,,
2007-03-20,23.53,,
2007-03-21,24.38,,
2007-03-22,24.16,,
2007-03-23,24.1,,
2007-03-26,24.17,,
2007-03-27,23.65,,
2007-03-28,22.09,,
2007-03-29,22.14,,
2007-03-30,22.1,,
2007-04-02,22.23,,
2007-04-03,22.6,,
2007-04-04,22.77,,
2007-04-05,22.75,,
2007-04-09,22.93,,
2007-04-10,23.16,,
2007-04-11,22.9,,
2007-04-12,23.03,,
2007-04-13,23.36,,
2007-04-16,23.84,,
2007-04-17,24.02,,
2007-04-18,23.95,,
2007-04-19,23.68,,
2007-04-20,23.93,,
2007-04-23,23.52,,
2007-04-24,23.06,,
2007-04-25,23.31,,
2007-04-26,23.95,,
2007-04-27,23.66,,
2007-04-30,23.71,,
2007-05-01,23.81,,
2007-05-02,23.97,,
2007-05-03,24.57,,
2007-05-04,25.35,,
2007-05-07,25.32,,
2007-05-08,25.1,,
2007-05-09,24.96,,
2007-05-10,24.42,,
2007-05-11,24.68,,
2007-05-14,24.37,,
2007-05-15,24.53,,
2007-05-16,24.54,,
2007-05-17,24.4,,
2007-05-18,24.68,,
2007-05-21,24.36,,
2007-05-22,24.21,,
2007-05-23,24.28,,
2007-05-24,23.85,,
2007-05-25,23.72,,
2007-05-29,23.62,,
2007-05-30,23.74,,
2007-05-31,24.05,,
2007-06-01,24.57,,
2007-06-04,24.47,,
2007-06-05,24.17,,
2007-06-06,23.59,,
2007-06-07,23.02,,
2007-06-08,23.31,,
2007-06-11,23.42,,
2007-06-12,23.16,,
2007-06-13,23.67,,
2007-06-14,24.17,,
2007-06-15,24.66,,
2007-06-18,24.48,,
2007-06-19,24.62,,
2007-06-20,25.4,,
2007-06-21,26.04,,
2007-06-22,26.03,,
2007-06-25,26.02,,
2007-06-26,26.1,,
2007-06-27,26.3,,
2007-06-28,26.2,,
2007-06-29,25.85,,
2007-07-02,26.4,,
2007-07-03,27.12,,
2007-07-05,26.7,,
2007-07-06,26.6,,
2007-07-09,26.28,,
2007-07-10,25.87,,
2007-07-11,26.14,,
2007-07-12,26.92,,
2007-07-13,27.18,,
2007-07-16,27.13,,
2007-07-17,26.83,,
2007-07-18,26.79,,
2007-07-19,26.93,,
2007-07-20,26.75,,
2007-07-23,26.54,,
2007-07-24,25.9,,
2007-07-25,26.0,,
2007-07-26,24.8,,
2007-07-27,24.43,,
2007-07-30,24.7,,
2007-07-31,25.19,,
2007-08-01,24.92,,
2007-08-02,25.43,,
2007-08-03,24.48,,
2007-08-06,24.72,,
2007-08-07,24.81,,
2007-08-08,25.73,,
2007-08-09,25.17,,
2007-08-10,24.56,,
2007-08-13,24.62,,
2007-08-14,23.63,,
2007-08-15,22.79,,
2007-08-16,22.67,,
2007-08-17,22.92,,
2007-08-20,23.21,,
2007-08-21,23.32,,
2007-08-22,24.3,,
2007-08-23,24.44,,
2007-08-24,24.43,,
2007-08-27,25.02,,
2007-08-28,23.32,,
2007-08-29,24.47,,
2007-08-30,24.38,,
2007-08-31,24.69,,
2007-09-04,25.18,,
2007-09-05,24.55,,
2007-09-06,24.62,,
2007-09-07,23.76,,
2007-09-10,23.1,,
2007-09-11,23.78,,
2007-09-12,23.66,,
2007-09-13,24.24,,
2007-09-14,23.63,,
2007-09-17,23.08,,
2007-09-18,24.76,,
2007-09-19,25.7,,
2007-09-20,25.12,,
2007-09-21,25.87,,
2007-09-24,25.8,,
2007-09-25,27.16,,
2007-09-26,27.05,,
2007-09-27,27.37,,
2007-09-28,27.3,,
2007-10-01,27.75,,
2007-10-02,28.15,,
2007-10-03,28.04,,
2007-10-04,28.26,,
2007-10-05,28.89,,
2007-10-08,28.73,,
2007-10-09,29.59,,
2007-10-10,29.97,,
2007-10-11,29.62,,
2007-10-12,29.62,,
2007-10-15,29.16,,
2007-10-16,28.4,,
2007-10-17,29.13,,
2007-10-18,28.84,,
2007-10-19,27.72,,
2007-10-22,27.9,,
2007-10-23,28.86,,
2007-10-24,29.16,,
2007-10-25,29.08,,
2007-10-26,29.58,,
2007-10-29,29.68,,
2007-10-30,30.06,,
2007-10-31,30.66,,
2007-11-01,29.49,,
2007-11-02,29.29,,
2007-11-05,29.02,,
2007-11-06,29.41,,
2007-11-07,28.34,,
2007-11-08,27.79,,
2007-11-09,27.05,,
2007-11-12,26.7,,
2007-11-13,28.02,,
2007-11-14,27.94,,
2007-11-15,26.44,,
2007-11-16,26.65,,
2007-11-19,25.86,,
2007-11-20,26.03,,
2007-11-21,25.27,,
2007-11-23,26.08,,
2007-11-26,25.43,,
2007-11-27,25.32,,
2007-11-28,26.58,,
2007-11-29,26.82,,
2007-11-30,26.25,,
2007-12-03,27.23,,
2007-12-04,27.5,,
2007-12-05,27.73,,
2007-12-06,27.58,,
2007-12-07,28.12,,
2007-12-10,28.08,,
2007-12-11,27.85,,
2007-12-12,27.25,,
2007-12-13,27.36,,
2007-12-14,28.27,,
2007-12-17,28.5,,
2007-12-18,28.87,,
2007-12-19,29.3,,
2007-12-20,29.4,,
2007-12-21,32.0,,
2007-12-24,31.43,,
2007-12-26,31.89,,
2007-12-27,31.35,,
2007-12-28,31.13,,
2007-12-31,31.38,,
2008-01-02,30.4,,
2008-01-03,30.66,,
2008-01-04,28.88,,
2008-01-07,28.74,,
2008-01-08,26.95,,
2008-01-09,26.87,,
2008-01-10,27.84,,
2008-01-11,27.42,,
2008-01-14,27.77,,
2008-01-15,26.29,,
2008-01-16,26.21,,
2008-01-17,25.3,,
2008-01-18,24.98,,
2008-01-22,24.46,,
2008-01-23,24.76,,
2008-01-24,26.01,,
2008-01-25,25.95,,
2008-01-28,26.6,,
2008-01-29,26.97,,
2008-01-30,26.37,,
2008-01-31,27.22,,
2008-02-01,28.33,,
2008-02-04,27.51,,
2008-02-05,26.98,,
2008-02-06,26.57,,
2008-02-07,26.28,,
2008-02-08,25.64,,
2008-02-11,25.21,,
2008-02-12,25.45,,
2008-02-13,25.6,,
2008-02-14,24.84,,
2008-02-15,25.16,,
2008-02-19,25.06,,
2008-02-20,25.56,,
2008-02-21,25.76,,
2008-02-22,25.7,,
2008-02-25,26.2,,
2008-02-26,27.07,,
2008-02-27,27.2,,
2008-02-28,27.01,,
2008-02-29,25.61,1.69,15.153846153846153
2008-03-03,24.51,1.69,14.502958579881659
2008-03-04,24.29,1.69,14.372781065088757
2008-03-05,24.33,1.69,14.396449704142011
2008-03-06,22.76,1.69,13.467455621301777
2008-03-07,22.31,1.69,13.201183431952662
2008-03-10,21.43,1.69,12.680473372781066
2008-03-11,22.69,1.69,13.42603550295858
2008-03-12,22.92,1.69,13.562130177514794
2008-03-13,22.94,1.69,13.573964497041421
2008-03-14,22.13,1.69,13.094674556213018
2008-03-17,21.5,1.69,12.721893491124261
2008-03-18,22.82,1.69,13.502958579881657
2008-03-19,22.61,1.69,13.378698224852071
2008-03-20,24.55,1.69,14.526627218934912
2008-03-24,24.5,1.69,14.497041420118343
2008-03-25,25.01,1.69,14.79881656804734
2008-03-26,24.7,1.69,14.615384615384615
2008-03-27,23.98,1.69,14.189349112426036
2008-03-28,23.72,1.69,14.035502958579881
2008-03-31,24.36,1.69,14.414201183431953
2008-04-01,26.09,1.69,15.437869822485208
2008-04-02,25.42,1.69,15.041420118343197
2008-04-03,25.83,1.69,15.284023668639053
2008-04-04,25.34,1.69,14.994082840236686
2008-04-07,24.84,1.69,14.698224852071005
2008-04-08,24.52,1.69,14.50887573964497
2008-04-09,23.22,1.69,13.7396449704142
2008-04-10,23.0,1.69,13.609467455621303
2008-04-11,22.49,1.69,13.307692307692307
2008-04-14,22.31,1.69,13.201183431952662
2008-04-15,23.14,1.69,13.692307692307693
2008-04-16,23.49,1.69,13.899408284023668
2008-04-17,23.48,1.69,13.893491124260356
2008-04-18,23.97,1.69,14.18343195266272
2008-04-21,23.64,1.69,13.988165680473374
2008-04-22,23.08,1.69,13.65680473372781
2008-04-23,22.48,1.69,13.301775147928995
2008-04-24,24.2,1.69,14.319526627218934
2008-04-25,24.48,1.69,14.485207100591717
2008-04-28,25.83,1.69,15.284023668639053
