date,AMAT,AMAT_EPS,PE Ratio
2003-02-20,12.78,0.07,182.57142857142856
2003-02-21,12.8,0.07,182.85714285714286
2003-02-24,12.82,0.07,183.14285714285714
2003-02-25,12.65,0.07,180.7142857142857
2003-02-26,12.32,0.07,176.0
2003-02-27,12.58,0.07,179.7142857142857
2003-02-28,12.98,0.07,185.42857142857142
2003-03-03,12.64,0.07,180.57142857142856
2003-03-04,12.25,0.07,174.99999999999997
2003-03-05,12.24,0.07,174.85714285714283
2003-03-06,12.05,0.07,172.14285714285714
2003-03-07,11.96,0.07,170.85714285714286
2003-03-10,11.6,0.07,165.7142857142857
2003-03-11,11.61,0.07,165.85714285714283
2003-03-12,11.75,0.07,167.85714285714283
2003-03-13,12.66,0.07,180.85714285714283
2003-03-14,12.37,0.07,176.7142857142857
2003-03-17,13.12,0.07,187.4285714285714
2003-03-18,13.54,0.07,193.4285714285714
2003-03-19,13.54,0.07,193.4285714285714
2003-03-20,13.91,0.07,198.7142857142857
2003-03-21,14.23,0.07,203.28571428571428
2003-03-24,13.56,0.07,193.7142857142857
2003-03-25,13.61,0.07,194.4285714285714
2003-03-26,13.71,0.07,195.85714285714286
2003-03-27,13.5,0.07,192.85714285714283
2003-03-28,13.23,0.07,189.0
2003-03-31,12.58,0.07,179.7142857142857
2003-04-01,12.76,0.07,182.28571428571428
2003-04-02,13.59,0.07,194.1428571428571
2003-04-03,13.74,0.07,196.28571428571428
2003-04-04,13.52,0.07,193.1428571428571
2003-04-07,13.88,0.07,198.28571428571428
2003-04-08,13.41,0.07,191.57142857142856
2003-04-09,13.09,0.07,186.99999999999997
2003-04-10,13.24,0.07,189.14285714285714
2003-04-11,13.03,0.07,186.1428571428571
2003-04-14,13.48,0.07,192.57142857142856
2003-04-15,13.41,0.07,191.57142857142856
2003-04-16,14.03,0.07,200.4285714285714
2003-04-17,14.8,0.07,211.42857142857142
2003-04-21,14.99,0.07,214.14285714285714
2003-04-22,15.81,0.07,225.85714285714283
2003-04-23,15.57,0.07,222.42857142857142
2003-04-24,15.05,0.07,215.0
2003-04-25,14.19,0.07,202.7142857142857
2003-04-28,14.46,0.07,206.57142857142856
2003-04-29,14.89,0.07,212.7142857142857
2003-04-30,14.62,0.07,208.85714285714283
2003-05-01,14.75,0.07,210.7142857142857
2003-05-02,15.15,0.07,216.42857142857142
2003-05-05,15.08,0.07,215.42857142857142
2003-05-06,15.46,0.07,220.85714285714286
2003-05-07,15.15,0.07,216.42857142857142
2003-05-08,14.59,0.07,208.42857142857142
2003-05-09,15.08,0.07,215.42857142857142
2003-05-12,15.72,0.07,224.57142857142856
2003-05-13,15.56,0.07,222.28571428571428
2003-05-14,14.97,0.07,213.85714285714283
2003-05-15,14.89,0.07,212.7142857142857
2003-05-16,14.31,0.07,204.42857142857142
2003-05-19,13.75,0.07,196.42857142857142
2003-05-20,13.76,0.07,196.57142857142856
2003-05-21,13.66,0.07,195.14285714285714
2003-05-22,13.88,0.07,198.28571428571428
2003-05-23,13.84,0.07,197.7142857142857
2003-05-27,14.69,0.07,209.85714285714283
2003-05-28,14.77,0.07,210.99999999999997
2003-05-29,14.82,0.07,211.7142857142857
2003-05-30,15.56,0.07,222.28571428571428
2003-06-02,15.29,0.07,218.4285714285714
2003-06-03,15.83,0.07,226.1428571428571
2003-06-04,16.66,0.07,237.99999999999997
2003-06-05,16.87,0.07,241.0
2003-06-06,16.29,0.07,232.7142857142857
2003-06-09,15.82,0.07,225.99999999999997
2003-06-10,15.83,0.07,226.1428571428571
2003-06-11,15.76,0.07,225.1428571428571
2003-06-12,15.62,0.07,223.1428571428571
2003-06-13,15.23,0.07,217.57142857142856
2003-06-16,15.68,0.07,223.99999999999997
2003-06-17,15.77,0.07,225.28571428571425
2003-06-18,16.1,0.07,230.0
2003-06-19,15.98,0.07,228.28571428571428
2003-06-20,15.78,0.07,225.4285714285714
2003-06-23,15.59,0.07,222.7142857142857
2003-06-24,15.33,0.07,218.99999999999997
2003-06-25,15.41,0.07,220.1428571428571
2003-06-26,15.93,0.07,227.57142857142856
2003-06-27,16.02,0.07,228.85714285714283
2003-06-30,15.84,0.07,226.28571428571425
2003-07-01,16.18,0.07,231.1428571428571
2003-07-02,16.27,0.07,232.4285714285714
2003-07-03,16.01,0.07,228.71428571428572
2003-07-07,17.63,0.07,251.85714285714283
2003-07-08,17.8,0.07,254.28571428571428
2003-07-09,17.65,0.07,252.1428571428571
2003-07-10,17.44,0.07,249.14285714285714
2003-07-11,17.39,0.07,248.42857142857142
2003-07-14,18.14,0.07,259.1428571428571
2003-07-15,18.67,0.07,266.7142857142857
2003-07-16,19.22,0.07,274.57142857142856
2003-07-17,18.31,0.07,261.57142857142856
2003-07-18,18.18,0.07,259.71428571428567
2003-07-21,17.87,0.07,255.28571428571428
2003-07-22,18.76,0.07,268.0
2003-07-23,19.3,0.07,275.7142857142857
2003-07-24,18.9,0.07,269.99999999999994
2003-07-25,19.3,0.07,275.7142857142857
2003-07-28,19.71,0.07,281.57142857142856
2003-07-29,19.36,0.07,276.57142857142856
2003-07-30,19.22,0.07,274.57142857142856
2003-07-31,19.46,0.07,278.0
2003-08-01,19.56,0.07,279.4285714285714
2003-08-04,19.77,0.07,282.4285714285714
2003-08-05,18.87,0.07,269.57142857142856
2003-08-06,18.55,0.07,265.0
2003-08-07,18.78,0.07,268.2857142857143
2003-08-08,17.88,0.07,255.4285714285714
2003-08-11,18.34,0.07,262.0
2003-08-12,18.45,0.07,263.57142857142856
2003-08-13,19.07,0.07,272.4285714285714
2003-08-14,19.17,0.07,273.85714285714283
2003-08-15,18.95,0.07,270.71428571428567
2003-08-18,19.74,0.07,281.99999999999994
2003-08-19,20.08,0.07,286.85714285714283
2003-08-20,20.04,0.07,286.2857142857142
2003-08-21,20.73,0.07,296.1428571428571
2003-08-22,21.3,0.07,304.2857142857143
2003-08-25,21.2,0.07,302.85714285714283
2003-08-26,20.95,0.07,299.2857142857142
2003-08-27,21.65,0.07,309.2857142857142
2003-08-28,21.57,0.07,308.1428571428571
2003-08-29,21.63,0.07,308.99999999999994
2003-09-02,21.29,0.07,304.1428571428571
2003-09-03,20.96,0.07,299.4285714285714
2003-09-04,21.22,0.07,303.1428571428571
2003-09-05,21.34,0.07,304.85714285714283
2003-09-08,22.22,0.07,317.4285714285714
2003-09-09,22.07,0.0,inf
2003-09-10,20.7,0.0,inf
2003-09-11,21.11,0.0,inf
2003-09-12,20.97,0.0,inf
2003-09-15,20.58,0.0,inf
2003-09-16,21.38,0.0,inf
2003-09-17,21.12,0.0,inf
2003-09-18,20.79,0.0,inf
2003-09-19,20.48,0.0,inf
2003-09-22,19.67,0.0,inf
2003-09-23,19.69,0.0,inf
2003-09-24,18.48,0.0,inf
2003-09-25,18.67,0.0,inf
2003-09-26,18.42,0.0,inf
2003-09-29,18.92,0.0,inf
2003-09-30,18.13,0.0,inf
2003-10-01,18.56,0.0,inf
2003-10-02,18.55,0.0,inf
2003-10-03,19.46,0.0,inf
2003-10-06,19.31,0.0,inf
2003-10-07,19.88,0.0,inf
2003-10-08,20.13,0.0,inf
2003-10-09,20.55,0.0,inf
2003-10-10,20.75,0.0,inf
2003-10-13,21.0,0.0,inf
2003-10-14,20.9,0.0,inf
2003-10-15,21.6,0.0,inf
2003-10-16,21.87,0.0,inf
2003-10-17,21.12,0.0,inf
2003-10-20,21.6,0.0,inf
2003-10-21,21.87,0.0,inf
2003-10-22,21.33,0.0,inf
2003-10-23,20.65,0.0,inf
2003-10-24,20.65,0.0,inf
2003-10-27,20.72,0.0,inf
2003-10-28,22.55,0.0,inf
2003-10-29,22.58,0.0,inf
2003-10-30,23.24,0.0,inf
2003-10-31,23.33,0.0,inf
2003-11-03,24.56,0.0,inf
2003-11-04,24.9,0.0,inf
2003-11-05,24.95,0.0,inf
2003-11-06,25.61,0.0,inf
2003-11-07,25.25,0.0,inf
2003-11-10,24.41,0.0,inf
2003-11-11,24.9,0.0,inf
2003-11-12,25.44,0.0,inf
2003-11-13,24.74,0.0,inf
2003-11-14,23.48,0.0,inf
2003-11-17,23.74,0.0,inf
2003-11-18,23.03,0.0,inf
2003-11-19,23.43,0.0,inf
2003-11-20,22.85,0.0,inf
2003-11-21,22.96,0.0,inf
2003-11-24,23.79,0.0,inf
2003-11-25,24.02,0.0,inf
2003-11-26,23.74,0.0,inf
2003-11-28,24.24,0.0,inf
2003-12-01,24.21,0.0,inf
2003-12-02,24.06,0.0,inf
2003-12-03,23.74,0.0,inf
2003-12-04,23.22,0.0,inf
2003-12-05,22.34,0.0,inf
2003-12-08,22.45,0.0,inf
2003-12-09,21.36,0.0,inf
2003-12-10,21.65,0.0,inf
2003-12-11,22.26,0.0,inf
2003-12-12,22.42,0.0,inf
2003-12-15,21.63,0.0,inf
2003-12-16,21.32,0.0,inf
2003-12-17,21.0,0.0,inf
2003-12-18,21.84,0.0,inf
2003-12-19,21.86,0.0,inf
2003-12-22,22.0,0.0,inf
2003-12-23,22.33,0.0,inf
2003-12-24,22.25,0.0,inf
2003-12-26,22.17,0.0,inf
2003-12-29,22.72,0.0,inf
2003-12-30,22.49,0.0,inf
2003-12-31,22.44,0.0,inf
2004-01-02,22.1,0.0,inf
2004-01-05,23.52,0.0,inf
2004-01-06,23.92,0.0,inf
2004-01-07,23.84,0.0,inf
2004-01-08,24.28,0.0,inf
2004-01-09,24.26,0.0,inf
2004-01-12,24.63,0.0,inf
2004-01-13,23.85,0.06,397.50000000000006
2004-01-14,23.39,0.06,389.83333333333337
2004-01-15,24.01,0.06,400.1666666666667
2004-01-16,24.41,0.06,406.83333333333337
2004-01-20,24.35,0.06,405.83333333333337
2004-01-21,23.99,0.06,399.8333333333333
2004-01-22,23.55,0.06,392.5
2004-01-23,22.52,0.06,375.3333333333333
2004-01-26,22.95,0.06,382.5
2004-01-27,22.03,0.06,367.1666666666667
2004-01-28,21.41,0.06,356.83333333333337
2004-01-29,21.51,0.06,358.50000000000006
2004-01-30,21.69,0.06,361.50000000000006
2004-02-02,21.59,0.06,359.83333333333337
2004-02-03,21.68,0.06,361.3333333333333
2004-02-04,21.38,0.06,356.3333333333333
2004-02-05,21.36,0.06,356.0
2004-02-06,22.38,0.06,373.0
2004-02-09,22.05,0.06,367.5
2004-02-10,22.03,0.06,367.1666666666667
2004-02-11,22.3,0.06,371.6666666666667
2004-02-12,22.05,0.06,367.5
2004-02-13,21.77,0.06,362.8333333333333
2004-02-17,21.94,0.06,365.6666666666667
2004-02-18,22.31,0.06,371.8333333333333
2004-02-19,22.13,0.06,368.8333333333333
2004-02-20,21.75,0.06,362.5
2004-02-23,21.21,0.06,353.5
2004-02-24,21.24,0.06,354.0
2004-02-25,21.75,0.06,362.5
2004-02-26,21.71,0.06,361.83333333333337
2004-02-27,21.25,0.06,354.1666666666667
2004-03-01,21.76,0.06,362.6666666666667
2004-03-02,21.67,0.06,361.1666666666667
2004-03-03,21.19,0.06,353.1666666666667
2004-03-04,21.56,0.06,359.3333333333333
2004-03-05,21.42,0.06,357.00000000000006
2004-03-08,20.72,0.06,345.3333333333333
2004-03-09,21.01,0.06,350.1666666666667
2004-03-10,21.01,0.06,350.1666666666667
2004-03-11,20.84,0.06,347.33333333333337
2004-03-12,21.3,0.12,177.5
2004-03-15,20.73,0.12,172.75
2004-03-16,21.14,0.12,176.16666666666669
2004-03-17,21.32,0.12,177.66666666666669
2004-03-18,21.13,0.12,176.08333333333334
2004-03-19,20.34,0.12,169.5
2004-03-22,20.2,0.12,168.33333333333334
2004-03-23,20.36,0.12,169.66666666666666
2004-03-24,20.77,0.12,173.08333333333334
2004-03-25,21.73,0.12,181.08333333333334
2004-03-26,21.43,0.12,178.58333333333334
2004-03-29,21.49,0.12,179.08333333333331
2004-03-30,21.39,0.12,178.25
2004-03-31,21.33,0.12,177.75
2004-04-01,21.72,0.12,181.0
2004-04-02,22.55,0.12,187.91666666666669
2004-04-05,22.66,0.12,188.83333333333334
2004-04-06,22.33,0.12,186.08333333333331
2004-04-07,22.16,0.12,184.66666666666669
2004-04-08,22.52,0.12,187.66666666666666
2004-04-12,22.84,0.12,190.33333333333334
2004-04-13,22.5,0.12,187.5
2004-04-14,22.4,0.12,186.66666666666666
2004-04-15,21.47,0.12,178.91666666666666
2004-04-16,20.8,0.12,173.33333333333334
2004-04-19,21.17,0.12,176.41666666666669
2004-04-20,20.22,0.12,168.5
2004-04-21,20.23,0.12,168.58333333333334
2004-04-22,19.73,0.12,164.41666666666669
2004-04-23,19.98,0.12,166.5
2004-04-26,19.44,0.12,162.00000000000003
2004-04-27,19.27,0.12,160.58333333333334
2004-04-28,18.94,0.12,157.83333333333334
2004-04-29,18.43,0.12,153.58333333333334
2004-04-30,18.27,0.12,152.25
2004-05-03,18.12,0.12,151.0
2004-05-04,18.65,0.12,155.41666666666666
2004-05-05,18.58,0.12,154.83333333333331
2004-05-06,18.63,0.12,155.25
2004-05-07,18.67,0.12,155.58333333333334
2004-05-10,19.09,0.12,159.08333333333334
2004-05-11,19.61,0.12,163.41666666666666
2004-05-12,19.35,0.12,161.25000000000003
2004-05-13,18.91,0.12,157.58333333333334
2004-05-14,18.54,0.12,154.5
2004-05-17,18.45,0.12,153.75
2004-05-18,18.85,0.12,157.08333333333334
2004-05-19,18.64,0.12,155.33333333333334
2004-05-20,18.29,0.12,152.41666666666666
2004-05-21,18.38,0.12,153.16666666666666
2004-05-24,18.72,0.12,156.0
2004-05-25,19.22,0.12,160.16666666666666
2004-05-26,19.45,0.12,162.08333333333334
2004-05-27,19.6,0.12,163.33333333333334
2004-05-28,19.97,0.12,166.41666666666666
2004-06-01,19.68,0.12,164.0
2004-06-02,19.05,0.12,158.75
2004-06-03,18.58,0.12,154.83333333333331
2004-06-04,18.76,0.12,156.33333333333334
2004-06-07,19.42,0.12,161.83333333333334
2004-06-08,19.11,0.12,159.25
2004-06-09,18.68,0.12,155.66666666666666
2004-06-10,18.92,0.22,86.00000000000001
2004-06-14,18.67,0.22,84.86363636363637
2004-06-15,18.93,0.22,86.04545454545455
2004-06-16,18.68,0.22,84.9090909090909
2004-06-17,18.35,0.22,83.40909090909092
2004-06-18,18.14,0.22,82.45454545454545
2004-06-21,18.03,0.22,81.95454545454545
2004-06-22,18.55,0.22,84.31818181818183
2004-06-23,18.97,0.22,86.22727272727272
2004-06-24,18.87,0.22,85.77272727272728
2004-06-25,19.27,0.22,87.5909090909091
2004-06-28,18.85,0.22,85.68181818181819
2004-06-29,19.63,0.22,89.22727272727272
2004-06-30,19.62,0.22,89.18181818181819
2004-07-01,19.0,0.22,86.36363636363636
2004-07-02,18.5,0.22,84.0909090909091
2004-07-06,18.01,0.22,81.86363636363637
2004-07-07,18.17,0.22,82.5909090909091
2004-07-08,18.38,0.22,83.54545454545455
2004-07-09,18.66,0.22,84.81818181818181
2004-07-12,18.18,0.22,82.63636363636364
2004-07-13,17.93,0.22,81.5
2004-07-14,16.82,0.22,76.45454545454545
2004-07-15,16.78,0.22,76.27272727272728
2004-07-16,16.65,0.22,75.68181818181817
2004-07-19,16.77,0.22,76.22727272727272
2004-07-20,17.26,0.22,78.45454545454547
2004-07-21,16.62,0.22,75.54545454545455
2004-07-22,16.93,0.22,76.95454545454545
2004-07-23,16.36,0.22,74.36363636363636
2004-07-26,16.2,0.22,73.63636363636363
2004-07-27,16.18,0.22,73.54545454545455
2004-07-28,15.86,0.22,72.0909090909091
2004-07-29,16.46,0.22,74.81818181818183
2004-07-30,16.97,0.22,77.13636363636363
2004-08-02,17.06,0.22,77.54545454545453
2004-08-03,16.45,0.22,74.77272727272727
2004-08-04,17.0,0.22,77.27272727272727
2004-08-05,16.8,0.22,76.36363636363636
2004-08-06,16.33,0.22,74.22727272727272
2004-08-09,16.51,0.22,75.04545454545455
2004-08-10,16.9,0.22,76.81818181818181
2004-08-11,16.26,0.22,73.90909090909092
2004-08-12,15.61,0.22,70.95454545454545
2004-08-13,15.64,0.22,71.0909090909091
2004-08-16,15.64,0.22,71.0909090909091
2004-08-17,16.07,0.22,73.04545454545455
2004-08-18,16.16,0.22,73.45454545454545
2004-08-19,15.88,0.22,72.18181818181819
2004-08-20,16.02,0.22,72.81818181818181
2004-08-23,16.22,0.22,73.72727272727272
2004-08-24,15.93,0.22,72.4090909090909
2004-08-25,16.26,0.22,73.90909090909092
2004-08-26,15.98,0.22,72.63636363636364
2004-08-27,16.36,0.22,74.36363636363636
2004-08-30,15.99,0.22,72.68181818181819
2004-08-31,15.89,0.26,61.11538461538461
2004-09-01,16.05,0.26,61.73076923076923
2004-09-02,16.33,0.26,62.8076923076923
2004-09-03,15.7,0.26,60.38461538461538
2004-09-07,15.69,0.26,60.34615384615384
2004-09-08,15.79,0.26,60.730769230769226
2004-09-09,16.39,0.26,63.03846153846154
2004-09-10,16.9,0.26,64.99999999999999
2004-09-13,17.02,0.26,65.46153846153845
2004-09-14,17.22,0.26,66.23076923076923
2004-09-15,16.77,0.26,64.5
2004-09-16,16.78,0.26,64.53846153846155
2004-09-17,16.9,0.26,64.99999999999999
2004-09-20,17.59,0.26,67.65384615384615
2004-09-21,17.63,0.26,67.8076923076923
2004-09-22,17.11,0.26,65.8076923076923
2004-09-23,17.16,0.26,66.0
2004-09-24,16.65,0.26,64.03846153846153
2004-09-27,16.41,0.26,63.11538461538461
2004-09-28,16.21,0.26,62.34615384615385
2004-09-29,16.38,0.26,62.99999999999999
2004-09-30,16.49,0.26,63.42307692307691
2004-10-01,17.3,0.26,66.53846153846153
2004-10-04,17.16,0.26,66.0
2004-10-05,17.33,0.26,66.65384615384615
2004-10-06,17.24,0.26,66.30769230769229
2004-10-07,17.16,0.26,66.0
2004-10-08,16.21,0.26,62.34615384615385
2004-10-11,16.29,0.26,62.653846153846146
2004-10-12,16.16,0.26,62.15384615384615
2004-10-13,16.39,0.26,63.03846153846154
2004-10-14,15.7,0.26,60.38461538461538
2004-10-15,15.7,0.26,60.38461538461538
2004-10-18,15.86,0.26,60.99999999999999
2004-10-19,15.89,0.26,61.11538461538461
2004-10-20,16.12,0.26,62.0
2004-10-21,16.38,0.26,62.99999999999999
2004-10-22,15.96,0.26,61.38461538461539
2004-10-25,15.88,0.26,61.07692307692308
2004-10-26,15.69,0.26,60.34615384615384
2004-10-27,16.14,0.26,62.07692307692308
2004-10-28,16.2,0.26,62.3076923076923
2004-10-29,16.1,0.26,61.92307692307693
2004-11-01,15.99,0.26,61.5
2004-11-02,16.25,0.26,62.5
2004-11-03,16.12,0.26,62.0
2004-11-04,16.24,0.26,62.46153846153845
2004-11-05,16.28,0.26,62.61538461538462
2004-11-08,16.39,0.26,63.03846153846154
2004-11-09,16.37,0.26,62.96153846153846
2004-11-10,15.96,0.26,61.38461538461539
2004-11-11,16.08,0.26,61.84615384615384
2004-11-12,16.17,0.26,62.19230769230769
2004-11-15,16.78,0.26,64.53846153846155
2004-11-16,16.76,0.26,64.46153846153847
2004-11-17,17.34,0.26,66.6923076923077
2004-11-18,17.65,0.26,67.88461538461537
2004-11-19,16.99,0.26,65.34615384615384
2004-11-22,17.1,0.26,65.76923076923077
2004-11-23,16.9,0.26,64.99999999999999
2004-11-24,16.96,0.26,65.23076923076923
2004-11-26,16.99,0.26,65.34615384615384
2004-11-29,16.94,0.26,65.15384615384616
2004-11-30,16.64,0.26,64.0
2004-12-01,17.72,0.26,68.15384615384615
2004-12-02,17.5,0.26,67.3076923076923
2004-12-03,17.89,0.26,68.8076923076923
2004-12-06,17.86,0.26,68.6923076923077
2004-12-07,17.56,0.26,67.53846153846153
2004-12-08,17.27,0.26,66.42307692307692
2004-12-09,17.15,0.26,65.96153846153845
2004-12-10,17.03,0.26,65.5
2004-12-13,17.16,0.26,66.0
2004-12-14,17.42,0.26,67.0
2004-12-15,17.46,0.28,62.357142857142854
2004-12-16,17.07,0.28,60.96428571428571
2004-12-17,16.84,0.28,60.14285714285714
2004-12-20,16.76,0.28,59.857142857142854
2004-12-21,16.86,0.28,60.21428571428571
2004-12-22,16.99,0.28,60.678571428571416
2004-12-23,17.03,0.28,60.82142857142857
2004-12-27,16.81,0.28,60.03571428571428
2004-12-28,16.92,0.28,60.42857142857143
2004-12-29,17.03,0.28,60.82142857142857
2004-12-30,17.04,0.28,60.85714285714285
2004-12-31,17.1,0.28,61.07142857142857
2005-01-03,16.82,0.28,60.07142857142857
2005-01-04,16.5,0.28,58.92857142857142
2005-01-05,16.22,0.28,57.928571428571416
2005-01-06,16.1,0.28,57.5
2005-01-07,16.15,0.28,57.678571428571416
2005-01-10,16.17,0.28,57.75
2005-01-11,16.15,0.28,57.678571428571416
2005-01-12,16.53,0.28,59.035714285714285
2005-01-13,16.25,0.28,58.03571428571428
2005-01-14,16.53,0.28,59.035714285714285
2005-01-18,16.53,0.28,59.035714285714285
2005-01-19,16.01,0.28,57.17857142857143
2005-01-20,15.91,0.28,56.82142857142857
2005-01-21,15.59,0.28,55.67857142857142
2005-01-24,15.17,0.28,54.17857142857142
2005-01-25,15.65,0.28,55.89285714285714
2005-01-26,16.12,0.28,57.57142857142857
2005-01-27,16.48,0.28,58.857142857142854
2005-01-28,16.04,0.28,57.28571428571428
2005-01-31,15.9,0.28,56.785714285714285
2005-02-01,16.4,0.28,58.57142857142856
2005-02-02,16.26,0.28,58.07142857142857
2005-02-03,16.16,0.28,57.71428571428571
2005-02-04,16.79,0.28,59.96428571428571
2005-02-07,16.72,0.28,59.7142857142857
2005-02-08,16.87,0.28,60.25
2005-02-09,16.51,0.28,58.964285714285715
2005-02-10,16.66,0.28,59.49999999999999
2005-02-11,17.14,0.28,61.21428571428571
2005-02-14,17.13,0.28,61.178571428571416
2005-02-15,17.49,0.28,62.4642857142857
2005-02-16,17.5,0.28,62.49999999999999
2005-02-17,17.33,0.28,61.89285714285713
2005-02-18,17.4,0.28,62.14285714285713
2005-02-22,17.46,0.28,62.357142857142854
2005-02-23,17.25,0.28,61.607142857142854
2005-02-24,17.58,0.28,62.78571428571427
2005-02-25,17.92,0.28,64.0
2005-02-28,17.45,0.28,62.32142857142856
2005-03-01,17.67,0.17,103.94117647058823
2005-03-02,17.22,0.17,101.29411764705881
2005-03-03,17.1,0.17,100.58823529411765
2005-03-04,16.88,0.17,99.29411764705881
2005-03-07,17.15,0.17,100.88235294117645
2005-03-08,16.82,0.17,98.94117647058823
2005-03-09,16.66,0.17,98.0
2005-03-10,16.83,0.17,98.99999999999999
2005-03-11,16.4,0.17,96.4705882352941
2005-03-14,16.53,0.17,97.23529411764706
2005-03-15,16.2,0.17,95.29411764705881
2005-03-16,16.03,0.17,94.29411764705883
2005-03-17,16.17,0.17,95.11764705882354
2005-03-18,15.99,0.17,94.05882352941175
2005-03-21,16.01,0.17,94.17647058823529
2005-03-22,15.81,0.17,93.0
2005-03-23,16.21,0.17,95.35294117647058
2005-03-24,16.63,0.17,97.8235294117647
2005-03-28,16.45,0.17,96.76470588235293
2005-03-29,16.31,0.17,95.94117647058822
2005-03-30,16.64,0.17,97.88235294117646
2005-03-31,16.25,0.17,95.58823529411764
2005-04-01,16.01,0.17,94.17647058823529
2005-04-04,16.05,0.17,94.41176470588235
2005-04-05,16.02,0.17,94.23529411764704
2005-04-06,16.0,0.17,94.11764705882352
2005-04-07,16.15,0.17,94.99999999999999
2005-04-08,16.07,0.17,94.52941176470588
2005-04-11,16.0,0.17,94.11764705882352
2005-04-12,15.92,0.17,93.6470588235294
2005-04-13,15.45,0.17,90.88235294117646
2005-04-14,15.26,0.17,89.76470588235293
2005-04-15,14.5,0.17,85.29411764705881
2005-04-18,14.86,0.17,87.41176470588235
2005-04-19,15.0,0.17,88.23529411764706
2005-04-20,14.76,0.17,86.8235294117647
2005-04-21,15.13,0.17,89.0
2005-04-22,14.96,0.17,88.0
2005-04-25,14.99,0.17,88.17647058823529
2005-04-26,15.0,0.17,88.23529411764706
2005-04-27,14.93,0.17,87.8235294117647
2005-04-28,14.88,0.17,87.52941176470588
2005-04-29,14.87,0.17,87.4705882352941
2005-05-02,15.08,0.17,88.70588235294117
2005-05-03,15.09,0.17,88.76470588235293
2005-05-04,15.41,0.17,90.6470588235294
2005-05-05,15.47,0.17,91.0
2005-05-06,15.63,0.17,91.94117647058823
2005-05-09,15.68,0.17,92.23529411764704
2005-05-10,15.81,0.17,93.0
2005-05-11,15.75,0.17,92.6470588235294
2005-05-12,15.69,0.17,92.29411764705881
2005-05-13,16.16,0.17,95.05882352941175
2005-05-16,16.07,0.17,94.52941176470588
2005-05-17,16.04,0.17,94.35294117647058
2005-05-18,15.94,0.17,93.76470588235293
2005-05-19,15.72,0.17,92.47058823529412
2005-05-20,15.85,0.17,93.23529411764704
2005-05-23,16.03,0.17,94.29411764705883
2005-05-24,16.48,0.17,96.94117647058823
2005-05-25,16.4,0.17,96.4705882352941
2005-05-26,16.69,0.17,98.17647058823529
2005-05-27,16.65,0.17,97.94117647058822
2005-05-31,16.42,0.18,91.22222222222223
2005-06-01,16.62,0.18,92.33333333333334
2005-06-02,16.86,0.18,93.66666666666667
2005-06-03,16.87,0.18,93.72222222222223
2005-06-06,16.82,0.18,93.44444444444444
2005-06-07,16.58,0.18,92.1111111111111
2005-06-08,16.89,0.18,93.83333333333334
2005-06-09,17.4,0.18,96.66666666666666
2005-06-10,17.15,0.18,95.27777777777777
2005-06-13,16.98,0.18,94.33333333333334
2005-06-14,16.9,0.18,93.88888888888889
2005-06-15,16.88,0.18,93.77777777777777
2005-06-16,16.87,0.18,93.72222222222223
2005-06-17,16.9,0.18,93.88888888888889
2005-06-20,16.67,0.18,92.61111111111113
2005-06-21,16.69,0.18,92.72222222222223
2005-06-22,16.89,0.18,93.83333333333334
2005-06-23,16.91,0.18,93.94444444444444
2005-06-24,16.45,0.18,91.38888888888889
2005-06-27,16.23,0.18,90.16666666666667
2005-06-28,16.31,0.18,90.61111111111111
2005-06-29,16.2,0.18,90.0
2005-06-30,16.18,0.18,89.88888888888889
2005-07-01,16.14,0.18,89.66666666666667
2005-07-05,16.27,0.18,90.38888888888889
2005-07-06,16.12,0.18,89.55555555555557
2005-07-07,16.34,0.18,90.77777777777779
2005-07-08,16.66,0.18,92.55555555555556
2005-07-11,17.2,0.18,95.55555555555556
2005-07-12,17.1,0.18,95.00000000000001
2005-07-13,17.13,0.18,95.16666666666667
2005-07-14,17.39,0.18,96.61111111111111
2005-07-15,17.35,0.18,96.3888888888889
2005-07-18,17.22,0.18,95.66666666666666
2005-07-19,17.69,0.18,98.27777777777779
2005-07-20,18.39,0.18,102.16666666666667
2005-07-21,18.19,0.18,101.05555555555557
2005-07-22,18.3,0.18,101.66666666666667
2005-07-25,18.18,0.18,101.0
2005-07-26,18.26,0.18,101.44444444444446
2005-07-27,18.11,0.18,100.61111111111111
2005-07-28,18.28,0.18,101.55555555555557
2005-07-29,18.48,0.18,102.66666666666667
2005-08-01,18.24,0.18,101.33333333333333
2005-08-02,18.58,0.18,103.22222222222221
2005-08-03,18.41,0.18,102.27777777777779
2005-08-04,17.95,0.18,99.72222222222223
2005-08-05,17.85,0.18,99.16666666666667
2005-08-08,17.63,0.18,97.94444444444444
2005-08-09,17.78,0.18,98.77777777777779
2005-08-10,17.4,0.18,96.66666666666666
2005-08-11,17.79,0.18,98.83333333333333
2005-08-12,17.42,0.18,96.77777777777779
2005-08-15,17.64,0.18,98.0
2005-08-16,17.17,0.18,95.3888888888889
2005-08-17,18.22,0.18,101.22222222222221
2005-08-18,18.12,0.18,100.66666666666667
2005-08-19,18.17,0.18,100.94444444444446
2005-08-22,18.52,0.18,102.88888888888889
2005-08-23,18.39,0.18,102.16666666666667
2005-08-24,18.02,0.18,100.11111111111111
2005-08-25,17.99,0.18,99.94444444444444
2005-08-26,17.96,0.18,99.77777777777779
2005-08-29,18.12,0.18,100.66666666666667
