date,GILD,GILD_EPS,PE Ratio
2001-09-25,3.27,-0.02,-163.5
2001-09-26,3.39,-0.02,-169.5
2001-09-27,3.55,-0.02,-177.5
2001-09-28,3.51,-0.02,-175.49999999999997
2001-10-01,3.54,-0.02,-177.0
2001-10-02,3.54,-0.02,-177.0
2001-10-03,3.54,-0.02,-177.0
2001-10-04,3.66,-0.02,-183.0
2001-10-05,3.56,-0.02,-178.0
2001-10-08,3.56,-0.02,-178.0
2001-10-09,3.68,-0.02,-184.0
2001-10-10,3.93,-0.02,-196.5
2001-10-11,3.94,-0.02,-197.0
2001-10-12,3.88,-0.02,-194.0
2001-10-15,4.01,-0.02,-200.49999999999997
2001-10-16,3.93,-0.02,-196.5
2001-10-17,3.74,-0.02,-187.0
2001-10-18,3.93,-0.02,-196.5
2001-10-19,4.07,-0.02,-203.5
2001-10-22,4.23,-0.02,-211.50000000000003
2001-10-23,4.13,-0.02,-206.5
2001-10-24,4.29,-0.02,-214.5
2001-10-25,4.3,-0.02,-215.0
2001-10-26,4.23,-0.02,-211.50000000000003
2001-10-29,4.1,-0.02,-204.99999999999997
2001-10-30,4.04,-0.02,-202.0
2001-10-31,3.93,-0.02,-196.5
2001-11-01,3.95,-0.02,-197.5
2001-11-02,3.91,-0.02,-195.5
2001-11-05,4.09,-0.02,-204.5
2001-11-06,4.09,-0.02,-204.5
2001-11-07,4.17,-0.02,-208.5
2001-11-08,4.14,-0.02,-206.99999999999997
2001-11-09,4.01,-0.02,-200.49999999999997
2001-11-12,3.98,-0.02,-199.0
2001-11-13,4.23,-0.02,-211.50000000000003
2001-11-14,4.21,-0.02,-210.5
2001-11-15,4.21,-0.02,-210.5
2001-11-16,4.27,-0.02,-213.49999999999997
2001-11-19,4.38,-0.02,-219.0
2001-11-20,4.25,-0.02,-212.5
2001-11-21,4.3,-0.02,-215.0
2001-11-23,4.33,-0.02,-216.5
2001-11-26,4.46,-0.02,-223.0
2001-11-27,4.5,-0.02,-225.0
2001-11-28,4.33,-0.02,-216.5
2001-11-29,4.46,-0.02,-223.0
2001-11-30,4.51,-0.02,-225.49999999999997
2001-12-03,4.36,-0.02,-218.0
2001-12-04,4.32,-0.02,-216.0
2001-12-05,4.23,-0.02,-211.50000000000003
2001-12-06,4.28,-0.02,-214.0
2001-12-07,4.28,-0.02,-214.0
2001-12-10,4.08,-0.02,-204.0
2001-12-11,4.02,-0.02,-200.99999999999997
2001-12-12,4.04,-0.02,-202.0
2001-12-13,4.15,-0.02,-207.5
2001-12-14,4.14,-0.02,-206.99999999999997
2001-12-17,4.3,-0.02,-215.0
2001-12-18,4.28,-0.02,-214.0
2001-12-19,4.2,-0.02,-210.0
2001-12-20,4.05,-0.02,-202.5
2001-12-21,4.09,-0.02,-204.5
2001-12-24,4.17,-0.02,-208.5
2001-12-26,4.18,-0.02,-208.99999999999997
2001-12-27,4.07,-0.02,-203.5
2001-12-28,4.17,-0.02,-208.5
2001-12-31,4.11,-0.02,-205.5
2002-01-02,3.84,-0.02,-192.0
2002-01-03,3.66,-0.02,-183.0
2002-01-04,3.84,-0.02,-192.0
2002-01-07,3.85,-0.02,-192.5
2002-01-08,3.99,-0.02,-199.5
2002-01-09,4.11,-0.02,-205.5
2002-01-10,4.24,-0.02,-212.0
2002-01-11,4.32,-0.02,-216.0
2002-01-14,4.29,-0.02,-214.5
2002-01-15,4.31,-0.02,-215.49999999999997
2002-01-16,4.32,-0.02,-216.0
2002-01-17,4.39,-0.02,-219.49999999999997
2002-01-18,4.11,-0.02,-205.5
2002-01-22,4.19,-0.02,-209.50000000000003
2002-01-23,4.29,-0.02,-214.5
2002-01-24,4.21,-0.02,-210.5
2002-01-25,4.23,-0.02,-211.50000000000003
2002-01-28,4.24,-0.02,-212.0
2002-01-29,4.11,-0.02,-205.5
2002-01-30,4.19,-0.02,-209.50000000000003
2002-01-31,4.09,-0.02,-204.5
2002-02-01,4.36,-0.02,-218.0
2002-02-04,4.11,-0.02,-205.5
2002-02-05,4.15,-0.02,-207.5
2002-02-06,3.9,-0.02,-195.0
2002-02-07,3.96,-0.02,-198.0
2002-02-08,4.18,-0.02,-208.99999999999997
2002-02-11,4.23,-0.02,-211.50000000000003
2002-02-12,4.27,-0.02,-213.49999999999997
2002-02-13,4.21,-0.02,-210.5
2002-02-14,4.09,-0.02,-204.5
2002-02-15,4.11,-0.02,-205.5
2002-02-19,4.03,-0.02,-201.5
2002-02-20,4.19,-0.02,-209.50000000000003
2002-02-21,4.19,-0.02,-209.50000000000003
2002-02-22,4.16,-0.02,-208.0
2002-02-25,4.22,-0.02,-210.99999999999997
2002-02-26,4.31,-0.02,-215.49999999999997
2002-02-27,4.34,-0.02,-217.0
2002-02-28,4.4,-0.02,-220.0
2002-03-01,4.61,-0.02,-230.5
2002-03-04,4.65,-0.02,-232.5
2002-03-05,4.56,-0.02,-227.99999999999997
2002-03-06,4.58,-0.02,-229.0
2002-03-07,4.48,-0.02,-224.00000000000003
2002-03-08,4.52,-0.02,-225.99999999999997
2002-03-11,4.51,-0.02,-225.49999999999997
2002-03-12,4.47,-0.02,-223.49999999999997
2002-03-13,4.56,-0.02,-227.99999999999997
2002-03-14,4.47,-0.02,-223.49999999999997
2002-03-15,4.5,-0.02,-225.0
2002-03-18,4.68,-0.02,-233.99999999999997
2002-03-19,4.82,-0.02,-241.0
2002-03-20,4.67,-0.02,-233.5
2002-03-21,4.81,-0.02,-240.49999999999997
2002-03-22,4.66,-0.02,-233.0
2002-03-25,4.53,-0.02,-226.5
2002-03-26,4.57,-0.02,-228.5
2002-03-27,4.68,0.02,233.99999999999997
2002-03-28,4.5,0.02,225.0
2002-04-01,4.56,0.02,227.99999999999997
2002-04-02,4.51,0.02,225.49999999999997
2002-04-03,4.42,0.02,221.0
2002-04-04,4.36,0.02,218.0
2002-04-05,4.3,0.02,215.0
2002-04-08,4.35,0.02,217.49999999999997
2002-04-09,4.21,0.02,210.5
2002-04-10,4.47,0.02,223.49999999999997
2002-04-11,4.44,0.02,222.00000000000003
2002-04-12,4.46,0.02,223.0
2002-04-15,4.5,0.02,225.0
2002-04-16,4.56,0.02,227.99999999999997
2002-04-17,4.43,0.02,221.49999999999997
2002-04-18,4.44,0.02,222.00000000000003
2002-04-19,4.41,0.02,220.5
2002-04-22,4.27,0.02,213.49999999999997
2002-04-23,4.21,0.02,210.5
2002-04-24,4.28,0.02,214.0
2002-04-25,4.0,0.02,200.0
2002-04-26,3.63,0.02,181.5
2002-04-29,3.64,0.02,182.0
2002-04-30,3.89,0.02,194.5
2002-05-01,4.14,0.02,206.99999999999997
2002-05-02,4.11,0.02,205.5
2002-05-03,4.0,0.02,200.0
2002-05-06,3.73,0.02,186.5
2002-05-07,3.85,0.02,192.5
2002-05-08,4.35,0.02,217.49999999999997
2002-05-09,4.25,0.02,212.5
2002-05-10,4.07,0.02,203.5
2002-05-13,4.32,0.02,216.0
2002-05-14,4.7,0.02,235.0
2002-05-15,4.65,0.0,inf
2002-05-16,4.52,0.0,inf
2002-05-17,4.62,0.0,inf
2002-05-20,4.54,0.0,inf
2002-05-21,4.43,0.0,inf
2002-05-22,4.41,0.0,inf
2002-05-23,4.75,0.0,inf
2002-05-24,4.63,0.0,inf
2002-05-28,4.74,0.0,inf
2002-05-29,4.42,0.0,inf
2002-05-30,4.6,0.0,inf
2002-05-31,4.46,0.0,inf
2002-06-03,4.29,0.0,inf
2002-06-04,4.29,0.0,inf
2002-06-05,4.28,0.0,inf
2002-06-06,4.01,0.0,inf
2002-06-07,4.0,0.0,inf
2002-06-10,4.11,0.0,inf
2002-06-11,3.81,0.0,inf
2002-06-12,3.8,0.0,inf
2002-06-13,3.92,0.0,inf
2002-06-14,4.12,0.0,inf
2002-06-17,4.48,0.0,inf
2002-06-18,4.44,0.0,inf
2002-06-19,4.36,0.0,inf
2002-06-20,4.1,0.0,inf
2002-06-21,3.9,0.0,inf
2002-06-24,4.14,0.0,inf
2002-06-25,4.02,0.0,inf
2002-06-26,4.09,0.0,inf
2002-06-27,4.06,0.0,inf
2002-06-28,4.11,0.0,inf
2002-07-01,3.79,0.0,inf
2002-07-02,3.49,0.0,inf
2002-07-03,3.66,0.0,inf
2002-07-05,3.86,0.0,inf
2002-07-08,3.81,0.0,inf
2002-07-09,3.7,0.0,inf
2002-07-10,3.32,0.0,inf
2002-07-11,3.57,0.0,inf
2002-07-12,3.62,0.0,inf
2002-07-15,3.68,0.0,inf
2002-07-16,3.94,0.0,inf
2002-07-17,4.31,0.0,inf
2002-07-18,4.11,0.0,inf
2002-07-19,3.97,0.0,inf
2002-07-22,3.83,0.0,inf
2002-07-23,3.63,0.0,inf
2002-07-24,3.8,0.0,inf
2002-07-25,3.63,0.0,inf
2002-07-26,3.52,0.0,inf
2002-07-29,3.62,0.0,inf
2002-07-30,3.69,0.0,inf
2002-07-31,3.81,0.0,inf
2002-08-01,3.73,0.0,inf
2002-08-02,3.61,0.0,inf
2002-08-05,3.86,0.0,inf
2002-08-06,3.86,0.0,inf
2002-08-07,3.98,0.0,inf
2002-08-08,4.3,0.0,inf
2002-08-09,4.25,0.0,inf
2002-08-12,4.33,0.0,inf
2002-08-13,4.11,0.01,411.0
2002-08-14,4.43,0.01,442.99999999999994
2002-08-15,4.35,0.01,434.99999999999994
2002-08-16,4.34,0.01,434.0
2002-08-19,4.32,0.01,432.0
2002-08-20,4.38,0.01,438.0
2002-08-21,4.51,0.01,450.99999999999994
2002-08-22,4.63,0.01,463.0
2002-08-23,4.57,0.01,457.0
2002-08-26,4.53,0.01,453.0
2002-08-27,4.15,0.01,415.0
2002-08-28,4.08,0.01,408.0
2002-08-29,4.25,0.01,425.0
2002-08-30,4.01,0.01,400.99999999999994
2002-09-03,3.81,0.01,381.0
2002-09-04,3.91,0.01,391.0
2002-09-05,3.75,0.01,375.0
2002-09-06,4.03,0.01,403.0
2002-09-09,4.08,0.01,408.0
2002-09-10,4.14,0.01,413.99999999999994
2002-09-11,4.08,0.01,408.0
2002-09-12,3.85,0.01,385.0
2002-09-13,4.01,0.01,400.99999999999994
2002-09-16,4.02,0.01,401.99999999999994
2002-09-17,4.0,0.01,400.0
2002-09-18,4.25,0.01,425.0
2002-09-19,4.11,0.01,411.0
2002-09-20,4.2,0.01,420.0
2002-09-23,4.13,0.01,413.0
2002-09-24,4.14,0.01,413.99999999999994
2002-09-25,4.29,0.01,429.0
2002-09-26,4.23,0.01,423.00000000000006
2002-09-27,4.2,0.01,420.0
2002-09-30,4.19,0.01,419.00000000000006
2002-10-01,4.35,0.01,434.99999999999994
2002-10-02,4.12,0.01,412.0
2002-10-03,4.0,0.01,400.0
2002-10-04,3.86,0.01,386.0
2002-10-07,4.0,0.01,400.0
2002-10-08,3.98,0.01,398.0
2002-10-09,4.1,0.01,409.99999999999994
2002-10-10,4.29,0.01,429.0
2002-10-11,4.2,0.01,420.0
2002-10-14,4.41,0.01,441.0
2002-10-15,4.25,0.01,425.0
2002-10-16,4.26,0.01,425.99999999999994
2002-10-17,4.35,0.01,434.99999999999994
2002-10-18,4.28,0.01,428.0
2002-10-21,4.32,0.01,432.0
2002-10-22,4.39,0.01,438.99999999999994
2002-10-23,4.31,0.01,430.99999999999994
2002-10-24,4.06,0.01,405.99999999999994
2002-10-25,4.29,0.01,429.0
2002-10-28,4.24,0.01,424.0
2002-10-29,4.23,0.01,423.00000000000006
2002-10-30,4.33,0.01,433.0
2002-10-31,4.34,0.01,434.0
2002-11-01,4.56,0.01,455.99999999999994
2002-11-04,4.57,0.01,457.0
2002-11-05,4.57,0.01,457.0
2002-11-06,4.79,0.01,479.0
2002-11-07,4.68,0.01,467.99999999999994
2002-11-08,4.46,0.01,446.0
2002-11-11,4.46,0.01,446.0
2002-11-12,4.48,0.01,448.00000000000006
2002-11-13,4.46,0.01,446.0
2002-11-14,4.7,0.01,470.0
2002-11-15,4.52,0.01,451.99999999999994
2002-11-18,4.47,0.01,446.99999999999994
2002-11-19,4.44,0.01,444.00000000000006
2002-11-20,4.53,0.01,453.0
2002-11-21,4.74,0.01,474.0
2002-11-22,4.93,0.01,492.99999999999994
2002-11-25,4.96,0.01,496.0
2002-11-26,4.6,0.01,459.99999999999994
2002-11-27,4.87,0.01,487.0
2002-11-29,4.93,0.01,492.99999999999994
2002-12-02,4.77,0.01,476.99999999999994
2002-12-03,4.61,0.01,461.0
2002-12-04,4.7,0.01,470.0
2002-12-05,4.84,0.01,484.0
2002-12-06,4.89,0.01,488.99999999999994
2002-12-09,4.79,0.01,479.0
2002-12-10,4.7,0.01,470.0
2002-12-11,4.68,0.01,467.99999999999994
2002-12-12,4.67,0.01,467.0
2002-12-13,4.46,0.01,446.0
2002-12-16,4.55,0.01,455.0
2002-12-17,4.52,0.01,451.99999999999994
2002-12-18,4.49,0.01,449.0
2002-12-19,4.46,0.01,446.0
2002-12-20,4.47,0.01,446.99999999999994
2002-12-23,4.56,0.01,455.99999999999994
2002-12-24,4.51,0.01,450.99999999999994
2002-12-26,4.43,0.01,442.99999999999994
2002-12-27,4.32,0.01,432.0
2002-12-30,4.25,0.01,425.0
2002-12-31,4.25,0.01,425.0
2003-01-02,4.36,0.01,436.0
2003-01-03,4.44,0.01,444.00000000000006
2003-01-06,4.56,0.01,455.99999999999994
2003-01-07,4.55,0.01,455.0
2003-01-08,4.35,0.01,434.99999999999994
2003-01-09,4.48,0.01,448.00000000000006
2003-01-10,4.63,0.01,463.0
2003-01-13,4.71,0.01,471.0
2003-01-14,4.74,0.01,474.0
2003-01-15,4.63,0.01,463.0
2003-01-16,4.75,0.01,475.0
2003-01-17,4.54,0.01,454.0
2003-01-21,4.49,0.01,449.0
2003-01-22,4.47,0.01,446.99999999999994
2003-01-23,4.49,0.01,449.0
2003-01-24,4.37,0.01,437.0
2003-01-27,4.36,0.01,436.0
2003-01-28,4.47,0.01,446.99999999999994
2003-01-29,4.53,0.01,453.0
2003-01-30,4.58,0.01,458.0
2003-01-31,4.36,0.01,436.0
2003-02-03,4.32,0.01,432.0
2003-02-04,4.18,0.01,417.99999999999994
2003-02-05,4.18,0.01,417.99999999999994
2003-02-06,4.21,0.01,421.0
2003-02-07,4.23,0.01,423.00000000000006
2003-02-10,4.28,0.01,428.0
2003-02-11,4.38,0.01,438.0
2003-02-12,4.26,0.01,425.99999999999994
2003-02-13,4.08,0.01,408.0
2003-02-14,4.13,0.01,413.0
2003-02-18,4.04,0.01,404.0
2003-02-19,4.05,0.01,405.0
2003-02-20,4.05,0.01,405.0
2003-02-21,4.2,0.01,420.0
2003-02-24,4.08,0.01,408.0
2003-02-25,4.1,0.01,409.99999999999994
2003-02-26,4.1,0.01,409.99999999999994
2003-02-27,4.2,0.01,420.0
2003-02-28,4.25,0.01,425.0
2003-03-03,4.25,0.01,425.0
2003-03-04,4.22,0.01,421.99999999999994
2003-03-05,4.21,0.01,421.0
2003-03-06,4.27,0.01,426.99999999999994
2003-03-07,4.6,0.01,459.99999999999994
2003-03-10,4.72,0.01,471.99999999999994
2003-03-11,4.66,0.01,466.0
2003-03-12,4.73,0.01,473.00000000000006
2003-03-13,4.99,0.01,499.0
2003-03-14,4.91,0.02,245.5
2003-03-17,5.11,0.02,255.5
2003-03-18,5.12,0.02,256.0
2003-03-19,5.1,0.02,254.99999999999997
2003-03-20,5.11,0.02,255.5
2003-03-21,5.19,0.02,259.5
2003-03-24,5.0,0.02,250.0
2003-03-25,5.15,0.02,257.5
2003-03-26,5.07,0.02,253.5
2003-03-27,5.38,0.02,269.0
2003-03-28,5.25,0.02,262.5
2003-03-31,5.25,0.02,262.5
2003-04-01,5.33,0.02,266.5
2003-04-02,5.46,0.02,273.0
2003-04-03,5.57,0.02,278.5
2003-04-04,5.52,0.02,276.0
2003-04-07,5.37,0.02,268.5
2003-04-08,5.37,0.02,268.5
2003-04-09,5.17,0.02,258.5
2003-04-10,5.34,0.02,267.0
2003-04-11,5.23,0.02,261.5
2003-04-14,5.26,0.02,263.0
2003-04-15,5.36,0.02,268.0
2003-04-16,5.33,0.02,266.5
2003-04-17,5.51,0.02,275.5
2003-04-21,5.46,0.02,273.0
2003-04-22,5.56,0.02,278.0
2003-04-23,5.71,0.02,285.5
2003-04-24,5.84,0.02,292.0
2003-04-25,5.77,0.02,288.5
2003-04-28,5.8,0.02,290.0
2003-04-29,5.79,0.02,289.5
2003-04-30,5.77,0.02,288.5
2003-05-01,5.76,0.02,288.0
2003-05-02,5.91,0.02,295.5
2003-05-05,5.84,0.02,292.0
2003-05-06,5.7,0.02,285.0
2003-05-07,5.68,0.02,284.0
2003-05-08,5.71,0.02,285.5
2003-05-09,5.84,0.02,292.0
2003-05-12,5.93,0.02,296.5
2003-05-13,5.86,0.02,293.0
2003-05-14,5.94,0.02,297.0
2003-05-15,6.08,0.03,202.66666666666669
2003-05-16,5.93,0.03,197.66666666666666
2003-05-19,5.87,0.03,195.66666666666669
2003-05-20,5.75,0.03,191.66666666666669
2003-05-21,5.71,0.03,190.33333333333334
2003-05-22,5.93,0.03,197.66666666666666
2003-05-23,6.0,0.03,200.0
2003-05-27,6.46,0.03,215.33333333333334
2003-05-28,6.28,0.03,209.33333333333334
2003-05-29,6.31,0.03,210.33333333333331
2003-05-30,6.53,0.03,217.66666666666669
2003-06-02,6.3,0.03,210.0
2003-06-03,6.3,0.03,210.0
2003-06-04,6.39,0.03,213.0
2003-06-05,6.67,0.03,222.33333333333334
2003-06-06,6.53,0.03,217.66666666666669
2003-06-09,6.21,0.03,207.0
2003-06-10,6.32,0.03,210.66666666666669
2003-06-11,6.53,0.03,217.66666666666669
2003-06-12,6.56,0.03,218.66666666666666
2003-06-13,6.73,0.03,224.33333333333334
2003-06-16,7.05,0.03,235.0
2003-06-17,7.04,0.03,234.66666666666669
2003-06-18,6.75,0.03,225.0
2003-06-19,6.41,0.03,213.66666666666669
2003-06-20,6.72,0.03,224.0
2003-06-23,6.56,0.03,218.66666666666666
2003-06-24,6.6,0.03,220.0
2003-06-25,6.69,0.03,223.00000000000003
2003-06-26,6.76,0.03,225.33333333333334
2003-06-27,7.04,0.03,234.66666666666669
2003-06-30,6.94,0.03,231.33333333333334
2003-07-01,6.88,0.03,229.33333333333334
2003-07-02,7.05,0.03,235.0
2003-07-03,7.26,0.03,242.0
2003-07-07,7.39,0.03,246.33333333333334
2003-07-08,7.37,0.03,245.66666666666669
2003-07-09,7.41,0.03,247.0
2003-07-10,7.28,0.03,242.66666666666669
2003-07-11,7.41,0.03,247.0
2003-07-14,8.41,0.03,280.33333333333337
2003-07-15,8.64,0.03,288.00000000000006
2003-07-16,8.41,0.03,280.33333333333337
2003-07-17,8.16,0.03,272.0
2003-07-18,8.32,0.03,277.33333333333337
2003-07-21,8.21,0.03,273.6666666666667
2003-07-22,8.29,0.03,276.3333333333333
2003-07-23,8.26,0.03,275.3333333333333
2003-07-24,8.27,0.03,275.6666666666667
2003-07-25,8.53,0.03,284.3333333333333
2003-07-28,8.62,0.03,287.3333333333333
2003-07-29,8.75,0.03,291.6666666666667
2003-07-30,8.6,0.03,286.6666666666667
2003-07-31,8.53,0.03,284.3333333333333
2003-08-01,8.07,0.03,269.0
2003-08-04,8.15,0.03,271.6666666666667
2003-08-05,7.74,0.03,258.0
2003-08-06,7.67,0.03,255.66666666666669
2003-08-07,7.83,0.03,261.0
2003-08-08,7.78,0.03,259.33333333333337
2003-08-11,7.9,0.03,263.33333333333337
2003-08-12,7.98,0.03,266.0
2003-08-13,7.83,0.03,261.0
2003-08-14,7.76,0.06,129.33333333333334
2003-08-15,7.79,0.06,129.83333333333334
2003-08-18,7.94,0.06,132.33333333333334
2003-08-19,8.17,0.06,136.16666666666666
2003-08-20,8.08,0.06,134.66666666666669
2003-08-21,8.29,0.06,138.16666666666666
2003-08-22,8.02,0.06,133.66666666666666
2003-08-25,8.05,0.06,134.16666666666669
2003-08-26,8.0,0.06,133.33333333333334
2003-08-27,8.0,0.06,133.33333333333334
2003-08-28,8.28,0.06,138.0
2003-08-29,8.34,0.06,139.0
2003-09-02,8.46,0.06,141.00000000000003
2003-09-03,8.2,0.06,136.66666666666666
2003-09-04,8.42,0.06,140.33333333333334
2003-09-05,8.36,0.06,139.33333333333334
2003-09-08,8.65,0.06,144.16666666666669
2003-09-09,8.58,0.06,143.0
2003-09-10,8.27,0.06,137.83333333333334
2003-09-11,8.36,0.06,139.33333333333334
2003-09-12,8.39,0.06,139.83333333333334
2003-09-15,8.25,0.06,137.5
2003-09-16,7.73,0.06,128.83333333333334
2003-09-17,7.74,0.06,129.0
2003-09-18,7.78,0.06,129.66666666666669
2003-09-19,7.5,0.06,125.0
2003-09-22,7.21,0.06,120.16666666666667
2003-09-23,7.26,0.06,121.0
2003-09-24,7.02,0.06,117.0
2003-09-25,6.97,0.06,116.16666666666667
2003-09-26,6.93,0.06,115.5
2003-09-29,7.0,0.06,116.66666666666667
2003-09-30,7.01,0.06,116.83333333333333
2003-10-01,7.1,0.06,118.33333333333333
2003-10-02,7.36,0.06,122.66666666666667
2003-10-03,7.35,0.06,122.5
2003-10-06,7.38,0.06,123.0
2003-10-07,7.31,0.06,121.83333333333333
2003-10-08,7.43,0.06,123.83333333333333
2003-10-09,7.53,0.06,125.50000000000001
2003-10-10,7.53,0.06,125.50000000000001
2003-10-13,7.65,0.06,127.50000000000001
2003-10-14,7.68,0.06,128.0
2003-10-15,7.45,0.06,124.16666666666667
2003-10-16,7.44,0.06,124.00000000000001
2003-10-17,7.18,0.06,119.66666666666667
2003-10-20,7.3,0.06,121.66666666666667
2003-10-21,7.5,0.06,125.0
2003-10-22,7.29,0.06,121.5
2003-10-23,7.24,0.06,120.66666666666667
2003-10-24,7.3,0.06,121.66666666666667
2003-10-27,7.18,0.06,119.66666666666667
2003-10-28,7.43,0.06,123.83333333333333
2003-10-29,6.5,0.06,108.33333333333334
2003-10-30,6.79,0.06,113.16666666666667
2003-10-31,6.82,0.06,113.66666666666667
2003-11-03,6.87,0.06,114.5
2003-11-04,6.71,0.06,111.83333333333334
2003-11-05,6.58,0.06,109.66666666666667
2003-11-06,6.74,0.06,112.33333333333334
2003-11-07,6.68,0.06,111.33333333333333
2003-11-10,6.51,0.06,108.5
2003-11-11,6.52,0.06,108.66666666666666
2003-11-12,6.78,0.05,135.6
2003-11-13,6.88,0.05,137.6
2003-11-14,6.78,0.05,135.6
2003-11-17,6.84,0.05,136.79999999999998
2003-11-18,6.75,0.05,135.0
2003-11-19,6.84,0.05,136.79999999999998
2003-11-20,6.95,0.05,139.0
2003-11-21,7.1,0.05,141.99999999999997
2003-11-24,7.42,0.05,148.39999999999998
2003-11-25,7.28,0.05,145.6
2003-11-26,7.34,0.05,146.79999999999998
2003-11-28,7.34,0.05,146.79999999999998
2003-12-01,7.52,0.05,150.39999999999998
2003-12-02,7.48,0.05,149.6
2003-12-03,7.33,0.05,146.6
2003-12-04,7.33,0.05,146.6
2003-12-05,7.2,0.05,144.0
2003-12-08,7.16,0.05,143.2
2003-12-09,7.09,0.05,141.79999999999998
2003-12-10,7.0,0.05,140.0
2003-12-11,7.0,0.05,140.0
2003-12-12,7.0,0.05,140.0
2003-12-15,7.01,0.05,140.2
2003-12-16,7.05,0.05,141.0
2003-12-17,7.13,0.05,142.6
2003-12-18,7.34,0.05,146.79999999999998
2003-12-19,7.43,0.05,148.6
2003-12-22,7.45,0.05,149.0
2003-12-23,7.43,0.05,148.6
2003-12-24,7.39,0.05,147.79999999999998
2003-12-26,7.37,0.05,147.4
2003-12-29,7.33,0.05,146.6
2003-12-30,7.27,0.05,145.39999999999998
2003-12-31,7.29,0.05,145.79999999999998
2004-01-02,7.25,0.05,145.0
2004-01-05,7.27,0.05,145.39999999999998
2004-01-06,7.24,0.05,144.79999999999998
2004-01-07,7.79,0.05,155.79999999999998
2004-01-08,7.67,0.05,153.39999999999998
2004-01-09,7.8,0.05,156.0
2004-01-12,7.86,0.05,157.2
2004-01-13,7.68,0.05,153.6
2004-01-14,7.63,0.05,152.6
2004-01-15,7.74,0.05,154.79999999999998
2004-01-16,7.92,0.05,158.39999999999998
2004-01-20,7.94,0.05,158.8
2004-01-21,8.17,0.05,163.39999999999998
2004-01-22,8.15,0.05,163.0
2004-01-23,8.22,0.05,164.4
2004-01-26,8.07,0.05,161.4
2004-01-27,7.63,0.05,152.6
2004-01-28,7.63,0.05,152.6
2004-01-29,7.59,0.05,151.79999999999998
2004-01-30,6.85,0.05,136.99999999999997
2004-02-02,7.03,0.05,140.6
2004-02-03,7.03,0.05,140.6
2004-02-04,7.03,0.05,140.6
2004-02-05,7.0,0.05,140.0
2004-02-06,7.07,0.05,141.4
2004-02-09,7.22,0.05,144.39999999999998
2004-02-10,7.17,0.05,143.39999999999998
2004-02-11,7.33,0.05,146.6
2004-02-12,7.4,0.05,148.0
2004-02-13,7.29,0.05,145.79999999999998
2004-02-17,7.28,0.05,145.6
2004-02-18,7.2,0.05,144.0
2004-02-19,6.97,0.05,139.39999999999998
2004-02-20,6.96,0.05,139.2
2004-02-23,6.79,0.05,135.79999999999998
2004-02-24,6.76,0.05,135.2
2004-02-25,6.85,0.05,136.99999999999997
2004-02-26,6.82,0.05,136.4
2004-02-27,6.78,0.05,135.6
2004-03-01,6.85,0.05,136.99999999999997
2004-03-02,6.8,0.05,136.0
2004-03-03,6.95,0.05,139.0
2004-03-04,6.95,0.05,139.0
2004-03-05,7.17,0.05,143.39999999999998
2004-03-08,6.99,0.05,139.79999999999998
2004-03-09,7.06,0.05,141.2
2004-03-10,7.03,0.05,140.6
2004-03-11,6.99,0.11,63.54545454545455
2004-03-12,7.19,0.11,65.36363636363636
2004-03-15,7.04,0.11,64.0
2004-03-16,6.93,0.11,63.0
2004-03-17,7.04,0.11,64.0
2004-03-18,7.09,0.11,64.45454545454545
2004-03-19,6.91,0.11,62.81818181818182
2004-03-22,6.68,0.11,60.72727272727273
2004-03-23,6.49,0.11,59.0
2004-03-24,6.47,0.11,58.81818181818181
2004-03-25,6.67,0.11,60.63636363636363
2004-03-26,6.72,0.11,61.090909090909086
2004-03-29,6.91,0.11,62.81818181818182
2004-03-30,6.93,0.11,63.0
2004-03-31,6.93,0.11,63.0
2004-04-01,6.98,0.11,63.45454545454546
2004-04-02,7.17,0.11,65.18181818181819
2004-04-05,7.24,0.11,65.81818181818181
2004-04-06,7.04,0.11,64.0
2004-04-07,7.12,0.11,64.72727272727273
2004-04-08,7.18,0.11,65.27272727272727
2004-04-12,7.13,0.11,64.81818181818181
2004-04-13,6.95,0.11,63.18181818181818
2004-04-14,7.07,0.11,64.27272727272728
2004-04-15,7.11,0.11,64.63636363636364
2004-04-16,7.17,0.11,65.18181818181819
2004-04-19,7.31,0.11,66.45454545454545
2004-04-20,7.13,0.11,64.81818181818181
2004-04-21,7.23,0.11,65.72727272727273
2004-04-22,7.4,0.11,67.27272727272728
2004-04-23,7.52,0.11,68.36363636363636
2004-04-26,7.69,0.11,69.9090909090909
2004-04-27,7.8,0.11,70.9090909090909
2004-04-28,7.66,0.11,69.63636363636364
2004-04-29,7.68,0.11,69.81818181818181
2004-04-30,7.62,0.11,69.27272727272727
2004-05-03,7.55,0.11,68.63636363636364
2004-05-04,7.29,0.11,66.27272727272727
2004-05-05,7.29,0.06,121.5
2004-05-06,7.09,0.06,118.16666666666667
2004-05-07,6.94,0.06,115.66666666666667
2004-05-10,6.84,0.06,114.0
2004-05-11,6.93,0.06,115.5
2004-05-12,7.04,0.06,117.33333333333334
2004-05-13,7.08,0.06,118.0
2004-05-14,6.97,0.06,116.16666666666667
2004-05-17,7.2,0.06,120.00000000000001
2004-05-18,7.82,0.06,130.33333333333334
2004-05-19,7.86,0.06,131.0
2004-05-20,7.89,0.06,131.5
2004-05-21,7.92,0.06,132.0
2004-05-24,7.85,0.06,130.83333333333334
