date,LNT,LNT_EPS,PE Ratio
2005-01-13,13.95,0.112493,124.00771603566444
2005-01-14,14.12,0.112493,125.5189211773177
2005-01-18,14.13,0.112493,125.60781559741496
2005-01-19,14.03,0.112493,124.71887139644244
2005-01-20,14.13,0.112493,125.60781559741496
2005-01-21,14.12,0.112493,125.5189211773177
2005-01-24,14.22,0.112493,126.40786537829021
2005-01-25,14.04,0.112493,124.8077658165397
2005-01-26,14.2,0.112493,126.2300765380957
2005-01-27,14.14,0.112493,125.69671001751222
2005-01-28,13.58,0.112493,120.71862249206617
2005-01-31,13.75,0.112493,122.22982763371944
2005-02-01,13.83,0.112493,122.94098299449745
2005-02-02,13.73,0.112493,122.05203879352494
2005-02-03,13.67,0.112493,121.51867227294143
2005-02-04,13.91,0.112493,123.65213835527544
2005-02-07,13.8,0.112493,122.67429973420569
2005-02-08,13.75,0.112493,122.22982763371944
2005-02-09,13.53,0.112493,120.27415039157992
2005-02-10,13.47,0.112493,119.74078387099642
2005-02-11,13.45,0.112493,119.56299503080191
2005-02-14,13.53,0.112493,120.27415039157992
2005-02-15,13.57,0.112493,120.62972807196893
2005-02-16,13.75,0.112493,122.22982763371944
2005-02-17,13.65,0.112493,121.34088343274694
2005-02-18,13.56,0.112493,120.54083365187168
2005-02-22,13.03,0.112493,115.8294293867174
2005-02-23,13.35,0.112493,118.67405082982941
2005-02-24,13.38,0.112493,118.94073409012117
2005-02-25,13.35,0.112493,118.67405082982941
2005-02-28,13.38,0.112493,118.94073409012117
2005-03-01,13.38,0.112493,118.94073409012117
2005-03-02,13.31,0.112493,118.31847314944042
2005-03-03,13.28,0.112493,118.05178988914865
2005-03-04,13.49,0.113274,119.09175980366192
2005-03-07,13.67,0.113274,120.68082702120522
2005-03-08,13.66,0.113274,120.59254550911947
2005-03-09,13.46,0.113274,118.82691526740471
2005-03-10,13.52,0.113274,119.35660433991913
2005-03-11,13.36,0.113274,117.9441001465473
2005-03-14,13.76,0.113274,121.47536062997686
2005-03-15,13.58,0.113274,119.88629341243357
2005-03-16,13.55,0.113274,119.62144887617636
2005-03-17,13.65,0.113274,120.50426399703375
2005-03-18,13.65,0.113274,120.50426399703375
2005-03-21,13.53,0.113274,119.44488585200487
2005-03-22,13.26,0.113274,117.06128502568991
2005-03-23,13.23,0.113274,116.79644048943271
2005-03-24,13.21,0.113274,116.61987746526123
2005-03-28,13.22,0.113274,116.70815897734697
2005-03-29,12.98,0.113274,114.58940268728924
2005-03-30,13.21,0.113274,116.61987746526123
2005-03-31,13.39,0.113274,118.20894468280453
2005-04-01,13.63,0.113274,120.32770097286227
2005-04-04,13.6,0.113274,120.06285643660505
2005-04-05,13.63,0.113274,120.32770097286227
2005-04-06,13.58,0.113274,119.88629341243357
2005-04-07,13.56,0.113274,119.70973038826209
2005-04-08,13.5,0.113274,119.18004131574766
2005-04-11,13.58,0.113274,119.88629341243357
2005-04-12,13.73,0.113274,121.21051609371966
2005-04-13,13.59,0.113274,119.9745749245193
2005-04-14,13.34,0.113274,117.76753712237583
2005-04-15,13.22,0.113274,116.70815897734697
2005-04-18,13.12,0.113274,115.82534385648957
2005-04-19,13.2,0.113274,116.53159595317548
2005-04-20,13.11,0.113274,115.73706234440382
2005-04-21,13.2,0.113274,116.53159595317548
2005-04-22,13.09,0.113274,115.56049932023235
2005-04-25,13.29,0.113274,117.32612956194713
2005-04-26,13.31,0.113274,117.50269258611861
2005-04-27,13.27,0.113274,117.14956653777566
2005-04-28,13.24,0.113274,116.88472200151844
2005-04-29,13.17,0.113274,116.26675141691827
2005-05-02,13.1,0.113274,115.6487808323181
2005-05-03,13.08,0.113274,115.47221780814662
2005-05-04,13.17,0.113274,116.26675141691827
2005-05-05,13.5,0.113274,119.18004131574766
2005-05-06,13.45,0.0,inf
2005-05-09,13.39,0.0,inf
2005-05-10,13.38,0.0,inf
2005-05-11,13.45,0.0,inf
2005-05-12,13.36,0.0,inf
2005-05-13,13.31,0.0,inf
2005-05-16,13.6,0.0,inf
2005-05-17,13.54,0.0,inf
2005-05-18,13.76,0.0,inf
2005-05-19,13.68,0.0,inf
2005-05-20,13.62,0.0,inf
2005-05-23,13.62,0.0,inf
2005-05-24,13.53,0.0,inf
2005-05-25,13.65,0.0,inf
2005-05-26,13.7,0.0,inf
2005-05-27,13.75,0.0,inf
2005-05-31,13.8,0.0,inf
2005-06-01,13.89,0.0,inf
2005-06-02,13.8,0.0,inf
2005-06-03,13.75,0.0,inf
2005-06-06,13.67,0.0,inf
2005-06-07,13.76,0.0,inf
2005-06-08,13.7,0.0,inf
2005-06-09,13.8,0.0,inf
2005-06-10,13.7,0.0,inf
2005-06-13,13.82,0.0,inf
2005-06-14,13.82,0.0,inf
2005-06-15,13.83,0.0,inf
2005-06-16,13.88,0.0,inf
2005-06-17,13.91,0.0,inf
2005-06-20,13.94,0.0,inf
2005-06-21,13.82,0.0,inf
2005-06-22,13.93,0.0,inf
2005-06-23,13.79,0.0,inf
2005-06-24,13.63,0.0,inf
2005-06-27,13.81,0.0,inf
2005-06-28,14.03,0.0,inf
2005-06-29,14.05,0.0,inf
2005-06-30,14.08,0.0,inf
2005-07-01,14.24,0.0,inf
2005-07-05,14.31,0.0,inf
2005-07-06,14.13,0.0,inf
2005-07-07,14.08,0.0,inf
2005-07-08,14.28,0.0,inf
2005-07-11,14.41,0.0,inf
2005-07-12,14.35,0.0,inf
2005-07-13,14.22,0.0,inf
2005-07-14,14.22,0.0,inf
2005-07-15,14.2,0.0,inf
2005-07-18,14.17,0.0,inf
2005-07-19,14.25,0.0,inf
2005-07-20,14.35,0.0,inf
2005-07-21,14.37,0.0,inf
2005-07-22,14.48,0.0,inf
2005-07-25,14.48,0.0,inf
2005-07-26,14.39,0.0,inf
2005-07-27,14.37,0.0,inf
2005-07-28,14.54,0.0,inf
2005-07-29,14.55,0.0,inf
2005-08-01,14.44,0.0,inf
2005-08-02,14.53,0.0,inf
2005-08-03,14.64,0.0,inf
2005-08-04,14.71,0.0,inf
2005-08-05,14.66,0.0,inf
2005-08-08,14.22,0.116157,122.42051705880834
2005-08-09,14.18,0.116157,122.07615554809439
2005-08-10,14.3,0.116157,123.10924008023625
2005-08-11,14.63,0.116157,125.95022254362631
2005-08-12,14.68,0.116157,126.38067443201874
2005-08-15,14.73,0.116157,126.81112632041118
2005-08-16,14.53,0.116157,125.08931876684143
2005-08-17,14.47,0.116157,124.57277650077052
2005-08-18,14.72,0.116157,126.72503594273269
2005-08-19,14.64,0.116157,126.0363129213048
2005-08-22,14.72,0.116157,126.72503594273269
2005-08-23,14.84,0.116157,127.75812047487453
2005-08-24,14.87,0.116157,128.01639160790998
2005-08-25,15.0,0.116157,129.13556651773033
2005-08-26,14.96,0.116157,128.79120500701637
2005-08-29,15.04,0.116157,129.47992802844425
2005-08-30,14.8,0.116157,127.41375896416059
2005-08-31,15.03,0.116157,129.39383765076576
2005-09-01,15.15,0.116157,130.42692218290762
2005-09-02,15.18,0.116157,130.68519331594308
2005-09-06,15.2,0.116157,130.85737407130006
2005-09-07,15.12,0.116157,130.16865104987215
2005-09-08,15.08,0.116157,129.8242895391582
2005-09-09,15.17,0.116157,130.5991029382646
2005-09-12,15.12,0.116157,130.16865104987215
2005-09-13,15.08,0.116157,129.8242895391582
2005-09-14,15.02,0.116157,129.3077472730873
2005-09-15,15.03,0.116157,129.39383765076576
2005-09-16,15.06,0.116157,129.65210878380125
2005-09-19,14.98,0.116157,128.96338576237335
2005-09-20,14.93,0.116157,128.5329338739809
2005-09-21,14.58,0.116157,125.51977065523387
2005-09-22,14.62,0.116157,125.86413216594781
2005-09-23,14.53,0.116157,125.08931876684143
2005-09-26,14.55,0.116157,125.26149952219842
2005-09-27,14.55,0.116157,125.26149952219842
2005-09-28,14.51,0.116157,124.91713801148445
2005-09-29,14.66,0.116157,126.20849367666176
2005-09-30,14.57,0.116157,125.43368027755538
2005-10-03,14.91,0.116157,128.36075311862393
2005-10-04,14.77,0.116157,127.15548783112511
2005-10-05,14.3,0.116157,123.10924008023625
2005-10-06,14.19,0.116157,122.16224592577288
2005-10-07,14.35,0.116157,123.53969196862867
2005-10-10,14.15,0.116157,121.81788441505894
2005-10-11,14.17,0.116157,121.9900651704159
2005-10-12,13.9,0.116157,119.66562497309677
2005-10-13,13.63,0.116157,117.34118477577762
2005-10-14,13.64,0.116157,117.42727515345611
2005-10-17,13.71,0.116157,118.02990779720552
2005-10-18,13.55,0.116157,116.65246175434973
2005-10-19,13.38,0.116157,115.18892533381545
2005-10-20,13.12,0.116157,112.95057551417477
2005-10-21,13.32,0.116157,114.67238306774452
2005-10-24,13.56,0.116157,116.73855213202822
2005-10-25,13.48,0.116157,116.04982911060031
2005-10-26,13.26,0.116157,114.1558408016736
2005-10-27,12.94,0.116157,111.40094871596202
2005-10-28,13.09,0.116157,112.69230438113932
2005-10-31,13.23,0.116157,113.89756966863814
2005-11-01,13.05,0.116157,112.34794287042538
2005-11-02,13.03,0.116157,112.1757621150684
2005-11-03,13.0,0.116157,111.91749098203294
2005-11-04,13.33,0.116157,114.75847344542301
2005-11-07,13.32,0.116157,114.67238306774452
2005-11-08,13.27,0.116318,114.08380474217232
2005-11-09,13.39,0.116318,115.11545934421156
2005-11-10,13.49,0.116318,115.97517151257759
2005-11-11,13.43,0.116318,115.45934421155796
2005-11-14,13.5,0.116318,116.06114272941419
2005-11-15,13.64,0.116318,117.26473976512663
2005-11-16,13.65,0.116318,117.35071098196323
2005-11-17,13.77,0.116318,118.38236558400247
2005-11-18,13.8,0.116318,118.64027923451229
2005-11-21,13.94,0.116318,119.84387627022473
2005-11-22,13.93,0.116318,119.75790505338811
2005-11-23,14.03,0.116318,120.61761722175414
2005-11-25,14.09,0.116318,121.13344452277377
2005-11-28,14.05,0.116318,120.78955965542737
2005-11-29,14.1,0.116318,121.21941573961037
2005-11-30,14.18,0.116318,121.90718547430319
2005-12-01,14.16,0.116318,121.73524304063
2005-12-02,14.28,0.116318,122.76689764266922
2005-12-05,14.27,0.116318,122.68092642583262
2005-12-06,14.18,0.116318,121.90718547430319
2005-12-07,14.25,0.116318,122.50898399215941
2005-12-08,14.3,0.116318,122.93884007634244
2005-12-09,14.46,0.116318,124.31437954572809
2005-12-12,14.32,0.116318,123.11078251001564
2005-12-13,14.23,0.116318,122.33704155848622
2005-12-14,14.38,0.116318,123.62660981103527
2005-12-15,14.37,0.116318,123.54063859419865
2005-12-16,14.36,0.116318,123.45466737736204
2005-12-19,14.17,0.116318,121.8212142574666
2005-12-20,14.29,0.116318,122.85286885950582
2005-12-21,14.07,0.116318,120.96150208910056
2005-12-22,14.15,0.116318,121.6492718237934
2005-12-23,14.14,0.116318,121.56330060695679
2005-12-27,14.03,0.116318,120.61761722175414
2005-12-28,13.94,0.116318,119.84387627022473
2005-12-29,14.01,0.116318,120.44567478808095
2005-12-30,14.02,0.116318,120.53164600491755
2006-01-03,14.25,0.116318,122.50898399215941
2006-01-04,14.44,0.116318,124.14243711205488
2006-01-05,14.34,0.116318,123.28272494368885
2006-01-06,14.48,0.116318,124.4863219794013
2006-01-09,14.38,0.116318,123.62660981103527
2006-01-10,14.48,0.116318,124.4863219794013
2006-01-11,14.45,0.116318,124.22840832889148
2006-01-12,14.47,0.116318,124.4003507625647
2006-01-13,14.48,0.116318,124.4863219794013
2006-01-17,14.55,0.116318,125.08812049725752
2006-01-18,14.57,0.116318,125.26006293093072
2006-01-19,14.62,0.116318,125.68991901511373
2006-01-20,14.5,0.116318,124.65826441307449
2006-01-23,14.52,0.116318,124.8302068467477
2006-01-24,14.86,0.116318,127.75322821919221
2006-01-25,14.91,0.116318,128.18308430337524
2006-01-26,14.72,0.116318,126.54963118347978
2006-01-27,14.61,0.116318,125.60394779827713
2006-01-30,14.64,0.116318,125.86186144878694
2006-01-31,14.83,0.116318,127.4953145686824
2006-02-01,14.88,0.116318,127.92517065286542
2006-02-02,14.9,0.116318,128.09711308653863
2006-02-03,14.84,0.116318,127.581285785519
2006-02-06,14.94,0.116318,128.44099795388502
2006-02-07,15.11,0.116318,129.90250864010727
2006-02-08,15.69,0.116318,134.88883921663026
2006-02-09,15.44,0.116318,132.7395587957152
2006-02-10,15.2,0.116318,130.67624959163672
2006-02-13,15.36,0.116318,132.05178906102236
2006-02-14,15.27,0.116318,131.27804810949294
2006-02-15,15.52,0.116318,133.427328530408
2006-02-16,15.58,0.116318,133.94315583142765
2006-02-17,15.94,0.116318,137.03811963754535
2006-02-21,15.92,0.116318,136.86617720387213
2006-02-22,16.18,0.116318,139.10142884162383
2006-02-23,16.33,0.116318,140.39099709417286
2006-02-24,16.4,0.116318,140.99279561202908
2006-02-27,16.53,0.116318,142.11042143090495
2006-02-28,16.55,0.116318,142.28236386457814
2006-03-01,16.53,0.116318,142.11042143090495
2006-03-02,16.55,0.116318,142.28236386457814
2006-03-03,16.54,0.116476,142.00350286754352
2006-03-06,16.29,0.116476,139.8571379511659
2006-03-07,16.22,0.116476,139.25615577458018
2006-03-08,16.15,0.116476,138.65517359799443
2006-03-09,16.28,0.116476,139.7712833545108
2006-03-10,16.32,0.116476,140.11470174113123
2006-03-13,16.41,0.116476,140.88739311102717
2006-03-14,16.59,0.116476,142.43277585081907
2006-03-15,16.74,0.116476,143.7205948006456
2006-03-16,16.68,0.116476,143.205467220715
2006-03-17,16.67,0.116476,143.11961262405993
2006-03-20,16.47,0.116476,141.4025206909578
2006-03-21,16.25,0.116476,139.51371956454548
2006-03-22,16.27,0.116476,139.6854287578557
2006-03-23,16.32,0.116476,140.11470174113123
2006-03-24,16.26,0.116476,139.59957416120062
2006-03-27,16.15,0.116476,138.65517359799443
2006-03-28,16.0,0.116476,137.36735464816786
2006-03-29,16.01,0.116476,137.45320924482297
2006-03-30,15.97,0.116476,137.10979085820256
2006-03-31,15.74,0.116476,135.13513513513513
2006-04-03,16.12,0.116476,138.39760980802913
2006-04-04,16.26,0.116476,139.59957416120062
2006-04-05,16.41,0.116476,140.88739311102717
2006-04-06,16.33,0.116476,140.2005563377863
2006-04-07,16.13,0.116476,138.4834644046842
2006-04-10,16.06,0.116476,137.8824822280985
2006-04-11,15.83,0.116476,135.9078265050311
2006-04-12,15.85,0.116476,136.0795356983413
2006-04-13,15.69,0.116476,134.7058621518596
2006-04-17,15.67,0.116476,134.5341529585494
2006-04-18,15.84,0.116476,135.99368110168618
2006-04-19,15.75,0.116476,135.22098973179024
2006-04-20,15.8,0.116476,135.65026271506576
2006-04-21,16.1,0.116476,138.22590061471894
2006-04-24,16.0,0.116476,137.36735464816786
2006-04-25,15.89,0.116476,136.42295408496173
2006-04-26,15.57,0.116476,133.67560699199836
2006-04-27,15.89,0.116476,136.42295408496173
2006-04-28,15.98,0.116476,137.19564545485767
2006-05-01,16.14,0.116476,138.56931900133935
2006-05-02,16.38,0.116476,140.62982932106183
2006-05-03,16.22,0.116476,139.25615577458018
2006-05-04,16.23,0.116476,139.3420103712353
2006-05-05,16.4,0.0,inf
2006-05-08,16.66,0.0,inf
2006-05-09,16.45,0.0,inf
2006-05-10,16.61,0.0,inf
2006-05-11,16.78,0.0,inf
2006-05-12,16.71,0.0,inf
2006-05-15,16.91,0.0,inf
2006-05-16,16.87,0.0,inf
2006-05-17,16.81,0.0,inf
2006-05-18,16.54,0.0,inf
2006-05-19,16.5,0.0,inf
2006-05-22,16.68,0.0,inf
2006-05-23,16.31,0.0,inf
2006-05-24,16.82,0.0,inf
2006-05-25,17.03,0.0,inf
2006-05-26,16.95,0.0,inf
2006-05-30,17.07,0.0,inf
2006-05-31,17.2,0.0,inf
2006-06-01,17.38,0.0,inf
2006-06-02,17.58,0.0,inf
2006-06-05,17.27,0.0,inf
2006-06-06,17.26,0.0,inf
2006-06-07,17.17,0.0,inf
2006-06-08,17.23,0.0,inf
2006-06-09,17.27,0.0,inf
2006-06-12,17.12,0.0,inf
2006-06-13,16.89,0.0,inf
2006-06-14,16.66,0.0,inf
2006-06-15,16.98,0.0,inf
2006-06-16,16.97,0.0,inf
2006-06-19,16.71,0.0,inf
2006-06-20,16.66,0.0,inf
2006-06-21,16.88,0.0,inf
2006-06-22,16.72,0.0,inf
2006-06-23,16.76,0.0,inf
2006-06-26,16.85,0.0,inf
2006-06-27,16.64,0.0,inf
2006-06-28,16.8,0.0,inf
2006-06-29,17.15,0.0,inf
2006-06-30,17.15,0.0,inf
2006-07-03,17.43,0.0,inf
2006-07-05,17.38,0.0,inf
2006-07-06,17.21,0.0,inf
2006-07-07,17.44,0.0,inf
2006-07-10,17.48,0.0,inf
2006-07-11,17.47,0.0,inf
2006-07-12,17.27,0.0,inf
2006-07-13,17.25,0.0,inf
2006-07-14,17.17,0.0,inf
2006-07-17,17.11,0.0,inf
2006-07-18,17.05,0.0,inf
2006-07-19,17.42,0.0,inf
2006-07-20,17.53,0.0,inf
2006-07-21,17.56,0.0,inf
2006-07-24,17.68,0.0,inf
2006-07-25,17.88,0.0,inf
2006-07-26,18.09,0.0,inf
2006-07-27,17.89,0.0,inf
2006-07-28,18.05,0.0,inf
2006-07-31,18.09,0.0,inf
2006-08-01,18.0,0.0,inf
2006-08-02,18.0,0.0,inf
2006-08-03,18.36,0.0,inf
2006-08-04,18.01,0.117171,153.70697527545212
2006-08-07,18.0,0.117171,153.62162992549352
2006-08-08,18.15,0.117171,154.90181017487262
2006-08-09,17.99,0.117171,153.5362845755349
2006-08-10,17.75,0.117171,151.48799617652833
2006-08-11,17.5,0.117171,149.35436242756313
2006-08-14,17.68,0.117171,150.89057872681806
2006-08-15,17.85,0.117171,152.34144967611442
2006-08-16,17.83,0.117171,152.17075897619716
2006-08-17,17.6,0.117171,150.20781592714923
2006-08-18,17.52,0.117171,149.52505312748036
2006-08-21,17.49,0.117171,149.26901707760453
2006-08-22,17.89,0.117171,152.68283107594883
2006-08-23,17.85,0.117171,152.34144967611442
2006-08-24,18.15,0.117171,154.90181017487262
2006-08-25,18.25,0.117171,155.7552636744587
2006-08-28,18.25,0.117171,155.7552636744587
2006-08-29,18.09,0.117171,154.389738075121
2006-08-30,18.06,0.117171,154.13370202524516
2006-08-31,18.3,0.117171,156.18199042425175
2006-09-01,18.18,0.117171,155.15784622474845
2006-09-05,18.54,0.117171,158.23027882325832
2006-09-06,18.16,0.117171,154.98715552483122
2006-09-07,18.24,0.117171,155.6699183245001
2006-09-08,18.08,0.117171,154.30439272516236
2006-09-11,18.21,0.117171,155.41388227462429
2006-09-12,18.13,0.117171,154.7311194749554
2006-09-13,18.14,0.117171,154.81646482491402
2006-09-14,18.33,0.117171,156.43802647412755
2006-09-15,18.24,0.117171,155.6699183245001
2006-09-18,17.97,0.117171,153.3655938756177
2006-09-19,17.79,0.117171,151.82937757636276
2006-09-20,17.81,0.117171,152.00006827627996
2006-09-21,17.65,0.117171,150.63454267694223
2006-09-22,17.64,0.117171,150.54919732698366
2006-09-25,18.02,0.117171,153.79232062541072
2006-09-26,18.01,0.117171,153.70697527545212
2006-09-27,17.99,0.117171,153.5362845755349
2006-09-28,17.99,0.117171,153.5362845755349
2006-09-29,17.87,0.117171,152.51214037603162
2006-10-02,18.2,0.117171,155.32853692466566
2006-10-03,18.14,0.117171,154.81646482491402
2006-10-04,18.29,0.117171,156.09664507429312
2006-10-05,18.15,0.117171,154.90181017487262
2006-10-06,17.99,0.117171,153.5362845755349
2006-10-09,18.03,0.117171,153.87766597536935
2006-10-10,18.32,0.117171,156.35268112416895
2006-10-11,18.68,0.117171,159.42511372267882
2006-10-12,18.83,0.117171,160.70529397205792
2006-10-13,18.76,0.117171,160.1078765223477
2006-10-16,18.84,0.117171,160.79063932201655
2006-10-17,18.92,0.117171,161.4734021216854
2006-10-18,18.99,0.117171,162.07081957139565
2006-10-19,19.04,0.117171,162.49754632118868
2006-10-20,19.17,0.117171,163.6070358706506
2006-10-23,19.4,0.117171,165.56997891969854
2006-10-24,19.43,0.117171,165.82601496957437
2006-10-25,19.64,0.117171,167.61826731870514
2006-10-26,19.54,0.117171,166.76481381911907
2006-10-27,19.41,0.117171,165.65532426965717
2006-10-30,19.7,0.117171,168.13033941845677
2006-10-31,19.17,0.117171,163.6070358706506
2006-11-01,19.14,0.117171,163.35099982077477
2006-11-02,19.13,0.117171,163.26565447081614
2006-11-03,19.42,0.117151,165.7689648402489
2006-11-06,19.33,0.117151,165.00072555932084
2006-11-07,19.5,0.117151,166.4518442010738
2006-11-08,19.73,0.117151,168.41512236344548
2006-11-09,19.58,0.117151,167.13472356189874
2006-11-10,19.82,0.117151,169.1833616443735
2006-11-13,19.69,0.117151,168.073682683033
2006-11-14,19.85,0.117151,169.43944140468284
2006-11-15,19.6,0.117151,167.30544340210497
2006-11-16,19.62,0.117151,167.4761632423112
2006-11-17,19.74,0.117151,168.50048228354856
2006-11-20,19.71,0.117151,168.24440252323924
2006-11-21,19.84,0.117151,169.35408148457972
2006-11-22,19.76,0.117151,168.67120212375482
2006-11-24,19.79,0.117151,168.92728188406414
2006-11-27,19.32,0.117151,164.91536563921775
2006-11-28,19.38,0.117151,165.42752515983642
2006-11-29,19.58,0.117151,167.13472356189874
2006-11-30,19.45,0.117151,166.02504460055823
2006-12-01,19.42,0.117151,165.7689648402489
2006-12-04,19.7,0.117151,168.1590426031361
2006-12-05,19.73,0.117151,168.41512236344548
2006-12-06,19.58,0.117151,167.13472356189874
2006-12-07,19.42,0.117151,165.7689648402489
2006-12-08,19.38,0.117151,165.42752515983642
2006-12-11,19.42,0.117151,165.7689648402489
2006-12-12,19.41,0.117151,165.6836049201458
2006-12-13,19.51,0.117151,166.53720412117696
2006-12-14,19.48,0.117151,166.2811243608676
2006-12-15,19.4,0.117151,165.59824500004265
2006-12-18,19.31,0.117151,164.83000571911464
2006-12-19,19.31,0.117151,164.83000571911464
2006-12-20,19.28,0.117151,164.57392595880532
2006-12-21,19.11,0.117151,163.12280731705235
2006-12-22,19.01,0.117151,162.26920811602122
2006-12-26,19.19,0.117151,163.80568667787728
2006-12-27,19.21,0.117151,163.9764065180835
2006-12-28,19.08,0.117151,162.86672755674297
2006-12-29,18.89,0.117151,161.24488907478383
2007-01-03,18.93,0.117151,161.58632875519626
2007-01-04,19.08,0.117151,162.86672755674297
2007-01-05,18.56,0.117151,158.42801171138103
2007-01-08,18.48,0.117151,157.7451323505561
2007-01-09,18.48,0.117151,157.7451323505561
2007-01-10,18.5,0.117151,157.91585219076234
2007-01-11,18.44,0.117151,157.40369267014367
2007-01-12,18.46,0.117151,157.5744125103499
2007-01-16,18.15,0.117151,154.9282549871533
2007-01-17,18.18,0.117151,155.18433474746266
2007-01-18,17.97,0.117151,153.39177642529725
2007-01-19,18.35,0.117151,156.63545338921563
2007-01-22,18.38,0.117151,156.89153314952495
2007-01-23,18.18,0.117151,155.18433474746266
2007-01-24,18.28,0.117151,156.03793394849382
2007-01-25,18.09,0.117151,154.41609546653464
2007-01-26,18.19,0.117151,155.2696946675658
2007-01-29,18.22,0.117151,155.52577442787512
2007-01-30,18.28,0.117151,156.03793394849382
2007-01-31,18.17,0.117151,155.09897482735957
2007-02-01,18.3,0.117151,156.20865378870005
2007-02-02,18.45,0.117151,157.48905259024676
2007-02-05,18.58,0.117151,158.59873155158724
2007-02-06,18.78,0.117151,160.30592995364955
2007-02-07,18.78,0.117151,160.30592995364955
2007-02-08,19.37,0.117151,165.34216523973333
2007-02-09,19.58,0.117151,167.13472356189874
2007-02-12,20.23,0.117151,172.6831183686012
2007-02-13,20.64,0.117151,176.1828750928289
2007-02-14,20.99,0.117151,179.1704722964379
2007-02-15,21.07,0.117151,179.85335165726283
2007-02-16,21.15,0.117151,180.53623101808773
2007-02-20,21.48,0.117151,183.35310838149056
2007-02-21,21.45,0.117151,183.0970286211812
2007-02-22,21.48,0.117151,183.35310838149056
2007-02-23,21.6,0.117151,184.37742742272795
2007-02-26,21.72,0.117151,185.40174646396528
2007-02-27,21.03,0.117151,179.5119119768504
2007-02-28,20.91,0.117151,178.487592935613
2007-03-01,21.16,0.116,182.41379310344826
2007-03-02,20.82,0.116,179.48275862068965
2007-03-05,20.6,0.116,177.58620689655172
2007-03-06,21.08,0.116,181.72413793103445
2007-03-07,21.18,0.116,182.58620689655172
2007-03-08,21.4,0.116,184.48275862068962
2007-03-09,21.66,0.116,186.72413793103448
2007-03-12,21.98,0.116,189.48275862068965
2007-03-13,21.78,0.116,187.75862068965517
2007-03-14,21.99,0.116,189.56896551724137
2007-03-15,22.23,0.116,191.63793103448276
2007-03-16,22.14,0.116,190.86206896551724
2007-03-19,22.35,0.116,192.67241379310346
2007-03-20,22.61,0.116,194.91379310344826
2007-03-21,22.74,0.116,196.03448275862067
2007-03-22,22.84,0.116,196.8965517241379
2007-03-23,22.64,0.116,195.17241379310343
2007-03-26,22.62,0.116,195.0
2007-03-27,22.59,0.116,194.74137931034483
2007-03-28,22.58,0.116,194.65517241379308
2007-03-29,22.61,0.116,194.91379310344826
2007-03-30,22.41,0.116,193.18965517241378
2007-04-02,22.82,0.116,196.72413793103448
2007-04-03,22.33,0.116,192.49999999999997
2007-04-04,22.21,0.116,191.4655172413793
2007-04-05,22.17,0.116,191.1206896551724
2007-04-09,22.18,0.116,191.20689655172413
2007-04-10,22.19,0.116,191.29310344827587
2007-04-11,21.87,0.116,188.5344827586207
2007-04-12,22.07,0.116,190.25862068965517
2007-04-13,22.15,0.116,190.94827586206895
2007-04-16,22.21,0.116,191.4655172413793
2007-04-17,22.25,0.116,191.8103448275862
2007-04-18,22.32,0.116,192.41379310344826
2007-04-19,22.27,0.116,191.98275862068965
2007-04-20,22.5,0.116,193.9655172413793
2007-04-23,22.56,0.116,194.48275862068962
2007-04-24,22.67,0.116,195.43103448275863
2007-04-25,22.87,0.116,197.1551724137931
2007-04-26,22.43,0.116,193.36206896551724
2007-04-27,22.4,0.116,193.10344827586204
2007-04-30,21.9,0.116,188.79310344827584
2007-05-01,22.32,0.116,192.41379310344826
2007-05-02,22.39,0.116,193.01724137931035
2007-05-03,22.4,0.116,193.10344827586204
2007-05-04,22.5,0.0,inf
2007-05-07,22.64,0.0,inf
2007-05-08,22.57,0.0,inf
2007-05-09,22.41,0.0,inf
2007-05-10,22.12,0.0,inf
2007-05-11,22.18,0.0,inf
2007-05-14,22.19,0.0,inf
2007-05-15,22.12,0.0,inf
2007-05-16,22.27,0.0,inf
2007-05-17,22.22,0.0,inf
2007-05-18,22.3,0.0,inf
2007-05-21,22.38,0.0,inf
2007-05-22,22.37,0.0,inf
2007-05-23,22.08,0.0,inf
2007-05-24,21.4,0.0,inf
2007-05-25,21.22,0.0,inf
2007-05-29,21.46,0.0,inf
2007-05-30,21.74,0.0,inf
2007-05-31,21.6,0.0,inf
2007-06-01,21.68,0.0,inf
2007-06-04,21.48,0.0,inf
2007-06-05,21.07,0.0,inf
2007-06-06,20.62,0.0,inf
2007-06-07,19.8,0.0,inf
2007-06-08,19.97,0.0,inf
2007-06-11,20.0,0.0,inf
2007-06-12,19.57,0.0,inf
2007-06-13,20.0,0.0,inf
2007-06-14,19.99,0.0,inf
2007-06-15,20.03,0.0,inf
2007-06-18,19.85,0.0,inf
2007-06-19,19.8,0.0,inf
2007-06-20,19.04,0.0,inf
2007-06-21,19.36,0.0,inf
2007-06-22,19.2,0.0,inf
2007-06-25,19.31,0.0,inf
2007-06-26,19.29,0.0,inf
2007-06-27,19.44,0.0,inf
2007-06-28,19.4,0.0,inf
2007-06-29,19.42,0.0,inf
2007-07-02,19.76,0.0,inf
2007-07-03,19.74,0.0,inf
2007-07-05,19.53,0.0,inf
2007-07-06,19.48,0.0,inf
2007-07-09,19.53,0.0,inf
2007-07-10,19.33,0.0,inf
2007-07-11,19.5,0.0,inf
2007-07-12,19.78,0.0,inf
2007-07-13,19.99,0.0,inf
2007-07-16,19.76,0.0,inf
