date,RCL,RCL_EPS,PE Ratio
2009-10-26,21.15,-0.33,-64.09090909090908
2009-10-27,20.86,-0.33,-63.212121212121204
2009-10-28,19.76,-0.33,-59.87878787878788
2009-10-29,21.35,-0.33,-64.6969696969697
2009-10-30,20.23,-0.33,-61.303030303030305
2009-11-02,20.67,-0.33,-62.63636363636364
2009-11-03,19.75,0.74,26.68918918918919
2009-11-04,20.39,0.74,27.554054054054056
2009-11-05,21.52,0.74,29.08108108108108
2009-11-06,21.23,0.74,28.68918918918919
2009-11-09,22.77,0.74,30.77027027027027
2009-11-10,22.5,0.74,30.405405405405407
2009-11-11,22.9,0.74,30.945945945945944
2009-11-12,22.33,0.74,30.175675675675674
2009-11-13,23.12,0.74,31.243243243243246
2009-11-16,24.07,0.74,32.527027027027025
2009-11-17,23.43,0.74,31.66216216216216
2009-11-18,23.8,0.74,32.16216216216216
2009-11-19,23.25,0.74,31.41891891891892
2009-11-20,23.55,0.74,31.824324324324326
2009-11-23,24.08,0.74,32.54054054054054
2009-11-24,23.85,0.74,32.22972972972973
2009-11-25,24.89,0.74,33.63513513513514
2009-11-27,24.14,0.74,32.62162162162162
2009-11-30,24.57,0.74,33.2027027027027
2009-12-01,24.51,0.74,33.12162162162162
2009-12-02,25.06,0.74,33.86486486486486
2009-12-03,25.09,0.74,33.9054054054054
2009-12-04,25.3,0.74,34.18918918918919
2009-12-07,25.56,0.74,34.54054054054054
2009-12-08,24.62,0.74,33.270270270270274
2009-12-09,24.7,0.74,33.37837837837838
2009-12-10,24.9,0.74,33.648648648648646
2009-12-11,24.93,0.74,33.689189189189186
2009-12-14,26.15,0.74,35.33783783783784
2009-12-15,25.93,0.74,35.04054054054054
2009-12-16,26.89,0.74,36.33783783783784
2009-12-17,26.19,0.74,35.391891891891895
2009-12-18,25.58,0.74,34.567567567567565
2009-12-21,25.92,0.74,35.02702702702703
2009-12-22,26.09,0.74,35.25675675675676
2009-12-23,26.35,0.74,35.60810810810811
2009-12-24,26.38,0.74,35.648648648648646
2009-12-28,25.94,0.74,35.054054054054056
2009-12-29,25.85,0.74,34.932432432432435
2009-12-30,25.45,0.74,34.391891891891895
2009-12-31,25.28,0.74,34.16216216216216
2010-01-04,25.8,0.74,34.86486486486486
2010-01-05,25.89,0.74,34.986486486486484
2010-01-06,25.24,0.74,34.108108108108105
2010-01-07,25.7,0.74,34.729729729729726
2010-01-08,25.91,0.74,35.013513513513516
2010-01-11,26.02,0.74,35.16216216216216
2010-01-12,25.67,0.74,34.68918918918919
2010-01-13,26.54,0.74,35.86486486486486
2010-01-14,27.46,0.74,37.10810810810811
2010-01-15,27.13,0.74,36.66216216216216
2010-01-19,27.62,0.74,37.32432432432432
2010-01-20,26.98,0.74,36.45945945945946
2010-01-21,26.57,0.74,35.9054054054054
2010-01-22,25.42,0.74,34.351351351351354
2010-01-25,25.19,0.74,34.04054054054054
2010-01-26,25.16,0.74,34.0
2010-01-27,25.43,0.74,34.36486486486486
2010-01-28,25.99,0.74,35.12162162162162
2010-01-29,26.09,0.74,35.25675675675676
2010-02-01,26.6,0.74,35.94594594594595
2010-02-02,27.6,0.74,37.2972972972973
2010-02-03,27.39,0.74,37.013513513513516
2010-02-04,25.19,0.74,34.04054054054054
2010-02-05,25.21,0.74,34.06756756756757
2010-02-08,25.16,0.74,34.0
2010-02-09,25.61,0.74,34.608108108108105
2010-02-10,25.16,0.74,34.0
2010-02-11,26.0,0.74,35.13513513513514
2010-02-12,25.59,0.74,34.58108108108108
2010-02-16,25.85,0.74,34.932432432432435
2010-02-17,25.91,0.74,35.013513513513516
2010-02-18,25.87,0.74,34.95945945945946
2010-02-19,26.3,0.74,35.54054054054054
2010-02-22,26.61,0.74,35.95945945945946
2010-02-23,25.78,0.0,inf
2010-02-24,27.71,0.0,inf
2010-02-25,27.79,0.0,inf
2010-02-26,28.27,0.0,inf
2010-03-01,28.36,0.0,inf
2010-03-02,28.41,0.0,inf
2010-03-03,28.43,0.0,inf
2010-03-04,28.94,0.0,inf
2010-03-05,29.81,0.0,inf
2010-03-08,30.23,0.0,inf
2010-03-09,29.73,0.0,inf
2010-03-10,30.69,0.0,inf
2010-03-11,30.6,0.0,inf
2010-03-12,30.9,0.0,inf
2010-03-15,30.56,0.0,inf
2010-03-16,31.11,0.0,inf
2010-03-17,31.62,0.0,inf
2010-03-18,31.11,0.0,inf
2010-03-19,31.01,0.0,inf
2010-03-22,31.43,0.0,inf
2010-03-23,33.61,0.0,inf
2010-03-24,33.13,0.0,inf
2010-03-25,33.25,0.0,inf
2010-03-26,32.99,0.0,inf
2010-03-29,33.47,0.0,inf
2010-03-30,33.43,0.0,inf
2010-03-31,32.99,0.0,inf
2010-04-01,33.83,0.0,inf
2010-04-05,34.44,0.0,inf
2010-04-06,34.77,0.0,inf
2010-04-07,33.1,0.0,inf
2010-04-08,33.93,0.0,inf
2010-04-09,33.77,0.0,inf
2010-04-12,34.25,0.0,inf
2010-04-13,34.21,0.0,inf
2010-04-14,35.16,0.0,inf
2010-04-15,35.41,0.0,inf
2010-04-16,34.53,0.0,inf
2010-04-19,33.72,0.0,inf
2010-04-20,34.51,0.0,inf
2010-04-21,34.65,0.0,inf
2010-04-22,35.03,0.0,inf
2010-04-23,36.23,0.0,inf
2010-04-26,37.64,0.0,inf
2010-04-27,36.3,0.0,inf
2010-04-28,34.52,0.0,inf
2010-04-29,37.31,0.41,91.00000000000001
2010-04-30,35.84,0.41,87.41463414634147
2010-05-03,36.61,0.41,89.29268292682927
2010-05-04,34.23,0.41,83.48780487804878
2010-05-05,33.04,0.41,80.58536585365854
2010-05-06,30.8,0.41,75.1219512195122
2010-05-07,29.47,0.41,71.8780487804878
2010-05-10,32.59,0.41,79.48780487804879
2010-05-11,32.02,0.41,78.09756097560977
2010-05-12,33.24,0.41,81.07317073170732
2010-05-13,32.03,0.41,78.1219512195122
2010-05-14,30.9,0.41,75.36585365853658
2010-05-17,31.3,0.41,76.34146341463415
2010-05-18,30.46,0.41,74.29268292682927
2010-05-19,29.82,0.41,72.73170731707317
2010-05-20,27.76,0.41,67.70731707317074
2010-05-21,28.34,0.41,69.1219512195122
2010-05-24,27.91,0.41,68.07317073170732
2010-05-25,27.74,0.41,67.65853658536585
2010-05-26,27.96,0.41,68.19512195121952
2010-05-27,29.74,0.41,72.53658536585365
2010-05-28,29.0,0.41,70.73170731707317
2010-06-01,29.02,0.41,70.78048780487805
2010-06-02,29.87,0.41,72.85365853658537
2010-06-03,30.3,0.41,73.90243902439025
2010-06-04,27.92,0.41,68.09756097560977
2010-06-07,26.66,0.41,65.02439024390245
2010-06-08,26.87,0.41,65.53658536585367
2010-06-09,26.78,0.41,65.31707317073172
2010-06-10,28.53,0.41,69.58536585365854
2010-06-11,28.5,0.41,69.51219512195122
2010-06-14,29.17,0.41,71.14634146341464
2010-06-15,30.7,0.41,74.8780487804878
2010-06-16,30.17,0.41,73.58536585365854
2010-06-17,30.14,0.41,73.51219512195122
2010-06-18,29.45,0.41,71.82926829268293
2010-06-21,29.52,0.41,72.0
2010-06-22,27.88,0.41,68.0
2010-06-23,27.29,0.41,66.5609756097561
2010-06-24,26.37,0.41,64.31707317073172
2010-06-25,26.25,0.41,64.02439024390245
2010-06-28,25.31,0.41,61.73170731707317
2010-06-29,23.06,0.41,56.24390243902439
2010-06-30,22.77,0.41,55.53658536585366
2010-07-01,23.47,0.41,57.24390243902439
2010-07-02,22.95,0.41,55.97560975609756
2010-07-06,23.02,0.41,56.146341463414636
2010-07-07,24.11,0.41,58.80487804878049
2010-07-08,24.61,0.41,60.02439024390244
2010-07-09,24.72,0.41,60.29268292682927
2010-07-12,23.91,0.41,58.31707317073171
2010-07-13,25.01,0.41,61.00000000000001
2010-07-14,25.22,0.41,61.51219512195122
2010-07-15,24.73,0.41,60.31707317073171
2010-07-16,23.39,0.41,57.04878048780488
2010-07-19,23.63,0.41,57.63414634146341
2010-07-20,24.29,0.41,59.24390243902439
2010-07-21,24.58,0.41,59.951219512195124
2010-07-22,27.56,0.41,67.21951219512195
2010-07-23,28.12,0.69,40.753623188405804
2010-07-26,29.26,0.69,42.40579710144928
2010-07-27,28.16,0.69,40.811594202898554
2010-07-28,28.68,0.69,41.56521739130435
2010-07-29,29.02,0.69,42.05797101449276
2010-07-30,28.86,0.69,41.82608695652174
2010-08-02,29.85,0.69,43.2608695652174
2010-08-03,29.15,0.69,42.2463768115942
2010-08-04,29.54,0.69,42.811594202898554
2010-08-05,29.94,0.69,43.39130434782609
2010-08-06,29.31,0.69,42.47826086956522
2010-08-09,28.74,0.69,41.65217391304348
2010-08-10,28.12,0.69,40.753623188405804
2010-08-11,26.51,0.69,38.42028985507247
2010-08-12,26.0,0.69,37.68115942028986
2010-08-13,25.7,0.69,37.2463768115942
2010-08-16,25.9,0.69,37.53623188405797
2010-08-17,26.98,0.69,39.10144927536232
2010-08-18,27.38,0.69,39.68115942028986
2010-08-19,25.88,0.69,37.507246376811594
2010-08-20,25.45,0.69,36.88405797101449
2010-08-23,25.01,0.69,36.24637681159421
2010-08-24,23.94,0.69,34.69565217391305
2010-08-25,24.34,0.69,35.275362318840585
2010-08-26,24.17,0.69,35.02898550724638
2010-08-27,25.29,0.69,36.65217391304348
2010-08-30,24.52,0.69,35.536231884057976
2010-08-31,24.56,0.69,35.594202898550726
2010-09-01,26.33,0.69,38.15942028985507
2010-09-02,27.41,0.69,39.72463768115942
2010-09-03,28.27,0.69,40.971014492753625
2010-09-07,26.86,0.69,38.92753623188406
2010-09-08,27.63,0.69,40.04347826086957
2010-09-09,29.15,0.69,42.2463768115942
2010-09-10,29.3,0.69,42.46376811594203
2010-09-13,30.13,0.69,43.66666666666667
2010-09-14,30.03,0.69,43.52173913043479
2010-09-15,29.44,0.69,42.66666666666667
2010-09-16,29.62,0.69,42.92753623188406
2010-09-17,30.12,0.69,43.652173913043484
2010-09-20,31.26,0.69,45.30434782608696
2010-09-21,31.86,0.69,46.173913043478265
2010-09-22,30.77,0.69,44.594202898550726
2010-09-23,30.36,0.69,44.0
2010-09-24,32.03,0.69,46.42028985507247
2010-09-27,31.5,0.69,45.652173913043484
2010-09-28,31.58,0.69,45.768115942028984
2010-09-29,31.73,0.69,45.98550724637681
2010-09-30,31.53,0.69,45.69565217391305
2010-10-01,31.96,0.69,46.31884057971015
2010-10-04,31.28,0.69,45.333333333333336
2010-10-05,32.85,0.69,47.60869565217392
2010-10-06,32.96,0.69,47.76811594202899
2010-10-07,32.64,0.69,47.30434782608696
2010-10-08,34.01,0.69,49.289855072463766
2010-10-11,33.76,0.69,48.92753623188406
2010-10-12,34.04,0.69,49.333333333333336
2010-10-13,34.94,0.69,50.63768115942029
2010-10-14,34.55,0.69,50.072463768115945
2010-10-15,34.77,0.69,50.39130434782609
2010-10-18,34.99,0.69,50.71014492753624
2010-10-19,33.07,0.69,47.92753623188406
2010-10-20,34.01,0.69,49.289855072463766
2010-10-21,34.16,0.69,49.507246376811594
2010-10-22,34.87,0.69,50.53623188405797
2010-10-25,35.15,0.69,50.94202898550725
2010-10-26,40.23,0.69,58.30434782608695
2010-10-27,39.57,2.35,16.838297872340426
2010-10-28,39.97,2.35,17.00851063829787
2010-10-29,39.54,2.35,16.825531914893617
2010-11-01,39.25,2.35,16.70212765957447
2010-11-02,39.69,2.35,16.88936170212766
2010-11-03,40.96,2.35,17.429787234042553
2010-11-04,42.24,2.35,17.974468085106384
2010-11-05,42.88,2.35,18.2468085106383
2010-11-08,42.89,2.35,18.251063829787235
2010-11-09,42.29,2.35,17.99574468085106
2010-11-10,42.02,2.35,17.880851063829788
2010-11-11,42.06,2.35,17.897872340425533
2010-11-12,41.24,2.35,17.548936170212766
2010-11-15,41.01,2.35,17.451063829787234
2010-11-16,40.25,2.35,17.127659574468083
2010-11-17,42.1,2.35,17.914893617021278
2010-11-18,42.41,2.35,18.046808510638296
2010-11-19,42.29,2.35,17.99574468085106
2010-11-22,41.64,2.35,17.719148936170214
2010-11-23,40.43,2.35,17.204255319148935
2010-11-24,41.96,2.35,17.85531914893617
2010-11-26,41.38,2.35,17.608510638297872
2010-11-29,40.9,2.35,17.404255319148934
2010-11-30,40.25,2.35,17.127659574468083
2010-12-01,41.55,2.35,17.680851063829785
2010-12-02,42.21,2.35,17.961702127659574
2010-12-03,42.64,2.35,18.14468085106383
2010-12-06,42.42,2.35,18.051063829787235
2010-12-07,42.89,2.35,18.251063829787235
2010-12-08,43.39,2.35,18.463829787234044
2010-12-09,43.59,2.35,18.548936170212766
2010-12-10,43.38,2.35,18.45957446808511
2010-12-13,42.0,2.35,17.872340425531913
2010-12-14,41.55,2.35,17.680851063829785
2010-12-15,40.72,2.35,17.327659574468083
2010-12-16,41.17,2.35,17.51914893617021
2010-12-17,42.41,2.35,18.046808510638296
2010-12-20,43.2,2.35,18.382978723404257
2010-12-21,46.63,2.35,19.842553191489362
2010-12-22,46.3,2.35,19.702127659574465
2010-12-23,46.3,2.35,19.702127659574465
2010-12-27,46.81,2.35,19.919148936170213
2010-12-28,46.19,2.35,19.65531914893617
2010-12-29,46.68,2.35,19.863829787234042
2010-12-30,46.7,2.35,19.872340425531917
2010-12-31,47.0,2.35,20.0
2011-01-03,47.73,2.35,20.310638297872337
2011-01-04,48.39,2.35,20.591489361702127
2011-01-05,48.91,2.35,20.812765957446807
2011-01-06,47.86,2.35,20.36595744680851
2011-01-07,47.99,2.35,20.421276595744683
2011-01-10,47.96,2.35,20.408510638297873
2011-01-11,47.86,2.35,20.36595744680851
2011-01-12,48.37,2.35,20.582978723404253
2011-01-13,47.81,2.35,20.34468085106383
2011-01-14,49.96,2.35,21.259574468085106
2011-01-18,49.53,2.35,21.07659574468085
2011-01-19,48.59,2.35,20.676595744680853
2011-01-20,47.48,2.35,20.204255319148935
2011-01-21,48.22,2.35,20.51914893617021
2011-01-24,47.76,2.35,20.323404255319147
2011-01-25,47.58,2.35,20.246808510638296
2011-01-26,49.5,2.35,21.06382978723404
2011-01-27,47.28,2.35,20.119148936170212
2011-01-28,45.55,2.35,19.382978723404253
2011-01-31,44.9,2.35,19.106382978723403
2011-02-01,45.66,2.35,19.42978723404255
2011-02-02,45.43,2.35,19.33191489361702
2011-02-03,45.03,2.35,19.161702127659574
2011-02-04,45.36,2.35,19.302127659574467
2011-02-07,46.03,2.35,19.58723404255319
2011-02-08,46.48,2.35,19.778723404255317
2011-02-09,46.9,2.35,19.957446808510635
2011-02-10,47.05,2.35,20.02127659574468
2011-02-11,47.87,2.35,20.370212765957444
2011-02-14,47.25,2.35,20.106382978723403
2011-02-15,47.15,2.35,20.06382978723404
2011-02-16,47.38,2.35,20.161702127659574
2011-02-17,47.19,2.35,20.080851063829787
2011-02-18,47.16,2.35,20.068085106382977
2011-02-22,44.89,2.35,19.102127659574467
2011-02-23,43.27,2.35,18.41276595744681
2011-02-24,43.59,0.0,inf
2011-02-25,44.15,0.0,inf
2011-02-28,43.79,0.0,inf
2011-03-01,41.13,0.0,inf
2011-03-02,41.18,0.0,inf
2011-03-03,43.08,0.0,inf
2011-03-04,42.27,0.0,inf
2011-03-07,42.24,0.0,inf
2011-03-08,44.01,0.0,inf
2011-03-09,44.0,0.0,inf
2011-03-10,43.39,0.0,inf
2011-03-11,43.5,0.0,inf
2011-03-14,43.05,0.0,inf
2011-03-15,41.99,0.0,inf
2011-03-16,41.06,0.0,inf
2011-03-17,41.4,0.0,inf
2011-03-18,41.95,0.0,inf
2011-03-21,43.33,0.0,inf
2011-03-22,41.66,0.0,inf
2011-03-23,41.65,0.0,inf
2011-03-24,41.94,0.0,inf
2011-03-25,41.59,0.0,inf
2011-03-28,40.79,0.0,inf
2011-03-29,41.4,0.0,inf
2011-03-30,42.21,0.0,inf
2011-03-31,41.26,0.0,inf
2011-04-01,40.83,0.0,inf
2011-04-04,40.75,0.0,inf
2011-04-05,40.51,0.0,inf
2011-04-06,40.63,0.0,inf
2011-04-07,39.96,0.0,inf
2011-04-08,38.56,0.0,inf
2011-04-11,39.7,0.0,inf
2011-04-12,40.11,0.0,inf
2011-04-13,39.07,0.0,inf
2011-04-14,38.06,0.0,inf
2011-04-15,38.11,0.0,inf
2011-04-18,37.29,0.0,inf
2011-04-19,37.98,0.0,inf
2011-04-20,38.08,0.0,inf
2011-04-21,38.56,0.0,inf
2011-04-25,38.38,0.0,inf
2011-04-26,39.01,0.0,inf
2011-04-27,39.71,0.0,inf
2011-04-28,39.82,0.42,94.80952380952381
2011-04-29,39.82,0.42,94.80952380952381
2011-05-02,39.57,0.42,94.21428571428572
2011-05-03,39.84,0.42,94.85714285714288
2011-05-04,39.31,0.42,93.5952380952381
2011-05-05,41.96,0.42,99.90476190476191
2011-05-06,40.69,0.42,96.88095238095238
2011-05-09,39.86,0.42,94.90476190476191
2011-05-10,40.37,0.42,96.11904761904762
2011-05-11,40.31,0.42,95.97619047619048
2011-05-12,41.01,0.42,97.64285714285714
2011-05-13,41.21,0.42,98.11904761904762
2011-05-16,40.2,0.42,95.71428571428572
2011-05-17,40.19,0.42,95.69047619047619
2011-05-18,40.56,0.42,96.57142857142858
2011-05-19,40.05,0.42,95.35714285714285
2011-05-20,40.01,0.42,95.26190476190476
2011-05-23,38.83,0.42,92.45238095238095
2011-05-24,37.77,0.42,89.92857142857144
2011-05-25,37.68,0.42,89.71428571428572
2011-05-26,37.67,0.42,89.6904761904762
2011-05-27,38.16,0.42,90.85714285714285
2011-05-31,39.0,0.42,92.85714285714286
2011-06-01,37.21,0.42,88.5952380952381
2011-06-02,37.73,0.42,89.83333333333333
2011-06-03,36.96,0.42,88.0
2011-06-06,36.55,0.42,87.02380952380952
2011-06-07,35.88,0.42,85.42857142857144
2011-06-08,33.74,0.42,80.33333333333334
2011-06-09,34.2,0.42,81.42857142857144
2011-06-10,33.19,0.42,79.02380952380952
2011-06-13,33.24,0.42,79.14285714285715
2011-06-14,34.2,0.42,81.42857142857144
2011-06-15,33.8,0.42,80.47619047619047
2011-06-16,33.7,0.42,80.23809523809524
2011-06-17,34.6,0.42,82.3809523809524
2011-06-20,35.59,0.42,84.73809523809526
2011-06-21,37.65,0.42,89.64285714285714
2011-06-22,36.35,0.42,86.54761904761905
2011-06-23,36.87,0.42,87.78571428571428
2011-06-24,36.21,0.42,86.21428571428572
2011-06-27,36.77,0.42,87.54761904761907
2011-06-28,37.59,0.42,89.50000000000001
2011-06-29,37.48,0.42,89.23809523809524
2011-06-30,37.64,0.42,89.61904761904762
2011-07-01,39.35,0.42,93.6904761904762
2011-07-05,39.15,0.42,93.21428571428571
2011-07-06,37.88,0.42,90.1904761904762
2011-07-07,38.48,0.42,91.61904761904762
2011-07-08,37.83,0.42,90.07142857142857
2011-07-11,35.87,0.42,85.4047619047619
2011-07-12,34.89,0.42,83.07142857142857
2011-07-13,35.96,0.42,85.61904761904762
2011-07-14,34.44,0.42,82.0
2011-07-15,34.97,0.42,83.26190476190476
2011-07-18,34.42,0.42,81.95238095238096
2011-07-19,35.65,0.42,84.88095238095238
2011-07-20,35.78,0.42,85.19047619047619
2011-07-21,36.03,0.42,85.78571428571429
2011-07-22,36.49,0.42,86.8809523809524
2011-07-25,36.49,0.42,86.8809523809524
2011-07-26,36.56,0.42,87.04761904761905
2011-07-27,35.76,0.42,85.14285714285714
2011-07-28,31.26,0.42,74.42857142857143
2011-07-29,30.62,0.42,72.90476190476191
2011-08-01,30.26,0.79,38.30379746835443
2011-08-02,28.83,0.79,36.49367088607595
2011-08-03,28.89,0.79,36.56962025316456
2011-08-04,27.03,0.79,34.21518987341772
2011-08-05,27.0,0.79,34.177215189873415
2011-08-08,24.0,0.79,30.379746835443036
2011-08-09,25.72,0.79,32.55696202531645
2011-08-10,23.75,0.79,30.063291139240505
2011-08-11,25.37,0.79,32.11392405063291
2011-08-12,25.63,0.79,32.44303797468354
2011-08-15,26.59,0.79,33.65822784810126
2011-08-16,25.25,0.79,31.962025316455694
2011-08-17,25.18,0.79,31.873417721518987
2011-08-18,23.29,0.79,29.481012658227847
2011-08-19,22.36,0.79,28.30379746835443
2011-08-22,22.49,0.79,28.468354430379744
2011-08-23,23.26,0.79,29.443037974683545
2011-08-24,23.87,0.79,30.21518987341772
2011-08-25,22.65,0.79,28.670886075949365
2011-08-26,23.61,0.79,29.886075949367086
2011-08-29,25.8,0.79,32.65822784810126
2011-08-30,25.84,0.79,32.70886075949367
2011-08-31,25.96,0.79,32.860759493670884
2011-09-01,25.31,0.79,32.0379746835443
2011-09-02,24.02,0.79,30.40506329113924
2011-09-06,23.8,0.79,30.126582278481013
2011-09-07,25.13,0.79,31.81012658227848
2011-09-08,24.62,0.79,31.164556962025316
2011-09-09,23.66,0.79,29.949367088607595
2011-09-12,23.31,0.79,29.506329113924046
2011-09-13,24.0,0.79,30.379746835443036
2011-09-14,24.3,0.79,30.759493670886076
2011-09-15,25.14,0.79,31.82278481012658
2011-09-16,25.22,0.79,31.92405063291139
2011-09-19,24.27,0.79,30.72151898734177
2011-09-20,25.32,0.79,32.050632911392405
2011-09-21,24.37,0.79,30.848101265822784
2011-09-22,22.54,0.79,28.531645569620252
2011-09-23,22.38,0.79,28.32911392405063
2011-09-26,21.99,0.79,27.83544303797468
2011-09-27,23.0,0.79,29.11392405063291
2011-09-28,22.09,0.79,27.962025316455694
2011-09-29,22.4,0.79,28.354430379746834
2011-09-30,21.64,0.79,27.39240506329114
2011-10-03,20.01,0.79,25.329113924050635
2011-10-04,21.08,0.79,26.683544303797465
2011-10-05,21.32,0.79,26.987341772151897
2011-10-06,22.06,0.79,27.92405063291139
2011-10-07,21.83,0.79,27.63291139240506
2011-10-10,23.19,0.79,29.354430379746837
2011-10-11,23.56,0.79,29.822784810126578
2011-10-12,25.12,0.79,31.79746835443038
2011-10-13,25.23,0.79,31.93670886075949
2011-10-14,26.53,0.79,33.58227848101266
2011-10-17,25.36,0.79,32.10126582278481
2011-10-18,26.66,0.79,33.74683544303797
2011-10-19,25.79,0.79,32.64556962025316
2011-10-20,26.5,0.79,33.54430379746835
2011-10-21,27.45,0.79,34.74683544303797
2011-10-24,29.4,0.79,37.21518987341772
2011-10-25,27.94,0.79,35.36708860759494
2011-10-26,28.91,0.79,36.59493670886076
2011-10-27,30.52,0.79,38.63291139240506
2011-10-28,30.4,0.79,38.48101265822785
2011-10-31,29.72,2.63,11.300380228136882
2011-11-01,27.27,2.63,10.368821292775666
2011-11-02,28.25,2.63,10.741444866920153
2011-11-03,29.18,2.63,11.095057034220533
2011-11-04,28.81,2.63,10.954372623574145
2011-11-07,29.09,2.63,11.060836501901141
2011-11-08,28.89,2.63,10.984790874524716
2011-11-09,26.59,2.63,10.110266159695819
2011-11-10,26.9,2.63,10.228136882129277
2011-11-11,27.4,2.63,10.418250950570343
2011-11-14,27.07,2.63,10.29277566539924
2011-11-15,26.58,2.63,10.106463878326997
2011-11-16,26.07,2.63,9.912547528517111
2011-11-17,25.54,2.63,9.711026615969581
2011-11-18,26.08,2.63,9.916349809885931
2011-11-21,25.97,2.63,9.874524714828897
2011-11-22,25.75,2.63,9.790874524714829
2011-11-23,23.66,2.63,8.99619771863118
2011-11-25,23.19,2.63,8.817490494296578
2011-11-28,24.89,2.63,9.463878326996198
2011-11-29,25.05,2.63,9.52471482889734
2011-11-30,27.71,2.63,10.536121673003803
2011-12-01,27.21,2.63,10.346007604562738
2011-12-02,27.46,2.63,10.44106463878327
2011-12-05,28.21,2.63,10.726235741444867
2011-12-06,27.68,2.63,10.52471482889734
2011-12-07,27.44,2.63,10.433460076045629
2011-12-08,26.23,2.63,9.973384030418252
2011-12-09,27.04,2.63,10.281368821292777
2011-12-12,26.72,2.63,10.159695817490494
2011-12-13,26.17,2.63,9.950570342205324
2011-12-14,24.93,2.63,9.479087452471482
2011-12-15,25.49,2.63,9.692015209125476
2011-12-16,25.96,2.63,9.870722433460077
2011-12-19,24.63,2.63,9.365019011406844
2011-12-20,24.64,2.63,9.368821292775666
2011-12-21,24.38,2.63,9.269961977186313
2011-12-22,25.1,2.63,9.543726235741445
2011-12-23,25.68,2.63,9.76425855513308
2011-12-27,25.75,2.63,9.790874524714829
2011-12-28,24.77,2.63,9.418250950570343
2011-12-29,25.18,2.63,9.574144486692015
2011-12-30,24.77,2.63,9.418250950570343
2012-01-03,25.9,2.63,9.847908745247148
2012-01-04,26.12,2.63,9.931558935361217
2012-01-05,26.0,2.63,9.885931558935361
2012-01-06,25.5,2.63,9.695817490494298
2012-01-09,25.58,2.63,9.726235741444867
2012-01-10,27.02,2.63,10.273764258555133
2012-01-11,28.27,2.63,10.749049429657795
2012-01-12,29.52,2.63,11.224334600760457
2012-01-13,28.75,2.63,10.931558935361217
2012-01-17,26.97,2.63,10.254752851711027
2012-01-18,27.68,2.63,10.52471482889734
2012-01-19,27.95,2.63,10.627376425855514
2012-01-20,28.03,2.63,10.657794676806084
2012-01-23,28.33,2.63,10.771863117870723
2012-01-24,28.66,2.63,10.897338403041825
2012-01-25,28.11,2.63,10.688212927756654
2012-01-26,27.9,2.63,10.608365019011407
2012-01-27,27.69,2.63,10.528517110266161
2012-01-30,27.18,2.63,10.334600760456274
2012-01-31,27.18,2.63,10.334600760456274
2012-02-01,28.24,2.63,10.737642585551331
2012-02-02,28.69,2.63,10.908745247148289
2012-02-03,30.59,2.63,11.631178707224334
2012-02-06,30.56,2.63,11.61977186311787
2012-02-07,31.07,2.63,11.813688212927758
2012-02-08,31.52,2.63,11.984790874524716
2012-02-09,31.52,2.63,11.984790874524716
2012-02-10,30.87,2.63,11.737642585551331
2012-02-13,30.65,2.63,11.653992395437262
2012-02-14,29.99,2.63,11.403041825095057
2012-02-15,29.92,2.63,11.37642585551331
2012-02-16,30.52,2.63,11.604562737642587
2012-02-17,30.81,2.63,11.714828897338403
2012-02-21,29.89,2.63,11.365019011406845
2012-02-22,28.75,2.63,10.931558935361217
2012-02-23,29.07,2.63,11.0532319391635
2012-02-24,28.49,2.63,10.832699619771862
2012-02-27,28.07,2.63,10.67300380228137
2012-02-28,28.06,2.63,10.669201520912548
2012-02-29,28.49,0.0,inf
2012-03-01,28.2,0.0,inf
2012-03-02,28.07,0.0,inf
2012-03-05,27.5,0.0,inf
2012-03-06,26.64,0.0,inf
2012-03-07,27.4,0.0,inf
2012-03-08,27.91,0.0,inf
2012-03-09,27.38,0.0,inf
2012-03-12,28.21,0.0,inf
2012-03-13,29.17,0.0,inf
2012-03-14,29.01,0.0,inf
2012-03-15,29.93,0.0,inf
2012-03-16,30.58,0.0,inf
2012-03-19,30.54,0.0,inf
2012-03-20,30.32,0.0,inf
2012-03-21,29.97,0.0,inf
2012-03-22,29.41,0.0,inf
2012-03-23,29.37,0.0,inf
2012-03-26,30.3,0.0,inf
2012-03-27,30.15,0.0,inf
2012-03-28,29.65,0.0,inf
2012-03-29,29.31,0.0,inf
2012-03-30,29.43,0.0,inf
2012-04-02,29.13,0.0,inf
2012-04-03,28.84,0.0,inf
2012-04-04,28.03,0.0,inf
2012-04-05,27.89,0.0,inf
2012-04-09,28.07,0.0,inf
2012-04-10,26.72,0.0,inf
2012-04-11,27.11,0.0,inf
2012-04-12,27.73,0.0,inf
2012-04-13,27.3,0.0,inf
2012-04-16,26.96,0.0,inf
2012-04-17,27.66,0.0,inf
2012-04-18,27.71,0.0,inf
2012-04-19,28.87,0.0,inf
2012-04-20,26.92,0.0,inf
2012-04-23,26.03,0.0,inf
2012-04-24,26.06,0.22,118.45454545454545
2012-04-25,26.83,0.22,121.95454545454545
2012-04-26,27.7,0.22,125.9090909090909
2012-04-27,27.99,0.22,127.22727272727272
2012-04-30,27.37,0.22,124.4090909090909
2012-05-01,28.03,0.22,127.40909090909092
2012-05-02,27.97,0.22,127.13636363636363
2012-05-03,27.51,0.22,125.04545454545455
