date,CTL,CTL_EPS,PE Ratio
2008-11-20,21.81,2.57,8.486381322957198
2008-11-21,22.01,2.57,8.564202334630352
2008-11-24,24.5,2.57,9.53307392996109
2008-11-25,26.3,2.57,10.233463035019456
2008-11-26,27.33,2.57,10.634241245136186
2008-11-28,26.56,2.57,10.334630350194553
2008-12-01,24.43,2.57,9.505836575875486
2008-12-02,26.02,2.57,10.124513618677044
2008-12-03,26.65,2.57,10.369649805447471
2008-12-04,25.3,2.57,9.844357976653697
2008-12-05,26.1,2.57,10.155642023346305
2008-12-08,26.22,2.57,10.202334630350196
2008-12-09,26.15,2.57,10.17509727626459
2008-12-10,26.41,2.57,10.27626459143969
2008-12-11,25.41,2.57,9.88715953307393
2008-12-12,24.94,2.57,9.704280155642024
2008-12-15,23.86,2.57,9.284046692607005
2008-12-16,25.54,2.57,9.937743190661479
2008-12-17,25.46,2.57,9.906614785992218
2008-12-18,25.67,2.57,9.988326848249029
2008-12-19,25.91,2.57,10.08171206225681
2008-12-22,25.96,2.57,10.101167315175099
2008-12-23,26.18,2.57,10.186770428015565
2008-12-24,26.55,2.57,10.330739299610896
2008-12-26,26.68,2.57,10.381322957198444
2008-12-29,26.7,2.57,10.38910505836576
2008-12-30,26.86,2.57,10.45136186770428
2008-12-31,27.33,2.57,10.634241245136186
2009-01-02,28.42,2.57,11.058365758754865
2009-01-05,28.15,2.57,10.95330739299611
2009-01-06,28.26,2.57,10.996108949416344
2009-01-07,27.78,2.57,10.809338521400779
2009-01-08,28.69,2.57,11.16342412451362
2009-01-09,27.79,2.57,10.813229571984436
2009-01-12,26.75,2.57,10.408560311284047
2009-01-13,27.13,2.57,10.556420233463035
2009-01-14,26.49,2.57,10.30739299610895
2009-01-15,26.53,2.57,10.32295719844358
2009-01-16,27.16,2.57,10.56809338521401
2009-01-20,26.54,2.57,10.326848249027238
2009-01-21,27.8,2.57,10.817120622568094
2009-01-22,27.66,2.57,10.762645914396888
2009-01-23,28.26,2.57,10.996108949416344
2009-01-26,28.82,2.57,11.214007782101168
2009-01-27,28.75,2.57,11.186770428015565
2009-01-28,28.31,2.57,11.01556420233463
2009-01-29,27.31,2.57,10.626459143968871
2009-01-30,27.14,2.57,10.560311284046694
2009-02-02,27.51,2.57,10.704280155642024
2009-02-03,27.66,2.57,10.762645914396888
2009-02-04,27.25,2.57,10.603112840466927
2009-02-05,27.0,2.57,10.505836575875486
2009-02-06,27.75,2.57,10.797665369649806
2009-02-09,27.7,2.57,10.778210116731518
2009-02-10,26.78,2.57,10.42023346303502
2009-02-11,26.8,2.57,10.428015564202335
2009-02-12,26.74,2.57,10.40466926070039
2009-02-13,26.92,2.57,10.474708171206228
2009-02-17,25.13,2.57,9.778210116731518
2009-02-18,25.27,2.57,9.832684824902724
2009-02-19,25.12,2.57,9.77431906614786
2009-02-20,26.17,2.57,10.182879377431908
2009-02-23,25.67,2.57,9.988326848249029
2009-02-24,26.69,2.57,10.385214007782102
2009-02-25,26.89,2.57,10.463035019455253
2009-02-26,26.06,2.57,10.140077821011673
2009-02-27,26.33,3.57,7.375350140056022
2009-03-02,25.23,3.57,7.067226890756303
2009-03-03,23.83,3.57,6.675070028011204
2009-03-04,25.45,3.57,7.128851540616247
2009-03-05,25.15,3.57,7.044817927170868
2009-03-06,24.09,3.57,6.7478991596638656
2009-03-09,23.56,3.57,6.599439775910364
2009-03-10,25.32,3.57,7.0924369747899165
2009-03-11,25.22,3.57,7.064425770308123
2009-03-12,26.13,3.57,7.319327731092437
2009-03-13,25.04,3.57,7.014005602240896
2009-03-16,25.13,3.57,7.03921568627451
2009-03-17,26.37,3.57,7.38655462184874
2009-03-18,26.78,3.57,7.5014005602240905
2009-03-19,26.46,3.57,7.411764705882353
2009-03-20,26.5,3.57,7.42296918767507
2009-03-23,27.29,3.57,7.644257703081233
2009-03-24,27.38,3.57,7.669467787114846
2009-03-25,27.88,3.57,7.809523809523809
2009-03-26,28.27,3.57,7.918767507002801
2009-03-27,28.29,3.57,7.92436974789916
2009-03-30,27.31,3.57,7.649859943977591
2009-03-31,28.12,3.57,7.8767507002801125
2009-04-01,28.38,3.57,7.949579831932773
2009-04-02,27.83,3.57,7.795518207282913
2009-04-03,27.82,3.57,7.792717086834735
2009-04-06,28.28,3.57,7.921568627450981
2009-04-07,27.91,3.57,7.817927170868348
2009-04-08,26.91,3.57,7.537815126050421
2009-04-09,27.67,3.57,7.750700280112046
2009-04-13,27.04,3.57,7.57422969187675
2009-04-14,26.32,3.57,7.372549019607844
2009-04-15,26.48,3.57,7.417366946778712
2009-04-16,26.9,3.57,7.535014005602241
2009-04-17,26.67,3.57,7.470588235294119
2009-04-20,25.65,3.57,7.184873949579832
2009-04-21,25.84,3.57,7.238095238095238
2009-04-22,25.79,3.57,7.224089635854342
2009-04-23,25.76,3.57,7.215686274509805
2009-04-24,26.45,3.57,7.408963585434174
2009-04-27,26.38,3.57,7.389355742296919
2009-04-28,26.65,3.57,7.464985994397759
2009-04-29,26.95,3.57,7.549019607843137
2009-04-30,27.15,3.57,7.605042016806722
2009-05-01,28.11,0.67,41.95522388059701
2009-05-04,28.51,0.67,42.55223880597015
2009-05-05,28.78,0.67,42.95522388059701
2009-05-06,29.15,0.67,43.50746268656716
2009-05-07,30.2,0.67,45.07462686567164
2009-05-08,30.52,0.67,45.55223880597015
2009-05-11,30.98,0.67,46.23880597014925
2009-05-12,30.71,0.67,45.83582089552239
2009-05-13,30.87,0.67,46.07462686567164
2009-05-14,30.79,0.67,45.95522388059701
2009-05-15,30.19,0.67,45.059701492537314
2009-05-18,30.97,0.67,46.22388059701492
2009-05-19,30.63,0.67,45.71641791044776
2009-05-20,30.59,0.67,45.656716417910445
2009-05-21,29.66,0.67,44.26865671641791
2009-05-22,29.4,0.67,43.88059701492537
2009-05-26,30.46,0.67,45.46268656716418
2009-05-27,29.97,0.67,44.731343283582085
2009-05-28,30.63,0.67,45.71641791044776
2009-05-29,30.85,0.67,46.04477611940298
2009-06-01,31.29,0.67,46.70149253731343
2009-06-02,31.87,0.67,47.56716417910447
2009-06-03,31.15,0.67,46.492537313432834
2009-06-04,32.05,0.67,47.83582089552238
2009-06-05,31.69,0.67,47.298507462686565
2009-06-08,31.89,0.67,47.59701492537313
2009-06-09,32.1,0.67,47.91044776119403
2009-06-10,32.76,0.67,48.895522388059696
2009-06-11,33.21,0.67,49.56716417910447
2009-06-12,32.06,0.67,47.850746268656714
2009-06-15,32.15,0.67,47.98507462686567
2009-06-16,31.57,0.67,47.11940298507462
2009-06-17,31.52,0.67,47.04477611940298
2009-06-18,31.87,0.67,47.56716417910447
2009-06-19,31.03,0.67,46.3134328358209
2009-06-22,31.23,0.67,46.61194029850746
2009-06-23,31.49,0.67,46.99999999999999
2009-06-24,31.51,0.67,47.02985074626866
2009-06-25,32.16,0.67,47.99999999999999
2009-06-26,31.39,0.67,46.850746268656714
2009-06-29,31.77,0.67,47.41791044776119
2009-06-30,30.7,0.67,45.82089552238806
2009-07-01,30.94,0.67,46.179104477611936
2009-07-02,29.65,0.67,44.253731343283576
2009-07-06,30.06,0.67,44.86567164179104
2009-07-07,30.23,0.67,45.11940298507462
2009-07-08,29.65,0.67,44.253731343283576
2009-07-09,29.75,0.67,44.40298507462686
2009-07-10,29.2,0.67,43.582089552238806
2009-07-13,29.34,0.67,43.7910447761194
2009-07-14,29.25,0.67,43.656716417910445
2009-07-15,29.69,0.67,44.3134328358209
2009-07-16,29.83,0.67,44.522388059701484
2009-07-17,29.8,0.67,44.47761194029851
2009-07-20,29.6,0.67,44.179104477611936
2009-07-21,29.97,0.67,44.731343283582085
2009-07-22,29.72,0.67,44.35820895522387
2009-07-23,30.49,0.67,45.50746268656716
2009-07-24,30.58,0.67,45.64179104477611
2009-07-27,31.1,0.67,46.417910447761194
2009-07-28,31.24,0.67,46.62686567164179
2009-07-29,31.52,0.67,47.04477611940298
2009-07-30,31.83,0.67,47.50746268656716
2009-07-31,31.39,0.67,46.850746268656714
2009-08-03,31.47,0.67,46.970149253731336
2009-08-04,31.51,0.67,47.02985074626866
2009-08-05,31.6,0.67,47.16417910447761
2009-08-06,32.2,0.67,48.059701492537314
2009-08-07,31.92,1.35,23.644444444444446
2009-08-10,32.0,1.35,23.703703703703702
2009-08-11,31.65,1.35,23.444444444444443
2009-08-12,31.81,1.35,23.56296296296296
2009-08-13,31.8,1.35,23.555555555555554
2009-08-14,31.53,1.35,23.355555555555554
2009-08-17,30.82,1.35,22.82962962962963
2009-08-18,31.05,1.35,23.0
2009-08-19,31.01,1.35,22.97037037037037
2009-08-20,31.18,1.35,23.096296296296295
2009-08-21,31.73,1.35,23.503703703703703
2009-08-24,31.8,1.35,23.555555555555554
2009-08-25,32.2,1.35,23.85185185185185
2009-08-26,32.48,1.35,24.059259259259257
2009-08-27,32.38,1.35,23.985185185185184
2009-08-28,32.4,1.35,23.999999999999996
2009-08-31,32.23,1.35,23.87407407407407
2009-09-01,31.78,1.35,23.54074074074074
2009-09-02,31.87,1.35,23.607407407407408
2009-09-03,31.01,1.35,22.97037037037037
2009-09-04,31.18,1.35,23.096296296296295
2009-09-08,31.54,1.35,23.36296296296296
2009-09-09,31.37,1.35,23.237037037037037
2009-09-10,31.53,1.35,23.355555555555554
2009-09-11,31.51,1.35,23.340740740740742
2009-09-14,31.48,1.35,23.318518518518516
2009-09-15,31.68,1.35,23.466666666666665
2009-09-16,32.32,1.35,23.94074074074074
2009-09-17,31.75,1.35,23.518518518518515
2009-09-18,31.61,1.35,23.414814814814815
2009-09-21,31.46,1.35,23.303703703703704
2009-09-22,31.29,1.35,23.177777777777777
2009-09-23,32.57,1.35,24.125925925925923
2009-09-24,32.69,1.35,24.21481481481481
2009-09-25,32.95,1.35,24.40740740740741
2009-09-28,33.6,1.35,24.88888888888889
2009-09-29,33.78,1.35,25.022222222222222
2009-09-30,33.6,1.35,24.88888888888889
2009-10-01,33.48,1.35,24.799999999999997
2009-10-02,32.62,1.35,24.16296296296296
2009-10-05,33.4,1.35,24.740740740740737
2009-10-06,33.58,1.35,24.87407407407407
2009-10-07,32.96,1.35,24.414814814814815
2009-10-08,32.86,1.35,24.34074074074074
2009-10-09,32.58,1.35,24.13333333333333
2009-10-12,32.8,1.35,24.296296296296294
2009-10-13,33.34,1.35,24.696296296296296
2009-10-14,33.44,1.35,24.77037037037037
2009-10-15,33.98,1.35,25.170370370370367
2009-10-16,33.62,1.35,24.9037037037037
2009-10-19,34.34,1.35,25.437037037037037
2009-10-20,33.93,1.35,25.133333333333333
2009-10-21,33.56,1.35,24.85925925925926
2009-10-22,33.75,1.35,25.0
2009-10-23,33.12,1.35,24.53333333333333
2009-10-26,32.7,1.35,24.22222222222222
2009-10-27,32.62,1.35,24.16296296296296
2009-10-28,32.29,1.35,23.918518518518518
2009-10-29,32.98,1.35,24.429629629629627
2009-10-30,32.46,1.35,24.044444444444444
2009-11-02,32.74,1.35,24.251851851851853
2009-11-03,32.77,1.35,24.274074074074075
2009-11-04,33.18,1.35,24.577777777777776
2009-11-05,34.27,1.35,25.385185185185186
2009-11-06,34.54,1.35,25.585185185185182
2009-11-09,34.99,1.7,20.582352941176474
2009-11-10,34.74,1.7,20.43529411764706
2009-11-11,34.59,1.7,20.347058823529416
2009-11-12,34.21,1.7,20.123529411764707
2009-11-13,34.65,1.7,20.38235294117647
2009-11-16,34.78,1.7,20.458823529411767
2009-11-17,34.78,1.7,20.458823529411767
2009-11-18,34.65,1.7,20.38235294117647
2009-11-19,34.79,1.7,20.46470588235294
2009-11-20,35.61,1.7,20.947058823529414
2009-11-23,35.54,1.7,20.905882352941177
2009-11-24,35.67,1.7,20.982352941176472
2009-11-25,36.22,1.7,21.305882352941175
2009-11-27,36.31,1.7,21.358823529411765
2009-11-30,35.59,1.7,20.93529411764706
2009-12-01,35.95,1.7,21.147058823529413
2009-12-02,36.55,1.7,21.5
2009-12-03,36.22,1.7,21.305882352941175
2009-12-04,36.34,1.7,21.376470588235296
2009-12-07,36.7,1.7,21.58823529411765
2009-12-08,36.53,1.7,21.488235294117647
2009-12-09,35.87,1.7,21.099999999999998
2009-12-10,36.24,1.7,21.317647058823532
2009-12-11,36.82,1.7,21.658823529411766
2009-12-14,36.43,1.7,21.429411764705883
2009-12-15,35.96,1.7,21.152941176470588
2009-12-16,35.75,1.7,21.029411764705884
2009-12-17,35.15,1.7,20.676470588235293
2009-12-18,35.09,1.7,20.64117647058824
2009-12-21,35.53,1.7,20.900000000000002
2009-12-22,35.91,1.7,21.123529411764704
2009-12-23,36.11,1.7,21.241176470588236
2009-12-24,36.13,1.7,21.25294117647059
2009-12-28,36.49,1.7,21.46470588235294
2009-12-29,36.49,1.7,21.46470588235294
2009-12-30,36.54,1.7,21.494117647058825
2009-12-31,36.21,1.7,21.3
2010-01-04,36.66,1.7,21.56470588235294
2010-01-05,36.72,1.7,21.6
2010-01-06,35.28,1.7,20.75294117647059
2010-01-07,34.94,1.7,20.552941176470586
2010-01-08,34.84,1.7,20.494117647058825
2010-01-11,35.2,1.7,20.705882352941178
2010-01-12,35.11,1.7,20.652941176470588
2010-01-13,35.4,1.7,20.823529411764707
2010-01-14,35.43,1.7,20.841176470588234
2010-01-15,35.07,1.7,20.629411764705882
2010-01-19,35.44,1.7,20.847058823529412
2010-01-20,35.25,1.7,20.735294117647058
2010-01-21,34.43,1.7,20.25294117647059
2010-01-22,33.99,1.7,19.994117647058825
2010-01-25,34.77,1.7,20.452941176470592
2010-01-26,34.77,1.7,20.452941176470592
2010-01-27,34.5,1.7,20.294117647058822
2010-01-28,34.11,1.7,20.064705882352943
2010-01-29,34.01,1.7,20.005882352941175
2010-02-01,34.27,1.7,20.158823529411766
2010-02-02,34.16,1.7,20.094117647058823
2010-02-03,34.47,1.7,20.276470588235295
2010-02-04,33.63,1.7,19.782352941176473
2010-02-05,33.81,1.7,19.88823529411765
2010-02-08,34.35,1.7,20.205882352941178
2010-02-09,34.74,1.7,20.43529411764706
2010-02-10,35.01,1.7,20.594117647058823
2010-02-11,35.26,1.7,20.741176470588236
2010-02-12,34.57,1.7,20.33529411764706
2010-02-16,35.14,1.7,20.67058823529412
2010-02-17,35.1,1.7,20.647058823529413
2010-02-18,35.81,1.7,21.064705882352943
2010-02-19,35.1,1.7,20.647058823529413
2010-02-22,35.12,1.7,20.658823529411762
2010-02-23,35.07,1.7,20.629411764705882
2010-02-24,35.28,1.7,20.75294117647059
2010-02-25,34.65,1.7,20.38235294117647
2010-02-26,34.27,1.7,20.158823529411766
2010-03-01,34.68,2.55,13.600000000000001
2010-03-02,34.77,2.55,13.63529411764706
2010-03-03,34.58,2.55,13.56078431372549
2010-03-04,34.15,2.55,13.392156862745098
2010-03-05,33.38,2.55,13.090196078431374
2010-03-08,33.57,2.55,13.164705882352942
2010-03-09,34.02,2.55,13.341176470588238
2010-03-10,34.18,2.55,13.403921568627451
2010-03-11,34.73,2.55,13.619607843137254
2010-03-12,34.62,2.55,13.576470588235294
2010-03-15,34.79,2.55,13.643137254901962
2010-03-16,34.85,2.55,13.666666666666668
2010-03-17,35.07,2.55,13.75294117647059
2010-03-18,35.03,2.55,13.737254901960785
2010-03-19,34.86,2.55,13.670588235294119
2010-03-22,35.18,2.55,13.79607843137255
2010-03-23,35.34,2.55,13.858823529411767
2010-03-24,35.12,2.55,13.772549019607844
2010-03-25,34.91,2.55,13.690196078431372
2010-03-26,35.4,2.55,13.882352941176471
2010-03-29,35.52,2.55,13.929411764705884
2010-03-30,35.41,2.55,13.886274509803922
2010-03-31,35.46,2.55,13.905882352941179
2010-04-01,35.88,2.55,14.07058823529412
2010-04-05,36.2,2.55,14.196078431372552
2010-04-06,35.96,2.55,14.101960784313727
2010-04-07,35.83,2.55,14.050980392156863
2010-04-08,35.75,2.55,14.019607843137257
2010-04-09,36.02,2.55,14.125490196078433
2010-04-12,36.11,2.55,14.160784313725491
2010-04-13,36.1,2.55,14.15686274509804
2010-04-14,36.21,2.55,14.200000000000001
2010-04-15,36.34,2.55,14.250980392156865
2010-04-16,36.06,2.55,14.141176470588237
2010-04-19,36.2,2.55,14.196078431372552
2010-04-20,36.51,2.55,14.31764705882353
2010-04-21,36.2,2.55,14.196078431372552
2010-04-22,35.01,2.55,13.729411764705883
2010-04-23,34.33,2.55,13.462745098039216
2010-04-26,33.96,2.55,13.31764705882353
2010-04-27,33.67,2.55,13.203921568627452
2010-04-28,33.76,2.55,13.23921568627451
2010-04-29,34.1,2.55,13.372549019607845
2010-04-30,34.11,2.55,13.376470588235295
2010-05-03,34.5,2.55,13.529411764705884
2010-05-04,34.07,2.55,13.36078431372549
2010-05-05,34.67,2.55,13.59607843137255
2010-05-06,33.52,2.55,13.145098039215688
2010-05-07,33.03,0.84,39.32142857142858
2010-05-10,33.66,0.84,40.07142857142857
2010-05-11,33.7,0.84,40.11904761904762
2010-05-12,34.27,0.84,40.79761904761905
2010-05-13,34.25,0.84,40.773809523809526
2010-05-14,34.13,0.84,40.63095238095239
2010-05-17,34.17,0.84,40.67857142857143
2010-05-18,34.03,0.84,40.511904761904766
2010-05-19,33.85,0.84,40.29761904761905
2010-05-20,32.93,0.84,39.202380952380956
2010-05-21,33.25,0.84,39.583333333333336
2010-05-24,33.66,0.84,40.07142857142857
2010-05-25,33.58,0.84,39.976190476190474
2010-05-26,33.74,0.84,40.16666666666667
2010-05-27,34.5,0.84,41.07142857142857
2010-05-28,34.33,0.84,40.86904761904762
2010-06-01,34.16,0.84,40.666666666666664
2010-06-02,34.97,0.84,41.63095238095238
2010-06-03,34.93,0.84,41.583333333333336
2010-06-04,33.76,0.84,40.19047619047619
2010-06-07,33.42,0.84,39.78571428571429
2010-06-08,33.76,0.84,40.19047619047619
2010-06-09,33.86,0.84,40.30952380952381
2010-06-10,34.29,0.84,40.82142857142857
2010-06-11,34.41,0.84,40.96428571428571
2010-06-14,34.24,0.84,40.761904761904766
2010-06-15,34.71,0.84,41.32142857142858
2010-06-16,34.82,0.84,41.452380952380956
2010-06-17,35.02,0.84,41.6904761904762
2010-06-18,34.97,0.84,41.63095238095238
2010-06-21,34.95,0.84,41.60714285714286
2010-06-22,34.6,0.84,41.1904761904762
2010-06-23,34.47,0.84,41.035714285714285
2010-06-24,34.29,0.84,40.82142857142857
2010-06-25,33.94,0.84,40.404761904761905
2010-06-28,34.15,0.84,40.654761904761905
2010-06-29,33.73,0.84,40.154761904761905
2010-06-30,33.31,0.84,39.65476190476191
2010-07-01,33.25,0.84,39.583333333333336
2010-07-02,33.15,0.84,39.464285714285715
2010-07-06,33.4,0.84,39.76190476190476
2010-07-07,34.22,0.84,40.73809523809524
2010-07-08,34.34,0.84,40.88095238095239
2010-07-09,34.45,0.84,41.011904761904766
2010-07-12,34.43,0.84,40.98809523809524
2010-07-13,34.86,0.84,41.5
2010-07-14,35.02,0.84,41.6904761904762
2010-07-15,34.83,0.84,41.464285714285715
2010-07-16,34.58,0.84,41.166666666666664
2010-07-19,34.95,0.84,41.60714285714286
2010-07-20,35.05,0.84,41.726190476190474
2010-07-21,35.18,0.84,41.88095238095238
2010-07-22,35.54,0.84,42.30952380952381
2010-07-23,35.56,0.84,42.333333333333336
2010-07-26,35.87,0.84,42.70238095238095
2010-07-27,35.73,0.84,42.535714285714285
2010-07-28,35.6,0.84,42.38095238095239
2010-07-29,35.4,0.84,42.142857142857146
2010-07-30,35.62,0.84,42.404761904761905
2010-08-02,35.98,0.84,42.83333333333333
2010-08-03,35.87,0.84,42.70238095238095
2010-08-04,36.33,0.84,43.25
2010-08-05,36.26,0.84,43.166666666666664
2010-08-06,36.39,1.45,25.09655172413793
2010-08-09,36.35,1.45,25.06896551724138
2010-08-10,36.49,1.45,25.165517241379312
2010-08-11,36.24,1.45,24.993103448275864
2010-08-12,35.92,1.45,24.77241379310345
2010-08-13,36.05,1.45,24.86206896551724
2010-08-16,36.26,1.45,25.006896551724136
2010-08-17,36.19,1.45,24.95862068965517
2010-08-18,36.23,1.45,24.98620689655172
2010-08-19,36.05,1.45,24.86206896551724
2010-08-20,35.99,1.45,24.820689655172416
2010-08-23,35.91,1.45,24.76551724137931
2010-08-24,36.01,1.45,24.834482758620688
2010-08-25,35.97,1.45,24.806896551724137
2010-08-26,36.0,1.45,24.82758620689655
2010-08-27,36.12,1.45,24.910344827586204
2010-08-30,35.98,1.45,24.813793103448276
2010-08-31,36.16,1.45,24.93793103448276
2010-09-01,36.73,1.45,25.331034482758618
2010-09-02,36.17,1.45,24.944827586206898
2010-09-03,36.21,1.45,24.97241379310345
2010-09-07,36.0,1.45,24.82758620689655
2010-09-08,36.3,1.45,25.034482758620687
2010-09-09,36.47,1.45,25.151724137931033
2010-09-10,36.66,1.45,25.282758620689652
2010-09-13,36.92,1.45,25.462068965517243
2010-09-14,37.54,1.45,25.889655172413793
2010-09-15,37.93,1.45,26.158620689655173
2010-09-16,38.08,1.45,26.26206896551724
2010-09-17,38.79,1.45,26.751724137931035
2010-09-20,39.28,1.45,27.089655172413796
2010-09-21,39.33,1.45,27.124137931034483
2010-09-22,39.42,1.45,27.186206896551727
2010-09-23,38.75,1.45,26.724137931034484
2010-09-24,39.25,1.45,27.06896551724138
2010-09-27,39.3,1.45,27.103448275862068
2010-09-28,39.9,1.45,27.517241379310345
2010-09-29,39.62,1.45,27.324137931034482
2010-09-30,39.46,1.45,27.21379310344828
2010-10-01,39.77,1.45,27.427586206896553
2010-10-04,39.52,1.45,27.255172413793108
2010-10-05,40.09,1.45,27.648275862068967
2010-10-06,40.26,1.45,27.76551724137931
2010-10-07,40.06,1.45,27.627586206896556
2010-10-08,39.76,1.45,27.420689655172414
2010-10-11,39.76,1.45,27.420689655172414
2010-10-12,39.79,1.45,27.44137931034483
2010-10-13,39.89,1.45,27.51034482758621
2010-10-14,40.02,1.45,27.6
2010-10-15,39.88,1.45,27.503448275862073
2010-10-18,39.91,1.45,27.52413793103448
2010-10-19,39.52,1.45,27.255172413793108
2010-10-20,40.21,1.45,27.731034482758623
2010-10-21,40.47,1.45,27.910344827586208
2010-10-22,40.59,1.45,27.993103448275864
2010-10-25,40.92,1.45,28.220689655172414
2010-10-26,41.04,1.45,28.30344827586207
2010-10-27,40.88,1.45,28.193103448275863
2010-10-28,41.2,1.45,28.413793103448278
2010-10-29,41.38,1.45,28.53793103448276
2010-11-01,41.44,1.45,28.579310344827586
2010-11-02,41.83,1.45,28.848275862068967
2010-11-03,42.24,1.45,29.131034482758622
2010-11-04,43.05,1.45,29.689655172413794
2010-11-05,42.57,0.77,55.285714285714285
2010-11-08,42.43,0.77,55.103896103896105
2010-11-09,42.28,0.77,54.90909090909091
2010-11-10,42.93,0.77,55.75324675324675
2010-11-11,42.37,0.77,55.02597402597402
2010-11-12,42.08,0.77,54.649350649350644
2010-11-15,42.33,0.77,54.97402597402597
2010-11-16,41.69,0.77,54.14285714285714
2010-11-17,41.9,0.77,54.41558441558441
2010-11-18,42.57,0.77,55.285714285714285
2010-11-19,42.97,0.77,55.8051948051948
2010-11-22,42.53,0.77,55.23376623376623
2010-11-23,42.08,0.77,54.649350649350644
2010-11-24,42.66,0.77,55.402597402597394
2010-11-26,43.04,0.77,55.896103896103895
2010-11-29,42.9,0.77,55.71428571428571
2010-11-30,42.99,0.77,55.83116883116883
2010-12-01,43.91,0.77,57.02597402597402
2010-12-02,43.98,0.77,57.11688311688311
2010-12-03,43.43,0.77,56.4025974025974
2010-12-06,43.81,0.77,56.896103896103895
2010-12-07,43.74,0.77,56.80519480519481
2010-12-08,43.46,0.77,56.44155844155844
2010-12-09,44.15,0.77,57.33766233766234
2010-12-10,44.63,0.77,57.961038961038966
2010-12-13,45.22,0.77,58.72727272727273
2010-12-14,45.92,0.77,59.63636363636364
2010-12-15,45.79,0.77,59.467532467532465
2010-12-16,45.44,0.77,59.01298701298701
2010-12-17,45.13,0.77,58.61038961038961
2010-12-20,45.96,0.77,59.688311688311686
2010-12-21,46.8,0.77,60.77922077922077
2010-12-22,46.46,0.77,60.33766233766234
2010-12-23,46.28,0.77,60.103896103896105
2010-12-27,46.4,0.77,60.259740259740255
2010-12-28,46.09,0.77,59.85714285714286
2010-12-29,46.25,0.77,60.064935064935064
2010-12-30,46.36,0.77,60.2077922077922
2010-12-31,46.17,0.77,59.96103896103896
2011-01-03,46.58,0.77,60.49350649350649
2011-01-04,46.73,0.77,60.688311688311686
2011-01-05,46.39,0.77,60.246753246753244
2011-01-06,45.44,0.77,59.01298701298701
2011-01-07,44.81,0.77,58.1948051948052
2011-01-10,44.96,0.77,58.38961038961039
2011-01-11,44.41,0.77,57.67532467532467
2011-01-12,44.63,0.77,57.961038961038966
2011-01-13,44.86,0.77,58.259740259740255
2011-01-14,44.27,0.77,57.493506493506494
2011-01-18,43.94,0.77,57.064935064935064
2011-01-19,43.35,0.77,56.298701298701296
2011-01-20,42.44,0.77,55.116883116883116
2011-01-21,42.16,0.77,54.75324675324675
2011-01-24,41.99,0.77,54.532467532467535
2011-01-25,42.2,0.77,54.80519480519481
2011-01-26,43.83,0.77,56.92207792207792
2011-01-27,43.54,0.77,56.54545454545454
2011-01-28,43.02,0.77,55.87012987012987
2011-01-31,43.24,0.77,56.15584415584416
2011-02-01,43.44,0.77,56.41558441558441
2011-02-02,43.58,0.77,56.59740259740259
2011-02-03,43.84,0.77,56.935064935064936
2011-02-04,43.64,0.77,56.675324675324674
2011-02-07,44.17,0.77,57.36363636363637
2011-02-08,44.5,0.77,57.79220779220779
2011-02-09,44.5,0.77,57.79220779220779
2011-02-10,44.7,0.77,58.05194805194805
2011-02-11,45.1,0.77,58.57142857142857
2011-02-14,45.14,0.77,58.62337662337662
2011-02-15,43.83,0.77,56.92207792207792
2011-02-16,42.66,0.77,55.402597402597394
2011-02-17,42.17,0.77,54.76623376623377
2011-02-18,41.23,0.77,53.54545454545454
2011-02-22,40.7,0.77,52.85714285714286
2011-02-23,40.05,0.77,52.01298701298701
2011-02-24,40.07,0.77,52.03896103896104
2011-02-25,40.44,0.77,52.51948051948052
2011-02-28,41.18,0.77,53.480519480519476
2011-03-01,40.5,0.73,55.47945205479452
2011-03-02,40.93,0.73,56.06849315068493
2011-03-03,40.81,0.73,55.9041095890411
2011-03-04,40.4,0.73,55.342465753424655
2011-03-07,40.09,0.73,54.91780821917809
2011-03-08,40.52,0.73,55.5068493150685
2011-03-09,40.68,0.73,55.726027397260275
2011-03-10,40.35,0.73,55.27397260273973
2011-03-11,40.45,0.73,55.41095890410959
2011-03-14,40.43,0.73,55.38356164383562
2011-03-15,40.07,0.73,54.89041095890411
2011-03-16,39.67,0.73,54.34246575342466
2011-03-17,40.81,0.73,55.9041095890411
2011-03-18,41.83,0.73,57.3013698630137
2011-03-21,40.48,0.73,55.45205479452054
2011-03-22,40.89,0.73,56.013698630136986
2011-03-23,40.9,0.73,56.02739726027397
2011-03-24,40.69,0.73,55.73972602739726
2011-03-25,40.97,0.73,56.12328767123287
2011-03-28,40.95,0.73,56.09589041095891
2011-03-29,41.45,0.73,56.780821917808225
2011-03-30,41.73,0.73,57.16438356164383
2011-03-31,41.55,0.73,56.91780821917808
2011-04-01,41.03,0.73,56.205479452054796
2011-04-04,40.23,0.73,55.10958904109589
2011-04-05,40.14,0.73,54.986301369863014
2011-04-06,40.64,0.73,55.67123287671233
2011-04-07,40.6,0.73,55.61643835616439
2011-04-08,40.46,0.73,55.42465753424658
2011-04-11,40.28,0.73,55.178082191780824
2011-04-12,39.83,0.73,54.56164383561644
2011-04-13,40.22,0.73,55.0958904109589
2011-04-14,40.0,0.73,54.794520547945204
2011-04-15,40.03,0.73,54.83561643835617
2011-04-18,39.51,0.73,54.12328767123287
2011-04-19,39.33,0.73,53.87671232876712
2011-04-20,39.55,0.73,54.17808219178082
2011-04-21,39.51,0.73,54.12328767123287
