date,INCY,INCY_EPS,PE Ratio
2009-12-22,9.05,-1.26,-7.182539682539683
2009-12-23,9.22,-1.26,-7.317460317460318
2009-12-24,9.27,-1.26,-7.357142857142857
2009-12-28,9.4,-1.26,-7.4603174603174605
2009-12-29,9.28,-1.26,-7.365079365079365
2009-12-30,9.29,-1.26,-7.373015873015873
2009-12-31,9.11,-1.26,-7.230158730158729
2010-01-04,9.5,-1.26,-7.5396825396825395
2010-01-05,10.27,-1.26,-8.15079365079365
2010-01-06,11.0,-1.26,-8.73015873015873
2010-01-07,10.82,-1.26,-8.587301587301587
2010-01-08,10.94,-1.26,-8.682539682539682
2010-01-11,11.09,-1.26,-8.801587301587302
2010-01-12,10.36,-1.26,-8.222222222222221
2010-01-13,10.33,-1.26,-8.198412698412698
2010-01-14,10.16,-1.26,-8.063492063492063
2010-01-15,9.86,-1.26,-7.825396825396825
2010-01-19,10.02,-1.26,-7.952380952380952
2010-01-20,9.81,-1.26,-7.7857142857142865
2010-01-21,9.41,-1.26,-7.468253968253968
2010-01-22,9.47,-1.26,-7.515873015873017
2010-01-25,9.79,-1.26,-7.769841269841269
2010-01-26,10.29,-1.26,-8.166666666666666
2010-01-27,10.06,-1.26,-7.984126984126984
2010-01-28,10.37,-1.26,-8.23015873015873
2010-01-29,10.68,-1.26,-8.476190476190476
2010-02-01,10.63,-1.26,-8.436507936507937
2010-02-02,10.93,-1.26,-8.674603174603174
2010-02-03,10.62,-1.26,-8.428571428571427
2010-02-04,10.01,-1.26,-7.944444444444445
2010-02-05,10.19,-1.26,-8.087301587301587
2010-02-08,9.96,-1.26,-7.904761904761905
2010-02-09,10.28,-1.26,-8.158730158730158
2010-02-10,10.45,-1.26,-8.293650793650793
2010-02-11,10.66,-1.26,-8.46031746031746
2010-02-12,11.09,-1.26,-8.801587301587302
2010-02-16,11.2,-1.26,-8.888888888888888
2010-02-17,11.06,-1.26,-8.777777777777779
2010-02-18,10.72,-1.26,-8.507936507936508
2010-02-19,10.86,-1.26,-8.619047619047619
2010-02-22,10.71,-1.26,-8.5
2010-02-23,10.54,-1.26,-8.365079365079364
2010-02-24,10.51,-1.26,-8.341269841269842
2010-02-25,10.58,-1.26,-8.396825396825397
2010-02-26,10.66,-1.26,-8.46031746031746
2010-03-01,11.5,-1.26,-9.126984126984127
2010-03-02,11.44,-1.26,-9.079365079365079
2010-03-03,11.43,-1.26,-9.071428571428571
2010-03-04,11.34,-1.26,-9.0
2010-03-05,11.6,-2.06,-5.631067961165048
2010-03-08,11.99,-2.06,-5.820388349514563
2010-03-09,12.59,-2.06,-6.111650485436893
2010-03-10,12.42,-2.06,-6.0291262135922326
2010-03-11,13.07,-2.06,-6.344660194174757
2010-03-12,13.0,-2.06,-6.310679611650485
2010-03-15,12.98,-2.06,-6.300970873786408
2010-03-16,12.99,-2.06,-6.305825242718447
2010-03-17,13.38,-2.06,-6.495145631067961
2010-03-18,13.11,-2.06,-6.364077669902912
2010-03-19,12.66,-2.06,-6.1456310679611645
2010-03-22,13.19,-2.06,-6.4029126213592225
2010-03-23,14.15,-2.06,-6.868932038834951
2010-03-24,14.11,-2.06,-6.849514563106796
2010-03-25,13.92,-2.06,-6.757281553398058
2010-03-26,14.07,-2.06,-6.830097087378641
2010-03-29,14.06,-2.06,-6.825242718446602
2010-03-30,14.01,-2.06,-6.800970873786407
2010-03-31,13.93,-2.06,-6.7621359223300965
2010-04-01,14.3,-2.06,-6.941747572815534
2010-04-05,14.6,-2.06,-7.0873786407766985
2010-04-06,14.54,-2.06,-7.058252427184465
2010-04-07,14.23,-2.06,-6.907766990291262
2010-04-08,14.59,-2.06,-7.08252427184466
2010-04-09,14.65,-2.06,-7.111650485436893
2010-04-12,14.78,-2.06,-7.174757281553398
2010-04-13,14.16,-2.06,-6.87378640776699
2010-04-14,14.41,-2.06,-6.995145631067961
2010-04-15,14.21,-2.06,-6.898058252427185
2010-04-16,13.85,-2.06,-6.723300970873786
2010-04-19,13.73,-2.06,-6.665048543689321
2010-04-20,13.99,-2.06,-6.79126213592233
2010-04-21,13.68,-2.06,-6.640776699029126
2010-04-22,13.69,-2.06,-6.6456310679611645
2010-04-23,14.13,-2.06,-6.859223300970874
2010-04-26,13.96,-2.06,-6.776699029126214
2010-04-27,13.26,-2.06,-6.4368932038834945
2010-04-28,13.23,-2.06,-6.422330097087379
2010-04-29,13.68,-2.06,-6.640776699029126
2010-04-30,13.44,-2.06,-6.524271844660194
2010-05-03,13.76,-2.06,-6.679611650485437
2010-05-04,13.07,-2.06,-6.344660194174757
2010-05-05,13.06,-2.06,-6.339805825242719
2010-05-06,12.14,-0.3,-40.46666666666667
2010-05-07,11.59,-0.3,-38.63333333333333
2010-05-10,13.1,-0.3,-43.666666666666664
2010-05-11,13.27,-0.3,-44.233333333333334
2010-05-12,14.19,-0.3,-47.3
2010-05-13,13.89,-0.3,-46.300000000000004
2010-05-14,13.49,-0.3,-44.96666666666667
2010-05-17,13.63,-0.3,-45.43333333333334
2010-05-18,13.34,-0.3,-44.46666666666667
2010-05-19,12.94,-0.3,-43.13333333333333
2010-05-20,12.0,-0.3,-40.0
2010-05-21,12.46,-0.3,-41.53333333333334
2010-05-24,12.4,-0.3,-41.333333333333336
2010-05-25,12.56,-0.3,-41.86666666666667
2010-05-26,12.39,-0.3,-41.300000000000004
2010-05-27,13.12,-0.3,-43.733333333333334
2010-05-28,12.89,-0.3,-42.96666666666667
2010-06-01,12.65,-0.3,-42.16666666666667
2010-06-02,13.28,-0.3,-44.266666666666666
2010-06-03,13.34,-0.3,-44.46666666666667
2010-06-04,12.9,-0.3,-43.0
2010-06-07,12.0,-0.3,-40.0
2010-06-08,11.82,-0.3,-39.400000000000006
2010-06-09,11.86,-0.3,-39.53333333333333
2010-06-10,12.69,-0.3,-42.3
2010-06-11,12.89,-0.3,-42.96666666666667
2010-06-14,13.05,-0.3,-43.50000000000001
2010-06-15,13.34,-0.3,-44.46666666666667
2010-06-16,13.27,-0.3,-44.233333333333334
2010-06-17,13.25,-0.3,-44.16666666666667
2010-06-18,13.17,-0.3,-43.9
2010-06-21,12.89,-0.3,-42.96666666666667
2010-06-22,12.06,-0.3,-40.2
2010-06-23,11.88,-0.3,-39.6
2010-06-24,11.66,-0.3,-38.86666666666667
2010-06-25,12.21,-0.3,-40.7
2010-06-28,11.82,-0.3,-39.400000000000006
2010-06-29,11.24,-0.3,-37.46666666666667
2010-06-30,11.07,-0.3,-36.900000000000006
2010-07-01,10.56,-0.3,-35.2
2010-07-02,10.72,-0.3,-35.733333333333334
2010-07-06,10.76,-0.3,-35.86666666666667
2010-07-07,11.27,-0.3,-37.56666666666667
2010-07-08,11.56,-0.3,-38.53333333333334
2010-07-09,12.03,-0.3,-40.1
2010-07-12,11.7,-0.3,-39.0
2010-07-13,12.26,-0.3,-40.86666666666667
2010-07-14,12.38,-0.3,-41.26666666666667
2010-07-15,12.42,-0.3,-41.4
2010-07-16,12.05,-0.3,-40.16666666666667
2010-07-19,11.96,-0.3,-39.866666666666674
2010-07-20,12.16,-0.3,-40.53333333333334
2010-07-21,12.01,-0.3,-40.03333333333333
2010-07-22,12.16,-0.3,-40.53333333333334
2010-07-23,12.64,-0.3,-42.13333333333334
2010-07-26,13.17,-0.3,-43.9
2010-07-27,13.13,-0.3,-43.76666666666667
2010-07-28,12.79,-0.3,-42.63333333333333
2010-07-29,12.93,-0.3,-43.1
2010-07-30,13.02,-0.3,-43.4
2010-08-02,13.22,-0.3,-44.06666666666667
2010-08-03,13.36,-0.3,-44.53333333333333
2010-08-04,13.68,-0.3,-45.6
2010-08-05,13.74,-0.27,-50.888888888888886
2010-08-06,13.96,-0.27,-51.7037037037037
2010-08-09,14.14,-0.27,-52.37037037037037
2010-08-10,13.68,-0.27,-50.666666666666664
2010-08-11,13.12,-0.27,-48.59259259259259
2010-08-12,13.02,-0.27,-48.222222222222214
2010-08-13,12.98,-0.27,-48.07407407407407
2010-08-16,12.9,-0.27,-47.77777777777778
2010-08-17,13.04,-0.27,-48.29629629629629
2010-08-18,12.96,-0.27,-48.0
2010-08-19,12.54,-0.27,-46.444444444444436
2010-08-20,12.22,-0.27,-45.25925925925926
2010-08-23,12.0,-0.27,-44.44444444444444
2010-08-24,11.87,-0.27,-43.962962962962955
2010-08-25,12.14,-0.27,-44.96296296296296
2010-08-26,11.83,-0.27,-43.81481481481481
2010-08-27,12.62,-0.27,-46.74074074074073
2010-08-30,12.36,-0.27,-45.77777777777777
2010-08-31,12.51,-0.27,-46.33333333333333
2010-09-01,12.9,-0.27,-47.77777777777778
2010-09-02,13.25,-0.27,-49.07407407407407
2010-09-03,13.55,-0.27,-50.18518518518518
2010-09-07,13.0,-0.27,-48.148148148148145
2010-09-08,13.61,-0.27,-50.407407407407405
2010-09-09,13.72,-0.27,-50.81481481481482
2010-09-10,14.06,-0.27,-52.07407407407407
2010-09-13,13.92,-0.27,-51.55555555555555
2010-09-14,13.9,-0.27,-51.48148148148148
2010-09-15,14.03,-0.27,-51.962962962962955
2010-09-16,14.03,-0.27,-51.962962962962955
2010-09-17,14.43,-0.27,-53.44444444444444
2010-09-20,14.94,-0.27,-55.33333333333333
2010-09-21,14.9,-0.27,-55.18518518518518
2010-09-22,14.53,-0.27,-53.81481481481481
2010-09-23,14.86,-0.27,-55.03703703703703
2010-09-24,15.11,-0.27,-55.962962962962955
2010-09-27,15.43,-0.27,-57.148148148148145
2010-09-28,15.92,-0.27,-58.96296296296296
2010-09-29,15.85,-0.27,-58.703703703703695
2010-09-30,15.99,-0.27,-59.22222222222222
2010-10-01,15.79,-0.27,-58.481481481481474
2010-10-04,15.94,-0.27,-59.03703703703703
2010-10-05,16.79,-0.27,-62.185185185185176
2010-10-06,16.52,-0.27,-61.185185185185176
2010-10-07,16.51,-0.27,-61.14814814814815
2010-10-08,16.76,-0.27,-62.074074074074076
2010-10-11,16.89,-0.27,-62.55555555555555
2010-10-12,17.17,-0.27,-63.592592592592595
2010-10-13,16.82,-0.27,-62.29629629629629
2010-10-14,16.96,-0.27,-62.81481481481482
2010-10-15,16.96,-0.27,-62.81481481481482
2010-10-18,17.11,-0.27,-63.37037037037037
2010-10-19,16.97,-0.27,-62.85185185185184
2010-10-20,17.03,-0.27,-63.074074074074076
2010-10-21,16.62,-0.27,-61.55555555555556
2010-10-22,16.94,-0.27,-62.74074074074074
2010-10-25,16.71,-0.27,-61.888888888888886
2010-10-26,16.77,-0.27,-62.11111111111111
2010-10-27,16.96,-0.27,-62.81481481481482
2010-10-28,16.6,-0.27,-61.48148148148148
2010-10-29,16.66,-0.27,-61.7037037037037
2010-11-01,16.65,-0.27,-61.66666666666666
2010-11-02,15.92,-0.27,-58.96296296296296
2010-11-03,16.21,-0.27,-60.03703703703704
2010-11-04,16.13,-0.27,-59.74074074074073
2010-11-05,16.12,-0.27,-59.7037037037037
2010-11-08,16.0,-0.27,-59.25925925925925
2010-11-09,16.08,-0.53,-30.33962264150943
2010-11-10,16.29,-0.53,-30.73584905660377
2010-11-11,16.35,-0.53,-30.849056603773587
2010-11-12,16.07,-0.53,-30.32075471698113
2010-11-15,16.12,-0.53,-30.41509433962264
2010-11-16,15.76,-0.53,-29.735849056603772
2010-11-17,15.71,-0.53,-29.641509433962263
2010-11-18,15.35,-0.53,-28.962264150943394
2010-11-19,15.4,-0.53,-29.056603773584904
2010-11-22,15.27,-0.53,-28.811320754716977
2010-11-23,14.98,-0.53,-28.264150943396224
2010-11-24,15.26,-0.53,-28.792452830188676
2010-11-26,15.08,-0.53,-28.452830188679243
2010-11-29,14.99,-0.53,-28.28301886792453
2010-11-30,14.51,-0.53,-27.377358490566035
2010-12-01,15.08,-0.53,-28.452830188679243
2010-12-02,15.88,-0.53,-29.962264150943398
2010-12-03,15.65,-0.53,-29.528301886792452
2010-12-06,15.91,-0.53,-30.0188679245283
2010-12-07,16.05,-0.53,-30.28301886792453
2010-12-08,15.79,-0.53,-29.792452830188676
2010-12-09,15.7,-0.53,-29.622641509433958
2010-12-10,15.51,-0.53,-29.264150943396224
2010-12-13,15.24,-0.53,-28.754716981132074
2010-12-14,15.21,-0.53,-28.69811320754717
2010-12-15,15.2,-0.53,-28.679245283018865
2010-12-16,15.37,-0.53,-28.999999999999996
2010-12-17,15.02,-0.53,-28.339622641509433
2010-12-20,15.18,-0.53,-28.641509433962263
2010-12-21,16.43,-0.53,-30.999999999999996
2010-12-22,17.01,-0.53,-32.09433962264151
2010-12-23,17.01,-0.53,-32.09433962264151
2010-12-27,16.82,-0.53,-31.735849056603772
2010-12-28,16.79,-0.53,-31.679245283018865
2010-12-29,16.75,-0.53,-31.60377358490566
2010-12-30,16.77,-0.53,-31.641509433962263
2010-12-31,16.56,-0.53,-31.24528301886792
2011-01-03,16.52,-0.53,-31.169811320754715
2011-01-04,16.55,-0.53,-31.22641509433962
2011-01-05,16.37,-0.53,-30.88679245283019
2011-01-06,16.38,-0.53,-30.905660377358487
2011-01-07,16.35,-0.53,-30.849056603773587
2011-01-10,15.65,-0.53,-29.528301886792452
2011-01-11,15.67,-0.53,-29.566037735849054
2011-01-12,15.97,-0.53,-30.132075471698112
2011-01-13,15.96,-0.53,-30.11320754716981
2011-01-14,16.09,-0.53,-30.358490566037734
2011-01-18,15.57,-0.53,-29.37735849056604
2011-01-19,15.24,-0.53,-28.754716981132074
2011-01-20,15.24,-0.53,-28.754716981132074
2011-01-21,14.73,-0.53,-27.79245283018868
2011-01-24,14.42,-0.53,-27.20754716981132
2011-01-25,14.72,-0.53,-27.77358490566038
2011-01-26,15.09,-0.53,-28.471698113207545
2011-01-27,15.29,-0.53,-28.849056603773583
2011-01-28,14.64,-0.53,-27.62264150943396
2011-01-31,14.74,-0.53,-27.81132075471698
2011-02-01,14.55,-0.53,-27.452830188679247
2011-02-02,14.77,-0.53,-27.867924528301884
2011-02-03,14.82,-0.53,-27.962264150943394
2011-02-04,14.96,-0.53,-28.22641509433962
2011-02-07,14.74,-0.53,-27.81132075471698
2011-02-08,14.94,-0.53,-28.188679245283016
2011-02-09,14.66,-0.53,-27.660377358490564
2011-02-10,14.68,-0.53,-27.698113207547166
2011-02-11,14.69,-0.53,-27.71698113207547
2011-02-14,14.59,-0.53,-27.528301886792452
2011-02-15,14.57,-0.53,-27.49056603773585
2011-02-16,14.67,-0.53,-27.679245283018865
2011-02-17,14.24,-0.53,-26.867924528301884
2011-02-18,14.13,-0.53,-26.660377358490567
2011-02-22,13.73,-0.53,-25.90566037735849
2011-02-23,13.46,-0.26,-51.769230769230774
2011-02-24,13.52,-0.26,-52.0
2011-02-25,13.91,-0.26,-53.5
2011-02-28,13.68,-0.26,-52.61538461538461
2011-03-01,13.51,-0.26,-51.96153846153846
2011-03-02,13.61,-0.26,-52.34615384615384
2011-03-03,13.94,-0.26,-53.61538461538461
2011-03-04,14.03,-0.26,-53.96153846153846
2011-03-07,13.83,-0.26,-53.19230769230769
2011-03-08,14.18,-0.26,-54.53846153846153
2011-03-09,13.53,-0.26,-52.03846153846153
2011-03-10,13.5,-0.26,-51.92307692307692
2011-03-11,13.49,-0.26,-51.88461538461539
2011-03-14,13.37,-0.26,-51.42307692307692
2011-03-15,13.88,-0.26,-53.38461538461539
2011-03-16,14.04,-0.26,-53.99999999999999
2011-03-17,14.06,-0.26,-54.07692307692308
2011-03-18,14.29,-0.26,-54.96153846153846
2011-03-21,14.02,-0.26,-53.92307692307692
2011-03-22,14.01,-0.26,-53.88461538461538
2011-03-23,14.11,-0.26,-54.26923076923077
2011-03-24,14.77,-0.26,-56.80769230769231
2011-03-25,14.53,-0.26,-55.88461538461538
2011-03-28,14.65,-0.26,-56.34615384615385
2011-03-29,14.85,-0.26,-57.11538461538461
2011-03-30,15.24,-0.26,-58.61538461538461
2011-03-31,15.85,-0.26,-60.96153846153846
2011-04-01,15.85,-0.26,-60.96153846153846
2011-04-04,16.13,-0.26,-62.03846153846153
2011-04-05,16.45,-0.26,-63.26923076923077
2011-04-06,16.42,-0.26,-63.15384615384616
2011-04-07,16.46,-0.26,-63.30769230769231
2011-04-08,17.23,-0.26,-66.26923076923077
2011-04-11,17.43,-0.26,-67.03846153846153
2011-04-12,17.47,-0.26,-67.19230769230768
2011-04-13,17.51,-0.26,-67.34615384615385
2011-04-14,17.55,-0.26,-67.5
2011-04-15,17.98,-0.26,-69.15384615384615
2011-04-18,17.66,-0.26,-67.92307692307692
2011-04-19,17.15,-0.26,-65.96153846153845
2011-04-20,17.45,-0.26,-67.11538461538461
2011-04-21,17.72,-0.26,-68.15384615384615
2011-04-25,17.29,-0.26,-66.5
2011-04-26,17.72,-0.26,-68.15384615384615
2011-04-27,18.23,-0.26,-70.11538461538461
2011-04-28,18.71,-0.26,-71.96153846153847
2011-04-29,18.48,-0.26,-71.07692307692308
2011-05-02,18.26,-0.26,-70.23076923076924
2011-05-03,20.43,-0.21,-97.28571428571429
2011-05-04,19.35,-0.21,-92.14285714285715
2011-05-05,19.06,-0.21,-90.76190476190476
2011-05-06,19.8,-0.21,-94.28571428571429
2011-05-09,20.21,-0.21,-96.23809523809524
2011-05-10,20.76,-0.21,-98.85714285714286
2011-05-11,20.0,-0.21,-95.23809523809524
2011-05-12,20.5,-0.21,-97.61904761904762
2011-05-13,19.77,-0.21,-94.14285714285714
2011-05-16,19.69,-0.21,-93.76190476190477
2011-05-17,19.32,-0.21,-92.0
2011-05-18,19.31,-0.21,-91.95238095238095
2011-05-19,18.95,-0.21,-90.23809523809524
2011-05-20,18.97,-0.21,-90.33333333333333
2011-05-23,18.18,-0.21,-86.57142857142857
2011-05-24,17.84,-0.21,-84.95238095238095
2011-05-25,17.99,-0.21,-85.66666666666666
2011-05-26,17.48,-0.21,-83.23809523809524
2011-05-27,17.92,-0.21,-85.33333333333334
2011-05-31,17.73,-0.21,-84.42857142857143
2011-06-01,16.94,-0.21,-80.66666666666667
2011-06-02,16.86,-0.21,-80.28571428571429
2011-06-03,16.51,-0.21,-78.61904761904763
2011-06-06,16.9,-0.21,-80.47619047619047
2011-06-07,17.0,-0.21,-80.95238095238095
2011-06-08,17.21,-0.21,-81.95238095238096
2011-06-09,18.16,-0.21,-86.47619047619048
2011-06-10,17.57,-0.21,-83.66666666666667
2011-06-13,17.45,-0.21,-83.0952380952381
2011-06-14,17.59,-0.21,-83.76190476190476
2011-06-15,17.76,-0.21,-84.57142857142858
2011-06-16,17.81,-0.21,-84.80952380952381
2011-06-17,17.93,-0.21,-85.38095238095238
2011-06-20,18.25,-0.21,-86.90476190476191
2011-06-21,18.71,-0.21,-89.0952380952381
2011-06-22,18.39,-0.21,-87.57142857142858
2011-06-23,18.46,-0.21,-87.90476190476191
2011-06-24,18.37,-0.21,-87.47619047619048
2011-06-27,18.58,-0.21,-88.47619047619047
2011-06-28,18.87,-0.21,-89.85714285714286
2011-06-29,19.1,-0.21,-90.95238095238096
2011-06-30,18.94,-0.21,-90.1904761904762
2011-07-01,19.26,-0.21,-91.71428571428572
2011-07-05,19.46,-0.21,-92.66666666666667
2011-07-06,19.48,-0.21,-92.76190476190477
2011-07-07,19.82,-0.21,-94.38095238095238
2011-07-08,19.82,-0.21,-94.38095238095238
2011-07-11,19.56,-0.21,-93.14285714285714
2011-07-12,19.53,-0.21,-93.00000000000001
2011-07-13,19.58,-0.21,-93.23809523809523
2011-07-14,20.1,-0.21,-95.71428571428572
2011-07-15,20.07,-0.21,-95.57142857142857
2011-07-18,19.44,-0.21,-92.57142857142858
2011-07-19,19.72,-0.21,-93.9047619047619
2011-07-20,19.43,-0.21,-92.52380952380953
2011-07-21,19.56,-0.21,-93.14285714285714
2011-07-22,19.63,-0.21,-93.47619047619048
2011-07-25,18.55,-0.21,-88.33333333333334
2011-07-26,18.3,-0.21,-87.14285714285715
2011-07-27,17.44,-0.21,-83.04761904761905
2011-07-28,17.42,-0.42,-41.47619047619048
2011-07-29,17.44,-0.42,-41.523809523809526
2011-08-01,16.6,-0.42,-39.523809523809526
2011-08-02,16.24,-0.42,-38.666666666666664
2011-08-03,15.97,-0.42,-38.023809523809526
2011-08-04,14.58,-0.42,-34.714285714285715
2011-08-05,14.3,-0.42,-34.04761904761905
2011-08-08,13.18,-0.42,-31.380952380952383
2011-08-09,14.0,-0.42,-33.333333333333336
2011-08-10,13.2,-0.42,-31.428571428571427
2011-08-11,13.73,-0.42,-32.69047619047619
2011-08-12,14.83,-0.42,-35.30952380952381
2011-08-15,15.7,-0.42,-37.38095238095238
2011-08-16,15.69,-0.42,-37.357142857142854
2011-08-17,15.56,-0.42,-37.04761904761905
2011-08-18,14.67,-0.42,-34.92857142857143
2011-08-19,14.48,-0.42,-34.47619047619048
2011-08-22,13.83,-0.42,-32.92857142857143
2011-08-23,14.6,-0.42,-34.76190476190476
2011-08-24,14.82,-0.42,-35.285714285714285
2011-08-25,14.36,-0.42,-34.19047619047619
2011-08-26,14.68,-0.42,-34.952380952380956
2011-08-29,15.31,-0.42,-36.452380952380956
2011-08-30,15.58,-0.42,-37.095238095238095
2011-08-31,16.07,-0.42,-38.261904761904766
2011-09-01,15.08,-0.42,-35.904761904761905
2011-09-02,14.64,-0.42,-34.85714285714286
2011-09-06,14.62,-0.42,-34.80952380952381
2011-09-07,15.53,-0.42,-36.976190476190474
2011-09-08,15.54,-0.42,-37.0
2011-09-09,15.3,-0.42,-36.42857142857143
2011-09-12,15.22,-0.42,-36.23809523809524
2011-09-13,15.25,-0.42,-36.30952380952381
2011-09-14,15.07,-0.42,-35.88095238095238
2011-09-15,14.95,-0.42,-35.595238095238095
2011-09-16,14.66,-0.42,-34.904761904761905
2011-09-19,14.51,-0.42,-34.54761904761905
2011-09-20,14.25,-0.42,-33.92857142857143
2011-09-21,13.8,-0.42,-32.85714285714286
2011-09-22,13.26,-0.42,-31.571428571428573
2011-09-23,13.82,-0.42,-32.904761904761905
2011-09-26,14.43,-0.42,-34.35714285714286
2011-09-27,14.91,-0.42,-35.5
2011-09-28,14.1,-0.42,-33.57142857142857
2011-09-29,14.16,-0.42,-33.714285714285715
2011-09-30,13.97,-0.42,-33.261904761904766
2011-10-03,13.5,-0.42,-32.142857142857146
2011-10-04,14.49,-0.42,-34.5
2011-10-05,15.17,-0.42,-36.11904761904762
2011-10-06,16.0,-0.42,-38.095238095238095
2011-10-07,15.65,-0.42,-37.261904761904766
2011-10-10,16.29,-0.42,-38.785714285714285
2011-10-11,16.3,-0.42,-38.80952380952381
2011-10-12,16.07,-0.42,-38.261904761904766
2011-10-13,14.98,-0.42,-35.66666666666667
2011-10-14,14.73,-0.42,-35.07142857142858
2011-10-17,14.02,-0.42,-33.38095238095238
2011-10-18,14.2,-0.42,-33.80952380952381
2011-10-19,13.72,-0.42,-32.66666666666667
2011-10-20,13.54,-0.42,-32.23809523809524
2011-10-21,14.1,-0.42,-33.57142857142857
2011-10-24,14.67,-0.42,-34.92857142857143
2011-10-25,14.25,-0.42,-33.92857142857143
2011-10-26,14.41,-0.42,-34.30952380952381
2011-10-27,14.7,-0.42,-35.0
2011-10-28,14.54,-0.42,-34.61904761904762
2011-10-31,13.77,-0.42,-32.785714285714285
2011-11-01,13.49,-0.42,-32.11904761904762
2011-11-02,13.43,-0.42,-31.976190476190478
2011-11-03,13.45,-0.42,-32.023809523809526
2011-11-04,13.32,-0.42,-31.714285714285715
2011-11-07,13.21,-0.42,-31.452380952380956
2011-11-08,13.48,-0.42,-32.095238095238095
2011-11-09,12.8,-0.42,-30.476190476190478
2011-11-10,12.79,-0.42,-30.452380952380953
2011-11-11,12.54,-0.42,-29.857142857142858
2011-11-14,12.67,-0.42,-30.166666666666668
2011-11-15,12.6,-0.42,-30.0
2011-11-16,12.94,-0.42,-30.80952380952381
2011-11-17,12.54,-0.42,-29.857142857142858
2011-11-18,12.21,-0.42,-29.071428571428573
2011-11-21,12.08,-0.42,-28.761904761904763
2011-11-22,12.29,-0.42,-29.26190476190476
2011-11-23,11.8,-0.42,-28.0952380952381
2011-11-25,11.78,-0.42,-28.047619047619047
2011-11-28,12.15,-0.42,-28.92857142857143
2011-11-29,12.36,-0.42,-29.428571428571427
2011-11-30,13.77,-0.42,-32.785714285714285
2011-12-01,14.44,-0.42,-34.38095238095238
2011-12-02,14.24,-0.42,-33.904761904761905
2011-12-05,13.96,-0.42,-33.23809523809524
2011-12-06,13.5,-0.42,-32.142857142857146
2011-12-07,13.3,-0.42,-31.666666666666668
2011-12-08,13.4,-0.42,-31.904761904761905
2011-12-09,13.6,-0.42,-32.38095238095238
2011-12-12,14.3,-0.42,-34.04761904761905
2011-12-13,13.62,-0.42,-32.42857142857143
2011-12-14,13.2,-0.42,-31.428571428571427
2011-12-15,13.42,-0.42,-31.952380952380953
2011-12-16,13.77,-0.42,-32.785714285714285
2011-12-19,13.8,-0.42,-32.85714285714286
2011-12-20,14.42,-0.42,-34.333333333333336
2011-12-21,14.86,-0.42,-35.38095238095238
2011-12-22,14.78,-0.42,-35.19047619047619
2011-12-23,14.82,-0.42,-35.285714285714285
2011-12-27,15.14,-0.42,-36.04761904761905
2011-12-28,15.07,-0.42,-35.88095238095238
2011-12-29,14.99,-0.42,-35.69047619047619
2011-12-30,15.01,-0.42,-35.73809523809524
2012-01-03,14.99,-0.42,-35.69047619047619
2012-01-04,14.78,-0.42,-35.19047619047619
2012-01-05,15.45,-0.42,-36.785714285714285
2012-01-06,16.3,-0.42,-38.80952380952381
2012-01-09,16.28,-0.42,-38.761904761904766
2012-01-10,16.06,-0.42,-38.238095238095234
2012-01-11,16.17,-0.42,-38.50000000000001
2012-01-12,16.42,-0.42,-39.0952380952381
2012-01-13,16.87,-0.42,-40.16666666666667
2012-01-17,16.95,-0.42,-40.357142857142854
2012-01-18,17.57,-0.42,-41.833333333333336
2012-01-19,17.79,-0.42,-42.357142857142854
2012-01-20,17.28,-0.42,-41.142857142857146
2012-01-23,17.44,-0.42,-41.523809523809526
2012-01-24,18.29,-0.42,-43.547619047619044
2012-01-25,18.56,-0.42,-44.19047619047619
2012-01-26,18.2,-0.42,-43.333333333333336
2012-01-27,17.92,-0.42,-42.66666666666667
2012-01-30,17.53,-0.42,-41.73809523809524
2012-01-31,17.7,-0.42,-42.142857142857146
2012-02-01,17.99,-0.42,-42.83333333333333
2012-02-02,18.07,-0.42,-43.023809523809526
2012-02-03,17.66,-0.42,-42.04761904761905
2012-02-06,18.0,-0.42,-42.85714285714286
2012-02-07,17.96,-0.42,-42.761904761904766
2012-02-08,17.42,-0.42,-41.47619047619048
2012-02-09,17.22,-0.42,-41.0
2012-02-10,16.96,-0.42,-40.38095238095239
2012-02-13,18.31,-0.42,-43.595238095238095
2012-02-14,18.27,-0.42,-43.5
2012-02-15,17.26,-0.42,-41.0952380952381
2012-02-16,18.02,-0.42,-42.904761904761905
2012-02-17,17.57,-0.42,-41.833333333333336
2012-02-21,16.91,-0.42,-40.261904761904766
2012-02-22,16.97,-0.44,-38.56818181818181
2012-02-23,17.19,-0.44,-39.06818181818182
2012-02-24,16.94,-0.44,-38.5
2012-02-27,16.7,-0.44,-37.95454545454545
2012-02-28,16.82,-0.44,-38.22727272727273
2012-02-29,16.96,-0.44,-38.54545454545455
2012-03-01,17.73,-0.44,-40.29545454545455
2012-03-02,17.54,-0.44,-39.86363636363636
2012-03-05,17.47,-0.44,-39.70454545454545
2012-03-06,16.74,-0.44,-38.04545454545454
2012-03-07,16.34,-0.44,-37.13636363636363
2012-03-08,17.05,-0.44,-38.75
2012-03-09,17.16,-0.44,-39.0
2012-03-12,16.56,-0.44,-37.63636363636363
2012-03-13,16.8,-0.44,-38.18181818181818
2012-03-14,16.55,-0.44,-37.61363636363637
2012-03-15,17.46,-0.44,-39.68181818181819
2012-03-16,18.08,-0.44,-41.090909090909086
2012-03-19,18.56,-0.44,-42.18181818181818
