date,MAS,MAS_EPS,PE Ratio
2006-05-01,28.12,,
2006-05-02,28.49,,
2006-05-03,28.43,,
2006-05-04,28.36,,
2006-05-05,28.79,,
2006-05-08,28.72,,
2006-05-09,28.63,,
2006-05-10,29.04,,
2006-05-11,28.95,,
2006-05-12,28.47,,
2006-05-15,28.53,,
2006-05-16,28.08,,
2006-05-17,27.39,,
2006-05-18,27.08,,
2006-05-19,27.07,,
2006-05-22,26.78,,
2006-05-23,26.83,,
2006-05-24,26.86,,
2006-05-25,27.27,,
2006-05-26,27.19,,
2006-05-30,27.18,,
2006-05-31,27.26,,
2006-06-01,27.66,,
2006-06-02,27.67,,
2006-06-05,26.76,,
2006-06-06,26.24,,
2006-06-07,25.58,,
2006-06-08,25.55,,
2006-06-09,25.46,,
2006-06-12,25.01,,
2006-06-13,24.33,,
2006-06-14,24.46,,
2006-06-15,25.08,,
2006-06-16,24.96,,
2006-06-19,24.79,,
2006-06-20,24.82,,
2006-06-21,25.04,,
2006-06-22,25.0,,
2006-06-23,24.91,,
2006-06-26,25.35,,
2006-06-27,25.21,,
2006-06-28,25.48,,
2006-06-29,26.08,,
2006-06-30,26.05,,
2006-07-03,26.15,,
2006-07-05,25.91,,
2006-07-06,25.22,,
2006-07-07,24.56,,
2006-07-10,25.16,,
2006-07-11,25.18,,
2006-07-12,24.52,,
2006-07-13,23.96,,
2006-07-14,23.79,,
2006-07-17,23.99,,
2006-07-18,23.96,,
2006-07-19,24.29,,
2006-07-20,23.54,,
2006-07-21,22.85,,
2006-07-24,23.3,,
2006-07-25,23.61,,
2006-07-26,23.15,,
2006-07-27,22.94,,
2006-07-28,23.63,,
2006-07-31,23.49,,
2006-08-01,23.27,,
2006-08-02,23.33,,
2006-08-03,24.16,,
2006-08-04,24.04,,
2006-08-07,24.39,,
2006-08-08,24.15,,
2006-08-09,23.37,,
2006-08-10,23.46,,
2006-08-11,23.31,,
2006-08-14,23.02,,
2006-08-15,23.6,,
2006-08-16,24.2,,
2006-08-17,24.22,,
2006-08-18,24.02,,
2006-08-21,23.64,,
2006-08-22,23.59,,
2006-08-23,23.19,,
2006-08-24,23.22,,
2006-08-25,23.51,,
2006-08-28,23.9,,
2006-08-29,23.93,,
2006-08-30,23.98,,
2006-08-31,24.09,,
2006-09-01,24.38,,
2006-09-05,24.58,,
2006-09-06,24.08,,
2006-09-07,23.59,,
2006-09-08,23.74,,
2006-09-11,24.24,,
2006-09-12,24.44,,
2006-09-13,24.27,,
2006-09-14,24.67,,
2006-09-15,24.81,,
2006-09-18,24.22,,
2006-09-19,24.02,,
2006-09-20,23.65,,
2006-09-21,22.93,,
2006-09-22,23.38,,
2006-09-25,23.56,,
2006-09-26,23.98,,
2006-09-27,24.3,,
2006-09-28,24.34,,
2006-09-29,24.09,,
2006-10-02,24.36,,
2006-10-03,24.09,,
2006-10-04,24.18,,
2006-10-05,24.25,,
2006-10-06,24.2,,
2006-10-09,24.63,,
2006-10-10,24.51,,
2006-10-11,24.14,,
2006-10-12,24.26,,
2006-10-13,24.06,,
2006-10-16,25.04,,
2006-10-17,24.61,,
2006-10-18,24.46,,
2006-10-19,24.53,,
2006-10-20,24.46,,
2006-10-23,24.46,,
2006-10-24,24.6,,
2006-10-25,24.38,,
2006-10-26,25.13,,
2006-10-27,24.92,,
2006-10-30,24.6,,
2006-10-31,24.3,,
2006-11-01,23.93,,
2006-11-02,23.67,0.66,35.86363636363637
2006-11-03,23.8,0.66,36.06060606060606
2006-11-06,24.07,0.66,36.46969696969697
2006-11-07,24.35,0.66,36.89393939393939
2006-11-08,24.43,0.66,37.015151515151516
2006-11-09,24.39,0.66,36.95454545454545
2006-11-10,24.49,0.66,37.1060606060606
2006-11-13,24.53,0.66,37.166666666666664
2006-11-14,24.86,0.66,37.666666666666664
2006-11-15,24.98,0.66,37.848484848484844
2006-11-16,25.04,0.66,37.93939393939394
2006-11-17,25.46,0.66,38.57575757575758
2006-11-20,25.11,0.66,38.04545454545454
2006-11-21,25.27,0.66,38.28787878787879
2006-11-22,25.23,0.66,38.22727272727273
2006-11-24,25.22,0.66,38.21212121212121
2006-11-27,24.82,0.66,37.6060606060606
2006-11-28,24.64,0.66,37.333333333333336
2006-11-29,25.03,0.66,37.92424242424242
2006-11-30,25.21,0.66,38.196969696969695
2006-12-01,25.27,0.66,38.28787878787879
2006-12-04,25.48,0.66,38.6060606060606
2006-12-05,25.52,0.66,38.666666666666664
2006-12-06,26.41,0.66,40.015151515151516
2006-12-07,26.36,0.66,39.93939393939394
2006-12-08,26.33,0.66,39.89393939393939
2006-12-11,26.16,0.66,39.63636363636363
2006-12-12,25.98,0.66,39.36363636363636
2006-12-13,25.94,0.66,39.303030303030305
2006-12-14,26.25,0.66,39.77272727272727
2006-12-15,25.73,0.66,38.984848484848484
2006-12-18,25.62,0.66,38.81818181818182
2006-12-19,25.65,0.66,38.86363636363636
2006-12-20,25.85,0.66,39.166666666666664
2006-12-21,25.74,0.66,38.99999999999999
2006-12-22,25.7,0.66,38.93939393939394
2006-12-26,25.8,0.66,39.09090909090909
2006-12-27,26.28,0.66,39.81818181818182
2006-12-28,26.56,0.66,40.242424242424235
2006-12-29,26.25,0.66,39.77272727272727
2007-01-03,25.73,0.66,38.984848484848484
2007-01-04,25.71,0.66,38.95454545454545
2007-01-05,25.7,0.66,38.93939393939394
2007-01-08,25.61,0.66,38.8030303030303
2007-01-09,26.1,0.66,39.54545454545455
2007-01-10,26.17,0.66,39.65151515151515
2007-01-11,26.41,0.66,40.015151515151516
2007-01-12,26.61,0.66,40.31818181818181
2007-01-16,27.15,0.66,41.13636363636363
2007-01-17,27.32,0.66,41.39393939393939
2007-01-18,27.17,0.66,41.166666666666664
2007-01-19,28.01,0.66,42.43939393939394
2007-01-22,27.55,0.66,41.74242424242424
2007-01-23,27.62,0.66,41.84848484848485
2007-01-24,27.83,0.66,42.166666666666664
2007-01-25,27.45,0.66,41.590909090909086
2007-01-26,27.15,0.66,41.13636363636363
2007-01-29,27.21,0.66,41.22727272727273
2007-01-30,27.28,0.66,41.333333333333336
2007-01-31,28.11,0.66,42.590909090909086
2007-02-01,29.54,0.66,44.75757575757575
2007-02-02,29.82,0.66,45.18181818181818
2007-02-05,29.09,0.66,44.07575757575757
2007-02-06,28.73,0.66,43.53030303030303
2007-02-07,28.67,0.66,43.43939393939394
2007-02-08,28.25,0.66,42.803030303030305
2007-02-09,28.09,0.66,42.560606060606055
2007-02-12,28.01,0.66,42.43939393939394
2007-02-13,27.95,0.66,42.348484848484844
2007-02-14,27.86,0.66,42.21212121212121
2007-02-15,27.4,0.66,41.51515151515151
2007-02-16,27.39,0.66,41.5
2007-02-20,27.52,0.66,41.696969696969695
2007-02-21,27.37,0.66,41.46969696969697
2007-02-22,26.99,0.66,40.89393939393939
2007-02-23,26.84,0.66,40.666666666666664
2007-02-26,26.63,0.66,40.348484848484844
2007-02-27,26.42,0.0,inf
2007-02-28,26.21,0.0,inf
2007-03-01,25.89,0.0,inf
2007-03-02,25.41,0.0,inf
2007-03-05,25.01,0.0,inf
2007-03-06,25.17,0.0,inf
2007-03-07,24.96,0.0,inf
2007-03-08,25.22,0.0,inf
2007-03-09,24.74,0.0,inf
2007-03-12,24.56,0.0,inf
2007-03-13,24.49,0.0,inf
2007-03-14,24.96,0.0,inf
2007-03-15,24.5,0.0,inf
2007-03-16,24.18,0.0,inf
2007-03-19,24.42,0.0,inf
2007-03-20,24.72,0.0,inf
2007-03-21,25.08,0.0,inf
2007-03-22,24.87,0.0,inf
2007-03-23,24.59,0.0,inf
2007-03-26,24.56,0.0,inf
2007-03-27,24.43,0.0,inf
2007-03-28,23.8,0.0,inf
2007-03-29,23.93,0.0,inf
2007-03-30,24.08,0.0,inf
2007-04-02,23.57,0.0,inf
2007-04-03,23.74,0.0,inf
2007-04-04,23.76,0.0,inf
2007-04-05,23.88,0.0,inf
2007-04-09,23.63,0.0,inf
2007-04-10,23.39,0.0,inf
2007-04-11,23.37,0.0,inf
2007-04-12,23.49,0.0,inf
2007-04-13,23.61,0.0,inf
2007-04-16,23.63,0.0,inf
2007-04-17,24.0,0.0,inf
2007-04-18,23.93,0.0,inf
2007-04-19,23.83,0.0,inf
2007-04-20,24.26,0.0,inf
2007-04-23,24.27,0.0,inf
2007-04-24,24.24,0.0,inf
2007-04-25,24.29,0.0,inf
2007-04-26,24.73,0.0,inf
2007-04-27,24.45,0.0,inf
2007-04-30,23.91,0.0,inf
2007-05-01,26.19,0.0,inf
2007-05-02,26.16,0.0,inf
2007-05-03,26.36,0.23,114.6086956521739
2007-05-04,26.8,0.23,116.52173913043478
2007-05-07,26.99,0.23,117.34782608695652
2007-05-08,26.69,0.23,116.04347826086956
2007-05-09,26.65,0.23,115.8695652173913
2007-05-10,26.12,0.23,113.56521739130434
2007-05-11,26.0,0.23,113.04347826086956
2007-05-14,26.18,0.23,113.82608695652173
2007-05-15,25.62,0.23,111.3913043478261
2007-05-16,25.62,0.23,111.3913043478261
2007-05-17,25.67,0.23,111.60869565217392
2007-05-18,26.05,0.23,113.26086956521739
2007-05-21,26.39,0.23,114.73913043478261
2007-05-22,26.47,0.23,115.08695652173913
2007-05-23,26.57,0.23,115.52173913043478
2007-05-24,26.71,0.23,116.13043478260869
2007-05-25,26.27,0.23,114.21739130434781
2007-05-29,26.14,0.23,113.65217391304347
2007-05-30,26.26,0.23,114.17391304347827
2007-05-31,26.55,0.23,115.43478260869566
2007-06-01,25.87,0.23,112.47826086956522
2007-06-04,26.5,0.23,115.21739130434783
2007-06-05,26.31,0.23,114.39130434782608
2007-06-06,25.46,0.23,110.69565217391305
2007-06-07,24.72,0.23,107.4782608695652
2007-06-08,25.22,0.23,109.65217391304347
2007-06-11,25.29,0.23,109.95652173913042
2007-06-12,24.89,0.23,108.21739130434783
2007-06-13,25.35,0.23,110.21739130434783
2007-06-14,25.55,0.23,111.08695652173913
2007-06-15,25.76,0.23,112.0
2007-06-18,25.67,0.23,111.60869565217392
2007-06-19,25.68,0.23,111.65217391304347
2007-06-20,25.16,0.23,109.39130434782608
2007-06-21,25.23,0.23,109.69565217391305
2007-06-22,24.9,0.23,108.26086956521738
2007-06-25,24.72,0.23,107.4782608695652
2007-06-26,24.25,0.23,105.43478260869564
2007-06-27,24.59,0.23,106.91304347826086
2007-06-28,24.6,0.23,106.95652173913044
2007-06-29,25.02,0.23,108.78260869565217
2007-07-02,25.18,0.23,109.4782608695652
2007-07-03,24.86,0.23,108.08695652173913
2007-07-05,24.95,0.23,108.4782608695652
2007-07-06,25.21,0.23,109.6086956521739
2007-07-09,24.67,0.23,107.26086956521739
2007-07-10,24.12,0.23,104.8695652173913
2007-07-11,24.46,0.23,106.34782608695652
2007-07-12,24.93,0.23,108.39130434782608
2007-07-13,24.94,0.23,108.43478260869566
2007-07-16,24.62,0.23,107.04347826086956
2007-07-17,24.93,0.23,108.39130434782608
2007-07-18,24.48,0.23,106.43478260869566
2007-07-19,24.48,0.23,106.43478260869566
2007-07-20,24.19,0.23,105.17391304347827
2007-07-23,24.06,0.23,104.6086956521739
2007-07-24,23.54,0.23,102.34782608695652
2007-07-25,23.23,0.23,101.0
2007-07-26,22.87,0.23,99.43478260869566
2007-07-27,22.74,0.23,98.8695652173913
2007-07-30,22.64,0.23,98.43478260869566
2007-07-31,23.91,0.23,103.95652173913044
2007-08-01,23.95,0.46,52.065217391304344
2007-08-02,24.6,0.46,53.47826086956522
2007-08-03,23.69,0.46,51.5
2007-08-06,24.17,0.46,52.54347826086957
2007-08-07,24.38,0.46,52.99999999999999
2007-08-08,24.64,0.46,53.565217391304344
2007-08-09,22.87,0.46,49.71739130434783
2007-08-10,22.65,0.46,49.2391304347826
2007-08-13,23.41,0.46,50.891304347826086
2007-08-14,22.73,0.46,49.41304347826087
2007-08-15,21.77,0.46,47.326086956521735
2007-08-16,22.52,0.46,48.95652173913043
2007-08-17,23.11,0.46,50.2391304347826
2007-08-20,23.39,0.46,50.84782608695652
2007-08-21,22.86,0.46,49.69565217391304
2007-08-22,23.56,0.46,51.21739130434782
2007-08-23,23.51,0.46,51.108695652173914
2007-08-24,23.59,0.46,51.28260869565217
2007-08-27,23.13,0.46,50.28260869565217
2007-08-28,21.98,0.46,47.78260869565217
2007-08-29,22.73,0.46,49.41304347826087
2007-08-30,22.51,0.46,48.934782608695656
2007-08-31,22.86,0.46,49.69565217391304
2007-09-04,23.09,0.46,50.19565217391304
2007-09-05,22.51,0.46,48.934782608695656
2007-09-06,22.54,0.46,48.99999999999999
2007-09-07,22.0,0.46,47.826086956521735
2007-09-10,21.8,0.46,47.391304347826086
2007-09-11,21.33,0.46,46.3695652173913
2007-09-12,21.49,0.46,46.71739130434782
2007-09-13,21.69,0.46,47.15217391304348
2007-09-14,21.77,0.46,47.326086956521735
2007-09-17,21.47,0.46,46.67391304347826
2007-09-18,22.98,0.46,49.95652173913043
2007-09-19,21.82,0.46,47.43478260869565
2007-09-20,20.54,0.46,44.65217391304348
2007-09-21,20.98,0.46,45.608695652173914
2007-09-24,20.72,0.46,45.04347826086956
2007-09-25,20.39,0.46,44.32608695652174
2007-09-26,20.3,0.46,44.130434782608695
2007-09-27,20.21,0.46,43.93478260869565
2007-09-28,20.36,0.46,44.26086956521739
2007-10-01,20.83,0.46,45.282608695652165
2007-10-02,21.35,0.46,46.41304347826087
2007-10-03,21.05,0.46,45.76086956521739
2007-10-04,20.81,0.46,45.2391304347826
2007-10-05,21.67,0.46,47.108695652173914
2007-10-08,21.02,0.46,45.69565217391304
2007-10-09,21.3,0.46,46.30434782608695
2007-10-10,21.2,0.46,46.086956521739125
2007-10-11,20.97,0.46,45.586956521739125
2007-10-12,20.57,0.46,44.71739130434783
2007-10-15,20.23,0.46,43.97826086956522
2007-10-16,19.91,0.46,43.28260869565217
2007-10-17,20.25,0.46,44.02173913043478
2007-10-18,19.88,0.46,43.21739130434782
2007-10-19,19.66,0.46,42.73913043478261
2007-10-22,19.99,0.46,43.45652173913043
2007-10-23,19.95,0.46,43.3695652173913
2007-10-24,20.47,0.46,44.49999999999999
2007-10-25,20.04,0.46,43.565217391304344
2007-10-26,20.27,0.46,44.065217391304344
2007-10-29,20.54,0.46,44.65217391304348
2007-10-30,21.35,0.46,46.41304347826087
2007-10-31,21.16,0.69,30.666666666666668
2007-11-01,20.54,0.69,29.768115942028988
2007-11-02,20.73,0.69,30.04347826086957
2007-11-05,20.69,0.69,29.985507246376816
2007-11-06,21.15,0.69,30.65217391304348
2007-11-07,20.55,0.69,29.782608695652176
2007-11-08,20.76,0.69,30.086956521739136
2007-11-09,20.36,0.69,29.507246376811597
2007-11-12,20.12,0.69,29.159420289855078
2007-11-13,20.78,0.69,30.11594202898551
2007-11-14,20.69,0.69,29.985507246376816
2007-11-15,20.68,0.69,29.971014492753625
2007-11-16,20.51,0.69,29.724637681159425
2007-11-19,19.56,0.69,28.347826086956523
2007-11-20,19.53,0.69,28.30434782608696
2007-11-21,18.4,0.69,26.666666666666668
2007-11-23,19.02,0.69,27.565217391304348
2007-11-26,18.65,0.69,27.028985507246375
2007-11-27,18.97,0.69,27.492753623188406
2007-11-28,19.31,0.69,27.985507246376812
2007-11-29,19.22,0.69,27.855072463768117
2007-11-30,19.68,0.69,28.521739130434785
2007-12-03,19.47,0.69,28.217391304347828
2007-12-04,18.95,0.69,27.46376811594203
2007-12-05,19.67,0.69,28.507246376811597
2007-12-06,20.87,0.69,30.246376811594207
2007-12-07,21.03,0.69,30.478260869565222
2007-12-10,21.3,0.69,30.869565217391308
2007-12-11,20.08,0.69,29.10144927536232
2007-12-12,19.95,0.69,28.91304347826087
2007-12-13,20.18,0.69,29.246376811594203
2007-12-14,19.31,0.69,27.985507246376812
2007-12-17,19.09,0.69,27.666666666666668
2007-12-18,19.38,0.69,28.086956521739133
2007-12-19,18.51,0.69,26.826086956521742
2007-12-20,18.78,0.69,27.21739130434783
2007-12-21,19.26,0.69,27.913043478260875
2007-12-24,19.07,0.69,27.637681159420293
2007-12-26,19.04,0.69,27.594202898550726
2007-12-27,19.02,0.69,27.565217391304348
2007-12-28,19.01,0.69,27.550724637681164
2007-12-31,18.99,0.69,27.52173913043478
2008-01-02,18.23,0.69,26.420289855072465
2008-01-03,17.87,0.69,25.898550724637683
2008-01-04,17.37,0.69,25.173913043478265
2008-01-07,17.67,0.69,25.608695652173918
2008-01-08,16.88,0.69,24.46376811594203
2008-01-09,17.33,0.69,25.115942028985508
2008-01-10,17.64,0.69,25.56521739130435
2008-01-11,17.27,0.69,25.02898550724638
2008-01-14,17.4,0.69,25.217391304347824
2008-01-15,16.74,0.69,24.26086956521739
2008-01-16,17.08,0.69,24.753623188405797
2008-01-17,16.49,0.69,23.89855072463768
2008-01-18,16.56,0.69,24.0
2008-01-22,17.23,0.69,24.971014492753625
2008-01-23,19.12,0.69,27.710144927536234
2008-01-24,19.18,0.69,27.797101449275363
2008-01-25,18.8,0.69,27.246376811594207
2008-01-28,18.91,0.69,27.405797101449277
2008-01-29,19.29,0.69,27.956521739130437
2008-01-30,19.28,0.69,27.94202898550725
2008-01-31,20.15,0.69,29.202898550724637
2008-02-01,20.5,0.69,29.710144927536234
2008-02-04,19.46,0.69,28.20289855072464
2008-02-05,19.02,0.69,27.565217391304348
2008-02-06,18.93,0.69,27.434782608695652
2008-02-07,18.97,0.69,27.492753623188406
2008-02-08,18.51,0.69,26.826086956521742
2008-02-11,19.12,0.69,27.710144927536234
2008-02-12,17.02,0.69,24.666666666666668
2008-02-13,17.29,0.69,25.057971014492754
2008-02-14,16.95,0.69,24.565217391304348
2008-02-15,16.83,0.69,24.391304347826086
2008-02-19,16.37,0.69,23.724637681159425
2008-02-20,16.69,0.69,24.188405797101453
2008-02-21,16.56,0.69,24.0
2008-02-22,16.93,0.0,inf
2008-02-25,17.22,0.0,inf
2008-02-26,17.14,0.0,inf
2008-02-27,17.49,0.0,inf
2008-02-28,17.21,0.0,inf
2008-02-29,16.42,0.0,inf
2008-03-03,16.64,0.0,inf
2008-03-04,16.76,0.0,inf
2008-03-05,16.68,0.0,inf
2008-03-06,16.01,0.0,inf
2008-03-07,16.29,0.0,inf
2008-03-10,16.04,0.0,inf
2008-03-11,16.7,0.0,inf
2008-03-12,16.33,0.0,inf
2008-03-13,16.49,0.0,inf
2008-03-14,16.04,0.0,inf
2008-03-17,16.24,0.0,inf
2008-03-18,17.39,0.0,inf
2008-03-19,16.55,0.0,inf
2008-03-20,17.16,0.0,inf
2008-03-24,18.01,0.0,inf
2008-03-25,17.89,0.0,inf
2008-03-26,17.42,0.0,inf
2008-03-27,17.4,0.0,inf
2008-03-28,16.94,0.0,inf
2008-03-31,17.43,0.0,inf
2008-04-01,18.28,0.0,inf
2008-04-02,18.23,0.0,inf
2008-04-03,17.87,0.0,inf
2008-04-04,17.53,0.0,inf
2008-04-07,17.45,0.0,inf
2008-04-08,17.1,0.0,inf
2008-04-09,16.68,0.0,inf
2008-04-10,16.92,0.0,inf
2008-04-11,16.72,0.0,inf
2008-04-14,16.55,0.0,inf
2008-04-15,16.57,0.0,inf
2008-04-16,17.42,0.0,inf
2008-04-17,17.39,0.0,inf
2008-04-18,17.7,0.0,inf
2008-04-21,17.5,0.0,inf
2008-04-22,17.07,0.0,inf
2008-04-23,16.53,0.0,inf
2008-04-24,16.66,0.0,inf
2008-04-25,16.85,0.0,inf
2008-04-28,17.31,0.0,inf
2008-04-29,16.39,0.0,inf
2008-04-30,16.0,0.23,69.56521739130434
2008-05-01,16.34,0.23,71.04347826086956
2008-05-02,16.34,0.23,71.04347826086956
2008-05-05,16.58,0.23,72.08695652173913
2008-05-06,16.64,0.23,72.34782608695652
2008-05-07,16.3,0.23,70.8695652173913
2008-05-08,16.16,0.23,70.26086956521739
2008-05-09,15.99,0.23,69.52173913043478
2008-05-12,16.33,0.23,70.99999999999999
2008-05-13,16.27,0.23,70.73913043478261
2008-05-14,16.36,0.23,71.13043478260869
2008-05-15,17.07,0.23,74.21739130434783
2008-05-16,17.11,0.23,74.39130434782608
2008-05-19,17.01,0.23,73.95652173913044
2008-05-20,16.57,0.23,72.04347826086956
2008-05-21,15.76,0.23,68.52173913043478
2008-05-22,15.81,0.23,68.73913043478261
2008-05-23,15.69,0.23,68.21739130434783
2008-05-27,15.55,0.23,67.6086956521739
2008-05-28,16.09,0.23,69.95652173913044
2008-05-29,16.33,0.23,70.99999999999999
2008-05-30,16.29,0.23,70.82608695652173
2008-06-02,15.86,0.23,68.95652173913042
2008-06-03,15.86,0.23,68.95652173913042
2008-06-04,15.96,0.23,69.3913043478261
2008-06-05,15.79,0.23,68.65217391304347
2008-06-06,15.1,0.23,65.65217391304347
2008-06-09,15.12,0.23,65.73913043478261
2008-06-10,15.33,0.23,66.65217391304347
2008-06-11,14.92,0.23,64.8695652173913
2008-06-12,14.96,0.23,65.04347826086956
2008-06-13,15.59,0.23,67.78260869565217
2008-06-16,15.59,0.23,67.78260869565217
2008-06-17,15.39,0.23,66.91304347826087
2008-06-18,14.99,0.23,65.17391304347827
2008-06-19,14.93,0.23,64.91304347826086
2008-06-20,14.63,0.23,63.608695652173914
2008-06-23,14.34,0.23,62.347826086956516
2008-06-24,14.41,0.23,62.65217391304348
2008-06-25,14.45,0.23,62.826086956521735
2008-06-26,14.1,0.23,61.30434782608695
2008-06-27,13.99,0.23,60.826086956521735
2008-06-30,13.82,0.23,60.08695652173913
2008-07-01,13.86,0.23,60.260869565217384
2008-07-02,13.1,0.23,56.95652173913043
2008-07-03,13.11,0.23,56.99999999999999
2008-07-07,13.09,0.23,56.91304347826087
2008-07-08,13.66,0.23,59.391304347826086
2008-07-09,12.76,0.23,55.47826086956521
2008-07-10,12.89,0.23,56.04347826086956
2008-07-11,12.72,0.23,55.30434782608695
2008-07-14,12.47,0.23,54.21739130434783
2008-07-15,12.23,0.23,53.17391304347826
2008-07-16,13.64,0.23,59.30434782608695
2008-07-17,13.95,0.23,60.65217391304347
2008-07-18,14.39,0.23,62.565217391304344
2008-07-21,13.85,0.23,60.21739130434782
2008-07-22,14.75,0.23,64.13043478260869
2008-07-23,14.82,0.23,64.43478260869566
2008-07-24,13.85,0.23,60.21739130434782
2008-07-25,13.91,0.23,60.47826086956522
2008-07-28,13.44,0.23,58.43478260869565
2008-07-29,14.54,0.23,63.21739130434782
2008-07-30,14.36,0.46,31.217391304347824
2008-07-31,14.49,0.46,31.5
2008-08-01,14.62,0.46,31.782608695652172
2008-08-04,14.53,0.46,31.58695652173913
2008-08-05,15.08,0.46,32.78260869565217
2008-08-06,14.84,0.46,32.26086956521739
2008-08-07,14.97,0.46,32.54347826086956
2008-08-08,15.75,0.46,34.23913043478261
2008-08-11,15.94,0.46,34.65217391304348
2008-08-12,15.44,0.46,33.565217391304344
2008-08-13,14.99,0.46,32.58695652173913
2008-08-14,15.81,0.46,34.369565217391305
2008-08-15,16.39,0.46,35.630434782608695
2008-08-18,15.84,0.46,34.43478260869565
2008-08-19,15.43,0.46,33.54347826086956
2008-08-20,15.66,0.46,34.04347826086956
2008-08-21,15.64,0.46,34.0
2008-08-22,16.07,0.46,34.93478260869565
2008-08-25,15.76,0.46,34.26086956521739
2008-08-26,15.8,0.46,34.34782608695652
2008-08-27,16.25,0.46,35.326086956521735
2008-08-28,17.0,0.46,36.95652173913043
2008-08-29,16.75,0.46,36.41304347826087
2008-09-02,17.22,0.46,37.43478260869565
2008-09-03,17.28,0.46,37.56521739130435
2008-09-04,16.7,0.46,36.30434782608695
2008-09-05,16.05,0.46,34.891304347826086
2008-09-08,17.39,0.46,37.80434782608695
2008-09-09,16.67,0.46,36.23913043478261
2008-09-10,16.7,0.46,36.30434782608695
2008-09-11,16.96,0.46,36.869565217391305
2008-09-12,16.83,0.46,36.586956521739125
2008-09-15,16.35,0.46,35.54347826086957
2008-09-16,16.57,0.46,36.02173913043478
2008-09-17,15.71,0.46,34.15217391304348
2008-09-18,16.7,0.46,36.30434782608695
2008-09-19,16.94,0.46,36.82608695652174
2008-09-22,15.7,0.46,34.130434782608695
2008-09-23,15.32,0.46,33.30434782608695
2008-09-24,15.79,0.46,34.326086956521735
2008-09-25,16.35,0.46,35.54347826086957
2008-09-26,16.68,0.46,36.26086956521739
2008-09-29,15.76,0.46,34.26086956521739
2008-09-30,15.76,0.46,34.26086956521739
2008-10-01,15.69,0.46,34.108695652173914
2008-10-02,14.8,0.46,32.17391304347826
2008-10-03,14.17,0.46,30.804347826086953
2008-10-06,14.38,0.46,31.26086956521739
2008-10-07,14.03,0.46,30.499999999999996
2008-10-08,13.26,0.46,28.82608695652174
2008-10-09,11.85,0.46,25.76086956521739
2008-10-10,11.58,0.46,25.17391304347826
2008-10-13,12.19,0.46,26.499999999999996
2008-10-14,12.29,0.46,26.717391304347824
2008-10-15,11.2,0.46,24.34782608695652
2008-10-16,11.42,0.46,24.82608695652174
2008-10-17,11.49,0.46,24.978260869565215
2008-10-20,11.87,0.46,25.804347826086953
2008-10-21,11.25,0.46,24.456521739130434
2008-10-22,10.06,0.46,21.869565217391305
2008-10-23,9.48,0.46,20.608695652173914
2008-10-24,9.04,0.46,19.652173913043477
2008-10-27,8.67,0.46,18.84782608695652
2008-10-28,8.78,0.46,19.08695652173913
2008-10-29,8.84,0.695,12.719424460431656
2008-10-30,8.91,0.695,12.820143884892087
2008-10-31,8.92,0.695,12.83453237410072
2008-11-03,8.79,0.695,12.647482014388489
2008-11-04,8.85,0.695,12.733812949640289
2008-11-05,8.43,0.695,12.129496402877699
2008-11-06,7.76,0.695,11.16546762589928
2008-11-07,7.73,0.695,11.122302158273383
2008-11-10,7.44,0.695,10.705035971223023
2008-11-11,7.21,0.695,10.374100719424462
2008-11-12,6.63,0.695,9.539568345323742
2008-11-13,7.17,0.695,10.316546762589928
2008-11-14,6.76,0.695,9.726618705035971
2008-11-17,6.91,0.695,9.942446043165468
2008-11-18,7.06,0.695,10.158273381294965
2008-11-19,6.79,0.695,9.769784172661872
2008-11-20,6.68,0.695,9.611510791366907
2008-11-21,6.54,0.695,9.410071942446043
2008-11-24,7.01,0.695,10.0863309352518
2008-11-25,7.18,0.695,10.33093525179856
2008-11-26,8.04,0.695,11.568345323741006
2008-11-28,8.42,0.695,12.115107913669066
2008-12-01,7.53,0.695,10.834532374100721
2008-12-02,8.03,0.695,11.553956834532373
2008-12-03,8.23,0.695,11.841726618705037
2008-12-04,8.69,0.695,12.503597122302159
2008-12-05,8.95,0.695,12.877697841726619
2008-12-08,9.28,0.695,13.352517985611511
2008-12-09,8.94,0.695,12.863309352517986
2008-12-10,9.01,0.695,12.964028776978418
2008-12-11,8.56,0.695,12.31654676258993
2008-12-12,8.97,0.695,12.906474820143886
2008-12-15,8.61,0.695,12.388489208633093
2008-12-16,9.72,0.695,13.985611510791369
2008-12-17,9.56,0.695,13.755395683453239
2008-12-18,9.84,0.695,14.158273381294965
2008-12-19,10.25,0.695,14.748201438848922
2008-12-22,9.65,0.695,13.884892086330936
2008-12-23,9.31,0.695,13.395683453237412
2008-12-24,9.39,0.695,13.510791366906476
2008-12-26,9.33,0.695,13.424460431654678
2008-12-29,9.24,0.695,13.29496402877698
2008-12-30,9.5,0.695,13.66906474820144
2008-12-31,9.78,0.695,14.071942446043165
2009-01-02,9.99,0.695,14.374100719424462
2009-01-05,10.31,0.695,14.834532374100721
2009-01-06,10.47,0.695,15.064748201438851
2009-01-07,9.76,0.695,14.0431654676259
2009-01-08,10.12,0.695,14.56115107913669
2009-01-09,9.93,0.695,14.287769784172662
2009-01-12,9.51,0.695,13.683453237410072
2009-01-13,9.53,0.695,13.712230215827338
2009-01-14,9.0,0.695,12.949640287769785
2009-01-15,9.0,0.695,12.949640287769785
2009-01-16,9.1,0.695,13.093525179856115
