date,CTAS,CTAS_EPS,PE Ratio
2006-12-28,39.92,0.53,75.32075471698113
2006-12-29,39.71,0.53,74.9245283018868
2007-01-03,40.43,0.53,76.28301886792453
2007-01-04,40.47,1.04,38.91346153846153
2007-01-05,40.29,1.04,38.74038461538461
2007-01-08,40.33,1.04,38.77884615384615
2007-01-09,40.26,1.04,38.71153846153846
2007-01-10,40.15,1.04,38.605769230769226
2007-01-11,40.49,1.04,38.93269230769231
2007-01-12,40.68,1.04,39.11538461538461
2007-01-16,40.99,1.04,39.41346153846154
2007-01-17,40.84,1.04,39.269230769230774
2007-01-18,40.7,1.04,39.13461538461539
2007-01-19,40.8,1.04,39.230769230769226
2007-01-22,40.85,1.04,39.27884615384615
2007-01-23,40.7,1.04,39.13461538461539
2007-01-24,41.67,1.04,40.06730769230769
2007-01-25,41.09,1.04,39.50961538461539
2007-01-26,40.97,1.04,39.39423076923077
2007-01-29,41.4,1.04,39.80769230769231
2007-01-30,40.89,1.04,39.31730769230769
2007-01-31,41.15,1.04,39.567307692307686
2007-02-01,41.41,1.04,39.817307692307686
2007-02-02,41.21,1.04,39.625
2007-02-05,41.51,1.04,39.91346153846153
2007-02-06,41.62,1.04,40.01923076923077
2007-02-07,42.18,1.04,40.55769230769231
2007-02-08,41.98,1.04,40.36538461538461
2007-02-09,41.74,1.04,40.13461538461539
2007-02-12,41.91,1.04,40.29807692307692
2007-02-13,41.97,1.04,40.355769230769226
2007-02-14,42.37,1.04,40.74038461538461
2007-02-15,42.34,1.04,40.71153846153846
2007-02-16,42.39,1.04,40.75961538461539
2007-02-20,42.81,1.04,41.16346153846154
2007-02-21,42.47,1.04,40.83653846153846
2007-02-22,42.63,1.04,40.99038461538461
2007-02-23,42.3,1.04,40.67307692307692
2007-02-26,42.08,1.04,40.46153846153846
2007-02-27,40.82,1.04,39.25
2007-02-28,40.38,1.04,38.82692307692308
2007-03-01,39.72,1.04,38.19230769230769
2007-03-02,39.35,1.04,37.83653846153846
2007-03-05,38.86,1.04,37.36538461538461
2007-03-06,38.96,1.04,37.46153846153846
2007-03-07,39.65,1.04,38.125
2007-03-08,39.95,1.04,38.41346153846154
2007-03-09,40.02,1.04,38.48076923076923
2007-03-12,40.19,1.04,38.64423076923077
2007-03-13,39.66,1.04,38.13461538461538
2007-03-14,40.1,1.04,38.55769230769231
2007-03-15,39.73,1.04,38.20192307692307
2007-03-16,39.67,1.04,38.14423076923077
2007-03-19,40.04,1.04,38.5
2007-03-20,40.51,1.04,38.95192307692307
2007-03-21,37.18,1.04,35.75
2007-03-22,37.33,1.04,35.89423076923077
2007-03-23,37.32,1.04,35.88461538461539
2007-03-26,37.05,1.04,35.62499999999999
2007-03-27,36.85,1.04,35.43269230769231
2007-03-28,36.23,1.04,34.83653846153846
2007-03-29,36.14,1.04,34.75
2007-03-30,36.1,1.04,34.71153846153846
2007-04-02,36.03,1.04,34.64423076923077
2007-04-03,35.95,1.04,34.56730769230769
2007-04-04,35.99,1.04,34.60576923076923
2007-04-05,36.42,1.52,23.960526315789476
2007-04-09,36.56,1.52,24.05263157894737
2007-04-10,37.26,1.52,24.51315789473684
2007-04-11,37.11,1.52,24.414473684210524
2007-04-12,37.31,1.52,24.54605263157895
2007-04-13,37.1,1.52,24.407894736842106
2007-04-16,37.58,1.52,24.723684210526315
2007-04-17,37.75,1.52,24.835526315789473
2007-04-18,37.74,1.52,24.828947368421055
2007-04-19,37.56,1.52,24.710526315789476
2007-04-20,37.77,1.52,24.84868421052632
2007-04-23,37.71,1.52,24.80921052631579
2007-04-24,37.74,1.52,24.828947368421055
2007-04-25,38.17,1.52,25.111842105263158
2007-04-26,37.85,1.52,24.901315789473685
2007-04-27,37.75,1.52,24.835526315789473
2007-04-30,37.47,1.52,24.65131578947368
2007-05-01,37.92,1.52,24.947368421052634
2007-05-02,38.18,1.52,25.11842105263158
2007-05-03,38.0,1.52,25.0
2007-05-04,38.12,1.52,25.07894736842105
2007-05-07,38.63,1.52,25.414473684210527
2007-05-08,38.18,1.52,25.11842105263158
2007-05-09,38.61,1.52,25.401315789473685
2007-05-10,37.97,1.52,24.980263157894736
2007-05-11,38.03,1.52,25.019736842105264
2007-05-14,37.87,1.52,24.914473684210524
2007-05-15,37.61,1.52,24.74342105263158
2007-05-16,37.59,1.52,24.73026315789474
2007-05-17,37.04,1.52,24.36842105263158
2007-05-18,37.32,1.52,24.55263157894737
2007-05-21,37.45,1.52,24.638157894736842
2007-05-22,37.54,1.52,24.69736842105263
2007-05-23,37.6,1.52,24.736842105263158
2007-05-24,37.17,1.52,24.453947368421055
2007-05-25,37.16,1.52,24.44736842105263
2007-05-29,37.49,1.52,24.664473684210527
2007-05-30,38.02,1.52,25.013157894736842
2007-05-31,38.36,1.52,25.236842105263158
2007-06-01,38.48,1.52,25.31578947368421
2007-06-04,40.01,1.52,26.32236842105263
2007-06-05,39.52,1.52,26.0
2007-06-06,38.61,1.52,25.401315789473685
2007-06-07,38.06,1.52,25.039473684210527
2007-06-08,38.91,1.52,25.59868421052631
2007-06-11,38.94,1.52,25.61842105263158
2007-06-12,38.77,1.52,25.50657894736842
2007-06-13,39.42,1.52,25.93421052631579
2007-06-14,39.89,1.52,26.24342105263158
2007-06-15,40.36,1.52,26.552631578947366
2007-06-18,40.16,1.52,26.421052631578945
2007-06-19,40.12,1.52,26.39473684210526
2007-06-20,39.97,1.52,26.296052631578945
2007-06-21,40.04,1.52,26.342105263157894
2007-06-22,39.51,1.52,25.99342105263158
2007-06-25,39.11,1.52,25.730263157894736
2007-06-26,38.89,1.52,25.585526315789473
2007-06-27,39.7,1.52,26.11842105263158
2007-06-28,39.6,1.52,26.05263157894737
2007-06-29,39.43,1.52,25.94078947368421
2007-07-02,39.8,1.52,26.184210526315788
2007-07-03,39.84,1.52,26.210526315789476
2007-07-05,40.08,1.52,26.36842105263158
2007-07-06,40.25,1.52,26.480263157894736
2007-07-09,40.03,1.52,26.335526315789473
2007-07-10,40.02,1.52,26.328947368421055
2007-07-11,40.12,1.52,26.39473684210526
2007-07-12,40.68,1.52,26.763157894736842
2007-07-13,40.9,1.52,26.907894736842103
2007-07-16,40.43,1.52,26.598684210526315
2007-07-17,40.55,1.52,26.677631578947366
2007-07-18,40.54,1.52,26.671052631578945
2007-07-19,38.35,1.52,25.230263157894736
2007-07-20,38.52,1.52,25.342105263157897
2007-07-23,38.74,1.52,25.486842105263158
2007-07-24,38.19,1.52,25.124999999999996
2007-07-25,38.16,1.52,25.105263157894733
2007-07-26,37.3,1.52,24.539473684210524
2007-07-27,36.9,1.52,24.27631578947368
2007-07-30,36.67,2.09,17.545454545454547
2007-07-31,36.56,2.09,17.49282296650718
2007-08-01,36.7,2.09,17.559808612440193
2007-08-02,36.79,2.09,17.60287081339713
2007-08-03,36.03,2.09,17.23923444976077
2007-08-06,37.41,2.09,17.89952153110048
2007-08-07,37.89,2.09,18.129186602870814
2007-08-08,38.41,2.09,18.37799043062201
2007-08-09,37.67,2.09,18.023923444976077
2007-08-10,37.61,2.09,17.995215311004785
2007-08-13,37.1,2.09,17.751196172248807
2007-08-14,36.54,2.09,17.483253588516746
2007-08-15,36.1,2.09,17.272727272727273
2007-08-16,35.61,2.09,17.038277511961724
2007-08-17,35.37,2.09,16.923444976076556
2007-08-20,35.37,2.09,16.923444976076556
2007-08-21,35.38,2.09,16.928229665071772
2007-08-22,35.78,2.09,17.119617224880386
2007-08-23,35.37,2.09,16.923444976076556
2007-08-24,35.74,2.09,17.100478468899524
2007-08-27,35.58,2.09,17.023923444976077
2007-08-28,35.37,2.09,16.923444976076556
2007-08-29,35.93,2.09,17.191387559808614
2007-08-30,36.3,2.09,17.36842105263158
2007-08-31,36.65,2.09,17.535885167464116
2007-09-04,36.53,2.09,17.478468899521534
2007-09-05,36.13,2.09,17.28708133971292
2007-09-06,36.46,2.09,17.444976076555026
2007-09-07,35.65,2.09,17.057416267942585
2007-09-10,35.74,2.09,17.100478468899524
2007-09-11,36.4,2.09,17.416267942583733
2007-09-12,36.14,2.09,17.291866028708135
2007-09-13,36.05,2.09,17.248803827751196
2007-09-14,36.37,2.09,17.401913875598087
2007-09-17,35.69,2.09,17.076555023923444
2007-09-18,36.34,2.09,17.387559808612444
2007-09-19,36.84,2.09,17.62679425837321
2007-09-20,36.66,2.09,17.54066985645933
2007-09-21,37.15,2.09,17.77511961722488
2007-09-24,36.43,2.09,17.43062200956938
2007-09-25,36.97,2.09,17.688995215311007
2007-09-26,37.24,2.09,17.81818181818182
2007-09-27,37.47,2.09,17.928229665071772
2007-09-28,37.1,2.09,17.751196172248807
2007-10-01,38.0,2.09,18.181818181818183
2007-10-02,37.72,2.09,18.047846889952154
2007-10-03,37.24,2.09,17.81818181818182
2007-10-04,37.06,2.09,17.732057416267946
2007-10-05,37.35,0.51,73.23529411764706
2007-10-08,37.04,0.51,72.62745098039215
2007-10-09,37.08,0.51,72.70588235294117
2007-10-10,37.0,0.51,72.54901960784314
2007-10-11,36.75,0.51,72.05882352941177
2007-10-12,37.06,0.51,72.66666666666667
2007-10-15,37.02,0.51,72.58823529411765
2007-10-16,36.98,0.51,72.50980392156862
2007-10-17,37.05,0.51,72.6470588235294
2007-10-18,37.3,0.51,73.13725490196077
2007-10-19,36.18,0.51,70.94117647058823
2007-10-22,36.45,0.51,71.47058823529412
2007-10-23,35.95,0.51,70.49019607843138
2007-10-24,35.32,0.51,69.25490196078431
2007-10-25,35.95,0.51,70.49019607843138
2007-10-26,36.53,0.51,71.62745098039215
2007-10-29,36.45,0.51,71.47058823529412
2007-10-30,36.24,0.51,71.05882352941177
2007-10-31,36.59,0.51,71.74509803921569
2007-11-01,35.54,0.51,69.68627450980392
2007-11-02,35.63,0.51,69.86274509803921
2007-11-05,34.8,0.51,68.23529411764706
2007-11-06,34.98,0.51,68.58823529411764
2007-11-07,33.73,0.51,66.13725490196077
2007-11-08,34.22,0.51,67.09803921568627
2007-11-09,33.51,0.51,65.70588235294117
2007-11-12,33.47,0.51,65.62745098039215
2007-11-13,33.93,0.51,66.52941176470588
2007-11-14,33.06,0.51,64.82352941176471
2007-11-15,32.98,0.51,64.66666666666666
2007-11-16,32.98,0.51,64.66666666666666
2007-11-19,32.11,0.51,62.96078431372549
2007-11-20,32.39,0.51,63.509803921568626
2007-11-21,32.21,0.51,63.15686274509804
2007-11-23,32.71,0.51,64.13725490196079
2007-11-26,31.79,0.51,62.33333333333333
2007-11-27,32.33,0.51,63.3921568627451
2007-11-28,32.41,0.51,63.54901960784313
2007-11-29,32.06,0.51,62.86274509803922
2007-11-30,31.99,0.51,62.725490196078425
2007-12-03,31.56,0.51,61.882352941176464
2007-12-04,31.58,0.51,61.921568627450974
2007-12-05,32.95,0.51,64.6078431372549
2007-12-06,33.44,0.51,65.56862745098039
2007-12-07,34.75,0.51,68.13725490196079
2007-12-10,34.71,0.51,68.05882352941177
2007-12-11,33.43,0.51,65.54901960784314
2007-12-12,33.99,0.51,66.64705882352942
2007-12-13,34.02,0.51,66.70588235294119
2007-12-14,33.59,0.51,65.86274509803923
2007-12-17,32.73,0.51,64.17647058823529
2007-12-18,33.01,0.51,64.72549019607843
2007-12-19,31.81,0.51,62.37254901960784
2007-12-20,33.49,0.51,65.66666666666667
2007-12-21,34.47,0.51,67.58823529411764
2007-12-24,34.38,0.51,67.41176470588236
2007-12-26,34.28,0.51,67.2156862745098
2007-12-27,34.2,0.51,67.05882352941177
2007-12-28,34.18,0.51,67.01960784313725
2007-12-31,33.62,0.51,65.92156862745098
2008-01-02,32.35,0.51,63.431372549019606
2008-01-03,32.97,0.51,64.6470588235294
2008-01-04,31.61,1.04,30.394230769230766
2008-01-07,32.47,1.04,31.221153846153843
2008-01-08,31.1,1.04,29.903846153846153
2008-01-09,32.24,1.04,31.0
2008-01-10,31.93,1.04,30.701923076923077
2008-01-11,31.5,1.04,30.288461538461537
2008-01-14,31.95,1.04,30.721153846153843
2008-01-15,31.42,1.04,30.211538461538463
2008-01-16,32.49,1.04,31.240384615384617
2008-01-17,31.42,1.04,30.211538461538463
2008-01-18,31.63,1.04,30.413461538461537
2008-01-22,30.9,1.04,29.71153846153846
2008-01-23,32.49,1.04,31.240384615384617
2008-01-24,31.47,1.04,30.259615384615383
2008-01-25,30.95,1.04,29.759615384615383
2008-01-28,31.82,1.04,30.596153846153847
2008-01-29,31.89,1.04,30.663461538461537
2008-01-30,32.01,1.04,30.77884615384615
2008-01-31,32.82,1.04,31.557692307692307
2008-02-01,33.35,1.04,32.06730769230769
2008-02-04,32.07,1.04,30.83653846153846
2008-02-05,31.11,1.04,29.913461538461537
2008-02-06,31.0,1.04,29.807692307692307
2008-02-07,30.59,1.04,29.413461538461537
2008-02-08,30.43,1.04,29.259615384615383
2008-02-11,30.2,1.04,29.038461538461537
2008-02-12,30.18,1.04,29.019230769230766
2008-02-13,31.08,1.04,29.884615384615383
2008-02-14,30.0,1.04,28.846153846153847
2008-02-15,29.78,1.04,28.634615384615383
2008-02-19,29.47,1.04,28.33653846153846
2008-02-20,30.0,1.04,28.846153846153847
2008-02-21,29.23,1.04,28.10576923076923
2008-02-22,29.8,1.04,28.653846153846153
2008-02-25,30.03,1.04,28.875
2008-02-26,30.46,1.04,29.288461538461537
2008-02-27,29.92,1.04,28.76923076923077
2008-02-28,30.03,1.04,28.875
2008-02-29,28.78,1.04,27.673076923076923
2008-03-03,28.99,1.04,27.874999999999996
2008-03-04,29.25,1.04,28.125
2008-03-05,29.32,1.04,28.19230769230769
2008-03-06,28.56,1.04,27.46153846153846
2008-03-07,28.25,1.04,27.163461538461537
2008-03-10,27.74,1.04,26.67307692307692
2008-03-11,28.94,1.04,27.826923076923077
2008-03-12,28.81,1.04,27.701923076923073
2008-03-13,28.95,1.04,27.83653846153846
2008-03-14,28.1,1.04,27.01923076923077
2008-03-17,27.99,1.04,26.913461538461537
2008-03-18,28.53,1.04,27.432692307692307
2008-03-19,28.73,1.04,27.625
2008-03-20,28.83,1.04,27.721153846153843
2008-03-24,29.23,1.04,28.10576923076923
2008-03-25,29.2,1.04,28.076923076923077
2008-03-26,28.82,1.04,27.71153846153846
2008-03-27,28.25,1.04,27.163461538461537
2008-03-28,27.85,1.04,26.778846153846153
2008-03-31,28.54,1.04,27.44230769230769
2008-04-01,29.63,1.04,28.490384615384613
2008-04-02,29.99,1.04,28.83653846153846
2008-04-03,29.88,1.04,28.73076923076923
2008-04-04,29.98,1.57,19.095541401273884
2008-04-07,29.8,1.57,18.980891719745223
2008-04-08,29.6,1.57,18.853503184713375
2008-04-09,29.12,1.57,18.547770700636942
2008-04-10,29.24,1.57,18.62420382165605
2008-04-11,27.92,1.57,17.78343949044586
2008-04-14,28.14,1.57,17.923566878980893
2008-04-15,28.27,1.57,18.00636942675159
2008-04-16,28.87,1.57,18.388535031847134
2008-04-17,28.87,1.57,18.388535031847134
2008-04-18,29.59,1.57,18.84713375796178
2008-04-21,29.09,1.57,18.528662420382165
2008-04-22,28.87,1.57,18.388535031847134
2008-04-23,29.05,1.57,18.503184713375795
2008-04-24,29.39,1.57,18.719745222929937
2008-04-25,29.65,1.57,18.885350318471335
2008-04-28,29.51,1.57,18.796178343949045
2008-04-29,29.6,1.57,18.853503184713375
2008-04-30,29.61,1.57,18.85987261146497
2008-05-01,30.14,1.57,19.197452229299362
2008-05-02,31.01,1.57,19.751592356687897
2008-05-05,30.32,1.57,19.312101910828027
2008-05-06,30.93,1.57,19.700636942675157
2008-05-07,29.72,1.57,18.929936305732483
2008-05-08,29.71,1.57,18.923566878980893
2008-05-09,29.86,1.57,19.019108280254777
2008-05-12,30.19,1.57,19.229299363057326
2008-05-13,30.15,1.57,19.203821656050955
2008-05-14,30.39,1.57,19.35668789808917
2008-05-15,30.67,1.57,19.53503184713376
2008-05-16,30.29,1.57,19.292993630573246
2008-05-19,29.95,1.57,19.076433121019107
2008-05-20,29.78,1.57,18.96815286624204
2008-05-21,28.99,1.57,18.46496815286624
2008-05-22,29.1,1.57,18.53503184713376
2008-05-23,28.58,1.57,18.203821656050955
2008-05-27,29.38,1.57,18.713375796178344
2008-05-28,29.18,1.57,18.585987261146496
2008-05-29,29.64,1.57,18.878980891719745
2008-05-30,29.52,1.57,18.802547770700635
2008-06-02,28.74,1.57,18.305732484076433
2008-06-03,28.64,1.57,18.24203821656051
2008-06-04,29.29,1.57,18.65605095541401
2008-06-05,29.48,1.57,18.777070063694268
2008-06-06,28.12,1.57,17.910828025477706
2008-06-09,28.04,1.57,17.85987261146497
2008-06-10,28.21,1.57,17.96815286624204
2008-06-11,27.36,1.57,17.426751592356688
2008-06-12,27.63,1.57,17.59872611464968
2008-06-13,28.44,1.57,18.11464968152866
2008-06-16,28.3,1.57,18.02547770700637
2008-06-17,27.85,1.57,17.738853503184714
2008-06-18,27.25,1.57,17.35668789808917
2008-06-19,27.15,1.57,17.292993630573246
2008-06-20,26.38,1.57,16.802547770700635
2008-06-23,26.19,1.57,16.681528662420384
2008-06-24,26.07,1.57,16.605095541401273
2008-06-25,26.24,1.57,16.713375796178344
2008-06-26,25.75,1.57,16.401273885350317
2008-06-27,26.12,1.57,16.636942675159236
2008-06-30,26.51,1.57,16.88535031847134
2008-07-01,27.13,1.57,17.280254777070063
2008-07-02,26.17,1.57,16.668789808917197
2008-07-03,26.38,1.57,16.802547770700635
2008-07-07,26.16,1.57,16.662420382165603
2008-07-08,26.58,1.57,16.929936305732483
2008-07-09,26.16,1.57,16.662420382165603
2008-07-10,26.5,1.57,16.878980891719745
2008-07-11,25.73,1.57,16.388535031847134
2008-07-14,25.44,1.57,16.203821656050955
2008-07-15,25.55,1.57,16.273885350318473
2008-07-16,26.77,1.57,17.050955414012737
2008-07-17,27.3,1.57,17.388535031847134
2008-07-18,27.85,1.57,17.738853503184714
2008-07-21,27.88,1.57,17.757961783439487
2008-07-22,28.8,1.57,18.343949044585987
2008-07-23,29.2,1.57,18.59872611464968
2008-07-24,28.59,1.57,18.210191082802545
2008-07-25,28.56,1.57,18.19108280254777
2008-07-28,28.06,1.57,17.872611464968152
2008-07-29,28.74,1.57,18.305732484076433
2008-07-30,28.78,2.15,13.386046511627908
2008-07-31,28.44,2.15,13.227906976744187
2008-08-01,28.75,2.15,13.372093023255815
2008-08-04,28.6,2.15,13.30232558139535
2008-08-05,29.52,2.15,13.730232558139535
2008-08-06,29.32,2.15,13.637209302325582
2008-08-07,29.48,2.15,13.711627906976744
2008-08-08,30.57,2.15,14.218604651162792
2008-08-11,30.77,2.15,14.311627906976744
2008-08-12,30.27,2.15,14.079069767441862
2008-08-13,30.47,2.15,14.172093023255814
2008-08-14,31.06,2.15,14.446511627906977
2008-08-15,31.19,2.15,14.506976744186048
2008-08-18,30.88,2.15,14.362790697674418
2008-08-19,30.36,2.15,14.12093023255814
2008-08-20,30.66,2.15,14.26046511627907
2008-08-21,30.34,2.15,14.111627906976745
2008-08-22,31.06,2.15,14.446511627906977
2008-08-25,30.36,2.15,14.12093023255814
2008-08-26,30.52,2.15,14.195348837209302
2008-08-27,30.81,2.15,14.330232558139535
2008-08-28,31.38,2.15,14.595348837209302
2008-08-29,30.8,2.15,14.325581395348838
2008-09-02,31.11,2.15,14.469767441860466
2008-09-03,31.25,2.15,14.534883720930234
2008-09-04,30.71,2.15,14.283720930232558
2008-09-05,30.56,2.15,14.213953488372093
2008-09-08,31.17,2.15,14.497674418604653
2008-09-09,30.96,2.15,14.4
2008-09-10,31.31,2.15,14.56279069767442
2008-09-11,32.58,2.15,15.153488372093022
2008-09-12,32.84,2.15,15.274418604651165
2008-09-15,32.27,2.15,15.009302325581398
2008-09-16,33.05,2.15,15.372093023255813
2008-09-17,31.72,2.15,14.753488372093024
2008-09-18,31.71,2.15,14.748837209302327
2008-09-19,30.09,2.15,13.995348837209303
2008-09-22,28.97,2.15,13.474418604651163
2008-09-23,28.54,2.15,13.274418604651164
2008-09-24,28.33,2.15,13.17674418604651
2008-09-25,28.32,2.15,13.172093023255815
2008-09-26,29.06,2.15,13.516279069767442
2008-09-29,28.12,2.15,13.079069767441862
2008-09-30,28.71,2.15,13.353488372093024
2008-10-01,28.25,2.15,13.13953488372093
2008-10-02,27.84,2.15,12.948837209302326
2008-10-03,27.15,2.15,12.627906976744185
2008-10-06,26.27,2.15,12.21860465116279
2008-10-07,24.81,0.51,48.647058823529406
2008-10-08,23.95,0.51,46.96078431372549
2008-10-09,22.19,0.51,43.50980392156863
2008-10-10,21.73,0.51,42.6078431372549
2008-10-13,23.38,0.51,45.84313725490196
2008-10-14,22.42,0.51,43.96078431372549
2008-10-15,20.92,0.51,41.01960784313726
2008-10-16,21.61,0.51,42.37254901960784
2008-10-17,21.48,0.51,42.11764705882353
2008-10-20,22.35,0.51,43.82352941176471
2008-10-21,21.68,0.51,42.509803921568626
2008-10-22,20.62,0.51,40.431372549019606
2008-10-23,20.44,0.51,40.07843137254902
2008-10-24,20.24,0.51,39.686274509803916
2008-10-27,19.8,0.51,38.82352941176471
2008-10-28,21.93,0.51,43.0
2008-10-29,22.24,0.51,43.607843137254896
2008-10-30,22.95,0.51,45.0
2008-10-31,23.7,0.51,46.470588235294116
2008-11-03,23.89,0.51,46.84313725490196
2008-11-04,24.74,0.51,48.509803921568626
2008-11-05,23.16,0.51,45.411764705882355
2008-11-06,21.77,0.51,42.68627450980392
2008-11-07,22.34,0.51,43.80392156862745
2008-11-10,22.2,0.51,43.52941176470588
2008-11-11,22.25,0.51,43.627450980392155
2008-11-12,21.34,0.51,41.84313725490196
2008-11-13,22.72,0.51,44.549019607843135
2008-11-14,21.01,0.51,41.19607843137255
2008-11-17,21.02,0.51,41.2156862745098
2008-11-18,21.83,0.51,42.803921568627445
2008-11-19,20.36,0.51,39.92156862745098
2008-11-20,19.89,0.51,39.0
2008-11-21,21.21,0.51,41.588235294117645
2008-11-24,22.62,0.51,44.35294117647059
2008-11-25,22.39,0.51,43.90196078431373
2008-11-26,23.46,0.51,46.0
2008-11-28,24.02,0.51,47.09803921568627
2008-12-01,22.44,0.51,44.0
2008-12-02,22.43,0.51,43.98039215686274
2008-12-03,24.6,0.51,48.23529411764706
2008-12-04,24.12,0.51,47.294117647058826
2008-12-05,24.87,0.51,48.76470588235294
2008-12-08,25.69,0.51,50.372549019607845
2008-12-09,24.89,0.51,48.80392156862745
2008-12-10,24.85,0.51,48.72549019607843
2008-12-11,24.02,0.51,47.09803921568627
2008-12-12,24.88,0.51,48.78431372549019
2008-12-15,24.03,0.51,47.11764705882353
2008-12-16,25.28,0.51,49.568627450980394
2008-12-17,25.7,0.51,50.3921568627451
2008-12-18,25.54,0.51,50.07843137254902
2008-12-19,22.38,0.51,43.88235294117647
2008-12-22,21.39,0.51,41.94117647058824
2008-12-23,21.55,0.51,42.254901960784316
2008-12-24,21.78,0.51,42.70588235294118
2008-12-26,21.82,0.51,42.78431372549019
2008-12-29,21.89,0.51,42.92156862745098
2008-12-30,22.87,0.51,44.84313725490196
2008-12-31,23.23,0.51,45.549019607843135
2009-01-02,23.87,0.51,46.80392156862745
2009-01-05,23.66,0.51,46.3921568627451
2009-01-06,24.35,0.51,47.74509803921569
2009-01-07,23.91,0.51,46.88235294117647
2009-01-08,24.04,0.98,24.53061224489796
2009-01-09,23.31,0.98,23.785714285714285
2009-01-12,23.4,0.98,23.877551020408163
2009-01-13,23.26,0.98,23.734693877551024
2009-01-14,22.57,0.98,23.03061224489796
2009-01-15,23.75,0.98,24.23469387755102
2009-01-16,24.04,0.98,24.53061224489796
2009-01-20,23.46,0.98,23.93877551020408
2009-01-21,23.74,0.98,24.224489795918366
2009-01-22,23.34,0.98,23.816326530612244
2009-01-23,23.13,0.98,23.60204081632653
2009-01-26,23.39,0.98,23.867346938775512
2009-01-27,23.58,0.98,24.06122448979592
2009-01-28,24.32,0.98,24.816326530612244
2009-01-29,23.67,0.98,24.153061224489797
2009-01-30,22.75,0.98,23.214285714285715
2009-02-02,22.2,0.98,22.653061224489797
2009-02-03,22.47,0.98,22.928571428571427
2009-02-04,22.28,0.98,22.73469387755102
2009-02-05,23.04,0.98,23.510204081632654
2009-02-06,23.84,0.98,24.3265306122449
2009-02-09,23.98,0.98,24.46938775510204
2009-02-10,22.85,0.98,23.316326530612248
2009-02-11,23.02,0.98,23.489795918367346
2009-02-12,22.97,0.98,23.43877551020408
2009-02-13,22.93,0.98,23.39795918367347
2009-02-17,22.0,0.98,22.448979591836736
2009-02-18,22.19,0.98,22.642857142857146
2009-02-19,21.89,0.98,22.336734693877553
2009-02-20,21.7,0.98,22.142857142857142
2009-02-23,20.74,0.98,21.163265306122447
2009-02-24,21.02,0.98,21.448979591836736
2009-02-25,20.63,0.98,21.051020408163264
2009-02-26,20.06,0.98,20.46938775510204
2009-02-27,20.29,0.98,20.70408163265306
2009-03-02,19.65,0.98,20.051020408163264
2009-03-03,19.3,0.98,19.69387755102041
2009-03-04,19.46,0.98,19.857142857142858
2009-03-05,18.6,0.98,18.979591836734695
2009-03-06,18.46,0.98,18.836734693877553
2009-03-09,18.15,0.98,18.520408163265305
2009-03-10,19.19,0.98,19.581632653061227
2009-03-11,19.63,0.98,20.03061224489796
2009-03-12,20.6,0.98,21.02040816326531
2009-03-13,20.95,0.98,21.377551020408163
2009-03-16,20.57,0.98,20.98979591836735
2009-03-17,21.2,0.98,21.632653061224488
2009-03-18,21.93,0.98,22.377551020408163
2009-03-19,23.17,0.98,23.642857142857146
2009-03-20,22.94,0.98,23.408163265306126
2009-03-23,24.73,0.98,25.23469387755102
2009-03-24,24.54,0.98,25.04081632653061
2009-03-25,24.7,0.98,25.20408163265306
2009-03-26,25.85,0.98,26.377551020408166
2009-03-27,25.07,0.98,25.581632653061224
2009-03-30,24.39,0.98,24.887755102040817
2009-03-31,24.72,0.98,25.224489795918366
2009-04-01,24.56,0.98,25.06122448979592
2009-04-02,25.58,0.98,26.10204081632653
2009-04-03,25.59,0.98,26.112244897959183
2009-04-06,25.54,0.98,26.06122448979592
2009-04-07,24.74,0.98,25.24489795918367
2009-04-08,24.96,1.45,17.21379310344828
2009-04-09,25.93,1.45,17.882758620689657
2009-04-13,25.74,1.45,17.751724137931035
2009-04-14,25.11,1.45,17.317241379310346
2009-04-15,25.75,1.45,17.758620689655174
2009-04-16,26.44,1.45,18.23448275862069
2009-04-17,26.52,1.45,18.289655172413795
2009-04-20,25.75,1.45,17.758620689655174
2009-04-21,26.21,1.45,18.075862068965517
2009-04-22,26.32,1.45,18.151724137931037
2009-04-23,26.34,1.45,18.165517241379312
2009-04-24,26.83,1.45,18.50344827586207
2009-04-27,26.24,1.45,18.09655172413793
2009-04-28,25.92,1.45,17.875862068965517
2009-04-29,25.84,1.45,17.820689655172416
2009-04-30,25.66,1.45,17.696551724137933
2009-05-01,25.75,1.45,17.758620689655174
2009-05-04,25.82,1.45,17.80689655172414
2009-05-05,25.92,1.45,17.875862068965517
2009-05-06,25.82,1.45,17.80689655172414
2009-05-07,25.67,1.45,17.70344827586207
2009-05-08,26.03,1.45,17.951724137931034
2009-05-11,25.68,1.45,17.71034482758621
2009-05-12,25.45,1.45,17.551724137931036
2009-05-13,24.81,1.45,17.110344827586207
2009-05-14,25.1,1.45,17.31034482758621
2009-05-15,24.94,1.45,17.200000000000003
2009-05-18,25.6,1.45,17.655172413793103
2009-05-19,25.58,1.45,17.641379310344828
2009-05-20,25.35,1.45,17.48275862068966
2009-05-21,24.66,1.45,17.00689655172414
2009-05-22,24.56,1.45,16.93793103448276
2009-05-26,25.19,1.45,17.37241379310345
2009-05-27,24.68,1.45,17.020689655172415
2009-05-28,24.61,1.45,16.97241379310345
2009-05-29,23.29,1.45,16.06206896551724
2009-06-01,23.48,1.45,16.193103448275863
2009-06-02,23.17,1.45,15.979310344827589
2009-06-03,22.68,1.45,15.641379310344828
