date,GRMN,GRMN_EPS,PE Ratio
2018-07-12,63.07,0.69,91.40579710144928
2018-07-13,63.23,0.69,91.6376811594203
2018-07-16,63.44,0.69,91.94202898550725
2018-07-17,64.06,0.69,92.84057971014494
2018-07-18,64.05,0.69,92.82608695652175
2018-07-19,65.03,0.69,94.24637681159422
2018-07-20,64.55,0.69,93.55072463768116
2018-07-23,63.87,0.69,92.56521739130436
2018-07-24,63.48,0.69,92.0
2018-07-25,63.41,0.69,91.89855072463769
2018-07-26,63.61,0.69,92.18840579710145
2018-07-27,62.93,0.69,91.20289855072464
2018-07-30,61.9,0.69,89.71014492753623
2018-07-31,62.45,0.69,90.50724637681161
2018-08-01,64.5,1.01,63.86138613861386
2018-08-02,64.53,1.01,63.89108910891089
2018-08-03,64.91,1.01,64.26732673267327
2018-08-06,64.55,1.01,63.91089108910891
2018-08-07,64.84,1.01,64.1980198019802
2018-08-08,64.43,1.01,63.7920792079208
2018-08-09,64.67,1.01,64.02970297029704
2018-08-10,63.83,1.01,63.198019801980195
2018-08-13,63.54,1.01,62.91089108910891
2018-08-14,64.18,1.01,63.54455445544555
2018-08-15,63.64,1.01,63.00990099009901
2018-08-16,64.46,1.01,63.821782178217816
2018-08-17,65.35,1.01,64.7029702970297
2018-08-20,64.7,1.01,64.05940594059406
2018-08-21,64.94,1.01,64.29702970297029
2018-08-22,64.97,1.01,64.32673267326733
2018-08-23,65.0,1.01,64.35643564356435
2018-08-24,64.74,1.01,64.0990099009901
2018-08-27,65.72,1.01,65.06930693069307
2018-08-28,66.38,1.01,65.72277227722772
2018-08-29,68.11,1.01,67.43564356435644
2018-08-30,67.72,1.01,67.04950495049505
2018-08-31,68.14,1.01,67.46534653465346
2018-09-04,67.99,1.01,67.31683168316832
2018-09-05,68.72,1.01,68.03960396039604
2018-09-06,69.03,1.01,68.34653465346534
2018-09-07,67.92,1.01,67.24752475247524
2018-09-10,68.03,1.01,67.35643564356435
2018-09-11,68.4,1.01,67.72277227722773
2018-09-12,68.45,1.01,67.77227722772277
2018-09-13,68.61,1.01,67.93069306930693
2018-09-14,68.72,1.01,68.03960396039604
2018-09-17,68.34,1.01,67.66336633663367
2018-09-18,68.98,1.01,68.2970297029703
2018-09-19,69.19,1.01,68.5049504950495
2018-09-20,69.71,1.01,69.01980198019801
2018-09-21,70.04,1.01,69.34653465346535
2018-09-24,69.68,1.01,68.990099009901
2018-09-25,69.62,1.01,68.93069306930694
2018-09-26,69.57,1.01,68.88118811881188
2018-09-27,69.59,1.01,68.9009900990099
2018-09-28,70.05,1.01,69.35643564356435
2018-10-01,69.85,1.01,69.15841584158416
2018-10-02,69.46,1.01,68.77227722772277
2018-10-03,69.4,1.01,68.71287128712872
2018-10-04,69.14,1.01,68.45544554455445
2018-10-05,68.6,1.01,67.92079207920791
2018-10-08,67.85,1.01,67.17821782178217
2018-10-09,67.23,1.01,66.56435643564357
2018-10-10,64.6,1.01,63.96039603960396
2018-10-11,62.97,1.01,62.34653465346535
2018-10-12,62.59,1.01,61.97029702970298
2018-10-15,62.18,1.01,61.56435643564356
2018-10-16,63.13,1.01,62.504950495049506
2018-10-17,63.05,1.01,62.42574257425742
2018-10-18,62.29,1.01,61.67326732673267
2018-10-19,61.97,1.01,61.35643564356435
2018-10-22,62.61,1.01,61.99009900990099
2018-10-23,62.56,1.01,61.94059405940594
2018-10-24,61.49,1.01,60.881188118811885
2018-10-25,62.15,1.01,61.53465346534653
2018-10-26,61.56,1.01,60.95049504950495
2018-10-29,61.77,1.01,61.15841584158416
2018-10-30,63.05,1.01,62.42574257425742
2018-10-31,66.16,0.97,68.20618556701031
2018-11-01,67.42,0.97,69.50515463917526
2018-11-02,66.15,0.97,68.1958762886598
2018-11-05,64.85,0.97,66.85567010309278
2018-11-06,64.56,0.97,66.55670103092784
2018-11-07,65.74,0.97,67.77319587628865
2018-11-08,66.58,0.97,68.63917525773196
2018-11-09,66.11,0.97,68.15463917525773
2018-11-12,65.65,0.97,67.68041237113403
2018-11-13,64.98,0.97,66.9896907216495
2018-11-14,64.21,0.97,66.19587628865979
2018-11-15,65.22,0.97,67.23711340206185
2018-11-16,65.48,0.97,67.50515463917526
2018-11-19,64.84,0.97,66.84536082474227
2018-11-20,64.38,0.97,66.37113402061856
2018-11-21,65.12,0.97,67.1340206185567
2018-11-23,64.99,0.97,67.0
2018-11-26,65.87,0.97,67.90721649484537
2018-11-27,65.36,0.97,67.38144329896907
2018-11-28,66.38,0.97,68.43298969072164
2018-11-29,65.98,0.97,68.02061855670104
2018-11-30,66.66,0.97,68.72164948453609
2018-12-03,68.57,0.97,70.69072164948453
2018-12-04,66.4,0.97,68.4536082474227
2018-12-06,65.03,0.97,67.04123711340206
2018-12-07,64.68,0.97,66.68041237113403
2018-12-10,64.93,0.97,66.93814432989691
2018-12-11,65.39,0.97,67.41237113402062
2018-12-12,66.27,0.97,68.31958762886597
2018-12-13,66.1,0.97,68.14432989690721
2018-12-14,65.14,0.97,67.15463917525773
2018-12-17,63.11,0.97,65.0618556701031
2018-12-18,63.56,0.97,65.5257731958763
2018-12-19,62.18,0.97,64.10309278350516
2018-12-20,62.12,0.97,64.04123711340206
2018-12-21,61.33,0.97,63.22680412371134
2018-12-24,60.55,0.97,62.422680412371136
2018-12-26,62.2,0.97,64.12371134020619
2018-12-27,62.96,0.97,64.90721649484536
2018-12-28,62.82,0.97,64.76288659793815
2018-12-31,63.32,0.97,65.27835051546391
2019-01-02,62.52,0.97,64.45360824742268
2019-01-03,61.39,0.97,63.28865979381443
2019-01-04,63.72,0.97,65.69072164948453
2019-01-07,64.18,0.97,66.16494845360826
2019-01-08,64.78,0.97,66.78350515463917
2019-01-09,65.68,0.97,67.71134020618558
2019-01-10,66.05,0.97,68.09278350515464
2019-01-11,66.57,0.97,68.62886597938144
2019-01-14,65.76,0.97,67.79381443298969
2019-01-15,66.26,0.97,68.30927835051547
2019-01-16,66.68,0.97,68.74226804123712
2019-01-17,67.04,0.97,69.11340206185568
2019-01-18,67.9,0.97,70.00000000000001
2019-01-22,67.39,0.97,69.47422680412372
2019-01-23,67.64,0.97,69.7319587628866
2019-01-24,68.02,0.97,70.12371134020619
2019-01-25,68.58,0.97,70.70103092783505
2019-01-28,67.63,0.97,69.72164948453607
2019-01-29,68.68,0.97,70.80412371134021
2019-01-30,69.1,0.97,71.23711340206185
2019-01-31,69.18,0.97,71.31958762886599
2019-02-01,69.34,0.97,71.48453608247424
2019-02-04,69.57,0.97,71.72164948453607
2019-02-05,69.64,0.97,71.79381443298969
2019-02-06,69.77,0.97,71.9278350515464
2019-02-07,69.58,0.97,71.73195876288659
2019-02-08,70.26,0.97,72.43298969072166
2019-02-11,70.55,0.97,72.73195876288659
2019-02-12,71.55,0.97,73.76288659793815
2019-02-13,71.4,0.97,73.60824742268042
2019-02-14,71.39,0.97,73.5979381443299
2019-02-15,71.62,0.97,73.83505154639175
2019-02-19,70.97,0.97,73.16494845360825
2019-02-20,83.06,1.01,82.23762376237624
2019-02-21,82.42,1.01,81.60396039603961
2019-02-22,83.07,1.01,82.24752475247524
2019-02-25,83.55,1.01,82.72277227722772
2019-02-26,83.65,1.01,82.82178217821783
2019-02-27,84.17,1.01,83.33663366336634
2019-02-28,83.97,1.01,83.13861386138613
2019-03-01,84.69,1.01,83.85148514851485
2019-03-04,84.74,1.01,83.90099009900989
2019-03-05,83.97,1.01,83.13861386138613
2019-03-06,83.49,1.01,82.66336633663366
2019-03-07,83.01,1.01,82.1881188118812
2019-03-08,82.68,1.01,81.86138613861387
2019-03-11,83.86,1.01,83.02970297029702
2019-03-12,84.53,1.01,83.6930693069307
2019-03-13,83.94,1.01,83.10891089108911
2019-03-14,83.04,1.01,82.21782178217822
2019-03-15,83.25,1.01,82.42574257425743
2019-03-18,83.95,1.01,83.11881188118812
2019-03-19,83.68,1.01,82.85148514851485
2019-03-20,84.22,1.01,83.38613861386139
2019-03-21,84.59,1.01,83.75247524752476
2019-03-22,83.58,1.01,82.75247524752476
2019-03-25,84.14,1.01,83.3069306930693
2019-03-26,85.22,1.01,84.37623762376238
2019-03-27,85.89,1.01,85.03960396039604
2019-03-28,85.61,1.01,84.76237623762376
2019-03-29,86.35,1.01,85.49504950495049
2019-04-01,87.88,1.01,87.009900990099
2019-04-02,88.25,1.01,87.37623762376238
2019-04-03,88.56,1.01,87.68316831683168
2019-04-04,88.2,1.01,87.32673267326733
2019-04-05,88.17,1.01,87.29702970297029
2019-04-08,89.1,1.01,88.2178217821782
2019-04-09,88.23,1.01,87.35643564356435
2019-04-10,88.8,1.01,87.92079207920791
2019-04-11,89.01,1.01,88.12871287128714
2019-04-12,88.95,1.01,88.06930693069307
2019-04-15,88.66,1.01,87.78217821782178
2019-04-16,87.77,1.01,86.9009900990099
2019-04-17,86.19,1.01,85.33663366336633
2019-04-18,86.53,1.01,85.67326732673267
2019-04-22,86.07,1.01,85.2178217821782
2019-04-23,86.94,1.01,86.07920792079207
2019-04-24,86.62,1.01,85.76237623762377
2019-04-25,85.71,1.01,84.86138613861385
2019-04-26,85.8,1.01,84.95049504950495
2019-04-29,85.46,1.01,84.61386138613861
2019-04-30,85.74,1.01,84.89108910891089
2019-05-01,80.06,0.74,108.1891891891892
2019-05-02,78.76,0.74,106.43243243243244
2019-05-03,79.55,0.74,107.5
2019-05-06,79.31,0.74,107.17567567567568
2019-05-07,78.37,0.74,105.90540540540542
2019-05-08,78.68,0.74,106.32432432432434
2019-05-09,78.56,0.74,106.16216216216216
2019-05-10,79.31,0.74,107.17567567567568
2019-05-13,77.28,0.74,104.43243243243244
2019-05-14,77.99,0.74,105.39189189189189
2019-05-15,79.03,0.74,106.7972972972973
2019-05-16,79.41,0.74,107.3108108108108
2019-05-17,78.14,0.74,105.5945945945946
2019-05-20,77.26,0.74,104.40540540540542
2019-05-21,77.7,0.74,105.0
2019-05-22,77.23,0.74,104.36486486486487
2019-05-23,77.3,0.74,104.45945945945945
2019-05-24,77.65,0.74,104.93243243243244
2019-05-28,76.86,0.74,103.86486486486487
2019-05-29,76.38,0.74,103.21621621621621
2019-05-30,77.24,0.74,104.37837837837837
2019-05-31,76.48,0.74,103.35135135135135
2019-06-03,76.69,0.74,103.63513513513513
2019-06-04,78.29,0.74,105.7972972972973
2019-06-05,78.46,0.74,106.02702702702702
2019-06-06,78.37,0.74,105.90540540540542
2019-06-07,78.95,0.74,106.6891891891892
2019-06-10,80.17,0.74,108.33783783783784
2019-06-11,80.21,0.74,108.39189189189189
2019-06-12,80.68,0.74,109.02702702702703
2019-06-13,80.49,0.74,108.77027027027026
2019-06-14,79.79,0.74,107.82432432432434
2019-06-17,79.96,0.74,108.05405405405405
2019-06-18,80.85,0.74,109.25675675675674
2019-06-19,81.62,0.74,110.2972972972973
2019-06-20,81.74,0.74,110.45945945945945
2019-06-21,81.21,0.74,109.74324324324324
2019-06-24,81.32,0.74,109.89189189189189
2019-06-25,80.19,0.74,108.36486486486486
2019-06-26,80.23,0.74,108.41891891891892
2019-06-27,80.27,0.74,108.47297297297297
2019-06-28,79.8,0.74,107.83783783783784
2019-07-01,79.89,0.74,107.95945945945947
2019-07-02,80.03,0.74,108.14864864864865
2019-07-03,80.56,0.74,108.86486486486487
2019-07-05,79.75,0.74,107.77027027027027
2019-07-08,79.45,0.74,107.36486486486487
2019-07-09,79.14,0.74,106.94594594594595
2019-07-10,78.74,0.74,106.4054054054054
2019-07-11,78.99,0.74,106.74324324324324
2019-07-12,79.79,0.74,107.82432432432434
2019-07-15,79.83,0.74,107.87837837837837
2019-07-16,81.06,0.74,109.54054054054055
2019-07-17,81.12,0.74,109.62162162162163
2019-07-18,82.0,0.74,110.8108108108108
2019-07-19,81.08,0.74,109.56756756756756
2019-07-22,80.82,0.74,109.21621621621621
2019-07-23,80.37,0.74,108.60810810810811
2019-07-24,79.49,0.74,107.41891891891892
2019-07-25,78.54,0.74,106.13513513513514
2019-07-26,78.29,0.74,105.7972972972973
2019-07-29,78.62,0.74,106.24324324324326
2019-07-30,76.6,0.74,103.5135135135135
2019-07-31,78.59,1.18,66.60169491525424
2019-08-01,76.74,1.18,65.03389830508475
2019-08-02,75.69,1.18,64.14406779661017
2019-08-05,75.35,1.18,63.85593220338983
2019-08-06,76.65,1.18,64.95762711864407
2019-08-07,77.26,1.18,65.47457627118645
2019-08-08,78.65,1.18,66.65254237288137
2019-08-09,79.04,1.18,66.98305084745763
2019-08-12,77.8,1.18,65.9322033898305
2019-08-13,79.09,1.18,67.02542372881356
2019-08-14,76.51,1.18,64.83898305084746
2019-08-15,76.78,1.18,65.0677966101695
2019-08-16,77.17,1.18,65.39830508474577
2019-08-19,78.19,1.18,66.26271186440678
2019-08-20,78.7,1.18,66.69491525423729
2019-08-21,80.12,1.18,67.89830508474577
2019-08-22,80.28,1.18,68.03389830508475
2019-08-23,78.36,1.18,66.40677966101696
2019-08-26,78.96,1.18,66.91525423728814
2019-08-27,79.81,1.18,67.63559322033899
2019-08-28,80.35,1.18,68.09322033898304
2019-08-29,80.92,1.18,68.57627118644068
2019-08-30,81.57,1.18,69.12711864406779
2019-09-03,81.21,1.18,68.82203389830508
2019-09-04,82.55,1.18,69.95762711864407
2019-09-05,83.05,1.18,70.38135593220339
2019-09-06,83.46,1.18,70.72881355932203
2019-09-09,85.14,1.18,72.15254237288136
2019-09-10,83.91,1.18,71.11016949152543
2019-09-11,84.16,1.18,71.32203389830508
2019-09-12,85.52,1.18,72.47457627118644
2019-09-13,85.34,1.18,72.3220338983051
2019-09-16,85.07,1.18,72.09322033898304
2019-09-17,85.21,1.18,72.21186440677965
2019-09-18,85.93,1.18,72.8220338983051
2019-09-19,85.49,1.18,72.44915254237289
2019-09-20,85.03,1.18,72.05932203389831
2019-09-23,84.48,1.18,71.59322033898306
2019-09-24,83.8,1.18,71.01694915254238
2019-09-25,84.21,1.18,71.36440677966101
2019-09-26,84.36,1.18,71.49152542372882
2019-09-27,84.81,1.18,71.87288135593221
2019-09-30,84.69,1.18,71.77118644067797
2019-10-01,84.49,1.18,71.60169491525424
2019-10-02,82.9,1.18,70.2542372881356
2019-10-03,83.62,1.18,70.86440677966102
2019-10-04,84.97,1.18,72.00847457627118
2019-10-07,84.64,1.18,71.72881355932203
2019-10-08,83.29,1.18,70.58474576271188
2019-10-09,84.61,1.18,71.70338983050848
2019-10-10,85.61,1.18,72.55084745762713
2019-10-11,87.08,1.18,73.79661016949153
2019-10-14,86.62,1.18,73.40677966101696
2019-10-15,86.3,1.18,73.13559322033899
2019-10-16,87.21,1.18,73.90677966101694
2019-10-17,87.49,1.18,74.14406779661017
2019-10-18,87.46,1.18,74.11864406779661
2019-10-21,87.06,1.18,73.77966101694916
2019-10-22,87.42,1.18,74.08474576271188
2019-10-23,86.57,1.18,73.36440677966101
2019-10-24,86.39,1.18,73.21186440677967
2019-10-25,87.23,1.18,73.92372881355934
2019-10-28,87.65,1.18,74.27966101694916
2019-10-29,87.91,1.18,74.5
2019-10-30,96.35,1.2,80.29166666666667
2019-10-31,93.75,1.2,78.125
2019-11-01,94.46,1.2,78.71666666666667
2019-11-04,94.23,1.2,78.525
2019-11-05,93.29,1.2,77.74166666666667
2019-11-06,93.22,1.2,77.68333333333334
2019-11-07,94.96,1.2,79.13333333333333
2019-11-08,95.89,1.2,79.90833333333333
2019-11-11,96.8,1.2,80.66666666666667
2019-11-12,96.11,1.2,80.09166666666667
2019-11-13,95.89,1.2,79.90833333333333
2019-11-14,96.75,1.2,80.625
2019-11-15,95.65,1.2,79.70833333333334
2019-11-18,96.1,1.2,80.08333333333333
2019-11-19,96.92,1.2,80.76666666666667
2019-11-20,96.88,1.2,80.73333333333333
2019-11-21,98.08,1.2,81.73333333333333
2019-11-22,97.2,1.2,81.0
2019-11-25,97.66,1.2,81.38333333333334
2019-11-26,98.29,1.2,81.90833333333335
2019-11-27,98.14,1.2,81.78333333333333
2019-11-29,97.69,1.2,81.40833333333333
2019-12-02,96.92,1.2,80.76666666666667
2019-12-03,96.49,1.2,80.40833333333333
2019-12-04,96.25,1.2,80.20833333333334
2019-12-05,95.6,1.2,79.66666666666667
2019-12-06,96.52,1.2,80.43333333333334
2019-12-09,97.0,1.2,80.83333333333334
2019-12-10,96.71,1.2,80.59166666666667
2019-12-11,97.59,1.2,81.325
2019-12-12,97.78,1.2,81.48333333333333
2019-12-13,97.43,1.2,81.19166666666668
2019-12-16,97.79,1.2,81.49166666666667
2019-12-17,97.88,1.2,81.56666666666666
2019-12-18,97.47,1.2,81.22500000000001
2019-12-19,97.64,1.2,81.36666666666667
2019-12-20,98.68,1.2,82.23333333333335
2019-12-23,98.59,1.2,82.15833333333335
2019-12-24,98.44,1.2,82.03333333333333
2019-12-26,98.07,1.2,81.725
2019-12-27,98.52,1.2,82.1
2019-12-30,97.95,1.2,81.625
2019-12-31,97.56,1.2,81.30000000000001
2020-01-02,98.34,1.2,81.95
2020-01-03,97.71,1.2,81.425
2020-01-06,97.69,1.2,81.40833333333333
2020-01-07,97.54,1.2,81.28333333333335
2020-01-08,97.0,1.2,80.83333333333334
2020-01-09,97.4,1.2,81.16666666666667
2020-01-10,96.5,1.2,80.41666666666667
2020-01-13,97.59,1.2,81.325
2020-01-14,97.29,1.2,81.075
2020-01-15,97.19,1.2,80.99166666666667
2020-01-16,98.47,1.2,82.05833333333334
2020-01-17,99.04,1.2,82.53333333333335
2020-01-21,100.59,1.2,83.825
2020-01-22,100.22,1.2,83.51666666666667
2020-01-23,100.56,1.2,83.80000000000001
2020-01-24,99.59,1.2,82.99166666666667
2020-01-27,98.43,1.2,82.025
2020-01-28,101.92,1.2,84.93333333333334
2020-01-29,100.53,1.2,83.775
2020-01-30,99.32,1.2,82.76666666666667
2020-01-31,96.95,1.2,80.79166666666667
2020-02-03,98.12,1.2,81.76666666666668
2020-02-04,98.85,1.2,82.375
2020-02-05,98.04,1.2,81.7
2020-02-06,97.85,1.2,81.54166666666667
2020-02-07,96.2,1.2,80.16666666666667
2020-02-10,97.71,1.2,81.425
2020-02-11,98.04,1.2,81.7
2020-02-12,97.81,1.2,81.50833333333334
2020-02-13,98.3,1.2,81.91666666666667
2020-02-14,98.18,1.2,81.81666666666668
2020-02-18,97.12,1.2,80.93333333333334
2020-02-19,103.67,1.89,54.851851851851855
2020-02-20,99.81,1.89,52.80952380952381
2020-02-21,96.58,1.89,51.1005291005291
2020-02-24,95.36,1.89,50.455026455026456
2020-02-25,92.0,1.89,48.67724867724868
2020-02-26,90.38,1.89,47.82010582010582
2020-02-27,89.28,1.89,47.23809523809524
2020-02-28,88.39,1.89,46.76719576719577
2020-03-02,93.47,1.89,49.455026455026456
2020-03-03,90.07,1.89,47.65608465608466
2020-03-04,93.41,1.89,49.423280423280424
2020-03-05,89.38,1.89,47.29100529100529
2020-03-06,87.52,1.89,46.30687830687831
2020-03-09,81.16,1.89,42.94179894179894
2020-03-10,84.42,1.89,44.66666666666667
2020-03-11,80.51,1.89,42.5978835978836
2020-03-12,72.88,1.89,38.560846560846564
2020-03-13,77.34,1.89,40.920634920634924
2020-03-16,70.85,1.89,37.48677248677249
2020-03-17,73.93,1.89,39.11640211640212
2020-03-18,71.71,1.89,37.94179894179894
2020-03-19,70.11,1.89,37.095238095238095
2020-03-20,66.03,1.89,34.93650793650794
2020-03-23,63.63,1.89,33.66666666666667
2020-03-24,70.37,1.89,37.232804232804234
2020-03-25,71.71,1.89,37.94179894179894
2020-03-26,74.23,1.89,39.27513227513228
2020-03-27,73.53,1.89,38.904761904761905
2020-03-30,76.69,1.89,40.576719576719576
2020-03-31,74.96,1.89,39.66137566137566
2020-04-01,71.41,1.89,37.783068783068785
2020-04-02,73.46,1.89,38.86772486772487
2020-04-03,71.56,1.89,37.86243386243387
2020-04-06,75.44,1.89,39.91534391534392
2020-04-07,74.23,1.89,39.27513227513228
2020-04-08,77.36,1.89,40.93121693121693
2020-04-09,78.65,1.89,41.61375661375662
2020-04-13,77.82,1.89,41.17460317460317
2020-04-14,81.99,1.89,43.38095238095238
2020-04-15,77.93,1.89,41.23280423280424
2020-04-16,78.66,1.89,41.61904761904762
2020-04-17,82.11,1.89,43.44444444444444
2020-04-20,80.05,1.89,42.354497354497354
2020-04-21,78.04,1.89,41.2910052910053
2020-04-22,78.96,1.89,41.77777777777778
2020-04-23,79.3,1.89,41.957671957671955
2020-04-24,78.92,1.89,41.75661375661376
2020-04-27,80.74,1.89,42.71957671957672
2020-04-28,83.4,1.89,44.126984126984134
2020-04-29,82.91,0.84,98.70238095238095
2020-04-30,81.16,0.84,96.61904761904762
2020-05-01,79.81,0.84,95.01190476190477
2020-05-04,79.72,0.84,94.90476190476191
2020-05-05,80.76,0.84,96.14285714285715
2020-05-06,78.73,0.84,93.72619047619048
2020-05-07,78.04,0.84,92.90476190476191
2020-05-08,81.34,0.84,96.83333333333334
2020-05-11,80.83,0.84,96.22619047619048
2020-05-12,79.42,0.84,94.54761904761905
2020-05-13,78.17,0.84,93.05952380952381
2020-05-14,77.3,0.84,92.02380952380952
2020-05-15,78.03,0.84,92.89285714285715
2020-05-18,81.89,0.84,97.48809523809524
2020-05-19,82.05,0.84,97.67857142857143
2020-05-20,83.87,0.84,99.8452380952381
2020-05-21,84.2,0.84,100.23809523809524
2020-05-22,83.89,0.84,99.86904761904762
2020-05-26,86.63,0.84,103.13095238095238
2020-05-27,88.13,0.84,104.91666666666667
2020-05-28,90.91,0.84,108.22619047619048
2020-05-29,90.17,0.84,107.3452380952381
2020-06-01,90.54,0.84,107.78571428571429
2020-06-02,92.44,0.84,110.04761904761905
2020-06-03,95.72,0.84,113.95238095238095
2020-06-04,93.27,0.84,111.03571428571429
2020-06-05,96.53,0.84,114.91666666666667
2020-06-08,99.3,0.84,118.21428571428571
2020-06-09,98.13,0.84,116.82142857142857
2020-06-10,96.94,0.84,115.40476190476191
2020-06-11,91.42,0.84,108.83333333333334
2020-06-12,91.67,0.84,109.1309523809524
2020-06-15,93.57,0.84,111.39285714285714
2020-06-16,95.07,0.84,113.17857142857143
2020-06-17,95.970001,0.84,114.25000119047618
2020-06-18,95.18,0.84,113.30952380952382
2020-06-19,98.339996,0.84,117.07142380952381
2020-06-22,97.529999,0.84,116.10714166666668
2020-06-23,97.730003,0.84,116.34524166666667
2020-06-24,95.290001,0.84,113.44047738095239
2020-06-25,96.230003,0.84,114.55952738095237
2020-06-26,94.860001,0.84,112.92857261904761
2020-06-29,96.150002,0.84,114.4642880952381
2020-06-30,97.5,0.84,116.07142857142857
2020-07-01,97.129997,0.84,115.63094880952382
2020-07-02,97.529999,0.84,116.10714166666668
2020-07-06,99.080002,0.84,117.95238333333333
2020-07-07,98.720001,0.84,117.52381071428572
2020-07-08,98.18,0.84,116.8809523809524
2020-07-09,96.919998,0.84,115.38095000000001
2020-07-10,97.089996,0.84,115.58332857142858
2020-07-13,96.489998,0.84,114.86904523809524
2020-07-14,97.839996,0.84,116.47618571428572
2020-07-15,99.449997,0.84,118.39285357142857
2020-07-16,101.040001,0.84,120.28571547619049
2020-07-17,100.419998,0.84,119.54761666666668
2020-07-20,100.199997,0.84,119.28571071428571
2020-07-21,99.809998,0.84,118.82142619047619
2020-07-22,101.349998,0.84,120.65475952380953
2020-07-23,100.199997,0.84,119.28571071428571
2020-07-24,96.739998,0.84,115.16666428571429
2020-07-27,100.290001,0.84,119.39285833333334
2020-07-28,99.360001,0.84,118.28571547619048
2020-07-29,98.779999,0.97,101.83505051546392
2020-07-30,100.010002,0.97,103.10309484536083
2020-07-31,98.589996,0.97,101.63917113402061
2020-08-03,99.970001,0.97,103.06185670103093
2020-08-04,99.940002,0.97,103.03092989690722
2020-08-05,102.360001,0.97,105.52577422680412
2020-08-06,102.330002,0.97,105.49484742268041
