date,DUK,DUK_EPS,PE Ratio
2009-09-22,47.13,0.7,67.32857142857144
2009-09-23,47.16,0.7,67.37142857142857
2009-09-24,47.43,0.7,67.75714285714287
2009-09-25,47.49,0.7,67.84285714285716
2009-09-28,47.82,0.7,68.31428571428572
2009-09-29,47.58,0.7,67.97142857142858
2009-09-30,47.22,0.7,67.45714285714286
2009-10-01,46.83,0.7,66.9
2009-10-02,46.14,0.7,65.91428571428573
2009-10-05,46.53,0.7,66.47142857142858
2009-10-06,46.86,0.7,66.94285714285715
2009-10-07,47.04,0.7,67.2
2009-10-08,46.77,0.7,66.81428571428572
2009-10-09,46.8,0.7,66.85714285714286
2009-10-12,46.92,0.7,67.02857142857144
2009-10-13,46.83,0.7,66.9
2009-10-14,47.34,0.7,67.62857142857143
2009-10-15,47.55,0.7,67.92857142857143
2009-10-16,47.37,0.7,67.67142857142858
2009-10-19,47.94,0.7,68.48571428571428
2009-10-20,47.85,0.7,68.35714285714286
2009-10-21,48.45,0.7,69.21428571428572
2009-10-22,48.57,0.7,69.38571428571429
2009-10-23,48.3,0.7,69.0
2009-10-26,47.82,0.7,68.31428571428572
2009-10-27,47.7,0.7,68.14285714285715
2009-10-28,47.52,0.7,67.8857142857143
2009-10-29,48.33,0.7,69.04285714285714
2009-10-30,47.46,0.7,67.80000000000001
2009-11-02,47.34,0.7,67.62857142857143
2009-11-03,47.16,0.7,67.37142857142857
2009-11-04,47.4,0.7,67.71428571428572
2009-11-05,48.15,0.7,68.78571428571429
2009-11-06,48.15,0.7,68.78571428571429
2009-11-09,48.93,0.7,69.9
2009-11-10,48.54,0.7,69.34285714285714
2009-11-11,48.42,0.7,69.17142857142858
2009-11-12,48.03,0.7,68.61428571428571
2009-11-13,48.12,0.7,68.74285714285715
2009-11-16,48.6,0.7,69.42857142857143
2009-11-17,48.57,0.7,69.38571428571429
2009-11-18,48.48,0.7,69.25714285714285
2009-11-19,48.3,0.7,69.0
2009-11-20,48.66,0.7,69.51428571428572
2009-11-23,49.38,0.7,70.54285714285714
2009-11-24,49.68,0.7,70.97142857142858
2009-11-25,50.25,0.7,71.78571428571429
2009-11-27,50.07,0.7,71.52857142857144
2009-11-30,50.04,0.7,71.4857142857143
2009-12-01,51.33,0.7,73.32857142857144
2009-12-02,51.75,0.7,73.92857142857143
2009-12-03,51.81,0.7,74.01428571428572
2009-12-04,51.42,0.7,73.45714285714287
2009-12-07,52.14,0.7,74.4857142857143
2009-12-08,52.35,0.7,74.78571428571429
2009-12-09,52.35,0.7,74.78571428571429
2009-12-10,53.01,0.7,75.72857142857143
2009-12-11,53.43,0.7,76.32857142857144
2009-12-14,53.1,0.7,75.85714285714286
2009-12-15,52.95,0.7,75.64285714285715
2009-12-16,52.65,0.7,75.21428571428572
2009-12-17,51.99,0.7,74.27142857142857
2009-12-18,52.17,0.7,74.52857142857144
2009-12-21,52.11,0.7,74.44285714285715
2009-12-22,51.78,0.7,73.97142857142858
2009-12-23,51.72,0.7,73.88571428571429
2009-12-24,51.81,0.7,74.01428571428572
2009-12-28,52.02,0.7,74.31428571428572
2009-12-29,52.17,0.7,74.52857142857144
2009-12-30,52.26,0.7,74.65714285714286
2009-12-31,51.63,0.7,73.75714285714287
2010-01-04,50.91,0.7,72.72857142857143
2010-01-05,50.07,0.7,71.52857142857144
2010-01-06,50.25,0.7,71.78571428571429
2010-01-07,50.49,0.7,72.12857142857143
2010-01-08,50.52,0.7,72.17142857142858
2010-01-11,51.03,0.7,72.9
2010-01-12,51.09,0.7,72.9857142857143
2010-01-13,51.21,0.7,73.15714285714286
2010-01-14,51.21,0.7,73.15714285714286
2010-01-15,50.7,0.7,72.42857142857143
2010-01-19,51.27,0.7,73.24285714285715
2010-01-20,50.79,0.7,72.55714285714286
2010-01-21,50.04,0.7,71.4857142857143
2010-01-22,49.65,0.7,70.92857142857143
2010-01-25,49.98,0.7,71.4
2010-01-26,50.43,0.7,72.04285714285714
2010-01-27,50.22,0.7,71.74285714285715
2010-01-28,49.86,0.7,71.22857142857143
2010-01-29,49.59,0.7,70.84285714285716
2010-02-01,49.95,0.7,71.35714285714286
2010-02-02,50.28,0.7,71.82857142857144
2010-02-03,49.92,0.7,71.31428571428572
2010-02-04,49.11,0.7,70.15714285714286
2010-02-05,48.96,0.7,69.94285714285715
2010-02-08,48.96,0.7,69.94285714285715
2010-02-09,49.68,0.7,70.97142857142858
2010-02-10,48.66,0.7,69.51428571428572
2010-02-11,48.63,0.7,69.47142857142858
2010-02-12,48.45,0.7,69.21428571428572
2010-02-16,48.75,0.7,69.64285714285715
2010-02-17,48.54,0.7,69.34285714285714
2010-02-18,48.99,0.7,69.9857142857143
2010-02-19,49.83,0.7,71.18571428571428
2010-02-22,49.29,0.7,70.41428571428571
2010-02-23,49.05,0.7,70.07142857142857
2010-02-24,49.35,0.7,70.5
2010-02-25,49.14,0.7,70.2
2010-02-26,49.05,0.83,59.096385542168676
2010-03-01,49.47,0.83,59.60240963855422
2010-03-02,49.32,0.83,59.42168674698795
2010-03-03,49.2,0.83,59.277108433734945
2010-03-04,48.99,0.83,59.02409638554217
2010-03-05,49.38,0.83,59.49397590361446
2010-03-08,49.59,0.83,59.746987951807235
2010-03-09,49.41,0.83,59.53012048192771
2010-03-10,49.41,0.83,59.53012048192771
2010-03-11,49.44,0.83,59.566265060240966
2010-03-12,48.99,0.83,59.02409638554217
2010-03-15,49.38,0.83,59.49397590361446
2010-03-16,49.83,0.83,60.036144578313255
2010-03-17,49.86,0.83,60.07228915662651
2010-03-18,49.74,0.83,59.9277108433735
2010-03-19,49.74,0.83,59.9277108433735
2010-03-22,49.32,0.83,59.42168674698795
2010-03-23,49.38,0.83,59.49397590361446
2010-03-24,48.96,0.83,58.98795180722892
2010-03-25,48.9,0.83,58.915662650602414
2010-03-26,49.26,0.83,59.34939759036145
2010-03-29,49.77,0.83,59.96385542168675
2010-03-30,49.2,0.83,59.277108433734945
2010-03-31,48.96,0.83,58.98795180722892
2010-04-01,49.23,0.83,59.31325301204819
2010-04-05,49.26,0.83,59.34939759036145
2010-04-06,49.65,0.83,59.81927710843374
2010-04-07,49.11,0.83,59.168674698795186
2010-04-08,48.72,0.83,58.69879518072289
2010-04-09,48.99,0.83,59.02409638554217
2010-04-12,48.78,0.83,58.7710843373494
2010-04-13,48.66,0.83,58.626506024096386
2010-04-14,48.63,0.83,58.59036144578314
2010-04-15,48.39,0.83,58.30120481927711
2010-04-16,48.03,0.83,57.867469879518076
2010-04-19,48.21,0.83,58.08433734939759
2010-04-20,49.05,0.83,59.096385542168676
2010-04-21,48.9,0.83,58.915662650602414
2010-04-22,48.63,0.83,58.59036144578314
2010-04-23,48.75,0.83,58.734939759036145
2010-04-26,48.72,0.83,58.69879518072289
2010-04-27,48.03,0.83,57.867469879518076
2010-04-28,49.92,0.83,60.144578313253014
2010-04-29,49.59,0.83,59.746987951807235
2010-04-30,50.34,0.83,60.65060240963856
2010-05-03,50.79,0.83,61.19277108433735
2010-05-04,50.13,0.83,60.397590361445786
2010-05-05,50.28,0.83,60.578313253012055
2010-05-06,49.44,0.83,59.566265060240966
2010-05-07,49.65,0.34,146.02941176470586
2010-05-10,50.7,0.34,149.11764705882354
2010-05-11,50.76,0.34,149.2941176470588
2010-05-12,50.94,0.34,149.8235294117647
2010-05-13,50.58,0.34,148.76470588235293
2010-05-14,50.34,0.34,148.05882352941177
2010-05-17,50.79,0.34,149.38235294117646
2010-05-18,50.82,0.34,149.47058823529412
2010-05-19,49.47,0.34,145.5
2010-05-20,47.91,0.34,140.91176470588232
2010-05-21,48.0,0.34,141.17647058823528
2010-05-24,47.91,0.34,140.91176470588232
2010-05-25,47.46,0.34,139.58823529411765
2010-05-26,47.13,0.34,138.61764705882354
2010-05-27,47.94,0.34,140.99999999999997
2010-05-28,47.88,0.34,140.8235294117647
2010-06-01,47.1,0.34,138.52941176470588
2010-06-02,47.88,0.34,140.8235294117647
2010-06-03,48.15,0.34,141.6176470588235
2010-06-04,46.83,0.34,137.73529411764704
2010-06-07,47.01,0.34,138.26470588235293
2010-06-08,48.3,0.34,142.05882352941174
2010-06-09,47.79,0.34,140.55882352941174
2010-06-10,48.72,0.34,143.2941176470588
2010-06-11,48.51,0.34,142.67647058823528
2010-06-14,48.63,0.34,143.02941176470588
2010-06-15,49.23,0.34,144.7941176470588
2010-06-16,49.56,0.34,145.76470588235293
2010-06-17,50.13,0.34,147.44117647058823
2010-06-18,49.92,0.34,146.8235294117647
2010-06-21,49.77,0.34,146.38235294117646
2010-06-22,48.96,0.34,144.0
2010-06-23,48.66,0.34,143.1176470588235
2010-06-24,48.45,0.34,142.5
2010-06-25,48.51,0.34,142.67647058823528
2010-06-28,49.02,0.34,144.1764705882353
2010-06-29,48.45,0.34,142.5
2010-06-30,48.0,0.34,141.17647058823528
2010-07-01,47.91,0.34,140.91176470588232
2010-07-02,48.18,0.34,141.70588235294116
2010-07-06,48.66,0.34,143.1176470588235
2010-07-07,50.25,0.34,147.7941176470588
2010-07-08,50.16,0.34,147.52941176470586
2010-07-09,50.37,0.34,148.1470588235294
2010-07-12,50.67,0.34,149.02941176470588
2010-07-13,50.52,0.34,148.58823529411765
2010-07-14,50.88,0.34,149.64705882352942
2010-07-15,51.24,0.34,150.70588235294116
2010-07-16,50.61,0.34,148.85294117647058
2010-07-19,51.51,0.34,151.49999999999997
2010-07-20,51.42,0.34,151.23529411764704
2010-07-21,50.7,0.34,149.11764705882354
2010-07-22,51.3,0.34,150.88235294117646
2010-07-23,50.82,0.34,149.47058823529412
2010-07-26,51.3,0.34,150.88235294117646
2010-07-27,52.08,0.34,153.17647058823528
2010-07-28,51.93,0.34,152.73529411764704
2010-07-29,51.51,0.34,151.49999999999997
2010-07-30,51.3,0.34,150.88235294117646
2010-08-02,52.11,0.34,153.26470588235293
2010-08-03,52.11,0.34,153.26470588235293
2010-08-04,52.11,0.34,153.26470588235293
2010-08-05,52.23,0.34,153.6176470588235
2010-08-06,52.26,-0.17,-307.4117647058823
2010-08-09,52.68,-0.17,-309.88235294117646
2010-08-10,53.07,-0.17,-312.17647058823525
2010-08-11,51.33,-0.17,-301.94117647058823
2010-08-12,51.3,-0.17,-301.7647058823529
2010-08-13,51.03,-0.17,-300.1764705882353
2010-08-16,51.09,-0.17,-300.52941176470586
2010-08-17,51.72,-0.17,-304.235294117647
2010-08-18,51.78,-0.17,-304.5882352941176
2010-08-19,51.12,-0.17,-300.70588235294116
2010-08-20,51.18,-0.17,-301.05882352941177
2010-08-23,51.18,-0.17,-301.05882352941177
2010-08-24,51.63,-0.17,-303.70588235294116
2010-08-25,51.48,-0.17,-302.82352941176464
2010-08-26,51.24,-0.17,-301.4117647058823
2010-08-27,52.08,-0.17,-306.35294117647055
2010-08-30,51.45,-0.17,-302.6470588235294
2010-08-31,51.54,-0.17,-303.17647058823525
2010-09-01,52.32,-0.17,-307.7647058823529
2010-09-02,51.84,-0.17,-304.94117647058823
2010-09-03,52.05,-0.17,-306.17647058823525
2010-09-07,52.02,-0.17,-306.0
2010-09-08,52.17,-0.17,-306.88235294117646
2010-09-09,52.62,-0.17,-309.52941176470586
2010-09-10,52.59,-0.17,-309.3529411764706
2010-09-13,52.98,-0.17,-311.6470588235294
2010-09-14,52.98,-0.17,-311.6470588235294
2010-09-15,52.74,-0.17,-310.2352941176471
2010-09-16,52.71,-0.17,-310.05882352941177
2010-09-17,52.53,-0.17,-309.0
2010-09-20,53.34,-0.17,-313.7647058823529
2010-09-21,53.37,-0.17,-313.9411764705882
2010-09-22,53.94,-0.17,-317.2941176470588
2010-09-23,53.28,-0.17,-313.4117647058823
2010-09-24,53.97,-0.17,-317.4705882352941
2010-09-27,53.7,-0.17,-315.88235294117646
2010-09-28,53.82,-0.17,-316.5882352941176
2010-09-29,53.58,-0.17,-315.17647058823525
2010-09-30,53.13,-0.17,-312.52941176470586
2010-10-01,53.49,-0.17,-314.6470588235294
2010-10-04,53.25,-0.17,-313.235294117647
2010-10-05,53.22,-0.17,-313.0588235294117
2010-10-06,53.1,-0.17,-312.35294117647055
2010-10-07,52.89,-0.17,-311.11764705882354
2010-10-08,52.92,-0.17,-311.2941176470588
2010-10-11,52.86,-0.17,-310.94117647058823
2010-10-12,52.74,-0.17,-310.2352941176471
2010-10-13,52.68,-0.17,-309.88235294117646
2010-10-14,52.74,-0.17,-310.2352941176471
2010-10-15,52.77,-0.17,-310.4117647058824
2010-10-18,52.95,-0.17,-311.4705882352941
2010-10-19,53.01,-0.17,-311.8235294117647
2010-10-20,53.37,-0.17,-313.9411764705882
2010-10-21,53.46,-0.17,-314.4705882352941
2010-10-22,53.34,-0.17,-313.7647058823529
2010-10-25,53.31,-0.17,-313.5882352941176
2010-10-26,53.58,-0.17,-315.17647058823525
2010-10-27,53.61,-0.17,-315.35294117647055
2010-10-28,54.21,-0.17,-318.88235294117646
2010-10-29,54.63,-0.17,-321.3529411764706
2010-11-01,54.15,-0.17,-318.52941176470586
2010-11-02,54.81,-0.17,-322.4117647058823
2010-11-03,54.87,-0.17,-322.7647058823529
2010-11-04,55.59,-0.17,-327.0
2010-11-05,55.47,0.51,108.76470588235294
2010-11-08,55.29,0.51,108.41176470588235
2010-11-09,54.15,0.51,106.17647058823529
2010-11-10,53.64,0.51,105.17647058823529
2010-11-11,53.61,0.51,105.11764705882352
2010-11-12,53.37,0.51,104.6470588235294
2010-11-15,53.22,0.51,104.35294117647058
2010-11-16,52.83,0.51,103.58823529411764
2010-11-17,52.77,0.51,103.47058823529412
2010-11-18,53.07,0.51,104.05882352941177
2010-11-19,52.83,0.51,103.58823529411764
2010-11-22,52.98,0.51,103.88235294117646
2010-11-23,52.71,0.51,103.3529411764706
2010-11-24,52.98,0.51,103.88235294117646
2010-11-26,52.56,0.51,103.05882352941177
2010-11-29,52.53,0.51,103.0
2010-11-30,52.65,0.51,103.23529411764706
2010-12-01,53.34,0.51,104.58823529411765
2010-12-02,53.28,0.51,104.47058823529412
2010-12-03,53.37,0.51,104.6470588235294
2010-12-06,53.04,0.51,104.0
2010-12-07,52.41,0.51,102.76470588235293
2010-12-08,52.08,0.51,102.11764705882352
2010-12-09,52.32,0.51,102.58823529411765
2010-12-10,52.59,0.51,103.11764705882354
2010-12-13,52.62,0.51,103.17647058823529
2010-12-14,52.98,0.51,103.88235294117646
2010-12-15,52.65,0.51,103.23529411764706
2010-12-16,52.98,0.51,103.88235294117646
2010-12-17,53.22,0.51,104.35294117647058
2010-12-20,53.19,0.51,104.29411764705881
2010-12-21,53.31,0.51,104.52941176470588
2010-12-22,53.28,0.51,104.47058823529412
2010-12-23,53.31,0.51,104.52941176470588
2010-12-27,53.4,0.51,104.70588235294117
2010-12-28,53.58,0.51,105.05882352941175
2010-12-29,53.49,0.51,104.88235294117648
2010-12-30,53.4,0.51,104.70588235294117
2010-12-31,53.43,0.51,104.76470588235294
2011-01-03,53.58,0.51,105.05882352941175
2011-01-04,53.85,0.51,105.58823529411765
2011-01-05,53.31,0.51,104.52941176470588
2011-01-06,53.22,0.51,104.35294117647058
2011-01-07,53.37,0.51,104.6470588235294
2011-01-10,52.74,0.51,103.41176470588236
2011-01-11,52.92,0.51,103.76470588235294
2011-01-12,53.13,0.51,104.1764705882353
2011-01-13,53.4,0.51,104.70588235294117
2011-01-14,53.76,0.51,105.41176470588235
2011-01-18,54.03,0.51,105.94117647058823
2011-01-19,54.0,0.51,105.88235294117646
2011-01-20,54.15,0.51,106.17647058823529
2011-01-21,54.48,0.51,106.8235294117647
2011-01-24,54.51,0.51,106.88235294117646
2011-01-25,54.39,0.51,106.6470588235294
2011-01-26,54.3,0.51,106.47058823529412
2011-01-27,54.63,0.51,107.11764705882354
2011-01-28,53.88,0.51,105.64705882352942
2011-01-31,53.64,0.51,105.17647058823529
2011-02-01,54.15,0.51,106.17647058823529
2011-02-02,53.88,0.51,105.64705882352942
2011-02-03,54.27,0.51,106.41176470588236
2011-02-04,54.03,0.51,105.94117647058823
2011-02-07,54.45,0.51,106.76470588235294
2011-02-08,54.39,0.51,106.6470588235294
2011-02-09,53.49,0.51,104.88235294117648
2011-02-10,53.58,0.51,105.05882352941175
2011-02-11,53.52,0.51,104.94117647058825
2011-02-14,53.07,0.51,104.05882352941177
2011-02-15,53.67,0.51,105.23529411764706
2011-02-16,53.1,0.51,104.11764705882354
2011-02-17,54.36,0.51,106.58823529411764
2011-02-18,53.82,0.51,105.52941176470588
2011-02-22,53.94,0.51,105.76470588235293
2011-02-23,53.7,0.51,105.29411764705883
2011-02-24,53.46,0.51,104.82352941176471
2011-02-25,53.61,0.32,167.53125
2011-02-28,53.97,0.32,168.65625
2011-03-01,53.64,0.32,167.625
2011-03-02,53.88,0.32,168.375
2011-03-03,54.24,0.32,169.5
2011-03-04,53.94,0.32,168.5625
2011-03-07,54.42,0.32,170.0625
2011-03-08,54.72,0.32,171.0
2011-03-09,55.32,0.32,172.875
2011-03-10,54.96,0.32,171.75
2011-03-11,55.29,0.32,172.78125
2011-03-14,54.54,0.32,170.4375
2011-03-15,53.7,0.32,167.8125
2011-03-16,52.95,0.32,165.46875
2011-03-17,52.8,0.32,165.0
2011-03-18,52.89,0.32,165.28125
2011-03-21,53.16,0.32,166.125
2011-03-22,53.28,0.32,166.5
2011-03-23,53.46,0.32,167.0625
2011-03-24,53.61,0.32,167.53125
2011-03-25,53.46,0.32,167.0625
2011-03-28,53.58,0.32,167.4375
2011-03-29,54.15,0.32,169.21875
2011-03-30,54.51,0.32,170.34375
2011-03-31,54.45,0.32,170.15625
2011-04-01,55.26,0.32,172.6875
2011-04-04,55.14,0.32,172.3125
2011-04-05,55.23,0.32,172.59375
2011-04-06,55.68,0.32,174.0
2011-04-07,55.14,0.32,172.3125
2011-04-08,55.23,0.32,172.59375
2011-04-11,54.48,0.32,170.25
2011-04-12,53.97,0.32,168.65625
2011-04-13,54.24,0.32,169.5
2011-04-14,54.63,0.32,170.71875
2011-04-15,55.11,0.32,172.21875
2011-04-18,54.63,0.32,170.71875
2011-04-19,54.66,0.32,170.81249999999997
2011-04-20,55.32,0.32,172.875
2011-04-21,55.35,0.32,172.96875
2011-04-25,55.29,0.32,172.78125
2011-04-26,55.47,0.32,173.34375
2011-04-27,55.62,0.32,173.8125
2011-04-28,56.04,0.32,175.125
2011-04-29,55.95,0.32,174.84375
2011-05-02,56.4,0.32,176.25
2011-05-03,56.34,0.32,176.0625
2011-05-04,56.55,0.32,176.71875
2011-05-05,56.16,0.32,175.49999999999997
2011-05-06,56.16,0.32,175.49999999999997
2011-05-09,56.61,0.38,148.9736842105263
2011-05-10,57.03,0.38,150.07894736842104
2011-05-11,56.91,0.38,149.76315789473682
2011-05-12,57.69,0.38,151.8157894736842
2011-05-13,57.66,0.38,151.73684210526315
2011-05-16,57.9,0.38,152.36842105263156
2011-05-17,58.44,0.38,153.78947368421052
2011-05-18,57.42,0.38,151.10526315789474
2011-05-19,57.21,0.38,150.55263157894737
2011-05-20,57.03,0.38,150.07894736842104
2011-05-23,56.4,0.38,148.42105263157893
2011-05-24,56.22,0.38,147.94736842105263
2011-05-25,56.01,0.38,147.39473684210526
2011-05-26,55.8,0.38,146.8421052631579
2011-05-27,55.86,0.38,147.0
2011-05-31,56.25,0.38,148.02631578947367
2011-06-01,55.74,0.38,146.68421052631578
2011-06-02,55.83,0.38,146.92105263157893
2011-06-03,55.35,0.38,145.6578947368421
2011-06-06,55.11,0.38,145.02631578947367
2011-06-07,55.14,0.38,145.10526315789474
2011-06-08,55.38,0.38,145.73684210526315
2011-06-09,55.23,0.38,145.3421052631579
2011-06-10,54.84,0.38,144.31578947368422
2011-06-13,55.5,0.38,146.05263157894737
2011-06-14,55.62,0.38,146.36842105263156
2011-06-15,55.17,0.38,145.18421052631578
2011-06-16,56.04,0.38,147.4736842105263
2011-06-17,56.22,0.38,147.94736842105263
2011-06-20,56.49,0.38,148.6578947368421
2011-06-21,56.4,0.38,148.42105263157893
2011-06-22,56.07,0.38,147.55263157894737
2011-06-23,55.65,0.38,146.44736842105263
2011-06-24,55.53,0.38,146.1315789473684
2011-06-27,55.86,0.38,147.0
2011-06-28,55.89,0.38,147.07894736842104
2011-06-29,56.34,0.38,148.26315789473685
2011-06-30,56.49,0.38,148.6578947368421
2011-07-01,57.21,0.38,150.55263157894737
2011-07-05,57.21,0.38,150.55263157894737
2011-07-06,57.21,0.38,150.55263157894737
2011-07-07,57.27,0.38,150.71052631578948
2011-07-08,57.27,0.38,150.71052631578948
2011-07-11,57.18,0.38,150.4736842105263
2011-07-12,57.36,0.38,150.94736842105263
2011-07-13,57.06,0.38,150.1578947368421
2011-07-14,56.67,0.38,149.1315789473684
2011-07-15,56.55,0.38,148.8157894736842
2011-07-18,55.89,0.38,147.07894736842104
2011-07-19,56.28,0.38,148.10526315789474
2011-07-20,56.49,0.38,148.6578947368421
2011-07-21,57.3,0.38,150.78947368421052
2011-07-22,56.85,0.38,149.60526315789474
2011-07-25,56.76,0.38,149.36842105263156
2011-07-26,56.46,0.38,148.57894736842104
2011-07-27,56.28,0.38,148.10526315789474
2011-07-28,55.86,0.38,147.0
2011-07-29,55.8,0.38,146.8421052631579
2011-08-01,56.1,0.38,147.6315789473684
2011-08-02,55.65,0.38,146.44736842105263
2011-08-03,55.35,0.38,145.6578947368421
2011-08-04,54.06,0.38,142.26315789473685
2011-08-05,54.36,0.38,143.05263157894737
2011-08-08,51.81,0.33,157.0
2011-08-09,53.58,0.33,162.36363636363635
2011-08-10,51.75,0.33,156.8181818181818
2011-08-11,54.06,0.33,163.8181818181818
2011-08-12,53.46,0.33,162.0
2011-08-15,55.2,0.33,167.27272727272728
2011-08-16,54.87,0.33,166.27272727272725
2011-08-17,55.41,0.33,167.90909090909088
2011-08-18,55.11,0.33,167.0
2011-08-19,54.72,0.33,165.8181818181818
2011-08-22,55.05,0.33,166.8181818181818
2011-08-23,55.47,0.33,168.0909090909091
2011-08-24,56.61,0.33,171.54545454545453
2011-08-25,55.68,0.33,168.72727272727272
2011-08-26,55.68,0.33,168.72727272727272
2011-08-29,56.31,0.33,170.63636363636363
2011-08-30,56.31,0.33,170.63636363636363
2011-08-31,56.73,0.33,171.90909090909088
2011-09-01,56.43,0.33,171.0
2011-09-02,56.34,0.33,170.72727272727272
2011-09-06,55.92,0.33,169.45454545454544
2011-09-07,56.34,0.33,170.72727272727272
2011-09-08,56.43,0.33,171.0
2011-09-09,55.65,0.33,168.63636363636363
2011-09-12,56.58,0.33,171.45454545454544
2011-09-13,56.94,0.33,172.54545454545453
2011-09-14,57.24,0.33,173.45454545454544
2011-09-15,58.2,0.33,176.36363636363637
2011-09-16,58.71,0.33,177.9090909090909
2011-09-19,58.65,0.33,177.72727272727272
2011-09-20,59.25,0.33,179.54545454545453
2011-09-21,58.98,0.33,178.72727272727272
2011-09-22,58.47,0.33,177.18181818181816
2011-09-23,59.37,0.33,179.9090909090909
2011-09-26,59.82,0.33,181.27272727272725
2011-09-27,59.7,0.33,180.9090909090909
2011-09-28,59.64,0.33,180.72727272727272
2011-09-29,60.39,0.33,183.0
2011-09-30,59.97,0.33,181.72727272727272
2011-10-03,59.13,0.33,179.1818181818182
2011-10-04,58.92,0.33,178.54545454545453
2011-10-05,58.47,0.33,177.18181818181816
2011-10-06,58.8,0.33,178.18181818181816
2011-10-07,59.37,0.33,179.9090909090909
2011-10-10,60.78,0.33,184.1818181818182
2011-10-11,59.79,0.33,181.18181818181816
2011-10-12,59.4,0.33,180.0
2011-10-13,59.4,0.33,180.0
2011-10-14,59.76,0.33,181.09090909090907
2011-10-17,60.33,0.33,182.8181818181818
2011-10-18,60.36,0.33,182.9090909090909
2011-10-19,60.6,0.33,183.63636363636363
2011-10-20,60.72,0.33,184.0
2011-10-21,61.65,0.33,186.8181818181818
2011-10-24,61.08,0.33,185.09090909090907
2011-10-25,60.42,0.33,183.0909090909091
2011-10-26,60.9,0.33,184.54545454545453
2011-10-27,61.89,0.33,187.54545454545453
2011-10-28,61.38,0.33,186.0
2011-10-31,61.26,0.33,185.63636363636363
2011-11-01,60.6,0.33,183.63636363636363
2011-11-02,61.29,0.33,185.72727272727272
2011-11-03,62.43,0.33,189.18181818181816
2011-11-04,61.92,0.33,187.63636363636363
2011-11-07,62.55,0.33,189.54545454545453
2011-11-08,62.49,0.35,178.54285714285717
2011-11-09,61.68,0.35,176.22857142857143
2011-11-10,62.25,0.35,177.85714285714286
2011-11-11,63.0,0.35,180.0
2011-11-14,62.49,0.35,178.54285714285717
2011-11-15,62.04,0.35,177.25714285714287
2011-11-16,60.69,0.35,173.4
2011-11-17,60.3,0.35,172.28571428571428
2011-11-18,60.51,0.35,172.8857142857143
2011-11-21,60.09,0.35,171.6857142857143
2011-11-22,59.76,0.35,170.74285714285716
2011-11-23,58.89,0.35,168.25714285714287
2011-11-25,59.37,0.35,169.62857142857143
2011-11-28,59.97,0.35,171.34285714285716
2011-11-29,60.63,0.35,173.22857142857146
2011-11-30,62.55,0.35,178.71428571428572
2011-12-01,62.1,0.35,177.42857142857144
2011-12-02,61.86,0.35,176.74285714285716
2011-12-05,62.1,0.35,177.42857142857144
2011-12-06,62.04,0.35,177.25714285714287
2011-12-07,62.13,0.35,177.51428571428573
2011-12-08,61.47,0.35,175.62857142857143
2011-12-09,62.58,0.35,178.8
2011-12-12,61.83,0.35,176.65714285714287
2011-12-13,62.61,0.35,178.8857142857143
2011-12-14,62.55,0.35,178.71428571428572
2011-12-15,63.12,0.35,180.34285714285716
2011-12-16,63.03,0.35,180.0857142857143
2011-12-19,62.91,0.35,179.74285714285713
2011-12-20,64.2,0.35,183.42857142857144
2011-12-21,64.95,0.35,185.57142857142858
2011-12-22,64.89,0.35,185.4
2011-12-23,65.67,0.35,187.62857142857143
2011-12-27,65.97,0.35,188.4857142857143
2011-12-28,65.73,0.35,187.8
2011-12-29,66.18,0.35,189.08571428571432
2011-12-30,66.0,0.35,188.57142857142858
2012-01-03,64.86,0.35,185.31428571428572
2012-01-04,64.56,0.35,184.45714285714288
2012-01-05,64.53,0.35,184.3714285714286
2012-01-06,64.53,0.35,184.3714285714286
2012-01-09,64.41,0.35,184.02857142857144
2012-01-10,64.41,0.35,184.02857142857144
2012-01-11,64.2,0.35,183.42857142857144
2012-01-12,63.84,0.35,182.40000000000003
2012-01-13,63.93,0.35,182.65714285714287
2012-01-17,63.96,0.35,182.74285714285716
2012-01-18,63.96,0.35,182.74285714285716
2012-01-19,63.72,0.35,182.05714285714288
2012-01-20,63.9,0.35,182.57142857142858
2012-01-23,63.81,0.35,182.31428571428575
2012-01-24,63.42,0.35,181.20000000000002
2012-01-25,64.08,0.35,183.0857142857143
2012-01-26,64.41,0.35,184.02857142857144
2012-01-27,63.54,0.35,181.54285714285714
2012-01-30,63.39,0.35,181.11428571428573
2012-01-31,63.93,0.35,182.65714285714287
2012-02-01,64.38,0.35,183.94285714285715
2012-02-02,64.11,0.35,183.17142857142858
2012-02-03,64.2,0.35,183.42857142857144
2012-02-06,63.81,0.35,182.31428571428575
2012-02-07,64.44,0.35,184.11428571428573
2012-02-08,64.14,0.35,183.25714285714287
2012-02-09,64.38,0.35,183.94285714285715
2012-02-10,64.44,0.35,184.11428571428573
2012-02-13,64.32,0.35,183.77142857142857
2012-02-14,64.5,0.35,184.2857142857143
2012-02-15,62.61,0.35,178.8857142857143
2012-02-16,63.3,0.35,180.85714285714286
2012-02-17,62.7,0.35,179.14285714285717
2012-02-21,62.58,0.35,178.8
2012-02-22,62.79,0.35,179.4
2012-02-23,62.67,0.35,179.05714285714288
2012-02-24,63.3,0.35,180.85714285714286
2012-02-27,63.21,0.35,180.60000000000002
2012-02-28,63.03,0.22,286.5
2012-02-29,62.76,0.22,285.27272727272725
2012-03-01,62.97,0.22,286.22727272727275
