date,AMT,AMT_EPS,PE Ratio
2010-12-23,50.53,0.23,219.69565217391303
2010-12-27,50.84,0.23,221.04347826086956
2010-12-28,50.93,0.23,221.43478260869563
2010-12-29,51.18,0.23,222.52173913043478
2010-12-30,51.47,0.23,223.78260869565216
2010-12-31,51.64,0.23,224.52173913043478
2011-01-03,51.63,0.23,224.47826086956522
2011-01-04,51.47,0.23,223.78260869565216
2011-01-05,50.76,0.23,220.69565217391303
2011-01-06,50.62,0.23,220.0869565217391
2011-01-07,50.5,0.23,219.56521739130434
2011-01-10,50.41,0.23,219.17391304347822
2011-01-11,50.47,0.23,219.43478260869563
2011-01-12,50.7,0.23,220.43478260869566
2011-01-13,50.75,0.23,220.65217391304347
2011-01-14,49.85,0.23,216.7391304347826
2011-01-18,49.49,0.23,215.17391304347825
2011-01-19,49.18,0.23,213.82608695652172
2011-01-20,50.32,0.23,218.78260869565216
2011-01-21,50.52,0.23,219.65217391304347
2011-01-24,51.01,0.23,221.78260869565216
2011-01-25,51.37,0.23,223.3478260869565
2011-01-26,51.94,0.23,225.82608695652172
2011-01-27,52.0,0.23,226.08695652173913
2011-01-28,51.32,0.23,223.1304347826087
2011-01-31,50.86,0.23,221.1304347826087
2011-02-01,51.78,0.23,225.1304347826087
2011-02-02,51.91,0.23,225.69565217391303
2011-02-03,52.68,0.23,229.04347826086956
2011-02-04,53.59,0.23,233.0
2011-02-07,53.66,0.23,233.30434782608694
2011-02-08,54.28,0.23,236.0
2011-02-09,54.59,0.23,237.34782608695653
2011-02-10,55.0,0.23,239.1304347826087
2011-02-11,56.73,0.23,246.65217391304344
2011-02-14,56.01,0.23,243.52173913043475
2011-02-15,55.81,0.23,242.65217391304347
2011-02-16,55.62,0.23,241.82608695652172
2011-02-17,54.65,0.23,237.6086956521739
2011-02-18,54.26,0.23,235.91304347826085
2011-02-22,52.98,0.23,230.3478260869565
2011-02-23,51.85,0.23,225.43478260869566
2011-02-24,52.85,0.23,229.78260869565216
2011-02-25,53.76,0.23,233.7391304347826
2011-02-28,53.96,0.21,256.95238095238096
2011-03-01,52.72,0.21,251.04761904761907
2011-03-02,52.28,0.21,248.95238095238096
2011-03-03,53.33,0.21,253.95238095238096
2011-03-04,53.07,0.21,252.71428571428572
2011-03-07,53.08,0.21,252.76190476190476
2011-03-08,52.12,0.21,248.19047619047618
2011-03-09,52.19,0.21,248.52380952380952
2011-03-10,50.78,0.21,241.80952380952382
2011-03-11,50.81,0.21,241.95238095238096
2011-03-14,50.22,0.21,239.14285714285714
2011-03-15,50.02,0.21,238.1904761904762
2011-03-16,50.44,0.21,240.19047619047618
2011-03-17,51.04,0.21,243.04761904761907
2011-03-18,50.62,0.21,241.04761904761904
2011-03-21,46.61,0.21,221.95238095238096
2011-03-22,48.72,0.21,232.0
2011-03-23,49.47,0.21,235.57142857142858
2011-03-24,49.07,0.21,233.66666666666669
2011-03-25,49.64,0.21,236.38095238095238
2011-03-28,50.0,0.21,238.0952380952381
2011-03-29,50.51,0.21,240.52380952380952
2011-03-30,51.74,0.21,246.3809523809524
2011-03-31,51.82,0.21,246.76190476190476
2011-04-01,52.33,0.21,249.1904761904762
2011-04-04,51.97,0.21,247.47619047619048
2011-04-05,50.74,0.21,241.61904761904765
2011-04-06,50.9,0.21,242.38095238095238
2011-04-07,50.77,0.21,241.7619047619048
2011-04-08,50.28,0.21,239.42857142857144
2011-04-11,50.13,0.21,238.71428571428572
2011-04-12,49.63,0.21,236.33333333333334
2011-04-13,50.36,0.21,239.80952380952382
2011-04-14,50.18,0.21,238.95238095238096
2011-04-15,50.58,0.21,240.85714285714286
2011-04-18,49.56,0.21,236.00000000000003
2011-04-19,49.52,0.21,235.80952380952382
2011-04-20,51.05,0.21,243.0952380952381
2011-04-21,51.31,0.21,244.33333333333334
2011-04-25,51.05,0.21,243.0952380952381
2011-04-26,51.79,0.21,246.61904761904762
2011-04-27,52.87,0.21,251.76190476190476
2011-04-28,52.38,0.21,249.42857142857144
2011-04-29,52.31,0.21,249.0952380952381
2011-05-02,51.54,0.21,245.42857142857144
2011-05-03,52.52,0.21,250.09523809523813
2011-05-04,51.74,0.21,246.3809523809524
2011-05-05,52.96,0.23,230.26086956521738
2011-05-06,52.41,0.23,227.86956521739128
2011-05-09,53.07,0.23,230.7391304347826
2011-05-10,53.69,0.23,233.43478260869563
2011-05-11,53.52,0.23,232.69565217391306
2011-05-12,53.31,0.23,231.7826086956522
2011-05-13,52.94,0.23,230.17391304347825
2011-05-16,52.5,0.23,228.26086956521738
2011-05-17,52.2,0.23,226.95652173913044
2011-05-18,52.16,0.23,226.78260869565216
2011-05-19,52.08,0.23,226.43478260869563
2011-05-20,53.64,0.23,233.2173913043478
2011-05-23,53.15,0.23,231.08695652173913
2011-05-24,54.14,0.23,235.3913043478261
2011-05-25,54.3,0.23,236.0869565217391
2011-05-26,55.22,0.23,240.08695652173913
2011-05-27,54.91,0.23,238.7391304347826
2011-05-31,55.48,0.23,241.2173913043478
2011-06-01,54.13,0.23,235.34782608695653
2011-06-02,54.38,0.23,236.43478260869566
2011-06-03,51.21,0.23,222.65217391304347
2011-06-06,51.77,0.23,225.08695652173913
2011-06-07,51.29,0.23,223.0
2011-06-08,50.15,0.23,218.04347826086956
2011-06-09,49.85,0.23,216.7391304347826
2011-06-10,50.0,0.23,217.39130434782606
2011-06-13,50.09,0.23,217.7826086956522
2011-06-14,50.71,0.23,220.47826086956522
2011-06-15,50.72,0.23,220.52173913043478
2011-06-16,50.12,0.23,217.91304347826085
2011-06-17,50.2,0.23,218.2608695652174
2011-06-20,50.68,0.23,220.3478260869565
2011-06-21,51.78,0.23,225.1304347826087
2011-06-22,51.94,0.23,225.82608695652172
2011-06-23,52.49,0.23,228.2173913043478
2011-06-24,51.75,0.23,225.0
2011-06-27,51.86,0.23,225.47826086956522
2011-06-28,52.0,0.23,226.08695652173913
2011-06-29,52.27,0.23,227.2608695652174
2011-06-30,52.33,0.23,227.52173913043475
2011-07-01,54.28,0.23,236.0
2011-07-05,53.59,0.23,233.0
2011-07-06,53.74,0.23,233.65217391304347
2011-07-07,53.68,0.23,233.39130434782606
2011-07-08,53.48,0.23,232.52173913043475
2011-07-11,53.06,0.23,230.69565217391303
2011-07-12,52.91,0.23,230.04347826086953
2011-07-13,53.12,0.23,230.9565217391304
2011-07-14,52.32,0.23,227.47826086956522
2011-07-15,53.23,0.23,231.43478260869563
2011-07-18,52.22,0.23,227.04347826086956
2011-07-19,52.91,0.23,230.04347826086953
2011-07-20,52.52,0.23,228.34782608695653
2011-07-21,53.07,0.23,230.7391304347826
2011-07-22,53.32,0.23,231.82608695652172
2011-07-25,52.75,0.23,229.3478260869565
2011-07-26,52.74,0.23,229.30434782608697
2011-07-27,51.22,0.23,222.69565217391303
2011-07-28,52.6,0.23,228.69565217391303
2011-07-29,52.53,0.23,228.3913043478261
2011-08-01,52.5,0.23,228.26086956521738
2011-08-02,50.5,0.23,219.56521739130434
2011-08-03,53.67,0.23,233.34782608695653
2011-08-04,51.01,0.29,175.89655172413794
2011-08-05,49.98,0.29,172.3448275862069
2011-08-08,46.35,0.29,159.82758620689657
2011-08-09,49.2,0.29,169.65517241379314
2011-08-10,47.37,0.29,163.3448275862069
2011-08-11,49.35,0.29,170.17241379310346
2011-08-12,50.2,0.29,173.1034482758621
2011-08-15,51.48,0.29,177.51724137931035
2011-08-16,51.03,0.29,175.96551724137933
2011-08-17,50.85,0.29,175.34482758620692
2011-08-18,48.35,0.29,166.7241379310345
2011-08-19,48.83,0.29,168.3793103448276
2011-08-22,48.91,0.29,168.6551724137931
2011-08-23,50.76,0.29,175.0344827586207
2011-08-24,51.5,0.29,177.58620689655174
2011-08-25,50.51,0.29,174.17241379310346
2011-08-26,51.86,0.29,178.82758620689657
2011-08-29,52.24,0.29,180.1379310344828
2011-08-30,53.2,0.29,183.44827586206898
2011-08-31,53.86,0.29,185.7241379310345
2011-09-01,54.26,0.29,187.10344827586206
2011-09-02,53.14,0.29,183.24137931034485
2011-09-06,53.05,0.29,182.93103448275863
2011-09-07,53.5,0.29,184.48275862068968
2011-09-08,53.41,0.29,184.17241379310346
2011-09-09,52.38,0.29,180.62068965517244
2011-09-12,52.3,0.29,180.3448275862069
2011-09-13,52.9,0.29,182.41379310344828
2011-09-14,54.16,0.29,186.75862068965517
2011-09-15,54.86,0.29,189.17241379310346
2011-09-16,54.9,0.29,189.31034482758622
2011-09-19,55.21,0.29,190.37931034482762
2011-09-20,55.15,0.29,190.17241379310346
2011-09-21,54.1,0.29,186.55172413793105
2011-09-22,52.3,0.29,180.3448275862069
2011-09-23,52.29,0.29,180.31034482758622
2011-09-26,53.5,0.29,184.48275862068968
2011-09-27,54.58,0.29,188.20689655172416
2011-09-28,53.96,0.29,186.0689655172414
2011-09-29,53.59,0.29,184.7931034482759
2011-09-30,53.8,0.29,185.51724137931035
2011-10-03,52.86,0.29,182.27586206896552
2011-10-04,54.01,0.29,186.24137931034483
2011-10-05,55.06,0.29,189.86206896551727
2011-10-06,55.59,0.29,191.6896551724138
2011-10-07,54.93,0.29,189.41379310344828
2011-10-10,55.92,0.29,192.82758620689657
2011-10-11,55.27,0.29,190.58620689655174
2011-10-12,55.43,0.29,191.13793103448276
2011-10-13,55.15,0.29,190.17241379310346
2011-10-14,55.83,0.29,192.51724137931035
2011-10-17,55.07,0.29,189.89655172413794
2011-10-18,55.67,0.29,191.96551724137933
2011-10-19,54.99,0.29,189.62068965517244
2011-10-20,55.05,0.29,189.82758620689654
2011-10-21,56.34,0.29,194.27586206896555
2011-10-24,57.24,0.29,197.37931034482762
2011-10-25,55.95,0.29,192.93103448275863
2011-10-26,55.63,0.29,191.82758620689657
2011-10-27,56.79,0.29,195.82758620689657
2011-10-28,56.32,0.29,194.20689655172416
2011-10-31,55.1,0.29,190.00000000000003
2011-11-01,56.92,0.29,196.27586206896552
2011-11-02,56.7,-0.04,-1417.5
2011-11-03,57.42,-0.04,-1435.5
2011-11-04,57.92,-0.04,-1448.0
2011-11-07,58.33,-0.04,-1458.25
2011-11-08,58.36,-0.04,-1459.0
2011-11-09,57.18,-0.04,-1429.5
2011-11-10,56.63,-0.04,-1415.75
2011-11-11,58.18,-0.04,-1454.5
2011-11-14,57.36,-0.04,-1434.0
2011-11-15,58.41,-0.04,-1460.2499999999998
2011-11-16,57.17,-0.04,-1429.25
2011-11-17,56.93,-0.04,-1423.25
2011-11-18,56.76,-0.04,-1419.0
2011-11-21,55.9,-0.04,-1397.5
2011-11-22,56.0,-0.04,-1400.0
2011-11-23,55.42,-0.04,-1385.5
2011-11-25,55.72,-0.04,-1393.0
2011-11-28,56.55,-0.04,-1413.75
2011-11-29,57.74,-0.04,-1443.5
2011-11-30,59.0,-0.04,-1475.0
2011-12-01,58.6,-0.04,-1465.0
2011-12-02,59.08,-0.04,-1477.0
2011-12-05,59.13,-0.04,-1478.25
2011-12-06,59.24,-0.04,-1481.0
2011-12-07,59.3,-0.04,-1482.5
2011-12-08,57.82,-0.04,-1445.5
2011-12-09,58.59,-0.04,-1464.75
2011-12-12,58.15,-0.04,-1453.75
2011-12-13,58.13,-0.04,-1453.25
2011-12-14,57.99,-0.04,-1449.75
2011-12-15,58.8,-0.04,-1470.0
2011-12-16,59.14,-0.04,-1478.5
2011-12-19,57.18,-0.04,-1429.5
2011-12-20,59.8,-0.04,-1495.0
2011-12-21,59.39,-0.04,-1484.75
2011-12-22,59.99,-0.04,-1499.75
2011-12-23,60.44,-0.04,-1511.0
2011-12-27,60.7,-0.04,-1517.5
2011-12-28,60.07,-0.04,-1501.75
2011-12-29,60.59,-0.04,-1514.75
2011-12-30,60.01,-0.04,-1500.25
2012-01-03,58.81,-0.04,-1470.25
2012-01-04,59.66,-0.04,-1491.4999999999998
2012-01-05,60.35,-0.04,-1508.75
2012-01-06,60.25,-0.04,-1506.25
2012-01-09,60.42,-0.04,-1510.5
2012-01-10,61.31,-0.04,-1532.75
2012-01-11,62.25,-0.04,-1556.25
2012-01-12,62.45,-0.04,-1561.25
2012-01-13,62.32,-0.04,-1558.0
2012-01-17,61.83,-0.04,-1545.75
2012-01-18,62.42,-0.04,-1560.5
2012-01-19,62.2,-0.04,-1555.0
2012-01-20,61.51,-0.04,-1537.75
2012-01-23,61.81,-0.04,-1545.25
2012-01-24,62.47,-0.04,-1561.75
2012-01-25,62.97,-0.04,-1574.25
2012-01-26,62.15,-0.04,-1553.75
2012-01-27,63.01,-0.04,-1575.25
2012-01-30,62.86,-0.04,-1571.5
2012-01-31,63.51,-0.04,-1587.75
2012-02-01,63.35,-0.04,-1583.75
2012-02-02,63.23,-0.04,-1580.75
2012-02-03,63.37,-0.04,-1584.25
2012-02-06,63.13,-0.04,-1578.25
2012-02-07,63.37,-0.04,-1584.25
2012-02-08,63.85,-0.04,-1596.25
2012-02-09,63.79,-0.04,-1594.75
2012-02-10,63.29,-0.04,-1582.25
2012-02-13,64.01,-0.04,-1600.25
2012-02-14,64.38,-0.04,-1609.4999999999998
2012-02-15,63.55,-0.04,-1588.75
2012-02-16,62.56,-0.04,-1564.0
2012-02-17,62.5,-0.04,-1562.5
2012-02-21,62.99,-0.04,-1574.75
2012-02-22,63.26,-0.04,-1581.5
2012-02-23,63.91,-0.04,-1597.7499999999998
2012-02-24,64.16,-0.04,-1603.9999999999998
2012-02-27,63.1,-0.04,-1577.5
2012-02-28,62.27,-0.04,-1556.75
2012-02-29,62.58,0.52,120.34615384615384
2012-03-01,63.04,0.52,121.23076923076923
2012-03-02,62.59,0.52,120.36538461538461
2012-03-05,62.89,0.52,120.9423076923077
2012-03-06,62.18,0.52,119.57692307692307
2012-03-07,62.18,0.52,119.57692307692307
2012-03-08,62.44,0.52,120.07692307692307
2012-03-09,62.22,0.52,119.65384615384615
2012-03-12,62.0,0.52,119.23076923076923
2012-03-13,61.9,0.52,119.03846153846153
2012-03-14,62.96,0.52,121.07692307692308
2012-03-15,63.17,0.52,121.48076923076923
2012-03-16,63.34,0.52,121.8076923076923
2012-03-19,63.85,0.52,122.78846153846153
2012-03-20,62.93,0.52,121.01923076923076
2012-03-21,62.44,0.52,120.07692307692307
2012-03-22,61.98,0.52,119.19230769230768
2012-03-23,61.75,0.52,118.75
2012-03-26,62.27,0.52,119.75
2012-03-27,62.1,0.52,119.42307692307692
2012-03-28,62.26,0.52,119.73076923076923
2012-03-29,62.38,0.52,119.96153846153847
2012-03-30,63.02,0.52,121.1923076923077
2012-04-02,64.01,0.52,123.09615384615385
2012-04-03,63.24,0.52,121.61538461538461
2012-04-04,62.65,0.52,120.48076923076923
2012-04-05,63.41,0.52,121.94230769230768
2012-04-09,62.3,0.52,119.80769230769229
2012-04-10,61.62,0.52,118.49999999999999
2012-04-11,63.09,0.52,121.32692307692308
2012-04-12,63.81,0.52,122.71153846153847
2012-04-13,63.16,0.52,121.46153846153845
2012-04-16,63.72,0.52,122.53846153846153
2012-04-17,64.36,0.52,123.76923076923076
2012-04-18,64.1,0.52,123.26923076923076
2012-04-19,63.85,0.52,122.78846153846153
2012-04-20,64.0,0.52,123.07692307692307
2012-04-23,63.13,0.52,121.40384615384616
2012-04-24,63.53,0.52,122.17307692307692
2012-04-25,64.74,0.52,124.49999999999999
2012-04-26,64.86,0.52,124.73076923076923
2012-04-27,65.1,0.52,125.19230769230768
2012-04-30,65.58,0.52,126.11538461538461
2012-05-01,65.43,0.52,125.82692307692308
2012-05-02,65.92,0.52,126.76923076923077
2012-05-03,67.05,0.56,119.73214285714285
2012-05-04,66.44,0.56,118.64285714285712
2012-05-07,67.25,0.56,120.08928571428571
2012-05-08,67.75,0.56,120.98214285714285
2012-05-09,67.0,0.56,119.64285714285712
2012-05-10,67.54,0.56,120.60714285714286
2012-05-11,67.62,0.56,120.75
2012-05-14,67.2,0.56,120.0
2012-05-15,67.77,0.56,121.01785714285712
2012-05-16,66.82,0.56,119.32142857142854
2012-05-17,64.8,0.56,115.7142857142857
2012-05-18,64.42,0.56,115.03571428571428
2012-05-21,65.51,0.56,116.98214285714286
2012-05-22,65.07,0.56,116.19642857142856
2012-05-23,65.18,0.56,116.39285714285714
2012-05-24,65.85,0.56,117.5892857142857
2012-05-25,65.75,0.56,117.41071428571428
2012-05-29,66.31,0.56,118.41071428571428
2012-05-30,65.19,0.56,116.41071428571428
2012-05-31,64.88,0.56,115.85714285714283
2012-06-01,63.15,0.56,112.76785714285712
2012-06-04,63.09,0.56,112.66071428571428
2012-06-05,64.09,0.56,114.44642857142857
2012-06-06,65.79,0.56,117.48214285714286
2012-06-07,65.34,0.56,116.67857142857143
2012-06-08,66.3,0.56,118.39285714285712
2012-06-11,65.64,0.56,117.21428571428571
2012-06-12,66.39,0.56,118.55357142857142
2012-06-13,66.22,0.56,118.24999999999999
2012-06-14,67.2,0.56,120.0
2012-06-15,67.76,0.56,121.0
2012-06-18,68.62,0.56,122.53571428571428
2012-06-19,68.99,0.56,123.19642857142856
2012-06-20,68.47,0.56,122.26785714285712
2012-06-21,67.13,0.56,119.87499999999999
2012-06-22,67.86,0.56,121.17857142857142
2012-06-25,67.36,0.56,120.28571428571428
2012-06-26,68.55,0.56,122.41071428571426
2012-06-27,69.63,0.56,124.3392857142857
2012-06-28,69.68,0.56,124.42857142857143
2012-06-29,69.91,0.56,124.8392857142857
2012-07-02,71.5,0.56,127.67857142857142
2012-07-03,71.43,0.56,127.55357142857143
2012-07-05,71.22,0.56,127.17857142857142
2012-07-06,70.79,0.56,126.41071428571429
2012-07-09,71.82,0.56,128.24999999999997
2012-07-10,69.9,0.56,124.82142857142857
2012-07-11,70.2,0.56,125.35714285714285
2012-07-12,71.09,0.56,126.94642857142857
2012-07-13,72.15,0.56,128.83928571428572
2012-07-16,72.28,0.56,129.07142857142856
2012-07-17,73.03,0.56,130.41071428571428
2012-07-18,70.1,0.56,125.1785714285714
2012-07-19,70.52,0.56,125.92857142857142
2012-07-20,70.92,0.56,126.64285714285714
2012-07-23,69.94,0.56,124.89285714285712
2012-07-24,69.14,0.56,123.46428571428571
2012-07-25,69.26,0.56,123.67857142857143
2012-07-26,71.03,0.56,126.83928571428571
2012-07-27,72.33,0.56,129.16071428571428
2012-07-30,72.11,0.56,128.76785714285714
2012-07-31,72.31,0.56,129.125
2012-08-01,71.56,0.56,127.78571428571428
2012-08-02,72.19,0.12,601.5833333333334
2012-08-03,73.07,0.12,608.9166666666666
2012-08-06,72.5,0.12,604.1666666666667
2012-08-07,70.52,0.12,587.6666666666666
2012-08-08,70.04,0.12,583.6666666666667
2012-08-09,70.28,0.12,585.6666666666667
2012-08-10,70.51,0.12,587.5833333333334
2012-08-13,71.21,0.12,593.4166666666666
2012-08-14,71.38,0.12,594.8333333333334
2012-08-15,71.2,0.12,593.3333333333334
2012-08-16,71.05,0.12,592.0833333333334
2012-08-17,71.22,0.12,593.5
2012-08-20,71.31,0.12,594.25
2012-08-21,70.17,0.12,584.75
2012-08-22,69.87,0.12,582.2500000000001
2012-08-23,69.21,0.12,576.75
2012-08-24,69.44,0.12,578.6666666666666
2012-08-27,69.5,0.12,579.1666666666667
2012-08-28,69.49,0.12,579.0833333333333
2012-08-29,69.75,0.12,581.25
2012-08-30,70.12,0.12,584.3333333333334
2012-08-31,70.4,0.12,586.6666666666667
2012-09-04,70.78,0.12,589.8333333333334
2012-09-05,70.94,0.12,591.1666666666666
2012-09-06,71.64,0.12,597.0
2012-09-07,71.92,0.12,599.3333333333334
2012-09-10,71.4,0.12,595.0000000000001
2012-09-11,71.74,0.12,597.8333333333333
2012-09-12,71.95,0.12,599.5833333333334
2012-09-13,72.79,0.12,606.5833333333334
2012-09-14,71.36,0.12,594.6666666666666
2012-09-17,71.19,0.12,593.25
2012-09-18,71.11,0.12,592.5833333333334
2012-09-19,70.66,0.12,588.8333333333334
2012-09-20,70.79,0.12,589.9166666666667
2012-09-21,70.41,0.12,586.75
2012-09-24,70.9,0.12,590.8333333333334
2012-09-25,70.09,0.12,584.0833333333334
2012-09-26,70.72,0.12,589.3333333333334
2012-09-27,71.06,0.12,592.1666666666667
2012-09-28,71.39,0.12,594.9166666666667
2012-10-01,71.07,0.12,592.25
2012-10-02,71.66,0.12,597.1666666666666
2012-10-03,72.66,0.12,605.5
2012-10-04,71.92,0.12,599.3333333333334
2012-10-05,72.82,0.12,606.8333333333333
2012-10-08,72.51,0.12,604.2500000000001
2012-10-09,71.64,0.12,597.0
2012-10-10,72.55,0.12,604.5833333333334
2012-10-11,71.67,0.12,597.25
2012-10-12,72.17,0.12,601.4166666666667
2012-10-15,75.35,0.12,627.9166666666666
2012-10-16,74.76,0.12,623.0000000000001
2012-10-17,74.79,0.12,623.2500000000001
2012-10-18,75.49,0.12,629.0833333333333
2012-10-19,73.84,0.12,615.3333333333334
2012-10-22,73.56,0.12,613.0
2012-10-23,73.43,0.12,611.9166666666667
2012-10-24,73.5,0.12,612.5
2012-10-25,73.32,0.12,611.0
2012-10-26,73.37,0.12,611.4166666666667
2012-10-31,75.29,0.59,127.61016949152544
2012-11-01,74.58,0.59,126.40677966101696
2012-11-02,74.47,0.59,126.22033898305085
2012-11-05,73.99,0.59,125.40677966101694
2012-11-06,73.77,0.59,125.03389830508475
2012-11-07,75.24,0.59,127.52542372881356
2012-11-08,74.48,0.59,126.23728813559323
2012-11-09,74.84,0.59,126.84745762711866
2012-11-12,74.74,0.59,126.6779661016949
2012-11-13,74.23,0.59,125.81355932203391
2012-11-14,73.44,0.59,124.47457627118645
2012-11-15,72.35,0.59,122.62711864406779
2012-11-16,73.86,0.59,125.1864406779661
2012-11-19,73.71,0.59,124.9322033898305
2012-11-20,73.75,0.59,125.0
2012-11-21,74.12,0.59,125.6271186440678
2012-11-23,74.98,0.59,127.08474576271188
2012-11-26,74.35,0.59,126.01694915254237
2012-11-27,74.2,0.59,125.7627118644068
2012-11-28,74.21,0.59,125.77966101694915
2012-11-29,74.9,0.59,126.9491525423729
2012-11-30,74.93,0.59,127.00000000000001
2012-12-03,74.88,0.59,126.91525423728814
2012-12-04,74.83,0.59,126.83050847457628
2012-12-05,74.61,0.59,126.45762711864407
2012-12-06,74.98,0.59,127.08474576271188
2012-12-07,75.45,0.59,127.8813559322034
2012-12-10,75.12,0.59,127.3220338983051
2012-12-11,75.21,0.59,127.47457627118644
2012-12-12,76.19,0.59,129.135593220339
2012-12-13,76.09,0.59,128.96610169491527
2012-12-14,76.67,0.59,129.9491525423729
2012-12-17,76.9,0.59,130.33898305084747
2012-12-18,76.8,0.59,130.16949152542372
2012-12-19,76.13,0.59,129.03389830508473
2012-12-20,77.26,0.59,130.9491525423729
2012-12-21,76.77,0.59,130.11864406779662
2012-12-24,77.0,0.59,130.5084745762712
2012-12-26,76.29,0.59,129.30508474576274
2012-12-27,76.29,0.59,129.30508474576274
2012-12-28,75.89,0.59,128.6271186440678
2012-12-31,77.27,0.59,130.96610169491527
2013-01-02,79.05,0.59,133.98305084745763
2013-01-03,77.12,0.59,130.71186440677968
2013-01-04,77.05,0.59,130.59322033898306
2013-01-07,76.96,0.59,130.4406779661017
2013-01-08,77.27,0.59,130.96610169491527
2013-01-09,77.73,0.59,131.74576271186442
2013-01-10,78.67,0.59,133.33898305084747
2013-01-11,78.78,0.59,133.52542372881356
2013-01-14,78.7,0.59,133.38983050847457
2013-01-15,79.32,0.59,134.4406779661017
2013-01-16,78.7,0.59,133.38983050847457
2013-01-17,78.87,0.59,133.67796610169492
2013-01-18,79.35,0.59,134.4915254237288
2013-01-22,79.25,0.59,134.32203389830508
2013-01-23,78.97,0.59,133.84745762711864
2013-01-24,79.63,0.59,134.96610169491527
2013-01-25,79.9,0.59,135.42372881355934
2013-01-28,78.88,0.59,133.6949152542373
2013-01-29,78.62,0.59,133.2542372881356
2013-01-30,76.95,0.59,130.42372881355934
2013-01-31,76.15,0.59,129.0677966101695
2013-02-01,76.65,0.59,129.91525423728814
2013-02-04,76.46,0.59,129.59322033898306
2013-02-05,76.73,0.59,130.05084745762713
2013-02-06,75.95,0.59,128.72881355932205
2013-02-07,75.89,0.59,128.6271186440678
2013-02-08,77.06,0.59,130.61016949152543
2013-02-11,76.38,0.59,129.45762711864407
2013-02-12,75.59,0.59,128.11864406779662
2013-02-13,74.0,0.59,125.42372881355932
2013-02-14,73.48,0.59,124.54237288135594
2013-02-15,75.18,0.59,127.42372881355934
2013-02-19,74.62,0.59,126.47457627118645
2013-02-20,73.95,0.59,125.33898305084747
2013-02-21,73.78,0.59,125.05084745762713
2013-02-22,74.52,0.59,126.30508474576271
2013-02-25,73.66,0.59,124.84745762711864
2013-02-26,75.51,0.59,127.98305084745765
2013-02-27,77.4,0.34,227.64705882352942
2013-02-28,77.6,0.34,228.23529411764702
2013-03-01,78.13,0.34,229.79411764705878
2013-03-04,78.86,0.34,231.9411764705882
2013-03-05,78.65,0.34,231.3235294117647
2013-03-06,77.5,0.34,227.94117647058823
2013-03-07,77.56,0.34,228.1176470588235
2013-03-08,77.14,0.34,226.88235294117646
2013-03-11,76.9,0.34,226.1764705882353
2013-03-12,76.03,0.34,223.6176470588235
2013-03-13,76.12,0.34,223.88235294117646
2013-03-14,76.41,0.34,224.73529411764704
2013-03-15,75.56,0.34,222.23529411764704
2013-03-18,75.05,0.34,220.73529411764704
2013-03-19,74.53,0.34,219.20588235294116
2013-03-20,75.32,0.34,221.52941176470586
2013-03-21,76.29,0.34,224.38235294117646
2013-03-22,76.73,0.34,225.67647058823528
2013-03-25,76.26,0.34,224.2941176470588
2013-03-26,75.89,0.34,223.20588235294116
2013-03-27,76.86,0.34,226.05882352941174
2013-03-28,76.92,0.34,226.23529411764704
2013-04-01,77.75,0.34,228.67647058823528
2013-04-02,78.73,0.34,231.55882352941177
2013-04-03,78.02,0.34,229.4705882352941
2013-04-04,78.58,0.34,231.1176470588235
2013-04-05,77.82,0.34,228.88235294117644
2013-04-08,79.0,0.34,232.35294117647058
2013-04-09,79.29,0.34,233.2058823529412
2013-04-10,79.87,0.34,234.91176470588235
2013-04-11,80.32,0.34,236.23529411764702
2013-04-12,80.67,0.34,237.26470588235293
2013-04-15,79.43,0.34,233.61764705882354
2013-04-16,80.59,0.34,237.02941176470588
2013-04-17,79.78,0.34,234.6470588235294
2013-04-18,80.06,0.34,235.47058823529412
2013-04-19,81.05,0.34,238.38235294117644
2013-04-22,81.02,0.34,238.29411764705878
2013-04-23,81.9,0.34,240.88235294117646
2013-04-24,81.0,0.34,238.23529411764704
2013-04-25,83.84,0.34,246.58823529411765
2013-04-26,82.97,0.34,244.02941176470586
2013-04-29,83.04,0.34,244.23529411764707
2013-04-30,83.99,0.34,247.02941176470586
2013-05-01,83.93,0.43,195.18604651162792
2013-05-02,83.85,0.43,195.0
2013-05-03,83.56,0.43,194.32558139534885
2013-05-06,83.08,0.43,193.2093023255814
2013-05-07,83.55,0.43,194.30232558139534
2013-05-08,84.63,0.43,196.81395348837208
2013-05-09,83.56,0.43,194.32558139534885
2013-05-10,83.1,0.43,193.25581395348837
2013-05-13,82.96,0.43,192.93023255813952
2013-05-14,83.73,0.43,194.72093023255815
2013-05-15,84.33,0.43,196.11627906976744
2013-05-16,83.21,0.43,193.51162790697674
2013-05-17,84.45,0.43,196.39534883720933
2013-05-20,83.92,0.43,195.16279069767444
2013-05-21,84.64,0.43,196.8372093023256
2013-05-22,82.17,0.43,191.09302325581396
2013-05-23,81.58,0.43,189.72093023255815
2013-05-24,81.72,0.43,190.04651162790697
2013-05-28,81.5,0.43,189.53488372093022
2013-05-29,79.44,0.43,184.74418604651163
2013-05-30,78.77,0.43,183.1860465116279
2013-05-31,77.84,0.43,181.0232558139535
2013-06-03,77.42,0.43,180.046511627907
2013-06-04,76.63,0.43,178.20930232558138
2013-06-05,75.87,0.43,176.4418604651163
