date,ULTA,ULTA_EPS,PE Ratio
2010-08-06,24.79,0.23,107.78260869565217
2010-08-09,24.71,0.23,107.43478260869566
2010-08-10,24.09,0.23,104.73913043478261
2010-08-11,22.95,0.23,99.78260869565217
2010-08-12,22.97,0.23,99.8695652173913
2010-08-13,22.18,0.23,96.43478260869564
2010-08-16,22.58,0.23,98.17391304347825
2010-08-17,23.24,0.23,101.04347826086955
2010-08-18,24.04,0.23,104.52173913043478
2010-08-19,23.44,0.23,101.91304347826087
2010-08-20,23.36,0.23,101.56521739130434
2010-08-23,23.19,0.23,100.82608695652173
2010-08-24,22.96,0.23,99.82608695652173
2010-08-25,23.58,0.23,102.52173913043477
2010-08-26,23.27,0.23,101.17391304347825
2010-08-27,23.71,0.23,103.08695652173913
2010-08-30,23.54,0.23,102.34782608695652
2010-08-31,22.7,0.23,98.69565217391303
2010-09-01,22.26,0.23,96.78260869565217
2010-09-02,22.23,0.46,48.326086956521735
2010-09-03,26.3,0.46,57.17391304347826
2010-09-07,26.4,0.46,57.39130434782608
2010-09-08,26.71,0.46,58.065217391304344
2010-09-09,26.35,0.46,57.28260869565217
2010-09-10,26.21,0.46,56.97826086956522
2010-09-13,27.65,0.46,60.10869565217391
2010-09-14,28.59,0.46,62.15217391304348
2010-09-15,28.01,0.46,60.891304347826086
2010-09-16,28.03,0.46,60.93478260869565
2010-09-17,28.15,0.46,61.19565217391304
2010-09-20,28.23,0.46,61.369565217391305
2010-09-21,29.11,0.46,63.28260869565217
2010-09-22,27.94,0.46,60.73913043478261
2010-09-23,27.66,0.46,60.130434782608695
2010-09-24,28.93,0.46,62.891304347826086
2010-09-27,28.64,0.46,62.26086956521739
2010-09-28,29.35,0.46,63.80434782608695
2010-09-29,29.82,0.46,64.82608695652173
2010-09-30,29.2,0.46,63.47826086956521
2010-10-01,29.35,0.46,63.80434782608695
2010-10-04,28.41,0.46,61.76086956521739
2010-10-05,28.69,0.46,62.369565217391305
2010-10-06,28.3,0.46,61.52173913043478
2010-10-07,28.53,0.46,62.02173913043478
2010-10-08,28.96,0.46,62.95652173913044
2010-10-11,29.03,0.46,63.108695652173914
2010-10-12,30.9,0.46,67.17391304347825
2010-10-13,30.88,0.46,67.13043478260869
2010-10-14,30.42,0.46,66.1304347826087
2010-10-15,31.01,0.46,67.41304347826087
2010-10-18,31.66,0.46,68.82608695652173
2010-10-19,30.8,0.46,66.95652173913044
2010-10-20,30.72,0.46,66.78260869565217
2010-10-21,30.89,0.46,67.15217391304347
2010-10-22,31.07,0.46,67.54347826086956
2010-10-25,32.1,0.46,69.78260869565217
2010-10-26,32.33,0.46,70.28260869565217
2010-10-27,31.59,0.46,68.67391304347825
2010-10-28,31.14,0.46,67.69565217391305
2010-10-29,30.69,0.46,66.71739130434783
2010-11-01,30.41,0.46,66.1086956521739
2010-11-02,30.81,0.46,66.97826086956522
2010-11-03,31.67,0.46,68.84782608695652
2010-11-04,31.86,0.46,69.26086956521739
2010-11-05,32.3,0.46,70.21739130434781
2010-11-08,33.03,0.46,71.80434782608695
2010-11-09,32.61,0.46,70.89130434782608
2010-11-10,33.0,0.46,71.73913043478261
2010-11-11,32.75,0.46,71.19565217391305
2010-11-12,31.98,0.46,69.52173913043478
2010-11-15,31.8,0.46,69.13043478260869
2010-11-16,31.57,0.46,68.63043478260869
2010-11-17,31.5,0.46,68.47826086956522
2010-11-18,31.97,0.46,69.5
2010-11-19,31.95,0.46,69.45652173913044
2010-11-22,32.68,0.46,71.04347826086956
2010-11-23,33.48,0.46,72.78260869565216
2010-11-24,34.47,0.46,74.93478260869564
2010-11-26,34.99,0.46,76.06521739130434
2010-11-29,35.15,0.46,76.41304347826086
2010-11-30,34.95,0.46,75.97826086956522
2010-12-01,36.47,0.46,79.28260869565217
2010-12-02,35.72,0.7,51.02857142857143
2010-12-03,35.22,0.7,50.31428571428572
2010-12-06,34.08,0.7,48.68571428571428
2010-12-07,33.86,0.7,48.371428571428574
2010-12-08,34.41,0.7,49.15714285714286
2010-12-09,34.76,0.7,49.65714285714286
2010-12-10,34.71,0.7,49.58571428571429
2010-12-13,34.01,0.7,48.58571428571429
2010-12-14,33.16,0.7,47.37142857142857
2010-12-15,32.79,0.7,46.84285714285714
2010-12-16,34.09,0.7,48.70000000000001
2010-12-17,33.15,0.7,47.35714285714286
2010-12-20,33.03,0.7,47.18571428571429
2010-12-21,33.41,0.7,47.72857142857143
2010-12-22,34.49,0.7,49.27142857142858
2010-12-23,34.74,0.7,49.62857142857143
2010-12-27,34.15,0.7,48.785714285714285
2010-12-28,33.96,0.7,48.51428571428572
2010-12-29,34.27,0.7,48.95714285714286
2010-12-30,34.34,0.7,49.057142857142864
2010-12-31,34.0,0.7,48.57142857142858
2011-01-03,34.32,0.7,49.02857142857143
2011-01-04,34.28,0.7,48.971428571428575
2011-01-05,34.52,0.7,49.314285714285724
2011-01-06,37.18,0.7,53.114285714285714
2011-01-07,37.55,0.7,53.64285714285714
2011-01-10,37.85,0.7,54.07142857142858
2011-01-11,37.17,0.7,53.10000000000001
2011-01-12,37.09,0.7,52.985714285714295
2011-01-13,37.12,0.7,53.028571428571425
2011-01-14,37.06,0.7,52.94285714285715
2011-01-18,36.45,0.7,52.07142857142858
2011-01-19,35.72,0.7,51.02857142857143
2011-01-20,36.12,0.7,51.6
2011-01-21,35.87,0.7,51.24285714285714
2011-01-24,36.09,0.7,51.557142857142864
2011-01-25,36.05,0.7,51.5
2011-01-26,36.65,0.7,52.35714285714286
2011-01-27,37.06,0.7,52.94285714285715
2011-01-28,36.73,0.7,52.47142857142857
2011-01-31,37.04,0.7,52.91428571428572
2011-02-01,37.94,0.7,54.2
2011-02-02,36.91,0.7,52.72857142857143
2011-02-03,38.95,0.7,55.64285714285715
2011-02-04,40.07,0.7,57.24285714285715
2011-02-07,40.39,0.7,57.7
2011-02-08,41.2,0.7,58.85714285714287
2011-02-09,41.21,0.7,58.871428571428574
2011-02-10,41.54,0.7,59.34285714285715
2011-02-11,42.59,0.7,60.84285714285715
2011-02-14,42.99,0.7,61.41428571428572
2011-02-15,42.32,0.7,60.45714285714286
2011-02-16,43.1,0.7,61.57142857142858
2011-02-17,43.32,0.7,61.88571428571429
2011-02-18,43.46,0.7,62.08571428571429
2011-02-22,42.55,0.7,60.785714285714285
2011-02-23,41.03,0.7,58.61428571428572
2011-02-24,41.18,0.7,58.82857142857143
2011-02-25,42.97,0.7,61.385714285714286
2011-02-28,41.73,0.7,59.614285714285714
2011-03-01,41.05,0.7,58.642857142857146
2011-03-02,41.1,0.7,58.71428571428572
2011-03-03,42.25,0.7,60.35714285714286
2011-03-04,41.98,0.7,59.97142857142857
2011-03-07,41.27,0.7,58.95714285714286
2011-03-08,41.87,0.7,59.81428571428572
2011-03-09,41.13,0.7,58.75714285714287
2011-03-10,42.11,0.7,60.15714285714286
2011-03-11,45.77,0.7,65.3857142857143
2011-03-14,46.95,0.7,67.07142857142858
2011-03-15,47.19,0.7,67.41428571428571
2011-03-16,46.2,0.7,66.00000000000001
2011-03-17,46.42,0.7,66.31428571428572
2011-03-18,46.77,0.7,66.81428571428572
2011-03-21,47.25,0.7,67.5
2011-03-22,46.47,0.7,66.38571428571429
2011-03-23,47.27,0.7,67.52857142857144
2011-03-24,47.84,0.7,68.34285714285716
2011-03-25,47.65,0.7,68.07142857142857
2011-03-28,47.94,0.7,68.48571428571428
2011-03-29,47.79,0.7,68.27142857142857
2011-03-30,48.71,0.0,inf
2011-03-31,48.13,0.0,inf
2011-04-01,48.45,0.0,inf
2011-04-04,48.28,0.0,inf
2011-04-05,49.81,0.0,inf
2011-04-06,49.85,0.0,inf
2011-04-07,51.1,0.0,inf
2011-04-08,50.69,0.0,inf
2011-04-11,51.12,0.0,inf
2011-04-12,50.51,0.0,inf
2011-04-13,49.8,0.0,inf
2011-04-14,49.59,0.0,inf
2011-04-15,50.07,0.0,inf
2011-04-18,50.12,0.0,inf
2011-04-19,49.78,0.0,inf
2011-04-20,53.02,0.0,inf
2011-04-21,52.88,0.0,inf
2011-04-25,52.72,0.0,inf
2011-04-26,52.57,0.0,inf
2011-04-27,52.91,0.0,inf
2011-04-28,52.81,0.0,inf
2011-04-29,53.19,0.0,inf
2011-05-02,53.36,0.0,inf
2011-05-03,52.4,0.0,inf
2011-05-04,53.07,0.0,inf
2011-05-05,53.13,0.0,inf
2011-05-06,53.77,0.0,inf
2011-05-09,54.57,0.0,inf
2011-05-10,55.05,0.0,inf
2011-05-11,54.3,0.0,inf
2011-05-12,55.91,0.0,inf
2011-05-13,55.51,0.0,inf
2011-05-16,53.35,0.0,inf
2011-05-17,52.23,0.0,inf
2011-05-18,53.77,0.0,inf
2011-05-19,53.45,0.0,inf
2011-05-20,52.5,0.0,inf
2011-05-23,52.41,0.0,inf
2011-05-24,52.05,0.0,inf
2011-05-25,52.83,0.0,inf
2011-05-26,54.55,0.0,inf
2011-05-27,55.25,0.0,inf
2011-05-31,55.98,0.0,inf
2011-06-01,54.12,0.0,inf
2011-06-02,50.59,0.0,inf
2011-06-03,51.06,0.0,inf
2011-06-06,49.7,0.0,inf
2011-06-07,49.61,0.38,130.55263157894737
2011-06-08,55.9,0.38,147.10526315789474
2011-06-09,57.05,0.38,150.1315789473684
2011-06-10,56.16,0.38,147.78947368421052
2011-06-13,57.75,0.38,151.9736842105263
2011-06-14,59.31,0.38,156.07894736842107
2011-06-15,57.03,0.38,150.07894736842104
2011-06-16,56.88,0.38,149.68421052631578
2011-06-17,57.42,0.38,151.10526315789474
2011-06-20,58.74,0.38,154.57894736842107
2011-06-21,62.08,0.38,163.36842105263156
2011-06-22,61.49,0.38,161.81578947368422
2011-06-23,62.58,0.38,164.68421052631578
2011-06-24,62.82,0.38,165.31578947368422
2011-06-27,63.17,0.38,166.23684210526315
2011-06-28,64.19,0.38,168.92105263157893
2011-06-29,63.35,0.38,166.71052631578948
2011-06-30,64.58,0.38,169.94736842105263
2011-07-01,65.18,0.38,171.5263157894737
2011-07-05,66.82,0.38,175.84210526315786
2011-07-06,67.09,0.38,176.55263157894737
2011-07-07,66.69,0.38,175.5
2011-07-08,68.7,0.38,180.78947368421052
2011-07-11,64.96,0.38,170.9473684210526
2011-07-12,64.29,0.38,169.1842105263158
2011-07-13,64.87,0.38,170.71052631578948
2011-07-14,63.33,0.38,166.6578947368421
2011-07-15,64.31,0.38,169.23684210526315
2011-07-18,63.73,0.38,167.71052631578945
2011-07-19,65.75,0.38,173.02631578947367
2011-07-20,65.31,0.38,171.8684210526316
2011-07-21,65.72,0.38,172.94736842105263
2011-07-22,66.02,0.38,173.73684210526315
2011-07-25,65.09,0.38,171.28947368421052
2011-07-26,64.94,0.38,170.89473684210526
2011-07-27,62.08,0.38,163.36842105263156
2011-07-28,62.78,0.38,165.21052631578948
2011-07-29,63.03,0.38,165.8684210526316
2011-08-01,63.23,0.38,166.39473684210526
2011-08-02,61.43,0.38,161.6578947368421
2011-08-03,62.08,0.38,163.36842105263156
2011-08-04,57.12,0.38,150.3157894736842
2011-08-05,56.39,0.38,148.39473684210526
2011-08-08,50.49,0.38,132.8684210526316
2011-08-09,55.48,0.38,146.0
2011-08-10,53.08,0.38,139.68421052631578
2011-08-11,57.16,0.38,150.42105263157893
2011-08-12,59.39,0.38,156.28947368421052
2011-08-15,57.71,0.38,151.8684210526316
2011-08-16,55.56,0.38,146.21052631578948
2011-08-17,53.31,0.38,140.28947368421052
2011-08-18,50.08,0.38,131.78947368421052
2011-08-19,49.6,0.38,130.5263157894737
2011-08-22,48.89,0.38,128.6578947368421
2011-08-23,52.69,0.38,138.6578947368421
2011-08-24,54.26,0.38,142.78947368421052
2011-08-25,53.48,0.38,140.73684210526315
2011-08-26,56.48,0.38,148.6315789473684
2011-08-29,58.97,0.38,155.18421052631578
2011-08-30,57.59,0.38,151.55263157894737
2011-08-31,59.08,0.38,155.4736842105263
2011-09-01,57.6,0.38,151.57894736842104
2011-09-02,55.33,0.38,145.60526315789474
2011-09-06,55.37,0.38,145.71052631578945
2011-09-07,56.8,0.38,149.4736842105263
2011-09-08,59.76,0.78,76.61538461538461
2011-09-09,68.45,0.78,87.75641025641026
2011-09-12,70.93,0.78,90.93589743589745
2011-09-13,69.96,0.78,89.69230769230768
2011-09-14,69.95,0.78,89.67948717948718
2011-09-15,70.2,0.78,90.0
2011-09-16,70.46,0.78,90.33333333333333
2011-09-19,72.86,0.78,93.41025641025641
2011-09-20,70.18,0.78,89.97435897435898
2011-09-21,68.06,0.78,87.25641025641026
2011-09-22,66.88,0.78,85.74358974358974
2011-09-23,66.96,0.78,85.84615384615384
2011-09-26,69.12,0.78,88.61538461538461
2011-09-27,70.02,0.78,89.76923076923076
2011-09-28,67.34,0.78,86.33333333333333
2011-09-29,66.12,0.78,84.76923076923077
2011-09-30,62.23,0.78,79.78205128205127
2011-10-03,61.32,0.78,78.61538461538461
2011-10-04,62.93,0.78,80.67948717948718
2011-10-05,66.68,0.78,85.48717948717949
2011-10-06,66.61,0.78,85.3974358974359
2011-10-07,65.58,0.78,84.07692307692307
2011-10-10,69.24,0.78,88.76923076923076
2011-10-11,68.35,0.78,87.62820512820512
2011-10-12,67.77,0.78,86.88461538461537
2011-10-13,67.96,0.78,87.12820512820512
2011-10-14,68.9,0.78,88.33333333333334
2011-10-17,67.48,0.78,86.51282051282051
2011-10-18,68.75,0.78,88.14102564102564
2011-10-19,68.7,0.78,88.07692307692308
2011-10-20,67.88,0.78,87.02564102564102
2011-10-21,68.0,0.78,87.17948717948718
2011-10-24,70.93,0.78,90.93589743589745
2011-10-25,68.6,0.78,87.94871794871794
2011-10-26,67.6,0.78,86.66666666666666
2011-10-27,68.42,0.78,87.71794871794872
2011-10-28,67.53,0.78,86.57692307692308
2011-10-31,67.29,0.78,86.26923076923077
2011-11-01,70.33,0.78,90.16666666666666
2011-11-02,71.03,0.78,91.06410256410257
2011-11-03,71.26,0.78,91.35897435897436
2011-11-04,74.24,0.78,95.17948717948717
2011-11-07,74.0,0.78,94.87179487179486
2011-11-08,73.4,0.78,94.1025641025641
2011-11-09,71.13,0.78,91.19230769230768
2011-11-10,72.15,0.78,92.5
2011-11-11,72.35,0.78,92.75641025641025
2011-11-14,71.78,0.78,92.02564102564102
2011-11-15,72.51,0.78,92.96153846153847
2011-11-16,71.55,0.78,91.73076923076923
2011-11-17,69.02,0.78,88.48717948717947
2011-11-18,67.54,0.78,86.58974358974359
2011-11-21,66.26,0.78,84.94871794871796
2011-11-22,66.49,0.78,85.24358974358974
2011-11-23,65.97,0.78,84.57692307692307
2011-11-25,64.6,0.78,82.8205128205128
2011-11-28,68.45,0.78,87.75641025641026
2011-11-29,68.37,0.78,87.65384615384616
2011-11-30,69.63,0.78,89.26923076923076
2011-12-01,68.49,1.21,56.603305785123965
2011-12-02,74.19,1.21,61.31404958677686
2011-12-05,73.9,1.21,61.07438016528926
2011-12-06,72.93,1.21,60.27272727272728
2011-12-07,73.13,1.21,60.438016528925615
2011-12-08,72.13,1.21,59.611570247933884
2011-12-09,74.06,1.21,61.20661157024794
2011-12-12,72.76,1.21,60.13223140495868
2011-12-13,70.62,1.21,58.36363636363637
2011-12-14,67.21,1.21,55.54545454545454
2011-12-15,66.72,1.21,55.14049586776859
2011-12-16,67.01,1.21,55.380165289256205
2011-12-19,64.91,1.21,53.64462809917355
2011-12-20,66.97,1.21,55.34710743801653
2011-12-21,65.87,1.21,54.43801652892562
2011-12-22,64.16,1.21,53.02479338842975
2011-12-23,66.26,1.21,54.7603305785124
2011-12-27,65.51,1.21,54.1404958677686
2011-12-28,64.09,1.21,52.96694214876033
2011-12-29,64.67,1.21,53.44628099173554
2011-12-30,64.92,1.21,53.65289256198347
2012-01-03,64.1,1.21,52.97520661157024
2012-01-04,66.37,1.21,54.851239669421496
2012-01-05,69.56,1.21,57.48760330578513
2012-01-06,69.52,1.21,57.45454545454545
2012-01-09,69.93,1.21,57.79338842975207
2012-01-10,70.46,1.21,58.23140495867768
2012-01-11,71.78,1.21,59.32231404958678
2012-01-12,71.93,1.21,59.44628099173554
2012-01-13,73.13,1.21,60.438016528925615
2012-01-17,74.13,1.21,61.264462809917354
2012-01-18,75.75,1.21,62.60330578512397
2012-01-19,77.39,1.21,63.95867768595041
2012-01-20,76.26,1.21,63.02479338842976
2012-01-23,76.9,1.21,63.55371900826447
2012-01-24,77.38,1.21,63.950413223140494
2012-01-25,78.8,1.21,65.12396694214875
2012-01-26,76.69,1.21,63.3801652892562
2012-01-27,77.31,1.21,63.892561983471076
2012-01-30,77.27,1.21,63.8595041322314
2012-01-31,76.15,1.21,62.93388429752067
2012-02-01,76.82,1.21,63.48760330578512
2012-02-02,76.61,1.21,63.31404958677686
2012-02-03,78.11,1.21,64.55371900826447
2012-02-06,78.68,1.21,65.02479338842976
2012-02-07,79.65,1.21,65.82644628099175
2012-02-08,80.61,1.21,66.6198347107438
2012-02-09,81.42,1.21,67.2892561983471
2012-02-10,80.84,1.21,66.80991735537191
2012-02-13,82.05,1.21,67.8099173553719
2012-02-14,82.8,1.21,68.4297520661157
2012-02-15,83.53,1.21,69.03305785123968
2012-02-16,84.17,1.21,69.56198347107438
2012-02-17,82.56,1.21,68.23140495867769
2012-02-21,82.06,1.21,67.81818181818183
2012-02-22,82.57,1.21,68.2396694214876
2012-02-23,83.4,1.21,68.92561983471074
2012-02-24,81.94,1.21,67.71900826446281
2012-02-27,83.81,1.21,69.26446280991736
2012-02-28,83.88,1.21,69.32231404958678
2012-02-29,83.24,1.21,68.79338842975207
2012-03-01,85.31,1.21,70.50413223140497
2012-03-02,85.15,1.21,70.37190082644629
2012-03-05,87.14,1.21,72.01652892561984
2012-03-06,85.85,1.21,70.95041322314049
2012-03-07,87.92,1.21,72.6611570247934
2012-03-08,89.27,1.21,73.77685950413223
2012-03-09,89.28,1.21,73.78512396694215
2012-03-12,88.46,1.21,73.10743801652892
2012-03-13,90.0,1.21,74.3801652892562
2012-03-14,89.46,1.21,73.93388429752066
2012-03-15,90.37,1.21,74.68595041322315
2012-03-16,88.58,1.21,73.20661157024793
2012-03-19,89.6,1.21,74.0495867768595
2012-03-20,90.61,1.21,74.88429752066116
2012-03-21,92.07,1.21,76.0909090909091
2012-03-22,93.59,1.21,77.34710743801654
2012-03-23,93.55,1.21,77.31404958677686
2012-03-26,94.51,1.21,78.10743801652893
2012-03-27,93.97,1.21,77.66115702479338
2012-03-28,93.59,1.96,47.75
2012-03-29,92.83,1.96,47.36224489795919
2012-03-30,92.89,1.96,47.392857142857146
2012-04-02,93.92,1.96,47.91836734693878
2012-04-03,95.01,1.96,48.47448979591837
2012-04-04,94.93,1.96,48.433673469387756
2012-04-05,95.04,1.96,48.48979591836735
2012-04-09,94.37,1.96,48.14795918367347
2012-04-10,91.86,1.96,46.86734693877551
2012-04-11,93.7,1.96,47.80612244897959
2012-04-12,94.73,1.96,48.33163265306123
2012-04-13,94.93,1.96,48.433673469387756
2012-04-16,93.15,1.96,47.525510204081634
2012-04-17,94.46,1.96,48.19387755102041
2012-04-18,95.56,1.96,48.755102040816325
2012-04-19,94.49,1.96,48.20918367346938
2012-04-20,95.35,1.96,48.647959183673464
2012-04-23,93.53,1.96,47.71938775510204
2012-04-24,87.15,1.96,44.464285714285715
2012-04-25,89.13,1.96,45.474489795918366
2012-04-26,89.53,1.96,45.67857142857143
2012-04-27,89.62,1.96,45.72448979591837
2012-04-30,88.18,1.96,44.98979591836735
2012-05-01,89.08,1.96,45.44897959183673
2012-05-02,91.33,1.96,46.5969387755102
2012-05-03,90.85,1.96,46.35204081632653
2012-05-04,87.49,1.96,44.63775510204081
2012-05-07,86.06,1.96,43.90816326530612
2012-05-08,85.0,1.96,43.36734693877551
2012-05-09,84.27,1.96,42.994897959183675
2012-05-10,86.06,1.96,43.90816326530612
2012-05-11,87.96,1.96,44.87755102040816
2012-05-14,87.34,1.96,44.56122448979592
2012-05-15,87.51,1.96,44.64795918367347
2012-05-16,90.31,1.96,46.0765306122449
2012-05-17,85.87,1.96,43.81122448979592
2012-05-18,85.32,1.96,43.53061224489796
2012-05-21,87.84,1.96,44.816326530612244
2012-05-22,90.5,1.96,46.173469387755105
2012-05-23,91.2,1.96,46.53061224489796
2012-05-24,90.93,1.96,46.392857142857146
2012-05-25,90.95,1.96,46.4030612244898
2012-05-29,91.24,1.96,46.55102040816326
2012-05-30,89.6,1.96,45.714285714285715
2012-05-31,89.37,1.96,45.59693877551021
2012-06-01,86.55,1.96,44.15816326530612
2012-06-04,86.29,1.96,44.025510204081634
2012-06-05,87.38,0.56,156.03571428571425
2012-06-06,94.74,0.56,169.17857142857142
2012-06-07,93.33,0.56,166.66071428571428
2012-06-08,94.0,0.56,167.85714285714283
2012-06-11,92.25,0.56,164.73214285714283
2012-06-12,94.26,0.56,168.32142857142856
2012-06-13,91.65,0.56,163.66071428571428
2012-06-14,92.98,0.56,166.03571428571428
2012-06-15,95.84,0.56,171.14285714285714
2012-06-18,97.01,0.56,173.23214285714286
2012-06-19,96.76,0.56,172.78571428571428
2012-06-20,97.7,0.56,174.4642857142857
2012-06-21,95.05,0.56,169.73214285714283
2012-06-22,95.61,0.56,170.73214285714283
2012-06-25,94.37,0.56,168.51785714285714
2012-06-26,94.17,0.56,168.16071428571428
2012-06-27,93.26,0.56,166.53571428571428
2012-06-28,90.29,0.56,161.23214285714286
2012-06-29,93.38,0.56,166.74999999999997
2012-07-02,92.07,0.56,164.41071428571425
2012-07-03,93.59,0.56,167.125
2012-07-05,94.41,0.56,168.5892857142857
2012-07-06,93.66,0.56,167.24999999999997
2012-07-09,93.36,0.56,166.7142857142857
2012-07-10,93.19,0.56,166.41071428571428
2012-07-11,91.05,0.56,162.5892857142857
2012-07-12,91.45,0.56,163.30357142857142
2012-07-13,92.69,0.56,165.5178571428571
2012-07-16,91.0,0.56,162.49999999999997
2012-07-17,91.35,0.56,163.12499999999997
2012-07-18,91.96,0.56,164.2142857142857
2012-07-19,92.51,0.56,165.19642857142856
2012-07-20,87.53,0.56,156.30357142857142
2012-07-23,86.47,0.56,154.41071428571428
2012-07-24,85.14,0.56,152.03571428571428
2012-07-25,83.78,0.56,149.60714285714283
2012-07-26,86.37,0.56,154.23214285714286
2012-07-27,87.38,0.56,156.03571428571425
2012-07-30,87.51,0.56,156.26785714285714
2012-07-31,84.88,0.56,151.57142857142856
2012-08-01,83.74,0.56,149.53571428571425
2012-08-02,85.25,0.56,152.23214285714283
2012-08-03,87.78,0.56,156.75
2012-08-06,87.89,0.56,156.94642857142856
2012-08-07,88.26,0.56,157.60714285714286
2012-08-08,86.53,0.56,154.51785714285714
2012-08-09,87.09,0.56,155.51785714285714
2012-08-10,85.35,0.56,152.41071428571425
2012-08-13,84.11,0.56,150.19642857142856
2012-08-14,86.14,0.56,153.82142857142856
2012-08-15,85.9,0.56,153.39285714285714
2012-08-16,90.27,0.56,161.19642857142856
2012-08-17,91.85,0.56,164.0178571428571
2012-08-20,90.9,0.56,162.32142857142856
2012-08-21,91.99,0.56,164.2678571428571
2012-08-22,91.9,0.56,164.10714285714286
2012-08-23,92.21,0.56,164.66071428571425
2012-08-24,92.96,0.56,165.99999999999997
2012-08-27,93.69,0.56,167.30357142857142
2012-08-28,94.85,0.56,169.37499999999997
2012-08-29,94.33,0.56,168.44642857142856
2012-08-30,93.63,0.56,167.19642857142856
2012-08-31,94.0,0.56,167.85714285714283
2012-09-04,94.18,0.56,168.17857142857142
2012-09-05,92.92,0.56,165.92857142857142
2012-09-06,95.26,0.55,173.2
2012-09-07,101.54,0.55,184.61818181818182
2012-09-10,100.19,0.55,182.16363636363636
2012-09-11,99.34,0.55,180.6181818181818
2012-09-12,98.9,0.55,179.8181818181818
2012-09-13,100.16,0.55,182.1090909090909
2012-09-14,100.87,0.55,183.4
2012-09-17,99.66,0.55,181.2
2012-09-18,97.77,0.55,177.76363636363635
2012-09-19,98.55,0.55,179.18181818181816
2012-09-20,98.5,0.55,179.09090909090907
2012-09-21,97.92,0.55,178.03636363636363
2012-09-24,98.44,0.55,178.98181818181817
2012-09-25,97.09,0.55,176.52727272727273
2012-09-26,96.48,0.55,175.4181818181818
2012-09-27,96.66,0.55,175.74545454545452
2012-09-28,96.31,0.55,175.1090909090909
2012-10-01,96.81,0.55,176.0181818181818
2012-10-02,96.3,0.55,175.09090909090907
2012-10-03,97.54,0.55,177.34545454545454
2012-10-04,98.96,0.55,179.9272727272727
2012-10-05,99.77,0.55,181.39999999999998
2012-10-08,98.17,0.55,178.49090909090907
2012-10-09,95.75,0.55,174.09090909090907
2012-10-10,96.34,0.55,175.16363636363636
2012-10-11,95.65,0.55,173.9090909090909
2012-10-12,95.22,0.55,173.12727272727273
2012-10-15,95.3,0.55,173.27272727272725
2012-10-16,98.0,0.55,178.18181818181816
2012-10-17,96.34,0.55,175.16363636363636
2012-10-18,95.55,0.55,173.72727272727272
2012-10-19,94.78,0.55,172.3272727272727
2012-10-22,95.01,0.55,172.74545454545455
2012-10-23,94.04,0.55,170.98181818181817
2012-10-24,93.14,0.55,169.34545454545454
2012-10-25,92.27,0.55,167.76363636363635
2012-10-26,92.41,0.55,168.0181818181818
2012-10-31,92.19,0.55,167.6181818181818
2012-11-01,93.71,0.55,170.38181818181815
2012-11-02,92.45,0.55,168.0909090909091
2012-11-05,92.68,0.55,168.5090909090909
2012-11-06,94.06,0.55,171.0181818181818
2012-11-07,93.05,0.55,169.18181818181816
2012-11-08,90.99,0.55,165.4363636363636
2012-11-09,88.34,0.55,160.61818181818182
2012-11-12,87.22,0.55,158.58181818181816
2012-11-13,89.46,0.55,162.65454545454543
2012-11-14,87.31,0.55,158.74545454545455
2012-11-15,86.93,0.55,158.05454545454546
2012-11-16,87.6,0.55,159.27272727272725
2012-11-19,89.02,0.55,161.85454545454544
2012-11-20,88.94,0.55,161.7090909090909
2012-11-21,90.52,0.55,164.58181818181816
2012-11-23,92.2,0.55,167.63636363636363
2012-11-26,92.93,0.55,168.96363636363637
2012-11-27,93.24,0.55,169.5272727272727
2012-11-28,94.19,0.55,171.25454545454545
2012-11-29,93.15,0.6,155.25000000000003
2012-11-30,100.28,0.6,167.13333333333335
2012-12-03,100.9,0.6,168.16666666666669
2012-12-04,100.38,0.6,167.3
2012-12-05,100.19,0.6,166.98333333333335
2012-12-06,101.53,0.6,169.21666666666667
2012-12-07,100.44,0.6,167.4
2012-12-10,99.53,0.6,165.88333333333335
2012-12-11,97.03,0.6,161.71666666666667
2012-12-12,95.4,0.6,159.00000000000003
2012-12-13,94.25,0.6,157.08333333333334
2012-12-14,95.0,0.6,158.33333333333334
2012-12-17,97.24,0.6,162.06666666666666
2012-12-18,97.92,0.6,163.20000000000002
2012-12-19,96.34,0.6,160.5666666666667
2012-12-20,96.41,0.6,160.68333333333334
2012-12-21,97.23,0.6,162.05
2012-12-24,97.1,0.6,161.83333333333334
2012-12-26,95.72,0.6,159.53333333333333
2012-12-27,96.44,0.6,160.73333333333335
2012-12-28,96.55,0.6,160.91666666666666
2012-12-31,98.26,0.6,163.76666666666668
2013-01-02,101.53,0.6,169.21666666666667
2013-01-03,101.99,0.6,169.98333333333332
2013-01-04,97.85,0.6,163.08333333333334
2013-01-07,96.32,0.6,160.53333333333333
2013-01-08,95.09,0.6,158.48333333333335
2013-01-09,94.22,0.6,157.03333333333333
2013-01-10,94.32,0.6,157.2
2013-01-11,93.39,0.6,155.65
2013-01-14,94.99,0.6,158.31666666666666
2013-01-15,94.6,0.6,157.66666666666666
2013-01-16,94.99,0.6,158.31666666666666
2013-01-17,95.66,0.6,159.43333333333334
2013-01-18,94.29,0.6,157.15
2013-01-22,96.17,0.6,160.28333333333333
2013-01-23,97.14,0.6,161.9
2013-01-24,98.01,0.6,163.35000000000002
