date,MCO,MCO_EPS,PE Ratio
2010-03-24,30.33,1.7,17.841176470588234
2010-03-25,30.51,1.7,17.947058823529414
2010-03-26,30.26,1.7,17.8
2010-03-29,30.54,1.7,17.96470588235294
2010-03-30,30.23,1.7,17.78235294117647
2010-03-31,29.75,1.7,17.5
2010-04-01,29.37,1.7,17.276470588235295
2010-04-05,29.53,1.7,17.370588235294118
2010-04-06,29.44,1.7,17.317647058823532
2010-04-07,29.34,1.7,17.258823529411764
2010-04-08,29.0,1.7,17.058823529411764
2010-04-09,28.87,1.7,16.982352941176472
2010-04-12,28.63,1.7,16.841176470588234
2010-04-13,28.63,1.7,16.841176470588234
2010-04-14,28.9,1.7,17.0
2010-04-15,29.65,1.7,17.441176470588236
2010-04-16,27.41,1.7,16.123529411764707
2010-04-19,27.04,1.7,15.905882352941177
2010-04-20,27.12,1.7,15.952941176470588
2010-04-21,25.69,1.7,15.111764705882354
2010-04-22,26.06,1.7,15.329411764705881
2010-04-23,26.24,1.7,15.435294117647059
2010-04-26,26.06,1.7,15.329411764705881
2010-04-27,24.85,1.7,14.61764705882353
2010-04-28,25.61,1.7,15.064705882352941
2010-04-29,25.22,1.7,14.83529411764706
2010-04-30,24.72,1.7,14.541176470588235
2010-05-03,25.23,1.7,14.841176470588236
2010-05-04,24.46,1.7,14.388235294117647
2010-05-05,24.58,1.7,14.458823529411765
2010-05-06,23.54,1.7,13.847058823529412
2010-05-07,23.36,0.48,48.666666666666664
2010-05-10,21.77,0.48,45.354166666666664
2010-05-11,21.76,0.48,45.333333333333336
2010-05-12,22.29,0.48,46.4375
2010-05-13,21.7,0.48,45.208333333333336
2010-05-14,21.57,0.48,44.9375
2010-05-17,21.56,0.48,44.916666666666664
2010-05-18,21.03,0.48,43.81250000000001
2010-05-19,21.51,0.48,44.81250000000001
2010-05-20,21.21,0.48,44.1875
2010-05-21,22.02,0.48,45.875
2010-05-24,21.15,0.48,44.0625
2010-05-25,21.24,0.48,44.25
2010-05-26,20.88,0.48,43.5
2010-05-27,20.88,0.48,43.5
2010-05-28,20.5,0.48,42.708333333333336
2010-06-01,19.3,0.48,40.208333333333336
2010-06-02,19.9,0.48,41.45833333333333
2010-06-03,19.69,0.48,41.020833333333336
2010-06-04,18.89,0.48,39.35416666666667
2010-06-07,18.75,0.48,39.0625
2010-06-08,18.96,0.48,39.5
2010-06-09,18.79,0.48,39.145833333333336
2010-06-10,19.48,0.48,40.583333333333336
2010-06-11,19.68,0.48,41.0
2010-06-14,19.91,0.48,41.47916666666667
2010-06-15,21.23,0.48,44.22916666666667
2010-06-16,21.76,0.48,45.333333333333336
2010-06-17,20.82,0.48,43.375
2010-06-18,21.1,0.48,43.958333333333336
2010-06-21,21.21,0.48,44.1875
2010-06-22,20.73,0.48,43.1875
2010-06-23,21.13,0.48,44.020833333333336
2010-06-24,20.6,0.48,42.91666666666667
2010-06-25,22.01,0.48,45.85416666666667
2010-06-28,21.25,0.48,44.270833333333336
2010-06-29,20.01,0.48,41.68750000000001
2010-06-30,19.92,0.48,41.50000000000001
2010-07-01,19.8,0.48,41.25
2010-07-02,20.0,0.48,41.66666666666667
2010-07-06,19.74,0.48,41.125
2010-07-07,20.37,0.48,42.43750000000001
2010-07-08,21.3,0.48,44.375
2010-07-09,22.04,0.48,45.916666666666664
2010-07-12,22.01,0.48,45.85416666666667
2010-07-13,22.67,0.48,47.22916666666667
2010-07-14,22.39,0.48,46.645833333333336
2010-07-15,22.47,0.48,46.8125
2010-07-16,21.94,0.48,45.708333333333336
2010-07-19,21.84,0.48,45.5
2010-07-20,22.32,0.48,46.5
2010-07-21,22.18,0.48,46.208333333333336
2010-07-22,22.45,0.48,46.770833333333336
2010-07-23,22.62,0.48,47.12500000000001
2010-07-26,23.09,0.48,48.10416666666667
2010-07-27,22.88,0.48,47.666666666666664
2010-07-28,22.64,0.48,47.16666666666667
2010-07-29,23.64,0.48,49.25
2010-07-30,23.55,0.48,49.0625
2010-08-02,23.61,0.51,46.29411764705882
2010-08-03,23.88,0.51,46.8235294117647
2010-08-04,24.06,0.51,47.17647058823529
2010-08-05,23.85,0.51,46.76470588235294
2010-08-06,23.53,0.51,46.13725490196079
2010-08-09,23.64,0.51,46.35294117647059
2010-08-10,23.33,0.51,45.745098039215684
2010-08-11,22.32,0.51,43.76470588235294
2010-08-12,22.22,0.51,43.56862745098039
2010-08-13,21.9,0.51,42.94117647058823
2010-08-16,22.26,0.51,43.64705882352941
2010-08-17,22.24,0.51,43.607843137254896
2010-08-18,22.54,0.51,44.19607843137255
2010-08-19,22.02,0.51,43.17647058823529
2010-08-20,21.71,0.51,42.568627450980394
2010-08-23,21.5,0.51,42.15686274509804
2010-08-24,21.1,0.51,41.372549019607845
2010-08-25,21.24,0.51,41.647058823529406
2010-08-26,21.07,0.51,41.31372549019608
2010-08-27,21.44,0.51,42.03921568627451
2010-08-30,21.18,0.51,41.529411764705884
2010-08-31,21.14,0.51,41.450980392156865
2010-09-01,21.95,0.51,43.03921568627451
2010-09-02,22.83,0.51,44.764705882352935
2010-09-03,23.15,0.51,45.3921568627451
2010-09-07,22.25,0.51,43.627450980392155
2010-09-08,22.66,0.51,44.431372549019606
2010-09-09,23.57,0.51,46.21568627450981
2010-09-10,24.95,0.51,48.92156862745098
2010-09-13,25.35,0.51,49.70588235294118
2010-09-14,25.09,0.51,49.19607843137255
2010-09-15,24.83,0.51,48.686274509803916
2010-09-16,24.85,0.51,48.72549019607843
2010-09-17,25.0,0.51,49.01960784313725
2010-09-20,25.99,0.51,50.96078431372548
2010-09-21,25.55,0.51,50.09803921568628
2010-09-22,25.44,0.51,49.88235294117647
2010-09-23,24.69,0.51,48.411764705882355
2010-09-24,25.77,0.51,50.529411764705884
2010-09-27,25.1,0.51,49.21568627450981
2010-09-28,25.43,0.51,49.86274509803921
2010-09-29,25.15,0.51,49.31372549019608
2010-09-30,24.98,0.51,48.98039215686274
2010-10-01,25.23,0.51,49.470588235294116
2010-10-04,24.98,0.51,48.98039215686274
2010-10-05,25.57,0.51,50.13725490196079
2010-10-06,26.05,0.51,51.07843137254902
2010-10-07,26.48,0.51,51.92156862745098
2010-10-08,26.9,0.51,52.745098039215684
2010-10-11,27.57,0.51,54.05882352941176
2010-10-12,27.68,0.51,54.27450980392157
2010-10-13,27.88,0.51,54.666666666666664
2010-10-14,26.66,0.51,52.27450980392157
2010-10-15,26.5,0.51,51.96078431372549
2010-10-18,26.61,0.51,52.17647058823529
2010-10-19,26.44,0.51,51.84313725490196
2010-10-20,27.11,0.51,53.15686274509804
2010-10-21,27.01,0.51,52.96078431372549
2010-10-22,26.84,0.51,52.627450980392155
2010-10-25,26.48,0.51,51.92156862745098
2010-10-26,27.36,0.51,53.64705882352941
2010-10-27,27.13,0.51,53.19607843137255
2010-10-28,26.57,0.51,52.09803921568627
2010-10-29,27.06,0.51,53.05882352941176
2010-11-01,26.56,0.51,52.07843137254902
2010-11-02,26.73,0.58,46.08620689655173
2010-11-03,26.52,0.58,45.724137931034484
2010-11-04,28.04,0.58,48.3448275862069
2010-11-05,28.78,0.58,49.62068965517242
2010-11-08,28.07,0.58,48.396551724137936
2010-11-09,27.81,0.58,47.94827586206897
2010-11-10,28.42,0.58,49.00000000000001
2010-11-11,28.23,0.58,48.67241379310345
2010-11-12,27.72,0.58,47.793103448275865
2010-11-15,27.9,0.58,48.10344827586207
2010-11-16,27.15,0.58,46.810344827586206
2010-11-17,26.8,0.58,46.20689655172414
2010-11-18,27.34,0.58,47.13793103448276
2010-11-19,27.0,0.58,46.55172413793104
2010-11-22,26.9,0.58,46.37931034482759
2010-11-23,26.33,0.58,45.39655172413793
2010-11-24,26.67,0.58,45.98275862068966
2010-11-26,26.65,0.58,45.94827586206897
2010-11-29,26.72,0.58,46.06896551724138
2010-11-30,26.83,0.58,46.258620689655174
2010-12-01,26.94,0.58,46.44827586206897
2010-12-02,27.17,0.58,46.844827586206904
2010-12-03,27.04,0.58,46.62068965517241
2010-12-06,26.71,0.58,46.05172413793104
2010-12-07,26.72,0.58,46.06896551724138
2010-12-08,27.37,0.58,47.1896551724138
2010-12-09,27.15,0.58,46.810344827586206
2010-12-10,27.32,0.58,47.10344827586207
2010-12-13,27.25,0.58,46.98275862068966
2010-12-14,27.33,0.58,47.12068965517241
2010-12-15,26.94,0.58,46.44827586206897
2010-12-16,26.8,0.58,46.20689655172414
2010-12-17,26.35,0.58,45.431034482758626
2010-12-20,26.36,0.58,45.44827586206897
2010-12-21,26.27,0.58,45.293103448275865
2010-12-22,26.38,0.58,45.48275862068966
2010-12-23,26.33,0.58,45.39655172413793
2010-12-27,26.35,0.58,45.431034482758626
2010-12-28,26.45,0.58,45.60344827586207
2010-12-29,26.53,0.58,45.74137931034483
2010-12-30,26.49,0.58,45.67241379310345
2010-12-31,26.54,0.58,45.758620689655174
2011-01-03,26.89,0.58,46.362068965517246
2011-01-04,26.64,0.58,45.931034482758626
2011-01-05,27.32,0.58,47.10344827586207
2011-01-06,29.67,0.58,51.15517241379311
2011-01-07,29.29,0.58,50.5
2011-01-10,28.73,0.58,49.53448275862069
2011-01-11,28.68,0.58,49.44827586206897
2011-01-12,28.98,0.58,49.96551724137932
2011-01-13,28.95,0.58,49.91379310344828
2011-01-14,28.94,0.58,49.896551724137936
2011-01-18,29.52,0.58,50.896551724137936
2011-01-19,29.0,0.58,50.0
2011-01-20,29.04,0.58,50.06896551724138
2011-01-21,28.99,0.58,49.98275862068966
2011-01-24,29.11,0.58,50.189655172413794
2011-01-25,29.01,0.58,50.01724137931035
2011-01-26,29.24,0.58,50.41379310344828
2011-01-27,29.48,0.58,50.827586206896555
2011-01-28,29.03,0.58,50.05172413793104
2011-01-31,29.37,0.58,50.63793103448276
2011-02-01,29.56,0.58,50.96551724137931
2011-02-02,29.67,0.58,51.15517241379311
2011-02-03,29.78,0.58,51.344827586206904
2011-02-04,29.85,0.58,51.46551724137932
2011-02-07,30.03,0.58,51.77586206896552
2011-02-08,29.97,0.58,51.67241379310345
2011-02-09,30.2,0.58,52.06896551724138
2011-02-10,30.31,0.58,52.258620689655174
2011-02-11,30.46,0.58,52.51724137931035
2011-02-14,30.5,0.58,52.58620689655173
2011-02-15,30.6,0.58,52.75862068965518
2011-02-16,30.5,0.58,52.58620689655173
2011-02-17,30.48,0.58,52.55172413793104
2011-02-18,30.69,0.58,52.913793103448285
2011-02-22,30.41,0.58,52.431034482758626
2011-02-23,29.73,0.58,51.258620689655174
2011-02-24,29.76,0.58,51.31034482758621
2011-02-25,31.24,0.58,53.862068965517246
2011-02-28,31.9,0.59,54.067796610169495
2011-03-01,31.35,0.59,53.13559322033899
2011-03-02,31.41,0.59,53.237288135593225
2011-03-03,31.97,0.59,54.186440677966104
2011-03-04,31.73,0.59,53.779661016949156
2011-03-07,31.82,0.59,53.93220338983051
2011-03-08,32.29,0.59,54.728813559322035
2011-03-09,32.39,0.59,54.898305084745765
2011-03-10,31.76,0.59,53.83050847457628
2011-03-11,32.36,0.59,54.847457627118644
2011-03-14,31.94,0.59,54.13559322033899
2011-03-15,31.68,0.59,53.69491525423729
2011-03-16,31.41,0.59,53.237288135593225
2011-03-17,31.44,0.59,53.288135593220346
2011-03-18,32.26,0.59,54.67796610169491
2011-03-21,33.07,0.59,56.05084745762712
2011-03-22,32.19,0.59,54.559322033898304
2011-03-23,32.75,0.59,55.50847457627119
2011-03-24,32.63,0.59,55.30508474576272
2011-03-25,33.03,0.59,55.98305084745763
2011-03-28,33.38,0.59,56.576271186440685
2011-03-29,33.55,0.59,56.86440677966102
2011-03-30,34.45,0.59,58.38983050847458
2011-03-31,33.91,0.59,57.474576271186436
2011-04-01,34.57,0.59,58.59322033898305
2011-04-04,34.59,0.59,58.62711864406781
2011-04-05,34.96,0.59,59.2542372881356
2011-04-06,35.41,0.59,60.016949152542374
2011-04-07,36.17,0.59,61.30508474576272
2011-04-08,35.3,0.59,59.83050847457627
2011-04-11,35.5,0.59,60.16949152542373
2011-04-12,35.2,0.59,59.66101694915255
2011-04-13,35.57,0.59,60.28813559322034
2011-04-14,35.47,0.59,60.11864406779661
2011-04-15,35.86,0.59,60.779661016949156
2011-04-18,35.5,0.59,60.16949152542373
2011-04-19,35.41,0.59,60.016949152542374
2011-04-20,35.39,0.59,59.98305084745763
2011-04-21,35.83,0.59,60.728813559322035
2011-04-25,35.73,0.59,60.559322033898304
2011-04-26,35.91,0.59,60.86440677966102
2011-04-27,38.33,0.59,64.96610169491525
2011-04-28,38.75,0.59,65.67796610169492
2011-04-29,39.14,0.59,66.33898305084746
2011-05-02,38.98,0.59,66.0677966101695
2011-05-03,38.91,0.59,65.94915254237289
2011-05-04,38.3,0.68,56.323529411764696
2011-05-05,37.97,0.68,55.83823529411764
2011-05-06,37.86,0.68,55.67647058823529
2011-05-09,38.31,0.68,56.338235294117645
2011-05-10,38.49,0.68,56.60294117647059
2011-05-11,37.82,0.68,55.61764705882353
2011-05-12,37.92,0.68,55.76470588235294
2011-05-13,38.14,0.68,56.088235294117645
2011-05-16,38.17,0.68,56.13235294117647
2011-05-17,38.47,0.68,56.5735294117647
2011-05-18,38.77,0.68,57.01470588235294
2011-05-19,39.05,0.68,57.42647058823528
2011-05-20,38.69,0.68,56.897058823529406
2011-05-23,37.9,0.68,55.73529411764705
2011-05-24,37.73,0.68,55.48529411764705
2011-05-25,38.04,0.68,55.94117647058823
2011-05-26,38.89,0.68,57.19117647058823
2011-05-27,38.79,0.68,57.04411764705882
2011-05-31,39.91,0.68,58.691176470588225
2011-06-01,39.41,0.68,57.95588235294117
2011-06-02,39.69,0.68,58.36764705882352
2011-06-03,39.43,0.68,57.98529411764705
2011-06-06,38.74,0.68,56.970588235294116
2011-06-07,39.28,0.68,57.76470588235294
2011-06-08,39.43,0.68,57.98529411764705
2011-06-09,41.75,0.68,61.397058823529406
2011-06-10,41.18,0.68,60.55882352941176
2011-06-13,41.21,0.68,60.60294117647059
2011-06-14,41.62,0.68,61.20588235294117
2011-06-15,40.21,0.68,59.13235294117647
2011-06-16,38.27,0.68,56.279411764705884
2011-06-17,36.35,0.68,53.455882352941174
2011-06-20,37.29,0.68,54.838235294117645
2011-06-21,37.84,0.68,55.64705882352941
2011-06-22,37.81,0.68,55.60294117647059
2011-06-23,37.67,0.68,55.39705882352941
2011-06-24,37.05,0.68,54.48529411764705
2011-06-27,37.16,0.68,54.647058823529406
2011-06-28,37.4,0.68,54.99999999999999
2011-06-29,37.52,0.68,55.1764705882353
2011-06-30,38.35,0.68,56.39705882352941
2011-07-01,39.01,0.68,57.36764705882352
2011-07-05,38.87,0.68,57.16176470588235
2011-07-06,39.46,0.68,58.02941176470588
2011-07-07,39.78,0.68,58.5
2011-07-08,39.4,0.68,57.94117647058823
2011-07-11,37.6,0.68,55.29411764705882
2011-07-12,36.29,0.68,53.36764705882352
2011-07-13,36.65,0.68,53.897058823529406
2011-07-14,36.32,0.68,53.41176470588235
2011-07-15,36.45,0.68,53.60294117647059
2011-07-18,35.52,0.68,52.23529411764706
2011-07-19,36.69,0.68,53.95588235294117
2011-07-20,36.48,0.68,53.647058823529406
2011-07-21,37.16,0.68,54.647058823529406
2011-07-22,37.17,0.68,54.661764705882355
2011-07-25,37.38,0.68,54.970588235294116
2011-07-26,37.42,0.68,55.029411764705884
2011-07-27,35.45,0.68,52.13235294117647
2011-07-28,35.24,0.68,51.8235294117647
2011-07-29,35.61,0.68,52.36764705882352
2011-08-01,35.35,0.68,51.98529411764706
2011-08-02,34.32,0.68,50.470588235294116
2011-08-03,35.63,0.83,42.9277108433735
2011-08-04,33.56,0.83,40.43373493975904
2011-08-05,32.88,0.83,39.6144578313253
2011-08-08,29.8,0.83,35.90361445783133
2011-08-09,31.67,0.83,38.156626506024104
2011-08-10,29.15,0.83,35.12048192771084
2011-08-11,31.39,0.83,37.81927710843374
2011-08-12,31.86,0.83,38.3855421686747
2011-08-15,32.7,0.83,39.397590361445786
2011-08-16,31.31,0.83,37.72289156626506
2011-08-17,31.41,0.83,37.8433734939759
2011-08-18,27.93,0.83,33.65060240963856
2011-08-19,27.04,0.83,32.57831325301205
2011-08-22,26.96,0.83,32.48192771084338
2011-08-23,28.47,0.83,34.30120481927711
2011-08-24,29.89,0.83,36.01204819277109
2011-08-25,29.26,0.83,35.25301204819277
2011-08-26,29.77,0.83,35.867469879518076
2011-08-29,30.81,0.83,37.12048192771084
2011-08-30,30.73,0.83,37.02409638554217
2011-08-31,30.83,0.83,37.144578313253014
2011-09-01,30.29,0.83,36.493975903614455
2011-09-02,29.34,0.83,35.34939759036145
2011-09-06,29.05,0.83,35.0
2011-09-07,30.27,0.83,36.46987951807229
2011-09-08,30.08,0.83,36.24096385542169
2011-09-09,28.97,0.83,34.903614457831324
2011-09-12,29.5,0.83,35.5421686746988
2011-09-13,30.47,0.83,36.71084337349398
2011-09-14,31.65,0.83,38.13253012048193
2011-09-15,32.4,0.83,39.036144578313255
2011-09-16,32.88,0.83,39.6144578313253
2011-09-19,32.7,0.83,39.397590361445786
2011-09-20,32.87,0.83,39.602409638554214
2011-09-21,31.76,0.83,38.26506024096386
2011-09-22,30.43,0.83,36.66265060240964
2011-09-23,30.37,0.83,36.59036144578314
2011-09-26,31.11,0.83,37.48192771084337
2011-09-27,31.49,0.83,37.93975903614458
2011-09-28,30.74,0.83,37.036144578313255
2011-09-29,30.95,0.83,37.28915662650603
2011-09-30,30.45,0.83,36.68674698795181
2011-10-03,28.94,0.83,34.867469879518076
2011-10-04,30.58,0.83,36.8433734939759
2011-10-05,30.3,0.83,36.506024096385545
2011-10-06,31.54,0.83,38.0
2011-10-07,30.83,0.83,37.144578313253014
2011-10-10,31.63,0.83,38.10843373493976
2011-10-11,31.39,0.83,37.81927710843374
2011-10-12,32.0,0.83,38.55421686746988
2011-10-13,31.57,0.83,38.036144578313255
2011-10-14,32.18,0.83,38.7710843373494
2011-10-17,31.55,0.83,38.01204819277109
2011-10-18,32.36,0.83,38.98795180722892
2011-10-19,32.06,0.83,38.62650602409639
2011-10-20,30.93,0.83,37.265060240963855
2011-10-21,31.38,0.83,37.80722891566265
2011-10-24,32.74,0.83,39.445783132530124
2011-10-25,32.09,0.83,38.66265060240964
2011-10-26,33.67,0.83,40.566265060240966
2011-10-27,36.75,0.83,44.277108433734945
2011-10-28,35.89,0.83,43.24096385542169
2011-10-31,35.49,0.83,42.75903614457832
2011-11-01,34.05,0.83,41.024096385542165
2011-11-02,34.75,0.83,41.867469879518076
2011-11-03,35.57,0.58,61.327586206896555
2011-11-04,35.45,0.58,61.12068965517242
2011-11-07,35.21,0.58,60.70689655172414
2011-11-08,35.67,0.58,61.50000000000001
2011-11-09,34.02,0.58,58.65517241379311
2011-11-10,34.17,0.58,58.913793103448285
2011-11-11,35.03,0.58,60.396551724137936
2011-11-14,33.73,0.58,58.1551724137931
2011-11-15,34.7,0.58,59.82758620689656
2011-11-16,33.01,0.58,56.91379310344828
2011-11-17,32.55,0.58,56.12068965517241
2011-11-18,32.8,0.58,56.55172413793103
2011-11-21,32.75,0.58,56.46551724137932
2011-11-22,32.74,0.58,56.448275862068975
2011-11-23,31.68,0.58,54.62068965517242
2011-11-25,31.63,0.58,54.53448275862069
2011-11-28,32.25,0.58,55.60344827586207
2011-11-29,31.97,0.58,55.12068965517241
2011-11-30,34.71,0.58,59.844827586206904
2011-12-01,34.79,0.58,59.98275862068966
2011-12-02,34.95,0.58,60.25862068965518
2011-12-05,35.54,0.58,61.27586206896552
2011-12-06,35.21,0.58,60.70689655172414
2011-12-07,35.28,0.58,60.827586206896555
2011-12-08,34.83,0.58,60.05172413793104
2011-12-09,35.42,0.58,61.06896551724139
2011-12-12,34.46,0.58,59.413793103448285
2011-12-13,33.51,0.58,57.775862068965516
2011-12-14,32.88,0.58,56.6896551724138
2011-12-15,32.35,0.58,55.77586206896552
2011-12-16,32.6,0.58,56.20689655172414
2011-12-19,32.39,0.58,55.844827586206904
2011-12-20,33.71,0.58,58.12068965517242
2011-12-21,33.74,0.58,58.17241379310346
2011-12-22,34.25,0.58,59.05172413793104
2011-12-23,34.54,0.58,59.55172413793104
2011-12-27,34.07,0.58,58.74137931034483
2011-12-28,33.52,0.58,57.79310344827587
2011-12-29,34.11,0.58,58.81034482758621
2011-12-30,33.68,0.58,58.06896551724138
2012-01-03,35.16,0.58,60.62068965517241
2012-01-04,35.07,0.58,60.46551724137932
2012-01-05,35.69,0.58,61.53448275862069
2012-01-06,35.83,0.58,61.775862068965516
2012-01-09,35.83,0.58,61.775862068965516
2012-01-10,36.33,0.58,62.63793103448276
2012-01-11,35.78,0.58,61.6896551724138
2012-01-12,36.72,0.58,63.310344827586206
2012-01-13,35.93,0.58,61.94827586206897
2012-01-17,35.32,0.58,60.896551724137936
2012-01-18,35.55,0.58,61.293103448275865
2012-01-19,36.55,0.58,63.01724137931034
2012-01-20,36.47,0.58,62.87931034482759
2012-01-23,36.75,0.58,63.362068965517246
2012-01-24,36.88,0.58,63.58620689655173
2012-01-25,38.26,0.58,65.96551724137932
2012-01-26,38.06,0.58,65.62068965517243
2012-01-27,37.66,0.58,64.93103448275862
2012-01-30,37.05,0.58,63.87931034482759
2012-01-31,37.23,0.58,64.1896551724138
2012-02-01,37.6,0.58,64.82758620689656
2012-02-02,37.46,0.58,64.58620689655173
2012-02-03,38.5,0.58,66.37931034482759
2012-02-06,38.64,0.58,66.62068965517241
2012-02-07,38.98,0.58,67.20689655172414
2012-02-08,38.31,0.58,66.05172413793105
2012-02-09,38.37,0.58,66.15517241379311
2012-02-10,38.44,0.58,66.27586206896552
2012-02-13,38.71,0.58,66.74137931034484
2012-02-14,38.66,0.58,66.6551724137931
2012-02-15,38.24,0.58,65.93103448275863
2012-02-16,38.45,0.58,66.29310344827587
2012-02-17,38.53,0.58,66.43103448275863
2012-02-21,38.64,0.58,66.62068965517241
2012-02-22,38.77,0.58,66.8448275862069
2012-02-23,39.15,0.58,67.5
2012-02-24,38.88,0.58,67.0344827586207
2012-02-27,39.23,0.43,91.23255813953487
2012-02-28,38.64,0.43,89.86046511627907
2012-02-29,38.61,0.43,89.79069767441861
2012-03-01,39.23,0.43,91.23255813953487
2012-03-02,38.94,0.43,90.55813953488372
2012-03-05,38.54,0.43,89.62790697674419
2012-03-06,37.35,0.43,86.86046511627907
2012-03-07,37.35,0.43,86.86046511627907
2012-03-08,38.53,0.43,89.6046511627907
2012-03-09,38.84,0.43,90.32558139534885
2012-03-12,40.05,0.43,93.13953488372093
2012-03-13,41.5,0.43,96.51162790697674
2012-03-14,41.52,0.43,96.55813953488374
2012-03-15,42.03,0.43,97.74418604651163
2012-03-16,42.6,0.43,99.06976744186046
2012-03-19,41.89,0.43,97.4186046511628
2012-03-20,41.57,0.43,96.67441860465117
2012-03-21,41.75,0.43,97.09302325581396
2012-03-22,41.47,0.43,96.44186046511628
2012-03-23,41.61,0.43,96.76744186046511
2012-03-26,42.32,0.43,98.4186046511628
2012-03-27,42.32,0.43,98.4186046511628
2012-03-28,42.02,0.43,97.72093023255815
2012-03-29,41.52,0.43,96.55813953488374
2012-03-30,42.1,0.43,97.90697674418605
2012-04-02,42.34,0.43,98.46511627906978
2012-04-03,42.97,0.43,99.93023255813954
2012-04-04,42.26,0.43,98.27906976744185
2012-04-05,42.32,0.43,98.4186046511628
2012-04-09,41.6,0.43,96.74418604651163
2012-04-10,40.77,0.43,94.8139534883721
2012-04-11,41.85,0.43,97.32558139534885
2012-04-12,42.91,0.43,99.7906976744186
2012-04-13,41.68,0.43,96.93023255813954
2012-04-16,41.62,0.43,96.7906976744186
2012-04-17,42.73,0.43,99.37209302325581
2012-04-18,42.25,0.43,98.25581395348837
2012-04-19,41.22,0.43,95.86046511627907
2012-04-20,41.61,0.43,96.76744186046511
2012-04-23,41.42,0.43,96.32558139534885
2012-04-24,41.62,0.43,96.7906976744186
2012-04-25,41.97,0.43,97.6046511627907
2012-04-26,41.61,0.43,96.76744186046511
2012-04-27,41.57,0.43,96.67441860465117
2012-04-30,40.95,0.43,95.23255813953489
2012-05-01,40.6,0.43,94.4186046511628
2012-05-02,40.14,0.78,51.46153846153846
2012-05-03,39.48,0.78,50.61538461538461
2012-05-04,39.01,0.78,50.01282051282051
2012-05-07,38.77,0.78,49.705128205128204
2012-05-08,38.75,0.78,49.679487179487175
2012-05-09,38.35,0.78,49.166666666666664
2012-05-10,38.34,0.78,49.15384615384615
2012-05-11,38.36,0.78,49.179487179487175
2012-05-14,37.88,0.78,48.56410256410257
2012-05-15,37.88,0.78,48.56410256410257
2012-05-16,37.25,0.78,47.756410256410255
2012-05-17,35.78,0.78,45.87179487179487
2012-05-18,35.58,0.78,45.61538461538461
2012-05-21,36.34,0.78,46.58974358974359
2012-05-22,36.28,0.78,46.51282051282051
2012-05-23,36.58,0.78,46.89743589743589
2012-05-24,37.25,0.78,47.756410256410255
2012-05-25,37.36,0.78,47.8974358974359
2012-05-29,37.69,0.78,48.32051282051282
2012-05-30,36.84,0.78,47.23076923076923
2012-05-31,36.59,0.78,46.910256410256416
2012-06-01,35.37,0.78,45.34615384615384
2012-06-04,35.26,0.78,45.205128205128204
2012-06-05,36.06,0.78,46.23076923076923
2012-06-06,36.74,0.78,47.1025641025641
2012-06-07,36.45,0.78,46.73076923076923
2012-06-08,36.3,0.78,46.53846153846153
2012-06-11,35.63,0.78,45.67948717948718
2012-06-12,36.09,0.78,46.269230769230774
2012-06-13,35.31,0.78,45.269230769230774
2012-06-14,35.08,0.78,44.97435897435897
2012-06-15,35.71,0.78,45.782051282051285
2012-06-18,36.04,0.78,46.205128205128204
2012-06-19,36.47,0.78,46.756410256410255
2012-06-20,36.05,0.78,46.217948717948715
2012-06-21,34.75,0.78,44.55128205128205
2012-06-22,35.03,0.78,44.91025641025641
2012-06-25,34.09,0.78,43.70512820512821
2012-06-26,34.72,0.78,44.51282051282051
2012-06-27,35.46,0.78,45.46153846153846
2012-06-28,35.55,0.78,45.57692307692307
2012-06-29,36.55,0.78,46.85897435897435
2012-07-02,36.57,0.78,46.88461538461539
2012-07-03,37.21,0.78,47.705128205128204
2012-07-05,36.7,0.78,47.05128205128205
2012-07-06,36.45,0.78,46.73076923076923
2012-07-09,36.79,0.78,47.166666666666664
2012-07-10,36.83,0.78,47.217948717948715
2012-07-11,36.86,0.78,47.256410256410255
2012-07-12,36.0,0.78,46.15384615384615
2012-07-13,36.67,0.78,47.01282051282051
2012-07-16,36.23,0.78,46.44871794871794
2012-07-17,36.36,0.78,46.61538461538461
2012-07-18,36.74,0.78,47.1025641025641
2012-07-19,36.99,0.78,47.42307692307693
2012-07-20,36.31,0.78,46.55128205128205
2012-07-23,35.8,0.78,45.89743589743589
2012-07-24,35.76,0.78,45.84615384615384
2012-07-25,36.05,0.78,46.217948717948715
2012-07-26,40.09,0.78,51.3974358974359
2012-07-27,40.91,0.78,52.44871794871794
2012-07-30,40.8,0.77,52.98701298701298
2012-07-31,40.53,0.77,52.63636363636363
2012-08-01,40.35,0.77,52.4025974025974
2012-08-02,39.84,0.77,51.740259740259745
2012-08-03,40.65,0.77,52.79220779220779
2012-08-06,40.23,0.77,52.246753246753244
2012-08-07,40.84,0.77,53.03896103896104
2012-08-08,39.83,0.77,51.72727272727273
2012-08-09,39.6,0.77,51.42857142857143
2012-08-10,39.61,0.77,51.44155844155844
2012-08-13,39.25,0.77,50.97402597402597
2012-08-14,38.99,0.77,50.63636363636364
2012-08-15,39.03,0.77,50.688311688311686
2012-08-16,39.22,0.77,50.93506493506493
2012-08-17,39.71,0.77,51.57142857142857
2012-08-20,38.73,0.77,50.298701298701296
2012-08-21,38.56,0.77,50.07792207792208
2012-08-22,38.54,0.77,50.05194805194805
2012-08-23,38.28,0.77,49.714285714285715
