date,FLIR,FLIR_EPS,PE Ratio
2008-11-26,30.74,1.0,30.74
2008-11-28,31.0,1.0,31.0
2008-12-01,28.6,1.0,28.6
2008-12-02,30.6,1.0,30.6
2008-12-03,28.47,1.0,28.47
2008-12-04,26.55,1.0,26.55
2008-12-05,28.72,1.0,28.72
2008-12-08,28.71,1.0,28.71
2008-12-09,27.56,1.0,27.56
2008-12-10,25.56,1.0,25.56
2008-12-11,24.63,1.0,24.63
2008-12-12,25.1,1.0,25.1
2008-12-15,25.4,1.0,25.4
2008-12-16,26.88,1.0,26.88
2008-12-17,26.3,1.0,26.3
2008-12-18,26.44,1.0,26.44
2008-12-19,26.95,1.0,26.95
2008-12-22,27.13,1.0,27.13
2008-12-23,26.77,1.0,26.77
2008-12-24,28.27,1.0,28.27
2008-12-26,28.13,1.0,28.13
2008-12-29,28.18,1.0,28.18
2008-12-30,29.79,1.0,29.79
2008-12-31,30.68,1.0,30.68
2009-01-02,31.76,1.0,31.76
2009-01-05,31.61,1.0,31.61
2009-01-06,31.59,1.0,31.59
2009-01-07,31.73,1.0,31.73
2009-01-08,31.42,1.0,31.42
2009-01-09,30.53,1.0,30.53
2009-01-12,29.99,1.0,29.99
2009-01-13,29.59,1.0,29.59
2009-01-14,28.62,1.0,28.62
2009-01-15,29.23,1.0,29.23
2009-01-16,29.4,1.0,29.4
2009-01-20,28.22,1.0,28.22
2009-01-21,29.13,1.0,29.13
2009-01-22,28.16,1.0,28.16
2009-01-23,28.03,1.0,28.03
2009-01-26,28.51,1.0,28.51
2009-01-27,26.85,1.0,26.85
2009-01-28,26.4,1.0,26.4
2009-01-29,26.12,1.0,26.12
2009-01-30,24.97,1.0,24.97
2009-02-02,24.6,1.0,24.6
2009-02-03,23.96,1.0,23.96
2009-02-04,24.35,1.0,24.35
2009-02-05,22.62,1.0,22.62
2009-02-06,23.13,1.0,23.13
2009-02-09,23.6,1.0,23.6
2009-02-10,22.36,1.0,22.36
2009-02-11,22.4,1.0,22.4
2009-02-12,22.47,1.0,22.47
2009-02-13,22.19,1.0,22.19
2009-02-17,20.88,1.0,20.88
2009-02-18,20.93,1.0,20.93
2009-02-19,20.4,1.0,20.4
2009-02-20,20.6,1.0,20.6
2009-02-23,20.03,1.0,20.03
2009-02-24,21.18,1.0,21.18
2009-02-25,21.9,1.0,21.9
2009-02-26,21.19,1.0,21.19
2009-02-27,20.41,1.47,13.884353741496598
2009-03-02,19.57,1.47,13.312925170068027
2009-03-03,19.68,1.47,13.387755102040817
2009-03-04,20.44,1.47,13.904761904761905
2009-03-05,19.44,1.47,13.224489795918368
2009-03-06,19.59,1.47,13.326530612244898
2009-03-09,18.87,1.47,12.836734693877553
2009-03-10,20.22,1.47,13.755102040816325
2009-03-11,19.88,1.47,13.523809523809524
2009-03-12,20.38,1.47,13.863945578231291
2009-03-13,20.46,1.47,13.918367346938776
2009-03-16,20.65,1.47,14.047619047619047
2009-03-17,21.99,1.47,14.959183673469386
2009-03-18,21.64,1.47,14.721088435374151
2009-03-19,21.18,1.47,14.408163265306122
2009-03-20,20.61,1.47,14.020408163265307
2009-03-23,21.46,1.47,14.598639455782314
2009-03-24,20.8,1.47,14.14965986394558
2009-03-25,21.17,1.47,14.401360544217688
2009-03-26,21.5,1.47,14.625850340136054
2009-03-27,20.98,1.47,14.272108843537415
2009-03-30,20.42,1.47,13.891156462585036
2009-03-31,20.48,1.47,13.931972789115648
2009-04-01,20.76,1.47,14.122448979591837
2009-04-02,22.16,1.47,15.07482993197279
2009-04-03,21.88,1.47,14.884353741496598
2009-04-06,21.6,1.47,14.69387755102041
2009-04-07,20.7,1.47,14.081632653061224
2009-04-08,20.94,1.47,14.244897959183675
2009-04-09,22.03,1.47,14.98639455782313
2009-04-13,21.82,1.47,14.843537414965986
2009-04-14,21.59,1.47,14.687074829931973
2009-04-15,21.09,1.47,14.346938775510205
2009-04-16,21.27,1.47,14.46938775510204
2009-04-17,21.84,1.47,14.857142857142858
2009-04-20,21.11,1.47,14.360544217687075
2009-04-21,21.7,1.47,14.761904761904761
2009-04-22,21.57,1.47,14.673469387755102
2009-04-23,21.5,1.47,14.625850340136054
2009-04-24,22.0,1.47,14.965986394557824
2009-04-27,22.28,1.47,15.156462585034015
2009-04-28,21.74,1.47,14.789115646258503
2009-04-29,22.35,1.47,15.204081632653063
2009-04-30,22.18,1.47,15.08843537414966
2009-05-01,25.21,1.47,17.14965986394558
2009-05-04,26.1,1.47,17.75510204081633
2009-05-05,25.64,1.47,17.4421768707483
2009-05-06,25.37,1.47,17.258503401360546
2009-05-07,25.32,1.47,17.22448979591837
2009-05-08,26.55,0.38,69.86842105263158
2009-05-11,25.75,0.38,67.76315789473684
2009-05-12,25.74,0.38,67.73684210526315
2009-05-13,24.71,0.38,65.02631578947368
2009-05-14,24.82,0.38,65.3157894736842
2009-05-15,24.65,0.38,64.86842105263158
2009-05-18,25.08,0.38,66.0
2009-05-19,25.5,0.38,67.10526315789474
2009-05-20,25.37,0.38,66.76315789473685
2009-05-21,24.12,0.38,63.473684210526315
2009-05-22,23.77,0.38,62.55263157894737
2009-05-26,24.25,0.38,63.81578947368421
2009-05-27,23.36,0.38,61.473684210526315
2009-05-28,23.17,0.38,60.97368421052632
2009-05-29,22.46,0.38,59.10526315789474
2009-06-01,22.86,0.38,60.1578947368421
2009-06-02,22.57,0.38,59.39473684210526
2009-06-03,22.51,0.38,59.236842105263165
2009-06-04,23.12,0.38,60.8421052631579
2009-06-05,24.5,0.38,64.47368421052632
2009-06-08,24.01,0.38,63.184210526315795
2009-06-09,24.42,0.38,64.26315789473685
2009-06-10,24.22,0.38,63.73684210526316
2009-06-11,24.32,0.38,64.0
2009-06-12,24.64,0.38,64.84210526315789
2009-06-15,24.3,0.38,63.94736842105263
2009-06-16,22.89,0.38,60.23684210526316
2009-06-17,22.89,0.38,60.23684210526316
2009-06-18,22.83,0.38,60.07894736842105
2009-06-19,22.93,0.38,60.34210526315789
2009-06-22,22.29,0.38,58.6578947368421
2009-06-23,22.02,0.38,57.94736842105263
2009-06-24,22.24,0.38,58.52631578947368
2009-06-25,22.82,0.38,60.05263157894737
2009-06-26,22.79,0.38,59.973684210526315
2009-06-29,22.73,0.38,59.81578947368421
2009-06-30,22.56,0.38,59.368421052631575
2009-07-01,22.54,0.38,59.315789473684205
2009-07-02,21.67,0.38,57.026315789473685
2009-07-06,21.7,0.38,57.10526315789473
2009-07-07,21.02,0.38,55.315789473684205
2009-07-08,20.71,0.38,54.5
2009-07-09,21.22,0.38,55.84210526315789
2009-07-10,20.84,0.38,54.84210526315789
2009-07-13,21.85,0.38,57.5
2009-07-14,21.83,0.38,57.44736842105262
2009-07-15,22.71,0.38,59.76315789473684
2009-07-16,22.89,0.38,60.23684210526316
2009-07-17,23.17,0.38,60.97368421052632
2009-07-20,23.07,0.38,60.71052631578947
2009-07-21,23.01,0.38,60.55263157894737
2009-07-22,23.56,0.38,61.99999999999999
2009-07-23,21.21,0.38,55.81578947368421
2009-07-24,22.03,0.38,57.973684210526315
2009-07-27,21.49,0.38,56.55263157894736
2009-07-28,21.26,0.38,55.94736842105264
2009-07-29,21.54,0.38,56.68421052631579
2009-07-30,21.81,0.38,57.39473684210526
2009-07-31,21.49,0.38,56.55263157894736
2009-08-03,21.47,0.38,56.49999999999999
2009-08-04,21.64,0.38,56.94736842105263
2009-08-05,21.29,0.38,56.02631578947368
2009-08-06,21.55,0.38,56.71052631578947
2009-08-07,21.66,0.38,57.0
2009-08-10,21.56,0.75,28.746666666666666
2009-08-11,21.73,0.75,28.973333333333333
2009-08-12,22.85,0.75,30.46666666666667
2009-08-13,23.28,0.75,31.040000000000003
2009-08-14,22.61,0.75,30.146666666666665
2009-08-17,22.04,0.75,29.386666666666667
2009-08-18,22.26,0.75,29.680000000000003
2009-08-19,22.26,0.75,29.680000000000003
2009-08-20,22.49,0.75,29.986666666666665
2009-08-21,23.05,0.75,30.733333333333334
2009-08-24,22.95,0.75,30.599999999999998
2009-08-25,22.88,0.75,30.506666666666664
2009-08-26,22.97,0.75,30.626666666666665
2009-08-27,23.21,0.75,30.94666666666667
2009-08-28,23.1,0.75,30.8
2009-08-31,23.02,0.75,30.69333333333333
2009-09-01,22.58,0.75,30.106666666666666
2009-09-02,22.74,0.75,30.319999999999997
2009-09-03,22.96,0.75,30.613333333333333
2009-09-04,23.2,0.75,30.933333333333334
2009-09-08,23.71,0.75,31.613333333333333
2009-09-09,23.99,0.75,31.986666666666665
2009-09-10,24.73,0.75,32.973333333333336
2009-09-11,25.85,0.75,34.46666666666667
2009-09-14,27.31,0.75,36.413333333333334
2009-09-15,27.08,0.75,36.10666666666666
2009-09-16,28.64,0.75,38.18666666666667
2009-09-17,28.08,0.75,37.44
2009-09-18,27.97,0.75,37.29333333333333
2009-09-21,28.31,0.75,37.74666666666666
2009-09-22,28.1,0.75,37.46666666666667
2009-09-23,27.8,0.75,37.06666666666667
2009-09-24,27.5,0.75,36.666666666666664
2009-09-25,27.61,0.75,36.81333333333333
2009-09-28,28.26,0.75,37.68
2009-09-29,28.06,0.75,37.413333333333334
2009-09-30,27.97,0.75,37.29333333333333
2009-10-01,26.73,0.75,35.64
2009-10-02,26.96,0.75,35.946666666666665
2009-10-05,27.11,0.75,36.14666666666667
2009-10-06,27.41,0.75,36.54666666666667
2009-10-07,27.31,0.75,36.413333333333334
2009-10-08,27.62,0.75,36.82666666666667
2009-10-09,27.8,0.75,37.06666666666667
2009-10-12,27.97,0.75,37.29333333333333
2009-10-13,27.89,0.75,37.18666666666667
2009-10-14,28.16,0.75,37.54666666666667
2009-10-15,28.52,0.75,38.026666666666664
2009-10-16,28.62,0.75,38.160000000000004
2009-10-19,29.3,0.75,39.06666666666667
2009-10-20,28.95,0.75,38.6
2009-10-21,29.77,0.75,39.693333333333335
2009-10-22,29.16,0.75,38.88
2009-10-23,29.33,0.75,39.10666666666666
2009-10-26,29.16,0.75,38.88
2009-10-27,29.22,0.75,38.96
2009-10-28,28.07,0.75,37.42666666666667
2009-10-29,28.62,0.75,38.160000000000004
2009-10-30,27.81,0.75,37.08
2009-11-02,28.11,0.75,37.48
2009-11-03,27.6,0.75,36.800000000000004
2009-11-04,27.99,0.75,37.32
2009-11-05,28.69,0.75,38.25333333333334
2009-11-06,28.76,0.75,38.34666666666667
2009-11-09,29.02,1.14,25.456140350877195
2009-11-10,28.84,1.14,25.29824561403509
2009-11-11,28.89,1.14,25.342105263157897
2009-11-12,28.72,1.14,25.192982456140353
2009-11-13,28.97,1.14,25.412280701754387
2009-11-16,29.72,1.14,26.070175438596493
2009-11-17,30.45,1.14,26.710526315789476
2009-11-18,30.34,1.14,26.6140350877193
2009-11-19,29.62,1.14,25.98245614035088
2009-11-20,29.57,1.14,25.938596491228072
2009-11-23,29.8,1.14,26.140350877192986
2009-11-24,29.27,1.14,25.67543859649123
2009-11-25,29.32,1.14,25.719298245614038
2009-11-27,28.79,1.14,25.25438596491228
2009-11-30,28.7,1.14,25.17543859649123
2009-12-01,29.09,1.14,25.517543859649123
2009-12-02,29.61,1.14,25.97368421052632
2009-12-03,29.35,1.14,25.745614035087723
2009-12-04,29.8,1.14,26.140350877192986
2009-12-07,29.81,1.14,26.149122807017545
2009-12-08,29.99,1.14,26.30701754385965
2009-12-09,30.08,1.14,26.385964912280702
2009-12-10,30.21,1.14,26.500000000000004
2009-12-11,29.94,1.14,26.263157894736846
2009-12-14,30.25,1.14,26.535087719298247
2009-12-15,30.22,1.14,26.50877192982456
2009-12-16,30.25,1.14,26.535087719298247
2009-12-17,29.92,1.14,26.245614035087723
2009-12-18,30.34,1.14,26.6140350877193
2009-12-21,30.71,1.14,26.938596491228072
2009-12-22,31.8,1.14,27.894736842105267
2009-12-23,31.92,1.14,28.000000000000004
2009-12-24,32.24,1.14,28.28070175438597
2009-12-28,32.53,1.14,28.53508771929825
2009-12-29,33.18,1.14,29.10526315789474
2009-12-30,33.19,1.14,29.114035087719298
2009-12-31,32.73,1.14,28.710526315789473
2010-01-04,32.64,1.14,28.631578947368425
2010-01-05,32.72,1.14,28.701754385964914
2010-01-06,32.8,1.14,28.771929824561404
2010-01-07,32.84,1.14,28.807017543859654
2010-01-08,32.93,1.14,28.885964912280706
2010-01-11,32.57,1.14,28.570175438596493
2010-01-12,31.92,1.14,28.000000000000004
2010-01-13,31.82,1.14,27.912280701754387
2010-01-14,31.8,1.14,27.894736842105267
2010-01-15,30.81,1.14,27.026315789473685
2010-01-19,31.29,1.14,27.447368421052634
2010-01-20,31.06,1.14,27.24561403508772
2010-01-21,31.1,1.14,27.28070175438597
2010-01-22,30.52,1.14,26.771929824561404
2010-01-25,30.69,1.14,26.921052631578952
2010-01-26,30.58,1.14,26.824561403508774
2010-01-27,30.57,1.14,26.815789473684212
2010-01-28,30.0,1.14,26.315789473684212
2010-01-29,29.58,1.14,25.947368421052634
2010-02-01,29.9,1.14,26.228070175438596
2010-02-02,30.08,1.14,26.385964912280702
2010-02-03,30.11,1.14,26.412280701754387
2010-02-04,29.57,1.14,25.938596491228072
2010-02-05,29.51,1.14,25.885964912280706
2010-02-08,29.42,1.14,25.807017543859654
2010-02-09,29.78,1.14,26.122807017543863
2010-02-10,29.67,1.14,26.02631578947369
2010-02-11,27.42,1.14,24.052631578947373
2010-02-12,26.62,1.14,23.35087719298246
2010-02-16,26.64,1.14,23.368421052631582
2010-02-17,26.93,1.14,23.622807017543863
2010-02-18,26.96,1.14,23.649122807017548
2010-02-19,27.15,1.14,23.815789473684212
2010-02-22,26.96,1.14,23.649122807017548
2010-02-23,26.68,1.14,23.403508771929825
2010-02-24,26.79,1.14,23.5
2010-02-25,26.5,1.14,23.245614035087723
2010-02-26,26.81,1.54,17.409090909090907
2010-03-01,26.91,1.54,17.474025974025974
2010-03-02,26.6,1.54,17.272727272727273
2010-03-03,26.55,1.54,17.24025974025974
2010-03-04,26.49,1.54,17.2012987012987
2010-03-05,26.64,1.54,17.2987012987013
2010-03-08,26.49,1.54,17.2012987012987
2010-03-09,26.55,1.54,17.24025974025974
2010-03-10,26.63,1.54,17.29220779220779
2010-03-11,26.64,1.54,17.2987012987013
2010-03-12,26.68,1.54,17.324675324675326
2010-03-15,26.66,1.54,17.31168831168831
2010-03-16,26.8,1.54,17.402597402597404
2010-03-17,26.7,1.54,17.337662337662337
2010-03-18,26.91,1.54,17.474025974025974
2010-03-19,27.32,1.54,17.74025974025974
2010-03-22,27.46,1.54,17.83116883116883
2010-03-23,27.84,1.54,18.07792207792208
2010-03-24,27.74,1.54,18.01298701298701
2010-03-25,27.9,1.54,18.116883116883116
2010-03-26,27.91,1.54,18.123376623376622
2010-03-29,27.97,1.54,18.162337662337663
2010-03-30,28.03,1.54,18.2012987012987
2010-03-31,28.18,1.54,18.2987012987013
2010-04-01,28.09,1.54,18.24025974025974
2010-04-05,28.27,1.54,18.357142857142858
2010-04-06,28.66,1.54,18.61038961038961
2010-04-07,28.93,1.54,18.785714285714285
2010-04-08,28.81,1.54,18.707792207792206
2010-04-09,28.91,1.54,18.772727272727273
2010-04-12,28.6,1.54,18.571428571428573
2010-04-13,28.22,1.54,18.324675324675322
2010-04-14,28.85,1.54,18.733766233766236
2010-04-15,28.79,1.54,18.694805194805195
2010-04-16,29.29,1.54,19.019480519480517
2010-04-19,29.1,1.54,18.896103896103895
2010-04-20,29.39,1.54,19.084415584415584
2010-04-21,29.72,1.54,19.298701298701296
2010-04-22,30.03,1.54,19.5
2010-04-23,31.42,1.54,20.402597402597404
2010-04-26,30.32,1.54,19.68831168831169
2010-04-27,30.27,1.54,19.655844155844154
2010-04-28,30.61,1.54,19.876623376623375
2010-04-29,31.04,1.54,20.155844155844154
2010-04-30,30.59,1.54,19.863636363636363
2010-05-03,31.29,1.54,20.318181818181817
2010-05-04,30.1,1.54,19.545454545454547
2010-05-05,29.76,1.54,19.324675324675326
2010-05-06,29.06,1.54,18.87012987012987
2010-05-07,28.44,0.37,76.86486486486487
2010-05-10,29.98,0.37,81.02702702702703
2010-05-11,29.73,0.37,80.35135135135135
2010-05-12,30.41,0.37,82.1891891891892
2010-05-13,30.24,0.37,81.72972972972973
2010-05-14,29.15,0.37,78.78378378378378
2010-05-17,29.78,0.37,80.48648648648648
2010-05-18,29.55,0.37,79.86486486486487
2010-05-19,29.33,0.37,79.27027027027026
2010-05-20,27.91,0.37,75.43243243243244
2010-05-21,28.08,0.37,75.89189189189189
2010-05-24,27.65,0.37,74.72972972972973
2010-05-25,27.81,0.37,75.16216216216216
2010-05-26,27.87,0.37,75.32432432432432
2010-05-27,28.84,0.37,77.94594594594595
2010-05-28,28.49,0.37,77.0
2010-06-01,28.02,0.37,75.72972972972973
2010-06-02,28.8,0.37,77.83783783783784
2010-06-03,28.77,0.37,77.75675675675676
2010-06-04,27.7,0.37,74.86486486486487
2010-06-07,27.09,0.37,73.21621621621621
2010-06-08,27.02,0.37,73.02702702702703
2010-06-09,26.73,0.37,72.24324324324324
2010-06-10,27.45,0.37,74.1891891891892
2010-06-11,27.65,0.37,74.72972972972973
2010-06-14,27.72,0.37,74.91891891891892
2010-06-15,28.4,0.37,76.75675675675676
2010-06-16,28.52,0.37,77.08108108108108
2010-06-17,28.64,0.37,77.4054054054054
2010-06-18,28.84,0.37,77.94594594594595
2010-06-21,28.86,0.37,78.0
2010-06-22,28.59,0.37,77.27027027027027
2010-06-23,29.0,0.37,78.37837837837839
2010-06-24,29.11,0.37,78.67567567567568
2010-06-25,29.15,0.37,78.78378378378378
2010-06-28,29.86,0.37,80.70270270270271
2010-06-29,29.38,0.37,79.4054054054054
2010-06-30,29.09,0.37,78.62162162162163
2010-07-01,29.21,0.37,78.94594594594595
2010-07-02,29.43,0.37,79.54054054054055
2010-07-06,29.84,0.37,80.64864864864865
2010-07-07,30.31,0.37,81.91891891891892
2010-07-08,30.44,0.37,82.27027027027027
2010-07-09,30.51,0.37,82.45945945945947
2010-07-12,29.92,0.37,80.86486486486487
2010-07-13,30.42,0.37,82.21621621621622
2010-07-14,30.5,0.37,82.43243243243244
2010-07-15,30.61,0.37,82.72972972972973
2010-07-16,30.04,0.37,81.1891891891892
2010-07-19,30.32,0.37,81.94594594594595
2010-07-20,30.4,0.37,82.16216216216216
2010-07-21,30.25,0.37,81.75675675675676
2010-07-22,30.02,0.37,81.13513513513513
2010-07-23,30.16,0.37,81.51351351351352
2010-07-26,30.31,0.37,81.91891891891892
2010-07-27,29.75,0.37,80.4054054054054
2010-07-28,29.96,0.37,80.97297297297298
2010-07-29,29.64,0.37,80.10810810810811
2010-07-30,29.76,0.37,80.43243243243244
2010-08-02,30.63,0.37,82.78378378378378
2010-08-03,30.42,0.37,82.21621621621622
2010-08-04,30.66,0.37,82.86486486486487
2010-08-05,30.11,0.37,81.37837837837837
2010-08-06,29.76,0.75,39.68
2010-08-09,29.73,0.75,39.64
2010-08-10,28.91,0.75,38.54666666666667
2010-08-11,27.77,0.75,37.026666666666664
2010-08-12,27.17,0.75,36.22666666666667
2010-08-13,26.96,0.75,35.946666666666665
2010-08-16,27.02,0.75,36.026666666666664
2010-08-17,27.74,0.75,36.986666666666665
2010-08-18,27.52,0.75,36.693333333333335
2010-08-19,26.67,0.75,35.56
2010-08-20,26.36,0.75,35.14666666666667
2010-08-23,25.24,0.75,33.65333333333333
2010-08-24,24.38,0.75,32.50666666666667
2010-08-25,24.45,0.75,32.6
2010-08-26,24.45,0.75,32.6
2010-08-27,25.2,0.75,33.6
2010-08-30,24.96,0.75,33.28
2010-08-31,25.1,0.75,33.46666666666667
2010-09-01,26.16,0.75,34.88
2010-09-02,26.28,0.75,35.04
2010-09-03,26.76,0.75,35.68
2010-09-07,26.56,0.75,35.413333333333334
2010-09-08,26.36,0.75,35.14666666666667
2010-09-09,26.19,0.75,34.92
2010-09-10,26.83,0.75,35.77333333333333
2010-09-13,27.24,0.75,36.32
2010-09-14,27.34,0.75,36.45333333333333
2010-09-15,27.43,0.75,36.57333333333333
2010-09-16,27.2,0.75,36.266666666666666
2010-09-17,27.24,0.75,36.32
2010-09-20,27.76,0.75,37.013333333333335
2010-09-21,27.66,0.75,36.88
2010-09-22,27.34,0.75,36.45333333333333
2010-09-23,26.81,0.75,35.74666666666666
2010-09-24,27.11,0.75,36.14666666666667
2010-09-27,27.0,0.75,36.0
2010-09-28,25.99,0.75,34.65333333333333
2010-09-29,26.0,0.75,34.666666666666664
2010-09-30,25.7,0.75,34.266666666666666
2010-10-01,25.74,0.75,34.32
2010-10-04,25.06,0.75,33.413333333333334
2010-10-05,25.28,0.75,33.70666666666667
2010-10-06,24.99,0.75,33.32
2010-10-07,24.64,0.75,32.85333333333333
2010-10-08,24.61,0.75,32.81333333333333
2010-10-11,24.69,0.75,32.92
2010-10-12,25.16,0.75,33.54666666666667
2010-10-13,25.56,0.75,34.08
2010-10-14,25.54,0.75,34.053333333333335
2010-10-15,25.79,0.75,34.38666666666666
2010-10-18,25.77,0.75,34.36
2010-10-19,25.06,0.75,33.413333333333334
2010-10-20,25.42,0.75,33.89333333333334
2010-10-21,27.04,0.75,36.053333333333335
2010-10-22,26.41,0.75,35.21333333333333
2010-10-25,26.85,0.75,35.800000000000004
2010-10-26,27.07,0.75,36.093333333333334
2010-10-27,27.59,0.75,36.78666666666667
2010-10-28,27.65,0.75,36.86666666666667
2010-10-29,27.84,0.75,37.12
2010-11-01,27.66,0.75,36.88
2010-11-02,27.86,0.75,37.14666666666667
2010-11-03,28.21,0.75,37.61333333333334
2010-11-04,28.46,0.75,37.946666666666665
2010-11-05,28.61,0.75,38.14666666666667
2010-11-08,28.64,0.75,38.18666666666667
2010-11-09,28.35,0.4,70.875
2010-11-10,28.82,0.4,72.05
2010-11-11,28.18,0.4,70.44999999999999
2010-11-12,27.74,0.4,69.35
2010-11-15,28.12,0.4,70.3
2010-11-16,27.3,0.4,68.25
2010-11-17,26.99,0.4,67.475
2010-11-18,27.38,0.4,68.44999999999999
2010-11-19,27.34,0.4,68.35
2010-11-22,27.35,0.4,68.375
2010-11-23,26.62,0.4,66.55
2010-11-24,27.62,0.4,69.05
2010-11-26,27.4,0.4,68.49999999999999
2010-11-29,27.18,0.4,67.94999999999999
2010-11-30,26.81,0.4,67.02499999999999
2010-12-01,27.69,0.4,69.225
2010-12-02,28.36,0.4,70.89999999999999
2010-12-03,28.39,0.4,70.975
2010-12-06,28.05,0.4,70.125
2010-12-07,27.75,0.4,69.375
2010-12-08,27.81,0.4,69.52499999999999
2010-12-09,27.76,0.4,69.4
2010-12-10,27.97,0.4,69.925
2010-12-13,27.82,0.4,69.55
2010-12-14,27.39,0.4,68.475
2010-12-15,27.22,0.4,68.05
2010-12-16,28.04,0.4,70.1
2010-12-17,28.45,0.4,71.125
2010-12-20,28.82,0.4,72.05
2010-12-21,29.0,0.4,72.5
2010-12-22,29.69,0.4,74.225
2010-12-23,29.63,0.4,74.07499999999999
2010-12-27,29.83,0.4,74.57499999999999
2010-12-28,29.8,0.4,74.5
2010-12-29,29.84,0.4,74.6
2010-12-30,29.97,0.4,74.925
2010-12-31,29.75,0.4,74.375
2011-01-03,29.65,0.4,74.12499999999999
2011-01-04,29.08,0.4,72.69999999999999
2011-01-05,29.43,0.4,73.57499999999999
2011-01-06,29.18,0.4,72.94999999999999
2011-01-07,29.11,0.4,72.77499999999999
2011-01-10,28.88,0.4,72.19999999999999
2011-01-11,28.87,0.4,72.175
2011-01-12,29.03,0.4,72.575
2011-01-13,29.13,0.4,72.82499999999999
2011-01-14,29.49,0.4,73.725
2011-01-18,29.72,0.4,74.3
2011-01-19,29.36,0.4,73.39999999999999
2011-01-20,29.27,0.4,73.175
2011-01-21,29.37,0.4,73.425
2011-01-24,29.69,0.4,74.225
2011-01-25,29.94,0.4,74.85
2011-01-26,30.5,0.4,76.25
2011-01-27,30.64,0.4,76.6
2011-01-28,30.63,0.4,76.57499999999999
2011-01-31,31.04,0.4,77.6
2011-02-01,32.15,0.4,80.37499999999999
2011-02-02,32.16,0.4,80.39999999999999
2011-02-03,32.36,0.4,80.89999999999999
2011-02-04,32.13,0.4,80.325
2011-02-07,31.98,0.4,79.95
2011-02-08,32.39,0.4,80.975
2011-02-09,32.46,0.4,81.14999999999999
2011-02-10,33.27,0.4,83.175
2011-02-11,32.18,0.4,80.44999999999999
2011-02-14,31.92,0.4,79.8
2011-02-15,31.93,0.4,79.82499999999999
2011-02-16,32.22,0.4,80.55
2011-02-17,32.17,0.4,80.425
2011-02-18,32.29,0.4,80.725
2011-02-22,31.72,0.4,79.3
2011-02-23,31.47,0.4,78.675
2011-02-24,31.74,0.4,79.35
2011-02-25,31.99,0.4,79.975
2011-02-28,32.3,0.4,80.74999999999999
2011-03-01,31.59,0.44,71.79545454545455
2011-03-02,31.85,0.44,72.38636363636364
2011-03-03,32.73,0.44,74.38636363636363
2011-03-04,32.19,0.44,73.1590909090909
2011-03-07,32.17,0.44,73.11363636363637
2011-03-08,32.33,0.44,73.47727272727272
2011-03-09,32.01,0.44,72.75
2011-03-10,31.89,0.44,72.47727272727273
2011-03-11,31.94,0.44,72.5909090909091
2011-03-14,32.1,0.44,72.95454545454545
2011-03-15,31.67,0.44,71.97727272727273
2011-03-16,31.19,0.44,70.88636363636364
2011-03-17,31.85,0.44,72.38636363636364
2011-03-18,31.99,0.44,72.70454545454545
2011-03-21,33.06,0.44,75.13636363636364
2011-03-22,33.53,0.44,76.20454545454545
2011-03-23,33.22,0.44,75.5
2011-03-24,33.71,0.44,76.61363636363636
2011-03-25,33.94,0.44,77.13636363636363
2011-03-28,33.76,0.44,76.72727272727272
2011-03-29,34.11,0.44,77.52272727272727
2011-03-30,34.45,0.44,78.29545454545455
2011-03-31,34.61,0.44,78.6590909090909
2011-04-01,34.93,0.44,79.38636363636364
2011-04-04,34.13,0.44,77.56818181818183
2011-04-05,34.18,0.44,77.68181818181819
2011-04-06,34.3,0.44,77.95454545454545
2011-04-07,33.87,0.44,76.97727272727272
2011-04-08,33.68,0.44,76.54545454545455
2011-04-11,33.55,0.44,76.25
2011-04-12,33.24,0.44,75.54545454545455
2011-04-13,33.35,0.44,75.79545454545455
2011-04-14,33.13,0.44,75.29545454545455
2011-04-15,33.52,0.44,76.18181818181819
2011-04-18,33.09,0.44,75.20454545454547
2011-04-19,33.16,0.44,75.36363636363636
2011-04-20,34.15,0.44,77.61363636363636
2011-04-21,34.19,0.44,77.70454545454545
2011-04-25,34.19,0.44,77.70454545454545
2011-04-26,34.85,0.44,79.20454545454545
2011-04-27,35.43,0.44,80.52272727272727
2011-04-28,35.13,0.44,79.8409090909091
2011-04-29,35.22,0.44,80.04545454545455
2011-05-02,35.25,0.44,80.11363636363636
2011-05-03,35.22,0.44,80.04545454545455
2011-05-04,34.48,0.44,78.36363636363636
2011-05-05,34.36,0.44,78.0909090909091
2011-05-06,34.63,0.44,78.70454545454545
2011-05-09,34.8,0.44,79.09090909090908
2011-05-10,35.53,0.32,111.03125
2011-05-11,35.55,0.32,111.09374999999999
2011-05-12,36.38,0.32,113.6875
2011-05-13,36.11,0.32,112.84375
2011-05-16,36.02,0.32,112.56250000000001
2011-05-17,36.07,0.32,112.71875
2011-05-18,36.47,0.32,113.96875
2011-05-19,37.04,0.32,115.75
2011-05-20,36.63,0.32,114.46875
2011-05-23,35.71,0.32,111.59375
2011-05-24,35.02,0.32,109.43750000000001
2011-05-25,35.07,0.32,109.59375
2011-05-26,35.24,0.32,110.125
2011-05-27,35.52,0.32,111.00000000000001
2011-05-31,36.15,0.32,112.96875
2011-06-01,35.1,0.32,109.6875
2011-06-02,35.14,0.32,109.8125
2011-06-03,34.42,0.32,107.5625
2011-06-06,34.11,0.32,106.59375
2011-06-07,33.63,0.32,105.09375
2011-06-08,33.62,0.32,105.06249999999999
