date,AIV,AIV_EPS,PE Ratio
2009-10-02,14.09,-0.74,-19.04054054054054
2009-10-05,14.36,-0.74,-19.405405405405403
2009-10-06,14.55,-0.74,-19.662162162162165
2009-10-07,14.52,-0.74,-19.62162162162162
2009-10-08,15.15,-0.74,-20.472972972972975
2009-10-09,15.39,-0.74,-20.7972972972973
2009-10-12,15.47,-0.74,-20.905405405405407
2009-10-13,15.3,-0.74,-20.675675675675677
2009-10-14,15.96,-0.74,-21.56756756756757
2009-10-15,15.68,-0.74,-21.18918918918919
2009-10-16,15.07,-0.74,-20.364864864864867
2009-10-19,15.25,-0.74,-20.60810810810811
2009-10-20,14.82,-0.74,-20.027027027027028
2009-10-21,14.63,-0.74,-19.77027027027027
2009-10-22,14.86,-0.74,-20.08108108108108
2009-10-23,14.41,-0.74,-19.472972972972972
2009-10-26,14.19,-0.74,-19.175675675675674
2009-10-27,13.76,-0.74,-18.594594594594593
2009-10-28,12.68,-0.74,-17.135135135135133
2009-10-29,13.18,-0.74,-17.81081081081081
2009-10-30,12.35,-1.36,-9.080882352941176
2009-11-02,12.29,-1.36,-9.036764705882351
2009-11-03,12.58,-1.36,-9.25
2009-11-04,12.63,-1.36,-9.286764705882353
2009-11-05,12.77,-1.36,-9.38970588235294
2009-11-06,12.55,-1.36,-9.227941176470589
2009-11-09,13.34,-1.36,-9.808823529411764
2009-11-10,13.22,-1.36,-9.720588235294118
2009-11-11,13.5,-1.36,-9.926470588235293
2009-11-12,13.28,-1.36,-9.76470588235294
2009-11-13,13.48,-1.36,-9.911764705882353
2009-11-16,14.01,-1.36,-10.301470588235293
2009-11-17,13.74,-1.36,-10.102941176470587
2009-11-18,13.77,-1.36,-10.124999999999998
2009-11-19,13.11,-1.36,-9.63970588235294
2009-11-20,13.38,-1.36,-9.838235294117647
2009-11-23,13.6,-1.36,-9.999999999999998
2009-11-24,13.11,-1.36,-9.63970588235294
2009-11-25,13.29,-1.36,-9.772058823529411
2009-11-27,12.85,-1.36,-9.448529411764705
2009-11-30,13.51,-1.36,-9.933823529411764
2009-12-01,13.86,-1.36,-10.191176470588234
2009-12-02,14.23,-1.36,-10.463235294117647
2009-12-03,14.15,-1.36,-10.404411764705882
2009-12-04,14.78,-1.36,-10.867647058823529
2009-12-07,14.6,-1.36,-10.735294117647058
2009-12-08,14.66,-1.36,-10.779411764705882
2009-12-09,14.71,-1.36,-10.816176470588236
2009-12-10,14.62,-1.36,-10.749999999999998
2009-12-11,14.85,-1.36,-10.919117647058822
2009-12-14,15.35,-1.36,-11.286764705882351
2009-12-15,15.19,-1.36,-11.169117647058822
2009-12-16,15.27,-1.36,-11.227941176470587
2009-12-17,15.14,-1.36,-11.132352941176471
2009-12-18,15.42,-1.36,-11.338235294117647
2009-12-21,15.62,-1.36,-11.485294117647058
2009-12-22,15.87,-1.36,-11.669117647058822
2009-12-23,16.26,-1.36,-11.955882352941178
2009-12-24,16.66,-1.36,-12.25
2009-12-28,16.73,-1.36,-12.301470588235293
2009-12-29,16.03,-1.36,-11.786764705882353
2009-12-30,15.94,-1.36,-11.720588235294116
2009-12-31,15.92,-1.36,-11.705882352941176
2010-01-04,15.96,-1.36,-11.735294117647058
2010-01-05,16.36,-1.36,-12.02941176470588
2010-01-06,16.65,-1.36,-12.242647058823527
2010-01-07,17.26,-1.36,-12.691176470588236
2010-01-08,16.86,-1.36,-12.397058823529411
2010-01-11,16.99,-1.36,-12.492647058823527
2010-01-12,16.55,-1.36,-12.169117647058822
2010-01-13,17.01,-1.36,-12.507352941176471
2010-01-14,16.82,-1.36,-12.367647058823529
2010-01-15,16.43,-1.36,-12.080882352941176
2010-01-19,16.94,-1.36,-12.455882352941176
2010-01-20,16.65,-1.36,-12.242647058823527
2010-01-21,15.8,-1.36,-11.617647058823529
2010-01-22,15.33,-1.36,-11.272058823529411
2010-01-25,15.54,-1.36,-11.426470588235293
2010-01-26,15.42,-1.36,-11.338235294117647
2010-01-27,15.56,-1.36,-11.441176470588236
2010-01-28,15.48,-1.36,-11.38235294117647
2010-01-29,15.36,-1.36,-11.294117647058822
2010-02-01,15.74,-1.36,-11.573529411764705
2010-02-02,16.26,-1.36,-11.955882352941178
2010-02-03,15.93,-1.36,-11.713235294117647
2010-02-04,15.26,-1.36,-11.220588235294116
2010-02-05,15.69,-1.36,-11.536764705882351
2010-02-08,15.21,-1.36,-11.183823529411764
2010-02-09,15.48,-1.36,-11.38235294117647
2010-02-10,15.44,-1.36,-11.352941176470587
2010-02-11,15.53,-1.36,-11.419117647058822
2010-02-12,15.87,-1.36,-11.669117647058822
2010-02-16,16.64,-1.36,-12.235294117647058
2010-02-17,16.71,-1.36,-12.286764705882353
2010-02-18,16.89,-1.36,-12.419117647058822
2010-02-19,16.65,-1.36,-12.242647058823527
2010-02-22,16.63,-1.36,-12.227941176470587
2010-02-23,16.57,-1.36,-12.183823529411764
2010-02-24,16.73,-1.36,-12.301470588235293
2010-02-25,16.84,-1.36,-12.38235294117647
2010-02-26,16.69,-1.75,-9.537142857142857
2010-03-01,16.75,-1.75,-9.571428571428571
2010-03-02,16.97,-1.75,-9.697142857142856
2010-03-03,16.9,-1.75,-9.657142857142857
2010-03-04,16.94,-1.75,-9.680000000000001
2010-03-05,17.6,-1.75,-10.057142857142859
2010-03-08,17.91,-1.75,-10.234285714285715
2010-03-09,17.89,-1.75,-10.222857142857142
2010-03-10,17.94,-1.75,-10.251428571428573
2010-03-11,17.77,-1.75,-10.154285714285715
2010-03-12,17.75,-1.75,-10.142857142857142
2010-03-15,17.75,-1.75,-10.142857142857142
2010-03-16,17.92,-1.75,-10.24
2010-03-17,18.35,-1.75,-10.485714285714286
2010-03-18,18.25,-1.75,-10.428571428571429
2010-03-19,17.95,-1.75,-10.257142857142856
2010-03-22,18.11,-1.75,-10.348571428571429
2010-03-23,18.27,-1.75,-10.44
2010-03-24,18.5,-1.75,-10.571428571428571
2010-03-25,18.77,-1.75,-10.725714285714286
2010-03-26,18.66,-1.75,-10.662857142857144
2010-03-29,18.38,-1.75,-10.502857142857142
2010-03-30,18.48,-1.75,-10.56
2010-03-31,18.41,-1.75,-10.52
2010-04-01,18.6,-1.75,-10.62857142857143
2010-04-05,19.43,-1.75,-11.102857142857143
2010-04-06,20.17,-1.75,-11.525714285714287
2010-04-07,19.5,-1.75,-11.142857142857142
2010-04-08,19.52,-1.75,-11.154285714285715
2010-04-09,19.92,-1.75,-11.382857142857144
2010-04-12,19.75,-1.75,-11.285714285714286
2010-04-13,20.42,-1.75,-11.668571428571429
2010-04-14,20.4,-1.75,-11.657142857142857
2010-04-15,19.69,-1.75,-11.251428571428573
2010-04-16,19.19,-1.75,-10.965714285714286
2010-04-19,19.39,-1.75,-11.08
2010-04-20,19.95,-1.75,-11.4
2010-04-21,20.52,-1.75,-11.725714285714286
2010-04-22,21.36,-1.75,-12.205714285714285
2010-04-23,22.11,-1.75,-12.634285714285713
2010-04-26,22.14,-1.75,-12.651428571428571
2010-04-27,21.67,-1.75,-12.382857142857144
2010-04-28,21.83,-1.75,-12.474285714285713
2010-04-29,23.13,-1.75,-13.217142857142857
2010-04-30,22.41,-1.75,-12.805714285714286
2010-05-03,23.68,-0.44,-53.81818181818182
2010-05-04,23.84,-0.44,-54.18181818181818
2010-05-05,23.32,-0.44,-53.0
2010-05-06,22.11,-0.44,-50.25
2010-05-07,21.23,-0.44,-48.25
2010-05-10,22.42,-0.44,-50.95454545454546
2010-05-11,22.35,-0.44,-50.79545454545455
2010-05-12,22.98,-0.44,-52.22727272727273
2010-05-13,22.29,-0.44,-50.65909090909091
2010-05-14,21.38,-0.44,-48.590909090909086
2010-05-17,21.44,-0.44,-48.72727272727273
2010-05-18,20.71,-0.44,-47.06818181818182
2010-05-19,20.43,-0.44,-46.43181818181818
2010-05-20,19.05,-0.44,-43.29545454545455
2010-05-21,19.99,-0.44,-45.43181818181818
2010-05-24,19.15,-0.44,-43.522727272727266
2010-05-25,19.45,-0.44,-44.20454545454545
2010-05-26,19.55,-0.44,-44.43181818181818
2010-05-27,20.91,-0.44,-47.52272727272727
2010-05-28,20.63,-0.44,-46.88636363636363
2010-06-01,20.46,-0.44,-46.5
2010-06-02,21.04,-0.44,-47.81818181818181
2010-06-03,21.29,-0.44,-48.38636363636363
2010-06-04,19.77,-0.44,-44.93181818181818
2010-06-07,19.58,-0.44,-44.49999999999999
2010-06-08,20.14,-0.44,-45.77272727272727
2010-06-09,20.43,-0.44,-46.43181818181818
2010-06-10,21.76,-0.44,-49.45454545454546
2010-06-11,22.02,-0.44,-50.04545454545455
2010-06-14,21.88,-0.44,-49.72727272727273
2010-06-15,22.34,-0.44,-50.77272727272727
2010-06-16,22.27,-0.44,-50.61363636363636
2010-06-17,22.44,-0.44,-51.0
2010-06-18,22.25,-0.44,-50.56818181818182
2010-06-21,21.88,-0.44,-49.72727272727273
2010-06-22,20.78,-0.44,-47.22727272727273
2010-06-23,21.0,-0.44,-47.72727272727273
2010-06-24,20.43,-0.44,-46.43181818181818
2010-06-25,21.19,-0.44,-48.159090909090914
2010-06-28,20.95,-0.44,-47.61363636363636
2010-06-29,19.84,-0.44,-45.09090909090909
2010-06-30,19.37,-0.44,-44.02272727272727
2010-07-01,19.3,-0.44,-43.86363636363637
2010-07-02,18.74,-0.44,-42.590909090909086
2010-07-06,18.42,-0.44,-41.86363636363637
2010-07-07,19.54,-0.44,-44.40909090909091
2010-07-08,19.91,-0.44,-45.25
2010-07-09,20.29,-0.44,-46.11363636363636
2010-07-12,20.43,-0.44,-46.43181818181818
2010-07-13,21.14,-0.44,-48.04545454545455
2010-07-14,21.02,-0.44,-47.77272727272727
2010-07-15,20.88,-0.44,-47.45454545454545
2010-07-16,20.11,-0.44,-45.70454545454545
2010-07-19,20.47,-0.44,-46.52272727272727
2010-07-20,20.95,-0.44,-47.61363636363636
2010-07-21,20.54,-0.44,-46.68181818181818
2010-07-22,21.66,-0.44,-49.22727272727273
2010-07-23,21.24,-0.44,-48.272727272727266
2010-07-26,21.92,-0.44,-49.81818181818182
2010-07-27,21.72,-0.44,-49.36363636363636
2010-07-28,21.81,-0.44,-49.56818181818181
2010-07-29,21.32,-0.44,-48.45454545454545
2010-07-30,21.47,-1.99,-10.78894472361809
2010-08-02,22.42,-1.99,-11.266331658291458
2010-08-03,21.84,-1.99,-10.974874371859297
2010-08-04,21.75,-1.99,-10.92964824120603
2010-08-05,21.51,-1.99,-10.809045226130655
2010-08-06,21.31,-1.99,-10.708542713567839
2010-08-09,21.66,-1.99,-10.884422110552764
2010-08-10,21.4,-1.99,-10.753768844221105
2010-08-11,20.6,-1.99,-10.35175879396985
2010-08-12,20.27,-1.99,-10.185929648241206
2010-08-13,20.26,-1.99,-10.180904522613066
2010-08-16,20.15,-1.99,-10.125628140703517
2010-08-17,20.44,-1.99,-10.271356783919598
2010-08-18,20.33,-1.99,-10.21608040201005
2010-08-19,19.84,-1.99,-9.969849246231156
2010-08-20,19.71,-1.99,-9.904522613065327
2010-08-23,19.59,-1.99,-9.844221105527637
2010-08-24,19.6,-1.99,-9.84924623115578
2010-08-25,19.96,-1.99,-10.030150753768845
2010-08-26,19.85,-1.99,-9.974874371859297
2010-08-27,20.09,-1.99,-10.095477386934673
2010-08-30,20.0,-1.99,-10.050251256281408
2010-08-31,20.44,-1.99,-10.271356783919598
2010-09-01,21.29,-1.99,-10.698492462311558
2010-09-02,21.71,-1.99,-10.909547738693467
2010-09-03,22.1,-1.99,-11.105527638190955
2010-09-07,21.66,-1.99,-10.884422110552764
2010-09-08,21.79,-1.99,-10.949748743718592
2010-09-09,21.76,-1.99,-10.934673366834172
2010-09-10,22.12,-1.99,-11.115577889447236
2010-09-13,22.5,-1.99,-11.306532663316583
2010-09-14,22.36,-1.99,-11.236180904522612
2010-09-15,22.36,-1.99,-11.236180904522612
2010-09-16,22.25,-1.99,-11.180904522613066
2010-09-17,22.18,-1.99,-11.14572864321608
2010-09-20,22.67,-1.99,-11.391959798994975
2010-09-21,22.37,-1.99,-11.241206030150755
2010-09-22,22.01,-1.99,-11.06030150753769
2010-09-23,21.3,-1.99,-10.703517587939698
2010-09-24,21.96,-1.99,-11.035175879396986
2010-09-27,21.48,-1.99,-10.793969849246231
2010-09-28,21.62,-1.99,-10.864321608040202
2010-09-29,21.32,-1.99,-10.71356783919598
2010-09-30,21.38,-1.99,-10.743718592964823
2010-10-01,21.53,-1.99,-10.819095477386936
2010-10-04,21.63,-1.99,-10.86934673366834
2010-10-05,22.24,-1.99,-11.175879396984923
2010-10-06,22.26,-1.99,-11.185929648241206
2010-10-07,22.38,-1.99,-11.246231155778894
2010-10-08,22.57,-1.99,-11.341708542713569
2010-10-11,22.6,-1.99,-11.35678391959799
2010-10-12,22.99,-1.99,-11.552763819095476
2010-10-13,22.89,-1.99,-11.50251256281407
2010-10-14,22.75,-1.99,-11.4321608040201
2010-10-15,22.62,-1.99,-11.366834170854272
2010-10-18,22.96,-1.99,-11.537688442211056
2010-10-19,22.63,-1.99,-11.37185929648241
2010-10-20,23.27,-1.99,-11.693467336683417
2010-10-21,23.31,-1.99,-11.71356783919598
2010-10-22,23.57,-1.99,-11.84422110552764
2010-10-25,23.84,-1.99,-11.979899497487438
2010-10-26,23.7,-1.99,-11.909547738693467
2010-10-27,23.18,-1.99,-11.64824120603015
2010-10-28,23.02,-1.99,-11.5678391959799
2010-10-29,23.31,-1.99,-11.71356783919598
2010-11-01,23.81,-1.12,-21.25892857142857
2010-11-02,23.62,-1.12,-21.08928571428571
2010-11-03,23.79,-1.12,-21.241071428571427
2010-11-04,24.83,-1.12,-22.169642857142854
2010-11-05,25.44,-1.12,-22.71428571428571
2010-11-08,25.46,-1.12,-22.732142857142854
2010-11-09,24.74,-1.12,-22.08928571428571
2010-11-10,25.01,-1.12,-22.330357142857142
2010-11-11,24.76,-1.12,-22.107142857142858
2010-11-12,24.63,-1.12,-21.991071428571427
2010-11-15,24.4,-1.12,-21.78571428571428
2010-11-16,23.6,-1.12,-21.07142857142857
2010-11-17,23.49,-1.12,-20.97321428571428
2010-11-18,23.73,-1.12,-21.1875
2010-11-19,23.91,-1.12,-21.348214285714285
2010-11-22,23.9,-1.12,-21.33928571428571
2010-11-23,23.68,-1.12,-21.142857142857142
2010-11-24,24.43,-1.12,-21.812499999999996
2010-11-26,24.28,-1.12,-21.678571428571427
2010-11-29,24.17,-1.12,-21.580357142857142
2010-11-30,24.12,-1.12,-21.535714285714285
2010-12-01,24.41,-1.12,-21.794642857142854
2010-12-02,25.06,-1.12,-22.374999999999996
2010-12-03,25.18,-1.12,-22.482142857142854
2010-12-06,25.38,-1.12,-22.66071428571428
2010-12-07,25.36,-1.12,-22.64285714285714
2010-12-08,24.77,-1.12,-22.116071428571427
2010-12-09,24.62,-1.12,-21.982142857142858
2010-12-10,25.06,-1.12,-22.374999999999996
2010-12-13,25.09,-1.12,-22.40178571428571
2010-12-14,24.85,-1.12,-22.1875
2010-12-15,24.4,-1.12,-21.78571428571428
2010-12-16,24.49,-1.12,-21.866071428571423
2010-12-17,24.52,-1.12,-21.89285714285714
2010-12-20,25.0,-1.12,-22.32142857142857
2010-12-21,25.34,-1.12,-22.624999999999996
2010-12-22,25.4,-1.12,-22.678571428571423
2010-12-23,25.52,-1.12,-22.785714285714285
2010-12-27,25.7,-1.12,-22.94642857142857
2010-12-28,25.75,-1.12,-22.991071428571427
2010-12-29,25.9,-1.12,-23.124999999999996
2010-12-30,25.93,-1.12,-23.15178571428571
2010-12-31,25.84,-1.12,-23.07142857142857
2011-01-03,26.28,-1.12,-23.46428571428571
2011-01-04,25.66,-1.12,-22.910714285714285
2011-01-05,25.66,-1.12,-22.910714285714285
2011-01-06,25.46,-1.12,-22.732142857142854
2011-01-07,25.26,-1.12,-22.553571428571427
2011-01-10,25.31,-1.12,-22.59821428571428
2011-01-11,24.58,-1.12,-21.94642857142857
2011-01-12,24.89,-1.12,-22.223214285714285
2011-01-13,24.8,-1.12,-22.142857142857142
2011-01-14,24.85,-1.12,-22.1875
2011-01-18,25.29,-1.12,-22.58035714285714
2011-01-19,24.57,-1.12,-21.937499999999996
2011-01-20,24.73,-1.12,-22.080357142857142
2011-01-21,24.71,-1.12,-22.0625
2011-01-24,25.03,-1.12,-22.348214285714285
2011-01-25,25.35,-1.12,-22.63392857142857
2011-01-26,25.54,-1.12,-22.803571428571427
2011-01-27,25.7,-1.12,-22.94642857142857
2011-01-28,24.91,-1.12,-22.241071428571427
2011-01-31,25.56,-1.12,-22.82142857142857
2011-02-01,25.75,-1.12,-22.991071428571427
2011-02-02,25.52,-1.12,-22.785714285714285
2011-02-03,25.67,-1.12,-22.919642857142858
2011-02-04,24.35,-1.12,-21.741071428571427
2011-02-07,24.3,-1.12,-21.69642857142857
2011-02-08,23.9,-1.12,-21.33928571428571
2011-02-09,23.97,-1.12,-21.40178571428571
2011-02-10,23.99,-1.12,-21.419642857142854
2011-02-11,24.32,-1.12,-21.71428571428571
2011-02-14,24.55,-1.12,-21.919642857142854
2011-02-15,24.56,-1.12,-21.928571428571427
2011-02-16,24.66,-1.12,-22.017857142857142
2011-02-17,24.46,-1.12,-21.83928571428571
2011-02-18,24.59,-1.12,-21.955357142857142
2011-02-22,24.24,-1.12,-21.64285714285714
2011-02-23,24.1,-1.12,-21.517857142857142
2011-02-24,23.78,-1.12,-21.232142857142858
2011-02-25,24.74,-1.48,-16.716216216216214
2011-02-28,25.65,-1.48,-17.33108108108108
2011-03-01,24.32,-1.48,-16.43243243243243
2011-03-02,24.11,-1.48,-16.29054054054054
2011-03-03,24.62,-1.48,-16.635135135135137
2011-03-04,24.4,-1.48,-16.486486486486484
2011-03-07,24.01,-1.48,-16.222972972972975
2011-03-08,24.24,-1.48,-16.37837837837838
2011-03-09,24.55,-1.48,-16.58783783783784
2011-03-10,24.22,-1.48,-16.364864864864863
2011-03-11,24.52,-1.48,-16.56756756756757
2011-03-14,24.21,-1.48,-16.35810810810811
2011-03-15,24.06,-1.48,-16.256756756756754
2011-03-16,23.79,-1.48,-16.074324324324323
2011-03-17,24.3,-1.48,-16.41891891891892
2011-03-18,24.58,-1.48,-16.60810810810811
2011-03-21,24.78,-1.48,-16.743243243243246
2011-03-22,24.58,-1.48,-16.60810810810811
2011-03-23,24.33,-1.48,-16.43918918918919
2011-03-24,24.47,-1.48,-16.533783783783782
2011-03-25,24.6,-1.48,-16.62162162162162
2011-03-28,24.56,-1.48,-16.594594594594593
2011-03-29,24.65,-1.48,-16.655405405405403
2011-03-30,24.99,-1.48,-16.885135135135133
2011-03-31,25.47,-1.48,-17.20945945945946
2011-04-01,25.41,-1.48,-17.16891891891892
2011-04-04,25.47,-1.48,-17.20945945945946
2011-04-05,25.46,-1.48,-17.2027027027027
2011-04-06,25.56,-1.48,-17.27027027027027
2011-04-07,25.22,-1.48,-17.04054054054054
2011-04-08,25.03,-1.48,-16.91216216216216
2011-04-11,24.81,-1.48,-16.763513513513512
2011-04-12,24.82,-1.48,-16.77027027027027
2011-04-13,24.86,-1.48,-16.7972972972973
2011-04-14,24.99,-1.48,-16.885135135135133
2011-04-15,25.11,-1.48,-16.966216216216218
2011-04-18,24.79,-1.48,-16.75
2011-04-19,25.26,-1.48,-17.06756756756757
2011-04-20,25.87,-1.48,-17.47972972972973
2011-04-21,25.99,-1.48,-17.56081081081081
2011-04-25,26.3,-1.48,-17.77027027027027
2011-04-26,26.75,-1.48,-18.074324324324323
2011-04-27,26.86,-1.48,-18.14864864864865
2011-04-28,27.37,-1.48,-18.493243243243246
2011-04-29,26.96,-0.3,-89.86666666666667
2011-05-02,26.61,-0.3,-88.7
2011-05-03,26.45,-0.3,-88.16666666666667
2011-05-04,26.24,-0.3,-87.46666666666667
2011-05-05,26.24,-0.3,-87.46666666666667
2011-05-06,25.86,-0.3,-86.2
2011-05-09,25.89,-0.3,-86.30000000000001
2011-05-10,26.67,-0.3,-88.9
2011-05-11,26.16,-0.3,-87.2
2011-05-12,26.3,-0.3,-87.66666666666667
2011-05-13,26.11,-0.3,-87.03333333333333
2011-05-16,25.94,-0.3,-86.46666666666667
2011-05-17,26.14,-0.3,-87.13333333333334
2011-05-18,26.43,-0.3,-88.10000000000001
2011-05-19,26.55,-0.3,-88.5
2011-05-20,26.13,-0.3,-87.1
2011-05-23,25.73,-0.3,-85.76666666666667
2011-05-24,25.65,-0.3,-85.5
2011-05-25,25.82,-0.3,-86.06666666666668
2011-05-26,26.19,-0.3,-87.30000000000001
2011-05-27,26.29,-0.3,-87.63333333333334
2011-05-31,26.73,-0.3,-89.10000000000001
2011-06-01,25.75,-0.3,-85.83333333333334
2011-06-02,25.35,-0.3,-84.50000000000001
2011-06-03,25.61,-0.3,-85.36666666666667
2011-06-06,25.25,-0.3,-84.16666666666667
2011-06-07,25.82,-0.3,-86.06666666666668
2011-06-08,26.0,-0.3,-86.66666666666667
2011-06-09,25.8,-0.3,-86.0
2011-06-10,25.2,-0.3,-84.0
2011-06-13,25.23,-0.3,-84.10000000000001
2011-06-14,25.56,-0.3,-85.2
2011-06-15,24.96,-0.3,-83.2
2011-06-16,25.1,-0.3,-83.66666666666667
2011-06-17,25.38,-0.3,-84.6
2011-06-20,25.99,-0.3,-86.63333333333333
2011-06-21,26.09,-0.3,-86.96666666666667
2011-06-22,25.66,-0.3,-85.53333333333333
2011-06-23,25.18,-0.3,-83.93333333333334
2011-06-24,25.02,-0.3,-83.4
2011-06-27,25.19,-0.3,-83.96666666666667
2011-06-28,25.58,-0.3,-85.26666666666667
2011-06-29,25.72,-0.3,-85.73333333333333
2011-06-30,25.53,-0.3,-85.10000000000001
2011-07-01,26.06,-0.3,-86.86666666666666
2011-07-05,26.43,-0.3,-88.10000000000001
2011-07-06,26.77,-0.3,-89.23333333333333
2011-07-07,27.44,-0.3,-91.46666666666667
2011-07-08,27.17,-0.3,-90.56666666666668
2011-07-11,26.84,-0.3,-89.46666666666667
2011-07-12,27.12,-0.3,-90.4
2011-07-13,26.6,-0.3,-88.66666666666667
2011-07-14,26.38,-0.3,-87.93333333333334
2011-07-15,26.83,-0.3,-89.43333333333334
2011-07-18,26.63,-0.3,-88.76666666666667
2011-07-19,27.14,-0.3,-90.46666666666667
2011-07-20,27.66,-0.3,-92.2
2011-07-21,27.97,-0.3,-93.23333333333333
2011-07-22,27.97,-0.3,-93.23333333333333
2011-07-25,27.73,-0.3,-92.43333333333334
2011-07-26,27.65,-0.3,-92.16666666666667
2011-07-27,26.8,-0.3,-89.33333333333334
2011-07-28,26.92,-0.3,-89.73333333333335
2011-07-29,27.3,-0.3,-91.0
2011-08-01,27.31,-0.66,-41.378787878787875
2011-08-02,26.39,-0.66,-39.984848484848484
2011-08-03,26.38,-0.66,-39.96969696969697
2011-08-04,24.82,-0.66,-37.6060606060606
2011-08-05,24.19,-0.66,-36.65151515151515
2011-08-08,21.99,-0.66,-33.31818181818181
2011-08-09,23.77,-0.66,-36.015151515151516
2011-08-10,23.32,-0.66,-35.33333333333333
2011-08-11,24.98,-0.66,-37.848484848484844
2011-08-12,24.65,-0.66,-37.348484848484844
2011-08-15,25.88,-0.66,-39.21212121212121
2011-08-16,26.07,-0.66,-39.5
2011-08-17,26.12,-0.66,-39.57575757575758
2011-08-18,24.99,-0.66,-37.86363636363636
2011-08-19,24.11,-0.66,-36.53030303030303
2011-08-22,24.24,-0.66,-36.72727272727273
2011-08-23,24.71,-0.66,-37.43939393939394
2011-08-24,25.33,-0.66,-38.378787878787875
2011-08-25,24.49,-0.66,-37.1060606060606
2011-08-26,25.02,-0.66,-37.90909090909091
2011-08-29,25.95,-0.66,-39.31818181818181
2011-08-30,25.99,-0.66,-39.378787878787875
2011-08-31,26.57,-0.66,-40.25757575757576
2011-09-01,26.14,-0.66,-39.6060606060606
2011-09-02,25.72,-0.66,-38.96969696969697
2011-09-06,25.49,-0.66,-38.62121212121212
2011-09-07,26.95,-0.66,-40.83333333333333
2011-09-08,26.92,-0.66,-40.78787878787879
2011-09-09,26.06,-0.66,-39.484848484848484
2011-09-12,26.39,-0.66,-39.984848484848484
2011-09-13,26.71,-0.66,-40.46969696969697
2011-09-14,26.48,-0.66,-40.12121212121212
2011-09-15,26.86,-0.66,-40.696969696969695
2011-09-16,26.57,-0.66,-40.25757575757576
2011-09-19,25.97,-0.66,-39.348484848484844
2011-09-20,25.85,-0.66,-39.166666666666664
2011-09-21,24.19,-0.66,-36.65151515151515
2011-09-22,23.24,-0.66,-35.21212121212121
2011-09-23,23.52,-0.66,-35.63636363636363
2011-09-26,23.75,-0.66,-35.984848484848484
2011-09-27,23.46,-0.66,-35.54545454545455
2011-09-28,22.65,-0.66,-34.31818181818181
2011-09-29,22.87,-0.66,-34.65151515151515
2011-09-30,22.12,-0.66,-33.515151515151516
2011-10-03,20.71,-0.66,-31.37878787878788
2011-10-04,22.16,-0.66,-33.57575757575758
2011-10-05,21.85,-0.66,-33.10606060606061
2011-10-06,22.43,-0.66,-33.984848484848484
2011-10-07,21.6,-0.66,-32.72727272727273
2011-10-10,22.61,-0.66,-34.25757575757576
2011-10-11,22.14,-0.66,-33.54545454545455
2011-10-12,22.76,-0.66,-34.484848484848484
2011-10-13,22.71,-0.66,-34.40909090909091
2011-10-14,23.35,-0.66,-35.37878787878788
2011-10-17,22.76,-0.66,-34.484848484848484
2011-10-18,23.66,-0.66,-35.848484848484844
2011-10-19,23.55,-0.66,-35.68181818181818
2011-10-20,23.93,-0.66,-36.25757575757576
2011-10-21,24.67,-0.66,-37.37878787878788
2011-10-24,25.48,-0.66,-38.6060606060606
2011-10-25,25.22,-0.66,-38.21212121212121
2011-10-26,25.66,-0.66,-38.878787878787875
2011-10-27,26.8,-0.66,-40.6060606060606
2011-10-28,25.03,-0.92,-27.206521739130434
2011-10-31,24.67,-0.92,-26.815217391304348
2011-11-01,23.2,-0.92,-25.217391304347824
2011-11-02,23.5,-0.92,-25.543478260869563
2011-11-03,23.2,-0.92,-25.217391304347824
2011-11-04,22.79,-0.92,-24.77173913043478
2011-11-07,23.08,-0.92,-25.08695652173913
2011-11-08,23.55,-0.92,-25.59782608695652
2011-11-09,22.12,-0.92,-24.043478260869566
2011-11-10,22.82,-0.92,-24.804347826086957
2011-11-11,23.52,-0.92,-25.565217391304348
2011-11-14,22.67,-0.92,-24.641304347826086
2011-11-15,22.61,-0.92,-24.57608695652174
2011-11-16,22.49,-0.92,-24.44565217391304
2011-11-17,21.9,-0.92,-23.804347826086953
2011-11-18,21.52,-0.92,-23.391304347826086
2011-11-21,21.1,-0.92,-22.934782608695652
2011-11-22,20.94,-0.92,-22.76086956521739
2011-11-23,20.49,-0.92,-22.27173913043478
2011-11-25,20.56,-0.92,-22.34782608695652
2011-11-28,20.4,-0.92,-22.173913043478258
2011-11-29,20.29,-0.92,-22.054347826086953
2011-11-30,21.78,-0.92,-23.67391304347826
2011-12-01,21.75,-0.92,-23.641304347826086
2011-12-02,21.89,-0.92,-23.793478260869566
2011-12-05,21.92,-0.92,-23.82608695652174
2011-12-06,21.66,-0.92,-23.543478260869563
2011-12-07,21.84,-0.92,-23.739130434782606
2011-12-08,21.1,-0.92,-22.934782608695652
2011-12-09,21.91,-0.92,-23.815217391304348
2011-12-12,21.41,-0.92,-23.27173913043478
2011-12-13,20.94,-0.92,-22.76086956521739
2011-12-14,21.22,-0.92,-23.065217391304344
2011-12-15,21.66,-0.92,-23.543478260869563
2011-12-16,21.8,-0.92,-23.695652173913043
2011-12-19,21.66,-0.92,-23.543478260869563
2011-12-20,22.51,-0.92,-24.467391304347828
2011-12-21,22.71,-0.92,-24.684782608695652
2011-12-22,22.99,-0.92,-24.989130434782606
2011-12-23,22.95,-0.92,-24.945652173913043
2011-12-27,22.93,-0.92,-24.923913043478258
