date,CAH,CAH_EPS,PE Ratio
2009-07-16,31.06,2.47,12.5748987854251
2009-07-17,30.99,2.47,12.546558704453439
2009-07-20,31.27,2.47,12.659919028340079
2009-07-21,31.8,2.47,12.874493927125505
2009-07-22,31.69,2.47,12.82995951417004
2009-07-23,32.6,2.47,13.19838056680162
2009-07-24,32.72,2.47,13.246963562753034
2009-07-27,32.78,2.47,13.271255060728745
2009-07-28,33.03,2.47,13.37246963562753
2009-07-29,33.49,2.47,13.558704453441296
2009-07-30,33.4,2.47,13.52226720647773
2009-07-31,33.3,2.47,13.481781376518217
2009-08-03,33.25,2.47,13.46153846153846
2009-08-04,33.4,2.47,13.52226720647773
2009-08-05,33.0,2.47,13.360323886639675
2009-08-06,32.97,2.47,13.34817813765182
2009-08-07,33.57,2.47,13.591093117408906
2009-08-10,33.84,2.47,13.700404858299596
2009-08-11,32.9,2.47,13.31983805668016
2009-08-12,33.14,2.47,13.417004048582996
2009-08-13,33.2,2.47,13.441295546558704
2009-08-14,32.9,2.47,13.31983805668016
2009-08-17,33.36,2.47,13.506072874493926
2009-08-18,34.21,2.47,13.850202429149796
2009-08-19,34.98,2.47,14.161943319838054
2009-08-20,34.74,2.47,14.064777327935222
2009-08-21,35.63,2.47,14.425101214574898
2009-08-24,35.44,2.47,14.34817813765182
2009-08-25,34.5,2.47,13.967611336032387
2009-08-26,34.0,2.47,13.765182186234817
2009-08-27,34.35,3.2,10.734375
2009-08-28,34.26,3.2,10.706249999999999
2009-08-31,34.58,3.2,10.806249999999999
2009-09-01,25.11,3.2,7.846875
2009-09-02,24.97,3.2,7.803125
2009-09-03,25.77,3.2,8.053125
2009-09-04,25.76,3.2,8.05
2009-09-08,26.27,3.2,8.209375
2009-09-09,26.83,3.2,8.384374999999999
2009-09-10,26.28,3.2,8.2125
2009-09-11,26.49,3.2,8.278125
2009-09-14,26.63,3.2,8.321874999999999
2009-09-15,27.29,3.2,8.528125
2009-09-16,27.68,3.2,8.649999999999999
2009-09-17,27.85,3.2,8.703125
2009-09-18,27.89,3.2,8.715625
2009-09-21,27.89,3.2,8.715625
2009-09-22,27.78,3.2,8.68125
2009-09-23,27.73,3.2,8.665625
2009-09-24,26.98,3.2,8.43125
2009-09-25,27.32,3.2,8.5375
2009-09-28,27.7,3.2,8.65625
2009-09-29,26.9,3.2,8.406249999999998
2009-09-30,26.8,3.2,8.375
2009-10-01,26.49,3.2,8.278125
2009-10-02,26.25,3.2,8.203125
2009-10-05,26.22,3.2,8.19375
2009-10-06,26.74,3.2,8.35625
2009-10-07,26.77,3.2,8.365625
2009-10-08,27.23,3.2,8.509375
2009-10-09,27.32,3.2,8.5375
2009-10-12,27.16,3.2,8.487499999999999
2009-10-13,26.94,3.2,8.41875
2009-10-14,27.31,3.2,8.534374999999999
2009-10-15,27.91,3.2,8.721874999999999
2009-10-16,28.68,3.2,8.962499999999999
2009-10-19,28.87,3.2,9.021875
2009-10-20,28.57,3.2,8.928125
2009-10-21,28.57,3.2,8.928125
2009-10-22,29.08,3.2,9.087499999999999
2009-10-23,28.66,3.2,8.956249999999999
2009-10-26,28.71,3.2,8.971874999999999
2009-10-27,28.74,3.2,8.98125
2009-10-28,28.3,3.2,8.84375
2009-10-29,28.69,3.2,8.965625
2009-10-30,28.34,3.2,8.85625
2009-11-02,28.68,3.2,8.962499999999999
2009-11-03,28.66,3.2,8.956249999999999
2009-11-04,29.13,3.2,9.103124999999999
2009-11-05,29.63,3.2,9.259374999999999
2009-11-06,29.5,3.2,9.21875
2009-11-09,29.97,-0.17,-176.2941176470588
2009-11-10,30.31,-0.17,-178.2941176470588
2009-11-11,30.56,-0.17,-179.76470588235293
2009-11-12,30.97,-0.17,-182.17647058823528
2009-11-13,31.08,-0.17,-182.8235294117647
2009-11-16,31.46,-0.17,-185.05882352941177
2009-11-17,31.49,-0.17,-185.23529411764704
2009-11-18,31.59,-0.17,-185.8235294117647
2009-11-19,31.59,-0.17,-185.8235294117647
2009-11-20,31.77,-0.17,-186.88235294117646
2009-11-23,32.23,-0.17,-189.58823529411762
2009-11-24,32.31,-0.17,-190.05882352941177
2009-11-25,32.48,-0.17,-191.05882352941174
2009-11-27,32.03,-0.17,-188.41176470588235
2009-11-30,32.23,-0.17,-189.58823529411762
2009-12-01,32.46,-0.17,-190.94117647058823
2009-12-02,32.94,-0.17,-193.76470588235293
2009-12-03,32.27,-0.17,-189.82352941176472
2009-12-04,32.14,-0.17,-189.05882352941177
2009-12-07,32.47,-0.17,-190.99999999999997
2009-12-08,31.86,-0.17,-187.41176470588235
2009-12-09,31.8,-0.17,-187.05882352941177
2009-12-10,32.3,-0.17,-189.99999999999997
2009-12-11,32.2,-0.17,-189.41176470588235
2009-12-14,32.7,-0.17,-192.35294117647058
2009-12-15,32.93,-0.17,-193.70588235294116
2009-12-16,32.57,-0.17,-191.58823529411762
2009-12-17,31.91,-0.17,-187.70588235294116
2009-12-18,32.14,-0.17,-189.05882352941177
2009-12-21,32.37,-0.17,-190.41176470588232
2009-12-22,32.7,-0.17,-192.35294117647058
2009-12-23,32.64,-0.17,-192.0
2009-12-24,32.6,-0.17,-191.76470588235293
2009-12-28,32.68,-0.17,-192.23529411764704
2009-12-29,32.95,-0.17,-193.8235294117647
2009-12-30,32.62,-0.17,-191.88235294117644
2009-12-31,32.24,-0.17,-189.64705882352942
2010-01-04,32.53,-0.17,-191.35294117647058
2010-01-05,32.24,-0.17,-189.64705882352942
2010-01-06,31.71,-0.17,-186.52941176470588
2010-01-07,31.7,-0.17,-186.4705882352941
2010-01-08,31.6,-0.17,-185.88235294117646
2010-01-11,32.02,-0.17,-188.35294117647058
2010-01-12,31.83,-0.17,-187.23529411764704
2010-01-13,32.01,-0.17,-188.2941176470588
2010-01-14,32.62,-0.17,-191.88235294117644
2010-01-15,32.34,-0.17,-190.23529411764707
2010-01-19,33.08,-0.17,-194.58823529411762
2010-01-20,32.82,-0.17,-193.05882352941174
2010-01-21,32.03,-0.17,-188.41176470588235
2010-01-22,31.97,-0.17,-188.05882352941174
2010-01-25,32.21,-0.17,-189.47058823529412
2010-01-26,32.39,-0.17,-190.52941176470588
2010-01-27,31.31,-0.17,-184.17647058823528
2010-01-28,32.91,-0.17,-193.58823529411762
2010-01-29,33.07,-0.17,-194.52941176470588
2010-02-01,33.66,-0.17,-197.99999999999997
2010-02-02,34.25,-0.17,-201.47058823529412
2010-02-03,33.71,-0.17,-198.2941176470588
2010-02-04,32.6,-0.17,-191.76470588235293
2010-02-05,32.47,0.47,69.08510638297872
2010-02-08,32.26,0.47,68.63829787234043
2010-02-09,32.64,0.47,69.4468085106383
2010-02-10,32.16,0.47,68.42553191489361
2010-02-11,33.25,0.47,70.74468085106383
2010-02-12,33.38,0.47,71.0212765957447
2010-02-16,33.54,0.47,71.36170212765958
2010-02-17,33.75,0.47,71.80851063829788
2010-02-18,33.77,0.47,71.85106382978725
2010-02-19,33.83,0.47,71.97872340425532
2010-02-22,33.67,0.47,71.63829787234043
2010-02-23,32.99,0.47,70.19148936170214
2010-02-24,33.26,0.47,70.76595744680851
2010-02-25,33.61,0.47,71.51063829787235
2010-02-26,33.97,0.47,72.27659574468085
2010-03-01,35.07,0.47,74.61702127659575
2010-03-02,35.55,0.47,75.63829787234043
2010-03-03,35.16,0.47,74.80851063829788
2010-03-04,35.24,0.47,74.97872340425533
2010-03-05,35.5,0.47,75.53191489361703
2010-03-08,35.3,0.47,75.1063829787234
2010-03-09,35.2,0.47,74.89361702127661
2010-03-10,35.02,0.47,74.51063829787235
2010-03-11,34.99,0.47,74.4468085106383
2010-03-12,34.91,0.47,74.27659574468085
2010-03-15,35.43,0.47,75.38297872340426
2010-03-16,35.32,0.47,75.14893617021276
2010-03-17,35.49,0.47,75.51063829787235
2010-03-18,35.55,0.47,75.63829787234043
2010-03-19,35.85,0.47,76.27659574468086
2010-03-22,36.19,0.47,77.0
2010-03-23,36.26,0.47,77.14893617021276
2010-03-24,35.79,0.47,76.14893617021276
2010-03-25,35.75,0.47,76.06382978723404
2010-03-26,35.42,0.47,75.36170212765958
2010-03-29,36.07,0.47,76.74468085106383
2010-03-30,36.45,0.47,77.55319148936171
2010-03-31,36.03,0.47,76.65957446808511
2010-04-01,36.28,0.47,77.19148936170214
2010-04-05,36.33,0.47,77.29787234042553
2010-04-06,36.1,0.47,76.80851063829788
2010-04-07,35.68,0.47,75.91489361702128
2010-04-08,35.92,0.47,76.42553191489363
2010-04-09,36.45,0.47,77.55319148936171
2010-04-12,35.96,0.47,76.51063829787235
2010-04-13,35.93,0.47,76.4468085106383
2010-04-14,35.57,0.47,75.68085106382979
2010-04-15,35.68,0.47,75.91489361702128
2010-04-16,35.07,0.47,74.61702127659575
2010-04-19,35.14,0.47,74.76595744680851
2010-04-20,35.87,0.47,76.31914893617021
2010-04-21,35.57,0.47,75.68085106382979
2010-04-22,35.94,0.47,76.46808510638297
2010-04-23,36.2,0.47,77.0212765957447
2010-04-26,36.25,0.47,77.12765957446808
2010-04-27,35.7,0.47,75.95744680851065
2010-04-28,36.29,0.47,77.2127659574468
2010-04-29,35.65,0.47,75.85106382978724
2010-04-30,34.69,0.47,73.80851063829788
2010-05-03,35.34,0.47,75.19148936170214
2010-05-04,34.87,0.47,74.19148936170212
2010-05-05,35.78,0.47,76.1276595744681
2010-05-06,34.42,1.17,29.41880341880342
2010-05-07,33.79,1.17,28.88034188034188
2010-05-10,34.96,1.17,29.880341880341884
2010-05-11,35.03,1.17,29.940170940170944
2010-05-12,35.35,1.17,30.213675213675216
2010-05-13,34.66,1.17,29.62393162393162
2010-05-14,33.82,1.17,28.905982905982906
2010-05-17,34.12,1.17,29.162393162393162
2010-05-18,34.33,1.17,29.34188034188034
2010-05-19,34.14,1.17,29.179487179487182
2010-05-20,32.93,1.17,28.14529914529915
2010-05-21,33.21,1.17,28.384615384615387
2010-05-24,32.88,1.17,28.102564102564106
2010-05-25,32.81,1.17,28.042735042735046
2010-05-26,32.8,1.17,28.034188034188034
2010-05-27,33.66,1.17,28.769230769230766
2010-05-28,34.49,1.17,29.47863247863248
2010-06-01,33.91,1.17,28.982905982905983
2010-06-02,35.0,1.17,29.914529914529915
2010-06-03,35.7,1.17,30.512820512820518
2010-06-04,34.24,1.17,29.264957264957268
2010-06-07,33.88,1.17,28.95726495726496
2010-06-08,33.76,1.17,28.854700854700855
2010-06-09,33.82,1.17,28.905982905982906
2010-06-10,34.78,1.17,29.72649572649573
2010-06-11,35.07,1.17,29.974358974358978
2010-06-14,35.04,1.17,29.94871794871795
2010-06-15,35.71,1.17,30.521367521367523
2010-06-16,35.73,1.17,30.538461538461537
2010-06-17,36.18,1.17,30.923076923076923
2010-06-18,35.77,1.17,30.572649572649578
2010-06-21,35.56,1.17,30.393162393162395
2010-06-22,34.88,1.17,29.811965811965816
2010-06-23,34.61,1.17,29.581196581196583
2010-06-24,34.14,1.17,29.179487179487182
2010-06-25,34.24,1.17,29.264957264957268
2010-06-28,34.54,1.17,29.521367521367523
2010-06-29,33.87,1.17,28.94871794871795
2010-06-30,33.61,1.17,28.726495726495727
2010-07-01,33.59,1.17,28.709401709401714
2010-07-02,34.01,1.17,29.068376068376068
2010-07-06,34.2,1.17,29.230769230769234
2010-07-07,34.8,1.17,29.743589743589745
2010-07-08,34.49,1.17,29.47863247863248
2010-07-09,34.61,1.17,29.581196581196583
2010-07-12,34.43,1.17,29.42735042735043
2010-07-13,35.35,1.17,30.213675213675216
2010-07-14,35.69,1.17,30.504273504273502
2010-07-15,35.88,1.17,30.66666666666667
2010-07-16,35.15,1.17,30.042735042735043
2010-07-19,35.21,1.17,30.094017094017097
2010-07-20,35.27,1.17,30.14529914529915
2010-07-21,34.75,1.17,29.700854700854702
2010-07-22,33.26,1.17,28.427350427350426
2010-07-23,33.44,1.17,28.581196581196583
2010-07-26,33.79,1.17,28.88034188034188
2010-07-27,33.31,1.17,28.470085470085476
2010-07-28,32.57,1.17,27.837606837606838
2010-07-29,32.31,1.17,27.61538461538462
2010-07-30,32.27,1.17,27.581196581196586
2010-08-02,32.91,1.17,28.128205128205128
2010-08-03,32.87,1.17,28.094017094017094
2010-08-04,33.48,1.17,28.615384615384613
2010-08-05,32.93,1.17,28.14529914529915
2010-08-06,33.1,1.17,28.290598290598293
2010-08-09,33.03,1.17,28.230769230769234
2010-08-10,32.54,1.17,27.811965811965813
2010-08-11,31.38,1.17,26.82051282051282
2010-08-12,31.62,1.17,27.02564102564103
2010-08-13,31.36,1.17,26.803418803418804
2010-08-16,30.94,1.17,26.444444444444446
2010-08-17,31.34,1.17,26.786324786324787
2010-08-18,31.47,1.17,26.897435897435898
2010-08-19,31.13,1.17,26.60683760683761
2010-08-20,31.14,1.17,26.615384615384617
2010-08-23,31.09,1.17,26.572649572649574
2010-08-24,30.07,1.17,25.700854700854702
2010-08-25,31.08,1.17,26.564102564102566
2010-08-26,30.63,0.62,49.40322580645161
2010-08-27,30.82,0.62,49.70967741935484
2010-08-30,30.21,0.62,48.725806451612904
2010-08-31,29.96,0.62,48.322580645161295
2010-09-01,30.56,0.62,49.29032258064516
2010-09-02,30.94,0.62,49.903225806451616
2010-09-03,31.29,0.62,50.46774193548387
2010-09-07,31.25,0.62,50.403225806451616
2010-09-08,31.58,0.62,50.93548387096774
2010-09-09,31.8,0.62,51.29032258064516
2010-09-10,31.6,0.62,50.96774193548387
2010-09-13,31.6,0.62,50.96774193548387
2010-09-14,31.79,0.62,51.274193548387096
2010-09-15,32.98,0.62,53.19354838709677
2010-09-16,32.56,0.62,52.51612903225807
2010-09-17,32.64,0.62,52.645161290322584
2010-09-20,33.11,0.62,53.403225806451616
2010-09-21,33.11,0.62,53.403225806451616
2010-09-22,32.8,0.62,52.90322580645161
2010-09-23,32.53,0.62,52.46774193548387
2010-09-24,33.45,0.62,53.951612903225815
2010-09-27,32.85,0.62,52.983870967741936
2010-09-28,33.2,0.62,53.5483870967742
2010-09-29,33.15,0.62,53.46774193548387
2010-09-30,33.04,0.62,53.29032258064516
2010-10-01,32.85,0.62,52.983870967741936
2010-10-04,32.18,0.62,51.903225806451616
2010-10-05,32.95,0.62,53.145161290322584
2010-10-06,32.46,0.62,52.35483870967742
2010-10-07,32.77,0.62,52.85483870967742
2010-10-08,32.61,0.62,52.596774193548384
2010-10-11,32.66,0.62,52.677419354838705
2010-10-12,32.84,0.62,52.96774193548388
2010-10-13,33.18,0.62,53.516129032258064
2010-10-14,33.31,0.62,53.725806451612904
2010-10-15,33.22,0.62,53.58064516129032
2010-10-18,33.29,0.62,53.693548387096776
2010-10-19,32.17,0.62,51.88709677419355
2010-10-20,32.17,0.62,51.88709677419355
2010-10-21,32.0,0.62,51.612903225806456
2010-10-22,31.99,0.62,51.596774193548384
2010-10-25,32.41,0.62,52.27419354838709
2010-10-26,32.98,0.62,53.19354838709677
2010-10-27,33.41,0.62,53.887096774193544
2010-10-28,34.33,0.62,55.37096774193548
2010-10-29,34.69,0.62,55.9516129032258
2010-11-01,34.88,0.62,56.25806451612904
2010-11-02,35.37,0.62,57.04838709677419
2010-11-03,35.34,0.62,57.00000000000001
2010-11-04,35.69,0.62,57.564516129032256
2010-11-05,35.21,0.62,56.79032258064516
2010-11-08,35.22,0.84,41.92857142857143
2010-11-09,35.62,0.84,42.404761904761905
2010-11-10,35.27,0.84,41.98809523809524
2010-11-11,35.4,0.84,42.142857142857146
2010-11-12,35.02,0.84,41.6904761904762
2010-11-15,34.89,0.84,41.535714285714285
2010-11-16,34.41,0.84,40.96428571428571
2010-11-17,34.47,0.84,41.035714285714285
2010-11-18,36.56,0.84,43.523809523809526
2010-11-19,36.2,0.84,43.0952380952381
2010-11-22,36.18,0.84,43.07142857142857
2010-11-23,35.93,0.84,42.773809523809526
2010-11-24,36.16,0.84,43.047619047619044
2010-11-26,35.88,0.84,42.71428571428572
2010-11-29,35.65,0.84,42.44047619047619
2010-11-30,35.58,0.84,42.357142857142854
2010-12-01,36.62,0.84,43.595238095238095
2010-12-02,37.36,0.84,44.476190476190474
2010-12-03,37.24,0.84,44.333333333333336
2010-12-06,37.17,0.84,44.25000000000001
2010-12-07,37.41,0.84,44.535714285714285
2010-12-08,36.76,0.84,43.76190476190476
2010-12-09,36.59,0.84,43.55952380952382
2010-12-10,37.15,0.84,44.226190476190474
2010-12-13,37.0,0.84,44.04761904761905
2010-12-14,37.26,0.84,44.357142857142854
2010-12-15,37.08,0.84,44.142857142857146
2010-12-16,37.98,0.84,45.214285714285715
2010-12-17,38.71,0.84,46.083333333333336
2010-12-20,38.53,0.84,45.86904761904762
2010-12-21,38.7,0.84,46.07142857142858
2010-12-22,39.11,0.84,46.55952380952381
2010-12-23,38.94,0.84,46.357142857142854
2010-12-27,38.82,0.84,46.214285714285715
2010-12-28,38.75,0.84,46.13095238095238
2010-12-29,38.56,0.84,45.90476190476191
2010-12-30,38.51,0.84,45.845238095238095
2010-12-31,38.31,0.84,45.60714285714286
2011-01-03,38.87,0.84,46.273809523809526
2011-01-04,38.58,0.84,45.92857142857143
2011-01-05,38.88,0.84,46.28571428571429
2011-01-06,39.35,0.84,46.8452380952381
2011-01-07,38.8,0.84,46.19047619047619
2011-01-10,39.24,0.84,46.714285714285715
2011-01-11,39.9,0.84,47.5
2011-01-12,40.25,0.84,47.91666666666667
2011-01-13,40.63,0.84,48.36904761904762
2011-01-14,40.59,0.84,48.32142857142858
2011-01-18,41.35,0.84,49.22619047619048
2011-01-19,40.83,0.84,48.607142857142854
2011-01-20,40.45,0.84,48.15476190476191
2011-01-21,41.3,0.84,49.166666666666664
2011-01-24,41.47,0.84,49.36904761904762
2011-01-25,41.31,0.84,49.17857142857143
2011-01-26,41.82,0.84,49.785714285714285
2011-01-27,41.97,0.84,49.964285714285715
2011-01-28,41.07,0.84,48.892857142857146
2011-01-31,41.51,0.84,49.416666666666664
2011-02-01,41.95,0.84,49.9404761904762
2011-02-02,41.69,0.84,49.63095238095238
2011-02-03,42.31,0.84,50.36904761904762
2011-02-04,41.86,0.84,49.833333333333336
2011-02-07,41.74,0.84,49.6904761904762
2011-02-08,41.62,0.62,67.12903225806451
2011-02-09,41.41,0.62,66.79032258064515
2011-02-10,41.22,0.62,66.48387096774194
2011-02-11,41.57,0.62,67.04838709677419
2011-02-14,41.97,0.62,67.69354838709677
2011-02-15,41.84,0.62,67.48387096774194
2011-02-16,41.74,0.62,67.3225806451613
2011-02-17,41.86,0.62,67.51612903225806
2011-02-18,42.14,0.62,67.96774193548387
2011-02-22,41.05,0.62,66.20967741935483
2011-02-23,40.47,0.62,65.27419354838709
2011-02-24,40.49,0.62,65.30645161290323
2011-02-25,41.26,0.62,66.54838709677419
2011-02-28,41.64,0.62,67.16129032258064
2011-03-01,41.37,0.62,66.7258064516129
2011-03-02,41.14,0.62,66.35483870967742
2011-03-03,42.84,0.62,69.0967741935484
2011-03-04,42.53,0.62,68.59677419354838
2011-03-07,41.97,0.62,67.69354838709677
2011-03-08,42.21,0.62,68.08064516129032
2011-03-09,42.39,0.62,68.37096774193549
2011-03-10,41.17,0.62,66.40322580645162
2011-03-11,40.63,0.62,65.53225806451613
2011-03-14,40.29,0.62,64.98387096774194
2011-03-15,40.1,0.62,64.67741935483872
2011-03-16,39.28,0.62,63.35483870967742
2011-03-17,40.27,0.62,64.95161290322581
2011-03-18,40.45,0.62,65.24193548387098
2011-03-21,40.9,0.62,65.96774193548387
2011-03-22,40.87,0.62,65.91935483870968
2011-03-23,40.11,0.62,64.69354838709677
2011-03-24,40.72,0.62,65.6774193548387
2011-03-25,41.32,0.62,66.64516129032258
2011-03-28,41.49,0.62,66.91935483870968
2011-03-29,41.59,0.62,67.08064516129033
2011-03-30,41.55,0.62,67.01612903225806
2011-03-31,41.13,0.62,66.33870967741936
2011-04-01,42.21,0.62,68.08064516129032
2011-04-04,42.06,0.62,67.83870967741936
2011-04-05,41.86,0.62,67.51612903225806
2011-04-06,42.22,0.62,68.09677419354838
2011-04-07,42.24,0.62,68.12903225806453
2011-04-08,42.18,0.62,68.03225806451613
2011-04-11,41.98,0.62,67.70967741935483
2011-04-12,41.19,0.62,66.43548387096774
2011-04-13,41.08,0.62,66.25806451612902
2011-04-14,40.65,0.62,65.56451612903226
2011-04-15,40.97,0.62,66.08064516129032
2011-04-18,41.26,0.62,66.54838709677419
2011-04-19,41.98,0.62,67.70967741935483
2011-04-20,42.6,0.62,68.70967741935485
2011-04-21,42.96,0.62,69.29032258064517
2011-04-25,42.89,0.62,69.1774193548387
2011-04-26,43.24,0.62,69.74193548387098
2011-04-27,44.11,0.62,71.14516129032258
2011-04-28,43.49,0.62,70.14516129032259
2011-04-29,43.69,0.62,70.46774193548387
2011-05-02,44.32,0.62,71.48387096774194
2011-05-03,44.51,0.62,71.79032258064515
2011-05-04,44.56,0.62,71.87096774193549
2011-05-05,44.64,0.62,72.0
2011-05-06,44.58,0.71,62.7887323943662
2011-05-09,45.3,0.71,63.80281690140845
2011-05-10,45.36,0.71,63.887323943661976
2011-05-11,44.87,0.71,63.19718309859155
2011-05-12,44.88,0.71,63.21126760563381
2011-05-13,44.45,0.71,62.60563380281691
2011-05-16,44.94,0.71,63.29577464788732
2011-05-17,44.78,0.71,63.07042253521127
2011-05-18,45.54,0.71,64.14084507042254
2011-05-19,45.25,0.71,63.732394366197184
2011-05-20,44.92,0.71,63.26760563380282
2011-05-23,44.43,0.71,62.5774647887324
2011-05-24,44.72,0.71,62.98591549295775
2011-05-25,45.04,0.71,63.43661971830986
2011-05-26,45.36,0.71,63.887323943661976
2011-05-27,45.35,0.71,63.87323943661973
2011-05-31,45.42,0.71,63.971830985915496
2011-06-01,44.51,0.71,62.690140845070424
2011-06-02,44.41,0.71,62.54929577464789
2011-06-03,44.05,0.71,62.04225352112676
2011-06-06,44.12,0.71,62.140845070422536
2011-06-07,44.05,0.71,62.04225352112676
2011-06-08,43.98,0.71,61.943661971830984
2011-06-09,44.44,0.71,62.59154929577465
2011-06-10,43.26,0.71,60.929577464788736
2011-06-13,43.66,0.71,61.49295774647887
2011-06-14,43.9,0.71,61.83098591549296
2011-06-15,43.57,0.71,61.36619718309859
2011-06-16,43.46,0.71,61.21126760563381
2011-06-17,43.88,0.71,61.802816901408455
2011-06-20,44.46,0.71,62.61971830985916
2011-06-21,45.07,0.71,63.47887323943662
2011-06-22,44.51,0.71,62.690140845070424
2011-06-23,44.31,0.71,62.40845070422536
2011-06-24,44.0,0.71,61.971830985915496
2011-06-27,43.94,0.71,61.88732394366197
2011-06-28,45.02,0.71,63.40845070422536
2011-06-29,45.01,0.71,63.394366197183096
2011-06-30,45.42,0.71,63.971830985915496
2011-07-01,46.32,0.71,65.23943661971832
2011-07-05,46.38,0.71,65.32394366197184
2011-07-06,46.73,0.71,65.8169014084507
2011-07-07,46.83,0.71,65.95774647887325
2011-07-08,46.45,0.71,65.42253521126761
2011-07-11,45.71,0.71,64.38028169014085
2011-07-12,46.23,0.71,65.11267605633803
2011-07-13,46.39,0.71,65.3380281690141
2011-07-14,46.18,0.71,65.04225352112677
2011-07-15,46.28,0.71,65.1830985915493
2011-07-18,45.71,0.71,64.38028169014085
2011-07-19,45.81,0.71,64.52112676056339
2011-07-20,45.52,0.71,64.11267605633803
2011-07-21,45.99,0.71,64.77464788732395
2011-07-22,46.04,0.71,64.84507042253522
2011-07-25,45.39,0.71,63.929577464788736
2011-07-26,44.63,0.71,62.85915492957747
2011-07-27,43.69,0.71,61.53521126760563
2011-07-28,43.42,0.71,61.15492957746479
2011-07-29,43.76,0.71,61.63380281690141
2011-08-01,42.78,0.71,60.25352112676057
2011-08-02,42.14,0.71,59.35211267605634
2011-08-03,42.19,0.71,59.42253521126761
2011-08-04,40.3,0.71,56.76056338028169
2011-08-05,40.13,0.71,56.521126760563384
2011-08-08,37.99,0.71,53.507042253521135
2011-08-09,39.78,0.71,56.02816901408451
2011-08-10,38.47,0.71,54.183098591549296
2011-08-11,40.48,0.71,57.01408450704225
2011-08-12,40.87,0.71,57.563380281690144
2011-08-15,41.6,0.71,58.591549295774655
2011-08-16,41.48,0.71,58.4225352112676
2011-08-17,41.88,0.71,58.98591549295775
2011-08-18,40.34,0.71,56.81690140845071
2011-08-19,39.98,0.71,56.309859154929576
2011-08-22,39.84,0.71,56.11267605633804
2011-08-23,41.07,0.71,57.845070422535215
2011-08-24,40.98,0.71,57.71830985915493
2011-08-25,40.23,0.71,56.66197183098591
2011-08-26,41.04,0.58,70.75862068965517
2011-08-29,42.06,0.58,72.51724137931035
2011-08-30,42.2,0.58,72.75862068965519
2011-08-31,42.5,0.58,73.27586206896552
2011-09-01,42.18,0.58,72.72413793103449
2011-09-02,41.41,0.58,71.39655172413794
2011-09-06,41.22,0.58,71.06896551724138
2011-09-07,42.62,0.58,73.48275862068965
2011-09-08,41.71,0.58,71.91379310344828
2011-09-09,40.18,0.58,69.27586206896552
2011-09-12,39.93,0.58,68.8448275862069
2011-09-13,40.77,0.58,70.29310344827587
2011-09-14,41.58,0.58,71.6896551724138
2011-09-15,41.38,0.58,71.3448275862069
2011-09-16,43.12,0.58,74.3448275862069
2011-09-19,43.23,0.58,74.53448275862068
2011-09-20,44.0,0.58,75.86206896551725
2011-09-21,42.65,0.58,73.5344827586207
2011-09-22,41.74,0.58,71.96551724137932
2011-09-23,41.72,0.58,71.93103448275862
2011-09-26,43.35,0.58,74.74137931034484
2011-09-27,44.06,0.58,75.96551724137932
2011-09-28,43.11,0.58,74.32758620689656
2011-09-29,43.04,0.58,74.20689655172414
2011-09-30,41.88,0.58,72.20689655172414
2011-10-03,39.88,0.58,68.75862068965519
2011-10-04,40.1,0.58,69.13793103448276
2011-10-05,40.45,0.58,69.74137931034484
2011-10-06,39.98,0.58,68.93103448275862
2011-10-07,40.26,0.58,69.41379310344827
2011-10-10,41.31,0.58,71.22413793103449
2011-10-11,41.24,0.58,71.10344827586208
2011-10-12,41.51,0.58,71.56896551724138
2011-10-13,41.52,0.58,71.58620689655173
2011-10-14,42.09,0.58,72.5689655172414
2011-10-17,41.32,0.58,71.24137931034484
2011-10-18,42.0,0.58,72.41379310344828
2011-10-19,42.26,0.58,72.86206896551724
2011-10-20,42.42,0.58,73.13793103448276
2011-10-21,44.0,0.58,75.86206896551725
2011-10-24,44.05,0.58,75.94827586206897
2011-10-25,43.03,0.58,74.1896551724138
2011-10-26,44.12,0.58,76.06896551724138
2011-10-27,44.95,0.58,77.50000000000001
2011-10-28,45.49,0.58,78.43103448275863
2011-10-31,44.27,0.58,76.32758620689657
2011-11-01,43.14,0.58,74.37931034482759
2011-11-02,43.82,0.58,75.55172413793105
2011-11-03,44.25,0.58,76.29310344827587
2011-11-04,43.75,0.69,63.40579710144928
2011-11-07,44.16,0.69,64.0
2011-11-08,44.14,0.69,63.97101449275363
2011-11-09,42.88,0.69,62.14492753623189
2011-11-10,43.2,0.69,62.60869565217392
2011-11-11,44.91,0.69,65.08695652173913
2011-11-14,44.35,0.69,64.27536231884059
2011-11-15,44.33,0.69,64.2463768115942
2011-11-16,42.9,0.69,62.173913043478265
2011-11-17,42.24,0.69,61.217391304347835
2011-11-18,41.88,0.69,60.695652173913054
2011-11-21,40.65,0.69,58.913043478260875
2011-11-22,40.53,0.69,58.739130434782616
2011-11-23,40.85,0.69,59.20289855072465
2011-11-25,40.29,0.69,58.39130434782609
2011-11-28,41.64,0.69,60.34782608695653
2011-11-29,40.9,0.69,59.275362318840585
2011-11-30,42.46,0.69,61.536231884057976
2011-12-01,42.37,0.69,61.405797101449274
2011-12-02,41.44,0.69,60.05797101449276
2011-12-05,41.01,0.69,59.434782608695656
2011-12-06,41.03,0.69,59.46376811594204
2011-12-07,41.81,0.69,60.59420289855073
2011-12-08,41.29,0.69,59.84057971014493
