date,close price,NTAP_SHE,NTAP_TA,NTAP_TL,market cap,PB Ratio
2004-08-11,17.07,1415848000.0,1783487000.0,0.0,6451982040.0,4.556973658189297
2004-08-12,16.57,1415848000.0,1783487000.0,0.0,6262996040.0,4.423494640667642
2004-08-13,16.85,1415848000.0,1783487000.0,0.0,6368828200.000001,4.498242890479769
2004-08-16,17.22,1415848000.0,1783487000.0,0.0,6508677840.0,4.597017363445794
2004-08-17,17.39,1415848000.0,1783487000.0,0.0,6572933080.0,4.642400229403156
2004-08-18,19.7,1415848000.0,1783487000.0,0.0,7446048400.0,5.259073290353202
2004-08-19,19.77,1415848000.0,1783487000.0,0.0,7472506440.0,5.277760352806234
2004-08-20,19.84,1415848000.0,1783487000.0,0.0,7498964480.0,5.296447415259265
2004-08-23,20.02,1415848000.0,1783487000.0,0.0,7566999440.0,5.344499861567061
2004-08-24,20.33,1415848000.0,1783487000.0,0.0,7684170759.999999,5.427256852430486
2004-08-25,20.56,1415848000.0,1783487000.0,0.0,7771104319.999999,5.488657200490447
2004-08-26,20.19,1415848000.0,1783487000.0,0.0,7631254680.000001,5.389882727524424
2004-08-27,20.36,1415848000.0,1783487000.0,0.0,7695509920.0,5.435265593481787
2004-08-30,19.85,1415848000.0,1783487000.0,0.0,7502744200.000001,5.299116995609699
2004-08-31,20.07,1442640000.0,1838445000.0,478447000.0,7585898040.0,5.258344451838297
2004-09-01,20.32,1442640000.0,1838445000.0,478447000.0,7680391040.0,5.323844507292186
2004-09-02,20.61,1442640000.0,1838445000.0,478447000.0,7790002920.0,5.399824571618699
2004-09-03,20.1,1442640000.0,1838445000.0,478447000.0,7597237200.000001,5.266204458492764
2004-09-07,20.73,1442640000.0,1838445000.0,478447000.0,7835359560.0,5.431264598236567
2004-09-08,20.81,1442640000.0,1838445000.0,478447000.0,7865597319.999999,5.452224615981811
2004-09-09,21.81,1442640000.0,1838445000.0,478447000.0,8243569319.999999,5.714224837797371
2004-09-10,22.43,1442640000.0,1838445000.0,478447000.0,8477911960.0,5.876664975323019
2004-09-13,22.85,1442640000.0,1838445000.0,478447000.0,8636660200.0,5.986705068485554
2004-09-14,22.76,1442640000.0,1838445000.0,478447000.0,8602642720.0,5.963125048522154
2004-09-15,22.2,1442640000.0,1838445000.0,478447000.0,8390978400.0,5.81640492430544
2004-09-16,22.54,1442640000.0,1838445000.0,478447000.0,8519488880.0,5.905484999722731
2004-09-17,22.97,1442640000.0,1838445000.0,478447000.0,8682016840.0,6.018145095103422
2004-09-20,22.92,1442640000.0,1838445000.0,478447000.0,8663118240.0,6.005045084012644
2004-09-21,23.21,1442640000.0,1838445000.0,478447000.0,8772730120.0,6.081025148339156
2004-09-22,22.68,1442640000.0,1838445000.0,478447000.0,8572404960.0,5.942165030776909
2004-09-23,22.96,1442640000.0,1838445000.0,478447000.0,8678237120.0,6.015525092885266
2004-09-24,22.94,1442640000.0,1838445000.0,478447000.0,8670677680.0,6.0102850884489545
2004-09-27,22.34,1442640000.0,1838445000.0,478447000.0,8443894480.0,5.853084955359618
2004-09-28,22.26,1442640000.0,1838445000.0,478447000.0,8413656720.000001,5.832124937614374
2004-09-29,22.75,1442640000.0,1838445000.0,478447000.0,8598863000.0,5.960505046303998
2004-09-30,23.05,1442640000.0,1838445000.0,478447000.0,8712254600.0,6.039105112848667
2004-10-01,24.27,1442640000.0,1838445000.0,478447000.0,9173380440.0,6.35874538346365
2004-10-04,24.83,1442640000.0,1838445000.0,478447000.0,9385044760.0,6.505465507680364
2004-10-05,24.79,1442640000.0,1838445000.0,478447000.0,9369925880.0,6.494985498807742
2004-10-06,24.73,1442640000.0,1838445000.0,478447000.0,9347247560.0,6.479265485498808
2004-10-07,24.25,1442640000.0,1838445000.0,478447000.0,9165821000.0,6.353505379027339
2004-10-08,23.52,1442640000.0,1838445000.0,478447000.0,8889901440.0,6.1622452171019795
2004-10-11,23.55,1442640000.0,1838445000.0,478447000.0,8901240600.0,6.170105223756447
2004-10-12,23.42,1442640000.0,1838445000.0,478447000.0,8852104240.0,6.136045194920424
2004-10-13,23.81,1442640000.0,1838445000.0,478447000.0,8999513320.0,6.238225281428492
2004-10-14,23.29,1442640000.0,1838445000.0,478447000.0,8802967880.0,6.1019851660844004
2004-10-15,23.65,1442640000.0,1838445000.0,478447000.0,8939037800.0,6.196305245938002
2004-10-18,24.22,1442640000.0,1838445000.0,478447000.0,9154481840.0,6.345645372372872
2004-10-19,23.74,1442640000.0,1838445000.0,478447000.0,8973055280.0,6.219885265901403
2004-10-20,23.65,1442640000.0,1838445000.0,478447000.0,8939037800.0,6.196305245938002
2004-10-21,24.12,1442640000.0,1838445000.0,478447000.0,9116684640.0,6.319445350191316
2004-10-22,23.41,1442640000.0,1838445000.0,478447000.0,8848324520.0,6.133425192702268
2004-10-25,23.47,1442640000.0,1838445000.0,478447000.0,8871002840.0,6.149145206011202
2004-10-26,22.98,1442640000.0,1838445000.0,478447000.0,8685796560.0,6.020765097321577
2004-10-27,23.86,1442640000.0,1838445000.0,478447000.0,9018411920.0,6.251325292519271
2004-10-28,24.02,1442640000.0,1838445000.0,478447000.0,9078887440.0,6.2932453280097596
2004-10-29,24.47,1442640000.0,1838445000.0,478447000.0,9248974840.0,6.411145427826762
2004-11-01,24.98,1442640000.0,1838445000.0,478447000.0,9441740560.0,6.544765540952698
2004-11-02,25.63,1442640000.0,1838445000.0,478447000.0,9687422360.0,6.715065685132812
2004-11-03,25.85,1442640000.0,1838445000.0,478447000.0,9770576200.0,6.772705733932235
2004-11-04,25.95,1442640000.0,1838445000.0,478447000.0,9808373400.0,6.7989057561137916
2004-11-05,25.69,1442640000.0,1838445000.0,478447000.0,9710100680.0,6.730785698441745
2004-11-08,25.65,1442640000.0,1838445000.0,478447000.0,9694981800.0,6.720305689569123
2004-11-09,25.49,1442640000.0,1838445000.0,478447000.0,9634506280.0,6.6783856540786335
2004-11-10,24.98,1442640000.0,1838445000.0,478447000.0,9441740560.0,6.544765540952698
2004-11-11,25.0,1442640000.0,1838445000.0,478447000.0,9449300000.0,6.550005545389009
2004-11-12,25.3,1442640000.0,1838445000.0,478447000.0,9562691600.0,6.628605611933677
2004-11-15,25.46,1442640000.0,1838445000.0,478447000.0,9623167120.0,6.670525647424167
2004-11-16,25.02,1442640000.0,1838445000.0,478447000.0,9456859440.0,6.555245549825321
2004-11-17,29.57,1442640000.0,1838445000.0,478447000.0,11176632040.0,7.74734655908612
2004-11-18,29.91,1442640000.0,1838445000.0,478447000.0,11305142520.0,7.83642663450341
2004-11-19,28.93,1442640000.0,1838445000.0,478447000.0,10934729960.0,7.5796664171241614
2004-11-22,29.85,1442640000.0,1838445000.0,478447000.0,11282464200.0,7.820706621194477
2004-11-23,29.85,1442640000.0,1838445000.0,478447000.0,11282464200.0,7.820706621194477
2004-11-24,30.5,1442640000.0,1838445000.0,478447000.0,11528146000.0,7.991006765374591
2004-11-26,30.35,1442640000.0,1838445000.0,478447000.0,11471450200.0,7.951706732102257
2004-11-29,30.11,1442640000.0,1838445000.0,478447000.0,11380736920.0,7.888826678866523
2004-11-30,30.16,1442640000.0,1838445000.0,478447000.0,11399635520.0,7.901926689957301
2004-12-01,32.13,1442640000.0,1838445000.0,478447000.0,12144240360.000002,8.418067126933956
2004-12-02,33.73,1442640000.0,1838445000.0,478447000.0,12748995559.999998,8.83726748183885
2004-12-03,32.21,1442640000.0,1838445000.0,478447000.0,12174478120.0,8.4390271446792
2004-12-06,33.77,1442640000.0,1838445000.0,478447000.0,12764114440.000002,8.847747490711475
2004-12-07,32.86,1442640000.0,1838445000.0,478447000.0,12420159920.0,8.609327288859314
2004-12-08,32.84,1442640000.0,1838445000.0,478447000.0,12412600480.000002,8.604087284423004
2004-12-09,33.24,1442640000.0,1838445000.0,478447000.0,12563789280.0,8.708887373149226
2004-12-10,33.06,1442640000.0,1838445000.0,478447000.0,12495754320.0,8.661727333222425
2004-12-13,32.88,1442640000.0,1838445000.0,478447000.0,12427719360.000002,8.614567293295625
2004-12-14,33.11,1442640000.0,1838445000.0,478447000.0,12514652920.0,8.674827344313204
2004-12-15,34.64,1442640000.0,1838445000.0,478447000.0,13092950080.0,9.075687683691012
2004-12-16,34.09,1442640000.0,1838445000.0,478447000.0,12885065480.000002,8.931587561692455
2004-12-17,34.07,1442640000.0,1838445000.0,478447000.0,12877506040.0,8.926347557256141
2004-12-20,34.19,1442640000.0,1838445000.0,478447000.0,12922862680.0,8.957787583874008
2004-12-21,34.04,1442640000.0,1838445000.0,478447000.0,12866166880.0,8.918487550601675
2004-12-22,33.07,1442640000.0,1838445000.0,478447000.0,12499534040.0,8.664347335440581
2004-12-23,32.05,1442640000.0,1838445000.0,478447000.0,12114002599.999998,8.397107109188708
2004-12-27,31.69,1442640000.0,1838445000.0,478447000.0,11977932680.0,8.302787029335107
2004-12-28,32.24,1442640000.0,1838445000.0,478447000.0,12185817280.0,8.446887151333666
2004-12-29,32.91,1442640000.0,1838445000.0,478447000.0,12439058519.999998,8.62242729995009
2004-12-30,32.91,1442640000.0,1838445000.0,478447000.0,12439058519.999998,8.62242729995009
2004-12-31,33.22,1442640000.0,1838445000.0,478447000.0,12556229840.0,8.703647368712915
2005-01-03,32.7,1442640000.0,1838445000.0,478447000.0,12359684400.000002,8.567407253368826
2005-01-04,31.4,1442640000.0,1838445000.0,478447000.0,11868320800.0,8.226806965008596
2005-01-05,31.45,1442640000.0,1838445000.0,478447000.0,11887219400.0,8.239906976099373
2005-01-06,31.13,1442640000.0,1838445000.0,478447000.0,11766268360.0,8.156066905118394
2005-01-07,30.48,1442640000.0,1838445000.0,478447000.0,11520586560.0,7.985766760938279
2005-01-10,30.73,1442640000.0,1838445000.0,478447000.0,11615079560.0,8.05126681639217
2005-01-11,31.71,1442640000.0,1838445000.0,478447000.0,11985492120.0,8.308027033771419
2005-01-12,31.7,1442640000.0,1838445000.0,478447000.0,11981712400.0,8.305407031553264
2005-01-13,31.76,1442640000.0,1838445000.0,478447000.0,12004390720.0,8.321127044862196
2005-01-14,32.04,1442640000.0,1838445000.0,478447000.0,12110222880.0,8.394487106970553
2005-01-18,33.36,1442640000.0,1838445000.0,478447000.0,12609145920.0,8.740327399767093
2005-01-19,32.34,1442640000.0,1838445000.0,478447000.0,12223614480.000002,8.473087173515223
2005-01-20,32.08,1442640000.0,1838445000.0,478447000.0,12125341760.0,8.404967115843176
2005-01-21,31.49,1442640000.0,1838445000.0,478447000.0,11902338280.0,8.250386984971996
2005-01-24,30.62,1442640000.0,1838445000.0,478447000.0,11573502640.0,8.022446791992458
2005-01-25,30.4,1442640000.0,1838445000.0,478447000.0,11490348800.0,7.964806743193035
2005-01-26,30.77,1442640000.0,1838445000.0,478447000.0,11630198440.0,8.061746825264793
2005-01-27,31.07,1442640000.0,1838445000.0,478447000.0,11743590040.0,8.140346891809461
2005-01-28,31.21,1442640000.0,1838445000.0,478447000.0,11796506120.0,8.17702692286364
2005-01-31,31.84,1442640000.0,1838445000.0,478447000.0,12112318080.0,8.395939444352022
2005-02-01,32.15,1442640000.0,1838445000.0,478447000.0,12230245800.0,8.477683829645649
2005-02-02,31.44,1442640000.0,1838445000.0,478447000.0,11960153280.0,8.290462818166695
2005-02-03,31.05,1442640000.0,1838445000.0,478447000.0,11811792600.0,8.187623107636
2005-02-04,31.92,1442640000.0,1838445000.0,478447000.0,12142751040.0,8.417034769589087
2005-02-07,31.56,1442640000.0,1838445000.0,478447000.0,12005802720.0,8.322105806022293
2005-02-08,31.97,1442640000.0,1838445000.0,478447000.0,12161771640.0,8.430219347862252
2005-02-09,30.91,1442640000.0,1838445000.0,478447000.0,11758534920.0,8.150706288471136
2005-02-10,30.79,1442640000.0,1838445000.0,478447000.0,11712885480.0,8.119063300615538
2005-02-11,32.54,1442640000.0,1838445000.0,478447000.0,12378606480.0,8.580523540176344
2005-02-14,33.99,1442640000.0,1838445000.0,478447000.0,12930203880.0,8.962876310098153
2005-02-15,34.36,1442640000.0,1838445000.0,478447000.0,13070956320.0,9.06044218931958
2005-02-16,31.73,1442640000.0,1838445000.0,478447000.0,12070472760.0,8.366933372151056
2005-02-17,31.26,1442640000.0,1838445000.0,478447000.0,11891679120.0,8.242998336383298
2005-02-18,31.0,1442640000.0,1838445000.0,478447000.0,11792772000.0,8.174438529362835
2005-02-22,30.46,1442640000.0,1838445000.0,478447000.0,11587349520.0,8.032045084012644
2005-02-23,29.29,1442640000.0,1838445000.0,478447000.0,11142267480.0,7.723525952420562
2005-02-24,29.87,1442640000.0,1838445000.0,478447000.0,11362906440.0,7.876467060389286
2005-02-25,29.82,1442640000.0,1838445000.0,478447000.0,11343885840.0,7.86328248211612
2005-02-28,30.01,1442640000.0,1838445000.0,478447000.0,11416164120.0,7.913383879554151
2005-03-01,29.53,1442640000.0,1838445000.0,478447000.0,11233566360.0,7.786811928131758
2005-03-02,29.82,1628530000.0,2169911000.0,615236000.0,11343885840.0,6.9657211350113295
2005-03-03,29.78,1628530000.0,2169911000.0,615236000.0,11328669360.0,6.956377444689382
2005-03-04,30.32,1628530000.0,2169911000.0,615236000.0,11534091840.0,7.082517264035664
2005-03-07,30.77,1628530000.0,2169911000.0,615236000.0,11705277240.0,7.187633780157565
2005-03-08,30.27,1628530000.0,2169911000.0,615236000.0,11515071240.0,7.070837651133231
2005-03-09,30.13,1628530000.0,2169911000.0,615236000.0,11461813560.0,7.038134735006417
2005-03-10,29.66,1628530000.0,2169911000.0,615236000.0,11283019920.0,6.928346373723542
2005-03-11,28.71,1628530000.0,2169911000.0,615236000.0,10921628520.0,6.706433728577306
2005-03-14,28.75,1628530000.0,2169911000.0,615236000.0,10936845000.0,6.715777418899252
2005-03-15,28.03,1628530000.0,2169911000.0,615236000.0,10662948360.0,6.547590993104211
2005-03-16,27.94,1628530000.0,2169911000.0,615236000.0,10628711280.0,6.526567689879831
2005-03-17,27.9,1628530000.0,2169911000.0,615236000.0,10613494800.0,6.517223999557883
2005-03-18,28.0,1628530000.0,2169911000.0,615236000.0,10651536000.0,6.5405832253627505
2005-03-21,26.97,1628530000.0,2169911000.0,615236000.0,10259711640.0,6.299983199572621
2005-03-22,26.56,1628530000.0,2169911000.0,615236000.0,10103742720.0,6.204210373772666
2005-03-23,26.86,1628530000.0,2169911000.0,615236000.0,10217866320.0,6.274288051187267
2005-03-24,27.94,1628530000.0,2169911000.0,615236000.0,10628711280.0,6.526567689879831
2005-03-28,27.38,1628530000.0,2169911000.0,615236000.0,10415680560.0,6.395756025372576
2005-03-29,26.34,1628530000.0,2169911000.0,615236000.0,10020052080.0,6.152820077001959
2005-03-30,27.68,1628530000.0,2169911000.0,615236000.0,10529804160.0,6.465833702787176
2005-03-31,27.66,1628530000.0,2169911000.0,615236000.0,10522195920.0,6.461161857626203
2005-04-01,27.25,1628530000.0,2169911000.0,615236000.0,10366227000.0,6.365389031826248
2005-04-04,27.63,1628530000.0,2169911000.0,615236000.0,10510783560.0,6.454154089884742
2005-04-05,27.21,1628530000.0,2169911000.0,615236000.0,10351010520.0,6.356045341504301
2005-04-06,28.45,1628530000.0,2169911000.0,615236000.0,10822721400.0,6.645699741484652
2005-04-07,29.16,1628530000.0,2169911000.0,615236000.0,11092813920.0,6.811550244699207
2005-04-08,28.56,1628530000.0,2169911000.0,615236000.0,10864566720.0,6.6713948898700055
2005-04-11,28.53,1628530000.0,2169911000.0,615236000.0,10853154360.0,6.664387122128545
2005-04-12,28.84,1628530000.0,2169911000.0,615236000.0,10971082080.0,6.736800722123633
2005-04-13,27.93,1628530000.0,2169911000.0,615236000.0,10624907160.0,6.5242317672993435
2005-04-14,27.34,1628530000.0,2169911000.0,615236000.0,10400464080.0,6.386412335050628
2005-04-15,25.91,1628530000.0,2169911000.0,615236000.0,9856474920.0,6.052375406041031
2005-04-18,25.98,1628530000.0,2169911000.0,615236000.0,9883103760.0,6.068726864104438
2005-04-19,27.03,1628530000.0,2169911000.0,615236000.0,10282536360.0,6.313998735055541
2005-04-20,26.35,1628530000.0,2169911000.0,615236000.0,10023856200.0,6.155155999582446
2005-04-21,27.25,1628530000.0,2169911000.0,615236000.0,10366227000.0,6.365389031826248
2005-04-22,26.57,1628530000.0,2169911000.0,615236000.0,10107546840.0,6.206546296353153
2005-04-25,27.29,1628530000.0,2169911000.0,615236000.0,10381443480.0,6.374732722148195
2005-04-26,26.7,1628530000.0,2169911000.0,615236000.0,10157000400.0,6.23691328989948
2005-04-27,26.88,1628530000.0,2169911000.0,615236000.0,10225474560.0,6.2789598963482405
2005-04-28,26.37,1628530000.0,2169911000.0,615236000.0,10031464440.0,6.159827844743419
2005-04-29,26.67,1628530000.0,2169911000.0,615236000.0,10145588040.0,6.2299055221580195
2005-05-02,26.98,1628530000.0,2169911000.0,615236000.0,10424613340.0,6.401241205258731
2005-05-03,26.91,1628530000.0,2169911000.0,615236000.0,10397566530.0,6.384633092420772
2005-05-04,27.81,1628530000.0,2169911000.0,615236000.0,10745311230.0,6.598165971765948
2005-05-05,27.75,1628530000.0,2169911000.0,615236000.0,10722128250.0,6.58393044647627
2005-05-06,28.18,1628530000.0,2169911000.0,615236000.0,10888272940.0,6.685951711052299
2005-05-09,28.23,1628530000.0,2169911000.0,615236000.0,10907592090.0,6.697814648793697
2005-05-10,27.51,1628530000.0,2169911000.0,615236000.0,10629396330.0,6.526988345317556
2005-05-11,27.7,1628530000.0,2169911000.0,615236000.0,10702809100.0,6.572067508734872
2005-05-12,28.67,1628530000.0,2169911000.0,615236000.0,11077600610.0,6.802208500918006
2005-05-13,29.3,1628530000.0,2169911000.0,615236000.0,11321021900.0,6.9516815164596295
2005-05-16,29.41,1628530000.0,2169911000.0,615236000.0,11363524030.0,6.977779979490706
2005-05-17,29.54,1628530000.0,2169911000.0,615236000.0,11413753820.0,7.008623617618343
2005-05-18,29.8,1628530000.0,2169911000.0,615236000.0,11514213400.0,7.070310893873616
2005-05-19,29.97,1628530000.0,2169911000.0,615236000.0,11579898510.0,7.1106448821943715
2005-05-20,30.04,1628530000.0,2169911000.0,615236000.0,11606945320.0,7.12725299503233
2005-05-23,30.47,1628530000.0,2169911000.0,615236000.0,11773090010.0,7.229274259608358
2005-05-24,30.4,1628530000.0,2169911000.0,615236000.0,11746043200.0,7.212666146770401
2005-05-25,28.92,1628530000.0,2169911000.0,615236000.0,11174196360.0,6.861523189624999
2005-05-26,28.95,1628530000.0,2169911000.0,615236000.0,11185787850.0,6.868640952269838
2005-05-27,28.94,1628530000.0,2169911000.0,615236000.0,11181924020.0,6.8662683647215585
2005-05-31,28.76,1628530000.0,2169911000.0,615236000.0,11112375080.0,6.8235617888525235
2005-06-01,29.24,1628530000.0,2169911000.0,615236000.0,11297838920.0,6.937445991169951
2005-06-02,29.33,1628530000.0,2169911000.0,615236000.0,11332613390.0,6.958799279104468
2005-06-03,28.77,1628530000.0,2169911000.0,615236000.0,11116238910.0,6.825934376400803
2005-06-06,29.17,1628530000.0,2169911000.0,615236000.0,11270792110.0,6.920837878331993
2005-06-07,29.04,1628530000.0,2169911000.0,615236000.0,11220562320.0,6.889994240204356
2005-06-08,29.2,1628530000.0,2169911000.0,615236000.0,11282383600.0,6.9279556409768315
2005-06-09,29.62,1628530000.0,2169911000.0,615236000.0,11444664460.0,7.027604318004581
2005-06-10,29.43,1628530000.0,2169911000.0,615236000.0,11371251690.0,6.9825251545872655
2005-06-13,29.89,1628530000.0,2169911000.0,615236000.0,11548987870.0,7.091664181808134
2005-06-14,29.71,1628530000.0,2169911000.0,615236000.0,11479438930.0,7.048957605939099
2005-06-15,29.8,1628530000.0,2169911000.0,615236000.0,11514213400.0,7.070310893873616
2005-06-16,30.02,1628530000.0,2169911000.0,615236000.0,11599217660.0,7.1225078199357705
2005-06-17,30.04,1628530000.0,2169911000.0,615236000.0,11606945320.0,7.12725299503233
2005-06-20,30.03,1628530000.0,2169911000.0,615236000.0,11603081490.0,7.12488040748405
2005-06-21,29.99,1628530000.0,2169911000.0,615236000.0,11587626170.0,7.115390057290931
2005-06-22,29.82,1628530000.0,2169911000.0,615236000.0,11521941060.0,7.075056068970175
2005-06-23,29.49,1628530000.0,2169911000.0,615236000.0,11394434670.0,6.996760679876944
2005-06-24,29.03,1628530000.0,2169911000.0,615236000.0,11216698490.0,6.887621652656076
2005-06-27,29.05,1628530000.0,2169911000.0,615236000.0,11224426150.0,6.892366827752636
2005-06-28,29.01,1628530000.0,2169911000.0,615236000.0,11208970830.0,6.882876477559517
2005-06-29,28.71,1628530000.0,2169911000.0,615236000.0,11093055930.0,6.8116988511111245
2005-06-30,28.27,1628530000.0,2169911000.0,615236000.0,10923047410.0,6.7073049989868165
2005-07-01,28.18,1628530000.0,2169911000.0,615236000.0,10888272940.0,6.685951711052299
2005-07-05,28.54,1628530000.0,2169911000.0,615236000.0,11027370820.0,6.771364862790369
2005-07-06,27.55,1628530000.0,2169911000.0,615236000.0,10644851650.0,6.5364786955106755
2005-07-07,27.48,1628530000.0,2169911000.0,615236000.0,10617804840.0,6.519870582672717
2005-07-08,27.81,1660804000.0,2307902000.0,0.0,10745311230.0,6.469945418002365
2005-07-11,27.95,1660804000.0,2307902000.0,0.0,10799404850.0,6.502516160847397
2005-07-12,28.62,1660804000.0,2307902000.0,0.0,11058281460.0,6.6583904301771915
2005-07-13,28.59,1660804000.0,2307902000.0,0.0,11046689970.0,6.651410985281827
2005-07-14,28.87,1660804000.0,2307902000.0,0.0,11154877210.0,6.716552470971891
2005-07-15,29.0,1660804000.0,2307902000.0,0.0,11205107000.0,6.7467967321851345
2005-07-18,28.69,1660804000.0,2307902000.0,0.0,11085328270.0,6.674675801599707
2005-07-19,28.53,1660804000.0,2307902000.0,0.0,11023506990.0,6.637452095491099
2005-07-20,28.35,1660804000.0,2307902000.0,0.0,10953958050.0,6.595575426118916
2005-07-21,26.99,1660804000.0,2307902000.0,0.0,10428477170.0,6.279173924195751
2005-07-22,27.37,1660804000.0,2307902000.0,0.0,10575302710.0,6.367580226203694
2005-07-25,27.06,1660804000.0,2307902000.0,0.0,10455523980.0,6.295459295618267
2005-07-26,26.7,1660804000.0,2307902000.0,0.0,10316426100.0,6.2117059568738995
2005-07-27,26.6,1660804000.0,2307902000.0,0.0,10277787800.0,6.18844114055602
2005-07-28,26.16,1660804000.0,2307902000.0,0.0,10107779280.0,6.086075948757349
2005-07-29,25.51,1660804000.0,2307902000.0,0.0,9856630330.0,5.93485464269113
2005-08-01,26.01,1660804000.0,2307902000.0,0.0,10037571120.0,6.043802351150407
2005-08-02,25.91,1660804000.0,2307902000.0,0.0,9998979920.0,6.0205658945908125
2005-08-03,25.23,1660804000.0,2307902000.0,0.0,9736559760.0,5.862557989985573
2005-08-04,25.5,1660804000.0,2307902000.0,0.0,9840756000.0,5.925296422696477
2005-08-05,24.56,1660804000.0,2307902000.0,0.0,9477998720.0,5.706873731036294
2005-08-08,23.74,1660804000.0,2307902000.0,0.0,9161550880.0,5.516334787247622
2005-08-09,23.31,1660804000.0,2307902000.0,0.0,8995608720.0,5.416418024041368
2005-08-10,22.77,1660804000.0,2307902000.0,0.0,8787216240.0,5.29094115861956
2005-08-11,22.8,1660804000.0,2307902000.0,0.0,8798793600.0,5.297912095587439
2005-08-12,23.17,1660804000.0,2307902000.0,0.0,8941581040.0,5.383886984857936
2005-08-15,23.93,1660804000.0,2307902000.0,0.0,9234874160.0,5.560484054710851
2005-08-16,23.69,1660804000.0,2307902000.0,0.0,9142255280.0,5.504716558967825
2005-08-17,24.52,1660804000.0,2307902000.0,0.0,9462562240.0,5.697579148412456
2005-08-18,25.1,1660804000.0,2307902000.0,0.0,9686391200.0,5.832350596458101
2005-08-19,24.63,1660804000.0,2307902000.0,0.0,9505012560.0,5.723139250628009
2005-08-22,23.71,1660804000.0,2307902000.0,0.0,9149973520.0,5.509363850279744
2005-08-23,23.68,1660804000.0,2307902000.0,0.0,9138396160.0,5.502392913311866
2005-08-24,23.39,1660804000.0,2307902000.0,0.0,9026481680.0,5.435007189289043
2005-08-25,23.73,1660804000.0,2307902000.0,0.0,9157691760.0,5.514011141591663
2005-08-26,23.8,1660804000.0,2307902000.0,0.0,9184705600.0,5.530276661183379
2005-08-29,23.86,1660804000.0,2307902000.0,0.0,9207860320.0,5.544218535119135
2005-08-30,23.4,1660804000.0,2307902000.0,0.0,9030340800.0,5.437330834945002
2005-08-31,23.73,1660804000.0,2307902000.0,0.0,9157691760.0,5.514011141591663
2005-09-01,23.47,1660804000.0,2307902000.0,0.0,9057354640.0,5.453596354536718
2005-09-02,23.39,1690830000.0,2327720000.0,705833000.0,9026481680.0,5.338491557400803
2005-09-06,23.53,1690830000.0,2327720000.0,705833000.0,9080509360.0,5.370444905756345
2005-09-07,23.6,1690830000.0,2327720000.0,705833000.0,9107523200.0,5.386421579934115
2005-09-08,23.2,1690830000.0,2327720000.0,705833000.0,8953158400.0,5.295126298918283
2005-09-09,23.32,1690830000.0,2327720000.0,705833000.0,8999467840.0,5.3225148832230325
2005-09-12,23.25,1690830000.0,2327720000.0,705833000.0,8972454000.0,5.306538209045262
2005-09-13,23.05,1690830000.0,2327720000.0,705833000.0,8895271600.0,5.260890568537346
2005-09-14,22.95,1690830000.0,2327720000.0,705833000.0,8856680400.0,5.238066748283387
2005-09-15,22.93,1690830000.0,2327720000.0,705833000.0,8848962160.0,5.233501984232595
2005-09-16,23.86,1690830000.0,2327720000.0,705833000.0,9207860320.0,5.445763512594406
2005-09-19,24.17,1690830000.0,2327720000.0,705833000.0,9327493040.0,5.516517355381676
2005-09-20,24.15,1690830000.0,2327720000.0,705833000.0,9319774800.0,5.511952591330885
2005-09-21,23.71,1690830000.0,2327720000.0,705833000.0,9149973520.0,5.4115277822134695
2005-09-22,24.14,1690830000.0,2327720000.0,705833000.0,9315915680.0,5.509670209305489
2005-09-23,24.29,1690830000.0,2327720000.0,705833000.0,9373802480.0,5.543905939686426
2005-09-26,24.19,1690830000.0,2327720000.0,705833000.0,9335211280.0,5.521082119432468
2005-09-27,23.94,1690830000.0,2327720000.0,705833000.0,9238733280.0,5.4640225687975725
2005-09-28,23.59,1690830000.0,2327720000.0,705833000.0,9103664080.0,5.384139197908719
2005-09-29,23.65,1690830000.0,2327720000.0,705833000.0,9126818800.0,5.397833490061094
2005-09-30,23.74,1690830000.0,2327720000.0,705833000.0,9161550880.0,5.418374928289657
2005-10-03,23.75,1690830000.0,2327720000.0,705833000.0,9165410000.0,5.420657310315052
2005-10-04,23.08,1690830000.0,2327720000.0,705833000.0,8906848960.0,5.267737714613533
2005-10-05,22.92,1690830000.0,2327720000.0,705833000.0,8845103040.0,5.2312196022072
2005-10-06,23.1,1690830000.0,2327720000.0,705833000.0,8914567200.0,5.272302478664325
2005-10-07,23.56,1690830000.0,2327720000.0,705833000.0,9092086720.0,5.377292051832532
2005-10-10,23.56,1690830000.0,2327720000.0,705833000.0,9092086720.0,5.377292051832532
2005-10-11,23.67,1690830000.0,2327720000.0,705833000.0,9134537040.0,5.402398254111886
2005-10-12,23.23,1690830000.0,2327720000.0,705833000.0,8964735760.0,5.30197344499447
2005-10-13,24.26,1690830000.0,2327720000.0,705833000.0,9362225120.0,5.537058793610239
2005-10-14,25.12,1690830000.0,2327720000.0,705833000.0,9694109440.0,5.733343647794278
2005-10-17,26.11,1690830000.0,2327720000.0,705833000.0,10076162320.0,5.959299468308464
2005-10-18,25.79,1690830000.0,2327720000.0,705833000.0,9952670480.0,5.886263243495798
2005-10-19,26.25,1690830000.0,2327720000.0,705833000.0,10130190000.0,5.991252816664005
2005-10-20,25.98,1690830000.0,2327720000.0,705833000.0,10025993760.0,5.929628501978319
2005-10-21,26.5,1690830000.0,2327720000.0,705833000.0,10226668000.0,6.048312367298901
