date,close price,BK_SHE,BK_TA,BK_TL,market cap,PB Ratio
1999-12-16,41.47,,,,,
1999-12-17,41.6,,,,,
1999-12-20,41.54,,,,,
1999-12-21,41.21,,,,,
1999-12-22,41.01,,,,,
1999-12-23,42.07,,,,,
1999-12-27,40.88,,,,,
1999-12-28,40.68,,,,,
1999-12-29,41.87,,,,,
1999-12-30,42.93,,,,,
1999-12-31,42.4,,,,,
2000-01-03,39.22,,,,,
2000-01-04,38.09,,,,,
2000-01-05,37.23,,,,,
2000-01-06,38.16,,,,,
2000-01-07,40.15,,,,,
2000-01-10,38.36,,,,,
2000-01-11,37.43,,,,,
2000-01-12,38.62,,,,,
2000-01-13,39.62,,,,,
2000-01-14,41.47,,,,,
2000-01-18,39.62,,,,,
2000-01-19,39.35,,,,,
2000-01-20,38.95,,,,,
2000-01-21,38.56,,,,,
2000-01-24,38.42,,,,,
2000-01-25,38.49,,,,,
2000-01-26,41.8,,,,,
2000-01-27,41.41,,,,,
2000-01-28,40.01,,,,,
2000-01-31,43.06,,,,,
2000-02-01,43.33,,,,,
2000-02-02,42.27,,,,,
2000-02-03,41.94,,,,,
2000-02-04,40.21,,,,,
2000-02-07,40.54,,,,,
2000-02-08,41.67,,,,,
2000-02-09,40.35,,,,,
2000-02-10,38.69,,,,,
2000-02-11,39.02,,,,,
2000-02-14,38.19,,,,,
2000-02-15,39.15,,,,,
2000-02-16,39.75,,,,,
2000-02-17,37.17,,,,,
2000-02-18,35.58,,,,,
2000-02-22,35.97,,,,,
2000-02-23,35.24,,,,,
2000-02-24,33.79,,,,,
2000-02-25,34.98,,,,,
2000-02-28,36.83,,,,,
2000-02-29,35.24,,,,,
2000-03-01,34.38,,,,,
2000-03-02,35.11,,,,,
2000-03-03,33.99,,,,,
2000-03-06,34.71,,,,,
2000-03-07,33.19,,,,,
2000-03-08,32.86,,,,,
2000-03-09,34.12,,,,,
2000-03-10,33.59,,,,,
2000-03-13,35.11,,,,,
2000-03-14,33.79,,,,,
2000-03-15,37.3,,,,,
2000-03-16,43.33,,,,,
2000-03-17,41.01,,,,,
2000-03-20,39.29,,,,,
2000-03-21,40.94,,,,,
2000-03-22,41.21,,,,,
2000-03-23,42.4,,,,,
2000-03-24,43.13,,,,,
2000-03-27,41.67,,,,,
2000-03-28,42.13,,,,,
2000-03-29,41.67,,,,,
2000-03-30,41.67,,,,,
2000-03-31,44.06,,,,,
2000-04-03,46.16,,,,,
2000-04-04,44.19,,,,,
2000-04-05,44.45,,,,,
2000-04-06,44.12,,,,,
2000-04-07,42.86,,,,,
2000-04-10,45.18,,,,,
2000-04-11,43.66,,,,,
2000-04-12,45.98,,,,,
2000-04-13,45.71,,,,,
2000-04-14,41.8,,,,,
2000-04-17,41.94,,,,,
2000-04-18,45.38,,,,,
2000-04-19,43.92,,,,,
2000-04-20,44.45,,,,,
2000-04-24,45.78,,,,,
2000-04-25,47.5,,,,,
2000-04-26,46.11,,,,,
2000-04-27,44.78,,,,,
2000-04-28,43.53,,,,,
2000-05-01,45.05,,,,,
2000-05-02,44.39,,,,,
2000-05-03,43.39,,,,,
2000-05-04,42.4,,,,,
2000-05-05,44.06,,,,,
2000-05-08,45.78,,,,,
2000-05-09,46.51,,,,,
2000-05-10,45.78,,,,,
2000-05-11,46.37,,,,,
2000-05-12,47.5,,,,,
2000-05-15,49.36,,,,,
2000-05-16,49.02,,,,,
2000-05-17,48.56,,,,,
2000-05-18,49.22,,,,,
2000-05-19,46.64,,,,,
2000-05-22,48.56,,,,,
2000-05-23,49.95,,,,,
2000-05-24,50.88,,,,,
2000-05-25,49.29,,,,,
2000-05-26,49.82,,,,,
2000-05-30,49.49,,,,,
2000-05-31,49.75,,,,,
2000-06-01,50.81,,,,,
2000-06-02,51.54,,,,,
2000-06-05,49.69,,,,,
2000-06-06,49.62,,,,,
2000-06-07,49.82,,,,,
2000-06-08,48.76,,,,,
2000-06-09,47.3,,,,,
2000-06-12,47.87,,,,,
2000-06-13,48.49,,,,,
2000-06-14,48.69,,,,,
2000-06-15,48.03,,,,,
2000-06-16,46.24,,,,,
2000-06-19,47.24,,,,,
2000-06-20,48.16,,,,,
2000-06-21,46.24,,,,,
2000-06-22,47.57,,,,,
2000-06-23,48.96,,,,,
2000-06-26,50.35,,,,,
2000-06-27,51.01,,,,,
2000-06-28,50.86,,,,,
2000-06-29,50.61,,,,,
2000-06-30,49.29,,,,,
2000-07-03,51.54,,,,,
2000-07-05,51.81,,,,,
2000-07-06,51.21,,,,,
2000-07-07,51.61,,,,,
2000-07-10,51.14,,,,,
2000-07-11,51.74,,,,,
2000-07-12,51.41,,,,,
2000-07-13,49.16,,,,,
2000-07-14,49.75,,,,,
2000-07-17,51.31,,,,,
2000-07-18,51.08,,,,,
2000-07-19,51.08,,,,,
2000-07-20,52.27,,,,,
2000-07-21,53.0,,,,,
2000-07-24,53.07,,,,,
2000-07-25,53.86,,,,,
2000-07-26,51.21,,,,,
2000-07-27,50.81,,,,,
2000-07-28,49.75,,,,,
2000-07-31,49.62,,,,,
2000-08-01,49.89,,,,,
2000-08-02,50.02,,,,,
2000-08-03,52.93,,,,,
2000-08-04,55.38,,,,,
2000-08-07,55.58,,,,,
2000-08-08,55.52,,,,,
2000-08-09,55.38,,,,,
2000-08-10,55.19,,,,,
2000-08-11,55.12,,,,,
2000-08-14,55.05,,,,,
2000-08-15,53.79,,,,,
2000-08-16,52.6,,,,,
2000-08-17,52.67,,,,,
2000-08-18,51.41,,,,,
2000-08-21,53.13,,,,,
2000-08-22,54.26,,,,,
2000-08-23,55.12,,,,,
2000-08-24,54.59,,,,,
2000-08-25,53.6,,,,,
2000-08-28,53.53,,,,,
2000-08-29,53.2,,,,,
2000-08-30,54.13,,,,,
2000-08-31,55.6,,,,,
2000-09-01,54.79,,,,,
2000-09-05,55.05,,,,,
2000-09-06,56.97,,,,,
2000-09-07,56.25,,,,,
2000-09-08,56.84,,,,,
2000-09-11,58.23,,,,,
2000-09-12,57.84,,,,,
2000-09-13,55.58,,,,,
2000-09-14,55.38,,,,,
2000-09-15,55.12,,,,,
2000-09-18,53.46,,,,,
2000-09-19,54.92,,,,,
2000-09-20,54.52,,,,,
2000-09-21,53.79,,,,,
2000-09-22,54.59,,,,,
2000-09-25,54.26,,,,,
2000-09-26,54.52,,,,,
2000-09-27,57.7,,,,,
2000-09-28,60.75,,,,,
2000-09-29,59.89,,,,,
2000-10-02,59.96,,,,,
2000-10-03,60.35,,,,,
2000-10-04,58.17,,,,,
2000-10-05,59.23,,,,,
2000-10-06,57.24,,,,,
2000-10-09,56.91,,,,,
2000-10-10,55.98,,,,,
2000-10-11,53.6,,,,,
2000-10-12,51.48,,,,,
2000-10-13,54.19,,,,,
2000-10-16,56.51,,,,,
2000-10-17,54.66,,,,,
2000-10-18,54.85,,,,,
2000-10-19,55.78,,,,,
2000-10-20,55.38,,,,,
2000-10-23,55.45,,,,,
2000-10-24,57.24,,,,,
2000-10-25,57.24,,,,,
2000-10-26,55.32,,,,,
2000-10-27,56.84,,,,,
2000-10-30,60.42,,,,,
2000-10-31,61.02,,,,,
2000-11-01,59.16,,,,,
2000-11-02,59.89,,,,,
2000-11-03,61.35,,,,,
2000-11-06,62.01,,,,,
2000-11-07,62.8,,,,,
2000-11-08,61.61,,,,,
2000-11-09,61.55,,,,,
2000-11-10,60.82,,,,,
2000-11-13,59.43,,,,,
2000-11-14,59.89,,,,,
2000-11-15,58.1,,,,,
2000-11-16,57.77,,,,,
2000-11-17,57.04,,,,,
2000-11-20,55.05,,,,,
2000-11-21,55.85,,,,,
2000-11-22,54.99,,,,,
2000-11-24,55.65,,,,,
2000-11-27,55.98,,,,,
2000-11-28,57.7,,,,,
2000-11-29,59.36,,,,,
2000-11-30,58.5,,,,,
2000-12-01,56.71,,,,,
2000-12-04,56.78,,,,,
2000-12-05,58.63,,,,,
2000-12-06,57.31,,,,,
2000-12-07,56.58,,,,,
2000-12-08,57.04,,,,,
2000-12-11,58.23,,,,,
2000-12-12,57.57,,,,,
2000-12-13,56.51,,,,,
2000-12-14,57.04,,,,,
2000-12-15,56.38,,,,,
2000-12-18,56.64,,,,,
2000-12-19,55.45,,,,,
2000-12-20,56.11,,,,,
2000-12-21,58.3,,,,,
2000-12-22,58.83,,,,,
2000-12-26,58.9,,,,,
2000-12-27,60.02,,,,,
2000-12-28,59.96,,,,,
2000-12-29,58.5,,,,,
2001-01-02,58.3,,,,,
2001-01-03,59.36,,,,,
2001-01-04,59.62,,,,,
2001-01-05,57.84,,,,,
2001-01-08,57.57,,,,,
2001-01-09,56.31,,,,,
2001-01-10,56.58,,,,,
2001-01-11,56.71,,,,,
2001-01-12,53.4,,,,,
2001-01-16,54.99,,,,,
2001-01-17,53.73,,,,,
2001-01-18,52.47,,,,,
2001-01-19,50.22,,,,,
2001-01-22,53.46,,,,,
2001-01-23,55.05,,,,,
2001-01-24,55.19,,,,,
2001-01-25,55.58,,,,,
2001-01-26,56.64,,,,,
2001-01-29,57.28,,,,,
2001-01-30,58.56,,,,,
2001-01-31,58.01,,,,,
2001-02-01,57.43,,,,,
2001-02-02,56.92,,,,,
2001-02-05,58.26,,,,,
2001-02-06,56.97,,,,,
2001-02-07,57.15,,,,,
2001-02-08,56.4,,,,,
2001-02-09,57.19,,,,,
2001-02-12,57.56,,,,,
2001-02-13,57.26,,,,,
2001-02-14,57.03,,,,,
2001-02-15,56.92,,,,,
2001-02-16,57.24,,,,,
2001-02-20,53.7,,,,,
2001-02-21,53.37,,,,,
2001-02-22,53.26,,,,,
2001-02-23,53.75,,,,,
2001-02-26,54.17,,,,,
2001-02-27,55.07,,,,,
2001-02-28,54.89,,,,,
2001-03-01,54.54,,,,,
2001-03-02,54.43,,,,,
2001-03-05,53.9,,,,,
2001-03-06,53.78,,,,,
2001-03-07,54.56,,,,,
2001-03-08,53.69,,,,,
2001-03-09,52.15,,,,,
2001-03-12,49.82,,,,,
2001-03-13,50.24,,,,,
2001-03-14,47.28,,,,,
2001-03-15,50.03,,,,,
2001-03-16,48.02,,,,,
2001-03-19,48.18,,,,,
2001-03-20,46.87,,,,,
2001-03-21,45.31,,,,,
2001-03-22,45.57,,,,,
2001-03-23,47.92,,,,,
2001-03-26,48.95,,,,,
2001-03-27,51.2,,,,,
2001-03-28,52.15,,,,,
2001-03-29,51.41,,,,,
2001-03-30,52.19,,,,,
2001-04-02,52.3,,,,,
2001-04-03,51.52,,,,,
2001-04-04,50.61,,,,,
2001-04-05,52.26,,,,,
2001-04-06,51.24,,,,,
2001-04-09,51.4,,,,,
2001-04-10,52.41,,,,,
2001-04-11,52.28,,,,,
2001-04-12,52.47,,,,,
2001-04-16,52.63,,,,,
2001-04-17,53.26,,,,,
2001-04-18,54.43,,,,,
2001-04-19,55.33,,,,,
2001-04-20,55.15,,,,,
2001-04-23,54.77,,,,,
2001-04-24,53.05,,,,,
2001-04-25,53.16,,,,,
2001-04-26,52.86,,,,,
2001-04-27,53.0,,,,,
2001-04-30,53.21,,,,,
2001-05-01,53.77,,,,,
2001-05-02,53.14,,,,,
2001-05-03,53.94,,,,,
2001-05-04,54.8,,,,,
2001-05-07,54.43,,,,,
2001-05-08,53.85,,,,,
2001-05-09,53.89,,,,,
2001-05-10,53.65,,,,,
2001-05-11,53.0,,,,,
2001-05-14,53.79,,,,,
2001-05-15,55.14,,,,,
2001-05-16,56.72,,,,,
2001-05-17,57.28,,,,,
2001-05-18,56.39,,,,,
2001-05-21,56.76,,,,,
2001-05-22,57.93,,,,,
2001-05-23,58.05,,,,,
2001-05-24,57.93,,,,,
2001-05-25,57.17,,,,,
2001-05-29,57.47,,,,,
2001-05-30,57.35,,,,,
2001-05-31,57.89,,,,,
2001-06-01,58.67,,,,,
2001-06-04,58.59,,,,,
2001-06-05,57.74,,,,,
2001-06-06,57.17,,,,,
2001-06-07,56.23,,,,,
2001-06-08,55.53,,,,,
2001-06-11,55.52,,,,,
2001-06-12,55.25,,,,,
2001-06-13,54.7,,,,,
2001-06-14,54.08,,,,,
2001-06-15,53.48,,,,,
2001-06-18,53.75,,,,,
2001-06-19,54.17,,,,,
2001-06-20,54.48,,,,,
2001-06-21,55.86,,,,,
2001-06-22,54.01,,,,,
2001-06-25,51.78,,,,,
2001-06-26,52.16,,,,,
2001-06-27,52.0,,,,,
2001-06-28,52.05,,,,,
2001-06-29,50.88,,,,,
2001-07-02,51.69,,,,,
2001-07-03,51.12,,,,,
2001-07-05,49.93,,,,,
2001-07-06,49.39,,,,,
2001-07-09,50.83,,,,,
2001-07-10,49.61,,,,,
2001-07-11,50.47,,,,,
2001-07-12,50.83,,,,,
2001-07-13,52.36,,,,,
2001-07-16,45.58,,,,,
2001-07-17,45.05,,,,,
2001-07-18,46.35,,,,,
2001-07-19,46.08,,,,,
2001-07-20,45.05,,,,,
2001-07-23,44.68,,,,,
2001-07-24,45.13,,,,,
2001-07-25,45.63,,,,,
2001-07-26,46.45,,,,,
2001-07-27,47.91,,,,,
2001-07-30,47.51,,,,,
2001-07-31,47.55,,,,,
2001-08-01,47.06,,,,,
2001-08-02,47.94,,,,,
2001-08-03,47.84,,,,,
2001-08-06,47.72,,,,,
2001-08-07,47.86,,,,,
2001-08-08,48.02,,,,,
2001-08-09,48.02,,,,,
2001-08-10,48.18,,,,,
2001-08-13,47.7,,,,,
2001-08-14,47.63,,,,,
2001-08-15,47.14,,,,,
2001-08-16,47.19,,,,,
2001-08-17,46.64,,,,,
2001-08-20,46.43,,,,,
2001-08-21,46.64,,,,,
2001-08-22,46.52,,,,,
2001-08-23,44.68,,,,,
2001-08-24,44.71,,,,,
2001-08-27,44.5,,,,,
2001-08-28,43.5,,,,,
2001-08-29,42.56,,,,,
2001-08-30,42.0,,,,,
2001-08-31,42.08,,,,,
2001-09-04,41.76,,,,,
2001-09-05,40.5,,,,,
2001-09-06,39.14,,,,,
2001-09-07,38.16,,,,,
2001-09-10,39.24,,,,,
2001-09-17,35.59,,,,,
2001-09-18,34.45,,,,,
2001-09-19,33.65,,,,,
2001-09-20,32.59,,,,,
2001-09-21,32.46,,,,,
2001-09-24,35.72,,,,,
2001-09-25,34.56,,,,,
2001-09-26,34.83,,,,,
2001-09-27,35.32,,,,,
2001-09-28,37.1,,,,,
2001-10-01,35.97,,,,,
2001-10-02,36.29,,,,,
2001-10-03,37.35,,,,,
2001-10-04,36.71,,,,,
2001-10-05,35.63,,,,,
2001-10-08,34.5,,,,,
2001-10-09,35.05,,,,,
2001-10-10,36.01,,,,,
2001-10-11,37.67,,,,,
2001-10-12,37.55,,,,,
2001-10-15,37.02,,,,,
2001-10-16,37.1,,,,,
2001-10-17,36.75,,,,,
2001-10-18,35.93,,,,,
2001-10-19,35.59,,,,,
2001-10-22,37.36,,,,,
2001-10-23,37.15,,,,,
2001-10-24,37.73,,,,,
2001-10-25,38.23,,,,,
2001-10-26,38.14,,,,,
2001-10-29,36.89,,,,,
2001-10-30,36.58,,,,,
2001-10-31,36.05,,,,,
2001-11-01,36.04,,,,,
2001-11-02,36.0,,,,,
2001-11-05,37.35,,,,,
2001-11-06,38.85,,,,,
2001-11-07,39.6,,,,,
2001-11-08,39.91,,,,,
2001-11-09,39.99,,,,,
2001-11-12,39.52,,,,,
2001-11-13,40.91,,,,,
2001-11-14,40.47,,,,,
2001-11-15,40.56,,,,,
2001-11-16,40.13,,,,,
2001-11-19,42.37,,,,,
2001-11-20,42.4,,,,,
2001-11-21,42.06,,,,,
2001-11-23,42.85,,,,,
2001-11-26,42.83,,,,,
2001-11-27,43.12,,,,,
2001-11-28,41.06,,,,,
2001-11-29,41.7,,,,,
2001-11-30,41.59,,,,,
2001-12-03,40.49,,,,,
2001-12-04,42.06,,,,,
2001-12-05,43.22,,,,,
2001-12-06,44.16,,,,,
2001-12-07,44.13,,,,,
2001-12-10,43.19,,,,,
2001-12-11,43.18,,,,,
2001-12-12,43.07,,,,,
2001-12-13,42.34,,,,,
2001-12-14,41.6,,,,,
2001-12-17,41.6,,,,,
2001-12-18,42.13,,,,,
2001-12-19,43.26,,,,,
2001-12-20,43.17,,,,,
2001-12-21,43.46,,,,,
2001-12-24,43.21,,,,,
2001-12-26,43.04,,,,,
2001-12-27,43.26,,,,,
2001-12-28,43.4,,,,,
2001-12-31,43.25,,,,,
2002-01-02,43.45,,,,,
2002-01-03,44.41,,,,,
2002-01-04,45.17,,,,,
2002-01-07,46.59,,,,,
2002-01-08,45.93,,,,,
2002-01-09,46.07,,,,,
2002-01-10,48.07,,,,,
2002-01-11,47.59,,,,,
2002-01-14,46.65,,,,,
2002-01-15,46.37,,,,,
2002-01-16,45.82,,,,,
2002-01-17,45.33,,,,,
2002-01-18,45.42,,,,,
2002-01-22,45.34,,,,,
2002-01-23,45.3,,,,,
2002-01-24,45.58,,,,,
2002-01-25,45.13,,,,,
2002-01-28,45.06,,,,,
2002-01-29,42.42,,,,,
2002-01-30,42.64,,,,,
2002-01-31,43.44,,,,,
2002-02-01,43.04,,,,,
2002-02-04,41.03,,,,,
2002-02-05,39.96,,,,,
2002-02-06,39.16,,,,,
2002-02-07,39.67,,,,,
2002-02-08,40.42,,,,,
2002-02-11,40.97,,,,,
2002-02-12,40.91,,,,,
2002-02-13,41.33,,,,,
2002-02-14,41.45,,,,,
2002-02-15,41.02,,,,,
2002-02-19,38.82,,,,,
2002-02-20,39.58,,,,,
2002-02-21,39.27,,,,,
2002-02-22,39.36,,,,,
2002-02-25,40.28,,,,,
2002-02-26,40.38,,,,,
2002-02-27,40.74,,,,,
2002-02-28,39.9,,,,,
2002-03-01,40.89,,,,,
2002-03-04,42.78,,,,,
2002-03-05,42.95,,,,,
2002-03-06,43.94,,,,,
2002-03-07,43.62,,,,,
2002-03-08,43.56,,,,,
2002-03-11,44.73,,,,,
2002-03-12,44.36,,,,,
2002-03-13,44.51,,,,,
2002-03-14,44.52,,,,,
2002-03-15,46.01,,,,,
2002-03-18,45.98,,,,,
2002-03-19,46.45,,,,,
2002-03-20,45.23,,,,,
2002-03-21,44.88,,,,,
2002-03-22,44.94,,,,,
2002-03-25,44.45,,,,,
2002-03-26,45.02,,,,,
2002-03-27,45.87,,,,,
2002-03-28,44.54,,,,,
2002-04-01,43.78,,,,,
2002-04-02,43.46,,,,,
2002-04-03,41.87,,,,,
2002-04-04,41.55,,,,,
2002-04-05,41.37,,,,,
2002-04-08,41.45,,,,,
2002-04-09,41.18,,,,,
2002-04-10,40.64,,,,,
2002-04-11,38.84,,,,,
2002-04-12,40.23,,,,,
2002-04-15,39.68,,,,,
2002-04-16,40.78,,,,,
2002-04-17,40.52,,,,,
2002-04-18,39.91,,,,,
2002-04-19,39.74,,,,,
2002-04-22,39.46,,,,,
2002-04-23,39.24,,,,,
2002-04-24,38.63,,,,,
2002-04-25,39.27,,,,,
2002-04-26,39.04,,,,,
2002-04-29,38.31,,,,,
2002-04-30,38.79,,,,,
2002-05-01,38.62,,,,,
2002-05-02,39.22,,,,,
2002-05-03,38.39,,,,,
2002-05-06,37.04,,,,,
2002-05-07,37.1,,,,,
2002-05-08,38.57,,,,,
2002-05-09,37.86,,,,,
2002-05-10,36.93,,,,,
2002-05-13,37.32,,,,,
2002-05-14,37.71,,,,,
2002-05-15,39.22,,,,,
2002-05-16,39.68,,,,,
2002-05-17,39.85,,,,,
2002-05-20,39.43,,,,,
2002-05-21,39.26,,,,,
2002-05-22,38.94,,,,,
2002-05-23,39.11,,,,,
2002-05-24,38.68,,,,,
2002-05-28,38.23,,,,,
2002-05-29,38.34,,,,,
2002-05-30,38.32,,,,,
2002-05-31,38.48,,,,,
2002-06-03,37.58,,,,,
2002-06-04,36.73,,,,,
2002-06-05,37.1,,,,,
2002-06-06,35.93,,,,,
2002-06-07,35.91,,,,,
2002-06-10,36.05,,,,,
2002-06-11,35.24,,,,,
2002-06-12,35.69,,,,,
2002-06-13,35.03,,,,,
2002-06-14,35.56,,,,,
2002-06-17,37.44,,,,,
2002-06-18,37.42,,,,,
2002-06-19,36.71,,,,,
2002-06-20,35.75,,,,,
2002-06-21,35.72,,,,,
2002-06-24,35.9,,,,,
2002-06-25,35.57,,,,,
2002-06-26,34.67,,,,,
2002-06-27,35.93,,,,,
2002-06-28,35.77,,,,,
2002-07-01,35.1,,,,,
2002-07-02,34.64,,,,,
2002-07-03,33.45,,,,,
2002-07-05,35.53,,,,,
2002-07-08,35.11,,,,,
2002-07-09,33.93,,,,,
2002-07-10,33.05,,,,,
2002-07-11,34.0,,,,,
2002-07-12,33.96,,,,,
2002-07-15,33.14,,,,,
2002-07-16,32.73,,,,,
2002-07-17,32.3,,,,,
2002-07-18,31.57,,,,,
2002-07-19,31.1,,,,,
2002-07-22,30.29,,,,,
2002-07-23,29.57,,,,,
2002-07-24,31.64,,,,,
2002-07-25,31.09,,,,,
2002-07-26,31.41,,,,,
2002-07-29,33.91,,,,,
2002-07-30,33.95,,,,,
2002-07-31,33.94,,,,,
2002-08-01,32.75,,,,,
2002-08-02,32.58,,,,,
2002-08-05,31.43,,,,,
2002-08-06,32.49,,,,,
2002-08-07,32.73,,,,,
2002-08-08,35.32,,,,,
2002-08-09,35.38,,,,,
2002-08-12,35.32,,,,,
2002-08-13,34.18,,,,,
2002-08-14,35.55,,,,,
2002-08-15,35.85,,,,,
2002-08-16,35.57,,,,,
2002-08-19,36.74,,,,,
2002-08-20,36.57,,,,,
2002-08-21,37.1,,,,,
2002-08-22,37.63,,,,,
2002-08-23,36.93,,,,,
2002-08-26,37.55,,,,,
2002-08-27,37.39,,,,,
2002-08-28,36.94,,,,,
2002-08-29,36.77,,,,,
2002-08-30,37.26,,,,,
2002-09-03,34.18,,,,,
2002-09-04,35.17,,,,,
2002-09-05,34.63,,,,,
2002-09-06,35.31,,,,,
2002-09-09,35.72,,,,,
2002-09-10,35.45,,,,,
2002-09-11,35.38,,,,,
2002-09-12,33.97,,,,,
2002-09-13,34.52,,,,,
2002-09-16,34.31,,,,,
2002-09-17,33.87,,,,,
2002-09-18,32.92,,,,,
2002-09-19,31.49,,,,,
2002-09-20,30.76,,,,,
2002-09-23,30.79,,,,,
2002-09-24,29.46,,,,,
2002-09-25,30.85,,,,,
2002-09-26,31.38,,,,,
2002-09-27,30.61,,,,,
2002-09-30,30.46,,,,,
2002-10-01,30.82,,,,,
2002-10-02,28.37,,,,,
2002-10-03,25.39,,,,,
2002-10-04,23.93,,,,,
2002-10-07,22.1,,,,,
2002-10-08,24.17,,,,,
2002-10-09,22.79,,,,,
2002-10-10,24.43,,,,,
2002-10-11,25.19,,,,,
2002-10-14,24.71,,,,,
2002-10-15,26.48,,,,,
2002-10-16,26.56,,,,,
2002-10-17,28.34,,,,,
2002-10-18,28.64,,,,,
2002-10-21,29.08,,,,,
2002-10-22,28.8,,,,,
2002-10-23,29.02,,,,,
2002-10-24,28.07,,,,,
2002-10-25,28.85,,,,,
2002-10-28,28.93,,,,,
2002-10-29,27.73,,,,,
2002-10-30,28.04,,,,,
2002-10-31,27.56,,,,,
2002-11-01,28.09,,,,,
2002-11-04,28.35,,,,,
2002-11-05,28.24,,,,,
2002-11-06,28.2,,,,,
2002-11-07,27.22,,,,,
2002-11-08,26.5,,,,,
2002-11-11,26.26,,,,,
2002-11-12,27.14,,,,,
2002-11-13,27.24,,,,,
2002-11-14,28.74,,,,,
2002-11-15,29.0,,,,,
2002-11-18,28.43,,,,,
2002-11-19,28.51,,,,,
2002-11-20,29.52,,,,,
2002-11-21,31.59,,,,,
2002-11-22,31.45,,,,,
2002-11-25,31.33,,,,,
2002-11-26,31.11,,,,,
2002-11-27,32.09,,,,,
2002-11-29,32.17,,,,,
2002-12-02,31.94,,,,,
2002-12-03,31.0,,,,,
2002-12-04,30.53,,,,,
2002-12-05,29.47,,,,,
2002-12-06,29.13,,,,,
2002-12-09,28.26,,,,,
2002-12-10,28.17,,,,,
2002-12-11,27.86,,,,,
2002-12-12,27.14,,,,,
2002-12-13,26.84,,,,,
2002-12-16,27.93,,,,,
2002-12-17,28.09,,,,,
2002-12-18,23.73,,,,,
2002-12-19,25.21,,,,,
2002-12-20,25.74,,,,,
2002-12-23,25.47,,,,,
2002-12-24,25.34,,,,,
2002-12-26,25.54,,,,,
2002-12-27,25.13,,,,,
2002-12-30,25.4,,,,,
2002-12-31,25.4,,,,,
2003-01-02,26.73,,,,,
2003-01-03,26.91,,,,,
2003-01-06,28.26,,,,,
2003-01-07,28.13,,,,,
2003-01-08,27.03,,,,,
2003-01-09,28.38,,,,,
2003-01-10,28.51,,,,,
2003-01-13,28.6,,,,,
2003-01-14,28.86,,,,,
2003-01-15,28.65,,,,,
2003-01-16,28.68,,,,,
2003-01-17,28.76,,,,,
2003-01-21,27.89,,,,,
2003-01-22,27.31,,,,,
2003-01-23,27.72,,,,,
2003-01-24,26.95,,,,,
2003-01-27,26.78,,,,,
2003-01-28,26.92,,,,,
2003-01-29,26.99,,,,,
2003-01-30,26.5,,,,,
2003-01-31,26.82,,,,,
2003-02-03,26.74,,,,,
2003-02-04,26.12,,,,,
2003-02-05,25.7,,,,,
2003-02-06,24.96,,,,,
2003-02-07,24.86,,,,,
2003-02-10,25.01,,,,,
2003-02-11,24.52,,,,,
2003-02-12,24.07,,,,,
2003-02-13,23.89,,,,,
2003-02-14,24.27,,,,,
2003-02-18,24.64,,,,,
2003-02-19,24.46,,,,,
2003-02-20,24.4,,,,,
2003-02-21,24.55,,,,,
2003-02-24,23.79,,,,,
2003-02-25,24.13,,,,,
2003-02-26,23.95,,,,,
2003-02-27,24.24,,,,,
2003-02-28,24.15,,,,,
2003-03-03,24.07,,,,,
2003-03-04,23.58,,,,,
2003-03-05,23.58,,,,,
2003-03-06,22.84,,,,,
2003-03-07,22.79,,,,,
2003-03-10,21.83,,,,,
2003-03-11,21.36,,,,,
2003-03-12,21.18,,,,,
2003-03-13,22.13,,,,,
2003-03-14,22.04,,,,,
2003-03-17,22.95,,,,,
2003-03-18,23.63,,,,,
2003-03-19,23.52,,,,,
2003-03-20,23.77,,,,,
2003-03-21,23.53,,,,,
2003-03-24,22.71,,,,,
2003-03-25,22.94,,,,,
2003-03-26,22.92,,,,,
2003-03-27,22.66,,,,,
2003-03-28,22.67,,,,,
2003-03-31,21.73,,,,,
2003-04-01,22.27,,,,,
2003-04-02,23.27,,,,,
2003-04-03,23.43,,,,,
2003-04-04,23.42,,,,,
2003-04-07,23.87,,,,,
2003-04-08,23.91,,,,,
2003-04-09,23.62,,,,,
2003-04-10,24.04,,,,,
2003-04-11,23.95,,,,,
2003-04-14,24.49,,,,,
2003-04-15,25.37,,,,,
2003-04-16,25.62,,,,,
2003-04-17,26.18,,,,,
2003-04-21,26.36,,,,,
2003-04-22,27.49,,,,,
2003-04-23,27.45,,,,,
2003-04-24,27.33,,,,,
2003-04-25,26.95,,,,,
2003-04-28,27.64,,,,,
2003-04-29,27.94,,,,,
2003-04-30,28.04,,,,,
2003-05-01,27.77,,,,,
2003-05-02,28.56,,,,,
2003-05-05,28.51,,,,,
2003-05-06,28.87,,,,,
2003-05-07,28.46,,,,,
2003-05-08,27.35,,,,,
2003-05-09,27.81,,,,,
2003-05-12,28.57,,,,,
2003-05-13,28.48,,,,,
2003-05-14,28.27,,,,,
2003-05-15,28.94,,,,,
2003-05-16,28.83,,,,,
2003-05-19,27.8,,,,,
2003-05-20,27.99,,,,,
2003-05-21,28.6,,,,,
2003-05-22,28.76,,,,,
2003-05-23,28.72,,,,,
2003-05-27,29.61,,,,,
2003-05-28,30.34,,,,,
2003-05-29,30.0,,,,,
2003-05-30,30.68,,,,,
2003-06-02,31.31,,,,,
2003-06-03,31.64,,,,,
2003-06-04,32.09,,,,,
2003-06-05,31.85,,,,,
2003-06-06,31.14,,,,,
2003-06-09,30.21,,,,,
