date,close price,MMM_SHE,MMM_TA,MMM_TL,market cap,PB Ratio
1989-01-24,16.09,,,,,
1989-01-25,16.44,,,,,
1989-01-26,16.59,,,,,
1989-01-27,16.97,,,,,
1989-01-30,16.97,,,,,
1989-01-31,17.13,,,,,
1989-02-01,17.03,,,,,
1989-02-02,16.91,,,,,
1989-02-03,16.78,,,,,
1989-02-06,16.88,,,,,
1989-02-07,17.0,,,,,
1989-02-08,16.97,,,,,
1989-02-09,16.75,,,,,
1989-02-10,16.72,,,,,
1989-02-13,16.59,,,,,
1989-02-14,16.75,,,,,
1989-02-15,16.84,,,,,
1989-02-16,17.06,,,,,
1989-02-17,17.13,,,,,
1989-02-21,17.0,,,,,
1989-02-22,16.66,,,,,
1989-02-23,16.66,,,,,
1989-02-24,16.25,,,,,
1989-02-27,16.34,,,,,
1989-02-28,16.28,,,,,
1989-03-01,16.25,,,,,
1989-03-02,16.44,,,,,
1989-03-03,16.47,,,,,
1989-03-06,16.53,,,,,
1989-03-07,16.5,,,,,
1989-03-08,16.66,,,,,
1989-03-09,16.75,,,,,
1989-03-10,16.81,,,,,
1989-03-13,16.94,,,,,
1989-03-14,17.0,,,,,
1989-03-15,17.13,,,,,
1989-03-16,17.38,,,,,
1989-03-17,17.0,,,,,
1989-03-20,16.84,,,,,
1989-03-21,16.84,,,,,
1989-03-22,16.97,,,,,
1989-03-23,16.81,,,,,
1989-03-27,16.81,,,,,
1989-03-28,16.84,,,,,
1989-03-29,16.81,,,,,
1989-03-30,16.72,,,,,
1989-03-31,16.75,,,,,
1989-04-03,16.75,,,,,
1989-04-04,16.75,,,,,
1989-04-05,16.72,,,,,
1989-04-06,16.66,,,,,
1989-04-07,16.75,,,,,
1989-04-10,16.75,,,,,
1989-04-11,16.84,,,,,
1989-04-12,16.91,,,,,
1989-04-13,16.81,,,,,
1989-04-14,17.09,,,,,
1989-04-17,17.03,,,,,
1989-04-18,17.5,,,,,
1989-04-19,17.69,,,,,
1989-04-20,17.63,,,,,
1989-04-21,17.91,,,,,
1989-04-24,17.97,,,,,
1989-04-25,17.91,,,,,
1989-04-26,17.72,,,,,
1989-04-27,17.78,,,,,
1989-04-28,17.88,,,,,
1989-05-01,17.88,,,,,
1989-05-02,18.09,,,,,
1989-05-03,18.09,,,,,
1989-05-04,18.0,,,,,
1989-05-05,17.94,,,,,
1989-05-08,17.94,,,,,
1989-05-09,18.06,,,,,
1989-05-10,18.25,,,,,
1989-05-11,18.25,,,,,
1989-05-12,18.63,,,,,
1989-05-15,18.5,,,,,
1989-05-16,18.41,,,,,
1989-05-17,18.44,,,,,
1989-05-18,18.53,,,,,
1989-05-19,18.72,,,,,
1989-05-22,18.66,,,,,
1989-05-23,18.66,,,,,
1989-05-24,18.53,,,,,
1989-05-25,18.38,,,,,
1989-05-26,18.44,,,,,
1989-05-30,18.25,,,,,
1989-05-31,18.19,,,,,
1989-06-01,18.22,,,,,
1989-06-02,18.63,,,,,
1989-06-05,18.25,,,,,
1989-06-06,18.59,,,,,
1989-06-07,18.53,,,,,
1989-06-08,18.44,,,,,
1989-06-09,18.25,,,,,
1989-06-12,18.47,,,,,
1989-06-13,18.31,,,,,
1989-06-14,18.34,,,,,
1989-06-15,18.09,,,,,
1989-06-16,18.25,,,,,
1989-06-19,18.19,,,,,
1989-06-20,18.09,,,,,
1989-06-21,18.13,,,,,
1989-06-22,18.38,,,,,
1989-06-23,18.44,,,,,
1989-06-26,18.56,,,,,
1989-06-27,18.47,,,,,
1989-06-28,18.34,,,,,
1989-06-29,17.91,,,,,
1989-06-30,17.81,,,,,
1989-07-03,17.78,,,,,
1989-07-05,17.69,,,,,
1989-07-06,17.75,,,,,
1989-07-07,17.94,,,,,
1989-07-10,18.13,,,,,
1989-07-11,18.19,,,,,
1989-07-12,18.13,,,,,
1989-07-13,18.09,,,,,
1989-07-14,18.25,,,,,
1989-07-17,18.19,,,,,
1989-07-18,18.19,,,,,
1989-07-19,18.25,,,,,
1989-07-20,18.06,,,,,
1989-07-21,18.5,,,,,
1989-07-24,18.38,,,,,
1989-07-25,18.34,,,,,
1989-07-26,18.38,,,,,
1989-07-27,18.47,,,,,
1989-07-28,18.63,,,,,
1989-07-31,19.0,,,,,
1989-08-01,18.84,,,,,
1989-08-02,18.88,,,,,
1989-08-03,19.13,,,,,
1989-08-04,19.16,,,,,
1989-08-07,19.56,,,,,
1989-08-08,19.69,,,,,
1989-08-09,19.59,,,,,
1989-08-10,19.75,,,,,
1989-08-11,20.0,,,,,
1989-08-14,19.84,,,,,
1989-08-15,19.94,,,,,
1989-08-16,19.94,,,,,
1989-08-17,19.91,,,,,
1989-08-18,19.91,,,,,
1989-08-21,19.47,,,,,
1989-08-22,19.38,,,,,
1989-08-23,19.5,,,,,
1989-08-24,20.0,,,,,
1989-08-25,19.94,,,,,
1989-08-28,19.78,,,,,
1989-08-29,19.56,,,,,
1989-08-30,19.56,,,,,
1989-08-31,19.75,,,,,
1989-09-01,19.69,,,,,
1989-09-05,19.5,,,,,
1989-09-06,19.0,,,,,
1989-09-07,18.5,,,,,
1989-09-08,18.69,,,,,
1989-09-11,18.84,,,,,
1989-09-12,18.75,,,,,
1989-09-13,18.63,,,,,
1989-09-14,18.56,,,,,
1989-09-15,18.59,,,,,
1989-09-18,18.5,,,,,
1989-09-19,18.41,,,,,
1989-09-20,18.47,,,,,
1989-09-21,18.59,,,,,
1989-09-22,18.75,,,,,
1989-09-25,18.66,,,,,
1989-09-26,18.72,,,,,
1989-09-27,18.81,,,,,
1989-09-28,18.78,,,,,
1989-09-29,18.78,,,,,
1989-10-02,18.81,,,,,
1989-10-03,18.88,,,,,
1989-10-04,18.78,,,,,
1989-10-05,18.75,,,,,
1989-10-06,18.72,,,,,
1989-10-09,18.72,,,,,
1989-10-10,18.66,,,,,
1989-10-11,18.66,,,,,
1989-10-12,18.59,,,,,
1989-10-13,17.88,,,,,
1989-10-16,18.19,,,,,
1989-10-17,18.13,,,,,
1989-10-18,18.0,,,,,
1989-10-19,18.41,,,,,
1989-10-20,18.56,,,,,
1989-10-23,18.41,,,,,
1989-10-24,18.41,,,,,
1989-10-25,18.16,,,,,
1989-10-26,17.81,,,,,
1989-10-27,17.78,,,,,
1989-10-30,17.72,,,,,
1989-10-31,17.91,,,,,
1989-11-01,18.0,,,,,
1989-11-02,18.19,,,,,
1989-11-03,18.25,,,,,
1989-11-06,18.09,,,,,
1989-11-07,18.25,,,,,
1989-11-08,18.41,,,,,
1989-11-09,18.34,,,,,
1989-11-10,18.5,,,,,
1989-11-13,18.69,,,,,
1989-11-14,18.59,,,,,
1989-11-15,18.63,,,,,
1989-11-16,18.72,,,,,
1989-11-17,18.75,,,,,
1989-11-20,18.69,,,,,
1989-11-21,18.88,,,,,
1989-11-22,19.03,,,,,
1989-11-24,19.25,,,,,
1989-11-27,19.13,,,,,
1989-11-28,19.19,,,,,
1989-11-29,19.03,,,,,
1989-11-30,19.25,,,,,
1989-12-01,19.69,,,,,
1989-12-04,19.69,,,,,
1989-12-05,19.66,,,,,
1989-12-06,19.78,,,,,
1989-12-07,19.69,,,,,
1989-12-08,19.78,,,,,
1989-12-11,19.69,,,,,
1989-12-12,20.0,,,,,
1989-12-13,20.38,,,,,
1989-12-14,20.31,,,,,
1989-12-15,20.13,,,,,
1989-12-18,19.78,,,,,
1989-12-19,20.0,,,,,
1989-12-20,19.91,,,,,
1989-12-21,19.94,,,,,
1989-12-22,19.81,,,,,
1989-12-26,19.81,,,,,
1989-12-27,19.91,,,,,
1989-12-28,19.84,,,,,
1989-12-29,19.91,,,,,
1990-01-02,20.13,,,,,
1990-01-03,20.34,,,,,
1990-01-04,20.5,,,,,
1990-01-05,20.16,,,,,
1990-01-08,20.69,,,,,
1990-01-09,20.69,,,,,
1990-01-10,20.56,,,,,
1990-01-11,20.75,,,,,
1990-01-12,20.06,,,,,
1990-01-15,20.0,,,,,
1990-01-16,20.25,,,,,
1990-01-17,20.28,,,,,
1990-01-18,20.22,,,,,
1990-01-19,20.22,,,,,
1990-01-22,19.53,,,,,
1990-01-23,19.44,,,,,
1990-01-24,19.5,,,,,
1990-01-25,19.03,,,,,
1990-01-26,19.0,,,,,
1990-01-29,19.06,,,,,
1990-01-30,19.16,,,,,
1990-01-31,19.53,,,,,
1990-02-01,19.47,,,,,
1990-02-02,19.53,,,,,
1990-02-05,19.94,,,,,
1990-02-06,19.81,,,,,
1990-02-07,20.22,,,,,
1990-02-08,20.41,,,,,
1990-02-09,20.28,,,,,
1990-02-12,20.13,,,,,
1990-02-13,20.25,,,,,
1990-02-14,20.03,,,,,
1990-02-15,20.25,,,,,
1990-02-16,19.97,,,,,
1990-02-20,19.56,,,,,
1990-02-21,19.34,,,,,
1990-02-22,19.38,,,,,
1990-02-23,19.44,,,,,
1990-02-26,19.66,,,,,
1990-02-27,19.97,,,,,
1990-02-28,20.03,,,,,
1990-03-01,20.13,,,,,
1990-03-02,20.34,,,,,
1990-03-05,20.13,,,,,
1990-03-06,20.47,,,,,
1990-03-07,20.31,,,,,
1990-03-08,20.66,,,,,
1990-03-09,20.34,,,,,
1990-03-12,20.47,,,,,
1990-03-13,20.47,,,,,
1990-03-14,20.41,,,,,
1990-03-15,20.38,,,,,
1990-03-16,20.81,,,,,
1990-03-19,20.78,,,,,
1990-03-20,21.16,,,,,
1990-03-21,21.06,,,,,
1990-03-22,20.75,,,,,
1990-03-23,20.81,,,,,
1990-03-26,20.94,,,,,
1990-03-27,21.16,,,,,
1990-03-28,20.91,,,,,
1990-03-29,20.59,,,,,
1990-03-30,20.34,,,,,
1990-04-02,20.38,,,,,
1990-04-03,20.56,,,,,
1990-04-04,20.38,,,,,
1990-04-05,20.44,,,,,
1990-04-06,20.53,,,,,
1990-04-09,20.47,,,,,
1990-04-10,20.59,,,,,
1990-04-11,20.56,,,,,
1990-04-12,20.78,,,,,
1990-04-16,20.81,,,,,
1990-04-17,20.81,,,,,
1990-04-18,20.63,,,,,
1990-04-19,20.53,,,,,
1990-04-20,20.47,,,,,
1990-04-23,20.13,,,,,
1990-04-24,19.84,,,,,
1990-04-25,19.94,,,,,
1990-04-26,19.88,,,,,
1990-04-27,19.63,,,,,
1990-04-30,19.84,,,,,
1990-05-01,19.81,,,,,
1990-05-02,19.75,,,,,
1990-05-03,19.75,,,,,
1990-05-04,19.72,,,,,
1990-05-07,20.0,,,,,
1990-05-08,20.25,,,,,
1990-05-09,20.47,,,,,
1990-05-10,20.31,,,,,
1990-05-11,20.75,,,,,
1990-05-14,20.94,,,,,
1990-05-15,20.84,,,,,
1990-05-16,20.91,,,,,
1990-05-17,20.72,,,,,
1990-05-18,20.63,,,,,
1990-05-21,20.5,,,,,
1990-05-22,20.72,,,,,
1990-05-23,20.69,,,,,
1990-05-24,20.56,,,,,
1990-05-25,20.59,,,,,
1990-05-29,20.75,,,,,
1990-05-30,20.66,,,,,
1990-05-31,20.66,,,,,
1990-06-01,20.81,,,,,
1990-06-04,21.25,,,,,
1990-06-05,21.19,,,,,
1990-06-06,21.0,,,,,
1990-06-07,21.0,,,,,
1990-06-08,20.72,,,,,
1990-06-11,20.78,,,,,
1990-06-12,21.28,,,,,
1990-06-13,21.44,,,,,
1990-06-14,21.78,,,,,
1990-06-15,21.91,,,,,
1990-06-18,21.59,,,,,
1990-06-19,21.56,,,,,
1990-06-20,21.38,,,,,
1990-06-21,21.47,,,,,
1990-06-22,21.25,,,,,
1990-06-25,21.13,,,,,
1990-06-26,21.16,,,,,
1990-06-27,21.31,,,,,
1990-06-28,21.47,,,,,
1990-06-29,21.66,,,,,
1990-07-02,21.81,,,,,
1990-07-03,21.91,,,,,
1990-07-05,21.69,,,,,
1990-07-06,21.88,,,,,
1990-07-09,22.09,,,,,
1990-07-10,22.19,,,,,
1990-07-11,22.38,,,,,
1990-07-12,22.5,,,,,
1990-07-13,22.56,,,,,
1990-07-16,22.47,,,,,
1990-07-17,22.56,,,,,
1990-07-18,22.44,,,,,
1990-07-19,22.5,,,,,
1990-07-20,22.44,,,,,
1990-07-23,22.25,,,,,
1990-07-24,22.56,,,,,
1990-07-25,22.72,,,,,
1990-07-26,22.69,,,,,
1990-07-27,22.44,,,,,
1990-07-30,22.53,,,,,
1990-07-31,22.59,,,,,
1990-08-01,22.75,,,,,
1990-08-02,22.25,,,,,
1990-08-03,21.53,,,,,
1990-08-06,20.47,,,,,
1990-08-07,20.75,,,,,
1990-08-08,21.0,,,,,
1990-08-09,20.97,,,,,
1990-08-10,20.81,,,,,
1990-08-13,20.94,,,,,
1990-08-14,20.97,,,,,
1990-08-15,21.22,,,,,
1990-08-16,20.75,,,,,
1990-08-17,20.59,,,,,
1990-08-20,20.44,,,,,
1990-08-21,20.31,,,,,
1990-08-22,19.78,,,,,
1990-08-23,19.38,,,,,
1990-08-24,19.53,,,,,
1990-08-27,19.81,,,,,
1990-08-28,19.81,,,,,
1990-08-29,19.97,,,,,
1990-08-30,19.63,,,,,
1990-08-31,19.69,,,,,
1990-09-04,19.5,,,,,
1990-09-05,19.69,,,,,
1990-09-06,19.5,,,,,
1990-09-07,19.5,,,,,
1990-09-10,19.56,,,,,
1990-09-11,19.56,,,,,
1990-09-12,19.66,,,,,
1990-09-13,19.38,,,,,
1990-09-14,19.28,,,,,
1990-09-17,19.53,,,,,
1990-09-18,19.75,,,,,
1990-09-19,19.88,,,,,
1990-09-20,19.47,,,,,
1990-09-21,19.53,,,,,
1990-09-24,18.97,,,,,
1990-09-25,19.53,,,,,
1990-09-26,19.5,,,,,
1990-09-27,19.34,,,,,
1990-09-28,19.28,,,,,
1990-10-01,19.88,,,,,
1990-10-02,19.69,,,,,
1990-10-03,19.56,,,,,
1990-10-04,19.63,,,,,
1990-10-05,19.59,,,,,
1990-10-08,19.56,,,,,
1990-10-09,19.03,,,,,
1990-10-10,18.97,,,,,
1990-10-11,18.44,,,,,
1990-10-12,18.66,,,,,
1990-10-15,18.91,,,,,
1990-10-16,18.69,,,,,
1990-10-17,18.78,,,,,
1990-10-18,19.06,,,,,
1990-10-19,20.0,,,,,
1990-10-22,19.72,,,,,
1990-10-23,19.41,,,,,
1990-10-24,19.56,,,,,
1990-10-25,19.72,,,,,
1990-10-26,19.53,,,,,
1990-10-29,19.47,,,,,
1990-10-30,19.88,,,,,
1990-10-31,19.75,,,,,
1990-11-01,19.69,,,,,
1990-11-02,19.97,,,,,
1990-11-05,20.31,,,,,
1990-11-06,20.0,,,,,
1990-11-07,19.72,,,,,
1990-11-08,19.75,,,,,
1990-11-09,19.81,,,,,
1990-11-12,20.03,,,,,
1990-11-13,19.88,,,,,
1990-11-14,20.13,,,,,
1990-11-15,20.06,,,,,
1990-11-16,20.09,,,,,
1990-11-19,20.09,,,,,
1990-11-20,20.16,,,,,
1990-11-21,20.34,,,,,
1990-11-23,20.16,,,,,
1990-11-26,20.25,,,,,
1990-11-27,20.19,,,,,
1990-11-28,20.09,,,,,
1990-11-29,20.06,,,,,
1990-11-30,20.31,,,,,
1990-12-03,20.53,,,,,
1990-12-04,20.66,,,,,
1990-12-05,20.91,,,,,
1990-12-06,21.16,,,,,
1990-12-07,21.22,,,,,
1990-12-10,21.41,,,,,
1990-12-11,21.31,,,,,
1990-12-12,21.53,,,,,
1990-12-13,21.44,,,,,
1990-12-14,21.28,,,,,
1990-12-17,21.03,,,,,
1990-12-18,21.38,,,,,
1990-12-19,21.59,,,,,
1990-12-20,21.72,,,,,
1990-12-21,21.56,,,,,
1990-12-24,21.5,,,,,
1990-12-26,21.56,,,,,
1990-12-27,21.5,,,,,
1990-12-28,21.56,,,,,
1990-12-31,21.44,,,,,
1991-01-02,21.22,,,,,
1991-01-03,20.88,,,,,
1991-01-04,20.81,,,,,
1991-01-07,20.56,,,,,
1991-01-08,20.03,,,,,
1991-01-09,19.63,,,,,
1991-01-10,19.91,,,,,
1991-01-11,20.41,,,,,
1991-01-14,20.44,,,,,
1991-01-15,20.31,,,,,
1991-01-16,20.28,,,,,
1991-01-17,21.31,,,,,
1991-01-18,21.5,,,,,
1991-01-21,21.34,,,,,
1991-01-22,21.25,,,,,
1991-01-23,20.19,,,,,
1991-01-24,20.28,,,,,
1991-01-25,20.5,,,,,
1991-01-28,20.56,,,,,
1991-01-29,20.59,,,,,
1991-01-30,21.03,,,,,
1991-01-31,21.22,,,,,
1991-02-01,20.81,,,,,
1991-02-04,21.03,,,,,
1991-02-05,21.47,,,,,
1991-02-06,21.94,,,,,
1991-02-07,21.81,,,,,
1991-02-08,21.84,,,,,
1991-02-11,22.66,,,,,
1991-02-12,22.69,,,,,
1991-02-13,23.31,,,,,
1991-02-14,22.81,,,,,
1991-02-15,22.75,,,,,
1991-02-19,22.38,,,,,
1991-02-20,22.06,,,,,
1991-02-21,21.91,,,,,
1991-02-22,21.88,,,,,
1991-02-25,22.0,,,,,
1991-02-26,21.91,,,,,
1991-02-27,22.19,,,,,
1991-02-28,22.13,,,,,
1991-03-01,22.31,,,,,
1991-03-04,22.31,,,,,
1991-03-05,22.63,,,,,
1991-03-06,22.66,,,,,
1991-03-07,22.69,,,,,
1991-03-08,22.81,,,,,
1991-03-11,22.5,,,,,
1991-03-12,22.75,,,,,
1991-03-13,22.66,,,,,
1991-03-14,22.81,,,,,
1991-03-15,22.72,,,,,
1991-03-18,22.66,,,,,
1991-03-19,22.41,,,,,
1991-03-20,21.88,,,,,
1991-03-21,21.81,,,,,
1991-03-22,21.81,,,,,
1991-03-25,21.81,,,,,
1991-03-26,22.13,,,,,
1991-03-27,22.0,,,,,
1991-03-28,22.13,,,,,
1991-04-01,22.03,,,,,
1991-04-02,22.5,,,,,
1991-04-03,22.41,,,,,
1991-04-04,22.34,,,,,
1991-04-05,22.16,,,,,
1991-04-08,22.22,,,,,
1991-04-09,21.97,,,,,
1991-04-10,21.84,,,,,
1991-04-11,22.19,,,,,
1991-04-12,22.13,,,,,
1991-04-15,21.75,,,,,
1991-04-16,22.25,,,,,
1991-04-17,22.31,,,,,
1991-04-18,22.19,,,,,
1991-04-19,21.94,,,,,
1991-04-22,21.91,,,,,
1991-04-23,21.94,,,,,
1991-04-24,22.0,,,,,
1991-04-25,21.97,,,,,
1991-04-26,21.84,,,,,
1991-04-29,21.88,,,,,
1991-04-30,22.28,,,,,
1991-05-01,22.19,,,,,
1991-05-02,22.13,,,,,
1991-05-03,22.0,,,,,
1991-05-06,21.94,,,,,
1991-05-07,21.81,,,,,
1991-05-08,21.94,,,,,
1991-05-09,22.47,,,,,
1991-05-10,22.09,,,,,
1991-05-13,22.34,,,,,
1991-05-14,22.09,,,,,
1991-05-15,21.94,,,,,
1991-05-16,22.22,,,,,
1991-05-17,22.0,,,,,
1991-05-20,22.06,,,,,
1991-05-21,22.28,,,,,
1991-05-22,22.16,,,,,
1991-05-23,21.88,,,,,
1991-05-24,21.97,,,,,
1991-05-28,22.31,,,,,
1991-05-29,22.69,,,,,
1991-05-30,23.16,,,,,
1991-05-31,23.81,,,,,
1991-06-03,23.75,,,,,
1991-06-04,23.75,,,,,
1991-06-05,23.47,,,,,
1991-06-06,23.31,,,,,
1991-06-07,23.25,,,,,
1991-06-10,23.09,,,,,
1991-06-11,23.31,,,,,
1991-06-12,23.31,,,,,
1991-06-13,23.38,,,,,
1991-06-14,24.0,,,,,
1991-06-17,23.97,,,,,
1991-06-18,24.0,,,,,
1991-06-19,24.0,,,,,
1991-06-20,23.75,,,,,
1991-06-21,23.97,,,,,
1991-06-24,23.47,,,,,
1991-06-25,23.44,,,,,
1991-06-26,23.31,,,,,
1991-06-27,23.59,,,,,
1991-06-28,23.41,,,,,
1991-07-01,23.5,,,,,
1991-07-02,23.31,,,,,
1991-07-03,22.75,,,,,
1991-07-05,22.69,,,,,
1991-07-08,22.88,,,,,
1991-07-09,22.88,,,,,
1991-07-10,22.56,,,,,
1991-07-11,22.5,,,,,
1991-07-12,22.38,,,,,
1991-07-15,22.53,,,,,
1991-07-16,22.72,,,,,
1991-07-17,22.53,,,,,
1991-07-18,22.78,,,,,
1991-07-19,22.69,,,,,
1991-07-22,23.25,,,,,
1991-07-23,22.41,,,,,
1991-07-24,21.78,,,,,
1991-07-25,21.84,,,,,
1991-07-26,21.88,,,,,
1991-07-29,22.0,,,,,
1991-07-30,22.16,,,,,
1991-07-31,21.94,,,,,
1991-08-01,21.56,,,,,
1991-08-02,21.59,,,,,
1991-08-05,21.66,,,,,
1991-08-06,21.94,,,,,
1991-08-07,21.72,,,,,
1991-08-08,21.72,,,,,
1991-08-09,21.78,,,,,
1991-08-12,21.72,,,,,
1991-08-13,21.75,,,,,
1991-08-14,21.63,,,,,
1991-08-15,21.63,,,,,
1991-08-16,21.63,,,,,
1991-08-19,21.22,,,,,
1991-08-20,21.13,,,,,
1991-08-21,21.56,,,,,
1991-08-22,21.75,,,,,
1991-08-23,21.78,,,,,
1991-08-26,21.84,,,,,
1991-08-27,21.75,,,,,
1991-08-28,21.88,,,,,
1991-08-29,21.78,,,,,
1991-08-30,21.72,,,,,
1991-09-03,21.66,,,,,
1991-09-04,21.59,,,,,
1991-09-05,21.69,,,,,
1991-09-06,21.59,,,,,
1991-09-09,21.47,,,,,
1991-09-10,21.41,,,,,
1991-09-11,21.5,,,,,
1991-09-12,21.97,,,,,
1991-09-13,21.97,,,,,
1991-09-16,22.09,,,,,
1991-09-17,22.06,,,,,
1991-09-18,22.31,,,,,
1991-09-19,22.41,,,,,
1991-09-20,22.25,,,,,
1991-09-23,22.13,,,,,
1991-09-24,22.41,,,,,
1991-09-25,22.34,,,,,
1991-09-26,22.34,,,,,
1991-09-27,22.53,,,,,
1991-09-30,22.53,,,,,
1991-10-01,22.75,,,,,
1991-10-02,22.84,,,,,
1991-10-03,22.75,,,,,
1991-10-04,22.31,,,,,
1991-10-07,22.06,,,,,
1991-10-08,22.41,,,,,
1991-10-09,22.22,,,,,
1991-10-10,22.66,,,,,
1991-10-11,22.69,,,,,
1991-10-14,22.81,,,,,
1991-10-15,23.0,,,,,
1991-10-16,23.09,,,,,
1991-10-17,23.19,,,,,
1991-10-18,23.34,,,,,
1991-10-21,23.31,,,,,
1991-10-22,23.13,,,,,
1991-10-23,22.84,,,,,
1991-10-24,22.44,,,,,
1991-10-25,22.44,,,,,
1991-10-28,22.91,,,,,
1991-10-29,22.91,,,,,
1991-10-30,22.81,,,,,
1991-10-31,22.75,,,,,
1991-11-01,22.84,,,,,
1991-11-04,22.56,,,,,
1991-11-05,22.44,,,,,
1991-11-06,22.5,,,,,
1991-11-07,22.59,,,,,
1991-11-08,22.81,,,,,
1991-11-11,22.88,,,,,
1991-11-12,23.13,,,,,
1991-11-13,23.19,,,,,
1991-11-14,22.94,,,,,
1991-11-15,22.0,,,,,
1991-11-18,22.16,,,,,
1991-11-19,22.16,,,,,
1991-11-20,21.91,,,,,
1991-11-21,21.69,,,,,
1991-11-22,21.47,,,,,
1991-11-25,21.47,,,,,
1991-11-26,21.75,,,,,
1991-11-27,21.81,,,,,
1991-11-29,21.69,,,,,
1991-12-02,21.81,,,,,
1991-12-03,21.94,,,,,
1991-12-04,21.94,,,,,
1991-12-05,21.91,,,,,
1991-12-06,21.81,,,,,
1991-12-09,21.81,,,,,
1991-12-10,21.69,,,,,
1991-12-11,21.44,,,,,
1991-12-12,21.84,,,,,
1991-12-13,21.78,,,,,
1991-12-16,21.81,,,,,
1991-12-17,21.75,,,,,
1991-12-18,21.84,,,,,
1991-12-19,22.25,,,,,
1991-12-20,22.34,,,,,
1991-12-23,22.53,,,,,
1991-12-24,22.88,,,,,
1991-12-26,22.94,,,,,
1991-12-27,22.78,,,,,
1991-12-30,23.5,,,,,
1991-12-31,23.81,,,,,
1992-01-02,23.81,,,,,
1992-01-03,23.75,,,,,
1992-01-06,23.94,,,,,
1992-01-07,24.25,,,,,
1992-01-08,23.88,,,,,
1992-01-09,23.5,,,,,
1992-01-10,23.72,,,,,
1992-01-13,23.78,,,,,
1992-01-14,24.38,,,,,
1992-01-15,24.25,,,,,
1992-01-16,24.16,,,,,
1992-01-17,24.53,,,,,
1992-01-20,24.38,,,,,
1992-01-21,24.28,,,,,
1992-01-22,24.0,,,,,
1992-01-23,23.34,,,,,
1992-01-24,23.31,,,,,
1992-01-27,23.44,,,,,
1992-01-28,23.53,,,,,
1992-01-29,23.53,,,,,
1992-01-30,23.25,,,,,
1992-01-31,22.75,,,,,
1992-02-03,22.81,,,,,
1992-02-04,23.16,,,,,
1992-02-05,23.19,,,,,
1992-02-06,23.13,,,,,
1992-02-07,22.78,,,,,
1992-02-10,23.0,,,,,
1992-02-11,23.16,,,,,
1992-02-12,23.19,,,,,
1992-02-13,23.0,,,,,
1992-02-14,23.06,,,,,
1992-02-18,23.13,,,,,
1992-02-19,22.97,,,,,
1992-02-20,23.41,,,,,
1992-02-21,23.44,,,,,
1992-02-24,23.22,,,,,
1992-02-25,23.19,,,,,
1992-02-26,23.28,,,,,
1992-02-27,22.94,,,,,
1992-02-28,22.75,,,,,
1992-03-02,22.72,,,,,
1992-03-03,22.63,,,,,
1992-03-04,22.56,,,,,
1992-03-05,22.47,,,,,
1992-03-06,22.59,,,,,
1992-03-09,22.72,,,,,
1992-03-10,22.69,,,,,
1992-03-11,22.44,,,,,
1992-03-12,22.31,,,,,
1992-03-13,22.5,,,,,
1992-03-16,22.44,,,,,
1992-03-17,22.63,,,,,
1992-03-18,22.53,,,,,
1992-03-19,22.5,,,,,
1992-03-20,22.56,,,,,
1992-03-23,22.34,,,,,
1992-03-24,22.44,,,,,
1992-03-25,22.19,,,,,
1992-03-26,22.03,,,,,
1992-03-27,22.06,,,,,
1992-03-30,22.19,,,,,
1992-03-31,22.19,,,,,
1992-04-01,22.03,,,,,
1992-04-02,21.97,,,,,
1992-04-03,22.09,,,,,
1992-04-06,22.06,,,,,
1992-04-07,21.69,,,,,
1992-04-08,21.72,,,,,
1992-04-09,21.91,,,,,
1992-04-10,21.97,,,,,
1992-04-13,22.06,,,,,
1992-04-14,22.94,,,,,
1992-04-15,23.28,,,,,
1992-04-16,23.19,,,,,
1992-04-20,23.25,,,,,
1992-04-21,23.81,,,,,
1992-04-22,24.06,,,,,
1992-04-23,23.81,,,,,
1992-04-24,23.16,,,,,
1992-04-27,23.22,,,,,
1992-04-28,23.19,,,,,
1992-04-29,23.38,,,,,
1992-04-30,23.44,,,,,
1992-05-01,23.19,,,,,
1992-05-04,23.31,,,,,
1992-05-05,23.34,,,,,
1992-05-06,23.38,,,,,
1992-05-07,23.25,,,,,
1992-05-08,23.38,,,,,
1992-05-11,23.75,,,,,
1992-05-12,24.19,,,,,
1992-05-13,24.13,,,,,
1992-05-14,23.66,,,,,
1992-05-15,23.69,,,,,
1992-05-18,23.63,,,,,
1992-05-19,23.75,,,,,
1992-05-20,23.75,,,,,
1992-05-21,23.53,,,,,
1992-05-22,23.56,,,,,
1992-05-26,23.25,,,,,
1992-05-27,23.56,,,,,
1992-05-28,23.75,,,,,
1992-05-29,23.91,,,,,
1992-06-01,23.94,,,,,
1992-06-02,23.59,,,,,
1992-06-03,23.53,,,,,
1992-06-04,23.44,,,,,
1992-06-05,23.91,,,,,
1992-06-08,23.88,,,,,
1992-06-09,23.56,,,,,
1992-06-10,23.59,,,,,
1992-06-11,23.81,,,,,
1992-06-12,24.13,,,,,
1992-06-15,24.22,,,,,
1992-06-16,24.22,,,,,
1992-06-17,24.09,,,,,
1992-06-18,24.0,,,,,
1992-06-19,24.0,,,,,
1992-06-22,24.0,,,,,
1992-06-23,23.94,,,,,
1992-06-24,23.91,,,,,
1992-06-25,23.94,,,,,
1992-06-26,23.91,,,,,
1992-06-29,24.09,,,,,
1992-06-30,24.25,,,,,
1992-07-01,24.63,,,,,
1992-07-02,24.0,,,,,
1992-07-06,24.31,,,,,
