date,close price,NOV_SHE,NOV_TA,NOV_TL,market cap,PB Ratio
2007-07-31,54.15,5368000000.0,9670000000.0,4262000000.0,19169100000.0,3.57099478390462
2007-08-01,52.65,5368000000.0,9670000000.0,4262000000.0,18638100000.0,3.472075260804769
2007-08-02,51.58,5809000000.0,10310000000.0,4456000000.0,18259320000.0,3.143281115510415
2007-08-03,49.5,5809000000.0,10310000000.0,4456000000.0,17523000000.0,3.0165260802203475
2007-08-06,49.77,5809000000.0,10310000000.0,4456000000.0,17618580000.0,3.0329798588397314
2007-08-07,52.92,5809000000.0,10310000000.0,4456000000.0,18733680000.0,3.224940609399208
2007-08-08,51.45,5809000000.0,10310000000.0,4456000000.0,18213300000.0,3.135358925804786
2007-08-09,50.02,5809000000.0,10310000000.0,4456000000.0,17707080000.0,3.0482148390428647
2007-08-10,52.45,5809000000.0,10310000000.0,4456000000.0,18567300000.0,3.196298846617318
2007-08-13,52.67,5809000000.0,10310000000.0,4456000000.0,18645180000.0,3.2097056291960753
2007-08-14,52.13,5809000000.0,10310000000.0,4456000000.0,18454020000.0,3.1767980719573075
2007-08-15,49.52,5809000000.0,10310000000.0,4456000000.0,17530080000.0,3.0177448786365986
2007-08-16,46.49,5809000000.0,10310000000.0,4456000000.0,16457460000.0,2.8330969185746255
2007-08-17,48.99,5809000000.0,10310000000.0,4456000000.0,17342460000.0,2.9854467206059563
2007-08-20,50.25,5809000000.0,10310000000.0,4456000000.0,17788500000.0,3.062231020829747
2007-08-21,50.2,5809000000.0,10310000000.0,4456000000.0,17770800000.0,3.05918402478912
2007-08-22,51.16,5809000000.0,10310000000.0,4456000000.0,18110640000.0,3.1176863487691513
2007-08-23,52.66,5809000000.0,10310000000.0,4456000000.0,18641640000.0,3.2090962299879497
2007-08-24,54.55,5809000000.0,10310000000.0,4456000000.0,19310700000.0,3.3242726803236358
2007-08-27,54.14,5809000000.0,10310000000.0,4456000000.0,19165560000.0,3.2992873127904976
2007-08-28,53.01,5809000000.0,10310000000.0,4456000000.0,18765540000.0,3.230425202272336
2007-08-29,55.35,5809000000.0,10310000000.0,4456000000.0,19593900000.0,3.3730246169736615
2007-08-30,55.61,5809000000.0,10310000000.0,4456000000.0,19685940000.0,3.38886899638492
2007-08-31,57.71,5809000000.0,10310000000.0,4456000000.0,20429340000.0,3.5168428300912375
2007-09-04,59.7,5809000000.0,10310000000.0,4456000000.0,21133800000.0,3.638113272508177
2007-09-05,59.25,5809000000.0,10310000000.0,4456000000.0,20974500000.0,3.6106903081425377
2007-09-06,60.47,5809000000.0,10310000000.0,4456000000.0,21406380000.0,3.6850370115338267
2007-09-07,58.56,5809000000.0,10310000000.0,4456000000.0,20730240000.0,3.56864176278189
2007-09-10,58.9,5809000000.0,10310000000.0,4456000000.0,20850600000.0,3.5893613358581513
2007-09-11,61.74,5809000000.0,10310000000.0,4456000000.0,21855960000.0,3.762430710965743
2007-09-12,61.38,5809000000.0,10310000000.0,4456000000.0,21728520000.0,3.740492339473231
2007-09-13,60.18,5809000000.0,10310000000.0,4456000000.0,21303720000.0,3.6673644344981926
2007-09-14,60.24,5809000000.0,10310000000.0,4456000000.0,21324960000.0,3.6710208297469444
2007-09-17,59.71,5809000000.0,10310000000.0,4456000000.0,21137340000.0,3.638722671716302
2007-09-18,61.1,5809000000.0,10310000000.0,4456000000.0,21629400000.0,3.723429161645722
2007-09-19,61.42,5809000000.0,10310000000.0,4456000000.0,21742680000.0,3.7429299363057327
2007-09-20,63.2,5809000000.0,10310000000.0,4456000000.0,22372800000.0,3.85140299535204
2007-09-21,65.2,5809000000.0,10310000000.0,4456000000.0,23080800000.0,3.9732828369771047
2007-09-24,64.33,5809000000.0,10310000000.0,4456000000.0,22772820000.0,3.9202651058702016
2007-09-25,64.11,5809000000.0,10310000000.0,4456000000.0,22694940000.0,3.9068583232914444
2007-09-26,66.15,5809000000.0,10310000000.0,4456000000.0,23417100000.000004,4.031175761749011
2007-09-27,66.42,5809000000.0,10310000000.0,4456000000.0,23512680000.0,4.047629540368394
2007-09-28,65.15,5809000000.0,10310000000.0,4456000000.0,23063100000.000004,3.9702358409364784
2007-10-01,66.19,5809000000.0,10310000000.0,4456000000.0,23497450000.0,4.0450077466001035
2007-10-02,66.27,5809000000.0,10310000000.0,4456000000.0,23525850000.0,4.049896711998623
2007-10-03,66.0,5809000000.0,10310000000.0,4456000000.0,23430000000.0,4.03339645377862
2007-10-04,67.33,5809000000.0,10310000000.0,4456000000.0,23902150000.0,4.114675503529007
2007-10-05,69.2,5809000000.0,10310000000.0,4456000000.0,24566000000.0,4.228955069719401
2007-10-08,66.99,5809000000.0,10310000000.0,4456000000.0,23781450000.0,4.093897400585298
2007-10-09,68.3,5809000000.0,10310000000.0,4456000000.0,24246500000.0,4.173954208986056
2007-10-10,69.83,5809000000.0,10310000000.0,4456000000.0,24789650000.0,4.267455672232742
2007-10-11,69.45,5809000000.0,10310000000.0,4456000000.0,24654750000.0,4.244233086589775
2007-10-12,70.7,5809000000.0,10310000000.0,4456000000.0,25098500000.0,4.3206231709416425
2007-10-15,71.49,5809000000.0,10310000000.0,4456000000.0,25378950000.0,4.368901704252023
2007-10-16,70.35,5809000000.0,10310000000.0,4456000000.0,24974249999.999996,4.299233947323119
2007-10-17,68.58,5809000000.0,10310000000.0,4456000000.0,24345900000.0,4.191065587880875
2007-10-18,69.28,5809000000.0,10310000000.0,4456000000.0,24594400000.0,4.2338440351179205
2007-10-19,62.95,5809000000.0,10310000000.0,4456000000.0,22347250000.0,3.847004647960062
2007-10-22,62.7,5809000000.0,10310000000.0,4456000000.0,22258500000.0,3.8317266310896883
2007-10-23,67.42,5809000000.0,10310000000.0,4456000000.0,23934100000.0,4.120175589602341
2007-10-24,66.25,5809000000.0,10310000000.0,4456000000.0,23518750000.0,4.048674470648993
2007-10-25,66.96,5809000000.0,10310000000.0,4456000000.0,23770799999.999996,4.092064038560853
2007-10-26,65.37,5809000000.0,10310000000.0,4456000000.0,23206350000.0,3.994895851265278
2007-10-29,67.16,5809000000.0,10310000000.0,4456000000.0,23841800000.0,4.104286452057153
2007-10-30,63.2,5809000000.0,10310000000.0,4456000000.0,22436000000.0,3.8622826648304356
2007-10-31,66.04,5809000000.0,10310000000.0,4456000000.0,23444200000.000004,4.03584093647788
2007-11-01,63.44,5809000000.0,10310000000.0,4456000000.0,22521200000.0,3.8769495610259943
2007-11-02,66.72,5809000000.0,10310000000.0,4456000000.0,23685600000.0,4.077397142365295
2007-11-05,66.01,6346000000.0,11345000000.0,4949000000.0,23433550000.0,3.692648912700914
2007-11-06,71.12,6346000000.0,11345000000.0,4949000000.0,25247600000.0,3.97850614560353
2007-11-07,67.68,6346000000.0,11345000000.0,4949000000.0,24026400000.000004,3.7860699653324934
2007-11-08,65.41,6346000000.0,11345000000.0,4949000000.0,23220550000.0,3.6590844626536403
2007-11-09,64.14,6346000000.0,11345000000.0,4949000000.0,22769700000.0,3.588039710053577
2007-11-12,57.77,6346000000.0,11345000000.0,4949000000.0,20508350000.0,3.231697132051686
2007-11-13,58.52,6346000000.0,11345000000.0,4949000000.0,20774600000.0,3.2736526946107785
2007-11-14,59.4,6346000000.0,11345000000.0,4949000000.0,21087000000.0,3.3228805546801135
2007-11-15,56.89,6346000000.0,11345000000.0,4949000000.0,20195950000.0,3.182469271982351
2007-11-16,58.11,6346000000.0,11345000000.0,4949000000.0,20629050000.0,3.2507169870784747
2007-11-19,58.93,6346000000.0,11345000000.0,4949000000.0,20920150000.0,3.2965884021430822
2007-11-20,61.25,6346000000.0,11345000000.0,4949000000.0,21743750000.0,3.4263709423258746
2007-11-21,59.66,6346000000.0,11345000000.0,4949000000.0,21179300000.0,3.3374251497005987
2007-11-23,61.37,6346000000.0,11345000000.0,4949000000.0,21786350000.0,3.4330838323353294
2007-11-26,60.33,6346000000.0,11345000000.0,4949000000.0,21417150000.0,3.374905452253388
2007-11-27,58.26,6346000000.0,11345000000.0,4949000000.0,20682300000.0,3.2591080995902932
2007-11-28,59.84,6346000000.0,11345000000.0,4949000000.0,21243200000.0,3.347494484714781
2007-11-29,62.71,6346000000.0,11345000000.0,4949000000.0,22262050000.0,3.5080444374409074
2007-11-30,61.45,6346000000.0,11345000000.0,4949000000.0,21814750000.0,3.4375590923416324
2007-12-03,63.78,6346000000.0,11345000000.0,4949000000.0,22641900000.0,3.567901040025213
2007-12-04,64.08,6346000000.0,11345000000.0,4949000000.0,22748400000.0,3.5846832650488496
2007-12-05,64.72,6346000000.0,11345000000.0,4949000000.0,22975600000.0,3.6204853450992753
2007-12-06,66.28,6346000000.0,11345000000.0,4949000000.0,23529400000.0,3.707752915222187
2007-12-07,66.29,6346000000.0,11345000000.0,4949000000.0,23532950000.000004,3.7083123227229757
2007-12-10,66.65,6346000000.0,11345000000.0,4949000000.0,23660750000.000004,3.72845099275134
2007-12-11,65.27,6346000000.0,11345000000.0,4949000000.0,23170850000.0,3.6512527576426095
2007-12-12,67.66,6346000000.0,11345000000.0,4949000000.0,24019300000.0,3.784951150330917
2007-12-13,69.12,6346000000.0,11345000000.0,4949000000.0,24537600000.0,3.8666246454459503
2007-12-14,69.77,6346000000.0,11345000000.0,4949000000.0,24768350000.0,3.9029861329971633
2007-12-17,63.74,6346000000.0,11345000000.0,4949000000.0,22627700000.0,3.565663410022061
2007-12-18,62.85,6346000000.0,11345000000.0,4949000000.0,22311750000.0,3.5158761424519382
2007-12-19,62.48,6346000000.0,11345000000.0,4949000000.0,22180400000.0,3.495178064922786
2007-12-20,63.42,6346000000.0,11345000000.0,4949000000.0,22514100000.0,3.5477623699968484
2007-12-21,65.63,6346000000.0,11345000000.0,4949000000.0,23298650000.0,3.671391427670974
2007-12-24,66.74,6346000000.0,11345000000.0,4949000000.0,23692700000.0,3.7334856602584305
2007-12-26,67.6,6346000000.0,11345000000.0,4949000000.0,23997999999.999996,3.781594705326189
2007-12-27,66.5,6346000000.0,11345000000.0,4949000000.0,23607500000.0,3.720059880239521
2007-12-28,67.06,6346000000.0,11345000000.0,4949000000.0,23806300000.0,3.751386700283643
2007-12-31,66.24,6346000000.0,11345000000.0,4949000000.0,23515200000.0,3.7055152852190356
2008-01-02,67.95,6346000000.0,11345000000.0,4949000000.0,24326100000.0,3.8332965647652064
2008-01-03,69.26,6346000000.0,11345000000.0,4949000000.0,24795080000.0,3.90719823510873
2008-01-04,67.01,6346000000.0,11345000000.0,4949000000.0,23989580000.0,3.7802678852820675
2008-01-07,64.86,6346000000.0,11345000000.0,4949000000.0,23219880000.0,3.65897888433659
2008-01-08,64.16,6346000000.0,11345000000.0,4949000000.0,22969280000.0,3.619489442168295
2008-01-09,65.68,6346000000.0,11345000000.0,4949000000.0,23513440000.000004,3.7052379451623074
2008-01-10,65.06,6346000000.0,11345000000.0,4949000000.0,23291480000.0,3.67026158209896
2008-01-11,62.97,6346000000.0,11345000000.0,4949000000.0,22543260000.0,3.5523573904821935
2008-01-14,65.46,6346000000.0,11345000000.0,4949000000.0,23434679999.999996,3.6928269776236995
2008-01-15,61.61,6346000000.0,11345000000.0,4949000000.0,22056380000.0,3.4756350456980774
2008-01-16,57.84,6346000000.0,11345000000.0,4949000000.0,20706720000.0,3.262956192877403
2008-01-17,54.13,6346000000.0,11345000000.0,4949000000.0,19378540000.0,3.0536621493854397
2008-01-18,53.7,6346000000.0,11345000000.0,4949000000.0,19224600000.0,3.0294043491963443
2008-01-22,52.41,6346000000.0,11345000000.0,4949000000.0,18762780000.0,2.9566309486290576
2008-01-23,52.62,6346000000.0,11345000000.0,4949000000.0,18837960000.0,2.968477781279546
2008-01-24,58.41,6346000000.0,11345000000.0,4949000000.0,20910780000.0,3.2951118815001577
2008-01-25,57.32,6346000000.0,11345000000.0,4949000000.0,20520560000.0,3.233621178695241
2008-01-28,58.69,6346000000.0,11345000000.0,4949000000.0,21011020000.0,3.3109076583674755
2008-01-29,57.81,6346000000.0,11345000000.0,4949000000.0,20695980000.0,3.2612637882130477
2008-01-30,57.53,6346000000.0,11345000000.0,4949000000.0,20595740000.0,3.2454680113457295
2008-01-31,54.28,6346000000.0,11345000000.0,4949000000.0,19432240000.0,3.0621241727072173
2008-02-01,56.53,6346000000.0,11345000000.0,4949000000.0,20237740000.0,3.1890545225338798
2008-02-04,58.0,6346000000.0,11345000000.0,4949000000.0,20764000000.0,3.271982351087299
2008-02-05,55.91,6346000000.0,11345000000.0,4949000000.0,20015780000.0,3.1540781594705325
2008-02-06,52.16,6346000000.0,11345000000.0,4949000000.0,18673280000.0,2.942527576426095
2008-02-07,52.93,6346000000.0,11345000000.0,4949000000.0,18948940000.0,2.98596596281122
2008-02-08,51.64,6346000000.0,11345000000.0,4949000000.0,18487120000.0,2.913192562243933
2008-02-11,54.19,6346000000.0,11345000000.0,4949000000.0,19400020000.0,3.0570469587141504
2008-02-12,54.84,6346000000.0,11345000000.0,4949000000.0,19632720000.0,3.0937157264418533
2008-02-13,57.62,6346000000.0,11345000000.0,4949000000.0,20627960000.0,3.2505452253387963
2008-02-14,56.77,6346000000.0,11345000000.0,4949000000.0,20323660000.0,3.2025937598487237
2008-02-15,55.94,6346000000.0,11345000000.0,4949000000.0,20026520000.0,3.155770564134888
2008-02-19,57.85,6346000000.0,11345000000.0,4949000000.0,20710300000.0,3.2635203277655216
2008-02-20,59.26,6346000000.0,11345000000.0,4949000000.0,21215080000.0,3.3430633469902302
2008-02-21,57.52,6346000000.0,11345000000.0,4949000000.0,20592160000.0,3.2449038764576112
2008-02-22,58.48,6346000000.0,11345000000.0,4949000000.0,20935840000.0,3.299060825716987
2008-02-25,59.59,6346000000.0,11345000000.0,4949000000.0,21333220000.0,3.3616797982981406
2008-02-26,60.33,6346000000.0,11345000000.0,4949000000.0,21598140000.0,3.4034257800189094
2008-02-27,58.57,6346000000.0,11345000000.0,4949000000.0,20968060000.0,3.3041380397100535
2008-02-28,59.43,6346000000.0,11345000000.0,4949000000.0,21275940000.0,3.3526536400882447
2008-02-29,56.18,0.0,12009000000.0,5390000000.0,20112440000.0,inf
2008-03-03,55.94,0.0,12009000000.0,5390000000.0,20026520000.0,inf
2008-03-04,55.72,0.0,12009000000.0,5390000000.0,19947760000.0,inf
2008-03-05,57.81,0.0,12009000000.0,5390000000.0,20695980000.0,inf
2008-03-06,56.3,0.0,12009000000.0,5390000000.0,20155400000.0,inf
2008-03-07,54.07,0.0,12009000000.0,5390000000.0,19357060000.0,inf
2008-03-10,52.55,0.0,12009000000.0,5390000000.0,18812900000.0,inf
2008-03-11,55.33,0.0,12009000000.0,5390000000.0,19808140000.0,inf
2008-03-12,54.46,0.0,12009000000.0,5390000000.0,19496680000.0,inf
2008-03-13,55.52,0.0,12009000000.0,5390000000.0,19876160000.0,inf
2008-03-14,54.26,0.0,12009000000.0,5390000000.0,19425080000.0,inf
2008-03-17,50.2,0.0,12009000000.0,5390000000.0,17971600000.0,inf
2008-03-18,52.28,0.0,12009000000.0,5390000000.0,18716240000.0,inf
2008-03-19,47.11,0.0,12009000000.0,5390000000.0,16865380000.0,inf
2008-03-20,46.43,0.0,12009000000.0,5390000000.0,16621940000.0,inf
2008-03-24,48.58,0.0,12009000000.0,5390000000.0,17391640000.0,inf
2008-03-25,50.86,0.0,12009000000.0,5390000000.0,18207880000.0,inf
2008-03-26,51.89,0.0,12009000000.0,5390000000.0,18576620000.0,inf
2008-03-27,50.95,0.0,12009000000.0,5390000000.0,18240100000.0,inf
2008-03-28,51.17,0.0,12009000000.0,5390000000.0,18318860000.0,inf
2008-03-31,52.64,0.0,12009000000.0,5390000000.0,18845120000.0,inf
2008-04-01,54.26,0.0,12009000000.0,5390000000.0,20618800000.0,inf
2008-04-02,56.1,0.0,12009000000.0,5390000000.0,21318000000.0,inf
2008-04-03,58.11,0.0,12009000000.0,5390000000.0,22081800000.0,inf
2008-04-04,59.73,0.0,12009000000.0,5390000000.0,22697400000.0,inf
2008-04-07,59.68,0.0,12009000000.0,5390000000.0,22678400000.0,inf
2008-04-08,61.16,0.0,12009000000.0,5390000000.0,23240800000.0,inf
2008-04-09,62.8,0.0,12009000000.0,5390000000.0,23864000000.0,inf
2008-04-10,63.26,0.0,12009000000.0,5390000000.0,24038800000.0,inf
2008-04-11,60.85,0.0,12009000000.0,5390000000.0,23123000000.0,inf
2008-04-14,62.69,0.0,12009000000.0,5390000000.0,23822200000.0,inf
2008-04-15,63.04,0.0,12009000000.0,5390000000.0,23955200000.0,inf
2008-04-16,65.55,0.0,12009000000.0,5390000000.0,24909000000.0,inf
2008-04-17,64.8,0.0,12009000000.0,5390000000.0,24624000000.0,inf
2008-04-18,66.77,0.0,12009000000.0,5390000000.0,25372600000.0,inf
2008-04-21,68.17,0.0,12009000000.0,5390000000.0,25904600000.0,inf
2008-04-22,67.16,0.0,12009000000.0,5390000000.0,25520800000.0,inf
2008-04-23,66.38,0.0,12009000000.0,5390000000.0,25224400000.0,inf
2008-04-24,65.74,0.0,12009000000.0,5390000000.0,24981199999.999996,inf
2008-04-25,66.0,0.0,12009000000.0,5390000000.0,25080000000.0,inf
2008-04-28,64.36,0.0,12009000000.0,5390000000.0,24456800000.0,inf
2008-04-29,62.03,0.0,12009000000.0,5390000000.0,23571400000.0,inf
2008-04-30,61.72,0.0,12009000000.0,5390000000.0,23453600000.0,inf
2008-05-01,59.29,0.0,12009000000.0,5390000000.0,22530200000.0,inf
2008-05-02,60.6,0.0,12009000000.0,5390000000.0,23028000000.0,inf
2008-05-05,60.17,0.0,12009000000.0,5390000000.0,22864600000.0,inf
2008-05-06,62.26,0.0,12009000000.0,5390000000.0,23658800000.0,inf
2008-05-07,62.11,0.0,12009000000.0,5390000000.0,23601800000.0,inf
2008-05-08,67.75,0.0,12009000000.0,5390000000.0,25745000000.0,inf
2008-05-09,69.8,7132000000.0,13100000000.0,5904000000.0,26524000000.0,3.7190128996074034
2008-05-12,68.58,7132000000.0,13100000000.0,5904000000.0,26060400000.0,3.6540100953449244
2008-05-13,68.76,7132000000.0,13100000000.0,5904000000.0,26128800000.000004,3.6636006730229953
2008-05-14,66.71,7132000000.0,13100000000.0,5904000000.0,25349799999.999996,3.5543746494671895
2008-05-15,68.73,7132000000.0,13100000000.0,5904000000.0,26117400000.0,3.662002243409983
2008-05-16,71.24,7132000000.0,13100000000.0,5904000000.0,27071199999.999996,3.795737521031968
2008-05-19,70.87,7132000000.0,13100000000.0,5904000000.0,26930600000.0,3.7760235558048234
2008-05-20,72.92,7132000000.0,13100000000.0,5904000000.0,27709600000.0,3.8852495793606283
2008-05-21,75.09,7132000000.0,13100000000.0,5904000000.0,28534200000.0,4.00086932136848
2008-05-22,73.9,7132000000.0,13100000000.0,5904000000.0,28082000000.000004,3.9374649467190133
2008-05-23,73.35,7132000000.0,13100000000.0,5904000000.0,27872999999.999996,3.9081604038137963
2008-05-27,72.71,7132000000.0,13100000000.0,5904000000.0,27629799999.999996,3.874060572069545
2008-05-28,74.98,7132000000.0,13100000000.0,5904000000.0,28492400000.0,3.995008412787437
2008-05-29,72.93,7132000000.0,13100000000.0,5904000000.0,27713400000.000004,3.8857823892316325
2008-05-30,75.13,7132000000.0,13100000000.0,5904000000.0,28549400000.0,4.003000560852496
2008-06-02,75.56,7132000000.0,13100000000.0,5904000000.0,28712800000.0,4.0259113853056645
2008-06-03,73.7,7132000000.0,13100000000.0,5904000000.0,28006000000.0,3.9268087492989343
2008-06-04,73.28,7132000000.0,13100000000.0,5904000000.0,27846400000.0,3.9044307347167693
2008-06-05,77.47,7132000000.0,13100000000.0,5904000000.0,29438600000.0,4.1276780706674145
2008-06-06,75.36,7132000000.0,13100000000.0,5904000000.0,28636800000.0,4.015255187885586
2008-06-09,78.05,7132000000.0,13100000000.0,5904000000.0,29659000000.0,4.1585810431856425
2008-06-10,75.28,7132000000.0,13100000000.0,5904000000.0,28606400000.0,4.010992708917555
2008-06-11,75.17,7132000000.0,13100000000.0,5904000000.0,28564600000.0,4.005131800336511
2008-06-12,72.53,7132000000.0,13100000000.0,5904000000.0,27561400000.0,3.864469994391475
2008-06-13,74.99,7132000000.0,13100000000.0,5904000000.0,28496199999.999996,3.9955412226584404
2008-06-16,75.34,7132000000.0,13100000000.0,5904000000.0,28629200000.0,4.014189568143578
2008-06-17,76.53,7132000000.0,13100000000.0,5904000000.0,29081400000.0,4.077593942793046
2008-06-18,76.33,7132000000.0,13100000000.0,5904000000.0,29005400000.0,4.066937745372967
2008-06-19,76.16,7132000000.0,13100000000.0,5904000000.0,28940800000.0,4.0578799775659
2008-06-20,76.19,7132000000.0,13100000000.0,5904000000.0,28952200000.0,4.059478407178912
2008-06-23,82.55,7132000000.0,13100000000.0,5904000000.0,31369000000.0,4.398345485137409
2008-06-24,80.46,7132000000.0,13100000000.0,5904000000.0,30574799999.999996,4.2869882220975875
2008-06-25,81.12,7132000000.0,13100000000.0,5904000000.0,30825600000.0,4.3221536735838475
2008-06-26,80.58,7132000000.0,13100000000.0,5904000000.0,30620400000.0,4.293381940549636
2008-06-27,79.72,7132000000.0,13100000000.0,5904000000.0,30293600000.0,4.247560291643298
2008-06-30,80.0,7132000000.0,13100000000.0,5904000000.0,30400000000.0,4.262478968031408
2008-07-01,81.54,7132000000.0,13100000000.0,5904000000.0,32045220000.000004,4.493160403813797
2008-07-02,77.17,7132000000.0,13100000000.0,5904000000.0,30327810000.0,4.2523569826135725
2008-07-03,76.75,7132000000.0,13100000000.0,5904000000.0,30162750000.0,4.22921340437465
2008-07-07,74.45,7132000000.0,13100000000.0,5904000000.0,29258850000.0,4.102474761637689
2008-07-08,72.34,7132000000.0,13100000000.0,5904000000.0,28429620000.0,3.986205832865956
2008-07-09,70.6,7132000000.0,13100000000.0,5904000000.0,27745799999.999996,3.89032529444756
2008-07-10,73.94,7132000000.0,13100000000.0,5904000000.0,29058420000.0,4.074371845204711
2008-07-11,74.95,7132000000.0,13100000000.0,5904000000.0,29455350000.0,4.130026640493551
2008-07-14,78.98,7132000000.0,13100000000.0,5904000000.0,31039140000.0,4.352094784071789
2008-07-15,74.18,7132000000.0,13100000000.0,5904000000.0,29152740000.000004,4.087596747055525
2008-07-16,71.71,7132000000.0,13100000000.0,5904000000.0,28182029999.999996,3.951490465507571
2008-07-17,68.98,7132000000.0,13100000000.0,5904000000.0,27109140000.0,3.801057206954571
2008-07-18,71.19,7132000000.0,13100000000.0,5904000000.0,27977670000.0,3.922836511497476
2008-07-21,74.54,7132000000.0,13100000000.0,5904000000.0,29294220000.000004,4.107434099831745
2008-07-22,71.69,7132000000.0,13100000000.0,5904000000.0,28174170000.0,3.950388390353337
2008-07-23,68.32,7132000000.0,13100000000.0,5904000000.0,26849759999.999996,3.764688726864834
2008-07-24,65.54,7132000000.0,13100000000.0,5904000000.0,25757220000.000004,3.6115002804262484
2008-07-25,67.39,7132000000.0,13100000000.0,5904000000.0,26484270000.0,3.7134422321929335
2008-07-28,66.83,7132000000.0,13100000000.0,5904000000.0,26264190000.0,3.682584127874369
2008-07-29,67.67,7132000000.0,13100000000.0,5904000000.0,26594310000.0,3.7288712843522154
2008-07-30,74.73,7132000000.0,13100000000.0,5904000000.0,29368890000.0,4.117903813796971
2008-07-31,70.9,7132000000.0,13100000000.0,5904000000.0,27863700000.000004,3.9068564217610775
2008-08-01,71.66,7132000000.0,13100000000.0,5904000000.0,28162380000.0,3.9487352776219855
2008-08-04,65.89,7132000000.0,13100000000.0,5904000000.0,25894770000.0,3.6307865956253504
2008-08-05,65.6,7132000000.0,13100000000.0,5904000000.0,25780799999.999996,3.6148065058889505
2008-08-06,67.94,7132000000.0,13100000000.0,5904000000.0,26700420000.0,3.74374929893438
2008-08-07,66.06,7132000000.0,13100000000.0,5904000000.0,25961580000.0,3.640154234436343
2008-08-08,63.59,11875000000.0,21271000000.0,9303000000.0,24990870000.0,2.1044943157894735
2008-08-11,61.73,11875000000.0,21271000000.0,9303000000.0,24259890000.0,2.042938105263158
2008-08-12,61.99,11875000000.0,21271000000.0,9303000000.0,24362070000.0,2.051542736842105
2008-08-13,65.41,11875000000.0,21271000000.0,9303000000.0,25706130000.0,2.1647267368421055
2008-08-14,63.9,11875000000.0,21271000000.0,9303000000.0,25112700000.0,2.1147536842105263
2008-08-15,61.73,11875000000.0,21271000000.0,9303000000.0,24259890000.0,2.042938105263158
2008-08-18,60.4,11875000000.0,21271000000.0,9303000000.0,23737200000.0,1.9989221052631578
2008-08-19,63.04,11875000000.0,21271000000.0,9303000000.0,24774720000.0,2.0862922105263157
2008-08-20,67.31,11875000000.0,21271000000.0,9303000000.0,26452830000.0,2.2276067368421053
2008-08-21,70.0,11875000000.0,21271000000.0,9303000000.0,27510000000.0,2.3166315789473684
2008-08-22,68.53,11875000000.0,21271000000.0,9303000000.0,26932290000.0,2.2679823157894736
2008-08-25,67.54,11875000000.0,21271000000.0,9303000000.0,26543220000.000004,2.2352185263157898
2008-08-26,67.84,11875000000.0,21271000000.0,9303000000.0,26661120000.0,2.245146947368421
2008-08-27,69.14,11875000000.0,21271000000.0,9303000000.0,27172020000.0,2.288170105263158
2008-08-28,68.46,11875000000.0,21271000000.0,9303000000.0,26904779999.999996,2.265665684210526
2008-08-29,66.48,11875000000.0,21271000000.0,9303000000.0,26126640000.0,2.2001381052631577
2008-09-02,60.23,11875000000.0,21271000000.0,9303000000.0,23670390000.0,1.993296
2008-09-03,57.02,11875000000.0,21271000000.0,9303000000.0,22408860000.0,1.887061894736842
2008-09-04,56.15,11875000000.0,21271000000.0,9303000000.0,22066950000.0,1.8582694736842105
2008-09-05,55.78,11875000000.0,21271000000.0,9303000000.0,21921540000.0,1.8460244210526315
2008-09-08,53.94,11875000000.0,21271000000.0,9303000000.0,21198420000.0,1.7851301052631579
2008-09-09,47.72,11875000000.0,21271000000.0,9303000000.0,18753960000.0,1.579280842105263
2008-09-10,49.96,11875000000.0,21271000000.0,9303000000.0,19634280000.0,1.653413052631579
2008-09-11,50.78,11875000000.0,21271000000.0,9303000000.0,19956540000.0,1.6805507368421053
2008-09-12,52.73,11875000000.0,21271000000.0,9303000000.0,20722890000.0,1.7450854736842105
2008-09-15,45.78,11875000000.0,21271000000.0,9303000000.0,17991540000.0,1.5150770526315789
2008-09-16,49.03,11875000000.0,21271000000.0,9303000000.0,19268790000.0,1.622634947368421
2008-09-17,46.52,11875000000.0,21271000000.0,9303000000.0,18282360000.0,1.5395671578947367
2008-09-18,47.55,11875000000.0,21271000000.0,9303000000.0,18687150000.0,1.5736547368421052
2008-09-19,54.18,11875000000.0,21271000000.0,9303000000.0,21292740000.0,1.793072842105263
2008-09-22,54.12,11875000000.0,21271000000.0,9303000000.0,21269160000.0,1.791087157894737
2008-09-23,49.04,11875000000.0,21271000000.0,9303000000.0,19272720000.0,1.6229658947368422
2008-09-24,49.08,11875000000.0,21271000000.0,9303000000.0,19288440000.0,1.6242896842105263
2008-09-25,50.58,11875000000.0,21271000000.0,9303000000.0,19877940000.0,1.6739317894736843
2008-09-26,49.21,11875000000.0,21271000000.0,9303000000.0,19339530000.0,1.628592
2008-09-29,41.13,11875000000.0,21271000000.0,9303000000.0,16164090000.000002,1.3611865263157896
2008-09-30,45.29,11875000000.0,21271000000.0,9303000000.0,17798970000.0,1.4988606315789474
2008-10-01,42.43,11875000000.0,21271000000.0,9303000000.0,16887140000.0,1.422074947368421
2008-10-02,37.11,11875000000.0,21271000000.0,9303000000.0,14769780000.0,1.243770947368421
2008-10-03,37.2,11875000000.0,21271000000.0,9303000000.0,14805600000.000002,1.2467873684210529
2008-10-06,33.38,11875000000.0,21271000000.0,9303000000.0,13285240000.000002,1.118757052631579
2008-10-07,29.53,11875000000.0,21271000000.0,9303000000.0,11752940000.0,0.9897212631578948
2008-10-08,30.69,11875000000.0,21271000000.0,9303000000.0,12214620000.0,1.0285995789473685
