date,close price,GIS_SHE,GIS_TA,GIS_TL,market cap,PB Ratio
2002-02-19,23.3,,,,,
2002-02-20,23.75,,,,,
2002-02-21,23.14,,,,,
2002-02-22,23.64,,,,,
2002-02-25,23.76,,,,,
2002-02-26,23.88,,,,,
2002-02-27,23.68,,,,,
2002-02-28,23.12,,,,,
2002-03-01,22.97,,,,,
2002-03-04,22.0,,,,,
2002-03-05,22.5,,,,,
2002-03-06,22.72,,,,,
2002-03-07,22.7,,,,,
2002-03-08,23.0,,,,,
2002-03-11,23.14,,,,,
2002-03-12,23.4,,,,,
2002-03-13,23.43,,,,,
2002-03-14,23.68,,,,,
2002-03-15,24.14,,,,,
2002-03-18,24.01,,,,,
2002-03-19,24.0,,,,,
2002-03-20,23.62,,,,,
2002-03-21,24.0,,,,,
2002-03-22,24.15,,,,,
2002-03-25,24.26,,,,,
2002-03-26,24.57,,,,,
2002-03-27,24.44,,,,,
2002-03-28,24.42,,,,,
2002-04-01,24.13,,,,,
2002-04-02,24.14,,,,,
2002-04-03,24.08,,,,,
2002-04-04,24.59,,,,,
2002-04-05,24.59,,,,,
2002-04-08,24.61,,,,,
2002-04-09,24.83,,,,,
2002-04-10,24.92,3547000000.0,16838000000.0,13291000000.0,,
2002-04-11,24.9,3547000000.0,16838000000.0,13291000000.0,,
2002-04-12,25.09,3547000000.0,16838000000.0,13291000000.0,,
2002-04-15,24.58,3547000000.0,16838000000.0,13291000000.0,,
2002-04-16,25.0,3547000000.0,16838000000.0,13291000000.0,,
2002-04-17,24.5,3547000000.0,16838000000.0,13291000000.0,,
2002-04-18,24.65,3547000000.0,16838000000.0,13291000000.0,,
2002-04-19,24.9,3547000000.0,16838000000.0,13291000000.0,,
2002-04-22,24.95,3547000000.0,16838000000.0,13291000000.0,,
2002-04-23,25.01,3547000000.0,16838000000.0,13291000000.0,,
2002-04-24,24.54,3547000000.0,16838000000.0,13291000000.0,,
2002-04-25,22.65,3547000000.0,16838000000.0,13291000000.0,,
2002-04-26,21.47,3547000000.0,16838000000.0,13291000000.0,,
2002-04-29,21.51,3547000000.0,16838000000.0,13291000000.0,,
2002-04-30,22.03,3547000000.0,16838000000.0,13291000000.0,,
2002-05-01,22.28,3547000000.0,16838000000.0,13291000000.0,,
2002-05-02,22.79,3547000000.0,16838000000.0,13291000000.0,,
2002-05-03,22.58,3547000000.0,16838000000.0,13291000000.0,,
2002-05-06,22.32,3547000000.0,16838000000.0,13291000000.0,,
2002-05-07,22.0,3547000000.0,16838000000.0,13291000000.0,,
2002-05-08,22.15,3547000000.0,16838000000.0,13291000000.0,,
2002-05-09,22.21,3547000000.0,16838000000.0,13291000000.0,,
2002-05-10,22.22,3547000000.0,16838000000.0,13291000000.0,,
2002-05-13,22.21,3547000000.0,16838000000.0,13291000000.0,,
2002-05-14,22.3,3547000000.0,16838000000.0,13291000000.0,,
2002-05-15,22.06,3547000000.0,16838000000.0,13291000000.0,,
2002-05-16,22.34,3547000000.0,16838000000.0,13291000000.0,,
2002-05-17,22.25,3547000000.0,16838000000.0,13291000000.0,,
2002-05-20,22.05,3547000000.0,16838000000.0,13291000000.0,,
2002-05-21,22.18,3547000000.0,16838000000.0,13291000000.0,,
2002-05-22,22.62,3547000000.0,16838000000.0,13291000000.0,,
2002-05-23,22.53,3547000000.0,16838000000.0,13291000000.0,,
2002-05-24,22.55,3547000000.0,16838000000.0,13291000000.0,,
2002-05-28,22.33,3547000000.0,16838000000.0,13291000000.0,,
2002-05-29,22.5,3547000000.0,16838000000.0,13291000000.0,,
2002-05-30,22.47,3547000000.0,16838000000.0,13291000000.0,,
2002-05-31,22.75,3547000000.0,16838000000.0,13291000000.0,,
2002-06-03,22.5,3547000000.0,16838000000.0,13291000000.0,,
2002-06-04,22.33,3547000000.0,16838000000.0,13291000000.0,,
2002-06-05,22.59,3547000000.0,16838000000.0,13291000000.0,,
2002-06-06,22.25,3547000000.0,16838000000.0,13291000000.0,,
2002-06-07,22.16,3547000000.0,16838000000.0,13291000000.0,,
2002-06-10,22.05,3547000000.0,16838000000.0,13291000000.0,,
2002-06-11,21.86,3547000000.0,16838000000.0,13291000000.0,,
2002-06-12,21.81,3547000000.0,16838000000.0,13291000000.0,,
2002-06-13,21.74,3547000000.0,16838000000.0,13291000000.0,,
2002-06-14,21.46,3547000000.0,16838000000.0,13291000000.0,,
2002-06-17,21.8,3547000000.0,16838000000.0,13291000000.0,,
2002-06-18,21.9,3547000000.0,16838000000.0,13291000000.0,,
2002-06-19,21.95,3547000000.0,16838000000.0,13291000000.0,,
2002-06-20,21.75,3547000000.0,16838000000.0,13291000000.0,,
2002-06-21,21.64,3547000000.0,16838000000.0,13291000000.0,,
2002-06-24,21.48,3547000000.0,16838000000.0,13291000000.0,,
2002-06-25,21.42,3547000000.0,16838000000.0,13291000000.0,,
2002-06-26,22.18,3547000000.0,16838000000.0,13291000000.0,,
2002-06-27,22.6,3547000000.0,16838000000.0,13291000000.0,,
2002-06-28,22.04,3547000000.0,16838000000.0,13291000000.0,,
2002-07-01,22.03,3547000000.0,16838000000.0,13291000000.0,,
2002-07-02,21.96,3547000000.0,16838000000.0,13291000000.0,,
2002-07-03,21.71,3547000000.0,16838000000.0,13291000000.0,,
2002-07-05,22.13,3547000000.0,16838000000.0,13291000000.0,,
2002-07-08,22.17,3547000000.0,16838000000.0,13291000000.0,,
2002-07-09,21.77,3547000000.0,16838000000.0,13291000000.0,,
2002-07-10,21.67,3547000000.0,16838000000.0,13291000000.0,,
2002-07-11,21.6,3547000000.0,16838000000.0,13291000000.0,,
2002-07-12,21.08,3547000000.0,16838000000.0,13291000000.0,,
2002-07-15,21.68,3547000000.0,16838000000.0,13291000000.0,,
2002-07-16,21.13,3547000000.0,16838000000.0,13291000000.0,,
2002-07-17,21.4,3547000000.0,16838000000.0,13291000000.0,,
2002-07-18,20.12,3547000000.0,16838000000.0,13291000000.0,,
2002-07-19,19.5,3547000000.0,16838000000.0,13291000000.0,,
2002-07-22,19.2,3547000000.0,16838000000.0,13291000000.0,,
2002-07-23,19.26,3547000000.0,16838000000.0,13291000000.0,,
2002-07-24,19.95,3547000000.0,16838000000.0,13291000000.0,,
2002-07-25,19.85,3547000000.0,16838000000.0,13291000000.0,,
2002-07-26,19.92,3547000000.0,16838000000.0,13291000000.0,,
2002-07-29,20.14,3547000000.0,16838000000.0,13291000000.0,,
2002-07-30,20.24,3547000000.0,16838000000.0,13291000000.0,,
2002-07-31,20.73,3547000000.0,16838000000.0,13291000000.0,,
2002-08-01,20.58,3547000000.0,16838000000.0,13291000000.0,,
2002-08-02,20.58,3547000000.0,16838000000.0,13291000000.0,,
2002-08-05,20.52,3547000000.0,16838000000.0,13291000000.0,,
2002-08-06,20.33,3547000000.0,16838000000.0,13291000000.0,,
2002-08-07,20.85,3547000000.0,16838000000.0,13291000000.0,,
2002-08-08,21.37,3547000000.0,16838000000.0,13291000000.0,,
2002-08-09,21.43,3547000000.0,16838000000.0,13291000000.0,,
2002-08-12,21.31,3547000000.0,16838000000.0,13291000000.0,,
2002-08-13,21.18,3547000000.0,16838000000.0,13291000000.0,,
2002-08-14,21.7,3547000000.0,16838000000.0,13291000000.0,,
2002-08-15,21.42,3547000000.0,16838000000.0,13291000000.0,,
2002-08-16,21.2,3547000000.0,16838000000.0,13291000000.0,,
2002-08-19,21.06,3547000000.0,16838000000.0,13291000000.0,,
2002-08-20,20.72,3547000000.0,16838000000.0,13291000000.0,,
2002-08-21,20.71,3547000000.0,16838000000.0,13291000000.0,,
2002-08-22,20.76,3547000000.0,16838000000.0,13291000000.0,,
2002-08-23,20.86,3547000000.0,16838000000.0,13291000000.0,,
2002-08-26,21.13,3547000000.0,16838000000.0,13291000000.0,,
2002-08-27,21.35,3547000000.0,16838000000.0,13291000000.0,,
2002-08-28,21.37,3547000000.0,16838000000.0,13291000000.0,,
2002-08-29,20.8,3547000000.0,16838000000.0,13291000000.0,,
2002-08-30,21.05,3547000000.0,16838000000.0,13291000000.0,,
2002-09-03,20.56,3547000000.0,16838000000.0,13291000000.0,,
2002-09-04,20.69,3547000000.0,16838000000.0,13291000000.0,,
2002-09-05,20.67,3547000000.0,16838000000.0,13291000000.0,,
2002-09-06,20.79,3547000000.0,16838000000.0,13291000000.0,,
2002-09-09,21.07,3547000000.0,16838000000.0,13291000000.0,,
2002-09-10,20.98,3547000000.0,16838000000.0,13291000000.0,,
2002-09-11,21.02,3547000000.0,16838000000.0,13291000000.0,,
2002-09-12,20.78,3547000000.0,16838000000.0,13291000000.0,,
2002-09-13,21.13,3547000000.0,16838000000.0,13291000000.0,,
2002-09-16,21.38,3547000000.0,16838000000.0,13291000000.0,,
2002-09-17,21.1,3547000000.0,16838000000.0,13291000000.0,,
2002-09-18,21.49,3547000000.0,16838000000.0,13291000000.0,,
2002-09-19,21.4,3547000000.0,16838000000.0,13291000000.0,,
2002-09-20,21.82,3547000000.0,16838000000.0,13291000000.0,,
2002-09-23,21.57,3547000000.0,16838000000.0,13291000000.0,,
2002-09-24,22.2,3547000000.0,16838000000.0,13291000000.0,,
2002-09-25,21.87,3547000000.0,16838000000.0,13291000000.0,,
2002-09-26,22.59,3547000000.0,16838000000.0,13291000000.0,,
2002-09-27,22.1,3547000000.0,16838000000.0,13291000000.0,,
2002-09-30,22.21,3547000000.0,16838000000.0,13291000000.0,,
2002-10-01,22.76,3547000000.0,16838000000.0,13291000000.0,,
2002-10-02,22.12,3547000000.0,16838000000.0,13291000000.0,,
2002-10-03,22.57,3547000000.0,16838000000.0,13291000000.0,,
2002-10-04,22.3,3547000000.0,16838000000.0,13291000000.0,,
2002-10-07,21.99,3547000000.0,16838000000.0,13291000000.0,,
2002-10-08,22.11,3547000000.0,16838000000.0,13291000000.0,,
2002-10-09,21.5,3547000000.0,16838000000.0,13291000000.0,,
2002-10-10,21.2,3547000000.0,16838000000.0,13291000000.0,,
2002-10-11,20.75,3547000000.0,16838000000.0,13291000000.0,,
2002-10-14,21.42,3547000000.0,16838000000.0,13291000000.0,,
2002-10-15,21.41,3547000000.0,16838000000.0,13291000000.0,,
2002-10-16,21.33,3547000000.0,16838000000.0,13291000000.0,,
2002-10-17,21.2,3547000000.0,16838000000.0,13291000000.0,,
2002-10-18,20.84,3547000000.0,16838000000.0,13291000000.0,,
2002-10-21,21.92,3547000000.0,16838000000.0,13291000000.0,,
2002-10-22,20.63,3547000000.0,16838000000.0,13291000000.0,,
2002-10-23,20.72,3547000000.0,16838000000.0,13291000000.0,,
2002-10-24,20.5,3547000000.0,16838000000.0,13291000000.0,,
2002-10-25,20.3,3547000000.0,16838000000.0,13291000000.0,,
2002-10-28,20.07,3547000000.0,16838000000.0,13291000000.0,,
2002-10-29,20.47,3547000000.0,16838000000.0,13291000000.0,,
2002-10-30,20.42,3547000000.0,16838000000.0,13291000000.0,,
2002-10-31,20.66,3547000000.0,16838000000.0,13291000000.0,,
2002-11-01,20.88,3547000000.0,16838000000.0,13291000000.0,,
2002-11-04,20.96,3547000000.0,16838000000.0,13291000000.0,,
2002-11-05,21.3,3547000000.0,16838000000.0,13291000000.0,,
2002-11-06,21.16,3547000000.0,16838000000.0,13291000000.0,,
2002-11-07,21.15,3547000000.0,16838000000.0,13291000000.0,,
2002-11-08,20.92,3547000000.0,16838000000.0,13291000000.0,,
2002-11-11,21.23,3547000000.0,16838000000.0,13291000000.0,,
2002-11-12,21.48,3547000000.0,16838000000.0,13291000000.0,,
2002-11-13,21.64,3547000000.0,16838000000.0,13291000000.0,,
2002-11-14,21.99,3547000000.0,16838000000.0,13291000000.0,,
2002-11-15,22.21,3547000000.0,16838000000.0,13291000000.0,,
2002-11-18,21.99,3547000000.0,16838000000.0,13291000000.0,,
2002-11-19,22.51,3547000000.0,16838000000.0,13291000000.0,,
2002-11-20,22.74,3547000000.0,16838000000.0,13291000000.0,,
2002-11-21,22.74,3547000000.0,16838000000.0,13291000000.0,,
2002-11-22,22.98,3547000000.0,16838000000.0,13291000000.0,,
2002-11-25,22.46,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-11-26,22.38,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-11-27,22.3,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-11-29,22.31,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-02,21.92,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-03,21.98,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-04,22.22,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-05,22.1,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-06,22.05,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-09,21.95,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-10,22.17,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-11,21.99,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-12,21.59,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-13,21.75,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-16,22.01,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-17,22.45,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-18,22.99,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-19,23.11,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-20,23.33,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-23,23.48,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-24,23.44,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-26,23.35,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-27,23.18,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-30,23.43,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2002-12-31,23.48,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2003-01-02,23.83,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2003-01-03,23.75,3547000000.0,16838000000.0,13291000000.0,0.0,0.0
2003-01-06,23.76,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-07,23.4,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-08,23.25,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-09,23.5,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-10,23.63,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-13,23.99,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-14,24.0,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-15,23.96,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-16,23.92,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-17,23.78,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-21,23.5,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-22,23.4,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-23,23.29,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-24,23.0,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-27,22.74,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-28,22.88,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-29,22.35,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-30,22.08,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-01-31,22.47,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-03,22.51,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-04,22.27,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-05,22.31,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-06,22.1,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-07,22.21,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-10,22.41,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-11,22.13,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-12,22.05,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-13,22.08,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-14,22.64,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-18,22.58,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-19,22.55,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-20,21.88,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-21,22.03,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-24,21.72,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-25,21.99,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-26,21.8,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-27,21.55,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-02-28,21.43,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-03,21.6,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-04,21.08,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-05,21.15,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-06,20.98,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-07,21.1,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-10,20.92,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-11,21.14,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-12,21.35,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-13,21.67,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-14,21.69,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-17,22.3,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-18,22.44,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-19,22.47,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-20,22.55,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-21,23.36,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-24,23.01,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-25,23.34,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-26,23.17,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-27,23.18,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-28,23.03,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-03-31,22.78,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-04-01,22.88,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-04-02,23.24,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-04-03,22.91,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-04-04,22.92,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-04-07,22.84,3809000000.0,19276000000.0,15168000000.0,0.0,0.0
2003-04-08,22.9,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-09,22.83,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-10,22.67,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-11,22.65,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-14,23.04,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-15,22.8,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-16,22.48,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-17,22.82,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-21,22.7,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-22,22.83,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-23,22.72,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-24,22.56,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-25,22.53,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-28,22.63,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-29,22.65,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-04-30,22.56,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-01,22.4,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-02,22.26,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-05,22.13,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-06,22.29,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-07,22.35,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-08,22.38,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-09,22.76,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-12,22.98,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-13,22.81,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-14,22.86,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-15,22.72,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-16,22.42,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-19,22.46,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-20,22.65,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-21,22.75,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-22,23.14,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-23,23.28,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-27,23.17,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-28,23.06,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-29,23.04,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-05-30,23.39,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-02,23.53,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-03,23.72,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-04,23.78,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-05,23.92,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-06,24.0,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-09,23.83,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-10,23.73,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-11,23.98,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-12,24.11,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-13,24.35,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-16,24.83,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-17,24.73,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-18,24.58,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-19,24.04,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-20,23.75,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-23,24.05,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-24,23.82,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-25,23.9,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-26,23.87,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-27,23.75,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-06-30,23.71,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-01,23.9,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-02,23.8,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-03,23.71,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-07,23.85,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-08,23.55,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-09,23.55,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-10,23.8,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-11,24.32,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-14,24.07,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-15,24.13,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-16,24.06,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-17,23.78,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-18,23.73,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-21,23.34,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-22,23.54,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-23,23.64,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-24,23.38,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-25,23.67,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-28,23.52,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-29,23.08,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-30,23.16,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-07-31,22.93,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-08-01,22.83,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-08-04,22.84,4012000000.0,18562000000.0,14250000000.0,0.0,0.0
2003-08-05,22.7,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-06,22.75,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-07,22.85,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-08,23.07,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-11,23.08,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-12,23.17,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-13,23.16,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-14,23.35,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-15,23.37,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-18,23.25,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-19,23.06,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-20,23.07,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-21,23.15,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-22,23.13,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-25,23.14,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-26,23.14,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-27,23.14,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-28,23.22,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-08-29,23.18,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-09-02,23.39,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-09-03,23.47,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-09-04,23.43,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-09-05,23.32,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-09-08,23.4,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-09-09,23.63,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
2003-09-10,23.51,4175000000.0,18227000000.0,13752000000.0,0.0,0.0
