date,close price,JCI_SHE,JCI_TA,JCI_TL,market cap,PB Ratio
2003-10-31,43.47,26632000000.0,52884000000.0,26251000000.0,96068700000.0,3.6072656954040254
2003-11-03,43.77,26632000000.0,52884000000.0,26251000000.0,96731700000.0,3.632160558726344
2003-11-04,46.85,26632000000.0,52884000000.0,26251000000.0,103538500000.0,3.8877478221688193
2003-11-05,46.22,26632000000.0,52884000000.0,26251000000.0,102146200000.0,3.8354686091919494
2003-11-06,45.97,26632000000.0,52884000000.0,26251000000.0,101593700000.0,3.8147228897566836
2003-11-07,46.43,26632000000.0,52884000000.0,26251000000.0,102610300000.0,3.852895013517573
2003-11-10,45.06,26632000000.0,52884000000.0,26251000000.0,99582600000.0,3.739208471012316
2003-11-11,45.08,26632000000.0,52884000000.0,26251000000.0,99626800000.0,3.7408681285671372
2003-11-12,46.2,26632000000.0,52884000000.0,26251000000.0,102102000000.0,3.833808951637128
2003-11-13,45.87,26632000000.0,52884000000.0,26251000000.0,101372700000.0,3.8064246019825774
2003-11-14,45.49,26632000000.0,52884000000.0,26251000000.0,100532900000.0,3.7748911084409733
2003-11-17,45.08,26632000000.0,52884000000.0,26251000000.0,99626800000.0,3.7408681285671372
2003-11-18,44.85,26632000000.0,52884000000.0,26251000000.0,99118500000.0,3.7217820666866928
2003-11-19,45.45,26632000000.0,52884000000.0,26251000000.0,100444500000.0,3.7715717933313306
2003-11-20,44.95,26632000000.0,52884000000.0,26251000000.0,99339500000.0,3.730080354460799
2003-11-21,44.91,26632000000.0,52884000000.0,26251000000.0,99251100000.0,3.7267610393511563
2003-11-24,45.54,26632000000.0,52884000000.0,26251000000.0,100643400000.0,3.7790402523280267
2003-11-25,47.24,26632000000.0,52884000000.0,26251000000.0,104400400000.0,3.920111144487834
2003-11-26,47.47,26632000000.0,52884000000.0,26251000000.0,104908700000.0,3.939197206368279
2003-11-28,47.78,26632000000.0,52884000000.0,26251000000.0,105593800000.0,3.9649218984680084
2003-12-01,49.01,26632000000.0,52884000000.0,26251000000.0,108312100000.0,4.066990838089517
2003-12-02,49.03,26632000000.0,52884000000.0,26251000000.0,108356300000.0,4.068650495644338
2003-12-03,49.24,26632000000.0,52884000000.0,26251000000.0,108820400000.0,4.086076899969961
2003-12-04,49.76,26632000000.0,52884000000.0,26251000000.0,109969600000.0,4.129227996395314
2003-12-05,49.66,26632000000.0,52884000000.0,26251000000.0,109748600000.0,4.120929708621207
2003-12-08,49.12,26632000000.0,52884000000.0,26251000000.0,108555200000.0,4.076118954641033
2003-12-09,49.95,26632000000.0,52884000000.0,26251000000.0,110389500000.0,4.144994743166116
2003-12-10,50.64,26632000000.0,52884000000.0,26251000000.0,111914400000.0,4.202252928807449
2003-12-11,51.91,26632000000.0,52884000000.0,26251000000.0,114721100000.0,4.307641183538601
2003-12-12,53.03,26632000000.0,52884000000.0,26251000000.0,117196300000.0,4.400582006608591
2003-12-15,52.34,26632000000.0,52884000000.0,26251000000.0,115671400000.0,4.3433238209672576
2003-12-16,52.68,26632000000.0,52884000000.0,26251000000.0,116422800000.0,4.371537999399219
2003-12-17,52.2,26369000000.0,52728000000.0,26359000000.0,115362000000.0,4.374909932117259
2003-12-18,52.57,26369000000.0,52728000000.0,26359000000.0,116179700000.0,4.405919830103531
2003-12-19,52.34,26369000000.0,52728000000.0,26359000000.0,115671400000.0,4.386643407030983
2003-12-22,53.93,26369000000.0,52728000000.0,26359000000.0,119185300000.0,4.519902157836854
2003-12-23,55.26,26369000000.0,52728000000.0,26359000000.0,122124600000.0,4.631370169517236
2003-12-24,54.97,26369000000.0,52728000000.0,26359000000.0,121483700000.0,4.607065114338807
2003-12-26,54.55,26369000000.0,52728000000.0,26359000000.0,120555500000.0,4.571864689597634
2003-12-29,55.9,26369000000.0,52728000000.0,26359000000.0,123539000000.0,4.685008911979977
2003-12-30,55.86,26369000000.0,52728000000.0,26359000000.0,123450600000.0,4.681656490576056
2003-12-31,55.18,26369000000.0,52728000000.0,26359000000.0,121947800000.0,4.624665326709394
2004-01-02,56.22,26369000000.0,52728000000.0,26359000000.0,112728307685.09999,4.275031578182714
2004-01-05,57.97,26369000000.0,52728000000.0,26359000000.0,116237282043.84999,4.408103532323941
2004-01-06,58.3,26369000000.0,52728000000.0,26359000000.0,116898974351.5,4.433197100819144
2004-01-07,57.88,26369000000.0,52728000000.0,26359000000.0,116056820505.40001,4.40125983182525
2004-01-08,57.65,26369000000.0,52728000000.0,26359000000.0,115595641018.25,4.38377037499526
2004-01-09,56.99,26369000000.0,52728000000.0,26359000000.0,114272256402.95,4.333583238004854
2004-01-12,56.95,26369000000.0,52728000000.0,26359000000.0,114192051274.75,4.330541593338769
2004-01-13,56.86,26369000000.0,52728000000.0,26359000000.0,114011589736.3,4.3236978928400776
2004-01-14,56.95,26369000000.0,52728000000.0,26359000000.0,114192051274.75,4.330541593338769
2004-01-15,57.47,26369000000.0,52728000000.0,26359000000.0,115234717941.34999,4.370082973997876
2004-01-16,58.92,26369000000.0,52728000000.0,26359000000.0,118142153838.6,4.480342593143464
2004-01-20,58.51,26369000000.0,52728000000.0,26359000000.0,117320051274.55,4.449165735316091
2004-01-21,59.03,26369000000.0,52728000000.0,26359000000.0,118362717941.15001,4.488707115975198
2004-01-22,58.03,26369000000.0,52728000000.0,26359000000.0,116357589736.15001,4.412665999323069
2004-01-23,57.03,26369000000.0,52728000000.0,26359000000.0,114352461531.15001,4.3366248826709395
2004-01-26,57.69,26369000000.0,52728000000.0,26359000000.0,115675846146.45,4.3868120196613445
2004-01-27,56.86,26369000000.0,52728000000.0,26359000000.0,114011589736.3,4.3236978928400776
2004-01-28,56.11,26369000000.0,52728000000.0,26359000000.0,112507743582.55,4.266667055350981
2004-01-29,55.13,26369000000.0,52728000000.0,26359000000.0,110542717941.65001,4.192146761031894
2004-01-30,55.7,26369000000.0,52728000000.0,26359000000.0,111685641018.5,4.235490197523608
2004-02-02,56.42,26369000000.0,52728000000.0,26359000000.0,113129333326.1,4.290239801513141
2004-02-03,57.88,26369000000.0,52728000000.0,26359000000.0,116056820505.40001,4.40125983182525
2004-02-04,57.05,26369000000.0,52728000000.0,26359000000.0,114392564095.25,4.338145705003982
2004-02-05,57.82,26369000000.0,52728000000.0,26359000000.0,115936512813.1,4.396697364826122
2004-02-06,58.28,26369000000.0,52728000000.0,26359000000.0,116858871787.40001,4.431676278486101
2004-02-09,57.61,26369000000.0,52728000000.0,26359000000.0,115515435890.05,4.380728730329174
2004-02-10,58.61,26369000000.0,52728000000.0,26359000000.0,117520564095.05,4.456769846981304
2004-02-11,59.99,26369000000.0,52728000000.0,26359000000.0,120287641017.95,4.561706587961242
2004-02-12,59.96,26369000000.0,52728000000.0,26359000000.0,120227487171.8,4.559425354461679
2004-02-13,60.21,26369000000.0,52728000000.0,26359000000.0,120728769223.05,4.578435633624711
2004-02-17,60.9,27841000000.0,54303000000.0,26462000000.0,122112307684.5,4.3860604031643975
2004-02-18,59.96,27841000000.0,54303000000.0,26462000000.0,120227487171.8,4.318360948665637
2004-02-19,58.72,27841000000.0,54303000000.0,26462000000.0,117741128197.59999,4.229055285284293
2004-02-20,58.28,27841000000.0,54303000000.0,26462000000.0,116858871787.40001,4.197366178923171
2004-02-23,57.74,27841000000.0,54303000000.0,26462000000.0,115776102556.7,4.158475002934521
2004-02-24,58.28,27841000000.0,54303000000.0,26462000000.0,116858871787.40001,4.197366178923171
2004-02-25,58.59,27841000000.0,54303000000.0,26462000000.0,117480461530.95001,4.2196925947685076
2004-02-26,59.13,27841000000.0,54303000000.0,26462000000.0,118563230761.65001,4.258583770757157
2004-02-27,59.49,27841000000.0,54303000000.0,26462000000.0,119285076915.45,4.284511221416256
2004-03-01,60.61,27841000000.0,54303000000.0,26462000000.0,121530820505.05,4.365174401244568
2004-03-02,61.23,27841000000.0,54303000000.0,26462000000.0,122773999992.15,4.409827232935239
2004-03-03,61.63,27841000000.0,54303000000.0,26462000000.0,123576051274.15001,4.438635511445351
2004-03-04,62.59,27841000000.0,54303000000.0,26462000000.0,125500974350.95001,4.507775379869617
2004-03-05,62.38,27841000000.0,54303000000.0,26462000000.0,125079897427.90001,4.492651033651809
2004-03-08,60.55,27841000000.0,54303000000.0,26462000000.0,121410512812.75,4.360853159468051
2004-03-09,60.34,27841000000.0,54303000000.0,26462000000.0,120989435889.70001,4.3457288132502425
2004-03-10,58.86,27841000000.0,54303000000.0,26462000000.0,118021846146.3,4.239138182762832
2004-03-11,57.94,27841000000.0,54303000000.0,26462000000.0,116177128197.7,4.172879142189577
2004-03-12,59.34,27841000000.0,54303000000.0,26462000000.0,118984307684.70001,4.273708116974966
2004-03-15,57.76,27841000000.0,54303000000.0,26462000000.0,115816205120.8,4.159915416860026
2004-03-16,58.07,27841000000.0,54303000000.0,26462000000.0,116437794864.35,4.182241832705363
2004-03-17,59.3,27841000000.0,54303000000.0,26462000000.0,118904102556.5,4.270827289123954
2004-03-18,59.36,27841000000.0,54303000000.0,26462000000.0,119024410248.8,4.275148530900471
2004-03-19,58.19,27841000000.0,54303000000.0,26462000000.0,116678410248.95,4.190884316258396
2004-03-22,56.53,27841000000.0,54303000000.0,26462000000.0,113349897428.65001,4.071329960441435
2004-03-23,56.65,27841000000.0,54303000000.0,26462000000.0,113590512813.25,4.0799724439944685
2004-03-24,55.9,27841000000.0,54303000000.0,26462000000.0,112086666659.5,4.02595692178801
2004-03-25,58.05,27841000000.0,54303000000.0,26462000000.0,116397692300.25,4.180801418779857
2004-03-26,57.09,27841000000.0,54303000000.0,26462000000.0,114472769223.45001,4.111661550355591
2004-03-29,58.38,27841000000.0,54303000000.0,26462000000.0,117059384607.90001,4.204568248550699
2004-03-30,59.44,27841000000.0,54303000000.0,26462000000.0,119184820505.2,4.280910186602493
2004-03-31,59.65,27841000000.0,54303000000.0,26462000000.0,119605897428.25,4.296034532820301
2004-04-01,59.9,27841000000.0,54303000000.0,26462000000.0,120060434777.4,4.312360718989979
2004-04-02,60.84,27841000000.0,54303000000.0,26462000000.0,121944521733.84001,4.380033825431558
2004-04-05,61.48,27841000000.0,54303000000.0,26462000000.0,123227304342.48,4.4261091319449735
2004-04-06,60.76,27841000000.0,54303000000.0,26462000000.0,121784173907.76,4.374274412117381
2004-04-07,59.57,27841000000.0,54303000000.0,26462000000.0,119398999994.82,4.288603139068999
2004-04-08,59.74,27841000000.0,54303000000.0,26462000000.0,119739739125.24,4.300841892361625
2004-04-12,60.61,27841000000.0,54303000000.0,26462000000.0,121483521733.86,4.3634755121532995
2004-04-13,59.21,27841000000.0,54303000000.0,26462000000.0,118677434777.46,4.262685779155203
2004-04-14,59.24,27841000000.0,54303000000.0,26462000000.0,118737565212.24,4.26484555914802
2004-04-15,59.03,27841000000.0,54303000000.0,26462000000.0,118316652168.78,4.249727099198305
2004-04-16,59.67,27841000000.0,54303000000.0,26462000000.0,119599434777.42,4.29580240571172
2004-04-19,59.92,27841000000.0,54303000000.0,26462000000.0,120100521733.92,4.313800572318523
2004-04-20,58.65,27841000000.0,54303000000.0,26462000000.0,117554999994.9,4.222369885955964
2004-04-21,59.67,27841000000.0,54303000000.0,26462000000.0,119599434777.42,4.29580240571172
2004-04-22,61.21,27841000000.0,54303000000.0,26462000000.0,122686130429.46,4.406671112009627
2004-04-23,61.57,27841000000.0,54303000000.0,26462000000.0,123407695646.82,4.432588471923423
2004-04-26,60.32,27841000000.0,54303000000.0,26462000000.0,120902260864.32,4.342597638889408
2004-04-27,60.55,27841000000.0,54303000000.0,26462000000.0,121363260864.29999,4.359155952167666
2004-04-28,58.78,27841000000.0,54303000000.0,26462000000.0,117815565212.28,4.231728932591501
2004-04-29,57.92,27841000000.0,54303000000.0,26462000000.0,116091826081.92,4.1698152394641
2004-04-30,57.15,27841000000.0,54303000000.0,26462000000.0,114548478255.9,4.114380886315146
2004-05-03,58.26,27841000000.0,54303000000.0,26462000000.0,116773304342.76,4.194292746049351
2004-05-04,60.53,27841000000.0,54303000000.0,26462000000.0,121323173907.78,4.357716098839122
2004-05-05,60.8,27841000000.0,54303000000.0,26462000000.0,121864347820.79999,4.3771541187744685
2004-05-06,59.96,27841000000.0,54303000000.0,26462000000.0,120180695646.96,4.316680278975611
2004-05-07,58.67,27841000000.0,54303000000.0,26462000000.0,117595086951.42,4.223809739284508
2004-05-10,57.36,27841000000.0,54303000000.0,26462000000.0,114969391299.36,4.129499346264861
2004-05-11,57.03,27841000000.0,54303000000.0,26462000000.0,114307956516.78,4.105741766343881
2004-05-12,57.86,27841000000.0,54303000000.0,26462000000.0,115971565212.36,4.165495679478467
2004-05-13,57.78,27841000000.0,54303000000.0,26462000000.0,115811217386.28,4.15973626616429
2004-05-14,58.96,28720000000.0,55516000000.0,26795000000.0,118176347820.96,4.114775341955432
2004-05-17,58.32,28720000000.0,55516000000.0,26795000000.0,116893565212.32,4.0701102093426185
2004-05-18,59.26,28720000000.0,55516000000.0,26795000000.0,118777652168.76,4.135712122867687
2004-05-19,59.86,28720000000.0,55516000000.0,26795000000.0,119980260864.36,4.1775856846922
2004-05-20,60.38,28720000000.0,55516000000.0,26795000000.0,121022521733.88,4.213876104940112
2004-05-21,61.23,28720000000.0,55516000000.0,26795000000.0,122726217385.98,4.273196984191504
2004-05-24,61.38,28720000000.0,55516000000.0,26795000000.0,123026869559.88,4.283665374647632
2004-05-25,62.38,28720000000.0,55516000000.0,26795000000.0,125031217385.88,4.353454644355153
2004-05-26,62.36,28720000000.0,55516000000.0,26795000000.0,124991130429.36,4.352058858961003
2004-05-27,64.44,28720000000.0,55516000000.0,26795000000.0,129160173907.44,4.497220539952647
2004-05-28,64.11,28720000000.0,55516000000.0,26795000000.0,128498739124.86,4.474190080949164
2004-06-01,64.09,28720000000.0,55516000000.0,26795000000.0,128458652168.34001,4.472794295555015
2004-06-02,64.57,28720000000.0,55516000000.0,26795000000.0,129420739124.81999,4.506293145014624
2004-06-03,64.17,28720000000.0,55516000000.0,26795000000.0,128618999994.42,4.478377437131615
2004-06-04,64.75,28720000000.0,55516000000.0,26795000000.0,129781521733.5,4.518855213561977
2004-06-07,66.5,28720000000.0,55516000000.0,26795000000.0,133289130429.0,4.640986435550139
2004-06-08,66.52,28720000000.0,55516000000.0,26795000000.0,133329217385.51999,4.642382220944289
2004-06-09,65.27,28720000000.0,55516000000.0,26795000000.0,130823782603.01999,4.555145633809889
2004-06-10,65.96,28720000000.0,55516000000.0,26795000000.0,132206782602.95999,4.603300229908077
2004-06-14,65.29,28720000000.0,55516000000.0,26795000000.0,130863869559.54001,4.55654141920404
2004-06-15,66.09,28720000000.0,55516000000.0,26795000000.0,132467347820.34001,4.612372834970056
2004-06-16,65.79,28720000000.0,55516000000.0,26795000000.0,131866043472.54001,4.5914360540578
2004-06-17,65.46,28720000000.0,55516000000.0,26795000000.0,131204608689.95999,4.568405595054317
2004-06-18,66.44,28720000000.0,55516000000.0,26795000000.0,133168869559.44,4.636799079367688
2004-06-21,66.69,28720000000.0,55516000000.0,26795000000.0,133669956515.94,4.654246396794568
2004-06-22,67.71,28720000000.0,55516000000.0,26795000000.0,135714391298.45999,4.725431451896239
2004-06-23,68.9,28720000000.0,55516000000.0,26795000000.0,138099565211.40002,4.80848068284819
2004-06-24,68.36,28720000000.0,55516000000.0,26795000000.0,137017217385.36,4.770794477206128
2004-06-25,67.56,28720000000.0,55516000000.0,26795000000.0,135413739124.56,4.714963061440112
2004-06-28,67.31,28720000000.0,55516000000.0,26795000000.0,134912652168.06,4.697515744013231
2004-06-29,68.73,28720000000.0,55516000000.0,26795000000.0,137758826080.98,4.796616506997911
2004-06-30,69.0,28720000000.0,55516000000.0,26795000000.0,138299999994.0,4.815459609818942
2004-07-01,68.08,28720000000.0,55516000000.0,26795000000.0,130668213310.64,4.549728875718663
2004-07-02,67.52,28720000000.0,55516000000.0,26795000000.0,129593386644.15999,4.512304548891365
2004-07-06,66.92,28720000000.0,55516000000.0,26795000000.0,128441786644.36,4.472207055862117
2004-07-07,66.46,28720000000.0,55516000000.0,26795000000.0,127558893311.18,4.441465644539694
2004-07-08,66.17,28720000000.0,55516000000.0,26795000000.0,127002286644.61,4.422085189575557
2004-07-09,67.46,28720000000.0,55516000000.0,26795000000.0,129478226644.18,4.50829479958844
2004-07-12,67.46,28720000000.0,55516000000.0,26795000000.0,129478226644.18,4.50829479958844
2004-07-13,67.58,28720000000.0,55516000000.0,26795000000.0,129708546644.14,4.51631429819429
2004-07-14,66.25,28720000000.0,55516000000.0,26795000000.0,127155833311.25,4.427431521979456
2004-07-15,65.75,28720000000.0,55516000000.0,26795000000.0,126196166644.75,4.394016944455084
2004-07-16,65.9,28720000000.0,55516000000.0,26795000000.0,126484066644.70001,4.404041317712396
2004-07-19,65.75,28720000000.0,55516000000.0,26795000000.0,126196166644.75,4.394016944455084
2004-07-20,66.56,28720000000.0,55516000000.0,26795000000.0,127750826644.48001,4.448148560044569
2004-07-21,65.29,28720000000.0,55516000000.0,26795000000.0,125313273311.57,4.3632755331326605
2004-07-22,64.32,28720000000.0,55516000000.0,26795000000.0,123451519978.55998,4.298451252735376
2004-07-23,63.71,28720000000.0,55516000000.0,26795000000.0,122280726645.43001,4.257685468155641
2004-07-26,63.48,28720000000.0,55516000000.0,26795000000.0,121839279978.84,4.242314762494429
2004-07-27,64.92,28720000000.0,55516000000.0,26795000000.0,124603119978.36,4.338548745764624
2004-07-28,64.57,28720000000.0,55516000000.0,26795000000.0,123931353311.80998,4.315158541497562
2004-07-29,64.42,28720000000.0,55516000000.0,26795000000.0,123643453311.86,4.305134168240251
2004-07-30,64.54,28720000000.0,55516000000.0,26795000000.0,123873773311.82,4.313153666846101
2004-08-02,65.04,28720000000.0,55516000000.0,26795000000.0,124833439978.32,4.346568244370474
2004-08-03,65.4,28720000000.0,55516000000.0,26795000000.0,125524399978.20001,4.3706267401880226
2004-08-04,65.46,28720000000.0,55516000000.0,26795000000.0,125639559978.18,4.374636489490947
2004-08-05,64.54,28720000000.0,55516000000.0,26795000000.0,123873773311.82,4.313153666846101
2004-08-06,62.92,28720000000.0,55516000000.0,26795000000.0,120764453312.36,4.204890435667131
2004-08-09,63.0,28720000000.0,55516000000.0,26795000000.0,120917999979.0,4.210236768071031
2004-08-10,64.84,28720000000.0,55516000000.0,26795000000.0,124449573311.72,4.333202413360724
2004-08-11,64.23,28720000000.0,55516000000.0,26795000000.0,123278779978.59001,4.292436628780989
2004-08-12,62.71,29599000000.0,56774000000.0,27174000000.0,120361393312.43001,4.066400665982973
2004-08-13,62.42,29599000000.0,56774000000.0,27174000000.0,119804786645.86,4.047595751405791
2004-08-16,64.25,29599000000.0,56774000000.0,27174000000.0,123317166645.25,4.16626124684111
2004-08-17,63.52,29599000000.0,56774000000.0,27174000000.0,121916053312.16,4.118924737733032
2004-08-18,64.57,29599000000.0,56774000000.0,27174000000.0,123931353311.80998,4.187011497409033
2004-08-19,64.3,29599000000.0,56774000000.0,27174000000.0,123413133311.9,4.169503473492347
2004-08-20,65.15,29599000000.0,56774000000.0,27174000000.0,125044566644.95001,4.224621326563398
2004-08-23,65.15,29599000000.0,56774000000.0,27174000000.0,125044566644.95001,4.224621326563398
2004-08-24,65.11,29599000000.0,56774000000.0,27174000000.0,124967793311.63,4.222027545242407
2004-08-25,66.27,29599000000.0,56774000000.0,27174000000.0,127194219977.90999,4.297247203551133
2004-08-26,66.54,29599000000.0,56774000000.0,27174000000.0,127712439977.82,4.3147552274678205
2004-08-27,66.29,29599000000.0,56774000000.0,27174000000.0,127232606644.57,4.298544094211629
2004-08-30,65.38,29599000000.0,56774000000.0,27174000000.0,125486013311.54,4.239535569159093
2004-08-31,65.21,29599000000.0,56774000000.0,27174000000.0,125159726644.93,4.228511998544883
2004-09-01,65.48,29599000000.0,56774000000.0,27174000000.0,125677946644.84001,4.24602002246157
2004-09-02,66.21,29599000000.0,56774000000.0,27174000000.0,127079059977.93,4.293356531569647
2004-09-03,65.71,29599000000.0,56774000000.0,27174000000.0,126119393311.43,4.260934265057265
2004-09-07,64.75,29599000000.0,56774000000.0,27174000000.0,124276833311.75,4.198683513353492
2004-09-08,64.27,29599000000.0,56774000000.0,27174000000.0,123355553311.90999,4.167558137501604
2004-09-09,63.98,29599000000.0,56774000000.0,27174000000.0,122798946645.34,4.148753222924423
2004-09-10,63.5,29599000000.0,56774000000.0,27174000000.0,121877666645.5,4.117627847072536
2004-09-13,63.9,29599000000.0,56774000000.0,27174000000.0,122645399978.7,4.143565660282442
2004-09-14,64.86,29599000000.0,56774000000.0,27174000000.0,124487959978.38,4.205816411986216
2004-09-15,63.8,29599000000.0,56774000000.0,27174000000.0,122453466645.4,4.137081206979965
2004-09-16,63.94,29599000000.0,56774000000.0,27174000000.0,122722173312.01999,4.146159441603432
2004-09-17,63.92,29599000000.0,56774000000.0,27174000000.0,122683786645.36,4.144862550942937
2004-09-20,64.92,29599000000.0,56774000000.0,27174000000.0,124603119978.36,4.209707083967702
2004-09-21,64.75,29599000000.0,56774000000.0,27174000000.0,124276833311.75,4.198683513353492
2004-09-22,63.17,29599000000.0,56774000000.0,27174000000.0,121244286645.61,4.096229151174364
2004-09-23,62.73,29599000000.0,56774000000.0,27174000000.0,120399779979.09,4.067697556643467
2004-09-24,62.9,29599000000.0,56774000000.0,27174000000.0,120726066645.7,4.078721127257677
2004-09-27,61.75,29599000000.0,56774000000.0,27174000000.0,118518833312.75,4.004149914279199
2004-09-28,62.25,29599000000.0,56774000000.0,27174000000.0,119478499979.25,4.03657218079158
2004-09-29,63.27,29599000000.0,56774000000.0,27174000000.0,121436219978.91,4.102713604476841
2004-09-30,63.84,29599000000.0,56774000000.0,27174000000.0,122530239978.72,4.139674988300956
2004-10-01,65.52,29599000000.0,56774000000.0,27174000000.0,125550486472.31999,4.241713790071286
2004-10-04,65.67,29599000000.0,56774000000.0,27174000000.0,125837918904.72,4.251424673290314
2004-10-05,64.88,29599000000.0,56774000000.0,27174000000.0,124324108094.07999,4.200280688336767
2004-10-06,65.07,29599000000.0,56774000000.0,27174000000.0,124688189175.11998,4.212581140414202
2004-10-07,64.17,29599000000.0,56774000000.0,27174000000.0,122963594580.72,4.154315841100037
2004-10-08,63.8,29599000000.0,56774000000.0,27174000000.0,122254594580.79999,4.130362329159769
2004-10-11,63.84,29599000000.0,56774000000.0,27174000000.0,122331243229.44,4.1329518980181765
2004-10-12,64.11,29599000000.0,56774000000.0,27174000000.0,122848621607.76,4.150431487812426
2004-10-13,63.13,29599000000.0,56774000000.0,27174000000.0,120970729716.08,4.086987050781445
2004-10-14,63.09,29599000000.0,56774000000.0,27174000000.0,120894081067.44,4.084397481923038
2004-10-15,63.55,29599000000.0,56774000000.0,27174000000.0,121775540526.79999,4.114177523794722
2004-10-18,62.88,29599000000.0,56774000000.0,27174000000.0,120491675662.08,4.0708022454164
2004-10-19,62.55,29599000000.0,56774000000.0,27174000000.0,119859324310.79999,4.049438302334538
2004-10-20,62.0,29599000000.0,56774000000.0,27174000000.0,118805405392.0,4.013831730531437
2004-10-21,62.96,29599000000.0,56774000000.0,27174000000.0,120644972959.36,4.075981383133214
2004-10-22,62.32,29599000000.0,56774000000.0,27174000000.0,119418594581.12,4.0345482813986955
2004-10-25,62.73,29599000000.0,56774000000.0,27174000000.0,120204243229.68,4.061091362197371
2004-10-26,63.73,29599000000.0,56774000000.0,27174000000.0,122120459445.68,4.125830583657556
2004-10-27,65.09,29599000000.0,56774000000.0,27174000000.0,124726513499.44,4.213875924843407
2004-10-28,64.65,29599000000.0,56774000000.0,27174000000.0,123883378364.40001,4.185390667400926
2004-10-29,64.86,29599000000.0,56774000000.0,27174000000.0,124285783769.76,4.198985903907564
2004-11-01,66.0,29599000000.0,56774000000.0,27174000000.0,126470270256.0,4.272788616372175
2004-11-02,68.13,29599000000.0,56774000000.0,27174000000.0,130551810796.07999,4.410683158082367
2004-11-03,68.17,29599000000.0,56774000000.0,27174000000.0,130628459444.72,4.413272726940775
2004-11-04,69.17,29599000000.0,56774000000.0,27174000000.0,132544675660.72,4.47801194840096
2004-11-05,69.44,29599000000.0,56774000000.0,27174000000.0,133062054039.04,4.495491538195209
2004-11-08,69.19,29599000000.0,56774000000.0,27174000000.0,132582999985.04,4.479306732830163
2004-11-09,70.19,29599000000.0,56774000000.0,27174000000.0,134499216201.04,4.544045954290348
2004-11-10,69.81,29599000000.0,56774000000.0,27174000000.0,133771054038.96,4.519445050135478
2004-11-11,70.98,29599000000.0,56774000000.0,27174000000.0,136013027011.68001,4.595189939243894
2004-11-12,71.77,29599000000.0,56774000000.0,27174000000.0,137526837822.32,4.64633392419744
2004-11-15,70.73,29599000000.0,56774000000.0,27174000000.0,135533972957.68001,4.579005133878847
2004-11-16,69.88,29599000000.0,56774000000.0,27174000000.0,133905189174.07999,4.52397679563769
2004-11-17,71.15,29599000000.0,56774000000.0,27174000000.0,136338783768.40001,4.6061956068921255
2004-11-18,71.1,29599000000.0,56774000000.0,27174000000.0,136242972957.59999,4.602958645819116
2004-11-19,70.19,29599000000.0,56774000000.0,27174000000.0,134499216201.04,4.544045954290348
2004-11-22,70.77,29599000000.0,56774000000.0,27174000000.0,135610621606.31999,4.581594702737254
2004-11-23,70.35,29599000000.0,56774000000.0,27174000000.0,134805810795.59999,4.554404229723977
2004-11-24,70.46,29599000000.0,56774000000.0,27174000000.0,135016594579.35999,4.5615255440845965
2004-11-26,70.5,29599000000.0,56774000000.0,27174000000.0,135093243228.0,4.564115112943004
2004-11-29,69.67,29599000000.0,56774000000.0,27174000000.0,133502783768.72,4.510381559131051
2004-11-30,70.73,29599000000.0,56774000000.0,27174000000.0,135533972957.68001,4.579005133878847
2004-12-01,71.52,29599000000.0,56774000000.0,27174000000.0,137047783768.31999,4.630149118832393
2004-12-02,71.54,29599000000.0,56774000000.0,27174000000.0,137086108092.64001,4.631443903261597
2004-12-03,71.79,29599000000.0,56774000000.0,27174000000.0,137565162146.64,4.647628708626644
2004-12-06,71.31,29599000000.0,56774000000.0,27174000000.0,136645378362.96,4.616553882325754
2004-12-07,70.0,29599000000.0,56774000000.0,27174000000.0,134135135120.0,4.531745502212913
2004-12-08,70.96,29599000000.0,56774000000.0,27174000000.0,135974702687.35999,4.593895154814689
2004-12-09,71.62,29599000000.0,56774000000.0,27174000000.0,137239405389.92001,4.636623040978412
2004-12-10,71.44,29599000000.0,56774000000.0,27174000000.0,136894486471.04,4.624969981115578
2004-12-13,71.67,29599000000.0,56774000000.0,27174000000.0,137335216200.72,4.639860002051421
2004-12-14,72.75,30292000000.0,57755000000.0,27463000000.0,139404729714.0,4.602031219926053
2004-12-15,71.77,30292000000.0,57755000000.0,27463000000.0,137526837822.32,4.540038222049386
2004-12-16,72.0,30292000000.0,57755000000.0,27463000000.0,137967567552.0,4.5545875991020734
2004-12-17,72.56,30292000000.0,57755000000.0,27463000000.0,139040648632.96,4.590012169317311
2004-12-20,72.58,30292000000.0,57755000000.0,27463000000.0,139078972957.28,4.591277332539284
2004-12-21,74.12,30292000000.0,57755000000.0,27463000000.0,142029945929.92,4.68869490063119
2004-12-22,74.73,30292000000.0,57755000000.0,27463000000.0,143198837821.68,4.72728237890136
2004-12-23,74.98,30292000000.0,57755000000.0,27463000000.0,143677891875.68,4.74309691917602
2004-12-27,74.98,30292000000.0,57755000000.0,27463000000.0,143677891875.68,4.74309691917602
2004-12-28,75.46,30292000000.0,57755000000.0,27463000000.0,144597675659.36,4.773460836503367
2004-12-29,75.52,30292000000.0,57755000000.0,27463000000.0,144712648632.32,4.777256326169286
2004-12-30,74.87,30292000000.0,57755000000.0,27463000000.0,143467108091.92,4.73613852145517
2004-12-31,74.41,30292000000.0,57755000000.0,27463000000.0,142585648632.56,4.707039767349795
