date,close price,BSX_SHE,BSX_TA,BSX_TL,market cap,PB Ratio
2006-10-18,15.14,14886000000.0,30611000000.0,30611000000.0,19046227751.38,1.2794725078180842
2006-10-19,16.02,14886000000.0,30611000000.0,30611000000.0,20153274014.34,1.353840790967352
2006-10-20,16.24,14886000000.0,30611000000.0,30611000000.0,20430035580.079998,1.3724328617546686
2006-10-23,16.14,14886000000.0,30611000000.0,30611000000.0,20304234868.38,1.3639819204877066
2006-10-24,15.72,14886000000.0,30611000000.0,30611000000.0,19775871879.24,1.3284879671664653
2006-10-25,15.73,14886000000.0,30611000000.0,30611000000.0,19788451950.41,1.3293330612931613
2006-10-26,16.05,14886000000.0,30611000000.0,30611000000.0,20191014227.850002,1.3563760733474406
2006-10-27,16.05,14886000000.0,30611000000.0,30611000000.0,20191014227.850002,1.3563760733474406
2006-10-30,15.85,14886000000.0,30611000000.0,30611000000.0,19939412804.45,1.3394741908135162
2006-10-31,15.91,14886000000.0,30611000000.0,30611000000.0,20014893231.47,1.3445447555736936
2006-11-01,15.97,14886000000.0,30611000000.0,30611000000.0,20090373658.49,1.3496153203338708
2006-11-02,16.02,14886000000.0,30611000000.0,30611000000.0,20153274014.34,1.353840790967352
2006-11-03,16.4,14886000000.0,30611000000.0,30611000000.0,20631316718.8,1.3859543677818082
2006-11-06,16.89,14886000000.0,30611000000.0,30611000000.0,21247740206.13,1.4273639799899236
2006-11-07,16.64,14886000000.0,30611000000.0,30611000000.0,20933238426.88,1.406236626822518
2006-11-08,16.31,14886000000.0,30611000000.0,30611000000.0,20518096078.269997,1.3783485206415422
2006-11-09,16.06,15016000000.0,30752000000.0,30752000000.0,20203594299.019997,1.3454711174094298
2006-11-10,16.06,15016000000.0,30752000000.0,30752000000.0,20203594299.019997,1.3454711174094298
2006-11-13,15.86,15016000000.0,30752000000.0,30752000000.0,19951992875.62,1.3287155617754394
2006-11-14,15.94,15016000000.0,30752000000.0,30752000000.0,20052633444.98,1.3354177840290358
2006-11-15,16.0,15016000000.0,30752000000.0,30752000000.0,20128113872.0,1.3404444507192328
2006-11-16,16.3,15016000000.0,30752000000.0,30752000000.0,20505516007.100002,1.3655777841702186
2006-11-17,16.23,15016000000.0,30752000000.0,30752000000.0,20417455508.91,1.3597133396983219
2006-11-20,16.17,15016000000.0,30752000000.0,30752000000.0,20341975081.890003,1.3546866730081248
2006-11-21,16.56,15016000000.0,30752000000.0,30752000000.0,20832597857.519997,1.3873600064944058
2006-11-22,16.53,15016000000.0,30752000000.0,30752000000.0,20794857644.010002,1.3848466731493076
2006-11-24,16.49,15016000000.0,30752000000.0,30752000000.0,20744537359.329998,1.3814955620225091
2006-11-27,15.95,15016000000.0,30752000000.0,30752000000.0,20065213516.149998,1.336255561810735
2006-11-28,16.07,15016000000.0,30752000000.0,30752000000.0,20216174370.19,1.3463088951911293
2006-11-29,15.85,15016000000.0,30752000000.0,30752000000.0,19939412804.45,1.3278777839937401
2006-11-30,15.85,15016000000.0,30752000000.0,30752000000.0,19939412804.45,1.3278777839937401
2006-12-01,15.76,15016000000.0,30752000000.0,30752000000.0,19826192163.92,1.3203377839584443
2006-12-04,15.94,15016000000.0,30752000000.0,30752000000.0,20052633444.98,1.3354177840290358
2006-12-05,16.56,15016000000.0,30752000000.0,30752000000.0,20832597857.519997,1.3873600064944058
2006-12-06,16.99,15016000000.0,30752000000.0,30752000000.0,21373540917.829998,1.4233844511074851
2006-12-07,16.94,15016000000.0,30752000000.0,30752000000.0,21310640561.980003,1.419195562198988
2006-12-08,16.71,15016000000.0,30752000000.0,30752000000.0,21021298925.07,1.3999266732198987
2006-12-11,16.64,15016000000.0,30752000000.0,30752000000.0,20933238426.88,1.3940622287480022
2006-12-12,16.51,15016000000.0,30752000000.0,30752000000.0,20769697501.670002,1.3831711175859085
2006-12-13,16.27,15016000000.0,30752000000.0,30752000000.0,20467775793.59,1.36306445082512
2006-12-14,16.47,15016000000.0,30752000000.0,30752000000.0,20719377216.989998,1.3798200064591102
2006-12-15,16.29,15016000000.0,30752000000.0,30752000000.0,20492935935.93,1.364740006388519
2006-12-18,15.99,15016000000.0,30752000000.0,30752000000.0,20115533800.83,1.3396066729375333
2006-12-19,16.11,15016000000.0,30752000000.0,30752000000.0,20266494654.87,1.3496600063179274
2006-12-20,16.68,15016000000.0,30752000000.0,30752000000.0,20983558711.56,1.3974133398748003
2006-12-21,16.81,15016000000.0,30752000000.0,30752000000.0,21147099636.769997,1.4083044510368938
2006-12-22,16.78,15016000000.0,30752000000.0,30752000000.0,21109359423.260002,1.4057911176917957
2006-12-26,16.93,15016000000.0,30752000000.0,30752000000.0,21298060490.81,1.4183577844172883
2006-12-27,17.04,15016000000.0,30752000000.0,30752000000.0,21436441273.68,1.427573340015983
2006-12-28,17.16,15016000000.0,30752000000.0,30752000000.0,21587402127.72,1.4376266733963772
2006-12-29,17.18,15016000000.0,30752000000.0,30752000000.0,21612562270.06,1.4393022289597763
2007-01-03,16.91,15016000000.0,30752000000.0,30752000000.0,25365000000.0,1.6891981885988279
2007-01-04,17.06,15016000000.0,30752000000.0,30752000000.0,25589999999.999996,1.7041822056473093
2007-01-05,17.1,15016000000.0,30752000000.0,30752000000.0,25650000000.000004,1.7081779435269049
2007-01-08,17.81,15016000000.0,30752000000.0,30752000000.0,26714999999.999996,1.7791022908897174
2007-01-09,17.6,15016000000.0,30752000000.0,30752000000.0,26400000000.000004,1.7581246670218436
2007-01-10,17.83,15016000000.0,30752000000.0,30752000000.0,26744999999.999996,1.7811001598295149
2007-01-11,18.04,15016000000.0,30752000000.0,30752000000.0,27060000000.0,1.8020777836973894
2007-01-12,18.21,15016000000.0,30752000000.0,30752000000.0,27315000000.0,1.8190596696856687
2007-01-16,18.12,15016000000.0,30752000000.0,30752000000.0,27180000000.0,1.8100692594565797
2007-01-17,18.2,15016000000.0,30752000000.0,30752000000.0,27300000000.0,1.8180607352157698
2007-01-18,18.09,15016000000.0,30752000000.0,30752000000.0,27135000000.0,1.8070724560468834
2007-01-19,18.19,15016000000.0,30752000000.0,30752000000.0,27285000000.000004,1.8170618007458714
2007-01-22,18.07,15016000000.0,30752000000.0,30752000000.0,27105000000.0,1.8050745871070857
2007-01-23,17.7,15016000000.0,30752000000.0,30752000000.0,26550000000.0,1.7681140117208312
2007-01-24,17.69,15016000000.0,30752000000.0,30752000000.0,26535000000.000004,1.7671150772509325
2007-01-25,17.64,15016000000.0,30752000000.0,30752000000.0,26460000000.0,1.7621204049014385
2007-01-26,17.47,15016000000.0,30752000000.0,30752000000.0,26205000000.0,1.7451385189131592
2007-01-29,17.97,15016000000.0,30752000000.0,30752000000.0,26955000000.0,1.795085242408098
2007-01-30,18.59,15016000000.0,30752000000.0,30752000000.0,27885000000.0,1.857019179541822
2007-01-31,18.45,15016000000.0,30752000000.0,30752000000.0,27675000000.0,1.8430340969632393
2007-02-01,18.33,15016000000.0,30752000000.0,30752000000.0,27494999999.999996,1.8310468833244538
2007-02-02,18.26,15016000000.0,30752000000.0,30752000000.0,27390000000.000004,1.8240543420351627
2007-02-05,18.08,15016000000.0,30752000000.0,30752000000.0,27119999999.999996,1.8060735215769843
2007-02-06,17.5,15016000000.0,30752000000.0,30752000000.0,26250000000.0,1.7481353223228555
2007-02-07,17.36,15016000000.0,30752000000.0,30752000000.0,26040000000.0,1.7341502397442727
2007-02-08,17.49,15016000000.0,30752000000.0,30752000000.0,26234999999.999996,1.7471363878529567
2007-02-09,17.37,15016000000.0,30752000000.0,30752000000.0,26055000000.0,1.7351491742141716
2007-02-12,17.04,15016000000.0,30752000000.0,30752000000.0,25560000000.0,1.702184336707512
2007-02-13,17.12,15016000000.0,30752000000.0,30752000000.0,25680000000.0,1.7101758124667021
2007-02-14,17.21,15016000000.0,30752000000.0,30752000000.0,25815000000.0,1.7191662226957911
2007-02-15,17.06,15016000000.0,30752000000.0,30752000000.0,25589999999.999996,1.7041822056473093
2007-02-16,17.01,15016000000.0,30752000000.0,30752000000.0,25515000000.000004,1.699187533297816
2007-02-20,16.96,15016000000.0,30752000000.0,30752000000.0,25440000000.0,1.6941928609483219
2007-02-21,17.04,15016000000.0,30752000000.0,30752000000.0,25560000000.0,1.702184336707512
2007-02-22,17.1,15016000000.0,30752000000.0,30752000000.0,25650000000.000004,1.7081779435269049
2007-02-23,17.12,15016000000.0,30752000000.0,30752000000.0,25680000000.0,1.7101758124667021
2007-02-26,16.79,15016000000.0,30752000000.0,30752000000.0,25185000000.0,1.6772109749600426
2007-02-27,16.01,15016000000.0,30752000000.0,30752000000.0,24015000000.000004,1.5992940863079383
2007-02-28,16.31,15016000000.0,30752000000.0,30752000000.0,24464999999.999996,1.6292621204049011
2007-03-01,16.21,15298000000.0,23636000000.0,0.0,24315000000.0,1.5894234540462806
2007-03-02,15.99,15298000000.0,23636000000.0,0.0,23985000000.0,1.5678520067982742
2007-03-05,15.51,15298000000.0,23636000000.0,0.0,23265000000.0,1.5207870309844425
2007-03-06,15.7,15298000000.0,23636000000.0,0.0,23550000000.0,1.5394169172440841
2007-03-07,15.95,15298000000.0,23636000000.0,0.0,23925000000.0,1.563929925480455
2007-03-08,15.47,15298000000.0,23636000000.0,0.0,23205000000.0,1.516864949666623
2007-03-09,15.77,15298000000.0,23636000000.0,0.0,23655000000.0,1.546280559550268
2007-03-12,15.16,15298000000.0,23636000000.0,0.0,22740000000.0,1.4864688194535234
2007-03-13,15.08,15298000000.0,23636000000.0,0.0,22620000000.0,1.4786246568178847
2007-03-14,15.24,15298000000.0,23636000000.0,0.0,22860000000.0,1.494312982089162
2007-03-15,14.98,15298000000.0,23636000000.0,0.0,22470000000.0,1.4688194535233363
2007-03-16,14.83,15298000000.0,23636000000.0,0.0,22245000000.0,1.454111648581514
2007-03-19,15.05,15298000000.0,23636000000.0,0.0,22575000000.0,1.4756830958295202
2007-03-20,15.12,15298000000.0,23636000000.0,0.0,22680000000.0,1.482546738135704
2007-03-21,15.38,15298000000.0,23636000000.0,0.0,23070000000.0,1.5080402667015296
2007-03-22,15.59,15298000000.0,23636000000.0,0.0,23385000000.0,1.5286311936200812
2007-03-23,15.22,15298000000.0,23636000000.0,0.0,22830000000.0,1.4923519414302524
2007-03-26,14.22,15298000000.0,23636000000.0,0.0,21330000000.0,1.3942999084847691
2007-03-27,14.31,15298000000.0,23636000000.0,0.0,21465000000.0,1.4031245914498627
2007-03-28,14.38,15298000000.0,23636000000.0,0.0,21570000000.0,1.4099882337560465
2007-03-29,14.54,15298000000.0,23636000000.0,0.0,21810000000.0,1.425676559027324
2007-03-30,14.54,15298000000.0,23636000000.0,0.0,21810000000.0,1.425676559027324
2007-04-02,14.59,15298000000.0,23636000000.0,0.0,21636970000.0,1.4143659301869524
2007-04-03,14.79,15298000000.0,23636000000.0,0.0,21933570000.0,1.4337540855013726
2007-04-04,14.85,15298000000.0,23636000000.0,0.0,22022550000.0,1.4395705320956989
2007-04-05,14.97,15298000000.0,23636000000.0,0.0,22200510000.0,1.4512034252843509
2007-04-09,14.94,15298000000.0,23636000000.0,0.0,22156020000.0,1.448295201987188
2007-04-10,15.0,15298000000.0,23636000000.0,0.0,22245000000.0,1.454111648581514
2007-04-11,15.3,15298000000.0,23636000000.0,0.0,22689900000.0,1.4831938815531442
2007-04-12,15.35,15298000000.0,23636000000.0,0.0,22764050000.0,1.4880409203817493
2007-04-13,15.01,15298000000.0,23636000000.0,0.0,22259830000.0,1.455081056347235
2007-04-16,16.0,15298000000.0,23636000000.0,0.0,23728000000.0,1.5510524251536149
2007-04-17,16.1,15298000000.0,23636000000.0,0.0,23876300000.000004,1.5607465028108252
2007-04-18,15.73,15298000000.0,23636000000.0,0.0,23327590000.0,1.5248784154791477
2007-04-19,15.62,15298000000.0,23636000000.0,0.0,23164460000.0,1.5142149300562164
2007-04-20,15.98,15298000000.0,23636000000.0,0.0,23698340000.0,1.549113609622173
2007-04-23,16.09,15298000000.0,23636000000.0,0.0,23861470000.0,1.559777095045104
2007-04-24,15.84,15298000000.0,23636000000.0,0.0,23490720000.0,1.5355419009020788
2007-04-25,15.81,15298000000.0,23636000000.0,0.0,23446230000.0,1.5326336776049156
2007-04-26,15.89,15298000000.0,23636000000.0,0.0,23564870000.0,1.5403889397306838
2007-04-27,15.72,15298000000.0,23636000000.0,0.0,23312760000.0,1.5239090077134265
2007-04-30,15.44,15298000000.0,23636000000.0,0.0,22897520000.0,1.4967655902732384
2007-05-01,16.05,15298000000.0,23636000000.0,0.0,23802150000.0,1.55589946398222
2007-05-02,16.33,15298000000.0,23636000000.0,0.0,24217389999.999996,1.583042881422408
2007-05-03,16.29,15298000000.0,23636000000.0,0.0,24158070000.0,1.5791652503595242
2007-05-04,16.16,15298000000.0,23636000000.0,0.0,23965280000.0,1.566562949405151
2007-05-07,16.67,15298000000.0,23636000000.0,0.0,24721610000.000004,1.6160027454569228
2007-05-08,16.58,15298000000.0,23636000000.0,0.0,24588139999.999996,1.6072780755654332
2007-05-09,16.24,15549000000.0,30292000000.0,0.0,24083919999.999996,1.5489047527172164
2007-05-10,15.96,15549000000.0,30292000000.0,0.0,23668680000.0,1.522199498360023
2007-05-11,15.85,15549000000.0,30292000000.0,0.0,23505550000.0,1.511708148433983
2007-05-14,15.59,15549000000.0,30292000000.0,0.0,23119970000.0,1.4869104122451604
2007-05-15,15.59,15549000000.0,30292000000.0,0.0,23119970000.0,1.4869104122451604
2007-05-16,15.81,15549000000.0,30292000000.0,0.0,23446230000.0,1.507893112097241
2007-05-17,15.45,15549000000.0,30292000000.0,0.0,22912350000.0,1.4735577850665638
2007-05-18,15.44,15549000000.0,30292000000.0,0.0,22897520000.0,1.4726040259823783
2007-05-21,15.53,15549000000.0,30292000000.0,0.0,23030990000.0,1.4811878577400477
2007-05-22,15.61,15549000000.0,30292000000.0,0.0,23149630000.0,1.4888179304135314
2007-05-23,15.71,15549000000.0,30292000000.0,0.0,23297930000.0,1.4983555212553863
2007-05-24,15.77,15549000000.0,30292000000.0,0.0,23386910000.0,1.504078075760499
2007-05-25,15.75,15549000000.0,30292000000.0,0.0,23357250000.0,1.502170557592128
2007-05-29,15.61,15549000000.0,30292000000.0,0.0,23149630000.0,1.4888179304135314
2007-05-30,15.43,15549000000.0,30292000000.0,0.0,22882690000.0,1.4716502668981928
2007-05-31,15.67,15549000000.0,30292000000.0,0.0,23238610000.0,1.4945404849186443
2007-06-01,15.69,15549000000.0,30292000000.0,0.0,23268270000.0,1.4964480030870153
2007-06-04,15.98,15549000000.0,30292000000.0,0.0,23698340000.0,1.524107016528394
2007-06-05,15.91,15549000000.0,30292000000.0,0.0,23594530000.0,1.5174307029390957
2007-06-06,16.09,15549000000.0,30292000000.0,0.0,23861470000.0,1.5345983664544343
2007-06-07,15.97,15549000000.0,30292000000.0,0.0,23683510000.0,1.5231532574442086
2007-06-08,16.15,15549000000.0,30292000000.0,0.0,23950449999.999996,1.540320920959547
2007-06-11,16.17,15549000000.0,30292000000.0,0.0,23980110000.000004,1.5422284391279184
2007-06-12,16.05,15549000000.0,30292000000.0,0.0,23802150000.0,1.5307833301176925
2007-06-13,16.14,15549000000.0,30292000000.0,0.0,23935620000.0,1.5393671618753617
2007-06-14,16.49,15549000000.0,30292000000.0,0.0,24454669999.999996,1.5727487298218532
2007-06-15,16.38,15549000000.0,30292000000.0,0.0,24291540000.0,1.5622573798958133
2007-06-18,16.35,15549000000.0,30292000000.0,0.0,24247050000.000004,1.559396102643257
2007-06-19,16.32,15549000000.0,30292000000.0,0.0,24202560000.0,1.5565348253907003
2007-06-20,16.01,15549000000.0,30292000000.0,0.0,23742830000.000004,1.5269682937809508
2007-06-21,16.01,15549000000.0,30292000000.0,0.0,23742830000.000004,1.5269682937809508
2007-06-22,15.78,15549000000.0,30292000000.0,0.0,23401740000.0,1.5050318348446845
2007-06-25,15.48,15549000000.0,30292000000.0,0.0,22956840000.0,1.4764190623191202
2007-06-26,15.47,15549000000.0,30292000000.0,0.0,22942010000.0,1.4754653032349347
2007-06-27,15.46,15549000000.0,30292000000.0,0.0,22927180000.0,1.4745115441507493
2007-06-28,15.5,15549000000.0,30292000000.0,0.0,22986500000.0,1.4783265804874912
2007-06-29,15.34,15549000000.0,30292000000.0,0.0,22749220000.0,1.4630664351405236
2007-07-02,15.48,15549000000.0,30292000000.0,0.0,22987800000.0,1.478410187150299
2007-07-03,15.68,15549000000.0,30292000000.0,0.0,23284800000.0,1.4975110939610263
2007-07-05,15.57,15549000000.0,30292000000.0,0.0,23121450000.0,1.4870055952151264
2007-07-06,15.51,15549000000.0,30292000000.0,0.0,23032350000.0,1.4812753231719082
2007-07-09,15.72,15549000000.0,30292000000.0,0.0,23344200000.0,1.501331275323172
2007-07-10,15.32,15549000000.0,30292000000.0,0.0,22750200000.0,1.4631294617017172
2007-07-11,15.47,15549000000.0,30292000000.0,0.0,22972950000.0,1.4774551418097628
2007-07-12,15.46,15549000000.0,30292000000.0,0.0,22958100000.0,1.4765000964692263
2007-07-13,15.41,15549000000.0,30292000000.0,0.0,22883850000.0,1.4717248697665444
2007-07-16,15.5,15549000000.0,30292000000.0,0.0,23017500000.0,1.4803202778313718
2007-07-17,15.38,15549000000.0,30292000000.0,0.0,22839300000.0,1.4688597337449354
2007-07-18,15.12,15549000000.0,30292000000.0,0.0,22453200000.0,1.4440285548909897
2007-07-19,15.17,15549000000.0,30292000000.0,0.0,22527450000.0,1.4488037815936716
2007-07-20,14.79,15549000000.0,30292000000.0,0.0,21963150000.0,1.4125120586532895
2007-07-23,14.7,15549000000.0,30292000000.0,0.0,21829500000.0,1.4039166505884624
2007-07-24,14.37,15549000000.0,30292000000.0,0.0,21339450000.0,1.372400154350762
2007-07-25,14.07,15549000000.0,30292000000.0,0.0,20893950000.0,1.343748794134671
2007-07-26,13.64,15549000000.0,30292000000.0,0.0,20255400000.0,1.3026818444916073
2007-07-27,13.36,15549000000.0,30292000000.0,0.0,19839600000.0,1.2759405749565889
2007-07-30,13.3,15549000000.0,30292000000.0,0.0,19750500000.0,1.2702103029133707
2007-07-31,13.15,15549000000.0,30292000000.0,0.0,19527750000.0,1.255884622805325
2007-08-01,13.19,15549000000.0,30292000000.0,0.0,19587150000.0,1.2597048041674705
2007-08-02,13.43,15549000000.0,30292000000.0,0.0,19943550000.0,1.2826258923403435
2007-08-03,13.09,15549000000.0,30292000000.0,0.0,19438650000.0,1.250154350762107
2007-08-06,12.91,15549000000.0,30292000000.0,0.0,19171350000.0,1.2329635346324523
2007-08-07,12.93,15549000000.0,30292000000.0,0.0,19201050000.0,1.234873625313525
2007-08-08,13.2,15802000000.0,30531000000.0,0.0,19602000000.0,1.2404758891279586
2007-08-09,13.76,15802000000.0,30531000000.0,0.0,20433600000.0,1.2931021389697506
2007-08-10,13.08,15802000000.0,30531000000.0,0.0,19423800000.0,1.2291988355904315
2007-08-13,13.04,15802000000.0,30531000000.0,0.0,19364400000.0,1.2254398177445893
2007-08-14,13.03,15802000000.0,30531000000.0,0.0,19349550000.0,1.2245000632831287
2007-08-15,12.91,15802000000.0,30531000000.0,0.0,19171350000.0,1.2132230097456018
2007-08-16,12.74,15802000000.0,30531000000.0,0.0,18918900000.0,1.1972471839007721
2007-08-17,12.52,15802000000.0,30531000000.0,0.0,18592200000.0,1.1765725857486393
2007-08-20,12.23,15802000000.0,30531000000.0,0.0,18161550000.0,1.1493197063662828
2007-08-21,12.16,15802000000.0,30531000000.0,0.0,18057600000.0,1.1427414251360588
2007-08-22,12.47,15802000000.0,30531000000.0,0.0,18517950000.0,1.1718738134413365
2007-08-23,12.71,15802000000.0,30531000000.0,0.0,18874350000.0,1.1944279205163904
2007-08-24,12.69,15802000000.0,30531000000.0,0.0,18844650000.0,1.1925484115934692
2007-08-27,12.65,15802000000.0,30531000000.0,0.0,18785250000.0,1.1887893937476268
2007-08-28,12.57,15802000000.0,30531000000.0,0.0,18666450000.0,1.1812713580559422
2007-08-29,12.85,15802000000.0,30531000000.0,0.0,19082250000.0,1.2075844829768383
2007-08-30,12.69,15802000000.0,30531000000.0,0.0,18844650000.0,1.1925484115934692
2007-08-31,12.83,15802000000.0,30531000000.0,0.0,19052550000.0,1.2057049740539172
2007-09-04,13.2,15802000000.0,30531000000.0,0.0,19602000000.0,1.2404758891279586
2007-09-05,13.1,15802000000.0,30531000000.0,0.0,19453500000.0,1.2310783445133526
2007-09-06,13.23,15802000000.0,30531000000.0,0.0,19646550000.0,1.2432951525123401
2007-09-07,13.21,15802000000.0,30531000000.0,0.0,19616850000.0,1.241415643589419
2007-09-10,13.17,15802000000.0,30531000000.0,0.0,19557450000.0,1.2376566257435768
2007-09-11,13.49,15802000000.0,30531000000.0,0.0,20032650000.0,1.2677287685103151
2007-09-12,13.14,15802000000.0,30531000000.0,0.0,19512900000.0,1.234837362359195
2007-09-13,13.17,15802000000.0,30531000000.0,0.0,19557450000.0,1.2376566257435768
2007-09-14,13.5,15802000000.0,30531000000.0,0.0,20047500000.0,1.2686685229717758
2007-09-17,13.43,15802000000.0,30531000000.0,0.0,19943550000.0,1.2620902417415516
2007-09-18,13.51,15802000000.0,30531000000.0,0.0,20062350000.0,1.2696082774332362
2007-09-19,13.68,15802000000.0,30531000000.0,0.0,20314800000.0,1.2855841032780662
2007-09-20,13.7,15802000000.0,30531000000.0,0.0,20344500000.0,1.2874636122009873
2007-09-21,13.75,15802000000.0,30531000000.0,0.0,20418750000.0,1.2921623845082901
2007-09-24,14.11,15802000000.0,30531000000.0,0.0,20953350000.0,1.3259935451208709
2007-09-25,14.2,15802000000.0,30531000000.0,0.0,21087000000.0,1.334451335274016
2007-09-26,14.2,15802000000.0,30531000000.0,0.0,21087000000.0,1.334451335274016
2007-09-27,13.92,15802000000.0,30531000000.0,0.0,20671200000.0,1.3081382103531198
2007-09-28,13.95,15802000000.0,30531000000.0,0.0,20715750000.0,1.3109574737375016
2007-10-01,14.12,15802000000.0,30531000000.0,0.0,20982320000.0,1.327826857359828
2007-10-02,13.88,15802000000.0,30531000000.0,0.0,20625680000.0,1.3052575623338818
2007-10-03,13.91,15802000000.0,30531000000.0,0.0,20670260000.0,1.308078724212125
2007-10-04,13.92,15802000000.0,30531000000.0,0.0,20685120000.0,1.3090191115048728
2007-10-05,14.26,15802000000.0,30531000000.0,0.0,21190360000.0,1.3409922794582965
2007-10-08,14.19,15802000000.0,30531000000.0,0.0,21086340000.0,1.3344095684090622
2007-10-09,14.65,15802000000.0,30531000000.0,0.0,21769900000.0,1.3776673838754587
2007-10-10,14.64,15802000000.0,30531000000.0,0.0,21755040000.0,1.3767269965827111
2007-10-11,15.01,15802000000.0,30531000000.0,0.0,22304860000.0,1.411521326414378
2007-10-12,15.02,15802000000.0,30531000000.0,0.0,22319720000.0,1.4124617137071256
2007-10-15,15.03,15802000000.0,30531000000.0,0.0,22334580000.0,1.4134021009998734
2007-10-16,14.3,15802000000.0,30531000000.0,0.0,21249800000.0,1.3447538286292875
2007-10-17,14.14,15802000000.0,30531000000.0,0.0,21012040000.0,1.3297076319453234
2007-10-18,13.85,15802000000.0,30531000000.0,0.0,20581100000.0,1.3024364004556386
2007-10-19,14.42,15802000000.0,30531000000.0,0.0,21428120000.0,1.3560384761422604
2007-10-22,14.3,15802000000.0,30531000000.0,0.0,21249800000.0,1.3447538286292875
2007-10-23,14.55,15802000000.0,30531000000.0,0.0,21621300000.0,1.3682635109479813
2007-10-24,14.04,15802000000.0,30531000000.0,0.0,20863440000.0,1.320303759017846
2007-10-25,13.8,15802000000.0,30531000000.0,0.0,20506800000.0,1.2977344639918997
2007-10-26,13.76,15802000000.0,30531000000.0,0.0,20447360000.0,1.2939729148209087
2007-10-29,13.7,15802000000.0,30531000000.0,0.0,20358200000.0,1.2883305910644223
2007-10-30,13.93,15802000000.0,30531000000.0,0.0,20699980000.0,1.3099594987976206
2007-10-31,13.87,15802000000.0,30531000000.0,0.0,20610820000.0,1.304317175041134
2007-11-01,13.3,15802000000.0,30531000000.0,0.0,19763800000.0,1.2507150993545122
2007-11-02,13.24,15802000000.0,30531000000.0,0.0,19674640000.0,1.2450727755980255
2007-11-05,13.2,15802000000.0,30531000000.0,0.0,19615200000.0,1.2413112264270345
2007-11-06,13.12,15802000000.0,30531000000.0,0.0,19496320000.0,1.2337881280850524
2007-11-07,12.52,31334000000.0,31334000000.0,31334000000.0,18604720000.0,0.5937550264887981
2007-11-08,12.49,31334000000.0,31334000000.0,31334000000.0,18560140000.0,0.5923322908023233
2007-11-09,12.66,31334000000.0,31334000000.0,31334000000.0,18812760000.0,0.600394459692347
2007-11-12,12.66,31334000000.0,31334000000.0,31334000000.0,18812760000.0,0.600394459692347
2007-11-13,12.94,31334000000.0,31334000000.0,31334000000.0,19228840000.0,0.6136733260994447
2007-11-14,12.75,31334000000.0,31334000000.0,31334000000.0,18946500000.0,0.6046626667517713
2007-11-15,12.53,31334000000.0,31334000000.0,31334000000.0,18619580000.0,0.5942292717176231
2007-11-16,12.1,31334000000.0,31334000000.0,31334000000.0,17980600000.0,0.5738367268781516
2007-11-19,12.21,31334000000.0,31334000000.0,31334000000.0,18144060000.0,0.5790534243952257
2007-11-20,12.38,31334000000.0,31334000000.0,31334000000.0,18396680000.0,0.5871155932852492
2007-11-21,12.42,31334000000.0,31334000000.0,31334000000.0,18456120000.0,0.589012574200549
2007-11-23,12.51,31334000000.0,31334000000.0,31334000000.0,18589860000.0,0.5932807812599732
2007-11-26,12.24,31334000000.0,31334000000.0,31334000000.0,18188640000.0,0.5804761600817004
2007-11-27,12.69,31334000000.0,31334000000.0,31334000000.0,18857340000.0,0.6018171953788217
2007-11-28,12.73,31334000000.0,31334000000.0,31334000000.0,18916780000.0,0.6037141762941214
2007-11-29,12.55,31334000000.0,31334000000.0,31334000000.0,18649300000.0,0.5951777621752729
2007-11-30,12.63,31334000000.0,31334000000.0,31334000000.0,18768180000.0,0.5989717240058722
2007-12-03,13.0,31334000000.0,31334000000.0,31334000000.0,19318000000.0,0.6165187974723942
2007-12-04,12.63,31334000000.0,31334000000.0,31334000000.0,18768180000.0,0.5989717240058722
2007-12-05,12.95,31334000000.0,31334000000.0,31334000000.0,19243700000.0,0.6141475713282696
2007-12-06,12.99,31334000000.0,31334000000.0,31334000000.0,19303140000.0,0.6160445522435692
2007-12-07,12.73,31334000000.0,31334000000.0,31334000000.0,18916780000.0,0.6037141762941214
2007-12-10,13.04,31334000000.0,31334000000.0,31334000000.0,19377440000.0,0.6184157783876939
2007-12-11,12.7,31334000000.0,31334000000.0,31334000000.0,18872200000.0,0.6022914406076466
2007-12-12,12.63,31334000000.0,31334000000.0,31334000000.0,18768180000.0,0.5989717240058722
2007-12-13,12.22,31334000000.0,31334000000.0,31334000000.0,18158920000.0,0.5795276696240506
2007-12-14,11.95,31334000000.0,31334000000.0,31334000000.0,17757700000.0,0.5667230484457777
2007-12-17,11.47,31334000000.0,31334000000.0,31334000000.0,17044420000.0,0.5439592774621816
2007-12-18,11.67,31334000000.0,31334000000.0,31334000000.0,17341620000.0,0.5534441820386801
2007-12-19,11.51,31334000000.0,31334000000.0,31334000000.0,17103860000.0,0.5458562583774813
2007-12-20,11.59,31334000000.0,31334000000.0,31334000000.0,17222740000.0,0.5496502202080806
2007-12-21,11.83,31334000000.0,31334000000.0,31334000000.0,17579380000.0,0.5610321056998787
2007-12-24,11.47,31334000000.0,31334000000.0,31334000000.0,17044420000.0,0.5439592774621816
2007-12-26,11.86,31334000000.0,31334000000.0,31334000000.0,17623960000.0,0.5624548413863535
2007-12-27,11.71,31334000000.0,31334000000.0,31334000000.0,17401060000.0,0.5553411629539797
2007-12-28,11.72,31334000000.0,31334000000.0,31334000000.0,17415920000.0,0.5558154081828046
2007-12-31,11.63,31334000000.0,31334000000.0,31334000000.0,17282180000.0,0.5515472011233804
