date,close price,BAX_SHE,BAX_TA,BAX_TL,market cap,PB Ratio
2004-10-13,16.97,3323000000.0,13779000000.0,13779000000.0,10487460000.0,3.1560216671682215
2004-10-14,17.05,3323000000.0,13779000000.0,13779000000.0,10536900000.0,3.1708997893469757
2004-10-15,16.95,3323000000.0,13779000000.0,13779000000.0,10475100000.0,3.152302136623533
2004-10-18,17.02,3323000000.0,13779000000.0,13779000000.0,10518360000.0,3.1653204935299426
2004-10-19,16.94,3323000000.0,13779000000.0,13779000000.0,10468920000.0,3.150442371351189
2004-10-20,16.84,3323000000.0,13779000000.0,13779000000.0,10407120000.0,3.131844718627746
2004-10-21,16.65,3323000000.0,13779000000.0,13779000000.0,10289700000.0,3.096509178453205
2004-10-22,16.3,3323000000.0,13779000000.0,13779000000.0,10073400000.0,3.0314173939211555
2004-10-25,16.12,3323000000.0,13779000000.0,13779000000.0,9962160000.0,2.9979416190189587
2004-10-26,16.33,3323000000.0,13779000000.0,13779000000.0,10091939999.999998,3.0369966897381877
2004-10-27,16.61,3323000000.0,13779000000.0,13779000000.0,10264980000.0,3.089070117363828
2004-10-28,16.55,3323000000.0,13779000000.0,13779000000.0,10227900000.0,3.0779115257297622
2004-10-29,16.71,3323000000.0,13779000000.0,13779000000.0,10326780000.0,3.1076677700872706
2004-11-01,16.77,3323000000.0,13779000000.0,13779000000.0,10363860000.0,3.1188263617213363
2004-11-02,16.66,3323000000.0,13779000000.0,13779000000.0,10295880000.0,3.098368943725549
2004-11-03,16.8,3323000000.0,13779000000.0,13779000000.0,10382400000.0,3.124405657538369
2004-11-04,17.08,3686000000.0,12281000000.0,13769000000.0,10555439999.999998,2.8636570808464454
2004-11-05,17.15,3686000000.0,12281000000.0,13769000000.0,10598700000.0,2.875393380358112
2004-11-08,17.08,3686000000.0,12281000000.0,13769000000.0,10555439999.999998,2.8636570808464454
2004-11-09,17.33,3686000000.0,12281000000.0,13769000000.0,10709939999.999998,2.9055724362452517
2004-11-10,17.25,3686000000.0,12281000000.0,13769000000.0,10660500000.0,2.8921595225176344
2004-11-11,17.28,3686000000.0,12281000000.0,13769000000.0,10679040000.0,2.897189365165491
2004-11-12,17.38,3686000000.0,12281000000.0,13769000000.0,10740840000.0,2.9139555073250136
2004-11-15,17.37,3686000000.0,12281000000.0,13769000000.0,10734660000.0,2.9122788931090615
2004-11-16,17.27,3686000000.0,12281000000.0,13769000000.0,10672860000.0,2.8955127509495386
2004-11-17,17.29,3686000000.0,12281000000.0,13769000000.0,10685220000.0,2.8988659793814433
2004-11-18,17.35,3686000000.0,12281000000.0,13769000000.0,10722300000.0,2.908925664677157
2004-11-19,17.25,3686000000.0,12281000000.0,13769000000.0,10660500000.0,2.8921595225176344
2004-11-22,17.43,3686000000.0,12281000000.0,13769000000.0,10771740000.0,2.9223385784047746
2004-11-23,17.44,3686000000.0,12281000000.0,13769000000.0,10777920000.0,2.924015192620727
2004-11-24,17.5,3686000000.0,12281000000.0,13769000000.0,10815000000.0,2.9340748779164407
2004-11-26,17.54,3686000000.0,12281000000.0,13769000000.0,10839720000.0,2.9407813347802496
2004-11-29,17.35,3686000000.0,12281000000.0,13769000000.0,10722300000.0,2.908925664677157
2004-11-30,17.19,3686000000.0,12281000000.0,13769000000.0,10623420000.0,2.882099837221921
2004-12-01,17.47,3686000000.0,12281000000.0,13769000000.0,10796460000.0,2.929045035268584
2004-12-02,17.58,3686000000.0,12281000000.0,13769000000.0,10864439999.999998,2.947487791644058
2004-12-03,17.39,3686000000.0,12281000000.0,13769000000.0,10747020000.0,2.9156321215409657
2004-12-06,17.35,3686000000.0,12281000000.0,13769000000.0,10722300000.0,2.908925664677157
2004-12-07,17.49,3686000000.0,12281000000.0,13769000000.0,10808819999.999998,2.9323982637004877
2004-12-08,17.45,3686000000.0,12281000000.0,13769000000.0,10784100000.0,2.9256918068366793
2004-12-09,17.4,3686000000.0,12281000000.0,13769000000.0,10753200000.0,2.917308735756918
2004-12-10,17.38,3686000000.0,12281000000.0,13769000000.0,10740840000.0,2.9139555073250136
2004-12-13,17.4,3686000000.0,12281000000.0,13769000000.0,10753200000.0,2.917308735756918
2004-12-14,17.64,3686000000.0,12281000000.0,13769000000.0,10901520000.0,2.957547476939772
2004-12-15,17.71,3686000000.0,12281000000.0,13769000000.0,10944780000.0,2.9692837764514377
2004-12-16,18.21,3686000000.0,12281000000.0,13769000000.0,11253780000.0,3.0531144872490503
2004-12-17,18.2,3686000000.0,12281000000.0,13769000000.0,11247600000.0,3.051437873033098
2004-12-20,18.09,3686000000.0,12281000000.0,13769000000.0,11179620000.0,3.0329951166576232
2004-12-21,18.21,3686000000.0,12281000000.0,13769000000.0,11253780000.0,3.0531144872490503
2004-12-22,18.41,3686000000.0,12281000000.0,13769000000.0,11377380000.0,3.0866467715680956
2004-12-23,18.72,3686000000.0,12281000000.0,13769000000.0,11568960000.0,3.1386218122626155
2004-12-27,18.54,3686000000.0,12281000000.0,13769000000.0,11457720000.0,3.108442756375475
2004-12-28,18.72,3686000000.0,12281000000.0,13769000000.0,11568960000.0,3.1386218122626155
2004-12-29,18.74,3686000000.0,12281000000.0,13769000000.0,11581319999.999998,3.1419750406945193
2004-12-30,18.79,3686000000.0,12281000000.0,13769000000.0,11612220000.0,3.150358111774281
2004-12-31,18.76,3686000000.0,12281000000.0,13769000000.0,11593680000.000002,3.145328269126425
2005-01-03,18.8,3686000000.0,12281000000.0,13769000000.0,11712400000.0,3.177536625067824
2005-01-04,18.77,3686000000.0,12281000000.0,13769000000.0,11693710000.0,3.1724660879001627
2005-01-05,18.97,3686000000.0,12281000000.0,13769000000.0,11818310000.0,3.2062696690179058
2005-01-06,19.04,3686000000.0,12281000000.0,13769000000.0,11861920000.0,3.2181009224091155
2005-01-07,19.27,3686000000.0,12281000000.0,13769000000.0,12005210000.0,3.25697504069452
2005-01-10,19.24,3686000000.0,12281000000.0,13769000000.0,11986519999.999998,3.2519045035268577
2005-01-11,19.32,3686000000.0,12281000000.0,13769000000.0,12036360000.0,3.2654259359739557
2005-01-12,19.17,3686000000.0,12281000000.0,13769000000.0,11942910000.000002,3.240073250135649
2005-01-13,18.69,3686000000.0,12281000000.0,13769000000.0,11643870000.0,3.1589446554530656
2005-01-14,18.66,3686000000.0,12281000000.0,13769000000.0,11625180000.0,3.153874118285404
2005-01-18,19.03,3686000000.0,12281000000.0,13769000000.0,11855690000.0,3.2164107433532285
2005-01-19,19.2,3686000000.0,12281000000.0,13769000000.0,11961600000.0,3.2451437873033098
2005-01-20,19.03,3686000000.0,12281000000.0,13769000000.0,11855690000.0,3.2164107433532285
2005-01-21,19.0,3686000000.0,12281000000.0,13769000000.0,11837000000.0,3.211340206185567
2005-01-24,19.01,3686000000.0,12281000000.0,13769000000.0,11843230000.000002,3.2130303852414546
2005-01-25,18.72,3686000000.0,12281000000.0,13769000000.0,11662560000.0,3.164015192620727
2005-01-26,18.83,3686000000.0,12281000000.0,13769000000.0,11731089999.999998,3.182607162235485
2005-01-27,18.55,3686000000.0,12281000000.0,13769000000.0,11556650000.0,3.1352821486706457
2005-01-28,18.32,3686000000.0,12281000000.0,13769000000.0,11413360000.0,3.0964080303852413
2005-01-31,18.34,3686000000.0,12281000000.0,13769000000.0,11425820000.0,3.0997883884970157
2005-02-01,18.43,3686000000.0,12281000000.0,13769000000.0,11481890000.0,3.115
2005-02-02,18.45,3686000000.0,12281000000.0,13769000000.0,11494350000.0,3.118380358111774
2005-02-03,18.73,3686000000.0,12281000000.0,13769000000.0,11668790000.0,3.1657053716766144
2005-02-04,19.07,3686000000.0,12281000000.0,13769000000.0,11880610000.0,3.223171459576777
2005-02-07,18.95,3686000000.0,12281000000.0,13769000000.0,11805850000.0,3.2028893109061314
2005-02-08,18.97,3686000000.0,12281000000.0,13769000000.0,11818310000.0,3.2062696690179058
2005-02-09,18.73,3686000000.0,12281000000.0,13769000000.0,11668790000.0,3.1657053716766144
2005-02-10,18.54,3686000000.0,12281000000.0,13769000000.0,11550420000.0,3.1335919696147587
2005-02-11,18.69,3686000000.0,12281000000.0,13769000000.0,11643870000.0,3.1589446554530656
2005-02-14,18.64,3686000000.0,12281000000.0,13769000000.0,11612720000.0,3.15049376017363
2005-02-15,18.67,3686000000.0,12281000000.0,13769000000.0,11631410000.000002,3.155564297341292
2005-02-16,18.63,3686000000.0,12281000000.0,13769000000.0,11606490000.0,3.148803581117743
2005-02-17,18.69,3686000000.0,12281000000.0,13769000000.0,11643870000.0,3.1589446554530656
2005-02-18,19.24,3686000000.0,12281000000.0,13769000000.0,11986519999.999998,3.2519045035268577
2005-02-22,19.0,3686000000.0,12281000000.0,13769000000.0,11837000000.0,3.211340206185567
2005-02-23,19.35,3686000000.0,12281000000.0,13769000000.0,12055050000.0,3.270496473141617
2005-02-24,19.53,3686000000.0,12281000000.0,13769000000.0,12167190000.0,3.3009196961475853
2005-02-25,19.68,3686000000.0,12281000000.0,13769000000.0,12260640000.0,3.3262723819858926
2005-02-28,19.37,3686000000.0,12281000000.0,13769000000.0,12067510000.0,3.273876831253391
2005-03-01,19.3,3686000000.0,12281000000.0,13769000000.0,12023900000.0,3.2620455778621813
2005-03-02,19.2,3686000000.0,12281000000.0,13769000000.0,11961600000.0,3.2451437873033098
2005-03-03,19.05,3686000000.0,12281000000.0,13769000000.0,11868150000.0,3.219791101465003
2005-03-04,19.15,3686000000.0,12281000000.0,13769000000.0,11930450000.0,3.236692892023874
2005-03-07,19.16,3686000000.0,12281000000.0,13769000000.0,11936680000.0,3.2383830710797614
2005-03-08,19.11,3686000000.0,12281000000.0,13769000000.0,11905530000.0,3.2299321758003257
2005-03-09,19.04,3686000000.0,12281000000.0,13769000000.0,11861920000.0,3.2181009224091155
2005-03-10,19.2,3686000000.0,12281000000.0,13769000000.0,11961600000.0,3.2451437873033098
2005-03-11,19.04,3686000000.0,12281000000.0,13769000000.0,11861920000.0,3.2181009224091155
2005-03-14,18.93,3686000000.0,12281000000.0,13769000000.0,11793390000.0,3.199508952794357
2005-03-15,18.65,3686000000.0,12281000000.0,13769000000.0,11618950000.0,3.1521839392295172
2005-03-16,18.21,3705000000.0,14147000000.0,14147000000.0,11344830000.0,3.0620323886639675
2005-03-17,18.48,3705000000.0,14147000000.0,14147000000.0,11513040000.0,3.107433198380567
2005-03-18,18.41,3705000000.0,14147000000.0,14147000000.0,11469430000.0,3.095662618083671
2005-03-21,18.34,3705000000.0,14147000000.0,14147000000.0,11425820000.0,3.0838920377867747
2005-03-22,18.13,3705000000.0,14147000000.0,14147000000.0,11294990000.0,3.0485802968960862
2005-03-23,18.35,3705000000.0,14147000000.0,14147000000.0,11432050000.0,3.08557354925776
2005-03-24,18.52,3705000000.0,14147000000.0,14147000000.0,11537960000.0,3.1141592442645076
2005-03-28,18.35,3705000000.0,14147000000.0,14147000000.0,11432050000.0,3.08557354925776
2005-03-29,18.29,3705000000.0,14147000000.0,14147000000.0,11394670000.0,3.075484480431849
2005-03-30,18.62,3705000000.0,14147000000.0,14147000000.0,11600260000.0,3.130974358974359
2005-03-31,18.46,3705000000.0,14147000000.0,14147000000.0,11500580000.0,3.1040701754385966
2005-04-01,18.33,3705000000.0,14147000000.0,14147000000.0,11437919999.999998,3.0871578947368414
2005-04-04,18.32,3705000000.0,14147000000.0,14147000000.0,11431680000.0,3.0854736842105264
2005-04-05,18.64,3705000000.0,14147000000.0,14147000000.0,11631360000.0,3.1393684210526316
2005-04-06,18.57,3705000000.0,14147000000.0,14147000000.0,11587680000.0,3.1275789473684212
2005-04-07,18.89,3705000000.0,14147000000.0,14147000000.0,11787360000.0,3.1814736842105265
2005-04-08,18.71,3705000000.0,14147000000.0,14147000000.0,11675040000.0,3.151157894736842
2005-04-11,18.77,3705000000.0,14147000000.0,14147000000.0,11712480000.0,3.1612631578947368
2005-04-12,18.99,3705000000.0,14147000000.0,14147000000.0,11849759999.999998,3.198315789473684
2005-04-13,18.86,3705000000.0,14147000000.0,14147000000.0,11768640000.0,3.176421052631579
2005-04-14,18.89,3705000000.0,14147000000.0,14147000000.0,11787360000.0,3.1814736842105265
2005-04-15,18.75,3705000000.0,14147000000.0,14147000000.0,11700000000.0,3.1578947368421053
2005-04-18,18.51,3705000000.0,14147000000.0,14147000000.0,11550240000.000002,3.117473684210527
2005-04-19,18.32,3705000000.0,14147000000.0,14147000000.0,11431680000.0,3.0854736842105264
2005-04-20,18.48,3705000000.0,14147000000.0,14147000000.0,11531520000.0,3.112421052631579
2005-04-21,19.6,3705000000.0,14147000000.0,14147000000.0,12230400000.0,3.3010526315789472
2005-04-22,19.9,3705000000.0,14147000000.0,14147000000.0,12417600000.0,3.351578947368421
2005-04-25,19.84,3705000000.0,14147000000.0,14147000000.0,12380160000.0,3.341473684210526
2005-04-26,19.96,3705000000.0,14147000000.0,14147000000.0,12455040000.0,3.361684210526316
2005-04-27,20.1,3705000000.0,14147000000.0,14147000000.0,12542400000.0,3.385263157894737
2005-04-28,19.77,3705000000.0,14147000000.0,14147000000.0,12336480000.0,3.329684210526316
2005-04-29,20.15,3705000000.0,14147000000.0,14147000000.0,12573600000.0,3.393684210526316
2005-05-02,20.03,3705000000.0,14147000000.0,14147000000.0,12498720000.0,3.373473684210526
2005-05-03,19.99,3705000000.0,14147000000.0,14147000000.0,12473759999.999998,3.366736842105263
2005-05-04,20.32,3705000000.0,14147000000.0,14147000000.0,12679680000.0,3.4223157894736844
2005-05-05,20.24,3705000000.0,14147000000.0,14147000000.0,12629759999.999998,3.4088421052631572
2005-05-06,20.36,4010000000.0,12244000000.0,13808000000.0,12704640000.0,3.168239401496259
2005-05-09,20.39,4010000000.0,12244000000.0,13808000000.0,12723360000.0,3.172907730673317
2005-05-10,20.45,4010000000.0,12244000000.0,13808000000.0,12760800000.0,3.1822443890274315
2005-05-11,20.64,4010000000.0,12244000000.0,13808000000.0,12879360000.0,3.2118104738154614
2005-05-12,20.42,4010000000.0,12244000000.0,13808000000.0,12742080000.000002,3.1775760598503746
2005-05-13,20.29,4010000000.0,12244000000.0,13808000000.0,12660960000.0,3.157346633416459
2005-05-16,20.23,4010000000.0,12244000000.0,13808000000.0,12623520000.0,3.1480099750623443
2005-05-17,20.26,4010000000.0,12244000000.0,13808000000.0,12642240000.000002,3.152678304239402
2005-05-18,20.28,4010000000.0,12244000000.0,13808000000.0,12654720000.0,3.155790523690773
2005-05-19,20.1,4010000000.0,12244000000.0,13808000000.0,12542400000.0,3.127780548628429
2005-05-20,20.14,4010000000.0,12244000000.0,13808000000.0,12567360000.0,3.134004987531172
2005-05-23,20.37,4010000000.0,12244000000.0,13808000000.0,12710880000.0,3.169795511221945
2005-05-24,20.17,4010000000.0,12244000000.0,13808000000.0,12586080000.000002,3.1386733167082297
2005-05-25,20.02,4010000000.0,12244000000.0,13808000000.0,12492480000.0,3.115331670822943
2005-05-26,20.07,4010000000.0,12244000000.0,13808000000.0,12523680000.0,3.1231122194513716
2005-05-27,20.07,4010000000.0,12244000000.0,13808000000.0,12523680000.0,3.1231122194513716
2005-05-31,20.04,4010000000.0,12244000000.0,13808000000.0,12504960000.0,3.1184438902743143
2005-06-01,20.12,4010000000.0,12244000000.0,13808000000.0,12554880000.0,3.1308927680798004
2005-06-02,20.06,4010000000.0,12244000000.0,13808000000.0,12517440000.0,3.121556109725686
2005-06-03,20.04,4010000000.0,12244000000.0,13808000000.0,12504960000.0,3.1184438902743143
2005-06-06,20.06,4010000000.0,12244000000.0,13808000000.0,12517440000.0,3.121556109725686
2005-06-07,20.0,4010000000.0,12244000000.0,13808000000.0,12480000000.0,3.112219451371571
2005-06-08,19.83,4010000000.0,12244000000.0,13808000000.0,12373919999.999998,3.085765586034912
2005-06-09,19.88,4010000000.0,12244000000.0,13808000000.0,12405120000.0,3.0935461346633417
2005-06-10,19.84,4010000000.0,12244000000.0,13808000000.0,12380160000.0,3.0873216957605987
2005-06-13,19.81,4010000000.0,12244000000.0,13808000000.0,12361440000.0,3.082653366583541
2005-06-14,19.76,4010000000.0,12244000000.0,13808000000.0,12330240000.000002,3.0748728179551126
2005-06-15,19.77,4010000000.0,12244000000.0,13808000000.0,12336480000.0,3.076428927680798
2005-06-16,19.98,4010000000.0,12244000000.0,13808000000.0,12467520000.0,3.1091072319201993
2005-06-17,20.12,4010000000.0,12244000000.0,13808000000.0,12554880000.0,3.1308927680798004
2005-06-20,20.36,4010000000.0,12244000000.0,13808000000.0,12704640000.0,3.168239401496259
2005-06-21,20.39,4010000000.0,12244000000.0,13808000000.0,12723360000.0,3.172907730673317
2005-06-22,20.33,4010000000.0,12244000000.0,13808000000.0,12685919999.999998,3.1635710723192014
2005-06-23,19.97,4010000000.0,12244000000.0,13808000000.0,12461280000.0,3.1075511221945136
2005-06-24,20.1,4010000000.0,12244000000.0,13808000000.0,12542400000.0,3.127780548628429
2005-06-27,20.18,4010000000.0,12244000000.0,13808000000.0,12592320000.0,3.140229426433915
2005-06-28,20.49,4010000000.0,12244000000.0,13808000000.0,12785759999.999998,3.188468827930174
2005-06-29,20.32,4010000000.0,12244000000.0,13808000000.0,12679680000.0,3.162014962593516
2005-06-30,20.15,4010000000.0,12244000000.0,13808000000.0,12573600000.0,3.1355610972568577
2005-07-01,20.14,4010000000.0,12244000000.0,13808000000.0,12627780000.0,3.149072319201995
2005-07-05,20.37,4010000000.0,12244000000.0,13808000000.0,12771990000.0,3.1850349127182045
2005-07-06,20.17,4010000000.0,12244000000.0,13808000000.0,12646590000.000002,3.153763092269327
2005-07-07,20.36,4010000000.0,12244000000.0,13808000000.0,12765720000.0,3.1834713216957606
2005-07-08,20.7,4010000000.0,12244000000.0,13808000000.0,12978900000.0,3.236633416458853
2005-07-11,20.66,4010000000.0,12244000000.0,13808000000.0,12953820000.0,3.230379052369077
2005-07-12,20.78,4010000000.0,12244000000.0,13808000000.0,13029060000.0,3.249142144638404
2005-07-13,20.59,4010000000.0,12244000000.0,13808000000.0,12909930000.0,3.21943391521197
2005-07-14,20.84,4010000000.0,12244000000.0,13808000000.0,13066680000.0,3.2585236907730675
2005-07-15,20.79,4010000000.0,12244000000.0,13808000000.0,13035330000.0,3.2507057356608478
2005-07-18,20.66,4010000000.0,12244000000.0,13808000000.0,12953820000.0,3.230379052369077
2005-07-19,20.58,4010000000.0,12244000000.0,13808000000.0,12903659999.999998,3.217870324189526
2005-07-20,20.96,4010000000.0,12244000000.0,13808000000.0,13141920000.0,3.277286783042394
2005-07-21,21.28,4010000000.0,12244000000.0,13808000000.0,13342560000.0,3.3273216957605984
2005-07-22,21.14,4010000000.0,12244000000.0,13808000000.0,13254780000.0,3.305431421446384
2005-07-25,21.09,4010000000.0,12244000000.0,13808000000.0,13223430000.0,3.2976134663341647
2005-07-26,21.02,4010000000.0,12244000000.0,13808000000.0,13179540000.0,3.2866683291770573
2005-07-27,21.24,4010000000.0,12244000000.0,13808000000.0,13317479999.999998,3.3210673316708226
2005-07-28,21.62,4010000000.0,12244000000.0,13808000000.0,13555740000.0,3.380483790523691
2005-07-29,21.33,4010000000.0,12244000000.0,13808000000.0,13373909999.999998,3.3351396508728173
2005-08-01,21.31,4010000000.0,12244000000.0,13808000000.0,13361370000.0,3.33201246882793
2005-08-02,21.52,4010000000.0,12244000000.0,13808000000.0,13493040000.0,3.364847880299252
2005-08-03,21.51,4010000000.0,12244000000.0,13808000000.0,13486770000.000002,3.3632842892768084
2005-08-04,21.6,4010000000.0,12244000000.0,13808000000.0,13543200000.0,3.377356608478803
2005-08-05,21.37,4010000000.0,12244000000.0,13808000000.0,13398990000.0,3.3413940149625936
2005-08-08,21.35,4010000000.0,12244000000.0,13808000000.0,13386450000.0,3.338266832917706
2005-08-09,21.48,4210000000.0,13626000000.0,13626000000.0,13467960000.0,3.199040380047506
2005-08-10,21.59,4210000000.0,13626000000.0,13626000000.0,13536930000.0,3.215422802850356
2005-08-11,22.03,4210000000.0,13626000000.0,13626000000.0,13812810000.0,3.280952494061758
2005-08-12,21.88,4210000000.0,13626000000.0,13626000000.0,13718760000.0,3.2586128266033256
2005-08-15,21.65,4210000000.0,13626000000.0,13626000000.0,13574550000.0,3.2243586698337294
2005-08-16,21.79,4210000000.0,13626000000.0,13626000000.0,13662330000.0,3.2452090261282662
2005-08-17,21.64,4210000000.0,13626000000.0,13626000000.0,13568280000.0,3.2228693586698336
2005-08-18,21.47,4210000000.0,13626000000.0,13626000000.0,13461690000.0,3.1975510688836106
2005-08-19,21.51,4210000000.0,13626000000.0,13626000000.0,13486770000.000002,3.2035083135391926
2005-08-22,21.67,4210000000.0,13626000000.0,13626000000.0,13587090000.000002,3.2273372921615207
2005-08-23,21.48,4210000000.0,13626000000.0,13626000000.0,13467960000.0,3.199040380047506
2005-08-24,21.33,4210000000.0,13626000000.0,13626000000.0,13373909999.999998,3.1767007125890734
2005-08-25,21.27,4210000000.0,13626000000.0,13626000000.0,13336290000.0,3.1677648456057006
2005-08-26,21.12,4210000000.0,13626000000.0,13626000000.0,13242240000.0,3.1454251781472684
2005-08-29,21.56,4210000000.0,13626000000.0,13626000000.0,13518120000.0,3.21095486935867
2005-08-30,21.54,4210000000.0,13626000000.0,13626000000.0,13505580000.0,3.207976247030879
2005-08-31,21.91,4210000000.0,13626000000.0,13626000000.0,13737570000.0,3.263080760095012
2005-09-01,21.72,4210000000.0,13626000000.0,13626000000.0,13618440000.0,3.2347838479809976
2005-09-02,21.43,4210000000.0,13626000000.0,13626000000.0,13436610000.0,3.1915938242280286
2005-09-06,21.8,4210000000.0,13626000000.0,13626000000.0,13668600000.0,3.2466983372921616
2005-09-07,21.92,4210000000.0,13626000000.0,13626000000.0,13743840000.000002,3.2645700712589076
2005-09-08,21.77,4210000000.0,13626000000.0,13626000000.0,13649790000.0,3.242230403800475
2005-09-09,21.87,4210000000.0,13626000000.0,13626000000.0,13712490000.0,3.25712351543943
2005-09-12,21.81,4210000000.0,13626000000.0,13626000000.0,13674870000.0,3.248187648456057
2005-09-13,21.86,4210000000.0,13626000000.0,13626000000.0,13706220000.0,3.2556342042755344
2005-09-14,21.77,4210000000.0,13626000000.0,13626000000.0,13649790000.0,3.242230403800475
2005-09-15,22.24,4210000000.0,13626000000.0,13626000000.0,13944479999.999998,3.3122280285035623
2005-09-16,22.13,4210000000.0,13626000000.0,13626000000.0,13875510000.0,3.2958456057007126
2005-09-19,21.96,4210000000.0,13626000000.0,13626000000.0,13768920000.0,3.270527315914489
2005-09-20,21.85,4210000000.0,13626000000.0,13626000000.0,13699950000.0,3.254144893111639
2005-09-21,21.83,4210000000.0,13626000000.0,13626000000.0,13687409999.999998,3.2511662707838473
2005-09-22,21.79,4210000000.0,13626000000.0,13626000000.0,13662330000.0,3.2452090261282662
2005-09-23,21.7,4210000000.0,13626000000.0,13626000000.0,13605900000.0,3.231805225653207
2005-09-26,21.71,4210000000.0,13626000000.0,13626000000.0,13612170000.0,3.233294536817102
2005-09-27,21.69,4210000000.0,13626000000.0,13626000000.0,13599630000.0,3.230315914489311
2005-09-28,21.58,4210000000.0,13626000000.0,13626000000.0,13530659999.999998,3.2139334916864604
2005-09-29,21.65,4210000000.0,13626000000.0,13626000000.0,13574550000.0,3.2243586698337294
2005-09-30,21.66,4210000000.0,13626000000.0,13626000000.0,13580820000.0,3.225847980997625
2005-10-03,21.67,4210000000.0,13626000000.0,13626000000.0,13630430000.000002,3.2376318289786226
2005-10-04,21.75,4210000000.0,13626000000.0,13626000000.0,13680750000.0,3.2495843230403803
2005-10-05,21.52,4210000000.0,13626000000.0,13626000000.0,13536080000.0,3.2152209026128267
2005-10-06,21.03,4210000000.0,13626000000.0,13626000000.0,13227870000.0,3.1420118764845606
2005-10-07,21.05,4210000000.0,13626000000.0,13626000000.0,13240450000.0,3.145
2005-10-10,20.89,4210000000.0,13626000000.0,13626000000.0,13139810000.0,3.1210950118764846
2005-10-11,20.48,4210000000.0,13626000000.0,13626000000.0,12881920000.0,3.0598384798099763
2005-10-12,20.7,4210000000.0,13626000000.0,13626000000.0,13020300000.0,3.09270783847981
2005-10-13,20.33,4210000000.0,13626000000.0,13626000000.0,12787569999.999998,3.03742755344418
2005-10-14,20.31,4210000000.0,13626000000.0,13626000000.0,12774990000.0,3.034439429928741
2005-10-17,20.38,4210000000.0,13626000000.0,13626000000.0,12819020000.0,3.044897862232779
2005-10-18,20.59,4210000000.0,13626000000.0,13626000000.0,12951110000.0,3.0762731591448933
2005-10-19,20.82,4210000000.0,13626000000.0,13626000000.0,13095780000.0,3.1106365795724464
2005-10-20,20.56,4210000000.0,13626000000.0,13626000000.0,12932240000.0,3.071790973871734
2005-10-21,20.7,4210000000.0,13626000000.0,13626000000.0,13020300000.0,3.09270783847981
2005-10-24,21.05,4210000000.0,13626000000.0,13626000000.0,13240450000.0,3.145
2005-10-25,20.95,4210000000.0,13626000000.0,13626000000.0,13177550000.0,3.130059382422803
2005-10-26,21.08,4210000000.0,13626000000.0,13626000000.0,13259319999.999998,3.1494821852731585
2005-10-27,20.9,4210000000.0,13626000000.0,13626000000.0,13146100000.0,3.122589073634204
2005-10-28,21.16,4210000000.0,13626000000.0,13626000000.0,13309640000.0,3.161434679334917
2005-10-31,20.77,4210000000.0,13626000000.0,13626000000.0,13064330000.0,3.103166270783848
2005-11-01,19.88,4210000000.0,13626000000.0,13626000000.0,12504520000.0,2.970194774346793
2005-11-02,20.39,4210000000.0,13626000000.0,13626000000.0,12825310000.0,3.0463919239904986
2005-11-03,20.59,4376000000.0,12252000000.0,13783000000.0,12951110000.0,2.959577239488117
2005-11-04,20.36,4376000000.0,12252000000.0,13783000000.0,12806440000.0,2.9265173674588665
2005-11-07,20.61,4376000000.0,12252000000.0,13783000000.0,12963690000.0,2.962452010968921
2005-11-08,20.8,4376000000.0,12252000000.0,13783000000.0,13083200000.0,2.989762340036563
2005-11-09,20.75,4376000000.0,12252000000.0,13783000000.0,13051750000.0,2.982575411334552
2005-11-10,20.77,4376000000.0,12252000000.0,13783000000.0,13064330000.0,2.9854501828153563
2005-11-11,20.99,4376000000.0,12252000000.0,13783000000.0,13202709999.999998,3.0170726691042042
2005-11-14,20.91,4376000000.0,12252000000.0,13783000000.0,13152390000.0,3.005573583180987
2005-11-15,21.11,4376000000.0,12252000000.0,13783000000.0,13278190000.0,3.034321297989031
2005-11-16,20.72,4376000000.0,12252000000.0,13783000000.0,13032880000.0,2.9782632541133456
2005-11-17,20.99,4376000000.0,12252000000.0,13783000000.0,13202709999.999998,3.0170726691042042
2005-11-18,20.94,4376000000.0,12252000000.0,13783000000.0,13171260000.0,3.009885740402194
2005-11-21,21.06,4376000000.0,12252000000.0,13783000000.0,13246740000.0,3.0271343692870203
2005-11-22,21.18,4376000000.0,12252000000.0,13783000000.0,13322220000.0,3.0443829981718467
2005-11-23,21.12,4376000000.0,12252000000.0,13783000000.0,13284480000.0,3.0357586837294335
2005-11-25,21.23,4376000000.0,12252000000.0,13783000000.0,13353670000.0,3.0515699268738574
2005-11-28,21.23,4376000000.0,12252000000.0,13783000000.0,13353670000.0,3.0515699268738574
2005-11-29,21.29,4376000000.0,12252000000.0,13783000000.0,13391410000.0,3.0601942413162706
2005-11-30,21.1,4376000000.0,12252000000.0,13783000000.0,13271900000.0,3.032883912248629
2005-12-01,21.47,4376000000.0,12252000000.0,13783000000.0,13504630000.0,3.08606718464351
2005-12-02,21.5,4376000000.0,12252000000.0,13783000000.0,13523500000.0,3.0903793418647165
2005-12-05,21.46,4376000000.0,12252000000.0,13783000000.0,13498340000.0,3.0846297989031077
2005-12-06,21.49,4376000000.0,12252000000.0,13783000000.0,13517209999.999998,3.088941956124314
2005-12-07,21.15,4376000000.0,12252000000.0,13783000000.0,13303350000.0,3.04007084095064
2005-12-08,21.17,4376000000.0,12252000000.0,13783000000.0,13315930000.000002,3.0429456124314447
