date,close price,CTAS_SHE,CTAS_TA,CTAS_TL,market cap,PB Ratio
1996-03-05,16.42,,,,,
1996-03-06,16.17,,,,,
1996-03-07,16.0,,,,,
1996-03-08,15.75,,,,,
1996-03-11,16.08,,,,,
1996-03-12,15.79,,,,,
1996-03-13,16.0,,,,,
1996-03-14,15.83,,,,,
1996-03-15,16.08,,,,,
1996-03-18,16.13,,,,,
1996-03-19,16.08,,,,,
1996-03-20,16.33,,,,,
1996-03-21,16.33,,,,,
1996-03-22,16.33,,,,,
1996-03-25,16.25,,,,,
1996-03-26,16.5,,,,,
1996-03-27,16.75,,,,,
1996-03-28,16.5,,,,,
1996-03-29,16.67,,,,,
1996-04-01,17.08,,,,,
1996-04-02,17.5,,,,,
1996-04-03,17.0,,,,,
1996-04-04,16.92,,,,,
1996-04-08,16.75,,,,,
1996-04-09,16.92,,,,,
1996-04-10,16.92,,,,,
1996-04-11,17.17,,,,,
1996-04-12,17.75,,,,,
1996-04-15,17.5,,,,,
1996-04-16,17.58,,,,,
1996-04-17,17.33,,,,,
1996-04-18,17.42,,,,,
1996-04-19,17.21,,,,,
1996-04-22,17.42,,,,,
1996-04-23,17.5,,,,,
1996-04-24,17.08,,,,,
1996-04-25,17.38,,,,,
1996-04-26,17.25,,,,,
1996-04-29,17.83,,,,,
1996-04-30,17.92,,,,,
1996-05-01,18.25,,,,,
1996-05-02,18.17,,,,,
1996-05-03,18.17,,,,,
1996-05-06,17.92,,,,,
1996-05-07,17.67,,,,,
1996-05-08,18.0,,,,,
1996-05-09,18.17,,,,,
1996-05-10,18.33,,,,,
1996-05-13,18.42,,,,,
1996-05-14,18.5,,,,,
1996-05-15,18.42,,,,,
1996-05-16,18.33,,,,,
1996-05-17,18.08,,,,,
1996-05-20,18.33,,,,,
1996-05-21,18.08,,,,,
1996-05-22,17.92,,,,,
1996-05-23,18.17,,,,,
1996-05-24,17.92,,,,,
1996-05-28,17.92,,,,,
1996-05-29,18.08,,,,,
1996-05-30,18.0,,,,,
1996-05-31,17.83,,,,,
1996-06-03,17.83,,,,,
1996-06-04,18.25,,,,,
1996-06-05,18.08,,,,,
1996-06-06,18.0,,,,,
1996-06-07,18.17,,,,,
1996-06-10,18.17,,,,,
1996-06-11,18.13,,,,,
1996-06-12,18.25,,,,,
1996-06-13,18.33,,,,,
1996-06-14,18.08,,,,,
1996-06-17,18.0,,,,,
1996-06-18,18.42,,,,,
1996-06-19,18.58,,,,,
1996-06-20,18.42,,,,,
1996-06-21,18.25,,,,,
1996-06-24,18.42,,,,,
1996-06-25,18.25,,,,,
1996-06-26,18.08,,,,,
1996-06-27,18.02,,,,,
1996-06-28,17.83,,,,,
1996-07-01,17.92,,,,,
1996-07-02,17.92,,,,,
1996-07-03,17.92,,,,,
1996-07-05,17.67,,,,,
1996-07-08,17.58,,,,,
1996-07-09,17.75,,,,,
1996-07-10,17.5,,,,,
1996-07-11,17.25,,,,,
1996-07-12,17.42,,,,,
1996-07-15,17.42,,,,,
1996-07-16,17.42,,,,,
1996-07-17,17.25,,,,,
1996-07-18,17.25,,,,,
1996-07-19,17.0,,,,,
1996-07-22,17.17,,,,,
1996-07-23,16.96,,,,,
1996-07-24,16.75,,,,,
1996-07-25,16.83,,,,,
1996-07-26,17.0,,,,,
1996-07-29,16.83,,,,,
1996-07-30,17.08,,,,,
1996-07-31,17.0,,,,,
1996-08-01,17.08,,,,,
1996-08-02,16.92,,,,,
1996-08-05,16.92,,,,,
1996-08-06,17.17,,,,,
1996-08-07,17.17,,,,,
1996-08-08,16.92,,,,,
1996-08-09,16.67,,,,,
1996-08-12,16.83,,,,,
1996-08-13,16.83,,,,,
1996-08-14,17.17,,,,,
1996-08-15,17.33,,,,,
1996-08-16,18.17,,,,,
1996-08-19,18.17,,,,,
1996-08-20,17.83,,,,,
1996-08-21,17.92,,,,,
1996-08-22,17.92,,,,,
1996-08-23,17.75,,,,,
1996-08-26,17.75,,,,,
1996-08-27,18.25,,,,,
1996-08-28,18.42,,,,,
1996-08-29,18.25,,,,,
1996-08-30,18.08,,,,,
1996-09-03,18.33,,,,,
1996-09-04,18.0,,,,,
1996-09-05,18.0,,,,,
1996-09-06,18.42,,,,,
1996-09-09,18.58,,,,,
1996-09-10,18.33,,,,,
1996-09-11,18.42,,,,,
1996-09-12,18.25,,,,,
1996-09-13,18.5,,,,,
1996-09-16,18.58,,,,,
1996-09-17,18.58,,,,,
1996-09-18,18.42,,,,,
1996-09-19,18.58,,,,,
1996-09-20,18.67,,,,,
1996-09-23,18.42,,,,,
1996-09-24,18.33,,,,,
1996-09-25,18.42,,,,,
1996-09-26,18.58,,,,,
1996-09-27,18.67,,,,,
1996-09-30,18.67,,,,,
1996-10-01,18.54,,,,,
1996-10-02,18.67,,,,,
1996-10-03,18.46,,,,,
1996-10-04,18.67,,,,,
1996-10-07,18.5,,,,,
1996-10-08,18.5,,,,,
1996-10-09,18.5,,,,,
1996-10-10,18.58,,,,,
1996-10-11,19.08,,,,,
1996-10-14,19.17,,,,,
1996-10-15,19.0,,,,,
1996-10-16,18.83,,,,,
1996-10-17,19.0,,,,,
1996-10-18,19.5,,,,,
1996-10-21,19.42,,,,,
1996-10-22,19.33,,,,,
1996-10-23,19.5,,,,,
1996-10-24,19.29,,,,,
1996-10-25,19.42,,,,,
1996-10-28,19.33,,,,,
1996-10-29,19.42,,,,,
1996-10-30,19.42,,,,,
1996-10-31,19.42,,,,,
1996-11-01,19.58,,,,,
1996-11-04,19.5,,,,,
1996-11-05,19.42,,,,,
1996-11-06,19.71,,,,,
1996-11-07,19.83,,,,,
1996-11-08,19.58,,,,,
1996-11-11,20.17,,,,,
1996-11-12,19.92,,,,,
1996-11-13,20.25,,,,,
1996-11-14,20.5,,,,,
1996-11-15,20.5,,,,,
1996-11-18,20.83,,,,,
1996-11-19,20.92,,,,,
1996-11-20,20.71,,,,,
1996-11-21,20.54,,,,,
1996-11-22,20.75,,,,,
1996-11-25,20.58,,,,,
1996-11-26,20.67,,,,,
1996-11-27,20.5,,,,,
1996-11-29,20.25,,,,,
1996-12-02,20.42,,,,,
1996-12-03,20.33,,,,,
1996-12-04,20.08,,,,,
1996-12-05,19.92,,,,,
1996-12-06,19.75,,,,,
1996-12-09,19.83,,,,,
1996-12-10,19.67,,,,,
1996-12-11,19.58,,,,,
1996-12-12,19.96,,,,,
1996-12-13,20.38,,,,,
1996-12-16,20.33,,,,,
1996-12-17,20.71,,,,,
1996-12-18,20.42,,,,,
1996-12-19,20.08,,,,,
1996-12-20,19.92,,,,,
1996-12-23,19.67,,,,,
1996-12-24,19.79,,,,,
1996-12-26,19.83,,,,,
1996-12-27,19.83,,,,,
1996-12-30,19.75,,,,,
1996-12-31,19.58,,,,,
1997-01-02,19.17,,,,,
1997-01-03,19.5,,,,,
1997-01-06,19.67,,,,,
1997-01-07,19.75,,,,,
1997-01-08,19.58,,,,,
1997-01-09,19.5,,,,,
1997-01-10,19.5,,,,,
1997-01-13,19.42,,,,,
1997-01-14,19.58,,,,,
1997-01-15,19.58,,,,,
1997-01-16,20.0,,,,,
1997-01-17,19.75,,,,,
1997-01-20,19.92,,,,,
1997-01-21,19.83,,,,,
1997-01-22,19.42,,,,,
1997-01-23,18.92,,,,,
1997-01-24,18.92,,,,,
1997-01-27,19.0,,,,,
1997-01-28,19.33,,,,,
1997-01-29,19.08,,,,,
1997-01-30,19.33,,,,,
1997-01-31,19.0,,,,,
1997-02-03,19.25,,,,,
1997-02-04,18.83,,,,,
1997-02-05,18.75,,,,,
1997-02-06,18.83,,,,,
1997-02-07,18.58,,,,,
1997-02-10,18.42,,,,,
1997-02-11,18.13,,,,,
1997-02-12,18.0,,,,,
1997-02-13,18.08,,,,,
1997-02-14,19.0,,,,,
1997-02-18,19.33,,,,,
1997-02-19,19.5,,,,,
1997-02-20,19.17,,,,,
1997-02-21,18.5,,,,,
1997-02-24,18.38,,,,,
1997-02-25,18.0,,,,,
1997-02-26,18.0,,,,,
1997-02-27,17.83,,,,,
1997-02-28,18.0,,,,,
1997-03-03,17.67,,,,,
1997-03-04,17.63,,,,,
1997-03-05,17.75,,,,,
1997-03-06,17.58,,,,,
1997-03-07,17.83,,,,,
1997-03-10,18.58,,,,,
1997-03-11,17.96,,,,,
1997-03-12,17.67,,,,,
1997-03-13,17.67,,,,,
1997-03-14,18.25,,,,,
1997-03-17,17.92,,,,,
1997-03-18,17.88,,,,,
1997-03-19,18.02,,,,,
1997-03-20,18.08,,,,,
1997-03-21,17.42,,,,,
1997-03-24,17.33,,,,,
1997-03-25,17.83,,,,,
1997-03-26,17.79,,,,,
1997-03-27,17.67,,,,,
1997-03-31,17.58,,,,,
1997-04-01,17.58,,,,,
1997-04-02,17.58,,,,,
1997-04-03,17.58,,,,,
1997-04-04,17.5,,,,,
1997-04-07,18.08,,,,,
1997-04-08,18.42,,,,,
1997-04-09,18.5,,,,,
1997-04-10,18.88,,,,,
1997-04-11,18.5,,,,,
1997-04-14,18.25,,,,,
1997-04-15,18.33,,,,,
1997-04-16,18.04,,,,,
1997-04-17,18.13,,,,,
1997-04-18,18.25,,,,,
1997-04-21,18.08,,,,,
1997-04-22,18.17,,,,,
1997-04-23,18.08,,,,,
1997-04-24,17.79,,,,,
1997-04-25,17.5,,,,,
1997-04-28,17.5,,,,,
1997-04-29,18.5,,,,,
1997-04-30,18.25,,,,,
1997-05-01,18.29,,,,,
1997-05-02,18.75,,,,,
1997-05-05,19.75,,,,,
1997-05-06,19.92,,,,,
1997-05-07,19.58,,,,,
1997-05-08,19.81,,,,,
1997-05-09,20.17,,,,,
1997-05-12,20.04,,,,,
1997-05-13,20.17,,,,,
1997-05-14,20.33,,,,,
1997-05-15,20.54,,,,,
1997-05-16,20.35,,,,,
1997-05-19,20.58,,,,,
1997-05-20,20.96,,,,,
1997-05-21,20.83,,,,,
1997-05-22,21.13,,,,,
1997-05-23,21.33,,,,,
1997-05-27,21.38,,,,,
1997-05-28,20.96,,,,,
1997-05-29,20.58,,,,,
1997-05-30,20.67,,,,,
1997-06-02,20.9,,,,,
1997-06-03,20.96,,,,,
1997-06-04,20.83,,,,,
1997-06-05,20.83,,,,,
1997-06-06,21.0,,,,,
1997-06-09,20.83,,,,,
1997-06-10,20.9,,,,,
1997-06-11,21.21,,,,,
1997-06-12,21.67,,,,,
1997-06-13,21.5,,,,,
1997-06-16,21.88,,,,,
1997-06-17,22.25,,,,,
1997-06-18,22.21,,,,,
1997-06-19,22.5,,,,,
1997-06-20,22.63,,,,,
1997-06-23,22.51,,,,,
1997-06-24,23.0,,,,,
1997-06-25,23.0,,,,,
1997-06-26,23.21,,,,,
1997-06-27,23.21,,,,,
1997-06-30,22.92,,,,,
1997-07-01,22.5,,,,,
1997-07-02,22.71,,,,,
1997-07-03,22.79,,,,,
1997-07-07,22.75,,,,,
1997-07-08,22.83,,,,,
1997-07-09,22.67,,,,,
1997-07-10,22.75,,,,,
1997-07-11,23.08,,,,,
1997-07-14,22.96,,,,,
1997-07-15,22.79,,,,,
1997-07-16,22.75,,,,,
1997-07-17,22.96,,,,,
1997-07-18,23.25,,,,,
1997-07-21,23.21,,,,,
1997-07-22,23.25,,,,,
1997-07-23,23.5,,,,,
1997-07-24,23.42,,,,,
1997-07-25,23.25,,,,,
1997-07-28,23.54,,,,,
1997-07-29,23.42,,,,,
1997-07-30,23.42,,,,,
1997-07-31,21.83,,,,,
1997-08-01,22.13,,,,,
1997-08-04,23.13,,,,,
1997-08-05,22.94,,,,,
1997-08-06,23.21,,,,,
1997-08-07,22.5,,,,,
1997-08-08,21.96,,,,,
1997-08-11,22.21,,,,,
1997-08-12,23.0,,,,,
1997-08-13,23.08,,,,,
1997-08-14,23.38,,,,,
1997-08-15,23.08,,,,,
1997-08-18,22.96,,,,,
1997-08-19,23.04,,,,,
1997-08-20,23.17,,,,,
1997-08-21,23.17,,,,,
1997-08-22,23.33,,,,,
1997-08-25,23.29,,,,,
1997-08-26,23.33,,,,,
1997-08-27,23.33,,,,,
1997-08-28,23.19,,,,,
1997-08-29,23.25,,,,,
1997-09-02,24.25,,,,,
1997-09-03,23.83,,,,,
1997-09-04,23.63,,,,,
1997-09-05,23.5,,,,,
1997-09-08,23.5,,,,,
1997-09-09,23.54,,,,,
1997-09-10,23.33,,,,,
1997-09-11,23.5,,,,,
1997-09-12,23.75,,,,,
1997-09-15,23.71,,,,,
1997-09-16,24.17,,,,,
1997-09-17,24.04,,,,,
1997-09-18,24.67,,,,,
1997-09-19,24.75,,,,,
1997-09-22,24.79,,,,,
1997-09-23,24.92,,,,,
1997-09-24,24.33,,,,,
1997-09-25,24.5,,,,,
1997-09-26,24.38,,,,,
1997-09-29,24.5,,,,,
1997-09-30,24.58,,,,,
1997-10-01,24.33,,,,,
1997-10-02,24.54,,,,,
1997-10-03,24.75,,,,,
1997-10-06,24.92,,,,,
1997-10-07,25.0,,,,,
1997-10-08,24.65,,,,,
1997-10-09,24.79,,,,,
1997-10-10,24.67,,,,,
1997-10-13,24.92,,,,,
1997-10-14,25.33,,,,,
1997-10-15,25.96,,,,,
1997-10-16,25.4,,,,,
1997-10-17,25.31,,,,,
1997-10-20,25.31,,,,,
1997-10-21,25.58,,,,,
1997-10-22,25.92,,,,,
1997-10-23,25.83,,,,,
1997-10-24,25.17,,,,,
1997-10-27,24.33,,,,,
1997-10-28,24.33,,,,,
1997-10-29,24.17,,,,,
1997-10-30,23.75,,,,,
1997-10-31,24.08,,,,,
1997-11-03,24.46,,,,,
1997-11-04,25.17,,,,,
1997-11-05,25.54,,,,,
1997-11-06,24.96,,,,,
1997-11-07,24.58,,,,,
1997-11-10,24.83,,,,,
1997-11-11,25.33,,,,,
1997-11-12,24.67,,,,,
1997-11-13,26.04,,,,,
1997-11-14,26.25,,,,,
1997-11-17,26.17,,,,,
1997-11-18,25.67,,,,,
1997-11-19,25.38,,,,,
1997-11-20,26.0,,,,,
1997-11-21,25.67,,,,,
1997-11-24,25.33,,,,,
1997-11-25,26.17,,,,,
1997-11-26,26.0,,,,,
1997-11-28,25.92,,,,,
1997-12-01,26.17,,,,,
1997-12-02,25.75,,,,,
1997-12-03,26.08,,,,,
1997-12-04,26.08,,,,,
1997-12-05,26.83,,,,,
1997-12-08,28.0,,,,,
1997-12-09,27.58,,,,,
1997-12-10,25.5,,,,,
1997-12-11,26.13,,,,,
1997-12-12,26.42,,,,,
1997-12-15,25.92,,,,,
1997-12-16,26.38,,,,,
1997-12-17,26.33,,,,,
1997-12-18,26.0,,,,,
1997-12-19,25.42,,,,,
1997-12-22,24.5,,,,,
1997-12-23,24.25,,,,,
1997-12-24,24.5,,,,,
1997-12-26,25.33,,,,,
1997-12-29,26.67,,,,,
1997-12-30,26.75,,,,,
1997-12-31,26.0,,,,,
1998-01-02,26.67,,,,,
1998-01-05,28.21,,,,,
1998-01-06,27.25,,,,,
1998-01-07,27.67,,,,,
1998-01-08,29.13,,,,,
1998-01-09,28.42,,,,,
1998-01-12,27.58,,,,,
1998-01-13,27.71,,,,,
1998-01-14,27.33,,,,,
1998-01-15,26.83,,,,,
1998-01-16,27.83,,,,,
1998-01-20,28.67,,,,,
1998-01-21,28.33,,,,,
1998-01-22,28.5,,,,,
1998-01-23,28.33,,,,,
1998-01-26,28.04,,,,,
1998-01-27,28.33,,,,,
1998-01-28,28.83,,,,,
1998-01-29,28.5,,,,,
1998-01-30,27.83,,,,,
1998-02-02,28.71,,,,,
1998-02-03,28.08,,,,,
1998-02-04,28.0,,,,,
1998-02-05,26.67,,,,,
1998-02-06,28.08,,,,,
1998-02-09,27.5,,,,,
1998-02-10,28.75,,,,,
1998-02-11,29.0,,,,,
1998-02-12,29.08,,,,,
1998-02-13,29.17,,,,,
1998-02-17,29.5,,,,,
1998-02-18,30.0,,,,,
1998-02-19,30.29,,,,,
1998-02-20,30.67,,,,,
1998-02-23,30.33,,,,,
1998-02-24,29.33,,,,,
1998-02-25,29.33,,,,,
1998-02-26,29.58,,,,,
1998-02-27,28.33,,,,,
1998-03-02,28.83,,,,,
1998-03-03,30.0,,,,,
1998-03-04,30.42,,,,,
1998-03-05,31.0,,,,,
1998-03-06,32.67,,,,,
1998-03-09,31.46,,,,,
1998-03-10,32.08,,,,,
1998-03-11,33.0,,,,,
1998-03-12,33.58,,,,,
1998-03-13,33.58,,,,,
1998-03-16,34.17,,,,,
1998-03-17,32.67,,,,,
1998-03-18,34.08,,,,,
1998-03-19,34.42,,,,,
1998-03-20,34.35,,,,,
1998-03-23,34.33,,,,,
1998-03-24,34.42,,,,,
1998-03-25,35.08,,,,,
1998-03-26,34.67,,,,,
1998-03-27,33.5,,,,,
1998-03-30,33.58,,,,,
1998-03-31,34.5,,,,,
1998-04-01,33.83,,,,,
1998-04-02,33.08,,,,,
1998-04-03,33.33,,,,,
1998-04-06,32.67,,,,,
1998-04-07,32.46,,,,,
1998-04-08,32.17,,,,,
1998-04-09,33.08,,,,,
1998-04-13,32.58,,,,,
1998-04-14,32.42,,,,,
1998-04-15,32.0,,,,,
1998-04-16,31.25,,,,,
1998-04-17,32.67,,,,,
1998-04-20,33.38,,,,,
1998-04-21,33.0,,,,,
1998-04-22,32.75,,,,,
1998-04-23,33.0,,,,,
1998-04-24,32.58,,,,,
1998-04-27,32.08,,,,,
1998-04-28,31.42,,,,,
1998-04-29,31.63,,,,,
1998-04-30,31.75,,,,,
1998-05-01,31.17,,,,,
1998-05-04,31.0,,,,,
1998-05-05,31.0,,,,,
1998-05-06,30.42,,,,,
1998-05-07,30.33,,,,,
1998-05-08,31.42,,,,,
1998-05-11,30.58,,,,,
1998-05-12,31.33,,,,,
1998-05-13,31.33,,,,,
1998-05-14,31.67,,,,,
1998-05-15,32.17,,,,,
1998-05-18,32.33,,,,,
1998-05-19,33.5,,,,,
1998-05-20,33.08,,,,,
1998-05-21,33.02,,,,,
1998-05-22,32.0,,,,,
1998-05-26,32.04,,,,,
1998-05-27,30.92,,,,,
1998-05-28,30.83,,,,,
1998-05-29,30.46,,,,,
1998-06-01,30.58,,,,,
1998-06-02,31.08,,,,,
1998-06-03,31.08,,,,,
1998-06-04,32.0,,,,,
1998-06-05,32.96,,,,,
1998-06-08,32.67,,,,,
1998-06-09,33.38,,,,,
1998-06-10,32.9,,,,,
1998-06-11,32.13,,,,,
1998-06-12,31.83,,,,,
1998-06-15,31.42,,,,,
1998-06-16,32.67,,,,,
1998-06-17,33.29,,,,,
1998-06-18,33.08,,,,,
1998-06-19,32.67,,,,,
1998-06-22,33.46,,,,,
1998-06-23,34.33,,,,,
1998-06-24,33.67,,,,,
1998-06-25,34.08,,,,,
1998-06-26,34.31,,,,,
1998-06-29,34.06,,,,,
1998-06-30,34.0,,,,,
1998-07-01,34.17,,,,,
1998-07-02,33.38,,,,,
1998-07-06,35.67,,,,,
1998-07-07,34.25,,,,,
1998-07-08,34.42,,,,,
1998-07-09,36.17,,,,,
1998-07-10,35.08,,,,,
1998-07-13,34.63,,,,,
1998-07-14,33.5,,,,,
1998-07-15,34.58,,,,,
1998-07-16,35.17,,,,,
1998-07-17,35.71,,,,,
1998-07-20,35.33,,,,,
1998-07-21,34.33,,,,,
1998-07-22,33.71,,,,,
1998-07-23,33.0,,,,,
1998-07-24,33.92,,,,,
1998-07-27,34.67,,,,,
1998-07-28,33.58,,,,,
1998-07-29,33.75,,,,,
1998-07-30,35.0,,,,,
1998-07-31,33.88,,,,,
1998-08-03,34.79,,,,,
1998-08-04,33.17,,,,,
1998-08-05,30.67,,,,,
1998-08-06,33.33,,,,,
1998-08-07,33.67,,,,,
1998-08-10,33.0,,,,,
1998-08-11,31.88,,,,,
1998-08-12,34.38,,,,,
1998-08-13,33.33,,,,,
1998-08-14,34.17,,,,,
1998-08-17,33.5,,,,,
1998-08-18,33.67,,,,,
1998-08-19,33.42,,,,,
1998-08-20,32.5,,,,,
1998-08-21,31.29,,,,,
1998-08-24,32.96,,,,,
1998-08-25,33.5,,,,,
1998-08-26,32.67,,,,,
1998-08-27,32.08,,,,,
1998-08-28,31.79,,,,,
1998-08-31,27.17,,,,,
1998-09-01,32.67,,,,,
1998-09-02,32.33,,,,,
1998-09-03,31.33,,,,,
1998-09-04,32.17,,,,,
1998-09-08,33.83,,,,,
1998-09-09,33.58,,,,,
1998-09-10,32.92,,,,,
1998-09-11,33.71,,,,,
1998-09-14,34.08,,,,,
1998-09-15,33.83,,,,,
1998-09-16,33.92,,,,,
1998-09-17,32.75,,,,,
1998-09-18,33.38,,,,,
1998-09-21,33.38,,,,,
1998-09-22,33.08,,,,,
1998-09-23,33.08,,,,,
1998-09-24,32.96,,,,,
1998-09-25,33.42,,,,,
1998-09-28,34.17,,,,,
1998-09-29,33.25,,,,,
1998-09-30,33.42,,,,,
1998-10-01,31.75,,,,,
1998-10-02,32.25,,,,,
1998-10-05,30.71,,,,,
1998-10-06,31.42,,,,,
1998-10-07,30.83,,,,,
1998-10-08,29.33,,,,,
1998-10-09,32.25,,,,,
1998-10-12,32.83,,,,,
1998-10-13,32.79,,,,,
1998-10-14,32.79,,,,,
1998-10-15,33.33,,,,,
1998-10-16,33.67,,,,,
1998-10-19,34.0,,,,,
1998-10-20,34.04,,,,,
1998-10-21,34.33,,,,,
1998-10-22,34.5,,,,,
1998-10-23,34.17,,,,,
1998-10-26,34.67,,,,,
1998-10-27,34.0,,,,,
1998-10-28,34.04,,,,,
1998-10-29,34.17,,,,,
1998-10-30,35.67,,,,,
1998-11-02,36.33,,,,,
1998-11-03,34.67,,,,,
1998-11-04,36.0,,,,,
1998-11-05,37.71,,,,,
1998-11-06,36.96,,,,,
1998-11-09,36.92,,,,,
1998-11-10,37.04,,,,,
1998-11-11,36.67,,,,,
1998-11-12,36.83,,,,,
1998-11-13,36.5,,,,,
1998-11-16,37.0,,,,,
1998-11-17,37.25,,,,,
1998-11-18,37.0,,,,,
1998-11-19,37.25,,,,,
1998-11-20,36.58,,,,,
1998-11-23,36.38,,,,,
1998-11-24,35.75,,,,,
1998-11-25,36.54,,,,,
1998-11-27,36.83,,,,,
1998-11-30,36.67,,,,,
1998-12-01,37.08,,,,,
1998-12-02,35.96,,,,,
1998-12-03,35.71,,,,,
1998-12-04,36.75,,,,,
1998-12-07,37.5,,,,,
1998-12-08,38.0,,,,,
1998-12-09,39.58,,,,,
1998-12-10,39.5,,,,,
1998-12-11,39.5,,,,,
1998-12-14,39.33,,,,,
1998-12-15,39.96,,,,,
1998-12-16,40.67,,,,,
1998-12-17,41.33,,,,,
1998-12-18,41.33,,,,,
1998-12-21,41.42,,,,,
1998-12-22,40.17,,,,,
1998-12-23,41.08,,,,,
1998-12-24,41.33,,,,,
1998-12-28,42.58,,,,,
1998-12-29,42.92,,,,,
1998-12-30,43.67,,,,,
1998-12-31,46.96,,,,,
1999-01-04,46.13,,,,,
1999-01-05,46.67,,,,,
1999-01-06,46.92,,,,,
1999-01-07,47.54,,,,,
1999-01-08,48.0,,,,,
1999-01-11,44.75,,,,,
1999-01-12,45.02,,,,,
1999-01-13,45.33,,,,,
1999-01-14,45.79,,,,,
1999-01-15,47.13,,,,,
1999-01-19,47.67,,,,,
1999-01-20,48.33,,,,,
1999-01-21,47.58,,,,,
1999-01-22,48.67,,,,,
1999-01-25,50.75,,,,,
1999-01-26,50.67,,,,,
1999-01-27,50.0,,,,,
1999-01-28,51.38,,,,,
1999-01-29,50.71,,,,,
1999-02-01,51.67,,,,,
1999-02-02,50.5,,,,,
1999-02-03,51.67,,,,,
1999-02-04,49.5,,,,,
1999-02-05,49.29,,,,,
1999-02-08,48.21,,,,,
1999-02-09,48.0,,,,,
1999-02-10,47.75,,,,,
1999-02-11,51.21,,,,,
1999-02-12,46.96,,,,,
1999-02-16,49.0,,,,,
1999-02-17,47.83,,,,,
1999-02-18,47.33,,,,,
1999-02-19,46.75,,,,,
1999-02-22,48.83,,,,,
1999-02-23,48.67,,,,,
1999-02-24,46.67,,,,,
1999-02-25,48.17,,,,,
1999-02-26,47.17,,,,,
1999-03-01,47.92,,,,,
1999-03-02,47.58,,,,,
1999-03-03,47.42,,,,,
1999-03-04,48.29,,,,,
1999-03-05,47.0,,,,,
1999-03-08,48.58,,,,,
1999-03-09,47.67,,,,,
1999-03-10,47.92,,,,,
1999-03-11,47.67,,,,,
1999-03-12,46.38,,,,,
1999-03-15,47.54,,,,,
1999-03-16,46.08,,,,,
1999-03-17,45.79,,,,,
1999-03-18,46.08,,,,,
1999-03-19,45.5,,,,,
1999-03-22,44.67,,,,,
1999-03-23,42.75,,,,,
1999-03-24,45.5,,,,,
1999-03-25,47.58,,,,,
1999-03-26,44.75,,,,,
1999-03-29,45.75,,,,,
1999-03-30,43.75,,,,,
1999-03-31,43.58,,,,,
1999-04-01,44.0,,,,,
1999-04-05,43.96,,,,,
1999-04-06,42.71,,,,,
1999-04-07,41.79,,,,,
1999-04-08,42.58,,,,,
1999-04-09,42.67,,,,,
1999-04-12,42.38,,,,,
1999-04-13,41.38,,,,,
1999-04-14,41.33,,,,,
1999-04-15,42.0,,,,,
1999-04-16,42.33,,,,,
1999-04-19,42.58,,,,,
1999-04-20,43.25,,,,,
1999-04-21,43.83,,,,,
1999-04-22,44.0,,,,,
1999-04-23,45.17,,,,,
1999-04-26,45.79,,,,,
1999-04-27,44.75,,,,,
1999-04-28,45.83,,,,,
1999-04-29,46.25,,,,,
1999-04-30,45.83,,,,,
1999-05-03,46.42,,,,,
1999-05-04,44.83,,,,,
1999-05-05,46.75,,,,,
1999-05-06,44.58,,,,,
1999-05-07,45.67,,,,,
1999-05-10,46.67,,,,,
1999-05-11,46.71,,,,,
1999-05-12,47.17,,,,,
1999-05-13,45.42,,,,,
1999-05-14,42.46,,,,,
1999-05-17,42.42,,,,,
1999-05-18,42.29,,,,,
1999-05-19,44.0,,,,,
1999-05-20,42.4,,,,,
1999-05-21,41.75,,,,,
1999-05-24,42.08,,,,,
1999-05-25,42.04,,,,,
1999-05-26,43.63,,,,,
1999-05-27,44.29,,,,,
1999-05-28,42.33,,,,,
1999-06-01,41.67,,,,,
1999-06-02,44.42,,,,,
1999-06-03,42.63,,,,,
1999-06-04,44.25,,,,,
1999-06-07,43.92,,,,,
1999-06-08,42.08,,,,,
1999-06-09,41.83,,,,,
1999-06-10,41.71,,,,,
1999-06-11,40.29,,,,,
1999-06-14,41.17,,,,,
1999-06-15,40.0,,,,,
1999-06-16,40.67,,,,,
1999-06-17,41.58,,,,,
1999-06-18,40.54,,,,,
1999-06-21,41.08,,,,,
1999-06-22,40.17,,,,,
1999-06-23,40.83,,,,,
1999-06-24,40.33,,,,,
1999-06-25,40.21,,,,,
1999-06-28,42.04,,,,,
1999-06-29,43.42,,,,,
1999-06-30,44.79,,,,,
1999-07-01,44.42,,,,,
1999-07-02,44.17,,,,,
1999-07-06,44.0,,,,,
1999-07-07,44.42,,,,,
1999-07-08,44.58,,,,,
1999-07-09,44.88,,,,,
1999-07-12,44.88,,,,,
1999-07-13,44.17,,,,,
1999-07-14,42.29,,,,,
1999-07-15,42.52,,,,,
1999-07-16,42.29,,,,,
1999-07-19,41.04,,,,,
1999-07-20,41.63,,,,,
1999-07-21,43.88,,,,,
1999-07-22,43.63,,,,,
1999-07-23,43.71,,,,,
1999-07-26,43.33,,,,,
1999-07-27,44.63,,,,,
1999-07-28,43.25,,,,,
1999-07-29,41.96,,,,,
1999-07-30,42.75,,,,,
1999-08-02,41.17,,,,,
1999-08-03,40.75,,,,,
1999-08-04,40.67,,,,,
1999-08-05,40.5,,,,,
1999-08-06,40.04,,,,,
1999-08-09,40.29,,,,,
1999-08-10,38.58,,,,,
1999-08-11,36.04,,,,,
1999-08-12,33.96,,,,,
1999-08-13,35.83,,,,,
1999-08-16,34.33,,,,,
1999-08-17,33.5,,,,,
