date,close price,URI_SHE,URI_TA,URI_TL,market cap,PB Ratio
2006-11-10,23.13,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-11-13,23.76,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-11-14,24.17,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-11-15,24.9,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-11-16,25.0,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-11-17,24.73,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-11-20,24.83,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-11-21,24.84,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-11-22,24.79,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-11-24,24.8,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-11-27,24.36,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-11-28,24.42,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-11-29,24.8,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-11-30,25.06,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-01,24.93,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-04,25.12,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-05,25.52,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-06,25.92,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-07,26.27,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-08,26.35,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-11,26.22,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-12,25.9,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-13,26.04,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-14,25.46,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-15,24.97,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-18,25.17,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-19,24.89,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-20,25.81,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-21,25.61,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-22,25.35,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-26,25.37,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-27,25.77,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-28,25.79,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2006-12-29,25.43,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-03,25.89,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-04,25.46,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-05,25.03,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-08,24.81,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-09,24.96,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-10,25.16,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-11,25.31,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-12,25.26,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-16,25.09,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-17,25.1,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-18,24.94,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-19,25.26,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-22,25.19,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-23,25.7,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-24,25.95,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-25,25.06,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-26,24.93,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-29,24.84,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-30,24.96,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-01-31,25.75,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-01,27.07,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-02,27.75,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-05,27.47,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-06,28.38,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-07,28.81,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-08,28.13,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-09,27.79,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-12,28.26,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-13,28.4,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-14,28.74,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-15,29.56,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-16,29.3,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-20,29.19,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-21,29.05,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-22,28.99,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-23,29.0,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-26,28.9,1501000000.0,2677000000.0,3987000000.0,0.0,0.0
2007-02-27,28.71,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-02-28,28.56,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-01,27.98,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-02,27.53,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-05,26.73,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-06,27.31,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-07,28.21,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-08,28.34,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-09,28.1,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-12,27.99,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-13,26.93,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-14,26.88,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-15,27.43,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-16,27.07,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-19,27.09,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-20,27.12,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-21,28.01,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-22,27.94,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-23,27.99,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-26,28.01,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-27,27.95,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-28,27.8,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-29,27.43,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-03-30,27.5,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-02,27.35,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-03,27.74,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-04,27.76,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-05,27.8,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-09,27.55,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-10,32.36,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-11,31.31,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-12,31.42,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-13,31.16,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-16,31.87,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-17,32.41,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-18,32.47,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-19,32.18,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-20,32.25,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-23,32.46,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-24,32.52,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-25,32.73,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-26,33.51,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-27,33.64,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-04-30,33.5,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-05-01,33.42,1538000000.0,5366000000.0,3828000000.0,0.0,0.0
2007-05-02,33.53,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-03,33.85,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-04,33.7,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-07,33.48,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-08,34.0,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-09,33.93,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-10,33.85,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-11,34.58,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-14,34.5,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-15,34.15,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-16,34.43,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-17,34.37,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-18,34.64,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-21,34.7,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-22,34.46,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-23,33.88,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-24,32.85,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-25,33.75,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-29,33.36,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-30,33.49,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-05-31,33.55,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-01,34.0,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-04,34.02,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-05,33.77,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-06,33.61,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-07,32.88,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-08,33.32,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-11,33.36,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-12,33.08,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-13,33.4,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-14,33.22,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-15,33.28,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-18,33.74,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-19,33.86,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-20,33.29,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-21,32.95,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-22,32.74,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-25,32.18,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-26,31.96,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-27,32.18,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-28,32.47,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-06-29,32.54,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-02,33.0,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-03,33.03,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-05,32.9,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-06,33.35,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-09,34.02,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-10,32.98,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-11,32.89,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-12,34.07,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-13,34.63,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-16,34.18,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-17,34.3,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-18,33.9,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-19,33.52,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-20,32.37,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-23,32.98,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-24,32.42,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-25,32.5,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-26,32.12,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-27,32.25,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-30,32.38,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-07-31,32.14,1581000000.0,5410000000.0,3829000000.0,0.0,0.0
2007-08-01,31.8,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-02,31.87,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-03,31.59,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-06,31.03,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-07,31.58,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-08,31.74,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-09,31.1,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-10,31.16,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-13,31.09,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-14,30.5,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-15,30.4,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-16,30.1,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-17,30.5,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-20,30.97,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-21,32.2,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-22,32.29,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-23,32.29,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-24,32.65,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-27,32.23,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-28,32.04,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-29,32.33,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-30,32.32,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-08-31,32.6,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-04,32.56,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-05,32.44,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-06,32.62,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-07,32.5,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-10,32.51,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-11,32.51,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-12,31.95,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-13,31.21,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-14,30.91,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-17,30.95,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-18,31.19,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-19,31.72,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-20,32.42,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-21,31.45,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-24,30.88,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-25,30.8,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-26,30.69,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-27,31.75,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-09-28,32.17,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-01,31.84,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-02,31.81,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-03,31.35,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-04,32.95,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-05,33.24,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-08,33.1,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-09,33.36,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-10,33.75,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-11,33.75,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-12,33.78,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-15,33.82,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-16,33.94,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-17,33.89,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-18,33.61,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-19,33.66,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-22,33.81,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-23,33.83,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-24,33.99,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-25,33.93,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-26,33.77,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-29,33.86,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-30,33.93,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-10-31,34.19,1702000000.0,1848000000.0,146000000.0,0.0,0.0
2007-11-01,34.25,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-02,34.24,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-05,34.23,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-06,34.31,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-07,34.16,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-08,34.17,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-09,34.17,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-12,34.18,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-13,34.01,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-14,23.5,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-15,22.91,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-16,23.37,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-19,22.5,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-20,22.03,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-21,22.47,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-23,22.24,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-26,21.2,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-27,20.87,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-28,21.5,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-29,22.24,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-11-30,23.27,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-03,23.22,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-04,23.02,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-05,23.37,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-06,23.77,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-07,23.94,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-10,24.23,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-11,23.43,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-12,22.55,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-13,21.16,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-14,23.55,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-17,24.25,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-18,23.05,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-19,22.25,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-20,21.6,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-21,17.91,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-24,18.7,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-26,19.05,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-27,18.53,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-28,18.47,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2007-12-31,18.36,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-02,17.77,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-03,18.26,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-04,17.34,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-07,16.42,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-08,15.7,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-09,15.54,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-10,16.57,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-11,17.2,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-14,17.59,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-15,17.12,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-16,17.05,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-17,16.03,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-18,16.02,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-22,15.9,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-23,16.64,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-24,17.15,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-25,16.86,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-28,17.35,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-29,17.25,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-30,17.42,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-01-31,18.23,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-01,19.05,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-04,18.35,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-05,18.26,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-06,17.9,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-07,17.91,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-08,18.18,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-11,18.3,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-12,18.31,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-13,18.61,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-14,18.81,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-15,18.84,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-19,19.05,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-20,18.95,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-21,18.86,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-22,18.88,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-25,19.27,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-26,19.4,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-27,19.36,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-28,18.97,1865000000.0,5717000000.0,146000000.0,0.0,0.0
2008-02-29,20.1,0.0,5842000000.0,3824000000.0,0.0,
2008-03-03,19.65,0.0,5842000000.0,3824000000.0,0.0,
2008-03-04,19.59,0.0,5842000000.0,3824000000.0,0.0,
2008-03-05,19.17,0.0,5842000000.0,3824000000.0,0.0,
2008-03-06,18.7,0.0,5842000000.0,3824000000.0,0.0,
2008-03-07,18.9,0.0,5842000000.0,3824000000.0,0.0,
2008-03-10,18.58,0.0,5842000000.0,3824000000.0,0.0,
2008-03-11,18.89,0.0,5842000000.0,3824000000.0,0.0,
2008-03-12,18.93,0.0,5842000000.0,3824000000.0,0.0,
2008-03-13,19.2,0.0,5842000000.0,3824000000.0,0.0,
2008-03-14,18.37,0.0,5842000000.0,3824000000.0,0.0,
2008-03-17,17.71,0.0,5842000000.0,3824000000.0,0.0,
2008-03-18,17.61,0.0,5842000000.0,3824000000.0,0.0,
2008-03-19,17.61,0.0,5842000000.0,3824000000.0,0.0,
2008-03-20,18.24,0.0,5842000000.0,3824000000.0,0.0,
2008-03-24,18.96,0.0,5842000000.0,3824000000.0,0.0,
2008-03-25,19.52,0.0,5842000000.0,3824000000.0,0.0,
2008-03-26,19.01,0.0,5842000000.0,3824000000.0,0.0,
2008-03-27,18.52,0.0,5842000000.0,3824000000.0,0.0,
2008-03-28,18.41,0.0,5842000000.0,3824000000.0,0.0,
2008-03-31,18.84,0.0,5842000000.0,3824000000.0,0.0,
2008-04-01,18.84,0.0,5842000000.0,3824000000.0,0.0,
2008-04-02,19.35,0.0,5842000000.0,3824000000.0,0.0,
2008-04-03,19.46,0.0,5842000000.0,3824000000.0,0.0,
2008-04-04,19.0,0.0,5842000000.0,3824000000.0,0.0,
2008-04-07,19.49,0.0,5842000000.0,3824000000.0,0.0,
2008-04-08,19.55,0.0,5842000000.0,3824000000.0,0.0,
2008-04-09,18.66,0.0,5842000000.0,3824000000.0,0.0,
2008-04-10,18.94,0.0,5842000000.0,3824000000.0,0.0,
2008-04-11,18.62,0.0,5842000000.0,3824000000.0,0.0,
2008-04-14,17.76,0.0,5842000000.0,3824000000.0,0.0,
2008-04-15,18.2,0.0,5842000000.0,3824000000.0,0.0,
