date,close price,IRM_SHE,IRM_TA,IRM_TL,market cap,PB Ratio
2003-01-27,12.94,2274568000.0,2274568000.0,2274568000.0,1091773680.0,0.47999166435120866
2003-01-28,13.02,2274568000.0,2274568000.0,2274568000.0,1098523440.0,0.4829591553209225
2003-01-29,12.99,2274568000.0,2274568000.0,2274568000.0,1095992280.0,0.4818463462072798
2003-01-30,12.81,2274568000.0,2274568000.0,2274568000.0,1080805320.0,0.4751694915254237
2003-01-31,13.03,2274568000.0,2274568000.0,2274568000.0,1099367160.0,0.4833300916921367
2003-02-03,13.24,2274568000.0,2274568000.0,2274568000.0,1117085280.0,0.4911197554876355
2003-02-04,13.11,2274568000.0,2274568000.0,2274568000.0,1106116920.0,0.4862975826618505
2003-02-05,12.98,2274568000.0,2274568000.0,2274568000.0,1095148560.0,0.48147540983606557
2003-02-06,12.75,2274568000.0,2274568000.0,2274568000.0,1075743000.0,0.47294387329813836
2003-02-07,12.77,2274568000.0,2274568000.0,2274568000.0,1077430440.0,0.47368574604056685
2003-02-10,12.86,2274568000.0,2274568000.0,2274568000.0,1085023920.0,0.4770241733814949
2003-02-11,12.94,2274568000.0,2274568000.0,2274568000.0,1091773680.0,0.47999166435120866
2003-02-12,12.82,2274568000.0,2274568000.0,2274568000.0,1081649040.0,0.475540427896638
2003-02-13,12.82,2274568000.0,2274568000.0,2274568000.0,1081649040.0,0.475540427896638
2003-02-14,13.19,2274568000.0,2274568000.0,2274568000.0,1112866680.0,0.48926507363156435
2003-02-18,13.27,2274568000.0,2274568000.0,2274568000.0,1119616440.0,0.4922325646012781
2003-02-19,13.26,2274568000.0,2274568000.0,2274568000.0,1118772720.0,0.4918616282300639
2003-02-20,13.08,2274568000.0,2274568000.0,2274568000.0,1103585760.0,0.4851847735482078
2003-02-21,13.74,2274568000.0,2274568000.0,2274568000.0,1159271280.0,0.5096665740483468
2003-02-24,13.56,2274568000.0,2274568000.0,2274568000.0,1144084320.0,0.5029897193664907
2003-02-25,13.72,2274568000.0,2274568000.0,2274568000.0,1157583840.0,0.5089247013059183
2003-02-26,13.69,2274568000.0,2274568000.0,2274568000.0,1155052680.0,0.5078118921922756
2003-02-27,13.83,2274568000.0,2274568000.0,2274568000.0,1166864760.0,0.5130050013892749
2003-02-28,14.46,2274568000.0,2274568000.0,2274568000.0,1220019120.0,0.536373992775771
2003-03-03,14.3,2274568000.0,2274568000.0,2274568000.0,1206519600.0,0.5304390108363435
2003-03-04,14.25,2274568000.0,2274568000.0,2274568000.0,1202301000.0,0.5285843289802723
2003-03-05,14.32,2274568000.0,2274568000.0,2274568000.0,1208207040.0,0.5311808835787719
2003-03-06,14.27,2274568000.0,2274568000.0,2274568000.0,1203988440.0,0.5293262017227007
2003-03-07,14.29,2274568000.0,2274568000.0,2274568000.0,1205675880.0,0.5300680744651292
2003-03-10,14.28,2274568000.0,2274568000.0,2274568000.0,1204832160.0,0.5296971380939149
2003-03-11,14.06,2274568000.0,2274568000.0,2274568000.0,1186270320.0,0.521536537927202
2003-03-12,14.12,2274568000.0,2274568000.0,2274568000.0,1191332640.0,0.5237621561544874
2003-03-13,14.58,2274568000.0,2274568000.0,2274568000.0,1230143760.0,0.5408252292303417
2003-03-14,14.66,2274568000.0,2274568000.0,2274568000.0,1236893520.0,0.5437927202000555
2003-03-17,15.55,2274568000.0,2274568000.0,2274568000.0,1311984600.0,0.5768060572381217
2003-03-18,15.73,2274568000.0,2274568000.0,2274568000.0,1327171560.0,0.5834829119199778
2003-03-19,15.54,2274568000.0,2274568000.0,2274568000.0,1311140880.0,0.5764351208669075
2003-03-20,15.81,2274568000.0,2274568000.0,2274568000.0,1333921320.0,0.5864504028896916
2003-03-21,16.16,2325120000.0,2325120000.0,2325120000.0,1363451520.0,0.586400495458299
2003-03-24,15.61,2325120000.0,2325120000.0,2325120000.0,1317046920.0,0.5664425578034682
2003-03-25,16.02,2325120000.0,2325120000.0,2325120000.0,1351639440.0,0.5813202931461602
2003-03-26,15.98,2325120000.0,2325120000.0,2325120000.0,1348264560.0,0.5798688067712634
2003-03-27,15.78,2325120000.0,2325120000.0,2325120000.0,1331390160.0,0.5726113748967795
2003-03-28,15.81,2325120000.0,2325120000.0,2325120000.0,1333921320.0,0.5736999896779521
2003-03-31,15.71,2325120000.0,2325120000.0,2325120000.0,1325484120.0,0.5700712737407102
2003-04-01,15.83,2325120000.0,2325120000.0,2325120000.0,1338173220.0,0.5755286694880264
2003-04-02,16.02,2325120000.0,2325120000.0,2325120000.0,1354234680.0,0.5824364677952105
2003-04-03,15.89,2325120000.0,2325120000.0,2325120000.0,1343245260.0,0.5777100794797688
2003-04-04,15.88,2325120000.0,2325120000.0,2325120000.0,1342399920.0,0.5773465111478118
2003-04-07,15.9,2325120000.0,2325120000.0,2325120000.0,1344090600.0,0.5780736478117259
2003-04-08,15.81,2325120000.0,2325120000.0,2325120000.0,1336482540.0,0.5748015328241123
2003-04-09,15.54,2325120000.0,2325120000.0,2325120000.0,1313658360.0,0.5649851878612717
2003-04-10,15.51,2325120000.0,2325120000.0,2325120000.0,1311122340.0,0.5638944828654004
2003-04-11,15.48,2325120000.0,2325120000.0,2325120000.0,1308586320.0,0.5628037778695293
2003-04-14,15.79,2325120000.0,2325120000.0,2325120000.0,1334791860.0,0.5740743961601982
2003-04-15,15.98,2325120000.0,2325120000.0,2325120000.0,1350853320.0,0.5809821944673823
2003-04-16,15.94,2325120000.0,2325120000.0,2325120000.0,1347471960.0,0.5795279211395541
2003-04-17,16.05,2325120000.0,2325120000.0,2325120000.0,1356770700.0,0.5835271727910818
2003-04-21,16.04,2325120000.0,2325120000.0,2325120000.0,1355925360.0,0.5831636044591247
2003-04-22,16.29,2325120000.0,2325120000.0,2325120000.0,1377058860.0,0.5922528127580512
2003-04-23,16.56,2325120000.0,2325120000.0,2325120000.0,1399883040.0,0.6020691577208919
2003-04-24,16.51,2325120000.0,2325120000.0,2325120000.0,1395656340.0000002,0.6002513160611066
2003-04-25,16.14,2325120000.0,2325120000.0,2325120000.0,1364378760.0,0.5867992877786953
2003-04-28,16.5,2325120000.0,2325120000.0,2325120000.0,1394811000.0,0.5998877477291494
2003-04-29,16.51,2325120000.0,2325120000.0,2325120000.0,1395656340.0000002,0.6002513160611066
2003-04-30,16.37,2325120000.0,2325120000.0,2325120000.0,1383821580.0,0.5951613594137076
2003-05-01,15.47,2325120000.0,2325120000.0,2325120000.0,1307740980.0,0.5624402095375722
2003-05-02,15.52,2325120000.0,2325120000.0,2325120000.0,1311967680.0,0.5642580511973575
2003-05-05,15.44,2325120000.0,2325120000.0,2325120000.0,1305204960.0,0.5613495045417011
2003-05-06,15.4,2325120000.0,2325120000.0,2325120000.0,1301823600.0,0.5598952312138729
2003-05-07,15.51,2325120000.0,2325120000.0,2325120000.0,1311122340.0,0.5638944828654004
2003-05-08,15.24,2325120000.0,2325120000.0,2325120000.0,1288298160.0,0.5540781379025599
2003-05-09,15.41,2325120000.0,2325120000.0,2325120000.0,1302668940.0,0.5602587995458299
2003-05-12,15.44,2325120000.0,2325120000.0,2325120000.0,1305204960.0,0.5613495045417011
2003-05-13,15.7,2325120000.0,2325120000.0,2325120000.0,1327183800.0,0.5708022811725847
2003-05-14,15.9,2325120000.0,2325120000.0,2325120000.0,1344090600.0,0.5780736478117259
2003-05-15,15.96,2348214000.0,2348214000.0,2348214000.0,1349162640.0,0.5745484185001878
2003-05-16,16.36,2348214000.0,2348214000.0,2348214000.0,1382976240.0,0.5889481282370346
2003-05-19,15.74,2348214000.0,2348214000.0,2348214000.0,1330565160.0,0.5666285781449221
2003-05-20,15.59,2348214000.0,2348214000.0,2348214000.0,1317885060.0,0.5612286869936045
2003-05-21,15.45,2348214000.0,2348214000.0,2348214000.0,1306050300.0,0.5561887885857081
2003-05-22,16.0,2348214000.0,2348214000.0,2348214000.0,1352544000.0,0.5759883894738724
2003-05-23,16.07,2348214000.0,2348214000.0,2348214000.0,1358461380.0,0.5785083386778207
2003-05-27,16.04,2348214000.0,2348214000.0,2348214000.0,1355925360.0,0.5774283604475572
2003-05-28,16.08,2348214000.0,2348214000.0,2348214000.0,1359306719.9999998,0.5788683314212417
2003-05-29,16.01,2348214000.0,2348214000.0,2348214000.0,1353389340.0000002,0.5763483822172938
2003-05-30,16.23,2348214000.0,2348214000.0,2348214000.0,1371986820.0,0.5842682225725594
2003-06-02,16.15,2348214000.0,2348214000.0,2348214000.0,1365224099.9999998,0.58138828062519
2003-06-03,16.09,2348214000.0,2348214000.0,2348214000.0,1360152060.0,0.579228324164663
2003-06-04,16.36,2348214000.0,2348214000.0,2348214000.0,1382976240.0,0.5889481282370346
2003-06-05,16.31,2348214000.0,2348214000.0,2348214000.0,1378749540.0,0.5871481645199288
2003-06-06,16.05,2348214000.0,2348214000.0,2348214000.0,1356770700.0,0.5777883531909783
2003-06-09,15.93,2348214000.0,2348214000.0,2348214000.0,1346626620.0,0.5734684402699243
2003-06-10,16.02,2348214000.0,2348214000.0,2348214000.0,1354234680.0,0.5767083749607148
2003-06-11,16.02,2348214000.0,2348214000.0,2348214000.0,1354234680.0,0.5767083749607148
2003-06-12,16.08,2348214000.0,2348214000.0,2348214000.0,1359306719.9999998,0.5788683314212417
2003-06-13,16.02,2348214000.0,2348214000.0,2348214000.0,1354234680.0,0.5767083749607148
2003-06-16,16.02,2348214000.0,2348214000.0,2348214000.0,1354234680.0,0.5767083749607148
2003-06-17,16.06,2348214000.0,2348214000.0,2348214000.0,1357616040.0,0.5781483459343995
2003-06-18,15.86,2348214000.0,2348214000.0,2348214000.0,1340709240.0,0.5709484910659761
2003-06-19,15.75,2348214000.0,2348214000.0,2348214000.0,1331410500.0,0.5669885708883432
2003-06-20,15.68,2348214000.0,2348214000.0,2348214000.0,1325493120.0,0.564468621684395
2003-06-23,15.53,2348214000.0,2348214000.0,2348214000.0,1312813020.0,0.5590687305330775
2003-06-24,15.42,2348214000.0,2348214000.0,2348214000.0,1303514280.0,0.5551088103554446
2003-06-25,15.24,2348214000.0,2348214000.0,2348214000.0,1288298160.0,0.5486289409738635
2003-06-26,15.44,2348214000.0,2348214000.0,2348214000.0,1305204960.0,0.555828795842287
2003-06-27,15.38,2348214000.0,2348214000.0,2348214000.0,1300132920.0,0.5536688393817599
2003-06-30,15.24,2348214000.0,2348214000.0,2348214000.0,1288298160.0,0.5486289409738635
2003-07-01,15.44,2348214000.0,2348214000.0,2348214000.0,1308833360.0,0.5573739701747796
2003-07-02,15.83,2348214000.0,2348214000.0,2348214000.0,1341893270.0,0.5714527168307488
2003-07-03,15.8,2348214000.0,2348214000.0,2348214000.0,1339350200.0,0.5703697363187512
2003-07-07,15.88,2348214000.0,2348214000.0,2348214000.0,1346131720.0,0.5732576843507449
2003-07-08,16.02,2348214000.0,2348214000.0,2348214000.0,1357999380.0,0.5783115934067338
2003-07-09,15.97,2348214000.0,2348214000.0,2348214000.0,1353760930.0,0.5765066258867377
2003-07-10,15.74,2348214000.0,2348214000.0,2348214000.0,1334264060.0,0.568203775294756
2003-07-11,15.57,2348214000.0,2348214000.0,2348214000.0,1319853330.0,0.5620668857267693
2003-07-14,15.81,2348214000.0,2348214000.0,2348214000.0,1340197890.0,0.5707307298227504
2003-07-15,15.86,2348214000.0,2348214000.0,2348214000.0,1344436340.0,0.5725356973427465
2003-07-16,16.02,2348214000.0,2348214000.0,2348214000.0,1357999380.0,0.5783115934067338
2003-07-17,15.94,2348214000.0,2348214000.0,2348214000.0,1351217860.0,0.5754236453747401
2003-07-18,15.87,2348214000.0,2348214000.0,2348214000.0,1345284030.0,0.5728966908467457
2003-07-21,15.79,2348214000.0,2348214000.0,2348214000.0,1338502510.0,0.570008742814752
2003-07-22,15.83,2348214000.0,2348214000.0,2348214000.0,1341893270.0,0.5714527168307488
2003-07-23,16.04,2348214000.0,2348214000.0,2348214000.0,1359694760.0,0.5790335804147322
2003-07-24,16.01,2348214000.0,2348214000.0,2348214000.0,1357151690.0000002,0.5779505999027347
2003-07-25,16.19,2348214000.0,2348214000.0,2348214000.0,1372410110.0,0.5844484829747204
2003-07-28,16.29,2348214000.0,2348214000.0,2348214000.0,1380887010.0,0.5880584180147125
2003-07-29,16.13,2348214000.0,2348214000.0,2348214000.0,1367323970.0,0.582282521950725
2003-07-30,16.08,2348214000.0,2348214000.0,2348214000.0,1363085519.9999998,0.5804775544307289
2003-07-31,15.03,2348214000.0,2348214000.0,2348214000.0,1274078070.0,0.542573236510812
2003-08-01,14.73,2348214000.0,2348214000.0,2348214000.0,1248647370.0,0.5317434313908358
2003-08-04,14.89,2348214000.0,2348214000.0,2348214000.0,1262210410.0,0.5375193274548231
2003-08-05,14.93,2348214000.0,2348214000.0,2348214000.0,1265601170.0,0.5389633014708199
2003-08-06,15.2,2348214000.0,2348214000.0,2348214000.0,1288488800.0,0.5487101260787987
2003-08-07,15.19,2348214000.0,2348214000.0,2348214000.0,1287641110.0,0.5483491325747994
2003-08-08,15.04,2348214000.0,2348214000.0,2348214000.0,1274925760.0,0.5429342300148112
2003-08-11,15.11,2348214000.0,2348214000.0,2348214000.0,1280859590.0,0.5454611845428057
2003-08-12,15.19,2348214000.0,2348214000.0,2348214000.0,1287641110.0,0.5483491325747994
2003-08-13,15.23,2348214000.0,2348214000.0,2348214000.0,1291031870.0,0.5497931065907963
2003-08-14,15.35,2530637000.0,2530637000.0,2530637000.0,1301204150.0,0.5141804810409395
2003-08-15,15.55,2530637000.0,2530637000.0,2530637000.0,1318157950.0,0.5208799009893557
2003-08-18,15.4,2530637000.0,2530637000.0,2530637000.0,1305442600.0,0.5158553360280436
2003-08-19,15.4,2530637000.0,2530637000.0,2530637000.0,1305442600.0,0.5158553360280436
2003-08-20,15.38,2530637000.0,2530637000.0,2530637000.0,1303747220.0,0.515185394033202
2003-08-21,15.42,2530637000.0,2530637000.0,2530637000.0,1307137980.0,0.5165252780228852
2003-08-22,15.36,2530637000.0,2530637000.0,2530637000.0,1302051840.0,0.5145154520383604
2003-08-25,15.19,2530637000.0,2530637000.0,2530637000.0,1287641110.0,0.5088209450822065
2003-08-26,15.19,2530637000.0,2530637000.0,2530637000.0,1287641110.0,0.5088209450822065
2003-08-27,15.2,2530637000.0,2530637000.0,2530637000.0,1288488800.0,0.5091559160796274
2003-08-28,15.17,2530637000.0,2530637000.0,2530637000.0,1285945730.0,0.5081510030873649
2003-08-29,15.2,2530637000.0,2530637000.0,2530637000.0,1288488800.0,0.5091559160796274
2003-09-02,15.18,2530637000.0,2530637000.0,2530637000.0,1286793420.0,0.5084859740847858
2003-09-03,15.13,2530637000.0,2530637000.0,2530637000.0,1282554970.0,0.5068111190976817
2003-09-04,15.12,2530637000.0,2530637000.0,2530637000.0,1281707280.0,0.5064761481002609
2003-09-05,15.01,2530637000.0,2530637000.0,2530637000.0,1272382690.0,0.502791467128632
2003-09-08,14.9,2530637000.0,2530637000.0,2530637000.0,1263058100.0,0.49910678615700316
2003-09-09,14.68,2530637000.0,2530637000.0,2530637000.0,1244408920.0,0.4917374242137454
2003-09-10,14.32,2530637000.0,2530637000.0,2530637000.0,1213892080.0,0.47967846830659633
2003-09-11,14.2,2530637000.0,2530637000.0,2530637000.0,1203719800.0,0.47565881633754664
2003-09-12,14.35,2530637000.0,2530637000.0,2530637000.0,1216435150.0,0.48068338129885874
2003-09-15,14.54,2530637000.0,2530637000.0,2530637000.0,1232541260.0,0.4870478302498541
2003-09-16,14.5,2530637000.0,2530637000.0,2530637000.0,1229150500.0,0.48570794626017083
2003-09-17,14.34,2530637000.0,2530637000.0,2530637000.0,1215587460.0,0.48034841030143793
2003-09-18,14.27,2530637000.0,2530637000.0,2530637000.0,1209653630.0,0.47800361331949226
2003-09-19,14.69,2530637000.0,2530637000.0,2530637000.0,1245256610.0,0.4920723952111662
2003-09-22,14.58,2530637000.0,2530637000.0,2530637000.0,1235932020.0,0.4883877142395373
2003-09-23,14.95,2530637000.0,2530637000.0,2530637000.0,1267296550.0,0.5007816411441072
2003-09-24,14.85,2530637000.0,2530637000.0,2530637000.0,1258819650.0,0.49743193116989914
2003-09-25,14.89,2530637000.0,2530637000.0,2530637000.0,1262210410.0,0.49877181515958235
2003-09-26,14.78,2530637000.0,2530637000.0,2530637000.0,1252885820.0,0.49508713418795347
2003-09-29,14.85,2530637000.0,2530637000.0,2530637000.0,1258819650.0,0.49743193116989914
2003-09-30,14.75,2530637000.0,2530637000.0,2530637000.0,1250342750.0,0.49408222119569106
2003-10-01,14.91,2530637000.0,2530637000.0,2530637000.0,1263905790.0,0.49944175715442396
2003-10-02,14.95,2530637000.0,2530637000.0,2530637000.0,1267296550.0,0.5007816411441072
2003-10-03,14.91,2530637000.0,2530637000.0,2530637000.0,1263905790.0,0.49944175715442396
2003-10-06,14.88,2530637000.0,2530637000.0,2530637000.0,1261362720.0,0.49843684416216155
2003-10-07,14.99,2530637000.0,2530637000.0,2530637000.0,1270687310.0,0.5021215251337904
2003-10-08,14.88,2530637000.0,2530637000.0,2530637000.0,1261362720.0,0.49843684416216155
2003-10-09,14.75,2530637000.0,2530637000.0,2530637000.0,1250342750.0,0.49408222119569106
2003-10-10,14.7,2530637000.0,2530637000.0,2530637000.0,1246104300.0,0.492407366208587
2003-10-13,14.85,2530637000.0,2530637000.0,2530637000.0,1258819650.0,0.49743193116989914
2003-10-14,14.78,2530637000.0,2530637000.0,2530637000.0,1252885820.0,0.49508713418795347
2003-10-15,14.71,2530637000.0,2530637000.0,2530637000.0,1246951990.0,0.4927423372060078
2003-10-16,14.74,2530637000.0,2530637000.0,2530637000.0,1249495060.0,0.49374725019827026
2003-10-17,14.38,2530637000.0,2530637000.0,2530637000.0,1218978220.0,0.48168829429112114
2003-10-20,14.56,2530637000.0,2530637000.0,2530637000.0,1234236640.0,0.4877177722446957
2003-10-21,14.58,2530637000.0,2530637000.0,2530637000.0,1235932020.0,0.4883877142395373
2003-10-22,14.91,2530637000.0,2530637000.0,2530637000.0,1263905790.0,0.49944175715442396
2003-10-23,14.9,2530637000.0,2530637000.0,2530637000.0,1263058100.0,0.49910678615700316
2003-10-24,15.26,2530637000.0,2530637000.0,2530637000.0,1293574940.0,0.5111657420641522
2003-10-27,15.13,2530637000.0,2530637000.0,2530637000.0,1282554970.0,0.5068111190976817
2003-10-28,15.17,2530637000.0,2530637000.0,2530637000.0,1285945730.0,0.5081510030873649
2003-10-29,15.67,2530637000.0,2530637000.0,2530637000.0,1328330230.0,0.5248995529584053
2003-10-30,15.57,2530637000.0,2530637000.0,2530637000.0,1319853330.0,0.5215498429841973
2003-10-31,15.71,2530637000.0,2530637000.0,2530637000.0,1331720990.0,0.5262394369480886
2003-11-03,15.62,2530637000.0,2530637000.0,2530637000.0,1324091780.0,0.5232246979713013
2003-11-04,15.26,2530637000.0,2530637000.0,2530637000.0,1293574940.0,0.5111657420641522
2003-11-05,15.2,2530637000.0,2530637000.0,2530637000.0,1288488800.0,0.5091559160796274
2003-11-06,15.2,2530637000.0,2530637000.0,2530637000.0,1288488800.0,0.5091559160796274
2003-11-07,15.24,2530637000.0,2530637000.0,2530637000.0,1291879560.0,0.5104958000693106
2003-11-10,15.22,2530637000.0,2530637000.0,2530637000.0,1290184180.0,0.509825858074469
2003-11-11,15.16,2530637000.0,2530637000.0,2530637000.0,1285098040.0,0.5078160320899442
2003-11-12,15.36,2530637000.0,2530637000.0,2530637000.0,1302051840.0,0.5145154520383604
2003-11-13,15.25,2530637000.0,2530637000.0,2530637000.0,1292727250.0,0.5108307710667315
2003-11-14,15.26,2732604000.0,2732604000.0,2732604000.0,1293574940.0,0.47338543748014716
2003-11-17,15.03,2732604000.0,2732604000.0,2732604000.0,1274078070.0,0.4662505324591489
2003-11-18,14.99,2732604000.0,2732604000.0,2732604000.0,1270687310.0,0.4650096794120187
2003-11-19,15.15,2732604000.0,2732604000.0,2732604000.0,1284250350.0,0.46997309160053924
2003-11-20,15.24,2732604000.0,2732604000.0,2732604000.0,1291879560.0,0.4727650109565821
2003-11-21,15.28,2732604000.0,2732604000.0,2732604000.0,1295270320.0,0.4740058640037122
2003-11-24,15.13,2732604000.0,2732604000.0,2732604000.0,1282554970.0,0.4693526650769742
2003-11-25,15.12,2732604000.0,2732604000.0,2732604000.0,1281707280.0,0.46904245181519166
2003-11-26,15.17,2732604000.0,2732604000.0,2732604000.0,1285945730.0,0.4705935181241043
2003-11-28,15.12,2732604000.0,2732604000.0,2732604000.0,1281707280.0,0.46904245181519166
2003-12-01,15.21,2732604000.0,2732604000.0,2732604000.0,1289336490.0,0.47183437117123445
2003-12-02,15.51,2732604000.0,2732604000.0,2732604000.0,1314767190.0,0.4811407690247105
2003-12-03,15.58,2732604000.0,2732604000.0,2732604000.0,1320701020.0,0.48331226185718823
2003-12-04,16.04,2732604000.0,2732604000.0,2732604000.0,1359694760.0,0.4975820718991848
2003-12-05,15.93,2732604000.0,2732604000.0,2732604000.0,1350370170.0,0.4941697260195769
2003-12-08,15.88,2732604000.0,2732604000.0,2732604000.0,1346131720.0,0.49261865971066426
2003-12-09,15.91,2732604000.0,2732604000.0,2732604000.0,1348674790.0,0.49354929949601184
2003-12-10,15.94,2732604000.0,2732604000.0,2732604000.0,1351217860.0,0.49447993928135947
2003-12-11,16.19,2732604000.0,2732604000.0,2732604000.0,1372410110.0,0.5022352708259228
2003-12-12,16.32,2732604000.0,2732604000.0,2732604000.0,1383430080.0,0.5062680432290958
2003-12-15,16.26,2732604000.0,2732604000.0,2732604000.0,1378343940.0000002,0.5044067636584006
2003-12-16,16.02,2732604000.0,2732604000.0,2732604000.0,1357999380.0,0.49696164537561976
2003-12-17,16.02,2732604000.0,2732604000.0,2732604000.0,1357999380.0,0.49696164537561976
2003-12-18,16.02,2732604000.0,2732604000.0,2732604000.0,1357999380.0,0.49696164537561976
2003-12-19,15.96,2732604000.0,2732604000.0,2732604000.0,1352913240.0,0.49510036580492456
2003-12-22,16.41,2732604000.0,2732604000.0,2732604000.0,1391059290.0,0.5090599625851385
2003-12-23,16.28,2732604000.0,2732604000.0,2732604000.0,1380039320.0,0.5050271901819656
2003-12-24,16.41,2732604000.0,2732604000.0,2732604000.0,1391059290.0,0.5090599625851385
2003-12-26,16.35,2732604000.0,2732604000.0,2732604000.0,1385973150.0000002,0.5071986830144435
2003-12-29,16.32,2732604000.0,2732604000.0,2732604000.0,1383430080.0,0.5062680432290958
2003-12-30,16.32,2732604000.0,2732604000.0,2732604000.0,1383430080.0,0.5062680432290958
2003-12-31,16.24,2732604000.0,2732604000.0,2732604000.0,1376648559.9999998,0.5037863371348354
2004-01-02,16.11,2732604000.0,2732604000.0,2732604000.0,1370912670.0,0.5016872807036804
2004-01-05,16.25,2732604000.0,2732604000.0,2732604000.0,1382826250.0,0.5060470708525641
2004-01-06,18.06,2732604000.0,2732604000.0,2732604000.0,1536851820.0,0.5624129292059882
2004-01-07,17.25,2732604000.0,2732604000.0,2732604000.0,1467923250.0,0.5371884290588758
2004-01-08,17.56,2732604000.0,2732604000.0,2732604000.0,1494303320.0,0.5468422501028323
2004-01-09,17.25,2732604000.0,2732604000.0,2732604000.0,1467923250.0,0.5371884290588758
2004-01-12,17.15,2732604000.0,2732604000.0,2732604000.0,1459413549.9999998,0.5340742932382445
2004-01-13,17.18,2732604000.0,2732604000.0,2732604000.0,1461966460.0,0.5350085339844339
2004-01-14,17.09,2732604000.0,2732604000.0,2732604000.0,1454307730.0,0.5322058117458659
2004-01-15,16.96,2732604000.0,2732604000.0,2732604000.0,1443245120.0,0.5281574351790453
2004-01-16,17.01,2732604000.0,2732604000.0,2732604000.0,1447499970.0000002,0.529714503089361
2004-01-20,16.96,2732604000.0,2732604000.0,2732604000.0,1443245120.0,0.5281574351790453
2004-01-21,16.92,2732604000.0,2732604000.0,2732604000.0,1439841240.0000002,0.5269117808507929
2004-01-22,16.99,2732604000.0,2732604000.0,2732604000.0,1445798029.9999998,0.5290916759252347
2004-01-23,16.92,2732604000.0,2732604000.0,2732604000.0,1439841240.0000002,0.5269117808507929
2004-01-26,17.0,2732604000.0,2732604000.0,2732604000.0,1446649000.0,0.5294030895072978
2004-01-27,17.01,2732604000.0,2732604000.0,2732604000.0,1447499970.0000002,0.529714503089361
2004-01-28,16.87,2732604000.0,2732604000.0,2732604000.0,1435586390.0,0.5253547129404773
2004-01-29,16.82,2732604000.0,2732604000.0,2732604000.0,1431331540.0,0.5237976450301617
2004-01-30,17.1,2732604000.0,2732604000.0,2732604000.0,1455158700.0000002,0.532517225327929
2004-02-02,16.85,2732604000.0,2732604000.0,2732604000.0,1433884450.0000002,0.5247318857763511
2004-02-03,16.84,2732604000.0,2732604000.0,2732604000.0,1433033480.0,0.5244204721942879
2004-02-04,16.83,2732604000.0,2732604000.0,2732604000.0,1432182509.9999998,0.5241090586122248
2004-02-05,17.02,2732604000.0,2732604000.0,2732604000.0,1448350940.0,0.5300259166714241
2004-02-06,17.15,2732604000.0,2732604000.0,2732604000.0,1459413549.9999998,0.5340742932382445
2004-02-09,17.31,2732604000.0,2732604000.0,2732604000.0,1473029070.0,0.5390569105512544
2004-02-10,17.44,2732604000.0,2732604000.0,2732604000.0,1484091680.0,0.5431052871180749
2004-02-11,17.93,2732604000.0,2732604000.0,2732604000.0,1525789210.0,0.5583645526391676
2004-02-12,17.83,2732604000.0,2732604000.0,2732604000.0,1517279509.9999998,0.5552504168185364
2004-02-13,17.9,2732604000.0,2732604000.0,2732604000.0,1523236299.9999998,0.5574303118929782
2004-02-17,18.02,2732604000.0,2732604000.0,2732604000.0,1533447940.0,0.5611672748777357
2004-02-18,18.18,2732604000.0,2732604000.0,2732604000.0,1547063460.0,0.5661498921907455
2004-02-19,17.97,2732604000.0,2732604000.0,2732604000.0,1529193090.0,0.55961020696742
2004-02-20,17.66,2732604000.0,2732604000.0,2732604000.0,1502813020.0,0.5499563859234635
2004-02-23,17.09,2732604000.0,2732604000.0,2732604000.0,1454307730.0,0.5322058117458659
2004-02-24,17.02,2732604000.0,2732604000.0,2732604000.0,1448350940.0,0.5300259166714241
2004-02-25,17.11,2732604000.0,2732604000.0,2732604000.0,1456009670.0,0.5328286389099921
2004-02-26,18.16,2732604000.0,2732604000.0,2732604000.0,1545361520.0,0.5655270650266193
2004-02-27,18.42,2732604000.0,2732604000.0,2732604000.0,1567486740.0000002,0.5736238181602604
2004-03-01,18.58,2732604000.0,2732604000.0,2732604000.0,1581102259.9999998,0.5786064354732701
2004-03-02,18.57,2732604000.0,2732604000.0,2732604000.0,1580251290.0,0.5782950218912071
2004-03-03,18.51,2732604000.0,2732604000.0,2732604000.0,1575145470.0000002,0.5764265403988285
2004-03-04,18.72,2732604000.0,2732604000.0,2732604000.0,1593015840.0,0.5829662256221538
2004-03-05,18.76,2732604000.0,2732604000.0,2732604000.0,1596419720.0000002,0.5842118799504064
2004-03-08,18.76,2732604000.0,2732604000.0,2732604000.0,1596419720.0000002,0.5842118799504064
2004-03-09,18.46,2732604000.0,2732604000.0,2732604000.0,1570890620.0,0.5748694724885128
2004-03-10,18.36,2732604000.0,2732604000.0,2732604000.0,1562380920.0,0.5717553366678816
2004-03-11,18.32,2926017000.0,2926017000.0,2926017000.0,1558977040.0,0.53279835352973
2004-03-12,18.38,2926017000.0,2926017000.0,2926017000.0,1564082860.0,0.534543326303299
2004-03-15,18.46,2926017000.0,2926017000.0,2926017000.0,1570890620.0,0.5368699566680576
2004-03-16,18.35,2926017000.0,2926017000.0,2926017000.0,1561529950.0000002,0.5336708399165145
2004-03-17,18.53,2926017000.0,2926017000.0,2926017000.0,1576847410.0,0.5389057582372214
2004-03-18,18.48,2926017000.0,2926017000.0,2926017000.0,1572592560.0,0.5374516142592473
2004-03-19,18.38,2926017000.0,2926017000.0,2926017000.0,1564082860.0,0.534543326303299
