date,close price,UNM_SHE,UNM_TA,UNM_TL,market cap,PB Ratio
1998-06-23,55.13,,,,,
1998-06-24,57.25,,,,,
1998-06-25,56.38,,,,,
1998-06-26,56.5,,,,,
1998-06-29,55.44,,,,,
1998-06-30,55.5,,,,,
1998-07-01,55.63,,,,,
1998-07-02,56.25,,,,,
1998-07-06,57.5,,,,,
1998-07-07,58.19,,,,,
1998-07-08,58.56,,,,,
1998-07-09,58.56,,,,,
1998-07-10,59.0,,,,,
1998-07-13,58.81,,,,,
1998-07-14,59.13,,,,,
1998-07-15,58.75,,,,,
1998-07-16,59.13,,,,,
1998-07-17,58.94,,,,,
1998-07-20,57.5,,,,,
1998-07-21,56.0,,,,,
1998-07-22,56.0,,,,,
1998-07-23,52.5,,,,,
1998-07-24,52.69,,,,,
1998-07-27,53.31,,,,,
1998-07-28,51.5,,,,,
1998-07-29,52.75,,,,,
1998-07-30,53.44,,,,,
1998-07-31,52.69,,,,,
1998-08-03,52.63,,,,,
1998-08-04,51.44,,,,,
1998-08-05,51.94,,,,,
1998-08-06,51.5,,,,,
1998-08-07,51.69,,,,,
1998-08-10,50.5,,,,,
1998-08-11,48.44,,,,,
1998-08-12,49.69,,,,,
1998-08-13,48.94,,,,,
1998-08-14,47.0,,,,,
1998-08-17,47.5,,,,,
1998-08-18,48.56,,,,,
1998-08-19,49.0,,,,,
1998-08-20,48.75,,,,,
1998-08-21,48.0,,,,,
1998-08-24,48.44,,,,,
1998-08-25,47.63,,,,,
1998-08-26,47.5,,,,,
1998-08-27,46.75,,,,,
1998-08-28,46.81,,,,,
1998-08-31,44.0,,,,,
1998-09-01,45.06,,,,,
1998-09-02,45.56,,,,,
1998-09-03,45.31,,,,,
1998-09-04,46.0,,,,,
1998-09-08,47.5,,,,,
1998-09-09,47.81,,,,,
1998-09-10,45.94,,,,,
1998-09-11,47.0,,,,,
1998-09-14,49.0,,,,,
1998-09-15,49.44,,,,,
1998-09-16,50.56,,,,,
1998-09-17,48.75,,,,,
1998-09-18,48.44,,,,,
1998-09-21,48.88,,,,,
1998-09-22,49.31,,,,,
1998-09-23,50.44,,,,,
1998-09-24,51.5,,,,,
1998-09-25,51.0,,,,,
1998-09-28,52.0,,,,,
1998-09-29,52.0,,,,,
1998-09-30,49.69,,,,,
1998-10-01,46.88,,,,,
1998-10-02,49.06,,,,,
1998-10-05,47.5,,,,,
1998-10-06,46.94,,,,,
1998-10-07,45.5,,,,,
1998-10-08,44.5,,,,,
1998-10-09,44.56,,,,,
1998-10-12,45.5,,,,,
1998-10-13,44.38,,,,,
1998-10-14,44.69,,,,,
1998-10-15,47.5,,,,,
1998-10-16,49.75,,,,,
1998-10-19,50.81,,,,,
1998-10-20,52.63,,,,,
1998-10-21,51.31,,,,,
1998-10-22,47.0,,,,,
1998-10-23,45.5,,,,,
1998-10-26,44.5,,,,,
1998-10-27,43.0,,,,,
1998-10-28,42.13,,,,,
1998-10-29,43.0,,,,,
1998-10-30,44.44,,,,,
1998-11-02,43.81,,,,,
1998-11-03,44.75,,,,,
1998-11-04,45.25,,,,,
1998-11-05,46.0,,,,,
1998-11-06,45.81,,,,,
1998-11-09,45.31,,,,,
1998-11-10,45.81,,,,,
1998-11-11,45.81,,,,,
1998-11-12,46.31,,,,,
1998-11-13,47.44,,,,,
1998-11-16,47.81,,,,,
1998-11-17,47.13,,,,,
1998-11-18,46.63,,,,,
1998-11-19,47.0,,,,,
1998-11-20,48.13,,,,,
1998-11-23,52.63,,,,,
1998-11-24,55.69,,,,,
1998-11-25,54.94,,,,,
1998-11-27,54.44,,,,,
1998-11-30,53.88,,,,,
1998-12-01,55.88,,,,,
1998-12-02,54.81,,,,,
1998-12-03,53.38,,,,,
1998-12-04,53.81,,,,,
1998-12-07,53.63,,,,,
1998-12-08,52.75,,,,,
1998-12-09,53.0,,,,,
1998-12-10,52.75,,,,,
1998-12-11,55.06,,,,,
1998-12-14,54.5,,,,,
1998-12-15,54.94,,,,,
1998-12-16,55.0,,,,,
1998-12-17,55.81,,,,,
1998-12-18,54.88,,,,,
1998-12-21,57.88,,,,,
1998-12-22,56.0,,,,,
1998-12-23,58.0,,,,,
1998-12-24,57.75,,,,,
1998-12-28,57.63,,,,,
1998-12-29,58.75,,,,,
1998-12-30,59.94,,,,,
1998-12-31,58.38,,,,,
1999-01-04,56.88,,,,,
1999-01-05,58.81,,,,,
1999-01-06,60.25,,,,,
1999-01-07,61.13,,,,,
1999-01-08,61.88,,,,,
1999-01-11,60.38,,,,,
1999-01-12,59.63,,,,,
1999-01-13,58.13,,,,,
1999-01-14,57.88,,,,,
1999-01-15,59.31,,,,,
1999-01-19,60.13,,,,,
1999-01-20,60.38,,,,,
1999-01-21,60.69,,,,,
1999-01-22,59.25,,,,,
1999-01-25,60.38,,,,,
1999-01-26,59.06,,,,,
1999-01-27,58.25,,,,,
1999-01-28,59.75,,,,,
1999-01-29,60.44,,,,,
1999-02-01,59.25,,,,,
1999-02-02,57.31,,,,,
1999-02-03,56.5,,,,,
1999-02-04,57.0,,,,,
1999-02-05,55.75,,,,,
1999-02-08,56.69,,,,,
1999-02-09,55.81,,,,,
1999-02-10,48.25,,,,,
1999-02-11,46.88,,,,,
1999-02-12,45.31,,,,,
1999-02-16,45.25,,,,,
1999-02-17,44.81,,,,,
1999-02-18,48.19,,,,,
1999-02-19,48.81,,,,,
1999-02-22,48.69,,,,,
1999-02-23,48.69,,,,,
1999-02-24,47.13,,,,,
1999-02-25,45.75,,,,,
1999-02-26,44.75,,,,,
1999-03-01,46.19,,,,,
1999-03-02,46.0,,,,,
1999-03-03,46.13,,,,,
1999-03-04,46.0,,,,,
1999-03-05,44.75,,,,,
1999-03-08,44.69,,,,,
1999-03-09,45.63,,,,,
1999-03-10,47.75,,,,,
1999-03-11,47.94,,,,,
1999-03-12,47.94,,,,,
1999-03-15,48.56,,,,,
1999-03-16,48.31,,,,,
1999-03-17,48.38,,,,,
1999-03-18,49.0,,,,,
1999-03-19,49.5,,,,,
1999-03-22,49.63,,,,,
1999-03-23,49.5,,,,,
1999-03-24,49.56,,,,,
1999-03-25,49.0,,,,,
1999-03-26,48.25,,,,,
1999-03-29,48.31,,,,,
1999-03-30,47.63,,,,,
1999-03-31,47.56,,,,,
1999-04-01,47.5,,,,,
1999-04-05,48.19,,,,,
1999-04-06,47.06,,,,,
1999-04-07,46.38,,,,,
1999-04-08,45.63,,,,,
1999-04-09,44.13,,,,,
1999-04-12,43.5,,,,,
1999-04-13,42.88,,,,,
1999-04-14,45.75,,,,,
1999-04-15,48.13,,,,,
1999-04-16,46.88,,,,,
1999-04-19,46.44,,,,,
1999-04-20,47.5,,,,,
1999-04-21,47.56,,,,,
1999-04-22,46.81,,,,,
1999-04-23,46.69,,,,,
1999-04-26,45.94,,,,,
1999-04-27,47.56,,,,,
1999-04-28,53.75,,,,,
1999-04-29,54.19,,,,,
1999-04-30,54.63,,,,,
1999-05-03,56.69,,,,,
1999-05-04,56.13,,,,,
1999-05-05,54.0,,,,,
1999-05-06,54.94,,,,,
1999-05-07,55.56,,,,,
1999-05-10,57.56,,,,,
1999-05-11,57.69,,,,,
1999-05-12,57.81,,,,,
1999-05-13,58.81,,,,,
1999-05-14,58.5,,,,,
1999-05-17,57.0,,,,,
1999-05-18,56.81,,,,,
1999-05-19,56.94,,,,,
1999-05-20,56.0,,,,,
1999-05-21,56.0,,,,,
1999-05-24,56.5,,,,,
1999-05-25,55.63,,,,,
1999-05-26,56.13,,,,,
1999-05-27,54.81,,,,,
1999-05-28,53.81,,,,,
1999-06-01,53.88,,,,,
1999-06-02,54.44,,,,,
1999-06-03,54.38,,,,,
1999-06-04,54.94,,,,,
1999-06-07,57.06,,,,,
1999-06-08,56.81,,,,,
1999-06-09,57.06,,,,,
1999-06-10,57.19,,,,,
1999-06-11,58.06,,,,,
1999-06-14,58.38,,,,,
1999-06-15,58.13,,,,,
1999-06-16,58.0,,,,,
1999-06-17,58.94,,,,,
1999-06-18,58.5,,,,,
1999-06-21,57.25,,,,,
1999-06-22,57.81,,,,,
1999-06-23,57.88,,,,,
1999-06-24,57.88,,,,,
1999-06-25,58.0,,,,,
1999-06-28,56.75,,,,,
1999-06-29,54.94,,,,,
1999-06-30,54.75,,,,,
1999-07-01,54.75,,,,,
1999-07-02,56.0,,,,,
1999-07-06,55.56,,,,,
1999-07-07,55.69,,,,,
1999-07-08,56.31,,,,,
1999-07-09,56.19,,,,,
1999-07-12,56.63,,,,,
1999-07-13,56.19,,,,,
1999-07-14,56.0,,,,,
1999-07-15,56.0,,,,,
1999-07-16,55.25,,,,,
1999-07-19,54.94,,,,,
1999-07-20,55.31,,,,,
1999-07-21,55.38,,,,,
1999-07-22,56.44,,,,,
1999-07-23,54.75,,,,,
1999-07-26,56.38,,,,,
1999-07-27,55.13,,,,,
1999-07-28,53.06,,,,,
1999-07-29,52.19,,,,,
1999-07-30,51.75,,,,,
1999-08-02,51.69,,,,,
1999-08-03,36.38,,,,,
1999-08-04,38.0,,,,,
1999-08-05,40.63,,,,,
1999-08-06,39.5,,,,,
1999-08-09,38.81,,,,,
1999-08-10,37.44,,,,,
1999-08-11,37.0,,,,,
1999-08-12,37.31,,,,,
1999-08-13,37.31,,,,,
1999-08-16,37.25,,,,,
1999-08-17,37.0,,,,,
1999-08-18,36.81,,,,,
1999-08-19,36.31,,,,,
1999-08-20,36.38,,,,,
1999-08-23,36.06,,,,,
1999-08-24,36.31,,,,,
1999-08-25,36.94,,,,,
1999-08-26,37.69,,,,,
1999-08-27,37.0,,,,,
1999-08-30,36.63,,,,,
1999-08-31,36.06,,,,,
1999-09-01,36.88,,,,,
1999-09-02,36.25,,,,,
1999-09-03,37.5,,,,,
1999-09-07,36.25,,,,,
1999-09-08,36.63,,,,,
1999-09-09,35.75,,,,,
1999-09-10,35.88,,,,,
1999-09-13,35.13,,,,,
1999-09-14,34.13,,,,,
1999-09-15,33.75,,,,,
1999-09-16,34.0,,,,,
1999-09-17,33.75,,,,,
1999-09-20,33.75,,,,,
1999-09-21,32.88,,,,,
1999-09-22,31.88,,,,,
1999-09-23,32.63,,,,,
1999-09-24,31.63,,,,,
1999-09-27,30.5,,,,,
1999-09-28,30.31,,,,,
1999-09-29,30.38,,,,,
1999-09-30,29.44,,,,,
1999-10-01,31.63,,,,,
1999-10-04,32.19,,,,,
1999-10-05,32.25,,,,,
1999-10-06,33.06,,,,,
1999-10-07,33.0,,,,,
1999-10-08,33.5,,,,,
1999-10-11,33.63,,,,,
1999-10-12,32.69,,,,,
1999-10-13,31.25,,,,,
1999-10-14,30.88,,,,,
1999-10-15,30.56,,,,,
1999-10-18,29.75,,,,,
1999-10-19,29.75,,,,,
1999-10-20,27.19,,,,,
1999-10-21,28.25,,,,,
1999-10-22,28.31,,,,,
1999-10-25,28.0,,,,,
1999-10-26,28.56,,,,,
1999-10-27,30.81,,,,,
1999-10-28,32.88,,,,,
1999-10-29,32.94,,,,,
1999-11-01,31.38,,,,,
1999-11-02,34.0,,,,,
1999-11-03,32.56,,,,,
1999-11-04,33.06,,,,,
1999-11-05,34.19,,,,,
1999-11-08,34.19,,,,,
1999-11-09,33.44,,,,,
1999-11-10,33.06,,,,,
1999-11-11,33.38,,,,,
1999-11-12,33.56,,,,,
1999-11-15,34.81,,,,,
1999-11-16,35.44,,,,,
1999-11-17,34.44,,,,,
1999-11-18,34.5,,,,,
1999-11-19,35.75,,,,,
1999-11-22,33.75,,,,,
1999-11-23,33.88,,,,,
1999-11-24,33.38,,,,,
1999-11-26,33.5,,,,,
1999-11-29,32.38,,,,,
1999-11-30,32.56,,,,,
1999-12-01,32.25,,,,,
1999-12-02,32.09,,,,,
1999-12-03,32.25,,,,,
1999-12-06,31.06,,,,,
1999-12-07,30.31,,,,,
1999-12-08,29.92,,,,,
1999-12-09,29.63,,,,,
1999-12-10,29.75,,,,,
1999-12-13,30.25,,,,,
1999-12-14,28.75,,,,,
1999-12-15,27.81,,,,,
1999-12-16,26.94,,,,,
1999-12-17,28.06,,,,,
1999-12-20,28.38,,,,,
1999-12-21,29.06,,,,,
1999-12-22,29.88,,,,,
1999-12-23,29.88,,,,,
1999-12-27,29.94,,,,,
1999-12-28,30.38,,,,,
1999-12-29,30.31,,,,,
1999-12-30,30.5,,,,,
1999-12-31,32.06,,,,,
2000-01-03,30.5,,,,,
2000-01-04,29.94,,,,,
2000-01-05,28.94,,,,,
2000-01-06,29.56,,,,,
2000-01-07,30.0,,,,,
2000-01-10,29.88,,,,,
2000-01-11,29.5,,,,,
2000-01-12,29.13,,,,,
2000-01-13,29.38,,,,,
2000-01-14,29.44,,,,,
2000-01-18,29.38,,,,,
2000-01-19,29.06,,,,,
2000-01-20,27.63,,,,,
2000-01-21,26.75,,,,,
2000-01-24,26.69,,,,,
2000-01-25,26.63,,,,,
2000-01-26,27.5,,,,,
2000-01-27,26.44,,,,,
2000-01-28,25.94,,,,,
2000-01-31,26.75,,,,,
2000-02-01,26.31,,,,,
2000-02-02,25.94,,,,,
2000-02-03,26.44,,,,,
2000-02-04,26.5,,,,,
2000-02-07,26.31,,,,,
2000-02-08,25.81,,,,,
2000-02-09,25.69,,,,,
2000-02-10,15.81,,,,,
2000-02-11,15.0,,,,,
2000-02-14,14.19,,,,,
2000-02-15,13.44,,,,,
2000-02-16,13.25,,,,,
2000-02-17,15.06,,,,,
2000-02-18,14.25,,,,,
2000-02-22,14.38,,,,,
2000-02-23,13.88,,,,,
2000-02-24,13.5,,,,,
2000-02-25,13.94,,,,,
2000-02-28,13.94,,,,,
2000-02-29,13.38,,,,,
2000-03-01,15.13,,,,,
2000-03-02,14.0,,,,,
2000-03-03,13.94,,,,,
2000-03-06,13.56,,,,,
2000-03-07,13.38,,,,,
2000-03-08,13.06,,,,,
2000-03-09,12.81,,,,,
2000-03-10,12.31,,,,,
2000-03-13,12.19,,,,,
2000-03-14,12.06,,,,,
2000-03-15,13.5,,,,,
2000-03-16,14.0,,,,,
2000-03-17,13.94,,,,,
2000-03-20,13.75,,,,,
2000-03-21,13.69,,,,,
2000-03-22,13.25,,,,,
2000-03-23,14.75,,,,,
2000-03-24,14.13,,,,,
2000-03-27,14.25,,,,,
2000-03-28,14.63,,,,,
2000-03-29,15.0,,,,,
2000-03-30,16.13,,,,,
2000-03-31,16.94,,,,,
2000-04-03,17.31,,,,,
2000-04-04,16.63,,,,,
2000-04-05,17.0,,,,,
2000-04-06,17.06,,,,,
2000-04-07,16.63,,,,,
2000-04-10,17.0,,,,,
2000-04-11,16.75,,,,,
2000-04-12,17.06,,,,,
2000-04-13,16.81,,,,,
2000-04-14,16.31,,,,,
2000-04-17,15.81,,,,,
2000-04-18,15.75,,,,,
2000-04-19,15.63,,,,,
2000-04-20,15.88,,,,,
2000-04-24,15.63,,,,,
2000-04-25,16.38,,,,,
2000-04-26,16.38,,,,,
2000-04-27,15.31,,,,,
2000-04-28,17.0,,,,,
2000-05-01,16.81,,,,,
2000-05-02,16.56,,,,,
2000-05-03,15.38,,,,,
2000-05-04,18.0,,,,,
2000-05-05,18.44,,,,,
2000-05-08,19.06,,,,,
2000-05-09,18.56,,,,,
2000-05-10,18.56,,,,,
2000-05-11,19.06,,,,,
2000-05-12,19.06,,,,,
2000-05-15,19.44,,,,,
2000-05-16,19.81,,,,,
2000-05-17,19.44,,,,,
2000-05-18,20.5,,,,,
2000-05-19,20.19,,,,,
2000-05-22,21.13,,,,,
2000-05-23,21.63,,,,,
2000-05-24,21.25,,,,,
2000-05-25,20.31,,,,,
2000-05-26,20.81,,,,,
2000-05-30,21.0,,,,,
2000-05-31,22.69,,,,,
2000-06-01,24.5,,,,,
2000-06-02,23.94,,,,,
2000-06-05,23.19,,,,,
2000-06-06,23.0,,,,,
2000-06-07,22.94,,,,,
2000-06-08,22.5,,,,,
2000-06-09,22.44,,,,,
2000-06-12,21.41,,,,,
2000-06-13,22.0,,,,,
2000-06-14,21.63,,,,,
2000-06-15,21.13,,,,,
2000-06-16,20.84,,,,,
2000-06-19,20.38,,,,,
2000-06-20,20.25,,,,,
2000-06-21,20.44,,,,,
2000-06-22,20.25,,,,,
2000-06-23,20.0,,,,,
2000-06-26,20.06,,,,,
2000-06-27,20.0,,,,,
2000-06-28,20.02,,,,,
2000-06-29,19.88,,,,,
2000-06-30,20.06,,,,,
2000-07-03,20.5,,,,,
2000-07-05,21.13,,,,,
2000-07-06,21.13,,,,,
2000-07-07,21.44,,,,,
2000-07-10,21.81,,,,,
2000-07-11,21.06,,,,,
2000-07-12,20.94,,,,,
2000-07-13,20.75,,,,,
2000-07-14,21.0,,,,,
2000-07-17,21.0,,,,,
2000-07-18,19.75,,,,,
2000-07-19,20.06,,,,,
2000-07-20,20.06,,,,,
2000-07-21,19.63,,,,,
2000-07-24,19.75,,,,,
2000-07-25,20.69,,,,,
2000-07-26,20.44,,,,,
2000-07-27,24.0,,,,,
2000-07-28,23.5,,,,,
2000-07-31,23.0,,,,,
2000-08-01,22.63,,,,,
2000-08-02,22.38,,,,,
2000-08-03,22.81,,,,,
2000-08-04,23.5,,,,,
2000-08-07,23.69,,,,,
2000-08-08,23.56,,,,,
2000-08-09,24.31,,,,,
2000-08-10,21.75,,,,,
2000-08-11,22.06,,,,,
2000-08-14,22.25,,,,,
2000-08-15,21.75,,,,,
2000-08-16,20.94,,,,,
2000-08-17,20.81,,,,,
2000-08-18,20.56,,,,,
2000-08-21,20.69,,,,,
2000-08-22,21.25,,,,,
2000-08-23,20.88,,,,,
2000-08-24,20.13,,,,,
2000-08-25,19.63,,,,,
2000-08-28,20.88,,,,,
2000-08-29,20.75,,,,,
2000-08-30,21.19,,,,,
2000-08-31,21.7,,,,,
2000-09-01,20.75,,,,,
2000-09-05,21.44,,,,,
2000-09-06,22.06,,,,,
2000-09-07,22.06,,,,,
2000-09-08,22.0,,,,,
2000-09-11,23.19,,,,,
2000-09-12,23.44,,,,,
2000-09-13,23.13,,,,,
2000-09-14,23.81,,,,,
2000-09-15,23.25,,,,,
2000-09-18,22.69,,,,,
2000-09-19,23.0,,,,,
2000-09-20,23.5,,,,,
2000-09-21,24.06,,,,,
2000-09-22,25.0,,,,,
2000-09-25,24.88,,,,,
2000-09-26,25.31,,,,,
2000-09-27,25.38,,,,,
2000-09-28,26.69,,,,,
2000-09-29,27.25,,,,,
2000-10-02,27.13,,,,,
2000-10-03,26.5,,,,,
2000-10-04,27.44,,,,,
2000-10-05,27.5,,,,,
2000-10-06,28.31,,,,,
2000-10-09,29.06,,,,,
2000-10-10,29.06,,,,,
2000-10-11,29.06,,,,,
2000-10-12,28.63,,,,,
2000-10-13,27.0,,,,,
2000-10-16,26.94,,,,,
2000-10-17,26.88,,,,,
2000-10-18,26.13,,,,,
2000-10-19,26.81,,,,,
2000-10-20,27.0,,,,,
2000-10-23,26.81,,,,,
2000-10-24,27.88,,,,,
2000-10-25,27.5,,,,,
2000-10-26,26.88,,,,,
2000-10-27,27.19,,,,,
2000-10-30,28.25,,,,,
2000-10-31,28.25,,,,,
2000-11-01,28.69,,,,,
2000-11-02,27.94,,,,,
2000-11-03,27.75,,,,,
2000-11-06,28.0,,,,,
2000-11-07,27.94,,,,,
2000-11-08,28.94,,,,,
2000-11-09,29.31,,,,,
2000-11-10,29.63,,,,,
2000-11-13,29.06,,,,,
2000-11-14,28.56,,,,,
2000-11-15,27.31,,,,,
2000-11-16,27.56,,,,,
2000-11-17,27.81,,,,,
2000-11-20,26.63,,,,,
2000-11-21,27.25,,,,,
2000-11-22,25.81,,,,,
2000-11-24,26.06,,,,,
2000-11-27,26.38,,,,,
2000-11-28,26.81,,,,,
2000-11-29,26.94,,,,,
2000-11-30,27.0,,,,,
2000-12-01,27.44,,,,,
2000-12-04,27.44,,,,,
2000-12-05,27.63,,,,,
2000-12-06,27.44,,,,,
2000-12-07,27.38,,,,,
2000-12-08,27.88,,,,,
2000-12-11,28.06,,,,,
2000-12-12,28.44,,,,,
2000-12-13,28.25,,,,,
2000-12-14,26.75,,,,,
2000-12-15,26.69,,,,,
2000-12-18,27.19,,,,,
2000-12-19,27.0,,,,,
2000-12-20,26.38,,,,,
2000-12-21,26.38,,,,,
2000-12-22,26.38,,,,,
2000-12-26,25.94,,,,,
2000-12-27,26.63,,,,,
2000-12-28,27.06,,,,,
2000-12-29,26.88,,,,,
2001-01-02,25.38,,,,,
2001-01-03,26.19,,,,,
2001-01-04,24.44,,,,,
2001-01-05,24.06,,,,,
2001-01-08,24.06,,,,,
2001-01-09,24.75,,,,,
2001-01-10,25.06,,,,,
2001-01-11,25.0,,,,,
2001-01-12,24.44,,,,,
2001-01-16,25.06,,,,,
2001-01-17,25.44,,,,,
2001-01-18,25.19,,,,,
2001-01-19,24.56,,,,,
2001-01-22,26.81,,,,,
2001-01-23,27.19,,,,,
2001-01-24,29.69,,,,,
2001-01-25,29.56,,,,,
2001-01-26,29.5,,,,,
2001-01-29,29.52,,,,,
2001-01-30,29.65,,,,,
2001-01-31,29.22,,,,,
2001-02-01,28.82,,,,,
2001-02-02,29.67,,,,,
2001-02-05,29.82,,,,,
2001-02-06,27.9,,,,,
2001-02-07,28.01,,,,,
2001-02-08,28.14,,,,,
2001-02-09,27.89,,,,,
2001-02-12,28.46,,,,,
2001-02-13,26.38,,,,,
2001-02-14,26.12,,,,,
2001-02-15,26.25,,,,,
2001-02-16,25.7,,,,,
2001-02-20,24.5,,,,,
2001-02-21,24.52,,,,,
2001-02-22,25.08,,,,,
2001-02-23,25.03,,,,,
2001-02-26,25.79,,,,,
2001-02-27,26.71,,,,,
2001-02-28,26.17,,,,,
2001-03-01,26.7,,,,,
2001-03-02,27.35,,,,,
2001-03-05,27.48,,,,,
2001-03-06,27.6,,,,,
2001-03-07,27.5,,,,,
2001-03-08,27.6,,,,,
2001-03-09,27.48,,,,,
2001-03-12,26.93,,,,,
2001-03-13,27.36,,,,,
2001-03-14,26.64,,,,,
2001-03-15,27.02,,,,,
2001-03-16,27.61,,,,,
2001-03-19,27.72,,,,,
2001-03-20,27.59,,,,,
2001-03-21,26.88,,,,,
2001-03-22,26.75,,,,,
2001-03-23,26.55,,,,,
2001-03-26,27.3,,,,,
2001-03-27,27.67,,,,,
2001-03-28,27.77,,,,,
2001-03-29,27.92,,,,,
2001-03-30,29.22,,,,,
2001-04-02,28.36,,,,,
2001-04-03,27.27,,,,,
2001-04-04,27.73,,,,,
2001-04-05,28.71,,,,,
2001-04-06,28.0,,,,,
2001-04-09,28.4,,,,,
2001-04-10,29.0,,,,,
2001-04-11,28.48,,,,,
2001-04-12,28.25,,,,,
2001-04-16,28.89,,,,,
2001-04-17,29.6,,,,,
2001-04-18,29.6,,,,,
2001-04-19,29.25,,,,,
2001-04-20,29.38,,,,,
2001-04-23,29.37,,,,,
2001-04-24,29.38,,,,,
2001-04-25,29.58,,,,,
2001-04-26,29.7,,,,,
2001-04-27,29.95,,,,,
2001-04-30,29.91,,,,,
2001-05-01,29.5,,,,,
2001-05-02,29.5,,,,,
2001-05-03,29.93,,,,,
2001-05-04,29.95,,,,,
2001-05-07,29.83,,,,,
2001-05-08,31.5,,,,,
2001-05-09,32.05,,,,,
2001-05-10,31.75,,,,,
2001-05-11,31.4,,,,,
2001-05-14,31.7,,,,,
2001-05-15,31.93,,,,,
2001-05-16,33.75,,,,,
2001-05-17,31.65,,,,,
2001-05-18,32.75,,,,,
2001-05-21,32.83,,,,,
2001-05-22,32.96,,,,,
2001-05-23,32.34,,,,,
2001-05-24,32.93,,,,,
2001-05-25,32.87,,,,,
2001-05-29,33.21,,,,,
2001-05-30,32.91,,,,,
2001-05-31,32.41,,,,,
2001-06-01,31.97,,,,,
2001-06-04,32.22,,,,,
2001-06-05,32.93,,,,,
2001-06-06,32.15,,,,,
2001-06-07,31.75,,,,,
2001-06-08,32.03,,,,,
2001-06-11,31.82,,,,,
2001-06-12,31.96,,,,,
2001-06-13,32.43,,,,,
2001-06-14,31.27,,,,,
2001-06-15,31.58,,,,,
2001-06-18,32.14,,,,,
2001-06-19,32.52,,,,,
2001-06-20,32.54,,,,,
2001-06-21,32.97,,,,,
2001-06-22,32.65,,,,,
2001-06-25,32.2,,,,,
2001-06-26,32.69,,,,,
2001-06-27,32.61,,,,,
2001-06-28,32.11,,,,,
2001-06-29,32.12,,,,,
2001-07-02,32.0,,,,,
2001-07-03,31.96,,,,,
2001-07-05,31.99,,,,,
2001-07-06,31.85,,,,,
2001-07-09,32.16,,,,,
2001-07-10,32.14,,,,,
2001-07-11,32.02,,,,,
2001-07-12,32.25,,,,,
2001-07-13,32.74,,,,,
2001-07-16,32.65,,,,,
2001-07-17,32.86,,,,,
2001-07-18,32.55,,,,,
2001-07-19,31.86,,,,,
2001-07-20,30.46,,,,,
2001-07-23,29.79,,,,,
2001-07-24,30.13,,,,,
2001-07-25,30.82,,,,,
2001-07-26,28.5,,,,,
2001-07-27,28.28,,,,,
2001-07-30,28.19,,,,,
2001-07-31,28.53,,,,,
2001-08-01,28.62,,,,,
2001-08-02,28.35,,,,,
2001-08-03,28.18,,,,,
2001-08-06,27.78,,,,,
2001-08-07,27.89,,,,,
2001-08-08,27.66,,,,,
2001-08-09,27.53,,,,,
2001-08-10,27.5,,,,,
2001-08-13,27.43,,,,,
2001-08-14,27.7,,,,,
2001-08-15,27.21,,,,,
2001-08-16,27.57,,,,,
2001-08-17,27.77,,,,,
2001-08-20,28.18,,,,,
2001-08-21,28.05,,,,,
2001-08-22,28.18,,,,,
2001-08-23,28.3,,,,,
2001-08-24,28.55,,,,,
2001-08-27,28.02,,,,,
2001-08-28,28.13,,,,,
2001-08-29,28.01,,,,,
2001-08-30,28.0,,,,,
2001-08-31,28.02,,,,,
2001-09-04,27.9,,,,,
2001-09-05,27.81,,,,,
2001-09-06,27.41,,,,,
2001-09-07,26.88,,,,,
2001-09-10,27.07,,,,,
2001-09-17,25.16,,,,,
2001-09-18,26.0,,,,,
2001-09-19,25.4,,,,,
2001-09-20,24.3,,,,,
2001-09-21,22.58,,,,,
2001-09-24,23.7,,,,,
2001-09-25,24.05,,,,,
2001-09-26,23.82,,,,,
2001-09-27,24.65,,,,,
2001-09-28,25.25,,,,,
2001-10-01,24.66,,,,,
2001-10-02,25.07,,,,,
2001-10-03,24.67,,,,,
2001-10-04,24.38,,,,,
2001-10-05,24.34,,,,,
2001-10-08,23.58,,,,,
2001-10-09,23.29,,,,,
2001-10-10,23.32,,,,,
2001-10-11,23.2,,,,,
2001-10-12,23.03,,,,,
2001-10-15,23.11,,,,,
2001-10-16,23.8,,,,,
2001-10-17,23.65,,,,,
2001-10-18,23.53,,,,,
2001-10-19,22.9,,,,,
2001-10-22,24.11,,,,,
2001-10-23,24.18,,,,,
2001-10-24,24.07,,,,,
2001-10-25,23.36,,,,,
2001-10-26,23.28,,,,,
2001-10-29,22.65,,,,,
2001-10-30,22.66,,,,,
2001-10-31,22.43,,,,,
2001-11-01,23.22,,,,,
2001-11-02,23.41,,,,,
2001-11-05,24.52,,,,,
2001-11-06,24.77,,,,,
2001-11-07,24.32,,,,,
2001-11-08,24.37,,,,,
2001-11-09,23.97,,,,,
2001-11-12,23.9,,,,,
2001-11-13,24.36,,,,,
2001-11-14,24.47,,,,,
2001-11-15,24.79,,,,,
2001-11-16,24.95,,,,,
2001-11-19,25.0,,,,,
2001-11-20,24.96,,,,,
2001-11-21,24.93,,,,,
2001-11-23,25.0,,,,,
2001-11-26,25.16,,,,,
2001-11-27,25.36,,,,,
2001-11-28,25.35,,,,,
2001-11-29,25.65,,,,,
2001-11-30,25.8,,,,,
2001-12-03,25.28,,,,,
2001-12-04,25.07,,,,,
2001-12-05,25.05,,,,,
2001-12-06,25.52,,,,,
2001-12-07,26.01,,,,,
2001-12-10,25.9,,,,,
