date,close price,DLTR_SHE,DLTR_TA,DLTR_TL,market cap,PB Ratio
2006-04-05,9.3,1080785000.0,1769171000.0,688386000.0,959999995.8000001,0.8882432637388565
2006-04-06,9.3,1080785000.0,1769171000.0,688386000.0,959999995.8000001,0.8882432637388565
2006-04-07,9.22,1080785000.0,1769171000.0,688386000.0,951741931.32,0.8806024614701352
2006-04-10,9.01,1080785000.0,1769171000.0,688386000.0,930064512.06,0.8605453555147415
2006-04-11,8.67,1080785000.0,1769171000.0,688386000.0,894967738.02,0.8280719458726759
2006-04-12,8.68,1172275000.0,1798400000.0,626125000.0,895999996.0799999,0.7643257734575931
2006-04-13,8.72,1172275000.0,1798400000.0,626125000.0,900129028.32,0.7678480120449553
2006-04-17,8.67,1172275000.0,1798400000.0,626125000.0,894967738.02,0.7634452138107526
2006-04-18,8.69,1172275000.0,1798400000.0,626125000.0,897032254.14,0.7652063331044336
2006-04-19,8.68,1172275000.0,1798400000.0,626125000.0,895999996.0799999,0.7643257734575931
2006-04-20,8.85,1172275000.0,1798400000.0,626125000.0,913548383.0999999,0.7792952874538823
2006-04-21,8.65,1172275000.0,1798400000.0,626125000.0,892903221.9000001,0.7616840945170716
2006-04-24,8.62,1172275000.0,1798400000.0,626125000.0,889806447.7199999,0.7590424155765498
2006-04-25,8.59,1172275000.0,1798400000.0,626125000.0,886709673.54,0.7564007366360282
2006-04-26,8.67,1172275000.0,1798400000.0,626125000.0,894967738.02,0.7634452138107526
2006-04-27,8.81,1172275000.0,1798400000.0,626125000.0,909419350.86,0.7757730488665202
2006-04-28,8.69,1172275000.0,1798400000.0,626125000.0,897032254.14,0.7652063331044336
2006-05-01,8.64,1172275000.0,1798400000.0,626125000.0,893288131.2,0.7620124383783669
2006-05-02,8.77,1172275000.0,1798400000.0,626125000.0,906728809.0999999,0.7734779033076709
2006-05-03,8.76,1172275000.0,1798400000.0,626125000.0,905694910.8,0.7725959444669552
2006-05-04,8.91,1172275000.0,1798400000.0,626125000.0,921203385.3000001,0.7858253270776909
2006-05-05,8.85,1172275000.0,1798400000.0,626125000.0,914999995.5,0.7805335740333966
2006-05-08,9.17,1172275000.0,1798400000.0,626125000.0,948084741.1,0.808756256936299
2006-05-09,9.14,1172275000.0,1798400000.0,626125000.0,944983046.2,0.8061103804141521
2006-05-10,9.16,1172275000.0,1798400000.0,626125000.0,947050842.8000001,0.8078742980955834
2006-05-11,9.04,1172275000.0,1798400000.0,626125000.0,934644063.1999999,0.7972907920069949
2006-05-12,8.94,1172275000.0,1798400000.0,626125000.0,924305080.1999999,0.7884712035998379
2006-05-15,8.95,1172275000.0,1798400000.0,626125000.0,925338978.4999999,0.7893531624405535
2006-05-16,8.84,1172275000.0,1798400000.0,626125000.0,913966097.1999999,0.7796516151926809
2006-05-17,8.78,1172275000.0,1798400000.0,626125000.0,907762707.4,0.7743598621483867
2006-05-18,8.77,1172275000.0,1798400000.0,626125000.0,906728809.0999999,0.7734779033076709
2006-05-19,8.82,1172275000.0,1798400000.0,626125000.0,911898300.6,0.7778876975112495
2006-05-22,8.78,1172275000.0,1798400000.0,626125000.0,907762707.4,0.7743598621483867
2006-05-23,8.8,1172275000.0,1798400000.0,626125000.0,909830504.0000001,0.7761237798298182
2006-05-24,8.47,1172275000.0,1798400000.0,626125000.0,875711860.1,0.7470191380861999
2006-05-25,8.61,1172275000.0,1798400000.0,626125000.0,890186436.3,0.7593665618562198
2006-05-26,8.73,1172275000.0,1798400000.0,626125000.0,902593215.9000001,0.7699500679448082
2006-05-30,8.66,1172275000.0,1798400000.0,626125000.0,895355927.8000001,0.7637763560597983
2006-05-31,8.81,1172275000.0,1798400000.0,626125000.0,910864402.3000001,0.7770057386705339
2006-06-01,8.74,1172275000.0,1798400000.0,626125000.0,903627114.2,0.7708320267855239
2006-06-02,8.65,1172275000.0,1798400000.0,626125000.0,894322029.5,0.7628943972190826
2006-06-05,8.52,1172275000.0,1798400000.0,626125000.0,880881351.5999999,0.7514289322897784
2006-06-06,8.15,1172275000.0,1798400000.0,626125000.0,842627114.5,0.7187964551832975
2006-06-07,8.18,1172275000.0,1798400000.0,626125000.0,845728809.4,0.7214423317054445
2006-06-08,8.49,1837000000.0,1837000000.0,670000000.0,877779656.7,0.4778332371801851
2006-06-09,8.45,1837000000.0,1837000000.0,670000000.0,873644063.4999999,0.47558196162221006
2006-06-12,8.54,1837000000.0,1837000000.0,670000000.0,882949148.1999999,0.4806473316276537
2006-06-13,8.45,1837000000.0,1837000000.0,670000000.0,873644063.4999999,0.47558196162221006
2006-06-14,8.56,1837000000.0,1837000000.0,670000000.0,885016944.8000001,0.4817729694066413
2006-06-15,8.63,1837000000.0,1837000000.0,670000000.0,892254232.9000001,0.4857127016330975
2006-06-16,8.67,1837000000.0,1837000000.0,670000000.0,896389826.1,0.48796397719107243
2006-06-19,8.55,1837000000.0,1837000000.0,670000000.0,883983046.5000001,0.4812101505171476
2006-06-20,8.5,1837000000.0,1837000000.0,670000000.0,878813555.0,0.47839605606967883
2006-06-21,8.65,1837000000.0,1837000000.0,670000000.0,894322029.5,0.48683833941208493
2006-06-22,8.69,1837000000.0,1837000000.0,670000000.0,898457622.6999999,0.4890896149700598
2006-06-23,8.63,1837000000.0,1837000000.0,670000000.0,892254232.9000001,0.4857127016330975
2006-06-26,8.77,1837000000.0,1837000000.0,670000000.0,906728809.0999999,0.49359216608600975
2006-06-27,8.64,1837000000.0,1837000000.0,670000000.0,893288131.2,0.4862755205225912
2006-06-28,8.65,1837000000.0,1837000000.0,670000000.0,894322029.5,0.48683833941208493
2006-06-29,8.67,1837000000.0,1837000000.0,670000000.0,896389826.1,0.48796397719107243
2006-06-30,8.83,1837000000.0,1837000000.0,670000000.0,912932198.9,0.49696907942297225
2006-07-03,8.99,1837000000.0,1837000000.0,670000000.0,929474571.7,0.5059741816548721
2006-07-05,8.83,1837000000.0,1837000000.0,670000000.0,912932198.9,0.49696907942297225
2006-07-06,8.92,1837000000.0,1837000000.0,670000000.0,922237283.6,0.5020344494284159
2006-07-07,8.8,1837000000.0,1837000000.0,670000000.0,909830504.0000001,0.4952806227544911
2006-07-10,8.93,1837000000.0,1837000000.0,670000000.0,923271181.9,0.5025972683179096
2006-07-11,8.88,1837000000.0,1837000000.0,670000000.0,918101690.4000001,0.49978317387044097
2006-07-12,8.81,1837000000.0,1837000000.0,670000000.0,910864402.3000001,0.4958434416439848
2006-07-13,8.45,1837000000.0,1837000000.0,670000000.0,873644063.4999999,0.47558196162221006
2006-07-14,8.58,1837000000.0,1837000000.0,670000000.0,887084741.4,0.4828986071856287
2006-07-17,8.54,1837000000.0,1837000000.0,670000000.0,882949148.1999999,0.4806473316276537
2006-07-18,8.36,1837000000.0,1837000000.0,670000000.0,864338978.8,0.47051659161676646
2006-07-19,8.48,1837000000.0,1837000000.0,670000000.0,876745758.4000001,0.4772704182906914
2006-07-20,8.48,1837000000.0,1837000000.0,670000000.0,876745758.4000001,0.4772704182906914
2006-07-21,8.37,1837000000.0,1837000000.0,670000000.0,865372877.0999999,0.4710794105062602
2006-07-24,8.69,1837000000.0,1837000000.0,670000000.0,898457622.6999999,0.4890896149700598
2006-07-25,8.73,1837000000.0,1837000000.0,670000000.0,902593215.9000001,0.49134089052803487
2006-07-26,8.66,1837000000.0,1837000000.0,670000000.0,895355927.8000001,0.4874011583015787
2006-07-27,8.59,1837000000.0,1837000000.0,670000000.0,888118639.6999999,0.48346142607512244
2006-07-28,8.8,1837000000.0,1837000000.0,670000000.0,909830504.0000001,0.4952806227544911
2006-07-31,8.87,1837000000.0,1837000000.0,670000000.0,926422218.28,0.5043125848013065
2006-08-01,8.72,1837000000.0,1837000000.0,670000000.0,910755551.6800001,0.49578418708764294
2006-08-02,8.65,1837000000.0,1837000000.0,670000000.0,903444440.6,0.4918042681545999
2006-08-03,9.55,1837000000.0,1837000000.0,670000000.0,997444440.2,0.5429746544365814
2006-08-04,9.67,1837000000.0,1837000000.0,670000000.0,1009977773.48,0.5497973726075123
2006-08-07,9.49,1837000000.0,1837000000.0,670000000.0,991177773.5600001,0.539563295351116
2006-08-08,9.47,1837000000.0,1837000000.0,670000000.0,989088884.6800001,0.5384261756559608
2006-08-09,9.32,1837000000.0,1837000000.0,670000000.0,973422218.08,0.5298977779422972
2006-08-10,9.62,1837000000.0,1837000000.0,670000000.0,1004755551.28,0.5469545733696244
2006-08-11,9.5,1837000000.0,1837000000.0,670000000.0,992222218.0,0.5401318551986936
2006-08-14,9.72,1837000000.0,1837000000.0,670000000.0,1015199995.6800001,0.5526401718454002
2006-08-15,9.78,1837000000.0,1837000000.0,670000000.0,1021466662.3199999,0.5560515309308655
2006-08-16,9.87,1837000000.0,1837000000.0,670000000.0,1030866662.28,0.5611685695590637
2006-08-17,9.8,1837000000.0,1837000000.0,670000000.0,1023555551.2,0.5571886506260207
2006-08-18,9.79,1837000000.0,1837000000.0,670000000.0,1022511106.7599999,0.556620090778443
2006-08-21,9.58,1837000000.0,1837000000.0,670000000.0,1000577773.52,0.544680333979314
2006-08-22,9.53,1837000000.0,1837000000.0,670000000.0,995355551.3199999,0.5418375347414262
2006-08-23,9.43,1837000000.0,1837000000.0,670000000.0,984911106.92,0.5361519362656505
2006-08-24,9.42,1837000000.0,1837000000.0,670000000.0,983866662.48,0.535583376418073
2006-08-25,9.39,1837000000.0,1837000000.0,670000000.0,980733329.1600001,0.5338776968753403
2006-08-28,9.54,1837000000.0,1837000000.0,670000000.0,996399995.7599999,0.5424060945890038
2006-08-29,9.6,1837000000.0,1837000000.0,670000000.0,1002666662.4,0.5458174536744692
2006-08-30,9.58,1837000000.0,1837000000.0,670000000.0,1000577773.52,0.544680333979314
2006-08-31,9.59,1837000000.0,1837000000.0,670000000.0,1001622217.96,0.5452488938268917
2006-09-01,9.66,1837000000.0,1837000000.0,670000000.0,1008933329.04,0.5492288127599346
2006-09-05,9.63,1837000000.0,1837000000.0,670000000.0,1005799995.72,0.547523133217202
2006-09-06,9.46,1837000000.0,1837000000.0,670000000.0,988044440.2400001,0.5378576158083833
2006-09-07,9.46,1775000000.0,1775000000.0,661000000.0,988044440.2400001,0.5566447550647888
2006-09-08,9.67,1775000000.0,1775000000.0,661000000.0,1009977773.48,0.5690015625239436
2006-09-11,9.92,1775000000.0,1775000000.0,661000000.0,1036088884.48,0.5837120475943662
2006-09-12,10.33,1775000000.0,1775000000.0,661000000.0,1078911106.52,0.6078372431098591
2006-09-13,10.23,1775000000.0,1775000000.0,661000000.0,1068466662.12,0.6019530490816901
2006-09-14,10.3,1775000000.0,1775000000.0,661000000.0,1075777773.2,0.6060719849014085
2006-09-15,10.2,1775000000.0,1775000000.0,661000000.0,1065333328.8,0.6001877908732394
2006-09-18,10.11,1775000000.0,1775000000.0,661000000.0,1055933328.8399999,0.5948920162478872
2006-09-19,10.08,1775000000.0,1775000000.0,661000000.0,1052799995.52,0.5931267580394366
2006-09-20,10.38,1775000000.0,1775000000.0,661000000.0,1084133328.72,0.6107793401239436
2006-09-21,10.12,1775000000.0,1775000000.0,661000000.0,1056977773.28,0.5954804356507042
2006-09-22,10.08,1775000000.0,1775000000.0,661000000.0,1052799995.52,0.5931267580394366
2006-09-25,10.26,1775000000.0,1775000000.0,661000000.0,1071599995.4399999,0.6037183072901409
2006-09-26,10.42,1775000000.0,1775000000.0,661000000.0,1088311106.48,0.6131330177352112
2006-09-27,10.26,1775000000.0,1775000000.0,661000000.0,1071599995.4399999,0.6037183072901409
2006-09-28,10.3,1775000000.0,1775000000.0,661000000.0,1075777773.2,0.6060719849014085
2006-09-29,10.32,1775000000.0,1775000000.0,661000000.0,1077866662.08,0.6072488237070423
2006-10-02,10.44,1775000000.0,1775000000.0,661000000.0,1090399995.36,0.614309856540845
2006-10-03,10.61,1775000000.0,1775000000.0,661000000.0,1108155550.84,0.6243129863887323
2006-10-04,10.63,1775000000.0,1775000000.0,661000000.0,1110244439.72,0.6254898251943662
2006-10-05,10.57,1775000000.0,1775000000.0,661000000.0,1103977773.08,0.6219593087774647
2006-10-06,10.29,1775000000.0,1775000000.0,661000000.0,1074733328.76,0.6054835654985915
2006-10-09,10.42,1775000000.0,1775000000.0,661000000.0,1088311106.48,0.6131330177352112
2006-10-10,10.5,1775000000.0,1775000000.0,661000000.0,1096666662.0,0.6178403729577465
2006-10-11,10.45,1775000000.0,1775000000.0,661000000.0,1091444439.8,0.614898275943662
2006-10-12,10.49,1775000000.0,1775000000.0,661000000.0,1095622217.56,0.6172519535549296
2006-10-13,10.51,1775000000.0,1775000000.0,661000000.0,1097711106.44,0.6184287923605634
2006-10-16,10.47,1775000000.0,1775000000.0,661000000.0,1093533328.68,0.6160751147492958
2006-10-17,10.43,1775000000.0,1775000000.0,661000000.0,1089355550.92,0.6137214371380282
2006-10-18,10.38,1775000000.0,1775000000.0,661000000.0,1084133328.72,0.6107793401239436
2006-10-19,10.42,1775000000.0,1775000000.0,661000000.0,1088311106.48,0.6131330177352112
2006-10-20,10.35,1775000000.0,1775000000.0,661000000.0,1080999995.3999999,0.6090140819154929
2006-10-23,10.41,1775000000.0,1775000000.0,661000000.0,1087266662.04,0.6125445983323944
2006-10-24,10.38,1775000000.0,1775000000.0,661000000.0,1084133328.72,0.6107793401239436
2006-10-25,10.26,1775000000.0,1775000000.0,661000000.0,1071599995.4399999,0.6037183072901409
2006-10-26,10.35,1775000000.0,1775000000.0,661000000.0,1080999995.3999999,0.6090140819154929
2006-10-27,10.26,1775000000.0,1775000000.0,661000000.0,1071599995.4399999,0.6037183072901409
2006-10-30,10.43,1775000000.0,1775000000.0,661000000.0,1076645156.58,0.6065606515943661
2006-10-31,10.36,1775000000.0,1775000000.0,661000000.0,1069419350.16,0.6024897747380281
2006-11-01,10.18,1775000000.0,1775000000.0,661000000.0,1050838705.0799999,0.5920218056788732
2006-11-02,10.11,1775000000.0,1775000000.0,661000000.0,1043612898.66,0.5879509288225352
2006-11-03,10.16,1775000000.0,1775000000.0,661000000.0,1048774188.96,0.5908586980056338
2006-11-06,10.36,1775000000.0,1775000000.0,661000000.0,1069419350.16,0.6024897747380281
2006-11-07,10.37,1775000000.0,1775000000.0,661000000.0,1070451608.2199999,0.6030713285746478
2006-11-08,10.36,1775000000.0,1775000000.0,661000000.0,1069419350.16,0.6024897747380281
2006-11-09,10.25,1775000000.0,1775000000.0,661000000.0,1058064511.5,0.5960926825352113
2006-11-10,10.47,1775000000.0,1775000000.0,661000000.0,1080774188.8200002,0.6088868669408452
2006-11-13,10.43,1775000000.0,1775000000.0,661000000.0,1076645156.58,0.6065606515943661
2006-11-14,10.47,1775000000.0,1775000000.0,661000000.0,1080774188.8200002,0.6088868669408452
2006-11-15,10.52,1775000000.0,1775000000.0,661000000.0,1085935479.12,0.6117946361239436
2006-11-16,10.67,1775000000.0,1775000000.0,661000000.0,1101419350.02,0.6205179436732394
2006-11-17,10.51,1775000000.0,1775000000.0,661000000.0,1084903221.06,0.611213082287324
2006-11-20,10.58,1775000000.0,1775000000.0,661000000.0,1092129027.48,0.615283959143662
2006-11-21,10.44,1775000000.0,1775000000.0,661000000.0,1077677414.6399999,0.6071422054309858
2006-11-22,10.34,1775000000.0,1775000000.0,661000000.0,1067354834.04,0.6013266670647887
2006-11-24,10.32,1775000000.0,1775000000.0,661000000.0,1065290317.9200001,0.6001635593915493
2006-11-27,10.07,1775000000.0,1775000000.0,661000000.0,1039483866.4200001,0.5856247134760564
2006-11-28,10.12,1775000000.0,1775000000.0,661000000.0,1044645156.7199999,0.5885324826591549
2006-11-29,10.12,1775000000.0,1775000000.0,661000000.0,1044645156.7199999,0.5885324826591549
2006-11-30,10.0,1775000000.0,1775000000.0,661000000.0,1032258060.0,0.5815538366197183
2006-12-01,9.88,1775000000.0,1775000000.0,661000000.0,1019870963.2800001,0.5745751905802817
2006-12-04,10.09,1775000000.0,1775000000.0,661000000.0,1041548382.54,0.5867878211492957
2006-12-05,10.08,1775000000.0,1775000000.0,661000000.0,1040516124.48,0.5862062673126761
2006-12-06,10.19,1851000000.0,1851000000.0,692000000.0,1051870963.14,0.568271725089141
2006-12-07,10.07,1851000000.0,1851000000.0,692000000.0,1039483866.4200001,0.5615796144894651
2006-12-08,10.06,1851000000.0,1851000000.0,692000000.0,1038451608.36,0.5610219386061588
2006-12-11,10.1,1851000000.0,1851000000.0,692000000.0,1042580640.5999999,0.5632526421393841
2006-12-12,10.01,1851000000.0,1851000000.0,692000000.0,1033290318.06,0.5582335591896272
2006-12-13,10.02,1851000000.0,1851000000.0,692000000.0,1034322576.12,0.5587912350729336
2006-12-14,10.14,1851000000.0,1851000000.0,692000000.0,1046709672.84,0.5654833456726094
2006-12-15,10.1,1851000000.0,1851000000.0,692000000.0,1042580640.5999999,0.5632526421393841
2006-12-18,10.08,1851000000.0,1851000000.0,692000000.0,1040516124.48,0.5621372903727715
2006-12-19,9.95,1851000000.0,1851000000.0,692000000.0,1027096769.6999999,0.5548875038897892
2006-12-20,9.99,1851000000.0,1851000000.0,692000000.0,1031225801.94,0.5571182074230147
2006-12-21,9.94,1851000000.0,1851000000.0,692000000.0,1026064511.64,0.554329828006483
2006-12-22,10.02,1851000000.0,1851000000.0,692000000.0,1034322576.12,0.5587912350729336
2006-12-26,10.02,1851000000.0,1851000000.0,692000000.0,1034322576.12,0.5587912350729336
2006-12-27,10.18,1851000000.0,1851000000.0,692000000.0,1050838705.0799999,0.5677140492058347
2006-12-28,10.05,1851000000.0,1851000000.0,692000000.0,1037419350.3000001,0.5604642627228525
2006-12-29,10.03,1851000000.0,1851000000.0,692000000.0,1035354834.18,0.5593489109562398
2007-01-03,10.23,1851000000.0,1851000000.0,692000000.0,1055999995.38,0.5705024286223663
2007-01-04,10.22,1851000000.0,1851000000.0,692000000.0,1054967737.32,0.56994475273906
2007-01-05,10.68,1851000000.0,1851000000.0,692000000.0,1102451608.08,0.5955978433711507
2007-01-08,10.67,1851000000.0,1851000000.0,692000000.0,1101419350.02,0.5950401674878444
2007-01-09,10.65,1851000000.0,1851000000.0,692000000.0,1099354833.9,0.5939248157212318
2007-01-10,10.67,1851000000.0,1851000000.0,692000000.0,1101419350.02,0.5950401674878444
2007-01-11,10.7,1851000000.0,1851000000.0,692000000.0,1104516124.1999998,0.5967131951377632
2007-01-12,10.7,1851000000.0,1851000000.0,692000000.0,1104516124.1999998,0.5967131951377632
2007-01-16,10.67,1851000000.0,1851000000.0,692000000.0,1101419350.02,0.5950401674878444
2007-01-17,10.54,1851000000.0,1851000000.0,692000000.0,1087999995.24,0.5877903810048623
2007-01-18,10.58,1851000000.0,1851000000.0,692000000.0,1092129027.48,0.5900210845380875
2007-01-19,10.53,1851000000.0,1851000000.0,692000000.0,1086967737.1799998,0.5872327051215558
2007-01-22,10.5,1851000000.0,1851000000.0,692000000.0,1083870963.0,0.585559677471637
2007-01-23,10.47,1851000000.0,1851000000.0,692000000.0,1080774188.8200002,0.5838866498217181
2007-01-24,10.54,1851000000.0,1851000000.0,692000000.0,1087999995.24,0.5877903810048623
2007-01-25,10.25,1851000000.0,1851000000.0,692000000.0,1058064511.5,0.5716177803889789
2007-01-26,10.28,1851000000.0,1851000000.0,692000000.0,1061161285.68,0.5732908080388979
2007-01-29,10.42,1851000000.0,1851000000.0,692000000.0,1075612898.52,0.5810982704051864
2007-01-30,10.37,1851000000.0,1851000000.0,692000000.0,1070451608.2199999,0.5783098909886547
2007-01-31,10.48,1851000000.0,1851000000.0,692000000.0,1081806446.88,0.5844443257050244
2007-02-01,10.55,1851000000.0,1851000000.0,692000000.0,1089032253.3000002,0.5883480568881687
2007-02-02,10.58,1851000000.0,1851000000.0,692000000.0,1092129027.48,0.5900210845380875
2007-02-05,10.53,1851000000.0,1851000000.0,692000000.0,1052999999.9999999,0.5688816855753646
2007-02-06,10.53,1851000000.0,1851000000.0,692000000.0,1052999999.9999999,0.5688816855753646
2007-02-07,10.6,1851000000.0,1851000000.0,692000000.0,1060000000.0,0.5726634251755808
2007-02-08,11.15,1851000000.0,1851000000.0,692000000.0,1115000000.0,0.602377093462993
2007-02-09,11.1,1851000000.0,1851000000.0,692000000.0,1110000000.0,0.5996758508914101
2007-02-12,11.0,1851000000.0,1851000000.0,692000000.0,1100000000.0,0.5942733657482442
2007-02-13,11.1,1851000000.0,1851000000.0,692000000.0,1110000000.0,0.5996758508914101
2007-02-14,11.33,1851000000.0,1851000000.0,692000000.0,1133000000.0,0.6121015667206915
2007-02-15,11.38,1851000000.0,1851000000.0,692000000.0,1138000000.0,0.6148028092922745
2007-02-16,11.39,1851000000.0,1851000000.0,692000000.0,1139000000.0,0.615343057806591
2007-02-20,11.52,1851000000.0,1851000000.0,692000000.0,1152000000.0,0.6223662884927067
2007-02-21,11.52,1851000000.0,1851000000.0,692000000.0,1152000000.0,0.6223662884927067
2007-02-22,11.41,1851000000.0,1851000000.0,692000000.0,1141000000.0,0.6164235548352242
2007-02-23,11.35,1851000000.0,1851000000.0,692000000.0,1135000000.0,0.6131820637493247
2007-02-26,11.39,1851000000.0,1851000000.0,692000000.0,1139000000.0,0.615343057806591
2007-02-27,11.0,1851000000.0,1851000000.0,692000000.0,1100000000.0,0.5942733657482442
2007-02-28,11.37,1851000000.0,1851000000.0,692000000.0,1137000000.0,0.6142625607779578
2007-03-01,11.46,1851000000.0,1851000000.0,692000000.0,1146000000.0,0.6191247974068071
2007-03-02,11.42,1851000000.0,1851000000.0,692000000.0,1142000000.0,0.6169638033495408
2007-03-05,11.24,1851000000.0,1851000000.0,692000000.0,1124000000.0,0.6072393300918423
2007-03-06,11.54,1851000000.0,1851000000.0,692000000.0,1154000000.0,0.6234467855213398
2007-03-07,11.64,1851000000.0,1851000000.0,692000000.0,1164000000.0,0.6288492706645057
2007-03-08,11.81,1851000000.0,1851000000.0,692000000.0,1181000000.0,0.6380334954078877
2007-03-09,11.89,1851000000.0,1851000000.0,692000000.0,1189000000.0,0.6423554835224203
2007-03-12,12.22,1851000000.0,1851000000.0,692000000.0,1222000000.0,0.6601836844948676
2007-03-13,11.95,1851000000.0,1851000000.0,692000000.0,1195000000.0,0.6455969746083198
2007-03-14,11.85,1851000000.0,1851000000.0,692000000.0,1185000000.0,0.640194489465154
2007-03-15,11.99,1851000000.0,1851000000.0,692000000.0,1199000000.0,0.6477579686655862
2007-03-16,11.86,1851000000.0,1851000000.0,692000000.0,1186000000.0,0.6407347379794706
2007-03-19,12.01,1851000000.0,1851000000.0,692000000.0,1201000000.0,0.6488384656942193
2007-03-20,12.07,1851000000.0,1851000000.0,692000000.0,1207000000.0,0.6520799567801189
2007-03-21,12.29,1851000000.0,1851000000.0,692000000.0,1229000000.0,0.6639654240950837
2007-03-22,12.57,1851000000.0,1851000000.0,692000000.0,1257000000.0,0.6790923824959482
2007-03-23,12.74,1851000000.0,1851000000.0,692000000.0,1274000000.0,0.68827660723933
2007-03-26,12.71,1851000000.0,1851000000.0,692000000.0,1271000000.0,0.6866558616963804
2007-03-27,12.56,1851000000.0,1851000000.0,692000000.0,1256000000.0,0.6785521339816315
2007-03-28,12.42,1851000000.0,1851000000.0,692000000.0,1242000000.0,0.6709886547811994
2007-03-29,12.45,1851000000.0,1851000000.0,692000000.0,1245000000.0,0.6726094003241491
2007-03-30,12.75,1851000000.0,1851000000.0,692000000.0,1275000000.0,0.6888168557536467
2007-04-02,12.66,1851000000.0,1851000000.0,692000000.0,1266000000.0,0.6839546191247974
2007-04-03,12.87,1851000000.0,1851000000.0,692000000.0,1287000000.0,0.6952998379254457
2007-04-04,12.76,1167000000.0,1873000000.0,705000000.0,1276000000.0,1.0934018851756642
2007-04-05,12.69,1167000000.0,1873000000.0,705000000.0,1269000000.0,1.0874035989717223
2007-04-09,12.68,1167000000.0,1873000000.0,705000000.0,1268000000.0,1.0865467009425878
2007-04-10,12.86,1167000000.0,1873000000.0,705000000.0,1286000000.0,1.1019708654670095
2007-04-11,12.79,1167000000.0,1873000000.0,705000000.0,1279000000.0,1.0959725792630677
2007-04-12,13.09,1167000000.0,1873000000.0,705000000.0,1309000000.0,1.1216795201371037
2007-04-13,12.88,1167000000.0,1873000000.0,705000000.0,1288000000.0,1.1036846615252784
2007-04-16,12.96,1167000000.0,1873000000.0,705000000.0,1296000000.0,1.1105398457583548
2007-04-17,12.88,1167000000.0,1873000000.0,705000000.0,1288000000.0,1.1036846615252784
2007-04-18,12.84,1167000000.0,1873000000.0,705000000.0,1284000000.0,1.1002570694087404
2007-04-19,12.83,1167000000.0,1873000000.0,705000000.0,1283000000.0,1.0994001713796058
2007-04-20,13.18,1167000000.0,1873000000.0,705000000.0,1318000000.0,1.1293916023993145
2007-04-23,13.15,1167000000.0,1873000000.0,705000000.0,1315000000.0,1.126820908311911
2007-04-24,12.99,1167000000.0,1873000000.0,705000000.0,1299000000.0,1.1131105398457584
2007-04-25,13.18,1167000000.0,1873000000.0,705000000.0,1318000000.0,1.1293916023993145
2007-04-26,13.23,1167000000.0,1873000000.0,705000000.0,1323000000.0,1.1336760925449871
2007-04-27,13.42,1167000000.0,1873000000.0,705000000.0,1342000000.0,1.1499571550985432
2007-04-30,13.11,1167000000.0,1873000000.0,705000000.0,1311000000.0,1.1233933161953729
2007-05-01,12.99,1167000000.0,1873000000.0,705000000.0,1299000000.0,1.1131105398457584
2007-05-02,13.08,1167000000.0,1873000000.0,705000000.0,1308000000.0,1.1208226221079691
2007-05-03,13.23,1167000000.0,1873000000.0,705000000.0,1323000000.0,1.1336760925449871
2007-05-04,13.28,1167000000.0,1873000000.0,705000000.0,1328000000.0,1.1379605826906598
2007-05-07,13.3,1167000000.0,1873000000.0,705000000.0,1311267601.7,1.1236226235646958
2007-05-08,13.21,1167000000.0,1873000000.0,705000000.0,1302394362.2900002,1.1160191622022282
2007-05-09,13.42,1167000000.0,1873000000.0,705000000.0,1323098587.58,1.1337605720479862
2007-05-10,13.8,1167000000.0,1873000000.0,705000000.0,1360563376.2,1.1658640755784062
2007-05-11,13.92,1167000000.0,1873000000.0,705000000.0,1372394362.08,1.1760020240616966
2007-05-14,13.83,1167000000.0,1873000000.0,705000000.0,1363521122.67,1.1683985626992288
2007-05-15,13.63,1167000000.0,1873000000.0,705000000.0,1343802812.8700001,1.1515019818937446
2007-05-16,13.71,1167000000.0,1873000000.0,705000000.0,1351690136.7900002,1.1582606142159384
2007-05-17,13.72,1167000000.0,1873000000.0,705000000.0,1352676052.28,1.1591054432562125
2007-05-18,13.78,1167000000.0,1873000000.0,705000000.0,1358591545.22,1.1641744174978579
2007-05-21,13.93,1167000000.0,1873000000.0,705000000.0,1373380277.57,1.176846853101971
2007-05-22,13.97,1167000000.0,1873000000.0,705000000.0,1377323939.53,1.1802261692630678
2007-05-23,14.13,1167000000.0,1873000000.0,705000000.0,1393098587.3700001,1.193743433907455
2007-05-24,13.86,1167000000.0,1873000000.0,705000000.0,1366478869.1399999,1.1709330498200512
2007-05-25,13.85,1167000000.0,1873000000.0,705000000.0,1365492953.6499999,1.1700882207797771
2007-05-29,14.32,1167000000.0,1873000000.0,705000000.0,1411830981.68,1.209795185672665
2007-05-30,14.36,1167000000.0,1873000000.0,705000000.0,1415774643.6399999,1.2131745018337616
2007-05-31,14.1,1167000000.0,1873000000.0,705000000.0,1390140840.8999999,1.1912089467866323
2007-06-01,14.14,1167000000.0,1873000000.0,705000000.0,1394084502.8600001,1.1945882629477294
2007-06-04,14.16,1167000000.0,1873000000.0,705000000.0,1396056333.84,1.1962779210282775
2007-06-05,14.52,1167000000.0,1873000000.0,705000000.0,1431549291.48,1.2266917664781491
2007-06-06,15.19,1167000000.0,1873000000.0,705000000.0,1497605629.31,1.283295312176521
2007-06-07,14.56,1167000000.0,1873000000.0,705000000.0,1435492953.44,1.230071082639246
