date,close price,NBL_SHE,NBL_TA,NBL_TL,market cap,PB Ratio
1989-09-11,3.63,,,,,
1989-09-12,3.59,,,,,
1989-09-13,3.66,,,,,
1989-09-14,3.66,,,,,
1989-09-15,3.59,,,,,
1989-09-18,3.63,,,,,
1989-09-19,3.59,,,,,
1989-09-20,3.56,,,,,
1989-09-21,3.63,,,,,
1989-09-22,3.53,,,,,
1989-09-25,3.47,,,,,
1989-09-26,3.5,,,,,
1989-09-27,3.44,,,,,
1989-09-28,3.5,,,,,
1989-09-29,3.44,,,,,
1989-10-02,3.47,,,,,
1989-10-03,3.47,,,,,
1989-10-04,3.5,,,,,
1989-10-05,3.56,,,,,
1989-10-06,3.5,,,,,
1989-10-09,3.5,,,,,
1989-10-10,3.53,,,,,
1989-10-11,3.47,,,,,
1989-10-12,3.56,,,,,
1989-10-13,3.5,,,,,
1989-10-16,3.34,,,,,
1989-10-17,3.34,,,,,
1989-10-18,3.38,,,,,
1989-10-19,3.44,,,,,
1989-10-20,3.31,,,,,
1989-10-23,3.22,,,,,
1989-10-24,3.22,,,,,
1989-10-25,3.22,,,,,
1989-10-26,3.19,,,,,
1989-10-27,3.06,,,,,
1989-10-30,3.16,,,,,
1989-10-31,3.25,,,,,
1989-11-01,3.22,,,,,
1989-11-02,3.22,,,,,
1989-11-03,3.28,,,,,
1989-11-06,3.25,,,,,
1989-11-07,3.34,,,,,
1989-11-08,3.38,,,,,
1989-11-09,3.34,,,,,
1989-11-10,3.25,,,,,
1989-11-13,3.31,,,,,
1989-11-14,3.28,,,,,
1989-11-15,3.34,,,,,
1989-11-16,3.34,,,,,
1989-11-17,3.38,,,,,
1989-11-20,3.31,,,,,
1989-11-21,3.34,,,,,
1989-11-22,3.59,,,,,
1989-11-24,3.66,,,,,
1989-11-27,3.69,,,,,
1989-11-28,3.69,,,,,
1989-11-29,3.72,,,,,
1989-11-30,3.69,,,,,
1989-12-01,3.75,,,,,
1989-12-04,3.78,,,,,
1989-12-05,3.94,,,,,
1989-12-06,3.91,,,,,
1989-12-07,4.0,,,,,
1989-12-08,4.0,,,,,
1989-12-11,3.97,,,,,
1989-12-12,4.03,,,,,
1989-12-13,4.03,,,,,
1989-12-14,4.03,,,,,
1989-12-15,4.03,,,,,
1989-12-18,4.0,,,,,
1989-12-19,4.06,,,,,
1989-12-20,4.03,,,,,
1989-12-21,4.19,,,,,
1989-12-22,4.25,,,,,
1989-12-26,4.25,,,,,
1989-12-27,4.16,,,,,
1989-12-28,4.13,,,,,
1989-12-29,4.19,,,,,
1990-01-02,4.25,,,,,
1990-01-03,4.16,,,,,
1990-01-04,4.13,,,,,
1990-01-05,4.09,,,,,
1990-01-08,4.03,,,,,
1990-01-09,4.0,,,,,
1990-01-10,3.91,,,,,
1990-01-11,3.94,,,,,
1990-01-12,3.84,,,,,
1990-01-15,3.88,,,,,
1990-01-16,3.88,,,,,
1990-01-17,3.81,,,,,
1990-01-18,3.88,,,,,
1990-01-19,3.91,,,,,
1990-01-22,3.81,,,,,
1990-01-23,3.78,,,,,
1990-01-24,3.75,,,,,
1990-01-25,3.81,,,,,
1990-01-26,3.72,,,,,
1990-01-29,3.69,,,,,
1990-01-30,3.78,,,,,
1990-01-31,3.91,,,,,
1990-02-01,4.03,,,,,
1990-02-02,4.06,,,,,
1990-02-05,4.09,,,,,
1990-02-06,4.13,,,,,
1990-02-07,4.16,,,,,
1990-02-08,4.13,,,,,
1990-02-09,4.13,,,,,
1990-02-12,4.06,,,,,
1990-02-13,4.13,,,,,
1990-02-14,4.25,,,,,
1990-02-15,4.31,,,,,
1990-02-16,4.28,,,,,
1990-02-20,4.19,,,,,
1990-02-21,4.22,,,,,
1990-02-22,4.16,,,,,
1990-02-23,3.94,,,,,
1990-02-26,3.97,,,,,
1990-02-27,3.97,,,,,
1990-02-28,4.06,,,,,
1990-03-01,3.94,,,,,
1990-03-02,4.09,,,,,
1990-03-05,4.03,,,,,
1990-03-06,4.0,,,,,
1990-03-07,4.09,,,,,
1990-03-08,4.16,,,,,
1990-03-09,4.09,,,,,
1990-03-12,4.06,,,,,
1990-03-13,4.0,,,,,
1990-03-14,4.06,,,,,
1990-03-15,4.06,,,,,
1990-03-16,4.0,,,,,
1990-03-19,3.97,,,,,
1990-03-20,3.94,,,,,
1990-03-21,3.78,,,,,
1990-03-22,3.72,,,,,
1990-03-23,3.81,,,,,
1990-03-26,3.78,,,,,
1990-03-27,3.91,,,,,
1990-03-28,3.94,,,,,
1990-03-29,4.0,,,,,
1990-03-30,3.97,,,,,
1990-04-02,3.94,,,,,
1990-04-03,4.0,,,,,
1990-04-04,4.03,,,,,
1990-04-05,3.97,,,,,
1990-04-06,3.97,,,,,
1990-04-09,3.88,,,,,
1990-04-10,3.81,,,,,
1990-04-11,3.69,,,,,
1990-04-12,3.69,,,,,
1990-04-16,3.75,,,,,
1990-04-17,3.81,,,,,
1990-04-18,3.72,,,,,
1990-04-19,3.63,,,,,
1990-04-20,3.5,,,,,
1990-04-23,3.47,,,,,
1990-04-24,3.56,,,,,
1990-04-25,3.59,,,,,
1990-04-26,3.56,,,,,
1990-04-27,3.69,,,,,
1990-04-30,3.66,,,,,
1990-05-01,3.63,,,,,
1990-05-02,3.56,,,,,
1990-05-03,3.59,,,,,
1990-05-04,3.63,,,,,
1990-05-07,3.56,,,,,
1990-05-08,3.63,,,,,
1990-05-09,3.72,,,,,
1990-05-10,3.75,,,,,
1990-05-11,3.88,,,,,
1990-05-14,4.09,,,,,
1990-05-15,4.16,,,,,
1990-05-16,4.09,,,,,
1990-05-17,4.03,,,,,
1990-05-18,4.03,,,,,
1990-05-21,4.13,,,,,
1990-05-22,4.09,,,,,
1990-05-23,4.13,,,,,
1990-05-24,4.09,,,,,
1990-05-25,4.06,,,,,
1990-05-29,4.06,,,,,
1990-05-30,4.06,,,,,
1990-05-31,4.22,,,,,
1990-06-01,4.13,,,,,
1990-06-04,4.13,,,,,
1990-06-05,4.09,,,,,
1990-06-06,4.06,,,,,
1990-06-07,3.94,,,,,
1990-06-08,4.06,,,,,
1990-06-11,4.0,,,,,
1990-06-12,4.0,,,,,
1990-06-13,4.03,,,,,
1990-06-14,4.0,,,,,
1990-06-15,3.91,,,,,
1990-06-18,3.81,,,,,
1990-06-19,3.81,,,,,
1990-06-20,3.69,,,,,
1990-06-21,3.88,,,,,
1990-06-22,3.91,,,,,
1990-06-25,3.91,,,,,
1990-06-26,3.94,,,,,
1990-06-27,3.91,,,,,
1990-06-28,3.91,,,,,
1990-06-29,3.97,,,,,
1990-07-02,3.88,,,,,
1990-07-03,3.81,,,,,
1990-07-05,3.75,,,,,
1990-07-06,3.69,,,,,
1990-07-09,3.75,,,,,
1990-07-10,3.69,,,,,
1990-07-11,3.78,,,,,
1990-07-12,4.0,,,,,
1990-07-13,4.03,,,,,
1990-07-16,4.13,,,,,
1990-07-17,4.06,,,,,
1990-07-18,4.09,,,,,
1990-07-19,4.09,,,,,
1990-07-20,4.13,,,,,
1990-07-23,4.0,,,,,
1990-07-24,4.09,,,,,
1990-07-25,4.22,,,,,
1990-07-26,4.0,,,,,
1990-07-27,4.09,,,,,
1990-07-30,4.09,,,,,
1990-07-31,4.25,,,,,
1990-08-01,4.28,,,,,
1990-08-02,4.25,,,,,
1990-08-03,4.38,,,,,
1990-08-06,4.53,,,,,
1990-08-07,4.5,,,,,
1990-08-08,4.41,,,,,
1990-08-09,4.44,,,,,
1990-08-10,4.38,,,,,
1990-08-13,4.44,,,,,
1990-08-14,4.41,,,,,
1990-08-15,4.5,,,,,
1990-08-16,4.41,,,,,
1990-08-17,4.44,,,,,
1990-08-20,4.41,,,,,
1990-08-21,4.5,,,,,
1990-08-22,4.44,,,,,
1990-08-23,4.28,,,,,
1990-08-24,4.06,,,,,
1990-08-27,4.09,,,,,
1990-08-28,4.13,,,,,
1990-08-29,4.19,,,,,
1990-08-30,4.16,,,,,
1990-08-31,4.22,,,,,
1990-09-04,4.31,,,,,
1990-09-05,4.5,,,,,
1990-09-06,4.56,,,,,
1990-09-07,4.72,,,,,
1990-09-10,4.66,,,,,
1990-09-11,4.59,,,,,
1990-09-12,4.59,,,,,
1990-09-13,4.56,,,,,
1990-09-14,4.59,,,,,
1990-09-17,4.66,,,,,
1990-09-18,4.66,,,,,
1990-09-19,4.66,,,,,
1990-09-20,4.59,,,,,
1990-09-21,4.78,,,,,
1990-09-24,4.72,,,,,
1990-09-25,4.69,,,,,
1990-09-26,4.59,,,,,
1990-09-27,4.56,,,,,
1990-09-28,4.53,,,,,
1990-10-01,4.38,,,,,
1990-10-02,4.38,,,,,
1990-10-03,4.59,,,,,
1990-10-04,4.5,,,,,
1990-10-05,4.5,,,,,
1990-10-08,4.5,,,,,
1990-10-09,4.41,,,,,
1990-10-10,4.28,,,,,
1990-10-11,4.19,,,,,
1990-10-12,4.19,,,,,
1990-10-15,4.06,,,,,
1990-10-16,3.88,,,,,
1990-10-17,3.94,,,,,
1990-10-18,3.97,,,,,
1990-10-19,4.0,,,,,
1990-10-22,4.09,,,,,
1990-10-23,4.06,,,,,
1990-10-24,4.22,,,,,
1990-10-25,4.28,,,,,
1990-10-26,4.31,,,,,
1990-10-29,4.31,,,,,
1990-10-30,4.19,,,,,
1990-10-31,4.22,,,,,
1990-11-01,4.28,,,,,
1990-11-02,4.47,,,,,
1990-11-05,4.53,,,,,
1990-11-06,4.41,,,,,
1990-11-07,4.38,,,,,
1990-11-08,4.31,,,,,
1990-11-09,4.31,,,,,
1990-11-12,4.38,,,,,
1990-11-13,4.34,,,,,
1990-11-14,4.34,,,,,
1990-11-15,4.22,,,,,
1990-11-16,4.16,,,,,
1990-11-19,4.13,,,,,
1990-11-20,4.09,,,,,
1990-11-21,4.09,,,,,
1990-11-23,4.09,,,,,
1990-11-26,4.16,,,,,
1990-11-27,4.22,,,,,
1990-11-28,4.19,,,,,
1990-11-29,4.28,,,,,
1990-11-30,4.28,,,,,
1990-12-03,4.25,,,,,
1990-12-04,4.16,,,,,
1990-12-05,3.97,,,,,
1990-12-06,3.81,,,,,
1990-12-07,3.78,,,,,
1990-12-10,3.72,,,,,
1990-12-11,3.69,,,,,
1990-12-12,3.59,,,,,
1990-12-13,3.72,,,,,
1990-12-14,3.69,,,,,
1990-12-17,3.72,,,,,
1990-12-18,3.66,,,,,
1990-12-19,3.66,,,,,
1990-12-20,3.69,,,,,
1990-12-21,3.53,,,,,
1990-12-24,3.5,,,,,
1990-12-26,3.5,,,,,
1990-12-27,3.59,,,,,
1990-12-28,3.56,,,,,
1990-12-31,3.53,,,,,
1991-01-02,3.66,,,,,
1991-01-03,3.63,,,,,
1991-01-04,3.66,,,,,
1991-01-07,3.63,,,,,
1991-01-08,3.53,,,,,
1991-01-09,3.41,,,,,
1991-01-10,3.41,,,,,
1991-01-11,3.41,,,,,
1991-01-14,3.47,,,,,
1991-01-15,3.44,,,,,
1991-01-16,3.38,,,,,
1991-01-17,3.44,,,,,
1991-01-18,3.38,,,,,
1991-01-21,3.38,,,,,
1991-01-22,3.44,,,,,
1991-01-23,3.53,,,,,
1991-01-24,3.63,,,,,
1991-01-25,3.66,,,,,
1991-01-28,3.69,,,,,
1991-01-29,3.53,,,,,
1991-01-30,3.5,,,,,
1991-01-31,3.53,,,,,
1991-02-01,3.53,,,,,
1991-02-04,3.47,,,,,
1991-02-05,3.5,,,,,
1991-02-06,3.84,,,,,
1991-02-07,3.84,,,,,
1991-02-08,3.84,,,,,
1991-02-11,3.91,,,,,
1991-02-12,3.88,,,,,
1991-02-13,3.72,,,,,
1991-02-14,3.75,,,,,
1991-02-15,3.72,,,,,
1991-02-19,3.69,,,,,
1991-02-20,3.63,,,,,
1991-02-21,3.53,,,,,
1991-02-22,3.53,,,,,
1991-02-25,3.53,,,,,
1991-02-26,3.56,,,,,
1991-02-27,3.91,,,,,
1991-02-28,3.91,,,,,
1991-03-01,3.97,,,,,
1991-03-04,4.0,,,,,
1991-03-05,3.97,,,,,
1991-03-06,3.91,,,,,
1991-03-07,3.94,,,,,
1991-03-08,3.94,,,,,
1991-03-11,3.97,,,,,
1991-03-12,3.94,,,,,
1991-03-13,3.97,,,,,
1991-03-14,3.91,,,,,
1991-03-15,3.94,,,,,
1991-03-18,3.91,,,,,
1991-03-19,3.84,,,,,
1991-03-20,3.69,,,,,
1991-03-21,3.56,,,,,
1991-03-22,3.63,,,,,
1991-03-25,3.63,,,,,
1991-03-26,3.63,,,,,
1991-03-27,3.56,,,,,
1991-03-28,3.53,,,,,
1991-04-01,3.44,,,,,
1991-04-02,3.44,,,,,
1991-04-03,3.53,,,,,
1991-04-04,3.5,,,,,
1991-04-05,3.5,,,,,
1991-04-08,3.5,,,,,
1991-04-09,3.5,,,,,
1991-04-10,3.34,,,,,
1991-04-11,3.34,,,,,
1991-04-12,3.47,,,,,
1991-04-15,3.56,,,,,
1991-04-16,3.69,,,,,
1991-04-17,3.63,,,,,
1991-04-18,3.59,,,,,
1991-04-19,3.53,,,,,
1991-04-22,3.59,,,,,
1991-04-23,3.5,,,,,
1991-04-24,3.5,,,,,
1991-04-25,3.5,,,,,
1991-04-26,3.47,,,,,
1991-04-29,3.47,,,,,
1991-04-30,3.63,,,,,
1991-05-01,3.66,,,,,
1991-05-02,3.69,,,,,
1991-05-03,3.56,,,,,
1991-05-06,3.56,,,,,
1991-05-07,3.53,,,,,
1991-05-08,3.63,,,,,
1991-05-09,3.59,,,,,
1991-05-10,3.53,,,,,
1991-05-13,3.56,,,,,
1991-05-14,3.56,,,,,
1991-05-15,3.5,,,,,
1991-05-16,3.41,,,,,
1991-05-17,3.41,,,,,
1991-05-20,3.41,,,,,
1991-05-21,3.41,,,,,
1991-05-22,3.41,,,,,
1991-05-23,3.47,,,,,
1991-05-24,3.5,,,,,
1991-05-28,3.47,,,,,
1991-05-29,3.47,,,,,
1991-05-30,3.53,,,,,
1991-05-31,3.56,,,,,
1991-06-03,3.56,,,,,
1991-06-04,3.5,,,,,
1991-06-05,3.53,,,,,
1991-06-06,3.56,,,,,
1991-06-07,3.5,,,,,
1991-06-10,3.5,,,,,
1991-06-11,3.5,,,,,
1991-06-12,3.47,,,,,
1991-06-13,3.44,,,,,
1991-06-14,3.47,,,,,
1991-06-17,3.47,,,,,
1991-06-18,3.47,,,,,
1991-06-19,3.41,,,,,
1991-06-20,3.44,,,,,
1991-06-21,3.47,,,,,
1991-06-24,3.41,,,,,
1991-06-25,3.38,,,,,
1991-06-26,3.31,,,,,
1991-06-27,3.41,,,,,
1991-06-28,3.34,,,,,
1991-07-01,3.38,,,,,
1991-07-02,3.28,,,,,
1991-07-03,3.25,,,,,
1991-07-05,3.13,,,,,
1991-07-08,3.19,,,,,
1991-07-09,3.22,,,,,
1991-07-10,3.22,,,,,
1991-07-11,3.16,,,,,
1991-07-12,3.31,,,,,
1991-07-15,3.38,,,,,
1991-07-16,3.44,,,,,
1991-07-17,3.47,,,,,
1991-07-18,3.59,,,,,
1991-07-19,3.5,,,,,
1991-07-22,3.44,,,,,
1991-07-23,3.44,,,,,
1991-07-24,3.31,,,,,
1991-07-25,3.5,,,,,
1991-07-26,3.53,,,,,
1991-07-29,3.56,,,,,
1991-07-30,3.56,,,,,
1991-07-31,3.63,,,,,
1991-08-01,3.5,,,,,
1991-08-02,3.53,,,,,
1991-08-05,3.56,,,,,
1991-08-06,3.59,,,,,
1991-08-07,3.59,,,,,
1991-08-08,3.56,,,,,
1991-08-09,3.53,,,,,
1991-08-12,3.5,,,,,
1991-08-13,3.5,,,,,
1991-08-14,3.53,,,,,
1991-08-15,3.56,,,,,
1991-08-16,3.53,,,,,
1991-08-19,3.47,,,,,
1991-08-20,3.5,,,,,
1991-08-21,3.5,,,,,
1991-08-22,3.47,,,,,
1991-08-23,3.66,,,,,
1991-08-26,3.66,,,,,
1991-08-27,3.84,,,,,
1991-08-28,3.84,,,,,
1991-08-29,3.84,,,,,
1991-08-30,3.81,,,,,
1991-09-03,3.84,,,,,
1991-09-04,3.81,,,,,
1991-09-05,3.88,,,,,
1991-09-06,3.91,,,,,
1991-09-09,3.91,,,,,
1991-09-10,3.75,,,,,
1991-09-11,3.69,,,,,
1991-09-12,3.75,,,,,
1991-09-13,3.69,,,,,
1991-09-16,3.81,,,,,
1991-09-17,3.78,,,,,
1991-09-18,3.81,,,,,
1991-09-19,3.78,,,,,
1991-09-20,3.78,,,,,
1991-09-23,3.78,,,,,
1991-09-24,3.75,,,,,
1991-09-25,3.75,,,,,
1991-09-26,3.91,,,,,
1991-09-27,3.78,,,,,
1991-09-30,3.81,,,,,
1991-10-01,3.91,,,,,
1991-10-02,3.88,,,,,
1991-10-03,4.06,,,,,
1991-10-04,4.25,,,,,
1991-10-07,4.16,,,,,
1991-10-08,4.25,,,,,
1991-10-09,4.22,,,,,
1991-10-10,4.22,,,,,
1991-10-11,4.28,,,,,
1991-10-14,4.38,,,,,
1991-10-15,4.31,,,,,
1991-10-16,4.34,,,,,
1991-10-17,4.38,,,,,
1991-10-18,4.38,,,,,
1991-10-21,4.38,,,,,
1991-10-22,4.25,,,,,
1991-10-23,4.19,,,,,
1991-10-24,4.06,,,,,
1991-10-25,4.25,,,,,
1991-10-28,4.19,,,,,
1991-10-29,4.28,,,,,
1991-10-30,4.31,,,,,
1991-10-31,4.31,,,,,
1991-11-01,4.34,,,,,
1991-11-04,4.41,,,,,
1991-11-05,4.38,,,,,
1991-11-06,4.34,,,,,
1991-11-07,4.31,,,,,
1991-11-08,4.31,,,,,
1991-11-11,4.28,,,,,
1991-11-12,4.25,,,,,
1991-11-13,4.31,,,,,
1991-11-14,4.44,,,,,
1991-11-15,4.31,,,,,
1991-11-18,4.09,,,,,
1991-11-19,4.03,,,,,
1991-11-20,3.91,,,,,
1991-11-21,3.81,,,,,
1991-11-22,3.72,,,,,
1991-11-25,3.72,,,,,
1991-11-26,3.63,,,,,
1991-11-27,3.59,,,,,
1991-11-29,3.59,,,,,
1991-12-02,3.44,,,,,
1991-12-03,3.41,,,,,
1991-12-04,3.31,,,,,
1991-12-05,3.34,,,,,
1991-12-06,3.44,,,,,
1991-12-09,3.59,,,,,
1991-12-10,3.5,,,,,
1991-12-11,3.38,,,,,
1991-12-12,3.34,,,,,
1991-12-13,3.31,,,,,
1991-12-16,3.25,,,,,
1991-12-17,3.31,,,,,
1991-12-18,3.5,,,,,
1991-12-19,3.53,,,,,
1991-12-20,3.41,,,,,
1991-12-23,3.47,,,,,
1991-12-24,3.41,,,,,
1991-12-26,3.44,,,,,
1991-12-27,3.38,,,,,
1991-12-30,3.31,,,,,
1991-12-31,3.41,,,,,
1992-01-02,3.47,,,,,
1992-01-03,3.53,,,,,
1992-01-06,3.47,,,,,
1992-01-07,3.31,,,,,
1992-01-08,3.16,,,,,
1992-01-09,3.09,,,,,
1992-01-10,3.0,,,,,
1992-01-13,3.06,,,,,
1992-01-14,3.22,,,,,
1992-01-15,3.44,,,,,
1992-01-16,3.28,,,,,
1992-01-17,3.47,,,,,
1992-01-20,3.5,,,,,
1992-01-21,3.44,,,,,
1992-01-22,3.53,,,,,
1992-01-23,3.47,,,,,
1992-01-24,3.56,,,,,
1992-01-27,3.38,,,,,
1992-01-28,3.22,,,,,
1992-01-29,3.16,,,,,
1992-01-30,3.09,,,,,
1992-01-31,3.13,,,,,
1992-02-03,3.03,,,,,
1992-02-04,3.09,,,,,
1992-02-05,3.09,,,,,
1992-02-06,3.09,,,,,
1992-02-07,3.16,,,,,
1992-02-10,3.19,,,,,
1992-02-11,3.16,,,,,
1992-02-12,3.19,,,,,
1992-02-13,3.09,,,,,
1992-02-14,3.16,,,,,
1992-02-18,3.0,,,,,
1992-02-19,3.06,,,,,
1992-02-20,3.0,,,,,
1992-02-21,3.09,,,,,
1992-02-24,3.03,,,,,
1992-02-25,2.97,,,,,
1992-02-26,3.06,,,,,
1992-02-27,3.06,,,,,
1992-02-28,3.06,,,,,
1992-03-02,3.06,,,,,
1992-03-03,3.06,,,,,
1992-03-04,3.06,,,,,
1992-03-05,2.97,,,,,
1992-03-06,2.97,,,,,
1992-03-09,2.97,,,,,
1992-03-10,3.0,,,,,
1992-03-11,3.09,,,,,
1992-03-12,3.13,,,,,
1992-03-13,3.16,,,,,
1992-03-16,3.19,,,,,
1992-03-17,3.16,,,,,
1992-03-18,3.13,,,,,
1992-03-19,3.31,,,,,
1992-03-20,3.28,,,,,
1992-03-23,3.38,,,,,
1992-03-24,3.25,,,,,
1992-03-25,3.31,,,,,
1992-03-26,3.28,,,,,
1992-03-27,3.34,,,,,
1992-03-30,3.31,,,,,
1992-03-31,3.38,,,,,
1992-04-01,3.34,,,,,
1992-04-02,3.41,,,,,
1992-04-03,3.38,,,,,
1992-04-06,3.53,,,,,
1992-04-07,3.53,,,,,
1992-04-08,3.47,,,,,
1992-04-09,3.47,,,,,
1992-04-10,3.5,,,,,
1992-04-13,3.56,,,,,
1992-04-14,3.59,,,,,
1992-04-15,3.66,,,,,
1992-04-16,3.56,,,,,
1992-04-20,3.47,,,,,
1992-04-21,3.47,,,,,
1992-04-22,3.56,,,,,
1992-04-23,3.69,,,,,
1992-04-24,3.75,,,,,
1992-04-27,3.72,,,,,
1992-04-28,3.78,,,,,
1992-04-29,3.78,,,,,
1992-04-30,3.69,,,,,
1992-05-01,3.78,,,,,
1992-05-04,3.69,,,,,
1992-05-05,3.81,,,,,
1992-05-06,3.75,,,,,
1992-05-07,3.78,,,,,
1992-05-08,3.75,,,,,
1992-05-11,3.81,,,,,
1992-05-12,3.81,,,,,
1992-05-13,3.88,,,,,
1992-05-14,4.0,,,,,
1992-05-15,3.91,,,,,
1992-05-18,3.84,,,,,
1992-05-19,3.78,,,,,
1992-05-20,3.88,,,,,
1992-05-21,3.91,,,,,
1992-05-22,3.91,,,,,
1992-05-26,4.13,,,,,
1992-05-27,4.03,,,,,
1992-05-28,3.97,,,,,
1992-05-29,4.0,,,,,
1992-06-01,4.03,,,,,
1992-06-02,4.0,,,,,
1992-06-03,3.97,,,,,
1992-06-04,4.0,,,,,
1992-06-05,4.0,,,,,
1992-06-08,4.03,,,,,
1992-06-09,4.0,,,,,
1992-06-10,3.97,,,,,
1992-06-11,3.84,,,,,
1992-06-12,3.88,,,,,
1992-06-15,3.84,,,,,
1992-06-16,3.81,,,,,
1992-06-17,3.84,,,,,
1992-06-18,3.81,,,,,
1992-06-19,3.75,,,,,
1992-06-22,3.69,,,,,
1992-06-23,3.72,,,,,
1992-06-24,3.66,,,,,
1992-06-25,3.69,,,,,
1992-06-26,3.72,,,,,
1992-06-29,3.66,,,,,
1992-06-30,3.72,,,,,
1992-07-01,3.75,,,,,
1992-07-02,3.81,,,,,
1992-07-06,3.88,,,,,
1992-07-07,3.81,,,,,
1992-07-08,3.81,,,,,
1992-07-09,3.75,,,,,
1992-07-10,3.84,,,,,
1992-07-13,4.0,,,,,
1992-07-14,4.19,,,,,
1992-07-15,4.03,,,,,
1992-07-16,4.06,,,,,
1992-07-17,4.03,,,,,
1992-07-20,3.94,,,,,
1992-07-21,4.06,,,,,
1992-07-22,4.03,,,,,
1992-07-23,4.06,,,,,
1992-07-24,4.16,,,,,
1992-07-27,4.16,,,,,
1992-07-28,4.22,,,,,
1992-07-29,4.31,,,,,
1992-07-30,4.31,,,,,
1992-07-31,4.34,,,,,
1992-08-03,4.31,,,,,
1992-08-04,4.31,,,,,
1992-08-05,4.41,,,,,
1992-08-06,4.41,,,,,
1992-08-07,4.34,,,,,
1992-08-10,4.28,,,,,
1992-08-11,4.44,,,,,
1992-08-12,4.47,,,,,
1992-08-13,4.56,,,,,
1992-08-14,4.72,,,,,
1992-08-17,4.59,,,,,
1992-08-18,4.53,,,,,
1992-08-19,4.53,,,,,
1992-08-20,4.44,,,,,
1992-08-21,4.44,,,,,
1992-08-24,4.63,,,,,
1992-08-25,4.69,,,,,
1992-08-26,4.66,,,,,
1992-08-27,4.69,,,,,
1992-08-28,4.81,,,,,
1992-08-31,4.91,,,,,
1992-09-01,4.81,,,,,
1992-09-02,4.81,,,,,
1992-09-03,4.91,,,,,
1992-09-04,4.84,,,,,
1992-09-08,4.88,,,,,
1992-09-09,5.0,,,,,
1992-09-10,4.97,,,,,
1992-09-11,5.0,,,,,
1992-09-14,5.0,,,,,
1992-09-15,5.0,,,,,
1992-09-16,5.0,,,,,
1992-09-17,4.97,,,,,
1992-09-18,4.94,,,,,
1992-09-21,5.03,,,,,
1992-09-22,4.88,,,,,
1992-09-23,5.0,,,,,
1992-09-24,4.91,,,,,
1992-09-25,4.94,,,,,
1992-09-28,4.91,,,,,
1992-09-29,4.91,,,,,
1992-09-30,4.88,,,,,
1992-10-01,4.84,,,,,
1992-10-02,4.81,,,,,
1992-10-05,4.75,,,,,
1992-10-06,4.78,,,,,
1992-10-07,4.75,,,,,
1992-10-08,4.75,,,,,
1992-10-09,4.75,,,,,
1992-10-12,4.69,,,,,
1992-10-13,4.75,,,,,
1992-10-14,4.75,,,,,
1992-10-15,4.72,,,,,
1992-10-16,4.72,,,,,
1992-10-19,4.78,,,,,
1992-10-20,4.84,,,,,
1992-10-21,4.84,,,,,
1992-10-22,4.75,,,,,
1992-10-23,4.72,,,,,
1992-10-26,4.63,,,,,
1992-10-27,4.53,,,,,
1992-10-28,4.69,,,,,
1992-10-29,4.66,,,,,
1992-10-30,4.63,,,,,
1992-11-02,4.63,,,,,
1992-11-03,4.53,,,,,
1992-11-04,4.53,,,,,
1992-11-05,4.28,,,,,
1992-11-06,4.22,,,,,
1992-11-09,4.13,,,,,
1992-11-10,4.13,,,,,
1992-11-11,4.16,,,,,
1992-11-12,4.25,,,,,
1992-11-13,4.25,,,,,
1992-11-16,4.28,,,,,
1992-11-17,4.28,,,,,
1992-11-18,4.31,,,,,
1992-11-19,4.22,,,,,
1992-11-20,4.31,,,,,
1992-11-23,4.28,,,,,
1992-11-24,4.0,,,,,
1992-11-25,4.03,,,,,
1992-11-27,4.03,,,,,
1992-11-30,4.16,,,,,
1992-12-01,4.06,,,,,
1992-12-02,3.88,,,,,
1992-12-03,3.84,,,,,
1992-12-04,4.03,,,,,
1992-12-07,4.03,,,,,
1992-12-08,4.0,,,,,
1992-12-09,4.03,,,,,
1992-12-10,4.19,,,,,
1992-12-11,4.31,,,,,
1992-12-14,4.16,,,,,
1992-12-15,4.22,,,,,
1992-12-16,4.22,,,,,
1992-12-17,4.19,,,,,
1992-12-18,4.28,,,,,
1992-12-21,4.25,,,,,
1992-12-22,4.28,,,,,
1992-12-23,4.25,,,,,
1992-12-24,4.25,,,,,
1992-12-28,4.28,,,,,
1992-12-29,4.22,,,,,
1992-12-30,4.28,,,,,
1992-12-31,4.41,,,,,
1993-01-04,4.31,,,,,
1993-01-05,4.31,,,,,
1993-01-06,4.34,,,,,
1993-01-07,4.19,,,,,
1993-01-08,4.09,,,,,
1993-01-11,4.06,,,,,
1993-01-12,4.06,,,,,
1993-01-13,4.19,,,,,
1993-01-14,4.09,,,,,
1993-01-15,4.13,,,,,
1993-01-18,4.19,,,,,
1993-01-19,4.19,,,,,
1993-01-20,4.34,,,,,
1993-01-21,4.25,,,,,
1993-01-22,4.31,,,,,
1993-01-25,4.56,,,,,
1993-01-26,4.56,,,,,
1993-01-27,4.59,,,,,
1993-01-28,4.63,,,,,
1993-01-29,4.69,,,,,
1993-02-01,4.78,,,,,
1993-02-02,4.88,,,,,
1993-02-03,4.88,,,,,
1993-02-04,4.84,,,,,
1993-02-05,4.88,,,,,
1993-02-08,4.75,,,,,
1993-02-09,4.75,,,,,
1993-02-10,4.75,,,,,
1993-02-11,4.81,,,,,
1993-02-12,4.78,,,,,
1993-02-16,4.75,,,,,
1993-02-17,4.69,,,,,
1993-02-18,4.63,,,,,
1993-02-19,4.97,,,,,
