date,close price,WAB_SHE,WAB_TA,WAB_TL,market cap,PB Ratio
2006-12-07,16.84,461925000.0,910261000.0,448336000.0,826978720.0,1.790287860583428
2006-12-08,16.59,461925000.0,910261000.0,448336000.0,814701720.0,1.7637099529144342
2006-12-11,16.75,461925000.0,910261000.0,448336000.0,822559000.0,1.7807198138225901
2006-12-12,15.89,461925000.0,910261000.0,448336000.0,780326120.0,1.6892918114412512
2006-12-13,15.95,461925000.0,910261000.0,448336000.0,783272600.0,1.6956705092818098
2006-12-14,16.44,461925000.0,910261000.0,448336000.0,807335520.0000001,1.747763208313038
2006-12-15,16.0,461925000.0,910261000.0,448336000.0,785728000.0,1.7009860908156087
2006-12-18,15.9,461925000.0,910261000.0,448336000.0,780817200.0,1.690354927748011
2006-12-19,15.92,461925000.0,910261000.0,448336000.0,781799360.0,1.6924811603615306
2006-12-20,15.52,461925000.0,910261000.0,448336000.0,762156160.0,1.6499565080911403
2006-12-21,15.48,461925000.0,910261000.0,448336000.0,760191840.0,1.6457040428641012
2006-12-22,15.14,461925000.0,910261000.0,448336000.0,743495120.0,1.6095580884342697
2006-12-26,15.35,461925000.0,910261000.0,448336000.0,753807800.0,1.6318835308762245
2006-12-27,15.48,461925000.0,910261000.0,448336000.0,760191840.0,1.6457040428641012
2006-12-28,15.36,461925000.0,910261000.0,448336000.0,754298880.0,1.6329466471829843
2006-12-29,15.19,461925000.0,910261000.0,448336000.0,745950520.0,1.6148736699680684
2007-01-03,14.98,461925000.0,910261000.0,448336000.0,735637840.0,1.5925482275261136
2007-01-04,14.72,461925000.0,910261000.0,448336000.0,722869760.0,1.56490720355036
2007-01-05,14.33,461925000.0,910261000.0,448336000.0,703717640.0,1.5234456675867294
2007-01-08,14.49,461925000.0,910261000.0,448336000.0,711574920.0,1.5404555284948855
2007-01-09,14.49,461925000.0,910261000.0,448336000.0,711574920.0,1.5404555284948855
2007-01-10,14.6,461925000.0,910261000.0,448336000.0,716976800.0,1.5521498078692428
2007-01-11,15.35,461925000.0,910261000.0,448336000.0,753807800.0,1.6318835308762245
2007-01-12,15.58,461925000.0,910261000.0,448336000.0,765102640.0,1.656335205931699
2007-01-16,15.61,461925000.0,910261000.0,448336000.0,766575880.0,1.6595245548519781
2007-01-17,15.81,461925000.0,910261000.0,448336000.0,776397480.0,1.6807868809871733
2007-01-18,15.56,461925000.0,910261000.0,448336000.0,764120480.0,1.6542089733181793
2007-01-19,15.7,461925000.0,910261000.0,448336000.0,770995600.0,1.669092601612816
2007-01-22,15.53,461925000.0,910261000.0,448336000.0,762647240.0,1.6510196243979
2007-01-23,16.18,461925000.0,910261000.0,448336000.0,794567440.0,1.7201221843372843
2007-01-24,16.06,461925000.0,910261000.0,448336000.0,788674479.9999999,1.707364788656167
2007-01-25,15.85,461925000.0,910261000.0,448336000.0,778361800.0,1.6850393462142124
2007-01-26,15.72,461925000.0,910261000.0,448336000.0,771977760.0,1.6712188342263354
2007-01-29,15.63,461925000.0,910261000.0,448336000.0,767558040.0,1.6616507874654975
2007-01-30,15.79,461925000.0,910261000.0,448336000.0,775415320.0,1.6786606483736537
2007-01-31,16.01,461925000.0,910261000.0,448336000.0,786219080.0000001,1.7020492071223685
2007-02-01,16.15,461925000.0,910261000.0,448336000.0,793094199.9999999,1.7169328354170046
2007-02-02,16.36,461925000.0,910261000.0,448336000.0,803406880.0,1.7392582778589598
2007-02-05,16.11,461925000.0,910261000.0,448336000.0,791129880.0,1.712680370189966
2007-02-06,16.24,461925000.0,910261000.0,448336000.0,797513919.9999999,1.7265008821778425
2007-02-07,16.25,461925000.0,910261000.0,448336000.0,798005000.0,1.7275639984846025
2007-02-08,15.95,461925000.0,910261000.0,448336000.0,783272600.0,1.6956705092818098
2007-02-09,15.67,461925000.0,910261000.0,448336000.0,769522360.0,1.6659032526925366
2007-02-12,15.86,461925000.0,910261000.0,448336000.0,778852880.0,1.686102462520972
2007-02-13,16.25,461925000.0,910261000.0,448336000.0,798005000.0,1.7275639984846025
2007-02-14,16.75,461925000.0,910261000.0,448336000.0,822559000.0,1.7807198138225901
2007-02-15,16.76,461925000.0,910261000.0,448336000.0,823050080.0000001,1.7817829301293502
2007-02-16,16.7,461925000.0,910261000.0,448336000.0,820103600.0,1.7754042322887915
2007-02-20,16.95,461925000.0,910261000.0,448336000.0,832380600.0,1.8019821399577853
2007-02-21,17.09,461925000.0,910261000.0,448336000.0,839255720.0,1.8168657682524219
2007-02-22,17.2,461925000.0,910261000.0,448336000.0,844657600.0,1.8285600476267792
2007-02-23,16.95,461925000.0,910261000.0,448336000.0,832380600.0,1.8019821399577853
2007-02-26,16.65,461925000.0,910261000.0,448336000.0,817648199.9999999,1.7700886507549924
2007-02-27,15.89,461925000.0,910261000.0,448336000.0,780326120.0,1.6892918114412512
2007-02-28,16.07,461925000.0,910261000.0,448336000.0,789165560.0,1.708427904962927
2007-03-01,16.2,469889000.0,972842000.0,502953000.0,795549600.0,1.6930585734077623
2007-03-02,15.62,469889000.0,972842000.0,502953000.0,767066960.0,1.6324428960882251
2007-03-05,15.69,469889000.0,972842000.0,502953000.0,770504520.0,1.6397585812819624
2007-03-06,15.44,469889000.0,972842000.0,502953000.0,758227520.0,1.6136311341614722
2007-03-07,15.83,469889000.0,972842000.0,502953000.0,777379640.0,1.654389951669437
2007-03-08,16.13,469889000.0,972842000.0,502953000.0,792112040.0,1.685742888214025
2007-03-09,16.31,469889000.0,972842000.0,502953000.0,800951479.9999999,1.7045546501407778
2007-03-12,16.32,469889000.0,972842000.0,502953000.0,801442560.0,1.7055997480255976
2007-03-13,15.86,469889000.0,972842000.0,502953000.0,778852880.0,1.6575252453238956
2007-03-14,16.23,469889000.0,972842000.0,502953000.0,797022840.0,1.696193867062221
2007-03-15,16.66,469889000.0,972842000.0,502953000.0,818139280.0,1.741133076109464
2007-03-16,16.54,469889000.0,972842000.0,502953000.0,812246320.0,1.728591901491629
2007-03-19,16.63,469889000.0,972842000.0,502953000.0,816666040.0,1.7379977824550052
2007-03-20,16.63,469889000.0,972842000.0,502953000.0,816666040.0,1.7379977824550052
2007-03-21,17.01,469889000.0,972842000.0,502953000.0,835327080.0000001,1.7777115020781507
2007-03-22,17.03,469889000.0,972842000.0,502953000.0,836309240.0,1.7798016978477895
2007-03-23,17.17,469889000.0,972842000.0,502953000.0,843184360.0000001,1.7944330682352643
2007-03-26,17.27,469889000.0,972842000.0,502953000.0,848095160.0,1.8048840470834602
2007-03-27,17.06,469889000.0,972842000.0,502953000.0,837782479.9999999,1.7829369915022482
2007-03-28,17.01,469889000.0,972842000.0,502953000.0,835327080.0000001,1.7777115020781507
2007-03-29,17.21,469889000.0,972842000.0,502953000.0,845148680.0,1.7986134597745425
2007-03-30,17.25,469889000.0,972842000.0,502953000.0,847113000.0,1.8027938513138209
2007-04-02,17.39,469889000.0,972842000.0,502953000.0,852492580.0,1.814242470030156
2007-04-03,17.5,469889000.0,972842000.0,502953000.0,857885000.0,1.8257184143489207
2007-04-04,16.89,469889000.0,972842000.0,502953000.0,827981580.0,1.762079086763044
2007-04-05,16.93,469889000.0,972842000.0,502953000.0,829942460.0,1.766252157424413
2007-04-09,17.17,469889000.0,972842000.0,502953000.0,841707740.0000001,1.791290581392627
2007-04-10,17.22,469889000.0,972842000.0,502953000.0,844158840.0,1.796506919719338
2007-04-11,16.96,469889000.0,972842000.0,502953000.0,831413120.0,1.7693819604204397
2007-04-12,17.47,469889000.0,972842000.0,502953000.0,856414340.0,1.822588611352894
2007-04-13,17.53,469889000.0,972842000.0,502953000.0,859355660.0,1.8288482173449474
2007-04-16,18.0,469889000.0,972842000.0,502953000.0,882396000.0,1.8778817976160327
2007-04-17,17.92,469889000.0,972842000.0,502953000.0,878474240.0000001,1.869535656293295
2007-04-18,17.95,469889000.0,972842000.0,502953000.0,879944900.0,1.8726654592893215
2007-04-19,17.89,469889000.0,972842000.0,502953000.0,877003580.0,1.866405853297268
2007-04-20,18.2,469889000.0,972842000.0,502953000.0,892200400.0,1.8987471509228775
2007-04-23,18.38,469889000.0,972842000.0,502953000.0,901024360.0,1.9175259688990378
2007-04-24,18.28,469889000.0,972842000.0,502953000.0,896122160.0,1.9070932922456154
2007-04-25,18.11,469889000.0,972842000.0,502953000.0,887788420.0,1.8893577419347973
2007-04-26,19.4,469889000.0,972842000.0,502953000.0,951026799.9999999,2.0239392707639463
2007-04-27,19.05,469889000.0,972842000.0,502953000.0,933869100.0,1.987424902476968
2007-04-30,18.58,469889000.0,972842000.0,502953000.0,910828759.9999999,1.9383913222058824
2007-05-01,18.58,469889000.0,972842000.0,502953000.0,910828759.9999999,1.9383913222058824
2007-05-02,19.16,469889000.0,972842000.0,502953000.0,939261520.0,1.9989008467957325
2007-05-03,19.13,469889000.0,972842000.0,502953000.0,937790860.0,1.9957710437997058
2007-05-04,19.22,469889000.0,972842000.0,502953000.0,942202840.0,2.005160452787786
2007-05-07,19.11,469889000.0,972842000.0,502953000.0,936810420.0,1.9936845084690213
2007-05-08,19.1,469889000.0,972842000.0,502953000.0,936320200.0000001,1.9926412408036793
2007-05-09,19.13,469889000.0,972842000.0,502953000.0,937790860.0,1.9957710437997058
2007-05-10,18.65,499911000.0,1022671000.0,522760000.0,914260299.9999999,1.8288461346119607
2007-05-11,18.91,499911000.0,1022671000.0,522760000.0,927006020.0,1.8543421128960955
2007-05-14,19.01,499911000.0,1022671000.0,522760000.0,931908220.0000001,1.8641482583899938
2007-05-15,18.84,499911000.0,1022671000.0,522760000.0,923574480.0,1.847477811050367
2007-05-16,19.0,499911000.0,1022671000.0,522760000.0,931418000.0,1.8631676438406037
2007-05-17,19.4,499911000.0,1022671000.0,522760000.0,951026799.9999999,1.902392225816195
2007-05-18,19.09,499911000.0,1022671000.0,522760000.0,935829980.0,1.8719931747851117
2007-05-21,19.13,499911000.0,1022671000.0,522760000.0,937790860.0,1.875915632982671
2007-05-22,19.23,499911000.0,1022671000.0,522760000.0,942693060.0,1.8857217784765687
2007-05-23,19.31,499911000.0,1022671000.0,522760000.0,946614819.9999999,1.893566694871687
2007-05-24,19.38,499911000.0,1022671000.0,522760000.0,950046360.0,1.9004309967174158
2007-05-25,19.41,499911000.0,1022671000.0,522760000.0,951517020.0,1.9033728403655852
2007-05-29,19.2,499911000.0,1022671000.0,522760000.0,941222400.0,1.8827799348283996
2007-05-30,19.53,499911000.0,1022671000.0,522760000.0,957399660.0,1.9151402149582626
2007-05-31,19.58,499911000.0,1022671000.0,522760000.0,959850759.9999999,1.9200432877052114
2007-06-01,19.72,499911000.0,1022671000.0,522760000.0,966713840.0,1.9337718913966686
2007-06-04,19.61,499911000.0,1022671000.0,522760000.0,961321420.0,1.922985131353381
2007-06-05,19.48,499911000.0,1022671000.0,522760000.0,954948560.0,1.9102371422113136
2007-06-06,19.09,499911000.0,1022671000.0,522760000.0,935829980.0,1.8719931747851117
2007-06-07,18.56,499911000.0,1022671000.0,522760000.0,909848319.9999999,1.8200206036674527
2007-06-08,18.85,499911000.0,1022671000.0,522760000.0,924064700.0000001,1.848458425599757
2007-06-11,19.04,499911000.0,1022671000.0,522760000.0,933378880.0,1.8670901020381627
2007-06-12,18.89,499911000.0,1022671000.0,522760000.0,926025580.0,1.852380883797316
2007-06-13,18.83,499911000.0,1022671000.0,522760000.0,923084259.9999999,1.8464971965009769
2007-06-14,19.0,499911000.0,1022671000.0,522760000.0,931418000.0,1.8631676438406037
2007-06-15,19.11,499911000.0,1022671000.0,522760000.0,936810420.0,1.8739544038838913
2007-06-18,18.99,499911000.0,1022671000.0,522760000.0,930927779.9999999,1.8621870292912135
2007-06-19,19.06,499911000.0,1022671000.0,522760000.0,934359319.9999999,1.869051331136942
2007-06-20,18.68,499911000.0,1022671000.0,522760000.0,915730960.0,1.8317879782601303
2007-06-21,18.98,499911000.0,1022671000.0,522760000.0,930437560.0,1.8612064147418241
2007-06-22,18.55,499911000.0,1022671000.0,522760000.0,909358100.0,1.819039989118063
2007-06-25,18.36,499911000.0,1022671000.0,522760000.0,900043920.0,1.800408312679657
2007-06-26,18.06,499911000.0,1022671000.0,522760000.0,885337319.9999999,1.770989876197963
2007-06-27,18.41,499911000.0,1022671000.0,522760000.0,902495020.0,1.8053113854266059
2007-06-28,18.29,499911000.0,1022671000.0,522760000.0,896612380.0,1.7935440108339284
2007-06-29,18.26,499911000.0,1022671000.0,522760000.0,895141720.0000001,1.7906021671857593
2007-07-02,18.86,499911000.0,1022671000.0,522760000.0,926026000.0,1.8523817239468625
2007-07-03,18.92,499911000.0,1022671000.0,522760000.0,928972000.0000001,1.858274772909578
2007-07-05,18.83,499911000.0,1022671000.0,522760000.0,924552999.9999999,1.8494351994655047
2007-07-06,18.96,499911000.0,1022671000.0,522760000.0,930936000.0,1.8622034722180547
2007-07-09,19.03,499911000.0,1022671000.0,522760000.0,934373000.0,1.8690786960078893
2007-07-10,19.17,499911000.0,1022671000.0,522760000.0,941247000.0000001,1.8828291435875588
2007-07-11,19.1,499911000.0,1022671000.0,522760000.0,937810000.0000001,1.8759539197977242
2007-07-12,19.59,499911000.0,1022671000.0,522760000.0,961869000.0,1.9240804863265661
2007-07-13,19.63,499911000.0,1022671000.0,522760000.0,963833000.0,1.928009185635043
2007-07-16,19.73,499911000.0,1022671000.0,522760000.0,968743000.0,1.9378309339062354
2007-07-17,20.14,499911000.0,1022671000.0,522760000.0,988874000.0,1.9781001018181237
2007-07-18,20.45,499911000.0,1022671000.0,522760000.0,1004095000.0,2.0085475214588198
2007-07-19,20.65,499911000.0,1022671000.0,522760000.0,1013914999.9999999,2.028191018001204
2007-07-20,20.5,499911000.0,1022671000.0,522760000.0,1006550000.0,2.013458395594416
2007-07-23,20.25,499911000.0,1022671000.0,522760000.0,994275000.0,1.9889040249164351
2007-07-24,20.08,499911000.0,1022671000.0,522760000.0,985927999.9999999,1.972207052855408
2007-07-25,20.23,499911000.0,1022671000.0,522760000.0,993293000.0,1.9869396752621966
2007-07-26,20.04,499911000.0,1022671000.0,522760000.0,983964000.0,1.9682783535469313
2007-07-27,19.87,499911000.0,1022671000.0,522760000.0,975617000.0,1.9515813814859044
2007-07-30,20.28,499911000.0,1022671000.0,522760000.0,995748000.0,1.9918505493977927
2007-07-31,20.42,499911000.0,1022671000.0,522760000.0,1002622000.0000001,2.005600996977462
2007-08-01,20.22,499911000.0,1022671000.0,522760000.0,992802000.0,1.9859575004350773
2007-08-02,19.83,499911000.0,1022671000.0,522760000.0,973652999.9999999,1.9476526821774274
2007-08-03,19.15,499911000.0,1022671000.0,522760000.0,940264999.9999999,1.8808647939333198
2007-08-06,19.5,499911000.0,1022671000.0,522760000.0,957450000.0,1.915240912882493
2007-08-07,19.39,499911000.0,1022671000.0,522760000.0,952049000.0,1.9044369897841815
2007-08-08,19.33,499911000.0,1022671000.0,522760000.0,949102999.9999999,1.898543940821466
2007-08-09,18.95,541344000.0,1058589000.0,517245000.0,930445000.0,1.718768472542413
2007-08-10,19.99,541344000.0,1058589000.0,517245000.0,981508999.9999999,1.8130966631199383
2007-08-13,19.52,541344000.0,1058589000.0,517245000.0,958432000.0,1.7704675769935567
2007-08-14,18.84,541344000.0,1058589000.0,517245000.0,925044000.0,1.7087914523851746
2007-08-15,18.15,541344000.0,1058589000.0,517245000.0,891164999.9999999,1.646208325944316
2007-08-16,18.67,541344000.0,1058589000.0,517245000.0,916697000.0000001,1.6933724212330794
2007-08-17,19.39,541344000.0,1058589000.0,517245000.0,952049000.0,1.7586765531713662
2007-08-20,19.26,541344000.0,1058589000.0,517245000.0,945666000.0000001,1.7468855293491756
2007-08-21,19.0,541344000.0,1058589000.0,517245000.0,932900000.0,1.723303481704794
2007-08-22,19.47,541344000.0,1058589000.0,517245000.0,955977000.0,1.7659325678311757
2007-08-23,19.17,541344000.0,1058589000.0,517245000.0,941247000.0000001,1.7387225128568897
2007-08-24,19.55,541344000.0,1058589000.0,517245000.0,959905000.0,1.7731885824909854
2007-08-27,18.98,541344000.0,1058589000.0,517245000.0,931918000.0,1.7214894780398415
2007-08-28,18.38,541344000.0,1058589000.0,517245000.0,902458000.0,1.6670693680912692
2007-08-29,18.54,541344000.0,1058589000.0,517245000.0,910314000.0,1.6815813974108884
2007-08-30,18.43,541344000.0,1058589000.0,517245000.0,904913000.0,1.6716043772536502
2007-08-31,18.74,541344000.0,1058589000.0,517245000.0,920133999.9999999,1.6997214340604123
2007-09-04,18.75,541344000.0,1058589000.0,517245000.0,920625000.0,1.7006284358928887
2007-09-05,18.84,541344000.0,1058589000.0,517245000.0,925044000.0,1.7087914523851746
2007-09-06,18.79,541344000.0,1058589000.0,517245000.0,922589000.0,1.7042564432227936
2007-09-07,18.41,541344000.0,1058589000.0,517245000.0,903931000.0,1.6697903735886979
2007-09-10,17.73,541344000.0,1058589000.0,517245000.0,870543000.0,1.6081142489803157
2007-09-11,17.91,541344000.0,1058589000.0,517245000.0,879381000.0,1.6244402819648873
2007-09-12,17.79,541344000.0,1058589000.0,517245000.0,873489000.0,1.613556259975173
2007-09-13,17.89,541344000.0,1058589000.0,517245000.0,878399000.0,1.622626278299935
2007-09-14,18.06,541344000.0,1058589000.0,517245000.0,886745999.9999999,1.6380453094520302
2007-09-17,17.51,541344000.0,1058589000.0,517245000.0,859741000.0000001,1.5881602086658393
2007-09-18,18.54,541344000.0,1058589000.0,517245000.0,910314000.0,1.6815813974108884
2007-09-19,18.93,541344000.0,1058589000.0,517245000.0,929463000.0,1.7169544688774605
2007-09-20,19.32,541344000.0,1058589000.0,517245000.0,948612000.0,1.7523275403440326
2007-09-21,19.42,541344000.0,1058589000.0,517245000.0,953522000.0000001,1.7613975586687949
2007-09-24,18.89,541344000.0,1058589000.0,517245000.0,927499000.0,1.7133264615475556
2007-09-25,18.85,541344000.0,1058589000.0,517245000.0,925535000.0000001,1.7096984542176512
2007-09-26,18.97,541344000.0,1058589000.0,517245000.0,931427000.0,1.7205824762073654
2007-09-27,19.05,541344000.0,1058589000.0,517245000.0,935355000.0,1.7278384908671751
2007-09-28,18.73,541344000.0,1058589000.0,517245000.0,919643000.0,1.6988144322279364
2007-10-01,19.36,541344000.0,1058589000.0,517245000.0,951369760.0,1.7574218242005084
2007-10-02,19.0,541344000.0,1058589000.0,517245000.0,933679000.0,1.7247424927587633
2007-10-03,18.95,541344000.0,1058589000.0,517245000.0,931221950.0,1.7202036967251877
2007-10-04,18.96,541344000.0,1058589000.0,517245000.0,931713360.0,1.7211114559319027
2007-10-05,19.53,541344000.0,1058589000.0,517245000.0,959723730.0,1.7728537307146657
2007-10-08,19.15,541344000.0,1058589000.0,517245000.0,941050149.9999999,1.7383588808594903
2007-10-09,19.25,541344000.0,1058589000.0,517245000.0,945964250.0,1.7474364729266418
2007-10-10,18.99,541344000.0,1058589000.0,517245000.0,933187589.9999999,1.723834733552048
2007-10-11,18.75,541344000.0,1058589000.0,517245000.0,921393750.0,1.7020485125908849
2007-10-12,18.5,541344000.0,1058589000.0,517245000.0,909108500.0,1.6793545324230064
2007-10-15,18.55,541344000.0,1058589000.0,517245000.0,911565550.0,1.6838933284565822
2007-10-16,18.35,541344000.0,1058589000.0,517245000.0,901737350.0000001,1.6657381443222796
2007-10-17,18.14,541344000.0,1058589000.0,517245000.0,891417740.0,1.6466752009812615
2007-10-18,18.29,541344000.0,1058589000.0,517245000.0,898788890.0,1.6602915890819885
2007-10-19,17.47,541344000.0,1058589000.0,517245000.0,858493270.0,1.5858553341313473
2007-10-22,17.7,541344000.0,1058589000.0,517245000.0,869795700.0,1.6067337958857955
2007-10-23,17.67,541344000.0,1058589000.0,517245000.0,868321470.0000001,1.60401051826565
2007-10-24,18.94,541344000.0,1058589000.0,517245000.0,930730540.0000001,1.7192959375184729
2007-10-25,18.5,541344000.0,1058589000.0,517245000.0,909108500.0,1.6793545324230064
2007-10-26,19.22,541344000.0,1058589000.0,517245000.0,944490020.0,1.7447131953064965
2007-10-29,19.14,541344000.0,1058589000.0,517245000.0,940558740.0,1.7374511216527753
2007-10-30,18.8,541344000.0,1058589000.0,517245000.0,923850800.0,1.7065873086244605
2007-10-31,18.76,541344000.0,1058589000.0,517245000.0,921885160.0000001,1.7029562717976003
2007-11-01,17.75,541344000.0,1058589000.0,517245000.0,872252750.0,1.6112725919193711
2007-11-02,17.78,541344000.0,1058589000.0,517245000.0,873726980.0,1.6139958695395165
2007-11-05,17.67,541344000.0,1058589000.0,517245000.0,868321470.0000001,1.60401051826565
2007-11-06,17.7,541344000.0,1058589000.0,517245000.0,869795700.0,1.6067337958857955
2007-11-07,17.16,541344000.0,1058589000.0,517245000.0,843259560.0,1.5577147987231779
2007-11-08,17.49,541344000.0,1058589000.0,517245000.0,859476089.9999999,1.5876708525447771
2007-11-09,16.83,585731000.0,1102762000.0,517031000.0,827043029.9999999,1.4119843921527115
2007-11-12,16.58,585731000.0,1102762000.0,517031000.0,814757779.9999999,1.3910101736121188
2007-11-13,17.67,585731000.0,1102762000.0,517031000.0,868321470.0000001,1.4824577664491039
2007-11-14,17.62,585731000.0,1102762000.0,517031000.0,865864420.0,1.4782629227409851
2007-11-15,17.64,585731000.0,1102762000.0,517031000.0,866847240.0,1.4799408602242325
2007-11-16,17.56,585731000.0,1102762000.0,517031000.0,862915959.9999999,1.4732291102912427
2007-11-19,17.14,585731000.0,1102762000.0,517031000.0,842276740.0,1.437992423143047
2007-11-20,16.98,585731000.0,1102762000.0,517031000.0,834414180.0,1.4245689232770675
2007-11-21,16.64,585731000.0,1102762000.0,517031000.0,817706240.0,1.3960439860618612
2007-11-23,16.83,585731000.0,1102762000.0,517031000.0,827043029.9999999,1.4119843921527115
2007-11-26,16.36,585731000.0,1102762000.0,517031000.0,803946760.0,1.372552861296397
2007-11-27,16.4,585731000.0,1102762000.0,517031000.0,805912399.9999999,1.375908736262892
2007-11-28,17.07,585731000.0,1102762000.0,517031000.0,838836870.0,1.4321196419516808
2007-11-29,17.01,585731000.0,1102762000.0,517031000.0,835888410.0000001,1.4270858295019389
2007-11-30,16.97,585731000.0,1102762000.0,517031000.0,833922770.0,1.4237299545354438
2007-12-03,16.58,585731000.0,1102762000.0,517031000.0,814757779.9999999,1.3910101736121188
2007-12-04,16.65,585731000.0,1102762000.0,517031000.0,818197649.9999999,1.3968829548034847
2007-12-05,17.08,585731000.0,1102762000.0,517031000.0,839328279.9999999,1.4329586106933043
2007-12-06,17.74,585731000.0,1102762000.0,517031000.0,871761339.9999999,1.4883305476404696
2007-12-07,17.75,585731000.0,1102762000.0,517031000.0,872252750.0,1.4891695163820935
2007-12-10,17.78,585731000.0,1102762000.0,517031000.0,873726980.0,1.4916864226069646
2007-12-11,17.06,585731000.0,1102762000.0,517031000.0,838345459.9999999,1.431280673210057
2007-12-12,17.25,585731000.0,1102762000.0,517031000.0,847682250.0,1.4472210793009077
2007-12-13,17.61,585731000.0,1102762000.0,517031000.0,865373010.0,1.4774239539993614
2007-12-14,17.34,585731000.0,1102762000.0,517031000.0,852104940.0,1.4547717979755213
2007-12-17,16.89,585731000.0,1102762000.0,517031000.0,829991490.0,1.417018204602454
2007-12-18,17.09,585731000.0,1102762000.0,517031000.0,839819690.0,1.4337975794349282
2007-12-19,17.04,585731000.0,1102762000.0,517031000.0,837362640.0,1.4296027357268097
2007-12-20,17.31,585731000.0,1102762000.0,517031000.0,850630709.9999999,1.45225489175065
2007-12-21,17.79,585731000.0,1102762000.0,517031000.0,874218390.0,1.4925253913485883
2007-12-24,18.12,585731000.0,1102762000.0,517031000.0,890434920.0,1.520211359822171
2007-12-26,17.73,585731000.0,1102762000.0,517031000.0,871269930.0,1.487491578898846
2007-12-27,17.3,585731000.0,1102762000.0,517031000.0,850139300.0,1.4514159230090262
2007-12-28,17.42,585731000.0,1102762000.0,517031000.0,856036220.0000001,1.461483547908511
2007-12-31,17.22,585731000.0,1102762000.0,517031000.0,846208020.0,1.4447041730760366
2008-01-02,16.8,585731000.0,1102762000.0,517031000.0,823821600.0,1.4064845466604978
2008-01-03,16.37,585731000.0,1102762000.0,517031000.0,802735690.0,1.3704852398114493
2008-01-04,15.76,585731000.0,1102762000.0,517031000.0,772823120.0,1.3194164556767527
2008-01-07,15.91,585731000.0,1102762000.0,517031000.0,780178670.0,1.3319743534147928
2008-01-08,15.02,585731000.0,1102762000.0,517031000.0,736535740.0,1.257464160169088
2008-01-09,15.0,585731000.0,1102762000.0,517031000.0,735555000.0,1.2557897738040158
2008-01-10,15.15,585731000.0,1102762000.0,517031000.0,742910550.0,1.268347671542056
2008-01-11,15.43,585731000.0,1102762000.0,517031000.0,756640910.0,1.2917890806530643
2008-01-14,15.67,585731000.0,1102762000.0,517031000.0,768409790.0,1.3118817170339285
2008-01-15,15.31,585731000.0,1102762000.0,517031000.0,750756470.0,1.281742762462632
2008-01-16,15.57,585731000.0,1102762000.0,517031000.0,763506090.0,1.3035097852085684
2008-01-17,15.15,585731000.0,1102762000.0,517031000.0,742910550.0,1.268347671542056
2008-01-18,15.43,585731000.0,1102762000.0,517031000.0,756640910.0,1.2917890806530643
2008-01-22,15.58,585731000.0,1102762000.0,517031000.0,763996460.0,1.3043469783911044
2008-01-23,16.29,585731000.0,1102762000.0,517031000.0,798812730.0,1.363787694351161
2008-01-24,16.08,585731000.0,1102762000.0,517031000.0,788514959.9999999,1.3462066375179047
2008-01-25,16.36,585731000.0,1102762000.0,517031000.0,802245320.0,1.3696480466289134
2008-01-28,16.84,585731000.0,1102762000.0,517031000.0,825783080.0,1.4098333193906418
2008-01-29,16.93,585731000.0,1102762000.0,517031000.0,830196410.0,1.4173680580334658
2008-01-30,16.45,585731000.0,1102762000.0,517031000.0,806658650.0,1.3771827852717373
2008-01-31,17.2,585731000.0,1102762000.0,517031000.0,843436400.0,1.439972273961938
2008-02-01,17.36,585731000.0,1102762000.0,517031000.0,851282320.0,1.4533673648825143
2008-02-04,17.12,585731000.0,1102762000.0,517031000.0,839513440.0,1.43327472850165
2008-02-05,16.64,585731000.0,1102762000.0,517031000.0,815975680.0,1.3930894557399216
2008-02-06,16.58,585731000.0,1102762000.0,517031000.0,813033459.9999999,1.3880662966447053
2008-02-07,16.76,585731000.0,1102762000.0,517031000.0,821860120.0000001,1.4031357739303538
2008-02-08,16.69,585731000.0,1102762000.0,517031000.0,818427530.0000001,1.3972754216526018
2008-02-11,16.7,585731000.0,1102762000.0,517031000.0,818917900.0,1.3981126148351377
2008-02-12,16.85,585731000.0,1102762000.0,517031000.0,826273450.0000001,1.410670512573178
2008-02-13,17.5,585731000.0,1102762000.0,517031000.0,858147500.0,1.4650880694380184
2008-02-14,17.15,585731000.0,1102762000.0,517031000.0,840984549.9999999,1.4357863080492579
2008-02-15,17.0,585731000.0,1102762000.0,517031000.0,833629000.0,1.423228410311218
2008-02-19,17.25,585731000.0,1102762000.0,517031000.0,845888250.0,1.4441582398746182
2008-02-20,17.71,585731000.0,1102762000.0,517031000.0,868445270.0,1.4826691262712748
2008-02-21,17.51,585731000.0,1102762000.0,517031000.0,858637870.0000001,1.4659252626205548
2008-02-22,17.48,585731000.0,1102762000.0,517031000.0,857166760.0,1.4634136830729465
2008-02-25,18.17,585731000.0,1102762000.0,517031000.0,891002290.0000001,1.5211800126679313
2008-02-26,18.42,585731000.0,1102762000.0,517031000.0,903261540.0000001,1.5421098422313317
2008-02-27,18.38,585731000.0,1102762000.0,517031000.0,901300060.0,1.5387610695011873
2008-02-28,17.8,585731000.0,1102762000.0,517031000.0,872858600.0,1.4902038649140987
2008-02-29,17.31,1429393000.0,1429393000.0,812125000.0,848830469.9999999,0.5938398117242772
2008-03-03,17.33,1429393000.0,1429393000.0,812125000.0,849811209.9999999,0.594525935134704
2008-03-04,17.11,1429393000.0,1429393000.0,812125000.0,839023070.0,0.5869785776200107
