date,close price,SEE_SHE,SEE_TA,SEE_TL,market cap,PB Ratio
1981-01-08,0.45,-70100000.0,5756300000.0,5826400000.0,,
1981-01-09,0.45,-70100000.0,5756300000.0,5826400000.0,,
1981-01-12,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-01-13,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-01-14,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-01-15,0.47,-70100000.0,5756300000.0,5826400000.0,,
1981-01-16,0.47,-70100000.0,5756300000.0,5826400000.0,,
1981-01-19,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-01-20,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-01-21,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-01-22,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-01-23,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-01-26,0.47,-70100000.0,5756300000.0,5826400000.0,,
1981-01-27,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-01-28,0.47,-70100000.0,5756300000.0,5826400000.0,,
1981-01-29,0.47,-70100000.0,5756300000.0,5826400000.0,,
1981-01-30,0.47,-70100000.0,5756300000.0,5826400000.0,,
1981-02-02,0.47,-70100000.0,5756300000.0,5826400000.0,,
1981-02-03,0.46,-70100000.0,5756300000.0,5826400000.0,,
1981-02-04,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-02-05,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-02-06,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-02-09,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-02-10,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-02-11,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-02-12,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-02-13,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-02-17,0.53,-70100000.0,5756300000.0,5826400000.0,,
1981-02-18,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-02-19,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-02-20,0.5,-70100000.0,5756300000.0,5826400000.0,,
1981-02-23,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-02-24,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-02-25,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-02-26,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-02-27,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-03-02,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-03-03,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-03-04,0.54,-70100000.0,5756300000.0,5826400000.0,,
1981-03-05,0.56,-70100000.0,5756300000.0,5826400000.0,,
1981-03-06,0.57,-70100000.0,5756300000.0,5826400000.0,,
1981-03-09,0.56,-70100000.0,5756300000.0,5826400000.0,,
1981-03-10,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-03-11,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-03-12,0.5,-70100000.0,5756300000.0,5826400000.0,,
1981-03-13,0.5,-70100000.0,5756300000.0,5826400000.0,,
1981-03-16,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-03-17,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-03-18,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-03-19,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-03-20,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-03-23,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-03-24,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-03-25,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-03-26,0.5,-70100000.0,5756300000.0,5826400000.0,,
1981-03-27,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-03-30,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-03-31,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-04-01,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-04-02,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-04-03,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-04-06,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-04-07,0.47,-70100000.0,5756300000.0,5826400000.0,,
1981-04-08,0.46,-70100000.0,5756300000.0,5826400000.0,,
1981-04-09,0.47,-70100000.0,5756300000.0,5826400000.0,,
1981-04-10,0.47,-70100000.0,5756300000.0,5826400000.0,,
1981-04-13,0.46,-70100000.0,5756300000.0,5826400000.0,,
1981-04-14,0.46,-70100000.0,5756300000.0,5826400000.0,,
1981-04-15,0.5,-70100000.0,5756300000.0,5826400000.0,,
1981-04-16,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-04-20,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-04-21,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-04-22,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-04-23,0.54,-70100000.0,5756300000.0,5826400000.0,,
1981-04-24,0.54,-70100000.0,5756300000.0,5826400000.0,,
1981-04-27,0.53,-70100000.0,5756300000.0,5826400000.0,,
1981-04-28,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-04-29,0.5,-70100000.0,5756300000.0,5826400000.0,,
1981-04-30,0.5,-70100000.0,5756300000.0,5826400000.0,,
1981-05-01,0.5,-70100000.0,5756300000.0,5826400000.0,,
1981-05-04,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-05-05,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-05-06,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-05-07,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-05-08,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-05-11,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-05-12,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-05-13,0.53,-70100000.0,5756300000.0,5826400000.0,,
1981-05-14,0.54,-70100000.0,5756300000.0,5826400000.0,,
1981-05-15,0.54,-70100000.0,5756300000.0,5826400000.0,,
1981-05-18,0.55,-70100000.0,5756300000.0,5826400000.0,,
1981-05-19,0.54,-70100000.0,5756300000.0,5826400000.0,,
1981-05-20,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-05-21,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-05-22,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-05-26,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-05-27,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-05-28,0.54,-70100000.0,5756300000.0,5826400000.0,,
1981-05-29,0.54,-70100000.0,5756300000.0,5826400000.0,,
1981-06-01,0.58,-70100000.0,5756300000.0,5826400000.0,,
1981-06-02,0.56,-70100000.0,5756300000.0,5826400000.0,,
1981-06-03,0.56,-70100000.0,5756300000.0,5826400000.0,,
1981-06-04,0.56,-70100000.0,5756300000.0,5826400000.0,,
1981-06-05,0.57,-70100000.0,5756300000.0,5826400000.0,,
1981-06-08,0.56,-70100000.0,5756300000.0,5826400000.0,,
1981-06-09,0.58,-70100000.0,5756300000.0,5826400000.0,,
1981-06-10,0.59,-70100000.0,5756300000.0,5826400000.0,,
1981-06-11,0.59,-70100000.0,5756300000.0,5826400000.0,,
1981-06-12,0.6,-70100000.0,5756300000.0,5826400000.0,,
1981-06-15,0.6,-70100000.0,5756300000.0,5826400000.0,,
1981-06-16,0.59,-70100000.0,5756300000.0,5826400000.0,,
1981-06-17,0.59,-70100000.0,5756300000.0,5826400000.0,,
1981-06-18,0.55,-70100000.0,5756300000.0,5826400000.0,,
1981-06-19,0.54,-70100000.0,5756300000.0,5826400000.0,,
1981-06-22,0.54,-70100000.0,5756300000.0,5826400000.0,,
1981-06-23,0.56,-70100000.0,5756300000.0,5826400000.0,,
1981-06-24,0.56,-70100000.0,5756300000.0,5826400000.0,,
1981-06-25,0.56,-70100000.0,5756300000.0,5826400000.0,,
1981-06-26,0.56,-70100000.0,5756300000.0,5826400000.0,,
1981-06-29,0.55,-70100000.0,5756300000.0,5826400000.0,,
1981-06-30,0.55,-70100000.0,5756300000.0,5826400000.0,,
1981-07-01,0.53,-70100000.0,5756300000.0,5826400000.0,,
1981-07-02,0.53,-70100000.0,5756300000.0,5826400000.0,,
1981-07-06,0.53,-70100000.0,5756300000.0,5826400000.0,,
1981-07-07,0.53,-70100000.0,5756300000.0,5826400000.0,,
1981-07-08,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-07-09,0.53,-70100000.0,5756300000.0,5826400000.0,,
1981-07-10,0.53,-70100000.0,5756300000.0,5826400000.0,,
1981-07-13,0.54,-70100000.0,5756300000.0,5826400000.0,,
1981-07-14,0.53,-70100000.0,5756300000.0,5826400000.0,,
1981-07-15,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-07-16,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-07-17,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-07-20,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-07-21,0.52,-70100000.0,5756300000.0,5826400000.0,,
1981-07-22,0.51,-70100000.0,5756300000.0,5826400000.0,,
1981-07-23,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-07-24,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-07-27,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-07-28,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-07-29,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-07-30,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-07-31,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-08-03,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-08-04,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-08-05,0.5,-70100000.0,5756300000.0,5826400000.0,,
1981-08-06,0.5,-70100000.0,5756300000.0,5826400000.0,,
1981-08-07,0.5,-70100000.0,5756300000.0,5826400000.0,,
1981-08-10,0.5,-70100000.0,5756300000.0,5826400000.0,,
1981-08-11,0.5,-70100000.0,5756300000.0,5826400000.0,,
1981-08-12,0.5,-70100000.0,5756300000.0,5826400000.0,,
1981-08-13,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-08-14,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-08-17,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-08-18,0.49,-70100000.0,5756300000.0,5826400000.0,,
1981-08-19,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-08-20,0.48,-70100000.0,5756300000.0,5826400000.0,,
1981-08-21,0.46,-70100000.0,5756300000.0,5826400000.0,,
1981-08-24,0.45,-70100000.0,5756300000.0,5826400000.0,,
1981-08-25,0.43,-70100000.0,5756300000.0,5826400000.0,,
1981-08-26,0.43,-70100000.0,5756300000.0,5826400000.0,,
1981-08-27,0.43,-70100000.0,5756300000.0,5826400000.0,,
1981-08-28,0.43,-70100000.0,5756300000.0,5826400000.0,,
1981-08-31,0.43,-70100000.0,5756300000.0,5826400000.0,,
1981-09-01,0.43,-70100000.0,5756300000.0,5826400000.0,,
1981-09-02,0.43,-70100000.0,5756300000.0,5826400000.0,,
1981-09-03,0.42,-70100000.0,5756300000.0,5826400000.0,,
1981-09-04,0.42,-70100000.0,5756300000.0,5826400000.0,,
1981-09-08,0.41,-70100000.0,5756300000.0,5826400000.0,,
1981-09-09,0.4,-70100000.0,5756300000.0,5826400000.0,,
1981-09-10,0.4,-70100000.0,5756300000.0,5826400000.0,,
1981-09-11,0.4,-70100000.0,5756300000.0,5826400000.0,,
1981-09-14,0.4,-70100000.0,5756300000.0,5826400000.0,,
1981-09-15,0.4,-70100000.0,5756300000.0,5826400000.0,,
1981-09-16,0.4,-70100000.0,5756300000.0,5826400000.0,,
1981-09-17,0.4,-70100000.0,5756300000.0,5826400000.0,,
1981-09-18,0.38,-70100000.0,5756300000.0,5826400000.0,,
1981-09-21,0.39,-70100000.0,5756300000.0,5826400000.0,,
1981-09-22,0.39,-70100000.0,5756300000.0,5826400000.0,,
1981-09-23,0.39,-70100000.0,5756300000.0,5826400000.0,,
1981-09-24,0.39,-70100000.0,5756300000.0,5826400000.0,,
1981-09-25,0.39,-70100000.0,5756300000.0,5826400000.0,,
1981-09-28,0.39,-70100000.0,5756300000.0,5826400000.0,,
1981-09-29,0.39,-70100000.0,5756300000.0,5826400000.0,,
1981-09-30,0.4,-70100000.0,5756300000.0,5826400000.0,,
1981-10-01,0.41,-70100000.0,5756300000.0,5826400000.0,,
1981-10-02,0.42,-70100000.0,5756300000.0,5826400000.0,,
1981-10-05,0.42,-70100000.0,5756300000.0,5826400000.0,,
1981-10-06,0.42,-70100000.0,5756300000.0,5826400000.0,,
1981-10-07,0.43,-70100000.0,5756300000.0,5826400000.0,,
1981-10-08,0.44,-70100000.0,5756300000.0,5826400000.0,,
1981-10-09,0.44,-70100000.0,5756300000.0,5826400000.0,,
1981-10-12,0.44,-70100000.0,5756300000.0,5826400000.0,,
1981-10-13,0.43,-70100000.0,5756300000.0,5826400000.0,,
1981-10-14,0.43,-70100000.0,5756300000.0,5826400000.0,,
1981-10-15,0.41,-70100000.0,5756300000.0,5826400000.0,,
1981-10-16,0.4,-70100000.0,5756300000.0,5826400000.0,,
1981-10-19,0.4,-70100000.0,5756300000.0,5826400000.0,,
1981-10-20,0.4,-70100000.0,5756300000.0,5826400000.0,,
1981-10-21,0.39,-70100000.0,5756300000.0,5826400000.0,,
1981-10-22,0.38,-70100000.0,5756300000.0,5826400000.0,,
1981-10-23,0.37,-70100000.0,5756300000.0,5826400000.0,,
1981-10-26,0.37,-70100000.0,5756300000.0,5826400000.0,,
