date,close price,CCL_SHE,CCL_TA,CCL_TL,market cap,PB Ratio
2004-04-23,44.3,,,,,
2004-04-26,43.77,,,,,
2004-04-27,43.67,,,,,
2004-04-28,43.45,,,,,
2004-04-29,43.13,,,,,
2004-04-30,42.67,,,,,
2004-05-03,42.69,,,,,
2004-05-04,43.01,,,,,
2004-05-05,43.2,,,,,
2004-05-06,42.67,,,,,
2004-05-07,41.5,,,,,
2004-05-10,40.7,,,,,
2004-05-11,40.98,,,,,
2004-05-12,40.92,,,,,
2004-05-13,40.99,,,,,
2004-05-14,41.13,,,,,
2004-05-17,40.15,,,,,
2004-05-18,40.39,,,,,
2004-05-19,40.25,,,,,
2004-05-20,40.3,,,,,
2004-05-21,40.9,,,,,
2004-05-24,41.31,,,,,
2004-05-25,41.83,,,,,
2004-05-26,42.03,,,,,
2004-05-27,42.73,,,,,
2004-05-28,42.61,,,,,
2004-06-01,42.35,,,,,
2004-06-02,41.97,,,,,
2004-06-03,41.62,,,,,
2004-06-04,42.12,,,,,
2004-06-07,42.89,,,,,
2004-06-08,43.27,,,,,
2004-06-09,43.1,,,,,
2004-06-10,43.35,,,,,
2004-06-14,43.01,,,,,
2004-06-15,43.6,,,,,
2004-06-16,43.56,,,,,
2004-06-17,45.21,,,,,
2004-06-18,45.25,,,,,
2004-06-21,45.64,,,,,
2004-06-22,45.67,,,,,
2004-06-23,46.6,,,,,
2004-06-24,46.74,,,,,
2004-06-25,46.93,,,,,
2004-06-28,47.0,,,,,
2004-06-29,46.98,,,,,
2004-06-30,47.0,,,,,
2004-07-01,47.81,,,,,
2004-07-02,47.81,,,,,
2004-07-06,47.66,,,,,
2004-07-07,47.56,,,,,
2004-07-08,46.75,,,,,
2004-07-09,46.5,,,,,
2004-07-12,46.59,,,,,
2004-07-13,46.21,,,,,
2004-07-14,45.9,,,,,
2004-07-15,45.81,,,,,
2004-07-16,45.68,,,,,
2004-07-19,45.68,,,,,
2004-07-20,45.97,,,,,
2004-07-21,45.42,,,,,
2004-07-22,45.34,,,,,
2004-07-23,44.39,,,,,
2004-07-26,44.0,,,,,
2004-07-27,45.46,,,,,
2004-07-28,46.07,,,,,
2004-07-29,46.77,,,,,
2004-07-30,46.61,,,,,
2004-08-02,46.41,,,,,
2004-08-03,45.66,,,,,
2004-08-04,45.66,,,,,
2004-08-05,44.45,,,,,
2004-08-06,43.6,,,,,
2004-08-09,43.32,,,,,
2004-08-10,44.0,,,,,
2004-08-11,43.69,,,,,
2004-08-12,42.95,,,,,
2004-08-13,43.39,,,,,
2004-08-16,43.96,,,,,
2004-08-17,44.34,,,,,
2004-08-18,44.63,,,,,
2004-08-19,44.9,,,,,
2004-08-20,44.75,,,,,
2004-08-23,44.6,,,,,
2004-08-24,44.59,,,,,
2004-08-25,45.18,,,,,
2004-08-26,45.25,,,,,
2004-08-27,45.36,,,,,
2004-08-30,45.23,,,,,
2004-08-31,45.79,,,,,
2004-09-01,45.64,,,,,
2004-09-02,46.45,,,,,
2004-09-03,46.46,,,,,
2004-09-07,46.97,,,,,
2004-09-08,46.93,,,,,
2004-09-09,46.66,,,,,
2004-09-10,46.93,,,,,
2004-09-13,47.22,,,,,
2004-09-14,47.43,,,,,
2004-09-15,47.27,,,,,
2004-09-16,48.05,,,,,
2004-09-17,48.31,,,,,
2004-09-20,47.61,,,,,
2004-09-21,48.27,,,,,
2004-09-22,47.9,,,,,
2004-09-23,47.81,,,,,
2004-09-24,47.94,,,,,
2004-09-27,47.76,,,,,
2004-09-28,47.59,,,,,
2004-09-29,47.39,,,,,
2004-09-30,47.29,,,,,
2004-10-01,47.84,,,,,
2004-10-04,49.03,,,,,
2004-10-05,48.99,,,,,
2004-10-06,49.1,,,,,
2004-10-07,48.89,,,,,
2004-10-08,48.8,,,,,
2004-10-11,48.83,,,,,
2004-10-12,48.51,,,,,
2004-10-13,48.46,,,,,
2004-10-14,48.87,,,,,
2004-10-15,48.98,,,,,
2004-10-18,49.15,,,,,
2004-10-19,48.82,,,,,
2004-10-20,49.74,,,,,
2004-10-21,49.35,,,,,
2004-10-22,49.17,,,,,
2004-10-25,50.08,,,,,
2004-10-26,50.46,,,,,
2004-10-27,50.56,,,,,
2004-10-28,50.66,,,,,
2004-10-29,50.56,,,,,
2004-11-01,51.0,,,,,
2004-11-02,51.64,,,,,
2004-11-03,52.0,,,,,
2004-11-04,52.57,,,,,
2004-11-05,52.5,,,,,
2004-11-08,51.65,,,,,
2004-11-09,52.17,,,,,
2004-11-10,52.6,,,,,
2004-11-11,53.0,,,,,
2004-11-12,53.65,,,,,
2004-11-15,52.62,,,,,
2004-11-16,52.05,,,,,
2004-11-17,51.62,,,,,
2004-11-18,51.51,,,,,
2004-11-19,50.9,,,,,
2004-11-22,50.7,,,,,
2004-11-23,51.97,,,,,
2004-11-24,53.08,,,,,
2004-11-26,52.87,,,,,
2004-11-29,53.17,,,,,
2004-11-30,53.01,,,,,
2004-12-01,53.85,,,,,
2004-12-02,54.31,,,,,
2004-12-03,54.62,,,,,
2004-12-06,55.07,,,,,
2004-12-07,54.75,,,,,
2004-12-08,54.77,,,,,
2004-12-09,54.57,,,,,
2004-12-10,54.65,,,,,
2004-12-13,55.26,,,,,
2004-12-14,55.4,,,,,
2004-12-15,54.85,,,,,
2004-12-16,55.82,,,,,
2004-12-17,56.48,,,,,
2004-12-20,56.95,,,,,
2004-12-21,57.4,,,,,
2004-12-22,57.92,,,,,
2004-12-23,57.95,,,,,
2004-12-27,57.74,,,,,
2004-12-28,58.74,,,,,
2004-12-29,58.32,,,,,
2004-12-30,58.13,,,,,
2004-12-31,57.63,,,,,
2005-01-03,57.31,,,,,
2005-01-04,57.05,,,,,
2005-01-05,56.95,,,,,
2005-01-06,57.36,,,,,
2005-01-07,57.5,,,,,
2005-01-10,56.79,,,,,
2005-01-11,56.09,,,,,
2005-01-12,56.13,,,,,
2005-01-13,56.32,,,,,
2005-01-14,57.24,,,,,
2005-01-18,57.92,,,,,
2005-01-19,58.45,,,,,
2005-01-20,57.82,,,,,
2005-01-21,56.81,,,,,
2005-01-24,55.26,,,,,
2005-01-25,55.13,,,,,
2005-01-26,56.33,,,,,
2005-01-27,56.95,,,,,
2005-01-28,56.72,,,,,
2005-01-31,57.6,,,,,
2005-02-01,56.73,,,,,
2005-02-02,56.54,,,,,
2005-02-03,56.03,,,,,
2005-02-04,56.51,,,,,
2005-02-07,56.85,,,,,
2005-02-08,55.9,,,,,
2005-02-09,55.5,,,,,
2005-02-10,54.72,,,,,
2005-02-11,55.55,,,,,
2005-02-14,55.72,,,,,
2005-02-15,56.54,,,,,
2005-02-16,56.35,,,,,
2005-02-17,56.06,,,,,
2005-02-18,55.64,,,,,
2005-02-22,53.99,,,,,
2005-02-23,53.74,,,,,
2005-02-24,53.94,,,,,
2005-02-25,54.75,,,,,
2005-02-28,54.38,,,,,
2005-03-01,54.4,,,,,
2005-03-02,54.3,,,,,
2005-03-03,53.71,,,,,
2005-03-04,53.78,,,,,
2005-03-07,54.49,,,,,
2005-03-08,54.5,,,,,
2005-03-09,53.45,,,,,
2005-03-10,53.67,,,,,
2005-03-11,53.87,,,,,
2005-03-14,54.07,,,,,
2005-03-15,54.51,,,,,
2005-03-16,55.2,,,,,
2005-03-17,55.4,,,,,
2005-03-18,54.83,,,,,
2005-03-21,51.59,,,,,
2005-03-22,52.55,,,,,
2005-03-23,51.89,,,,,
2005-03-24,51.13,,,,,
2005-03-28,51.54,,,,,
2005-03-29,51.52,,,,,
2005-03-30,51.9,,,,,
2005-03-31,51.81,,,,,
2005-04-01,50.78,,,,,
2005-04-04,50.22,,,,,
2005-04-05,51.1,,,,,
2005-04-06,51.26,,,,,
2005-04-07,51.27,,,,,
2005-04-08,50.93,,,,,
2005-04-11,50.5,,,,,
2005-04-12,50.7,,,,,
2005-04-13,50.13,,,,,
2005-04-14,49.68,,,,,
2005-04-15,48.65,,,,,
2005-04-18,49.01,,,,,
2005-04-19,48.95,,,,,
2005-04-20,47.91,,,,,
2005-04-21,49.98,,,,,
2005-04-22,49.21,,,,,
2005-04-25,49.17,,,,,
2005-04-26,47.85,,,,,
2005-04-27,47.1,,,,,
2005-04-28,47.9,,,,,
2005-04-29,48.88,,,,,
2005-05-02,48.82,,,,,
2005-05-03,48.89,,,,,
2005-05-04,50.05,,,,,
2005-05-05,50.1,,,,,
2005-05-06,50.04,,,,,
2005-05-09,49.84,,,,,
2005-05-10,49.0,,,,,
2005-05-11,49.41,,,,,
2005-05-12,49.43,,,,,
2005-05-13,49.67,,,,,
2005-05-16,51.06,,,,,
2005-05-17,52.0,,,,,
2005-05-18,52.95,,,,,
2005-05-19,53.03,,,,,
2005-05-20,52.46,,,,,
2005-05-23,53.26,,,,,
2005-05-24,52.66,,,,,
2005-05-25,52.23,,,,,
2005-05-26,53.14,,,,,
2005-05-27,52.84,,,,,
2005-05-31,52.9,,,,,
2005-06-01,53.11,,,,,
2005-06-02,53.22,,,,,
2005-06-03,52.3,,,,,
2005-06-06,52.25,,,,,
2005-06-07,52.07,,,,,
2005-06-08,51.49,,,,,
2005-06-09,51.63,,,,,
2005-06-10,51.0,,,,,
2005-06-13,50.9,,,,,
2005-06-14,51.45,,,,,
2005-06-15,52.02,,,,,
2005-06-16,54.33,,,,,
2005-06-17,55.54,,,,,
2005-06-20,55.5,,,,,
2005-06-21,55.32,,,,,
2005-06-22,55.13,,,,,
2005-06-23,54.16,,,,,
2005-06-24,55.12,,,,,
2005-06-27,54.63,,,,,
2005-06-28,55.12,,,,,
2005-06-29,55.03,,,,,
2005-06-30,54.55,,,,,
2005-07-01,54.72,,,,,
2005-07-05,55.28,,,,,
2005-07-06,54.14,,,,,
2005-07-07,54.66,,,,,
2005-07-08,54.74,,,,,
2005-07-11,54.95,,,,,
2005-07-12,54.86,,,,,
2005-07-13,54.51,,,,,
2005-07-14,54.35,,,,,
2005-07-15,54.38,,,,,
2005-07-18,53.99,,,,,
2005-07-19,54.27,,,,,
2005-07-20,54.38,,,,,
2005-07-21,54.35,,,,,
2005-07-22,53.82,,,,,
2005-07-25,53.45,,,,,
2005-07-26,53.45,,,,,
2005-07-27,53.31,,,,,
2005-07-28,53.42,,,,,
2005-07-29,52.4,,,,,
2005-08-01,51.76,,,,,
2005-08-02,51.95,,,,,
2005-08-03,51.64,,,,,
2005-08-04,51.55,,,,,
2005-08-05,51.76,,,,,
2005-08-08,52.2,,,,,
2005-08-09,52.47,,,,,
2005-08-10,51.79,,,,,
2005-08-11,51.15,,,,,
2005-08-12,50.46,,,,,
2005-08-15,50.23,,,,,
2005-08-16,49.31,,,,,
2005-08-17,49.79,,,,,
2005-08-18,50.93,,,,,
2005-08-19,50.93,,,,,
2005-08-22,51.13,,,,,
2005-08-23,51.33,,,,,
2005-08-24,50.33,,,,,
2005-08-25,50.29,,,,,
2005-08-26,49.74,,,,,
2005-08-29,50.1,,,,,
2005-08-30,49.09,,,,,
2005-08-31,49.34,,,,,
2005-09-01,48.52,,,,,
2005-09-02,48.24,,,,,
2005-09-06,49.35,,,,,
2005-09-07,49.87,,,,,
2005-09-08,49.42,,,,,
2005-09-09,49.7,,,,,
2005-09-12,51.0,,,,,
2005-09-13,50.22,,,,,
2005-09-14,49.7,,,,,
2005-09-15,49.66,,,,,
2005-09-16,49.03,,,,,
2005-09-19,50.78,,,,,
2005-09-20,49.75,,,,,
2005-09-21,48.8,,,,,
2005-09-22,49.01,,,,,
2005-09-23,49.63,,,,,
2005-09-26,50.45,,,,,
2005-09-27,49.59,,,,,
2005-09-28,49.1,,,,,
2005-09-29,49.07,,,,,
2005-09-30,49.98,,,,,
2005-10-03,49.49,,,,,
2005-10-04,49.56,,,,,
2005-10-05,48.5,,,,,
2005-10-06,48.28,,,,,
2005-10-07,48.07,,,,,
2005-10-10,47.47,,,,,
2005-10-11,47.5,,,,,
2005-10-12,46.75,,,,,
2005-10-13,46.64,,,,,
2005-10-14,47.54,,,,,
2005-10-17,47.11,,,,,
2005-10-18,46.55,,,,,
2005-10-19,47.81,,,,,
2005-10-20,47.44,,,,,
2005-10-21,47.75,,,,,
2005-10-24,49.35,,,,,
2005-10-25,49.98,,,,,
2005-10-26,49.44,,,,,
2005-10-27,48.36,,,,,
2005-10-28,48.72,,,,,
2005-10-31,49.67,,,,,
2005-11-01,50.52,,,,,
2005-11-02,51.87,,,,,
2005-11-03,51.94,,,,,
2005-11-04,52.12,,,,,
2005-11-07,52.39,,,,,
2005-11-08,52.33,,,,,
2005-11-09,52.66,,,,,
2005-11-10,53.59,,,,,
2005-11-11,54.05,,,,,
2005-11-14,53.3,,,,,
2005-11-15,53.52,,,,,
2005-11-16,52.37,,,,,
2005-11-17,53.3,,,,,
2005-11-18,53.28,,,,,
2005-11-21,53.22,,,,,
2005-11-22,53.82,,,,,
2005-11-23,54.63,,,,,
2005-11-25,54.16,,,,,
2005-11-28,54.78,,,,,
2005-11-29,54.83,,,,,
2005-11-30,54.49,,,,,
2005-12-01,55.46,,,,,
2005-12-02,56.0,,,,,
2005-12-05,55.11,,,,,
2005-12-06,54.83,,,,,
2005-12-07,54.65,,,,,
2005-12-08,54.36,,,,,
2005-12-09,54.57,,,,,
2005-12-12,55.04,,,,,
2005-12-13,55.92,,,,,
2005-12-14,55.41,,,,,
2005-12-15,54.84,,,,,
2005-12-16,52.65,,,,,
2005-12-19,53.04,,,,,
2005-12-20,53.98,,,,,
2005-12-21,53.71,,,,,
2005-12-22,53.87,,,,,
2005-12-23,53.91,,,,,
2005-12-27,53.05,,,,,
2005-12-28,53.38,,,,,
2005-12-29,53.52,,,,,
2005-12-30,53.47,,,,,
2006-01-03,54.57,,,,,
2006-01-04,54.36,,,,,
2006-01-05,53.79,,,,,
2006-01-06,53.98,,,,,
2006-01-09,54.56,,,,,
2006-01-10,53.73,,,,,
2006-01-11,53.89,,,,,
2006-01-12,54.4,,,,,
2006-01-13,55.9,,,,,
2006-01-17,55.12,,,,,
2006-01-18,53.69,,,,,
2006-01-19,54.34,,,,,
2006-01-20,53.55,,,,,
2006-01-23,53.64,,,,,
2006-01-24,52.71,,,,,
2006-01-25,52.94,,,,,
2006-01-26,52.63,,,,,
2006-01-27,52.4,,,,,
2006-01-30,51.81,,,,,
2006-01-31,51.76,,,,,
2006-02-01,52.25,,,,,
2006-02-02,52.75,,,,,
2006-02-03,52.11,,,,,
2006-02-06,51.71,,,,,
2006-02-07,51.5,,,,,
2006-02-08,52.0,,,,,
2006-02-09,52.24,,,,,
2006-02-10,52.2,,,,,
2006-02-13,51.7,,,,,
2006-02-14,52.17,,,,,
2006-02-15,53.3,,,,,
2006-02-16,53.95,,,,,
2006-02-17,53.55,,,,,
2006-02-21,51.83,,,,,
2006-02-22,52.21,,,,,
2006-02-23,51.55,,,,,
2006-02-24,51.83,,,,,
2006-02-27,52.55,,,,,
2006-02-28,51.65,,,,,
2006-03-01,52.12,,,,,
2006-03-02,51.8,,,,,
2006-03-03,51.78,,,,,
2006-03-06,50.79,,,,,
2006-03-07,49.89,,,,,
2006-03-08,49.71,,,,,
2006-03-09,49.83,,,,,
2006-03-10,49.55,,,,,
2006-03-13,50.15,,,,,
2006-03-14,50.83,,,,,
2006-03-15,50.97,,,,,
2006-03-16,50.03,,,,,
2006-03-17,50.97,,,,,
2006-03-20,50.25,,,,,
2006-03-21,49.54,,,,,
2006-03-22,50.03,,,,,
2006-03-23,47.49,,,,,
2006-03-24,47.84,,,,,
2006-03-27,48.13,,,,,
2006-03-28,47.79,,,,,
2006-03-29,47.08,,,,,
2006-03-30,47.11,,,,,
2006-03-31,47.37,,,,,
2006-04-03,47.55,,,,,
2006-04-04,47.18,,,,,
2006-04-05,46.93,,,,,
2006-04-06,47.88,,,,,
2006-04-07,47.82,,,,,
2006-04-10,47.95,,,,,
2006-04-11,46.74,,,,,
2006-04-12,47.22,,,,,
2006-04-13,47.66,,,,,
2006-04-17,47.3,,,,,
2006-04-18,48.05,,,,,
2006-04-19,47.63,,,,,
2006-04-20,47.6,,,,,
2006-04-21,47.63,,,,,
2006-04-24,47.5,,,,,
2006-04-25,47.07,,,,,
2006-04-26,46.97,,,,,
2006-04-27,47.0,,,,,
2006-04-28,46.82,,,,,
2006-05-01,46.98,,,,,
2006-05-02,47.38,,,,,
2006-05-03,47.31,,,,,
2006-05-04,48.13,,,,,
2006-05-05,48.27,,,,,
2006-05-08,48.69,,,,,
2006-05-09,48.46,,,,,
2006-05-10,48.13,,,,,
2006-05-11,47.55,,,,,
2006-05-12,46.66,,,,,
2006-05-15,46.54,,,,,
2006-05-16,42.6,,,,,
2006-05-17,41.03,,,,,
2006-05-18,40.54,,,,,
2006-05-19,40.71,,,,,
2006-05-22,41.08,,,,,
2006-05-23,40.27,,,,,
2006-05-24,40.47,,,,,
2006-05-25,40.11,,,,,
2006-05-26,40.1,,,,,
2006-05-30,39.85,,,,,
2006-05-31,39.91,,,,,
2006-06-01,40.11,,,,,
2006-06-02,40.14,,,,,
2006-06-05,39.32,,,,,
2006-06-06,38.5,,,,,
2006-06-07,38.45,,,,,
2006-06-08,37.4,,,,,
2006-06-09,37.27,,,,,
2006-06-12,36.41,,,,,
2006-06-13,37.01,,,,,
2006-06-14,37.6,,,,,
2006-06-15,38.17,,,,,
2006-06-16,40.19,,,,,
2006-06-19,41.45,,,,,
2006-06-20,40.64,,,,,
2006-06-21,41.5,,,,,
2006-06-22,40.95,,,,,
2006-06-23,40.79,,,,,
2006-06-26,41.07,,,,,
2006-06-27,40.91,,,,,
2006-06-28,40.7,,,,,
2006-06-29,41.07,,,,,
2006-06-30,41.74,,,,,
2006-07-03,42.07,,,,,
2006-07-05,41.7,,,,,
2006-07-06,41.93,,,,,
2006-07-07,41.71,,,,,
2006-07-10,41.86,,,,,
2006-07-11,41.67,,,,,
2006-07-12,40.45,,,,,
2006-07-13,39.64,,,,,
2006-07-14,39.72,,,,,
2006-07-17,39.24,,,,,
2006-07-18,39.09,,,,,
2006-07-19,40.49,,,,,
2006-07-20,39.75,,,,,
2006-07-21,39.57,,,,,
2006-07-24,39.81,,,,,
2006-07-25,40.76,,,,,
2006-07-26,40.01,,,,,
2006-07-27,39.62,,,,,
2006-07-28,39.7,,,,,
2006-07-31,38.96,,,,,
2006-08-01,38.1,,,,,
2006-08-02,38.52,,,,,
2006-08-03,38.31,,,,,
2006-08-04,38.5,,,,,
2006-08-07,37.96,,,,,
2006-08-08,37.79,,,,,
2006-08-09,37.6,,,,,
2006-08-10,37.91,,,,,
2006-08-11,37.59,,,,,
2006-08-14,36.74,,,,,
2006-08-15,37.18,,,,,
2006-08-16,38.26,,,,,
2006-08-17,39.78,,,,,
2006-08-18,39.88,,,,,
2006-08-21,39.7,,,,,
2006-08-22,39.48,,,,,
2006-08-23,39.22,,,,,
2006-08-24,38.95,,,,,
2006-08-25,39.02,,,,,
2006-08-28,39.73,,,,,
2006-08-29,40.6,,,,,
2006-08-30,40.59,,,,,
2006-08-31,41.9,,,,,
2006-09-01,42.03,,,,,
2006-09-05,41.78,,,,,
2006-09-06,42.03,,,,,
2006-09-07,42.1,,,,,
2006-09-08,42.69,,,,,
2006-09-11,43.02,,,,,
2006-09-12,44.76,,,,,
2006-09-13,43.85,,,,,
2006-09-14,43.58,,,,,
2006-09-15,43.81,,,,,
2006-09-18,42.76,,,,,
2006-09-19,42.82,,,,,
2006-09-20,43.58,,,,,
2006-09-21,44.75,,,,,
2006-09-22,44.7,,,,,
2006-09-25,46.07,,,,,
2006-09-26,46.33,,,,,
2006-09-27,46.36,,,,,
2006-09-28,46.93,,,,,
2006-09-29,47.03,,,,,
2006-10-02,47.14,,,,,
2006-10-03,48.03,,,,,
2006-10-04,48.74,,,,,
2006-10-05,48.27,,,,,
2006-10-06,48.37,,,,,
2006-10-09,48.3,,,,,
2006-10-10,47.95,,,,,
2006-10-11,47.03,,,,,
2006-10-12,47.44,,,,,
2006-10-13,47.95,,,,,
2006-10-16,47.77,,,,,
2006-10-17,47.54,,,,,
2006-10-18,48.14,,,,,
2006-10-19,48.01,,,,,
2006-10-20,48.08,,,,,
2006-10-23,48.4,,,,,
2006-10-24,48.13,,,,,
2006-10-25,48.43,,,,,
2006-10-26,49.46,,,,,
2006-10-27,48.81,,,,,
2006-10-30,49.29,,,,,
2006-10-31,48.82,,,,,
2006-11-01,48.96,,,,,
2006-11-02,48.19,,,,,
2006-11-03,47.37,,,,,
2006-11-06,48.14,,,,,
2006-11-07,48.36,,,,,
2006-11-08,48.89,,,,,
2006-11-09,48.17,,,,,
2006-11-10,48.28,,,,,
2006-11-13,48.73,,,,,
2006-11-14,49.16,,,,,
2006-11-15,49.69,,,,,
2006-11-16,49.9,,,,,
2006-11-17,49.86,,,,,
2006-11-20,49.91,,,,,
2006-11-21,50.37,,,,,
2006-11-22,50.58,,,,,
2006-11-24,50.51,,,,,
2006-11-27,49.67,,,,,
2006-11-28,48.88,,,,,
2006-11-29,48.67,,,,,
2006-11-30,48.99,,,,,
2006-12-01,47.09,,,,,
2006-12-04,47.55,,,,,
2006-12-05,47.69,,,,,
2006-12-06,48.02,,,,,
2006-12-07,47.38,,,,,
2006-12-08,47.29,,,,,
2006-12-11,47.55,,,,,
2006-12-12,47.45,,,,,
2006-12-13,47.74,,,,,
2006-12-14,47.8,,,,,
2006-12-15,47.69,,,,,
2006-12-18,48.07,,,,,
2006-12-19,48.09,,,,,
2006-12-20,48.05,,,,,
2006-12-21,49.06,,,,,
2006-12-22,48.87,,,,,
2006-12-26,48.8,,,,,
2006-12-27,49.92,,,,,
2006-12-28,49.66,,,,,
2006-12-29,49.05,,,,,
2007-01-03,50.95,,,,,
2007-01-04,50.87,,,,,
2007-01-05,49.88,,,,,
2007-01-08,49.86,,,,,
2007-01-09,50.43,,,,,
2007-01-10,50.25,,,,,
2007-01-11,50.8,,,,,
2007-01-12,50.91,,,,,
2007-01-16,50.95,,,,,
2007-01-17,51.33,,,,,
2007-01-18,51.95,,,,,
2007-01-19,52.39,,,,,
2007-01-22,52.18,,,,,
2007-01-23,51.99,,,,,
2007-01-24,52.26,,,,,
2007-01-25,51.68,,,,,
2007-01-26,51.96,,,,,
2007-01-29,51.99,,,,,
2007-01-30,52.15,,,,,
2007-01-31,51.56,,,,,
2007-02-01,52.15,,,,,
2007-02-02,51.77,,,,,
2007-02-05,50.78,,,,,
2007-02-06,49.27,,,,,
2007-02-07,49.89,,,,,
2007-02-08,49.57,,,,,
2007-02-09,48.45,,,,,
2007-02-12,48.66,,,,,
2007-02-13,48.76,,,,,
2007-02-14,48.93,,,,,
2007-02-15,48.66,,,,,
2007-02-16,48.36,,,,,
2007-02-20,48.9,,,,,
2007-02-21,48.66,,,,,
2007-02-22,48.63,,,,,
2007-02-23,47.61,,,,,
2007-02-26,47.35,,,,,
2007-02-27,46.23,,,,,
2007-02-28,46.44,,,,,
2007-03-01,46.09,,,,,
2007-03-02,45.7,,,,,
2007-03-05,44.99,,,,,
2007-03-06,45.97,,,,,
2007-03-07,45.46,,,,,
2007-03-08,46.25,,,,,
2007-03-09,46.26,,,,,
2007-03-12,46.4,,,,,
2007-03-13,45.29,,,,,
2007-03-14,45.14,,,,,
2007-03-15,45.61,,,,,
2007-03-16,45.55,,,,,
2007-03-19,45.92,,,,,
2007-03-20,45.93,,,,,
2007-03-21,47.6,,,,,
2007-03-22,47.84,,,,,
2007-03-23,48.12,,,,,
2007-03-26,48.06,,,,,
2007-03-27,47.38,,,,,
2007-03-28,46.43,,,,,
2007-03-29,46.89,,,,,
2007-03-30,46.86,,,,,
2007-04-02,47.19,,,,,
2007-04-03,47.42,,,,,
2007-04-04,47.0,,,,,
2007-04-05,46.75,,,,,
2007-04-09,46.49,,,,,
2007-04-10,46.04,,,,,
2007-04-11,45.11,,,,,
2007-04-12,45.34,,,,,
2007-04-13,45.25,,,,,
2007-04-16,46.78,,,,,
2007-04-17,46.7,,,,,
2007-04-18,46.41,,,,,
2007-04-19,46.55,,,,,
2007-04-20,47.2,,,,,
2007-04-23,47.42,,,,,
2007-04-24,47.72,,,,,
2007-04-25,48.55,,,,,
2007-04-26,48.47,,,,,
2007-04-27,48.68,,,,,
2007-04-30,48.89,,,,,
2007-05-01,48.5,,,,,
2007-05-02,48.9,,,,,
2007-05-03,48.15,,,,,
2007-05-04,47.95,,,,,
2007-05-07,47.72,,,,,
2007-05-08,47.3,,,,,
2007-05-09,48.19,,,,,
2007-05-10,48.13,,,,,
2007-05-11,48.79,,,,,
2007-05-14,48.2,,,,,
2007-05-15,47.9,,,,,
2007-05-16,47.89,,,,,
2007-05-17,47.46,,,,,
2007-05-18,49.18,,,,,
2007-05-21,49.42,,,,,
2007-05-22,49.88,,,,,
2007-05-23,49.73,,,,,
2007-05-24,49.57,,,,,
2007-05-25,49.95,,,,,
2007-05-29,50.38,,,,,
2007-05-30,50.42,,,,,
2007-05-31,50.44,,,,,
2007-06-01,50.54,,,,,
2007-06-04,50.73,,,,,
2007-06-05,51.26,,,,,
2007-06-06,50.18,,,,,
2007-06-07,48.93,,,,,
2007-06-08,49.0,,,,,
2007-06-11,48.92,,,,,
2007-06-12,49.7,,,,,
2007-06-13,49.88,,,,,
2007-06-14,49.78,,,,,
2007-06-15,49.71,,,,,
2007-06-18,49.66,,,,,
2007-06-19,49.71,,,,,
2007-06-20,49.39,,,,,
2007-06-21,48.33,,,,,
2007-06-22,49.32,,,,,
2007-06-25,48.49,,,,,
2007-06-26,48.75,,,,,
2007-06-27,48.5,,,,,
2007-06-28,48.54,,,,,
2007-06-29,48.77,,,,,
2007-07-02,47.98,,,,,
2007-07-03,47.67,,,,,
2007-07-05,48.06,,,,,
2007-07-06,48.15,,,,,
2007-07-09,47.44,,,,,
2007-07-10,46.82,,,,,
2007-07-11,46.59,,,,,
2007-07-12,46.86,,,,,
2007-07-13,47.73,,,,,
2007-07-16,47.71,,,,,
2007-07-17,47.64,,,,,
2007-07-18,47.54,,,,,
2007-07-19,47.41,,,,,
2007-07-20,46.86,,,,,
2007-07-23,46.9,,,,,
2007-07-24,45.77,,,,,
2007-07-25,45.67,,,,,
2007-07-26,45.05,,,,,
2007-07-27,44.32,,,,,
2007-07-30,44.77,,,,,
2007-07-31,44.31,,,,,
2007-08-01,44.8,,,,,
2007-08-02,44.9,,,,,
2007-08-03,43.61,,,,,
2007-08-06,44.44,,,,,
2007-08-07,45.58,,,,,
2007-08-08,46.81,,,,,
2007-08-09,47.4,,,,,
2007-08-10,47.67,,,,,
2007-08-13,46.53,,,,,
2007-08-14,44.43,,,,,
2007-08-15,43.11,,,,,
2007-08-16,43.49,,,,,
2007-08-17,45.1,,,,,
2007-08-20,44.53,,,,,
2007-08-21,44.55,,,,,
2007-08-22,45.12,,,,,
2007-08-23,45.14,,,,,
2007-08-24,45.85,,,,,
2007-08-27,45.7,,,,,
2007-08-28,44.47,,,,,
2007-08-29,45.08,,,,,
2007-08-30,45.0,,,,,
2007-08-31,45.59,,,,,
2007-09-04,46.28,,,,,
2007-09-05,46.05,,,,,
2007-09-06,46.16,,,,,
2007-09-07,44.72,,,,,
2007-09-10,44.2,,,,,
2007-09-11,44.98,,,,,
2007-09-12,44.59,,,,,
2007-09-13,44.95,,,,,
2007-09-14,44.54,,,,,
2007-09-17,44.38,,,,,
2007-09-18,46.7,,,,,
2007-09-19,47.3,,,,,
2007-09-20,48.53,,,,,
2007-09-21,49.21,,,,,
2007-09-24,49.19,,,,,
2007-09-25,48.64,,,,,
2007-09-26,48.87,,,,,
2007-09-27,49.09,,,,,
2007-09-28,48.43,19708000000.0,31212000000.0,0.0,,
2007-10-01,49.44,19708000000.0,31212000000.0,0.0,,
2007-10-02,50.01,19708000000.0,31212000000.0,0.0,,
2007-10-03,49.96,19708000000.0,31212000000.0,0.0,,
