date,close price,AZO_SHE,AZO_TA,AZO_TL,market cap,PB Ratio
2004-01-12,83.9,0.0,4232592000.0,0.0,7267250200.000001,inf
2004-01-13,85.62,0.0,4232592000.0,0.0,7416233160.0,inf
2004-01-14,85.0,0.0,4232592000.0,0.0,7362530000.0,inf
2004-01-15,85.55,0.0,4232592000.0,0.0,7410169900.0,inf
2004-01-16,84.67,0.0,4232592000.0,0.0,7333946060.0,inf
2004-01-20,84.23,0.0,4232592000.0,0.0,7295834140.0,inf
2004-01-21,86.05,0.0,4232592000.0,0.0,7453478900.0,inf
2004-01-22,86.48,0.0,4232592000.0,0.0,7490724640.0,inf
2004-01-23,85.74,0.0,4232592000.0,0.0,7426627320.0,inf
2004-01-26,85.51,0.0,4232592000.0,0.0,7406705180.0,inf
2004-01-27,85.9,0.0,4232592000.0,0.0,7440486200.000001,inf
2004-01-28,84.0,0.0,4232592000.0,0.0,7275912000.0,inf
2004-01-29,84.73,0.0,4232592000.0,0.0,7339143140.0,inf
2004-01-30,84.32,0.0,4232592000.0,0.0,7303629759.999999,inf
2004-02-02,84.6,0.0,4232592000.0,0.0,7327882799.999999,inf
2004-02-03,85.31,0.0,4232592000.0,0.0,7389381580.0,inf
2004-02-04,86.25,0.0,4232592000.0,0.0,7470802500.0,inf
2004-02-05,86.69,0.0,4232592000.0,0.0,7508914420.0,inf
2004-02-06,88.62,0.0,4232592000.0,0.0,7676087160.0,inf
2004-02-09,89.8,0.0,4232592000.0,0.0,7778296400.0,inf
2004-02-10,89.66,0.0,4232592000.0,0.0,7766169880.0,inf
2004-02-11,91.25,0.0,4232592000.0,0.0,7903892500.0,inf
2004-02-12,90.39,0.0,4232592000.0,0.0,7829401020.0,inf
2004-02-13,88.84,0.0,4232592000.0,0.0,7695143120.0,inf
2004-02-17,89.15,0.0,4232592000.0,0.0,7705412800.000001,inf
2004-02-18,89.35,0.0,4232592000.0,0.0,7722699199.999999,inf
2004-02-19,88.96,0.0,4232592000.0,0.0,7688990719.999999,inf
2004-02-20,90.3,0.0,4232592000.0,0.0,7804809600.0,inf
2004-02-23,90.33,0.0,4232592000.0,0.0,7807402560.0,inf
2004-02-24,88.79,0.0,4232592000.0,0.0,7674297280.000001,inf
2004-02-25,90.18,0.0,4232592000.0,0.0,7794437760.000001,inf
2004-02-26,90.55,0.0,4232592000.0,0.0,7826417600.0,inf
2004-02-27,89.7,0.0,4232592000.0,0.0,7752950400.0,inf
2004-03-01,89.68,0.0,4232592000.0,0.0,7751221760.000001,inf
2004-03-02,88.4,0.0,4232592000.0,0.0,7640588800.000001,inf
2004-03-03,83.64,0.0,4232592000.0,0.0,7229172480.0,inf
2004-03-04,83.68,0.0,4232592000.0,0.0,7232629760.000001,inf
2004-03-05,85.01,0.0,4232592000.0,0.0,7347584320.0,inf
2004-03-08,85.32,0.0,4232592000.0,0.0,7374378239.999999,inf
2004-03-09,85.7,0.0,4232592000.0,0.0,7407222400.0,inf
2004-03-10,84.46,0.0,4232592000.0,0.0,7300046719.999999,inf
2004-03-11,82.75,0.0,4232592000.0,0.0,7152248000.0,inf
2004-03-12,83.02,0.0,4232592000.0,0.0,7175584640.0,inf
2004-03-15,82.5,0.0,4201017000.0,0.0,7130640000.0,inf
2004-03-16,83.57,0.0,4201017000.0,0.0,7223122239.999999,inf
2004-03-17,83.7,0.0,4201017000.0,0.0,7234358400.0,inf
2004-03-18,84.45,0.0,4201017000.0,0.0,7299182400.0,inf
2004-03-19,83.68,0.0,4201017000.0,0.0,7232629760.000001,inf
2004-03-22,84.56,0.0,4201017000.0,0.0,7308689920.0,inf
2004-03-23,84.93,0.0,4201017000.0,0.0,7340669760.000001,inf
2004-03-24,84.39,0.0,4201017000.0,0.0,7293996480.0,inf
2004-03-25,85.7,0.0,4201017000.0,0.0,7407222400.0,inf
2004-03-26,85.52,0.0,4201017000.0,0.0,7391664640.0,inf
2004-03-29,85.45,0.0,4201017000.0,0.0,7385614400.0,inf
2004-03-30,85.87,0.0,4201017000.0,0.0,7421915840.0,inf
2004-03-31,85.97,0.0,4201017000.0,0.0,7430559040.0,inf
2004-04-01,86.71,0.0,4201017000.0,0.0,7494518719.999999,inf
2004-04-02,85.6,0.0,4201017000.0,0.0,7398579199.999999,inf
2004-04-05,86.26,0.0,4201017000.0,0.0,7455624320.0,inf
2004-04-06,85.6,0.0,4201017000.0,0.0,7398579199.999999,inf
2004-04-07,84.9,0.0,4201017000.0,0.0,7338076800.000001,inf
2004-04-08,84.25,0.0,4201017000.0,0.0,7281896000.0,inf
2004-04-12,83.41,0.0,4201017000.0,0.0,7209293120.0,inf
2004-04-13,81.7,0.0,4201017000.0,0.0,7061494400.0,inf
2004-04-14,81.49,0.0,4201017000.0,0.0,7043343680.0,inf
2004-04-15,83.02,0.0,4201017000.0,0.0,7175584640.0,inf
2004-04-16,83.26,0.0,4201017000.0,0.0,7196328320.0,inf
2004-04-19,82.63,0.0,4201017000.0,0.0,7141876160.0,inf
2004-04-20,86.09,0.0,4201017000.0,0.0,7440930880.0,inf
2004-04-21,84.67,0.0,4201017000.0,0.0,7318197440.0,inf
2004-04-22,87.1,0.0,4201017000.0,0.0,7528227199.999999,inf
2004-04-23,85.95,0.0,4201017000.0,0.0,7428830400.0,inf
2004-04-26,85.85,0.0,4201017000.0,0.0,7420187199.999999,inf
2004-04-27,86.75,0.0,4201017000.0,0.0,7497976000.0,inf
2004-04-28,88.01,0.0,4201017000.0,0.0,7606880320.0,inf
2004-04-29,87.66,0.0,4201017000.0,0.0,7576629120.0,inf
2004-04-30,87.57,0.0,4201017000.0,0.0,7568850239.999999,inf
2004-05-03,88.33,0.0,4201017000.0,0.0,7634538560.0,inf
2004-05-04,86.05,0.0,4201017000.0,0.0,7437473600.0,inf
2004-05-05,86.47,0.0,4201017000.0,0.0,7473775040.0,inf
2004-05-06,85.04,0.0,4201017000.0,0.0,7350177280.000001,inf
2004-05-07,83.5,0.0,4201017000.0,0.0,7217072000.0,inf
2004-05-10,83.51,0.0,4201017000.0,0.0,6656665.61,inf
2004-05-11,84.25,0.0,4201017000.0,0.0,6715651.75,inf
2004-05-12,84.79,0.0,4201017000.0,0.0,6758695.69,inf
2004-05-13,84.3,0.0,4201017000.0,0.0,6719637.3,inf
2004-05-14,84.25,0.0,4201017000.0,0.0,6715651.75,inf
2004-05-17,83.06,0.0,4201017000.0,0.0,6620795.66,inf
2004-05-18,84.05,0.0,4201017000.0,0.0,6699709.55,inf
2004-05-19,83.7,0.0,4201017000.0,0.0,6671810.7,inf
2004-05-20,82.72,0.0,4201017000.0,0.0,6593693.92,inf
2004-05-21,82.64,0.0,4201017000.0,0.0,6587317.04,inf
2004-05-24,84.3,0.0,4201017000.0,0.0,6719637.3,inf
2004-05-25,83.38,0.0,4201017000.0,0.0,6646303.18,inf
2004-05-26,83.79,0.0,4201017000.0,0.0,6678984.69,inf
2004-05-27,84.69,0.0,4201017000.0,0.0,6750724.59,inf
2004-05-28,86.75,0.0,4201017000.0,0.0,6914929.25,inf
2004-06-01,87.44,0.0,4201017000.0,0.0,6969929.84,inf
2004-06-02,87.03,0.0,4201017000.0,0.0,6937248.33,inf
2004-06-03,87.82,0.0,4201017000.0,0.0,7000220.02,inf
2004-06-04,87.53,0.0,4201017000.0,0.0,6977103.83,inf
2004-06-07,88.65,0.0,4281689000.0,0.0,7066380.15,inf
2004-06-08,88.95,0.0,4281689000.0,0.0,7090293.45,inf
2004-06-09,89.2,0.0,4281689000.0,0.0,7110221.2,inf
2004-06-10,89.18,0.0,4281689000.0,0.0,7108626.98,inf
2004-06-14,89.38,0.0,4281689000.0,0.0,7124569.18,inf
2004-06-15,88.76,0.0,4281689000.0,0.0,7075148.36,inf
2004-06-16,88.71,0.0,4281689000.0,0.0,7071162.81,inf
2004-06-17,87.85,0.0,4281689000.0,0.0,7002611.35,inf
2004-06-18,88.76,0.0,4281689000.0,0.0,7075148.36,inf
2004-06-21,88.53,0.0,4281689000.0,0.0,7056814.83,inf
2004-06-22,88.49,0.0,4281689000.0,0.0,7053626.39,inf
2004-06-23,88.8,0.0,4281689000.0,0.0,7078336.8,inf
2004-06-24,89.32,0.0,4281689000.0,0.0,7119786.52,inf
2004-06-25,89.8,0.0,4281689000.0,0.0,7158047.8,inf
2004-06-28,89.6,0.0,4281689000.0,0.0,7142105.6,inf
2004-06-29,88.22,0.0,4281689000.0,0.0,7032104.42,inf
2004-06-30,80.1,0.0,4281689000.0,0.0,6384851.1,inf
2004-07-01,80.0,0.0,4281689000.0,0.0,6376880.0,inf
2004-07-02,78.8,0.0,4281689000.0,0.0,6281226.8,inf
2004-07-06,79.09,0.0,4281689000.0,0.0,6304342.99,inf
2004-07-07,78.93,0.0,4281689000.0,0.0,6291589.23,inf
2004-07-08,77.81,0.0,4281689000.0,0.0,6202312.91,inf
2004-07-09,78.28,0.0,4281689000.0,0.0,6239777.08,inf
2004-07-12,78.09,0.0,4281689000.0,0.0,6224631.99,inf
2004-07-13,77.68,0.0,4281689000.0,0.0,6191950.48,inf
2004-07-14,77.5,0.0,4281689000.0,0.0,6177602.5,inf
2004-07-15,76.72,0.0,4281689000.0,0.0,6115427.92,inf
2004-07-16,75.35,0.0,4281689000.0,0.0,6006223.85,inf
2004-07-19,75.08,0.0,4281689000.0,0.0,5984701.88,inf
2004-07-20,77.05,0.0,4281689000.0,0.0,6141732.55,inf
2004-07-21,76.55,0.0,4281689000.0,0.0,6101877.05,inf
2004-07-22,75.87,0.0,4281689000.0,0.0,6047673.57,inf
2004-07-23,76.37,0.0,4281689000.0,0.0,6087529.07,inf
2004-07-26,75.96,0.0,4281689000.0,0.0,6054847.56,inf
2004-07-27,77.25,0.0,4281689000.0,0.0,6157674.75,inf
2004-07-28,76.22,0.0,4281689000.0,0.0,6075572.42,inf
2004-07-29,76.71,0.0,4281689000.0,0.0,6114630.81,inf
2004-07-30,77.2,0.0,4281689000.0,0.0,6153689.2,inf
2004-08-02,77.55,0.0,4281689000.0,0.0,6181588.05,inf
2004-08-03,75.26,0.0,4281689000.0,0.0,5999049.86,inf
2004-08-04,74.6,0.0,4281689000.0,0.0,5946440.6,inf
2004-08-05,72.25,0.0,4281689000.0,0.0,5759119.75,inf
2004-08-06,73.81,0.0,4281689000.0,0.0,5883468.91,inf
2004-08-09,74.17,0.0,4281689000.0,0.0,5912164.87,inf
2004-08-10,75.39,0.0,4281689000.0,0.0,6009412.29,inf
2004-08-11,75.76,0.0,4281689000.0,0.0,6038905.36,inf
2004-08-12,73.6,0.0,4281689000.0,0.0,5866729.6,inf
2004-08-13,74.15,0.0,4281689000.0,0.0,5910570.65,inf
2004-08-16,77.1,0.0,4281689000.0,0.0,6145718.1,inf
2004-08-17,77.85,0.0,4281689000.0,0.0,6205501.35,inf
2004-08-18,77.0,0.0,4281689000.0,0.0,6137747.0,inf
2004-08-19,77.06,0.0,4281689000.0,0.0,6142529.66,inf
2004-08-20,77.73,0.0,4281689000.0,0.0,6195936.03,inf
2004-08-23,76.08,0.0,4281689000.0,0.0,6064412.88,inf
2004-08-24,75.45,0.0,4281689000.0,0.0,6014194.95,inf
2004-08-25,75.29,0.0,4281689000.0,0.0,6001441.19,inf
2004-08-26,75.94,0.0,4281689000.0,0.0,6053253.34,inf
2004-08-27,75.36,0.0,4281689000.0,0.0,6007020.96,inf
2004-08-30,74.73,0.0,4281689000.0,0.0,5956803.03,inf
2004-08-31,74.06,0.0,4281689000.0,0.0,5903396.66,inf
2004-09-01,73.76,0.0,4281689000.0,0.0,5879483.36,inf
2004-09-02,75.4,0.0,4281689000.0,0.0,6010209.4,inf
2004-09-03,75.69,0.0,4281689000.0,0.0,6033325.59,inf
2004-09-07,75.51,0.0,4281689000.0,0.0,6018977.61,inf
2004-09-08,76.6,0.0,4281689000.0,0.0,6105862.6,inf
2004-09-09,74.94,0.0,4281689000.0,0.0,5973542.34,inf
2004-09-10,75.48,0.0,4281689000.0,0.0,6016586.28,inf
2004-09-13,76.4,0.0,4281689000.0,0.0,6089920.4,inf
2004-09-14,77.03,0.0,4281689000.0,0.0,6140138.33,inf
2004-09-15,75.93,0.0,4281689000.0,0.0,6052456.23,inf
2004-09-16,76.15,0.0,4281689000.0,0.0,6069992.65,inf
2004-09-17,76.05,0.0,4281689000.0,0.0,6062021.55,inf
2004-09-20,75.51,0.0,4281689000.0,0.0,6018977.61,inf
2004-09-21,75.6,0.0,4281689000.0,0.0,6026151.6,inf
2004-09-22,74.76,0.0,4281689000.0,0.0,5959194.36,inf
2004-09-23,74.73,0.0,4281689000.0,0.0,5956803.03,inf
2004-09-24,75.73,0.0,4281689000.0,0.0,6036514.03,inf
2004-09-27,75.64,0.0,4281689000.0,0.0,6029340.04,inf
2004-09-28,75.9,0.0,4281689000.0,0.0,6050064.9,inf
2004-09-29,75.81,0.0,4281689000.0,0.0,6042890.91,inf
2004-09-30,77.25,0.0,4281689000.0,0.0,6157674.75,inf
2004-10-01,77.05,0.0,4281689000.0,0.0,6141732.55,inf
2004-10-04,77.04,0.0,4281689000.0,0.0,6140935.44,inf
2004-10-05,77.25,0.0,4281689000.0,0.0,6157674.75,inf
2004-10-06,77.25,0.0,4281689000.0,0.0,6157674.75,inf
2004-10-07,76.8,0.0,4281689000.0,0.0,6121804.8,inf
2004-10-08,77.1,0.0,4281689000.0,0.0,6145718.1,inf
2004-10-11,77.0,0.0,4281689000.0,0.0,6137747.0,inf
2004-10-12,77.41,0.0,4281689000.0,0.0,6170428.51,inf
2004-10-13,76.64,0.0,4281689000.0,0.0,6109051.04,inf
2004-10-14,76.35,0.0,4281689000.0,0.0,6085934.85,inf
2004-10-15,78.27,0.0,4281689000.0,0.0,6238979.97,inf
2004-10-18,79.5,0.0,4281689000.0,0.0,6337024.5,inf
2004-10-19,78.91,0.0,4281689000.0,0.0,6289995.01,inf
2004-10-20,80.59,0.0,4281689000.0,0.0,6423909.49,inf
2004-10-21,80.61,0.0,4281689000.0,0.0,6425503.71,inf
2004-10-22,80.0,0.0,4281689000.0,0.0,6376880.0,inf
2004-10-25,80.1,0.0,4281689000.0,0.0,6384851.1,inf
2004-10-26,81.51,0.0,4281689000.0,0.0,6497243.61,inf
2004-10-27,82.09,0.0,4281689000.0,0.0,6543475.99,inf
2004-10-28,81.69,0.0,4281689000.0,0.0,6511591.59,inf
2004-10-29,81.81,0.0,4281689000.0,0.0,6521156.91,inf
2004-11-01,81.86,0.0,4281689000.0,0.0,6525142.46,inf
2004-11-02,81.8,0.0,4281689000.0,0.0,6520359.8,inf
2004-11-03,83.42,0.0,4281689000.0,0.0,6649491.62,inf
2004-11-04,84.72,0.0,4281689000.0,0.0,6753115.92,inf
2004-11-05,85.83,0.0,4281689000.0,0.0,6841595.13,inf
2004-11-08,85.34,0.0,4281689000.0,0.0,6802536.74,inf
2004-11-09,84.28,0.0,4281689000.0,0.0,6718043.08,inf
2004-11-10,84.68,0.0,4281689000.0,0.0,6749927.48,inf
2004-11-11,84.72,0.0,4281689000.0,0.0,6753115.92,inf
2004-11-12,85.13,0.0,4281689000.0,0.0,6785797.43,inf
2004-11-15,86.46,0.0,4281689000.0,0.0,6891813.06,inf
2004-11-16,85.72,0.0,4281689000.0,0.0,6832826.92,inf
2004-11-17,87.21,0.0,4281689000.0,0.0,6951596.31,inf
2004-11-18,87.1,0.0,4281689000.0,0.0,6942828.1,inf
2004-11-19,86.3,0.0,4281689000.0,0.0,6879059.3,inf
2004-11-22,86.6,0.0,4281689000.0,0.0,7002476.0,inf
2004-11-23,86.54,0.0,4281689000.0,0.0,6997624.4,inf
2004-11-24,86.45,0.0,4281689000.0,0.0,6990347.0,inf
2004-11-26,86.9,0.0,4281689000.0,0.0,7026734.0,inf
2004-11-29,85.75,0.0,4281689000.0,0.0,6933745.0,inf
2004-11-30,85.6,0.0,4281689000.0,0.0,6921616.0,inf
2004-12-01,87.05,0.0,4281689000.0,0.0,7038863.0,inf
2004-12-02,87.97,0.0,4281689000.0,0.0,7113254.2,inf
2004-12-03,86.14,0.0,4281689000.0,0.0,6965280.4,inf
2004-12-06,85.03,0.0,4281689000.0,0.0,6875525.8,inf
2004-12-07,84.67,0.0,4281689000.0,0.0,6846416.2,inf
2004-12-08,84.87,0.0,4281689000.0,0.0,6862588.2,inf
2004-12-09,88.1,0.0,4281689000.0,0.0,7123766.0,inf
2004-12-10,88.74,0.0,4281689000.0,0.0,7175516.399999999,inf
2004-12-13,87.28,0.0,4281689000.0,0.0,7057460.8,inf
2004-12-14,88.5,0.0,4281689000.0,0.0,7156110.0,inf
2004-12-15,88.37,0.0,4281689000.0,0.0,7145598.2,inf
2004-12-16,88.68,0.0,4281689000.0,0.0,7170664.800000001,inf
2004-12-17,89.25,0.0,4281689000.0,0.0,7216755.0,inf
2004-12-20,88.81,0.0,4910951000.0,0.0,7181176.600000001,inf
2004-12-21,89.6,0.0,4910951000.0,0.0,7245056.0,inf
2004-12-22,91.09,0.0,4910951000.0,0.0,7365537.4,inf
2004-12-23,90.13,0.0,4910951000.0,0.0,7287911.8,inf
2004-12-27,89.28,0.0,4910951000.0,0.0,7219180.8,inf
2004-12-28,89.82,0.0,4910951000.0,0.0,7262845.199999999,inf
2004-12-29,90.4,0.0,4910951000.0,0.0,7309744.0,inf
2004-12-30,90.69,0.0,4910951000.0,0.0,7333193.399999999,inf
2004-12-31,91.31,0.0,4910951000.0,0.0,7383326.600000001,inf
2005-01-03,90.75,0.0,4910951000.0,0.0,7338045.0,inf
2005-01-04,89.7,0.0,4910951000.0,0.0,7253142.0,inf
2005-01-05,90.29,0.0,4910951000.0,0.0,7300849.4,inf
2005-01-06,89.55,0.0,4910951000.0,0.0,7241013.0,inf
2005-01-07,89.73,0.0,4910951000.0,0.0,7255567.800000001,inf
2005-01-10,90.74,0.0,4910951000.0,0.0,7337236.399999999,inf
2005-01-11,90.41,0.0,4910951000.0,0.0,7310552.6,inf
2005-01-12,90.41,0.0,4910951000.0,0.0,7310552.6,inf
2005-01-13,90.41,0.0,4910951000.0,0.0,7310552.6,inf
2005-01-14,90.69,0.0,4910951000.0,0.0,7333193.399999999,inf
2005-01-18,91.25,0.0,4910951000.0,0.0,7378475.0,inf
2005-01-19,91.17,0.0,4910951000.0,0.0,7372006.2,inf
2005-01-20,90.27,0.0,4910951000.0,0.0,7299232.199999999,inf
2005-01-21,90.03,0.0,4910951000.0,0.0,7279825.8,inf
2005-01-24,89.05,0.0,4910951000.0,0.0,7200583.0,inf
2005-01-25,89.62,0.0,4910951000.0,0.0,7246673.2,inf
2005-01-26,89.93,0.0,4910951000.0,0.0,7271739.800000001,inf
2005-01-27,89.7,0.0,4910951000.0,0.0,7253142.0,inf
2005-01-28,88.55,0.0,4910951000.0,0.0,7160153.0,inf
2005-01-31,89.25,0.0,4910951000.0,0.0,7216755.0,inf
2005-02-01,89.75,0.0,4910951000.0,0.0,7257185.0,inf
2005-02-02,91.6,0.0,4910951000.0,0.0,7406776.0,inf
2005-02-03,93.35,0.0,4910951000.0,0.0,7548281.0,inf
2005-02-04,95.95,0.0,4910951000.0,0.0,7758517.0,inf
2005-02-07,95.28,0.0,4910951000.0,0.0,7704340.8,inf
2005-02-08,95.02,0.0,4910951000.0,0.0,7683317.199999999,inf
2005-02-09,93.88,0.0,4910951000.0,0.0,7591136.8,inf
2005-02-10,94.5,0.0,4910951000.0,0.0,7641270.0,inf
2005-02-11,94.93,0.0,4910951000.0,0.0,7676039.800000001,inf
2005-02-14,95.0,0.0,4910951000.0,0.0,7534260000.0,inf
2005-02-15,95.14,0.0,4910951000.0,0.0,7545363120.0,inf
2005-02-16,95.08,0.0,4910951000.0,0.0,7540604640.0,inf
2005-02-17,95.94,0.0,4910951000.0,0.0,7608809520.0,inf
2005-02-18,94.99,0.0,4910951000.0,0.0,7533466920.0,inf
2005-02-22,93.06,0.0,4910951000.0,0.0,7380402480.0,inf
2005-02-23,94.46,0.0,4910951000.0,0.0,7491433679.999999,inf
2005-02-24,95.76,0.0,4910951000.0,0.0,7594534080.0,inf
2005-02-25,96.89,0.0,4910951000.0,0.0,7684152120.0,inf
2005-02-28,96.9,0.0,4910951000.0,0.0,7684945200.0,inf
2005-03-01,97.33,0.0,4910951000.0,0.0,7719047640.0,inf
2005-03-02,98.33,0.0,4910951000.0,0.0,7798355640.0,inf
2005-03-03,98.37,0.0,4910951000.0,0.0,7801527960.0,inf
2005-03-04,98.4,0.0,4910951000.0,0.0,7803907200.0,inf
2005-03-07,99.0,0.0,4910951000.0,0.0,7851492000.0,inf
2005-03-08,98.97,0.0,4910951000.0,0.0,7849112760.0,inf
2005-03-09,97.03,0.0,4910951000.0,0.0,7695255240.0,inf
2005-03-10,98.06,0.0,4910951000.0,0.0,7776942480.0,inf
2005-03-11,98.3,0.0,4970904000.0,0.0,7795976400.0,inf
2005-03-14,85.75,0.0,4970904000.0,0.0,6800661000.0,inf
2005-03-15,85.25,0.0,4970904000.0,0.0,6761007000.0,inf
2005-03-16,87.0,0.0,4970904000.0,0.0,6899796000.0,inf
2005-03-17,87.23,0.0,4970904000.0,0.0,6918036840.0,inf
2005-03-18,86.52,0.0,4970904000.0,0.0,6861728160.0,inf
2005-03-21,85.23,0.0,4970904000.0,0.0,6759420840.0,inf
2005-03-22,84.96,0.0,4970904000.0,0.0,6738007679.999999,inf
2005-03-23,85.13,0.0,4970904000.0,0.0,6751490040.0,inf
2005-03-24,85.18,0.0,4970904000.0,0.0,6755455440.000001,inf
2005-03-28,84.99,0.0,4970904000.0,0.0,6740386920.0,inf
2005-03-29,83.8,0.0,4970904000.0,0.0,6646010400.0,inf
2005-03-30,84.88,0.0,4970904000.0,0.0,6731663040.0,inf
2005-03-31,85.7,0.0,4970904000.0,0.0,6796695600.0,inf
2005-04-01,85.03,0.0,4970904000.0,0.0,6743559240.0,inf
2005-04-04,85.34,0.0,4970904000.0,0.0,6768144720.0,inf
2005-04-05,87.2,0.0,4970904000.0,0.0,6915657600.0,inf
2005-04-06,86.55,0.0,4970904000.0,0.0,6864107400.0,inf
2005-04-07,86.9,0.0,4970904000.0,0.0,6891865200.0,inf
2005-04-08,85.29,0.0,4970904000.0,0.0,6764179320.000001,inf
2005-04-11,85.48,0.0,4970904000.0,0.0,6779247840.0,inf
2005-04-12,85.51,0.0,4970904000.0,0.0,6781627080.0,inf
2005-04-13,84.59,0.0,4970904000.0,0.0,6708663720.0,inf
2005-04-14,83.99,0.0,4970904000.0,0.0,6661078920.0,inf
2005-04-15,82.78,0.0,4970904000.0,0.0,6565116240.0,inf
2005-04-18,83.23,0.0,4970904000.0,0.0,6600804840.0,inf
2005-04-19,83.47,0.0,4970904000.0,0.0,6619838760.0,inf
2005-04-20,82.72,0.0,4970904000.0,0.0,6560357760.0,inf
2005-04-21,83.07,0.0,4970904000.0,0.0,6588115559.999999,inf
2005-04-22,82.34,0.0,4970904000.0,0.0,6530220720.0,inf
2005-04-25,83.16,0.0,4970904000.0,0.0,6595253280.0,inf
2005-04-26,83.0,0.0,4970904000.0,0.0,6582564000.0,inf
2005-04-27,84.31,0.0,4970904000.0,0.0,6686457480.0,inf
2005-04-28,82.69,0.0,4970904000.0,0.0,6557978520.0,inf
2005-04-29,83.0,0.0,4970904000.0,0.0,6582564000.0,inf
2005-05-02,83.83,0.0,4970904000.0,0.0,6648389640.0,inf
2005-05-03,84.31,0.0,4970904000.0,0.0,6686457480.0,inf
2005-05-04,85.45,0.0,4970904000.0,0.0,6776868600.0,inf
2005-05-05,85.35,0.0,4970904000.0,0.0,6768937800.0,inf
2005-05-06,84.77,0.0,4970904000.0,0.0,6722939160.0,inf
2005-05-09,85.35,0.0,4970904000.0,0.0,6702535500.0,inf
2005-05-10,84.61,0.0,4970904000.0,0.0,6644423300.0,inf
2005-05-11,84.53,0.0,4970904000.0,0.0,6638140900.0,inf
2005-05-12,83.84,0.0,4970904000.0,0.0,6583955200.0,inf
2005-05-13,82.72,0.0,4970904000.0,0.0,6496001600.0,inf
2005-05-16,83.0,0.0,4970904000.0,0.0,6517990000.0,inf
2005-05-17,84.25,0.0,4970904000.0,0.0,6616152500.0,inf
2005-05-18,87.68,0.0,4970904000.0,0.0,6885510400.000001,inf
2005-05-19,89.89,0.0,4970904000.0,0.0,7059061700.0,inf
2005-05-20,88.83,0.0,4970904000.0,0.0,6975819900.0,inf
2005-05-23,88.7,0.0,4970904000.0,0.0,6965611000.0,inf
2005-05-24,87.21,0.0,4970904000.0,0.0,6848601299.999999,inf
2005-05-25,86.8,0.0,4970904000.0,0.0,6816404000.0,inf
2005-05-26,88.41,0.0,4970904000.0,0.0,6942837300.0,inf
2005-05-27,90.66,0.0,4970904000.0,0.0,7119529800.0,inf
2005-05-31,90.52,0.0,4970904000.0,0.0,7108535600.0,inf
2005-06-01,91.12,0.0,4970904000.0,0.0,7155653600.0,inf
2005-06-02,91.98,0.0,4970904000.0,0.0,7223189400.0,inf
2005-06-03,91.76,0.0,4970904000.0,0.0,7205912800.0,inf
2005-06-06,91.61,0.0,5103540000.0,0.0,7194133300.0,inf
2005-06-07,92.16,0.0,5103540000.0,0.0,7237324800.0,inf
2005-06-08,91.39,0.0,5103540000.0,0.0,7176856700.0,inf
2005-06-09,91.99,0.0,5103540000.0,0.0,7223974700.0,inf
2005-06-10,91.48,0.0,5103540000.0,0.0,7183924400.0,inf
2005-06-13,91.61,0.0,5103540000.0,0.0,7194133300.0,inf
2005-06-14,94.42,0.0,5103540000.0,0.0,7414802600.0,inf
2005-06-15,94.27,0.0,5103540000.0,0.0,7403023100.0,inf
2005-06-16,95.19,0.0,5103540000.0,0.0,7475270700.0,inf
2005-06-17,94.0,0.0,5103540000.0,0.0,7381820000.0,inf
2005-06-20,94.79,0.0,5103540000.0,0.0,7443858700.000001,inf
2005-06-21,94.43,0.0,5103540000.0,0.0,7415587900.000001,inf
2005-06-22,93.22,0.0,5103540000.0,0.0,7320566600.0,inf
2005-06-23,91.66,0.0,5103540000.0,0.0,7198059800.0,inf
2005-06-24,90.78,0.0,5103540000.0,0.0,7128953400.0,inf
2005-06-27,91.42,0.0,5103540000.0,0.0,7179212600.0,inf
2005-06-28,93.56,0.0,5103540000.0,0.0,7347266800.0,inf
2005-06-29,94.08,0.0,5103540000.0,0.0,7388102400.0,inf
2005-06-30,92.46,0.0,5103540000.0,0.0,7260883799.999999,inf
2005-07-01,93.19,0.0,5103540000.0,0.0,7318210700.0,inf
2005-07-05,95.04,0.0,5103540000.0,0.0,7463491200.000001,inf
2005-07-06,95.1,0.0,5103540000.0,0.0,7468203000.0,inf
2005-07-07,95.74,0.0,5103540000.0,0.0,7518462200.0,inf
2005-07-08,96.9,0.0,5103540000.0,0.0,7609557000.0,inf
2005-07-11,97.13,0.0,5103540000.0,0.0,7627618900.0,inf
2005-07-12,97.62,0.0,5103540000.0,0.0,7666098600.0,inf
2005-07-13,98.02,0.0,5103540000.0,0.0,7697510600.0,inf
2005-07-14,98.08,0.0,5103540000.0,0.0,7702222400.0,inf
2005-07-15,98.1,0.0,5103540000.0,0.0,7703793000.0,inf
2005-07-18,98.4,0.0,5103540000.0,0.0,7727352000.0,inf
2005-07-19,98.8,0.0,5103540000.0,0.0,7758764000.0,inf
2005-07-20,99.35,0.0,5103540000.0,0.0,7801955500.0,inf
2005-07-21,98.36,0.0,5103540000.0,0.0,7724210800.0,inf
2005-07-22,99.14,0.0,5103540000.0,0.0,7785464200.0,inf
2005-07-25,98.13,0.0,5103540000.0,0.0,7706148900.0,inf
2005-07-26,97.61,0.0,5103540000.0,0.0,7665313300.0,inf
2005-07-27,97.85,0.0,5103540000.0,0.0,7684160500.0,inf
2005-07-28,99.38,0.0,5103540000.0,0.0,7804311400.0,inf
2005-07-29,97.44,0.0,5103540000.0,0.0,7651963200.0,inf
