date,close price,TMO_SHE,TMO_TA,TMO_TL,market cap,PB Ratio
2006-10-27,43.16,0.0,3680187000.0,0.0,8790483520.0,inf
2006-10-30,43.05,0.0,3680187000.0,0.0,8768079600.0,inf
2006-10-31,42.87,0.0,3680187000.0,0.0,8731418640.0,inf
2006-11-01,42.77,0.0,3680187000.0,0.0,8711051440.0,inf
2006-11-02,42.88,0.0,3680187000.0,0.0,8733455360.0,inf
2006-11-03,42.97,0.0,1662132000.0,0.0,8751785840.0,inf
2006-11-06,43.34,0.0,1662132000.0,0.0,8827144480.0,inf
2006-11-07,44.36,0.0,1662132000.0,0.0,9034889920.0,inf
2006-11-08,43.83,0.0,1662132000.0,0.0,8926943760.0,inf
2006-11-09,43.37,0.0,1662132000.0,0.0,8833254640.0,inf
2006-11-10,45.03,0.0,1662132000.0,0.0,9171350160.0,inf
2006-11-13,43.62,0.0,1662132000.0,0.0,8884172640.0,inf
2006-11-14,43.71,0.0,1662132000.0,0.0,8902503120.0,inf
2006-11-15,43.94,0.0,1662132000.0,0.0,8949347680.0,inf
2006-11-16,43.75,0.0,1662132000.0,0.0,8910650000.0,inf
2006-11-17,44.14,0.0,1662132000.0,0.0,8990082080.0,inf
2006-11-20,43.84,0.0,1662132000.0,0.0,8928980480.0,inf
2006-11-21,44.11,0.0,1662132000.0,0.0,8983971920.0,inf
2006-11-22,44.45,0.0,1662132000.0,0.0,9053220400.0,inf
2006-11-24,44.47,0.0,1662132000.0,0.0,9057293840.0,inf
2006-11-27,43.3,0.0,1662132000.0,0.0,8818997600.0,inf
2006-11-28,43.69,0.0,1662132000.0,0.0,8898429680.0,inf
2006-11-29,44.16,0.0,1662132000.0,0.0,8994155520.0,inf
2006-11-30,43.83,0.0,1662132000.0,0.0,8926943760.0,inf
2006-12-01,43.9,0.0,1662132000.0,0.0,8941200800.0,inf
2006-12-04,44.18,0.0,1662132000.0,0.0,8998228960.0,inf
2006-12-05,44.53,0.0,1662132000.0,0.0,9069514160.0,inf
2006-12-06,44.98,0.0,1662132000.0,0.0,9161166560.0,inf
2006-12-07,45.18,0.0,1662132000.0,0.0,9201900960.0,inf
2006-12-08,45.06,0.0,1662132000.0,0.0,9177460320.0,inf
2006-12-11,44.62,0.0,1662132000.0,0.0,9087844640.0,inf
2006-12-12,44.5,0.0,1662132000.0,0.0,9063404000.0,inf
2006-12-13,44.17,0.0,1662132000.0,0.0,8996192240.0,inf
2006-12-14,45.4,0.0,1662132000.0,0.0,9246708800.0,inf
2006-12-15,45.66,0.0,1662132000.0,0.0,9299663520.0,inf
2006-12-18,45.41,0.0,1662132000.0,0.0,9248745520.0,inf
2006-12-19,46.13,0.0,1662132000.0,0.0,9395389360.0,inf
2006-12-20,46.16,0.0,1662132000.0,0.0,9401499520.0,inf
2006-12-21,45.45,0.0,1662132000.0,0.0,9256892400.0,inf
2006-12-22,45.33,0.0,1662132000.0,0.0,9232451760.0,inf
2006-12-26,45.54,0.0,1662132000.0,0.0,9275222880.0,inf
2006-12-27,46.16,0.0,1662132000.0,0.0,9401499520.0,inf
2006-12-28,45.68,0.0,1662132000.0,0.0,9303736960.0,inf
2006-12-29,45.29,0.0,1662132000.0,0.0,9224304880.0,inf
2007-01-03,45.17,0.0,1662132000.0,0.0,19919970000.0,inf
2007-01-04,45.64,0.0,1662132000.0,0.0,20127240000.0,inf
2007-01-05,45.01,0.0,1662132000.0,0.0,19849410000.0,inf
2007-01-08,44.93,0.0,1662132000.0,0.0,19814130000.0,inf
2007-01-09,46.2,0.0,1662132000.0,0.0,20374200000.0,inf
2007-01-10,47.19,0.0,1662132000.0,0.0,20810790000.0,inf
2007-01-11,48.71,0.0,1662132000.0,0.0,21481110000.0,inf
2007-01-12,48.38,0.0,1662132000.0,0.0,21335580000.0,inf
2007-01-16,48.04,0.0,1662132000.0,0.0,21185640000.0,inf
2007-01-17,48.82,0.0,1662132000.0,0.0,21529620000.0,inf
2007-01-18,48.69,0.0,1662132000.0,0.0,21472290000.0,inf
2007-01-19,49.05,0.0,1662132000.0,0.0,21631050000.0,inf
2007-01-22,48.09,0.0,1662132000.0,0.0,21207690000.0,inf
2007-01-23,48.02,0.0,1662132000.0,0.0,21176820000.0,inf
2007-01-24,48.42,0.0,1662132000.0,0.0,21353220000.0,inf
2007-01-25,47.69,0.0,1662132000.0,0.0,21031290000.0,inf
2007-01-26,47.82,0.0,1662132000.0,0.0,21088620000.0,inf
2007-01-29,47.33,0.0,1662132000.0,0.0,20872530000.0,inf
2007-01-30,47.39,0.0,1662132000.0,0.0,20898990000.0,inf
2007-01-31,47.85,0.0,1662132000.0,0.0,21101850000.0,inf
2007-02-01,48.88,0.0,1662132000.0,0.0,21556080000.0,inf
2007-02-02,49.39,0.0,1662132000.0,0.0,21780990000.0,inf
2007-02-05,49.05,0.0,1662132000.0,0.0,21631050000.0,inf
2007-02-06,49.3,0.0,1662132000.0,0.0,21741300000.0,inf
2007-02-07,49.71,0.0,1662132000.0,0.0,21922110000.0,inf
2007-02-08,48.93,0.0,1662132000.0,0.0,21578130000.0,inf
2007-02-09,48.69,0.0,1662132000.0,0.0,21472290000.0,inf
2007-02-12,47.5,0.0,1662132000.0,0.0,20947500000.0,inf
2007-02-13,46.92,0.0,1662132000.0,0.0,20691720000.0,inf
2007-02-14,47.6,0.0,1662132000.0,0.0,20991600000.0,inf
2007-02-15,48.02,0.0,1662132000.0,0.0,21176820000.0,inf
2007-02-16,47.63,0.0,1662132000.0,0.0,21004830000.0,inf
2007-02-20,47.95,0.0,1662132000.0,0.0,21145950000.0,inf
2007-02-21,47.7,0.0,1662132000.0,0.0,21035700000.0,inf
2007-02-22,47.24,0.0,1662132000.0,0.0,20832840000.0,inf
2007-02-23,47.44,0.0,1662132000.0,0.0,20921040000.0,inf
2007-02-26,46.84,0.0,1662132000.0,0.0,20656440000.0,inf
2007-02-27,45.5,0.0,1662132000.0,0.0,20065500000.0,inf
2007-02-28,45.26,0.0,1662132000.0,0.0,19959660000.0,inf
2007-03-01,45.56,0.0,20541685000.0,0.0,20091960000.0,inf
2007-03-02,44.27,0.0,20541685000.0,0.0,19523070000.0,inf
2007-03-05,44.16,0.0,20541685000.0,0.0,19474560000.0,inf
2007-03-06,44.83,0.0,20541685000.0,0.0,19770030000.0,inf
2007-03-07,45.33,0.0,20541685000.0,0.0,19990530000.0,inf
2007-03-08,45.89,0.0,20541685000.0,0.0,20237490000.0,inf
2007-03-09,45.93,0.0,20541685000.0,0.0,20255130000.0,inf
2007-03-12,46.18,0.0,20541685000.0,0.0,20365380000.0,inf
2007-03-13,44.94,0.0,20541685000.0,0.0,19818540000.0,inf
2007-03-14,45.08,0.0,20541685000.0,0.0,19880280000.0,inf
2007-03-15,45.0,0.0,20541685000.0,0.0,19845000000.0,inf
2007-03-16,45.41,0.0,20541685000.0,0.0,20025810000.0,inf
2007-03-19,46.49,0.0,20541685000.0,0.0,20502090000.0,inf
2007-03-20,46.38,0.0,20541685000.0,0.0,20453580000.0,inf
2007-03-21,46.46,0.0,20541685000.0,0.0,20488860000.0,inf
2007-03-22,46.42,0.0,20541685000.0,0.0,20471220000.0,inf
2007-03-23,46.25,0.0,20541685000.0,0.0,20396250000.0,inf
2007-03-26,45.95,0.0,20541685000.0,0.0,20263950000.0,inf
2007-03-27,46.16,0.0,20541685000.0,0.0,20356560000.0,inf
2007-03-28,46.04,0.0,20541685000.0,0.0,20303640000.0,inf
2007-03-29,45.92,0.0,20541685000.0,0.0,20250720000.0,inf
2007-03-30,46.75,0.0,20541685000.0,0.0,20616750000.0,inf
2007-04-02,46.3,0.0,20541685000.0,0.0,20510900000.0,inf
2007-04-03,46.72,0.0,20541685000.0,0.0,20696960000.0,inf
2007-04-04,47.45,0.0,20541685000.0,0.0,21020350000.0,inf
2007-04-05,48.63,0.0,20541685000.0,0.0,21543090000.0,inf
2007-04-09,48.45,0.0,20541685000.0,0.0,21463350000.0,inf
2007-04-10,48.24,0.0,20541685000.0,0.0,21370320000.0,inf
2007-04-11,48.36,0.0,20541685000.0,0.0,21423480000.0,inf
2007-04-12,48.62,0.0,20541685000.0,0.0,21538660000.0,inf
2007-04-13,48.97,0.0,20541685000.0,0.0,21693710000.0,inf
2007-04-16,49.47,0.0,20541685000.0,0.0,21915210000.0,inf
2007-04-17,49.52,0.0,20541685000.0,0.0,21937360000.0,inf
2007-04-18,49.26,0.0,20541685000.0,0.0,21822180000.0,inf
2007-04-19,48.68,0.0,20541685000.0,0.0,21565240000.0,inf
2007-04-20,49.23,0.0,20541685000.0,0.0,21808890000.0,inf
2007-04-23,49.7,0.0,20541685000.0,0.0,22017100000.0,inf
2007-04-24,49.88,0.0,20541685000.0,0.0,22096840000.0,inf
2007-04-25,50.32,0.0,20541685000.0,0.0,22291760000.0,inf
2007-04-26,53.6,0.0,20541685000.0,0.0,23744800000.0,inf
2007-04-27,53.31,0.0,20541685000.0,0.0,23616330000.0,inf
2007-04-30,52.06,0.0,20541685000.0,0.0,23062580000.0,inf
2007-05-01,52.34,0.0,20541685000.0,0.0,23186620000.0,inf
2007-05-02,52.95,0.0,20541685000.0,0.0,23456850000.0,inf
2007-05-03,52.9,0.0,20541685000.0,0.0,23434700000.0,inf
2007-05-04,52.54,0.0,19598000000.0,0.0,23275220000.0,inf
2007-05-07,52.55,0.0,19598000000.0,0.0,23279650000.0,inf
2007-05-08,52.35,0.0,19598000000.0,0.0,23191050000.0,inf
2007-05-09,52.37,0.0,19598000000.0,0.0,23199910000.0,inf
2007-05-10,52.05,0.0,19598000000.0,0.0,23058150000.0,inf
2007-05-11,53.63,0.0,19598000000.0,0.0,23758090000.0,inf
2007-05-14,53.38,0.0,19598000000.0,0.0,23647340000.0,inf
2007-05-15,53.45,0.0,19598000000.0,0.0,23678350000.0,inf
2007-05-16,53.9,0.0,19598000000.0,0.0,23877700000.0,inf
2007-05-17,53.37,0.0,19598000000.0,0.0,23642910000.0,inf
2007-05-18,53.63,0.0,19598000000.0,0.0,23758090000.0,inf
2007-05-21,53.57,0.0,19598000000.0,0.0,23731510000.0,inf
2007-05-22,53.69,0.0,19598000000.0,0.0,23784670000.0,inf
2007-05-23,53.44,0.0,19598000000.0,0.0,23673920000.0,inf
2007-05-24,53.84,0.0,19598000000.0,0.0,23851120000.0,inf
2007-05-25,54.0,0.0,19598000000.0,0.0,23922000000.0,inf
2007-05-29,54.06,0.0,19598000000.0,0.0,23948580000.0,inf
2007-05-30,54.11,0.0,19598000000.0,0.0,23970730000.0,inf
2007-05-31,54.6,0.0,19598000000.0,0.0,24187800000.0,inf
2007-06-01,54.03,0.0,19598000000.0,0.0,23935290000.0,inf
2007-06-04,53.01,0.0,19598000000.0,0.0,23483430000.0,inf
2007-06-05,53.17,0.0,19598000000.0,0.0,23554310000.0,inf
2007-06-06,53.21,0.0,19598000000.0,0.0,23572030000.0,inf
2007-06-07,52.86,0.0,19598000000.0,0.0,23416980000.0,inf
2007-06-08,52.9,0.0,19598000000.0,0.0,23434700000.0,inf
2007-06-11,52.3,0.0,19598000000.0,0.0,23168900000.0,inf
2007-06-12,51.44,0.0,19598000000.0,0.0,22787920000.0,inf
2007-06-13,53.1,0.0,19598000000.0,0.0,23523300000.0,inf
2007-06-14,53.1,0.0,19598000000.0,0.0,23523300000.0,inf
2007-06-15,53.83,0.0,19598000000.0,0.0,23846690000.0,inf
2007-06-18,53.53,0.0,19598000000.0,0.0,23713790000.0,inf
2007-06-19,53.4,0.0,19598000000.0,0.0,23656200000.0,inf
2007-06-20,52.53,0.0,19598000000.0,0.0,23270790000.0,inf
2007-06-21,52.02,0.0,19598000000.0,0.0,23044860000.0,inf
2007-06-22,51.3,0.0,19598000000.0,0.0,22725900000.0,inf
2007-06-25,51.28,0.0,19598000000.0,0.0,22717040000.0,inf
2007-06-26,51.09,0.0,19598000000.0,0.0,22632870000.0,inf
2007-06-27,51.78,0.0,19598000000.0,0.0,22938540000.0,inf
2007-06-28,51.63,0.0,19598000000.0,0.0,22872090000.0,inf
2007-06-29,51.72,0.0,19598000000.0,0.0,22911960000.0,inf
2007-07-02,52.47,0.0,19598000000.0,0.0,23296680000.0,inf
2007-07-03,53.22,0.0,19598000000.0,0.0,23629680000.0,inf
2007-07-05,52.63,0.0,19598000000.0,0.0,23367720000.0,inf
2007-07-06,52.47,0.0,19598000000.0,0.0,23296680000.0,inf
2007-07-09,52.26,0.0,19598000000.0,0.0,23203440000.0,inf
2007-07-10,51.77,0.0,19598000000.0,0.0,22985880000.0,inf
2007-07-11,51.71,0.0,19598000000.0,0.0,22959240000.0,inf
2007-07-12,53.09,0.0,19598000000.0,0.0,23571960000.0,inf
2007-07-13,53.56,0.0,19598000000.0,0.0,23780640000.0,inf
2007-07-16,53.93,0.0,19598000000.0,0.0,23944920000.0,inf
2007-07-17,53.73,0.0,19598000000.0,0.0,23856120000.0,inf
2007-07-18,53.48,0.0,19598000000.0,0.0,23745120000.0,inf
2007-07-19,53.66,0.0,19598000000.0,0.0,23825040000.0,inf
2007-07-20,52.34,0.0,19598000000.0,0.0,23238960000.0,inf
2007-07-23,52.32,0.0,19598000000.0,0.0,23230080000.0,inf
2007-07-24,51.64,0.0,19598000000.0,0.0,22928160000.0,inf
2007-07-25,53.09,0.0,19598000000.0,0.0,23571960000.0,inf
2007-07-26,52.54,0.0,19598000000.0,0.0,23327760000.0,inf
2007-07-27,52.24,0.0,19598000000.0,0.0,23194560000.0,inf
2007-07-30,53.53,0.0,19598000000.0,0.0,23767320000.0,inf
2007-07-31,52.21,0.0,19598000000.0,0.0,23181240000.0,inf
2007-08-01,53.0,0.0,19598000000.0,0.0,23532000000.0,inf
2007-08-02,53.16,0.0,19598000000.0,0.0,23603040000.0,inf
2007-08-03,52.29,0.0,19598000000.0,0.0,23216760000.0,inf
2007-08-06,52.78,0.0,19598000000.0,0.0,23434320000.0,inf
2007-08-07,52.1,0.0,19598000000.0,0.0,23132400000.0,inf
2007-08-08,53.52,0.0,19598000000.0,0.0,23762880000.0,inf
2007-08-09,52.05,0.0,19739000000.0,0.0,23110200000.0,inf
2007-08-10,53.21,0.0,19739000000.0,0.0,23625240000.0,inf
2007-08-13,53.75,0.0,19739000000.0,0.0,23865000000.0,inf
2007-08-14,52.9,0.0,19739000000.0,0.0,23487600000.0,inf
2007-08-15,50.65,0.0,19739000000.0,0.0,22488600000.0,inf
2007-08-16,49.86,0.0,19739000000.0,0.0,22137840000.0,inf
2007-08-17,50.26,0.0,19739000000.0,0.0,22315440000.0,inf
2007-08-20,49.87,0.0,19739000000.0,0.0,22142280000.0,inf
2007-08-21,50.33,0.0,19739000000.0,0.0,22346520000.0,inf
2007-08-22,51.43,0.0,19739000000.0,0.0,22834920000.0,inf
2007-08-23,51.82,0.0,19739000000.0,0.0,23008080000.0,inf
2007-08-24,52.7,0.0,19739000000.0,0.0,23398800000.0,inf
2007-08-27,52.66,0.0,19739000000.0,0.0,23381040000.0,inf
2007-08-28,51.48,0.0,19739000000.0,0.0,22857120000.0,inf
2007-08-29,53.62,0.0,19739000000.0,0.0,23807280000.0,inf
2007-08-30,54.33,0.0,19739000000.0,0.0,24122520000.0,inf
2007-08-31,54.23,0.0,19739000000.0,0.0,24078120000.0,inf
2007-09-04,54.54,0.0,19739000000.0,0.0,24215760000.0,inf
2007-09-05,54.84,0.0,19739000000.0,0.0,24348960000.0,inf
2007-09-06,54.73,0.0,19739000000.0,0.0,24300120000.0,inf
2007-09-07,54.15,0.0,19739000000.0,0.0,24042600000.0,inf
2007-09-10,53.76,0.0,19739000000.0,0.0,23869440000.0,inf
2007-09-11,54.5,0.0,19739000000.0,0.0,24198000000.0,inf
2007-09-12,55.46,0.0,19739000000.0,0.0,24624240000.0,inf
2007-09-13,56.09,0.0,19739000000.0,0.0,24903960000.0,inf
2007-09-14,55.69,0.0,19739000000.0,0.0,24726360000.0,inf
2007-09-17,55.27,0.0,19739000000.0,0.0,24539880000.0,inf
2007-09-18,57.51,0.0,19739000000.0,0.0,25534440000.0,inf
2007-09-19,58.06,0.0,19739000000.0,0.0,25778640000.0,inf
2007-09-20,57.47,0.0,19739000000.0,0.0,25516680000.0,inf
2007-09-21,57.42,0.0,19739000000.0,0.0,25494480000.0,inf
2007-09-24,56.99,0.0,19739000000.0,0.0,25303560000.0,inf
2007-09-25,57.2,0.0,19739000000.0,0.0,25396800000.0,inf
2007-09-26,57.93,0.0,19739000000.0,0.0,25720920000.0,inf
2007-09-27,57.82,0.0,19739000000.0,0.0,25672080000.0,inf
2007-09-28,57.72,0.0,19739000000.0,0.0,25627680000.0,inf
2007-10-01,58.14,0.0,19739000000.0,0.0,25756020000.0,inf
2007-10-02,57.32,0.0,19739000000.0,0.0,25392760000.0,inf
2007-10-03,56.52,0.0,19739000000.0,0.0,25038360000.0,inf
2007-10-04,57.0,0.0,19739000000.0,0.0,25251000000.0,inf
2007-10-05,57.86,0.0,19739000000.0,0.0,25631980000.0,inf
2007-10-08,58.06,0.0,19739000000.0,0.0,25720580000.0,inf
2007-10-09,59.4,0.0,19739000000.0,0.0,26314200000.0,inf
2007-10-10,58.25,0.0,19739000000.0,0.0,25804750000.0,inf
2007-10-11,58.07,0.0,19739000000.0,0.0,25725010000.0,inf
2007-10-12,58.7,0.0,19739000000.0,0.0,26004100000.0,inf
2007-10-15,58.68,0.0,19739000000.0,0.0,25995240000.0,inf
2007-10-16,58.46,0.0,19739000000.0,0.0,25897780000.0,inf
2007-10-17,58.46,0.0,19739000000.0,0.0,25897780000.0,inf
2007-10-18,58.44,0.0,19739000000.0,0.0,25888920000.0,inf
2007-10-19,57.76,0.0,19739000000.0,0.0,25587680000.0,inf
2007-10-22,57.94,0.0,19739000000.0,0.0,25667420000.0,inf
2007-10-23,59.51,0.0,19739000000.0,0.0,26362930000.0,inf
2007-10-24,59.08,0.0,19739000000.0,0.0,26172440000.0,inf
2007-10-25,57.9,0.0,19739000000.0,0.0,25649700000.0,inf
2007-10-26,57.85,0.0,19739000000.0,0.0,25627550000.0,inf
2007-10-29,57.86,0.0,19739000000.0,0.0,25631980000.0,inf
2007-10-30,58.13,0.0,19739000000.0,0.0,25751590000.0,inf
2007-10-31,58.81,0.0,19739000000.0,0.0,26052830000.0,inf
2007-11-01,57.57,0.0,19584000000.0,0.0,25503510000.0,inf
2007-11-02,56.75,0.0,19584000000.0,0.0,25140250000.0,inf
2007-11-05,57.36,0.0,19584000000.0,0.0,25410480000.0,inf
2007-11-06,57.58,0.0,19584000000.0,0.0,25507940000.0,inf
2007-11-07,56.63,0.0,19584000000.0,0.0,25087090000.0,inf
2007-11-08,57.26,0.0,19584000000.0,0.0,25366180000.0,inf
2007-11-09,57.02,0.0,19584000000.0,0.0,25259860000.0,inf
2007-11-12,56.75,0.0,19584000000.0,0.0,25140250000.0,inf
2007-11-13,57.89,0.0,19584000000.0,0.0,25645270000.0,inf
2007-11-14,57.94,0.0,19584000000.0,0.0,25667420000.0,inf
2007-11-15,57.43,0.0,19584000000.0,0.0,25441490000.0,inf
2007-11-16,57.56,0.0,19584000000.0,0.0,25499080000.0,inf
2007-11-19,56.64,0.0,19584000000.0,0.0,25091520000.0,inf
2007-11-20,57.48,0.0,19584000000.0,0.0,25463640000.0,inf
2007-11-21,56.71,0.0,19584000000.0,0.0,25122530000.0,inf
2007-11-23,57.21,0.0,19584000000.0,0.0,25344030000.0,inf
2007-11-26,56.5,0.0,19584000000.0,0.0,25029500000.0,inf
2007-11-27,57.26,0.0,19584000000.0,0.0,25366180000.0,inf
2007-11-28,58.11,0.0,19584000000.0,0.0,25742730000.0,inf
2007-11-29,57.25,0.0,19584000000.0,0.0,25361750000.0,inf
2007-11-30,57.64,0.0,19584000000.0,0.0,25534520000.0,inf
2007-12-03,57.31,0.0,19584000000.0,0.0,25388330000.0,inf
2007-12-04,57.27,0.0,19584000000.0,0.0,25370610000.0,inf
2007-12-05,57.89,0.0,19584000000.0,0.0,25645270000.0,inf
2007-12-06,58.08,0.0,19584000000.0,0.0,25729440000.0,inf
2007-12-07,57.87,0.0,19584000000.0,0.0,25636410000.0,inf
2007-12-10,58.71,0.0,19584000000.0,0.0,26008530000.0,inf
2007-12-11,57.43,0.0,19584000000.0,0.0,25441490000.0,inf
2007-12-12,57.39,0.0,19584000000.0,0.0,25423770000.0,inf
2007-12-13,57.31,0.0,19584000000.0,0.0,25388330000.0,inf
2007-12-14,57.28,0.0,19584000000.0,0.0,25375040000.0,inf
2007-12-17,56.54,0.0,19584000000.0,0.0,25047220000.0,inf
2007-12-18,56.7,0.0,19584000000.0,0.0,25118100000.0,inf
2007-12-19,56.87,0.0,19584000000.0,0.0,25193410000.0,inf
2007-12-20,57.05,0.0,19584000000.0,0.0,25273150000.0,inf
2007-12-21,58.46,0.0,19584000000.0,0.0,25897780000.0,inf
2007-12-24,58.18,0.0,19584000000.0,0.0,25773740000.0,inf
2007-12-26,59.13,0.0,19584000000.0,0.0,26194590000.0,inf
2007-12-27,57.79,0.0,19584000000.0,0.0,25600970000.0,inf
2007-12-28,58.19,0.0,19584000000.0,0.0,25778170000.0,inf
2007-12-31,57.68,0.0,19584000000.0,0.0,25552240000.0,inf
2008-01-02,55.8,0.0,19584000000.0,0.0,24328800000.0,inf
2008-01-03,57.01,0.0,19584000000.0,0.0,24856360000.0,inf
2008-01-04,55.94,0.0,19584000000.0,0.0,24389840000.0,inf
2008-01-07,56.92,0.0,19584000000.0,0.0,24817120000.0,inf
2008-01-08,56.88,0.0,19584000000.0,0.0,24799680000.0,inf
2008-01-09,55.47,0.0,19584000000.0,0.0,24184920000.0,inf
2008-01-10,56.01,0.0,19584000000.0,0.0,24420360000.0,inf
2008-01-11,54.99,0.0,19584000000.0,0.0,23975640000.0,inf
2008-01-14,55.63,0.0,19584000000.0,0.0,24254680000.0,inf
2008-01-15,54.75,0.0,19584000000.0,0.0,23871000000.0,inf
2008-01-16,54.79,0.0,19584000000.0,0.0,23888440000.0,inf
2008-01-17,53.79,0.0,19584000000.0,0.0,23452440000.0,inf
2008-01-18,52.02,0.0,19584000000.0,0.0,22680720000.0,inf
2008-01-22,50.59,0.0,19584000000.0,0.0,22057240000.0,inf
2008-01-23,50.35,0.0,19584000000.0,0.0,21952600000.0,inf
2008-01-24,50.06,0.0,19584000000.0,0.0,21826160000.0,inf
2008-01-25,51.61,0.0,19584000000.0,0.0,22501960000.0,inf
2008-01-28,51.39,0.0,19584000000.0,0.0,22406040000.0,inf
2008-01-29,52.61,0.0,19584000000.0,0.0,22937960000.0,inf
2008-01-30,51.06,0.0,19584000000.0,0.0,22262160000.0,inf
2008-01-31,51.49,0.0,19584000000.0,0.0,22449640000.0,inf
2008-02-01,52.38,0.0,19584000000.0,0.0,22837680000.0,inf
2008-02-04,51.1,0.0,19584000000.0,0.0,22279600000.0,inf
2008-02-05,50.24,0.0,19584000000.0,0.0,21904640000.0,inf
2008-02-06,54.05,0.0,19584000000.0,0.0,23565800000.0,inf
2008-02-07,55.49,0.0,19584000000.0,0.0,24193640000.0,inf
2008-02-08,55.42,0.0,19584000000.0,0.0,24163120000.0,inf
2008-02-11,55.91,0.0,19584000000.0,0.0,24376760000.0,inf
2008-02-12,56.77,0.0,19584000000.0,0.0,24751720000.0,inf
2008-02-13,57.16,0.0,19584000000.0,0.0,24921760000.0,inf
2008-02-14,56.64,0.0,19584000000.0,0.0,24695040000.0,inf
2008-02-15,57.22,0.0,19584000000.0,0.0,24947920000.0,inf
2008-02-19,56.81,0.0,19584000000.0,0.0,24769160000.0,inf
2008-02-20,57.15,0.0,19584000000.0,0.0,24917400000.0,inf
2008-02-21,56.25,0.0,19584000000.0,0.0,24525000000.0,inf
2008-02-22,56.17,0.0,19584000000.0,0.0,24490120000.0,inf
2008-02-25,57.94,0.0,19584000000.0,0.0,25261840000.0,inf
2008-02-26,57.99,0.0,19584000000.0,0.0,25283640000.0,inf
2008-02-27,57.68,0.0,19584000000.0,0.0,25148480000.0,inf
2008-02-28,57.03,0.0,19584000000.0,0.0,24865080000.0,inf
2008-02-29,55.93,0.0,20395000000.0,0.0,24385480000.0,inf
2008-03-03,55.41,0.0,20395000000.0,0.0,24158760000.0,inf
2008-03-04,54.99,0.0,20395000000.0,0.0,23975640000.0,inf
2008-03-05,54.85,0.0,20395000000.0,0.0,23914600000.0,inf
2008-03-06,53.8,0.0,20395000000.0,0.0,23456800000.0,inf
2008-03-07,53.57,0.0,20395000000.0,0.0,23356520000.0,inf
2008-03-10,52.35,0.0,20395000000.0,0.0,22824600000.0,inf
2008-03-11,53.44,0.0,20395000000.0,0.0,23299840000.0,inf
2008-03-12,53.29,0.0,20395000000.0,0.0,23234440000.0,inf
2008-03-13,54.38,0.0,20395000000.0,0.0,23709680000.0,inf
2008-03-14,53.3,0.0,20395000000.0,0.0,23238800000.0,inf
2008-03-17,52.56,0.0,20395000000.0,0.0,22916160000.0,inf
2008-03-18,54.16,0.0,20395000000.0,0.0,23613760000.0,inf
2008-03-19,53.92,0.0,20395000000.0,0.0,23509120000.0,inf
2008-03-20,54.27,0.0,20395000000.0,0.0,23661720000.0,inf
2008-03-24,55.73,0.0,20395000000.0,0.0,24298280000.0,inf
2008-03-25,56.61,0.0,20395000000.0,0.0,24681960000.0,inf
2008-03-26,56.35,0.0,20395000000.0,0.0,24568600000.0,inf
2008-03-27,55.7,0.0,20395000000.0,0.0,24285200000.0,inf
2008-03-28,56.44,0.0,20395000000.0,0.0,24607840000.0,inf
2008-03-31,56.84,0.0,20395000000.0,0.0,24782240000.0,inf
2008-04-01,59.19,0.0,20395000000.0,0.0,25806840000.0,inf
2008-04-02,58.62,0.0,20395000000.0,0.0,25558320000.0,inf
2008-04-03,58.0,0.0,20395000000.0,0.0,25288000000.0,inf
2008-04-04,57.95,0.0,20395000000.0,0.0,25266200000.0,inf
2008-04-07,57.35,0.0,20395000000.0,0.0,25004600000.0,inf
2008-04-08,56.88,0.0,20395000000.0,0.0,24799680000.0,inf
2008-04-09,56.55,0.0,20395000000.0,0.0,24655800000.0,inf
2008-04-10,55.8,0.0,20395000000.0,0.0,24328800000.0,inf
2008-04-11,54.46,0.0,20395000000.0,0.0,23744560000.0,inf
2008-04-14,54.75,0.0,20395000000.0,0.0,23871000000.0,inf
2008-04-15,53.46,0.0,20395000000.0,0.0,23308560000.0,inf
2008-04-16,54.86,0.0,20395000000.0,0.0,23918960000.0,inf
2008-04-17,55.07,0.0,20395000000.0,0.0,24010520000.0,inf
2008-04-18,56.72,0.0,20395000000.0,0.0,24729920000.0,inf
2008-04-21,56.01,0.0,20395000000.0,0.0,24420360000.0,inf
2008-04-22,55.18,0.0,20395000000.0,0.0,24058480000.0,inf
2008-04-23,56.12,0.0,20395000000.0,0.0,24468320000.0,inf
2008-04-24,55.58,0.0,20395000000.0,0.0,24232880000.0,inf
2008-04-25,55.97,0.0,20395000000.0,0.0,24402920000.0,inf
2008-04-28,57.16,0.0,20395000000.0,0.0,24921760000.0,inf
2008-04-29,57.44,0.0,20395000000.0,0.0,25043840000.0,inf
2008-04-30,57.87,0.0,20395000000.0,0.0,25231320000.0,inf
2008-05-01,58.74,0.0,20395000000.0,0.0,25610640000.0,inf
2008-05-02,58.65,0.0,19943000000.0,0.0,25571400000.0,inf
2008-05-05,58.22,0.0,19943000000.0,0.0,25383920000.0,inf
2008-05-06,57.23,0.0,19943000000.0,0.0,24952280000.0,inf
2008-05-07,56.71,0.0,19943000000.0,0.0,24725560000.0,inf
2008-05-08,56.95,0.0,19943000000.0,0.0,24830200000.0,inf
2008-05-09,56.26,0.0,19943000000.0,0.0,24529360000.0,inf
2008-05-12,57.15,0.0,19943000000.0,0.0,24917400000.0,inf
2008-05-13,57.62,0.0,19943000000.0,0.0,25122320000.0,inf
