date,close price,MDLZ_SHE,MDLZ_TA,MDLZ_TL,market cap,PB Ratio
2006-09-05,33.85,30368000000.0,58222000000.0,27854000000.0,55806756734.8,1.83768297993941
2006-09-06,33.5,30368000000.0,58222000000.0,27854000000.0,55229729708.0,1.818681826527924
2006-09-07,33.51,30368000000.0,58222000000.0,27854000000.0,55246216194.479996,1.819224716625395
2006-09-08,33.64,30368000000.0,58222000000.0,27854000000.0,55460540518.72,1.8262822878925185
2006-09-11,33.77,30368000000.0,58222000000.0,27854000000.0,55674864842.96001,1.833339859159642
2006-09-12,33.88,30368000000.0,58222000000.0,27854000000.0,55856216194.240005,1.8393116502318232
2006-09-13,33.55,30368000000.0,58222000000.0,27854000000.0,55312162140.399994,1.821396277015279
2006-09-14,34.04,30368000000.0,58222000000.0,27854000000.0,56119999977.92,1.8479978917913593
2006-09-15,33.98,30368000000.0,58222000000.0,27854000000.0,56021081059.03999,1.844740551206533
2006-09-18,34.09,30368000000.0,58222000000.0,27854000000.0,56202432410.32001,1.8507123422787146
2006-09-19,34.01,30368000000.0,58222000000.0,27854000000.0,56070540518.479996,1.8463692214989462
2006-09-20,34.09,30368000000.0,58222000000.0,27854000000.0,56202432410.32001,1.8507123422787146
2006-09-21,33.97,30368000000.0,58222000000.0,27854000000.0,56004594572.56,1.844197661109062
2006-09-22,34.25,30368000000.0,58222000000.0,27854000000.0,56466216194.0,1.8593985838382507
2006-09-25,35.3,30368000000.0,58222000000.0,27854000000.0,58197297274.399994,1.9164020440727079
2006-09-26,35.7,30368000000.0,58222000000.0,27854000000.0,58856756733.600006,1.9381176479715492
2006-09-27,36.0,30368000000.0,58222000000.0,27854000000.0,59351351328.0,1.9544043508956797
2006-09-28,35.85,30368000000.0,58222000000.0,27854000000.0,59104054030.8,1.9462609994336144
2006-09-29,35.66,30368000000.0,58222000000.0,27854000000.0,58790810787.67999,1.9359460875816648
2006-10-02,35.3,30368000000.0,58222000000.0,27854000000.0,58169086008.6,1.91547306403451
2006-10-03,35.33,30368000000.0,58222000000.0,27854000000.0,58218521492.46,1.917100944825474
2006-10-04,35.61,30368000000.0,58222000000.0,27854000000.0,58679919341.82,1.932294498874473
2006-10-05,35.44,30368000000.0,58222000000.0,27854000000.0,58399784933.28,1.9230698410590095
2006-10-06,35.67,30368000000.0,58222000000.0,27854000000.0,58778790309.54,1.9355502604564014
2006-10-09,35.72,30368000000.0,58222000000.0,27854000000.0,58861182782.64,1.9382633951080084
2006-10-10,36.03,30368000000.0,58222000000.0,27854000000.0,59372016115.86,1.9550848299479715
2006-10-11,35.89,30368000000.0,58222000000.0,27854000000.0,59141317191.18,1.9474880529234722
2006-10-12,36.07,30368000000.0,58222000000.0,27854000000.0,59437930094.340004,1.9572553376692572
2006-10-13,35.77,30368000000.0,58222000000.0,27854000000.0,58943575255.740005,1.9409765297596155
2006-10-16,35.84,30368000000.0,58222000000.0,27854000000.0,59058924718.08,1.9447749182718652
2006-10-17,35.65,30368000000.0,58222000000.0,27854000000.0,58745833320.299995,1.9344650065957585
2006-10-18,35.64,30368000000.0,58222000000.0,27854000000.0,58729354825.68,1.9339223796654372
2006-10-19,35.68,30368000000.0,58222000000.0,27854000000.0,58795268804.159996,1.9360928873867227
2006-10-20,35.49,30368000000.0,58222000000.0,27854000000.0,58482177406.380005,1.9257829757106166
2006-10-23,36.3,30368000000.0,58222000000.0,27854000000.0,59816935470.6,1.9697357570666492
2006-10-24,35.36,30368000000.0,58222000000.0,27854000000.0,58267956976.32,1.9187288256164383
2006-10-25,35.34,30368000000.0,58222000000.0,27854000000.0,58234999987.08,1.9176435717557956
2006-10-26,34.49,30368000000.0,58222000000.0,27854000000.0,56834327944.380005,1.8715202826784776
2006-10-27,34.6,30368000000.0,58222000000.0,27854000000.0,57015591385.200005,1.8774891789120127
2006-10-30,34.71,30368000000.0,58222000000.0,27854000000.0,57196854826.020004,1.883458075145548
2006-10-31,34.4,30368000000.0,58222000000.0,27854000000.0,56686021492.799995,1.8666366403055847
2006-11-01,34.36,30368000000.0,58222000000.0,27854000000.0,56620107514.32,1.8644661325842993
2006-11-02,34.41,30368000000.0,58222000000.0,27854000000.0,56702499987.42,1.8671792672359062
2006-11-03,33.96,30368000000.0,58222000000.0,27854000000.0,55960967729.520004,1.8427610553714437
2006-11-06,34.14,30368000000.0,58222000000.0,27854000000.0,56257580632.68,1.8525283401172288
2006-11-07,34.38,30368000000.0,58222000000.0,27854000000.0,56653064503.560005,1.8655513864449422
2006-11-08,34.36,30368000000.0,58222000000.0,27854000000.0,56620107514.32,1.8644661325842993
2006-11-09,34.15,30398000000.0,58840000000.0,28442000000.0,56274059127.299995,1.8512421582768601
2006-11-10,34.25,30398000000.0,58840000000.0,28442000000.0,56438844073.5,1.856663072356734
2006-11-13,34.8,30398000000.0,58840000000.0,28442000000.0,57345161277.6,1.886478099796039
2006-11-14,35.24,30398000000.0,58840000000.0,28442000000.0,58070215040.880005,1.9103301217474835
2006-11-15,35.31,30398000000.0,58840000000.0,28442000000.0,58185564503.22,1.914124761603395
2006-11-16,35.6,30398000000.0,58840000000.0,28442000000.0,58663440847.200005,1.9298454124350288
2006-11-17,35.45,30398000000.0,58840000000.0,28442000000.0,58416263427.9,1.921714041315218
2006-11-20,35.55,30398000000.0,58840000000.0,28442000000.0,58581048374.1,1.9271349553950918
2006-11-21,35.04,30398000000.0,58840000000.0,28442000000.0,57740645148.479996,1.899488293587736
2006-11-22,35.32,30398000000.0,58840000000.0,28442000000.0,58202042997.840004,1.9146668530113824
2006-11-24,35.18,30398000000.0,58840000000.0,28442000000.0,57971344073.159996,1.907077573299559
2006-11-27,34.55,30398000000.0,58840000000.0,28442000000.0,56933198912.1,1.872925814596355
2006-11-28,34.38,30398000000.0,58840000000.0,28442000000.0,56653064503.560005,1.86371026066057
2006-11-29,34.82,30398000000.0,58840000000.0,28442000000.0,57378118266.840004,1.887562282612014
2006-11-30,35.05,30398000000.0,58840000000.0,28442000000.0,57757123643.1,1.9000303849957234
2006-12-01,35.09,30398000000.0,58840000000.0,28442000000.0,57823037621.58,1.902198750627673
2006-12-04,35.23,30398000000.0,58840000000.0,28442000000.0,58053736546.259995,1.9097880303394958
2006-12-05,35.24,30398000000.0,58840000000.0,28442000000.0,58070215040.880005,1.9103301217474835
2006-12-06,34.99,30398000000.0,58840000000.0,28442000000.0,57658252675.380005,1.8967778365477994
2006-12-07,34.54,30398000000.0,58840000000.0,28442000000.0,56916720417.479996,1.8723837231883675
2006-12-08,35.0,30398000000.0,58840000000.0,28442000000.0,57674731170.0,1.8973199279557866
2006-12-11,34.95,30398000000.0,58840000000.0,28442000000.0,57592338696.9,1.8946094709158499
2006-12-12,35.54,30398000000.0,58840000000.0,28442000000.0,58564569879.479996,1.9265928639871042
2006-12-13,35.24,30398000000.0,58840000000.0,28442000000.0,58070215040.880005,1.9103301217474835
2006-12-14,35.57,30398000000.0,58840000000.0,28442000000.0,58614005363.340004,1.9282191382110667
2006-12-15,35.71,30398000000.0,58840000000.0,28442000000.0,58844704288.020004,1.9358084179228898
2006-12-18,35.75,30398000000.0,58840000000.0,28442000000.0,58910618266.5,1.9379767835548392
2006-12-19,35.65,30398000000.0,58840000000.0,28442000000.0,58745833320.299995,1.9325558694749654
2006-12-20,36.09,30398000000.0,58840000000.0,28442000000.0,59470887083.58,1.9564078914264096
2006-12-21,36.02,30398000000.0,58840000000.0,28442000000.0,59355537621.240005,1.9526132515704981
2006-12-22,35.73,30398000000.0,58840000000.0,28442000000.0,58877661277.259995,1.9368926007388643
2006-12-26,35.75,30398000000.0,58840000000.0,28442000000.0,58910618266.5,1.9379767835548392
2006-12-27,35.47,30398000000.0,58840000000.0,28442000000.0,58449220417.14,1.9227982241311927
2006-12-28,35.59,30398000000.0,58840000000.0,28442000000.0,58646962352.58,1.9293033210270414
2006-12-29,35.7,30398000000.0,58840000000.0,28442000000.0,58828225793.4,1.9352663265149024
2007-01-03,35.61,30398000000.0,58840000000.0,28442000000.0,58135395329.79,1.9124743512662017
2007-01-04,35.58,30398000000.0,58840000000.0,28442000000.0,58086418585.619995,1.9108631681564574
2007-01-05,35.18,30398000000.0,58840000000.0,28442000000.0,57433395330.02,1.8893807266932034
2007-01-08,34.95,30398000000.0,58840000000.0,28442000000.0,57057906958.05,1.8770283228518325
2007-01-09,35.13,30398000000.0,58840000000.0,28442000000.0,57351767423.07001,1.886695421510297
2007-01-10,35.9,30398000000.0,58840000000.0,28442000000.0,58608837190.1,1.928049121327061
2007-01-11,35.78,30398000000.0,58840000000.0,28442000000.0,58412930213.42,1.9216043888880847
2007-01-12,35.8,30398000000.0,58840000000.0,28442000000.0,58445581376.2,1.9226785109612474
2007-01-16,35.76,30398000000.0,58840000000.0,28442000000.0,58380279050.64,1.920530266814922
2007-01-17,35.25,30398000000.0,58840000000.0,28442000000.0,57547674399.75,1.893140153949273
2007-01-18,35.35,30398000000.0,58840000000.0,28442000000.0,57710930213.65,1.8985107643150865
2007-01-19,35.63,30398000000.0,58840000000.0,28442000000.0,58168046492.57001,1.9135484733393646
2007-01-22,35.91,30398000000.0,58840000000.0,28442000000.0,58625162771.49,1.9285861823636423
2007-01-23,35.31,30398000000.0,58840000000.0,28442000000.0,57645627888.090004,1.8963625201687613
2007-01-24,35.04,30398000000.0,58840000000.0,28442000000.0,57204837190.56,1.8818618721810645
2007-01-25,34.76,30398000000.0,58840000000.0,28442000000.0,56747720911.64,1.8668241631567866
2007-01-26,34.54,30398000000.0,58840000000.0,28442000000.0,56388558121.06,1.8550088203519968
2007-01-29,35.17,30398000000.0,58840000000.0,28442000000.0,57417069748.630005,1.8888436656566223
2007-01-30,34.83,30398000000.0,58840000000.0,28442000000.0,56861999981.369995,1.870583590412856
2007-01-31,34.92,30398000000.0,58840000000.0,28442000000.0,57008930213.880005,1.8754171397420885
2007-02-01,33.94,30398000000.0,58840000000.0,28442000000.0,55409023237.659996,1.8227851581571155
2007-02-02,34.03,30398000000.0,58840000000.0,28442000000.0,55555953470.17,1.8276187074863477
2007-02-05,33.56,30398000000.0,58840000000.0,28442000000.0,54788651144.840004,1.8023768387670243
2007-02-06,33.67,30398000000.0,58840000000.0,28442000000.0,54968232540.130005,1.8082845101694192
2007-02-07,33.61,30398000000.0,58840000000.0,28442000000.0,54870279051.79,1.805062143949931
2007-02-08,32.97,30398000000.0,58840000000.0,28442000000.0,53825441842.83,1.7706902376087243
2007-02-09,33.57,30398000000.0,58840000000.0,28442000000.0,54804976726.23,1.8029138998036056
2007-02-12,34.31,30398000000.0,58840000000.0,28442000000.0,56013069749.090004,1.8426564165106258
2007-02-13,34.55,30398000000.0,58840000000.0,28442000000.0,56404883702.45,1.8555458813885781
2007-02-14,34.43,30398000000.0,58840000000.0,28442000000.0,56208976725.77,1.8491011489496019
2007-02-15,34.22,30398000000.0,58840000000.0,28442000000.0,55866139516.58,1.8378228671813936
2007-02-16,34.95,30398000000.0,58840000000.0,28442000000.0,57057906958.05,1.8770283228518325
2007-02-20,33.86,30398000000.0,58840000000.0,28442000000.0,55278418586.54,1.818488669864465
2007-02-21,33.44,30398000000.0,58840000000.0,28442000000.0,54592744168.159996,1.7959321063280478
2007-02-22,33.27,30398000000.0,58840000000.0,28442000000.0,54315209284.53001,1.786802068706165
2007-02-23,33.26,30398000000.0,58840000000.0,28442000000.0,54298883703.14,1.7862650076695834
2007-02-26,33.27,30398000000.0,58840000000.0,28442000000.0,54315209284.53001,1.786802068706165
2007-02-27,32.08,30398000000.0,58840000000.0,28442000000.0,52372465099.119995,1.7228918053529836
2007-02-28,31.93,30398000000.0,58840000000.0,28442000000.0,52127581378.27,1.7148358898042633
2007-03-01,32.37,28555000000.0,55574000000.0,27019000000.0,52845906959.42999,1.8506708793356677
2007-03-02,31.85,28555000000.0,55574000000.0,27019000000.0,51996976727.15,1.8209412266555771
2007-03-05,31.62,28555000000.0,55574000000.0,27019000000.0,51621488355.18,1.8077915725855367
2007-03-06,32.23,28555000000.0,55574000000.0,27019000000.0,52617348819.96999,1.8426667420756433
2007-03-07,31.31,28555000000.0,55574000000.0,27019000000.0,51115395332.09,1.7900681257954822
2007-03-08,31.33,28555000000.0,55574000000.0,27019000000.0,51148046494.869995,1.7912115739754857
2007-03-09,31.5,28555000000.0,55574000000.0,27019000000.0,51425581378.5,1.8009308835055158
2007-03-12,31.92,28555000000.0,55574000000.0,27019000000.0,52111255796.880005,1.8249432952855893
2007-03-13,30.93,28555000000.0,55574000000.0,27019000000.0,50495023239.27,1.7683426103754158
2007-03-14,30.2,28555000000.0,55574000000.0,27019000000.0,49303255797.799995,1.7266067518052879
2007-03-15,30.6,28555000000.0,55574000000.0,27019000000.0,49956279053.4,1.7494757154053582
2007-03-16,30.42,28555000000.0,55574000000.0,27019000000.0,49662418588.380005,1.7391846817853267
2007-03-19,30.9,28555000000.0,55574000000.0,27019000000.0,50446046495.1,1.7666274381054106
2007-03-20,31.48,28555000000.0,55574000000.0,27019000000.0,51392930215.72,1.799787435325512
2007-03-21,31.35,28555000000.0,55574000000.0,27019000000.0,51180697657.65,1.7923550221554894
2007-03-22,31.85,28555000000.0,55574000000.0,27019000000.0,51996976727.15,1.8209412266555771
2007-03-23,32.0,28555000000.0,55574000000.0,27019000000.0,52241860448.0,1.8295170880056033
2007-03-26,31.89,28555000000.0,55574000000.0,27019000000.0,52062279052.71,1.823228123015584
2007-03-27,31.7,28555000000.0,55574000000.0,27019000000.0,51752093006.299995,1.8123653653055505
2007-03-28,31.46,28555000000.0,55574000000.0,27019000000.0,51360279052.94,1.7986439871455087
2007-03-29,31.52,28555000000.0,55574000000.0,27019000000.0,51458232541.28,1.8020743316855192
2007-03-30,31.66,28555000000.0,55574000000.0,27019000000.0,51686790680.74,1.8100784689455436
2007-04-02,30.85,28555000000.0,55574000000.0,27019000000.0,49962816064.65,1.7497046424321485
2007-04-03,30.33,28555000000.0,55574000000.0,27019000000.0,49120655145.57,1.7202120520248643
2007-04-04,30.72,28555000000.0,55574000000.0,27019000000.0,49752275834.88,1.7423314948303272
2007-04-05,31.58,28555000000.0,55574000000.0,27019000000.0,51145080431.82,1.7911077020423745
2007-04-09,31.31,28555000000.0,55574000000.0,27019000000.0,50707804569.99,1.7757942416385921
2007-04-10,31.24,28555000000.0,55574000000.0,27019000000.0,50594436753.96,1.7718240852376117
2007-04-11,32.02,28555000000.0,55574000000.0,27019000000.0,51857678132.58,1.816062970848538
2007-04-12,32.45,28555000000.0,55574000000.0,27019000000.0,52554080431.05,1.8404510744545615
2007-04-13,32.8,28555000000.0,55574000000.0,27019000000.0,53120919511.2,1.860301856459464
2007-04-16,32.76,28555000000.0,55574000000.0,27019000000.0,53056137902.03999,1.8580331956589036
2007-04-17,32.9,28555000000.0,55574000000.0,27019000000.0,53282873534.1,1.8659735084608648
2007-04-18,32.29,28555000000.0,55574000000.0,27019000000.0,52294953994.409996,1.83137643125232
2007-04-19,32.85,28555000000.0,55574000000.0,27019000000.0,53201896522.65,1.8631376824601646
2007-04-20,33.09,28555000000.0,55574000000.0,27019000000.0,53590586177.61001,1.8767496472635268
2007-04-23,33.21,28555000000.0,55574000000.0,27019000000.0,53784931005.090004,1.8835556296652076
2007-04-24,33.4,28555000000.0,55574000000.0,27019000000.0,54092643648.6,1.8943317684678689
2007-04-25,33.47,28555000000.0,55574000000.0,27019000000.0,54206011464.63,1.8983019248688495
2007-04-26,33.56,28555000000.0,55574000000.0,27019000000.0,54351770085.240005,1.9034064116701106
2007-04-27,33.56,28555000000.0,55574000000.0,27019000000.0,54351770085.240005,1.9034064116701106
2007-04-30,33.47,28555000000.0,55574000000.0,27019000000.0,54206011464.63,1.8983019248688495
2007-05-01,33.49,28555000000.0,55574000000.0,27019000000.0,54238402269.21001,1.89943625526913
2007-05-02,33.28,28555000000.0,55574000000.0,27019000000.0,53898298821.12,1.8875257860661883
2007-05-03,32.83,28555000000.0,55574000000.0,27019000000.0,53169505718.07,1.8620033520598844
2007-05-04,33.2,28555000000.0,55574000000.0,27019000000.0,53768735602.8,1.8829884644650676
2007-05-07,33.0,28555000000.0,55574000000.0,27019000000.0,53444827557.0,1.8716451604622657
2007-05-08,32.66,28555000000.0,55574000000.0,27019000000.0,52894183879.13999,1.8523615436575027
2007-05-09,32.78,28729000000.0,55814000000.0,27085000000.0,53088528706.62,1.8479072959942915
2007-05-10,32.5,28729000000.0,55814000000.0,27085000000.0,52635057442.5,1.8321228529534617
2007-05-11,32.51,28729000000.0,55814000000.0,27085000000.0,52651252844.78999,1.8326865830620624
2007-05-14,32.5,28729000000.0,55814000000.0,27085000000.0,52635057442.5,1.8321228529534617
2007-05-15,32.6,28729000000.0,55814000000.0,27085000000.0,52797011465.4,1.8377601540394723
2007-05-16,32.77,28729000000.0,55814000000.0,27085000000.0,53072333304.33,1.8473435658856905
2007-05-17,32.9,28729000000.0,55814000000.0,27085000000.0,53282873534.1,1.8546720572975042
2007-05-18,33.11,28729000000.0,55814000000.0,27085000000.0,53622976982.19,1.8665103895781268
2007-05-21,33.19,28729000000.0,55814000000.0,27085000000.0,53752540200.509995,1.871020230446935
2007-05-22,33.34,28729000000.0,55814000000.0,27085000000.0,53995471234.86001,1.8794761820759514
2007-05-23,33.32,28729000000.0,55814000000.0,27085000000.0,53963080430.28,1.878348721858749
2007-05-24,33.44,28729000000.0,55814000000.0,27085000000.0,54157425257.759995,1.8851134831619616
2007-05-25,33.51,28729000000.0,55814000000.0,27085000000.0,54270793073.78999,1.889059593922169
2007-05-29,33.51,28729000000.0,55814000000.0,27085000000.0,54270793073.78999,1.889059593922169
2007-05-30,33.69,28729000000.0,55814000000.0,27085000000.0,54562310315.009995,1.8992067358769882
2007-05-31,33.84,28729000000.0,55814000000.0,27085000000.0,54805241349.36001,1.9076626875060048
2007-06-01,34.42,28729000000.0,55814000000.0,27085000000.0,55744574682.18,1.9403590338048662
2007-06-04,34.51,28729000000.0,55814000000.0,27085000000.0,55890333302.78999,1.9454326047822754
2007-06-05,34.45,28729000000.0,55814000000.0,27085000000.0,55793160889.05,1.9420502241306694
2007-06-06,34.35,28729000000.0,55814000000.0,27085000000.0,55631206866.15,1.9364129230446587
2007-06-07,34.62,28729000000.0,55814000000.0,27085000000.0,56068482727.979996,1.9516336359768873
2007-06-08,34.51,28729000000.0,55814000000.0,27085000000.0,55890333302.78999,1.9454326047822754
2007-06-11,34.52,28729000000.0,55814000000.0,27085000000.0,55906528705.08,1.9459963348908769
2007-06-12,34.51,28729000000.0,55814000000.0,27085000000.0,55890333302.78999,1.9454326047822754
2007-06-13,35.25,28729000000.0,55814000000.0,27085000000.0,57088793072.25,1.9871486328187546
2007-06-14,35.42,28729000000.0,55814000000.0,27085000000.0,57364114911.18,1.9967320446649728
2007-06-15,35.31,28729000000.0,55814000000.0,27085000000.0,57185965485.990005,1.990531013470361
2007-06-18,35.11,28729000000.0,55814000000.0,27085000000.0,56862057440.19,1.9792564112983397
2007-06-19,34.65,28729000000.0,55814000000.0,27085000000.0,56117068934.85,1.9533248263026906
2007-06-20,34.46,28729000000.0,55814000000.0,27085000000.0,55809356291.340004,1.9426139542392706
2007-06-21,36.74,28729000000.0,55814000000.0,27085000000.0,59501908013.46001,2.0711444190003134
2007-06-22,36.25,28729000000.0,55814000000.0,27085000000.0,58708333301.25,2.043521643678861
2007-06-25,35.61,28729000000.0,55814000000.0,27085000000.0,57671827554.69,2.007442916728393
2007-06-26,34.94,28729000000.0,55814000000.0,27085000000.0,56586735601.259995,1.9696729994521214
2007-06-27,35.74,28729000000.0,55814000000.0,27085000000.0,57882367784.46001,2.014771408140207
2007-06-28,35.37,28729000000.0,55814000000.0,27085000000.0,57283137899.729996,1.993913394121967
2007-06-29,35.25,28729000000.0,55814000000.0,27085000000.0,57088793072.25,1.9871486328187546
2007-07-02,35.53,28729000000.0,55814000000.0,27085000000.0,56990120000.0,1.9837140171951686
2007-07-03,34.66,28729000000.0,55814000000.0,27085000000.0,55594639999.99999,1.9351401023356187
2007-07-05,34.46,28729000000.0,55814000000.0,27085000000.0,55273840000.0,1.9239736851265272
2007-07-06,34.24,28729000000.0,55814000000.0,27085000000.0,54920960000.0,1.911690626196526
2007-07-09,35.01,28729000000.0,55814000000.0,27085000000.0,56156040000.0,1.9546813324515298
2007-07-10,34.4,28729000000.0,55814000000.0,27085000000.0,55177600000.0,1.9206237599637996
2007-07-11,34.28,28729000000.0,55814000000.0,27085000000.0,54985120000.0,1.9139239096383445
2007-07-12,34.8,28729000000.0,55814000000.0,27085000000.0,55819199999.99999,1.942956594381983
2007-07-13,35.89,28729000000.0,55814000000.0,27085000000.0,57567560000.0,2.003813568171534
2007-07-16,35.52,28729000000.0,55814000000.0,27085000000.0,56974080000.00001,1.9831556963347143
2007-07-17,35.87,28729000000.0,55814000000.0,27085000000.0,57535479999.99999,2.0026969264506245
2007-07-18,35.7,28729000000.0,55814000000.0,27085000000.0,57262800000.00001,1.993205471822897
2007-07-19,36.33,28729000000.0,55814000000.0,27085000000.0,58273320000.0,2.028379686031536
2007-07-20,35.53,28729000000.0,55814000000.0,27085000000.0,56990120000.0,1.9837140171951686
2007-07-23,35.61,28729000000.0,55814000000.0,27085000000.0,57118440000.0,1.9881805840788054
2007-07-24,34.84,28729000000.0,55814000000.0,27085000000.0,55883360000.00001,1.945189877823802
2007-07-25,34.84,28729000000.0,55814000000.0,27085000000.0,55883360000.00001,1.945189877823802
2007-07-26,33.44,28729000000.0,55814000000.0,27085000000.0,53637760000.0,1.8670249573601587
2007-07-27,32.89,28729000000.0,55814000000.0,27085000000.0,52755560000.0,1.8363173100351562
2007-07-30,32.98,28729000000.0,55814000000.0,27085000000.0,52899919999.99999,1.8413421977792472
2007-07-31,32.75,28729000000.0,55814000000.0,27085000000.0,52531000000.0,1.8285008179887918
2007-08-01,32.43,28729000000.0,55814000000.0,27085000000.0,52017720000.0,1.810634550454245
2007-08-02,32.55,28729000000.0,55814000000.0,27085000000.0,52210199999.99999,1.8173344007796997
2007-08-03,31.96,27476000000.0,56495000000.0,29019000000.0,51263840000.0,1.8657679429320133
2007-08-06,32.7,27476000000.0,56495000000.0,29019000000.0,52450800000.00001,1.908967826466735
2007-08-07,32.57,27476000000.0,56495000000.0,29019000000.0,52242280000.0,1.901378657737662
2007-08-08,32.78,27476000000.0,56495000000.0,29019000000.0,52579120000.0,1.913638084146164
2007-08-09,31.45,27476000000.0,56495000000.0,29019000000.0,50445800000.0,1.8359950502256515
2007-08-10,32.14,27476000000.0,56495000000.0,29019000000.0,51552560000.0,1.8762760227107294
2007-08-13,32.2,27476000000.0,56495000000.0,29019000000.0,51648800000.00001,1.8797787159703017
2007-08-14,32.48,27476000000.0,56495000000.0,29019000000.0,52097919999.99999,1.8961246178483038
2007-08-15,31.75,27476000000.0,56495000000.0,29019000000.0,50927000000.0,1.8535085165235115
2007-08-16,31.15,27476000000.0,56495000000.0,29019000000.0,49964600000.0,1.8184815839277915
2007-08-17,31.31,27476000000.0,56495000000.0,29019000000.0,50221240000.0,1.82782209928665
2007-08-20,31.7,27476000000.0,56495000000.0,29019000000.0,50846800000.0,1.8505896054738682
2007-08-21,31.64,27476000000.0,56495000000.0,29019000000.0,50750560000.0,1.847086912214296
2007-08-22,32.06,27476000000.0,56495000000.0,29019000000.0,51424240000.0,1.8716057650313
2007-08-23,32.1,27476000000.0,56495000000.0,29019000000.0,51488400000.0,1.8739408938710147
2007-08-24,32.49,27476000000.0,56495000000.0,29019000000.0,52113960000.0,1.8967084000582326
2007-08-27,32.41,27476000000.0,56495000000.0,29019000000.0,51985639999.99999,1.892038142378803
2007-08-28,31.78,27476000000.0,56495000000.0,29019000000.0,50975120000.0,1.8552598631532975
2007-08-29,31.92,27476000000.0,56495000000.0,29019000000.0,51199680000.0,1.8634328140922987
2007-08-30,31.85,27476000000.0,56495000000.0,29019000000.0,51087400000.0,1.8593463386227982
2007-08-31,32.06,27476000000.0,56495000000.0,29019000000.0,51424240000.0,1.8716057650313
2007-09-04,32.15,27476000000.0,56495000000.0,29019000000.0,51568600000.0,1.876859804920658
2007-09-05,32.6,27476000000.0,56495000000.0,29019000000.0,52290400000.0,1.903130004367448
2007-09-06,33.39,27476000000.0,56495000000.0,29019000000.0,53557560000.0,1.9492487989518126
2007-09-07,32.89,27476000000.0,56495000000.0,29019000000.0,52755560000.0,1.9200596884553793
2007-09-10,33.27,27476000000.0,56495000000.0,29019000000.0,53365080000.00001,1.9422434124326688
2007-09-11,33.79,27476000000.0,56495000000.0,29019000000.0,54199160000.0,1.972600087348959
2007-09-12,33.9,27476000000.0,56495000000.0,29019000000.0,54375600000.0,1.9790216916581744
2007-09-13,34.03,27476000000.0,56495000000.0,29019000000.0,54584120000.0,1.986610860387247
2007-09-14,34.1,27476000000.0,56495000000.0,29019000000.0,54696400000.0,1.9906973358567477
2007-09-17,33.89,27476000000.0,56495000000.0,29019000000.0,54359560000.0,1.9784379094482458
2007-09-18,34.39,27476000000.0,56495000000.0,29019000000.0,55161560000.0,2.007627019944679
2007-09-19,34.38,27476000000.0,56495000000.0,29019000000.0,55145520000.00001,2.0070432377347505
2007-09-20,34.6,27476000000.0,56495000000.0,29019000000.0,55498400000.0,2.019886446353181
2007-09-21,34.85,27476000000.0,56495000000.0,29019000000.0,55899400000.0,2.0344810016013977
2007-09-24,34.71,27476000000.0,56495000000.0,29019000000.0,55674840000.0,2.0263080506623963
2007-09-25,34.42,27476000000.0,56495000000.0,29019000000.0,55209680000.0,2.009378366574465
2007-09-26,34.23,27476000000.0,56495000000.0,29019000000.0,54904919999.99999,1.99828650458582
2007-09-27,34.41,27476000000.0,56495000000.0,29019000000.0,55193639999.99999,2.008794584364536
2007-09-28,34.51,27476000000.0,56495000000.0,29019000000.0,55354040000.0,2.014632406463823
2007-10-01,34.7,27476000000.0,56495000000.0,29019000000.0,54800609732.4,1.994490090711894
2007-10-02,34.67,27476000000.0,56495000000.0,29019000000.0,54753231683.64,1.9927657476939875
2007-10-03,34.29,27476000000.0,56495000000.0,29019000000.0,54153109732.68,1.9709240694671715
2007-10-04,34.32,27476000000.0,56495000000.0,29019000000.0,54200487781.44,1.972648412485078
2007-10-05,34.3,27476000000.0,56495000000.0,29019000000.0,54168902415.6,1.97149885047314
2007-10-08,34.07,27476000000.0,56495000000.0,29019000000.0,53805670708.44,1.9582788873358568
2007-10-09,34.11,27476000000.0,56495000000.0,29019000000.0,53868841440.12,1.9605780113597322
2007-10-10,34.04,27476000000.0,56495000000.0,29019000000.0,53758292659.68,1.9565545443179502
2007-10-11,33.53,27476000000.0,56495000000.0,29019000000.0,52952865830.76,1.9272407130135392
2007-10-12,33.85,27476000000.0,56495000000.0,29019000000.0,53458231684.200005,1.9456337052045423
2007-10-15,33.6,27476000000.0,56495000000.0,29019000000.0,53063414611.200005,1.9312641800553212
2007-10-16,33.61,27476000000.0,56495000000.0,29019000000.0,53079207294.12,1.93183896106129
2007-10-17,33.73,27476000000.0,56495000000.0,29019000000.0,53268719489.159996,1.938736333132916
2007-10-18,33.41,27476000000.0,56495000000.0,29019000000.0,52763353635.71999,1.9203433409419126
2007-10-19,32.6,27476000000.0,56495000000.0,29019000000.0,51484146319.200005,1.8737860794584367
2007-10-22,32.68,27476000000.0,56495000000.0,29019000000.0,51610487782.56,1.8783843275061871
2007-10-23,32.94,27476000000.0,56495000000.0,29019000000.0,52021097538.479996,1.893328633661377
2007-10-24,32.87,27476000000.0,56495000000.0,29019000000.0,51910548758.03999,1.889305166619595
2007-10-25,32.76,27476000000.0,56495000000.0,29019000000.0,51736829245.92,1.882982575553938
2007-10-26,33.3,27476000000.0,56495000000.0,29019000000.0,52589634123.6,1.9140207498762556
2007-10-29,32.98,27476000000.0,56495000000.0,29019000000.0,52084268270.159996,1.8956277576852525
