date,close price,FTI_SHE,FTI_TA,FTI_TL,market cap,PB Ratio
2004-12-03,7.85,,,,,
2004-12-06,8.0,,,,,
2004-12-07,7.6,,,,,
2004-12-08,7.75,,,,,
2004-12-09,7.97,,,,,
2004-12-10,7.94,,,,,
2004-12-13,7.93,,,,,
2004-12-14,8.02,,,,,
2004-12-15,7.98,,,,,
2004-12-16,7.92,,,,,
2004-12-17,7.97,,,,,
2004-12-20,8.01,,,,,
2004-12-21,8.21,,,,,
2004-12-22,8.13,,,,,
2004-12-23,8.21,,,,,
2004-12-27,7.98,,,,,
2004-12-28,8.1,,,,,
2004-12-29,8.14,,,,,
2004-12-30,8.06,,,,,
2004-12-31,8.05,,,,,
2005-01-03,7.65,,,,,
2005-01-04,7.6,,,,,
2005-01-05,7.45,,,,,
2005-01-06,7.58,,,,,
2005-01-07,7.36,,,,,
2005-01-10,7.46,,,,,
2005-01-11,7.47,,,,,
2005-01-12,7.53,,,,,
2005-01-13,7.69,,,,,
2005-01-14,7.84,,,,,
2005-01-18,7.88,,,,,
2005-01-19,7.79,,,,,
2005-01-20,7.67,,,,,
2005-01-21,7.63,,,,,
2005-01-24,7.8,,,,,
2005-01-25,7.81,,,,,
2005-01-26,7.71,,,,,
2005-01-27,7.75,,,,,
2005-01-28,7.61,,,,,
2005-01-31,7.66,,,,,
2005-02-01,7.74,,,,,
2005-02-02,7.83,,,,,
2005-02-03,7.88,,,,,
2005-02-04,7.85,,,,,
2005-02-07,7.86,,,,,
2005-02-08,8.03,,,,,
2005-02-09,8.05,,,,,
2005-02-10,8.37,,,,,
2005-02-11,8.39,,,,,
2005-02-14,8.3,,,,,
2005-02-15,8.32,,,,,
2005-02-16,8.61,,,,,
2005-02-17,8.36,,,,,
2005-02-18,8.47,,,,,
2005-02-22,8.37,,,,,
2005-02-23,8.5,,,,,
2005-02-24,8.57,,,,,
2005-02-25,8.58,,,,,
2005-02-28,8.64,,,,,
2005-03-01,8.5,,,,,
2005-03-02,8.5,,,,,
2005-03-03,8.71,,,,,
2005-03-04,8.97,,,,,
2005-03-07,8.72,,,,,
2005-03-08,8.83,,,,,
2005-03-09,8.54,,,,,
2005-03-10,8.33,,,,,
2005-03-11,8.49,,,,,
2005-03-14,8.56,,,,,
2005-03-15,8.41,,,,,
2005-03-16,8.36,,,,,
2005-03-17,8.49,,,,,
2005-03-18,8.49,,,,,
2005-03-21,8.5,,,,,
2005-03-22,8.52,,,,,
2005-03-23,8.29,,,,,
2005-03-24,8.36,,,,,
2005-03-28,8.4,,,,,
2005-03-29,8.33,,,,,
2005-03-30,8.38,,,,,
2005-03-31,8.3,,,,,
2005-04-01,8.44,,,,,
2005-04-04,8.36,,,,,
2005-04-05,8.25,,,,,
2005-04-06,8.31,,,,,
2005-04-07,8.35,,,,,
2005-04-08,8.16,,,,,
2005-04-11,8.2,,,,,
2005-04-12,7.96,,,,,
2005-04-13,7.71,,,,,
2005-04-14,7.77,,,,,
2005-04-15,7.62,,,,,
2005-04-18,7.66,,,,,
2005-04-19,7.8,,,,,
2005-04-20,7.71,,,,,
2005-04-21,8.11,,,,,
2005-04-22,8.07,,,,,
2005-04-25,8.26,,,,,
2005-04-26,8.08,,,,,
2005-04-27,7.88,,,,,
2005-04-28,7.78,,,,,
2005-04-29,7.58,,,,,
2005-05-02,7.86,,,,,
2005-05-03,7.64,,,,,
2005-05-04,7.83,,,,,
2005-05-05,7.88,,,,,
2005-05-06,7.9,,,,,
2005-05-09,7.81,,,,,
2005-05-10,7.73,,,,,
2005-05-11,7.64,,,,,
2005-05-12,7.37,,,,,
2005-05-13,7.3,,,,,
2005-05-16,7.32,,,,,
2005-05-17,7.26,,,,,
2005-05-18,7.28,,,,,
2005-05-19,7.48,,,,,
2005-05-20,7.48,,,,,
2005-05-23,7.51,,,,,
2005-05-24,7.63,,,,,
2005-05-25,7.78,,,,,
2005-05-26,7.98,,,,,
2005-05-27,8.08,,,,,
2005-05-31,7.89,,,,,
2005-06-01,7.99,,,,,
2005-06-02,7.84,,,,,
2005-06-03,7.93,,,,,
2005-06-06,7.84,,,,,
2005-06-07,7.78,,,,,
2005-06-08,7.79,,,,,
2005-06-09,7.99,,,,,
2005-06-10,7.97,,,,,
2005-06-13,7.97,,,,,
2005-06-14,7.97,,,,,
2005-06-15,7.96,,,,,
2005-06-16,8.08,,,,,
2005-06-17,8.18,,,,,
2005-06-20,8.15,,,,,
2005-06-21,8.1,,,,,
2005-06-22,8.2,,,,,
2005-06-23,8.21,,,,,
2005-06-24,8.0,,,,,
2005-06-27,8.03,,,,,
2005-06-28,7.99,,,,,
2005-06-29,8.0,,,,,
2005-06-30,7.99,,,,,
2005-07-01,8.0,,,,,
2005-07-05,8.0,,,,,
2005-07-06,8.05,,,,,
2005-07-07,8.02,,,,,
2005-07-08,8.13,,,,,
2005-07-11,8.2,,,,,
2005-07-12,8.55,,,,,
2005-07-13,8.52,,,,,
2005-07-14,8.44,,,,,
2005-07-15,8.36,,,,,
2005-07-18,8.49,,,,,
2005-07-19,8.69,,,,,
2005-07-20,8.74,,,,,
2005-07-21,8.7,,,,,
2005-07-22,8.99,,,,,
2005-07-25,8.97,,,,,
2005-07-26,8.95,,,,,
2005-07-27,8.97,,,,,
2005-07-28,9.07,,,,,
2005-07-29,9.06,,,,,
2005-08-01,9.19,,,,,
2005-08-02,9.34,,,,,
2005-08-03,9.38,,,,,
2005-08-04,9.85,,,,,
2005-08-05,9.81,,,,,
2005-08-08,9.86,,,,,
2005-08-09,9.86,,,,,
2005-08-10,10.01,,,,,
2005-08-11,10.08,,,,,
2005-08-12,10.06,,,,,
2005-08-15,9.96,,,,,
2005-08-16,9.76,,,,,
2005-08-17,9.55,,,,,
2005-08-18,9.53,,,,,
2005-08-19,9.51,,,,,
2005-08-22,9.46,,,,,
2005-08-23,9.44,,,,,
2005-08-24,9.59,,,,,
2005-08-25,9.57,,,,,
2005-08-26,9.44,,,,,
2005-08-29,9.47,,,,,
2005-08-30,9.65,,,,,
2005-08-31,10.05,,,,,
2005-09-01,10.08,,,,,
2005-09-02,10.06,,,,,
2005-09-06,10.04,,,,,
2005-09-07,10.18,,,,,
2005-09-08,10.06,,,,,
2005-09-09,10.08,,,,,
2005-09-12,9.97,,,,,
2005-09-13,9.81,,,,,
2005-09-14,9.83,,,,,
2005-09-15,9.84,,,,,
2005-09-16,9.89,,,,,
2005-09-19,10.11,,,,,
2005-09-20,10.0,,,,,
2005-09-21,10.02,,,,,
2005-09-22,9.92,,,,,
2005-09-23,9.77,,,,,
2005-09-26,9.97,,,,,
2005-09-27,10.2,,,,,
2005-09-28,10.21,,,,,
2005-09-29,10.08,,,,,
2005-09-30,10.53,,,,,
2005-10-03,10.71,,,,,
2005-10-04,10.27,,,,,
2005-10-05,9.95,,,,,
2005-10-06,9.65,,,,,
2005-10-07,9.78,,,,,
2005-10-10,9.6,,,,,
2005-10-11,9.6,,,,,
2005-10-12,9.45,,,,,
2005-10-13,9.3,,,,,
2005-10-14,9.41,,,,,
2005-10-17,9.37,,,,,
2005-10-18,8.85,,,,,
2005-10-19,8.89,,,,,
2005-10-20,8.72,,,,,
2005-10-21,8.74,,,,,
2005-10-24,8.9,,,,,
2005-10-25,9.12,,,,,
2005-10-26,8.99,,,,,
2005-10-27,8.77,,,,,
2005-10-28,8.98,,,,,
2005-10-31,9.12,,,,,
2005-11-01,9.24,,,,,
2005-11-02,9.18,,,,,
2005-11-03,9.21,,,,,
2005-11-04,9.23,,,,,
2005-11-07,9.18,,,,,
2005-11-08,9.32,,,,,
2005-11-09,9.31,,,,,
2005-11-10,9.13,,,,,
2005-11-11,9.25,,,,,
2005-11-14,9.42,,,,,
2005-11-15,9.52,,,,,
2005-11-16,9.75,,,,,
2005-11-17,9.81,,,,,
2005-11-18,9.8,,,,,
2005-11-21,10.03,,,,,
2005-11-22,10.27,,,,,
2005-11-23,10.31,,,,,
2005-11-25,10.34,,,,,
2005-11-28,10.02,,,,,
2005-11-29,10.05,,,,,
2005-11-30,10.27,,,,,
2005-12-01,10.61,,,,,
2005-12-02,10.62,,,,,
2005-12-05,10.58,,,,,
2005-12-06,10.64,,,,,
2005-12-07,10.67,,,,,
2005-12-08,10.8,,,,,
2005-12-09,10.73,,,,,
2005-12-12,10.95,,,,,
2005-12-13,10.87,,,,,
2005-12-14,10.92,,,,,
2005-12-15,10.83,,,,,
2005-12-16,10.5,,,,,
2005-12-19,10.44,,,,,
2005-12-20,10.62,,,,,
2005-12-21,10.73,,,,,
2005-12-22,10.74,,,,,
2005-12-23,10.79,,,,,
2005-12-27,10.47,,,,,
2005-12-28,10.72,,,,,
2005-12-29,10.64,,,,,
2005-12-30,10.73,,,,,
2006-01-03,11.49,,,,,
2006-01-04,11.71,,,,,
2006-01-05,11.76,,,,,
2006-01-06,11.9,,,,,
2006-01-09,11.75,,,,,
2006-01-10,11.69,,,,,
2006-01-11,11.59,,,,,
2006-01-12,11.62,,,,,
2006-01-13,11.75,,,,,
2006-01-17,11.72,,,,,
2006-01-18,11.56,,,,,
2006-01-19,11.81,,,,,
2006-01-20,12.05,,,,,
2006-01-23,11.92,,,,,
2006-01-24,12.1,,,,,
2006-01-25,11.86,,,,,
2006-01-26,11.95,,,,,
2006-01-27,12.21,,,,,
2006-01-30,12.83,,,,,
2006-01-31,12.96,,,,,
2006-02-01,12.4,,,,,
2006-02-02,12.44,,,,,
2006-02-03,12.3,,,,,
2006-02-06,12.38,,,,,
2006-02-07,11.74,,,,,
2006-02-08,11.85,,,,,
2006-02-09,11.51,,,,,
2006-02-10,11.56,,,,,
2006-02-13,11.38,,,,,
2006-02-14,11.25,,,,,
2006-02-15,11.68,,,,,
2006-02-16,11.72,,,,,
2006-02-17,11.61,,,,,
2006-02-21,11.96,,,,,
2006-02-22,11.79,,,,,
2006-02-23,11.78,,,,,
2006-02-24,11.83,,,,,
2006-02-27,11.75,,,,,
2006-02-28,11.73,,,,,
2006-03-01,12.05,,,,,
2006-03-02,12.26,,,,,
2006-03-03,12.25,,,,,
2006-03-06,11.9,,,,,
2006-03-07,11.62,,,,,
2006-03-08,11.61,,,,,
2006-03-09,11.64,,,,,
2006-03-10,11.75,,,,,
2006-03-13,12.1,,,,,
2006-03-14,12.37,,,,,
2006-03-15,12.43,,,,,
2006-03-16,12.55,,,,,
2006-03-17,12.39,,,,,
2006-03-20,12.23,,,,,
2006-03-21,12.15,,,,,
2006-03-22,12.35,,,,,
2006-03-23,12.67,,,,,
2006-03-24,12.68,,,,,
2006-03-27,12.56,,,,,
2006-03-28,12.75,,,,,
2006-03-29,12.78,,,,,
2006-03-30,12.8,,,,,
2006-03-31,12.81,,,,,
2006-04-03,12.67,,,,,
2006-04-04,12.82,,,,,
2006-04-05,13.13,,,,,
2006-04-06,13.14,,,,,
2006-04-07,12.95,,,,,
2006-04-10,13.07,,,,,
2006-04-11,12.78,,,,,
2006-04-12,12.68,,,,,
2006-04-13,12.83,,,,,
2006-04-17,12.86,,,,,
2006-04-18,13.27,,,,,
2006-04-19,13.67,,,,,
2006-04-20,13.81,,,,,
2006-04-21,14.03,,,,,
2006-04-24,13.93,,,,,
2006-04-25,13.84,,,,,
2006-04-26,13.55,,,,,
2006-04-27,13.45,,,,,
2006-04-28,13.65,,,,,
2006-05-01,13.93,,,,,
2006-05-02,14.36,,,,,
2006-05-03,14.05,,,,,
2006-05-04,14.5,,,,,
2006-05-05,14.98,,,,,
2006-05-08,14.92,,,,,
2006-05-09,16.73,,,,,
2006-05-10,17.83,,,,,
2006-05-11,17.58,,,,,
2006-05-12,17.07,,,,,
2006-05-15,16.41,,,,,
2006-05-16,16.28,,,,,
2006-05-17,15.86,,,,,
2006-05-18,15.68,,,,,
2006-05-19,15.7,,,,,
2006-05-22,15.56,,,,,
2006-05-23,15.67,,,,,
2006-05-24,15.5,,,,,
2006-05-25,16.03,,,,,
2006-05-26,16.2,,,,,
2006-05-30,16.36,,,,,
2006-05-31,16.68,,,,,
2006-06-01,16.9,,,,,
2006-06-02,17.03,,,,,
2006-06-05,16.73,,,,,
2006-06-06,16.46,,,,,
2006-06-07,15.73,,,,,
2006-06-08,15.9,,,,,
2006-06-09,15.68,,,,,
2006-06-12,14.93,,,,,
2006-06-13,14.35,,,,,
2006-06-14,14.56,,,,,
2006-06-15,15.4,,,,,
2006-06-16,15.24,,,,,
2006-06-19,14.54,,,,,
2006-06-20,14.33,,,,,
2006-06-21,14.94,,,,,
2006-06-22,15.0,,,,,
2006-06-23,15.61,,,,,
2006-06-26,15.7,,,,,
2006-06-27,15.85,,,,,
2006-06-28,16.03,,,,,
2006-06-29,16.79,,,,,
2006-06-30,16.87,,,,,
2006-07-03,17.14,,,,,
2006-07-05,17.3,,,,,
2006-07-06,17.38,,,,,
2006-07-07,16.96,,,,,
2006-07-10,17.06,,,,,
2006-07-11,17.36,,,,,
2006-07-12,17.57,,,,,
2006-07-13,16.93,,,,,
2006-07-14,17.38,,,,,
2006-07-17,16.65,,,,,
2006-07-18,16.56,,,,,
2006-07-19,17.27,,,,,
2006-07-20,16.5,,,,,
2006-07-21,15.82,,,,,
2006-07-24,15.54,,,,,
2006-07-25,16.2,,,,,
2006-07-26,15.33,,,,,
2006-07-27,14.94,,,,,
2006-07-28,15.43,,,,,
2006-07-31,15.76,,,,,
2006-08-01,15.91,,,,,
2006-08-02,16.34,,,,,
2006-08-03,16.33,,,,,
2006-08-04,16.19,,,,,
2006-08-07,16.26,,,,,
2006-08-08,16.02,,,,,
2006-08-09,15.66,,,,,
2006-08-10,15.77,,,,,
2006-08-11,15.42,,,,,
2006-08-14,15.21,,,,,
2006-08-15,15.52,,,,,
2006-08-16,15.62,,,,,
2006-08-17,15.14,,,,,
2006-08-18,15.5,,,,,
2006-08-21,15.56,,,,,
2006-08-22,15.85,,,,,
2006-08-23,15.62,,,,,
2006-08-24,15.8,,,,,
2006-08-25,15.48,,,,,
2006-08-28,15.31,,,,,
2006-08-29,15.05,,,,,
2006-08-30,14.5,,,,,
2006-08-31,14.71,,,,,
2006-09-01,14.79,,,,,
2006-09-05,15.57,,,,,
2006-09-06,15.24,,,,,
2006-09-07,15.12,,,,,
2006-09-08,14.63,,,,,
2006-09-11,14.0,,,,,
2006-09-12,14.09,,,,,
2006-09-13,14.04,,,,,
2006-09-14,13.68,,,,,
2006-09-15,13.76,,,,,
2006-09-18,13.34,,,,,
2006-09-19,13.2,,,,,
2006-09-20,13.07,,,,,
2006-09-21,13.07,,,,,
2006-09-22,12.94,,,,,
2006-09-25,12.82,,,,,
2006-09-26,13.09,,,,,
2006-09-27,13.37,,,,,
2006-09-28,13.35,,,,,
2006-09-29,13.43,,,,,
2006-10-02,13.13,,,,,
2006-10-03,12.59,,,,,
2006-10-04,12.75,,,,,
2006-10-05,13.28,,,,,
2006-10-06,13.31,,,,,
2006-10-09,13.19,,,,,
2006-10-10,13.56,,,,,
2006-10-11,13.36,,,,,
2006-10-12,13.8,,,,,
2006-10-13,14.03,,,,,
2006-10-16,14.74,,,,,
2006-10-17,14.67,,,,,
2006-10-18,14.49,,,,,
2006-10-19,15.06,,,,,
2006-10-20,14.88,,,,,
2006-10-23,14.95,,,,,
2006-10-24,15.52,,,,,
2006-10-25,15.4,,,,,
2006-10-26,15.56,,,,,
2006-10-27,14.95,,,,,
2006-10-30,15.08,,,,,
2006-10-31,15.11,,,,,
2006-11-01,14.68,,,,,
2006-11-02,14.66,,,,,
2006-11-03,14.94,,,,,
2006-11-06,15.07,,,,,
2006-11-07,15.0,,,,,
2006-11-08,15.26,,,,,
2006-11-09,15.24,,,,,
2006-11-10,14.88,,,,,
2006-11-13,14.69,,,,,
2006-11-14,14.62,,,,,
2006-11-15,14.9,,,,,
2006-11-16,14.62,,,,,
2006-11-17,14.44,,,,,
2006-11-20,14.44,,,,,
2006-11-21,14.58,,,,,
2006-11-22,14.43,,,,,
2006-11-24,14.41,,,,,
2006-11-27,14.11,,,,,
2006-11-28,14.35,,,,,
2006-11-29,14.79,,,,,
2006-11-30,15.0,,,,,
2006-12-01,15.16,,,,,
2006-12-04,15.08,,,,,
2006-12-05,15.23,,,,,
2006-12-06,15.5,,,,,
2006-12-07,15.44,,,,,
2006-12-08,15.69,,,,,
2006-12-11,15.66,,,,,
2006-12-12,15.54,,,,,
2006-12-13,15.75,,,,,
2006-12-14,15.96,,,,,
2006-12-15,15.76,,,,,
2006-12-18,15.41,,,,,
2006-12-19,15.83,,,,,
2006-12-20,15.59,,,,,
2006-12-21,15.62,,,,,
2006-12-22,15.55,,,,,
2006-12-26,15.4,,,,,
2006-12-27,15.57,,,,,
2006-12-28,15.49,,,,,
2006-12-29,15.41,,,,,
2007-01-03,14.76,,,,,
2007-01-04,14.18,,,,,
2007-01-05,14.07,,,,,
2007-01-08,14.35,,,,,
2007-01-09,14.08,,,,,
2007-01-10,14.09,,,,,
2007-01-11,13.88,,,,,
2007-01-12,14.44,,,,,
2007-01-16,14.14,,,,,
2007-01-17,14.32,,,,,
2007-01-18,14.22,,,,,
2007-01-19,14.72,,,,,
2007-01-22,14.7,,,,,
2007-01-23,15.1,,,,,
2007-01-24,15.19,,,,,
2007-01-25,14.88,,,,,
2007-01-26,14.95,,,,,
2007-01-29,14.81,,,,,
2007-01-30,15.29,,,,,
2007-01-31,15.48,,,,,
2007-02-01,15.63,,,,,
2007-02-02,15.67,,,,,
2007-02-05,15.46,,,,,
2007-02-06,15.51,,,,,
2007-02-07,15.28,,,,,
2007-02-08,15.75,,,,,
2007-02-09,15.73,,,,,
2007-02-12,15.77,,,,,
2007-02-13,16.16,,,,,
2007-02-14,16.09,,,,,
2007-02-15,16.44,,,,,
2007-02-16,16.53,,,,,
2007-02-20,16.38,,,,,
2007-02-21,16.53,,,,,
2007-02-22,17.01,,,,,
2007-02-23,16.89,,,,,
2007-02-26,17.03,,,,,
2007-02-27,16.44,,,,,
2007-02-28,16.45,,,,,
2007-03-01,16.64,,,,,
2007-03-02,16.35,,,,,
2007-03-05,16.15,,,,,
2007-03-06,16.59,,,,,
2007-03-07,16.88,,,,,
2007-03-08,16.85,,,,,
2007-03-09,16.74,,,,,
2007-03-12,16.75,,,,,
2007-03-13,16.68,,,,,
2007-03-14,16.88,,,,,
2007-03-15,16.74,,,,,
2007-03-16,16.64,,,,,
2007-03-19,17.0,,,,,
2007-03-20,16.97,,,,,
2007-03-21,17.37,,,,,
2007-03-22,17.32,,,,,
2007-03-23,17.23,,,,,
2007-03-26,17.5,,,,,
2007-03-27,17.49,,,,,
2007-03-28,17.38,,,,,
2007-03-29,17.67,,,,,
2007-03-30,17.44,,,,,
2007-04-02,17.71,,,,,
2007-04-03,17.55,,,,,
2007-04-04,17.73,,,,,
2007-04-05,17.75,,,,,
2007-04-09,17.75,,,,,
2007-04-10,18.08,,,,,
2007-04-11,17.72,,,,,
2007-04-12,18.04,,,,,
2007-04-13,18.01,,,,,
2007-04-16,18.08,,,,,
2007-04-17,18.07,,,,,
2007-04-18,17.43,,,,,
2007-04-19,17.31,,,,,
2007-04-20,17.32,,,,,
2007-04-23,17.48,,,,,
2007-04-24,17.48,,,,,
2007-04-25,18.04,,,,,
2007-04-26,18.08,,,,,
2007-04-27,18.15,,,,,
2007-04-30,17.72,,,,,
2007-05-01,17.68,,,,,
2007-05-02,17.79,,,,,
2007-05-03,18.2,,,,,
2007-05-04,18.24,,,,,
2007-05-07,18.16,,,,,
2007-05-08,17.77,,,,,
2007-05-09,18.3,,,,,
2007-05-10,17.68,,,,,
2007-05-11,18.36,,,,,
2007-05-14,18.47,,,,,
2007-05-15,18.69,,,,,
2007-05-16,18.42,,,,,
2007-05-17,18.68,,,,,
2007-05-18,18.79,,,,,
2007-05-21,19.08,,,,,
2007-05-22,18.78,,,,,
2007-05-23,18.89,,,,,
2007-05-24,18.35,,,,,
2007-05-25,18.7,,,,,
2007-05-29,18.66,,,,,
2007-05-30,18.94,,,,,
2007-05-31,18.9,,,,,
2007-06-01,18.91,,,,,
2007-06-04,19.5,,,,,
2007-06-05,19.29,,,,,
2007-06-06,18.82,,,,,
2007-06-07,18.38,,,,,
2007-06-08,18.47,,,,,
2007-06-11,18.67,,,,,
2007-06-12,18.49,,,,,
2007-06-13,18.89,,,,,
2007-06-14,19.13,,,,,
2007-06-15,19.2,,,,,
2007-06-18,19.24,,,,,
2007-06-19,19.31,,,,,
2007-06-20,18.89,,,,,
2007-06-21,19.66,,,,,
2007-06-22,19.81,,,,,
2007-06-25,19.39,,,,,
2007-06-26,19.19,,,,,
2007-06-27,19.5,,,,,
2007-06-28,19.64,,,,,
2007-06-29,19.81,,,,,
2007-07-02,20.41,,,,,
2007-07-03,20.42,,,,,
2007-07-05,20.54,,,,,
2007-07-06,20.75,,,,,
2007-07-09,20.92,,,,,
2007-07-10,20.89,,,,,
2007-07-11,21.28,,,,,
2007-07-12,21.85,,,,,
2007-07-13,22.18,,,,,
2007-07-16,22.24,,,,,
2007-07-17,22.37,,,,,
2007-07-18,22.77,,,,,
2007-07-19,23.29,,,,,
2007-07-20,23.38,,,,,
2007-07-23,23.37,,,,,
2007-07-24,22.91,,,,,
2007-07-25,23.66,,,,,
2007-07-26,23.24,,,,,
2007-07-27,22.57,,,,,
2007-07-30,23.23,,,,,
2007-07-31,22.88,,,,,
2007-08-01,22.22,,,,,
2007-08-02,22.6,,,,,
2007-08-03,22.06,,,,,
2007-08-06,22.46,,,,,
2007-08-07,23.05,,,,,
2007-08-08,23.52,,,,,
2007-08-09,22.73,,,,,
2007-08-10,23.23,,,,,
2007-08-13,22.91,,,,,
2007-08-14,22.42,,,,,
2007-08-15,21.56,,,,,
2007-08-16,20.97,,,,,
2007-08-17,21.71,,,,,
2007-08-20,21.81,,,,,
2007-08-21,21.52,,,,,
2007-08-22,21.61,,,,,
2007-08-23,22.0,,,,,
2007-08-24,22.82,,,,,
2007-08-27,22.55,,,,,
2007-08-28,22.06,,,,,
2007-08-29,22.9,,,,,
2007-08-30,23.11,,,,,
2007-08-31,23.67,,,,,
2007-09-04,24.74,,,,,
2007-09-05,24.89,,,,,
2007-09-06,25.17,,,,,
2007-09-07,25.0,,,,,
2007-09-10,25.01,,,,,
2007-09-11,25.76,,,,,
2007-09-12,26.16,,,,,
2007-09-13,26.83,,,,,
2007-09-14,27.64,,,,,
2007-09-17,27.87,,,,,
2007-09-18,27.26,,,,,
2007-09-19,27.73,,,,,
2007-09-20,27.8,,,,,
2007-09-21,28.37,,,,,
2007-09-24,27.95,,,,,
2007-09-25,27.87,,,,,
2007-09-26,28.67,,,,,
2007-09-27,29.24,,,,,
2007-09-28,28.83,,,,,
2007-10-01,28.65,,,,,
2007-10-02,28.55,,,,,
2007-10-03,28.29,,,,,
2007-10-04,28.3,,,,,
2007-10-05,28.61,,,,,
2007-10-08,28.67,,,,,
2007-10-09,29.67,,,,,
2007-10-10,31.23,,,,,
2007-10-11,31.41,,,,,
2007-10-12,31.73,,,,,
2007-10-15,31.58,,,,,
2007-10-16,31.58,,,,,
2007-10-17,31.5,,,,,
2007-10-18,31.57,,,,,
2007-10-19,29.21,,,,,
2007-10-22,28.94,,,,,
2007-10-23,29.58,,,,,
2007-10-24,29.8,,,,,
2007-10-25,31.38,,,,,
2007-10-26,32.48,,,,,
2007-10-29,33.43,,,,,
2007-10-30,30.05,,,,,
2007-10-31,30.32,,,,,
2007-11-01,29.65,,,,,
2007-11-02,30.33,,,,,
2007-11-05,30.11,,,,,
2007-11-06,31.09,,,,,
2007-11-07,30.28,,,,,
2007-11-08,30.26,,,,,
2007-11-09,29.42,,,,,
2007-11-12,27.35,,,,,
2007-11-13,27.37,,,,,
2007-11-14,28.0,,,,,
2007-11-15,27.06,,,,,
2007-11-16,27.27,,,,,
2007-11-19,27.58,,,,,
2007-11-20,27.87,,,,,
2007-11-21,27.26,,,,,
2007-11-23,27.88,,,,,
2007-11-26,28.0,,,,,
2007-11-27,27.8,,,,,
2007-11-28,27.42,,,,,
2007-11-29,28.21,,,,,
2007-11-30,27.79,,,,,
2007-12-03,28.38,,,,,
2007-12-04,28.55,,,,,
2007-12-05,28.75,,,,,
2007-12-06,29.41,,,,,
2007-12-07,29.11,,,,,
2007-12-10,29.2,,,,,
2007-12-11,28.36,,,,,
2007-12-12,28.96,,,,,
2007-12-13,28.83,,,,,
2007-12-14,28.87,,,,,
2007-12-17,27.83,,,,,
2007-12-18,27.29,,,,,
2007-12-19,27.26,,,,,
2007-12-20,27.92,,,,,
2007-12-21,28.07,,,,,
2007-12-24,28.7,,,,,
2007-12-26,29.3,,,,,
2007-12-27,29.01,,,,,
2007-12-28,29.42,,,,,
2007-12-31,28.35,,,,,
2008-01-02,28.62,,,,,
2008-01-03,32.44,,,,,
2008-01-04,31.64,,,,,
2008-01-07,31.14,,,,,
2008-01-08,30.98,,,,,
2008-01-09,30.63,,,,,
2008-01-10,30.83,,,,,
2008-01-11,29.97,,,,,
2008-01-14,31.11,,,,,
2008-01-15,28.94,,,,,
2008-01-16,27.36,,,,,
2008-01-17,26.78,,,,,
2008-01-18,26.69,,,,,
2008-01-22,26.17,,,,,
2008-01-23,25.87,,,,,
2008-01-24,26.68,,,,,
2008-01-25,26.33,,,,,
2008-01-28,26.56,,,,,
2008-01-29,26.21,,,,,
2008-01-30,25.36,,,,,
2008-01-31,24.08,,,,,
2008-02-01,24.42,,,,,
2008-02-04,24.06,,,,,
2008-02-05,23.26,,,,,
2008-02-06,23.27,,,,,
2008-02-07,23.06,,,,,
2008-02-08,24.1,,,,,
2008-02-11,24.98,,,,,
2008-02-12,25.12,,,,,
2008-02-13,26.07,,,,,
2008-02-14,25.77,,,,,
2008-02-15,25.48,,,,,
2008-02-19,26.25,,,,,
2008-02-20,27.09,,,,,
2008-02-21,27.01,,,,,
2008-02-22,27.26,,,,,
2008-02-25,27.42,,,,,
2008-02-26,28.79,,,,,
2008-02-27,29.24,,,,,
2008-02-28,29.94,,,,,
2008-02-29,28.33,,,,,
2008-03-03,28.46,,,,,
2008-03-04,28.12,,,,,
2008-03-05,29.29,,,,,
2008-03-06,28.64,,,,,
2008-03-07,27.89,,,,,
2008-03-10,26.9,,,,,
2008-03-11,28.08,,,,,
2008-03-12,28.01,,,,,
2008-03-13,28.7,,,,,
2008-03-14,29.15,,,,,
2008-03-17,27.66,,,,,
2008-03-18,29.95,,,,,
2008-03-19,27.94,,,,,
2008-03-20,26.94,,,,,
2008-03-24,27.83,,,,,
2008-03-25,27.95,,,,,
2008-03-26,29.26,,,,,
2008-03-27,28.31,,,,,
2008-03-28,28.22,,,,,
2008-03-31,28.45,,,,,
2008-04-01,28.92,,,,,
2008-04-02,29.78,,,,,
2008-04-03,29.82,,,,,
2008-04-04,30.85,,,,,
2008-04-07,30.93,,,,,
2008-04-08,31.11,,,,,
2008-04-09,31.29,,,,,
2008-04-10,31.42,,,,,
2008-04-11,30.91,,,,,
2008-04-14,31.96,,,,,
2008-04-15,33.08,,,,,
2008-04-16,33.99,,,,,
2008-04-17,33.26,,,,,
2008-04-18,35.02,,,,,
2008-04-21,35.04,,,,,
2008-04-22,34.56,,,,,
2008-04-23,33.69,,,,,
2008-04-24,33.28,,,,,
2008-04-25,34.31,,,,,
2008-04-28,34.38,,,,,
2008-04-29,32.95,,,,,
2008-04-30,33.6,,,,,
2008-05-01,32.83,,,,,
2008-05-02,33.4,,,,,
2008-05-05,33.71,,,,,
2008-05-06,34.22,,,,,
2008-05-07,34.13,,,,,
2008-05-08,37.13,,,,,
2008-05-09,38.92,,,,,
2008-05-12,37.92,,,,,
2008-05-13,39.11,,,,,
2008-05-14,38.0,,,,,
2008-05-15,39.11,,,,,
2008-05-16,39.29,,,,,
2008-05-19,39.21,,,,,
2008-05-20,39.01,,,,,
2008-05-21,39.85,,,,,
