date,close price,LEN_SHE,LEN_TA,LEN_TL,market cap,PB Ratio
2003-12-24,48.45,2993008000.0,6222031000.0,3229023000.0,7496399311.8,2.504637245139338
2003-12-26,48.87,2993008000.0,6222031000.0,3229023000.0,7561383578.28,2.5263492707937965
2003-12-29,48.89,2993008000.0,6222031000.0,3229023000.0,7564478067.16,2.5273831767773425
2003-12-30,47.79,2993008000.0,6222031000.0,3229023000.0,7394281178.76,2.4705183476823316
2003-12-31,47.2,2993008000.0,6222031000.0,3229023000.0,7302993756.8,2.440018121167735
2004-01-02,46.11,2993008000.0,6222031000.0,3229023000.0,7134344112.84,2.383670245064497
2004-01-05,45.49,2993008000.0,6222031000.0,3229023000.0,7038414957.56,2.351619159574582
2004-01-06,46.45,2993008000.0,6222031000.0,3229023000.0,7186950423.8,2.4012466467847733
2004-01-07,45.86,2993008000.0,6222031000.0,3229023000.0,7095663001.84,2.3707464202701765
2004-01-08,43.98,2993008000.0,6222031000.0,3229023000.0,6804781047.12,2.2735592578168853
2004-01-09,45.32,2993008000.0,6222031000.0,3229023000.0,7012111802.08,2.3428309587144436
2004-01-12,44.06,2993008000.0,6222031000.0,3229023000.0,6817159002.64,2.277694881751068
2004-01-13,43.02,2993008000.0,6222031000.0,3229023000.0,6656245580.88,2.223931770606694
2004-01-14,43.85,2993008000.0,6222031000.0,3229023000.0,6784666869.400001,2.2668388689238386
2004-01-15,44.37,2993008000.0,6222031000.0,3229023000.0,6865123580.28,2.2937204244960254
2004-01-16,44.65,2993008000.0,6222031000.0,3229023000.0,6908446424.599999,2.3081951082656644
2004-01-20,44.51,2993008000.0,6222031000.0,3229023000.0,6886785002.44,2.300957766380845
2004-01-21,45.71,2993008000.0,6222031000.0,3229023000.0,7072454335.24,2.3629921253935837
2004-01-22,46.38,2993008000.0,6222031000.0,3229023000.0,7176119712.72,2.3976279758423633
2004-01-23,45.92,2993008000.0,6222031000.0,3229023000.0,7104946468.4800005,2.3738481382208136
2004-01-26,45.66,2993008000.0,6222031000.0,3229023000.0,7064718113.039999,2.3604073604347193
2004-01-27,45.84,2993008000.0,6222031000.0,3229023000.0,7092568512.960001,2.369712514286631
2004-01-28,42.98,2993008000.0,6222031000.0,3229023000.0,6650056603.12,2.2218639586396027
2004-01-29,43.35,2993008000.0,6222031000.0,3229023000.0,6707304647.400001,2.2409912193351973
2004-01-30,43.36,2993008000.0,6222031000.0,3229023000.0,6708851891.84,2.24150817232697
2004-02-02,43.18,2993008000.0,6222031000.0,3229023000.0,6681001491.92,2.2322030184750594
2004-02-03,43.94,2993008000.0,6222031000.0,3229023000.0,6798592069.36,2.2714914458497937
2004-02-04,42.82,2993008000.0,6222031000.0,3229023000.0,6625300692.08,2.2135927107712376
2004-02-05,42.61,2993008000.0,6222031000.0,3229023000.0,6592808558.84,2.202736697944008
2004-02-06,44.26,2993008000.0,6222031000.0,3229023000.0,6848103891.44,2.2880339415865243
2004-02-09,44.55,2993008000.0,6222031000.0,3229023000.0,6892973980.2,2.303025578347936
2004-02-10,44.32,2993008000.0,6222031000.0,3229023000.0,6857387358.08,2.2911356595371615
2004-02-11,45.95,2993008000.0,6222031000.0,3229023000.0,7109588201.8,2.375398997196132
2004-02-12,46.12,2993008000.0,6222031000.0,3229023000.0,7135891357.28,2.38418719805627
2004-02-13,46.05,2993008000.0,6222031000.0,3229023000.0,7125060646.2,2.38056852711386
2004-02-17,46.88,2993008000.0,6222031000.0,3229023000.0,7253481934.72,2.4234756254310046
2004-02-18,46.57,2993008000.0,6222031000.0,3229023000.0,7205517357.08,2.4074500826860468
2004-02-19,45.82,2993008000.0,6222031000.0,3229023000.0,7089474024.08,2.368678608303085
2004-02-20,45.48,2993008000.0,6222031000.0,3229023000.0,7036867713.12,2.351102206582809
2004-02-23,45.05,2993008000.0,6222031000.0,3229023000.0,6970336202.2,2.3288732279365774
2004-02-24,45.39,2993008000.0,6222031000.0,3229023000.0,7022942513.16,2.3464496296568536
2004-02-25,45.4,2993008000.0,6222031000.0,3229023000.0,7024489757.599999,2.3469665826486263
2004-02-26,46.96,2993008000.0,6222031000.0,3229023000.0,7265859890.24,2.427611249365187
2004-02-27,48.62,2993008000.0,6222031000.0,3229023000.0,7522702467.28,2.513425445999476
2004-03-01,51.19,3263774000.0,6775432000.0,3511658000.0,7962803168.389999,2.439753233033292
2004-03-02,50.84,3263774000.0,6775432000.0,3511658000.0,7908359310.040001,2.423071974358519
2004-03-03,51.18,3263774000.0,6775432000.0,3511658000.0,7961247629.58,2.4392766256425844
2004-03-04,52.21,3263774000.0,6775432000.0,3511658000.0,8121468127.01,2.488367186885489
2004-03-05,54.38,3263774000.0,6775432000.0,3511658000.0,8459020048.780001,2.5917909906690846
2004-03-08,54.85,3263774000.0,6775432000.0,3511658000.0,8532130372.85,2.6141915380323515
2004-03-09,54.41,3263774000.0,6775432000.0,3511658000.0,8463686665.209999,2.5932208128412073
2004-03-10,53.16,3263774000.0,6775432000.0,3511658000.0,8269244313.959999,2.5336448890027308
2004-03-11,53.49,3263774000.0,6775432000.0,3511658000.0,8320577094.690001,2.5493729328960892
2004-03-12,54.65,3263774000.0,6775432000.0,3511658000.0,8501019596.65,2.604659390218195
2004-03-15,55.04,3263774000.0,6775432000.0,3511658000.0,8561685610.24,2.6232470784557997
2004-03-16,55.07,3263774000.0,6775432000.0,3511658000.0,8566352226.67,2.6246769006279234
2004-03-17,52.85,3263774000.0,6775432000.0,3511658000.0,8221022610.85,2.518870059890789
2004-03-18,53.2,3263774000.0,6775432000.0,3511658000.0,8275466469.200001,2.5355513185655627
2004-03-19,52.31,3263774000.0,6775432000.0,3511658000.0,8137023515.110001,2.4931332607925674
2004-03-22,52.1,3263774000.0,6775432000.0,3511658000.0,8104357200.1,2.4831245055877034
2004-03-23,52.75,3263774000.0,6775432000.0,3511658000.0,8205467222.75,2.514103985983711
2004-03-24,52.26,3263774000.0,6775432000.0,3511658000.0,8129245821.059999,2.490750223839028
2004-03-25,52.6,3263774000.0,6775432000.0,3511658000.0,8182134140.6,2.506954875123094
2004-03-26,52.83,3263774000.0,6775432000.0,3511658000.0,8217911533.23,2.517916845109373
2004-03-29,52.4,3263774000.0,6775432000.0,3511658000.0,8151023364.4,2.4974227273089373
2004-03-30,53.73,3263774000.0,6775432000.0,3511658000.0,8357910026.129999,2.5608115102730764
2004-03-31,53.13,3263774000.0,6775432000.0,3511658000.0,8264577697.530001,2.532215066830608
2004-04-01,53.25,3263774000.0,6775432000.0,3511658000.0,8283244163.25,2.5379343555191016
2004-04-02,51.35,3263774000.0,6775432000.0,3511658000.0,7987691789.35,2.4473789512846174
2004-04-05,50.47,3263774000.0,6775432000.0,3511658000.0,7850804374.07,2.4054375009023294
2004-04-06,50.78,3263774000.0,6775432000.0,3511658000.0,7899026077.18,2.4202123300142717
2004-04-07,50.5,3263774000.0,6775432000.0,3511658000.0,7855470990.5,2.406867323074453
2004-04-08,49.63,3263774000.0,6775432000.0,3511658000.0,7720139114.030001,2.3654024800828735
2004-04-12,48.74,3263774000.0,6775432000.0,3511658000.0,7581696159.940001,2.322984422309878
2004-04-13,47.98,3263774000.0,6775432000.0,3511658000.0,7463475210.379999,2.2867622606160842
2004-04-14,47.93,3278490000.0,6521374000.0,3242884000.0,7455697516.33,2.274125440776089
2004-04-15,48.06,3278490000.0,6521374000.0,3242884000.0,7475919520.860001,2.2802935256352774
2004-04-16,48.39,3278490000.0,6521374000.0,3242884000.0,7527252301.59,2.2959509718162936
2004-04-19,47.65,3278490000.0,6521374000.0,3242884000.0,7412142429.65,2.2608403349255295
2004-04-20,46.4,3278490000.0,6521374000.0,3242884000.0,7217700078.4,2.2015318266641044
2004-04-21,47.27,3278490000.0,6521374000.0,3242884000.0,7353031954.870001,2.242810548414057
2004-04-22,48.25,3278490000.0,6521374000.0,3242884000.0,7505474758.25,2.289308418891014
2004-04-23,47.51,3278490000.0,6521374000.0,3242884000.0,7390364886.309999,2.25419778200025
2004-04-26,47.64,3278490000.0,6521374000.0,3242884000.0,7410586890.84,2.260365866859438
2004-04-27,48.58,3278490000.0,6521374000.0,3242884000.0,7556807538.98,2.30496586507203
2004-04-28,46.94,3278490000.0,6521374000.0,3242884000.0,7301699174.139999,2.22715310223304
2004-04-29,46.02,3278490000.0,6521374000.0,3242884000.0,7158589603.620001,2.1835020401526317
2004-04-30,46.07,3278490000.0,6521374000.0,3242884000.0,7166367297.67,2.1858743804830882
2004-05-03,46.47,3278490000.0,6521374000.0,3242884000.0,7228588850.07,2.2048531031267444
2004-05-04,46.36,3278490000.0,6521374000.0,3242884000.0,7211477923.16,2.1996339543997387
2004-05-05,46.74,3278490000.0,6521374000.0,3242884000.0,7270588397.940001,2.2176637409112123
2004-05-06,45.72,3278490000.0,6521374000.0,3242884000.0,7111923439.32,2.169267998169889
2004-05-07,43.76,3278490000.0,6521374000.0,3242884000.0,6807037832.559999,2.076272257215974
2004-05-10,42.51,3278490000.0,6521374000.0,3242884000.0,6612595481.309999,2.016963748954549
2004-05-11,42.85,3278490000.0,6521374000.0,3242884000.0,6665483800.85,2.033095663201657
2004-05-12,43.1,3278490000.0,6521374000.0,3242884000.0,6704372271.1,2.044957364853942
2004-05-13,43.17,3278490000.0,6521374000.0,3242884000.0,6715261042.77,2.048278641316582
2004-05-14,43.48,3278490000.0,6521374000.0,3242884000.0,6763482745.879999,2.062987151365415
2004-05-17,42.52,3278490000.0,6521374000.0,3242884000.0,6614151020.120001,2.017438217020641
2004-05-18,42.36,3278490000.0,6521374000.0,3242884000.0,6589262399.16,2.009846727963178
2004-05-19,40.92,3278490000.0,6521374000.0,3242884000.0,6365264810.52,1.9415233264460166
2004-05-20,41.2,3278490000.0,6521374000.0,3242884000.0,6408819897.200001,1.9548084322965757
2004-05-21,41.58,3278490000.0,6521374000.0,3242884000.0,6467930371.98,1.9728382188080487
2004-05-24,42.57,3278490000.0,6521374000.0,3242884000.0,6621928714.17,2.019810557351098
2004-05-25,44.41,3278490000.0,6521374000.0,3242884000.0,6908147855.209999,2.107112681511915
2004-05-26,44.34,3278490000.0,6521374000.0,3242884000.0,6897259083.540001,2.103791405049276
2004-05-27,45.1,3278490000.0,6521374000.0,3242884000.0,7015480033.1,2.1398509780722224
2004-05-28,45.13,3278490000.0,6521374000.0,3242884000.0,7020146649.530001,2.1412743822704967
2004-06-01,44.64,3278490000.0,6521374000.0,3242884000.0,6939864391.68,2.1167868109038004
2004-06-02,44.14,3278490000.0,6521374000.0,3242884000.0,6862132935.68,2.0930772812117775
2004-06-03,43.67,3278490000.0,6521374000.0,3242884000.0,6789065367.04,2.0707903233012757
2004-06-04,43.46,3278490000.0,6521374000.0,3242884000.0,6756418155.52,2.0608323208306265
2004-06-07,45.58,3278490000.0,6521374000.0,3242884000.0,7085999528.96,2.161360726724803
2004-06-08,44.5,3278490000.0,6521374000.0,3242884000.0,6918099584.0,2.1101481425900337
2004-06-09,43.48,3278490000.0,6521374000.0,3242884000.0,6759527413.759999,2.0617807020183068
2004-06-10,43.56,3278490000.0,6521374000.0,3242884000.0,6771964446.72,2.065574226769031
2004-06-14,42.77,3278490000.0,6521374000.0,3242884000.0,6649148746.240001,2.028113169855635
2004-06-15,42.85,3278490000.0,6521374000.0,3242884000.0,6661585779.2,2.0319066946063584
2004-06-16,42.18,3278490000.0,6521374000.0,3242884000.0,6557425628.16,2.000135924819048
2004-06-17,42.87,3278490000.0,6521374000.0,3242884000.0,6664695037.44,2.032855075794039
2004-06-18,43.5,3278490000.0,6521374000.0,3242884000.0,6762636672.0,2.062729083205988
2004-06-21,43.15,3278490000.0,6521374000.0,3242884000.0,6708224652.8,2.046132412421572
2004-06-22,43.2,3278490000.0,6521374000.0,3242884000.0,6715997798.400001,2.0485033653907747
2004-06-23,43.55,3278490000.0,6521374000.0,3242884000.0,6770409817.599999,2.06510003617519
2004-06-24,44.73,3278490000.0,6521374000.0,3242884000.0,6953856053.759999,2.121054526248364
2004-06-25,45.13,3278490000.0,6521374000.0,3242884000.0,7016041218.56,2.140022150001983
2004-06-28,43.67,3278490000.0,6521374000.0,3242884000.0,6789065367.04,2.0707903233012757
2004-06-29,43.2,3278490000.0,6521374000.0,3242884000.0,6715997798.400001,2.0485033653907747
2004-06-30,43.97,3278490000.0,6521374000.0,3242884000.0,6835704240.639999,2.0850160411164893
2004-07-01,43.67,3278490000.0,6521374000.0,3242884000.0,6789065367.04,2.0707903233012757
2004-07-02,44.53,3278490000.0,6521374000.0,3242884000.0,6922763471.360001,2.111570714371555
2004-07-06,43.67,3278490000.0,6521374000.0,3242884000.0,6789065367.04,2.0707903233012757
2004-07-07,43.84,3278490000.0,6521374000.0,3242884000.0,6815494062.080001,2.078851563396564
2004-07-08,41.47,3278490000.0,6521374000.0,3242884000.0,6447046960.639999,1.966468392656375
2004-07-09,41.93,3278490000.0,6521374000.0,3242884000.0,6518559900.16,1.9882811599730363
2004-07-12,42.02,3278490000.0,6521374000.0,3242884000.0,6532551562.240001,1.9925488753176006
2004-07-13,43.22,3278490000.0,6521374000.0,3242884000.0,6719107056.639999,2.049451746578455
2004-07-14,42.39,3278490000.0,6521374000.0,3242884000.0,6590072839.68,2.0100939272896974
2004-07-15,42.18,3479976000.0,6996083000.0,3516107000.0,6557425628.16,1.884330704625549
2004-07-16,42.44,3479976000.0,6996083000.0,3516107000.0,6597845985.28,1.8959458298792864
2004-07-19,41.75,3479976000.0,6996083000.0,3516107000.0,6490576576.0,1.8651210743982143
2004-07-20,41.52,3479976000.0,6996083000.0,3516107000.0,6454820106.240001,1.8548461559045237
2004-07-21,40.71,3479976000.0,6996083000.0,3516107000.0,6328895147.52,1.8186605733832648
2004-07-22,41.63,3479976000.0,6996083000.0,3516107000.0,6471921026.56,1.859760247358028
2004-07-23,41.17,3479976000.0,6996083000.0,3516107000.0,6400408087.04,1.8392104103706461
2004-07-26,40.3,3479976000.0,6996083000.0,3516107000.0,6265155353.599999,1.8003444143292942
2004-07-27,40.62,3479976000.0,6996083000.0,3516107000.0,6314903485.44,1.8146399531031248
2004-07-28,40.79,3479976000.0,6996083000.0,3516107000.0,6341332180.48,1.8222344580767222
2004-07-29,41.76,3479976000.0,6996083000.0,3516107000.0,6492131205.12,1.8655678099848965
2004-07-30,41.97,3479976000.0,6996083000.0,3516107000.0,6524778416.639999,1.8749492573052227
2004-08-02,41.97,3479976000.0,6996083000.0,3516107000.0,6524778416.639999,1.8749492573052227
2004-08-03,41.53,3479976000.0,6996083000.0,3516107000.0,6456374735.360001,1.855292891491206
2004-08-04,41.72,3479976000.0,6996083000.0,3516107000.0,6485912688.639999,1.8637808676381675
2004-08-05,41.49,3479976000.0,6996083000.0,3516107000.0,6450156218.88,1.853505949144477
2004-08-06,41.56,3479976000.0,6996083000.0,3516107000.0,6461038622.72,1.8566330982512524
2004-08-09,41.32,3479976000.0,6996083000.0,3516107000.0,6423727523.84,1.8459114441708795
2004-08-10,42.24,3479976000.0,6996083000.0,3516107000.0,6566753402.88,1.8870111181456424
2004-08-11,41.87,3479976000.0,6996083000.0,3516107000.0,6509232125.44,1.8704819014384007
2004-08-12,41.72,3479976000.0,6996083000.0,3516107000.0,6485912688.639999,1.8637808676381675
2004-08-13,42.06,3479976000.0,6996083000.0,3516107000.0,6538770078.72,1.8789698775853627
2004-08-16,42.98,3479976000.0,6996083000.0,3516107000.0,6681795957.759999,1.9200695515601256
2004-08-17,43.85,3479976000.0,6996083000.0,3516107000.0,6817048691.2,1.9589355476014776
2004-08-18,44.25,3479976000.0,6996083000.0,3516107000.0,6879233856.0,1.976804971068766
2004-08-19,43.97,3479976000.0,6996083000.0,3516107000.0,6835704240.639999,1.964296374641664
2004-08-20,44.35,3479976000.0,6996083000.0,3516107000.0,6894780147.2,1.981272326935588
2004-08-23,44.84,3479976000.0,6996083000.0,3516107000.0,6970956974.080001,2.0031623706830164
2004-08-24,44.71,3479976000.0,6996083000.0,3516107000.0,6950746795.52,1.9973548080561476
2004-08-25,44.44,3479976000.0,6996083000.0,3516107000.0,6908771809.28,1.985292947215728
2004-08-26,44.51,3479976000.0,6996083000.0,3516107000.0,6919654213.12,1.9884200963225034
2004-08-27,44.75,3479976000.0,6996083000.0,3516107000.0,6956965312.0,1.9991417504028763
2004-08-30,44.02,3479976000.0,6996083000.0,3516107000.0,6843477386.240001,1.9665300525750755
2004-08-31,45.03,3479976000.0,6996083000.0,3516107000.0,7000494927.360001,2.0116503468299785
2004-09-01,46.01,3479976000.0,6996083000.0,3516107000.0,7152848581.12,2.055430434324834
2004-09-02,45.84,3479976000.0,6996083000.0,3516107000.0,7126419886.080001,2.0478359293512374
2004-09-03,45.67,3479976000.0,6996083000.0,3516107000.0,7099991191.04,2.0402414243776392
2004-09-07,46.91,3479976000.0,6996083000.0,3516107000.0,7292765201.919999,2.095636637126233
2004-09-08,46.12,3479976000.0,6996083000.0,3516107000.0,7169949501.44,2.0603445257783384
2004-09-09,46.16,3479976000.0,6996083000.0,3516107000.0,7176168017.919999,2.062131468125067
2004-09-10,45.97,3479976000.0,6996083000.0,3516107000.0,7146630064.639999,2.0536434919781055
2004-09-13,46.19,3479976000.0,6996083000.0,3516107000.0,7180831905.28,2.0634716748851143
2004-09-14,46.47,3479976000.0,6996083000.0,3516107000.0,7224361520.639999,2.0759802713122157
2004-09-15,46.11,3479976000.0,6996083000.0,3516107000.0,7168394872.32,2.0598977901916564
2004-09-16,46.7,3479976000.0,6996083000.0,3516107000.0,7260117990.400001,2.086255189805907
2004-09-17,46.76,3479976000.0,6996083000.0,3516107000.0,7269445765.12,2.088935603326
2004-09-20,45.18,3479976000.0,6996083000.0,3516107000.0,7023814364.16,2.0183513806302114
2004-09-21,46.45,3479976000.0,6996083000.0,3516107000.0,7221252262.400001,2.075086800138852
2004-09-22,47.49,3479976000.0,6996083000.0,3516107000.0,7382933690.88,2.121547301153801
2004-09-23,46.76,3479976000.0,6996083000.0,3516107000.0,7269445765.12,2.088935603326
2004-09-24,46.81,3479976000.0,6996083000.0,3516107000.0,7277218910.72,2.091169281259411
2004-09-27,47.65,3479976000.0,6996083000.0,3516107000.0,7407807756.8,2.1286950705407164
2004-09-28,46.89,3479976000.0,6996083000.0,3516107000.0,7289655943.68,2.0947431659528686
2004-09-29,46.4,3479976000.0,6996083000.0,3516107000.0,7213479116.8,2.0728531222054407
2004-09-30,46.8,3479976000.0,6996083000.0,3516107000.0,7275664281.599999,2.0907225456727287
2004-10-01,46.8,3479976000.0,6996083000.0,3516107000.0,7275664281.599999,2.0907225456727287
2004-10-04,44.54,3479976000.0,6996083000.0,3516107000.0,6924318100.48,1.98976030308255
2004-10-05,43.88,3479976000.0,6996083000.0,3516107000.0,6821712578.56,1.9602757543615243
2004-10-06,44.3,3479976000.0,6996083000.0,3516107000.0,6887007001.599999,1.979038649002177
2004-10-07,42.51,3479976000.0,6996083000.0,3516107000.0,6608728389.12,1.8990729789860619
2004-10-08,42.97,3479976000.0,6996083000.0,3516107000.0,6680241328.639999,1.9196228159734434
2004-10-11,42.6,3479976000.0,6996083000.0,3516107000.0,6622720051.2,1.9030935992662017
2004-10-12,43.02,3479976000.0,6996083000.0,3516107000.0,6688014474.240001,1.9218564939068548
2004-10-13,42.06,3479976000.0,6996083000.0,3516107000.0,6538770078.72,1.8789698775853627
2004-10-14,41.92,3479976000.0,6996083000.0,3516107000.0,6517005271.04,1.8727155793718118
2004-10-15,42.01,3688431000.0,7838621000.0,4150190000.0,6530996933.12,1.770670763020916
2004-10-18,41.98,3688431000.0,7838621000.0,4150190000.0,6526333045.759999,1.7694062992529884
2004-10-19,41.54,3688431000.0,7838621000.0,4150190000.0,6457929364.48,1.7508608306567208
2004-10-20,41.48,3688431000.0,7838621000.0,4150190000.0,6448601589.759999,1.7483319031208662
2004-10-21,42.02,3688431000.0,7838621000.0,4150190000.0,6532551562.240001,1.7710922509435585
2004-10-22,41.74,3688431000.0,7838621000.0,4150190000.0,6489021946.88,1.75929058910957
2004-10-25,43.07,3688431000.0,7838621000.0,4150190000.0,6695787619.84,1.8153484828210154
2004-10-26,44.2,3688431000.0,7838621000.0,4150190000.0,6871460710.400001,1.8629766180796117
2004-10-27,44.32,3688431000.0,7838621000.0,4150190000.0,6890116259.84,1.868034473151321
2004-10-28,44.08,3688431000.0,7838621000.0,4150190000.0,6852805160.96,1.8579187630079024
2004-10-29,44.23,3688431000.0,7838621000.0,4150190000.0,6876124597.759999,1.8642410818475388
2004-11-01,44.0,3688431000.0,7838621000.0,4150190000.0,6840368128.0,1.8545468596267627
2004-11-02,44.74,3688431000.0,7838621000.0,4150190000.0,6955410682.88,1.8857369659023038
2004-11-03,44.26,3688431000.0,7838621000.0,4150190000.0,6880788485.12,1.8655055456154663
2004-11-04,43.95,3688431000.0,7838621000.0,4150190000.0,6832594982.400001,1.8524394200135506
2004-11-05,43.15,3688431000.0,7838621000.0,4150190000.0,6708224652.8,1.8187203862021548
2004-11-08,42.82,3688431000.0,7838621000.0,4150190000.0,6656921891.84,1.804811284754954
2004-11-09,43.42,3688431000.0,7838621000.0,4150190000.0,6750199639.04,1.8301005601135008
2004-11-10,43.48,3688431000.0,7838621000.0,4150190000.0,6759527413.759999,1.8326294876493554
2004-11-11,43.3,3688431000.0,7838621000.0,4150190000.0,6731544089.599999,1.8250427050417912
2004-11-12,45.53,3688431000.0,7838621000.0,4150190000.0,7078226383.360001,1.9190345117910572
2004-11-15,47.35,3688431000.0,7838621000.0,4150190000.0,7361168883.2,1.995745313711982
2004-11-16,46.36,3688431000.0,7838621000.0,4150190000.0,7207260600.32,1.9540180093703798
2004-11-17,46.96,3688431000.0,7838621000.0,4150190000.0,7300538347.52,1.9793072847289268
2004-11-18,47.05,3688431000.0,7838621000.0,4150190000.0,7314530009.599999,1.9831006760327086
2004-11-19,45.59,3688431000.0,7838621000.0,4150190000.0,7087554158.080001,1.9215634393269119
2004-11-22,45.71,3688431000.0,7838621000.0,4150190000.0,7106209707.52,1.9266212943986212
2004-11-23,45.33,3688431000.0,7838621000.0,4150190000.0,7047133800.96,1.910604753338208
2004-11-24,46.14,3688431000.0,7838621000.0,4150190000.0,7173058759.68,1.9447452750722463
2004-11-26,45.91,3688431000.0,7838621000.0,4150190000.0,7137302289.919999,1.9350510528514697
2004-11-29,44.4,3688431000.0,7838621000.0,4150190000.0,6902553292.8,1.8714063765324607
2004-11-30,44.18,3688431000.0,7838621000.0,4150190000.0,6868351452.16,1.8621336422343266
2004-12-01,45.31,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-02,44.13,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-03,45.22,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-06,45.24,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-07,44.2,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-08,43.53,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-09,46.36,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-10,49.27,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-13,49.75,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-14,49.98,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-15,55.41,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-16,54.26,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-17,53.96,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-20,53.88,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-21,53.59,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-22,54.46,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-23,54.05,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-27,53.25,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-28,54.42,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-29,55.01,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-30,55.56,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2004-12-31,55.73,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-03,55.06,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-04,52.54,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-05,52.05,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-06,52.64,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-07,52.97,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-10,54.08,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-11,53.99,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-12,54.18,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-13,55.1,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-14,56.57,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-18,56.86,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-19,56.64,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-20,54.47,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-21,53.89,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-24,53.38,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-25,54.19,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-26,55.75,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-27,54.93,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-28,55.32,3688431000.0,7838621000.0,4150190000.0,0.0,0.0
2005-01-31,55.53,3688431000.0,7838621000.0,4150190000.0,8582983344.0,2.327001194816983
2005-02-01,56.21,3688431000.0,7838621000.0,4150190000.0,8688087408.0,2.35549679741874
2005-02-02,56.88,3688431000.0,7838621000.0,4150190000.0,8791645824.0,2.3835733470410587
2005-02-03,56.18,3688431000.0,7838621000.0,4150190000.0,8683450464.0,2.354239638480427
2005-02-04,58.61,3688431000.0,7838621000.0,4150190000.0,9059042928.0,2.4560695124837633
2005-02-07,57.77,3688431000.0,7838621000.0,4150190000.0,8929208496.0,2.420869062211005
2005-02-08,58.76,3688431000.0,7838621000.0,4150190000.0,9082227648.0,2.4623553071753275
2005-02-09,57.54,3688431000.0,7838621000.0,4150190000.0,8893658592.0,2.4112308436839403
2005-02-10,57.78,3688431000.0,7838621000.0,4150190000.0,8930754144.0,2.4212881151904426
2005-02-11,56.65,3688431000.0,7838621000.0,4150190000.0,8756095920.0,2.373935128513994
2005-02-14,56.42,4052972000.0,9165280000.0,5112308000.0,8720546016.0,2.1516423049554745
2005-02-15,55.73,4052972000.0,9165280000.0,5112308000.0,8613896304.0,2.1253283526261715
2005-02-16,57.08,4052972000.0,9165280000.0,5112308000.0,8822558784.0,2.176812172400895
2005-02-17,57.57,4052972000.0,9165280000.0,5112308000.0,8898295536.0,2.19549889217098
2005-02-18,57.01,4052972000.0,9165280000.0,5112308000.0,8811739248.0,2.1741426410051687
2005-02-22,54.92,4052972000.0,9165280000.0,5112308000.0,8488698816.0,2.0944380607613375
2005-02-23,54.91,4052972000.0,9165280000.0,5112308000.0,8487153167.999999,2.0940566991333767
2005-02-24,57.76,4052972000.0,9165280000.0,5112308000.0,8927662848.0,2.202744763102237
2005-02-25,61.26,4052972000.0,9165280000.0,5112308000.0,9468639648.0,2.336221332888557
2005-02-28,59.8,4052972000.0,9165280000.0,5112308000.0,9263520107.4,2.2856116714845305
2005-03-01,60.32,4052972000.0,9165280000.0,5112308000.0,9344072456.16,2.305486555584396
2005-03-02,58.55,4052972000.0,9165280000.0,5112308000.0,9069884653.65,2.2378355077829304
