date,close price,CSX_SHE,CSX_TA,CSX_TL,market cap,PB Ratio
1994-01-10,7.21,,,,,
1994-01-11,7.19,,,,,
1994-01-12,7.21,,,,,
1994-01-13,7.21,,,,,
1994-01-14,7.33,,,,,
1994-01-17,7.26,,,,,
1994-01-18,7.4,,,,,
1994-01-19,7.41,,,,,
1994-01-20,7.21,,,,,
1994-01-21,7.26,,,,,
1994-01-24,7.46,,,,,
1994-01-25,7.34,,,,,
1994-01-26,7.39,,,,,
1994-01-27,7.41,,,,,
1994-01-28,7.4,,,,,
1994-01-31,7.65,,,,,
1994-02-01,7.63,,,,,
1994-02-02,7.65,,,,,
1994-02-03,7.53,,,,,
1994-02-04,7.47,,,,,
1994-02-07,7.43,,,,,
1994-02-08,7.54,,,,,
1994-02-09,7.6,,,,,
1994-02-10,7.38,,,,,
1994-02-11,7.34,,,,,
1994-02-14,7.27,,,,,
1994-02-15,7.44,,,,,
1994-02-16,7.48,,,,,
1994-02-17,7.42,,,,,
1994-02-18,7.48,,,,,
1994-02-22,7.54,,,,,
1994-02-23,7.52,,,,,
1994-02-24,7.35,,,,,
1994-02-25,7.34,,,,,
1994-02-28,7.33,,,,,
1994-03-01,7.29,,,,,
1994-03-02,7.23,,,,,
1994-03-03,7.25,,,,,
1994-03-04,7.42,,,,,
1994-03-07,7.46,,,,,
1994-03-08,7.46,,,,,
1994-03-09,7.4,,,,,
1994-03-10,7.26,,,,,
1994-03-11,7.24,,,,,
1994-03-14,7.23,,,,,
1994-03-15,7.19,,,,,
1994-03-16,7.22,,,,,
1994-03-17,7.4,,,,,
1994-03-18,7.33,,,,,
1994-03-21,7.21,,,,,
1994-03-22,7.28,,,,,
1994-03-23,7.31,,,,,
1994-03-24,7.23,,,,,
1994-03-25,7.15,,,,,
1994-03-28,7.06,,,,,
1994-03-29,6.81,,,,,
1994-03-30,6.8,,,,,
1994-03-31,6.83,,,,,
1994-04-04,6.68,,,,,
1994-04-05,6.85,,,,,
1994-04-06,6.93,,,,,
1994-04-07,6.91,,,,,
1994-04-08,6.83,,,,,
1994-04-11,6.83,,,,,
1994-04-12,6.78,,,,,
1994-04-13,6.75,,,,,
1994-04-14,6.69,,,,,
1994-04-15,6.61,,,,,
1994-04-18,6.5,,,,,
1994-04-19,6.35,,,,,
1994-04-20,6.3,,,,,
1994-04-21,6.43,,,,,
1994-04-22,6.51,,,,,
1994-04-25,6.56,,,,,
1994-04-26,6.53,,,,,
1994-04-28,6.42,,,,,
1994-04-29,6.49,,,,,
1994-05-02,6.35,,,,,
1994-05-03,6.33,,,,,
1994-05-04,6.36,,,,,
1994-05-05,6.36,,,,,
1994-05-06,6.26,,,,,
1994-05-09,6.17,,,,,
1994-05-10,6.22,,,,,
1994-05-11,6.06,,,,,
1994-05-12,6.13,,,,,
1994-05-13,6.1,,,,,
1994-05-16,5.95,,,,,
1994-05-17,5.97,,,,,
1994-05-18,6.09,,,,,
1994-05-19,6.33,,,,,
1994-05-20,6.1,,,,,
1994-05-23,6.07,,,,,
1994-05-24,6.08,,,,,
1994-05-25,6.05,,,,,
1994-05-26,6.17,,,,,
1994-05-27,6.31,,,,,
1994-05-31,6.38,,,,,
1994-06-01,6.4,,,,,
1994-06-02,6.38,,,,,
1994-06-03,6.35,,,,,
1994-06-06,6.46,,,,,
1994-06-07,6.41,,,,,
1994-06-08,6.41,,,,,
1994-06-09,6.42,,,,,
1994-06-10,6.4,,,,,
1994-06-13,6.36,,,,,
1994-06-14,6.61,,,,,
1994-06-15,6.64,,,,,
1994-06-16,6.58,,,,,
1994-06-17,6.57,,,,,
1994-06-20,6.49,,,,,
1994-06-21,6.42,,,,,
1994-06-22,6.41,,,,,
1994-06-23,6.48,,,,,
1994-06-24,6.41,,,,,
1994-06-27,6.4,,,,,
1994-06-28,6.25,,,,,
1994-06-29,6.24,,,,,
1994-06-30,6.29,,,,,
1994-07-01,6.25,,,,,
1994-07-05,6.22,,,,,
1994-07-06,6.23,,,,,
1994-07-07,6.13,,,,,
1994-07-08,6.25,,,,,
1994-07-11,6.23,,,,,
1994-07-12,6.22,,,,,
1994-07-13,6.2,,,,,
1994-07-14,6.26,,,,,
1994-07-15,6.22,,,,,
1994-07-18,6.23,,,,,
1994-07-19,6.21,,,,,
1994-07-20,6.16,,,,,
1994-07-21,6.13,,,,,
1994-07-22,6.15,,,,,
1994-07-25,6.19,,,,,
1994-07-26,6.21,,,,,
1994-07-27,6.23,,,,,
1994-07-28,6.4,,,,,
1994-07-29,6.47,,,,,
1994-08-01,6.46,,,,,
1994-08-02,6.47,,,,,
1994-08-03,6.58,,,,,
1994-08-04,6.51,,,,,
1994-08-05,6.38,,,,,
1994-08-08,6.33,,,,,
1994-08-09,6.44,,,,,
1994-08-10,6.42,,,,,
1994-08-11,6.41,,,,,
1994-08-12,6.43,,,,,
1994-08-15,6.38,,,,,
1994-08-16,6.3,,,,,
1994-08-17,6.27,,,,,
1994-08-18,6.2,,,,,
1994-08-19,6.09,,,,,
1994-08-22,6.16,,,,,
1994-08-23,6.18,,,,,
1994-08-24,6.23,,,,,
1994-08-25,6.21,,,,,
1994-08-26,6.26,,,,,
1994-08-29,6.35,,,,,
1994-08-30,6.42,,,,,
1994-08-31,6.44,,,,,
1994-09-01,6.4,,,,,
1994-09-02,6.33,,,,,
1994-09-06,6.3,,,,,
1994-09-07,6.23,,,,,
1994-09-08,6.19,,,,,
1994-09-09,6.15,,,,,
1994-09-12,6.0,,,,,
1994-09-13,6.04,,,,,
1994-09-14,6.06,,,,,
1994-09-15,5.92,,,,,
1994-09-16,5.89,,,,,
1994-09-19,5.82,,,,,
1994-09-20,5.69,,,,,
1994-09-21,5.63,,,,,
1994-09-22,5.6,,,,,
1994-09-23,5.68,,,,,
1994-09-26,5.67,,,,,
1994-09-27,5.77,,,,,
1994-09-28,5.79,,,,,
1994-09-29,5.73,,,,,
1994-09-30,5.71,,,,,
1994-10-03,5.68,,,,,
1994-10-04,5.61,,,,,
1994-10-05,5.49,,,,,
1994-10-06,5.55,,,,,
1994-10-07,5.5,,,,,
1994-10-10,5.56,,,,,
1994-10-11,5.67,,,,,
1994-10-12,5.74,,,,,
1994-10-13,5.83,,,,,
1994-10-14,5.84,,,,,
1994-10-17,5.84,,,,,
1994-10-18,5.82,,,,,
1994-10-19,5.78,,,,,
1994-10-20,5.74,,,,,
1994-10-21,5.72,,,,,
1994-10-24,5.78,,,,,
1994-10-25,5.75,,,,,
1994-10-26,5.77,,,,,
1994-10-27,5.94,,,,,
1994-10-28,6.16,,,,,
1994-10-31,6.04,,,,,
1994-11-01,5.93,,,,,
1994-11-02,5.91,,,,,
1994-11-03,5.89,,,,,
1994-11-04,5.8,,,,,
1994-11-07,5.85,,,,,
1994-11-08,5.78,,,,,
1994-11-09,5.8,,,,,
1994-11-10,5.8,,,,,
1994-11-11,5.73,,,,,
1994-11-14,5.76,,,,,
1994-11-15,5.73,,,,,
1994-11-16,5.71,,,,,
1994-11-17,5.64,,,,,
1994-11-18,5.55,,,,,
1994-11-21,5.51,,,,,
1994-11-22,5.47,,,,,
1994-11-23,5.58,,,,,
1994-11-25,5.64,,,,,
1994-11-28,5.66,,,,,
1994-11-29,5.74,,,,,
1994-11-30,5.79,,,,,
1994-12-01,5.68,,,,,
1994-12-02,5.7,,,,,
1994-12-05,5.84,,,,,
1994-12-06,5.77,,,,,
1994-12-07,5.63,,,,,
1994-12-08,5.44,,,,,
1994-12-09,5.4,,,,,
1994-12-12,5.43,,,,,
1994-12-13,5.43,,,,,
1994-12-14,5.49,,,,,
1994-12-15,5.58,,,,,
1994-12-16,5.64,,,,,
1994-12-19,5.74,,,,,
1994-12-20,5.69,,,,,
1994-12-21,5.67,,,,,
1994-12-22,5.74,,,,,
1994-12-23,5.73,,,,,
1994-12-27,5.75,,,,,
1994-12-28,5.74,,,,,
1994-12-29,5.72,,,,,
1994-12-30,5.8,,,,,
1995-01-03,5.9,,,,,
1995-01-04,5.97,,,,,
1995-01-05,6.03,,,,,
1995-01-06,6.05,,,,,
1995-01-09,6.18,,,,,
1995-01-10,6.06,,,,,
1995-01-11,6.0,,,,,
1995-01-12,6.11,,,,,
1995-01-13,6.04,,,,,
1995-01-16,6.19,,,,,
1995-01-17,6.29,,,,,
1995-01-18,6.27,,,,,
1995-01-19,6.19,,,,,
1995-01-20,6.14,,,,,
1995-01-23,6.21,,,,,
1995-01-24,6.23,,,,,
1995-01-25,6.19,,,,,
1995-01-26,6.1,,,,,
1995-01-27,6.13,,,,,
1995-01-30,5.92,,,,,
1995-01-31,5.97,,,,,
1995-02-01,6.07,,,,,
1995-02-02,6.08,,,,,
1995-02-03,6.1,,,,,
1995-02-06,5.96,,,,,
1995-02-07,5.94,,,,,
1995-02-08,5.85,,,,,
1995-02-09,5.89,,,,,
1995-02-10,6.1,,,,,
1995-02-13,6.22,,,,,
1995-02-14,6.25,,,,,
1995-02-15,6.41,,,,,
1995-02-16,6.42,,,,,
1995-02-17,6.39,,,,,
1995-02-21,6.39,,,,,
1995-02-22,6.39,,,,,
1995-02-23,6.41,,,,,
1995-02-24,6.42,,,,,
1995-02-27,6.3,,,,,
1995-02-28,6.48,,,,,
1995-03-01,6.33,,,,,
1995-03-02,6.31,,,,,
1995-03-03,6.25,,,,,
1995-03-06,6.31,,,,,
1995-03-07,6.22,,,,,
1995-03-08,6.13,,,,,
1995-03-09,6.04,,,,,
1995-03-10,6.34,,,,,
1995-03-13,6.39,,,,,
1995-03-14,6.44,,,,,
1995-03-15,6.42,,,,,
1995-03-16,6.49,,,,,
1995-03-17,6.54,,,,,
1995-03-20,6.5,,,,,
1995-03-21,6.44,,,,,
1995-03-22,6.39,,,,,
1995-03-23,6.42,,,,,
1995-03-24,6.46,,,,,
1995-03-27,6.58,,,,,
1995-03-28,6.61,,,,,
1995-03-29,6.55,,,,,
1995-03-30,6.57,,,,,
1995-03-31,6.56,,,,,
1995-04-03,6.54,,,,,
1995-04-04,6.56,,,,,
1995-04-05,6.57,,,,,
1995-04-06,6.58,,,,,
1995-04-07,6.6,,,,,
1995-04-10,6.64,,,,,
1995-04-11,6.65,,,,,
1995-04-12,6.67,,,,,
1995-04-13,6.66,,,,,
1995-04-17,6.7,,,,,
1995-04-18,6.71,,,,,
1995-04-19,6.69,,,,,
1995-04-20,6.77,,,,,
1995-04-21,6.72,,,,,
1995-04-24,6.74,,,,,
1995-04-25,6.73,,,,,
1995-04-26,6.79,,,,,
1995-04-27,6.77,,,,,
1995-04-28,6.65,,,,,
1995-05-01,6.6,,,,,
1995-05-02,6.59,,,,,
1995-05-03,6.54,,,,,
1995-05-04,6.39,,,,,
1995-05-05,6.33,,,,,
1995-05-08,6.33,,,,,
1995-05-09,6.29,,,,,
1995-05-10,6.28,,,,,
1995-05-11,6.34,,,,,
1995-05-12,6.38,,,,,
1995-05-15,6.43,,,,,
1995-05-16,6.42,,,,,
1995-05-17,6.4,,,,,
1995-05-18,6.35,,,,,
1995-05-19,6.28,,,,,
1995-05-22,6.29,,,,,
1995-05-23,6.39,,,,,
1995-05-24,6.29,,,,,
1995-05-25,6.16,,,,,
1995-05-26,6.08,,,,,
1995-05-30,6.16,,,,,
1995-05-31,6.35,,,,,
1995-06-01,6.26,,,,,
1995-06-02,6.04,,,,,
1995-06-05,6.17,,,,,
1995-06-06,6.23,,,,,
1995-06-07,6.19,,,,,
1995-06-08,6.06,,,,,
1995-06-09,6.04,,,,,
1995-06-12,6.15,,,,,
1995-06-13,6.23,,,,,
1995-06-14,6.17,,,,,
1995-06-15,6.08,,,,,
1995-06-16,6.07,,,,,
1995-06-19,6.18,,,,,
1995-06-20,6.19,,,,,
1995-06-21,6.17,,,,,
1995-06-22,6.24,,,,,
1995-06-23,6.34,,,,,
1995-06-26,6.17,,,,,
1995-06-27,6.16,,,,,
1995-06-28,6.21,,,,,
1995-06-29,6.18,,,,,
1995-06-30,6.26,,,,,
1995-07-03,6.25,,,,,
1995-07-05,6.34,,,,,
1995-07-06,6.5,,,,,
1995-07-07,6.78,,,,,
1995-07-10,7.03,,,,,
1995-07-11,6.84,,,,,
1995-07-12,7.06,,,,,
1995-07-13,7.15,,,,,
1995-07-14,7.09,,,,,
1995-07-17,7.19,,,,,
1995-07-18,7.16,,,,,
1995-07-19,7.0,,,,,
1995-07-20,7.16,,,,,
1995-07-21,7.09,,,,,
1995-07-24,7.09,,,,,
1995-07-25,7.02,,,,,
1995-07-26,7.01,,,,,
1995-07-27,7.11,,,,,
1995-07-28,7.03,,,,,
1995-07-31,6.99,,,,,
1995-08-01,6.98,,,,,
1995-08-02,6.92,,,,,
1995-08-03,7.01,,,,,
1995-08-04,6.98,,,,,
1995-08-07,6.86,,,,,
1995-08-08,6.88,,,,,
1995-08-09,6.82,,,,,
1995-08-10,6.81,,,,,
1995-08-11,6.81,,,,,
1995-08-14,6.86,,,,,
1995-08-15,7.02,,,,,
1995-08-16,7.05,,,,,
1995-08-17,6.99,,,,,
1995-08-18,6.93,,,,,
1995-08-21,6.91,,,,,
1995-08-22,6.89,,,,,
1995-08-23,6.83,,,,,
1995-08-24,6.83,,,,,
1995-08-25,6.91,,,,,
1995-08-28,6.92,,,,,
1995-08-29,6.91,,,,,
1995-08-30,6.86,,,,,
1995-08-31,6.88,,,,,
1995-09-01,7.01,,,,,
1995-09-05,7.04,,,,,
1995-09-06,7.17,,,,,
1995-09-07,7.26,,,,,
1995-09-08,7.25,,,,,
1995-09-11,7.14,,,,,
1995-09-12,7.16,,,,,
1995-09-13,7.23,,,,,
1995-09-14,7.31,,,,,
1995-09-15,7.23,,,,,
1995-09-18,7.24,,,,,
1995-09-19,7.09,,,,,
1995-09-20,7.17,,,,,
1995-09-21,7.02,,,,,
1995-09-22,6.92,,,,,
1995-09-25,6.97,,,,,
1995-09-26,7.02,,,,,
1995-09-27,6.98,,,,,
1995-09-28,6.99,,,,,
1995-09-29,7.01,,,,,
1995-10-02,7.03,,,,,
1995-10-03,6.92,,,,,
1995-10-04,6.69,,,,,
1995-10-05,6.65,,,,,
1995-10-06,6.77,,,,,
1995-10-09,6.65,,,,,
1995-10-10,6.55,,,,,
1995-10-11,6.81,,,,,
1995-10-12,6.85,,,,,
1995-10-13,6.96,,,,,
1995-10-16,6.91,,,,,
1995-10-17,6.85,,,,,
1995-10-18,6.84,,,,,
1995-10-19,6.89,,,,,
1995-10-20,6.92,,,,,
1995-10-23,6.81,,,,,
1995-10-24,6.96,,,,,
1995-10-25,6.92,,,,,
1995-10-26,6.8,,,,,
1995-10-27,6.81,,,,,
1995-10-30,6.9,,,,,
1995-10-31,6.98,,,,,
1995-11-01,6.84,,,,,
1995-11-02,7.15,,,,,
1995-11-03,7.2,,,,,
1995-11-06,7.16,,,,,
1995-11-07,7.16,,,,,
1995-11-08,7.17,,,,,
1995-11-09,7.06,,,,,
1995-11-10,7.11,,,,,
1995-11-13,7.05,,,,,
1995-11-14,7.07,,,,,
1995-11-15,7.11,,,,,
1995-11-16,7.15,,,,,
1995-11-17,7.16,,,,,
1995-11-20,7.13,,,,,
1995-11-21,7.09,,,,,
1995-11-22,7.23,,,,,
1995-11-24,7.24,,,,,
1995-11-27,7.33,,,,,
1995-11-28,7.4,,,,,
1995-11-29,7.42,,,,,
1995-11-30,7.3,,,,,
1995-12-01,7.41,,,,,
1995-12-04,7.31,,,,,
1995-12-05,7.33,,,,,
1995-12-06,7.27,,,,,
1995-12-07,7.34,,,,,
1995-12-08,7.38,,,,,
1995-12-11,7.42,,,,,
1995-12-12,7.41,,,,,
1995-12-13,7.38,,,,,
1995-12-14,7.34,,,,,
1995-12-15,7.27,,,,,
1995-12-18,7.18,,,,,
1995-12-19,7.26,,,,,
1995-12-20,7.26,,,,,
1995-12-21,7.29,,,,,
1995-12-22,7.31,,,,,
1995-12-26,7.29,,,,,
1995-12-27,7.35,,,,,
1995-12-28,7.44,,,,,
1995-12-29,7.6,,,,,
1996-01-02,7.5,,,,,
1996-01-03,7.56,,,,,
1996-01-04,7.58,,,,,
1996-01-05,7.58,,,,,
1996-01-08,7.56,,,,,
1996-01-09,7.57,,,,,
1996-01-10,7.4,,,,,
1996-01-11,7.42,,,,,
1996-01-12,7.44,,,,,
1996-01-15,7.4,,,,,
1996-01-16,7.35,,,,,
1996-01-17,7.33,,,,,
1996-01-18,7.25,,,,,
1996-01-19,7.33,,,,,
1996-01-22,7.33,,,,,
1996-01-23,7.5,,,,,
1996-01-24,7.56,,,,,
1996-01-25,7.48,,,,,
1996-01-26,7.5,,,,,
1996-01-29,7.71,,,,,
1996-01-30,7.73,,,,,
1996-01-31,7.73,,,,,
1996-02-01,7.77,,,,,
1996-02-02,7.65,,,,,
1996-02-05,7.65,,,,,
1996-02-06,7.81,,,,,
1996-02-07,7.85,,,,,
1996-02-08,7.79,,,,,
1996-02-09,7.9,,,,,
1996-02-12,7.94,,,,,
1996-02-13,7.85,,,,,
1996-02-14,7.88,,,,,
1996-02-15,7.77,,,,,
1996-02-16,7.71,,,,,
1996-02-20,7.75,,,,,
1996-02-21,7.85,,,,,
1996-02-22,8.0,,,,,
1996-02-23,7.88,,,,,
1996-02-26,7.71,,,,,
1996-02-27,7.67,,,,,
1996-02-28,7.52,,,,,
1996-02-29,7.48,,,,,
1996-03-01,7.48,,,,,
1996-03-04,7.63,,,,,
1996-03-05,7.56,,,,,
1996-03-06,7.69,,,,,
1996-03-07,7.52,,,,,
1996-03-08,7.42,,,,,
1996-03-11,7.63,,,,,
1996-03-12,7.48,,,,,
1996-03-13,7.48,,,,,
1996-03-14,7.65,,,,,
1996-03-15,7.52,,,,,
1996-03-18,7.96,,,,,
1996-03-19,7.85,,,,,
1996-03-20,7.67,,,,,
1996-03-21,7.69,,,,,
1996-03-22,7.85,,,,,
1996-03-25,7.69,,,,,
1996-03-26,7.81,,,,,
1996-03-27,7.56,,,,,
1996-03-28,7.85,,,,,
1996-03-29,7.6,,,,,
1996-04-01,7.58,,,,,
1996-04-02,7.73,,,,,
1996-04-03,7.6,,,,,
1996-04-04,7.54,,,,,
1996-04-08,7.46,,,,,
1996-04-09,7.5,,,,,
1996-04-10,7.46,,,,,
1996-04-11,7.46,,,,,
1996-04-12,7.56,,,,,
1996-04-15,7.67,,,,,
1996-04-16,7.85,,,,,
1996-04-17,7.85,,,,,
1996-04-18,8.0,,,,,
1996-04-19,8.27,,,,,
1996-04-22,8.54,,,,,
1996-04-23,8.67,,,,,
1996-04-24,8.63,,,,,
1996-04-25,8.63,,,,,
1996-04-26,8.56,,,,,
1996-04-29,8.54,,,,,
1996-04-30,8.54,,,,,
1996-05-01,8.52,,,,,
1996-05-02,8.56,,,,,
1996-05-03,8.38,,,,,
1996-05-06,8.46,,,,,
1996-05-07,8.31,,,,,
1996-05-08,8.48,,,,,
1996-05-09,8.5,,,,,
1996-05-10,8.65,,,,,
1996-05-13,8.79,,,,,
1996-05-14,8.75,,,,,
1996-05-15,8.77,,,,,
1996-05-16,8.5,,,,,
1996-05-17,8.38,,,,,
1996-05-20,8.25,,,,,
1996-05-21,8.48,,,,,
1996-05-22,8.67,,,,,
1996-05-23,8.54,,,,,
1996-05-24,8.43,,,,,
1996-05-28,8.46,,,,,
1996-05-29,8.27,,,,,
1996-05-30,8.31,,,,,
1996-05-31,8.25,,,,,
1996-06-03,8.29,,,,,
1996-06-04,8.31,,,,,
1996-06-05,8.42,,,,,
1996-06-06,8.17,,,,,
1996-06-07,8.19,,,,,
1996-06-10,8.17,,,,,
1996-06-11,8.13,,,,,
1996-06-12,8.21,,,,,
1996-06-13,8.04,,,,,
1996-06-14,8.06,,,,,
1996-06-17,8.08,,,,,
1996-06-18,8.04,,,,,
1996-06-19,7.98,,,,,
1996-06-20,7.92,,,,,
1996-06-21,8.0,,,,,
1996-06-24,8.06,,,,,
1996-06-25,7.98,,,,,
1996-06-26,7.9,,,,,
1996-06-27,7.98,,,,,
1996-06-28,8.04,,,,,
1996-07-01,8.1,,,,,
1996-07-02,8.0,,,,,
1996-07-03,7.81,,,,,
1996-07-05,7.56,,,,,
1996-07-08,7.5,,,,,
1996-07-09,7.67,,,,,
1996-07-10,7.75,,,,,
1996-07-11,7.75,,,,,
1996-07-12,7.75,,,,,
1996-07-15,7.52,,,,,
1996-07-16,7.48,,,,,
1996-07-17,7.63,,,,,
1996-07-18,7.85,,,,,
1996-07-19,7.98,,,,,
1996-07-22,7.73,,,,,
1996-07-23,7.75,,,,,
1996-07-24,7.58,,,,,
1996-07-25,7.81,,,,,
1996-07-26,7.96,,,,,
1996-07-29,7.88,,,,,
1996-07-30,8.02,,,,,
1996-07-31,8.04,,,,,
1996-08-01,8.13,,,,,
1996-08-02,8.17,,,,,
1996-08-05,8.23,,,,,
1996-08-06,8.21,,,,,
1996-08-07,8.25,,,,,
1996-08-08,8.19,,,,,
1996-08-09,8.17,,,,,
1996-08-12,8.35,,,,,
1996-08-13,8.29,,,,,
1996-08-14,8.33,,,,,
1996-08-15,8.4,,,,,
1996-08-16,8.42,,,,,
1996-08-19,8.46,,,,,
1996-08-20,8.56,,,,,
1996-08-21,8.54,,,,,
1996-08-22,8.52,,,,,
1996-08-23,8.38,,,,,
1996-08-26,8.38,,,,,
1996-08-27,8.46,,,,,
1996-08-28,8.46,,,,,
1996-08-29,8.33,,,,,
1996-08-30,8.44,,,,,
1996-09-03,8.33,,,,,
1996-09-04,8.23,,,,,
1996-09-05,8.19,,,,,
1996-09-06,8.31,,,,,
1996-09-09,8.25,,,,,
1996-09-10,8.29,,,,,
1996-09-11,8.48,,,,,
1996-09-12,8.48,,,,,
1996-09-13,8.67,,,,,
1996-09-16,8.65,,,,,
1996-09-17,8.5,,,,,
1996-09-18,8.48,,,,,
1996-09-19,8.6,,,,,
1996-09-20,8.77,,,,,
1996-09-23,8.65,,,,,
1996-09-24,8.67,,,,,
1996-09-25,8.48,,,,,
1996-09-26,8.29,,,,,
1996-09-27,8.52,,,,,
1996-09-30,8.42,,,,,
1996-10-01,8.54,,,,,
1996-10-02,8.69,,,,,
1996-10-03,8.46,,,,,
1996-10-04,8.42,,,,,
1996-10-07,8.31,,,,,
1996-10-08,8.31,,,,,
1996-10-09,8.31,,,,,
1996-10-10,8.19,,,,,
1996-10-11,8.29,,,,,
1996-10-14,8.25,,,,,
1996-10-15,7.79,,,,,
1996-10-16,7.73,,,,,
1996-10-17,7.75,,,,,
1996-10-18,7.83,,,,,
1996-10-21,7.79,,,,,
1996-10-22,7.71,,,,,
1996-10-23,7.58,,,,,
1996-10-24,7.33,,,,,
1996-10-25,7.35,,,,,
1996-10-28,7.27,,,,,
1996-10-29,7.21,,,,,
1996-10-30,7.27,,,,,
1996-10-31,7.19,,,,,
1996-11-01,7.17,,,,,
1996-11-04,7.48,,,,,
1996-11-05,7.33,,,,,
1996-11-06,7.19,,,,,
1996-11-07,7.38,,,,,
1996-11-08,7.38,,,,,
1996-11-11,7.35,,,,,
1996-11-12,7.44,,,,,
1996-11-13,7.48,,,,,
1996-11-14,7.46,,,,,
1996-11-15,7.4,,,,,
1996-11-18,7.42,,,,,
1996-11-19,7.56,,,,,
1996-11-20,7.83,,,,,
1996-11-21,7.6,,,,,
1996-11-22,7.71,,,,,
1996-11-25,7.69,,,,,
1996-11-26,7.77,,,,,
1996-11-27,7.77,,,,,
1996-11-29,7.79,,,,,
1996-12-02,7.81,,,,,
1996-12-03,7.83,,,,,
1996-12-04,7.79,,,,,
1996-12-05,7.96,,,,,
1996-12-06,7.79,,,,,
1996-12-09,7.75,,,,,
1996-12-10,7.73,,,,,
1996-12-11,7.65,,,,,
1996-12-12,7.48,,,,,
1996-12-13,7.56,,,,,
1996-12-16,7.44,,,,,
1996-12-17,7.5,,,,,
1996-12-18,7.54,,,,,
1996-12-19,7.29,,,,,
1996-12-20,7.21,,,,,
1996-12-23,7.17,,,,,
1996-12-24,7.15,,,,,
1996-12-26,7.13,,,,,
1996-12-27,7.15,,,,,
1996-12-30,7.13,,,,,
1996-12-31,7.04,,,,,
1997-01-02,7.0,,,,,
1997-01-03,7.04,,,,,
1997-01-06,6.96,,,,,
1997-01-07,7.02,,,,,
1997-01-08,6.98,,,,,
1997-01-09,7.21,,,,,
1997-01-10,7.33,,,,,
1997-01-13,7.4,,,,,
1997-01-14,7.33,,,,,
1997-01-15,7.48,,,,,
1997-01-16,7.5,,,,,
1997-01-17,7.79,,,,,
1997-01-20,7.79,,,,,
1997-01-21,7.92,,,,,
1997-01-22,8.19,,,,,
1997-01-23,8.04,,,,,
1997-01-24,7.96,,,,,
1997-01-27,7.9,,,,,
1997-01-28,7.73,,,,,
1997-01-29,7.81,,,,,
1997-01-30,8.1,,,,,
1997-01-31,8.08,,,,,
1997-02-03,7.92,,,,,
1997-02-04,7.75,,,,,
1997-02-05,7.75,,,,,
1997-02-06,7.79,,,,,
1997-02-07,7.75,,,,,
1997-02-10,7.67,,,,,
1997-02-11,7.69,,,,,
1997-02-12,7.71,,,,,
1997-02-13,7.65,,,,,
1997-02-14,7.73,,,,,
1997-02-18,7.98,,,,,
1997-02-19,7.92,,,,,
1997-02-20,7.88,,,,,
1997-02-21,7.83,,,,,
1997-02-24,7.94,,,,,
1997-02-25,7.98,,,,,
1997-02-26,7.94,,,,,
1997-02-27,7.81,,,,,
1997-02-28,7.69,,,,,
1997-03-03,8.17,,,,,
1997-03-04,8.38,,,,,
1997-03-05,8.48,,,,,
1997-03-06,8.4,,,,,
1997-03-07,8.48,,,,,
1997-03-10,8.65,,,,,
1997-03-11,8.67,,,,,
1997-03-12,8.63,,,,,
1997-03-13,8.29,,,,,
1997-03-14,8.44,,,,,
1997-03-17,8.33,,,,,
1997-03-18,8.33,,,,,
1997-03-19,8.0,,,,,
1997-03-20,8.0,,,,,
1997-03-21,7.96,,,,,
1997-03-24,8.15,,,,,
1997-03-25,7.88,,,,,
1997-03-26,8.02,,,,,
1997-03-27,7.73,,,,,
1997-03-31,7.75,,,,,
1997-04-01,7.69,,,,,
1997-04-02,7.73,,,,,
1997-04-03,7.71,,,,,
1997-04-04,7.75,,,,,
1997-04-07,7.6,,,,,
1997-04-08,7.38,,,,,
1997-04-09,7.63,,,,,
1997-04-10,7.71,,,,,
1997-04-11,7.46,,,,,
1997-04-14,7.58,,,,,
1997-04-15,7.75,,,,,
1997-04-16,7.75,,,,,
1997-04-17,7.77,,,,,
1997-04-18,7.67,,,,,
1997-04-21,7.52,,,,,
1997-04-22,7.81,,,,,
1997-04-23,7.94,,,,,
1997-04-24,7.67,,,,,
1997-04-25,7.5,,,,,
1997-04-28,7.63,,,,,
1997-04-29,7.75,,,,,
1997-04-30,7.77,,,,,
1997-05-01,7.54,,,,,
1997-05-02,7.75,,,,,
1997-05-05,8.1,,,,,
1997-05-06,7.94,,,,,
1997-05-07,7.94,,,,,
1997-05-08,7.92,,,,,
1997-05-09,8.0,,,,,
1997-05-12,8.17,,,,,
1997-05-13,8.19,,,,,
1997-05-14,8.29,,,,,
1997-05-15,8.38,,,,,
1997-05-16,8.4,,,,,
1997-05-19,8.54,,,,,
1997-05-20,8.54,,,,,
1997-05-21,8.63,,,,,
1997-05-22,8.67,,,,,
1997-05-23,8.83,,,,,
1997-05-27,8.83,,,,,
1997-05-28,8.92,,,,,
1997-05-29,8.96,,,,,
1997-05-30,8.83,,,,,
1997-06-02,8.65,,,,,
1997-06-03,8.83,,,,,
1997-06-04,8.65,,,,,
1997-06-05,8.52,,,,,
1997-06-06,8.73,,,,,
1997-06-09,8.65,,,,,
1997-06-10,8.65,,,,,
1997-06-11,8.79,,,,,
1997-06-12,8.96,,,,,
1997-06-13,9.29,,,,,
1997-06-16,9.13,,,,,
1997-06-17,8.96,,,,,
1997-06-18,9.02,,,,,
1997-06-19,9.27,,,,,
1997-06-20,9.04,,,,,
