date,close price,ZION_SHE,ZION_TA,ZION_TL,market cap,PB Ratio
1999-11-17,63.63,,,,,
1999-11-18,64.5,,,,,
1999-11-19,64.63,,,,,
1999-11-22,63.81,,,,,
1999-11-23,62.5,,,,,
1999-11-24,62.88,,,,,
1999-11-26,62.94,,,,,
1999-11-29,61.75,,,,,
1999-11-30,64.56,,,,,
1999-12-01,65.31,,,,,
1999-12-02,65.88,,,,,
1999-12-03,67.56,,,,,
1999-12-06,65.88,,,,,
1999-12-07,63.63,,,,,
1999-12-08,61.88,,,,,
1999-12-09,63.31,,,,,
1999-12-10,63.94,,,,,
1999-12-13,63.69,,,,,
1999-12-14,62.94,,,,,
1999-12-15,62.38,,,,,
1999-12-16,61.88,,,,,
1999-12-17,61.44,,,,,
1999-12-20,61.5,,,,,
1999-12-21,64.63,,,,,
1999-12-22,67.56,,,,,
1999-12-23,66.75,,,,,
1999-12-27,60.31,,,,,
1999-12-28,59.31,,,,,
1999-12-29,59.41,,,,,
1999-12-30,58.63,,,,,
1999-12-31,59.19,,,,,
2000-01-03,55.5,,,,,
2000-01-04,52.81,,,,,
2000-01-05,52.75,,,,,
2000-01-06,53.5,,,,,
2000-01-07,53.63,,,,,
2000-01-10,52.66,,,,,
2000-01-11,49.88,,,,,
2000-01-12,50.31,,,,,
2000-01-13,54.69,,,,,
2000-01-14,55.63,,,,,
2000-01-18,52.81,,,,,
2000-01-19,53.38,,,,,
2000-01-20,52.44,,,,,
2000-01-21,52.88,,,,,
2000-01-24,52.0,,,,,
2000-01-25,53.69,,,,,
2000-01-26,53.56,,,,,
2000-01-27,57.75,,,,,
2000-01-28,56.13,,,,,
2000-01-31,59.13,,,,,
2000-02-01,59.75,,,,,
2000-02-02,58.63,,,,,
2000-02-03,57.94,,,,,
2000-02-04,55.31,,,,,
2000-02-07,55.25,,,,,
2000-02-08,58.06,,,,,
2000-02-09,55.13,,,,,
2000-02-10,54.94,,,,,
2000-02-11,54.69,,,,,
2000-02-14,54.13,,,,,
2000-02-15,54.81,,,,,
2000-02-16,54.56,,,,,
2000-02-17,55.03,,,,,
2000-02-18,49.88,,,,,
2000-02-22,51.13,,,,,
2000-02-23,50.63,,,,,
2000-02-24,50.88,,,,,
2000-02-25,50.0,,,,,
2000-02-28,51.5,,,,,
2000-02-29,53.06,,,,,
2000-03-01,50.69,,,,,
2000-03-02,51.44,,,,,
2000-03-03,38.81,,,,,
2000-03-06,41.56,,,,,
2000-03-07,39.81,,,,,
2000-03-08,37.44,,,,,
2000-03-09,36.88,,,,,
2000-03-10,37.25,,,,,
2000-03-13,37.97,,,,,
2000-03-14,36.44,,,,,
2000-03-15,38.75,,,,,
2000-03-16,41.38,,,,,
2000-03-17,40.94,,,,,
2000-03-20,39.31,,,,,
2000-03-21,42.25,,,,,
2000-03-22,42.06,,,,,
2000-03-23,44.0,,,,,
2000-03-24,42.56,,,,,
2000-03-27,39.44,,,,,
2000-03-28,39.75,,,,,
2000-03-29,39.52,,,,,
2000-03-30,38.31,,,,,
2000-03-31,41.63,,,,,
2000-04-03,40.0,,,,,
2000-04-04,41.63,,,,,
2000-04-05,41.13,,,,,
2000-04-06,42.5,,,,,
2000-04-07,40.63,,,,,
2000-04-10,42.38,,,,,
2000-04-11,45.13,,,,,
2000-04-12,45.63,,,,,
2000-04-13,47.5,,,,,
2000-04-14,45.19,,,,,
2000-04-17,44.94,,,,,
2000-04-18,43.69,,,,,
2000-04-19,40.88,,,,,
2000-04-20,43.0,,,,,
2000-04-24,43.5,,,,,
2000-04-25,44.63,,,,,
2000-04-26,42.94,,,,,
2000-04-27,41.44,,,,,
2000-04-28,41.5,,,,,
2000-05-01,41.75,,,,,
2000-05-02,42.94,,,,,
2000-05-03,40.69,,,,,
2000-05-04,40.63,,,,,
2000-05-05,40.75,,,,,
2000-05-08,42.0,,,,,
2000-05-09,42.0,,,,,
2000-05-10,39.94,,,,,
2000-05-11,41.25,,,,,
2000-05-12,41.88,,,,,
2000-05-15,42.38,,,,,
2000-05-16,41.94,,,,,
2000-05-17,41.31,,,,,
2000-05-18,41.38,,,,,
2000-05-19,41.41,,,,,
2000-05-22,42.38,,,,,
2000-05-23,43.0,,,,,
2000-05-24,44.0,,,,,
2000-05-25,43.88,,,,,
2000-05-26,44.94,,,,,
2000-05-30,46.8,,,,,
2000-05-31,46.63,,,,,
2000-06-01,47.44,,,,,
2000-06-02,48.31,,,,,
2000-06-05,47.75,,,,,
2000-06-06,46.38,,,,,
2000-06-07,46.88,,,,,
2000-06-08,45.13,,,,,
2000-06-09,45.25,,,,,
2000-06-12,46.19,,,,,
2000-06-13,46.0,,,,,
2000-06-14,45.44,,,,,
2000-06-15,46.06,,,,,
2000-06-16,45.0,,,,,
2000-06-19,47.13,,,,,
2000-06-20,48.63,,,,,
2000-06-21,47.56,,,,,
2000-06-22,47.44,,,,,
2000-06-23,47.69,,,,,
2000-06-26,47.63,,,,,
2000-06-27,47.5,,,,,
2000-06-28,47.38,,,,,
2000-06-29,46.31,,,,,
2000-06-30,45.89,,,,,
2000-07-03,47.5,,,,,
2000-07-05,47.06,,,,,
2000-07-06,46.75,,,,,
2000-07-07,47.38,,,,,
2000-07-10,47.38,,,,,
2000-07-11,47.31,,,,,
2000-07-12,46.69,,,,,
2000-07-13,47.63,,,,,
2000-07-14,47.75,,,,,
2000-07-17,45.88,,,,,
2000-07-18,46.0,,,,,
2000-07-19,45.44,,,,,
2000-07-20,46.56,,,,,
2000-07-21,46.19,,,,,
2000-07-24,45.69,,,,,
2000-07-25,45.5,,,,,
2000-07-26,44.0,,,,,
2000-07-27,44.5,,,,,
2000-07-28,43.88,,,,,
2000-07-31,43.75,,,,,
2000-08-01,43.56,,,,,
2000-08-02,44.94,,,,,
2000-08-03,45.75,,,,,
2000-08-04,46.44,,,,,
2000-08-07,45.5,,,,,
2000-08-08,45.25,,,,,
2000-08-09,44.0,,,,,
2000-08-10,44.88,,,,,
2000-08-11,45.09,,,,,
2000-08-14,44.44,,,,,
2000-08-15,44.0,,,,,
2000-08-16,43.25,,,,,
2000-08-17,43.88,,,,,
2000-08-18,43.44,,,,,
2000-08-21,42.38,,,,,
2000-08-22,42.56,,,,,
2000-08-23,41.06,,,,,
2000-08-24,42.56,,,,,
2000-08-25,42.75,,,,,
2000-08-28,42.38,,,,,
2000-08-29,42.25,,,,,
2000-08-30,43.13,,,,,
2000-08-31,44.75,,,,,
2000-09-01,43.69,,,,,
2000-09-05,43.63,,,,,
2000-09-06,43.75,,,,,
2000-09-07,45.44,,,,,
2000-09-08,45.75,,,,,
2000-09-11,46.25,,,,,
2000-09-12,46.13,,,,,
2000-09-13,46.0,,,,,
2000-09-14,45.75,,,,,
2000-09-15,46.0,,,,,
2000-09-18,44.75,,,,,
2000-09-19,45.0,,,,,
2000-09-20,44.88,,,,,
2000-09-21,44.25,,,,,
2000-09-22,44.81,,,,,
2000-09-25,45.88,,,,,
2000-09-26,47.17,,,,,
2000-09-27,49.44,,,,,
2000-09-28,51.75,,,,,
2000-09-29,51.14,,,,,
2000-10-02,51.38,,,,,
2000-10-03,52.94,,,,,
2000-10-04,53.0,,,,,
2000-10-05,53.31,,,,,
2000-10-06,53.13,,,,,
2000-10-09,52.69,,,,,
2000-10-10,51.44,,,,,
2000-10-11,48.38,,,,,
2000-10-12,46.81,,,,,
2000-10-13,49.56,,,,,
2000-10-16,50.75,,,,,
2000-10-17,50.63,,,,,
2000-10-18,48.88,,,,,
2000-10-19,49.94,,,,,
2000-10-20,50.56,,,,,
2000-10-23,50.56,,,,,
2000-10-24,52.0,,,,,
2000-10-25,52.31,,,,,
2000-10-26,53.5,,,,,
2000-10-27,54.56,,,,,
2000-10-30,56.69,,,,,
2000-10-31,57.44,,,,,
2000-11-01,56.06,,,,,
2000-11-02,57.0,,,,,
2000-11-03,57.44,,,,,
2000-11-06,57.88,,,,,
2000-11-07,57.38,,,,,
2000-11-08,57.75,,,,,
2000-11-09,56.88,,,,,
2000-11-10,56.0,,,,,
2000-11-13,55.06,,,,,
2000-11-14,54.38,,,,,
2000-11-15,54.0,,,,,
2000-11-16,53.19,,,,,
2000-11-17,52.94,,,,,
2000-11-20,52.0,,,,,
2000-11-21,53.88,,,,,
2000-11-22,53.31,,,,,
2000-11-24,53.25,,,,,
2000-11-27,54.0,,,,,
2000-11-28,53.69,,,,,
2000-11-29,55.5,,,,,
2000-11-30,54.63,,,,,
2000-12-01,55.63,,,,,
2000-12-04,55.13,,,,,
2000-12-05,58.44,,,,,
2000-12-06,57.69,,,,,
2000-12-07,59.11,,,,,
2000-12-08,60.75,,,,,
2000-12-11,62.75,,,,,
2000-12-12,60.06,,,,,
2000-12-13,59.5,,,,,
2000-12-14,58.16,,,,,
2000-12-15,57.0,,,,,
2000-12-18,58.38,,,,,
2000-12-19,57.13,,,,,
2000-12-20,57.19,,,,,
2000-12-21,58.25,,,,,
2000-12-22,61.75,,,,,
2000-12-26,61.5,,,,,
2000-12-27,61.63,,,,,
2000-12-28,62.06,,,,,
2000-12-29,62.44,,,,,
2001-01-02,59.94,,,,,
2001-01-03,61.94,,,,,
2001-01-04,60.69,,,,,
2001-01-05,60.0,,,,,
2001-01-08,60.13,,,,,
2001-01-09,59.5,,,,,
2001-01-10,60.75,,,,,
2001-01-11,60.38,,,,,
2001-01-12,58.69,,,,,
2001-01-16,60.38,,,,,
2001-01-17,59.61,,,,,
2001-01-18,58.63,,,,,
2001-01-19,57.75,,,,,
2001-01-22,58.69,,,,,
2001-01-23,59.13,,,,,
2001-01-24,58.81,,,,,
2001-01-25,57.19,,,,,
2001-01-26,57.0,,,,,
2001-01-29,56.75,,,,,
2001-01-30,56.06,,,,,
2001-01-31,55.88,,,,,
2001-02-01,56.0,,,,,
2001-02-02,56.0,,,,,
2001-02-05,56.5,,,,,
2001-02-06,56.19,,,,,
2001-02-07,56.69,,,,,
2001-02-08,56.88,,,,,
2001-02-09,57.44,,,,,
2001-02-12,58.31,,,,,
2001-02-13,58.31,,,,,
2001-02-14,58.69,,,,,
2001-02-15,58.06,,,,,
2001-02-16,57.13,,,,,
2001-02-20,56.81,,,,,
2001-02-21,55.38,,,,,
2001-02-22,55.11,,,,,
2001-02-23,55.13,,,,,
2001-02-26,56.5,,,,,
2001-02-27,57.0,,,,,
2001-02-28,57.44,,,,,
2001-03-01,57.56,,,,,
2001-03-02,58.5,,,,,
2001-03-05,58.0,,,,,
2001-03-06,57.44,,,,,
2001-03-07,57.13,,,,,
2001-03-08,56.38,,,,,
2001-03-09,55.38,,,,,
2001-03-12,54.0,,,,,
2001-03-13,54.75,,,,,
2001-03-14,52.88,,,,,
2001-03-15,53.19,,,,,
2001-03-16,51.44,,,,,
2001-03-19,51.69,,,,,
2001-03-20,51.25,,,,,
2001-03-21,48.75,,,,,
2001-03-22,46.94,,,,,
2001-03-23,49.25,,,,,
2001-03-26,51.2,,,,,
2001-03-27,53.0,,,,,
2001-03-28,52.26,,,,,
2001-03-29,51.79,,,,,
2001-03-30,52.09,,,,,
2001-04-02,52.03,,,,,
2001-04-03,51.99,,,,,
2001-04-04,50.42,,,,,
2001-04-05,51.99,,,,,
2001-04-06,51.08,,,,,
2001-04-09,51.35,,,,,
2001-04-10,52.19,,,,,
2001-04-11,53.03,,,,,
2001-04-12,53.2,,,,,
2001-04-16,52.3,,,,,
2001-04-17,52.04,,,,,
2001-04-18,53.29,,,,,
2001-04-19,55.25,,,,,
2001-04-20,54.35,,,,,
2001-04-23,52.54,,,,,
2001-04-24,53.01,,,,,
2001-04-25,52.86,,,,,
2001-04-26,52.69,,,,,
2001-04-27,53.31,,,,,
2001-04-30,53.29,,,,,
2001-05-01,53.44,,,,,
2001-05-02,54.27,,,,,
2001-05-03,53.96,,,,,
2001-05-04,54.75,,,,,
2001-05-07,54.41,,,,,
2001-05-08,54.06,,,,,
2001-05-09,54.0,,,,,
2001-05-10,54.25,,,,,
2001-05-11,53.78,,,,,
2001-05-14,53.63,,,,,
2001-05-15,53.74,,,,,
2001-05-16,55.0,,,,,
2001-05-17,54.8,,,,,
2001-05-18,54.59,,,,,
2001-05-21,54.18,,,,,
2001-05-22,54.26,,,,,
2001-05-23,53.91,,,,,
2001-05-24,53.83,,,,,
2001-05-25,53.8,,,,,
2001-05-29,53.48,,,,,
2001-05-30,53.3,,,,,
2001-05-31,54.14,,,,,
2001-06-01,54.87,,,,,
2001-06-04,55.55,,,,,
2001-06-05,56.31,,,,,
2001-06-06,56.55,,,,,
2001-06-07,56.64,,,,,
2001-06-08,56.5,,,,,
2001-06-11,56.24,,,,,
2001-06-12,56.4,,,,,
2001-06-13,56.55,,,,,
2001-06-14,55.89,,,,,
2001-06-15,56.36,,,,,
2001-06-18,55.9,,,,,
2001-06-19,56.35,,,,,
2001-06-20,58.59,,,,,
2001-06-21,59.54,,,,,
2001-06-22,57.55,,,,,
2001-06-25,57.67,,,,,
2001-06-26,57.87,,,,,
2001-06-27,58.07,,,,,
2001-06-28,58.79,,,,,
2001-06-29,59.0,,,,,
2001-07-02,59.01,,,,,
2001-07-03,59.08,,,,,
2001-07-05,58.44,,,,,
2001-07-06,57.63,,,,,
2001-07-09,57.56,,,,,
2001-07-10,56.8,,,,,
2001-07-11,57.0,,,,,
2001-07-12,57.53,,,,,
2001-07-13,58.38,,,,,
2001-07-16,57.84,,,,,
2001-07-17,58.71,,,,,
2001-07-18,59.0,,,,,
2001-07-19,59.07,,,,,
2001-07-20,58.77,,,,,
2001-07-23,58.31,,,,,
2001-07-24,58.37,,,,,
2001-07-25,58.44,,,,,
2001-07-26,58.4,,,,,
2001-07-27,58.49,,,,,
2001-07-30,58.43,,,,,
2001-07-31,58.45,,,,,
2001-08-01,57.64,,,,,
2001-08-02,57.87,,,,,
2001-08-03,58.36,,,,,
2001-08-06,58.25,,,,,
2001-08-07,58.56,,,,,
2001-08-08,58.04,,,,,
2001-08-09,58.15,,,,,
2001-08-10,58.51,,,,,
2001-08-13,58.08,,,,,
2001-08-14,58.5,,,,,
2001-08-15,58.65,,,,,
2001-08-16,59.06,,,,,
2001-08-17,59.5,,,,,
2001-08-20,59.57,,,,,
2001-08-21,59.37,,,,,
2001-08-22,59.76,,,,,
2001-08-23,59.75,,,,,
2001-08-24,58.62,,,,,
2001-08-27,57.7,,,,,
2001-08-28,57.49,,,,,
2001-08-29,57.04,,,,,
2001-08-30,57.36,,,,,
2001-08-31,57.26,,,,,
2001-09-04,56.82,,,,,
2001-09-05,56.29,,,,,
2001-09-06,55.39,,,,,
2001-09-07,54.96,,,,,
2001-09-10,54.04,,,,,
2001-09-17,53.8,,,,,
2001-09-18,53.85,,,,,
2001-09-19,53.25,,,,,
2001-09-20,52.78,,,,,
2001-09-21,51.62,,,,,
2001-09-24,51.84,,,,,
2001-09-25,52.24,,,,,
2001-09-26,52.2,,,,,
2001-09-27,54.0,,,,,
2001-09-28,53.66,,,,,
2001-10-01,52.55,,,,,
2001-10-02,52.55,,,,,
2001-10-03,49.62,,,,,
2001-10-04,49.11,,,,,
2001-10-05,45.93,,,,,
2001-10-08,43.92,,,,,
2001-10-09,44.4,,,,,
2001-10-10,44.36,,,,,
2001-10-11,44.49,,,,,
2001-10-12,43.76,,,,,
2001-10-15,43.61,,,,,
2001-10-16,44.78,,,,,
2001-10-17,44.4,,,,,
2001-10-18,42.45,,,,,
2001-10-19,43.8,,,,,
2001-10-22,44.88,,,,,
2001-10-23,45.59,,,,,
2001-10-24,46.25,,,,,
2001-10-25,47.61,,,,,
2001-10-26,48.45,,,,,
2001-10-29,48.32,,,,,
2001-10-30,48.1,,,,,
2001-10-31,47.92,,,,,
2001-11-01,48.51,,,,,
2001-11-02,48.04,,,,,
2001-11-05,49.01,,,,,
2001-11-06,49.34,,,,,
2001-11-07,49.74,,,,,
2001-11-08,49.17,,,,,
2001-11-09,48.74,,,,,
2001-11-12,48.23,,,,,
2001-11-13,48.1,,,,,
2001-11-14,48.17,,,,,
2001-11-15,47.84,,,,,
2001-11-16,47.25,,,,,
2001-11-19,47.35,,,,,
2001-11-20,47.15,,,,,
2001-11-21,46.84,,,,,
2001-11-23,47.36,,,,,
2001-11-26,48.05,,,,,
2001-11-27,47.92,,,,,
2001-11-28,47.83,,,,,
2001-11-29,48.51,,,,,
2001-11-30,48.28,,,,,
2001-12-03,48.0,,,,,
2001-12-04,48.92,,,,,
2001-12-05,50.53,,,,,
2001-12-06,51.4,,,,,
2001-12-07,51.33,,,,,
2001-12-10,51.07,,,,,
2001-12-11,51.25,,,,,
2001-12-12,51.55,,,,,
2001-12-13,51.14,,,,,
2001-12-14,50.92,,,,,
2001-12-17,50.89,,,,,
2001-12-18,51.86,,,,,
2001-12-19,52.08,,,,,
2001-12-20,52.25,,,,,
2001-12-21,53.51,,,,,
2001-12-24,53.14,,,,,
2001-12-26,53.28,,,,,
2001-12-27,52.47,,,,,
2001-12-28,52.69,,,,,
2001-12-31,52.58,,,,,
2002-01-02,51.58,,,,,
2002-01-03,52.43,,,,,
2002-01-04,52.87,,,,,
2002-01-07,52.84,,,,,
2002-01-08,52.75,,,,,
2002-01-09,52.51,,,,,
2002-01-10,52.44,,,,,
2002-01-11,51.85,,,,,
2002-01-14,51.23,,,,,
2002-01-15,51.72,,,,,
2002-01-16,51.75,,,,,
2002-01-17,51.95,,,,,
2002-01-18,51.71,,,,,
2002-01-22,51.52,,,,,
2002-01-23,51.79,,,,,
2002-01-24,51.22,,,,,
2002-01-25,51.12,,,,,
2002-01-28,50.4,,,,,
2002-01-29,48.96,,,,,
2002-01-30,49.46,,,,,
2002-01-31,50.34,,,,,
2002-02-01,50.37,,,,,
2002-02-04,49.88,,,,,
2002-02-05,50.13,,,,,
2002-02-06,50.98,,,,,
2002-02-07,51.88,,,,,
2002-02-08,52.05,,,,,
2002-02-11,52.44,,,,,
2002-02-12,52.2,,,,,
2002-02-13,52.89,,,,,
2002-02-14,53.67,,,,,
2002-02-15,53.47,,,,,
2002-02-19,52.69,,,,,
2002-02-20,52.99,,,,,
2002-02-21,53.37,,,,,
2002-02-22,53.02,,,,,
2002-02-25,53.11,,,,,
2002-02-26,52.84,,,,,
2002-02-27,52.99,,,,,
2002-02-28,52.85,,,,,
2002-03-01,52.92,,,,,
2002-03-04,53.73,,,,,
2002-03-05,53.06,,,,,
2002-03-06,53.68,,,,,
2002-03-07,53.58,,,,,
2002-03-08,53.7,,,,,
2002-03-11,53.85,,,,,
2002-03-12,54.07,,,,,
2002-03-13,53.92,,,,,
2002-03-14,53.98,,,,,
2002-03-15,54.95,,,,,
2002-03-18,55.78,,,,,
2002-03-19,56.06,,,,,
2002-03-20,55.58,,,,,
2002-03-21,55.01,,,,,
2002-03-22,55.05,,,,,
2002-03-25,55.66,,,,,
2002-03-26,57.44,2131000.0,8580000.0,17367000.0,,
2002-03-27,59.2,2131000.0,8580000.0,17367000.0,,
2002-03-28,59.27,2131000.0,8580000.0,17367000.0,,
2002-04-01,59.11,2131000.0,8580000.0,17367000.0,,
2002-04-02,58.94,2131000.0,8580000.0,17367000.0,,
2002-04-03,57.93,2131000.0,8580000.0,17367000.0,,
2002-04-04,57.15,2131000.0,8580000.0,17367000.0,,
2002-04-05,57.33,2131000.0,8580000.0,17367000.0,,
2002-04-08,57.81,2131000.0,8580000.0,17367000.0,,
2002-04-09,58.35,2131000.0,8580000.0,17367000.0,,
2002-04-10,58.33,2131000.0,8580000.0,17367000.0,,
2002-04-11,57.66,2131000.0,8580000.0,17367000.0,,
2002-04-12,58.51,2131000.0,8580000.0,17367000.0,,
2002-04-15,58.74,2131000.0,8580000.0,17367000.0,,
2002-04-16,59.01,2131000.0,8580000.0,17367000.0,,
2002-04-17,59.09,2131000.0,8580000.0,17367000.0,,
2002-04-18,59.4,2131000.0,8580000.0,17367000.0,,
2002-04-19,56.08,2131000.0,8580000.0,17367000.0,,
2002-04-22,54.6,2131000.0,8580000.0,17367000.0,,
2002-04-23,54.32,2131000.0,8580000.0,17367000.0,,
2002-04-24,54.24,2131000.0,8580000.0,17367000.0,,
2002-04-25,54.33,2131000.0,8580000.0,17367000.0,,
2002-04-26,53.72,2131000.0,8580000.0,17367000.0,,
2002-04-29,53.5,2131000.0,8580000.0,17367000.0,,
2002-04-30,54.08,2131000.0,8580000.0,17367000.0,,
2002-05-01,54.28,2131000.0,8580000.0,17367000.0,,
2002-05-02,55.7,2131000.0,8580000.0,17367000.0,,
2002-05-03,55.75,2131000.0,8580000.0,17367000.0,,
2002-05-06,55.66,2131000.0,8580000.0,17367000.0,,
2002-05-07,56.02,2131000.0,8580000.0,17367000.0,,
2002-05-08,55.86,2131000.0,8580000.0,17367000.0,,
2002-05-09,55.09,2131000.0,8580000.0,17367000.0,,
2002-05-10,54.75,2131000.0,8580000.0,17367000.0,,
2002-05-13,55.41,2131000.0,8580000.0,17367000.0,,
2002-05-14,56.24,2131000.0,8580000.0,17367000.0,,
2002-05-15,56.59,2131000.0,8580000.0,17367000.0,,
2002-05-16,56.36,2131000.0,8580000.0,17367000.0,,
2002-05-17,56.53,2131000.0,8580000.0,17367000.0,,
2002-05-20,55.91,2131000.0,8580000.0,17367000.0,,
2002-05-21,56.32,2131000.0,8580000.0,17367000.0,,
2002-05-22,56.7,2131000.0,8580000.0,17367000.0,,
2002-05-23,57.24,2131000.0,8580000.0,17367000.0,,
2002-05-24,56.61,2131000.0,8580000.0,17367000.0,,
2002-05-28,56.02,2131000.0,8580000.0,17367000.0,,
2002-05-29,55.58,2131000.0,8580000.0,17367000.0,,
2002-05-30,55.33,2131000.0,8580000.0,17367000.0,,
2002-05-31,55.07,2131000.0,8580000.0,17367000.0,,
2002-06-03,54.36,2131000.0,8580000.0,17367000.0,,
2002-06-04,53.65,2131000.0,8580000.0,17367000.0,,
2002-06-05,53.84,2131000.0,8580000.0,17367000.0,,
2002-06-06,53.38,2131000.0,8580000.0,17367000.0,,
2002-06-07,53.6,2131000.0,8580000.0,17367000.0,,
2002-06-10,53.25,2131000.0,8580000.0,17367000.0,,
2002-06-11,52.51,2131000.0,8580000.0,17367000.0,,
2002-06-12,52.27,2131000.0,8580000.0,17367000.0,,
2002-06-13,51.64,2131000.0,8580000.0,17367000.0,,
2002-06-14,51.85,2131000.0,8580000.0,17367000.0,,
2002-06-17,54.28,2131000.0,8580000.0,17367000.0,,
2002-06-18,54.0,2131000.0,8580000.0,17367000.0,,
2002-06-19,53.69,2131000.0,8580000.0,17367000.0,,
2002-06-20,52.71,2131000.0,8580000.0,17367000.0,,
2002-06-21,52.78,2131000.0,8580000.0,17367000.0,,
2002-06-24,52.07,2131000.0,8580000.0,17367000.0,,
2002-06-25,51.01,2131000.0,8580000.0,17367000.0,,
2002-06-26,50.31,2131000.0,8580000.0,17367000.0,,
2002-06-27,51.37,2131000.0,8580000.0,17367000.0,,
2002-06-28,52.1,2131000.0,8580000.0,17367000.0,,
2002-07-01,51.93,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-02,51.32,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-03,50.32,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-05,52.31,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-08,51.81,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-09,50.79,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-10,49.84,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-11,49.87,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-12,49.46,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-15,48.81,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-16,48.99,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-17,48.38,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-18,46.54,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-19,45.96,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-22,44.81,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-23,44.03,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-24,45.87,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-25,46.55,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-26,47.41,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-29,50.4,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-30,49.23,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-07-31,50.51,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-08-01,49.79,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-08-02,48.86,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-08-05,47.62,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-08-06,48.99,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-08-07,49.85,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-08-08,51.78,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-08-09,52.14,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-08-12,52.31,2131000.0,8580000.0,17367000.0,0.0,0.0
2002-08-13,51.53,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-08-14,53.02,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-08-15,53.62,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-08-16,53.34,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-08-19,54.02,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-08-20,53.24,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-08-21,53.9,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-08-22,54.31,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-08-23,53.54,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-08-26,54.14,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-08-27,54.79,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-08-28,53.89,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-08-29,54.2,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-08-30,54.62,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-03,52.86,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-04,53.25,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-05,52.63,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-06,52.7,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-09,53.44,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-10,52.96,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-11,52.93,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-12,50.74,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-13,51.0,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-16,50.89,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-17,49.73,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-18,48.04,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-19,46.34,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-20,45.72,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-23,43.09,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-24,42.78,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-25,43.56,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-26,44.54,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-27,44.45,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
2002-09-30,43.53,24839623000.0,24839623000.0,24839623000.0,0.0,0.0
