date,close price,MMC_SHE,MMC_TA,MMC_TL,market cap,PB Ratio
1992-10-09,15.0,,,,,
1992-10-12,15.13,,,,,
1992-10-13,15.08,,,,,
1992-10-14,15.0,,,,,
1992-10-15,14.85,,,,,
1992-10-16,15.13,,,,,
1992-10-19,15.4,,,,,
1992-10-20,15.33,,,,,
1992-10-21,15.21,,,,,
1992-10-22,15.21,,,,,
1992-10-23,15.1,,,,,
1992-10-26,15.08,,,,,
1992-10-27,15.13,,,,,
1992-10-28,15.15,,,,,
1992-10-29,15.4,,,,,
1992-10-30,15.54,,,,,
1992-11-02,15.6,,,,,
1992-11-03,15.6,,,,,
1992-11-04,15.54,,,,,
1992-11-05,15.58,,,,,
1992-11-06,15.63,,,,,
1992-11-09,15.58,,,,,
1992-11-10,15.42,,,,,
1992-11-11,15.5,,,,,
1992-11-12,15.38,,,,,
1992-11-13,15.46,,,,,
1992-11-16,15.19,,,,,
1992-11-17,15.08,,,,,
1992-11-18,15.1,,,,,
1992-11-19,15.29,,,,,
1992-11-20,15.1,,,,,
1992-11-23,15.13,,,,,
1992-11-24,15.31,,,,,
1992-11-25,15.42,,,,,
1992-11-27,15.38,,,,,
1992-11-30,15.38,,,,,
1992-12-01,15.31,,,,,
1992-12-02,15.4,,,,,
1992-12-03,15.42,,,,,
1992-12-04,15.33,,,,,
1992-12-07,15.38,,,,,
1992-12-08,15.44,,,,,
1992-12-09,15.35,,,,,
1992-12-10,15.46,,,,,
1992-12-11,15.54,,,,,
1992-12-14,15.46,,,,,
1992-12-15,15.17,,,,,
1992-12-16,15.15,,,,,
1992-12-17,15.13,,,,,
1992-12-18,15.42,,,,,
1992-12-21,15.25,,,,,
1992-12-22,15.02,,,,,
1992-12-23,15.15,,,,,
1992-12-24,15.15,,,,,
1992-12-28,15.19,,,,,
1992-12-29,15.19,,,,,
1992-12-30,15.23,,,,,
1992-12-31,15.23,,,,,
1993-01-04,15.17,,,,,
1993-01-05,14.96,,,,,
1993-01-06,15.04,,,,,
1993-01-07,14.94,,,,,
1993-01-08,14.83,,,,,
1993-01-11,14.94,,,,,
1993-01-12,14.98,,,,,
1993-01-13,14.94,,,,,
1993-01-14,15.08,,,,,
1993-01-15,15.02,,,,,
1993-01-18,15.04,,,,,
1993-01-19,15.0,,,,,
1993-01-20,15.29,,,,,
1993-01-21,15.33,,,,,
1993-01-22,15.27,,,,,
1993-01-25,15.56,,,,,
1993-01-26,15.42,,,,,
1993-01-27,15.29,,,,,
1993-01-28,15.25,,,,,
1993-01-29,15.19,,,,,
1993-02-01,15.17,,,,,
1993-02-02,15.29,,,,,
1993-02-03,15.88,,,,,
1993-02-04,16.08,,,,,
1993-02-05,15.94,,,,,
1993-02-08,15.94,,,,,
1993-02-09,15.92,,,,,
1993-02-10,15.75,,,,,
1993-02-11,15.63,,,,,
1993-02-12,15.33,,,,,
1993-02-16,15.31,,,,,
1993-02-17,15.29,,,,,
1993-02-18,15.29,,,,,
1993-02-19,15.19,,,,,
1993-02-22,14.94,,,,,
1993-02-23,15.15,,,,,
1993-02-24,15.33,,,,,
1993-02-25,15.67,,,,,
1993-02-26,15.79,,,,,
1993-03-01,15.33,,,,,
1993-03-02,15.67,,,,,
1993-03-03,15.67,,,,,
1993-03-04,15.65,,,,,
1993-03-05,15.44,,,,,
1993-03-08,15.71,,,,,
1993-03-09,15.6,,,,,
1993-03-10,15.63,,,,,
1993-03-11,15.65,,,,,
1993-03-12,15.42,,,,,
1993-03-15,15.6,,,,,
1993-03-16,15.5,,,,,
1993-03-17,15.31,,,,,
1993-03-18,15.75,,,,,
1993-03-19,15.71,,,,,
1993-03-22,15.65,,,,,
1993-03-23,15.73,,,,,
1993-03-24,15.75,,,,,
1993-03-25,15.77,,,,,
1993-03-26,15.65,,,,,
1993-03-29,15.65,,,,,
1993-03-30,15.54,,,,,
1993-03-31,15.81,,,,,
1993-04-01,15.73,,,,,
1993-04-02,15.48,,,,,
1993-04-05,15.44,,,,,
1993-04-06,15.52,,,,,
1993-04-07,15.71,,,,,
1993-04-08,15.71,,,,,
1993-04-12,15.81,,,,,
1993-04-13,15.75,,,,,
1993-04-14,15.81,,,,,
1993-04-15,15.81,,,,,
1993-04-16,15.69,,,,,
1993-04-19,15.71,,,,,
1993-04-20,15.71,,,,,
1993-04-21,15.4,,,,,
1993-04-22,15.35,,,,,
1993-04-23,15.42,,,,,
1993-04-26,15.08,,,,,
1993-04-27,14.77,,,,,
1993-04-28,14.71,,,,,
1993-04-29,14.71,,,,,
1993-04-30,14.92,,,,,
1993-05-03,15.0,,,,,
1993-05-04,14.92,,,,,
1993-05-05,15.13,,,,,
1993-05-06,15.21,,,,,
1993-05-07,15.15,,,,,
1993-05-10,15.15,,,,,
1993-05-11,15.15,,,,,
1993-05-12,15.13,,,,,
1993-05-13,14.71,,,,,
1993-05-14,14.85,,,,,
1993-05-17,14.63,,,,,
1993-05-18,14.65,,,,,
1993-05-19,14.67,,,,,
1993-05-20,15.04,,,,,
1993-05-21,14.9,,,,,
1993-05-24,14.9,,,,,
1993-05-25,15.04,,,,,
1993-05-26,15.1,,,,,
1993-05-27,15.02,,,,,
1993-05-28,14.98,,,,,
1993-06-01,15.21,,,,,
1993-06-02,15.08,,,,,
1993-06-03,14.98,,,,,
1993-06-04,14.92,,,,,
1993-06-07,14.58,,,,,
1993-06-08,14.54,,,,,
1993-06-09,14.63,,,,,
1993-06-10,14.52,,,,,
1993-06-11,14.27,,,,,
1993-06-14,14.35,,,,,
1993-06-15,14.31,,,,,
1993-06-16,14.17,,,,,
1993-06-17,14.21,,,,,
1993-06-18,14.31,,,,,
1993-06-21,14.33,,,,,
1993-06-22,14.27,,,,,
1993-06-23,14.33,,,,,
1993-06-24,14.38,,,,,
1993-06-25,14.33,,,,,
1993-06-28,14.46,,,,,
1993-06-29,14.65,,,,,
1993-06-30,14.56,,,,,
1993-07-01,14.73,,,,,
1993-07-02,14.63,,,,,
1993-07-06,14.46,,,,,
1993-07-07,14.35,,,,,
1993-07-08,14.46,,,,,
1993-07-09,14.4,,,,,
1993-07-12,14.35,,,,,
1993-07-13,14.35,,,,,
1993-07-14,14.31,,,,,
1993-07-15,14.27,,,,,
1993-07-16,14.19,,,,,
1993-07-19,14.23,,,,,
1993-07-20,14.21,,,,,
1993-07-21,14.25,,,,,
1993-07-22,14.19,,,,,
1993-07-23,14.38,,,,,
1993-07-26,14.35,,,,,
1993-07-27,14.46,,,,,
1993-07-28,14.42,,,,,
1993-07-29,14.56,,,,,
1993-07-30,14.63,,,,,
1993-08-02,14.5,,,,,
1993-08-03,14.69,,,,,
1993-08-04,14.69,,,,,
1993-08-05,14.73,,,,,
1993-08-06,14.71,,,,,
1993-08-09,14.83,,,,,
1993-08-10,14.92,,,,,
1993-08-11,14.96,,,,,
1993-08-12,14.85,,,,,
1993-08-13,14.9,,,,,
1993-08-16,14.9,,,,,
1993-08-17,14.77,,,,,
1993-08-18,14.63,,,,,
1993-08-19,14.96,,,,,
1993-08-20,14.98,,,,,
1993-08-23,14.79,,,,,
1993-08-24,15.06,,,,,
1993-08-25,14.98,,,,,
1993-08-26,15.0,,,,,
1993-08-27,14.96,,,,,
1993-08-30,15.02,,,,,
1993-08-31,15.04,,,,,
1993-09-01,15.1,,,,,
1993-09-02,15.02,,,,,
1993-09-03,15.08,,,,,
1993-09-07,15.17,,,,,
1993-09-08,15.04,,,,,
1993-09-09,15.04,,,,,
1993-09-10,15.23,,,,,
1993-09-13,15.08,,,,,
1993-09-14,15.06,,,,,
1993-09-15,15.31,,,,,
1993-09-16,15.15,,,,,
1993-09-17,15.02,,,,,
1993-09-20,15.0,,,,,
1993-09-21,15.0,,,,,
1993-09-22,14.98,,,,,
1993-09-23,14.71,,,,,
1993-09-24,14.71,,,,,
1993-09-27,14.73,,,,,
1993-09-28,14.75,,,,,
1993-09-29,14.58,,,,,
1993-09-30,14.54,,,,,
1993-10-01,14.71,,,,,
1993-10-04,14.77,,,,,
1993-10-05,14.04,,,,,
1993-10-06,14.04,,,,,
1993-10-07,14.04,,,,,
1993-10-08,14.15,,,,,
1993-10-11,14.13,,,,,
1993-10-12,13.92,,,,,
1993-10-13,13.9,,,,,
1993-10-14,13.79,,,,,
1993-10-15,13.92,,,,,
1993-10-18,13.9,,,,,
1993-10-19,13.92,,,,,
1993-10-20,13.92,,,,,
1993-10-21,13.94,,,,,
1993-10-22,13.88,,,,,
1993-10-25,13.85,,,,,
1993-10-26,13.71,,,,,
1993-10-27,13.58,,,,,
1993-10-28,13.65,,,,,
1993-10-29,13.58,,,,,
1993-11-01,13.42,,,,,
1993-11-02,13.38,,,,,
1993-11-03,13.25,,,,,
1993-11-04,13.29,,,,,
1993-11-05,13.27,,,,,
1993-11-08,13.4,,,,,
1993-11-09,13.52,,,,,
1993-11-10,13.67,,,,,
1993-11-11,13.63,,,,,
1993-11-12,13.63,,,,,
1993-11-15,13.56,,,,,
1993-11-16,13.56,,,,,
1993-11-17,13.46,,,,,
1993-11-18,13.42,,,,,
1993-11-19,13.33,,,,,
1993-11-22,13.19,,,,,
1993-11-23,13.21,,,,,
1993-11-24,13.23,,,,,
1993-11-26,13.33,,,,,
1993-11-29,13.13,,,,,
1993-11-30,13.35,,,,,
1993-12-01,13.5,,,,,
1993-12-02,13.29,,,,,
1993-12-03,13.31,,,,,
1993-12-06,13.4,,,,,
1993-12-07,13.33,,,,,
1993-12-08,13.38,,,,,
1993-12-09,13.33,,,,,
1993-12-10,13.1,,,,,
1993-12-13,13.1,,,,,
1993-12-14,13.04,,,,,
1993-12-15,13.13,,,,,
1993-12-16,13.27,,,,,
1993-12-17,13.42,,,,,
1993-12-20,13.44,,,,,
1993-12-21,13.31,,,,,
1993-12-22,13.35,,,,,
1993-12-23,13.46,,,,,
1993-12-27,13.65,,,,,
1993-12-28,13.73,,,,,
1993-12-29,13.67,,,,,
1993-12-30,13.56,,,,,
1993-12-31,13.54,,,,,
1994-01-03,13.54,,,,,
1994-01-04,13.58,,,,,
1994-01-05,13.4,,,,,
1994-01-06,13.46,,,,,
1994-01-07,13.69,,,,,
1994-01-10,13.75,,,,,
1994-01-11,13.79,,,,,
1994-01-12,13.88,,,,,
1994-01-13,13.81,,,,,
1994-01-14,13.77,,,,,
1994-01-17,13.65,,,,,
1994-01-18,13.54,,,,,
1994-01-19,13.5,,,,,
1994-01-20,13.65,,,,,
1994-01-21,13.52,,,,,
1994-01-24,13.48,,,,,
1994-01-25,13.4,,,,,
1994-01-26,13.48,,,,,
1994-01-27,13.75,,,,,
1994-01-28,13.63,,,,,
1994-01-31,13.71,,,,,
1994-02-01,13.58,,,,,
1994-02-02,13.58,,,,,
1994-02-03,13.67,,,,,
1994-02-04,13.52,,,,,
1994-02-07,13.54,,,,,
1994-02-08,13.69,,,,,
1994-02-09,13.83,,,,,
1994-02-10,13.67,,,,,
1994-02-11,13.69,,,,,
1994-02-14,13.63,,,,,
1994-02-15,13.81,,,,,
1994-02-16,13.85,,,,,
1994-02-17,13.81,,,,,
1994-02-18,13.75,,,,,
1994-02-22,13.94,,,,,
1994-02-23,13.85,,,,,
1994-02-24,13.77,,,,,
1994-02-25,13.79,,,,,
1994-02-28,13.81,,,,,
1994-03-01,13.9,,,,,
1994-03-02,13.88,,,,,
1994-03-03,13.81,,,,,
1994-03-04,13.81,,,,,
1994-03-07,13.75,,,,,
1994-03-08,13.69,,,,,
1994-03-09,13.6,,,,,
1994-03-10,13.54,,,,,
1994-03-11,13.71,,,,,
1994-03-14,13.63,,,,,
1994-03-15,13.69,,,,,
1994-03-16,13.75,,,,,
1994-03-17,14.0,,,,,
1994-03-18,14.06,,,,,
1994-03-21,14.02,,,,,
1994-03-22,14.04,,,,,
1994-03-23,14.23,,,,,
1994-03-24,14.15,,,,,
1994-03-25,14.06,,,,,
1994-03-28,14.1,,,,,
1994-03-29,14.06,,,,,
1994-03-30,13.85,,,,,
1994-03-31,13.83,,,,,
1994-04-04,13.56,,,,,
1994-04-05,13.81,,,,,
1994-04-06,13.77,,,,,
1994-04-07,13.75,,,,,
1994-04-08,13.71,,,,,
1994-04-11,13.88,,,,,
1994-04-12,13.94,,,,,
1994-04-13,13.83,,,,,
1994-04-14,13.83,,,,,
1994-04-15,13.83,,,,,
1994-04-18,13.73,,,,,
1994-04-19,13.94,,,,,
1994-04-20,13.98,,,,,
1994-04-21,14.19,,,,,
1994-04-22,14.0,,,,,
1994-04-25,14.08,,,,,
1994-04-26,14.06,,,,,
1994-04-28,14.02,,,,,
1994-04-29,14.08,,,,,
1994-05-02,14.1,,,,,
1994-05-03,14.17,,,,,
1994-05-04,14.17,,,,,
1994-05-05,14.5,,,,,
1994-05-06,14.65,,,,,
1994-05-09,14.5,,,,,
1994-05-10,14.58,,,,,
1994-05-11,14.44,,,,,
1994-05-12,14.42,,,,,
1994-05-13,14.33,,,,,
1994-05-16,14.38,,,,,
1994-05-17,14.46,,,,,
1994-05-18,14.58,,,,,
1994-05-19,14.63,,,,,
1994-05-20,14.5,,,,,
1994-05-23,14.52,,,,,
1994-05-24,14.52,,,,,
1994-05-25,14.54,,,,,
1994-05-26,14.48,,,,,
1994-05-27,14.5,,,,,
1994-05-31,14.5,,,,,
1994-06-01,14.6,,,,,
1994-06-02,14.6,,,,,
1994-06-03,14.58,,,,,
1994-06-06,14.63,,,,,
1994-06-07,14.69,,,,,
1994-06-08,14.63,,,,,
1994-06-09,14.69,,,,,
1994-06-10,14.67,,,,,
1994-06-13,14.63,,,,,
1994-06-14,14.69,,,,,
1994-06-15,14.67,,,,,
1994-06-16,14.71,,,,,
1994-06-17,14.65,,,,,
1994-06-20,14.44,,,,,
1994-06-21,14.33,,,,,
1994-06-22,14.35,,,,,
1994-06-23,14.35,,,,,
1994-06-24,14.25,,,,,
1994-06-27,14.21,,,,,
1994-06-28,14.21,,,,,
1994-06-29,14.04,,,,,
1994-06-30,13.9,,,,,
1994-07-01,14.21,,,,,
1994-07-05,14.21,,,,,
1994-07-06,14.19,,,,,
1994-07-07,14.21,,,,,
1994-07-08,14.29,,,,,
1994-07-11,14.21,,,,,
1994-07-12,14.17,,,,,
1994-07-13,14.35,,,,,
1994-07-14,14.52,,,,,
1994-07-15,14.56,,,,,
1994-07-18,14.69,,,,,
1994-07-19,14.58,,,,,
1994-07-20,14.44,,,,,
1994-07-21,14.29,,,,,
1994-07-22,14.27,,,,,
1994-07-25,14.35,,,,,
1994-07-26,14.21,,,,,
1994-07-27,14.15,,,,,
1994-07-28,14.15,,,,,
1994-07-29,14.21,,,,,
1994-08-01,14.31,,,,,
1994-08-02,14.25,,,,,
1994-08-03,14.27,,,,,
1994-08-04,14.31,,,,,
1994-08-05,14.23,,,,,
1994-08-08,14.25,,,,,
1994-08-09,14.33,,,,,
1994-08-10,14.33,,,,,
1994-08-11,14.29,,,,,
1994-08-12,14.29,,,,,
1994-08-15,14.27,,,,,
1994-08-16,14.31,,,,,
1994-08-17,14.15,,,,,
1994-08-18,14.04,,,,,
1994-08-19,14.17,,,,,
1994-08-22,14.19,,,,,
1994-08-23,14.13,,,,,
1994-08-24,14.25,,,,,
1994-08-25,14.17,,,,,
1994-08-26,14.19,,,,,
1994-08-29,14.25,,,,,
1994-08-30,14.21,,,,,
1994-08-31,14.19,,,,,
1994-09-01,14.15,,,,,
1994-09-02,14.08,,,,,
1994-09-06,14.08,,,,,
1994-09-07,13.96,,,,,
1994-09-08,13.9,,,,,
1994-09-09,13.73,,,,,
1994-09-12,13.5,,,,,
1994-09-13,13.48,,,,,
1994-09-14,13.33,,,,,
1994-09-15,13.42,,,,,
1994-09-16,13.27,,,,,
1994-09-19,13.17,,,,,
1994-09-20,12.9,,,,,
1994-09-21,12.77,,,,,
1994-09-22,12.94,,,,,
1994-09-23,12.96,,,,,
1994-09-26,12.96,,,,,
1994-09-27,12.9,,,,,
1994-09-28,13.0,,,,,
1994-09-29,12.92,,,,,
1994-09-30,13.02,,,,,
1994-10-03,12.96,,,,,
1994-10-04,12.92,,,,,
1994-10-05,12.75,,,,,
1994-10-06,12.65,,,,,
1994-10-07,12.52,,,,,
1994-10-10,12.58,,,,,
1994-10-11,12.54,,,,,
1994-10-12,12.48,,,,,
1994-10-13,12.48,,,,,
1994-10-14,12.33,,,,,
1994-10-17,12.38,,,,,
1994-10-18,12.67,,,,,
1994-10-19,12.96,,,,,
1994-10-20,12.83,,,,,
1994-10-21,12.79,,,,,
1994-10-24,12.75,,,,,
1994-10-25,12.69,,,,,
1994-10-26,12.44,,,,,
1994-10-27,12.46,,,,,
1994-10-28,12.5,,,,,
1994-10-31,12.5,,,,,
1994-11-01,12.46,,,,,
1994-11-02,12.6,,,,,
1994-11-03,12.67,,,,,
1994-11-04,12.5,,,,,
1994-11-07,12.44,,,,,
1994-11-08,12.54,,,,,
1994-11-09,12.81,,,,,
1994-11-10,12.67,,,,,
1994-11-11,12.46,,,,,
1994-11-14,12.5,,,,,
1994-11-15,12.6,,,,,
1994-11-16,12.56,,,,,
1994-11-17,12.35,,,,,
1994-11-18,12.15,,,,,
1994-11-21,12.15,,,,,
1994-11-22,11.98,,,,,
1994-11-23,12.0,,,,,
1994-11-25,12.06,,,,,
1994-11-28,12.06,,,,,
1994-11-29,12.33,,,,,
1994-11-30,12.02,,,,,
1994-12-01,11.96,,,,,
1994-12-02,12.19,,,,,
1994-12-05,12.38,,,,,
1994-12-06,12.52,,,,,
1994-12-07,12.44,,,,,
1994-12-08,12.5,,,,,
1994-12-09,12.54,,,,,
1994-12-12,12.48,,,,,
1994-12-13,12.58,,,,,
1994-12-14,12.58,,,,,
1994-12-15,12.85,,,,,
1994-12-16,12.92,,,,,
1994-12-19,12.94,,,,,
1994-12-20,13.23,,,,,
1994-12-21,13.25,,,,,
1994-12-22,13.27,,,,,
1994-12-23,13.21,,,,,
1994-12-27,13.25,,,,,
1994-12-28,13.25,,,,,
1994-12-29,13.23,,,,,
1994-12-30,13.21,,,,,
1995-01-03,13.25,,,,,
1995-01-04,13.08,,,,,
1995-01-05,12.92,,,,,
1995-01-06,12.96,,,,,
1995-01-09,12.94,,,,,
1995-01-10,12.98,,,,,
1995-01-11,12.92,,,,,
1995-01-12,13.0,,,,,
1995-01-13,13.02,,,,,
1995-01-16,13.15,,,,,
1995-01-17,13.1,,,,,
1995-01-18,13.04,,,,,
1995-01-19,12.83,,,,,
1995-01-20,12.83,,,,,
1995-01-23,12.92,,,,,
1995-01-24,12.77,,,,,
1995-01-25,12.79,,,,,
1995-01-26,12.81,,,,,
1995-01-27,12.96,,,,,
1995-01-30,13.23,,,,,
1995-01-31,13.29,,,,,
1995-02-01,13.35,,,,,
1995-02-02,13.46,,,,,
1995-02-03,13.54,,,,,
1995-02-06,13.65,,,,,
1995-02-07,13.63,,,,,
1995-02-08,13.67,,,,,
1995-02-09,13.65,,,,,
1995-02-10,13.63,,,,,
1995-02-13,13.5,,,,,
1995-02-14,13.46,,,,,
1995-02-15,13.6,,,,,
1995-02-16,13.6,,,,,
1995-02-17,13.67,,,,,
1995-02-21,13.69,,,,,
1995-02-22,13.9,,,,,
1995-02-23,14.04,,,,,
1995-02-24,13.88,,,,,
1995-02-27,13.69,,,,,
1995-02-28,13.67,,,,,
1995-03-01,13.54,,,,,
1995-03-02,13.6,,,,,
1995-03-03,13.58,,,,,
1995-03-06,13.67,,,,,
1995-03-07,13.6,,,,,
1995-03-08,13.67,,,,,
1995-03-09,13.6,,,,,
1995-03-10,13.81,,,,,
1995-03-13,13.92,,,,,
1995-03-14,13.96,,,,,
1995-03-15,13.83,,,,,
1995-03-16,13.88,,,,,
1995-03-17,13.77,,,,,
1995-03-20,13.75,,,,,
1995-03-21,13.73,,,,,
1995-03-22,13.79,,,,,
1995-03-23,13.65,,,,,
1995-03-24,13.75,,,,,
1995-03-27,13.94,,,,,
1995-03-28,13.83,,,,,
1995-03-29,13.79,,,,,
1995-03-30,13.77,,,,,
1995-03-31,13.69,,,,,
1995-04-03,13.79,,,,,
1995-04-04,13.9,,,,,
1995-04-05,13.77,,,,,
1995-04-06,13.92,,,,,
1995-04-07,14.0,,,,,
1995-04-10,13.77,,,,,
1995-04-11,13.71,,,,,
1995-04-12,13.67,,,,,
1995-04-13,13.69,,,,,
1995-04-17,13.67,,,,,
1995-04-18,13.69,,,,,
1995-04-19,13.63,,,,,
1995-04-20,13.65,,,,,
1995-04-21,13.54,,,,,
1995-04-24,13.15,,,,,
1995-04-25,13.13,,,,,
1995-04-26,13.06,,,,,
1995-04-27,13.17,,,,,
1995-04-28,13.06,,,,,
1995-05-01,12.98,,,,,
1995-05-02,12.92,,,,,
1995-05-03,12.98,,,,,
1995-05-04,12.92,,,,,
1995-05-05,13.0,,,,,
1995-05-08,13.0,,,,,
1995-05-09,12.83,,,,,
1995-05-10,12.92,,,,,
1995-05-11,12.92,,,,,
1995-05-12,13.04,,,,,
1995-05-15,13.06,,,,,
1995-05-16,13.23,,,,,
1995-05-17,13.19,,,,,
1995-05-18,12.96,,,,,
1995-05-19,12.83,,,,,
1995-05-22,13.04,,,,,
1995-05-23,13.19,,,,,
1995-05-24,13.13,,,,,
1995-05-25,13.13,,,,,
1995-05-26,13.19,,,,,
1995-05-30,13.17,,,,,
1995-05-31,13.27,,,,,
1995-06-01,13.13,,,,,
1995-06-02,13.21,,,,,
1995-06-05,13.15,,,,,
1995-06-06,13.08,,,,,
1995-06-07,13.15,,,,,
1995-06-08,13.19,,,,,
1995-06-09,13.21,,,,,
1995-06-12,13.33,,,,,
1995-06-13,13.42,,,,,
1995-06-14,13.42,,,,,
1995-06-15,13.4,,,,,
1995-06-16,13.42,,,,,
1995-06-19,13.48,,,,,
1995-06-20,13.54,,,,,
1995-06-21,13.48,,,,,
1995-06-22,13.56,,,,,
1995-06-23,13.54,,,,,
1995-06-26,13.54,,,,,
1995-06-27,13.46,,,,,
1995-06-28,13.56,,,,,
1995-06-29,13.46,,,,,
1995-06-30,13.52,,,,,
1995-07-03,13.54,,,,,
1995-07-05,13.69,,,,,
1995-07-06,13.48,,,,,
1995-07-07,13.48,,,,,
1995-07-10,13.56,,,,,
1995-07-11,13.54,,,,,
1995-07-12,13.5,,,,,
1995-07-13,13.46,,,,,
1995-07-14,13.25,,,,,
1995-07-17,13.1,,,,,
1995-07-18,13.08,,,,,
1995-07-19,12.96,,,,,
1995-07-20,12.83,,,,,
1995-07-21,12.88,,,,,
1995-07-24,12.88,,,,,
1995-07-25,13.04,,,,,
1995-07-26,13.21,,,,,
1995-07-27,13.35,,,,,
1995-07-28,13.27,,,,,
1995-07-31,13.17,,,,,
1995-08-01,13.04,,,,,
1995-08-02,13.15,,,,,
1995-08-03,13.15,,,,,
1995-08-04,13.29,,,,,
1995-08-07,13.1,,,,,
1995-08-08,13.08,,,,,
1995-08-09,13.17,,,,,
1995-08-10,13.06,,,,,
1995-08-11,12.98,,,,,
1995-08-14,13.13,,,,,
1995-08-15,13.13,,,,,
1995-08-16,13.06,,,,,
1995-08-17,12.96,,,,,
1995-08-18,13.1,,,,,
1995-08-21,13.15,,,,,
1995-08-22,13.25,,,,,
1995-08-23,13.33,,,,,
1995-08-24,13.25,,,,,
1995-08-25,13.5,,,,,
1995-08-28,13.65,,,,,
1995-08-29,13.63,,,,,
1995-08-30,13.79,,,,,
1995-08-31,13.73,,,,,
1995-09-01,13.79,,,,,
1995-09-05,13.79,,,,,
1995-09-06,13.75,,,,,
1995-09-07,13.58,,,,,
1995-09-08,13.67,,,,,
1995-09-11,13.67,,,,,
1995-09-12,13.81,,,,,
1995-09-13,13.69,,,,,
1995-09-14,13.96,,,,,
1995-09-15,14.02,,,,,
1995-09-18,14.04,,,,,
1995-09-19,14.29,,,,,
1995-09-20,14.46,,,,,
1995-09-21,14.54,,,,,
1995-09-22,14.67,,,,,
1995-09-25,14.73,,,,,
1995-09-26,14.79,,,,,
1995-09-27,14.69,,,,,
1995-09-28,14.75,,,,,
1995-09-29,14.65,,,,,
1995-10-02,14.56,,,,,
1995-10-03,14.5,,,,,
1995-10-04,14.42,,,,,
1995-10-05,14.42,,,,,
1995-10-06,14.27,,,,,
1995-10-09,14.19,,,,,
1995-10-10,14.25,,,,,
1995-10-11,14.29,,,,,
1995-10-12,14.31,,,,,
1995-10-13,14.48,,,,,
1995-10-16,14.52,,,,,
1995-10-17,14.19,,,,,
1995-10-18,13.96,,,,,
1995-10-19,14.29,,,,,
1995-10-20,14.29,,,,,
1995-10-23,13.81,,,,,
1995-10-24,13.71,,,,,
1995-10-25,13.9,,,,,
1995-10-26,13.63,,,,,
1995-10-27,13.54,,,,,
1995-10-30,13.5,,,,,
1995-10-31,13.65,,,,,
1995-11-01,13.88,,,,,
1995-11-02,13.96,,,,,
1995-11-03,13.98,,,,,
1995-11-06,14.02,,,,,
1995-11-07,13.92,,,,,
1995-11-08,14.04,,,,,
1995-11-09,13.94,,,,,
1995-11-10,14.0,,,,,
1995-11-13,14.13,,,,,
1995-11-14,14.02,,,,,
1995-11-15,14.02,,,,,
1995-11-16,13.92,,,,,
1995-11-17,14.06,,,,,
1995-11-20,14.02,,,,,
1995-11-21,14.1,,,,,
1995-11-22,14.1,,,,,
1995-11-24,14.13,,,,,
1995-11-27,14.15,,,,,
1995-11-28,14.38,,,,,
1995-11-29,14.46,,,,,
1995-11-30,14.46,,,,,
1995-12-01,14.46,,,,,
1995-12-04,14.56,,,,,
1995-12-05,14.6,,,,,
1995-12-06,14.83,,,,,
1995-12-07,14.9,,,,,
1995-12-08,14.77,,,,,
1995-12-11,14.83,,,,,
1995-12-12,14.9,,,,,
1995-12-13,14.94,,,,,
1995-12-14,14.92,,,,,
1995-12-15,14.9,,,,,
1995-12-18,14.77,,,,,
1995-12-19,14.81,,,,,
1995-12-20,14.79,,,,,
1995-12-21,14.88,,,,,
1995-12-22,14.85,,,,,
1995-12-26,14.85,,,,,
1995-12-27,14.79,,,,,
1995-12-28,14.79,,,,,
1995-12-29,14.79,,,,,
1996-01-02,14.71,,,,,
1996-01-03,14.85,,,,,
1996-01-04,14.79,,,,,
1996-01-05,14.73,,,,,
1996-01-08,14.83,,,,,
1996-01-09,14.54,,,,,
1996-01-10,14.04,,,,,
1996-01-11,14.17,,,,,
1996-01-12,14.33,,,,,
1996-01-15,14.42,,,,,
1996-01-16,14.5,,,,,
1996-01-17,14.56,,,,,
1996-01-18,14.46,,,,,
1996-01-19,14.48,,,,,
1996-01-22,14.42,,,,,
1996-01-23,14.33,,,,,
1996-01-24,14.67,,,,,
1996-01-25,15.02,,,,,
1996-01-26,15.13,,,,,
1996-01-29,15.19,,,,,
1996-01-30,15.17,,,,,
1996-01-31,15.17,,,,,
1996-02-01,15.02,,,,,
1996-02-02,15.06,,,,,
1996-02-05,15.15,,,,,
1996-02-06,15.25,,,,,
1996-02-07,15.46,,,,,
1996-02-08,15.92,,,,,
1996-02-09,15.65,,,,,
1996-02-12,15.88,,,,,
1996-02-13,15.9,,,,,
1996-02-14,15.83,,,,,
1996-02-15,15.96,,,,,
1996-02-16,15.79,,,,,
1996-02-20,15.67,,,,,
1996-02-21,16.23,,,,,
1996-02-22,16.71,,,,,
1996-02-23,16.38,,,,,
1996-02-26,16.06,,,,,
1996-02-27,16.19,,,,,
1996-02-28,16.35,,,,,
1996-02-29,16.19,,,,,
1996-03-01,16.42,,,,,
1996-03-04,16.83,,,,,
1996-03-05,16.65,,,,,
1996-03-06,16.6,,,,,
1996-03-07,16.52,,,,,
1996-03-08,15.79,,,,,
1996-03-11,15.92,,,,,
1996-03-12,15.77,,,,,
1996-03-13,15.63,,,,,
1996-03-14,15.6,,,,,
1996-03-15,15.54,,,,,
1996-03-18,15.83,,,,,
1996-03-19,15.9,,,,,
1996-03-20,15.94,,,,,
1996-03-21,15.71,,,,,
