date,close price,SWK_SHE,SWK_TA,SWK_TL,market cap,PB Ratio
2004-02-17,38.72,0.0,2470000000.0,2470000000.0,1730042550.72,inf
2004-02-18,38.61,0.0,2470000000.0,2470000000.0,1725127657.11,inf
2004-02-19,38.3,0.0,2470000000.0,2470000000.0,1711276593.3,inf
2004-02-20,38.0,0.0,2470000000.0,2470000000.0,1697872338.0,inf
2004-02-23,38.09,0.0,2470000000.0,2470000000.0,1701893614.5900002,inf
2004-02-24,38.4,0.0,2470000000.0,2470000000.0,1715744678.3999999,inf
2004-02-25,38.19,0.0,2470000000.0,2470000000.0,1706361699.6899998,inf
2004-02-26,38.83,0.0,2470000000.0,2470000000.0,1734957444.33,inf
2004-02-27,38.73,0.0,2470000000.0,2470000000.0,1730489359.2299998,inf
2004-03-01,39.08,0.0,2470000000.0,2470000000.0,1746127657.08,inf
2004-03-02,38.9,0.0,2470000000.0,2470000000.0,1738085103.8999999,inf
2004-03-03,38.59,0.0,2470000000.0,2470000000.0,1724234040.0900002,inf
2004-03-04,38.31,0.0,2470000000.0,2470000000.0,1711723401.8100002,inf
2004-03-05,39.15,0.0,2470000000.0,2470000000.0,1749255316.6499999,inf
2004-03-08,38.89,0.0,2470000000.0,2470000000.0,1737638295.39,inf
2004-03-09,38.8,0.0,2470000000.0,2470000000.0,1733617018.8,inf
2004-03-10,38.41,0.0,2470000000.0,2470000000.0,1716191486.9099998,inf
2004-03-11,37.19,0.0,2470000000.0,2470000000.0,1661680848.6899998,inf
2004-03-12,37.21,0.0,2470000000.0,2470000000.0,1662574465.71,inf
2004-03-15,36.5,0.0,2470000000.0,2470000000.0,1630851061.5,inf
2004-03-16,36.8,0.0,2423000000.0,2423000000.0,1644255316.8,inf
2004-03-17,38.94,0.0,2423000000.0,2423000000.0,1739872337.9399998,inf
2004-03-18,39.47,0.0,2423000000.0,2423000000.0,1763553188.97,inf
2004-03-19,39.65,0.0,2423000000.0,2423000000.0,1771595742.1499999,inf
2004-03-22,38.03,0.0,2423000000.0,2423000000.0,1699212763.53,inf
2004-03-23,39.73,0.0,2423000000.0,2423000000.0,1775170210.2299998,inf
2004-03-24,39.71,0.0,2423000000.0,2423000000.0,1774276593.21,inf
2004-03-25,41.25,0.0,2423000000.0,2423000000.0,1843085103.75,inf
2004-03-26,42.46,0.0,2423000000.0,2423000000.0,1897148933.46,inf
2004-03-29,43.53,0.0,2423000000.0,2423000000.0,1944957444.03,inf
2004-03-30,43.53,0.0,2423000000.0,2423000000.0,1944957444.03,inf
2004-03-31,42.68,0.0,2423000000.0,2423000000.0,1906978720.68,inf
2004-04-01,42.56,0.0,2423000000.0,2423000000.0,1901617018.5600002,inf
2004-04-02,43.04,0.0,2423000000.0,2423000000.0,1923063827.04,inf
2004-04-05,43.75,0.0,2423000000.0,2423000000.0,5016666637.5,inf
2004-04-06,44.32,0.0,2423000000.0,2423000000.0,5082026637.12,inf
2004-04-07,43.4,0.0,2423000000.0,2423000000.0,4976533304.4,inf
2004-04-08,43.38,0.0,2423000000.0,2423000000.0,4974239971.08,inf
2004-04-12,43.89,0.0,2423000000.0,2423000000.0,5032719970.74,inf
2004-04-13,43.6,0.0,2423000000.0,2423000000.0,4999466637.6,inf
2004-04-14,43.67,0.0,2423000000.0,2423000000.0,5007493304.22,inf
2004-04-15,44.26,0.0,2423000000.0,2423000000.0,5075146637.16,inf
2004-04-16,44.84,0.0,2423000000.0,2423000000.0,5141653303.440001,inf
2004-04-19,44.78,0.0,2423000000.0,2423000000.0,5134773303.4800005,inf
2004-04-20,43.83,0.0,2423000000.0,2423000000.0,5025839970.78,inf
2004-04-21,44.59,0.0,2423000000.0,2423000000.0,5112986636.940001,inf
2004-04-22,45.55,0.0,2423000000.0,2423000000.0,5223066636.299999,inf
2004-04-23,44.8,0.0,2423000000.0,2423000000.0,5137066636.799999,inf
2004-04-26,44.53,0.0,2423000000.0,2423000000.0,5106106636.9800005,inf
2004-04-27,44.26,0.0,2423000000.0,2423000000.0,5075146637.16,inf
2004-04-28,43.36,0.0,2423000000.0,2423000000.0,4971946637.76,inf
2004-04-29,42.63,0.0,2423000000.0,2423000000.0,4888239971.58,inf
2004-04-30,42.51,0.0,2423000000.0,2423000000.0,4874479971.66,inf
2004-05-03,43.32,0.0,2423000000.0,2423000000.0,4967359971.12,inf
2004-05-04,43.32,0.0,2423000000.0,2423000000.0,4967359971.12,inf
2004-05-05,43.52,0.0,2423000000.0,2423000000.0,4990293304.320001,inf
2004-05-06,42.85,0.0,2423000000.0,2423000000.0,4913466638.1,inf
2004-05-07,41.16,0.0,2423000000.0,2423000000.0,4719679972.559999,inf
2004-05-10,40.34,0.0,2423000000.0,2423000000.0,4625653306.440001,inf
2004-05-11,41.0,0.0,2423000000.0,2423000000.0,4701333306.0,inf
2004-05-12,41.01,0.0,2423000000.0,2423000000.0,4702479972.66,inf
2004-05-13,41.16,0.0,2808000000.0,2808000000.0,4719679972.559999,inf
2004-05-14,41.54,0.0,2808000000.0,2808000000.0,4763253305.64,inf
2004-05-17,41.31,0.0,2808000000.0,2808000000.0,4736879972.46,inf
2004-05-18,42.1,0.0,2808000000.0,2808000000.0,4827466638.6,inf
2004-05-19,41.95,0.0,2808000000.0,2808000000.0,4810266638.700001,inf
2004-05-20,41.65,0.0,2808000000.0,2808000000.0,4775866638.9,inf
2004-05-21,41.56,0.0,2808000000.0,2808000000.0,4765546638.96,inf
2004-05-24,41.7,0.0,2808000000.0,2808000000.0,4781599972.200001,inf
2004-05-25,42.96,0.0,2808000000.0,2808000000.0,4926079971.36,inf
2004-05-26,42.37,0.0,2808000000.0,2808000000.0,4858426638.42,inf
2004-05-27,43.22,0.0,2808000000.0,2808000000.0,4955893304.5199995,inf
2004-05-28,43.55,0.0,2808000000.0,2808000000.0,4993733304.299999,inf
2004-06-01,44.01,0.0,2808000000.0,2808000000.0,5046479970.66,inf
2004-06-02,43.88,0.0,2808000000.0,2808000000.0,5031573304.08,inf
2004-06-03,43.54,0.0,2808000000.0,2808000000.0,4992586637.64,inf
2004-06-04,43.36,0.0,2808000000.0,2808000000.0,4971946637.76,inf
2004-06-07,44.22,0.0,2808000000.0,2808000000.0,5070559970.5199995,inf
2004-06-08,44.07,0.0,2808000000.0,2808000000.0,5053359970.62,inf
2004-06-09,43.16,0.0,2808000000.0,2808000000.0,4949013304.559999,inf
2004-06-10,42.82,0.0,2808000000.0,2808000000.0,4910026638.12,inf
2004-06-14,42.74,0.0,2808000000.0,2808000000.0,4900853304.84,inf
2004-06-15,43.2,0.0,2808000000.0,2808000000.0,4953599971.200001,inf
2004-06-16,43.05,0.0,2808000000.0,2808000000.0,4936399971.299999,inf
2004-06-17,42.98,0.0,2808000000.0,2808000000.0,4928373304.679999,inf
2004-06-18,43.12,0.0,2808000000.0,2808000000.0,4944426637.92,inf
2004-06-21,43.33,0.0,2808000000.0,2808000000.0,4968506637.78,inf
2004-06-22,44.2,0.0,2808000000.0,2808000000.0,5068266637.200001,inf
2004-06-23,44.96,0.0,2808000000.0,2808000000.0,5155413303.36,inf
2004-06-24,45.02,0.0,2808000000.0,2808000000.0,5162293303.320001,inf
2004-06-25,45.39,0.0,2808000000.0,2808000000.0,5204719969.74,inf
2004-06-28,45.4,0.0,2808000000.0,2808000000.0,5205866636.4,inf
2004-06-29,44.95,0.0,2808000000.0,2808000000.0,5154266636.700001,inf
2004-06-30,45.58,0.0,2808000000.0,2808000000.0,5226506636.28,inf
2004-07-01,44.6,0.0,2808000000.0,2808000000.0,5114133303.6,inf
2004-07-02,44.5,0.0,2808000000.0,2808000000.0,5102666637.0,inf
2004-07-06,43.79,0.0,2808000000.0,2808000000.0,5052692290.849999,inf
2004-07-07,43.75,0.0,2808000000.0,2808000000.0,5048076906.25,inf
2004-07-08,42.51,0.0,2808000000.0,2808000000.0,4904999983.65,inf
2004-07-09,42.81,0.0,2808000000.0,2808000000.0,4939615368.150001,inf
2004-07-12,42.55,0.0,2808000000.0,2808000000.0,4909615368.25,inf
2004-07-13,42.68,0.0,2808000000.0,2808000000.0,4924615368.2,inf
2004-07-14,42.35,0.0,2808000000.0,2808000000.0,4886538445.25,inf
2004-07-15,42.86,0.0,2808000000.0,2808000000.0,4945384598.9,inf
2004-07-16,42.53,0.0,2808000000.0,2808000000.0,4907307675.95,inf
2004-07-19,44.6,0.0,2808000000.0,2808000000.0,5146153829.0,inf
2004-07-20,45.21,0.0,2808000000.0,2808000000.0,5216538444.150001,inf
2004-07-21,44.51,0.0,2808000000.0,2808000000.0,5135769213.65,inf
2004-07-22,43.74,0.0,2808000000.0,2808000000.0,5046923060.1,inf
2004-07-23,43.6,0.0,2808000000.0,2808000000.0,5030769214.0,inf
2004-07-26,44.36,0.0,2808000000.0,2808000000.0,5118461521.4,inf
2004-07-27,41.4,0.0,2808000000.0,2808000000.0,4776923061.0,inf
2004-07-28,41.81,0.0,2808000000.0,2808000000.0,4824230753.150001,inf
2004-07-29,42.14,0.0,2808000000.0,2808000000.0,4862307676.1,inf
2004-07-30,42.4,0.0,2808000000.0,2808000000.0,4892307676.0,inf
2004-08-02,42.23,0.0,2808000000.0,2808000000.0,4872692291.45,inf
2004-08-03,42.16,0.0,2808000000.0,2808000000.0,4864615368.4,inf
2004-08-04,42.18,0.0,2793000000.0,2793000000.0,4866923060.7,inf
2004-08-05,41.03,0.0,2793000000.0,2793000000.0,4734230753.45,inf
2004-08-06,40.27,0.0,2793000000.0,2793000000.0,4646538446.05,inf
2004-08-09,40.93,0.0,2793000000.0,2793000000.0,4722692291.95,inf
2004-08-10,41.7,0.0,2793000000.0,2793000000.0,4811538445.5,inf
2004-08-11,42.08,0.0,2793000000.0,2793000000.0,4855384599.2,inf
2004-08-12,41.67,0.0,2793000000.0,2793000000.0,4808076907.05,inf
2004-08-13,41.33,0.0,2793000000.0,2793000000.0,4768846137.95,inf
2004-08-16,42.4,0.0,2793000000.0,2793000000.0,4892307676.0,inf
2004-08-17,43.24,0.0,2793000000.0,2793000000.0,4989230752.6,inf
2004-08-18,43.78,0.0,2793000000.0,2793000000.0,5051538444.7,inf
2004-08-19,43.19,0.0,2793000000.0,2793000000.0,4983461521.849999,inf
2004-08-20,43.9,0.0,2793000000.0,2793000000.0,5065384598.5,inf
2004-08-23,43.67,0.0,2793000000.0,2793000000.0,5038846137.05,inf
2004-08-24,43.75,0.0,2793000000.0,2793000000.0,5048076906.25,inf
2004-08-25,43.75,0.0,2793000000.0,2793000000.0,5048076906.25,inf
2004-08-26,43.65,0.0,2793000000.0,2793000000.0,5036538444.75,inf
2004-08-27,43.65,0.0,2793000000.0,2793000000.0,5036538444.75,inf
2004-08-30,43.19,0.0,2793000000.0,2793000000.0,4983461521.849999,inf
2004-08-31,43.26,0.0,2793000000.0,2793000000.0,4991538444.9,inf
2004-09-01,42.82,0.0,2793000000.0,2793000000.0,4940769214.3,inf
2004-09-02,43.29,0.0,2793000000.0,2793000000.0,4994999983.349999,inf
2004-09-03,42.76,0.0,2793000000.0,2793000000.0,4933846137.4,inf
2004-09-07,43.01,0.0,2793000000.0,2793000000.0,4962692291.15,inf
2004-09-08,42.98,0.0,2793000000.0,2793000000.0,4959230752.7,inf
2004-09-09,42.39,0.0,2793000000.0,2793000000.0,4891153829.85,inf
2004-09-10,42.62,0.0,2793000000.0,2793000000.0,4917692291.299999,inf
2004-09-13,42.97,0.0,2793000000.0,2793000000.0,4958076906.55,inf
2004-09-14,42.93,0.0,2793000000.0,2793000000.0,4953461521.95,inf
2004-09-15,42.95,0.0,2793000000.0,2793000000.0,4955769214.25,inf
2004-09-16,43.49,0.0,2793000000.0,2793000000.0,5018076906.35,inf
2004-09-17,43.35,0.0,2793000000.0,2793000000.0,5001923060.25,inf
2004-09-20,43.0,0.0,2793000000.0,2793000000.0,4961538445.0,inf
2004-09-21,42.8,0.0,2793000000.0,2793000000.0,4938461522.0,inf
2004-09-22,42.61,0.0,2793000000.0,2793000000.0,4916538445.15,inf
2004-09-23,42.3,0.0,2793000000.0,2793000000.0,4880769214.5,inf
2004-09-24,42.28,0.0,2793000000.0,2793000000.0,4878461522.2,inf
2004-09-27,41.73,0.0,2793000000.0,2793000000.0,4814999983.95,inf
2004-09-28,41.43,0.0,2793000000.0,2793000000.0,4780384599.45,inf
2004-09-29,41.7,0.0,2793000000.0,2793000000.0,4811538445.5,inf
2004-09-30,42.53,0.0,2793000000.0,2793000000.0,4907307675.95,inf
2004-10-01,42.67,0.0,2793000000.0,2793000000.0,4923461522.05,inf
2004-10-04,42.85,0.0,2793000000.0,2793000000.0,4811484623.650001,inf
2004-10-05,42.2,0.0,2793000000.0,2793000000.0,4738498275.8,inf
2004-10-06,42.55,0.0,2793000000.0,2793000000.0,4777798616.95,inf
2004-10-07,42.31,0.0,2793000000.0,2793000000.0,4750849811.59,inf
2004-10-08,41.69,0.0,2793000000.0,2793000000.0,4681232064.41,inf
2004-10-11,41.67,0.0,2793000000.0,2793000000.0,4678986330.63,inf
2004-10-12,41.99,0.0,2793000000.0,2793000000.0,4714918071.110001,inf
2004-10-13,41.68,0.0,2793000000.0,2793000000.0,4680109197.5199995,inf
2004-10-14,41.5,0.0,2793000000.0,2793000000.0,4659897593.5,inf
2004-10-15,41.26,0.0,2793000000.0,2793000000.0,4632948788.139999,inf
2004-10-18,41.02,0.0,2793000000.0,2793000000.0,4605999982.780001,inf
2004-10-19,45.0,0.0,2793000000.0,2793000000.0,5052901005.0,inf
2004-10-20,44.59,0.0,2793000000.0,2793000000.0,5006863462.51,inf
2004-10-21,43.97,0.0,2793000000.0,2793000000.0,4937245715.33,inf
2004-10-22,43.93,0.0,2793000000.0,2793000000.0,4932754247.7699995,inf
2004-10-25,43.9,0.0,2793000000.0,2793000000.0,4929385647.099999,inf
2004-10-26,44.15,0.0,2793000000.0,2793000000.0,4957457319.349999,inf
2004-10-27,44.36,0.0,2793000000.0,2793000000.0,4981037524.04,inf
2004-10-28,44.2,0.0,2793000000.0,2793000000.0,4963071653.8,inf
2004-10-29,44.52,0.0,2793000000.0,2793000000.0,4999003394.280001,inf
2004-11-01,44.73,0.0,2793000000.0,2793000000.0,5022583598.969999,inf
2004-11-02,45.1,0.0,2793000000.0,2793000000.0,5064129673.900001,inf
2004-11-03,46.1,0.0,2793000000.0,2793000000.0,5176416362.900001,inf
2004-11-04,47.58,0.0,2793000000.0,2793000000.0,5342600662.62,inf
2004-11-05,47.77,0.0,2793000000.0,2793000000.0,5363935133.530001,inf
2004-11-08,47.71,0.0,2793000000.0,2793000000.0,5357197932.190001,inf
2004-11-09,47.64,0.0,2793000000.0,2793000000.0,5349337863.96,inf
2004-11-10,47.01,0.0,2793000000.0,2793000000.0,5278597249.889999,inf
2004-11-11,47.55,0.0,2793000000.0,2793000000.0,5339232061.95,inf
2004-11-12,47.74,0.0,2848000000.0,2848000000.0,5360566532.860001,inf
2004-11-15,48.13,0.0,2848000000.0,2848000000.0,5404358341.570001,inf
2004-11-16,47.9,0.0,2848000000.0,2848000000.0,5378532403.099999,inf
2004-11-17,48.2,0.0,2848000000.0,2848000000.0,5412218409.8,inf
2004-11-18,47.82,0.0,2848000000.0,2848000000.0,5369549467.9800005,inf
2004-11-19,46.75,0.0,2848000000.0,2848000000.0,5249402710.75,inf
2004-11-22,46.89,0.0,2848000000.0,2848000000.0,5265122847.21,inf
2004-11-23,47.0,0.0,2848000000.0,2848000000.0,5277474383.0,inf
2004-11-24,46.88,0.0,2848000000.0,2848000000.0,5263999980.320001,inf
2004-11-26,46.92,0.0,2848000000.0,2848000000.0,5268491447.88,inf
2004-11-29,46.89,0.0,2848000000.0,2848000000.0,5265122847.21,inf
2004-11-30,46.76,0.0,2848000000.0,2848000000.0,5250525577.639999,inf
2004-12-01,47.1,0.0,2848000000.0,2848000000.0,5288703051.900001,inf
2004-12-02,46.96,0.0,2848000000.0,2848000000.0,5272982915.440001,inf
2004-12-03,46.95,0.0,2848000000.0,2848000000.0,5271860048.55,inf
2004-12-06,47.0,0.0,2848000000.0,2848000000.0,5277474383.0,inf
2004-12-07,46.37,0.0,2848000000.0,2848000000.0,5206733768.929999,inf
2004-12-08,46.18,0.0,2848000000.0,2848000000.0,5185399298.0199995,inf
2004-12-09,46.58,0.0,2848000000.0,2848000000.0,5230313973.62,inf
2004-12-10,47.11,0.0,2848000000.0,2848000000.0,5289825918.79,inf
2004-12-13,48.07,0.0,2848000000.0,2848000000.0,5397621140.2300005,inf
2004-12-14,48.25,0.0,2848000000.0,2848000000.0,5417832744.25,inf
2004-12-15,48.1,0.0,2848000000.0,2848000000.0,5400989740.900001,inf
2004-12-16,47.52,0.0,2848000000.0,2848000000.0,5335863461.280001,inf
2004-12-17,47.21,0.0,2848000000.0,2848000000.0,5301054587.690001,inf
2004-12-20,47.32,0.0,2848000000.0,2848000000.0,5313406123.4800005,inf
2004-12-21,47.83,0.0,2848000000.0,2848000000.0,5370672334.87,inf
2004-12-22,48.08,0.0,2848000000.0,2848000000.0,5398744007.12,inf
2004-12-23,48.15,0.0,2848000000.0,2848000000.0,5406604075.349999,inf
2004-12-27,48.36,0.0,2848000000.0,2848000000.0,5430184280.04,inf
2004-12-28,48.8,0.0,2848000000.0,2848000000.0,5479590423.2,inf
2004-12-29,48.95,0.0,2848000000.0,2848000000.0,5496433426.55,inf
2004-12-30,48.95,0.0,2848000000.0,2848000000.0,5496433426.55,inf
2004-12-31,48.99,0.0,2848000000.0,2848000000.0,5500924894.110001,inf
2005-01-03,47.93,0.0,2848000000.0,2848000000.0,5152475000.0,inf
2005-01-04,47.14,0.0,2848000000.0,2848000000.0,5067550000.0,inf
2005-01-05,47.0,0.0,2848000000.0,2848000000.0,5052500000.0,inf
2005-01-06,46.21,0.0,2848000000.0,2848000000.0,4967575000.0,inf
2005-01-07,46.24,0.0,2848000000.0,2848000000.0,4970800000.0,inf
2005-01-10,46.27,0.0,2848000000.0,2848000000.0,4974025000.0,inf
2005-01-11,46.16,0.0,2848000000.0,2848000000.0,4962200000.0,inf
2005-01-12,46.32,0.0,2848000000.0,2848000000.0,4979400000.0,inf
2005-01-13,46.18,0.0,2848000000.0,2848000000.0,4964350000.0,inf
2005-01-14,46.94,0.0,2848000000.0,2848000000.0,5046050000.0,inf
2005-01-18,46.99,0.0,2848000000.0,2848000000.0,5051425000.0,inf
2005-01-19,46.19,0.0,2848000000.0,2848000000.0,4965425000.0,inf
2005-01-20,45.91,0.0,2848000000.0,2848000000.0,4935325000.0,inf
2005-01-21,46.54,0.0,2848000000.0,2848000000.0,5003050000.0,inf
2005-01-24,46.21,0.0,2848000000.0,2848000000.0,4967575000.0,inf
2005-01-25,46.17,0.0,2848000000.0,2848000000.0,4963275000.0,inf
2005-01-26,46.0,0.0,2848000000.0,2848000000.0,4945000000.0,inf
2005-01-27,46.61,0.0,2848000000.0,2848000000.0,5010575000.0,inf
2005-01-28,47.15,0.0,2848000000.0,2848000000.0,5068625000.0,inf
2005-01-31,47.56,0.0,2848000000.0,2848000000.0,5112700000.0,inf
2005-02-01,47.17,0.0,2848000000.0,2848000000.0,5070775000.0,inf
2005-02-02,47.04,0.0,2848000000.0,2848000000.0,5056800000.0,inf
2005-02-03,47.2,0.0,2848000000.0,2848000000.0,5074000000.0,inf
2005-02-04,47.82,0.0,2848000000.0,2848000000.0,5140650000.0,inf
2005-02-07,47.2,0.0,2848000000.0,2848000000.0,5074000000.0,inf
2005-02-08,47.18,0.0,2848000000.0,2848000000.0,5071850000.0,inf
2005-02-09,46.25,0.0,2848000000.0,2848000000.0,4971875000.0,inf
2005-02-10,46.78,0.0,2848000000.0,2848000000.0,5028850000.0,inf
2005-02-11,47.29,0.0,2848000000.0,2848000000.0,5083675000.0,inf
2005-02-14,47.23,0.0,2848000000.0,2848000000.0,5077225000.0,inf
2005-02-15,47.27,0.0,2848000000.0,2848000000.0,5081525000.0,inf
2005-02-16,46.9,0.0,2848000000.0,2848000000.0,5041750000.0,inf
2005-02-17,46.33,0.0,2848000000.0,2848000000.0,4980475000.0,inf
2005-02-18,46.45,0.0,2848000000.0,2848000000.0,4993375000.0,inf
2005-02-22,46.26,0.0,2848000000.0,2848000000.0,4972950000.0,inf
2005-02-23,45.99,0.0,2848000000.0,2848000000.0,4943925000.0,inf
2005-02-24,45.98,0.0,2848000000.0,2848000000.0,4942850000.0,inf
2005-02-25,46.16,0.0,2848000000.0,2848000000.0,4962200000.0,inf
2005-02-28,46.25,0.0,2848000000.0,2848000000.0,4971875000.0,inf
2005-03-01,46.27,0.0,2848000000.0,2848000000.0,4974025000.0,inf
2005-03-02,46.47,0.0,2848000000.0,2848000000.0,4995525000.0,inf
2005-03-03,46.36,0.0,2848000000.0,2848000000.0,4983700000.0,inf
2005-03-04,47.31,0.0,2848000000.0,2848000000.0,5085825000.0,inf
2005-03-07,47.11,0.0,2850000000.0,2850000000.0,5064325000.0,inf
2005-03-08,47.39,0.0,2850000000.0,2850000000.0,5094425000.0,inf
2005-03-09,46.81,0.0,2850000000.0,2850000000.0,5032075000.0,inf
2005-03-10,46.68,0.0,2850000000.0,2850000000.0,5018100000.0,inf
2005-03-11,46.81,0.0,2850000000.0,2850000000.0,5032075000.0,inf
2005-03-14,46.59,0.0,2850000000.0,2850000000.0,5008425000.0,inf
2005-03-15,46.19,0.0,2850000000.0,2850000000.0,4965425000.0,inf
2005-03-16,46.01,0.0,2850000000.0,2850000000.0,4946075000.0,inf
2005-03-17,46.05,0.0,2850000000.0,2850000000.0,4950375000.0,inf
2005-03-18,45.5,0.0,2850000000.0,2850000000.0,4891250000.0,inf
2005-03-21,45.61,0.0,2850000000.0,2850000000.0,4903075000.0,inf
2005-03-22,45.51,0.0,2850000000.0,2850000000.0,4892325000.0,inf
2005-03-23,45.2,0.0,2850000000.0,2850000000.0,4859000000.0,inf
2005-03-24,45.16,0.0,2850000000.0,2850000000.0,4854700000.0,inf
2005-03-28,45.05,0.0,2850000000.0,2850000000.0,4842875000.0,inf
2005-03-29,44.27,0.0,2850000000.0,2850000000.0,4759025000.0,inf
2005-03-30,44.5,0.0,2850000000.0,2850000000.0,4783750000.0,inf
2005-03-31,45.27,0.0,2850000000.0,2850000000.0,4866525000.0,inf
2005-04-01,44.81,0.0,2850000000.0,2850000000.0,4817075000.0,inf
2005-04-04,45.0,0.0,2850000000.0,2850000000.0,5183544285.0,inf
2005-04-05,45.61,0.0,2850000000.0,2850000000.0,5253810107.53,inf
2005-04-06,45.93,0.0,2850000000.0,2850000000.0,5290670866.89,inf
2005-04-07,46.34,0.0,2850000000.0,2850000000.0,5337898714.820001,inf
2005-04-08,45.89,0.0,2850000000.0,2850000000.0,5286063271.97,inf
2005-04-11,45.75,0.0,2850000000.0,2850000000.0,5269936689.75,inf
2005-04-12,47.9,0.0,2850000000.0,2850000000.0,5517594916.7,inf
2005-04-13,46.7,0.0,2850000000.0,2850000000.0,5379367069.1,inf
2005-04-14,45.8,0.0,2850000000.0,2850000000.0,5275696183.4,inf
2005-04-15,45.62,0.0,2850000000.0,2850000000.0,5254962006.259999,inf
2005-04-18,46.05,0.0,2850000000.0,2850000000.0,5304493651.65,inf
2005-04-19,46.15,0.0,2850000000.0,2850000000.0,5316012638.95,inf
2005-04-20,45.51,0.0,2850000000.0,2850000000.0,5242291120.23,inf
2005-04-21,45.84,0.0,2850000000.0,2850000000.0,5280303778.320001,inf
2005-04-22,45.35,0.0,2850000000.0,2850000000.0,5223860740.55,inf
2005-04-25,45.81,0.0,2850000000.0,2850000000.0,5276848082.13,inf
2005-04-26,45.11,0.0,2850000000.0,2850000000.0,5196215171.03,inf
2005-04-27,45.77,0.0,2850000000.0,2850000000.0,5272240487.21,inf
2005-04-28,42.2,0.0,2850000000.0,2850000000.0,4861012640.6,inf
2005-04-29,43.03,0.0,2850000000.0,2850000000.0,4956620235.190001,inf
2005-05-02,42.9,0.0,2850000000.0,2850000000.0,4941645551.7,inf
2005-05-03,42.23,0.0,2850000000.0,2850000000.0,4864468336.79,inf
2005-05-04,43.34,0.0,2850000000.0,2850000000.0,4992329095.820001,inf
2005-05-05,43.38,0.0,2850000000.0,2850000000.0,4996936690.740001,inf
2005-05-06,43.33,0.0,2952000000.0,2952000000.0,4991177197.09,inf
2005-05-09,43.33,0.0,2952000000.0,2952000000.0,4991177197.09,inf
2005-05-10,42.7,0.0,2952000000.0,2952000000.0,4918607577.1,inf
2005-05-11,43.45,0.0,2952000000.0,2952000000.0,5004999981.85,inf
2005-05-12,42.5,0.0,2952000000.0,2952000000.0,4895569602.5,inf
2005-05-13,42.37,0.0,2952000000.0,2952000000.0,4880594919.009999,inf
2005-05-16,43.48,0.0,2952000000.0,2952000000.0,5008455678.04,inf
2005-05-17,44.01,0.0,2952000000.0,2952000000.0,5069506310.73,inf
2005-05-18,44.73,0.0,2952000000.0,2952000000.0,5152443019.29,inf
2005-05-19,44.96,0.0,2952000000.0,2952000000.0,5178936690.08,inf
2005-05-20,44.23,0.0,2952000000.0,2952000000.0,5094848082.79,inf
2005-05-23,45.03,0.0,2952000000.0,2952000000.0,5186999981.190001,inf
2005-05-24,44.55,0.0,2952000000.0,2952000000.0,5131708842.15,inf
2005-05-25,44.03,0.0,2952000000.0,2952000000.0,5071810108.190001,inf
2005-05-26,44.51,0.0,2952000000.0,2952000000.0,5127101247.23,inf
2005-05-27,44.61,0.0,2952000000.0,2952000000.0,5138620234.53,inf
2005-05-31,44.61,0.0,2952000000.0,2952000000.0,5138620234.53,inf
2005-06-01,45.42,0.0,2952000000.0,2952000000.0,5231924031.66,inf
2005-06-02,45.0,0.0,2952000000.0,2952000000.0,5183544285.0,inf
2005-06-03,44.9,0.0,2952000000.0,2952000000.0,5172025297.7,inf
2005-06-06,43.58,0.0,2952000000.0,2952000000.0,5019974665.34,inf
2005-06-07,44.22,0.0,2952000000.0,2952000000.0,5093696184.059999,inf
2005-06-08,44.03,0.0,2952000000.0,2952000000.0,5071810108.190001,inf
2005-06-09,43.58,0.0,2952000000.0,2952000000.0,5019974665.34,inf
2005-06-10,44.48,0.0,2952000000.0,2952000000.0,5123645551.04,inf
2005-06-13,44.55,0.0,2952000000.0,2952000000.0,5131708842.15,inf
2005-06-14,44.63,0.0,2952000000.0,2952000000.0,5140924031.990001,inf
2005-06-15,44.72,0.0,2952000000.0,2952000000.0,5151291120.559999,inf
2005-06-16,45.44,0.0,2952000000.0,2952000000.0,5234227829.12,inf
2005-06-17,45.76,0.0,2952000000.0,2952000000.0,5271088588.48,inf
2005-06-20,45.59,0.0,2952000000.0,2952000000.0,5251506310.070001,inf
2005-06-21,45.73,0.0,2952000000.0,2952000000.0,5267632892.29,inf
2005-06-22,45.68,0.0,2952000000.0,2952000000.0,5261873398.64,inf
2005-06-23,44.85,0.0,2952000000.0,2952000000.0,5166265804.05,inf
2005-06-24,44.94,0.0,2952000000.0,2952000000.0,5176632892.62,inf
2005-06-27,44.93,0.0,2952000000.0,2952000000.0,5175480993.89,inf
2005-06-28,45.68,0.0,2952000000.0,2952000000.0,5261873398.64,inf
2005-06-29,45.2,0.0,2952000000.0,2952000000.0,5206582259.6,inf
2005-06-30,45.54,0.0,2952000000.0,2952000000.0,5245746816.42,inf
2005-07-01,46.52,0.0,2952000000.0,2952000000.0,5358632891.96,inf
2005-07-05,46.33,0.0,2952000000.0,2952000000.0,5136586946.45,inf
2005-07-06,45.55,0.0,2952000000.0,2952000000.0,5050108685.75,inf
2005-07-07,45.65,0.0,2952000000.0,2952000000.0,5061195642.25,inf
2005-07-08,46.24,0.0,2952000000.0,2952000000.0,5126608685.6,inf
2005-07-11,47.18,0.0,2952000000.0,2952000000.0,5230826076.7,inf
2005-07-12,46.5,0.0,2952000000.0,2952000000.0,5155434772.5,inf
2005-07-13,46.77,0.0,2952000000.0,2952000000.0,5185369555.05,inf
