date,CSX,dcf,Deviation
2006-04-20,11.37,12.122697249067505,-0.06208991560235522
2006-04-21,11.35,12.1526972490675,-0.06605095417225948
2006-04-24,11.38,12.012697249067504,-0.05266904142752926
2006-04-25,11.24,12.242697249067508,-0.08190166175545022
2006-04-26,11.47,12.062697249067504,-0.04913471977532402
2006-04-27,11.29,12.192697249067502,-0.07403589465296867
2006-04-28,11.42,12.492697249067508,-0.08586594453392182
2006-05-01,11.72,12.752697249067504,-0.08097873170658199
2006-05-02,11.98,12.972697249067503,-0.07652203932677604
2006-05-03,12.2,13.062697249067504,-0.06604281126771805
2006-05-04,12.29,13.142697249067504,-0.06487992783429641
2006-05-05,12.37,12.992697249067508,-0.04792671122327585
2006-05-08,12.22,12.912697249067506,-0.0536446596482798
2006-05-09,12.14,13.102697249067505,-0.07347321171875643
2006-05-10,12.33,12.962697249067503,-0.04880907398443002
2006-05-11,12.19,12.562697249067504,-0.02966697689822695
2006-05-12,11.79,12.622697249067505,-0.06596825010035168
2006-05-15,11.85,12.562697249067504,-0.05673122856800572
2006-05-16,11.79,12.122697249067505,-0.027444160505872395
2006-05-17,11.35,11.852697249067505,-0.04241205512163526
2006-05-18,11.08,11.972697249067503,-0.07456108097421665
2006-05-19,11.2,11.882697249067501,-0.057453054197865505
2006-05-22,11.11,11.852697249067505,-0.06266061078426155
2006-05-23,11.08,11.722697249067503,-0.054825031766356225
2006-05-24,10.95,11.922697249067502,-0.08158365751873631
2006-05-25,11.15,11.992697249067508,-0.0702675329466047
2006-05-26,11.22,11.8026972490675,-0.04936983782359883
2006-05-30,11.03,11.922697249067502,-0.07487376643211519
2006-05-31,11.15,11.942697249067502,-0.06637506021760675
2006-06-01,11.17,12.202697249067503,-0.08462860529842442
2006-06-02,11.43,11.852697249067505,-0.03566253656742657
2006-06-05,11.08,11.602697249067505,-0.045049632671361306
2006-06-06,10.83,11.292697249067503,-0.040973138556929856
2006-06-07,10.52,11.282697249067503,-0.0675988402622909
2006-06-08,10.51,11.092697249067504,-0.0525298073123277
2006-06-09,10.32,10.9026972490675,-0.0534452379769913
2006-06-12,10.13,10.962697249067503,-0.0759573333230864
2006-06-13,10.19,11.082697249067504,-0.08054873547525765
2006-06-14,10.31,11.572697249067504,-0.10911002179455165
2006-06-15,10.8,11.502697249067504,-0.06108978040993551
2006-06-16,10.73,11.392697249067504,-0.05816859998818502
2006-06-19,10.62,11.382697249067501,-0.06700496660666122
2006-06-20,10.61,11.8026972490675,-0.10105293933229809
2006-06-21,11.03,11.592697249067504,-0.04853894110904744
2006-06-22,10.82,11.682697249067505,-0.07384401313115974
2006-06-23,10.91,11.782697249067503,-0.07406599954323445
2006-06-26,11.01,11.612697249067502,-0.051899850322533636
2006-06-27,10.84,12.012697249067504,-0.09762147707156577
2006-06-28,11.24,12.3026972490675,-0.08637920836002433
2006-06-29,11.53,12.512697249067504,-0.07853600462847754
2006-06-30,11.74,12.483959153066252,-0.05959320628532527
2006-07-03,11.76,12.523959153066253,-0.060999811938799886
2006-07-05,11.8,12.12395915306625,-0.026720574440760814
2006-07-06,11.4,11.94395915306625,-0.045542616656270574
2006-07-07,11.22,12.043959153066249,-0.06841264924553303
2006-07-10,11.32,12.203959153066249,-0.07243216254490281
2006-07-11,11.48,11.793959153066249,-0.026620335800011996
2006-07-12,11.07,11.483959153066252,-0.0360467280968797
2006-07-13,10.76,11.47395915306625,-0.062224306670592866
2006-07-14,10.75,11.363959153066249,-0.05402687081118107
2006-07-17,10.64,11.62395915306625,-0.08464922666273256
2006-07-18,10.9,11.713959153066247,-0.0694862550253289
2006-07-19,10.99,11.28395915306625,-0.026051064974510374
2006-07-20,10.56,11.043959153066249,-0.04382116470721298
2006-07-21,10.32,11.31395915306625,-0.08785246080695563
2006-07-24,10.59,11.19395915306625,-0.05395402509583169
2006-07-25,10.47,10.573959153066248,-0.009831620451843825
2006-07-26,9.85,10.72395915306625,-0.08149594199231569
2006-07-27,10.0,10.793959153066249,-0.07355587896964644
2006-07-28,10.07,10.83395915306625,-0.07051523291464801
2006-07-31,10.11,10.683959153066247,-0.053721578755898225
2006-08-01,9.96,10.87395915306625,-0.08405026542779781
2006-08-02,10.15,11.213959153066247,-0.09487810135061236
2006-08-03,10.49,11.043959153066249,-0.05015947138055532
2006-08-04,10.32,11.003959153066248,-0.062155733545744996
2006-08-07,10.28,10.953959153066249,-0.06152653516857365
2006-08-08,10.23,10.603959153066251,-0.03526599335853875
2006-08-09,9.88,10.703959153066249,-0.07697704571585717
2006-08-10,9.98,10.543959153066249,-0.05348646982402672
2006-08-11,9.82,10.603959153066251,-0.07393079714377815
2006-08-14,9.88,10.963959153066247,-0.09886566868165503
2006-08-15,10.24,11.183959153066247,-0.08440295070350345
2006-08-16,10.46,11.093959153066248,-0.0571445364381955
2006-08-17,10.37,11.023959153066253,-0.05932162338286229
2006-08-18,10.3,10.763959153066251,-0.043103020595733677
2006-08-21,10.04,10.863959153066249,-0.07584335889496563
2006-08-22,10.14,10.69395915306625,-0.05180112857523067
2006-08-23,9.97,10.453959153066249,-0.046294341309368714
2006-08-24,9.73,10.62395915306625,-0.08414557512753973
2006-08-25,9.9,10.74395915306625,-0.07855196962708011
2006-08-28,10.02,10.683959153066247,-0.062145422268456985
2006-08-29,9.96,10.643959153066247,-0.06425796484470869
2006-08-30,9.92,10.793959153066249,-0.08096743193788924
2006-08-31,10.07,10.853959153066251,-0.07222794392447862
2006-09-01,10.13,10.733959153066252,-0.056266205642651834
2006-09-05,10.01,10.703959153066249,-0.0648320068436975
2006-09-06,9.98,10.81395915306625,-0.07711876300455456
2006-09-07,10.09,10.823959153066248,-0.06780875118679008
2006-09-08,10.1,10.703959153066249,-0.056423903009125365
2006-09-11,9.98,10.99395915306625,-0.09222875389558394
2006-09-12,10.27,11.323959153066248,-0.09307337997425236
2006-09-13,10.6,11.44395915306625,-0.07374713084676854
2006-09-14,10.72,11.263959153066251,-0.04829200334219741
2006-09-15,10.54,11.49395915306625,-0.08299656718475135
2006-09-18,10.77,11.15395915306625,-0.03442357532398699
2006-09-19,10.43,11.15395915306625,-0.06490602512805799
2006-09-20,10.43,10.90395915306625,-0.043466702911572286
2006-09-21,10.18,10.913959153066248,-0.06724957852348612
2006-09-22,10.19,10.933959153066247,-0.06804114983890508
2006-09-25,10.21,11.44395915306625,-0.10782624584391565
2006-09-26,10.72,11.573959153066248,-0.0737828034272966
2006-09-27,10.85,11.613959153066249,-0.06577939038683056
2006-09-28,10.89,11.663959153066248,-0.06635475509726796
2006-09-29,10.94,11.455458123048551,-0.044996727107006085
2006-10-02,10.98,11.54545812304855,-0.04897667264668415
2006-10-03,11.07,11.72545812304855,-0.055900427614007375
2006-10-04,11.25,11.84545812304855,-0.05026889773810639
2006-10-05,11.37,11.715458123048549,-0.029487376372325458
2006-10-06,11.24,11.715458123048549,-0.040583826774400755
2006-10-09,11.24,11.88545812304855,-0.0543065413521473
2006-10-10,11.41,11.74545812304855,-0.028560667411539065
2006-10-11,11.27,11.895458123048549,-0.052579574202078594
2006-10-12,11.42,12.065458123048549,-0.053496362630071626
2006-10-13,11.59,12.44545812304855,-0.0687365715741931
2006-10-16,11.97,12.215458123048549,-0.02009405792038288
2006-10-17,11.74,12.17545812304855,-0.0357652351679657
2006-10-18,11.7,12.335458123048548,-0.05151475662352645
2006-10-19,11.86,12.47545812304855,-0.04933350879608067
2006-10-20,12.0,12.52545812304855,-0.04195120991875223
2006-10-23,12.05,12.65545812304855,-0.047841659872104425
2006-10-24,12.18,13.115458123048551,-0.07132485303007574
2006-10-25,12.64,12.94545812304855,-0.023595775456157875
2006-10-26,12.47,12.62545812304855,-0.012313067892938512
2006-10-27,12.15,12.52545812304855,-0.029975600042736583
2006-10-30,12.05,12.365458123048551,-0.02551123621215079
2006-10-31,11.89,12.25545812304855,-0.029820029523110247
2006-11-01,11.78,12.455458123048551,-0.0542298899306346
2006-11-02,11.98,12.38545812304855,-0.032736627020200304
2006-11-03,11.91,12.51545812304855,-0.04837682465123139
2006-11-06,12.04,12.67545812304855,-0.05013295116277172
2006-11-07,12.2,12.74545812304855,-0.042796274389082845
2006-11-08,12.27,12.72545812304855,-0.03579109833567551
2006-11-09,12.25,12.73545812304855,-0.03811862269563526
2006-11-10,12.26,12.785458123048551,-0.04109810677032366
2006-11-13,12.31,12.55545812304855,-0.01954991372222037
2006-11-14,12.08,12.59545812304855,-0.04092412661873002
2006-11-15,12.12,12.90545812304855,-0.060862475051990494
2006-11-16,12.43,12.60545812304855,-0.013919218273212297
2006-11-17,12.13,12.62545812304855,-0.03924278376434187
2006-11-20,12.15,12.665458123048548,-0.040697945391372725
2006-11-21,12.19,12.72545812304855,-0.04207770894147389
2006-11-22,12.25,12.54545812304855,-0.023551003092165512
2006-11-24,12.07,12.49545812304855,-0.034049021561183834
2006-11-27,12.02,12.15545812304855,-0.011143810597455173
2006-11-28,11.68,12.25545812304855,-0.046955251878042836
2006-11-29,11.78,12.42545812304855,-0.05194642456291099
2006-11-30,11.95,12.49545812304855,-0.04365251099056733
2006-12-01,12.02,12.65545812304855,-0.05021217856121962
2006-12-04,12.18,13.07545812304855,-0.0684838813769818
2006-12-05,12.6,12.645458123048549,-0.0035948182032008447
2006-12-06,12.17,12.73545812304855,-0.04440029699639847
2006-12-07,12.26,12.73545812304855,-0.03733341340803986
2006-12-08,12.26,12.715458123048549,-0.035819246042182895
2006-12-11,12.24,12.69545812304855,-0.03587567448406348
2006-12-12,12.22,12.145458123048549,0.006137428180662319
2006-12-13,11.67,12.65545812304855,-0.07786822993422893
2006-12-14,12.18,12.285458123048551,-0.00858397969308955
2006-12-15,11.81,12.15545812304855,-0.028420000262557754
2006-12-18,11.68,12.01545812304855,-0.027918879131629604
2006-12-19,11.54,11.77545812304855,-0.01999566561131738
2006-12-20,11.3,11.895458123048549,-0.050057603237221526
2006-12-21,11.42,11.785458123048551,-0.03100924200255173
2006-12-22,11.31,11.865458123048551,-0.04681303640266343
2006-12-26,11.39,12.10545812304855,-0.05910211045101477
2006-12-27,11.63,12.115458123048551,-0.04006931625020527
2006-12-28,11.64,11.955458123048551,-0.026386117520698638
2006-12-29,11.48,12.1591652616465,-0.05585624070665296
2007-01-03,11.58,12.249165261646501,-0.05462945820004017
2007-01-04,11.67,12.0091652616465,-0.028242201206913786
2007-01-05,11.43,12.1391652616465,-0.05841960681490155
2007-01-08,11.56,11.999165261646501,-0.03659965106491414
2007-01-09,11.42,11.8791652616465,-0.03865299046970727
2007-01-10,11.3,11.999165261646501,-0.05826782500290051
2007-01-11,11.42,12.149165261646502,-0.060017725164081104
2007-01-12,11.57,12.449165261646499,-0.07062041857176071
2007-01-16,11.87,12.3791652616465,-0.041130823515541204
2007-01-17,11.8,12.4291652616465,-0.05062007370583088
2007-01-18,11.85,12.4891652616465,-0.051177580587338345
2007-01-19,11.91,12.279165261646499,-0.03006436136172652
2007-01-22,11.7,12.799165261646502,-0.08587788650094397
2007-01-23,12.22,12.7091652616465,-0.038489173094844786
2007-01-24,12.13,12.569165261646502,-0.034939890796612194
2007-01-25,11.99,12.3491652616465,-0.029084173224402377
2007-01-26,11.77,12.299165261646502,-0.043024485840241655
2007-01-29,11.72,12.3391652616465,-0.05017886125336479
2007-01-30,11.76,12.8391652616465,-0.08405260308239904
2007-01-31,12.26,13.0091652616465,-0.05758749670550978
2007-02-01,12.43,13.219165261646502,-0.05969856991924838
2007-02-02,12.64,13.2091652616465,-0.04308866233198705
2007-02-05,12.63,12.899165261646502,-0.020866874420689685
2007-02-06,12.32,12.949165261646499,-0.04858732195734594
2007-02-07,12.37,12.859165261646499,-0.0380402033641698
2007-02-08,12.28,12.9391652616465,-0.050943414688454314
2007-02-09,12.36,13.2291652616465,-0.06570068817314967
2007-02-12,12.65,13.699165261646499,-0.07658607233419124
2007-02-13,13.12,14.609165261646499,-0.1019336310443425
2007-02-14,14.03,14.169165261646501,-0.009821697967148268
2007-02-15,13.59,14.1391652616465,-0.03884000586202574
2007-02-16,13.56,14.049165261646502,-0.03481810146983588
2007-02-20,13.47,14.199165261646499,-0.05135268504945523
2007-02-21,13.62,14.0591652616465,-0.031236937149074384
2007-02-22,13.48,14.049165261646502,-0.04051238995673956
2007-02-23,13.47,13.7291652616465,-0.018876986088185443
2007-02-26,13.15,13.0091652616465,0.010825808998576436
2007-02-27,12.43,13.1191652616465,-0.05253118227432163
2007-02-28,12.54,12.8491652616465,-0.024061116450056708
2007-03-01,12.27,12.6391652616465,-0.02920804135433941
2007-03-02,12.06,12.4091652616465,-0.028137691318019464
2007-03-05,11.83,12.6791652616465,-0.06697327813962317
2007-03-06,12.1,12.9091652616465,-0.06268145501634825
2007-03-07,12.33,13.1391652616465,-0.06158422133622676
2007-03-08,12.56,13.199165261646499,-0.04842467299835651
2007-03-09,12.62,13.1591652616465,-0.04097260357523913
2007-03-12,12.58,12.949165261646499,-0.02850880764800423
2007-03-13,12.37,12.8291652616465,-0.035790735584270705
2007-03-14,12.25,13.169165261646501,-0.06979677476775625
2007-03-15,12.59,13.949165261646499,-0.097437031976641
2007-03-16,13.37,13.899165261646502,-0.03807172961002825
2007-03-19,13.32,13.919165261646501,-0.043046062776297966
2007-03-20,13.34,13.9291652616465,-0.04229724111815569
2007-03-21,13.35,13.8691652616465,-0.03743305756707582
2007-03-22,13.29,14.4591652616465,-0.08085980348725652
2007-03-23,13.88,13.9391652616465,-0.004244534054653304
2007-03-26,13.36,13.609165261646499,-0.018308636632453856
2007-03-27,13.03,13.529165261646499,-0.0368954959151524
2007-03-28,12.95,13.8791652616465,-0.06694676834882451
2007-03-29,13.3,13.9291652616465,-0.04516891355858088
2007-03-30,13.35,14.03573643421429,-0.048856462746244
2007-04-02,13.49,14.27573643421429,-0.05503999305640972
2007-04-03,13.73,14.125736434214293,-0.028015278074689953
2007-04-04,13.58,14.195736434214291,-0.04337474403443098
2007-04-05,13.65,14.495736434214288,-0.05834380599098754
2007-04-09,13.95,14.53573643421429,-0.04029630262389605
2007-04-10,13.99,14.455736434214291,-0.03221810499477362
2007-04-11,13.91,14.92573643421429,-0.06805268461567604
2007-04-12,14.38,14.695736434214291,-0.021484900442226174
2007-04-13,14.15,14.985736434214289,-0.05576879307086968
2007-04-16,14.44,14.985736434214289,-0.03641705808786988
2007-04-17,14.44,15.395736434214289,-0.06207799401465042
2007-04-18,14.85,15.52573643421429,-0.04352363168584772
2007-04-19,14.98,15.55573643421429,-0.03701119755076199
2007-04-20,15.01,15.55573643421429,-0.03508264854719212
2007-04-23,15.01,15.42573643421429,-0.02695083220093053
2007-04-24,14.88,15.465736434214287,-0.03787316799984275
2007-04-25,14.92,14.965736434214287,-0.003056076419315157
2007-04-26,14.42,15.125736434214293,-0.046657988342169054
2007-04-27,14.58,14.93573643421429,-0.02381780341271822
2007-04-30,14.39,15.005736434214288,-0.041033403253062595
2007-05-01,14.46,15.195736434214291,-0.048417293719159704
2007-05-02,14.65,15.66573643421429,-0.06483809034319643
2007-05-03,15.12,15.885736434214289,-0.04820276588279948
2007-05-04,15.34,15.845736434214292,-0.03191624676542648
2007-05-07,15.3,16.04573643421429,-0.0464756751596741
2007-05-08,15.5,15.995736434214288,-0.03099178560819038
2007-05-09,15.45,15.585736434214292,-0.008709016400169522
2007-05-10,15.04,15.67573643421429,-0.04055544292175739
2007-05-11,15.13,15.505736434214288,-0.024232092155597518
2007-05-14,14.96,15.79573643421429,-0.05290898830168156
2007-05-15,15.25,16.01573643421429,-0.04781150322744154
2007-05-16,15.47,16.245736434214287,-0.047750155085647505
2007-05-17,15.7,16.06573643421429,-0.022764996532334658
2007-05-18,15.52,15.755736434214288,-0.014961943238805175
2007-05-21,15.21,15.475736434214287,-0.017171165672399735
2007-05-22,14.93,15.29573643421429,-0.023911005252168938
2007-05-23,14.75,15.255736434214288,-0.03315057495881124
2007-05-24,14.71,15.455736434214291,-0.048249815684191955
2007-05-25,14.91,15.465736434214287,-0.03593339616113278
2007-05-29,14.92,15.475736434214287,-0.03591017697779131
2007-05-30,14.93,15.695736434214291,-0.048786269916275105
2007-05-31,15.15,15.93573643421429,-0.049306565621109355
2007-06-01,15.39,15.985736434214289,-0.03726674943415387
2007-06-04,15.44,15.855736434214291,-0.026219938502332507
2007-06-05,15.31,15.56573643421429,-0.016429446515114354
2007-06-06,15.02,15.17573643421429,-0.010262199458286325
2007-06-07,14.63,15.54573643421429,-0.058905953930806554
2007-06-08,15.0,15.54573643421429,-0.035105215923588506
2007-06-11,15.0,14.985736434214289,0.0009518094655092124
2007-06-12,14.44,15.455736434214291,-0.06571905768047137
2007-06-13,14.91,15.52573643421429,-0.03965908070276025
2007-06-14,14.98,15.56573643421429,-0.037629856877623324
2007-06-15,15.02,15.455736434214291,-0.02819253783661213
2007-06-18,14.91,15.585736434214292,-0.04335607990462964
2007-06-19,15.04,15.255736434214288,-0.014141332025798037
2007-06-20,14.71,15.66573643421429,-0.061008075696137753
2007-06-21,15.12,15.475736434214287,-0.02298672090510756
2007-06-22,14.93,15.41573643421429,-0.03150912940728723
2007-06-25,14.87,15.16573643421429,-0.019500301584240987
2007-06-26,14.62,15.56573643421429,-0.060757577273087726
2007-06-27,15.02,15.51573643421429,-0.03195055782986389
2007-06-28,14.97,15.57573643421429,-0.03888974603369022
2007-06-29,15.03,15.912557377101113,-0.055462950183680304
2007-07-02,15.46,15.952557377101114,-0.030876389625662637
2007-07-03,15.5,15.822557377101115,-0.02038591925524813
2007-07-05,15.37,15.932557377101112,-0.03530866789217668
2007-07-06,15.48,16.032557377101114,-0.03446470604186436
2007-07-09,15.58,15.73255737710111,-0.009696921704741901
2007-07-10,15.28,16.23255737710111,-0.05868190421090769
2007-07-11,15.78,16.422557377101118,-0.03912651131894185
2007-07-12,15.97,16.532557377101114,-0.034027244803656265
2007-07-13,16.08,16.70255737710111,-0.037273176977953515
2007-07-16,16.25,16.622557377101113,-0.02241275927940789
2007-07-17,16.17,17.472557377101115,-0.07454875373928926
2007-07-18,17.02,17.54255737710111,-0.02978798164190266
2007-07-19,17.09,17.372557377101113,-0.01626458160233535
2007-07-20,16.92,17.512557377101114,-0.0338361419375518
2007-07-23,17.06,17.072557377101116,-0.000735529939876467
2007-07-24,16.62,16.79255737710111,-0.010275824773206654
2007-07-25,16.34,16.10255737710111,0.014745646752766683
2007-07-26,15.65,15.922557377101116,-0.017117688487220728
2007-07-27,15.47,16.212557377101113,-0.04580137234548287
2007-07-30,15.76,16.252557377101112,-0.030306453665876365
2007-07-31,15.8,16.432557377101112,-0.038494152954097416
2007-08-01,15.98,16.83255737710111,-0.05064930764833886
2007-08-02,16.38,16.032557377101114,0.02167106686267828
2007-08-03,15.58,15.812557377101111,-0.01470713253745326
2007-08-06,15.36,15.912557377101113,-0.03472461176455954
2007-08-07,15.46,16.31255737710111,-0.05226386993727272
2007-08-08,15.86,15.79255737710111,0.004270532079666767
2007-08-09,15.34,16.122557377101113,-0.04853804261925476
2007-08-10,15.67,16.412557377101113,-0.045243246377748125
2007-08-13,15.96,15.502557377101114,0.02950755877056621
2007-08-14,15.05,14.54255737710111,0.03489363044892757
2007-08-15,14.09,14.312557377101111,-0.015549798071530119
2007-08-16,13.86,14.302557377101115,-0.030942534641368757
2007-08-17,13.85,14.83255737710111,-0.06624328847148153
2007-08-20,14.38,14.722557377101113,-0.0232675185653487
2007-08-21,14.27,15.062557377101111,-0.052617716716950036
2007-08-22,14.61,14.58255737710111,0.0018818799877984294
2007-08-23,14.13,14.812557377101111,-0.046079644434409595
2007-08-24,14.36,14.762557377101114,-0.02726881032994599
2007-08-27,14.31,14.102557377101112,0.014709574820501725
2007-08-28,13.65,14.282557377101114,-0.04428880349644371
2007-08-29,13.83,13.782557377101114,0.0034422220492773548
2007-08-30,13.33,14.122557377101112,-0.05611996155782639
2007-08-31,13.67,14.462557377101113,-0.054800638395805956
2007-09-04,14.01,14.29255737710111,-0.019769546460160492
2007-09-05,13.84,14.362557377101115,-0.03638330997613648
2007-09-06,13.91,13.812557377101111,0.007054640226177966
2007-09-07,13.36,13.552557377101115,-0.014208194936438101
2007-09-10,13.1,13.472557377101113,-0.027653055516715597
2007-09-11,13.02,13.422557377101116,-0.029991108683050216
2007-09-12,12.97,13.48255737710111,-0.0380163319736091
2007-09-13,13.03,13.152557377101113,-0.009318140464035451
2007-09-14,12.7,13.472557377101113,-0.05734303855437317
2007-09-17,13.02,14.212557377101113,-0.08390871153298063
2007-09-18,13.76,13.992557377101114,-0.016620076718905974
2007-09-19,13.54,13.902557377101113,-0.026078466520000232
2007-09-20,13.45,13.882557377101111,-0.03115833526570566
2007-09-21,13.43,13.952557377101114,-0.03745244423497107
2007-09-24,13.5,14.012557377101114,-0.03657843199548427
2007-09-25,13.56,14.272557377101114,-0.049924996500230634
2007-09-26,13.82,14.672557377101116,-0.05810557458999399
2007-09-27,14.22,14.692557377101114,-0.03216304452467966
2007-09-28,14.24,14.67455442837153,-0.02961278521216093
2007-10-01,14.52,14.494554428371531,0.0017555263084638728
2007-10-02,14.34,14.134554428371533,0.014534987478352024
2007-10-03,13.98,14.17455442837153,-0.013725611577751873
2007-10-04,14.02,14.66455442837153,-0.04395322282172509
2007-10-05,14.51,14.67455442837153,-0.011213589426155579
2007-10-08,14.52,14.704554428371534,-0.012550834455442472
2007-10-09,14.55,14.454554428371532,0.006603148654733104
2007-10-10,14.3,14.254554428371533,0.003188143961765366
2007-10-11,14.1,14.35455442837153,-0.017733356311527726
2007-10-12,14.2,14.294554428371532,-0.006614716733238102
2007-10-15,14.14,14.43455442837153,-0.02040620164849527
2007-10-16,14.28,15.264554428371532,-0.06449938863211013
2007-10-17,15.11,15.47455442837153,-0.02355831504286454
2007-10-18,15.32,15.024554428371532,0.01966418192545971
2007-10-19,14.87,15.044554428371532,-0.011602499043929959
2007-10-22,14.89,15.304554428371533,-0.027086997554337966
2007-10-23,15.15,15.244554428371533,-0.006202505216915899
2007-10-24,15.09,14.894554428371533,0.013121948197132749
2007-10-25,14.74,15.074554428371533,-0.022193321199721394
2007-10-26,14.92,15.064554428371531,-0.009595665710449897
2007-10-29,14.91,14.94455442837153,-0.0023121752165411458
2007-10-30,14.79,15.074554428371533,-0.01887647357828226
2007-10-31,14.92,14.60455442837153,0.02159912328551905
2007-11-01,14.45,14.69455442837153,-0.016642520844276643
2007-11-02,14.54,14.84455442837153,-0.020516239126009417
2007-11-05,14.69,15.114554428371534,-0.02808911307200712
2007-11-06,14.96,14.78455442837153,0.011866814957357752
2007-11-07,14.63,15.00455442837153,-0.024962715831354454
2007-11-08,14.85,14.67455442837153,0.01195576823029576
2007-11-09,14.52,14.394554428371531,0.008714793657052411
2007-11-12,14.24,14.684554428371532,-0.030273606907174733
2007-11-13,14.53,14.644554428371533,-0.007822322552170191
2007-11-14,14.49,14.684554428371532,-0.013248916017202461
2007-11-15,14.53,14.564554428371533,-0.002372501578504993
2007-11-16,14.41,13.954554428371532,0.032637772418049105
2007-11-19,13.8,13.914554428371531,-0.008232705471183155
2007-11-20,13.76,13.60455442837153,0.011425995055324822
2007-11-21,13.45,13.92455442837153,-0.03408040313337557
2007-11-23,13.77,13.564554428371533,0.015145766321579934
2007-11-26,13.41,13.874554428371534,-0.033482475474786
2007-11-27,13.72,14.264554428371532,-0.03817535494052571
2007-11-28,14.11,13.93455442837153,0.012590684010050035
2007-11-29,13.78,14.154554428371531,-0.026461760436681137
2007-11-30,14.0,13.93455442837153,0.004696638989418966
2007-12-03,13.78,13.93455442837153,-0.011091451051843504
2007-12-04,13.78,14.27455442837153,-0.034645874997581316
2007-12-05,14.12,14.714554428371532,-0.04040587373989091
2007-12-06,14.56,14.744554428371533,-0.012516785723711843
2007-12-07,14.59,14.84455442837153,-0.01714800060856092
2007-12-10,14.69,14.52455442837153,0.011390750225376722
2007-12-11,14.37,14.564554428371533,-0.013358076234213145
2007-12-12,14.41,15.084554428371533,-0.04471822032096673
2007-12-13,14.93,14.654554428371531,0.018795902186913294
2007-12-14,14.5,14.534554428371532,-0.0023773985327050218
2007-12-17,14.38,14.69455442837153,-0.021406190293473792
2007-12-18,14.54,14.554554428371532,-0.0009999913390107418
2007-12-19,14.4,14.27455442837153,0.008788055154922425
2007-12-20,14.12,14.714554428371532,-0.04040587373989091
2007-12-21,14.56,15.25455442837153,-0.0455309548130588
2007-12-24,15.1,15.22455442837153,-0.00818115426349808
2007-12-26,15.07,14.874554428371532,0.013139591681192053
2007-12-27,14.72,14.91455442837153,-0.013044602123777338
2007-12-28,14.76,14.720022501904243,0.002715858490745182
2007-12-31,14.66,14.540022501904241,0.008251534554368556
2008-01-02,14.48,14.060022501904243,0.029870329015396546
2008-01-03,14.0,13.640022501904243,0.026391268639439636
2008-01-04,13.58,13.580022501904244,-1.6569857849146885e-06
2008-01-07,13.52,13.500022501904244,0.0014798122071972841
2008-01-08,13.44,13.900022501904242,-0.03309509044616454
2008-01-09,13.84,14.550022501904243,-0.048798721913407284
2008-01-10,14.49,14.220022501904243,0.01898572931650455
2008-01-11,14.16,14.560022501904243,-0.027474030472956046
2008-01-14,14.5,14.340022501904242,0.011156014439622775
2008-01-15,14.28,14.630022501904245,-0.023924946243841116
2008-01-16,14.57,13.850022501904242,0.051983850423114486
2008-01-17,13.79,13.790022501904241,-1.631752539865694e-06
2008-01-18,13.73,14.520022501904243,-0.054409178897665944
2008-01-22,14.46,15.230022501904243,-0.05055951176749507
2008-01-23,15.17,15.670022501904242,-0.03190949482321925
2008-01-24,15.61,15.210022501904245,0.026296969517676905
2008-01-25,15.15,15.800022501904243,-0.04114060608621928
2008-01-28,15.74,15.960022501904245,-0.013785851610045863
2008-01-29,15.9,16.010022501904242,-0.006872101640778783
2008-01-30,15.95,16.21002250190424,-0.016040847683813864
2008-01-31,16.15,16.700022501904243,-0.03293543477809846
2008-02-01,16.64,16.410022501904244,0.014014453549290984
2008-02-04,16.35,15.840022501904242,0.032195503386087454
2008-02-05,15.78,15.91002250190424,-0.008172364425548695
2008-02-06,15.85,15.880022501904245,-0.0018905830832824932
2008-02-07,15.82,16.070022501904244,-0.015558316852052778
2008-02-08,16.01,16.360022501904243,-0.02139498902666548
2008-02-11,16.3,16.350022501904242,-0.0030594760281470457
2008-02-12,16.29,16.700022501904243,-0.024552212540880802
2008-02-13,16.64,16.330022501904242,0.01898206190834162
2008-02-14,16.27,16.320022501904244,-0.003065100057209391
2008-02-15,16.26,16.330022501904242,-0.004287961140045926
2008-02-19,16.27,16.920022501904242,-0.03841735445866501
2008-02-20,16.86,16.810022501904243,0.0029730774060590104
2008-02-21,16.75,16.78002250190424,-0.0017891812660462136
2008-02-22,16.72,17.320022501904244,-0.034643286510642635
2008-02-25,17.26,17.630022501904243,-0.02098820360917153
2008-02-26,17.57,17.160022501904244,0.023891431264164265
2008-02-27,17.1,16.87002250190424,0.01363231721059055
2008-02-28,16.81,16.230022501904244,0.035734854836319885
2008-02-29,16.17,16.360022501904243,-0.011615051377962593
2008-03-03,16.3,16.540022501904243,-0.014511618824980976
2008-03-04,16.48,16.560022501904243,-0.004832270118898752
2008-03-05,16.5,16.000022501904244,0.03124854968399271
2008-03-06,15.94,15.760022501904242,0.01141987570601577
2008-03-07,15.7,15.730022501904243,-0.0019086115039319562
2008-03-10,15.67,16.380022501904243,-0.04334685754074519
2008-03-11,16.32,16.500022501904244,-0.010910439781731673
2008-03-12,16.44,16.610022501904243,-0.010236139167466463
2008-03-13,16.55,16.380022501904243,0.010377122380387238
2008-03-14,16.32,17.160022501904244,-0.04895229605969498
2008-03-17,17.1,18.28002250190424,-0.06455257381555835
2008-03-18,18.22,17.740022501904242,0.027056194435166825
2008-03-19,17.68,18.260022501904242,-0.03176461046768997
2008-03-20,18.2,18.750022501904244,-0.029334498230515926
