date,MSI,dcf,Deviation
2006-05-25,85.09,87.66512338425382,-0.029374548108106024
2006-05-26,86.02,86.73512338425382,-0.008244911131165322
2006-05-30,85.09,86.90512338425381,-0.020886264394656906
2006-05-31,85.26,89.00512338425382,-0.04207761578044589
2006-06-01,87.36,89.6051233842538,-0.025055747924435434
2006-06-02,87.96,89.00512338425382,-0.011742283415998589
2006-06-05,87.36,88.76512338425383,-0.015829678714816997
2006-06-06,87.12,87.26512338425383,-0.0016630170064024785
2006-06-07,85.62,86.09512338425382,-0.00551858648408321
2006-06-08,84.45,84.88512338425382,-0.005126026409646767
2006-06-09,83.24,81.40512338425381,0.022540063075453753
2006-06-12,79.76,81.48512338425382,-0.021171022545045104
2006-06-13,79.84,83.06512338425382,-0.03882644427474824
2006-06-14,81.42,83.82512338425383,-0.028692154418058613
2006-06-15,82.18,82.81512338425382,-0.007669171502732719
2006-06-16,81.17,82.57512338425383,-0.017016303780925
2006-06-19,80.93,81.80512338425382,-0.01069765985368909
2006-06-20,80.16,82.49512338425382,-0.028306199063150128
2006-06-21,80.85,81.20512338425382,-0.004373164764166715
2006-06-22,79.56,82.00512338425382,-0.029816714899587815
2006-06-23,80.36,82.29512338425381,-0.023514435663682054
2006-06-26,80.65,81.20512338425382,-0.006836063552628779
2006-06-27,79.56,79.70512338425382,-0.0018207535236371974
2006-06-28,78.06,82.45512338425382,-0.05330321760325141
2006-06-29,80.81,83.1051233842538,-0.027617110603901263
2006-06-30,81.46,,
2006-07-03,81.94,,
2006-07-05,80.61,,
2006-07-06,81.25,,
2006-07-07,80.08,,
2006-07-10,78.26,,
2006-07-11,78.1,,
2006-07-12,76.81,,
2006-07-13,77.01,,
2006-07-14,75.55,,
2006-07-17,77.13,,
2006-07-18,76.32,,
2006-07-19,77.82,,
2006-07-20,83.28,,
2006-07-21,82.47,,
2006-07-24,85.38,,
2006-07-25,87.32,,
2006-07-26,88.33,,
2006-07-27,89.38,,
2006-07-28,90.92,,
2006-07-31,92.01,,
2006-08-01,90.88,,
2006-08-02,93.79,,
2006-08-03,94.35,,
2006-08-04,93.38,,
2006-08-07,93.38,,
2006-08-08,92.21,,
2006-08-09,92.33,,
2006-08-10,93.18,,
2006-08-11,91.72,,
2006-08-14,93.06,,
2006-08-15,95.16,,
2006-08-16,96.25,,
2006-08-17,95.89,,
2006-08-18,96.21,,
2006-08-21,95.52,,
2006-08-22,94.27,,
2006-08-23,91.72,,
2006-08-24,92.17,,
2006-08-25,91.93,,
2006-08-28,93.62,,
2006-08-29,94.76,,
2006-08-30,96.45,,
2006-08-31,94.51,,
2006-09-01,94.63,,
2006-09-05,95.0,,
2006-09-06,91.81,,
2006-09-07,93.14,,
2006-09-08,95.81,,
2006-09-11,96.9,,
2006-09-12,98.6,,
2006-09-13,97.06,,
2006-09-14,99.04,,
2006-09-15,100.46,,
2006-09-18,100.86,,
2006-09-19,100.78,,
2006-09-20,102.07,,
2006-09-21,101.59,,
2006-09-22,100.25,,
2006-09-25,102.15,,
2006-09-26,100.98,,
2006-09-27,99.32,,
2006-09-28,100.62,,
2006-09-29,101.06,,
2006-10-02,101.06,,
2006-10-03,101.55,,
2006-10-04,102.56,,
2006-10-05,104.01,,
2006-10-06,103.65,,
2006-10-09,102.72,,
2006-10-10,101.99,,
2006-10-11,101.18,,
2006-10-12,103.41,,
2006-10-13,105.91,,
2006-10-16,103.04,,
2006-10-17,100.46,,
2006-10-18,95.56,,
2006-10-19,94.84,,
2006-10-20,95.44,,
2006-10-23,94.27,,
2006-10-24,94.43,,
2006-10-25,95.24,,
2006-10-26,95.36,,
2006-10-27,93.66,,
2006-10-30,93.42,,
2006-10-31,93.22,,
2006-11-01,92.05,,
2006-11-02,91.36,,
2006-11-03,90.79,,
2006-11-06,92.29,,
2006-11-07,88.61,,
2006-11-08,86.79,,
2006-11-09,85.7,,
2006-11-10,86.43,,
2006-11-13,85.58,,
2006-11-14,87.64,,
2006-11-15,89.99,,
2006-11-16,91.4,,
2006-11-17,90.47,,
2006-11-20,91.04,,
2006-11-21,89.06,,
2006-11-22,90.35,,
2006-11-24,90.79,,
2006-11-27,88.29,,
2006-11-28,87.8,,
2006-11-29,88.73,,
2006-11-30,89.62,,
2006-12-01,88.37,,
2006-12-04,88.81,,
2006-12-05,89.02,,
2006-12-06,88.85,,
2006-12-07,86.67,,
2006-12-08,85.26,,
2006-12-11,85.82,,
2006-12-12,84.12,,
2006-12-13,83.48,,
2006-12-14,83.64,,
2006-12-15,83.72,,
2006-12-18,83.92,,
2006-12-19,82.83,,
2006-12-20,82.51,,
2006-12-21,82.14,,
2006-12-22,81.9,,
2006-12-26,82.79,,
2006-12-27,83.07,,
2006-12-28,83.07,,
2006-12-29,83.11,84.43046611492434,-0.01563968761142409
2007-01-03,83.15,84.35046611492433,-0.014231884780443682
2007-01-04,83.07,77.84046611492434,0.0671827154446214
2007-01-05,76.56,76.47046611492435,0.0011708295976788907
2007-01-08,75.19,75.10046611492433,0.0011921881408651913
2007-01-09,73.82,74.69046611492433,-0.011654313598538524
2007-01-10,73.41,74.85046611492433,-0.019244584432014933
2007-01-11,73.57,74.09046611492434,-0.0070247380292767225
2007-01-12,72.81,74.65046611492434,-0.02465444907056502
2007-01-16,73.37,75.94046611492433,-0.033848437419837785
2007-01-17,74.66,76.92046611492435,-0.029387056905597397
2007-01-18,75.64,79.18046611492434,-0.044713883216924044
2007-01-19,77.9,76.96046611492436,0.012208006688429585
2007-01-22,75.68,76.19046611492433,-0.006699868644383211
2007-01-23,74.91,76.35046611492433,-0.01886650060205408
2007-01-24,75.07,76.43046611492434,-0.01780004995493145
2007-01-25,75.15,75.58046611492433,-0.005695467851042135
2007-01-26,74.3,75.30046611492433,-0.013286320344915503
2007-01-29,74.02,80.43046611492434,-0.07970196400160923
2007-01-30,79.15,81.52046611492435,-0.029078171751159454
2007-01-31,80.24,81.93046611492434,-0.020632936624004117
2007-02-01,80.65,81.52046611492435,-0.010677884418585082
2007-02-02,80.24,81.60046611492433,-0.016672283624070028
2007-02-05,80.32,81.04046611492434,-0.008890202012197812
2007-02-06,79.76,81.77046611492435,-0.024586702393242232
2007-02-07,80.49,81.56046611492435,-0.013124816052620392
2007-02-08,80.28,80.39046611492434,-0.001374119597296719
2007-02-09,79.11,78.65046611492434,0.005842735685815059
2007-02-12,77.37,79.46046611492436,-0.02630825386678315
2007-02-13,78.18,78.94046611492433,-0.009633413030741611
2007-02-14,77.66,79.06046611492435,-0.01771386109574158
2007-02-15,77.78,79.14046611492434,-0.0171905244145103
2007-02-16,77.86,78.77046611492435,-0.011558470576979896
2007-02-20,77.49,77.68046611492434,-0.0024519177658198776
2007-02-21,76.4,77.93046611492434,-0.01963886771403822
2007-02-22,76.65,78.69046611492433,-0.02593028375183737
2007-02-23,77.41,79.10046611492433,-0.021371127098900655
2007-02-26,77.82,76.47046611492435,0.017647778987609275
2007-02-27,75.19,76.15046611492434,-0.012612741115396897
2007-02-28,74.87,77.40046611492434,-0.032693163774583645
2007-03-01,76.12,76.63046611492433,-0.00666139905972607
2007-03-02,75.35,76.07046611492434,-0.009471035892377744
2007-03-05,74.79,77.44046611492433,-0.034225854361348285
2007-03-06,76.16,78.13046611492433,-0.02522020170756334
2007-03-07,76.85,76.59046611492434,0.0033885925786927285
2007-03-08,75.31,75.94046611492433,-0.008302110155213094
2007-03-09,74.66,76.23046611492434,-0.020601554666564992
2007-03-12,74.95,75.02046611492435,-0.0009392918835827713
2007-03-13,73.74,75.66046611492435,-0.02538268944850619
2007-03-14,74.38,75.34046611492434,-0.012748343147482633
2007-03-15,74.06,74.81046611492435,-0.010031565820903698
2007-03-16,73.53,75.22046611492435,-0.02247348630280488
2007-03-19,73.94,77.36046611492435,-0.0442146523502458
2007-03-20,76.08,77.04046611492434,-0.012467034058329496
2007-03-21,75.76,72.02046611492435,0.051923211370340505
2007-03-22,70.74,73.03046611492434,-0.03136315892219488
2007-03-23,71.75,73.68046611492434,-0.026200514420107845
2007-03-26,72.4,73.12046611492434,-0.009853138980158715
2007-03-27,71.84,72.95046611492434,-0.015222193552196561
2007-03-28,71.67,72.87046611492434,-0.01647397332454381
2007-03-29,71.59,72.71046611492436,-0.015409970184393718
2007-03-30,71.43,,
2007-04-02,70.99,,
2007-04-03,71.43,,
2007-04-04,71.63,,
2007-04-05,71.11,,
2007-04-09,71.35,,
2007-04-10,71.47,,
2007-04-11,70.7,,
2007-04-12,70.82,,
2007-04-13,71.71,,
2007-04-16,72.04,,
2007-04-17,72.56,,
2007-04-18,73.65,,
2007-04-19,73.09,,
2007-04-20,73.61,,
2007-04-23,72.32,,
2007-04-24,71.31,,
2007-04-25,72.4,,
2007-04-26,72.36,,
2007-04-27,71.03,,
2007-04-30,70.06,,
2007-05-01,70.58,,
2007-05-02,70.99,,
2007-05-03,71.67,,
2007-05-04,73.09,,
2007-05-07,73.09,,
2007-05-08,71.55,,
2007-05-09,72.36,,
2007-05-10,72.56,,
2007-05-11,74.06,,
2007-05-14,73.41,,
2007-05-15,72.44,,
2007-05-16,73.65,,
2007-05-17,75.19,,
2007-05-18,75.96,,
2007-05-21,76.4,,
2007-05-22,76.48,,
2007-05-23,75.51,,
2007-05-24,73.82,,
2007-05-25,74.34,,
2007-05-29,73.98,,
2007-05-30,73.9,,
2007-05-31,73.53,,
2007-06-01,74.22,,
2007-06-04,73.98,,
2007-06-05,74.02,,
2007-06-06,73.29,,
2007-06-07,71.51,,
2007-06-08,72.32,,
2007-06-11,72.0,,
2007-06-12,71.84,,
2007-06-13,73.05,,
2007-06-14,73.86,,
2007-06-15,74.18,,
2007-06-18,73.29,,
2007-06-19,73.09,,
2007-06-20,72.4,,
2007-06-21,73.37,,
2007-06-22,72.32,,
2007-06-25,72.04,,
2007-06-26,71.92,,
2007-06-27,72.04,,
2007-06-28,72.08,,
2007-06-29,71.55,,
2007-07-02,72.12,,
2007-07-03,72.28,,
2007-07-05,71.96,,
2007-07-06,72.12,,
2007-07-09,71.96,,
2007-07-10,71.23,,
2007-07-11,72.56,,
2007-07-12,73.09,,
2007-07-13,72.36,,
2007-07-16,73.41,,
2007-07-17,72.52,,
2007-07-18,72.76,,
2007-07-19,73.65,,
2007-07-20,72.56,,
2007-07-23,72.08,,
2007-07-24,71.59,,
2007-07-25,71.47,,
2007-07-26,70.14,,
2007-07-27,68.52,,
2007-07-30,68.6,,
2007-07-31,68.68,,
2007-08-01,67.47,,
2007-08-02,68.28,,
2007-08-03,66.09,,
2007-08-06,66.82,,
2007-08-07,66.54,,
2007-08-08,69.13,,
2007-08-09,67.95,,
2007-08-10,67.15,,
2007-08-13,68.12,,
2007-08-14,66.74,,
2007-08-15,65.53,,
2007-08-16,64.92,,
2007-08-17,65.93,,
2007-08-20,65.97,,
2007-08-21,66.46,,
2007-08-22,66.86,,
2007-08-23,67.11,,
2007-08-24,67.67,,
2007-08-27,67.39,,
2007-08-28,65.37,,
2007-08-29,66.58,,
2007-08-30,67.71,,
2007-08-31,68.52,,
2007-09-04,69.53,,
2007-09-05,69.49,,
2007-09-06,70.42,,
2007-09-07,69.25,,
2007-09-10,68.8,,
2007-09-11,69.98,,
2007-09-12,69.69,,
2007-09-13,69.49,,
2007-09-14,68.6,,
2007-09-17,68.04,,
2007-09-18,69.65,,
2007-09-19,70.14,,
2007-09-20,72.04,,
2007-09-21,72.32,,
2007-09-24,72.97,,
2007-09-25,75.27,,
2007-09-26,75.68,,
2007-09-27,75.55,,
2007-09-28,74.91,,
2007-10-01,75.92,,
2007-10-02,75.68,,
2007-10-03,75.92,,
2007-10-04,75.92,,
2007-10-05,76.04,,
2007-10-08,75.72,,
2007-10-09,75.72,,
2007-10-10,75.59,,
2007-10-11,76.36,,
2007-10-12,77.33,,
2007-10-15,78.18,,
2007-10-16,77.45,,
2007-10-17,78.02,,
2007-10-18,78.06,,
2007-10-19,75.59,,
2007-10-22,75.88,,
2007-10-23,76.61,,
2007-10-24,74.99,,
2007-10-25,78.02,,
2007-10-26,77.78,,
2007-10-29,76.61,,
2007-10-30,75.59,,
2007-10-31,75.96,,
2007-11-01,72.97,,
2007-11-02,72.56,,
2007-11-05,71.59,,
2007-11-06,71.71,,
2007-11-07,68.8,,
2007-11-08,68.72,,
2007-11-09,66.62,,
2007-11-12,66.26,,
2007-11-13,68.28,,
2007-11-14,67.27,,
2007-11-15,66.54,,
2007-11-16,67.15,,
2007-11-19,64.84,,
2007-11-20,63.79,,
2007-11-21,61.97,,
2007-11-23,63.51,,
2007-11-26,61.61,,
2007-11-27,61.97,,
2007-11-28,62.9,,
2007-11-29,63.27,,
2007-11-30,64.56,,
2007-12-03,62.38,,
2007-12-04,63.35,,
2007-12-05,63.67,,
2007-12-06,65.93,,
2007-12-07,65.89,,
2007-12-10,66.62,,
2007-12-11,65.41,,
2007-12-12,65.45,,
2007-12-13,65.57,,
2007-12-14,64.68,,
2007-12-17,64.28,,
2007-12-18,64.8,,
2007-12-19,64.68,,
2007-12-20,65.21,,
2007-12-21,65.89,,
2007-12-24,66.09,,
2007-12-26,66.94,,
2007-12-27,66.05,,
2007-12-28,65.81,,
2007-12-31,64.84,66.27047619047619,-0.021585421936077154
2008-01-02,64.96,66.19047619047619,-0.018589928057553995
2008-01-03,64.88,62.23047619047619,0.04257598481834046
2008-01-04,60.92,61.87047619047619,-0.015362354534819267
2008-01-07,60.56,61.34047619047619,-0.012723673485230735
2008-01-08,60.03,61.10047619047619,-0.017519932040121255
2008-01-09,59.79,61.66047619047619,-0.030335091553592264
2008-01-10,60.35,60.49047619047619,-0.002322286074155633
2008-01-11,59.18,60.37047619047619,-0.01971950969411096
2008-01-14,59.06,59.16047619047619,-0.0016983668311372213
2008-01-15,57.85,57.95047619047619,-0.0017338285564028055
2008-01-16,56.64,55.52047619047619,0.02016416079867578
2008-01-17,54.21,55.20047619047619,-0.017943254457777225
2008-01-18,53.89,51.11047619047619,0.05438266313867257
2008-01-22,49.8,41.78047619047619,0.1919442893126202
2008-01-23,40.47,42.26047619047619,-0.04236762932831539
2008-01-24,40.95,44.69047619047619,-0.08369738945125194
2008-01-25,43.38,46.75047619047619,-0.07209501303780963
2008-01-28,45.44,47.03047619047619,-0.033817990360860306
2008-01-29,45.72,46.95047619047619,-0.026207959754959598
2008-01-30,45.64,47.80047619047619,-0.04519779639573218
2008-01-31,46.49,52.61047619047619,-0.11633569269202226
2008-02-01,51.3,50.71047619047619,0.01162528640649052
2008-02-04,49.4,47.84047619047619,0.032598417359279264
2008-02-05,46.53,47.68047619047619,-0.02412887375285877
2008-02-06,46.37,47.48047619047619,-0.023388059252424598
2008-02-07,46.17,46.83047619047619,-0.014103554868624357
2008-02-08,45.52,48.08047619047619,-0.05325396904000235
2008-02-11,46.77,48.04047619047619,-0.02644595331317834
2008-02-12,46.73,48.73047619047619,-0.04105184982508259
2008-02-13,47.42,47.84047619047619,-0.008789130542975032
2008-02-14,46.53,46.91047619047619,-0.008110687022900742
2008-02-15,45.6,46.95047619047619,-0.028763844375025216
2008-02-19,45.64,47.64047619047619,-0.04199110400319861
2008-02-20,46.33,46.91047619047619,-0.012374127009907365
2008-02-21,45.6,47.23047619047619,-0.03452169704791086
2008-02-22,45.92,46.420476190476194,-0.010781367007580811
2008-02-25,45.11,45.82047619047619,-0.015505648337715616
2008-02-26,44.51,45.29047619047619,-0.017232677951845243
2008-02-27,43.98,43.35047619047619,0.014521727668175055
2008-02-28,42.04,41.61047619047619,0.010322492046416887
2008-02-29,40.3,40.97047619047619,-0.016364862037704375
2008-03-03,39.66,41.45047619047619,-0.04319555177722123
2008-03-04,40.14,41.82047619047619,-0.040183095544447434
2008-03-05,40.51,41.49047619047619,-0.02363135544588546
2008-03-06,40.18,41.01047619047619,-0.020250342537330712
2008-03-07,39.7,39.88047619047619,-0.004525427169279506
2008-03-10,38.57,41.78047619047619,-0.07684154138980392
2008-03-11,40.47,41.78047619047619,-0.03136575525137064
2008-03-12,40.47,41.170476190476194,-0.01701404149991914
2008-03-13,39.86,39.920476190476194,-0.0015149165603045578
2008-03-14,38.61,38.70047619047619,-0.0023378572922689855
2008-03-17,37.39,40.68047619047619,-0.08088588184340217
2008-03-18,39.37,39.03047619047619,0.008698940998487004
2008-03-19,37.72,38.70047619047619,-0.025334990340957986
2008-03-20,37.39,40.48047619047619,-0.07634485760331255
2008-03-24,39.17,40.76047619047619,-0.03902005911422124
2008-03-25,39.45,41.82047619047619,-0.05668219031461008
2008-03-26,40.51,39.71047619047619,0.02013382578664613
2008-03-27,38.4,38.54047619047619,-0.0036449002285785514
2008-03-28,37.23,,
2008-03-31,37.6,,
2008-04-01,38.28,,
2008-04-02,38.85,,
2008-04-03,39.5,,
2008-04-04,39.09,,
2008-04-07,39.78,,
2008-04-08,38.36,,
2008-04-09,37.64,,
2008-04-10,36.83,,
2008-04-11,36.54,,
2008-04-14,36.22,,
2008-04-15,36.3,,
2008-04-16,37.19,,
2008-04-17,36.58,,
2008-04-18,37.39,,
2008-04-21,37.64,,
2008-04-22,36.99,,
2008-04-23,38.61,,
2008-04-24,37.39,,
2008-04-25,37.35,,
2008-04-28,38.24,,
2008-04-29,40.42,,
2008-04-30,40.26,,
2008-05-01,40.71,,
2008-05-02,40.55,,
2008-05-05,40.02,,
2008-05-06,41.48,,
2008-05-07,39.98,,
2008-05-08,40.1,,
2008-05-09,39.45,,
2008-05-12,40.02,,
2008-05-13,39.5,,
2008-05-14,40.02,,
2008-05-15,40.95,,
2008-05-16,40.71,,
2008-05-19,41.23,,
2008-05-20,39.7,,
2008-05-21,37.92,,
2008-05-22,37.72,,
2008-05-23,36.79,,
2008-05-27,37.03,,
2008-05-28,37.31,,
2008-05-29,37.8,,
2008-05-30,37.72,,
2008-06-02,36.91,,
2008-06-03,36.79,,
2008-06-04,37.11,,
2008-06-05,37.39,,
2008-06-06,36.1,,
2008-06-09,36.06,,
2008-06-10,36.42,,
2008-06-11,35.98,,
2008-06-12,36.22,,
2008-06-13,36.91,,
2008-06-16,36.87,,
2008-06-17,36.34,,
2008-06-18,34.77,,
2008-06-19,32.7,,
2008-06-20,32.1,,
2008-06-23,30.08,,
2008-06-24,29.71,,
2008-06-25,30.4,,
2008-06-26,29.51,,
2008-06-27,29.71,,
2008-06-30,29.67,,
2008-07-01,29.79,,
2008-07-02,28.9,,
2008-07-03,28.54,,
2008-07-07,28.7,,
2008-07-08,29.63,,
2008-07-09,28.9,,
2008-07-10,28.1,,
2008-07-11,28.26,,
2008-07-14,27.49,,
2008-07-15,27.33,,
2008-07-16,28.38,,
2008-07-17,29.83,,
2008-07-18,30.16,,
2008-07-21,29.03,,
2008-07-22,29.95,,
2008-07-23,30.2,,
2008-07-24,28.9,,
2008-07-25,29.31,,
2008-07-28,28.62,,
2008-07-29,30.36,,
2008-07-30,31.05,,
2008-07-31,34.93,,
2008-08-01,35.61,,
2008-08-04,39.7,,
2008-08-05,38.61,,
2008-08-06,38.4,,
2008-08-07,37.07,,
2008-08-08,38.93,,
2008-08-11,40.63,,
2008-08-12,40.51,,
2008-08-13,39.98,,
2008-08-14,40.51,,
2008-08-15,41.76,,
2008-08-18,40.02,,
2008-08-19,39.29,,
2008-08-20,39.13,,
2008-08-21,40.22,,
2008-08-22,40.38,,
2008-08-25,38.65,,
2008-08-26,38.65,,
2008-08-27,38.81,,
2008-08-28,38.69,,
2008-08-29,38.08,,
2008-09-02,38.44,,
2008-09-03,38.04,,
2008-09-04,36.95,,
2008-09-05,36.63,,
2008-09-08,37.64,,
2008-09-09,35.33,,
2008-09-10,33.59,,
2008-09-11,32.74,,
2008-09-12,32.87,,
2008-09-15,30.93,,
2008-09-16,29.27,,
2008-09-17,27.57,,
2008-09-18,28.7,,
2008-09-19,30.44,,
2008-09-22,30.64,,
2008-09-23,29.83,,
2008-09-24,30.32,,
2008-09-25,31.81,,
2008-09-26,30.84,,
2008-09-29,27.0,,
2008-09-30,28.86,,
2008-10-01,30.08,,
2008-10-02,27.41,,
2008-10-03,27.17,,
2008-10-06,24.82,,
2008-10-07,22.84,,
2008-10-08,21.1,,
2008-10-09,18.43,,
2008-10-10,18.92,,
2008-10-13,22.52,,
2008-10-14,22.19,,
2008-10-15,20.98,,
2008-10-16,22.68,,
2008-10-17,22.72,,
2008-10-20,24.54,,
2008-10-21,22.96,,
2008-10-22,20.37,,
2008-10-23,20.58,,
2008-10-24,20.25,,
2008-10-27,20.41,,
2008-10-28,23.61,,
2008-10-29,22.07,,
2008-10-30,20.9,,
2008-10-31,21.71,,
2008-11-03,20.37,,
2008-11-04,21.18,,
2008-11-05,19.4,,
2008-11-06,18.27,,
2008-11-07,19.36,,
2008-11-10,18.19,,
2008-11-11,17.54,,
2008-11-12,15.97,,
2008-11-13,18.51,,
2008-11-14,16.49,,
2008-11-17,16.09,,
2008-11-18,15.77,,
2008-11-19,13.91,,
2008-11-20,12.73,,
2008-11-21,13.26,,
2008-11-24,14.35,,
2008-11-25,16.13,,
2008-11-26,16.78,,
2008-11-28,17.42,,
2008-12-01,16.61,,
2008-12-02,17.26,,
2008-12-03,17.67,,
2008-12-04,17.46,,
2008-12-05,17.63,,
2008-12-08,17.79,,
2008-12-09,16.78,,
2008-12-10,17.06,,
2008-12-11,16.57,,
2008-12-12,16.94,,
2008-12-15,16.86,,
2008-12-16,17.83,,
2008-12-17,17.83,,
2008-12-18,17.1,,
2008-12-19,17.99,,
2008-12-22,16.61,,
2008-12-23,16.29,,
2008-12-24,15.93,,
2008-12-26,16.37,,
2008-12-29,16.37,,
2008-12-30,16.82,,
2008-12-31,17.91,20.230065975838375,-0.11468405385377034
2009-01-02,18.88,19.46006597583838,-0.029808016918266844
2009-01-05,18.11,20.110065975838378,-0.09945596291137959
2009-01-06,18.76,19.260065975838376,-0.025963876575797018
2009-01-07,17.91,19.660065975838375,-0.08901628193868494
2009-01-08,18.31,19.380065975838377,-0.055214774664464894
2009-01-09,18.03,19.540065975838377,-0.07728049525040492
2009-01-12,18.19,18.810065975838377,-0.032964582720488744
2009-01-13,17.46,17.96006597583838,-0.027843214858515264
2009-01-14,16.61,19.260065975838376,-0.13759381609402932
2009-01-15,17.91,19.70006597583838,-0.09086598887708552
2009-01-16,18.35,18.770065975838378,-0.022379568424485186
2009-01-20,17.42,19.580065975838377,-0.11031964746716771
2009-01-21,18.23,19.260065975838376,-0.053481954689593825
2009-01-22,17.91,19.95006597583838,-0.10225860798200437
2009-01-23,18.6,19.580065975838377,-0.05005427341500113
2009-01-26,18.23,20.390065975838375,-0.10593717442591843
2009-01-27,19.04,21.280065975838376,-0.10526593189991862
2009-01-28,19.93,20.19006597583838,-0.012880887865824864
2009-01-29,18.84,19.260065975838376,-0.02181020440767678
2009-01-30,17.91,19.70006597583838,-0.09086598887708552
2009-02-02,18.35,17.680065975838378,0.03789205453628708
2009-02-03,16.33,16.510065975838376,-0.010906435873841769
2009-02-04,15.16,16.23006597583838,-0.06593109217370896
2009-02-05,14.88,17.030065975838376,-0.12625118298947335
2009-02-06,15.68,18.130065975838377,-0.1351382824035796
2009-02-09,16.78,17.120065975838376,-0.019863590264097786
2009-02-10,15.77,17.120065975838376,-0.07885869001578205
2009-02-11,15.77,17.030065975838376,-0.0739906690688169
2009-02-12,15.68,16.990065975838377,-0.07710776271860431
2009-02-13,15.64,16.310065975838377,-0.04108297151164242
2009-02-17,14.96,16.020065975838378,-0.06617113671299346
2009-02-18,14.67,16.020065975838378,-0.08427343419649835
2009-02-19,14.67,15.940065975838378,-0.07967758588725526
2009-02-20,14.59,16.020065975838378,-0.0892671714333273
2009-02-23,14.67,16.950065975838378,-0.13451664312625788
2009-02-24,15.6,16.350065975838376,-0.04587540973515347
2009-02-25,15.0,15.980065975838377,-0.06133053376126374
2009-02-26,14.63,15.580065975838377,-0.06097958617837318
2009-02-27,14.23,15.010065975838376,-0.05196952345806105
2009-03-02,13.66,14.690065975838378,-0.07011990126746792
2009-03-03,13.34,15.300065975838375,-0.1281083348878156
2009-03-04,13.95,14.160065975838378,-0.014835098663863566
2009-03-05,12.81,13.880065975838377,-0.0770937240284798
2009-03-06,12.53,13.960065975838376,-0.10243977201207266
2009-03-09,12.61,15.050065975838375,-0.16212991888246198
2009-03-10,13.7,15.460065975838374,-0.11384595502949846
2009-03-11,14.11,16.310065975838377,-0.134890072124634
2009-03-12,14.96,16.510065975838376,-0.09388611639146782
2009-03-13,15.16,16.110065975838378,-0.058973437927769656
2009-03-16,14.76,17.080065975838377,-0.13583471979091677
2009-03-17,15.73,18.130065975838377,-0.13238043253879517
2009-03-18,16.78,17.800065975838375,-0.05730686488595049
2009-03-19,16.45,17.360065975838378,-0.05242295605932612
2009-03-20,16.01,18.770065975838378,-0.1470461520695372
2009-03-23,17.42,18.45006597583838,-0.055829934548056404
2009-03-24,17.1,18.330065975838377,-0.06710646745406024
2009-03-25,16.98,19.740065975838377,-0.139820504106555
2009-03-26,18.39,19.020065975838378,-0.03312638224487574
2009-03-27,17.67,18.330065975838377,-0.03601001636919554
2009-03-30,16.98,18.45006597583838,-0.07967808775120544
2009-03-31,17.1,18.850065975838376,-0.0928413713820192
2009-04-01,17.5,20.070065975838375,-0.12805468496876815
2009-04-02,18.72,19.780065975838376,-0.05359264105252537
2009-04-03,18.43,,
2009-04-06,18.96,,
2009-04-07,18.35,,
2009-04-08,18.35,,
2009-04-09,19.81,,
2009-04-13,19.44,,
2009-04-14,18.92,,
2009-04-15,19.69,,
2009-04-16,20.62,,
2009-04-17,22.48,,
2009-04-20,21.18,,
2009-04-21,22.52,,
2009-04-22,22.88,,
2009-04-23,22.27,,
2009-04-24,23.49,,
2009-04-27,23.08,,
2009-04-28,23.49,,
2009-04-29,24.09,,
2009-04-30,22.36,,
2009-05-01,22.4,,
2009-05-04,23.08,,
2009-05-05,23.73,,
2009-05-06,25.51,,
2009-05-07,25.14,,
2009-05-08,26.28,,
2009-05-11,25.35,,
2009-05-12,24.54,,
2009-05-13,22.88,,
2009-05-14,23.37,,
2009-05-15,23.89,,
2009-05-18,24.86,,
2009-05-19,25.23,,
2009-05-20,24.62,,
2009-05-21,23.81,,
2009-05-22,23.85,,
2009-05-26,24.21,,
2009-05-27,23.93,,
2009-05-28,24.3,,
2009-05-29,24.5,,
2009-06-01,25.59,,
2009-06-02,25.91,,
2009-06-03,25.06,,
2009-06-04,25.79,,
2009-06-05,25.23,,
2009-06-08,26.03,,
2009-06-09,27.13,,
2009-06-10,26.56,,
2009-06-11,27.77,,
2009-06-12,27.21,,
2009-06-15,26.2,,
2009-06-16,25.35,,
2009-06-17,25.31,,
2009-06-18,25.39,,
2009-06-19,24.7,,
2009-06-22,24.38,,
2009-06-23,25.35,,
2009-06-24,25.59,,
2009-06-25,26.15,,
2009-06-26,26.76,,
2009-06-29,26.72,,
2009-06-30,26.8,,
2009-07-01,26.11,,
2009-07-02,25.02,26.03500958355114,-0.038986334162612435
2009-07-06,24.78,26.115009583551142,-0.05112039416566072
2009-07-07,24.86,25.87500958355114,-0.039227408989884416
2009-07-08,24.62,25.795009583551142,-0.045551818065631466
2009-07-09,24.54,25.71500958355114,-0.04569353084366523
2009-07-10,24.46,25.675009583551144,-0.047322653555290084
2009-07-13,24.42,26.19500958355114,-0.06776136415944412
2009-07-14,24.94,27.97500958355114,-0.10849002837645771
2009-07-15,26.72,26.845009583551143,-0.004656715921894872
2009-07-16,25.59,26.72500958355114,-0.04246994112397717
2009-07-17,25.47,26.885009583551142,-0.052631916650566435
2009-07-20,25.63,26.885009583551142,-0.046680644827405415
2009-07-21,25.63,27.12500958355114,-0.055115541211005814
2009-07-22,25.87,27.89500958355114,-0.0725939733946257
2009-07-23,26.64,27.85500958355114,-0.043619068947246875
2009-07-24,26.6,28.505009583551143,-0.06683069437206679
