date,HBAN,dcf,Deviation
2008-08-01,7.34,10.304456808546893,-0.28768685857250276
2008-08-04,7.31,10.764456808546894,-0.3209132490367822
2008-08-05,7.77,10.844456808546894,-0.28350491525991495
2008-08-06,7.85,10.284456808546894,-0.23671224002066305
2008-08-07,7.29,10.834456808546895,-0.3271467016002876
2008-08-08,7.84,11.094456808546894,-0.29334079754492726
2008-08-11,8.1,10.554456808546893,-0.2325516938549883
2008-08-12,7.56,10.114456808546894,-0.2525550167348911
2008-08-13,7.12,10.794456808546894,-0.3404021965827416
2008-08-14,7.8,10.964456808546894,-0.28861044954640813
2008-08-15,7.97,10.304456808546893,-0.2265482646897612
2008-08-18,7.31,10.094456808546894,-0.2758401825236716
2008-08-19,7.1,10.104456808546894,-0.29733976456859745
2008-08-20,7.11,9.964456808546894,-0.28646386485397946
2008-08-21,6.97,10.504456808546895,-0.33647211588048065
2008-08-22,7.51,9.994456808546893,-0.24858347543433046
2008-08-25,7.0,10.084456808546895,-0.30586246409749307
2008-08-26,7.09,10.044456808546894,-0.2941380370148964
2008-08-27,7.05,10.374456808546894,-0.3204463491339684
2008-08-28,7.38,10.314456808546893,-0.2844994034116569
2008-08-29,7.32,10.854456808546894,-0.325622633254557
2008-09-02,7.86,11.084456808546895,-0.2908989465375166
2008-09-03,8.09,10.554456808546893,-0.23349916089961176
2008-09-04,7.56,11.344456808546894,-0.33359524148354913
2008-09-05,8.35,11.844456808546894,-0.29502887848983617
2008-09-08,8.85,11.474456808546893,-0.22872165997365856
2008-09-09,8.48,11.054456808546893,-0.23288858540352875
2008-09-10,8.06,11.294456808546894,-0.28637559675284885
2008-09-11,8.3,11.594456808546894,-0.2841406771310212
2008-09-12,8.6,11.194456808546894,-0.23176263510758677
2008-09-15,8.2,12.004456808546895,-0.31692036293039183
2008-09-16,9.01,11.134456808546894,-0.19080021999062802
2008-09-17,8.14,13.494456808546893,-0.39678935465972787
2008-09-18,10.5,15.744456808546893,-0.3330986182832255
2008-09-19,12.75,12.804456808546893,-0.004252957338302998
2008-09-22,9.81,12.044456808546894,-0.18551744126487257
2008-09-23,9.05,12.294456808546894,-0.2638959052091999
2008-09-24,9.3,12.224456808546893,-0.23923000051030652
2008-09-25,9.23,12.324456808546893,-0.2510826121278559
2008-09-26,9.33,10.444456808546894,-0.1067031851417024
2008-09-29,7.45,10.984456808546893,-0.3217689204073131
2008-09-30,7.99,10.561536534628663,-0.24348128950718784
2008-10-01,9.8,10.001536534628663,-0.020150557259964508
2008-10-02,9.24,11.481536534628663,-0.19522966528635965
2008-10-03,10.72,11.661536534628663,-0.0807386343843105
2008-10-06,10.9,10.071536534628663,0.08225790201156058
2008-10-07,9.31,9.001536534628663,0.03426786795617476
2008-10-08,8.24,7.551536534628664,0.09116865981039601
2008-10-09,6.79,8.151536534628663,-0.1670282073624647
2008-10-10,7.39,7.5115365346286636,-0.01617998315902114
2008-10-13,6.75,10.891536534628663,-0.3802527330704001
2008-10-14,10.13,9.361536534628664,0.08208732215366177
2008-10-15,8.6,10.241536534628663,-0.16028225150379571
2008-10-16,9.48,10.011536534628663,-0.05309240322803033
2008-10-17,9.25,10.061536534628663,-0.08065731628917794
2008-10-20,9.3,10.521536534628664,-0.11609868298307202
2008-10-21,9.76,9.941536534628664,-0.01826041014850477
2008-10-22,9.18,9.181536534628664,-0.00016735048898075533
2008-10-23,8.42,8.761536534628663,-0.038981351419216326
2008-10-24,8.0,9.931536534628664,-0.19448516630774126
2008-10-27,9.17,11.761536534628663,-0.22033996383028565
2008-10-28,11.0,10.831536534628663,0.015553053330222832
2008-10-29,10.07,10.761536534628663,-0.06426001829789119
2008-10-30,10.0,10.211536534628664,-0.020715446094847323
2008-10-31,9.45,10.391536534628663,-0.09060609386216334
2008-11-03,9.63,11.491536534628663,-0.16199196069377642
2008-11-04,10.73,10.801536534628664,-0.006622810967617854
2008-11-05,10.04,10.511536534628663,-0.044858954071582025
2008-11-06,9.75,10.241536534628663,-0.04799441304209395
2008-11-07,9.48,9.551536534628664,-0.007489531592043908
2008-11-10,8.79,9.431536534628664,-0.06802036256480704
2008-11-11,8.67,8.671536534628663,-0.00017719289107842595
2008-11-12,7.91,9.191536534628664,-0.13942571296981066
2008-11-13,8.43,8.551536534628664,-0.014212245265691426
2008-11-14,7.79,8.191536534628664,-0.04901846349964012
2008-11-17,7.43,8.251536534628663,-0.09956164299594106
2008-11-18,7.49,7.5115365346286636,-0.0028671277213894175
2008-11-19,6.75,7.041536534628664,-0.04140240318216826
2008-11-20,6.28,7.021536534628663,-0.10560886936521219
2008-11-21,6.26,7.981536534628663,-0.21568986462188222
2008-11-24,7.22,8.341536534628663,-0.1344520317057617
2008-11-25,7.58,8.521536534628664,-0.11048905685055455
2008-11-26,7.76,8.761536534628663,-0.11431060415832761
2008-11-28,8.0,7.361536534628663,0.0867296470469181
2008-12-01,6.6,7.781536534628663,-0.1518384613849335
2008-12-02,7.02,8.411536534628663,-0.16543190758311255
2008-12-03,7.65,8.141536534628663,-0.060373927272572514
2008-12-04,7.38,8.701536534628664,-0.15187392816998158
2008-12-05,7.94,8.781536534628664,-0.09583021505521172
2008-12-08,8.02,8.681536534628664,-0.0762003974745653
2008-12-09,7.92,8.701536534628664,-0.08981592291412654
2008-12-10,7.94,8.131536534628664,-0.02355477760113267
2008-12-11,7.37,8.071536534628663,-0.08691486826813177
2008-12-12,7.31,7.731536534628663,-0.05452170247668753
2008-12-15,6.97,8.671536534628663,-0.19622088055949438
2008-12-16,7.91,8.511536534628663,-0.07067308378238735
2008-12-17,7.75,8.491536534628663,-0.08732654350654467
2008-12-18,7.73,8.071536534628663,-0.042313694940659174
2008-12-19,7.31,7.6415365346286634,-0.04338610868720716
2008-12-22,6.88,7.701536534628664,-0.1066717700987021
2008-12-23,6.94,7.991536534628664,-0.1315812710199321
2008-12-24,7.23,7.781536534628663,-0.0708775872444043
2008-12-26,7.02,7.801536534628664,-0.10017725753890394
2008-12-29,7.04,7.8915365346286634,-0.10790503609684332
2008-12-30,7.13,8.421536534628663,-0.15336115082063362
2008-12-31,7.66,11.044428998648113,-0.30643766183497423
2009-01-02,7.98,10.854428998648114,-0.26481623298711654
2009-01-05,7.79,10.764428998648114,-0.2763201837293615
2009-01-06,7.7,10.214428998648113,-0.24616442083849222
2009-01-07,7.15,10.084428998648114,-0.2909861330811585
2009-01-08,7.02,9.704428998648114,-0.27661895398709924
2009-01-09,6.64,9.074428998648113,-0.26827351880881856
2009-01-12,6.01,8.974428998648113,-0.33031951103459256
2009-01-13,5.91,8.014428998648114,-0.26258002897063437
2009-01-14,4.95,7.354428998648114,-0.32693619029976284
2009-01-15,4.29,7.6244289986481135,-0.43733491376722644
2009-01-16,4.56,6.8744289986481135,-0.336672180206277
2009-01-20,3.81,7.674428998648113,-0.5035461269273389
2009-01-21,4.61,6.264428998648113,-0.2640989304859461
2009-01-22,3.2,6.3344289986481135,-0.49482423740435955
2009-01-23,3.27,6.174428998648113,-0.47039637175907856
2009-01-26,3.11,6.194428998648114,-0.4979359678384023
2009-01-27,3.13,6.754428998648113,-0.5366003550223915
2009-01-28,3.69,6.494428998648114,-0.4318207188394678
2009-01-29,3.43,5.944428998648114,-0.42298915492471134
2009-01-30,2.88,5.0844289986481135,-0.43356471281912756
2009-02-02,2.02,4.8744289986481135,-0.5855924867178839
2009-02-03,1.81,4.504428998648113,-0.5981732644596631
2009-02-04,1.44,4.854428998648114,-0.7033636704953314
2009-02-05,1.79,5.424428998648113,-0.6700113504211951
2009-02-06,2.36,5.674428998648113,-0.584099122473424
2009-02-09,2.61,5.024428998648114,-0.4805379873609015
2009-02-10,1.96,4.944428998648114,-0.6035942672984291
2009-02-11,1.88,4.8744289986481135,-0.6143137995196147
2009-02-12,1.81,4.754428998648113,-0.6193023388266687
2009-02-13,1.69,4.3744289986481135,-0.613663863209968
2009-02-17,1.31,4.3744289986481135,-0.700532343671632
2009-02-18,1.31,4.094428998648113,-0.6800530671230269
2009-02-19,1.03,4.424428998648113,-0.767201598146401
2009-02-20,1.36,4.224428998648113,-0.6780629996538651
2009-02-23,1.16,4.474428998648113,-0.7407490429839254
2009-02-24,1.41,4.724428998648113,-0.7015512349950717
2009-02-25,1.66,5.0444289986481134,-0.6709241025208457
2009-02-26,1.98,4.524428998648114,-0.5623757162303534
2009-02-27,1.46,4.344428998648113,-0.6639374241230969
2009-03-02,1.28,4.264428998648113,-0.6998425814087235
2009-03-03,1.2,4.244428998648114,-0.7172764580625073
2009-03-04,1.18,4.1244289986481135,-0.7138997906408924
2009-03-05,1.06,4.0844289986481135,-0.7404777998709624
2009-03-06,1.02,4.144428998648113,-0.7538864822312754
2009-03-09,1.08,4.404428998648114,-0.7547922783335835
2009-03-10,1.34,4.314428998648114,-0.6894142885605774
2009-03-11,1.25,4.744428998648114,-0.7365331001146445
2009-03-12,1.68,4.6244289986481135,-0.6367119052987679
2009-03-13,1.56,4.824428998648114,-0.6766456713453264
2009-03-16,1.76,4.804428998648113,-0.6336713477303474
2009-03-17,1.74,5.0844289986481135,-0.6577786806615562
2009-03-18,2.02,4.864428998648114,-0.5847405727246953
2009-03-19,1.8,4.824428998648114,-0.6268988515522997
2009-03-20,1.76,5.154428998648114,-0.658546077468211
2009-03-23,2.09,4.804428998648113,-0.5649847254297875
2009-03-24,1.74,4.684428998648113,-0.6285566500202802
2009-03-25,1.62,4.654428998648114,-0.6519444167113664
2009-03-26,1.59,4.744428998648114,-0.6648701033458277
2009-03-27,1.68,4.504428998648113,-0.6270337482277536
2009-03-30,1.44,4.724428998648113,-0.6952012612715625
2009-03-31,1.66,5.105333806721197,-0.6748498603921644
2009-04-01,1.9,5.165333806721197,-0.6321631725857298
2009-04-02,1.96,5.215333806721198,-0.6241851293441516
2009-04-03,2.01,5.145333806721197,-0.609354791058571
2009-04-06,1.94,4.955333806721197,-0.6085026608361541
2009-04-07,1.75,4.915333806721197,-0.6439712807282669
2009-04-08,1.71,5.355333806721197,-0.6806921731276827
2009-04-09,2.15,6.065333806721197,-0.6455265170043051
2009-04-13,2.86,5.795333806721198,-0.5064995226533655
2009-04-14,2.59,6.265333806721197,-0.5866142044624099
2009-04-15,3.06,6.515333806721197,-0.5303387223470708
2009-04-16,3.31,7.0953338067211975,-0.5334962258062423
2009-04-17,3.89,6.315333806721197,-0.3840388934215949
2009-04-20,3.11,6.655333806721197,-0.53270563275741
2009-04-21,3.45,6.5553338067211975,-0.47371101125884574
2009-04-22,3.35,6.675333806721198,-0.49815243746657534
2009-04-23,3.47,6.445333806721197,-0.4616260221648284
2009-04-24,3.24,6.175333806721198,-0.4753320061057099
2009-04-27,2.97,5.985333806721197,-0.5037870742205129
2009-04-28,2.78,6.145333806721197,-0.5476242483427844
2009-04-29,2.94,5.995333806721197,-0.5096186309586215
2009-04-30,2.79,5.895333806721197,-0.5267443555411306
2009-05-01,2.69,6.125333806721197,-0.5608402603220871
2009-05-04,2.92,6.205333806721197,-0.5294370793014787
2009-05-05,3.0,6.655333806721197,-0.5492337293479839
2009-05-06,3.45,7.0953338067211975,-0.5137649483478961
2009-05-07,3.89,8.405333806721197,-0.5371986301258588
2009-05-08,5.2,8.915333806721197,-0.416735243712382
2009-05-11,5.71,8.385333806721198,-0.3190491718501183
2009-05-12,5.18,7.615333806721197,-0.31979344156546397
2009-05-13,4.41,7.925333806721198,-0.4435565608277554
2009-05-14,4.72,7.835333806721198,-0.3976006490047489
2009-05-15,4.63,8.195333806721198,-0.43504436680750924
2009-05-18,4.99,7.815333806721197,-0.36151159714910786
2009-05-19,4.61,8.025333806721198,-0.42556906528434546
2009-05-20,4.82,7.505333806721198,-0.3577900564950781
2009-05-21,4.3,7.445333806721197,-0.4224570567785396
2009-05-22,4.24,7.455333806721197,-0.43127965696485393
2009-05-26,4.25,7.235333806721197,-0.41260484816167
2009-05-27,4.03,7.235333806721197,-0.4430111854333011
2009-05-28,4.03,7.125333806721197,-0.4344124627258059
2009-05-29,3.92,7.245333806721197,-0.45896212589079366
2009-06-01,4.04,7.355333806721197,-0.45073872836222517
2009-06-02,4.15,7.165333806721197,-0.42082251686484806
2009-06-03,3.96,7.255333806721198,-0.45419465106739343
2009-06-04,4.05,7.285333806721197,-0.44408861591714444
2009-06-05,4.08,7.3453338067211975,-0.4445453253238567
2009-06-08,4.14,7.335333806721198,-0.4356085068403277
2009-06-09,4.13,7.235333806721197,-0.42919012303710524
2009-06-10,4.03,7.335333806721198,-0.4506044160788697
2009-06-11,4.13,7.355333806721197,-0.438502709934651
2009-06-12,4.15,7.725333806721197,-0.4628063843157928
2009-06-15,4.52,7.505333806721198,-0.3977616297422726
2009-06-16,4.3,7.3053338067211975,-0.41138897772969263
2009-06-17,4.1,7.535333806721197,-0.45589669878420325
2009-06-18,4.33,7.745333806721197,-0.44095372671445876
2009-06-19,4.54,7.315333806721197,-0.3793858052207092
2009-06-22,4.11,7.365333806721197,-0.44198048481530583
2009-06-23,4.16,7.575333806721197,-0.45084928187467466
2009-06-24,4.37,7.615333806721197,-0.4261577875754975
2009-06-25,4.41,7.565333806721197,-0.417077935664641
2009-06-26,4.36,7.535333806721197,-0.42139258699978677
2009-06-29,4.33,7.3853338067211975,-0.4137028720273441
2009-06-30,4.18,7.691825734779693,-0.45656595142301126
2009-07-01,4.15,7.541825734779693,-0.4497353630352442
2009-07-02,4.0,7.4518257347796935,-0.4632187946464027
2009-07-06,3.91,7.291825734779693,-0.46378312617229156
2009-07-07,3.75,6.941825734779693,-0.4597962923194858
2009-07-08,3.4,7.211825734779693,-0.5285521135649206
2009-07-09,3.67,7.411825734779693,-0.5048453469731927
2009-07-10,3.87,7.671825734779693,-0.4955568421665756
2009-07-13,4.13,7.631825734779693,-0.4588450858909424
2009-07-14,4.09,7.721825734779693,-0.47033251714315083
2009-07-15,4.18,7.661825734779693,-0.4544381267997881
2009-07-16,4.12,7.471825734779693,-0.44859527694518986
2009-07-17,3.93,7.421825734779693,-0.47048069566178563
2009-07-20,3.88,7.251825734779693,-0.464962322330561
2009-07-21,3.71,7.461825734779693,-0.5028026475199456
2009-07-22,3.92,7.271825734779693,-0.46093317648531906
2009-07-23,3.73,7.211825734779693,-0.4827939363521041
2009-07-24,3.67,7.461825734779693,-0.5081632658755257
2009-07-27,3.92,7.551825734779693,-0.4809202254301811
2009-07-28,4.01,7.431825734779693,-0.46042868292324524
2009-07-29,3.89,7.681825734779693,-0.4936099653513474
2009-07-30,4.14,7.631825734779693,-0.4575347834354726
2009-07-31,4.09,7.711825734779693,-0.4696456921278136
2009-08-03,4.17,7.9518257347796935,-0.475592129520488
2009-08-04,4.41,8.071825734779694,-0.45365520206930443
2009-08-05,4.53,7.931825734779693,-0.4288830653279826
2009-08-06,4.39,8.221825734779694,-0.46605533349733164
2009-08-07,4.68,8.311825734779694,-0.43694680936136787
2009-08-10,4.77,7.961825734779693,-0.40089118263877865
2009-08-11,4.42,8.011825734779693,-0.4483155093086233
2009-08-12,4.47,8.191825734779693,-0.45433409538707503
2009-08-13,4.65,8.131825734779694,-0.4281726943419334
2009-08-14,4.59,7.7418257347796935,-0.40711659532974287
2009-08-17,4.2,7.881825734779693,-0.4671285383198852
2009-08-18,4.34,7.901825734779693,-0.450759843905745
2009-08-19,4.36,8.061825734779694,-0.4591795775006111
2009-08-20,4.52,8.161825734779693,-0.44620233917282914
2009-08-21,4.62,7.9518257347796935,-0.4190013521306125
2009-08-24,4.41,7.971825734779693,-0.4468017557433631
2009-08-25,4.43,7.9518257347796935,-0.44289523591744895
2009-08-26,4.41,7.9518257347796935,-0.4454103815792211
2009-08-27,4.41,8.031825734779693,-0.4509343024085216
2009-08-28,4.49,8.101825734779693,-0.4458039277831871
2009-08-31,4.56,7.791825734779693,-0.41477130582554933
2009-09-01,4.25,7.471825734779693,-0.431196584227441
2009-09-02,3.93,7.611825734779694,-0.48369811173642896
2009-09-03,4.07,7.651825734779693,-0.4681007982839037
2009-09-04,4.11,7.621825734779693,-0.4607591221555528
2009-09-08,4.08,7.611825734779694,-0.4639919327950712
2009-09-09,4.07,7.631825734779693,-0.46670690062376163
2009-09-10,4.09,7.591825734779693,-0.4612626602764497
2009-09-11,4.05,7.631825734779693,-0.4693275055347015
2009-09-14,4.09,7.891825734779693,-0.48174223082813983
2009-09-15,4.35,8.081825734779693,-0.46175528367556684
2009-09-16,4.54,8.051825734779694,-0.4361527249168391
2009-09-17,4.51,7.891825734779693,-0.42852260661000263
2009-09-18,4.35,7.9518257347796935,-0.4529558185645378
2009-09-21,4.41,8.031825734779693,-0.4509343024085216
2009-09-22,4.49,7.911825734779693,-0.43249508387648716
2009-09-23,4.37,7.721825734779693,-0.4340716625710438
2009-09-24,4.18,7.671825734779693,-0.4551492507122187
2009-09-25,4.13,7.7418257347796935,-0.466534104294518
2009-09-28,4.2,7.941825734779693,-0.47115434910553233
2009-09-29,4.4,8.251825734779693,-0.46678466785175377
2009-09-30,4.71,8.242253039465377,-0.4285543070022626
2009-10-01,4.47,8.222253039465377,-0.4563533889622733
2009-10-02,4.45,8.402253039465377,-0.47038014933633243
2009-10-05,4.63,8.282253039465376,-0.44097337065919096
2009-10-06,4.51,8.352253039465376,-0.46002593806848036
2009-10-07,4.58,8.352253039465376,-0.45164496593207093
2009-10-08,4.58,8.322253039465377,-0.449668259510862
2009-10-09,4.55,8.352253039465376,-0.4552368111333893
2009-10-12,4.58,8.302253039465375,-0.448342518804398
2009-10-13,4.53,8.452253039465376,-0.4640482272775718
2009-10-14,4.68,8.542253039465376,-0.45213517108679546
2009-10-15,4.77,8.352253039465376,-0.4288966129903884
2009-10-16,4.58,8.182253039465376,-0.44025197242014713
2009-10-19,4.41,8.142253039465377,-0.458380870918062
2009-10-20,4.37,8.082253039465376,-0.4593091828897916
2009-10-21,4.31,8.192253039465376,-0.47389320383086353
2009-10-22,4.42,7.972253039465376,-0.44557705605686504
2009-10-23,4.2,7.862253039465376,-0.46580198081673607
2009-10-26,4.09,7.812253039465376,-0.476463450513132
2009-10-27,4.04,7.582253039465376,-0.4671768432190362
2009-10-28,3.81,7.842253039465376,-0.5141702287816339
2009-10-29,4.07,7.582253039465376,-0.46322023561917747
2009-10-30,3.81,7.382253039465376,-0.4838973983102697
2009-11-02,3.61,7.592253039465376,-0.5245153209153043
2009-11-03,3.82,7.462253039465376,-0.4880902617751919
2009-11-04,3.69,7.542253039465376,-0.5107562712770558
2009-11-05,3.77,7.642253039465376,-0.5066899799664661
2009-11-06,3.87,7.712253039465376,-0.49820111189346117
2009-11-09,3.94,7.572253039465376,-0.47967930027359784
2009-11-10,3.8,7.632253039465376,-0.5021129435370264
2009-11-11,3.86,7.522253039465376,-0.48685586888016474
2009-11-12,3.75,7.572253039465376,-0.5047709076208101
2009-11-13,3.8,7.552253039465376,-0.4968388929578289
2009-11-16,3.78,7.582253039465376,-0.501467442417811
2009-11-17,3.81,7.692253039465376,-0.5046964809331336
2009-11-18,3.92,7.602253039465376,-0.4843633881100501
2009-11-19,3.83,7.552253039465376,-0.4928665684285486
2009-11-20,3.78,7.572253039465376,-0.5008090748817766
2009-11-23,3.8,7.532253039465376,-0.49550287542255533
2009-11-24,3.76,7.492253039465377,-0.4981482899477323
2009-11-25,3.72,7.362253039465376,-0.4947198934811218
2009-11-27,3.59,7.592253039465376,-0.527149585065358
2009-11-30,3.82,7.592253039465376,-0.49685554733974024
2009-12-01,3.82,7.642253039465376,-0.5001474067564723
2009-12-02,3.87,7.4522530394653765,-0.48069396201318015
2009-12-03,3.68,7.462253039465376,-0.5068513516577764
2009-12-04,3.69,7.4522530394653765,-0.5048477312218695
2009-12-07,3.68,7.562253039465376,-0.5133725384756282
2009-12-08,3.79,7.502253039465376,-0.49481842586982616
2009-12-09,3.73,7.492253039465377,-0.5021524259321919
2009-12-10,3.72,7.502253039465376,-0.5041489562627317
2009-12-11,3.73,7.6622530394653765,-0.5131980135884084
2009-12-14,3.89,7.502253039465376,-0.48148909673710394
2009-12-15,3.73,7.392253039465376,-0.4954177055240845
2009-12-16,3.62,7.4522530394653765,-0.5142408636919154
2009-12-17,3.68,7.492253039465377,-0.5088259859062911
2009-12-18,3.72,7.512253039465376,-0.5048090126281555
2009-12-21,3.74,7.502253039465376,-0.5014830904361873
2009-12-22,3.73,7.4522530394653765,-0.4994802269532719
2009-12-23,3.68,7.492253039465377,-0.5088259859062911
2009-12-24,3.72,7.472253039465376,-0.502158187048473
2009-12-28,3.7,7.462253039465376,-0.5041711959602644
2009-12-29,3.69,7.4522530394653765,-0.5048477312218695
2009-12-30,3.68,7.422253039465376,-0.5041936753661163
2009-12-31,3.65,6.2635845210791254,-0.41726658469818856
2010-01-04,3.68,6.3435845210791255,-0.41988634536645464
2010-01-05,3.76,6.443584521079125,-0.41647386051974966
2010-01-06,3.86,6.873584521079125,-0.4384298340752787
2010-01-07,4.29,6.8035845210791255,-0.36945003230156714
2010-01-08,4.22,6.913584521079125,-0.3896075202185696
2010-01-11,4.33,6.793584521079125,-0.36263396936258285
2010-01-12,4.21,6.893584521079125,-0.3892872442302391
2010-01-13,4.31,6.993584521079125,-0.3837208963430162
2010-01-14,4.41,6.863584521079125,-0.35747859060288234
2010-01-15,4.28,6.883584521079125,-0.37823092214620846
2010-01-19,4.3,6.873584521079125,-0.3744166545398183
2010-01-20,4.29,7.113584521079125,-0.39692851230096715
2010-01-21,4.53,7.273584521079125,-0.3771984106499502
2010-01-22,4.69,7.383584521079125,-0.36480716288806725
2010-01-25,4.8,7.183584521079125,-0.3318099082825382
2010-01-26,4.6,7.463584521079125,-0.38367415991493226
2010-01-27,4.88,7.573584521079125,-0.35565517405691127
2010-01-28,4.99,7.373584521079125,-0.3232599442326982
2010-01-29,4.79,7.483584521079125,-0.35993239783583186
2010-02-01,4.9,7.5135845210791254,-0.3478478898782327
2010-02-02,4.93,7.293584521079125,-0.32406349912695875
2010-02-03,4.71,7.123584521079125,-0.3388160151588263
2010-02-04,4.54,7.213584521079125,-0.3706318978125963
2010-02-05,4.63,7.163584521079125,-0.3536755256567371
2010-02-08,4.58,7.233584521079125,-0.36684226379693374
2010-02-09,4.65,7.293584521079125,-0.36245340181346
2010-02-10,4.71,7.373584521079125,-0.36123333413547265
2010-02-11,4.79,7.2635845210791254,-0.34054598165695105
2010-02-12,4.68,7.403584521079125,-0.36787376619050793
2010-02-16,4.82,7.3435845210791255,-0.3436447846191998
2010-02-17,4.76,7.3035845210791255,-0.34826522699066453
2010-02-18,4.72,7.433584521079125,-0.36504387800855964
2010-02-19,4.85,7.5135845210791254,-0.3545025032468222
2010-02-22,4.93,7.393584521079125,-0.3332057020590542
2010-02-23,4.81,7.473584521079125,-0.35639986589654915
2010-02-24,4.89,7.383584521079125,-0.3377200482990723
2010-02-25,4.8,7.393584521079125,-0.35078851316094517
2010-02-26,4.81,7.383584521079125,-0.34855489413467033
2010-03-01,4.8,7.413584521079125,-0.3525399236560792
2010-03-02,4.83,7.393584521079125,-0.34673094136820104
2010-03-03,4.81,7.393584521079125,-0.3494359892300305
2010-03-04,4.81,7.543584521079125,-0.362372094253155
2010-03-05,4.96,7.543584521079125,-0.34248764812799337
2010-03-08,4.96,7.613584521079125,-0.34853287748134365
2010-03-09,5.03,7.833584521079125,-0.3578929305651908
2010-03-10,5.25,7.983584521079125,-0.34240064896433664
2010-03-11,5.4,8.053584521079125,-0.32949111220398075
2010-03-12,5.47,7.993584521079125,-0.31570123696377006
2010-03-15,5.41,8.113584521079124,-0.3332170280663498
2010-03-16,5.53,8.343584521079125,-0.33721531962322915
2010-03-17,5.76,8.083584521079125,-0.28744482290251805
2010-03-18,5.5,7.903584521079125,-0.3041132178277698
2010-03-19,5.32,8.053584521079125,-0.3394245772083663
2010-03-22,5.47,8.063584521079125,-0.32164163645822785
2010-03-23,5.48,8.063584521079125,-0.32040149319763955
2010-03-24,5.48,8.083584521079125,-0.32208292178920106
2010-03-25,5.5,8.053584521079125,-0.317074280948499
2010-03-26,5.47,8.033584521079126,-0.31910842717252796
2010-03-29,5.45,7.993584521079125,-0.31820324340997197
2010-03-30,5.41,7.973584521079125,-0.32150966912083045
2010-03-31,5.39,7.437201399394146,-0.2752650210011681
2010-04-01,5.39,7.577201399394147,-0.28865557137877185
2010-04-05,5.53,7.897201399394146,-0.2997519348532446
2010-04-06,5.85,7.937201399394146,-0.26296439946118344
2010-04-07,5.89,7.947201399394147,-0.25885859637972397
2010-04-08,5.9,7.907201399394147,-0.25384472938149005
2010-04-09,5.86,8.077201399394147,-0.27450119041979737
2010-04-12,6.03,7.737201399394147,-0.2206484374993557
2010-04-13,5.69,7.927201399394146,-0.2822183121984423
2010-04-14,5.88,7.7972013993941465,-0.24588327288084622
2010-04-15,5.75,7.607201399394146,-0.24413727228807924
2010-04-16,5.56,7.537201399394147,-0.2623256689881045
2010-04-19,5.49,7.8772013993941465,-0.30305196964720893
2010-04-20,5.83,8.637201399394147,-0.32501284496979044
2010-04-21,6.59,8.937201399394146,-0.26263270732080213
2010-04-22,6.89,9.217201399394147,-0.25248459901799647
2010-04-23,7.17,8.907201399394147,-0.19503335800988042
2010-04-26,6.86,8.727201399394147,-0.21395190897322136
2010-04-27,6.68,8.777201399394146,-0.2389373678424318
2010-04-28,6.73,8.917201399394147,-0.24527890550310427
2010-04-29,6.87,8.807201399394147,-0.21995652325237036
2010-04-30,6.76,8.927201399394146,-0.2427638072040389
2010-05-03,6.88,8.717201399394147,-0.21075587395764817
2010-05-04,6.67,8.597201399394146,-0.22416613382233408
2010-05-05,6.55,8.277201399394146,-0.20866973220206642
2010-05-06,6.23,8.057201399394147,-0.2267786677805449
2010-05-07,6.01,8.537201399394146,-0.2960222303732336
2010-05-10,6.49,8.527201399394146,-0.23890621365397657
2010-05-11,6.48,8.817201399394147,-0.26507292887227707
2010-05-12,6.77,8.807201399394147,-0.2313108678920739
2010-05-13,6.76,8.577201399394147,-0.21186414015211363
2010-05-14,6.53,8.547201399394146,-0.2360072385257157
2010-05-17,6.5,8.207201399394146,-0.20801261188986675
2010-05-18,6.16,8.197201399394146,-0.2485240144941071
2010-05-19,6.15,7.897201399394146,-0.221243110189413
2010-05-20,5.85,8.287201399394146,-0.2940922130325351
2010-05-21,6.24,8.047201399394146,-0.22457514230104958
2010-05-24,6.0,8.007201399394146,-0.25067452400360735
2010-05-25,5.96,8.057201399394147,-0.2602890625958343
2010-05-26,6.01,8.287201399394146,-0.2747853333889805
2010-05-27,6.24,8.207201399394146,-0.23969210741427205
2010-05-28,6.16,7.977201399394146,-0.22779936326192785
2010-06-01,5.93,8.217201399394147,-0.27834311077768914
2010-06-02,6.17,8.157201399394147,-0.2436131342229384
2010-06-03,6.11,7.8772013993941465,-0.2243438132139246
2010-06-04,5.83,7.617201399394147,-0.2346270376330467
2010-06-07,5.57,7.767201399394146,-0.2828819913908156
2010-06-08,5.72,7.757201399394146,-0.2626206662048579
2010-06-09,5.71,7.957201399394147,-0.28241102450482736
2010-06-10,5.91,8.157201399394147,-0.27548681090074
2010-06-11,6.11,8.127201399394146,-0.2482036927920256
2010-06-14,6.08,8.337201399394147,-0.2707384997990062
2010-06-15,6.29,8.187201399394146,-0.2317277060674896
2010-06-16,6.14,8.077201399394147,-0.23983571828968542
2010-06-17,6.03,8.097201399394146,-0.2552982564505336
2010-06-18,6.05,8.097201399394146,-0.25282826725136454
2010-06-21,6.05,8.007201399394146,-0.2444301450369708
2010-06-22,5.96,7.897201399394146,-0.2453022661347808
2010-06-23,5.85,7.787201399394147,-0.24876734272531642
2010-06-24,5.74,8.047201399394146,-0.2867085443602603
2010-06-25,6.0,7.977201399394146,-0.24785652265772196
2010-06-28,5.93,7.677201399394146,-0.22758311375445073
2010-06-29,5.63,7.5872013993941465,-0.25796091290662626
