date,ALLE,dcf,Deviation
2016-01-25,59.19,6007886000.0,-0.9999999901479488
2016-01-26,59.94,5987537000.0,-0.9999999899892059
2016-01-27,59.73,5938118000.0,-0.9999999899412575
2016-01-28,59.22,6067964000.0,-0.9999999902405485
2016-01-29,60.56,6057305000.0,-0.9999999900021544
2016-02-01,60.45,5890637000.0,-0.9999999897379519
2016-02-02,58.73,5953622000.0,-0.9999999901354167
2016-02-03,59.38,5994320000.0,-0.9999999900939556
2016-02-04,59.8,5652263000.0,-0.9999999894201668
2016-02-05,56.27,5410013000.0,-0.9999999895989159
2016-02-08,53.77,5459432000.0,-0.9999999901509901
2016-02-09,54.28,5514665000.0,-0.9999999901571537
2016-02-10,54.85,5697806000.0,-0.9999999903734876
2016-02-11,56.74,5771450000.0,-0.9999999901688483
2016-02-12,57.5,5868350000.0,-0.9999999902016751
2016-02-16,58.5,5898389000.0,-0.9999999900820377
2016-02-17,58.81,5877071000.0,-0.9999999899933147
2016-02-18,58.59,5893544000.0,-0.9999999900586133
2016-02-19,58.76,6117383000.0,-0.9999999903945854
2016-02-22,61.07,6121259000.0,-0.9999999900232942
2016-02-23,61.11,6268547000.0,-0.9999999902513294
2016-02-24,62.63,6381920000.0,-0.9999999901863389
2016-02-25,63.8,6389672000.0,-0.999999990015137
2016-02-26,63.88,6304400000.0,-0.9999999898673942
2016-02-29,63.0,6481727000.0,-0.9999999902803682
2016-03-01,64.83,6463316000.0,-0.9999999899695451
2016-03-02,64.64,6482696000.0,-0.9999999900288399
2016-03-03,64.84,6395486000.0,-0.9999999898615992
2016-03-04,63.94,6351881000.0,-0.9999999899336905
2016-03-07,63.49,6299555000.0,-0.9999999899215103
2016-03-08,62.95,6335408000.0,-0.9999999900637813
2016-03-09,63.32,6314090000.0,-0.9999999899716349
2016-03-10,63.1,6377075000.0,-0.9999999901051815
2016-03-11,63.75,6417773000.0,-0.9999999900666477
2016-03-14,64.17,6366416000.0,-0.9999999899205456
2016-03-15,63.64,6378044000.0,-0.9999999900220193
2016-03-16,63.76,6437153000.0,-0.9999999900950001
2016-03-17,64.37,6455564000.0,-0.9999999900287566
2016-03-18,64.56,6448780999.999999,-0.9999999899888057
2016-03-21,64.49,6422618000.0,-0.9999999899589233
2016-03-22,64.22,6339284000.0,-0.9999999898695184
2016-03-23,63.36,6317966000.0,-0.999999989971456
2016-03-24,63.14,6340253000.0,-0.9999999900414068
2016-03-28,63.37,6366416000.0,-0.999999990046205
2016-03-29,63.64,6385796000.0,-0.999999990034132
2016-03-30,63.84,6373199000.0,-0.9999999899830525
2016-03-31,63.71,6460822000.0,-0.9999999901390256
2016-04-01,65.38,6410434000.0,-0.9999999898010026
2016-04-04,64.86,6394930000.0,-0.9999999898575903
2016-04-05,64.7,6541248999.999999,-0.9999999901089226
2016-04-06,66.21,6324193000.0,-0.99999998953068
2016-04-07,63.97,6332914000.0,-0.9999999898988049
2016-04-08,64.06,6269929000.0,-0.9999999897829784
2016-04-11,63.41,6269929000.0,-0.9999999898866478
2016-04-12,63.41,6354232000.0,-0.999999990020824
2016-04-13,64.28,6298030000.0,-0.9999999897936339
2016-04-14,63.7,6304813000.0,-0.9999999898966075
2016-04-15,63.77,6351325000.0,-0.9999999899595754
2016-04-18,64.25,6315472000.0,-0.9999999898265719
2016-04-19,63.88,6318379000.0,-0.999999989889812
2016-04-20,63.91,6253456000.0,-0.9999999897800512
2016-04-21,63.24,6350355999.999999,-0.9999999900415032
2016-04-22,64.24,6394930000.0,-0.9999999899545421
2016-04-25,64.7,6488923000.0,-0.999999990029162
2016-04-26,65.67,6601327000.0,-0.9999999900520001
2016-04-27,66.83,6447255999.999999,-0.9999999896343499
2016-04-28,65.24,6467605000.0,-0.9999999899128039
2016-04-29,65.45,6569350000.0,-0.9999999900370661
2016-05-02,66.5,6490861000.0,-0.9999999897548261
2016-05-03,65.69,6468573999.999999,-0.9999999898447478
2016-05-04,65.46,6459853000.0,-0.9999999898666425
2016-05-05,65.37,6521869000.000001,-0.9999999899767996
2016-05-06,66.01,6537373000.0,-0.9999999899026719
2016-05-09,66.17,6611986000.0,-0.9999999899924168
2016-05-10,66.94,6515086000.0,-0.9999999897253851
2016-05-11,65.94,6533497000.0,-0.9999999899073957
2016-05-12,66.13,6521869000.000001,-0.9999999898602686
2016-05-13,66.01,6553846000.0,-0.9999999899280514
2016-05-16,66.34,6601327000.0,-0.9999999899505054
2016-05-17,66.83,6635242000.000001,-0.9999999899280237
2016-05-18,67.18,6638148999.999999,-0.999999989879709
2016-05-19,67.21,6652684000.0,-0.9999999898973106
2016-05-20,67.36,6639118000.0,-0.999999989854074
2016-05-23,67.22,6726328000.0,-0.9999999900064345
2016-05-24,68.12,6709855000.0,-0.9999999898477687
2016-05-25,67.95,6688537000.0,-0.9999999898408277
2016-05-26,67.73,6713730999.999999,-0.9999999899117197
2016-05-27,67.99,6679816000.0,-0.9999999898215759
2016-05-31,67.64,6733111000.0,-0.9999999899541238
2016-06-01,68.19,6727297000.0,-0.9999999898636852
2016-06-02,68.13,6704041000.0,-0.9999999898374726
2016-06-03,67.89,6705010000.000001,-0.9999999898747355
2016-06-06,67.9,6690475000.0,-0.9999999898512437
2016-06-07,67.75,6812569000.000001,-0.9999999900551466
2016-06-08,69.01,6809662000.0,-0.99999998986587
2016-06-09,68.98,6705979000.0,-0.999999989713657
2016-06-10,67.91,6665280999.999999,-0.9999999898113823
2016-06-13,67.49,6678847000.0,-0.9999999898949624
2016-06-14,67.63,6730204000.0,-0.9999999899512704
2016-06-15,68.16,6734080000.0,-0.9999999898783501
2016-06-16,68.2,6684661000.0,-0.999999989797538
2016-06-17,67.69,6806755000.0,-0.9999999900554669
2016-06-20,68.95,6813538000.0,-0.9999999898804409
2016-06-21,69.02,6796096000.0,-0.9999999898441694
2016-06-22,68.84,6835825000.0,-0.9999999899295257
2016-06-23,69.25,6493768000.0,-0.9999999893359295
2016-06-24,65.72,6329038000.0,-0.9999999896161155
2016-06-27,64.02,6560629000.0,-0.9999999902417893
2016-06-28,66.41,6715669000.000001,-0.9999999901111862
2016-06-29,68.01,6853267000.000001,-0.9999999900762658
2016-06-30,69.43,6828940000.0,-0.9999999898329756
2016-07-01,68.8,6752468000.000001,-0.9999999898111328
2016-07-05,68.01,6776668000.000001,-0.9999999899640944
2016-07-06,68.26,6813452000.0,-0.9999999899815835
2016-07-07,68.64,6919931999.999999,-0.9999999900808274
2016-07-08,69.74,6938324000.000001,-0.9999999899485812
2016-07-11,69.93,6996404000.0,-0.9999999900048654
2016-07-12,70.53,6987692000.0,-0.9999999899065385
2016-07-13,70.44,7042868000.000001,-0.9999999899983927
2016-07-14,71.01,7075779999.999999,-0.9999999899643572
2016-07-15,71.35,7036092000.0,-0.9999999898594276
2016-07-18,70.94,7123212000.0,-0.9999999900410096
2016-07-19,71.84,7131924000.000001,-0.9999999899269818
2016-07-20,71.93,7096108000.0,-0.9999999898634575
2016-07-21,71.56,7171612000.0,-0.9999999900217692
2016-07-22,72.34,7126116000.0,-0.9999999898486076
2016-07-25,71.87,7183227999.999999,-0.9999999899947489
2016-07-26,72.46,7127084000.0,-0.9999999898331492
2016-07-27,71.88,7214204000.0,-0.9999999900363228
2016-07-28,72.78,7176452000.0,-0.9999999898584984
2016-07-29,72.39,7177420000.000001,-0.9999999899142031
2016-08-01,72.4,7108692000.0,-0.9999999898152853
2016-08-02,71.69,7046740000.0,-0.9999999898265013
2016-08-03,71.05,7041900000.0,-0.9999999899103935
2016-08-04,71.0,7081588000.0,-0.9999999899740002
2016-08-05,71.41,7039964000.0,-0.9999999898564822
2016-08-08,70.98,7071908000.0,-0.9999999899631047
2016-08-09,71.31,7075779999.999999,-0.9999999899219592
2016-08-10,71.35,7120308000.0,-0.999999989979366
2016-08-11,71.81,7172579999.999999,-0.9999999899882609
2016-08-12,72.35,7218075999.999999,-0.9999999899765533
2016-08-15,72.82,7160964000.0,-0.999999989830978
2016-08-16,72.23,7105788000.0,-0.9999999898350471
2016-08-17,71.66,7128052000.0,-0.9999999899467624
2016-08-18,71.89,7069004000.0,-0.9999999898302505
2016-08-19,71.28,7129988000.0,-0.9999999900027883
2016-08-22,71.91,7156124000.000001,-0.9999999899512642
2016-08-23,72.18,7119340000.0,-0.9999999898614197
2016-08-24,71.8,7147412000.0,-0.9999999899544059
2016-08-25,72.09,7098044000.0,-0.9999999898436809
2016-08-26,71.58,7148379999.999999,-0.9999999899865424
2016-08-29,72.1,7067068000.000001,-0.9999999897977492
2016-08-30,71.26,7063196000.0,-0.9999999899110827
2016-08-31,71.22,7123212000.0,-0.9999999900017015
2016-09-01,71.84,7176452000.0,-0.9999999899894823
2016-09-02,72.39,7145475999.999999,-0.9999999898691144
2016-09-06,72.07,7031252000.0,-0.9999999897500473
2016-09-07,70.89,6933484000.0,-0.9999999897757029
2016-09-08,69.88,6638244000.0,-0.9999999894731197
2016-09-09,66.83,6691484000.0,-0.9999999900126788
2016-09-12,67.38,6614044000.0,-0.9999999898125866
2016-09-13,66.58,6566612000.0,-0.9999999898608293
2016-09-14,66.09,6640179999.999999,-0.9999999900469566
2016-09-15,66.85,6582100000.0,-0.9999999898436669
2016-09-16,66.25,6690516000.0,-0.9999999900979237
2016-09-19,67.37,6689548000.0,-0.9999999899290655
2016-09-20,67.36,6739884000.0,-0.9999999900057627
2016-09-21,67.88,6853140000.0,-0.9999999900950514
2016-09-22,69.05,6816356000.0,-0.999999989869954
2016-09-23,68.67,6775700000.0,-0.9999999898652537
2016-09-26,68.25,6842492000.0,-0.9999999900255638
2016-09-27,68.94,6887988000.0,-0.9999999899912717
2016-09-28,69.41,6776668000.000001,-0.9999999897575033
2016-09-29,68.26,6839588000.0,-0.9999999900198667
2016-09-30,68.91,6813356000.0,-0.9999999898860414
2016-10-03,68.17,6736884000.0,-0.9999999898810785
2016-10-04,67.38,6753340000.0,-0.9999999900227147
2016-10-05,67.55,6792060000.0,-0.9999999900545637
2016-10-06,67.95,6688484000.0,-0.9999999898407471
2016-10-07,66.88,6727204000.0,-0.9999999900582768
2016-10-10,67.28,6625564000.0,-0.9999999898453927
2016-10-11,66.23,6703004000.0,-0.9999999901193555
2016-10-12,67.03,6655572000.000001,-0.9999999899287394
2016-10-13,66.54,6766892000.0,-0.9999999901668299
2016-10-14,67.69,6829812000.0,-0.9999999900890391
2016-10-17,68.34,6787220000.000001,-0.9999999899310763
2016-10-18,67.9,6719460000.0,-0.9999999898950214
2016-10-19,67.2,6727204000.0,-0.9999999900107087
2016-10-20,67.28,6717524000.000001,-0.999999989984405
2016-10-21,67.18,6773668000.000001,-0.999999990082183
2016-10-24,67.76,6556836000.0,-0.9999999896657473
2016-10-25,65.52,6563612000.0,-0.9999999900176915
2016-10-26,65.59,6297412000.0,-0.9999999895846103
2016-10-27,62.84,6370012000.0,-0.9999999901350264
2016-10-28,63.59,6394212000.0,-0.9999999900550686
2016-10-31,63.84,6357428000.0,-0.9999999899582033
2016-11-01,63.46,6346780000.0,-0.999999990001229
2016-11-02,63.35,6340972000.0,-0.9999999900094181
2016-11-03,63.29,6374852000.0,-0.9999999900719264
2016-11-04,63.64,6547156000.0,-0.999999990279749
2016-11-07,65.42,6575227999.999999,-0.9999999900505351
2016-11-08,65.71,6675900000.0,-0.9999999901571324
2016-11-09,66.75,6904348000.0,-0.9999999903321791
2016-11-10,69.11,6923708000.0,-0.9999999900183544
2016-11-11,69.31,6854012000.0,-0.9999999898876746
2016-11-14,68.59,6871436000.0,-0.9999999900180981
2016-11-15,68.77,6755275999.999999,-0.999999989819809
2016-11-16,67.57,6824004000.0,-0.9999999900981887
2016-11-17,68.28,6731075999.999999,-0.9999999898560052
2016-11-18,67.32,6790124000.000001,-0.9999999900856008
2016-11-21,67.93,6796900000.0,-0.9999999900057379
2016-11-22,68.0,6767860000.0,-0.9999999899525108
2016-11-23,67.7,6788188000.0,-0.9999999900267936
2016-11-25,67.91,6738820000.000001,-0.999999989922568
2016-11-28,67.4,6746564000.0,-0.9999999900097294
2016-11-29,67.48,6691388000.0,-0.9999999899153957
2016-11-30,66.91,6551027999.999999,-0.9999999897863359
2016-12-01,65.46,6493916000.0,-0.9999999899197957
2016-12-02,64.87,6468748000.0,-0.9999999899717843
2016-12-05,64.61,6506500000.0,-0.9999999900699301
2016-12-06,65.0,6582004000.0,-0.9999999901245882
2016-12-07,65.78,6543284000.0,-0.9999999899469441
2016-12-08,65.38,6572324000.000001,-0.9999999900522251
2016-12-09,65.68,6518116000.0,-0.9999999899234687
2016-12-12,65.12,6569420000.000001,-0.9999999900874049
2016-12-13,65.65,6549092000.0,-0.9999999899757096
2016-12-14,65.44,6496820000.000001,-0.9999999899273798
2016-12-15,64.9,6430996000.0,-0.9999999899082506
2016-12-16,64.22,6497788000.0,-0.9999999901166367
2016-12-19,64.91,6538444000.0,-0.9999999900725616
2016-12-20,65.33,6559740000.0,-0.9999999900407638
2016-12-21,65.55,6530700000.0,-0.9999999899627912
2016-12-22,65.25,6544252000.0,-0.9999999900294182
2016-12-23,65.39,6558772000.000001,-0.9999999900301458
2016-12-27,65.54,6487140000.0,-0.9999999898969345
2016-12-28,64.8,6484236000.0,-0.9999999900065327
2016-12-29,64.77,6409700000.0,-0.9999999898950029
2016-12-30,64.0,6581830000.0,-0.9999999902762605
2017-01-03,64.7,6701017000.000001,-0.9999999903447492
2017-01-04,65.93,6735901000.000001,-0.9999999902121484
2017-01-05,66.29,6697141000.0,-0.9999999901017464
2017-01-06,65.89,6651598000.0,-0.9999999900941097
2017-01-09,65.42,6562450000.0,-0.9999999900311621
2017-01-10,64.5,6678730000.0,-0.9999999903424753
2017-01-11,65.7,6719428000.0,-0.9999999902223821
2017-01-12,66.12,6659350000.0,-0.9999999900711031
2017-01-13,65.5,6695203000.0,-0.9999999902168761
2017-01-17,65.87,6754312000.0,-0.9999999902477114
2017-01-18,66.48,6764002000.0,-0.9999999901714991
2017-01-19,66.58,6626404000.0,-0.999999989952318
2017-01-20,65.16,6617682999.999999,-0.9999999901536535
2017-01-23,65.07,6748498000.0,-0.9999999903578545
2017-01-24,66.42,6765939999.999999,-0.9999999901831822
2017-01-25,66.6,6702955000.0,-0.9999999900640837
2017-01-26,65.95,6758188000.0,-0.9999999902414671
2017-01-27,66.52,6692296000.0,-0.9999999900602126
2017-01-30,65.84,6675823000.0,-0.9999999901375456
2017-01-31,65.67,6701986000.0,-0.999999990201412
2017-02-01,65.94,6670978000.0,-0.9999999901153924
2017-02-02,65.62,6836677000.0,-0.9999999904017698
2017-02-03,67.33,6837646000.0,-0.9999999901530439
2017-02-06,67.34,6806638000.0,-0.9999999901067164
2017-02-07,67.02,6862839999.999999,-0.9999999902343636
2017-02-08,67.6,7263037000.0,-0.9999999906925987
2017-02-09,71.73,7281448000.0,-0.9999999901489374
2017-02-10,71.92,7235905000.0,-0.9999999900606766
2017-02-13,71.45,7200052000.0,-0.9999999900764606
2017-02-14,71.08,7272727000.0,-0.9999999902264997
2017-02-15,71.83,7379317000.000001,-0.9999999902660368
2017-02-16,72.93,7412263000.0,-0.9999999901608996
2017-02-17,73.27,7532419000.0,-0.9999999902727131
2017-02-21,74.51,7488814000.0,-0.999999990050494
2017-02-22,74.06,7478155000.0,-0.9999999900964877
2017-02-23,73.95,7478155000.0,-0.9999999901111972
2017-02-24,73.95,7444240000.0,-0.9999999900661452
2017-02-27,73.6,7346371000.0,-0.999999989981448
2017-02-28,72.59,7452961000.0,-0.9999999902602469
2017-03-01,73.69,7479124000.0,-0.9999999901472418
2017-03-02,73.96,7465558000.0,-0.9999999900931719
2017-03-03,73.82,7406448999.999999,-0.9999999900330104
2017-03-06,73.21,7372534000.0,-0.9999999900699
2017-03-07,72.86,7396759000.0,-0.99999999014974
2017-03-08,73.11,7430673999.999999,-0.999999990161054
2017-03-09,73.46,7528543000.0,-0.9999999902424679
2017-03-10,74.47,7556644000.0,-0.9999999901450961
2017-03-13,74.76,7518853000.0,-0.999999990056994
2017-03-14,74.37,7572148000.0,-0.9999999901784804
2017-03-15,74.92,7594435000.0,-0.9999999901348816
2017-03-16,75.15,7626412000.0,-0.9999999901460871
2017-03-17,75.48,7602187000.0,-0.9999999900712782
2017-03-20,75.23,7509163000.0,-0.9999999899815731
2017-03-21,74.27,7557613000.0,-0.999999990172823
2017-03-22,74.77,7566334000.0,-0.9999999901180677
2017-03-23,74.86,7584745000.0,-0.9999999901301889
2017-03-24,75.05,7569241000.0,-0.9999999900848712
2017-03-27,74.89,7591528000.0,-0.9999999901350558
2017-03-28,75.12,7619629000.0,-0.9999999901412523
2017-03-29,75.41,7663234000.0,-0.999999990159507
2017-03-30,75.86,7647730000.0,-0.9999999900807167
2017-03-31,75.7,7466292000.0,-0.9999999898610984
2017-04-03,75.72,7387490000.0,-0.99999998975024
2017-04-04,74.9,7313493000.0,-0.9999999897586557
2017-04-05,74.13,7368270000.0,-0.9999999899392937
2017-04-06,74.7,7367309000.0,-0.9999999898606126
2017-04-07,74.69,7360582000.0,-0.9999999898527046
2017-04-10,74.62,7424969000.0,-0.9999999899501264
2017-04-11,75.29,7420164000.0,-0.999999989853324
2017-04-12,75.24,7407671000.0,-0.9999999898429615
2017-04-13,75.11,7515303000.0,-0.9999999900057257
2017-04-17,76.23,7487434000.0,-0.999999989818942
2017-04-18,75.94,7572963000.0,-0.999999989972221
2017-04-19,76.83,7658492000.0,-0.9999999899679989
2017-04-20,77.72,7676751000.0,-0.9999999898759254
2017-04-21,77.91,7708464000.0,-0.999999989892928
2017-04-24,78.24,7757475000.0,-0.999999989914244
2017-04-25,78.75,7850692000.0,-0.9999999899690372
2017-04-26,79.72,7937182000.0,-0.999999989956133
2017-04-27,80.62,7746904000.0,-0.9999999895932621
2017-04-28,78.64,7656570000.0,-0.9999999897290823
2017-05-01,77.7,7648882000.0,-0.9999999898416527
2017-05-02,77.62,7616208000.0,-0.9999999898085766
2017-05-03,77.28,7622935000.0,-0.9999999898621725
2017-05-04,77.35,7637350000.0,-0.9999999898721416
2017-05-05,77.5,7570080000.0,-0.9999999897623275
2017-05-08,76.8,7587378000.0,-0.9999999898779262
2017-05-09,76.98,7572963000.0,-0.9999999898348902
2017-05-10,76.83,7617169000.0,-0.9999999899135755
2017-05-11,77.29,7563353000.0,-0.9999999897809874
2017-05-12,76.73,7612364000.0,-0.9999999899203453
2017-05-15,77.24,7731528000.0,-0.9999999900097367
2017-05-16,78.48,7590261000.0,-0.9999999896604346
2017-05-17,77.01,7620052000.0,-0.9999999898937697
2017-05-18,77.32,7787266000.0,-0.9999999900709697
2017-05-19,79.06,7825706000.0,-0.9999999898973971
2017-05-22,79.46,7771890000.0,-0.9999999897759747
2017-05-23,78.9,7786305000.0,-0.9999999898668238
2017-05-24,79.05,7825706000.0,-0.999999989898675
2017-05-25,79.46,7818018000.0,-0.9999999898362987
2017-05-26,79.38,7729606000.0,-0.9999999897303951
2017-05-30,78.46,7745943000.0,-0.9999999898708266
2017-05-31,78.63,7794954000.0,-0.9999999899127051
2017-06-01,79.14,7883366000.0,-0.9999999899611409
2017-06-02,80.06,7877600000.0,-0.9999999898370062
2017-06-05,80.0,7737294000.0,-0.9999999896604679
2017-06-06,78.54,7717113000.0,-0.999999989822619
2017-06-07,78.33,7651765000.0,-0.9999999897631462
2017-06-08,77.65,7611403000.0,-0.9999999897982015
2017-06-09,77.23,7728645000.0,-0.999999990007304
2017-06-12,78.45,7808408000.0,-0.9999999899531377
2017-06-13,79.28,7853575000.0,-0.9999999899052342
2017-06-14,79.75,7949675000.0,-0.9999999899681433
2017-06-15,80.75,8029438000.0,-0.9999999899432563
2017-06-16,81.58,8086137000.0,-0.9999999899111282
2017-06-19,82.17,8061151000.0,-0.9999999898066666
2017-06-20,81.91,8022711000.0,-0.9999999897902343
2017-06-21,81.51,7991959000.0,-0.9999999898009987
2017-06-22,81.19,8016945000.0,-0.9999999898727009
2017-06-23,81.45,8013101000.0,-0.9999999898353958
2017-06-26,81.41,7934299000.0,-0.9999999897394842
2017-06-27,80.59,7996764000.0,-0.9999999899221735
2017-06-28,81.24,7860302000.0,-0.9999999896645193
2017-06-29,79.82,7985232000.0,-0.9999999900040475
2017-06-30,81.12,8057020000.0,-0.9999999899317614
2017-07-03,81.37,8130940000.0,-0.999999989992547
2017-07-05,82.14,7988860000.0,-0.9999999897181826
2017-07-06,80.66,8042620000.0,-0.9999999899709299
2017-07-07,81.22,8072380000.0,-0.9999999899385311
2017-07-10,81.53,8066620000.0,-0.9999999898929167
2017-07-11,81.47,8116540000.0,-0.9999999899624717
2017-07-12,81.99,8001340000.0,-0.9999999897529663
2017-07-13,80.79,7999420000.0,-0.9999999899005177
2017-07-14,80.77,8005180000.0,-0.999999989910283
2017-07-17,80.83,7983100000.0,-0.9999999898748606
2017-07-18,80.6,7992700000.0,-0.9999999899157982
2017-07-19,80.7,8030140000.0,-0.999999989950362
2017-07-20,81.09,7964860000.0,-0.99999998981903
2017-07-21,80.41,7955260000.0,-0.9999999898922223
2017-07-24,80.31,7839100000.0,-0.9999999897552014
2017-07-25,79.1,7780540000.0,-0.9999999898336105
2017-07-26,78.49,8040700000.0,-0.9999999902384121
2017-07-27,81.2,8059900000.0,-0.9999999899254333
2017-07-28,81.4,8044540000.0,-0.9999999898813356
2017-07-31,81.24,8066620000.0,-0.9999999899288674
2017-08-01,81.47,8007100000.0,-0.99999998982528
2017-08-02,80.85,7998460000.0,-0.9999999898918042
2017-08-03,80.76,8052220000.0,-0.9999999899704678
2017-08-04,81.32,8116540000.0,-0.9999999899809525
2017-08-07,81.99,8057020000.0,-0.999999989823781
2017-08-08,81.37,7982140000.0,-0.9999999898059919
2017-08-09,80.59,7821820000.0,-0.9999999896967713
2017-08-10,78.92,7856380000.0,-0.9999999899546611
2017-08-11,79.28,7874620000.0,-0.9999999899322126
2017-08-14,79.47,7824700000.0,-0.9999999898437001
2017-08-15,78.95,7857340000.0,-0.9999999899520703
2017-08-16,79.29,7813180000.0,-0.9999999898517633
2017-08-17,78.83,7749820000.0,-0.9999999898281509
2017-08-18,78.17,7683580000.0,-0.999999989826357
2017-08-21,77.48,7741180000.0,-0.99999998999119
2017-08-22,78.08,7646140000.0,-0.9999999897883115
2017-08-23,77.09,7651900000.0,-0.999999989925378
2017-08-24,77.15,7697020000.0,-0.9999999899766403
2017-08-25,77.62,7738300000.0,-0.9999999899693731
2017-08-28,78.05,7711420000.0,-0.9999999898786475
2017-08-29,77.77,7762300000.0,-0.9999999899810623
2017-08-30,78.3,7801660000.0,-0.9999999899636745
2017-08-31,78.71,7843900000.0,-0.9999999899654508
2017-09-01,79.15,7867900000.0,-0.9999999899401365
2017-09-05,79.4,7950460000.0,-0.9999999900131564
2017-09-06,80.26,7946620000.0,-0.9999999899001085
2017-09-07,80.22,8003260000.0,-0.9999999899765846
2017-09-08,80.81,8028220000.0,-0.9999999899342569
2017-09-11,81.07,8021500000.0,-0.9999999898934114
2017-09-12,81.0,8099260000.0,-0.9999999899990863
2017-09-13,81.81,8177020000.0,-0.9999999899951327
2017-09-14,82.62,8191420000.0,-0.9999999899138367
2017-09-15,82.77,8179900000.0,-0.9999999898812943
2017-09-18,82.65,8199100000.0,-0.9999999899196254
2017-09-19,82.85,8268220000.0,-0.9999999899797054
2017-09-20,83.57,8258620000.0,-0.999999989880876
2017-09-21,83.47,8362300000.0,-0.9999999900182964
2017-09-22,84.55,8357500000.0,-0.9999999898833383
2017-09-25,84.5,8439100000.0,-0.999999989987084
2017-09-26,85.35,8437180000.0,-0.9999999898840608
2017-09-27,85.33,8478460000.0,-0.9999999899356723
2017-09-28,85.76,8546620000.0,-0.9999999899656239
2017-09-29,86.47,8641780000.0,-0.9999999899939596
2017-10-02,86.53,8732020000.0,-0.9999999900904946
2017-10-03,87.47,8660980000.0,-0.999999989900681
2017-10-04,86.73,8693620000.0,-0.9999999900237185
2017-10-05,87.07,8705140000.0,-0.9999999899978633
2017-10-06,87.19,8746420000.0,-0.99999999003135
2017-10-09,87.62,8764660000.0,-0.999999990003035
2017-10-10,87.81,8797300000.0,-0.9999999900185285
2017-10-11,88.15,8932660000.0,-0.9999999901317189
2017-10-12,89.56,8811700000.0,-0.9999999898362405
2017-10-13,88.3,8796340000.0,-0.9999999899617341
2017-10-16,88.14,8686900000.0,-0.9999999898536878
2017-10-17,87.0,8744500000.0,-0.9999999900508891
2017-10-18,87.6,8757940000.0,-0.9999999899976478
2017-10-19,87.74,8784820000.0,-0.9999999900123167
2017-10-20,88.02,8716660000.0,-0.9999999899020955
2017-10-23,87.31,8828980000.0,-0.9999999901109754
2017-10-24,88.48,8637940000.0,-0.999999989756817
2017-10-25,86.49,8082100000.0,-0.9999999892985734
2017-10-26,80.7,8042740000.0,-0.9999999899661061
2017-10-27,80.29,8204020000.0,-0.9999999902133344
2017-10-30,81.97,8340340000.0,-0.9999999901718635
2017-10-31,83.39,8276980000.0,-0.9999999899250693
2017-11-01,82.73,8228980000.0,-0.9999999899465061
2017-11-02,82.23,8208820000.0,-0.9999999899827259
2017-11-03,82.02,8311540000.0,-0.9999999901317926
2017-11-06,83.09,8353780000.0,-0.9999999900536045
2017-11-07,83.53,8344180000.0,-0.9999999899894297
2017-11-08,83.43,8214580000.0,-0.9999999898436682
2017-11-09,82.08,8315380000.0,-0.9999999901291342
2017-11-10,83.13,8393140000.0,-0.9999999900954828
2017-11-13,83.94,8293300000.0,-0.9999999898785766
2017-11-14,82.9,8209780000.0,-0.9999999899022872
2017-11-15,82.03,8246260000.0,-0.9999999900524601
2017-11-16,82.41,8269300000.0,-0.999999990034223
2017-11-17,82.65,8325940000.0,-0.999999990073193
2017-11-20,83.24,8341300000.0,-0.9999999900207401
2017-11-21,83.4,8318260000.0,-0.9999999899738647
2017-11-22,83.16,8295220000.0,-0.9999999899749494
2017-11-24,82.92,8312500000.0,-0.9999999900246617
2017-11-27,83.1,8334580000.0,-0.9999999900294916
2017-11-28,83.33,8297140000.0,-0.9999999899567803
2017-11-29,82.94,8412340000.0,-0.9999999901406743
2017-11-30,84.14,8454580000.0,-0.9999999900479977
2017-12-01,84.58,8344180000.0,-0.9999999898635935
2017-12-04,83.43,8206900000.0,-0.9999999898341639
2017-12-05,82.0,8186740000.0,-0.9999999899838031
2017-12-06,81.79,8313460000.0,-0.9999999901617377
2017-12-07,83.11,8251060000.0,-0.9999999899273548
2017-12-08,82.46,8223220000.0,-0.999999989972298
2017-12-11,82.17,8221300000.0,-0.9999999900052303
2017-12-12,82.15,8268340000.0,-0.9999999900645111
2017-12-13,82.64,8176180000.0,-0.9999999898925904
2017-12-14,81.68,8233780000.0,-0.9999999900798904
2017-12-15,82.28,8260660000.0,-0.9999999900395368
2017-12-18,82.56,8021620000.0,-0.9999999897078147
2017-12-19,80.07,8110900000.0,-0.9999999901280993
2017-12-20,81.0,8110900000.0,-0.9999999900134388
2017-12-21,81.0,8047540000.0,-0.9999999899348124
2017-12-22,80.34,8052340000.0,-0.999999990022776
2017-12-26,80.39,8014900000.0,-0.999999989969931
2017-12-27,80.0,7972660000.0,-0.9999999899657078
2017-12-28,79.56,7972660000.0,-0.9999999900208965
2017-12-29,79.56,8137560000.0,-0.9999999902231136
2018-01-02,79.91,8170200000.0,-0.9999999902193337
2018-01-03,80.25,8277720000.0,-0.9999999903053015
2018-01-04,81.37,8296920000.0,-0.9999999901927462
2018-01-05,81.57,8265240000.0,-0.9999999901309581
2018-01-08,81.24,8427480000.0,-0.9999999903601077
2018-01-09,82.93,8395800000.0,-0.9999999901224422
2018-01-10,82.6,8566680000.0,-0.9999999903579917
2018-01-11,84.38,8630040000.0,-0.9999999902225251
2018-01-12,85.04,8536920000.0,-0.9999999900385619
2018-01-16,84.07,8550360000.0,-0.9999999901676655
