date,ORLY,dcf,Deviation
2012-01-09,80.4,83.53939320937634,-0.037579794259553934
2012-01-10,80.9,84.01939320937635,-0.03712706186300119
2012-01-11,81.38,84.45939320937634,-0.036460044198310504
2012-01-12,81.82,84.23939320937635,-0.028720449153319172
2012-01-13,81.6,84.93939320937635,-0.039315011365159136
2012-01-17,82.3,86.31939320937634,-0.046564196757348686
2012-01-18,83.68,87.41939320937635,-0.04277532790030014
2012-01-19,84.78,84.91939320937635,-0.0016414767476337078
2012-01-20,82.28,83.89939320937634,-0.01930160812170645
2012-01-23,81.26,84.44939320937634,-0.037766916826374786
2012-01-24,81.81,85.20939320937634,-0.03989458299536719
2012-01-25,82.57,84.62939320937635,-0.024334254698971214
2012-01-26,81.99,85.19939320937634,-0.03766920266074314
2012-01-27,82.56,84.98939320937635,-0.028584663540206612
2012-01-30,82.35,84.14939320937634,-0.02138331770140267
2012-01-31,81.51,84.61939320937634,-0.03674563349423543
2012-02-01,81.98,84.17939320937634,-0.026127453828348135
2012-02-02,81.54,85.46939320937635,-0.045974272916041614
2012-02-03,82.83,84.99939320937635,-0.02552245524897523
2012-02-06,82.36,86.48939320937635,-0.047744504339159555
2012-02-07,83.85,86.07939320937635,-0.025899267249173796
2012-02-08,83.44,86.97939320937634,-0.0406923189364673
2012-02-09,84.34,86.08939320937634,-0.020320659074941738
2012-02-10,83.45,85.86939320937634,-0.028175268497322437
2012-02-13,83.23,86.63939320937635,-0.03935153609787023
2012-02-14,84.0,86.08939320937634,-0.02427004223731455
2012-02-15,83.45,87.14939320937634,-0.04244886938556813
2012-02-16,84.51,87.18939320937635,-0.03073072435476243
2012-02-17,84.55,87.09939320937634,-0.029269930770331687
2012-02-21,84.46,87.40939320937635,-0.033742291315436934
2012-02-22,84.77,89.03939320937634,-0.04794948680003763
2012-02-23,86.4,88.30939320937635,-0.02162163208221002
2012-02-24,85.67,88.32939320937635,-0.03010768117779905
2012-02-27,85.69,89.97939320937634,-0.04767083947093531
2012-02-28,87.34,89.13939320937635,-0.02018628514948284
2012-02-29,86.5,90.71939320937635,-0.046510377330657104
2012-03-01,88.08,90.96939320937635,-0.03176225659465581
2012-03-02,88.33,92.48939320937635,-0.04497156987461648
2012-03-05,89.85,91.98939320937635,-0.023256955337306096
2012-03-06,89.35,92.73939320937635,-0.03654750254537642
2012-03-07,90.1,92.55939320937635,-0.026570973772624296
2012-03-08,89.92,93.05939320937635,-0.03373537158482176
2012-03-09,90.42,92.69939320937634,-0.02458908446388608
2012-03-12,90.06,92.70939320937634,-0.028577397798224324
2012-03-13,90.07,92.84939320937634,-0.029934425129831355
2012-03-14,90.21,92.84939320937634,-0.02842660698303645
2012-03-15,90.21,91.67939320937634,-0.01602751892151566
2012-03-16,89.04,92.14939320937634,-0.03374295913497072
2012-03-19,89.51,92.48939320937635,-0.03221335015823523
2012-03-20,89.85,92.40939320937635,-0.027696245159595567
2012-03-21,89.77,92.99939320937635,-0.03472488473237434
2012-03-22,90.36,92.67939320937634,-0.025025986134118217
2012-03-23,90.04,94.14939320937634,-0.04364758039637673
2012-03-26,91.51,93.90939320937635,-0.02555008745532794
2012-03-27,91.27,93.32939320937635,-0.02206585876709044
2012-03-28,90.69,93.19939320937634,-0.026924995141748287
2012-03-29,90.56,93.98939320937635,-0.03648702361272638
2012-03-30,91.35,97.30760954789024,-0.06122449801788821
2012-04-02,92.86,98.09760954789023,-0.053391816294292904
2012-04-03,93.65,97.30760954789024,-0.03758811427887487
2012-04-04,92.86,97.09760954789023,-0.0436427793394869
2012-04-05,92.65,97.47760954789022,-0.04952531735524801
2012-04-09,93.03,95.91760954789024,-0.03010510334339067
2012-04-10,91.47,98.26760954789023,-0.06917446734651111
2012-04-11,93.82,98.72760954789022,-0.04970858273955958
2012-04-12,94.28,98.79760954789023,-0.04572589932654603
2012-04-13,94.35,99.20760954789023,-0.04896408219114823
2012-04-16,94.76,99.98760954789023,-0.052282573526136744
2012-04-17,95.54,101.36760954789023,-0.05748985868249179
2012-04-18,96.92,100.43760954789023,-0.03502283222116098
2012-04-19,95.99,100.89760954789023,-0.048639502658988865
2012-04-20,96.45,99.79760954789023,-0.03354398530241143
2012-04-23,95.35,99.44760954789024,-0.04120370078797109
2012-04-24,95.0,101.06760954789023,-0.0600351544380312
2012-04-25,96.62,107.08760954789024,-0.09774809235244952
2012-04-26,102.64,110.42760954789023,-0.0705223048816691
2012-04-27,105.98,109.94760954789024,-0.03608636480779559
2012-04-30,105.5,110.04760954789023,-0.041324019363739195
2012-05-01,105.6,111.15760954789023,-0.04999756265445632
2012-05-02,106.71,110.33760954789024,-0.032877362150171785
2012-05-03,105.89,108.74760954789024,-0.026277447014886324
2012-05-04,104.3,108.56760954789023,-0.039308312724779526
2012-05-07,104.12,106.73760954789023,-0.024523779003274182
2012-05-08,102.29,106.83760954789024,-0.04256562428843702
2012-05-09,102.39,107.57760954789023,-0.04822201915149327
2012-05-10,103.13,108.28760954789023,-0.04762880600489461
2012-05-11,103.84,105.33760954789024,-0.01421723498680083
2012-05-14,100.89,105.47760954789022,-0.043493681432051234
2012-05-15,101.03,106.39760954789023,-0.05044859156797343
2012-05-16,101.95,98.76760954789023,0.03222099296193548
2012-05-17,94.32,97.74760954789024,-0.03506591684179172
2012-05-18,93.3,100.20760954789023,-0.06893298402242609
2012-05-21,95.76,99.76760954789023,-0.04016944543475809
2012-05-22,95.32,101.17760954789023,-0.05789432636395375
2012-05-23,96.73,100.72760954789022,-0.03968732670052677
2012-05-24,96.28,100.74760954789024,-0.0443445712304128
2012-05-25,96.3,101.52760954789024,-0.05148953640462095
2012-05-29,97.08,100.16760954789024,-0.030824430789815782
2012-05-30,95.72,100.23760954789023,-0.04506900721462104
2012-05-31,95.79,97.49760954789024,-0.017514373488833668
2012-06-01,93.05,98.45760954789023,-0.054923226073856135
2012-06-04,94.01,99.62760954789023,-0.05638607182670463
2012-06-05,95.18,102.90760954789023,-0.0750926931627347
2012-06-06,98.46,101.65760954789023,-0.031454699378740236
2012-06-07,97.21,102.53760954789023,-0.051957614102579375
2012-06-08,98.09,101.51760954789023,-0.03376369442853433
2012-06-11,97.07,104.42760954789023,-0.07045655435132847
2012-06-12,99.98,102.03760954789023,-0.020165207289813192
2012-06-13,97.59,102.78760954789023,-0.05056649892678533
2012-06-14,98.34,103.49760954789024,-0.04983312726178191
2012-06-15,99.05,105.92760954789023,-0.06492744976729448
2012-06-18,101.48,105.55760954789024,-0.03862923350912251
2012-06-19,101.11,104.64760954789023,-0.03380497235602209
2012-06-20,100.2,101.59760954789023,-0.013756323146869254
2012-06-21,97.15,101.79760954789023,-0.045655389832153004
2012-06-22,97.35,99.67760954789023,-0.02335137809230803
2012-06-25,95.23,100.88760954789024,-0.05607833878950841
2012-06-26,96.44,87.05760954789024,0.10777220395591636
2012-06-27,82.61,85.78760954789023,-0.037040425355556184
2012-06-28,81.34,88.21760954789023,-0.07796186705962171
2012-06-29,83.77,87.96694318615947,-0.047710458430705316
2012-07-02,85.1,87.22694318615947,-0.024384016090305494
2012-07-03,84.36,89.44694318615947,-0.05687106797570918
2012-07-05,86.58,89.60694318615947,-0.03378023039878686
2012-07-06,86.74,89.59694318615948,-0.0318866144821871
2012-07-09,86.73,90.08694318615947,-0.037263370999530254
2012-07-10,87.22,90.88694318615947,-0.04034620438987202
2012-07-11,88.02,94.07694318615947,-0.06438286556753858
2012-07-12,91.21,94.56694318615948,-0.03549806172280712
2012-07-13,91.7,93.45694318615948,-0.018799493395153855
2012-07-16,90.59,95.39694318615948,-0.0503888597015012
2012-07-17,92.53,97.42694318615948,-0.05026272020874756
2012-07-18,94.56,97.01694318615947,-0.025324887648181194
2012-07-19,94.15,94.17694318615948,-0.00028609110943655924
2012-07-20,91.31,93.16694318615947,-0.019931352501810218
2012-07-23,90.3,91.74694318615947,-0.015771023381384475
2012-07-24,88.88,92.96694318615947,-0.04396125166744125
2012-07-25,90.1,89.83694318615947,0.002928158556056548
2012-07-26,86.97,90.03694318615948,-0.03406316427045175
2012-07-27,87.17,88.91694318615947,-0.019646910066420165
2012-07-30,86.05,88.60694318615947,-0.028857142501659716
2012-07-31,85.74,87.93694318615947,-0.02498316528365807
2012-08-01,85.07,87.42694318615948,-0.026959002571333324
2012-08-02,84.56,88.58694318615947,-0.04545752501807321
2012-08-03,85.72,88.96694318615947,-0.036496063255375466
2012-08-06,86.1,90.07694318615947,-0.044150512278602116
2012-08-07,87.21,89.56694318615948,-0.026314878037767997
2012-08-08,86.7,87.86694318615947,-0.01328079871501986
2012-08-09,85.0,87.48694318615946,-0.028426449657380393
2012-08-10,84.62,87.81694318615948,-0.03640462842554659
2012-08-13,84.95,87.50694318615948,-0.029219889223188966
2012-08-14,84.64,87.81694318615948,-0.03617688194207358
2012-08-15,84.95,90.07694318615947,-0.05691737535502017
2012-08-16,87.21,90.85694318615947,-0.040139400009167714
2012-08-17,87.99,89.35694318615947,-0.015297559847271103
2012-08-20,86.49,88.64694318615948,-0.02433183941413386
2012-08-21,85.78,88.28694318615948,-0.028395401354800565
2012-08-22,85.42,89.32694318615947,-0.04373756726475353
2012-08-23,86.46,89.73694318615946,-0.03651721431341215
2012-08-24,86.87,89.58694318615947,-0.030327446048848072
2012-08-27,86.72,89.46694318615947,-0.030703442951479087
2012-08-28,86.6,88.83694318615947,-0.025180325953718663
2012-08-29,85.97,87.81694318615948,-0.021031740791116138
2012-08-30,84.95,87.81694318615948,-0.03264681144824133
2012-08-31,84.95,86.28694318615948,-0.015494154002826277
2012-09-04,83.42,86.84694318615948,-0.039459571752729405
2012-09-05,83.98,86.52694318615947,-0.029435261346050456
2012-09-06,83.66,86.11694318615947,-0.028530311170570588
2012-09-07,83.25,87.92694318615948,-0.0531912405536199
2012-09-10,85.06,88.50694318615948,-0.03894545514818437
2012-09-11,85.64,88.50694318615948,-0.0323922969538033
2012-09-12,85.64,84.39694318615948,0.014728694747849325
2012-09-13,81.53,83.23694318615946,-0.020507038351250895
2012-09-14,80.37,83.34694318615948,-0.035717484917357156
2012-09-17,80.48,84.03694318615948,-0.042325946795567004
2012-09-18,81.17,85.34694318615948,-0.048940747380356586
2012-09-19,82.48,86.94694318615947,-0.05137550582537942
2012-09-20,84.08,86.75694318615948,-0.030855665124293274
2012-09-21,83.89,87.10694318615947,-0.03693096174072397
2012-09-24,84.24,87.31694318615948,-0.035238787271783534
2012-09-25,84.45,87.10694318615947,-0.030502082715510026
2012-09-26,84.24,87.05694318615947,-0.03235747871523387
2012-09-27,84.19,86.48694318615946,-0.026558265346659282
2012-09-28,83.62,87.20361104479987,-0.041094755158233354
2012-10-01,83.84,87.35361104479988,-0.040222848291845636
2012-10-02,83.99,86.83361104479987,-0.03274781516724867
2012-10-03,83.47,89.37361104479987,-0.0660554158636446
2012-10-04,86.01,89.62361104479987,-0.04031985547863659
2012-10-05,86.26,89.00361104479987,-0.030825839677660616
2012-10-08,85.64,88.98361104479987,-0.037575582801607
2012-10-09,85.62,88.03361104479987,-0.027416926514255868
2012-10-10,84.67,87.70361104479987,-0.034589351665922474
2012-10-11,84.34,86.66361104479988,-0.02681184198058295
2012-10-12,83.3,85.87361104479987,-0.0299697545437706
2012-10-15,82.51,84.98361104479987,-0.02910691855040004
2012-10-16,81.62,83.80361104479988,-0.026056288238373804
2012-10-17,80.44,83.28361104479987,-0.03414370497540309
2012-10-18,79.92,83.94361104479987,-0.047932308304589166
2012-10-19,80.58,83.68361104479987,-0.03708744168721834
2012-10-22,80.32,86.00361104479987,-0.06608572565446402
2012-10-23,82.64,85.06361104479987,-0.028491748881004364
2012-10-24,81.7,87.82361104479988,-0.0697262498313369
2012-10-25,84.46,87.94361104479987,-0.039611871782536445
2012-10-26,84.58,89.21361104479988,-0.05193838687319863
2012-10-31,85.85,91.41361104479988,-0.06086195459528754
2012-11-01,88.05,91.71361104479988,-0.03994620867136389
2012-11-02,88.35,91.38361104479988,-0.03319644529381405
2012-11-05,88.02,93.07361104479988,-0.054296926788060085
2012-11-06,89.71,91.73361104479987,-0.022059646641530484
2012-11-07,88.37,92.29361104479987,-0.04251227143876002
2012-11-08,88.93,92.63361104479988,-0.039981287602063986
2012-11-09,89.27,91.55361104479988,-0.024942883396291693
2012-11-12,88.19,92.97361104479987,-0.05145127731453669
2012-11-13,89.61,91.87361104479987,-0.024638315823855894
2012-11-14,88.51,93.13361104479988,-0.04964492402829512
2012-11-15,89.77,93.33361104479987,-0.03818143330047896
2012-11-16,89.97,94.84361104479987,-0.051385760106685496
2012-11-19,91.48,94.73361104479987,-0.03434484349236111
2012-11-20,91.37,94.91361104479988,-0.03733511986102045
2012-11-21,91.55,95.99361104479988,-0.046290695770638934
2012-11-23,92.63,95.82361104479988,-0.033328018115564295
2012-11-26,92.46,95.36361104479987,-0.030447788343876958
2012-11-27,92.0,96.37361104479987,-0.045381832198513106
2012-11-28,93.01,96.21361104479988,-0.033296859041161864
2012-11-29,92.85,97.44361104479987,-0.04714122347834537
2012-11-30,94.08,96.68361104479987,-0.026929187032468715
2012-12-03,93.32,96.26361104479987,-0.030578647661887115
2012-12-04,92.9,94.74361104479988,-0.019458948465961634
2012-12-05,91.38,94.04361104479987,-0.028323147263358495
2012-12-06,90.68,94.09361104479987,-0.036278882348075414
2012-12-07,90.73,93.60361104479988,-0.030699788317189225
2012-12-10,90.24,95.25361104479987,-0.05263434099565911
2012-12-11,91.89,96.18361104479987,-0.044639736418297105
2012-12-12,92.82,94.15361104479987,-0.014164204962519467
2012-12-13,90.79,92.84361104479987,-0.022119034596887133
2012-12-14,89.48,93.95361104479987,-0.047615104891143734
2012-12-17,90.59,95.35361104479988,-0.04995732193678315
2012-12-18,91.99,94.75361104479987,-0.029166287324851714
2012-12-19,91.39,95.16361104479988,-0.03965392867472617
2012-12-20,91.8,93.35361104479988,-0.016642216914933394
2012-12-21,89.99,93.36361104479987,-0.036134110570991806
2012-12-24,90.0,92.20361104479987,-0.023899400683224714
2012-12-26,88.84,92.07361104479988,-0.03511984604607832
2012-12-27,88.71,91.46361104479988,-0.03010608277264637
2012-12-28,88.1,92.78361104479987,-0.05047886142886193
2012-12-31,89.42,91.88216406896215,-0.02679697516826196
2013-01-02,89.87,92.22216406896216,-0.025505409602004647
2013-01-03,90.21,93.66216406896216,-0.036857615914366204
2013-01-04,91.65,92.06216406896216,-0.004477019122138048
2013-01-07,90.05,91.21216406896217,-0.01274132765980096
2013-01-08,89.2,90.40216406896216,-0.013297956761799457
2013-01-09,88.39,89.75216406896216,-0.015176949582135113
2013-01-10,87.74,90.02216406896216,-0.02535113538499134
2013-01-11,88.01,90.56216406896216,-0.028181350293470353
2013-01-14,88.55,91.73216406896216,-0.03468973070961112
2013-01-15,89.72,90.18216406896217,-0.0051247835282456355
2013-01-16,88.17,89.80216406896216,-0.018175108427328723
2013-01-17,87.79,90.92216406896216,-0.03444885084990379
2013-01-18,88.91,90.71216406896217,-0.019866840213315973
2013-01-22,88.7,91.87216406896216,-0.03452802163864377
2013-01-23,89.86,93.81216406896216,-0.042128482038394144
2013-01-24,91.8,94.18216406896217,-0.025293154946173235
2013-01-25,92.17,94.45216406896216,-0.024162115198291145
2013-01-28,92.44,93.93216406896217,-0.01588554978746859
2013-01-29,91.92,93.75216406896216,-0.019542632291820516
2013-01-30,91.74,94.66216406896216,-0.03086939853639248
2013-01-31,92.65,95.40216406896216,-0.028848025574899294
2013-02-01,93.39,94.64216406896216,-0.013230509691745329
2013-02-04,92.63,95.09216406896216,-0.025892397055729766
2013-02-05,93.08,94.60216406896217,-0.016090161191794294
2013-02-06,92.59,102.05216406896216,-0.09271889680426626
2013-02-07,100.04,103.58216406896216,-0.03419666021462808
2013-02-08,101.57,104.41216406896216,-0.027220622178513287
2013-02-11,102.4,103.57216406896217,-0.01131736581444498
2013-02-12,101.56,104.01216406896216,-0.023575743192270515
2013-02-13,102.0,103.69216406896216,-0.016319112289302384
2013-02-14,101.68,103.32216406896217,-0.015893628281596017
2013-02-15,101.31,104.17216406896216,-0.02747532505005268
2013-02-19,102.16,103.40216406896216,-0.012012940736266686
2013-02-20,101.39,102.78216406896216,-0.013544802073130913
2013-02-21,100.77,104.26216406896216,-0.03349406853527748
2013-02-22,102.25,103.36216406896216,-0.010759876004725832
2013-02-25,101.35,103.77216406896216,-0.023341173335775345
2013-02-26,101.76,104.26216406896216,-0.02399877358489466
2013-02-27,102.25,103.80216406896216,-0.014953099320077379
2013-02-28,101.79,104.63216406896215,-0.02716338799118123
2013-03-01,102.62,105.62216406896216,-0.0284236182379487
2013-03-04,103.61,106.58216406896216,-0.02788612986915029
2013-03-05,104.57,105.45216406896216,-0.008365537841264814
2013-03-06,103.44,106.39216406896216,-0.027747946428165582
2013-03-07,104.38,106.71216406896217,-0.021854716276347164
2013-03-08,104.7,106.31216406896216,-0.01516443657300015
2013-03-11,104.3,105.88216406896215,-0.014942687305972258
2013-03-12,103.87,106.31216406896216,-0.0229716334941501
2013-03-13,104.3,105.51216406896216,-0.011488382213162729
2013-03-14,103.5,105.77216406896216,-0.02148168271834483
2013-03-15,103.76,106.37216406896216,-0.0245568386412508
2013-03-18,104.36,105.26216406896216,-0.008570639573504457
2013-03-19,103.25,105.50216406896216,-0.021347088837817774
2013-03-20,103.49,104.78216406896216,-0.012331908588104068
2013-03-21,102.77,105.27216406896216,-0.023768525052102363
2013-03-22,103.26,105.34216406896216,-0.019765723320427253
2013-03-25,103.33,105.60216406896217,-0.021516264264038742
2013-03-26,103.59,104.76216406896216,-0.011188811145506294
2013-03-27,102.75,104.45216406896216,-0.01629611108716089
2013-03-28,102.44,104.51143955695086,-0.01982021839649506
2013-04-01,102.7,106.19143955695087,-0.03287872894008936
2013-04-02,104.38,105.29143955695086,-0.008656350039338956
2013-04-03,103.48,105.58143955695087,-0.019903494077833095
2013-04-04,103.77,104.86143955695086,-0.010408397610811915
2013-04-05,103.05,105.72143955695086,-0.02526866421934959
2013-04-08,103.91,103.87143955695086,0.0003712323927886896
2013-04-09,102.06,105.31143955695086,-0.030874514398718578
2013-04-10,103.5,105.82143955695086,-0.021937327319210387
2013-04-11,104.01,104.95143955695086,-0.008970239578657613
2013-04-12,103.14,101.80143955695087,0.013148737865345206
2013-04-15,99.99,101.80143955695087,-0.017793850114835585
2013-04-16,99.99,100.48143955695086,-0.004890849087331506
2013-04-17,98.67,100.65143955695086,-0.01968615218692149
2013-04-18,98.84,101.17143955695086,-0.023044443838702633
2013-04-19,99.36,101.29143955695086,-0.019068142040423064
2013-04-22,99.48,103.18143955695086,-0.03587311412638172
2013-04-23,101.37,102.93143955695086,-0.015169704841123233
2013-04-24,101.12,107.94143955695087,-0.06319574377504766
2013-04-25,106.13,108.25143955695086,-0.019597333445480647
2013-04-26,106.44,109.50143955695086,-0.027957984564747407
2013-04-29,107.69,109.13143955695087,-0.013208288672840629
2013-04-30,107.32,109.27143955695087,-0.017858642339326103
2013-05-01,107.46,109.94143955695087,-0.022570557261672564
2013-05-02,108.13,111.70143955695086,-0.03197308442144087
2013-05-03,109.89,112.08143955695087,-0.01955220744499231
2013-05-06,110.27,112.59143955695086,-0.02061825984360588
2013-05-07,110.78,111.26143955695086,-0.004327101634384545
2013-05-08,109.45,111.87143955695086,-0.021644841315536678
2013-05-09,110.06,112.01143955695086,-0.01742178803048655
2013-05-10,110.2,111.46143955695086,-0.011317273148139573
2013-05-13,109.65,113.70143955695086,-0.03563226264098063
2013-05-14,111.89,113.77143955695087,-0.016537011083603836
2013-05-15,111.96,112.52143955695087,-0.004989622947960126
2013-05-16,110.71,112.76143955695086,-0.01819274004492266
2013-05-17,110.95,112.72143955695086,-0.01571519636294083
2013-05-20,110.91,114.02143955695087,-0.027288197456907026
2013-05-21,112.21,112.37143955695086,-0.0014366600409088104
2013-05-22,110.56,112.04143955695086,-0.013222246722364162
2013-05-23,110.23,112.55143955695087,-0.020625587429969894
2013-05-24,110.74,112.56143955695086,-0.01618173651758692
2013-05-28,110.75,112.24143955695087,-0.013287780011001282
2013-05-29,110.43,111.79143955695086,-0.012178388276834817
2013-05-30,109.98,110.66143955695087,-0.006157877212506047
2013-05-31,108.85,111.98143955695086,-0.027963915889456792
2013-06-03,110.17,111.34143955695086,-0.010521146139409021
2013-06-04,109.53,109.81143955695086,-0.0025629347733383545
2013-06-05,108.0,111.20143955695086,-0.028789551373669675
2013-06-06,109.39,112.80143955695087,-0.030242872523169484
2013-06-07,110.99,112.91143955695087,-0.017017226637888405
2013-06-10,111.1,112.35143955695087,-0.011138616130650592
2013-06-11,110.54,111.84143955695086,-0.011636470007059807
2013-06-12,110.03,113.26143955695086,-0.02853080068195679
2013-06-13,111.45,113.37143955695086,-0.016948179933674035
2013-06-14,111.56,113.76143955695086,-0.019351368666961855
2013-06-17,111.95,114.90143955695086,-0.025686706522836777
2013-06-18,113.09,114.82143955695086,-0.015079409939744548
2013-06-19,113.01,112.63143955695087,0.003361054822154985
2013-06-20,110.82,112.80143955695087,-0.017565729344708347
2013-06-21,110.99,112.98143955695086,-0.01762625405341056
2013-06-24,111.17,113.14143955695086,-0.017424557833723764
2013-06-25,111.33,112.12143955695086,-0.007058770919087798
2013-06-26,110.31,113.61143955695086,-0.02905904167595652
2013-06-27,111.8,114.43143955695086,-0.02299577430065658
2013-06-28,112.62,117.97590193017315,-0.04539827068534019
2013-07-01,114.73,117.15590193017314,-0.02070661307032584
2013-07-02,113.91,117.80590193017315,-0.033070515707119386
2013-07-03,114.56,118.99590193017315,-0.03727777056369663
2013-07-05,115.75,120.62590193017314,-0.04042168267471824
2013-07-08,117.38,119.73590193017314,-0.01967581896653725
2013-07-09,116.49,119.72590193017315,-0.027027584490951773
2013-07-10,116.48,120.64590193017315,-0.03452999118514832
2013-07-11,117.4,120.19590193017315,-0.023261208454489535
2013-07-12,116.95,119.47590193017315,-0.021141517991212888
2013-07-15,116.23,119.45590193017314,-0.027004960642788567
2013-07-16,116.21,119.01590193017314,-0.023575857382649446
2013-07-17,115.77,120.27590193017315,-0.03746304835684444
2013-07-18,117.03,121.66590193017315,-0.038103543035696186
2013-07-19,118.42,122.85590193017315,-0.036106543198017094
2013-07-22,119.61,121.78590193017315,-0.01786661588646543
2013-07-23,118.54,121.07590193017315,-0.02094472880025
2013-07-24,117.83,125.87590193017314,-0.06391931900226966
2013-07-25,122.63,126.30590193017315,-0.029103168371382493
2013-07-26,123.06,126.81590193017315,-0.02961696343287623
2013-07-29,123.57,127.80590193017315,-0.03314324194893159
2013-07-30,124.56,128.54590193017316,-0.03100761572576871
2013-07-31,125.3,131.33590193017315,-0.045957745303962905
2013-08-01,128.09,131.05590193017315,-0.022630815449680264
2013-08-02,127.81,131.44590193017314,-0.027660823782125976
2013-08-05,128.2,130.44590193017314,-0.017217113737887813
2013-08-06,127.2,128.69590193017314,-0.011623539737766975
2013-08-07,125.45,128.85590193017316,-0.0264318659770727
2013-08-08,125.61,128.99590193017315,-0.026248135634618586
2013-08-09,125.75,130.20590193017316,-0.03422196585653059
2013-08-12,126.96,130.78590193017314,-0.029253167762805177
2013-08-13,127.54,129.63590193017313,-0.016167604027640947
2013-08-14,126.39,126.42590193017315,-0.000283976065229008
2013-08-15,123.18,126.38590193017315,-0.025365977385233718
2013-08-16,123.14,125.20590193017314,-0.016500036326764222
2013-08-19,121.96,126.83590193017315,-0.03844260068302652
2013-08-20,123.59,125.42590193017315,-0.01463734286076912
2013-08-21,122.18,125.57590193017315,-0.02704262424538617
2013-08-22,122.33,126.90590193017314,-0.036057439887160814
2013-08-23,123.66,127.18590193017315,-0.02772242738121178
2013-08-26,123.94,125.26590193017314,-0.010584699505155393
2013-08-27,122.02,125.21590193017315,-0.025523131494555318
2013-08-28,121.97,126.31590193017315,-0.03440502631707887
2013-08-29,123.07,125.95590193017314,-0.022912002422665556
2013-08-30,122.71,126.19590193017315,-0.02762294081547889
2013-09-03,122.95,127.04590193017314,-0.032239543880953625
2013-09-04,123.8,126.74590193017315,-0.023242581300941034
2013-09-05,123.5,125.59590193017314,-0.0166876617625501
2013-09-06,122.35,127.00590193017315,-0.03665894150913507
2013-09-09,123.76,128.58590193017315,-0.03753056795288323
2013-09-10,125.34,129.46590193017315,-0.031868637754506435
2013-09-11,126.22,128.99590193017315,-0.021519303238608067
2013-09-12,125.75,129.07590193017316,-0.025767024521528348
2013-09-13,125.83,128.42590193017315,-0.020213227169582848
2013-09-16,125.18,128.62590193017314,-0.026790108978546168
2013-09-17,125.38,130.19590193017314,-0.036989658343901
2013-09-18,126.95,129.88590193017313,-0.022603699759127682
2013-09-19,126.64,128.98590193017316,-0.01818727391961883
2013-09-20,125.74,128.08590193017315,-0.01831506742601574
2013-09-23,124.84,127.34590193017314,-0.019677915756937225
2013-09-24,124.1,128.27590193017315,-0.032554064070789424
2013-09-25,125.03,129.10590193017316,-0.031570221571881385
2013-09-26,125.86,129.94590193017314,-0.031443099547446396
2013-09-27,126.7,130.83590193017315,-0.03161136866225345
2013-09-30,127.59,130.8444742369397,-0.024872844313213682
2013-10-01,127.6,130.35447423693972,-0.02113064590274849
2013-10-02,127.11,128.85447423693972,-0.013538328779580833
2013-10-03,125.61,130.2844742369397,-0.03587898146972257
2013-10-04,127.04,130.1244742369397,-0.023704028431448476
2013-10-07,126.88,128.23447423693972,-0.010562481306212956
2013-10-08,124.99,126.24447423693971,-0.009936864520385114
2013-10-09,123.0,129.1844742369397,-0.0478732005023812
2013-10-10,125.94,131.4344742369397,-0.04180390471250872
2013-10-11,128.19,132.35447423693972,-0.03146455199908482
2013-10-14,129.11,132.32447423693972,-0.024292363566726705
2013-10-15,129.08,135.4144742369397,-0.04677841325777343
2013-10-16,132.17,138.4344742369397,-0.04525227022726763
2013-10-17,135.19,137.17447423693972,-0.01446678945174562
2013-10-18,133.93,137.95447423693972,-0.02917248069843381
2013-10-21,134.71,137.01447423693972,-0.016819202859944427
2013-10-22,133.77,137.5544742369397,-0.027512549176851087
2013-10-23,134.31,128.32447423693972,0.04664368039418987
2013-10-24,125.08,129.10447423693972,-0.031172229008529784
2013-10-25,125.86,126.95447423693972,-0.008620997751501491
2013-10-28,123.71,127.30447423693971,-0.028235254561828405
2013-10-29,124.06,127.21447423693971,-0.02479650413886414
2013-10-30,123.97,127.05447423693971,-0.024276785650126587
2013-10-31,123.81,127.45447423693972,-0.028594321688264812
2013-11-01,124.21,127.48447423693972,-0.025685278592072813
2013-11-04,124.24,127.50447423693971,-0.025602821049819702
2013-11-05,124.26,127.49447423693971,-0.0253695248856719
2013-11-06,124.25,126.34447423693972,-0.016577489831584136
2013-11-07,123.1,126.76447423693972,-0.028907738220807278
2013-11-08,123.52,127.44447423693971,-0.030793600589096415
2013-11-11,124.2,127.28447423693972,-0.024232918079215016
2013-11-12,124.04,128.44447423693973,-0.034290881434220766
2013-11-13,125.2,128.8644742369397,-0.02843665221651348
2013-11-14,125.62,129.4644742369397,-0.0296952060370147
2013-11-15,126.22,127.72447423693971,-0.011779059932936486
2013-11-18,124.48,127.14447423693971,-0.020956272405313836
2013-11-19,123.9,127.52447423693971,-0.02842179321755489
2013-11-20,124.28,128.3344742369397,-0.031593024875405384
2013-11-21,125.09,128.98447423693972,-0.03019335668094214
2013-11-22,125.74,128.5244742369397,-0.021664933884937954
2013-11-25,125.28,127.75447423693971,-0.019368982978634763
2013-11-26,124.51,128.04447423693972,-0.027603489006478688
2013-11-27,124.8,128.20447423693972,-0.026555034504082697
2013-11-29,124.96,127.81447423693972,-0.022332949800725643
2013-12-02,124.57,127.60447423693971,-0.02378031221150767
2013-12-03,124.36,124.32447423693972,0.0002857503583129084
2013-12-04,121.08,124.20447423693972,-0.02515589117167627
2013-12-05,120.96,128.2444742369397,-0.056801466732057326
2013-12-06,125.0,127.10447423693971,-0.016557042933175503
