date,TTWO,dcf,Deviation
2011-02-01,13.12,17.43121204775468,-0.24732715292222096
2011-02-02,13.83,17.73121204775468,-0.22001947961863644
2011-02-03,14.13,17.721212047754683,-0.20265047549102022
2011-02-04,14.12,17.96121204775468,-0.21386151655811392
2011-02-07,14.36,18.14121204775468,-0.20843216196365877
2011-02-08,14.54,18.36121204775468,-0.20811327911339939
2011-02-09,14.76,19.02121204775468,-0.22402421239280002
2011-02-10,15.42,19.421212047754683,-0.20602277746188702
2011-02-11,15.82,19.57121204775468,-0.19166988935593499
2011-02-14,15.97,19.601212047754682,-0.18525446482125252
2011-02-15,16.0,20.191212047754682,-0.2075760503055465
2011-02-16,16.59,19.941212047754682,-0.16805458162368914
2011-02-17,16.34,19.88121204775468,-0.17811851909474574
2011-02-18,16.28,19.52121204775468,-0.16603538959700415
2011-02-22,15.92,19.13121204775468,-0.16785199179952437
2011-02-23,15.53,19.29121204775468,-0.19497022988726365
2011-02-24,15.69,19.841212047754677,-0.20922169662636347
2011-02-25,16.24,19.671212047754683,-0.17442809519946845
2011-02-28,16.07,19.511212047754682,-0.17637100346878198
2011-03-01,15.91,19.48121204775468,-0.18331570125105656
2011-03-02,15.88,19.741212047754683,-0.19559143777060273
2011-03-03,16.14,19.651212047754683,-0.17867661491932596
2011-03-04,16.05,19.27121204775468,-0.1671515024468836
2011-03-07,15.67,19.401212047754683,-0.1923185025023475
2011-03-08,15.8,19.16121204775468,-0.17541750696029423
2011-03-09,15.56,18.971212047754683,-0.1798099161597012
2011-03-10,15.37,19.04121204775468,-0.19280348533210034
2011-03-11,15.44,19.05121204775468,-0.1895528766727621
2011-03-14,15.45,18.851212047754682,-0.18042405120363558
2011-03-15,15.25,18.561212047754683,-0.17839417163251658
2011-03-16,14.96,18.561212047754683,-0.19401815131950473
2011-03-17,14.96,18.66121204775468,-0.1983371732920215
2011-03-18,15.06,18.781212047754682,-0.1981348188973543
2011-03-21,15.18,18.691212047754682,-0.1878536308284231
2011-03-22,15.09,18.88121204775468,-0.20079283248161628
2011-03-23,15.28,19.151212047754683,-0.20213927129528864
2011-03-24,15.55,19.21121204775468,-0.19057683808047843
2011-03-25,15.61,19.171212047754683,-0.18575831506551876
2011-03-28,15.57,19.531212047754682,-0.2028144509449461
2011-03-29,15.93,19.011212047754682,-0.16207341436279388
2011-03-30,15.41,18.971212047754683,-0.18771663290623364
2011-03-31,15.37,18.448084964547604,-0.16685119189676756
2011-04-01,15.05,18.498084964547605,-0.18640226656737768
2011-04-04,15.1,18.698084964547604,-0.19243066717098212
2011-04-05,15.3,19.118084964547602,-0.19971063899066366
2011-04-06,15.72,19.058084964547604,-0.17515322083814844
2011-04-07,15.66,18.958084964547602,-0.17396720031137936
2011-04-08,15.56,18.858084964547604,-0.17488970755767952
2011-04-11,15.46,18.498084964547605,-0.1642378100419707
2011-04-12,15.1,18.528084964547602,-0.18502100843703173
2011-04-13,15.13,18.668084964547603,-0.18952586573645602
2011-04-14,15.27,18.958084964547602,-0.19453889838791594
2011-04-15,15.56,18.698084964547604,-0.16782921729672062
2011-04-18,15.3,18.698084964547604,-0.18173438461695535
2011-04-19,15.3,19.028084964547602,-0.1959253898378963
2011-04-20,15.63,18.988084964547603,-0.17685221921101768
2011-04-21,15.59,18.858084964547604,-0.17329887794500154
2011-04-25,15.46,18.938084964547603,-0.18365557927629073
2011-04-26,15.54,19.568084964547605,-0.20584972785254518
2011-04-27,16.17,19.688084964547603,-0.17869106979590077
2011-04-28,16.29,19.578084964547603,-0.16794722111492189
2011-04-29,16.18,19.498084964547605,-0.17017491566893428
2011-05-02,16.1,19.368084964547602,-0.16873557558889696
2011-05-03,15.97,18.928084964547605,-0.15628020320534863
2011-05-04,15.53,19.0680849645476,-0.1855500943658368
2011-05-05,15.67,18.998084964547605,-0.175180023184345
2011-05-06,15.6,19.168084964547603,-0.18614718012503428
2011-05-09,15.77,19.578084964547603,-0.19450753081536631
2011-05-10,16.18,19.438084964547603,-0.1676134748093705
2011-05-11,16.04,19.388084964547602,-0.1726877600686091
2011-05-12,15.99,19.328084964547603,-0.1727064512946037
2011-05-13,15.93,19.268084964547604,-0.1732442518646523
2011-05-16,15.87,20.498084964547605,-0.22578133384421495
2011-05-17,17.1,20.468084964547604,-0.16455300876371193
2011-05-18,17.07,20.808084964547604,-0.17964579493578947
2011-05-19,17.41,20.278084964547602,-0.14143766384063916
2011-05-20,16.88,19.848084964547603,-0.1495401178425606
2011-05-23,16.45,19.498084964547605,-0.1563274019007398
2011-05-24,16.1,20.018084964547604,-0.19572726219748804
2011-05-25,16.62,20.158084964547605,-0.17551691893203636
2011-05-26,16.76,19.788084964547604,-0.1530256702441256
2011-05-27,16.39,19.788084964547604,-0.17172379088909429
2011-05-31,16.39,19.718084964547604,-0.16878337681024191
2011-06-01,16.32,19.688084964547603,-0.17107224855096492
2011-06-02,16.29,19.568084964547605,-0.1675220120153128
2011-06-03,16.17,19.268084964547604,-0.1607884213842703
2011-06-06,15.87,19.208084964547602,-0.17378541227346256
2011-06-07,15.81,18.688084964547603,-0.15400641478286825
2011-06-08,15.29,19.128084964547604,-0.20065181494442297
2011-06-09,15.73,18.988084964547603,-0.17158575868133774
2011-06-10,15.59,18.8180849645476,-0.17154162980075627
2011-06-13,15.42,18.398084964547603,-0.16186929075967726
2011-06-14,15.0,17.928084964547605,-0.16332391163572846
2011-06-15,14.53,17.888084964547602,-0.18772747173344673
2011-06-16,14.49,17.888084964547602,-0.18996359706934907
2011-06-17,14.49,18.028084964547602,-0.19625406533779266
2011-06-20,14.63,18.338084964547605,-0.20220677195663117
2011-06-21,14.94,18.258084964547603,-0.1817323651954984
2011-06-22,14.86,18.608084964547604,-0.2014223909493379
2011-06-23,15.21,18.198084964547604,-0.1641977697306507
2011-06-24,14.8,18.538084964547604,-0.20164353393008771
2011-06-27,15.14,18.6580849645476,-0.1885555227791248
2011-06-28,15.26,18.778084964547602,-0.18735057228623841
2011-06-29,15.38,18.678084964547605,-0.17657511307008267
2011-06-30,15.28,18.435077874068238,-0.1711453510324651
2011-07-01,15.42,18.585077874068237,-0.17030210449020877
2011-07-05,15.57,18.495077874068237,-0.15815439621205696
2011-07-06,15.48,18.595077874068238,-0.167521636379505
2011-07-07,15.58,18.37507787406824,-0.15211243692266374
2011-07-08,15.36,17.85507787406824,-0.13974052040915252
2011-07-11,14.84,17.78507787406824,-0.1655926330444888
2011-07-12,14.77,17.76507787406824,-0.1685935685336999
2011-07-13,14.75,17.50507787406824,-0.15738735319478758
2011-07-14,14.49,17.385077874068237,-0.1665265979847329
2011-07-15,14.37,17.225077874068237,-0.16575123171817174
2011-07-18,14.21,17.46507787406824,-0.18637637332847545
2011-07-19,14.45,17.17507787406824,-0.15866465899305726
2011-07-20,14.16,17.21507787406824,-0.17746523695197602
2011-07-21,14.2,17.095077874068238,-0.16935154641558103
2011-07-22,14.08,17.10507787406824,-0.17685262214762199
2011-07-25,14.09,17.085077874068237,-0.1753037297309702
2011-07-26,14.07,16.67507787406824,-0.15622582957285314
2011-07-27,13.66,16.525077874068238,-0.1733775717065893
2011-07-28,13.51,16.50507787406824,-0.18146402561201602
2011-07-29,13.49,16.26507787406824,-0.1706157139580995
2011-08-01,13.25,15.775077874068238,-0.1600675378103249
2011-08-02,12.76,16.065077874068237,-0.20573058530909416
2011-08-03,13.05,15.29507787406824,-0.1467843375857938
2011-08-04,12.28,15.155077874068239,-0.1897105312132884
2011-08-05,12.14,14.085077874068238,-0.1380949322012115
2011-08-08,11.07,14.625077874068237,-0.24308095346088754
2011-08-09,11.61,13.815077874068239,-0.15961385771174752
2011-08-10,10.8,14.255077874068238,-0.24237523671150574
2011-08-11,11.24,14.495077874068238,-0.22456435918095952
2011-08-12,11.48,14.925077874068238,-0.23082478383941507
2011-08-15,11.91,14.645077874068239,-0.1867574824515743
2011-08-16,11.63,14.605077874068238,-0.20370160979083707
2011-08-17,11.59,13.955077874068238,-0.1694779416790715
2011-08-18,10.94,13.955077874068238,-0.21605596910863178
2011-08-19,10.94,14.035077874068238,-0.22052445321923198
2011-08-22,11.02,14.675077874068238,-0.24906701725426517
2011-08-23,11.66,14.825077874068239,-0.2134948565500986
2011-08-24,11.81,14.765077874068238,-0.20013967411971545
2011-08-25,11.75,15.095077874068238,-0.2216005708599047
2011-08-26,12.08,15.715077874068239,-0.23131147699029564
2011-08-29,12.7,16.155077874068237,-0.21386946574948118
2011-08-30,13.14,16.23507787406824,-0.19064139378178813
2011-08-31,13.22,15.835077874068238,-0.1651446172140857
2011-09-01,12.82,15.625077874068237,-0.1795240892030121
2011-09-02,12.61,15.625077874068237,-0.19296402221918751
2011-09-06,12.61,16.065077874068237,-0.21506760820906567
2011-09-07,13.05,16.42507787406824,-0.20548321901089928
2011-09-08,13.41,16.455077874068238,-0.18505399350719653
2011-09-09,13.44,16.595077874068238,-0.1901213057275506
2011-09-12,13.58,16.775077874068238,-0.19046575509538177
2011-09-13,13.76,16.975077874068237,-0.18939988952744136
2011-09-14,13.96,17.01507787406824,-0.1795512131463305
2011-09-15,14.0,17.025077874068238,-0.17768364388370217
2011-09-16,14.01,16.795077874068237,-0.16582702949942407
2011-09-19,13.78,16.615077874068238,-0.1706328369662985
2011-09-20,13.6,16.25507787406824,-0.16333836691757042
2011-09-21,13.24,15.635077874068239,-0.1531861813135339
2011-09-22,12.62,15.895077874068239,-0.20604352492108968
2011-09-23,12.88,16.205077874068238,-0.20518740483124165
2011-09-26,13.19,16.345077874068238,-0.1930292347565885
2011-09-27,13.33,15.915077874068238,-0.16242948319343886
2011-09-28,12.9,16.17507787406824,-0.2024767917389022
2011-09-29,13.16,15.735077874068239,-0.16365205782120884
2011-09-30,12.72,15.510801237881095,-0.17992631038719575
2011-10-03,12.25,15.690801237881097,-0.21928779708038326
2011-10-04,12.43,16.480801237881096,-0.2457890960161776
2011-10-05,13.22,17.350801237881097,-0.2380755321467538
2011-10-06,14.09,16.820801237881096,-0.16234668011718878
2011-10-07,13.56,17.680801237881095,-0.2330664307821233
2011-10-10,14.42,17.620801237881096,-0.18164901780970277
2011-10-11,14.36,17.540801237881094,-0.18133728298635754
2011-10-12,14.28,17.550801237881096,-0.18636193262912137
2011-10-13,14.29,17.300801237881096,-0.1740266937053051
2011-10-14,14.04,17.180801237881095,-0.1828087755858615
2011-10-17,13.92,17.530801237881096,-0.20596897933442804
2011-10-18,14.27,17.150801237881097,-0.16796890115653906
2011-10-19,13.89,17.200801237881095,-0.19247947767629336
2011-10-20,13.94,17.350801237881097,-0.19657888941949686
2011-10-21,14.09,17.650801237881097,-0.2017359546397881
2011-10-24,14.39,18.480801237881096,-0.22135410609232453
2011-10-25,15.22,18.530801237881096,-0.178664764430859
2011-10-26,15.27,19.060801237881094,-0.19887942750000054
2011-10-27,15.8,19.470801237881094,-0.18852851472488086
2011-10-28,16.21,19.040801237881094,-0.1486702792868454
2011-10-31,15.78,18.550801237881096,-0.14936288747588256
2011-11-01,15.29,18.900801237881097,-0.1910395856999072
2011-11-02,15.64,19.160801237881095,-0.18375020930337904
2011-11-03,15.9,19.160801237881095,-0.17018083938131245
2011-11-04,15.9,18.830801237881097,-0.15563869008320963
2011-11-07,15.57,18.920801237881097,-0.17709615971085302
2011-11-08,15.66,18.710801237881096,-0.16305027235843716
2011-11-09,15.45,17.670801237881097,-0.12567631812418
2011-11-10,14.41,17.980801237881096,-0.19858966186436133
2011-11-11,14.72,17.740801237881097,-0.17027422816907067
2011-11-14,14.48,17.430801237881095,-0.16928660923907113
2011-11-15,14.17,16.960801237881096,-0.16454418625270972
2011-11-16,13.7,16.850801237881097,-0.18698228015401452
2011-11-17,13.59,16.840801237881095,-0.19303126923491376
2011-11-18,13.58,16.590801237881095,-0.18147413103875032
2011-11-21,13.33,16.730801237881096,-0.2032658920232201
2011-11-22,13.47,16.530801237881096,-0.18515746416859258
2011-11-23,13.27,16.530801237881096,-0.19725609127819044
2011-11-25,13.27,17.200801237881095,-0.22852431020622133
2011-11-28,13.94,16.930801237881095,-0.1766485351673408
2011-11-29,13.67,17.210801237881096,-0.20573134213459898
2011-11-30,13.95,17.080801237881097,-0.1832935817400495
2011-12-01,13.82,16.920801237881097,-0.18325380661875756
2011-12-02,13.66,17.390801237881096,-0.21452727719954423
2011-12-05,14.13,17.510801237881097,-0.19306947705896016
2011-12-06,14.25,17.440801237881097,-0.18295038137070996
2011-12-07,14.18,17.030801237881096,-0.1673909053403868
2011-12-08,13.77,17.360801237881095,-0.20683384301676144
2011-12-09,14.1,17.410801237881095,-0.19015789064765765
2011-12-12,14.15,17.080801237881097,-0.17158452914850897
2011-12-13,13.82,16.810801237881094,-0.17790949970556358
2011-12-14,13.55,17.020801237881095,-0.20391526752316225
2011-12-15,13.76,16.950801237881095,-0.18823896245980376
2011-12-16,13.69,16.740801237881097,-0.18223746847777766
2011-12-19,13.48,17.020801237881095,-0.2080278823772861
2011-12-20,13.76,16.810801237881094,-0.18147863357080718
2011-12-21,13.55,16.780801237881096,-0.19252961715486283
2011-12-22,13.52,17.060801237881094,-0.20754014940513144
2011-12-23,13.8,17.020801237881095,-0.18922735732986262
2011-12-27,13.76,16.610801237881095,-0.1716233429715488
2011-12-28,13.35,16.660801237881095,-0.1987180082524147
2011-12-29,13.4,16.810801237881094,-0.20289343676226856
2011-12-30,13.55,19.46144115272942,-0.30375145942880777
2012-01-03,14.0,19.46144115272942,-0.28062881416998586
2012-01-04,14.0,20.12144115272942,-0.3042247871941848
2012-01-05,14.66,20.22144115272942,-0.2750269434668239
2012-01-06,14.76,20.37144115272942,-0.27545626795174405
2012-01-09,14.91,19.95144115272942,-0.25268556362103867
2012-01-10,14.49,19.96144115272942,-0.2741005076169706
2012-01-11,14.5,20.04144115272942,-0.27649913549129856
2012-01-12,14.58,19.96144115272942,-0.26959181511769714
2012-01-13,14.5,20.28144115272942,-0.28506066749361003
2012-01-17,14.82,20.671441152729418,-0.2830688537628546
2012-01-18,15.21,20.56144115272942,-0.2602658594297532
2012-01-19,15.1,20.54144115272942,-0.26490065191976053
2012-01-20,15.08,20.62144115272942,-0.26872230275700026
2012-01-23,15.16,20.86144115272942,-0.2733004451125117
2012-01-24,15.4,20.86144115272942,-0.2617959666710211
2012-01-25,15.4,20.66144115272942,-0.2546502498948081
2012-01-26,15.2,21.09144115272942,-0.2793285252566544
2012-01-27,15.63,21.011441152729418,-0.2561195642703623
2012-01-30,15.55,21.06144115272942,-0.2616839518607763
2012-01-31,15.6,21.22144115272942,-0.2648944109060384
2012-02-01,15.76,21.18144115272942,-0.25595242144469565
2012-02-02,15.72,21.66144115272942,-0.274286512648803
2012-02-03,16.2,21.73144115272942,-0.25453632429870787
2012-02-06,16.27,21.48144115272942,-0.24260202635740102
2012-02-07,16.02,21.57144115272942,-0.2573514265191781
2012-02-08,16.11,21.65144115272942,-0.2559386746424893
2012-02-09,16.19,21.261441152729418,-0.23852762925613702
2012-02-10,15.8,21.511441152729418,-0.26550713697788386
2012-02-13,16.05,21.36144115272942,-0.24864619923130793
2012-02-14,15.9,21.03144115272942,-0.2439890407635461
2012-02-15,15.57,21.07144115272942,-0.2610851869529963
2012-02-16,15.61,20.80144115272942,-0.24957122511909402
2012-02-17,15.34,20.66144115272942,-0.2575542099601531
2012-02-21,15.2,20.87144115272942,-0.27173212962286264
2012-02-22,15.41,21.02144115272942,-0.2669389368673627
2012-02-23,15.56,21.03144115272942,-0.26015531284784765
2012-02-24,15.57,21.05144115272942,-0.2603831781853436
2012-02-27,15.59,21.04144115272942,-0.25908116811772075
2012-02-28,15.58,20.91144115272942,-0.25495331066809546
2012-02-29,15.45,20.98144115272942,-0.2636349482604464
2012-03-01,15.52,21.04144115272942,-0.2624079364456079
2012-03-02,15.58,20.941441152729418,-0.25602063934509256
2012-03-05,15.48,20.87144115272942,-0.2583166688527575
2012-03-06,15.41,20.87144115272942,-0.26167053404528373
2012-03-07,15.41,21.07144115272942,-0.26867840275823207
2012-03-08,15.61,21.29144115272942,-0.266841549708865
2012-03-09,15.83,21.38144115272942,-0.2596383056256597
2012-03-12,15.92,21.37144115272942,-0.25508065243570144
2012-03-13,15.91,21.14144115272942,-0.24744959981377745
2012-03-14,15.68,21.39144115272942,-0.2669965577331228
2012-03-15,15.93,21.49144115272942,-0.2587746960851489
2012-03-16,16.03,21.59144115272942,-0.25757619018526634
2012-03-19,16.13,21.45144115272942,-0.24806916770029386
2012-03-20,15.99,21.43144115272942,-0.2538999180667054
2012-03-21,15.97,21.27144115272942,-0.2492281136320268
2012-03-22,15.81,21.27144115272942,-0.2567499359124824
2012-03-23,15.81,21.49144115272942,-0.26435831419373534
2012-03-26,16.03,21.36144115272942,-0.2495824656497112
2012-03-27,15.9,21.14144115272942,-0.2479226044650572
2012-03-28,15.68,20.95144115272942,-0.2516027949725401
2012-03-29,15.49,20.851441152729418,-0.2571256880260103
2012-03-30,15.39,20.481976582369594,-0.24860767523543836
2012-04-02,15.44,20.571976582369594,-0.24946443827705667
2012-04-03,15.53,20.491976582369595,-0.24214240936809706
2012-04-04,15.45,20.311976582369596,-0.23936501515020936
2012-04-05,15.27,20.201976582369596,-0.24413336795339946
2012-04-09,15.16,19.781976582369595,-0.23364584237193287
2012-04-10,14.74,19.781976582369595,-0.25487729001070525
2012-04-11,14.74,19.791976582369596,-0.25525376716895587
2012-04-12,14.75,19.701976582369596,-0.2513441512665737
2012-04-13,14.66,19.191976582369595,-0.2361391263124416
2012-04-16,14.15,19.671976582369595,-0.2807026817690753
2012-04-17,14.63,19.421976582369595,-0.2467296035522737
2012-04-18,14.38,19.191976582369595,-0.25072855636922986
2012-04-19,14.15,19.081976582369595,-0.2584625634079435
2012-04-20,14.04,18.981976582369594,-0.2603509998510739
2012-04-23,13.94,18.771976582369597,-0.2574037188448087
2012-04-24,13.73,19.191976582369595,-0.28459687614391693
2012-04-25,14.15,19.291976582369596,-0.266534461122491
2012-04-26,14.25,19.341976582369597,-0.2632604046791672
2012-04-27,14.3,19.151976582369596,-0.25334077459326554
2012-04-30,14.11,18.901976582369596,-0.25351722141266475
2012-05-01,13.86,18.621976582369594,-0.25571810604025835
2012-05-02,13.58,18.691976582369595,-0.2734850731190861
2012-05-03,13.65,18.451976582369596,-0.2602418532742863
2012-05-04,13.41,18.481976582369594,-0.2744282549956196
2012-05-07,13.44,18.451976582369596,-0.2716227478392974
2012-05-08,13.41,17.671976582369595,-0.24117147069001588
2012-05-09,12.63,17.801976582369594,-0.29052822075340357
2012-05-10,12.76,17.651976582369596,-0.27713477635448447
2012-05-11,12.61,17.641976582369594,-0.2852274833761128
2012-05-14,12.6,17.371976582369594,-0.2746939336317411
2012-05-15,12.33,16.981976582369594,-0.27393610866235674
2012-05-16,11.94,16.661976582369597,-0.2833983446697449
2012-05-17,11.62,16.231976582369594,-0.28412908058152975
2012-05-18,11.19,16.311976582369596,-0.31400097692057505
2012-05-21,11.27,16.201976582369596,-0.3044058579702179
2012-05-22,11.16,16.821976582369594,-0.3365821224780251
2012-05-23,11.78,16.551976582369594,-0.28830252137092105
2012-05-24,11.51,16.601976582369595,-0.30670905702740237
2012-05-25,11.56,16.941976582369595,-0.3176711144772957
2012-05-29,11.9,16.771976582369597,-0.29048314958243693
2012-05-30,11.73,16.561976582369596,-0.2917512024206873
2012-05-31,11.52,16.101976582369595,-0.2845598836223934
2012-06-01,11.06,15.941976582369595,-0.3062340831543201
2012-06-04,10.9,16.181976582369597,-0.32641108800789853
2012-06-05,11.14,16.671976582369595,-0.33181288103652873
2012-06-06,11.63,16.181976582369597,-0.28129917004879457
2012-06-07,11.14,15.911976582369595,-0.2998984166214099
2012-06-08,10.87,15.601976582369595,-0.30329340371634583
2012-06-11,10.56,15.791976582369596,-0.3313059992889461
2012-06-12,10.75,15.301976582369596,-0.2974763788107103
2012-06-13,10.26,15.081976582369595,-0.31971781391083376
2012-06-14,10.04,15.041976582369596,-0.3325345279577363
2012-06-15,10.0,15.071976582369595,-0.3365170158439953
2012-06-18,10.03,15.331976582369595,-0.34581168017608344
2012-06-19,10.29,15.271976582369595,-0.32621688197983034
2012-06-20,10.23,14.891976582369596,-0.3130529084963003
2012-06-21,9.85,14.911976582369595,-0.3394571171976196
2012-06-22,9.87,14.661976582369595,-0.326830189330117
2012-06-25,9.62,14.451976582369596,-0.33434710849616733
2012-06-26,9.41,14.441976582369595,-0.34842713901866496
2012-06-27,9.4,14.281976582369596,-0.34182779632870686
2012-06-28,9.24,14.501976582369595,-0.3628454750621172
2012-06-29,9.46,13.717797906128691,-0.3103849419028426
2012-07-02,9.4,14.09779790612869,-0.33322919915644633
2012-07-03,9.78,13.81779790612869,-0.29221717769788647
2012-07-05,9.5,13.73779790612869,-0.3084772344946295
2012-07-06,9.42,13.57779790612869,-0.3062203410946307
2012-07-09,9.26,13.43779790612869,-0.31089899813296695
2012-07-10,9.12,13.477797906128691,-0.3233315958942441
2012-07-11,9.16,13.41779790612869,-0.3173246411904822
2012-07-12,9.1,13.207797906128691,-0.31101307994897387
2012-07-13,8.89,13.33779790612869,-0.3334731818124892
2012-07-16,9.02,13.32779790612869,-0.3232190296153712
2012-07-17,9.01,13.51779790612869,-0.3334713196211454
2012-07-18,9.2,14.15779790612869,-0.35018142927315965
2012-07-19,9.84,13.73779790612869,-0.28372799867654264
2012-07-20,9.42,13.397797906128691,-0.29689938107732516
2012-07-23,9.08,13.26779790612869,-0.31563624466982976
2012-07-24,8.95,13.24779790612869,-0.32441602269162373
2012-07-25,8.93,13.047797906128691,-0.3155933235442371
2012-07-26,8.73,13.41779790612869,-0.34937162855817794
2012-07-27,9.1,13.44779790612869,-0.3233092835331224
2012-07-30,9.13,13.09779790612869,-0.3029362595579588
2012-07-31,8.78,12.18779790612869,-0.2796073525649013
2012-08-01,7.87,12.137797906128691,-0.35161220668979576
2012-08-02,7.82,12.397797906128691,-0.36924282366836414
2012-08-03,8.08,12.92779790612869,-0.37499022968408957
2012-08-06,8.61,13.75779790612869,-0.3741731010480609
2012-08-07,9.44,13.307797906128691,-0.2906414670114159
2012-08-08,8.99,13.137797906128691,-0.3157148508269999
2012-08-09,8.82,13.69779790612869,-0.3561008812917482
2012-08-10,9.38,13.397797906128691,-0.2998849463381432
2012-08-13,9.08,13.127797906128691,-0.3083379204244897
2012-08-14,8.81,13.69779790612869,-0.3568309256440251
2012-08-15,9.38,14.18779790612869,-0.33886850785010614
2012-08-16,9.87,14.387797906128691,-0.3140020408685522
2012-08-17,10.07,14.627797906128691,-0.3115846920621651
2012-08-20,10.31,14.50779790612869,-0.28934769654844494
2012-08-21,10.19,14.457797906128691,-0.29519003750353734
2012-08-22,10.14,14.59779790612869,-0.30537468286618374
2012-08-23,10.28,14.457797906128691,-0.2889650231144616
2012-08-24,10.14,14.307797906128691,-0.2912955531992404
2012-08-27,9.99,14.66779790612869,-0.31891616833459047
2012-08-28,10.35,14.60779790612869,-0.2914743162172537
2012-08-29,10.29,14.34779790612869,-0.28281677318547915
2012-08-30,10.03,14.56779790612869,-0.31149511651446193
2012-08-31,10.25,14.32779790612869,-0.28460744162118723
2012-09-04,10.01,14.25779790612869,-0.2979280485033935
2012-09-05,9.94,14.65779790612869,-0.32186266561610144
2012-09-06,10.34,14.85779790612869,-0.30406914501543625
2012-09-07,10.54,14.967797906128691,-0.29582159873468716
2012-09-10,10.65,15.137797906128691,-0.2964630611372979
2012-09-11,10.82,14.887797906128691,-0.27323032806981795
2012-09-12,10.57,15.00779790612869,-0.29569947129394913
2012-09-13,10.69,15.24779790612869,-0.29891515707305727
2012-09-14,10.93,15.467797906128691,-0.2933706487289127
2012-09-17,11.15,15.457797906128691,-0.2786812152862175
2012-09-18,11.14,15.467797906128691,-0.27979405552059344
2012-09-19,11.15,15.31779790612869,-0.27208858164012883
2012-09-20,11.0,15.047797906128691,-0.2689960306072491
2012-09-21,10.73,15.06779790612869,-0.2878853255899012
2012-09-24,10.75,14.77779790612869,-0.2725573818043804
2012-09-25,10.46,14.81779790612869,-0.29409214066324185
2012-09-26,10.5,14.92779790612869,-0.2966142718418524
2012-09-27,10.61,14.75779790612869,-0.2810580502939516
2012-09-28,10.44,14.053234268812282,-0.25711051276153374
2012-10-01,10.2,14.093234268812282,-0.2762484603997424
2012-10-02,10.24,14.043234268812283,-0.270823244561165
2012-10-03,10.19,14.703234268812283,-0.3069552036170379
2012-10-04,10.85,15.063234268812282,-0.27970316292136455
2012-10-05,11.21,14.863234268812283,-0.2457899944750188
2012-10-08,11.01,14.463234268812283,-0.23875947831797528
2012-10-09,10.61,14.173234268812282,-0.2514058683594229
2012-10-10,10.32,14.823234268812282,-0.3037956620767288
2012-10-11,10.97,15.033234268812283,-0.2702834397546645
2012-10-12,11.18,15.353234268812281,-0.27181466756418615
2012-10-15,11.5,15.353234268812281,-0.25097215357675684
2012-10-16,11.5,15.313234268812282,-0.24901560322749783
2012-10-17,11.46,15.303234268812282,-0.2511386940370327
2012-10-18,11.45,14.833234268812282,-0.2280847323989027
2012-10-19,10.98,14.783234268812283,-0.2572667252412988
2012-10-22,10.93,14.873234268812283,-0.26512285072258024
2012-10-23,11.02,15.093234268812282,-0.2698715329178293
2012-10-24,11.24,14.793234268812283,-0.24019319942112727
2012-10-25,10.94,14.563234268812282,-0.24879324207340237
2012-10-26,10.71,15.003234268812282,-0.28615391800798373
2012-10-31,11.15,15.063234268812282,-0.2597871213431533
2012-11-01,11.21,14.893234268812282,-0.24730922795764332
2012-11-02,11.04,14.883234268812283,-0.2582257457887198
2012-11-05,11.03,15.173234268812282,-0.2730620377573991
2012-11-06,11.32,14.723234268812282,-0.2311471927075993
2012-11-07,10.87,14.963234268812283,-0.2735527757754732
2012-11-08,11.11,14.883234268812283,-0.2535224670029599
2012-11-09,11.03,15.303234268812282,-0.2792373294265682
2012-11-12,11.45,15.363234268812283,-0.2547142223012402
2012-11-13,11.51,15.323234268812282,-0.248853094713395
2012-11-14,11.47,15.403234268812282,-0.25535119444207266
2012-11-15,11.55,15.703234268812283,-0.2644827299724424
2012-11-16,11.85,16.20323426881228,-0.26866452688345777
2012-11-19,12.35,16.09323426881228,-0.2325967674544106
2012-11-20,12.24,16.153234268812284,-0.24225701204419026
2012-11-21,12.3,16.27323426881228,-0.24415762737632307
2012-11-23,12.42,16.243234268812284,-0.2353739535822037
2012-11-26,12.39,16.25323426881228,-0.23769018552973764
2012-11-27,12.4,16.38323426881228,-0.24312868896680007
2012-11-28,12.53,16.38323426881228,-0.23519374780274238
2012-11-29,12.53,16.22323426881228,-0.22765092383040997
2012-11-30,12.37,16.193234268812283,-0.2361007199269467
2012-12-03,12.34,16.153234268812284,-0.23606630135827678
2012-12-04,12.3,15.953234268812283,-0.22899646599900803
2012-12-05,12.1,16.04323426881228,-0.24578798780479372
2012-12-06,12.19,16.18323426881228,-0.24675131079996115
2012-12-07,12.33,16.373234268812283,-0.24694169779967234
2012-12-10,12.52,16.623234268812283,-0.24683730027859707
2012-12-11,12.77,16.95323426881228,-0.24675139872914365
2012-12-12,13.1,16.88323426881228,-0.2240823179123267
2012-12-13,13.03,16.95323426881228,-0.23141509204704325
2012-12-14,13.1,16.45323426881228,-0.20380395817790442
2012-12-17,12.6,16.513234268812283,-0.23697564057472453
2012-12-18,12.66,15.833234268812282,-0.20041604986940675
2012-12-19,11.98,15.543234268812283,-0.22924664244184767
2012-12-20,11.69,15.203234268812283,-0.23108466308509668
2012-12-21,11.35,15.053234268812282,-0.24600920989350095
2012-12-24,11.2,14.993234268812282,-0.2529963982956408
2012-12-26,11.14,14.853234268812281,-0.2499949978308128
2012-12-27,11.0,14.873234268812283,-0.2604164096933561
2012-12-28,11.02,14.863234268812283,-0.25857321490764573
2012-12-31,11.01,16.735475392939964,-0.34211608923612147
