date,IVZ,dcf,Deviation
2012-03-05,24.42,25.445310953303206,-0.040294691433908514
2012-03-06,23.88,25.825310953303205,-0.07532575142350373
2012-03-07,24.26,26.165310953303205,-0.07281820409868545
2012-03-08,24.6,26.435310953303205,-0.06942649384927602
2012-03-09,24.87,26.625310953303206,-0.0659264020007787
2012-03-12,25.06,27.555310953303206,-0.09055644327628543
2012-03-13,25.99,27.535310953303206,-0.05612106418278262
2012-03-14,25.97,27.935310953303205,-0.07035221324682683
2012-03-15,26.37,27.705310953303208,-0.048196930745655564
2012-03-16,26.14,27.865310953303208,-0.061916084704545016
2012-03-19,26.3,27.625310953303206,-0.04797451712103662
2012-03-20,26.06,27.945310953303206,-0.06746430399194969
2012-03-21,26.38,27.345310953303205,-0.035300785386995215
2012-03-22,25.78,27.855310953303206,-0.0745032412950718
2012-03-23,26.29,28.405310953303207,-0.07446885396821268
2012-03-26,26.84,28.035310953303206,-0.04263590852600729
2012-03-27,26.47,27.875310953303206,-0.050414180335329295
2012-03-28,26.31,27.695310953303206,-0.05001969306786147
2012-03-29,26.13,28.235310953303205,-0.0745630518036462
2012-03-30,26.67,28.07520052886734,-0.05005130871362762
2012-04-02,26.77,27.895200528867342,-0.040336706943652545
2012-04-03,26.59,27.285200528867342,-0.025479033153222752
2012-04-04,25.98,27.32520052886734,-0.04922930126153047
2012-04-05,26.02,26.495200528867343,-0.017935343737051523
2012-04-09,25.19,25.75520052886734,-0.021945103018469747
2012-04-10,24.45,26.11520052886734,-0.06376365086787883
2012-04-11,24.81,26.675200528867343,-0.06992264319995878
2012-04-12,25.37,26.015200528867343,-0.02480090546107483
2012-04-13,24.71,25.98520052886734,-0.04907410768105103
2012-04-16,24.68,26.375200528867342,-0.06427251717051274
2012-04-17,25.07,25.805200528867342,-0.028490401694220457
2012-04-18,24.5,25.59520052886734,-0.042789292767295484
2012-04-19,24.29,25.48520052886734,-0.04689782713357604
2012-04-20,24.18,25.02520052886734,-0.03377397627213319
2012-04-23,23.72,25.335200528867343,-0.06375321667681133
2012-04-24,24.03,25.75520052886734,-0.06698455043802409
2012-04-25,24.45,26.36520052886734,-0.07264122746839652
2012-04-26,25.06,26.405200528867343,-0.05094452993821086
2012-04-27,25.1,26.145200528867342,-0.03997676467286293
2012-04-30,24.84,26.48520052886734,-0.06211772975153307
2012-05-01,25.18,26.055200528867342,-0.033590243448622936
2012-05-02,24.75,25.645200528867342,-0.034907137023930335
2012-05-03,24.34,25.00520052886734,-0.02660248727457304
2012-05-04,23.7,24.93520052886734,-0.04953641850352708
2012-05-07,23.63,24.725200528867344,-0.04429490986690554
2012-05-08,23.42,24.535200528867342,-0.04545308392956604
2012-05-09,23.23,24.045200528867344,-0.033902837611549885
2012-05-10,22.74,24.555200528867342,-0.0739232622732352
2012-05-11,23.25,23.86520052886734,-0.025778142032504392
2012-05-14,22.56,23.795200528867344,-0.05190964990477187
2012-05-15,22.49,23.36520052886734,-0.03745743708837623
2012-05-16,22.06,22.91520052886734,-0.03732022889304443
2012-05-17,21.61,22.43520052886734,-0.0367815089419663
2012-05-18,21.13,22.785200528867342,-0.07264366740026329
2012-05-21,21.48,22.66520052886734,-0.05229164098318129
2012-05-22,21.36,22.93520052886734,-0.06868047771741603
2012-05-23,21.63,22.905200528867343,-0.055672969431558306
2012-05-24,21.6,22.84520052886734,-0.05450600126244887
2012-05-25,21.54,23.265200528867343,-0.07415369262460147
2012-05-29,21.96,22.855200528867343,-0.03916835154155207
2012-05-30,21.55,23.055200528867342,-0.06528681140650605
2012-05-31,21.75,22.155200528867343,-0.018289183541326248
2012-06-01,20.85,22.09520052886734,-0.056356154235418066
2012-06-04,20.79,22.84520052886734,-0.08996202621510707
2012-06-05,21.54,23.765200528867343,-0.09363272681686041
2012-06-06,22.46,23.785200528867342,-0.055715339765960215
2012-06-07,22.48,24.125200528867342,-0.06819427373873033
2012-06-08,22.82,23.655200528867343,-0.03530726902306813
2012-06-11,22.35,23.27520052886734,-0.03975048583232821
2012-06-12,21.97,22.965200528867342,-0.04333515518910325
2012-06-13,21.66,23.215200528867342,-0.06699061362547787
2012-06-14,21.91,23.335200528867343,-0.06107513527060826
2012-06-15,22.03,23.09520052886734,-0.046122159776699756
2012-06-18,21.79,23.66520052886734,-0.07923873396212855
2012-06-19,22.36,23.50520052886734,-0.04872115545072209
2012-06-20,22.2,22.82520052886734,-0.027390801148784782
2012-06-21,21.52,23.02520052886734,-0.06537187491506224
2012-06-22,21.72,22.48520052886734,-0.03403129662485993
2012-06-25,21.18,22.795200528867344,-0.07085704408793814
2012-06-26,21.49,22.925200528867343,-0.06260361941262604
2012-06-27,21.62,23.11520052886734,-0.06468473102796857
2012-06-28,21.81,23.905200528867343,-0.08764622268435818
2012-06-29,22.6,24.14307624504187,-0.06391382064904672
2012-07-02,22.56,24.46307624504187,-0.07779382388294609
2012-07-03,22.88,23.843076245041868,-0.04039228139624551
2012-07-05,22.26,23.72307624504187,-0.06167312493242316
2012-07-06,22.14,23.46307624504187,-0.05638971766634626
2012-07-09,21.88,23.613076245041867,-0.07339476767266906
2012-07-10,22.03,23.773076245041867,-0.07332144258803708
2012-07-11,22.19,23.453076245041867,-0.05385546151153153
2012-07-12,21.87,24.233076245041868,-0.09751449717513094
2012-07-13,22.65,23.69307624504187,-0.04402451730007617
2012-07-16,22.11,23.71307624504187,-0.06760304856595967
2012-07-17,22.13,23.90307624504187,-0.07417774293422397
2012-07-18,22.32,23.92307624504187,-0.06700961985915632
2012-07-19,22.34,23.12307624504187,-0.033865573799237825
2012-07-20,21.54,22.793076245041867,-0.05497617923839693
2012-07-23,21.21,22.273076245041867,-0.04772920603091435
2012-07-24,20.69,22.073076245041868,-0.06265897103275486
2012-07-25,20.49,22.49307624504187,-0.08905301450189174
2012-07-26,20.91,23.703076245041867,-0.1178360233147423
2012-07-27,22.12,23.85307624504187,-0.07265629922270955
2012-07-30,22.27,23.71307624504187,-0.060855716488644074
2012-07-31,22.13,23.483076245041868,-0.05761920759114991
2012-08-01,21.9,23.293076245041867,-0.05980645194249068
2012-08-02,21.71,24.19307624504187,-0.10263582108747948
2012-08-03,22.61,24.10307624504187,-0.06194546413340096
2012-08-06,22.52,24.69307624504187,-0.0880034639458177
2012-08-07,23.11,24.69307624504187,-0.06411012663356341
2012-08-08,23.11,25.17307624504187,-0.08195566663999665
2012-08-09,23.59,25.28307624504187,-0.06696480399112392
2012-08-10,23.7,25.323076245041868,-0.06409475015341626
2012-08-13,23.74,25.21307624504187,-0.05842508985120565
2012-08-14,23.63,25.37307624504187,-0.06869786809482681
2012-08-15,23.79,25.64307624504187,-0.07226419433199494
2012-08-16,24.06,25.62307624504187,-0.061002677043679676
2012-08-17,24.04,25.38307624504187,-0.052912272416319794
2012-08-20,23.8,25.47307624504187,-0.06568018047555291
2012-08-21,23.89,25.503076245041868,-0.0632502616367886
2012-08-22,23.92,25.24307624504187,-0.0524134313979161
2012-08-23,23.66,25.38307624504187,-0.06788287709526308
2012-08-24,23.8,25.233076245041868,-0.056793560607714566
2012-08-27,23.65,25.413076245041868,-0.06937673456143856
2012-08-28,23.83,25.28307624504187,-0.05747228821994421
2012-08-29,23.7,25.073076245041868,-0.05476297489875781
2012-08-30,23.49,25.26307624504187,-0.07018449486688516
2012-08-31,23.68,25.40307624504187,-0.06782943248372042
2012-09-04,23.82,25.433076245041867,-0.06342434668540475
2012-09-05,23.85,26.35307624504187,-0.09498231712181238
2012-09-06,24.77,26.593076245041868,-0.06855454510952907
2012-09-07,25.01,26.183076245041867,-0.044802842647796326
2012-09-10,24.6,26.37307624504187,-0.06723054332257528
2012-09-11,24.79,26.56307624504187,-0.06674965763322782
2012-09-12,24.98,27.233076245041868,-0.08273307887690684
2012-09-13,25.65,27.40307624504187,-0.0639737024181386
2012-09-14,25.82,27.433076245041867,-0.05880041416548787
2012-09-17,25.85,27.293076245041867,-0.0528733453160678
2012-09-18,25.71,27.163076245041868,-0.05349453912853852
2012-09-19,25.58,27.043076245041867,-0.05410169434071366
2012-09-20,25.46,26.97307624504187,-0.05609579831740552
2012-09-21,25.39,26.933076245041867,-0.05729298172264796
2012-09-24,25.35,26.44307624504187,-0.04133695470650178
2012-09-25,24.86,26.183076245041867,-0.0505317340353546
2012-09-26,24.6,26.683076245041867,-0.07806731974649794
2012-09-27,25.1,26.573076245041868,-0.055434915832024534
2012-09-28,24.99,27.049400617011898,-0.07613479670661172
2012-10-01,25.11,27.0094006170119,-0.07032368633221575
2012-10-02,25.07,27.3094006170119,-0.08200108996961675
2012-10-03,25.37,27.619400617011898,-0.08144277452662751
2012-10-04,25.68,27.4494006170119,-0.06446044639369308
2012-10-05,25.51,27.4294006170119,-0.06997603206179703
2012-10-08,25.49,27.119400617011898,-0.06008247158640312
2012-10-09,25.18,26.9094006170119,-0.06426752649104295
2012-10-10,24.97,26.9494006170119,-0.07344878074068917
2012-10-11,25.01,26.6494006170119,-0.06151735420140636
2012-10-12,24.71,26.6794006170119,-0.07381727368178304
2012-10-15,24.74,26.959400617011898,-0.08232381159139779
2012-10-16,25.02,27.2394006170119,-0.08147758639100933
2012-10-17,25.3,27.1294006170119,-0.06743240084208668
2012-10-18,25.19,26.5694006170119,-0.05191688878855227
2012-10-19,24.63,26.4694006170119,-0.06949158553404178
2012-10-22,24.53,25.9994006170119,-0.05651671123719837
2012-10-23,24.06,26.0194006170119,-0.07530537101345891
2012-10-24,24.08,26.1294006170119,-0.07843274505415221
2012-10-25,24.19,26.1894006170119,-0.07634388607248777
2012-10-26,24.25,26.2594006170119,-0.0765211912609356
2012-10-31,24.32,26.6794006170119,-0.08843529323921351
2012-11-01,24.74,26.3394006170119,-0.060722741578974726
2012-11-02,24.4,26.4094006170119,-0.07608656652803869
2012-11-05,24.47,26.6094006170119,-0.0804001806656307
2012-11-06,24.67,25.8394006170119,-0.045256491601511795
2012-11-07,23.9,25.6894006170119,-0.06965521086649773
2012-11-08,23.75,25.8394006170119,-0.0808610326524486
2012-11-09,23.9,26.0094006170119,-0.08110146973676169
2012-11-12,24.07,25.8794006170119,-0.06991663538847515
2012-11-13,23.94,25.2594006170119,-0.05223404296154588
2012-11-14,23.32,25.1494006170119,-0.07274132075236939
2012-11-15,23.21,25.3394006170119,-0.08403516125722021
2012-11-16,23.4,25.9794006170119,-0.09928637904459015
2012-11-19,24.04,26.1894006170119,-0.08207139401333641
2012-11-20,24.25,26.2594006170119,-0.0765211912609356
2012-11-21,24.32,26.7694006170119,-0.09150001720454326
2012-11-23,24.83,26.709400617011898,-0.07036476197877917
2012-11-26,24.77,26.6794006170119,-0.0715683475960246
2012-11-27,24.74,26.7194006170119,-0.07408102619456369
2012-11-28,24.78,26.9694006170119,-0.08118091492292401
2012-11-29,25.03,26.9294006170119,-0.0705325990735941
2012-11-30,24.99,26.6894006170119,-0.06367324022738441
2012-12-03,24.75,26.5394006170119,-0.06742430406905586
2012-12-04,24.6,26.3994006170119,-0.06816066179367553
2012-12-05,24.46,26.709400617011898,-0.08421756254534585
2012-12-06,24.77,26.799400617011898,-0.07572559722562089
2012-12-07,24.86,26.7894006170119,-0.07202104461369274
2012-12-10,24.85,26.9094006170119,-0.07653089886030251
2012-12-11,24.97,27.3594006170119,-0.0873338071421852
2012-12-12,25.42,27.1894006170119,-0.06507685262855023
2012-12-13,25.25,27.3994006170119,-0.07844699404399991
2012-12-14,25.46,27.7194006170119,-0.08150972123204081
2012-12-17,25.78,28.2394006170119,-0.08709110545109489
2012-12-18,26.3,28.0194006170119,-0.06136464660732144
2012-12-19,26.08,28.2794006170119,-0.07777394743256394
2012-12-20,26.34,28.1694006170119,-0.06494283076463825
2012-12-21,26.23,28.1994006170119,-0.0698383857075251
2012-12-24,26.26,28.0894006170119,-0.06512779115350553
2012-12-26,26.15,27.9094006170119,-0.06303971343402759
2012-12-27,25.97,27.7194006170119,-0.06311105500377456
2012-12-28,25.78,28.0294006170119,-0.08025147050938608
2012-12-31,26.09,28.801119435874835,-0.09413243266155302
2013-01-02,26.96,28.851119435874836,-0.06554752373051176
2013-01-03,27.01,29.401119435874836,-0.08132749642713344
2013-01-04,27.56,29.321119435874834,-0.06006317186239751
2013-01-07,27.48,29.071119435874834,-0.054731963087439106
2013-01-08,27.23,29.211119435874835,-0.06782072971300701
2013-01-09,27.37,29.401119435874836,-0.06908306468754699
2013-01-10,27.56,29.581119435874836,-0.06832464336774569
2013-01-11,27.74,29.181119435874834,-0.049385337633865545
2013-01-14,27.34,29.371119435874835,-0.0691536269262506
2013-01-15,27.53,29.071119435874834,-0.053012043078500604
2013-01-16,27.23,29.321119435874834,-0.07131785812093916
2013-01-17,27.48,29.501119435874834,-0.06850992350537899
2013-01-18,27.66,29.731119435874835,-0.06966167016825253
2013-01-22,27.89,29.431119435874834,-0.052363602384634333
2013-01-23,27.59,29.611119435874834,-0.06825542142206831
2013-01-24,27.77,30.041119435874833,-0.07560035972436774
2013-01-25,28.2,29.831119435874836,-0.054678452123833376
2013-01-28,27.99,30.171119435874836,-0.07229163109146641
2013-01-29,28.33,30.121119435874835,-0.05946390670134183
2013-01-30,28.28,29.091119435874834,-0.027882029004169917
2013-01-31,27.25,29.611119435874834,-0.07973759455423557
2013-02-01,27.77,29.121119435874835,-0.04639654869209342
2013-02-04,27.28,29.431119435874834,-0.0730899631786599
2013-02-05,27.59,29.341119435874834,-0.059681411941419404
2013-02-06,27.5,29.181119435874834,-0.05760983363126537
2013-02-07,27.34,29.151119435874836,-0.062128641058153744
2013-02-08,27.31,29.271119435874834,-0.06699844330078053
2013-02-11,27.43,29.551119435874835,-0.07177797242089623
2013-02-12,27.71,29.471119435874833,-0.059757466617676
2013-02-13,27.63,29.621119435874835,-0.06721958770617376
2013-02-14,27.78,29.201119435874833,-0.04866660810711676
2013-02-15,27.36,29.501119435874834,-0.07257756576081398
2013-02-19,27.66,29.001119435874834,-0.04624371272426986
2013-02-20,27.16,28.141119435874835,-0.03486426466120196
2013-02-21,26.3,28.431119435874834,-0.07495728195583296
2013-02-22,26.59,27.771119435874834,-0.04253049426409006
2013-02-25,25.93,27.481119435874835,-0.05644309503090872
2013-02-26,25.64,28.281119435874835,-0.09338807969972196
2013-02-27,26.44,28.631119435874833,-0.07652929675985198
2013-02-28,26.79,28.671119435874836,-0.06561025425191735
2013-03-01,26.83,29.301119435874835,-0.08433532518383313
2013-03-04,27.46,29.541119435874833,-0.07044822524049354
2013-03-05,27.7,29.621119435874835,-0.06485640895624367
2013-03-06,27.78,29.781119435874835,-0.06719423157291571
2013-03-07,27.94,29.951119435874833,-0.06714672018121481
2013-03-08,28.11,30.091119435874834,-0.06583734580219469
2013-03-11,28.25,29.961119435874835,-0.05711133188922091
2013-03-12,28.12,30.291119435874833,-0.07167511390495196
2013-03-13,28.45,30.671119435874836,-0.07241729277337294
2013-03-14,28.83,30.971119435874833,-0.06913277514259653
2013-03-15,29.13,30.751119435874834,-0.052717412101219496
2013-03-18,28.91,30.191119435874835,-0.0424336513455853
2013-03-19,28.35,30.441119435874835,-0.06869390727498847
2013-03-20,28.6,30.111119435874834,-0.05018476443869646
2013-03-21,28.27,30.231119435874835,-0.06487088379359196
2013-03-22,28.39,30.161119435874834,-0.05872193966939421
2013-03-25,28.32,30.581119435874836,-0.07393841290264569
2013-03-26,28.74,30.491119435874836,-0.05743047379934918
2013-03-27,28.65,30.801119435874835,-0.06983900180489455
2013-03-28,28.96,30.337749110320285,-0.04541368923944333
2013-04-01,28.37,30.797749110320286,-0.078828783935601
2013-04-02,28.83,30.107749110320285,-0.04243921077056878
2013-04-03,28.14,30.657749110320285,-0.08212439541012284
2013-04-04,28.69,30.337749110320285,-0.05431349255109219
2013-04-05,28.37,30.727749110320286,-0.07673029032668088
2013-04-08,28.76,30.847749110320283,-0.06767913933862402
2013-04-09,28.88,31.847749110320283,-0.09318552152744075
2013-04-10,29.88,32.147749110320284,-0.07054145851823501
2013-04-11,30.18,32.09774911032029,-0.05974715247879103
2013-04-12,30.13,30.917749110320283,-0.025478863532705676
2013-04-15,28.95,31.477749110320286,-0.08030272753814982
2013-04-16,29.51,30.647749110320284,-0.03712341504182959
2013-04-17,28.68,30.287749110320284,-0.05308248904414159
2013-04-18,28.32,30.857749110320285,-0.08224025353396702
2013-04-19,28.89,31.167749110320283,-0.07308032101574102
2013-04-22,29.2,31.657749110320285,-0.07763499236018234
2013-04-23,29.69,31.647749110320284,-0.06186061142913524
2013-04-24,29.68,31.667749110320283,-0.0627688789435461
2013-04-25,29.7,31.517749110320285,-0.05767382384946629
2013-04-26,29.55,31.677749110320285,-0.06716857005560051
2013-04-29,29.71,33.707749110320286,-0.11860029862083843
2013-04-30,31.74,33.40774911032028,-0.04992102595158332
2013-05-01,31.44,33.76774911032028,-0.06893409160070019
2013-05-02,31.8,34.427749110320285,-0.07632648599534997
2013-05-03,32.46,34.54774911032028,-0.06043082875395256
2013-05-06,32.58,34.57774911032028,-0.05777556844277132
2013-05-07,32.61,34.967749110320284,-0.06742639061158284
2013-05-08,33.0,34.93774911032028,-0.0554629064454496
2013-05-09,32.97,36.07774911032028,-0.08614032712565467
2013-05-10,34.11,36.00774911032028,-0.0527039083866635
2013-05-13,34.04,36.44774911032029,-0.06606029642687938
2013-05-14,34.48,36.567749110320285,-0.05709263384032237
2013-05-15,34.6,36.26774911032028,-0.04598435665933587
2013-05-16,34.3,36.55774911032029,-0.06175842783720309
2013-05-17,34.59,36.567749110320285,-0.05408451869306097
2013-05-20,34.6,36.40774911032028,-0.04965286661481216
2013-05-21,34.44,36.00774911032028,-0.04353921444845188
2013-05-22,34.04,35.50774911032028,-0.0413360223358592
2013-05-23,33.54,35.527749110320286,-0.05594919914988017
2013-05-24,33.56,36.457749110320286,-0.07948239211235353
2013-05-28,34.49,36.137749110320286,-0.0455963404165014
2013-05-29,34.17,36.607749110320285,-0.0665910679996723
2013-05-30,34.64,35.707749110320286,-0.02990244798184949
2013-05-31,33.74,35.427749110320285,-0.04763918546066004
2013-06-03,33.46,35.26774911032028,-0.05125785330573551
2013-06-04,33.3,34.54774911032028,-0.03611665426699395
2013-06-05,32.58,35.107749110320285,-0.07199974861325498
2013-06-06,33.14,36.40774911032028,-0.08975421964204844
2013-06-07,34.44,36.22774911032028,-0.04934750720714809
2013-06-10,34.26,35.58774911032028,-0.037309162380692484
2013-06-11,33.62,35.12774911032028,-0.04292188223006055
2013-06-12,33.16,35.97774911032028,-0.07831921618220439
2013-06-13,34.01,35.48774911032029,-0.0416411056594892
2013-06-14,33.52,36.317749110320285,-0.07703531135208086
2013-06-17,34.35,36.50774911032028,-0.0591038659710279
2013-06-18,34.54,35.97774911032028,-0.03996217511861688
2013-06-19,34.01,34.76774911032028,-0.02179459785894955
2013-06-20,32.8,34.777749110320286,-0.05686823215748005
2013-06-21,32.81,33.26774911032028,-0.013759545582790134
2013-06-24,31.3,33.467749110320284,-0.06477128483229322
2013-06-25,31.5,33.887749110320286,-0.07046054025444592
2013-06-26,31.92,34.47774911032028,-0.07418550155742809
2013-06-27,32.51,33.76774911032028,-0.03724705209728896
2013-06-28,31.8,33.787811387900355,-0.05883220327825678
2013-07-01,31.75,33.52781138790036,-0.053024975812824504
2013-07-02,31.49,33.48781138790036,-0.05965786670138129
2013-07-03,31.45,33.95781138790036,-0.07385079560203711
2013-07-05,31.92,33.967811387900355,-0.06028682167700106
2013-07-08,31.93,34.08781138790035,-0.06330155266777493
2013-07-09,32.05,33.37781138790036,-0.03978125984562608
2013-07-10,31.34,34.107811387900355,-0.0811489003625201
2013-07-11,32.07,33.787811387900355,-0.050841155947600525
2013-07-12,31.75,34.16781138790036,-0.07076284051241755
2013-07-15,32.13,33.97781138790035,-0.0543828843713684
2013-07-16,31.94,33.857811387900355,-0.05664309975410031
2013-07-17,31.82,34.55781138790036,-0.07922409660638818
2013-07-18,32.52,34.52781138790036,-0.0581505547902742
2013-07-19,32.49,35.037811387900355,-0.07271605408493609
2013-07-22,33.0,35.01781138790035,-0.05762243006990331
2013-07-23,32.98,34.72781138790035,-0.05032886663595848
2013-07-24,32.69,34.83781138790035,-0.061651731332534765
2013-07-25,32.8,34.887811387900356,-0.059843575874881205
2013-07-26,32.85,34.26781138790035,-0.04137443654779094
2013-07-29,32.23,34.27781138790036,-0.05974160265737416
2013-07-30,32.24,34.22781138790035,-0.058075912753307035
2013-07-31,32.19,35.077811387900354,-0.08232587135970715
2013-08-01,33.04,35.137811387900356,-0.0597023919544043
2013-08-02,33.1,35.15781138790035,-0.05853070218723999
2013-08-05,33.12,35.04781138790035,-0.05500518610317273
2013-08-06,33.01,34.70781138790036,-0.04891727020541092
2013-08-07,32.67,34.637811387900356,-0.05681107752055459
2013-08-08,32.6,34.607811387900355,-0.05801613298789321
2013-08-09,32.57,34.33781138790035,-0.0514829372183947
2013-08-12,32.3,35.15781138790035,-0.08128524714948204
2013-08-13,33.12,34.91781138790036,-0.05148694366690276
2013-08-14,32.88,34.147811387900354,-0.037127163831927934
2013-08-15,32.11,34.077811387900354,-0.0577446528329294
2013-08-16,32.04,33.23781138790036,-0.03603761312444298
2013-08-19,31.2,33.497811387900356,-0.0685958661983016
2013-08-20,31.46,33.12781138790036,-0.05034475016690998
2013-08-21,31.09,33.637811387900356,-0.07574248391251792
2013-08-22,31.6,33.607811387900355,-0.059742402286368956
2013-08-23,31.57,33.26781138790036,-0.051034658339979
2013-08-26,31.23,32.357811387900355,-0.034854377954687044
2013-08-27,30.32,32.52781138790036,-0.06787457543859265
2013-08-28,30.49,32.897811387900354,-0.07319062534311738
2013-08-29,30.86,32.397811387900354,-0.0474665207932744
2013-08-30,30.36,32.62781138790036,-0.06950547068386426
2013-09-03,30.59,33.02781138790036,-0.07381086682581217
2013-09-04,30.99,32.79781138790035,-0.05511987877847502
2013-09-05,30.76,32.48781138790036,-0.053183372904702875
2013-09-06,30.45,32.86781138790035,-0.07356167891332199
2013-09-09,30.83,33.40781138790035,-0.07716193551170447
2013-09-10,31.37,33.26781138790036,-0.05704647551869313
2013-09-11,31.23,33.08781138790036,-0.05614790794472824
2013-09-12,31.05,33.09781138790036,-0.06187150455056911
2013-09-13,31.06,33.647811387900354,-0.07690875813785991
2013-09-16,31.61,33.70781138790036,-0.062235170470111845
2013-09-17,31.67,34.58781138790035,-0.08435952640013156
2013-09-18,32.55,34.66781138790036,-0.06108869591460597
2013-09-19,32.63,34.66781138790036,-0.05878107980625469
2013-09-20,32.63,34.51781138790035,-0.05469093525906721
2013-09-23,32.48,34.23781138790036,-0.05134123113142597
2013-09-24,32.2,34.09781138790036,-0.055657865143033614
2013-09-25,32.06,34.26781138790035,-0.06442814111787443
2013-09-26,32.23,34.12781138790036,-0.055608939182464234
2013-09-27,32.09,33.937811387900354,-0.05444698147385951
2013-09-30,31.9,34.833484646194925,-0.08421450440547207
2013-10-01,32.22,34.973484646194926,-0.0787306347666018
2013-10-02,32.36,34.653484646194926,-0.06618337721620038
2013-10-03,32.04,34.99348464619493,-0.0844009870996395
2013-10-04,32.38,34.53348464619493,-0.0623593207652795
2013-10-07,31.92,34.11348464619493,-0.06429963602207345
2013-10-08,31.5,34.77348464619492,-0.09413737735809924
2013-10-09,32.16,36.53348464619493,-0.11971167515361669
2013-10-10,33.92,36.96348464619493,-0.08233760088710218
2013-10-11,34.35,37.263484646194925,-0.07818604926129546
2013-10-14,34.65,35.03348464619493,-0.010946231871244438
2013-10-15,32.42,34.68348464619493,-0.06526116592045628
2013-10-16,32.07,35.07348464619493,-0.0856340530886135
2013-10-17,32.46,35.38348464619493,-0.08262285852926343
2013-10-18,32.77,35.14348464619493,-0.06753697506351031
2013-10-21,32.53,35.11348464619493,-0.07357528517110268
2013-10-22,32.5,35.07348464619493,-0.07337407936950235
2013-10-23,32.46,35.263484646194925,-0.07950106673582613
2013-10-24,32.65,35.483484646194924,-0.07985361850583561
2013-10-25,32.87,35.36348464619493,-0.07051015111044001
2013-10-28,32.75,35.973484646194926,-0.08960723927354886
2013-10-29,33.36,35.52348464619492,-0.06090293978033667
2013-10-30,32.91,36.36348464619493,-0.09497122401211633
2013-10-31,33.75,36.45348464619493,-0.0741625847963241
2013-11-01,33.84,35.973484646194926,-0.059307144336393613
2013-11-04,33.36,35.52348464619492,-0.06090293978033667
2013-11-05,32.91,35.67348464619493,-0.07746606964816638
2013-11-06,33.06,34.983484646194924,-0.05498264868831859
2013-11-07,32.37,35.93348464619493,-0.09916891393310157
2013-11-08,33.32,36.18348464619493,-0.07913789050983655
2013-11-11,33.57,35.82348464619493,-0.06290523293451533
2013-11-12,33.21,35.89348464619493,-0.07476244428888024
2013-11-13,33.28,36.68348464619493,-0.09277975304202624
2013-11-14,34.07,36.45348464619493,-0.0653842744892078
2013-11-15,33.84,36.32348464619493,-0.0683713214848477
2013-11-18,33.71,36.21348464619493,-0.0691312827432633
2013-11-19,33.6,36.09348464619492,-0.06908406518897292
2013-11-20,33.48,36.39348464619493,-0.08005511630773576
2013-11-21,33.78,36.513484646194925,-0.07486233298962275
2013-11-22,33.9,36.873484646194925,-0.08064018561646213
2013-11-25,34.26,37.13348464619493,-0.0773825746108473
2013-11-26,34.52,37.64348464619493,-0.082975438526801
2013-11-27,35.03,37.46348464619493,-0.06495617450370006
2013-11-29,34.85,37.75348464619493,-0.07690640144624528
2013-12-02,35.14,37.60348464619493,-0.06551213722274551
2013-12-03,34.99,37.53348464619493,-0.0677657475763519
2013-12-04,34.92,37.00348464619493,-0.056305093050450616
2013-12-05,34.39,38.07348464619493,-0.09674671705057747
2013-12-06,35.46,38.28348464619493,-0.0737520283821802
2013-12-09,35.67,37.99348464619493,-0.06115481819664115
2013-12-10,35.38,37.25348464619493,-0.05029018530716922
2013-12-11,34.64,37.00348464619493,-0.06387194797444473
2013-12-12,34.39,37.193484646194925,-0.07537569208325667
2013-12-13,34.58,37.68348464619493,-0.08235662586231396
2013-12-16,35.07,37.083484646194925,-0.054295993631804595
2013-12-17,34.47,37.973484646194926,-0.09226134179776913
2013-12-18,35.36,37.86348464619493,-0.066118706970266
2013-12-19,35.25,38.443484646194925,-0.08306959360176036
2013-12-20,35.83,38.86348464619493,-0.07805488040537645
2013-12-23,36.25,39.043484646194926,-0.07154803602980075
2013-12-24,36.43,39.163484646194924,-0.06979676785376421
2013-12-26,36.55,39.10348464619493,-0.06530069300213648
2013-12-27,36.49,38.96348464619493,-0.06348212098212525
2013-12-30,36.35,39.013484646194925,-0.0682708727597523
2013-12-31,36.4,38.838115942028985,-0.06277637014288218
2014-01-02,35.87,39.088115942028985,-0.08232977887196524
2014-01-03,36.12,39.338115942028985,-0.08180655999823161
2014-01-06,36.37,39.658115942028985,-0.08291155199695954
2014-01-07,36.69,39.49811594202899,-0.07109493389888355
2014-01-08,36.53,39.00811594202899,-0.06352821412117882
2014-01-09,36.04,38.81811594202899,-0.07156751106050152
2014-01-10,35.85,38.018115942028984,-0.0570284951872676
2014-01-13,35.05,38.188115942028986,-0.08217519677568719
2014-01-14,35.22,38.42811594202899,-0.08348356049691885
2014-01-15,35.46,38.16811594202898,-0.07095230862697444
2014-01-16,35.2,37.978115942028985,-0.07315044132967485
2014-01-17,35.01,38.00811594202899,-0.07888094076017338
2014-01-21,35.04,38.81811594202899,-0.09732867890011021
2014-01-22,35.85,37.95811594202898,-0.055537949914283735
2014-01-23,34.99,36.448115942028984,-0.04000524867590216
2014-01-24,33.48,36.048115942028986,-0.07124133605647853
2014-01-27,33.08,36.39811594202899,-0.09116174989149795
2014-01-28,33.43,36.018115942028984,-0.07185595010562318
2014-01-29,33.05,36.46811594202899,-0.09372888765250575
2014-01-30,33.5,36.21811594202899,-0.0750485184370061
2014-01-31,33.25,34.85811594202899,-0.04613318587566162
2014-02-03,31.89,35.42811594202899,-0.0998674597265744
