date,OXY,dcf,Deviation
1998-03-20,14.01,,
1998-03-23,14.25,,
1998-03-24,14.28,,
1998-03-25,14.13,,
1998-03-26,14.07,,
1998-03-27,14.19,,
1998-03-30,14.04,,
1998-03-31,13.98,,
1998-04-01,13.86,,
1998-04-02,13.89,,
1998-04-03,13.8,,
1998-04-06,13.83,,
1998-04-07,13.89,,
1998-04-08,13.83,,
1998-04-09,13.89,,
1998-04-13,13.83,,
1998-04-14,13.89,,
1998-04-15,14.07,,
1998-04-16,14.19,,
1998-04-17,14.16,,
1998-04-20,14.07,,
1998-04-21,13.83,,
1998-04-22,13.74,,
1998-04-23,13.86,,
1998-04-24,13.86,,
1998-04-27,13.71,,
1998-04-28,13.86,,
1998-04-29,13.92,,
1998-04-30,14.1,,
1998-05-01,14.37,,
1998-05-04,14.22,,
1998-05-05,14.04,,
1998-05-06,14.01,,
1998-05-07,13.98,,
1998-05-08,14.04,,
1998-05-11,13.95,,
1998-05-12,13.92,,
1998-05-13,13.89,,
1998-05-14,13.95,,
1998-05-15,13.95,,
1998-05-18,13.8,,
1998-05-19,13.65,,
1998-05-20,13.74,,
1998-05-21,13.71,,
1998-05-22,13.59,,
1998-05-26,13.32,,
1998-05-27,13.41,,
1998-05-28,13.32,,
1998-05-29,13.23,,
1998-06-01,13.23,,
1998-06-02,13.11,,
1998-06-03,12.99,,
1998-06-04,12.87,,
1998-06-05,12.93,,
1998-06-08,12.63,,
1998-06-09,12.69,,
1998-06-10,12.51,,
1998-06-11,12.36,,
1998-06-12,12.45,,
1998-06-15,11.89,,
1998-06-16,12.16,,
1998-06-17,12.42,,
1998-06-18,12.54,,
1998-06-19,12.6,,
1998-06-22,12.66,,
1998-06-23,12.84,,
1998-06-24,12.87,,
1998-06-25,12.99,,
1998-06-26,13.02,,
1998-06-29,12.87,,
1998-06-30,12.93,,
1998-07-01,13.02,,
1998-07-02,12.99,,
1998-07-06,12.9,,
1998-07-07,12.57,,
1998-07-08,12.45,,
1998-07-09,12.36,,
1998-07-10,12.28,,
1998-07-13,12.19,,
1998-07-14,12.19,,
1998-07-15,12.25,,
1998-07-16,12.31,,
1998-07-17,12.22,,
1998-07-20,12.07,,
1998-07-21,11.83,,
1998-07-22,11.77,,
1998-07-23,11.38,,
1998-07-24,11.2,,
1998-07-27,10.66,,
1998-07-28,10.69,,
1998-07-29,10.72,,
1998-07-30,10.72,,
1998-07-31,10.66,,
1998-08-03,10.51,,
1998-08-04,10.3,,
1998-08-05,10.39,,
1998-08-06,10.42,,
1998-08-07,10.75,,
1998-08-10,10.42,,
1998-08-11,10.39,,
1998-08-12,10.51,,
1998-08-13,10.57,,
1998-08-14,10.57,,
1998-08-17,10.54,,
1998-08-18,10.48,,
1998-08-19,10.51,,
1998-08-20,10.6,,
1998-08-21,10.45,,
1998-08-24,10.51,,
1998-08-25,10.45,,
1998-08-26,10.12,,
1998-08-27,9.61,,
1998-08-28,9.4,,
1998-08-31,8.86,,
1998-09-01,9.1,,
1998-09-02,9.04,,
1998-09-03,9.01,,
1998-09-04,9.34,,
1998-09-08,9.28,,
1998-09-09,9.34,,
1998-09-10,9.49,,
1998-09-11,9.67,,
1998-09-14,10.09,,
1998-09-15,10.24,,
1998-09-16,10.24,,
1998-09-17,10.15,,
1998-09-18,10.54,,
1998-09-21,10.18,,
1998-09-22,10.39,,
1998-09-23,10.66,,
1998-09-24,10.6,,
1998-09-25,10.81,,
1998-09-28,10.75,,
1998-09-29,10.87,,
1998-09-30,10.3,,
1998-10-01,9.91,,
1998-10-02,10.3,,
1998-10-05,9.88,,
1998-10-06,9.97,,
1998-10-07,10.15,,
1998-10-08,9.94,,
1998-10-09,9.79,,
1998-10-12,10.0,,
1998-10-13,10.27,,
1998-10-14,9.94,,
1998-10-15,10.48,,
1998-10-16,10.12,,
1998-10-19,10.3,,
1998-10-20,9.97,,
1998-10-21,9.67,,
1998-10-22,9.94,,
1998-10-23,9.76,,
1998-10-26,9.76,,
1998-10-27,9.61,,
1998-10-28,9.49,,
1998-10-29,9.46,,
1998-10-30,9.52,,
1998-11-02,9.61,,
1998-11-03,9.85,,
1998-11-04,9.94,,
1998-11-05,10.36,,
1998-11-06,10.27,,
1998-11-09,10.12,,
1998-11-10,9.82,,
1998-11-11,9.67,,
1998-11-12,9.94,,
1998-11-13,10.06,,
1998-11-16,10.0,,
1998-11-17,9.82,,
1998-11-18,9.79,,
1998-11-19,9.79,,
1998-11-20,9.76,,
1998-11-23,9.64,,
1998-11-24,9.61,,
1998-11-25,9.61,,
1998-11-27,10.12,,
1998-11-30,9.7,,
1998-12-01,9.52,,
1998-12-02,9.22,,
1998-12-03,9.19,,
1998-12-04,9.28,,
1998-12-07,9.34,,
1998-12-08,8.95,,
1998-12-09,9.04,,
1998-12-10,8.74,,
1998-12-11,8.68,,
1998-12-14,8.74,,
1998-12-15,8.5,,
1998-12-16,8.56,,
1998-12-17,8.38,,
1998-12-18,8.32,,
1998-12-21,8.17,,
1998-12-22,8.08,,
1998-12-23,8.14,,
1998-12-24,8.41,,
1998-12-28,8.26,,
1998-12-29,8.29,,
1998-12-30,8.11,,
1998-12-31,8.08,,
1999-01-04,8.2,,
1999-01-05,8.2,,
1999-01-06,8.41,,
1999-01-07,8.35,,
1999-01-08,8.32,,
1999-01-11,8.41,,
1999-01-12,8.32,,
1999-01-13,8.32,,
1999-01-14,8.26,,
1999-01-15,8.35,,
1999-01-19,8.23,,
1999-01-20,8.17,,
1999-01-21,8.2,,
1999-01-22,8.11,,
1999-01-25,7.72,,
1999-01-26,7.6,,
1999-01-27,7.54,,
1999-01-28,7.54,,
1999-01-29,7.28,,
1999-02-01,7.28,,
1999-02-02,7.19,,
1999-02-03,7.28,,
1999-02-04,7.37,,
1999-02-05,7.63,,
1999-02-08,7.72,,
1999-02-09,7.63,,
1999-02-10,7.63,,
1999-02-11,7.4,,
1999-02-12,7.19,,
1999-02-16,7.22,,
1999-02-17,7.13,,
1999-02-18,7.19,,
1999-02-19,7.19,,
1999-02-22,7.25,,
1999-02-23,7.16,,
1999-02-24,7.19,,
1999-02-25,7.22,,
1999-02-26,7.19,,
1999-03-01,7.13,,
1999-03-02,7.07,,
1999-03-03,7.31,,
1999-03-04,7.19,,
1999-03-05,7.19,,
1999-03-08,7.31,,
1999-03-09,7.34,,
1999-03-10,7.72,,
1999-03-11,7.69,,
1999-03-12,7.93,,
1999-03-15,7.87,,
1999-03-16,7.84,,
1999-03-17,8.11,,
1999-03-18,8.08,,
1999-03-19,8.17,,
1999-03-22,8.26,,
1999-03-23,8.08,,
1999-03-24,8.14,,
1999-03-25,8.2,,
1999-03-26,8.26,,
1999-03-29,8.74,,
1999-03-30,8.71,,
1999-03-31,8.62,,
1999-04-01,8.68,,
1999-04-05,8.86,,
1999-04-06,8.68,,
1999-04-07,8.65,,
1999-04-08,8.68,,
1999-04-09,8.83,,
1999-04-12,8.8,,
1999-04-13,8.92,,
1999-04-14,9.16,,
1999-04-15,9.4,,
1999-04-16,9.79,,
1999-04-19,9.97,,
1999-04-20,9.73,,
1999-04-21,9.79,,
1999-04-22,9.73,,
1999-04-23,9.64,,
1999-04-26,9.37,,
1999-04-27,9.43,,
1999-04-28,9.76,,
1999-04-29,10.03,,
1999-04-30,9.67,,
1999-05-03,9.82,,
1999-05-04,9.82,,
1999-05-05,9.79,,
1999-05-06,9.85,,
1999-05-07,9.76,,
1999-05-10,9.94,,
1999-05-11,9.94,,
1999-05-12,9.73,,
1999-05-13,9.88,,
1999-05-14,9.91,,
1999-05-17,10.06,,
1999-05-18,10.03,,
1999-05-19,10.18,,
1999-05-20,10.09,,
1999-05-21,10.15,,
1999-05-24,10.15,,
1999-05-25,10.18,,
1999-05-26,10.27,,
1999-05-27,10.0,,
1999-05-28,10.12,,
1999-06-01,10.0,,
1999-06-02,9.94,,
1999-06-03,10.0,,
1999-06-04,10.15,,
1999-06-07,10.36,,
1999-06-08,10.27,,
1999-06-09,10.33,,
1999-06-10,10.21,,
1999-06-11,10.33,,
1999-06-14,10.63,,
1999-06-15,10.63,,
1999-06-16,10.66,,
1999-06-17,10.54,,
1999-06-18,10.63,,
1999-06-21,10.45,,
1999-06-22,10.36,,
1999-06-23,10.33,,
1999-06-24,10.33,,
1999-06-25,10.0,,
1999-06-28,9.91,,
1999-06-29,9.88,,
1999-06-30,10.12,,
1999-07-01,10.3,,
1999-07-02,10.42,,
1999-07-06,10.54,,
1999-07-07,10.33,,
1999-07-08,10.45,,
1999-07-09,10.42,,
1999-07-12,10.36,,
1999-07-13,10.03,,
1999-07-14,9.82,,
1999-07-15,9.61,,
1999-07-16,9.7,,
1999-07-19,9.46,,
1999-07-20,9.16,,
1999-07-21,9.28,,
1999-07-22,9.13,,
1999-07-23,9.28,,
1999-07-26,9.1,,
1999-07-27,9.46,,
1999-07-28,9.4,,
1999-07-29,9.46,,
1999-07-30,9.37,,
1999-08-02,9.58,,
1999-08-03,9.28,,
1999-08-04,9.22,,
1999-08-05,9.49,,
1999-08-06,9.58,,
1999-08-09,9.82,,
1999-08-10,9.91,,
1999-08-11,10.0,,
1999-08-12,9.91,,
1999-08-13,9.94,,
1999-08-16,9.91,,
1999-08-17,9.97,,
1999-08-18,9.58,,
1999-08-19,9.76,,
1999-08-20,9.7,,
1999-08-23,9.79,,
1999-08-24,9.73,,
1999-08-25,9.7,,
1999-08-26,9.73,,
1999-08-27,9.97,,
1999-08-30,10.03,,
1999-08-31,10.39,,
1999-09-01,10.51,,
1999-09-02,10.45,,
1999-09-03,10.72,,
1999-09-07,10.72,,
1999-09-08,11.02,,
1999-09-09,11.41,,
1999-09-10,11.32,,
1999-09-13,11.14,,
1999-09-14,11.38,,
1999-09-15,11.38,,
1999-09-16,11.02,,
1999-09-17,11.08,,
1999-09-20,10.9,,
1999-09-21,10.6,,
1999-09-22,10.96,,
1999-09-23,10.9,,
1999-09-24,10.84,,
1999-09-27,11.02,,
1999-09-28,10.78,,
1999-09-29,11.02,,
1999-09-30,11.08,,
1999-10-01,10.99,,
1999-10-04,11.05,,
1999-10-05,11.02,,
1999-10-06,11.08,,
1999-10-07,10.87,,
1999-10-08,10.33,,
1999-10-11,10.63,,
1999-10-12,10.72,,
1999-10-13,10.99,,
1999-10-14,10.96,,
1999-10-15,10.78,,
1999-10-18,10.84,,
1999-10-19,10.78,,
1999-10-20,11.02,,
1999-10-21,10.87,,
1999-10-22,11.02,,
1999-10-25,10.69,,
1999-10-26,10.9,,
1999-10-27,11.05,,
1999-10-28,11.08,,
1999-10-29,10.93,,
1999-11-01,10.9,,
1999-11-02,10.72,,
1999-11-03,10.75,,
1999-11-04,10.75,,
1999-11-05,10.48,,
1999-11-08,10.9,,
1999-11-09,11.02,,
1999-11-10,11.44,,
1999-11-11,11.38,,
1999-11-12,11.38,,
1999-11-15,11.59,,
1999-11-16,11.53,,
1999-11-17,11.38,,
1999-11-18,11.5,,
1999-11-19,11.23,,
1999-11-22,11.02,,
1999-11-23,10.9,,
1999-11-24,10.96,,
1999-11-26,10.75,,
1999-11-29,10.54,,
1999-11-30,10.51,,
1999-12-01,10.66,,
1999-12-02,10.48,,
1999-12-03,10.54,,
1999-12-06,10.27,,
1999-12-07,9.67,,
1999-12-08,9.85,,
1999-12-09,9.61,,
1999-12-10,9.55,,
1999-12-13,9.7,,
1999-12-14,9.7,,
1999-12-15,10.33,,
1999-12-16,10.39,,
1999-12-17,9.82,,
1999-12-20,9.85,,
1999-12-21,9.82,,
1999-12-22,9.91,,
1999-12-23,10.36,,
1999-12-27,10.21,,
1999-12-28,10.15,,
1999-12-29,10.33,,
1999-12-30,10.18,,
1999-12-31,10.36,,
2000-01-03,9.97,,
2000-01-04,9.76,,
2000-01-05,9.82,,
2000-01-06,10.09,,
2000-01-07,10.39,,
2000-01-10,10.06,,
2000-01-11,10.45,,
2000-01-12,10.39,,
2000-01-13,10.72,,
2000-01-14,10.54,,
2000-01-18,10.54,,
2000-01-19,10.69,,
2000-01-20,10.6,,
2000-01-21,10.39,,
2000-01-24,10.0,,
2000-01-25,9.49,,
2000-01-26,9.73,,
2000-01-27,9.64,,
2000-01-28,9.58,,
2000-01-31,9.52,,
2000-02-01,9.49,,
2000-02-02,9.4,,
2000-02-03,9.34,,
2000-02-04,9.34,,
2000-02-07,9.31,,
2000-02-08,9.25,,
2000-02-09,9.1,,
2000-02-10,9.07,,
2000-02-11,8.86,,
2000-02-14,8.26,,
2000-02-15,8.59,,
2000-02-16,8.68,,
2000-02-17,8.44,,
2000-02-18,8.26,,
2000-02-22,8.26,,
2000-02-23,8.05,,
2000-02-24,7.87,,
2000-02-25,7.54,,
2000-02-28,7.6,,
2000-02-29,7.69,,
2000-03-01,7.69,,
2000-03-02,8.08,,
2000-03-03,8.23,,
2000-03-06,8.26,,
2000-03-07,8.53,,
2000-03-08,8.35,,
2000-03-09,8.23,,
2000-03-10,8.35,,
2000-03-13,8.32,,
2000-03-14,8.23,,
2000-03-15,8.32,,
2000-03-16,8.74,,
2000-03-17,8.74,,
2000-03-20,8.65,,
2000-03-21,8.86,,
2000-03-22,8.95,,
2000-03-23,9.01,,
2000-03-24,9.1,,
2000-03-27,9.1,,
2000-03-28,9.16,,
2000-03-29,9.34,,
2000-03-30,9.7,,
2000-03-31,9.94,,
2000-04-03,9.97,,
2000-04-04,9.88,,
2000-04-05,10.03,,
2000-04-06,10.39,,
2000-04-07,10.27,,
2000-04-10,10.24,,
2000-04-11,10.33,,
2000-04-12,10.39,,
2000-04-13,10.36,,
2000-04-14,10.27,,
2000-04-17,10.0,,
2000-04-18,9.64,,
2000-04-19,9.79,,
2000-04-20,9.85,,
2000-04-24,10.03,,
2000-04-25,10.24,,
2000-04-26,10.42,,
2000-04-27,10.51,,
2000-04-28,10.27,,
2000-05-01,10.48,,
2000-05-02,10.48,,
2000-05-03,10.18,,
2000-05-04,10.39,,
2000-05-05,10.63,,
2000-05-08,10.87,,
2000-05-09,10.9,,
2000-05-10,10.96,,
2000-05-11,11.08,,
2000-05-12,11.11,,
2000-05-15,11.05,,
2000-05-16,11.2,,
2000-05-17,11.32,,
2000-05-18,11.56,,
2000-05-19,11.56,,
2000-05-22,11.47,,
2000-05-23,11.23,,
2000-05-24,11.2,,
2000-05-25,10.87,,
2000-05-26,10.93,,
2000-05-30,10.96,,
2000-05-31,11.35,,
2000-06-01,11.2,,
2000-06-02,10.84,,
2000-06-05,10.66,,
2000-06-06,11.02,,
2000-06-07,10.93,,
2000-06-08,10.87,,
2000-06-09,10.81,,
2000-06-12,11.02,,
2000-06-13,10.84,,
2000-06-14,10.87,,
2000-06-15,10.72,,
2000-06-16,11.32,,
2000-06-19,10.9,,
2000-06-20,10.81,,
2000-06-21,11.26,,
2000-06-22,11.11,,
2000-06-23,11.23,,
2000-06-26,10.69,,
2000-06-27,10.51,,
2000-06-28,10.4,,
2000-06-29,10.27,,
2000-06-30,10.09,,
2000-07-03,10.33,,
2000-07-05,9.85,,
2000-07-06,10.06,,
2000-07-07,10.06,,
2000-07-10,9.97,,
2000-07-11,10.67,,
2000-07-12,10.3,,
2000-07-13,10.12,,
2000-07-14,10.06,,
2000-07-17,9.84,,
2000-07-18,9.76,,
2000-07-19,9.61,,
2000-07-20,9.64,,
2000-07-21,9.49,,
2000-07-24,9.22,,
2000-07-25,9.04,,
2000-07-26,8.95,,
2000-07-27,9.22,,
2000-07-28,9.32,,
2000-07-31,9.7,,
2000-08-01,9.46,,
2000-08-02,9.52,,
2000-08-03,9.52,,
2000-08-04,9.49,,
2000-08-07,9.71,,
2000-08-08,9.61,,
2000-08-09,9.7,,
2000-08-10,9.74,,
2000-08-11,9.7,,
2000-08-14,9.88,,
2000-08-15,9.88,,
2000-08-16,9.91,,
2000-08-17,10.39,,
2000-08-18,10.21,,
2000-08-21,10.18,,
2000-08-22,10.3,,
2000-08-23,10.55,,
2000-08-24,10.18,,
2000-08-25,10.27,,
2000-08-28,10.27,,
2000-08-29,10.25,,
2000-08-30,10.11,,
2000-08-31,10.35,,
2000-09-01,10.66,,
2000-09-05,10.75,,
2000-09-06,10.93,,
2000-09-07,10.96,,
2000-09-08,10.91,,
2000-09-11,11.23,,
2000-09-12,11.2,,
2000-09-13,10.96,,
2000-09-14,10.75,,
2000-09-15,11.41,,
2000-09-18,11.71,,
2000-09-19,11.26,,
2000-09-20,10.78,,
2000-09-21,10.63,,
2000-09-22,10.68,,
2000-09-25,10.24,,
2000-09-26,10.42,,
2000-09-27,10.75,,
2000-09-28,10.52,,
2000-09-29,10.45,,
2000-10-02,10.6,,
2000-10-03,10.63,,
2000-10-04,10.09,,
2000-10-05,10.06,,
2000-10-06,9.88,,
2000-10-09,9.97,,
2000-10-10,10.3,,
2000-10-11,10.27,,
2000-10-12,10.39,,
2000-10-13,9.91,,
2000-10-16,9.76,,
2000-10-17,9.76,,
2000-10-18,9.7,,
2000-10-19,9.64,,
2000-10-20,9.79,,
2000-10-23,9.82,,
2000-10-24,9.52,,
2000-10-25,9.28,,
2000-10-26,9.4,,
2000-10-27,9.28,,
2000-10-30,9.64,,
2000-10-31,9.52,,
2000-11-01,9.88,,
2000-11-02,9.55,,
2000-11-03,9.61,,
2000-11-06,9.61,,
2000-11-07,9.91,,
2000-11-08,9.82,,
2000-11-09,9.79,,
2000-11-10,9.73,,
2000-11-13,9.58,,
2000-11-14,9.97,,
2000-11-15,10.03,,
2000-11-16,10.03,,
2000-11-17,10.12,,
2000-11-20,9.94,,
2000-11-21,10.51,,
2000-11-22,10.3,,
2000-11-24,10.48,,
2000-11-27,10.63,,
2000-11-28,10.9,,
2000-11-29,10.72,,
2000-11-30,10.36,,
2000-12-01,10.81,,
2000-12-04,10.96,,
2000-12-05,10.69,,
2000-12-06,10.42,,
2000-12-07,10.27,,
2000-12-08,10.24,,
2000-12-11,10.27,,
2000-12-12,10.36,,
2000-12-13,10.42,,
2000-12-14,10.18,,
2000-12-15,10.15,,
2000-12-18,10.96,,
2000-12-19,10.99,,
2000-12-20,11.05,,
2000-12-21,11.2,,
2000-12-22,11.38,,
2000-12-26,11.98,,
2000-12-27,12.22,,
2000-12-28,12.16,,
2000-12-29,11.62,,
2001-01-02,11.59,,
2001-01-03,11.32,,
2001-01-04,11.26,,
2001-01-05,11.53,,
2001-01-08,11.47,,
2001-01-09,11.14,,
2001-01-10,11.23,,
2001-01-11,11.2,,
2001-01-12,11.05,,
2001-01-16,10.99,,
2001-01-17,10.81,,
2001-01-18,10.66,,
2001-01-19,10.69,,
2001-01-22,10.87,,
2001-01-23,11.02,,
2001-01-24,10.9,,
2001-01-25,10.81,,
2001-01-26,10.72,,
2001-01-29,10.71,,
2001-01-30,10.71,,
2001-01-31,10.88,,
2001-02-01,10.59,,
2001-02-02,10.83,,
2001-02-05,11.22,,
2001-02-06,11.31,,
2001-02-07,11.42,,
2001-02-08,11.54,,
2001-02-09,11.69,,
2001-02-12,11.66,,
2001-02-13,11.59,,
2001-02-14,11.58,,
2001-02-15,11.55,,
2001-02-16,11.5,,
2001-02-20,11.55,,
2001-02-21,11.38,,
2001-02-22,11.34,,
2001-02-23,11.39,,
2001-02-26,11.61,,
2001-02-27,11.54,,
2001-02-28,11.49,,
2001-03-01,11.43,,
2001-03-02,11.81,,
2001-03-05,12.04,,
2001-03-06,11.99,,
2001-03-07,12.17,,
2001-03-08,12.64,,
2001-03-09,12.44,,
2001-03-12,12.09,,
2001-03-13,11.96,,
2001-03-14,11.66,,
2001-03-15,11.44,,
2001-03-16,11.47,,
2001-03-19,11.9,,
2001-03-20,11.76,,
2001-03-21,11.54,,
2001-03-22,11.15,,
2001-03-23,11.36,,
2001-03-26,11.57,,
2001-03-27,11.54,,
2001-03-28,11.64,,
2001-03-29,11.48,,
2001-03-30,11.86,,
2001-04-02,11.78,,
2001-04-03,11.68,,
2001-04-04,12.01,,
2001-04-05,12.14,,
2001-04-06,12.18,,
2001-04-09,12.48,,
2001-04-10,12.64,,
2001-04-11,12.56,,
2001-04-12,12.51,,
2001-04-16,12.81,,
2001-04-17,13.22,,
2001-04-18,12.98,,
2001-04-19,12.97,,
2001-04-20,13.14,,
2001-04-23,13.76,,
2001-04-24,13.94,,
2001-04-25,14.25,,
2001-04-26,14.28,,
2001-04-27,14.28,,
2001-04-30,14.43,,
2001-05-01,14.13,,
2001-05-02,13.45,,
2001-05-03,13.66,,
2001-05-04,13.88,,
2001-05-07,13.83,,
2001-05-08,13.89,,
2001-05-09,14.1,,
2001-05-10,14.1,,
2001-05-11,14.13,,
2001-05-14,14.37,,
2001-05-15,14.51,,
2001-05-16,14.62,,
2001-05-17,14.63,,
2001-05-18,14.89,,
2001-05-21,14.78,,
2001-05-22,14.58,,
2001-05-23,14.41,,
2001-05-24,14.31,,
2001-05-25,14.16,,
2001-05-29,14.44,,
2001-05-30,14.33,,
2001-05-31,14.36,,
2001-06-01,14.18,,
2001-06-04,14.42,,
2001-06-05,14.67,,
2001-06-06,14.28,,
2001-06-07,14.11,,
2001-06-08,14.14,,
2001-06-11,14.2,,
2001-06-12,14.43,,
2001-06-13,14.18,,
2001-06-14,13.95,,
2001-06-15,14.06,,
2001-06-18,13.87,,
2001-06-19,13.89,,
2001-06-20,13.72,,
2001-06-21,13.41,,
2001-06-22,13.59,,
2001-06-25,13.27,,
2001-06-26,13.3,,
2001-06-27,13.1,,
2001-06-28,12.69,,
2001-06-29,12.74,,
2001-07-02,12.65,,
2001-07-03,12.66,,
2001-07-05,12.87,,
2001-07-06,13.0,,
2001-07-09,12.69,,
2001-07-10,12.85,,
2001-07-11,12.81,,
2001-07-12,12.9,,
2001-07-13,12.93,,
2001-07-16,12.77,,
2001-07-17,12.73,,
2001-07-18,12.29,,
2001-07-19,12.49,,
2001-07-20,12.55,,
2001-07-23,12.62,,
2001-07-24,12.34,,
2001-07-25,12.82,,
2001-07-26,13.02,,
2001-07-27,13.13,,
2001-07-30,13.29,,
2001-07-31,13.24,,
2001-08-01,13.14,,
2001-08-02,13.2,,
2001-08-03,13.08,,
2001-08-06,12.98,,
2001-08-07,13.06,,
2001-08-08,12.82,,
2001-08-09,12.96,,
2001-08-10,13.14,,
2001-08-13,13.16,,
2001-08-14,13.22,,
2001-08-15,13.68,,
2001-08-16,13.6,,
2001-08-17,13.44,,
2001-08-20,13.42,,
2001-08-21,13.41,,
2001-08-22,13.19,,
2001-08-23,13.3,,
2001-08-24,13.48,,
2001-08-27,13.36,,
2001-08-28,13.39,,
2001-08-29,13.36,,
2001-08-30,13.27,,
2001-08-31,13.18,,
2001-09-04,13.51,,
2001-09-05,13.57,,
2001-09-06,13.6,,
2001-09-07,13.61,,
2001-09-10,13.41,,
2001-09-17,13.01,,
2001-09-18,12.46,,
2001-09-19,11.81,,
2001-09-20,11.52,,
2001-09-21,11.4,,
2001-09-24,10.96,,
2001-09-25,10.49,,
2001-09-26,10.86,,
2001-09-27,11.2,,
2001-09-28,11.66,,
2001-10-01,11.52,,
2001-10-02,11.88,,
2001-10-03,11.52,,
2001-10-04,11.87,,
2001-10-05,12.12,,
2001-10-08,12.28,,
2001-10-09,12.31,,
2001-10-10,12.57,,
2001-10-11,12.69,,
2001-10-12,12.53,,
2001-10-15,12.16,,
2001-10-16,12.16,,
2001-10-17,12.36,,
2001-10-18,11.92,,
2001-10-19,11.96,,
2001-10-22,12.21,,
2001-10-23,12.11,,
2001-10-24,12.06,,
2001-10-25,12.22,,
2001-10-26,12.54,,
2001-10-29,12.45,,
2001-10-30,12.04,,
2001-10-31,12.13,,
2001-11-01,12.41,,
2001-11-02,12.04,,
2001-11-05,12.03,,
2001-11-06,12.01,,
2001-11-07,12.16,,
2001-11-08,12.05,,
2001-11-09,12.46,,
2001-11-12,12.29,,
2001-11-13,12.39,,
2001-11-14,11.9,,
2001-11-15,11.29,,
2001-11-16,11.5,,
2001-11-19,11.43,,
2001-11-20,11.95,,
2001-11-21,11.82,,
2001-11-23,11.93,,
2001-11-26,11.85,,
2001-11-27,11.96,,
2001-11-28,11.74,,
2001-11-29,11.91,,
2001-11-30,11.98,,
2001-12-03,12.15,,
2001-12-04,12.45,,
2001-12-05,12.8,,
2001-12-06,12.17,,
2001-12-07,12.36,,
2001-12-10,11.96,,
2001-12-11,11.86,,
2001-12-12,11.85,,
2001-12-13,11.66,,
2001-12-14,11.86,,
2001-12-17,11.86,,
2001-12-18,12.06,,
2001-12-19,12.21,,
2001-12-20,12.41,,
2001-12-21,12.53,,
2001-12-24,12.65,,
2001-12-26,12.85,,
2001-12-27,12.77,,
2001-12-28,12.9,,
2001-12-31,12.71,,
2002-01-02,12.7,,
2002-01-03,12.64,,
2002-01-04,12.75,,
2002-01-07,12.7,,
2002-01-08,12.51,,
2002-01-09,12.48,,
2002-01-10,12.47,,
2002-01-11,12.17,,
2002-01-14,12.16,,
2002-01-15,12.34,,
2002-01-16,12.0,,
2002-01-17,11.97,,
2002-01-18,11.79,,
2002-01-22,11.69,,
2002-01-23,12.07,,
2002-01-24,12.18,,
2002-01-25,12.21,,
2002-01-28,12.17,,
2002-01-29,11.86,,
2002-01-30,12.01,,
2002-01-31,12.43,,
2002-02-01,12.54,,
2002-02-04,12.22,,
2002-02-05,12.27,,
2002-02-06,12.26,,
2002-02-07,12.15,,
2002-02-08,12.15,,
2002-02-11,12.36,,
2002-02-12,12.21,,
2002-02-13,12.15,,
2002-02-14,12.31,,
2002-02-15,12.29,,
2002-02-19,12.07,,
2002-02-20,12.0,,
2002-02-21,12.13,,
2002-02-22,12.42,,
2002-02-25,12.64,,
2002-02-26,12.78,,
2002-02-27,12.81,,
2002-02-28,12.86,,
2002-03-01,13.21,,
2002-03-04,13.41,,
2002-03-05,13.39,,
2002-03-06,13.63,,
2002-03-07,13.52,,
2002-03-08,13.41,,
2002-03-11,13.56,,
2002-03-12,13.7,,
2002-03-13,13.69,,
2002-03-14,13.7,,
2002-03-15,13.82,,
2002-03-18,13.88,,
2002-03-19,13.96,,
2002-03-20,13.72,,
2002-03-21,13.72,,
2002-03-22,13.59,,
2002-03-25,13.48,,
2002-03-26,13.64,,
2002-03-27,13.82,,
2002-03-28,13.96,,
2002-04-01,14.19,,
2002-04-02,14.26,,
2002-04-03,14.13,,
2002-04-04,13.83,,
2002-04-05,13.67,,
2002-04-08,13.9,,
2002-04-09,13.79,,
2002-04-10,14.08,,
2002-04-11,13.99,,
2002-04-12,13.57,,
2002-04-15,13.75,,
2002-04-16,13.92,,
2002-04-17,14.01,,
2002-04-18,13.99,,
2002-04-19,13.99,,
2002-04-22,13.93,,
2002-04-23,14.0,,
2002-04-24,13.68,,
2002-04-25,13.66,,
2002-04-26,13.7,,
2002-04-29,13.78,,
2002-04-30,13.77,,
2002-05-01,13.95,,
2002-05-02,14.09,,
2002-05-03,14.23,,
2002-05-06,13.67,,
2002-05-07,13.64,,
2002-05-08,13.94,,
2002-05-09,13.88,,
2002-05-10,13.92,,
2002-05-13,14.19,,
2002-05-14,14.19,,
2002-05-15,14.16,,
2002-05-16,14.37,,
2002-05-17,14.32,,
2002-05-20,14.25,,
2002-05-21,14.18,,
2002-05-22,14.44,,
2002-05-23,14.69,,
2002-05-24,14.55,,
2002-05-28,14.47,,
2002-05-29,14.45,,
2002-05-30,14.26,,
2002-05-31,14.3,,
2002-06-03,14.16,,
2002-06-04,14.2,,
2002-06-05,14.27,,
2002-06-06,14.21,,
2002-06-07,14.13,,
2002-06-10,13.92,,
2002-06-11,13.81,,
2002-06-12,13.92,,
2002-06-13,14.19,,
2002-06-14,14.22,,
2002-06-17,14.5,,
2002-06-18,14.48,,
2002-06-19,14.28,,
2002-06-20,14.45,,
2002-06-21,14.26,,
2002-06-24,14.23,,
2002-06-25,14.32,,
2002-06-26,14.3,,
2002-06-27,14.22,,
2002-06-28,14.37,,
