date,ALK,dcf,Deviation
2005-06-21,7.7,18.17153846153846,-0.5762604241628921
2005-06-22,7.71,17.90153846153846,-0.569310759711241
2005-06-23,7.44,17.801538461538463,-0.582058594762769
2005-06-24,7.34,17.751538461538463,-0.5865147116176279
2005-06-27,7.29,18.091538461538462,-0.5970491942684638
2005-06-28,7.63,18.08153846153846,-0.5780226325193567
2005-06-29,7.62,17.90153846153846,-0.5743382605706429
2005-06-30,7.44,31000000.0,-0.99999976
2005-07-01,7.43,31000000.0,-0.9999997603225806
2005-07-05,7.46,31000000.0,-0.9999997593548388
2005-07-06,7.45,31000000.0,-0.9999997596774194
2005-07-07,7.39,31000000.0,-0.9999997616129033
2005-07-08,7.65,31000000.0,-0.9999997532258065
2005-07-11,7.75,31000000.0,-0.99999975
2005-07-12,7.73,31000000.0,-0.9999997506451613
2005-07-13,7.87,31000000.0,-0.9999997461290323
2005-07-14,7.87,31000000.0,-0.9999997461290323
2005-07-15,8.03,31000000.0,-0.9999997409677419
2005-07-18,8.14,31000000.0,-0.9999997374193549
2005-07-19,8.15,31000000.0,-0.9999997370967741
2005-07-20,8.56,31000000.0,-0.9999997238709677
2005-07-21,8.36,31000000.0,-0.9999997303225806
2005-07-22,8.31,31000000.0,-0.9999997319354839
2005-07-25,8.33,31000000.0,-0.9999997312903226
2005-07-26,8.52,31000000.0,-0.9999997251612903
2005-07-27,8.43,31000000.0,-0.9999997280645161
2005-07-28,8.59,31000000.0,-0.9999997229032258
2005-07-29,8.75,31000000.0,-0.9999997177419355
2005-08-01,8.81,31000000.0,-0.9999997158064516
2005-08-02,8.78,31000000.0,-0.9999997167741935
2005-08-03,8.88,31000000.0,-0.9999997135483871
2005-08-04,8.62,31000000.0,-0.9999997219354839
2005-08-05,8.45,31000000.0,-0.9999997274193548
2005-08-08,8.42,31000000.0,-0.9999997283870967
2005-08-09,8.36,31000000.0,-0.9999997303225806
2005-08-10,8.39,31000000.0,-0.9999997293548387
2005-08-11,8.33,31000000.0,-0.9999997312903226
2005-08-12,8.3,31000000.0,-0.9999997322580645
2005-08-15,8.44,31000000.0,-0.9999997277419355
2005-08-16,8.58,31000000.0,-0.9999997232258064
2005-08-17,8.84,31000000.0,-0.9999997148387096
2005-08-18,8.61,31000000.0,-0.9999997222580645
2005-08-19,8.43,31000000.0,-0.9999997280645161
2005-08-22,8.5,31000000.0,-0.9999997258064516
2005-08-23,8.48,31000000.0,-0.999999726451613
2005-08-24,8.4,31000000.0,-0.9999997290322581
2005-08-25,8.45,31000000.0,-0.9999997274193548
2005-08-26,8.51,31000000.0,-0.999999725483871
2005-08-29,8.45,31000000.0,-0.9999997274193548
2005-08-30,8.24,31000000.0,-0.9999997341935484
2005-08-31,8.43,31000000.0,-0.9999997280645161
2005-09-01,8.22,31000000.0,-0.9999997348387096
2005-09-02,8.17,31000000.0,-0.9999997364516129
2005-09-06,8.11,31000000.0,-0.9999997383870968
2005-09-07,8.22,31000000.0,-0.9999997348387096
2005-09-08,8.09,31000000.0,-0.999999739032258
2005-09-09,8.01,31000000.0,-0.9999997416129033
2005-09-12,8.24,31000000.0,-0.9999997341935484
2005-09-13,7.99,31000000.0,-0.9999997422580645
2005-09-14,7.81,31000000.0,-0.9999997480645161
2005-09-15,7.81,31000000.0,-0.9999997480645161
2005-09-16,7.9,31000000.0,-0.9999997451612903
2005-09-19,7.68,31000000.0,-0.9999997522580645
2005-09-20,7.66,31000000.0,-0.9999997529032258
2005-09-21,7.27,31000000.0,-0.9999997654838709
2005-09-22,7.5,31000000.0,-0.9999997580645161
2005-09-23,7.54,31000000.0,-0.9999997567741935
2005-09-26,7.5,31000000.0,-0.9999997580645161
2005-09-27,7.51,31000000.0,-0.9999997577419355
2005-09-28,7.41,31000000.0,-0.9999997609677419
2005-09-29,7.14,31000000.0,-0.9999997696774193
2005-09-30,7.27,26000000.0,-0.9999997203846154
2005-10-03,7.34,26000000.0,-0.9999997176923077
2005-10-04,7.35,26000000.0,-0.9999997173076923
2005-10-05,7.24,26000000.0,-0.9999997215384615
2005-10-06,7.43,26000000.0,-0.9999997142307693
2005-10-07,7.44,26000000.0,-0.9999997138461538
2005-10-10,7.34,26000000.0,-0.9999997176923077
2005-10-11,7.1,26000000.0,-0.9999997269230769
2005-10-12,7.21,26000000.0,-0.9999997226923077
2005-10-13,7.22,26000000.0,-0.9999997223076923
2005-10-14,7.4,26000000.0,-0.9999997153846154
2005-10-17,7.33,26000000.0,-0.9999997180769231
2005-10-18,7.29,26000000.0,-0.9999997196153846
2005-10-19,7.38,26000000.0,-0.9999997161538462
2005-10-20,7.34,26000000.0,-0.9999997176923077
2005-10-21,7.51,26000000.0,-0.9999997111538461
2005-10-24,7.76,26000000.0,-0.9999997015384615
2005-10-25,7.52,26000000.0,-0.9999997107692308
2005-10-26,7.49,26000000.0,-0.9999997119230769
2005-10-27,7.39,26000000.0,-0.9999997157692307
2005-10-28,7.5,26000000.0,-0.9999997115384616
2005-10-31,7.88,26000000.0,-0.9999996969230769
2005-11-01,7.81,26000000.0,-0.9999996996153846
2005-11-02,8.35,26000000.0,-0.9999996788461538
2005-11-03,8.21,26000000.0,-0.9999996842307692
2005-11-04,8.29,26000000.0,-0.9999996811538462
2005-11-07,8.42,26000000.0,-0.9999996761538461
2005-11-08,8.22,26000000.0,-0.9999996838461539
2005-11-09,8.31,26000000.0,-0.9999996803846154
2005-11-10,8.57,26000000.0,-0.9999996703846153
2005-11-11,8.64,26000000.0,-0.9999996676923077
2005-11-14,8.55,26000000.0,-0.9999996711538461
2005-11-15,8.39,26000000.0,-0.9999996773076923
2005-11-16,8.51,26000000.0,-0.9999996726923077
2005-11-17,8.83,26000000.0,-0.9999996603846154
2005-11-18,8.77,26000000.0,-0.9999996626923077
2005-11-21,8.74,26000000.0,-0.9999996638461538
2005-11-22,8.58,26000000.0,-0.99999967
2005-11-23,8.82,26000000.0,-0.9999996607692307
2005-11-25,8.83,26000000.0,-0.9999996603846154
2005-11-28,8.74,26000000.0,-0.9999996638461538
2005-11-29,8.79,26000000.0,-0.9999996619230769
2005-11-30,8.81,26000000.0,-0.9999996611538462
2005-12-01,9.12,26000000.0,-0.9999996492307692
2005-12-02,9.33,26000000.0,-0.9999996411538462
2005-12-05,9.25,26000000.0,-0.9999996442307693
2005-12-06,9.33,26000000.0,-0.9999996411538462
2005-12-07,9.34,26000000.0,-0.9999996407692308
2005-12-08,9.18,26000000.0,-0.999999646923077
2005-12-09,9.11,26000000.0,-0.9999996496153846
2005-12-12,9.14,26000000.0,-0.9999996484615384
2005-12-13,8.79,26000000.0,-0.9999996619230769
2005-12-14,8.82,26000000.0,-0.9999996607692307
2005-12-15,9.04,26000000.0,-0.9999996523076923
2005-12-16,9.19,26000000.0,-0.9999996465384615
2005-12-19,8.91,26000000.0,-0.9999996573076924
2005-12-20,8.89,26000000.0,-0.999999658076923
2005-12-21,8.88,26000000.0,-0.9999996584615385
2005-12-22,8.91,26000000.0,-0.9999996573076924
2005-12-23,8.84,26000000.0,-0.99999966
2005-12-27,8.85,26000000.0,-0.9999996596153846
2005-12-28,8.85,26000000.0,-0.9999996596153846
2005-12-29,9.03,26000000.0,-0.9999996526923077
2005-12-30,8.93,11.022121212121212,-0.18981112363566377
2006-01-03,8.81,11.202121212121211,-0.21354180755809227
2006-01-04,8.99,11.102121212121212,-0.1902448344569697
2006-01-05,8.89,11.032121212121211,-0.19417129044662962
2006-01-06,8.82,11.172121212121212,-0.21053488119778663
2006-01-09,8.96,11.102121212121212,-0.19294702077135129
2006-01-10,8.89,10.552121212121213,-0.1575153638504394
2006-01-11,8.34,10.262121212121212,-0.18730252473054776
2006-01-12,8.05,10.152121212121212,-0.2070622649394065
2006-01-13,7.94,9.792121212121213,-0.1891440242619299
2006-01-17,7.58,9.932121212121212,-0.23681962411520618
2006-01-18,7.72,9.932121212121212,-0.22272394434952403
2006-01-19,7.72,9.722121212121213,-0.2059346071128012
2006-01-20,7.51,9.862121212121211,-0.2385005377170072
2006-01-23,7.65,10.062121212121212,-0.23972293329317873
2006-01-24,7.85,10.032121212121211,-0.21751344167220443
2006-01-25,7.82,9.922121212121212,-0.21186207739058727
2006-01-26,7.71,9.822121212121212,-0.2150371764415513
2006-01-27,7.61,9.832121212121212,-0.22600628736978357
2006-01-30,7.62,10.192121212121211,-0.25236367960991846
2006-01-31,7.98,10.052121212121213,-0.2061377064994574
2006-02-01,7.84,10.192121212121211,-0.23077837902122844
2006-02-02,7.98,10.112121212121211,-0.2108480671261611
2006-02-03,7.9,9.932121212121212,-0.20460092750793257
2006-02-06,7.72,9.842121212121212,-0.21561624434249826
2006-02-07,7.63,9.972121212121213,-0.2348669016652486
2006-02-08,7.76,10.102121212121212,-0.2318444971053184
2006-02-09,7.89,10.152121212121212,-0.2228225180586234
2006-02-10,7.94,10.102121212121212,-0.21402645708972
2006-02-13,7.89,10.332121212121212,-0.23636203660253408
2006-02-14,8.12,10.422121212121212,-0.22088797138952698
2006-02-15,8.21,10.432121212121212,-0.21300761052692718
2006-02-16,8.22,10.222121212121213,-0.19586161918596035
2006-02-17,8.01,10.092121212121212,-0.20631155416766755
2006-02-21,7.88,10.212121212121213,-0.22836795252225528
2006-02-22,8.0,10.272121212121212,-0.22119299073691656
2006-02-23,8.06,10.132121212121213,-0.20451010886469678
2006-02-24,7.92,10.302121212121213,-0.23122628467217698
2006-02-27,8.09,10.222121212121213,-0.20857913615747192
2006-02-28,8.01,10.192121212121211,-0.21409882856633167
2006-03-01,7.98,10.022121212121212,-0.20376137634928781
2006-03-02,7.81,9.812121212121212,-0.20404570722668325
2006-03-03,7.6,9.732121212121212,-0.2190808319840578
2006-03-06,7.52,9.782121212121211,-0.23125058083702488
2006-03-07,7.57,9.922121212121212,-0.23705830253794702
2006-03-08,7.71,9.732121212121212,-0.20777805455224818
2006-03-09,7.52,9.802121212121213,-0.23281911769252184
2006-03-10,7.59,9.782121212121211,-0.22409466869056094
2006-03-13,7.57,9.932121212121212,-0.23782645838418348
2006-03-14,7.72,9.932121212121212,-0.22272394434952403
2006-03-15,7.72,10.122121212121213,-0.23731401371134342
2006-03-16,7.91,10.312121212121212,-0.23294152218630626
2006-03-17,8.1,10.592121212121212,-0.2352806545745838
2006-03-20,8.38,10.652121212121212,-0.2133022303140646
2006-03-21,8.44,10.882121212121213,-0.22441591712845654
2006-03-22,8.67,10.772121212121212,-0.19514459322606048
2006-03-23,8.56,10.802121212121213,-0.20756304878390885
2006-03-24,8.59,10.962121212121213,-0.21639253628196276
2006-03-27,8.75,10.812121212121212,-0.19072309417040356
2006-03-28,8.6,11.072121212121212,-0.22327439925556958
2006-03-29,8.86,10.992121212121212,-0.1939681314440096
2006-03-30,8.78,11.072121212121212,-0.20701735179812808
2006-03-31,8.86,12.952424242424243,-0.3159581685890088
2006-04-03,8.71,13.012424242424242,-0.3306397149577326
2006-04-04,8.77,12.952424242424243,-0.3229066747771565
2006-04-05,8.71,12.992424242424242,-0.329609329446064
2006-04-06,8.75,13.062424242424242,-0.3301396557323807
2006-04-07,8.82,12.942424242424243,-0.31852025286818075
2006-04-10,8.7,12.772424242424242,-0.31884504970461935
2006-04-11,8.53,12.812424242424242,-0.334239965942149
2006-04-12,8.57,13.042424242424243,-0.3429135687732342
2006-04-13,8.8,12.902424242424242,-0.3179576307013011
2006-04-17,8.66,13.112424242424243,-0.33955767141965754
2006-04-18,8.87,13.092424242424242,-0.3225089688693439
2006-04-19,8.85,13.502424242424242,-0.34456214372278826
2006-04-20,9.26,13.682424242424242,-0.32321934798015595
2006-04-21,9.44,13.812424242424242,-0.3165573374871109
2006-04-24,9.57,13.872424242424243,-0.3101422049411302
2006-04-25,9.63,13.782424242424243,-0.30128402444923263
2006-04-26,9.54,13.922424242424242,-0.3147745080968135
2006-04-27,9.68,13.732424242424242,-0.2950989694816515
2006-04-28,9.49,13.592424242424242,-0.30181696577861994
2006-05-01,9.35,14.112424242424243,-0.3374632281892165
2006-05-02,9.87,14.102424242424242,-0.30012033177188535
2006-05-03,9.86,14.172424242424242,-0.3042827513951549
2006-05-04,9.93,14.182424242424242,-0.299837613777189
2006-05-05,9.94,14.162424242424242,-0.2981427593289969
2006-05-08,9.92,14.352424242424242,-0.3088275658214218
2006-05-09,10.11,14.092424242424242,-0.2825932695409096
2006-05-10,9.85,13.842424242424242,-0.28841943957968474
2006-05-11,9.6,13.622424242424243,-0.2952796191662589
2006-05-12,9.38,14.102424242424242,-0.3348661309037775
2006-05-15,9.86,13.642424242424243,-0.27725455353176376
2006-05-16,9.4,13.492424242424242,-0.30331274564851207
2006-05-17,9.25,13.492424242424242,-0.3144300954519933
2006-05-18,9.25,13.732424242424242,-0.3264117218703798
2006-05-19,9.49,13.732424242424242,-0.3089348368162058
2006-05-22,9.49,13.892424242424243,-0.3168938815574217
2006-05-23,9.65,13.762424242424242,-0.2988153954553461
2006-05-24,9.52,13.762424242424242,-0.3082614056720099
2006-05-25,9.52,13.872424242424243,-0.31374647764258723
2006-05-26,9.63,13.622424242424243,-0.29307736797615336
2006-05-30,9.38,13.932424242424242,-0.32675033168758283
2006-05-31,9.69,14.202424242424243,-0.3177221131689
2006-06-01,9.96,14.072424242424242,-0.2922328215508516
2006-06-02,9.83,13.812424242424242,-0.2883218885061758
2006-06-05,9.57,13.912424242424242,-0.3121256343795604
2006-06-06,9.67,13.932424242424242,-0.30593557648389413
2006-06-07,9.69,13.702424242424243,-0.29282586580565273
2006-06-08,9.46,13.652424242424242,-0.3070827691829622
2006-06-09,9.41,13.202424242424243,-0.28725211164157183
2006-06-12,8.96,12.972424242424243,-0.3093041182928823
2006-06-13,8.73,13.232424242424242,-0.34025694460347633
2006-06-14,8.99,13.742424242424242,-0.3458213891951488
2006-06-15,9.5,13.742424242424242,-0.3087100330760749
2006-06-16,9.5,13.702424242424243,-0.30669202529965944
2006-06-19,9.46,13.922424242424242,-0.3205206338150791
2006-06-20,9.68,14.002424242424242,-0.30869113573407203
2006-06-21,9.76,14.022424242424242,-0.30397199291178634
2006-06-22,9.78,13.982424242424242,-0.3005504746218196
2006-06-23,9.74,14.082424242424242,-0.30835772077810286
2006-06-26,9.84,13.752424242424242,-0.28448978692461935
2006-06-27,9.51,13.512424242424242,-0.2962032697181045
2006-06-28,9.27,14.052424242424243,-0.3403273456537209
2006-06-29,9.81,14.102424242424242,-0.3043749194206884
2006-06-30,9.86,140000000.0,-0.9999999295714286
2006-07-03,9.77,140000000.0,-0.9999999302142857
2006-07-05,9.87,140000000.0,-0.9999999295
2006-07-06,9.64,140000000.0,-0.9999999311428571
2006-07-07,9.64,140000000.0,-0.9999999311428571
2006-07-10,9.93,140000000.0,-0.9999999290714285
2006-07-11,9.91,140000000.0,-0.9999999292142857
2006-07-12,9.65,140000000.0,-0.9999999310714286
2006-07-13,9.05,140000000.0,-0.9999999353571428
2006-07-14,8.49,140000000.0,-0.9999999393571428
2006-07-17,8.6,140000000.0,-0.9999999385714285
2006-07-18,8.78,140000000.0,-0.9999999372857142
2006-07-19,9.14,140000000.0,-0.9999999347142857
2006-07-20,8.84,140000000.0,-0.9999999368571428
2006-07-21,8.69,140000000.0,-0.9999999379285714
2006-07-24,8.98,140000000.0,-0.9999999358571429
2006-07-25,9.34,140000000.0,-0.9999999332857142
2006-07-26,9.54,140000000.0,-0.9999999318571429
2006-07-27,9.31,140000000.0,-0.9999999335
2006-07-28,9.7,140000000.0,-0.9999999307142857
2006-07-31,9.28,140000000.0,-0.9999999337142857
2006-08-01,8.95,140000000.0,-0.9999999360714286
2006-08-02,9.13,140000000.0,-0.9999999347857143
2006-08-03,9.59,140000000.0,-0.9999999315
2006-08-04,9.44,140000000.0,-0.9999999325714286
2006-08-07,9.33,140000000.0,-0.9999999333571429
2006-08-08,9.09,140000000.0,-0.9999999350714286
2006-08-09,8.75,140000000.0,-0.9999999375
2006-08-10,9.01,140000000.0,-0.9999999356428572
2006-08-11,8.59,140000000.0,-0.9999999386428572
2006-08-14,8.89,140000000.0,-0.9999999365
2006-08-15,9.06,140000000.0,-0.9999999352857143
2006-08-16,9.37,140000000.0,-0.9999999330714285
2006-08-17,9.4,140000000.0,-0.9999999328571428
2006-08-18,9.19,140000000.0,-0.9999999343571429
2006-08-21,9.05,140000000.0,-0.9999999353571428
2006-08-22,8.95,140000000.0,-0.9999999360714286
2006-08-23,9.13,140000000.0,-0.9999999347857143
2006-08-24,9.05,140000000.0,-0.9999999353571428
2006-08-25,8.95,140000000.0,-0.9999999360714286
2006-08-28,9.16,140000000.0,-0.9999999345714286
2006-08-29,9.3,140000000.0,-0.9999999335714286
2006-08-30,9.43,140000000.0,-0.9999999326428571
2006-08-31,9.47,140000000.0,-0.9999999323571429
2006-09-01,9.44,140000000.0,-0.9999999325714286
2006-09-05,9.5,140000000.0,-0.9999999321428571
2006-09-06,9.22,140000000.0,-0.9999999341428571
2006-09-07,9.13,140000000.0,-0.9999999347857143
2006-09-08,9.23,140000000.0,-0.9999999340714286
2006-09-11,9.08,140000000.0,-0.9999999351428571
2006-09-12,9.24,140000000.0,-0.999999934
2006-09-13,9.49,140000000.0,-0.9999999322142857
2006-09-14,9.49,140000000.0,-0.9999999322142857
2006-09-15,9.4,140000000.0,-0.9999999328571428
2006-09-18,9.23,140000000.0,-0.9999999340714286
2006-09-19,9.57,140000000.0,-0.9999999316428572
2006-09-20,9.74,140000000.0,-0.9999999304285714
2006-09-21,9.43,140000000.0,-0.9999999326428571
2006-09-22,9.51,140000000.0,-0.9999999320714286
2006-09-25,9.74,140000000.0,-0.9999999304285714
2006-09-26,9.82,140000000.0,-0.9999999298571428
2006-09-27,9.7,140000000.0,-0.9999999307142857
2006-09-28,9.62,140000000.0,-0.9999999312857143
2006-09-29,9.51,13.868108108108109,-0.314253975678204
2006-10-02,9.76,14.318108108108108,-0.31834569718934635
2006-10-03,10.21,14.588108108108107,-0.30011486586631086
2006-10-04,10.48,14.478108108108108,-0.2761485187328492
2006-10-05,10.37,14.248108108108108,-0.27218407375090103
2006-10-06,10.14,14.228108108108108,-0.28732619101891954
2006-10-09,10.12,14.388108108108108,-0.2966413705011647
2006-10-10,10.28,14.328108108108108,-0.2825291432451805
2006-10-11,10.22,14.758108108108107,-0.30749931324970237
2006-10-12,10.65,14.628108108108108,-0.2719495972211957
2006-10-13,10.52,14.528108108108109,-0.275886445659858
2006-10-16,10.42,14.368108108108109,-0.274782739550807
2006-10-17,10.26,14.638108108108108,-0.29908975092778933
2006-10-18,10.53,14.488108108108108,-0.2731970301831885
2006-10-19,10.38,14.938108108108109,-0.30513289066599114
2006-10-20,10.83,15.248108108108108,-0.2897479527810273
2006-10-23,11.14,14.448108108108109,-0.22896479479217324
2006-10-24,10.34,14.018108108108109,-0.2623826325023618
2006-10-25,9.91,14.338108108108107,-0.3088348947239449
2006-10-26,10.23,14.108108108108109,-0.27488505747126435
2006-10-27,10.0,14.328108108108108,-0.30207115101671256
2006-10-30,10.22,14.148108108108108,-0.2776419347444028
2006-10-31,10.04,13.968108108108108,-0.28121976703687945
2006-11-01,9.86,13.748108108108108,-0.2828104112605174
2006-11-02,9.64,13.678108108108107,-0.29522416961410014
2006-11-03,9.57,14.038108108108108,-0.31828420708111127
2006-11-06,9.93,14.208108108108108,-0.30110329085029486
2006-11-07,10.1,14.078108108108108,-0.28257405594271345
2006-11-08,9.97,13.918108108108108,-0.28366700972872194
2006-11-09,9.81,14.218108108108108,-0.31003478624517644
2006-11-10,10.11,14.418108108108108,-0.29879843290156893
2006-11-13,10.31,14.518108108108109,-0.2898523744810768
2006-11-14,10.41,15.058108108108108,-0.3086780938705914
2006-11-15,10.95,14.948108108108109,-0.2674658277283576
2006-11-16,10.84,14.828108108108108,-0.2689559638378536
2006-11-17,10.72,14.648108108108108,-0.26816487693272806
2006-11-20,10.54,14.858108108108109,-0.2906230104592997
2006-11-21,10.75,15.048108108108108,-0.2856244836380617
2006-11-22,10.94,15.008108108108107,-0.27106068791644156
2006-11-24,10.9,14.328108108108108,-0.23925755460821663
2006-11-27,10.22,14.358108108108109,-0.28820705882352937
2006-11-28,10.25,14.318108108108108,-0.28412329879004095
2006-11-29,10.21,14.388108108108108,-0.2903862048238034
2006-11-30,10.28,14.108108108108109,-0.2713409961685824
2006-12-01,10.0,14.288108108108108,-0.30011727764536755
2006-12-04,10.18,14.108108108108109,-0.2784291187739464
2006-12-05,10.0,14.068108108108108,-0.28917236609544306
2006-12-06,9.96,13.838108108108107,-0.28024843264779975
2006-12-07,9.73,13.708108108108108,-0.29020110410094635
2006-12-08,9.6,13.898108108108108,-0.3092585030044922
2006-12-11,9.79,13.608108108108109,-0.280575968222443
2006-12-12,9.5,14.008108108108107,-0.32182133899286125
2006-12-13,9.9,14.118108108108109,-0.29877290043455784
2006-12-14,10.01,14.268108108108109,-0.2984353689953023
2006-12-15,10.16,14.148108108108108,-0.28188278444257653
2006-12-18,10.04,14.098108108108109,-0.28784770814562055
2006-12-19,9.99,13.978108108108108,-0.2853110075600843
2006-12-20,9.87,13.818108108108108,-0.28571987403915744
2006-12-21,9.71,13.868108108108109,-0.2998323978796382
2006-12-22,9.76,14.038108108108108,-0.30474961976088255
2006-12-26,9.93,14.148108108108108,-0.29813937495224274
2006-12-27,10.04,14.248108108108108,-0.29534504343867374
2006-12-28,10.14,13.988108108108108,-0.2750985392997912
2006-12-29,9.88,16.466216216216218,-0.3999835863766926
2007-01-03,10.25,16.666216216216217,-0.3849833779291333
2007-01-04,10.45,16.296216216216216,-0.3587468488788643
2007-01-05,10.08,16.506216216216217,-0.3893209765362763
2007-01-08,10.29,16.586216216216215,-0.3796053382000685
2007-01-09,10.37,16.826216216216217,-0.3836998249192862
2007-01-10,10.61,17.196216216216218,-0.38300380347656626
2007-01-11,10.98,17.196216216216218,-0.3614874422405935
2007-01-12,10.98,17.336216216216215,-0.3666438014467448
2007-01-16,11.12,16.966216216216218,-0.3445798486658702
2007-01-17,10.75,16.766216216216215,-0.35882969291528966
2007-01-18,10.55,16.906216216216215,-0.37596917813693975
2007-01-19,10.69,16.706216216216216,-0.36011842169123
2007-01-22,10.49,16.516216216216215,-0.3648666339387988
2007-01-23,10.3,16.616216216216216,-0.38012361743656464
2007-01-24,10.4,16.366216216216216,-0.364544628849806
2007-01-25,10.15,16.396216216216217,-0.3809547357663271
2007-01-26,10.18,17.016216216216215,-0.4017471410419313
2007-01-29,10.8,16.706216216216216,-0.3535340462362285
2007-01-30,10.49,16.926216216216215,-0.3802513292988646
2007-01-31,10.71,16.926216216216215,-0.3672537403995081
2007-02-01,10.71,16.866216216216216,-0.3650028042624789
2007-02-02,10.65,16.696216216216218,-0.36213092463092467
2007-02-05,10.48,17.126216216216218,-0.38807265611438135
2007-02-06,10.91,16.936216216216216,-0.3558183326950083
2007-02-07,10.72,16.906216216216215,-0.36591370517800903
2007-02-08,10.69,16.746216216216215,-0.3616468423685867
2007-02-09,10.53,16.956216216216216,-0.3789888106092002
2007-02-12,10.74,17.036216216216218,-0.3695783228099122
2007-02-13,10.82,17.176216216216215,-0.3700591641490433
2007-02-14,10.96,17.156216216216215,-0.3611644979362928
2007-02-15,10.94,17.166216216216217,-0.36270172400220424
2007-02-16,10.95,17.246216216216215,-0.365078121327044
2007-02-20,11.03,17.226216216216216,-0.3596968793636349
2007-02-21,11.01,17.146216216216217,-0.35787582162954557
2007-02-22,10.93,16.876216216216218,-0.35234297428013206
2007-02-23,10.66,16.826216216216217,-0.3664648152015034
2007-02-26,10.61,16.396216216216217,-0.3528994824118947
2007-02-27,10.18,16.466216216216218,-0.3817644645055397
2007-02-28,10.25,16.356216216216215,-0.3733269440497041
2007-03-01,10.14,16.076216216216217,-0.36925456440603877
2007-03-02,9.86,15.876216216216216,-0.3789452180722481
2007-03-05,9.66,15.996216216216217,-0.39610718751055995
2007-03-06,9.78,15.926216216216217,-0.38591816993907724
2007-03-07,9.71,15.986216216216215,-0.39260173460244463
2007-03-08,9.77,16.066216216216215,-0.3918916645638826
2007-03-09,9.85,16.016216216216215,-0.3849983125210934
2007-03-12,9.8,15.796216216216216,-0.3795982616432262
2007-03-13,9.58,15.686216216216216,-0.3892727304054171
2007-03-14,9.47,15.836216216216217,-0.402003618117896
2007-03-15,9.62,15.656216216216217,-0.38554757630161585
2007-03-16,9.44,15.846216216216217,-0.4042741894219781
2007-03-19,9.63,16.016216216216215,-0.39873439082011464
2007-03-20,9.8,16.236216216216217,-0.39641109298531807
2007-03-21,10.02,16.036216216216218,-0.3751643239963597
2007-03-22,9.82,16.006216216216217,-0.3864883575637843
2007-03-23,9.79,15.796216216216216,-0.3802313246415495
2007-03-26,9.58,15.686216216216216,-0.3892727304054171
2007-03-27,9.47,15.676216216216217,-0.3959001413744353
2007-03-28,9.46,15.706216216216216,-0.39769070603823575
2007-03-29,9.49,15.746216216216217,-0.3973155283980707
2007-03-30,9.53,13.841351351351351,-0.3114834124148166
2007-04-02,9.49,13.94135135135135,-0.31929123936180515
2007-04-03,9.59,13.85135135135135,-0.30764878048780486
2007-04-04,9.5,14.001351351351351,-0.32149406427950966
2007-04-05,9.65,13.711351351351352,-0.2962035795947331
2007-04-09,9.36,13.581351351351351,-0.3108196851803945
2007-04-10,9.23,13.511351351351351,-0.3168706993118898
2007-04-11,9.16,13.44135135135135,-0.318520901614622
2007-04-12,9.09,13.421351351351351,-0.3227209569262369
2007-04-13,9.07,13.411351351351351,-0.32370722663334806
2007-04-16,9.06,13.52135135135135,-0.32994862979471895
2007-04-17,9.17,13.801351351351352,-0.33557230980123376
2007-04-18,9.45,13.551351351351352,-0.30265257279617086
2007-04-19,9.2,13.461351351351352,-0.31656192904611813
2007-04-20,9.11,13.301351351351352,-0.3151071827694809
2007-04-23,8.95,13.27135135135135,-0.32561502117953733
2007-04-24,8.92,13.301351351351352,-0.32939144569745005
2007-04-25,8.95,13.251351351351351,-0.3245971853966959
2007-04-26,8.9,12.321351351351352,-0.27767663252100283
2007-04-27,7.97,11.751351351351351,-0.3217801287948482
2007-04-30,7.4,11.791351351351352,-0.3724213807646466
2007-05-01,7.44,11.821351351351352,-0.37063032991152056
2007-05-02,7.47,11.831351351351351,-0.36862664473684215
2007-05-03,7.48,11.85135135135135,-0.36884834663625987
2007-05-04,7.5,11.801351351351352,-0.36447956028856066
2007-05-07,7.45,11.731351351351352,-0.3649495461456942
2007-05-08,7.38,11.761351351351351,-0.3725210837144105
2007-05-09,7.41,11.631351351351352,-0.36292871084673295
2007-05-10,7.28,11.671351351351351,-0.3762504631344942
2007-05-11,7.32,11.581351351351351,-0.36794940608153837
2007-05-14,7.23,11.481351351351352,-0.3702831854240719
2007-05-15,7.13,11.511351351351351,-0.38061138241923365
2007-05-16,7.16,11.501351351351351,-0.37746445776054516
2007-05-17,7.15,11.481351351351352,-0.3772510063322426
2007-05-18,7.13,11.411351351351351,-0.37518355359765054
2007-05-21,7.06,11.651351351351352,-0.39406170262120166
2007-05-22,7.3,11.241351351351351,-0.35061188180703484
2007-05-23,6.89,11.231351351351352,-0.3865386466454904
2007-05-24,6.88,11.28135135135135,-0.3901439831340887
2007-05-25,6.93,11.44135135135135,-0.39430231734108145
2007-05-29,7.09,11.621351351351352,-0.38991604455917583
2007-05-30,7.27,11.641351351351352,-0.37550205465140585
2007-05-31,7.29,11.541351351351352,-0.368358194974592
2007-06-01,7.19,11.391351351351352,-0.36881939831071464
2007-06-04,7.04,11.341351351351351,-0.3792626837928651
2007-06-05,6.99,11.20135135135135,-0.3759681505609844
2007-06-06,6.85,11.03135135135135,-0.37904253234025875
2007-06-07,6.68,11.171351351351351,-0.40204190254995886
2007-06-08,6.82,11.11135135135135,-0.3862132710644094
2007-06-11,6.76,10.971351351351352,-0.3838498300241415
